Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
38,0.0019417,0.00516396,0.0345362,0.012251,0.0194884,0.00593607,0,0,0.0140532,0,0.0226479,0.00925471,0.024608,0.0212562,0.0185816,0.0114341,0.0037847,0.00662353,0.00998477,0.0109823,0.0110439,0.00834002,0.0116945,0.013522,0.0112867,0.0150299,0.0435865,0.00565727,0.0148129,0.00268189,0.0183961,0.0114771,0.013248,0.0178749,0.00351689,0,0,0.00877885,0,0.00994424,0.0062791,0.0317853,0.0219581,0.0385188,0.0146092,0.00955596,0.00562189,0.0059803,0.0139605,0.00497692,0.00347038,0.0138624,0.0553383,0.0113969,0.0168121,0.00647718,0.00466463,0.0054971,0.00363185,0.00680677,0.00205311
39,0.00258926,0.00592598,0.0320373,0.0121553,0.0176878,0.00622473,0,0,0.0147146,0,0.023081,0.00919923,0.0249704,0.0206587,0.0188719,0.0109802,0.0041258,0.00683243,0.0102112,0.0114591,0.0110999,0.00833574,0.0109598,0.0120818,0.0108442,0.0150969,0.0421133,0.00590068,0.0149641,0.0028671,0.0189134,0.0115331,0.0136423,0.0198145,0.00438253,0,0,0.00888713,0,0.00998263,0.00659468,0.0318449,0.0227719,0.0386839,0.0164731,0.0105503,0.00628533,0.00597235,0.014046,0.00519067,0.00296844,0.0150977,0.0560544,0.012038,0.0178114,0.00601019,0.00495147,0.00620354,0.00377994,0.00756713,0.00265835
40,0.00108631,0.0082925,0.0292069,0.0117726,0.0160242,0.00632232,0,0,0.0161402,0,0.0235039,0.0114075,0.0252364,0.0198979,0.019202,0.0105153,0.00437767,0.00828683,0.0106355,0.0120361,0.0110984,0.00836807,0.0100915,0.0105056,0.0100134,0.0154227,0.0400868,0.00585292,0.0151131,0.00352122,0.0195149,0.0119168,0.0143119,0.0213095,0.00428654,0,0,0.00523217,0,0.0106756,0.00376406,0.0320348,0.0239031,0.0388559,0.0183262,0.0111711,0.00726249,0.00587014,0.0142205,0.00556919,0.00244741,0.0163847,0.0565954,0.0127973,0.018997,0.00612366,0.00528703,0.0050132,0.00243313,0.0111386,0.00213639
41,0.00171684,0.00901598,0.0263093,0.0115036,0.0146929,0.00619721,0,0,0.0164771,0,0.0238939,0.0116916,0.0254644,0.0193269,0.0194142,0.00979474,0.00468823,0.00897006,0.011031,0.0126212,0.0109718,0.00843993,0.00904442,0.00882953,0.00880674,0.0160443,0.0374548,0.00559131,0.0152734,0.00388012,0.0196918,0.0119848,0.0147835,0.0224437,0.00441113,0,0,0.00560097,0,0.010665,0.00429199,0.0323212,0.0249637,0.0389205,0.0197545,0.0116329,0.00802232,0.00578636,0.0145192,0.00596516,0.00192083,0.0174024,0.0570314,0.0134858,0.0200086,0.00633738,0.00556338,0.00569159,0.00267585,0.0120799,0.00200816
42,0.00255372,0.0096117,0.023345,0.0112086,0.0139564,0.00607061,0,0,0.0168126,0,0.0241641,0.0119766,0.0258454,0.0190283,0.0196728,0.00883712,0.00493995,0.00970344,0.0112419,0.0130047,0.0106387,0.00869261,0.00802799,0.00720695,0.00747484,0.0169273,0.0341328,0.00551185,0.0154239,0.00430211,0.0195899,0.0119828,0.0149522,0.0232464,0.00443204,0,0,0.00607216,0,0.0105884,0.00492321,0.0325851,0.0257103,0.0388926,0.0206579,0.0119712,0.00868129,0.00576267,0.0148989,0.00625772,0.00155309,0.0180003,0.0573874,0.0139739,0.0206437,0.00684442,0.00581057,0.00622076,0.00297809,0.0128226,0.00179794
43,0.00359797,0.0101683,0.0205107,0.0109507,0.0137142,0.00591907,0,0,0.0170976,0,0.0245104,0.0122225,0.0262903,0.0186975,0.02,0.00787383,0.00487165,0.0104711,0.0111376,0.0130514,0.00989356,0.00922754,0.00724719,0.00590483,0.00618522,0.0179711,0.0301437,0.00548645,0.0156048,0.00471145,0.0189623,0.0118243,0.014837,0.0235929,0.0044808,0,0,0.00675383,0,0.0103681,0.00555491,0.0327543,0.026057,0.038826,0.0210344,0.012066,0.00943541,0.00580602,0.0154329,0.00648152,0.00127189,0.0182655,0.0576046,0.0141996,0.0210061,0.00720141,0.00616449,0.0066945,0.00327617,0.0133871,0.0014373
44,0.00424924,0.0091091,0.0201336,0.0112065,0.0141857,0.00487772,0,0,0.0160961,0,0.0243573,0.0111865,0.0251337,0.018609,0.0213699,0.00688387,0.00263215,0.00982524,0.010801,0.0127214,0.00869756,0.00978901,0.00686257,0.00572884,0.0048891,0.0194611,0.0291905,0.00520328,0.015474,0.00421328,0.0158402,0.0119419,0.0257195,0.0176438,0.00305788,0,0,0.00804467,0,0.0101864,0.00721934,0.0306277,0.0363518,0.0339741,0.00929923,0.0127907,0.00938437,0.00915452,0.0285709,0.0125757,0.0102904,0.0105596,0.0497897,0.00433232,0.0211618,0.0231075,0.00581644,0.00795239,0.00356678,0.0120576,0.00135824
45,0.00512563,0.0116049,0.017447,0.010754,0.0133477,0.00442763,0,0,0.0176975,0,0.0247826,0.0131544,0.025486,0.0171167,0.0214501,0.00629131,0.00222415,0.0113454,0.00989175,0.0121957,0.00743558,0.0112495,0.00683927,0.00498878,0.00382296,0.0206865,0.0241486,0.0058382,0.0156213,0.00484129,0.0150694,0.012085,0.0249971,0.0179742,0.00262726,0,0,0.00645438,0,0.0106811,0.00515766,0.0310541,0.0355678,0.0342965,0.00858904,0.0125794,0.0101496,0.00906769,0.0281535,0.012037,0.0103808,0.0105762,0.0502175,0.00472415,0.0210486,0.0224033,0.00681999,0.00631937,0.00264566,0.0150888,0.00202848
46,0.00590448,0.0126683,0.0165685,0.0104447,0.0128422,0.00413502,0,0,0.0180693,0,0.0251526,0.0135544,0.0261037,0.0159246,0.0215931,0.0060321,0.00177655,0.0124364,0.00870832,0.0114665,0.00614626,0.0129896,0.00716299,0.00522235,0.00339035,0.0220589,0.0199402,0.00541357,0.0157274,0.00526826,0.0143658,0.0119861,0.0242959,0.0183529,0.00294866,0,0,0.00693487,0,0.010602,0.00523926,0.0315011,0.0345044,0.0345216,0.00800496,0.0123858,0.0110967,0.00900089,0.0277497,0.0116094,0.0104698,0.0105793,0.0506836,0.00513624,0.0208673,0.0218674,0.00734682,0.00637077,0.00281805,0.0160688,0.00164093
47,0.00672824,0.0137739,0.0180615,0.0101532,0.013567,0.00409385,0,0,0.0184121,0,0.0255251,0.0138575,0.0268855,0.0155909,0.0218313,0.00591921,0.00142833,0.0135841,0.00752169,0.0108974,0.0052309,0.0148252,0.00773319,0.00652954,0.00386236,0.0234412,0.0177947,0.00484584,0.0158405,0.00573832,0.0137174,0.0118855,0.0235442,0.0189938,0.00338792,0,0,0.0074867,0,0.0105018,0.00538098,0.0320237,0.0332543,0.0346253,0.00749307,0.0122192,0.0120425,0.00889388,0.0273379,0.0112803,0.0106036,0.0105518,0.0511438,0.00554433,0.0205827,0.0216518,0.0078931,0.00656228,0.00311175,0.0170984,0.00120632
48,0.00843242,0.0142362,0.021546,0.00989784,0.0155352,0.00411862,0,0,0.0185208,0,0.0261563,0.0137954,0.0276209,0.0161612,0.0219826,0.00625664,0.00104077,0.0145192,0.00669303,0.0108857,0.00520187,0.0165962,0.00852268,0.00817934,0.00475488,0.0244747,0.0185155,0.00412258,0.0161291,0.00619993,0.0136088,0.0115902,0.0231458,0.0192606,0.00432037,0,0,0.00908934,0,0.00996728,0.00694512,0.032511,0.0322115,0.0346875,0.00720076,0.0118667,0.0131485,0.00894608,0.0271227,0.0112383,0.011055,0.01056,0.0515558,0.00592864,0.0202286,0.021959,0.00819999,0.00777574,0.00423568,0.0171731,0.000615354
49,0.00852196,0.0157446,0.0256049,0.00975147,0.0178203,0.00423476,0,0,0.0189332,0,0.0266226,0.0141289,0.0279017,0.0170747,0.0223715,0.0062136,0.00131945,0.0159725,0.00613093,0.0105039,0.00514853,0.0179693,0.00933247,0.00974764,0.00619263,0.0258807,0.0211246,0.00344791,0.0163064,0.0065526,0.0128669,0.0115118,0.0220518,0.0201999,0.00440417,0,0,0.00893926,0,0.0101628,0.00602634,0.0331278,0.0311238,0.0347204,0.00662939,0.0122627,0.0137585,0.00889687,0.0268584,0.0108757,0.0111422,0.0106454,0.0520607,0.0064205,0.0199247,0.0224734,0.00895634,0.00744327,0.00393158,0.0189061,0.000330977
50,0.00991155,0.0181983,0.0302023,0.0093478,0.0206121,0.00461475,0,0,0.0200475,0,0.0269179,0.0161108,0.0281563,0.018606,0.0226598,0.00687236,0.00175902,0.0170011,0.00606164,0.0104351,0.00512469,0.018911,0.010354,0.0111141,0.00732036,0.0267521,0.0247263,0.00432868,0.0164788,0.00716756,0.0115053,0.0115413,0.020205,0.0213603,0.00352247,0,0,0.00958091,0,0.010415,0.00437093,0.0336589,0.0296393,0.0347954,0.00595808,0.0127104,0.0144218,0.00878495,0.0261728,0.0101582,0.0107625,0.0108302,0.0526967,0.00712111,0.019625,0.0226257,0.0102599,0.00611938,0.00324917,0.0217971,0.00252428
51,0.0104612,0.0191827,0.0339741,0.00931796,0.0235046,0.00515016,0,0,0.0193518,0,0.0272981,0.0159558,0.0283412,0.0206312,0.0228963,0.00770251,0.00218758,0.0182334,0.0062157,0.0101884,0.00473361,0.0192322,0.01141,0.0123275,0.00816748,0.0273574,0.0280207,0.00287405,0.0167856,0.00751494,0.0104374,0.0113933,0.018672,0.0224346,0.00394573,0,0,0.0101811,0,0.0103052,0.00440943,0.0340457,0.0288973,0.0346911,0.00592768,0.0133095,0.0151725,0.00871739,0.0255933,0.00961464,0.0104663,0.011124,0.0530838,0.00765388,0.0195742,0.023376,0.0108527,0.00614369,0.00342596,0.0227735,0.00245851
52,0.0109412,0.0199583,0.0366511,0.00927103,0.0257696,0.00569158,0,0,0.0186211,0,0.0275507,0.0157703,0.028518,0.0226861,0.023096,0.00852713,0.00255629,0.0193792,0.00644653,0.00985668,0.00419542,0.0191663,0.0122948,0.0133151,0.00875638,0.0277659,0.0304105,0.00150701,0.0169468,0.00779705,0.00961356,0.0112442,0.0173627,0.0233989,0.00429211,0,0,0.0106619,0,0.0101874,0.00461128,0.0343821,0.0286727,0.0344952,0.00637132,0.0140154,0.0158163,0.00866759,0.0250923,0.00915323,0.0102297,0.0114598,0.0532242,0.00802285,0.0196797,0.0245738,0.0112811,0.00631275,0.00365587,0.0235133,0.00246508
53,0.012171,0.0206924,0.0374923,0.00916367,0.0269906,0.0055213,0,0,0.0179534,0,0.0277726,0.0153933,0.0288371,0.0243744,0.0230018,0.00932581,0.00205941,0.0207167,0.00668562,0.00966706,0.00389584,0.0189665,0.0128876,0.0139375,0.00896157,0.0278424,0.0315721,0.00155549,0.0170062,0.00801879,0.00979275,0.0110533,0.0169844,0.023245,0.00472282,0,0,0.0111838,0,0.00990898,0.00540352,0.034497,0.0290555,0.0341845,0.00630427,0.0138175,0.0164382,0.00891001,0.0249164,0.00923389,0.0102571,0.0112983,0.0528341,0.00784056,0.0194981,0.026191,0.0116263,0.00699449,0.0041601,0.0239565,0.00275282
54,0.0122361,0.0212935,0.0373753,0.0091944,0.0271671,0.00611948,0,0,0.0173779,0,0.0280618,0.0150899,0.0288427,0.0247507,0.0230786,0.00959298,0.00256052,0.021581,0.00655866,0.00964232,0.00367026,0.0189139,0.013097,0.014251,0.00916712,0.0280424,0.0316583,0.0023694,0.0171913,0.00814765,0.0092417,0.0110337,0.0161951,0.0241311,0.00462026,0,0,0.0114547,0,0.00993559,0.00537194,0.0346524,0.0299375,0.0338166,0.00701073,0.014875,0.0167144,0.00891064,0.0246201,0.00892429,0.00963491,0.011616,0.0524002,0.00780391,0.019692,0.0275678,0.0117783,0.00704488,0.00406307,0.0245514,0.0029752
55,0.0154822,0.0243234,0.0362523,0.00878039,0.0267066,0.00591427,0,0,0.0206026,0,0.0281747,0.0181618,0.0289183,0.0243873,0.0229047,0.00969246,0.00196588,0.020398,0.00641183,0.0097453,0.00369768,0.0188667,0.0129263,0.0140724,0.009025,0.0278775,0.030847,0.00498342,0.017162,0.00846518,0.00919224,0.0112659,0.0161219,0.0238713,0.00362945,0,0,0.0123268,0,0.0102634,0.00356511,0.0346167,0.030754,0.0335237,0.00700283,0.0146637,0.0165803,0.00909065,0.0244598,0.00898977,0.00900473,0.0114587,0.0516239,0.00737333,0.019441,0.0285582,0.0125852,0.005409,0.00305288,0.0277862,0.00710026
56,0.0154261,0.0246225,0.0345043,0.00874378,0.0258428,0.00578914,0,0,0.0194583,0,0.0280882,0.017481,0.0289599,0.0233776,0.0227198,0.00934041,0.00176119,0.0209638,0.00619752,0.00991594,0.0036939,0.0188208,0.0125472,0.0135771,0.00870022,0.027535,0.0297188,0.00457412,0.0170796,0.00834027,0.00914297,0.0113457,0.0161668,0.0237206,0.00338986,0,0,0.012507,0,0.0103089,0.00369088,0.0344762,0.0316604,0.0331984,0.00685384,0.0148644,0.0170781,0.00932547,0.0244085,0.0091086,0.00845388,0.0109862,0.0507314,0.00693435,0.0190421,0.0293891,0.0127426,0.00533208,0.00319219,0.0279679,0.00690145
57,0.0151891,0.0247267,0.0326344,0.00871996,0.0246519,0.00572546,0,0,0.0180731,0,0.0279909,0.0166406,0.0289897,0.0220572,0.0225217,0.00875113,0.00165786,0.0215164,0.00602485,0.0100286,0.00353424,0.0185593,0.0119972,0.0128068,0.0081746,0.0270538,0.0283023,0.00415874,0.0169648,0.00810631,0.00912823,0.0113832,0.0160984,0.0235525,0.00316403,0,0,0.0124514,0,0.0103154,0.00393157,0.0343119,0.0325013,0.0328635,0.00674868,0.0150976,0.0175619,0.0094832,0.0243823,0.00918142,0.00797768,0.0104811,0.0497329,0.00641229,0.0183755,0.0302739,0.0127162,0.00539891,0.0032969,0.028024,0.00653228
58,0.0154039,0.0250846,0.0309214,0.00860344,0.0236147,0.00561933,0,0,0.0179379,0,0.0278949,0.0164722,0.029061,0.0207763,0.0223244,0.0081673,0.00160965,0.02155,0.00600222,0.0101103,0.00330052,0.0180363,0.0113022,0.0118143,0.00734236,0.026369,0.0268882,0.00494202,0.0167762,0.00786359,0.00957752,0.0114765,0.0162562,0.0231082,0.00284105,0,0,0.012364,0,0.0103655,0.00402569,0.0341435,0.033022,0.0325391,0.00647189,0.0152205,0.0179047,0.00955566,0.0242913,0.00927376,0.00748611,0.00987769,0.0486135,0.00580017,0.0175359,0.0312325,0.0126175,0.00535341,0.00319324,0.028445,0.00671297
59,0.0148539,0.0249634,0.0288782,0.00877869,0.0220924,0.00551625,0,0,0.0159718,0,0.0279399,0.015131,0.0291371,0.0196008,0.0221429,0.00761692,0.00171478,0.0222615,0.00612128,0.0100872,0.0031719,0.0174354,0.0106555,0.0108185,0.00648043,0.0255299,0.0252451,0.00462754,0.0166865,0.00751926,0.0105008,0.0115797,0.0168899,0.0225153,0.00261542,0,0,0.0122972,0,0.0104189,0.00408791,0.0340264,0.0333167,0.0321477,0.00591609,0.0154255,0.0183749,0.00966766,0.0241379,0.00941369,0.00710825,0.0092006,0.0474164,0.00534331,0.0165761,0.0321279,0.0125663,0.00529197,0.00303417,0.0283845,0.00590808
60,0.0161155,0.0262488,0.0270135,0.00882974,0.0202013,0.00547978,0,0,0.0185154,0,0.0279318,0.0160051,0.0292311,0.0190528,0.0221681,0.00703229,0.00164362,0.0215042,0.00639207,0.0100052,0.00301542,0.0167528,0.0100875,0.00998286,0.00588504,0.0247576,0.0241012,0.00689126,0.0168072,0.0072852,0.01161,0.0117093,0.0176309,0.0220713,0.00199884,0,0,0.012572,0,0.0106064,0.00377383,0.0340529,0.0335254,0.0317074,0.00533029,0.0155626,0.0185887,0.00967441,0.0237915,0.00944954,0.00678217,0.0085182,0.0460824,0.005125,0.015574,0.0332265,0.0127149,0.00482407,0.00274863,0.0298295,0.00736637
61,0.0157882,0.02647,0.0261883,0.00869744,0.0189602,0.00565038,0,0,0.0174884,0,0.0280428,0.015402,0.0293223,0.0187426,0.022552,0.00676735,0.00170552,0.0220233,0.00658059,0.00979913,0.00262936,0.0163625,0.0101234,0.00984151,0.00591047,0.0243645,0.0244577,0.00687069,0.0166595,0.00707397,0.012965,0.0117389,0.0184671,0.0216734,0.00185264,0,0,0.0129243,0,0.0106354,0.00362118,0.0342052,0.0338582,0.0309958,0.00479023,0.0160721,0.0190368,0.00965304,0.0233875,0.00940494,0.00646525,0.00794627,0.0447129,0.00521366,0.0146619,0.0342785,0.0131801,0.00473174,0.00281347,0.0298972,0.00672647
62,0.015498,0.0269016,0.0255013,0.00861714,0.0194924,0.0059515,0,0,0.0162601,0,0.0282529,0.0148626,0.0293953,0.0173929,0.0230628,0.00739977,0.00182071,0.0227337,0.00671933,0.00961497,0.00236263,0.0166339,0.0105021,0.0101045,0.0059232,0.0242918,0.0248627,0.00698769,0.0166792,0.00701024,0.0147321,0.011574,0.0193056,0.0212819,0.00214155,0,0,0.0134194,0,0.0105388,0.0039252,0.0344665,0.034282,0.0299986,0.00439133,0.0164753,0.0197358,0.00961177,0.0229855,0.00931265,0.00603732,0.00738062,0.043452,0.00544478,0.0136458,0.0348044,0.0139772,0.00515469,0.00306204,0.0299486,0.00629485
63,0.0155198,0.0276775,0.0238975,0.00859014,0.0200986,0.00603613,0,0,0.016481,0,0.0283861,0.0149582,0.0294039,0.015644,0.023223,0.00801102,0.00223763,0.0228799,0.00648598,0.0089829,0.00241399,0.0169729,0.010354,0.0100235,0.00554608,0.0242082,0.0232235,0.00781229,0.0167795,0.00707276,0.0156623,0.0113303,0.0202195,0.0206432,0.00218689,0,0,0.0147439,0,0.0104467,0.003983,0.0346261,0.0342529,0.0289128,0.00390832,0.0165504,0.0206002,0.00974566,0.0227949,0.00933314,0.00577082,0.0068354,0.0421727,0.00587077,0.0125241,0.0351961,0.0153986,0.00495325,0.00322275,0.0303137,0.00658484
64,0.0153283,0.0281038,0.0221686,0.00798775,0.0176009,0.00571917,0,0,0.0128417,0,0.0280778,0.0137518,0.0291026,0.0141813,0.0230732,0.00676832,0.00280124,0.0248957,0.00594117,0.00767142,0.00226265,0.0168018,0.00940166,0.009213,0.00504321,0.0238424,0.0212453,0.00795683,0.0173354,0.00709238,0.0166459,0.0109677,0.0209779,0.0196773,0.00332085,0,0,0.0167219,0,0.010663,0.00437779,0.0347343,0.0334993,0.028345,0.00351758,0.0163648,0.0220694,0.00986202,0.0224953,0.00936797,0.00569061,0.00667373,0.0407827,0.00649639,0.0115046,0.0356569,0.0173843,0.00475474,0.00367842,0.0302264,0.00573905
65,0.0173976,0.0296511,0.019626,0.00828691,0.0133972,0.00484234,0,0,0.0198713,0,0.0285792,0.0163263,0.0285791,0.0132303,0.0224856,0.00525175,0.00327589,0.0220406,0.00524985,0.00575615,0.00222593,0.0169416,0.00859246,0.00866797,0.00477807,0.0235756,0.0193128,0.0105207,0.016847,0.00728197,0.0167012,0.0108665,0.0217215,0.0178355,0.00152813,0,0,0.0175092,0,0.0102689,0.00444549,0.0346415,0.0320465,0.0275706,0.00321094,0.0156531,0.0223754,0.0101218,0.0222228,0.00951498,0.00600865,0.00672354,0.0392508,0.00733088,0.0105162,0.0367379,0.0180911,0.00440502,0.00355264,0.0317475,0.00833942
66,0.0173541,0.0295364,0.0167477,0.00814516,0.0107895,0.00411886,0,0,0.0179931,0,0.0287614,0.0152134,0.0283681,0.0123968,0.0222039,0.00431643,0.00376921,0.0226766,0.00497339,0.00439008,0.00222594,0.01697,0.00783384,0.00849904,0.00468062,0.0231713,0.0172664,0.0106498,0.01687,0.00725443,0.0174744,0.0106957,0.0224734,0.016428,0.0023175,0,0,0.0180123,0,0.0101903,0.00484041,0.0344275,0.0303269,0.026645,0.00354568,0.015728,0.023129,0.0101351,0.0216389,0.00955128,0.0059761,0.00717726,0.0375533,0.0083721,0.00969001,0.0377686,0.0187364,0.00457631,0.00378207,0.0314016,0.0075958
67,0.0171698,0.0294045,0.0132963,0.0081287,0.0096639,0.00336573,0,0,0.0183126,0,0.0289293,0.0145845,0.0284479,0.0117307,0.0222,0.00395233,0.00397683,0.0223586,0.00490312,0.00337188,0.00222854,0.0172836,0.00717783,0.00854988,0.00476317,0.0228822,0.0151891,0.0115955,0.0167803,0.00720083,0.0183594,0.0106458,0.0235798,0.0150338,0.00283215,0,0,0.0180174,0,0.0102049,0.00461604,0.0342321,0.0285766,0.0257153,0.00420388,0.0159724,0.0235299,0.00996852,0.020749,0.00945074,0.00562254,0.00792839,0.035631,0.0096074,0.00896294,0.0385053,0.0188395,0.00465657,0.00370759,0.0312599,0.00720858
68,0.0168431,0.028907,0.0102228,0.00814339,0.00864151,0.00246908,0,0,0.0190957,0,0.0288523,0.0141744,0.028661,0.0111436,0.0223159,0.00367666,0.00386271,0.0220162,0.00480355,0.0021141,0.00243129,0.0177686,0.00659975,0.00849061,0.00465112,0.0228402,0.0135868,0.0126813,0.0165398,0.0070554,0.0173035,0.0106487,0.0250739,0.0132619,0.00339759,0,0,0.0175128,0,0.0102132,0.00426934,0.0340066,0.026789,0.0249667,0.00501769,0.0158852,0.0234624,0.00966753,0.0196354,0.0093071,0.00512863,0.00885927,0.0336522,0.0108399,0.00833188,0.0392166,0.0184907,0.00447983,0.00356581,0.0306651,0.00690359
69,0.0162478,0.0281602,0.00783024,0.00821867,0.00790065,0.0016862,0,0,0.0202247,0,0.0285516,0.014111,0.0287799,0.0106739,0.0224758,0.00287807,0.00372705,0.0218598,0.00460857,0.00158885,0.00325575,0.0183625,0.00618679,0.00853051,0.00452377,0.0230618,0.0124824,0.0137038,0.0161956,0.00678576,0.0149742,0.0107145,0.026884,0.0113697,0.00397067,0,0,0.0167502,0,0.0102549,0.00382882,0.0337955,0.0254641,0.0244534,0.0060035,0.0156085,0.0231323,0.00919876,0.0183962,0.00922205,0.00448568,0.00997205,0.031834,0.0118577,0.00792401,0.038811,0.0178668,0.00442061,0.00332465,0.0296592,0.00659542
70,0.0145989,0.0257156,0.00598514,0.00844148,0.00775418,0.000836174,0,0,0.0108113,0,0.0283323,0.010221,0.0288585,0.0103935,0.02276,0.00214299,0.003953,0.0245143,0.00442193,0.00279341,0.00395813,0.0188889,0.00603617,0.00896165,0.00466207,0.023369,0.0115789,0.0111802,0.0164148,0.00609148,0.0116966,0.0107214,0.0288801,0.00969402,0.00742337,0,0,0.0158194,0,0.0103521,0.00411162,0.0335946,0.0247348,0.0241495,0.00727582,0.0155365,0.0230955,0.00864535,0.0170623,0.0091902,0.0037958,0.0111013,0.0303621,0.0126321,0.00754692,0.0374166,0.0173229,0.00469424,0.00361604,0.0262758,0.00466306
71,0.0137217,0.0246853,0.00450296,0.00893658,0.00791517,0.000947126,0,0,0.0124226,0,0.0282293,0.0100817,0.0285251,0.0104486,0.0230098,0.00180371,0.00396836,0.0237827,0.0041661,0.00389551,0.00492441,0.0196969,0.00613212,0.00956525,0.00491419,0.0237093,0.0105371,0.0113967,0.0158613,0.00575691,0.00919031,0.0108789,0.0310543,0.00818409,0.00800001,0,0,0.0149309,0,0.0103092,0.00361301,0.0337429,0.0250548,0.0241169,0.00850478,0.014914,0.0226392,0.00794685,0.0156329,0.00893058,0.00309425,0.0122206,0.02912,0.0132896,0.00740101,0.0347784,0.0164492,0.00429721,0.00319117,0.0248632,0.00451939
72,0.0130833,0.0236733,0.00387083,0.00912756,0.00801048,0.0011918,0,0,0.0140968,0,0.0277593,0.0104876,0.0281279,0.010151,0.0234029,0.00172341,0.00410313,0.0233478,0.00396966,0.00441421,0.00541299,0.0201531,0.00622502,0.00999742,0.00502791,0.0239762,0.00981218,0.0118581,0.0153768,0.00537419,0.00840554,0.0110478,0.0332265,0.00686098,0.00835907,0,0,0.0140777,0,0.0104355,0.00339619,0.0339913,0.0254,0.0242791,0.00974626,0.0142556,0.0219554,0.00715961,0.0141781,0.00854554,0.00267356,0.0133064,0.0282502,0.0136881,0.00743664,0.0317618,0.0155556,0.00418096,0.00296059,0.0234841,0.00450235
73,0.0124576,0.0226607,0.00392635,0.00937742,0.00786541,0.00136382,0,0,0.015833,0,0.0272471,0.0111122,0.0276952,0.00923543,0.0238612,0.00179866,0.00427168,0.0229547,0.00388048,0.00419794,0.00560771,0.0204222,0.00633116,0.0101523,0.00499957,0.0241895,0.00965694,0.0125176,0.0149321,0.00501082,0.0102221,0.0112236,0.0358039,0.00566706,0.00867356,0,0,0.0132904,0,0.0105644,0.00326168,0.03422,0.0250287,0.0245116,0.0109125,0.0134708,0.0211594,0.00639005,0.0128281,0.00811697,0.00236659,0.014499,0.0276812,0.0139317,0.00781596,0.0300406,0.0147314,0.00403843,0.00280816,0.0222271,0.00455487
74,0.01176,0.0216826,0.00423312,0.00971557,0.00740555,0.00152344,0,0,0.0173427,0,0.0266533,0.0116251,0.0273139,0.00776344,0.0243257,0.00192059,0.004619,0.0224804,0.00394433,0.00342451,0.00547775,0.0206013,0.00643456,0.0100839,0.00496979,0.0243773,0.00990253,0.0132075,0.0146612,0.00472235,0.0141819,0.0113907,0.0388352,0.00448498,0.00888983,0,0,0.012586,0,0.0107,0.00308392,0.034456,0.0240554,0.0247658,0.0119293,0.0125779,0.0203051,0.00566688,0.0115171,0.00780364,0.00253587,0.0160153,0.0271967,0.0142026,0.00870633,0.0321027,0.0139951,0.00384607,0.00266519,0.0211516,0.00459769
75,0.0135948,0.0193561,0.00453014,0.0102408,0.00683464,0.00171606,0,0,0.0133318,0,0.0263614,0.0086324,0.0269762,0.00581917,0.0246969,0.00214117,0.00539335,0.0209063,0.00414589,0.00234337,0.00524485,0.0205289,0.00649543,0.00983992,0.00494065,0.0244416,0.010543,0.00847172,0.0145703,0.00417808,0.0193767,0.0112142,0.0420711,0.00346407,0.0124041,0,0,0.0116482,0,0.0103231,0.00571298,0.0346773,0.0234435,0.0249773,0.0128597,0.0118804,0.019058,0.00501373,0.0104005,0.00777493,0.00307062,0.0176185,0.0267765,0.0144892,0.0098029,0.0374474,0.0126904,0.00584417,0.00372215,0.0177734,0.00783397
76,0.0130678,0.0187664,0.00509696,0.0104566,0.00645236,0.00197176,0,0,0.013134,0,0.0256925,0.0084257,0.0266621,0.00386602,0.0250278,0.00235434,0.00616099,0.0202539,0.00435392,0.00132794,0.0049449,0.0202349,0.00647562,0.00944122,0.00481563,0.0243893,0.0111686,0.00826358,0.0144031,0.00392349,0.0248589,0.0113059,0.0443579,0.00267805,0.0123569,0,0,0.0109883,0,0.0104698,0.00475086,0.0348183,0.0237354,0.0252402,0.0136962,0.0110026,0.0184235,0.00441785,0.00936768,0.00792781,0.00384754,0.019186,0.026331,0.0149437,0.010857,0.0427728,0.0123399,0.0052437,0.0031633,0.0174212,0.00779433
77,0.0126604,0.0180842,0.00565045,0.0106243,0.00643018,0.00243026,0,0,0.013037,0,0.0251344,0.00835628,0.0261395,0.00246335,0.0252599,0.0026344,0.00705317,0.019576,0.00456836,0.00130919,0.00468493,0.0198861,0.00656016,0.00926649,0.00467092,0.0243239,0.0119075,0.00824338,0.0143158,0.00382199,0.0300456,0.0113647,0.0455972,0.00210012,0.0122744,0,0,0.0105494,0,0.0105604,0.00407624,0.0347893,0.0244489,0.0254697,0.0142898,0.0103758,0.017666,0.00376238,0.00844066,0.00806745,0.00475976,0.0203393,0.0258759,0.0155162,0.0114546,0.0474995,0.0119948,0.00461311,0.00276769,0.0170187,0.00782354
