Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
38,0.027602,0.0224878,0.0413323,0.0138911,0.0141082,0.016566,0,0,0.0132991,0,0.0208749,0.00847954,0.0313698,0.0196573,0.0198918,0.00699957,0.0253499,0.0201966,0.0168923,0.018407,0.0169163,0.0101868,0.0134616,0.0180447,0.0108823,0.0183325,0.0566305,0.00278867,0.0134657,0.00224483,0.0167709,0.012398,0.0192571,0.0113762,0.024693,0,0,0.0176251,0,0.00759768,0.0128008,0.0319098,0.0174113,0.0470244,0.0112808,0.0170991,0.0286582,0.00305951,0.0117651,0.00625286,0.00646819,0.00760446,0.0480019,0.00466389,0.00895091,0.0284992,0.0126792,0.0107675,0.00720003,0.0205014,0.0186234
39,0.0276464,0.022835,0.0394528,0.0135701,0.0135049,0.0161163,0,0,0.0143726,0,0.0212701,0.00914901,0.0315732,0.0208001,0.0200099,0.00697855,0.0252624,0.020554,0.0173765,0.0180725,0.0167465,0.0100471,0.0123414,0.0166591,0.0107104,0.0178423,0.0557376,0.00238513,0.0137103,0.00259362,0.0176564,0.0124213,0.0197361,0.0121094,0.0246281,0,0,0.0172235,0,0.0076916,0.0126036,0.0317842,0.0174794,0.0470891,0.0112433,0.016663,0.0290822,0.00338172,0.0120823,0.00653482,0.00658552,0.00776635,0.0486597,0.00496499,0.00910248,0.0297066,0.0125405,0.0107097,0.00723048,0.0210401,0.0186259
40,0.0277295,0.0232154,0.0374851,0.0132403,0.0127904,0.0156851,0,0,0.0153708,0,0.0218074,0.00986967,0.0318765,0.0212719,0.0201178,0.00657733,0.0251729,0.0210006,0.0173279,0.0176507,0.0163334,0.00998256,0.0111435,0.0152061,0.0103094,0.0174517,0.0547234,0.00206197,0.0139463,0.00298604,0.0184605,0.012427,0.0201811,0.0129855,0.0246315,0,0,0.0167321,0,0.00778161,0.0124313,0.0317026,0.0175414,0.0471263,0.011227,0.0162988,0.0294703,0.00353663,0.0124035,0.00672608,0.00662265,0.00794469,0.0492774,0.00529284,0.00930179,0.0308541,0.0123234,0.0107845,0.00725985,0.0215275,0.0187183
41,0.0278509,0.0236409,0.0349709,0.0129276,0.0120255,0.0151945,0,0,0.016421,0,0.0224204,0.0105262,0.0323206,0.0216208,0.0202129,0.00613498,0.0249556,0.0215508,0.0172304,0.0172927,0.0158053,0.0100283,0.00993176,0.013761,0.00975563,0.0171826,0.0529514,0.00180982,0.0142223,0.00340032,0.0192828,0.0123988,0.020692,0.0138889,0.0246442,0,0,0.0162008,0,0.00785509,0.012338,0.0316738,0.0176597,0.0471032,0.0112113,0.01596,0.0298601,0.00371346,0.0126963,0.00691704,0.00674713,0.00813631,0.0498356,0.00561084,0.00949065,0.0319968,0.0119975,0.0106152,0.00728228,0.0220526,0.0189177
42,0.0279665,0.0240333,0.0318946,0.0126084,0.0112496,0.0149804,0,0,0.0174975,0,0.0230188,0.0112249,0.0327981,0.0218733,0.0202607,0.00600226,0.0249785,0.0220151,0.0172456,0.0171018,0.015273,0.0100837,0.00866794,0.0124446,0.00902974,0.0170613,0.0501884,0.00157956,0.0144128,0.00375182,0.0198631,0.0123019,0.0210577,0.0142563,0.0245333,0,0,0.0156659,0,0.00786166,0.0122683,0.0315008,0.0176699,0.047091,0.0110794,0.0159214,0.0299739,0.00404695,0.0131361,0.00702562,0.00685715,0.00827874,0.0504011,0.00597424,0.00961789,0.0328715,0.0115332,0.0103288,0.00732564,0.0225935,0.0189755
43,0.0281567,0.0244173,0.0284897,0.0122275,0.0107042,0.0150001,0,0,0.0184857,0,0.0234258,0.0119474,0.0332034,0.0218125,0.0202726,0.00637724,0.0252477,0.0224502,0.0171939,0.0168517,0.0146695,0.0102821,0.00747911,0.0113027,0.00813691,0.0171219,0.0467071,0.00150636,0.0144978,0.00410927,0.0203249,0.012202,0.0213687,0.0144879,0.0244203,0,0,0.015118,0,0.00783424,0.0120322,0.031302,0.017563,0.0471322,0.0108855,0.0161098,0.0300758,0.00443504,0.0135891,0.00714561,0.00695082,0.0083979,0.0508969,0.0063262,0.00964713,0.0335323,0.0110527,0.0102181,0.00738158,0.0231421,0.0189208
44,0.0283993,0.0248391,0.0248798,0.0118696,0.010642,0.0151646,0,0,0.0193027,0,0.023849,0.0125774,0.0335698,0.0219672,0.0202449,0.00715566,0.0257494,0.022921,0.0169274,0.016507,0.0140051,0.0107843,0.00636954,0.010117,0.00710655,0.0173657,0.0427506,0.00154597,0.0146074,0.0045329,0.0208931,0.0120984,0.021803,0.0145768,0.0243538,0,0,0.0146084,0,0.00781188,0.0118147,0.0312084,0.0174673,0.0471896,0.0106886,0.0164521,0.0302088,0.00476971,0.0139841,0.00741099,0.00718519,0.00852662,0.0513326,0.0065493,0.00951927,0.0342412,0.0105824,0.0102117,0.00741791,0.0237517,0.018842
45,0.0286375,0.025294,0.02128,0.0115526,0.0113028,0.0154575,0,0,0.0200471,0,0.0244141,0.013204,0.0339909,0.0224572,0.0202974,0.00851004,0.0264141,0.0233972,0.0165675,0.0161486,0.0134073,0.0116052,0.00529836,0.00879634,0.00605514,0.0178132,0.0385786,0.0015555,0.0147772,0.00493669,0.0214805,0.0119871,0.0223413,0.0145689,0.024314,0,0,0.0141904,0,0.00778335,0.0116813,0.0312774,0.0175616,0.0471481,0.0105359,0.0169342,0.0303544,0.00511665,0.0143999,0.00775703,0.00753606,0.00864272,0.051717,0.00671659,0.00930966,0.0349447,0.010175,0.0102499,0.00749055,0.0244207,0.0187911
46,0.0288538,0.0257861,0.0185209,0.0113588,0.0123405,0.0159125,0,0,0.0205657,0,0.02494,0.0136573,0.0344377,0.023462,0.0203913,0.0099968,0.0272074,0.0238748,0.0161482,0.015718,0.0129954,0.0126295,0.0041865,0.00759957,0.00487513,0.0185199,0.0351292,0.00156508,0.0150657,0.00533507,0.0220029,0.0118715,0.0228674,0.014524,0.0242779,0,0,0.0138507,0,0.00774745,0.0116004,0.0314038,0.0178378,0.0470758,0.0104012,0.0175483,0.0304699,0.00551607,0.0147932,0.00815641,0.00797091,0.00870169,0.0520165,0.00681615,0.00900839,0.0355031,0.00987226,0.0103876,0.0075755,0.0250959,0.0187594
47,0.0290247,0.0263012,0.017202,0.0111628,0.0137575,0.0165985,0,0,0.0211,0,0.0254056,0.0141351,0.0348688,0.0248566,0.0205223,0.0114693,0.0283219,0.0243198,0.0158287,0.0154097,0.012958,0.0138492,0.00320762,0.00693701,0.00364922,0.0195171,0.0327747,0.00164648,0.0152583,0.00568822,0.0225578,0.0117838,0.02348,0.0143463,0.024167,0,0,0.0133992,0,0.00776164,0.0114437,0.0316026,0.0183005,0.0469496,0.0102197,0.0182264,0.0304173,0.00591643,0.0151178,0.00857086,0.00847609,0.00872125,0.0522135,0.00682057,0.00864868,0.0361253,0.00967615,0.0105721,0.00760606,0.0258132,0.0185376
48,0.0292272,0.0268771,0.0173473,0.0109865,0.0153318,0.0173602,0,0,0.0213679,0,0.0259324,0.0144802,0.0352879,0.0261238,0.0206582,0.012767,0.0295961,0.0247712,0.0157218,0.0152789,0.013141,0.0151622,0.0027882,0.00693051,0.00256277,0.0205974,0.0313188,0.00157136,0.0154662,0.00600167,0.0233165,0.0117033,0.0240768,0.013924,0.024079,0,0,0.0129728,0,0.00777218,0.0112291,0.0318782,0.0187802,0.046701,0.0101543,0.018947,0.0304417,0.00622215,0.0153984,0.00890592,0.00891104,0.00881205,0.0522584,0.00676103,0.00858754,0.0369255,0.00955552,0.010516,0.00761831,0.0266012,0.0181213
49,0.0294536,0.0274497,0.018757,0.010762,0.0171803,0.0178792,0,0,0.021594,0,0.0263802,0.0148475,0.035674,0.0272114,0.0207745,0.0139424,0.0306195,0.0252526,0.0157959,0.0152593,0.0133623,0.0162339,0.00324737,0.00766887,0.00164573,0.0216561,0.0307728,0.00150733,0.0155624,0.00627622,0.0240757,0.0115968,0.0246067,0.0136032,0.0241455,0,0,0.0127826,0,0.00772358,0.0111537,0.032166,0.0194556,0.0464146,0.0102164,0.019438,0.0305246,0.00652511,0.0155288,0.00925937,0.00934508,0.00890456,0.0521452,0.00664571,0.00870524,0.0376255,0.00956318,0.0103615,0.00765485,0.0273302,0.0179499
50,0.0296135,0.0279961,0.0206283,0.0105691,0.019113,0.0182513,0,0,0.0217683,0,0.026728,0.0151717,0.0360411,0.0284898,0.0210451,0.0150331,0.0316815,0.0256663,0.0161432,0.015518,0.013802,0.0171696,0.00436681,0.00903832,0.00148343,0.0227187,0.0312077,0.00146765,0.0156697,0.00659751,0.0247619,0.0114857,0.0251872,0.013316,0.0241621,0,0,0.01264,0,0.0076782,0.0110956,0.0325258,0.0204275,0.0460958,0.0103509,0.0199326,0.030633,0.00690553,0.0155918,0.00969348,0.00987459,0.0089877,0.0518561,0.006415,0.00884577,0.0382656,0.0096343,0.0104101,0.00771171,0.0280331,0.0179039
51,0.0297565,0.0285603,0.0226941,0.0104402,0.0212155,0.0185016,0,0,0.0217575,0,0.0271621,0.0153935,0.0364052,0.0300359,0.0213307,0.0157821,0.0327196,0.0260435,0.0165699,0.0158877,0.0142607,0.0177348,0.00575529,0.0105039,0.00198112,0.0235882,0.0326722,0.00138597,0.0158892,0.00694145,0.0252356,0.011407,0.0254829,0.0128897,0.0241897,0,0,0.0125135,0,0.00764531,0.0110433,0.032864,0.0212076,0.0457966,0.0103834,0.0204652,0.0307951,0.00727634,0.0157385,0.0100237,0.0103549,0.00894661,0.0515811,0.00602798,0.00881744,0.0386971,0.00975757,0.0103989,0.00779775,0.0287382,0.0179378
52,0.0298671,0.0290976,0.0244151,0.0103701,0.0229905,0.0187457,0,0,0.0217037,0,0.0275025,0.01555,0.036727,0.0315437,0.0216446,0.0163431,0.0337891,0.0263177,0.0169693,0.0163474,0.0147274,0.0178729,0.00710152,0.0120878,0.00264632,0.024284,0.0346038,0.00130815,0.0160906,0.00727364,0.0257841,0.0113365,0.0257413,0.0122321,0.0241898,0,0,0.0124074,0,0.00763545,0.0109915,0.0331935,0.021875,0.0454313,0.0104795,0.0210826,0.0308826,0.00768439,0.0158587,0.0103765,0.0107818,0.00892934,0.051145,0.00556145,0.00880857,0.039142,0.00990743,0.0104144,0.00783732,0.0294502,0.0179264
53,0.0299292,0.0295593,0.0259591,0.0101955,0.0242385,0.0189875,0,0,0.021748,0,0.0277332,0.0157934,0.037018,0.0328251,0.0219469,0.0167078,0.0347493,0.0265432,0.0172809,0.0168252,0.0150789,0.0178261,0.00805899,0.0133709,0.00318824,0.0247142,0.0363949,0.00128315,0.0161203,0.00757019,0.0263952,0.0112749,0.0259599,0.0118277,0.0241866,0,0,0.0122915,0,0.00762345,0.0109296,0.033508,0.0225299,0.0450308,0.0105828,0.0217,0.0309884,0.00812653,0.0159728,0.010727,0.0111812,0.00894544,0.0505576,0.00514746,0.0089877,0.0395782,0.0100793,0.0102443,0.0078495,0.0301034,0.0179204
54,0.0299516,0.029983,0.026612,0.00999391,0.0247723,0.0192286,0,0,0.0218456,0,0.02792,0.0160938,0.0372498,0.0336447,0.0222788,0.0168475,0.0356382,0.0268275,0.0174604,0.0172118,0.0152711,0.018079,0.00848954,0.0140137,0.0034972,0.0249749,0.0375063,0.00130776,0.0161287,0.00782926,0.0270497,0.0112236,0.0260861,0.0116882,0.0241814,0,0,0.0121283,0,0.00762542,0.0108125,0.0338431,0.0233665,0.0445594,0.0107233,0.0222871,0.0309854,0.00861389,0.0160411,0.0110802,0.0115904,0.00900557,0.0498154,0.0048278,0.00927772,0.0399658,0.0102487,0.0101262,0.00782962,0.0306815,0.0179765
55,0.0299102,0.0303088,0.0268944,0.00992888,0.0247436,0.0195473,0,0,0.0216834,0,0.0282195,0.0161753,0.0373909,0.0338294,0.0225329,0.0167643,0.0363808,0.0270659,0.0174165,0.0173352,0.0152715,0.0182064,0.00862802,0.0142429,0.00355783,0.0250718,0.0380217,0.00132553,0.0163095,0.00805286,0.027814,0.0111843,0.0262756,0.0116793,0.0241082,0,0,0.0118943,0,0.00765513,0.0106506,0.0340942,0.0242214,0.044021,0.010954,0.0227978,0.0308425,0.00910307,0.0161189,0.011415,0.0120138,0.00911004,0.0489795,0.00452526,0.00966603,0.0403455,0.0103356,0.010083,0.00777229,0.03116,0.0180382
56,0.0299186,0.0305224,0.0267937,0.00992014,0.0245087,0.0198716,0,0,0.0213341,0,0.0284455,0.0160461,0.037469,0.0335017,0.0226327,0.0164816,0.0367618,0.0271638,0.0171575,0.0171545,0.0150818,0.018071,0.00854617,0.0141749,0.00338155,0.0249719,0.038188,0.00137838,0.0164602,0.00823638,0.0284964,0.0111984,0.0263498,0.0116897,0.0240634,0,0,0.0115825,0,0.00770529,0.0104636,0.0342329,0.0247596,0.0435385,0.0110869,0.0231015,0.030656,0.00953525,0.01618,0.0116829,0.0123441,0.0092878,0.0480861,0.00426492,0.0100331,0.0405369,0.0103976,0.0101141,0.00770556,0.031521,0.0181802
57,0.0299454,0.0306392,0.0266418,0.00990667,0.0239611,0.020175,0,0,0.0210691,0,0.0284807,0.0158843,0.0375329,0.0325037,0.0227084,0.0160283,0.0368924,0.0271748,0.0168165,0.0167366,0.0146793,0.0178791,0.00817578,0.0137139,0.00293686,0.0246562,0.0378153,0.00154249,0.0165406,0.00837047,0.0292912,0.0112607,0.0263124,0.0117339,0.0240178,0,0,0.011192,0,0.00778373,0.0102336,0.034346,0.0252491,0.0429891,0.0112395,0.0231774,0.0303852,0.0099361,0.0162621,0.011897,0.0126284,0.00964966,0.0470909,0.0041327,0.0103701,0.0407423,0.0103944,0.0100143,0.00757671,0.0317986,0.0183437
58,0.0299948,0.0306522,0.0259603,0.00982759,0.0232295,0.0203785,0,0,0.0209634,0,0.028314,0.0158514,0.0375152,0.0308164,0.022726,0.0155107,0.0366302,0.0271572,0.0164725,0.0161619,0.0141009,0.01743,0.00760842,0.0130001,0.00229563,0.024025,0.0370435,0.00175894,0.0164404,0.00842842,0.0300151,0.0113416,0.025909,0.0119075,0.0240515,0,0,0.0107948,0,0.00785689,0.00996868,0.0343998,0.0255276,0.0424143,0.0113097,0.0228489,0.0302372,0.010347,0.0163255,0.0120412,0.0128798,0.00993339,0.046061,0.00432113,0.0105709,0.0408651,0.0102048,0.00983648,0.0074014,0.0319679,0.0185392
59,0.0300539,0.0305691,0.0246626,0.00978107,0.0220203,0.020541,0,0,0.0208364,0,0.0281764,0.0157893,0.037404,0.0289323,0.0227515,0.0149331,0.0361963,0.0270379,0.0161532,0.0155996,0.0134089,0.0168882,0.00675691,0.0118433,0.00181115,0.0232194,0.0355258,0.00196841,0.0163429,0.00839428,0.030701,0.0114792,0.025393,0.0121205,0.0241232,0,0,0.0104648,0,0.00794393,0.00976816,0.0344315,0.0257423,0.0417241,0.0112574,0.0221632,0.0298529,0.0107333,0.0163355,0.0122009,0.0131306,0.0101666,0.0448574,0.00482642,0.0108698,0.0408452,0.00999812,0.00960027,0.00725296,0.0320175,0.0187693
60,0.0301067,0.0306441,0.0233877,0.00976541,0.02065,0.0200882,0,0,0.0205697,0,0.0282431,0.0157278,0.0373039,0.0275619,0.0225411,0.0141254,0.0349361,0.0269615,0.0157591,0.0148642,0.0124648,0.0161416,0.00587861,0.010285,0.00205897,0.0224484,0.0334772,0.00212393,0.0163681,0.00845752,0.0309345,0.0115456,0.0244023,0.0117568,0.0241564,0,0,0.010239,0,0.00802544,0.00963024,0.0340696,0.0255662,0.0414504,0.0103894,0.0207709,0.0295043,0.010628,0.016374,0.0119246,0.0126835,0.0100075,0.0436595,0.00543566,0.0109651,0.0403954,0.00980523,0.00949153,0.00718804,0.0321536,0.0189372
61,0.0300717,0.0307131,0.0229703,0.00969197,0.0194119,0.0194067,0,0,0.0204045,0,0.028335,0.0157463,0.0372162,0.0270332,0.0224332,0.0131412,0.033713,0.0268339,0.0152427,0.0142096,0.0114772,0.0149803,0.00543869,0.00911275,0.0025685,0.0220099,0.0332385,0.00232388,0.0163815,0.0085101,0.0311501,0.0115481,0.0234381,0.0115625,0.0240927,0,0,0.010074,0,0.00806346,0.00951169,0.0336873,0.0253226,0.0411087,0.00944666,0.0192512,0.0290711,0.0104611,0.0163032,0.0115242,0.0121896,0.0098431,0.042309,0.00619003,0.0108746,0.03975,0.00964842,0.00931976,0.00712753,0.0321553,0.0190064
62,0.0298998,0.030823,0.0228739,0.00961725,0.0193711,0.018672,0,0,0.0202812,0,0.0284733,0.0158498,0.0372361,0.0267532,0.022474,0.0117731,0.0331379,0.026652,0.0145549,0.0135927,0.0103919,0.0138007,0.00580039,0.00912726,0.00278855,0.0220837,0.0359817,0.00250729,0.0164432,0.00858008,0.0314787,0.0114634,0.0226982,0.0114731,0.0238348,0,0,0.0100442,0,0.00804694,0.00936099,0.0333673,0.0251286,0.0406696,0.00863793,0.0181814,0.0286339,0.0102077,0.0160674,0.0110472,0.0116133,0.00991082,0.0407452,0.00719973,0.0109776,0.0388294,0.00961368,0.00902387,0.00708898,0.0320645,0.0187943
63,0.0296714,0.0308668,0.0209013,0.00965276,0.0206185,0.0183633,0,0,0.0200243,0,0.0285855,0.0159166,0.0371442,0.0259295,0.022426,0.0105707,0.0330596,0.0263873,0.0137323,0.0131535,0.00930671,0.0132143,0.00623129,0.00991383,0.00296896,0.0224387,0.0386773,0.00266397,0.0165858,0.0086751,0.0319103,0.0112734,0.0223851,0.0112321,0.0234663,0,0,0.0102652,0,0.00796201,0.00926627,0.0331671,0.0250873,0.040157,0.00818308,0.0177964,0.0282519,0.00992501,0.0157323,0.0105864,0.0110402,0.0103546,0.039033,0.00847081,0.0114622,0.03756,0.00977012,0.00873789,0.00714027,0.031741,0.0185276
64,0.0294831,0.0306909,0.0183137,0.0097087,0.0199811,0.0188455,0,0,0.0195602,0,0.0286812,0.0159052,0.0367219,0.0257884,0.0219688,0.00964844,0.0327014,0.026037,0.0125682,0.0130751,0.00858028,0.0129824,0.00541071,0.00883657,0.00360495,0.0224684,0.0388141,0.00289844,0.0167078,0.00868886,0.0326269,0.011064,0.0223975,0.0109725,0.0231563,0,0,0.0106663,0,0.00787574,0.00924793,0.0330213,0.0249794,0.0395909,0.00819885,0.0179494,0.0277069,0.00968155,0.0154324,0.0102814,0.0106309,0.0111435,0.0371788,0.00996835,0.0121644,0.0361367,0.00998319,0.00842467,0.00720833,0.031118,0.018506
65,0.0295431,0.0303503,0.0161522,0.00965304,0.0167287,0.0196846,0,0,0.0190768,0,0.0287244,0.0158802,0.0359893,0.0267785,0.0213609,0.00884003,0.0318256,0.0256946,0.0113278,0.0131479,0.00830042,0.0129482,0.00373207,0.00628032,0.0042303,0.0220662,0.0370684,0.0031967,0.0166837,0.00861614,0.0336391,0.0109394,0.0226285,0.0107206,0.0229961,0,0,0.0109329,0,0.00784669,0.00926814,0.0329729,0.024576,0.0388389,0.00855772,0.0182084,0.0271322,0.00948047,0.0151491,0.0100497,0.0104519,0.0121408,0.0351857,0.0116098,0.0129754,0.0350424,0.0100423,0.00823664,0.00722426,0.0303322,0.0187658
66,0.0297778,0.0299198,0.0135579,0.00951783,0.015014,0.0203974,0,0,0.0185866,0,0.0287117,0.0158016,0.0351532,0.0274691,0.0209833,0.00894857,0.030812,0.0253921,0.0103926,0.0131352,0.00839477,0.0129776,0.00232174,0.00450614,0.0046027,0.0215884,0.0341694,0.00353791,0.0165137,0.00848016,0.0348985,0.0109225,0.0230466,0.0104812,0.0230008,0,0,0.01092,0,0.00786022,0.009243,0.033063,0.0237638,0.0378092,0.00896336,0.0183392,0.0265806,0.00928175,0.014773,0.00983185,0.0101699,0.0133005,0.0330124,0.0133377,0.0138656,0.0345831,0.00978142,0.00805876,0.0071782,0.0295247,0.0191699
67,0.030003,0.0294137,0.0108153,0.00954093,0.015131,0.0208455,0,0,0.0178508,0,0.0287517,0.0154325,0.0343542,0.0270067,0.0208733,0.00918655,0.0297957,0.0250708,0.00985341,0.0131221,0.00878779,0.0130478,0.00142426,0.00378446,0.00487878,0.0212369,0.0308785,0.0040013,0.016515,0.00829581,0.0361209,0.0110066,0.023678,0.010273,0.0231664,0,0,0.0105823,0,0.00787954,0.00907241,0.0332112,0.0224752,0.0366329,0.00921431,0.0181972,0.026009,0.0090034,0.0142579,0.00956326,0.00971569,0.0145188,0.0306858,0.0151959,0.0147842,0.0347894,0.00919806,0.00786199,0.00707002,0.0286755,0.019629
68,0.0300449,0.0288468,0.00883635,0.00959672,0.0152167,0.0210511,0,0,0.0172021,0,0.0287518,0.0149583,0.0337486,0.0260014,0.0209726,0.00904988,0.0286451,0.0246366,0.00955087,0.01345,0.00926142,0.0133972,0.000871131,0.00349844,0.00521321,0.0211176,0.0281194,0.00455953,0.0165106,0.00802779,0.0363549,0.0111527,0.0243919,0.0100915,0.0234531,0,0,0.0100692,0,0.00789489,0.00886477,0.0333232,0.0206791,0.0354442,0.00905957,0.0177259,0.0252959,0.00857558,0.0135293,0.00916767,0.00906662,0.0155187,0.0282752,0.0170267,0.0154532,0.0354348,0.00836285,0.00767073,0.0068973,0.0277734,0.0201353
69,0.0298024,0.0282216,0.00809735,0.00971377,0.0151526,0.0209717,0,0,0.0166546,0,0.0286984,0.0143907,0.0333799,0.0252439,0.0212274,0.00892448,0.0271799,0.0241479,0.00923651,0.0142645,0.00973544,0.0138145,0.00130201,0.00362981,0.00559889,0.0211741,0.0264166,0.00514848,0.0164551,0.00766293,0.0351494,0.0113921,0.0251881,0.00987736,0.0237288,0,0,0.0095163,0,0.00796382,0.00870744,0.0332692,0.0185034,0.0343434,0.00856487,0.0169137,0.0245981,0.0079783,0.0125728,0.0087127,0.00821529,0.0163529,0.0258809,0.018735,0.0157076,0.0355738,0.00745519,0.00758748,0.0066685,0.0268042,0.0206611
70,0.0294626,0.0275908,0.00801015,0.00978423,0.0151206,0.0205914,0,0,0.0164361,0,0.0285407,0.0139447,0.0332716,0.0246003,0.0217058,0.00891341,0.0256104,0.0236301,0.00889977,0.0154279,0.0101687,0.0142206,0.00204051,0.00415404,0.00597119,0.0213657,0.0253061,0.00569345,0.0162228,0.00723667,0.0320796,0.0116924,0.0262291,0.00945733,0.0240318,0,0,0.00924703,0,0.00807496,0.00868355,0.0330915,0.016016,0.0334013,0.00791488,0.0159455,0.02407,0.00724911,0.0113881,0.0083005,0.0072316,0.0171677,0.0236548,0.0202156,0.0156526,0.0343589,0.00664303,0.00766903,0.00641648,0.0258008,0.0211374
71,0.0291551,0.0270207,0.00791982,0.00987249,0.0150524,0.0200466,0,0,0.0165413,0,0.0282527,0.0136545,0.0332238,0.0234393,0.0223572,0.00887435,0.0243572,0.023115,0.00857232,0.0165465,0.0102939,0.0147497,0.00255517,0.00460489,0.00616521,0.0216878,0.0241646,0.0061621,0.0159327,0.00675756,0.0275367,0.0120481,0.0279744,0.00911341,0.0244099,0,0,0.0096618,0,0.00822026,0.00889228,0.0330958,0.0136885,0.0328421,0.00734869,0.0151172,0.0237467,0.00643038,0.0100031,0.00807924,0.00624751,0.0180874,0.0217769,0.0214188,0.0155514,0.031752,0.00606851,0.00790092,0.00620511,0.0249025,0.0214909
72,0.0289979,0.0265002,0.00786142,0.0100995,0.0144955,0.0194204,0,0,0.0168407,0,0.0278622,0.0134402,0.0330786,0.0216544,0.0230016,0.00856401,0.0235739,0.0225444,0.00823092,0.0171882,0.0101207,0.0152419,0.00287147,0.00476333,0.00610496,0.0220868,0.0231931,0.00655735,0.0157606,0.00629726,0.0224843,0.012422,0.0302275,0.00907222,0.0247721,0,0,0.0106852,0,0.00840754,0.009286,0.0333016,0.011945,0.0326164,0.00713967,0.0145948,0.023427,0.00556342,0.00850503,0.00806334,0.00542031,0.0189656,0.0203305,0.0222935,0.0153356,0.0283044,0.00576717,0.00813021,0.00604631,0.0241392,0.0217668
73,0.0289159,0.0260048,0.00803224,0.0104243,0.0137048,0.018758,0,0,0.0172164,0,0.0274013,0.0133117,0.0327988,0.0194695,0.0236124,0.00797191,0.022963,0.0219543,0.00784713,0.0170784,0.00959453,0.0156251,0.00307906,0.00482186,0.00586067,0.022499,0.0227692,0.0068498,0.0156406,0.00590528,0.0178809,0.0127469,0.0328066,0.00924005,0.0250478,0,0,0.011941,0,0.00859981,0.00972898,0.0335822,0.0106968,0.0326425,0.00730763,0.0143536,0.023049,0.00477397,0.00701944,0.00825499,0.00490433,0.0197041,0.0192822,0.0228429,0.0149621,0.0242307,0.00562973,0.00789452,0.00589055,0.0234323,0.0219712
74,0.0287289,0.0255129,0.00848532,0.0105271,0.0128217,0.0180079,0,0,0.0176153,0,0.0269503,0.0134156,0.0323917,0.0171533,0.0241821,0.00732407,0.0221863,0.0214239,0.00748958,0.016216,0.00882275,0.015817,0.00322532,0.00490117,0.00557647,0.0228475,0.0227871,0.00694591,0.01512,0.00542934,0.014056,0.0129796,0.0357087,0.00935065,0.0252944,0,0,0.0131478,0,0.00877774,0.0100666,0.0338839,0.00969013,0.0328341,0.0078315,0.0143194,0.022719,0.00427791,0.00557753,0.00866895,0.0047595,0.020309,0.0185263,0.0231427,0.0144353,0.0190776,0.00552571,0.00761385,0.00571766,0.0227479,0.022133
75,0.0285132,0.0250664,0.00923503,0.0106738,0.0120569,0.0172362,0,0,0.0180137,0,0.0264086,0.0135556,0.0319266,0.0148098,0.0247277,0.00679034,0.0213041,0.020957,0.0072564,0.0149103,0.00809039,0.0158245,0.00326073,0.00495025,0.00535087,0.0230543,0.0230839,0.00699526,0.0147414,0.00499842,0.0115981,0.013162,0.0388219,0.00959638,0.0254763,0,0,0.014233,0,0.00894742,0.0102426,0.0341394,0.00927261,0.0330956,0.00854959,0.0145522,0.0226657,0.004051,0.00435594,0.00923181,0.00510456,0.0209301,0.0179678,0.0232932,0.0139112,0.0145889,0.00537342,0.00731232,0.00557616,0.0221163,0.0222392
76,0.0282847,0.0246486,0.00988945,0.0109223,0.0117599,0.0165489,0,0,0.0183818,0,0.0258089,0.0135347,0.0313367,0.0129193,0.0251953,0.00624778,0.0204402,0.0206303,0.00708697,0.0134298,0.00720643,0.0157487,0.00319223,0.00489592,0.00513639,0.0231986,0.0231353,0.00701846,0.0145785,0.00474085,0.0112315,0.013333,0.0420911,0.0102316,0.0255506,0,0,0.0150965,0,0.00911944,0.0102562,0.0343108,0.0104383,0.033325,0.00935942,0.0150409,0.0224918,0.00409951,0.00355094,0.00986106,0.0058643,0.0217076,0.0175479,0.0233965,0.013639,0.0169178,0.00514869,0.00666084,0.00535784,0.021526,0.0222603
77,0.0280236,0.0242436,0.010048,0.0111595,0.0118468,0.0160037,0,0,0.0188184,0,0.0251924,0.0135586,0.0304363,0.0118571,0.0255465,0.00562684,0.0196498,0.0202524,0.006945,0.0120005,0.00619613,0.015544,0.00320702,0.0048083,0.0050147,0.0232392,0.0227918,0.00699777,0.0143485,0.00453063,0.0131841,0.0135266,0.0453147,0.010891,0.0254703,0,0,0.0157112,0,0.00930672,0.0101738,0.0343879,0.0133531,0.0335495,0.0102668,0.0157042,0.0221025,0.00437627,0.00331397,0.0105668,0.0064902,0.022722,0.0172234,0.0236245,0.0137477,0.023792,0.00488039,0.00604775,0.00502704,0.021008,0.0221625
