Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
38,0.00481388,0.00478025,0.034268,0.0152736,0.0186592,0.0062173,0,0,0.00420988,0,0.0187303,0.00109372,0.0274786,0.0102391,0.0180626,0.0113264,0.00343287,0.00653483,0.0087417,0.0287469,0.0163856,0.0196902,0.0181108,0.0247335,0.00692577,0.0213757,0.0413106,0.00321018,0.0129015,0.000905788,0.00762311,0.0127139,0.00846859,0.00151338,0.00330491,0,0,0.00325497,0,0.0109235,0.00234065,0.0317781,0.00406954,0.037486,0.0039372,0.00194046,0.00448562,0.00404475,0.010288,0.00521369,0.0058203,0.00319468,0.0498544,0.00304084,0.00182963,0.0118582,0.00238951,0.00234944,0.00211951,0.00376279,0.00226987
39,0.00462158,0.00473002,0.0345922,0.0152206,0.0186783,0.00618636,0,0,0.00429902,0,0.0187714,0.00116446,0.027355,0.00829706,0.0182074,0.0110677,0.00364236,0.00715974,0.00850424,0.0286439,0.0165854,0.0193562,0.0179698,0.0246361,0.00689101,0.0212187,0.0422075,0.00342069,0.0129341,0.00094029,0.00828927,0.0127233,0.00933734,0.0022572,0.00352503,0,0,0.00260823,0,0.0104083,0.00229369,0.0315294,0.00432661,0.0375096,0.00415714,0.00212696,0.00407716,0.00407253,0.0108476,0.00546244,0.00605011,0.0036545,0.0502195,0.00323037,0.00204163,0.0127202,0.00226933,0.00265706,0.00209913,0.003905,0.00220742
40,0.00452592,0.00474853,0.0350522,0.01511,0.0184814,0.00615264,0,0,0.00476523,0,0.0187785,0.0013664,0.0271771,0.00623434,0.0183187,0.0106058,0.00384705,0.00765695,0.00811013,0.0283181,0.0166167,0.0188056,0.0176963,0.0242924,0.00687966,0.0209181,0.0431435,0.00375258,0.0129643,0.000883898,0.00885027,0.0126857,0.0101155,0.00325691,0.00376024,0,0,0.00178883,0,0.0101381,0.00286671,0.0312023,0.00445052,0.0376221,0.00424687,0.00230034,0.00414092,0.00419172,0.0115421,0.00566653,0.00615268,0.0040391,0.0507469,0.00362134,0.00208863,0.0140583,0.00218376,0.0031501,0.00216883,0.00416491,0.00221182
41,0.00445496,0.00472826,0.0353882,0.0149603,0.0180533,0.00597438,0,0,0.00519413,0,0.0188186,0.00157036,0.0269676,0.00444153,0.0185348,0.010026,0.0039616,0.00801545,0.00772408,0.0276603,0.0166621,0.0181488,0.0173129,0.0239005,0.00703454,0.0205318,0.0441113,0.00405098,0.0129366,0.000850391,0.00945173,0.012664,0.0108831,0.00456921,0.00395769,0,0,0.00181699,0,0.00994453,0.00371736,0.0309127,0.00473669,0.037775,0.00433931,0.002484,0.00435402,0.00434886,0.0123981,0.00590827,0.00626264,0.00436568,0.0512999,0.00402501,0.00250532,0.015506,0.00221095,0.00375964,0.00234427,0.00448832,0.00216677
42,0.0044953,0.00474407,0.0359185,0.0147813,0.0174918,0.00580822,0,0,0.00554647,0,0.0190444,0.00181325,0.0266159,0.00358608,0.0186383,0.00953121,0.00413841,0.00840095,0.00740678,0.0263953,0.016533,0.0174589,0.0168455,0.0233615,0.00706348,0.0201527,0.0452995,0.00432696,0.0130245,0.000874592,0.0101447,0.0126055,0.0118323,0.00567364,0.0042003,0,0,0.00276478,0,0.00979788,0.00464762,0.0306786,0.00518228,0.0378736,0.00449771,0.00275882,0.00466649,0.00454791,0.0131816,0.0062024,0.00642146,0.00465331,0.0518168,0.00441092,0.00323541,0.0169738,0.00232375,0.00466269,0.00242569,0.00473666,0.00223062
43,0.00461411,0.00578958,0.0368989,0.0145967,0.0168692,0.00566544,0,0,0.00622135,0,0.0193734,0.0021607,0.0261192,0.00398661,0.0185286,0.00906926,0.004207,0.00835713,0.00697832,0.0242159,0.015941,0.0165993,0.0161431,0.0225262,0.00692848,0.0199314,0.0465105,0.00443214,0.013256,0.000960962,0.0101397,0.0125889,0.0124042,0.00679879,0.00474052,0,0,0.00521443,0,0.0103912,0.00578449,0.030431,0.00498563,0.0379942,0.00453565,0.00346433,0.00586455,0.00479191,0.0136827,0.00641146,0.00646892,0.00499011,0.052504,0.00501272,0.00410904,0.0185236,0.00271875,0.00499771,0.00225304,0.00595703,0.00210207
44,0.00458114,0.00565452,0.0379776,0.0144435,0.0162159,0.00588319,0,0,0.00640036,0,0.0196579,0.00225896,0.025786,0.00558343,0.0186431,0.00868187,0.00471926,0.0088241,0.00674676,0.0225814,0.0158,0.0157688,0.0156813,0.022051,0.00705438,0.0193728,0.0480632,0.00452033,0.0135593,0.00114023,0.0114635,0.0126516,0.0133777,0.00750845,0.00493712,0,0,0.00521114,0,0.0101077,0.00602853,0.0302941,0.006074,0.037974,0.00493748,0.0037552,0.00602134,0.00508988,0.0143709,0.00685482,0.00679338,0.00539687,0.0528596,0.00520512,0.00508775,0.0199571,0.00269379,0.00532057,0.00254686,0.00607187,0.00202036
45,0.00469043,0.00573214,0.0390108,0.0142241,0.0152993,0.00577283,0,0,0.00684502,0,0.0199168,0.0025635,0.0257044,0.00785294,0.0188252,0.00836364,0.00490199,0.00918556,0.00748259,0.0213469,0.0158641,0.0150761,0.0152166,0.0216769,0.00722829,0.0189029,0.0496244,0.00471297,0.0137331,0.00122563,0.0125465,0.0126366,0.01421,0.00864064,0.00526647,0,0,0.00553852,0,0.00997416,0.00651402,0.0302708,0.00682225,0.0379748,0.00520031,0.00417832,0.00643884,0.00539776,0.0150227,0.00713945,0.00698624,0.00587945,0.0533609,0.00560581,0.00609273,0.0215137,0.00272004,0.00602668,0.00276705,0.00641136,0.00207969
46,0.00482043,0.00599546,0.0398243,0.0139499,0.0142284,0.00544365,0,0,0.00766444,0,0.0201692,0.00319836,0.0256051,0.00996632,0.0191438,0.0080813,0.00481294,0.00951301,0.00831339,0.0202328,0.0159595,0.014525,0.01462,0.0213499,0.0073421,0.0187382,0.0512466,0.00513432,0.0137471,0.00129245,0.0132562,0.0125613,0.0147994,0.0100782,0.00571182,0,0,0.00623254,0,0.0099939,0.00720758,0.0302127,0.00702224,0.0381035,0.00532012,0.00473963,0.006934,0.00569905,0.0155068,0.00728914,0.00706355,0.00648091,0.0540368,0.00626838,0.006988,0.0231319,0.00272399,0.00687819,0.00292789,0.00686261,0.00224215
47,0.00503146,0.00635231,0.0398973,0.0137112,0.0125481,0.00536879,0,0,0.00834678,0,0.0202417,0.00377418,0.0255545,0.0123077,0.0193481,0.00767762,0.00481123,0.00993787,0.00860354,0.0188759,0.0157391,0.0141125,0.0139746,0.0211559,0.00750858,0.0184778,0.0528924,0.00542908,0.0137212,0.00145365,0.0143031,0.0126015,0.015453,0.0112348,0.00611937,0,0,0.00658995,0,0.0099094,0.00762726,0.0301228,0.00751877,0.0382215,0.00558438,0.00513454,0.00750434,0.00597818,0.0159769,0.00749744,0.00726281,0.0070837,0.0545768,0.006829,0.00771308,0.0247465,0.00267305,0.00742871,0.00308811,0.00736602,0.0024442
48,0.00536915,0.00757086,0.0399746,0.0134779,0.011063,0.00510444,0,0,0.00932148,0,0.0204009,0.00442058,0.0254123,0.0136949,0.0195413,0.00682499,0.00430568,0.0101616,0.00839863,0.0170796,0.0151443,0.01382,0.0129216,0.020494,0.00722025,0.0186769,0.0539122,0.00563422,0.0137618,0.00161269,0.014393,0.0126519,0.0151092,0.0131205,0.00719763,0,0,0.00783771,0,0.0103235,0.00802946,0.0301131,0.00672185,0.0384177,0.00574053,0.00599456,0.00841432,0.00605017,0.0161933,0.00711667,0.00683549,0.0079728,0.0555218,0.00799308,0.00865385,0.0259963,0.00292008,0.00764065,0.00291137,0.00871664,0.00293769
49,0.00564805,0.00790532,0.0399034,0.0132665,0.00959071,0.00533872,0,0,0.00965491,0,0.0207604,0.00489429,0.025397,0.0154333,0.0196258,0.00618136,0.00460439,0.0106774,0.00855468,0.0158826,0.0146859,0.0136457,0.0122345,0.0201334,0.00717327,0.0185557,0.0553228,0.00580734,0.0139453,0.00195239,0.0156683,0.0126548,0.0158858,0.0139568,0.00740033,0,0,0.00797799,0,0.0101606,0.00819077,0.0300749,0.00728062,0.0384767,0.00602567,0.00618148,0.00874441,0.00625398,0.0167048,0.00737572,0.00699958,0.00850974,0.055963,0.00851765,0.00922422,0.0277424,0.00296211,0.0078937,0.0030647,0.00922111,0.00307716
50,0.00591419,0.008304,0.0395222,0.0130466,0.00867091,0.00545599,0,0,0.0102533,0,0.0209917,0.0053653,0.0254772,0.0166615,0.0198002,0.00573793,0.00471065,0.0110862,0.00881167,0.0147267,0.0140844,0.0133434,0.0114927,0.0196406,0.00687082,0.0186517,0.0559613,0.00596602,0.0140639,0.00227899,0.0164403,0.012599,0.0162669,0.0148545,0.00771309,0,0,0.00830727,0,0.0100794,0.00845877,0.0300208,0.00737962,0.0386397,0.00624824,0.00638353,0.0091502,0.00643502,0.0171847,0.00751269,0.00706373,0.0091373,0.0565628,0.00927272,0.00989228,0.0289943,0.00295544,0.00799706,0.00326491,0.00978525,0.00330067
51,0.0062493,0.0087848,0.0387234,0.0128167,0.00828058,0.00547102,0,0,0.0108872,0,0.0212046,0.0058783,0.0256502,0.0172085,0.0199438,0.00552034,0.00471421,0.0115444,0.00902532,0.0136495,0.0133431,0.0130072,0.0108068,0.019154,0.00658929,0.0188164,0.0557909,0.00612977,0.0141484,0.00255362,0.01687,0.012558,0.0163239,0.0157677,0.00813434,0,0,0.00861675,0,0.010045,0.00873893,0.0299821,0.0074002,0.0387442,0.00647108,0.00649799,0.00961286,0.00659586,0.0176206,0.00751967,0.00705346,0.00978491,0.0572401,0.00998526,0.0105439,0.0297885,0.00296149,0.00822714,0.00352146,0.0104528,0.00361873
52,0.00660243,0.00926143,0.0368843,0.0126172,0.00785662,0.00545213,0,0,0.0114009,0,0.021445,0.00627523,0.0259148,0.0174884,0.0199731,0.00490615,0.00464122,0.0120279,0.00912576,0.0125775,0.0123834,0.0127792,0.00995117,0.0184491,0.00621266,0.0190397,0.0543682,0.00625387,0.0142423,0.00277442,0.0171306,0.0125881,0.0163753,0.016689,0.00855707,0,0,0.00905033,0,0.010052,0.00907118,0.0299316,0.00728577,0.0387946,0.00673695,0.00656327,0.0101149,0.00680494,0.0179449,0.00748003,0.00699296,0.0104063,0.0578233,0.0106171,0.0112083,0.0304343,0.00307098,0.00871146,0.00362495,0.0111677,0.00390899
53,0.00692857,0.0102672,0.0340946,0.0124245,0.00736412,0.00548773,0,0,0.0122268,0,0.0217604,0.00653359,0.0261554,0.0168584,0.0200721,0.00444625,0.00439444,0.0123098,0.00911639,0.0113949,0.0113358,0.012428,0.00899901,0.0174087,0.00560115,0.0196451,0.0513146,0.0062273,0.014358,0.00292256,0.0167825,0.0126639,0.0158435,0.0178043,0.00940868,0,0,0.0098654,0,0.010355,0.00951471,0.0299054,0.00640421,0.0390845,0.00744924,0.00674953,0.010973,0.00686179,0.0179148,0.00703421,0.00647069,0.0112979,0.0585278,0.0115239,0.0120403,0.0305434,0.00308646,0.00906416,0.00351825,0.0124036,0.00430863
54,0.00734775,0.0106027,0.030543,0.012253,0.00759282,0.00550872,0,0,0.0124541,0,0.0219559,0.00670315,0.0265714,0.017442,0.0200622,0.00451075,0.00441372,0.0129478,0.00892359,0.0101676,0.0100428,0.0124756,0.00843164,0.0163039,0.00517892,0.0196628,0.0474262,0.00641464,0.0144339,0.00316474,0.017364,0.0128068,0.0162484,0.0182557,0.00963125,0,0,0.0100598,0,0.0102976,0.00964284,0.0298162,0.00659259,0.039237,0.00769671,0.00654739,0.0114182,0.00697167,0.0184689,0.00709314,0.00651923,0.011702,0.0587929,0.0118541,0.0125264,0.0313688,0.00343533,0.00881517,0.0036081,0.0129218,0.00447519
55,0.00757352,0.011035,0.0259924,0.0120444,0.00726697,0.00546773,0,0,0.012933,0,0.0221037,0.00699349,0.0271342,0.0166574,0.0202831,0.00477183,0.00463353,0.013371,0.00861388,0.00900869,0.00889539,0.0128443,0.00758981,0.0145765,0.00431946,0.0201577,0.0417181,0.00652,0.0144988,0.00344384,0.0175178,0.0128504,0.0163248,0.0187243,0.00987403,0,0,0.0103636,0,0.0103421,0.00988031,0.0297908,0.006442,0.0393844,0.0080851,0.00628519,0.0119073,0.00698964,0.0188272,0.00701582,0.00656442,0.01221,0.0591972,0.012345,0.0130556,0.0319645,0.00354871,0.00890075,0.00368988,0.0135506,0.00460904
56,0.00788082,0.0115728,0.0212743,0.0118596,0.00736537,0.0053422,0,0,0.0133441,0,0.0222946,0.00732577,0.0276295,0.0165944,0.0203618,0.00509204,0.00475731,0.0138698,0.00815834,0.00787645,0.00763947,0.0135204,0.00686084,0.0125133,0.00369089,0.0204351,0.0354738,0.00660547,0.0145215,0.00368501,0.0176298,0.012844,0.0163791,0.0192067,0.0101329,0,0,0.010714,0,0.0102983,0.0101187,0.0296715,0.00628792,0.0395717,0.00837727,0.00600964,0.0124619,0.00718298,0.0192111,0.00704856,0.00661655,0.0126475,0.0595578,0.01275,0.0134282,0.0324109,0.00367465,0.00916548,0.00362727,0.0142238,0.00475295
57,0.00820389,0.0122269,0.0170238,0.0116318,0.00783722,0.00518217,0,0,0.0138859,0,0.0226625,0.00780537,0.0279452,0.0167859,0.0203601,0.00534476,0.00480255,0.0144326,0.00780354,0.0070867,0.00659714,0.0144682,0.00611084,0.0100665,0.00313712,0.0208068,0.0288228,0.00683642,0.0145569,0.00390498,0.0177333,0.0128124,0.0163881,0.0196783,0.0104217,0,0,0.0110514,0,0.0103084,0.0103079,0.0295172,0.00602064,0.0397429,0.00860648,0.00589251,0.0130668,0.00744562,0.0195627,0.00714273,0.00667726,0.0130268,0.0598878,0.0131185,0.0137441,0.0328728,0.00380543,0.00933537,0.00355847,0.0149336,0.00490313
58,0.00832228,0.0132003,0.0143965,0.0115047,0.0085258,0.0050037,0,0,0.0148011,0,0.0229338,0.00814796,0.028222,0.016825,0.0204752,0.00577784,0.0047543,0.0147701,0.00752996,0.0066098,0.00596322,0.0154239,0.00564735,0.00814305,0.00277751,0.0216504,0.0225555,0.00669959,0.0147074,0.00409201,0.0174086,0.0126975,0.0160188,0.020362,0.0108756,0,0,0.0115259,0,0.0104389,0.0106901,0.0294649,0.00552785,0.0399444,0.00930165,0.00598491,0.0137774,0.00763588,0.0197731,0.00708338,0.00646335,0.0136189,0.0602988,0.0136661,0.0141878,0.0331242,0.00344156,0.00959162,0.00368127,0.0160109,0.00505757
59,0.00860397,0.013736,0.0162247,0.0113641,0.0112335,0.00490037,0,0,0.0149532,0,0.0231344,0.00837352,0.0287056,0.0180946,0.020421,0.00643232,0.00477217,0.0153495,0.00720721,0.00653668,0.00526582,0.016609,0.00579256,0.00700098,0.00260342,0.021826,0.019329,0.0066762,0.0148621,0.00434618,0.0177677,0.0127461,0.0161047,0.0207136,0.0109208,0,0,0.0116305,0,0.0103681,0.0105757,0.0294202,0.0054476,0.0400199,0.009388,0.00598927,0.0141838,0.00793825,0.0203913,0.00731793,0.00660651,0.0139072,0.0604479,0.0139079,0.0144445,0.0337579,0.00375406,0.00944478,0.00380405,0.0165694,0.00506123
60,0.00882872,0.0144076,0.0191814,0.0111862,0.013388,0.00479408,0,0,0.0152709,0,0.0233521,0.00873655,0.0291964,0.0186442,0.0204236,0.00725376,0.00472033,0.0158788,0.00705968,0.00698459,0.00504581,0.0176643,0.00645766,0.00688375,0.00292325,0.022413,0.0183255,0.00657575,0.0149715,0.00459903,0.0178525,0.012744,0.0159481,0.0211682,0.0110184,0,0,0.0117732,0,0.0103701,0.0105308,0.0295763,0.00551428,0.040044,0.00967853,0.00619538,0.0147683,0.008139,0.0208704,0.0074727,0.00667021,0.0142426,0.0605996,0.014149,0.0148769,0.0342637,0.00393386,0.00945609,0.00385205,0.0172921,0.00508609
61,0.00900249,0.0151294,0.0224125,0.0109862,0.0156386,0.00469615,0,0,0.0156518,0,0.0235676,0.00915989,0.0295994,0.0193133,0.0204295,0.00806098,0.00438172,0.0164386,0.0070221,0.00775451,0.00506397,0.0184233,0.00750036,0.00757159,0.00357912,0.0230838,0.0193449,0.00641945,0.0150306,0.00482855,0.0178259,0.0127126,0.0156062,0.0217814,0.0111405,0,0,0.0119574,0,0.0103788,0.0105219,0.0297249,0.00580699,0.0399915,0.00997504,0.00665072,0.015335,0.00827682,0.021192,0.00759827,0.00665563,0.0144982,0.0606431,0.0142529,0.0153036,0.0347516,0.00410833,0.00952724,0.00379955,0.0181,0.00514373
62,0.0091922,0.0158751,0.0256389,0.0107969,0.0181516,0.00457052,0,0,0.0159484,0,0.0238743,0.00954299,0.0299541,0.0205165,0.0205668,0.00871786,0.00400307,0.016977,0.00713112,0.00861377,0.00518812,0.0190746,0.00876499,0.00870522,0.00435464,0.0237558,0.0214221,0.00626815,0.0151473,0.00506591,0.017803,0.0126634,0.0152251,0.0224117,0.011321,0,0,0.0121927,0,0.0103478,0.0104772,0.0298238,0.00628468,0.0398622,0.0101896,0.00730409,0.0158681,0.00844636,0.0214036,0.00772741,0.0066491,0.0146341,0.0605447,0.0141949,0.0155495,0.0352664,0.0043064,0.00948295,0.0036838,0.0189088,0.00525116
63,0.00952471,0.016643,0.0283364,0.0106478,0.0204489,0.00451661,0,0,0.0166157,0,0.0242309,0.00976202,0.0302039,0.0217532,0.0209137,0.00911403,0.00372056,0.0173977,0.00735974,0.00930842,0.00534537,0.0195471,0.0101087,0.0100183,0.00531043,0.0246417,0.0235507,0.00602583,0.0152448,0.00524157,0.0178079,0.0125369,0.0149824,0.0230481,0.011849,0,0,0.0122915,0,0.0103088,0.0107283,0.0299776,0.00695867,0.0395838,0.010388,0.00821724,0.0164993,0.00854919,0.021641,0.00781285,0.00680393,0.0145835,0.0602954,0.0140106,0.015698,0.0361099,0.00378487,0.0100454,0.00381042,0.0196432,0.00560462
64,0.00880716,0.0183559,0.0308619,0.0105696,0.0228601,0.00459559,0,0,0.0161885,0,0.024353,0.0104642,0.0305199,0.0234079,0.0211999,0.00961072,0.00334425,0.0182339,0.00755005,0.0100123,0.00566175,0.0198168,0.0114477,0.0112265,0.0060524,0.0251997,0.0260185,0.00615123,0.01537,0.00548778,0.0175973,0.0125819,0.0145181,0.023683,0.0119029,0,0,0.0136111,0,0.0106671,0.0102036,0.0301229,0.00771271,0.0393319,0.0107006,0.00902184,0.0176865,0.00856344,0.021797,0.007828,0.00685811,0.0145046,0.0599341,0.0137592,0.015824,0.036533,0.00571096,0.00879759,0.0033779,0.0218597,0.00528815
65,0.00985553,0.018214,0.0328065,0.0104298,0.0249526,0.00470412,0,0,0.0166696,0,0.0246249,0.0102869,0.0308801,0.0251516,0.0213129,0.0102672,0.00340611,0.0183603,0.00773269,0.0106541,0.00600907,0.0200744,0.012548,0.0123097,0.00661617,0.0255003,0.028216,0.00566958,0.0155153,0.00570872,0.0175038,0.0124319,0.0141049,0.0238768,0.0122456,0,0,0.0124903,0,0.010289,0.0102279,0.0302442,0.00808853,0.0390822,0.0106743,0.00917344,0.0176164,0.00868684,0.0219299,0.00799182,0.00697763,0.0142512,0.0595065,0.0134296,0.0156549,0.0365819,0.00465503,0.00978283,0.00395874,0.0213228,0.00570941
66,0.0100007,0.0189722,0.0342386,0.0102733,0.0264356,0.00485621,0,0,0.0167422,0,0.0247895,0.0105654,0.0310353,0.02643,0.0215127,0.0106368,0.00328339,0.0187878,0.00774337,0.0110209,0.00627974,0.0202135,0.0132677,0.013184,0.00713224,0.0257503,0.0297636,0.00554623,0.0155608,0.00590908,0.0173833,0.0123891,0.0137078,0.0243299,0.0124066,0,0,0.012591,0,0.0103084,0.00994744,0.0303919,0.00875958,0.0388286,0.0105875,0.00933076,0.0181929,0.00883622,0.0220988,0.00815264,0.00706328,0.013924,0.0589822,0.0130257,0.0154113,0.0368404,0.00508005,0.00961867,0.00393257,0.0221016,0.00576431
67,0.0101141,0.0197246,0.035259,0.0101816,0.0273408,0.00501713,0,0,0.0166153,0,0.0249835,0.0107564,0.0311175,0.0271966,0.0217471,0.0110882,0.00321893,0.019159,0.00763338,0.0113005,0.006561,0.0204801,0.0137044,0.0137415,0.00751494,0.0259741,0.0307033,0.00534741,0.0156578,0.00608408,0.0172886,0.0122925,0.0132181,0.0246339,0.0125184,0,0,0.012661,0,0.0103063,0.00968918,0.0305147,0.00953312,0.0385965,0.0103341,0.00931409,0.0187457,0.009042,0.0222844,0.00836085,0.00716319,0.0134711,0.0584835,0.0125027,0.0150539,0.0370859,0.00551388,0.00945458,0.00378286,0.0228969,0.00578506
68,0.0106211,0.020012,0.0353994,0.0101221,0.0277162,0.00516774,0,0,0.0169739,0,0.0251542,0.0107575,0.031157,0.0273632,0.0219043,0.0113131,0.00336826,0.0194107,0.00750808,0.0115587,0.0066814,0.0207819,0.0138747,0.0139623,0.00771362,0.0261063,0.0311474,0.00504322,0.0157233,0.00618374,0.0176614,0.012184,0.013232,0.024494,0.0126838,0,0,0.0121789,0,0.0101341,0.00974412,0.0306309,0.0104706,0.0382125,0.00966414,0.00921467,0.0189931,0.00933872,0.0226054,0.00866345,0.00747175,0.0128285,0.0577468,0.0118431,0.014559,0.0376815,0.00531406,0.00995773,0.00412706,0.0230468,0.00595658
69,0.00976467,0.0215486,0.0355319,0.00994855,0.0277534,0.00537277,0,0,0.0161171,0,0.0252543,0.0116205,0.031188,0.0270432,0.0220609,0.0113503,0.00338349,0.020155,0.00736539,0.0118723,0.00661345,0.0210913,0.0138182,0.013871,0.00764001,0.0260386,0.0313175,0.00585583,0.0157922,0.00635094,0.0178438,0.0123002,0.0127826,0.0243879,0.0119551,0,0,0.0136872,0,0.0105195,0.00877202,0.030802,0.0113522,0.0378261,0.00940505,0.00922874,0.0199833,0.00952707,0.0227975,0.00883019,0.00757349,0.0123144,0.0569771,0.0112163,0.0141442,0.0380313,0.00745205,0.00824288,0.00350957,0.0252117,0.00548318
70,0.0100148,0.0219519,0.0351496,0.00987507,0.0274228,0.00548468,0,0,0.0159544,0,0.0254782,0.0115063,0.0312137,0.0261653,0.0220528,0.0115356,0.00326909,0.020436,0.00712879,0.012067,0.00637834,0.0208764,0.0136344,0.0135614,0.00736334,0.0258296,0.0310698,0.00534347,0.015846,0.00639143,0.0179416,0.0122337,0.0121403,0.0242158,0.0119546,0,0,0.0134297,0,0.0104613,0.00859373,0.0309513,0.0121062,0.0374135,0.00921749,0.00932358,0.0203311,0.00968985,0.0229467,0.00897881,0.00766407,0.011791,0.0561833,0.0105571,0.0136232,0.0382857,0.00760103,0.00826567,0.00350047,0.0255785,0.00550584
71,0.010193,0.0222189,0.0336313,0.00987358,0.0267277,0.00554254,0,0,0.0156644,0,0.0256348,0.0112852,0.0312612,0.024547,0.0220115,0.0116192,0.00301104,0.0206673,0.00689456,0.0120456,0.00602724,0.0201508,0.0132563,0.0129609,0.00688618,0.025447,0.0302508,0.00479426,0.0158909,0.00637192,0.0179438,0.0122183,0.0114495,0.0241303,0.0118674,0,0,0.0131205,0,0.0104314,0.00846148,0.0310087,0.0129128,0.0370181,0.00901338,0.009629,0.0205333,0.00982079,0.0230861,0.0091268,0.00746232,0.0111725,0.0552835,0.00976208,0.0130046,0.0383794,0.00769226,0.00827889,0.00347729,0.0257883,0.00553318
72,0.0103415,0.0223679,0.0320111,0.00987952,0.0257276,0.00564331,0,0,0.0154858,0,0.0255882,0.0110642,0.0312802,0.0230069,0.0220769,0.0113885,0.00269396,0.020831,0.00674423,0.0118791,0.00554658,0.0194889,0.0126556,0.0121375,0.00632625,0.0248473,0.0291402,0.00426452,0.0157851,0.00626463,0.018043,0.0122686,0.0109318,0.024112,0.0116403,0,0,0.0127808,0,0.010424,0.00835647,0.0310373,0.0137262,0.0365328,0.00869782,0.0102204,0.0205386,0.00994129,0.0232063,0.009317,0.00714843,0.0102457,0.0542455,0.00880386,0.0121672,0.0383676,0.00772253,0.00837743,0.00342908,0.0258737,0.00552616
73,0.0104168,0.0225398,0.0303796,0.00984704,0.0244777,0.00579672,0,0,0.0155521,0,0.0254334,0.0110142,0.0313015,0.0219576,0.0222879,0.0108079,0.00256952,0.0209123,0.0066932,0.011349,0.00485517,0.0190282,0.0121978,0.0116023,0.00611271,0.0245363,0.0284984,0.00404588,0.0156837,0.00621673,0.0177835,0.0122506,0.00979712,0.0242114,0.0117793,0,0,0.012516,0,0.0104783,0.00824873,0.0310593,0.0145276,0.0361175,0.00868321,0.0109159,0.0207873,0.00992274,0.0230611,0.00937134,0.00684274,0.00925049,0.0531724,0.00799254,0.0112125,0.0379176,0.00785911,0.00855024,0.00350495,0.0259317,0.00548483
74,0.0101714,0.023249,0.0283398,0.00955115,0.0234018,0.0060673,0,0,0.0153181,0,0.0254021,0.0121336,0.0313466,0.0219348,0.0230601,0.0105972,0.00326433,0.0211123,0.00677208,0.0114181,0.00461079,0.0188085,0.0124004,0.0117495,0.00623287,0.0244727,0.0289002,0.00547296,0.0156131,0.00634998,0.0178922,0.0122768,0.00983042,0.0239447,0.0107749,0,0,0.0138155,0,0.0105844,0.00712206,0.0310977,0.0155763,0.0354368,0.0080788,0.0115849,0.0208333,0.00982257,0.022993,0.00937867,0.00660859,0.00797015,0.0516904,0.00686953,0.0101308,0.0374855,0.00960666,0.00705435,0.00330445,0.0267436,0.00530531
75,0.0104984,0.0236492,0.0254123,0.00959378,0.0234498,0.00646074,0,0,0.0147996,0,0.0256638,0.0119318,0.0310927,0.0213343,0.023974,0.0111405,0.00406708,0.0215488,0.00669347,0.0117434,0.0050627,0.0190956,0.0128036,0.0122564,0.00623457,0.0245751,0.0294008,0.00496028,0.0157746,0.00636139,0.018499,0.0120832,0.0106581,0.0236985,0.0112863,0,0,0.0138374,0,0.010378,0.00591706,0.0312743,0.0166014,0.0344823,0.00707695,0.0123832,0.0212157,0.00964378,0.0229796,0.0093806,0.00630924,0.00646581,0.0501536,0.00560966,0.00880034,0.0368167,0.011045,0.00664396,0.00329149,0.0266008,0.00559653
76,0.010391,0.0240814,0.0217963,0.00957441,0.0228851,0.00644227,0,0,0.0141209,0,0.025937,0.0117157,0.0305417,0.0199714,0.0240807,0.0113431,0.00438189,0.0219121,0.00629352,0.0113377,0.00555391,0.0193366,0.0125378,0.0122667,0.0062319,0.0247212,0.0279511,0.00449365,0.0159805,0.00655015,0.0189005,0.0117415,0.0107956,0.0234234,0.0119506,0,0,0.0140565,0,0.0103297,0.00495664,0.0314104,0.0171552,0.0338706,0.00638123,0.0126929,0.0220785,0.00944645,0.0228631,0.00940583,0.00580821,0.00508045,0.0488765,0.00466703,0.0073602,0.0351259,0.0126008,0.00648818,0.00336821,0.0264678,0.0058968
77,0.0101362,0.0244668,0.0186654,0.00949861,0.0197011,0.00608173,0,0,0.0136824,0,0.0260402,0.011646,0.0296188,0.0184999,0.0238791,0.00979645,0.00379649,0.0222372,0.00565675,0.0103522,0.00536152,0.0193174,0.0115355,0.0114984,0.00591834,0.0243218,0.0257208,0.00463956,0.0160085,0.00661107,0.0199633,0.0113994,0.0110786,0.0230283,0.0125986,0,0,0.0143728,0,0.0102739,0.0044442,0.0314751,0.0170322,0.0330453,0.00531467,0.0131663,0.0232389,0.00954517,0.0228986,0.00954305,0.00537442,0.00352592,0.0475022,0.0036016,0.00566194,0.0330985,0.0142654,0.00658182,0.00345205,0.0263699,0.00614072
