Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
741,0,0,0,0,0,0,0.03071,0.014372,0,0,0,0.0351854,0.0163074,0.0135706,0.0230625,0,0,0.0145239,0,0.0215963,0.0113505,0.0359812,0.014087,0.0276116,0.0153601,0.0382671,0.0586713,0.00847763,0.011256,0.00341648,0.0117208,0.017724,0.0178548,0.0100897,0.0132307,0.0440094,0.0183999,0.00950044,0.00676673,0.0111985,0.0053305,0.0117239,0.0273487,0.0266689,0,0,0.0202072,0,0.0138718,0.0124378,0.0615294,0.0105509,0.0330948,0.0201443,0.0373218,0.0325414,0.0167993,0.0376112,0.0252347,0.0191597,0.0115326,0.023991,0.00744418,0.00838763,0.00934187,0.0141279,0.00701853,0.00235911,0.0240122,0.0289681,0,0,0
742,0,0,0,0,0,0,0.0311342,0.0142684,0,0,0,0.0352115,0.0162458,0.0135477,0.0230016,0,0,0.0142605,0,0.021623,0.0112236,0.0360658,0.0146721,0.0275247,0.0153238,0.0382288,0.0580979,0.0084479,0.0112237,0.00341335,0.0113667,0.0174894,0.0175995,0.00976134,0.0135222,0.0441757,0.0180186,0.009528,0.00677946,0.0112111,0.00533851,0.0117576,0.0273098,0.0269004,0,0,0.0201969,0,0.0139159,0.012425,0.0614897,0.0107038,0.0330614,0.020166,0.0373111,0.0320677,0.0168145,0.0376301,0.0252732,0.0192292,0.0115347,0.0240115,0.00748072,0.00841257,0.00932028,0.0139586,0.00709449,0.00246953,0.0240639,0.0290496,0,0,0
743,0,0,0,0,0,0,0.0314384,0.014154,0,0,0,0.0350959,0.0162136,0.0135506,0.0229911,0,0,0.0140385,0,0.0216831,0.0110907,0.0361084,0.0148692,0.0274748,0.0153447,0.0381868,0.0576393,0.00842142,0.0111845,0.00340356,0.0113237,0.0174581,0.017535,0.00966899,0.0136079,0.0441008,0.0176979,0.00959689,0.00680161,0.0112281,0.0053505,0.0117356,0.0273072,0.0270455,0,0,0.0201693,0,0.0139777,0.0124057,0.0614699,0.0107172,0.0330249,0.0201685,0.0372819,0.0316357,0.0168607,0.0376302,0.0252584,0.019269,0.0115485,0.0240072,0.00748896,0.00841971,0.00934696,0.0137593,0.00715567,0.00254336,0.0240597,0.0290836,0,0,0
744,0,0,0,0,0,0,0.0316424,0.0140985,0,0,0,0.034832,0.0161819,0.013568,0.0230331,0,0,0.0137705,0,0.0217616,0.0109455,0.0360936,0.0146747,0.0274571,0.0154889,0.038109,0.0572349,0.00842472,0.0111615,0.00339599,0.0116132,0.0176387,0.0176958,0.00981669,0.0134918,0.0437292,0.0174134,0.00968826,0.00678939,0.01126,0.00535268,0.0118267,0.0273496,0.0271074,0,0,0.0201098,0,0.0140421,0.0123923,0.0614674,0.0105967,0.03301,0.0201662,0.0372316,0.0312614,0.0172895,0.0376064,0.0251865,0.0192756,0.0115701,0.0239988,0.00749364,0.00842939,0.00936384,0.0135514,0.00721281,0.0025206,0.0240615,0.029084,0,0,0
745,0,0,0,0,0,0,0.0317906,0.0140951,0,0,0,0.0346631,0.0161669,0.0135594,0.023053,0,0,0.0135716,0,0.0218179,0.0108462,0.0360973,0.0146917,0.027446,0.0155681,0.0380582,0.0569714,0.00842961,0.0111535,0.0034255,0.01174,0.0177189,0.0177743,0.00984918,0.0134872,0.0434549,0.0172511,0.00970974,0.00680351,0.0113454,0.005346,0.0118471,0.0274033,0.0271788,0,0,0.020039,0,0.0140758,0.0124038,0.0614541,0.0105161,0.033015,0.0201426,0.0372039,0.0309762,0.0185425,0.037594,0.0251219,0.0192666,0.0115844,0.0239695,0.00750538,0.00844735,0.00936547,0.0133975,0.00725969,0.00247828,0.0240671,0.0291096,0,0,0
746,0,0,0,0,0,0,0.0318965,0.0141007,0,0,0,0.0345695,0.0161585,0.013536,0.0230287,0,0,0.0134207,0,0.0218099,0.0107724,0.0361134,0.0148858,0.0274381,0.0155552,0.0380316,0.0568167,0.00841495,0.0111222,0.00342491,0.0117463,0.0177116,0.0177458,0.00978388,0.0135526,0.0433097,0.0171545,0.00971989,0.00682504,0.0114886,0.00533964,0.0117593,0.0274527,0.0272663,0,0,0.0199654,0,0.0140668,0.012366,0.0614446,0.0106308,0.0330158,0.0201786,0.0371996,0.0307664,0.0192464,0.0376002,0.0251273,0.0193192,0.0116148,0.0239928,0.00750931,0.00845584,0.00939107,0.0132961,0.00726452,0.00241363,0.024082,0.0291296,0,0,0
747,0,0,0,0,0,0,0.0319511,0.0140916,0,0,0,0.0345059,0.0161354,0.0135207,0.0230156,0,0,0.0133133,0,0.0217936,0.0107003,0.036105,0.015069,0.0274224,0.0155434,0.0380558,0.0567299,0.00838507,0.0110948,0.00342135,0.0117496,0.0177062,0.0177277,0.00972641,0.0135972,0.0432775,0.017088,0.00974335,0.00686689,0.0115533,0.00536736,0.0118244,0.02745,0.0273242,0,0,0.0198711,0,0.0140558,0.0122932,0.0614599,0.0107219,0.0330049,0.0203254,0.0372235,0.0306248,0.0183709,0.0376026,0.0252306,0.0194475,0.0116722,0.0240681,0.00743157,0.00845616,0.00954015,0.0132063,0.00724015,0.00232851,0.0241426,0.0291389,0,0,0
748,0,0,0,0,0,0,0.0319237,0.0140956,0,0,0,0.0344445,0.0161386,0.0135129,0.0230131,0,0,0.0132564,0,0.0217922,0.010627,0.0360762,0.0152268,0.0274174,0.0156719,0.0381174,0.0567059,0.00836779,0.0110536,0.0034173,0.0117547,0.0177147,0.0177304,0.00967924,0.0136523,0.0433033,0.0170457,0.0097753,0.00691469,0.0115146,0.00540354,0.0118279,0.0274272,0.0273384,0,0,0.0197252,0,0.0140503,0.0122239,0.0614757,0.0105999,0.0329987,0.020369,0.0372548,0.0305303,0.0161553,0.0375293,0.025273,0.0194752,0.0116507,0.0241073,0.00734274,0.00842296,0.00957449,0.0130675,0.0071999,0.00226302,0.0242122,0.0291318,0,0,0
749,0,0,0,0,0,0,0.0318078,0.014126,0,0,0,0.0343763,0.0161637,0.0135136,0.0230091,0,0,0.0131858,0,0.0217763,0.0105605,0.0360452,0.0154029,0.0274228,0.0157484,0.0381537,0.0567254,0.00837708,0.0110357,0.00340412,0.0117207,0.0177088,0.0177022,0.00959735,0.0137336,0.0433223,0.017042,0.00976341,0.00693343,0.0114136,0.00543014,0.0117777,0.0274314,0.0273066,0,0,0.0195003,0,0.0140244,0.0121268,0.0614581,0.0104374,0.033012,0.0202369,0.0372851,0.0304932,0.0153509,0.0374321,0.0251961,0.0193646,0.0115523,0.024067,0.00732536,0.00836631,0.00949298,0.0129442,0.00715728,0.00225037,0.0242977,0.0290865,0,0,0
750,0,0,0,0,0,0,0.0316426,0.0141836,0,0,0,0.034387,0.016199,0.0135266,0.0230039,0,0,0.0131313,0,0.0217329,0.0105285,0.0360564,0.0156021,0.0274426,0.0157501,0.0381582,0.0567819,0.00837784,0.011034,0.00337566,0.0116677,0.0176896,0.0176481,0.00950438,0.0137863,0.0433777,0.0170572,0.00973266,0.00693859,0.0113566,0.0054582,0.011696,0.0274478,0.0272409,0,0,0.0193045,0,0.0139583,0.0120188,0.0614424,0.0104612,0.0330107,0.0201593,0.037309,0.0305334,0.0153395,0.0373888,0.0251116,0.019294,0.0115106,0.0240445,0.00731146,0.00834532,0.00944476,0.0128396,0.00709682,0.00226717,0.0244053,0.0290334,0,0,0
751,0,0,0,0,0,0,0.0314302,0.0142495,0,0,0,0.0344341,0.0162465,0.0135457,0.0229895,0,0,0.0131259,0,0.0216981,0.0105153,0.0360861,0.015769,0.0274652,0.0157422,0.0382006,0.0569315,0.00837782,0.0110235,0.00334108,0.0116065,0.017664,0.0175979,0.00943795,0.0138428,0.0434547,0.0171567,0.00970825,0.00698248,0.0113725,0.00548707,0.0116607,0.0274652,0.0271441,0,0,0.0191134,0,0.0138882,0.0118686,0.0614555,0.0104345,0.0330046,0.0201588,0.0373335,0.0306824,0.015435,0.0373735,0.0250894,0.0192889,0.0114938,0.0240364,0.00728355,0.00833727,0.00948258,0.0127411,0.00702467,0.00223083,0.0245258,0.028958,0,0,0
752,0,0,0,0,0,0,0.03112,0.0143817,0,0,0,0.0344548,0.0162818,0.0135456,0.0229965,0,0,0.0131146,0,0.0216763,0.0104812,0.0360902,0.0159099,0.0274788,0.015746,0.0382139,0.0571699,0.00838907,0.0110448,0.00333799,0.0115618,0.0176274,0.0175596,0.00937448,0.0139151,0.0435278,0.0173165,0.00972298,0.00699904,0.0114148,0.00550988,0.0116327,0.0275228,0.0269743,0,0,0.0188676,0,0.0138438,0.011694,0.0614622,0.0103031,0.0330214,0.020182,0.037327,0.0309238,0.0154607,0.0373487,0.0250954,0.0193233,0.0114841,0.0240288,0.00722807,0.0083109,0.0095373,0.0126382,0.00696632,0.00211924,0.0246684,0.0288181,0,0,0
753,0,0,0,0,0,0,0.0308553,0.0145781,0,0,0,0.0344817,0.0162825,0.0135015,0.0230192,0,0,0.0131554,0,0.0216605,0.0104902,0.0360676,0.0160243,0.0274494,0.015798,0.0381494,0.0572475,0.00843432,0.0110975,0.00337863,0.0115271,0.017586,0.0175159,0.00928373,0.0139714,0.0435857,0.0174321,0.0097146,0.00697018,0.0113772,0.00554108,0.0116033,0.0275536,0.0268306,0,0,0.0186886,0,0.0138155,0.0115663,0.0614676,0.0103189,0.0329986,0.0201874,0.037248,0.0311186,0.0154048,0.0373418,0.02509,0.019315,0.011489,0.0240444,0.00722319,0.00830269,0.0095039,0.0125726,0.00694063,0.00190517,0.0248295,0.028666,0,0,0
754,0,0,0,0,0,0,0.0313177,0.0145976,0,0,0,0.0344994,0.0161855,0.0134966,0.0230055,0,0,0.0126878,0,0.0217204,0.0102326,0.0361052,0.0161989,0.0273299,0.0158128,0.0380186,0.0563223,0.00842454,0.0110805,0.00340799,0.0114271,0.0175072,0.0174111,0.00914281,0.0140763,0.0436781,0.0169137,0.00975136,0.00691486,0.0113525,0.00554815,0.0116216,0.0275277,0.0270694,0,0,0.0186492,0,0.0139113,0.0115494,0.0614301,0.0103684,0.0329554,0.0202257,0.03712,0.0305634,0.0153834,0.0373683,0.0251386,0.0193557,0.011512,0.0240553,0.00721964,0.00829684,0.0094824,0.0123633,0.00703085,0.00192758,0.0248591,0.0287493,0,0,0
755,0,0,0,0,0,0,0.0317463,0.0146773,0,0,0,0.0345125,0.0160854,0.0134795,0.0230185,0,0,0.0122396,0,0.0217807,0.00996695,0.0361364,0.0163732,0.0272427,0.015777,0.0378709,0.0554618,0.00841153,0.0110708,0.00343047,0.0113094,0.0174256,0.0173169,0.00904142,0.0141938,0.0437551,0.0164658,0.00979959,0.0068431,0.0113134,0.00554729,0.0116505,0.0275193,0.027278,0,0,0.0186199,0,0.0139752,0.011544,0.0613837,0.0103671,0.0329097,0.0202615,0.0369739,0.0300652,0.0154167,0.0373927,0.025179,0.0194035,0.0115446,0.0240604,0.00721995,0.00829024,0.009505,0.0121918,0.00710322,0.00193701,0.0249221,0.0288183,0,0,0
756,0,0,0,0,0,0,0.0320939,0.014791,0,0,0,0.0344571,0.0159593,0.0134521,0.023022,0,0,0.011859,0,0.0218129,0.00970911,0.03613,0.0163443,0.0271787,0.0157658,0.0376993,0.0547216,0.00839762,0.0110815,0.00344269,0.0113522,0.0174636,0.0173429,0.0090807,0.0142011,0.0436893,0.0161171,0.00983944,0.00677114,0.0113023,0.00555404,0.011605,0.0275374,0.0274635,0,0,0.0186108,0,0.0140169,0.0115543,0.0613443,0.0104001,0.0328659,0.0203247,0.0368465,0.0296548,0.0154747,0.0373972,0.0252248,0.0194731,0.0116006,0.0240759,0.00721081,0.00828819,0.00957254,0.0120624,0.00714875,0.00192011,0.0249902,0.0288589,0,0,0
757,0,0,0,0,0,0,0.0324132,0.0149077,0,0,0,0.0345074,0.0158518,0.013451,0.0230157,0,0,0.0115838,0,0.0218457,0.00952385,0.036125,0.0164365,0.0271124,0.0158017,0.0375878,0.0540617,0.00840808,0.0111004,0.00346092,0.0113159,0.0174079,0.0172948,0.00901546,0.01427,0.0437387,0.0158445,0.00985918,0.00672302,0.0113307,0.00555959,0.011515,0.0275352,0.0276543,0,0,0.0185976,0,0.0140267,0.0115553,0.0613243,0.0104974,0.0328168,0.0204349,0.0367517,0.0292953,0.0155337,0.0373946,0.0252929,0.0195756,0.0116834,0.0241148,0.00718474,0.00830667,0.00966282,0.0119655,0.00714277,0.0019163,0.0251025,0.0289207,0,0,0
758,0,0,0,0,0,0,0.0326693,0.0150214,0,0,0,0.0345122,0.0157905,0.0134406,0.0230335,0,0,0.0113835,0,0.0218815,0.00937298,0.0361012,0.0165167,0.0270662,0.0158153,0.0375136,0.0534556,0.00843032,0.0111097,0.00347625,0.0113002,0.0173645,0.0172535,0.00894273,0.0143203,0.04378,0.0156119,0.0098602,0.00664873,0.0113096,0.00557506,0.0114139,0.0275558,0.0278164,0,0,0.0185744,0,0.0140394,0.0115404,0.0613074,0.0104219,0.0327775,0.0204801,0.0366877,0.0289675,0.0155529,0.0373932,0.0253031,0.0196226,0.0117126,0.0241181,0.00715864,0.00832027,0.00967925,0.0118668,0.00711781,0.00192237,0.0252623,0.0289837,0,0,0
759,0,0,0,0,0,0,0.0329215,0.0151064,0,0,0,0.0346503,0.0157443,0.0134687,0.0230436,0,0,0.0112157,0,0.0219309,0.00919047,0.0361046,0.0169096,0.0270054,0.0157581,0.0375052,0.052879,0.00844979,0.0111279,0.00349199,0.0110516,0.017167,0.0170731,0.00869196,0.0145038,0.0440677,0.015409,0.00985704,0.00653621,0.0112813,0.00560973,0.0114809,0.0275511,0.027961,0,0,0.0185573,0,0.0140437,0.0115213,0.0612916,0.0102669,0.0327472,0.0204916,0.0366477,0.028677,0.0155897,0.0373923,0.0253028,0.0196377,0.0116965,0.0240948,0.00709701,0.00829589,0.00969518,0.0117642,0.00708496,0.00192515,0.0254507,0.0290458,0,0,0
760,0,0,0,0,0,0,0.0330848,0.0152056,0,0,0,0.0348159,0.0156945,0.0135307,0.0230117,0,0,0.0110996,0,0.0219757,0.00904759,0.0361386,0.0172148,0.0269267,0.0156767,0.0375115,0.0524315,0.00844621,0.0111084,0.00348026,0.0108606,0.0170445,0.0169526,0.00851728,0.0146081,0.0443664,0.0152914,0.00987691,0.00643783,0.0112279,0.00564023,0.0114926,0.0275244,0.0280378,0,0,0.018567,0,0.014022,0.0114968,0.0612834,0.0101985,0.0327187,0.0204824,0.0366112,0.0284518,0.0156447,0.0374112,0.0253034,0.0196129,0.0116694,0.0240614,0.0070412,0.0082653,0.00970513,0.0116734,0.00705532,0.00194478,0.0255508,0.02905,0,0,0
761,0,0,0,0,0,0,0.0331448,0.0153283,0,0,0,0.0349104,0.01566,0.013567,0.0229939,0,0,0.0110259,0,0.0219498,0.00894232,0.0361392,0.0173831,0.0268804,0.0156377,0.037471,0.052075,0.00847749,0.0110589,0.0034698,0.010813,0.0169938,0.0168854,0.00844765,0.0146635,0.0445127,0.0151992,0.00985575,0.00636989,0.0111803,0.00565272,0.0114722,0.0275279,0.0280549,0,0,0.0186414,0,0.0139778,0.0114765,0.0612751,0.010206,0.0326943,0.0204335,0.0365433,0.0283322,0.0156705,0.0374353,0.0252644,0.0195397,0.0116465,0.0240473,0.00703001,0.00824515,0.00971897,0.0116241,0.00703544,0.0019914,0.0256984,0.0290142,0,0,0
762,0,0,0,0,0,0,0.0331292,0.0154741,0,0,0,0.0349399,0.0156291,0.0135827,0.0229889,0,0,0.0110235,0,0.0218877,0.00889618,0.0361237,0.0174953,0.0268763,0.0156541,0.0373981,0.0518333,0.00853397,0.0110106,0.00345044,0.0108154,0.0169695,0.0168502,0.008434,0.0147018,0.044569,0.0152118,0.00981343,0.00637911,0.0111071,0.0056432,0.0114466,0.0275335,0.0279963,0,0,0.0186848,0,0.0139055,0.0114786,0.0612635,0.0101916,0.0326777,0.020331,0.0364684,0.0282612,0.0156346,0.0374969,0.0251656,0.0194289,0.0115779,0.0240348,0.0070133,0.00819429,0.00969982,0.0115891,0.00701457,0.00205834,0.0257936,0.0289553,0,0,0
763,0,0,0,0,0,0,0.0331035,0.0156169,0,0,0,0.0349247,0.0155825,0.0135759,0.0229957,0,0,0.0108963,0,0.0218906,0.00879651,0.0361337,0.0175469,0.0268651,0.0156513,0.0373159,0.0515247,0.00860043,0.0110289,0.00343916,0.0108082,0.0169824,0.0168499,0.00843046,0.0147114,0.044554,0.0151765,0.00986156,0.00636234,0.0110425,0.00567855,0.0113957,0.0275457,0.027925,0,0,0.0186272,0,0.013834,0.0114433,0.0612619,0.0101172,0.0326471,0.020294,0.0363981,0.0281777,0.0155825,0.0375097,0.025111,0.0194229,0.01151,0.0240155,0.00698258,0.00814501,0.00966138,0.0115174,0.00699218,0.00206024,0.0259135,0.0288637,0,0,0
764,0,0,0,0,0,0,0.0330111,0.0157486,0,0,0,0.0349773,0.0155879,0.0135898,0.0230009,0,0,0.0107984,0,0.0218974,0.00869629,0.0361306,0.0176785,0.0268617,0.0156168,0.0372459,0.0513101,0.00868216,0.0110146,0.0034373,0.0107966,0.0169612,0.0168346,0.008365,0.0147603,0.0446523,0.0151591,0.00990022,0.0063845,0.0109943,0.00572767,0.0112974,0.0275495,0.0278263,0,0,0.0185204,0,0.013783,0.0113761,0.0612697,0.0100786,0.0326303,0.0202688,0.0363297,0.0281461,0.0155285,0.0374923,0.0250953,0.0194229,0.0114693,0.0239945,0.00695711,0.00808849,0.00966785,0.0114243,0.00695454,0.00203806,0.0260382,0.0287324,0,0,0
765,0,0,0,0,0,0,0.0328619,0.0158682,0,0,0,0.0350215,0.0156162,0.0136054,0.0230307,0,0,0.0108094,0,0.02189,0.00866623,0.0360905,0.0178287,0.0268512,0.0155994,0.0371823,0.0512506,0.0088025,0.0110103,0.00344279,0.0107983,0.0169501,0.0168174,0.00830596,0.0148088,0.0447447,0.0152336,0.00989886,0.0062769,0.0110084,0.00577513,0.0111938,0.0275618,0.0276957,0,0,0.018421,0,0.0137347,0.0112917,0.0612849,0.0100564,0.0326271,0.020284,0.0362613,0.0281872,0.0154925,0.0374632,0.0250727,0.0194211,0.0114659,0.0239853,0.00690876,0.0080536,0.00971942,0.0113456,0.00692568,0.00201085,0.0261417,0.028576,0,0,0
766,0,0,0,0,0,0,0.0326241,0.0160267,0,0,0,0.0349739,0.0156386,0.0135827,0.0230917,0,0,0.0109079,0,0.0218667,0.00867401,0.036041,0.0178812,0.0268387,0.0156644,0.0370651,0.0512594,0.00893178,0.0110081,0.00345271,0.0108258,0.0169804,0.0168309,0.00827909,0.0148298,0.0447093,0.0153675,0.00987825,0.00625608,0.0111099,0.00579848,0.0113279,0.0276241,0.0275024,0,0,0.0183123,0,0.01368,0.0112496,0.0612839,0.010072,0.0326185,0.020391,0.036177,0.0282687,0.0155171,0.0374587,0.0250836,0.0194871,0.0115372,0.024019,0.00684594,0.00807844,0.00985149,0.0112972,0.00689236,0.00205853,0.0262497,0.0283843,0,0,0
767,0,0,0,0,0,0,0.0324488,0.0162689,0,0,0,0.0348873,0.0156283,0.0135302,0.0231589,0,0,0.0110516,0,0.0218777,0.008689,0.0359944,0.0178302,0.0268155,0.0157794,0.0368675,0.051151,0.00910551,0.0110312,0.00350413,0.010916,0.0170207,0.0168702,0.00828362,0.0148545,0.0445794,0.0154636,0.00985038,0.00606197,0.0112406,0.0057989,0.0114657,0.027721,0.0273292,0,0,0.0182324,0,0.0136431,0.0112281,0.0612779,0.0101505,0.0325627,0.0206019,0.0360069,0.0283384,0.0155569,0.0375151,0.0251964,0.0196135,0.0116792,0.0240985,0.00678809,0.00814817,0.0100364,0.0112736,0.00686545,0.00212805,0.0264381,0.0282139,0,0,0
768,0,0,0,0,0,0,0.0329972,0.0165761,0,0,0,0.0348056,0.0155381,0.0135294,0.0231847,0,0,0.0108462,0,0.0219452,0.0084879,0.0360069,0.0177885,0.0267092,0.0158892,0.0366045,0.0502932,0.00920485,0.0109994,0.00352862,0.0110381,0.017051,0.0169166,0.0083115,0.0148607,0.044447,0.0151014,0.00989202,0.00591468,0.0112615,0.00578189,0.0114773,0.0277291,0.0275991,0,0,0.0183363,0,0.0136971,0.0113123,0.0612454,0.0102155,0.0324598,0.0206964,0.0357636,0.0277533,0.0155954,0.0375602,0.0252596,0.0196928,0.0117569,0.0241221,0.00678023,0.00818407,0.0101313,0.0111632,0.0069121,0.00215582,0.0266585,0.02835,0,0,0
769,0,0,0,0,0,0,0.0334809,0.0168533,0,0,0,0.0347682,0.0154418,0.0135432,0.0232379,0,0,0.010696,0,0.0219779,0.0083087,0.0359959,0.0178358,0.0265937,0.0159965,0.0363901,0.049575,0.00917629,0.0110109,0.00355566,0.011099,0.0170389,0.0169091,0.00830279,0.0149,0.0443927,0.0148011,0.00994639,0.00584499,0.0112711,0.00578254,0.0114596,0.0276811,0.027855,0,0,0.0184282,0,0.0137391,0.0113706,0.0612124,0.0101119,0.0323714,0.0207429,0.0355755,0.0272314,0.0155952,0.0375702,0.0252673,0.019754,0.0117815,0.0241196,0.00678389,0.00817913,0.0102338,0.011044,0.0069391,0.00192483,0.0268779,0.0284688,0,0,0
770,0,0,0,0,0,0,0.0338865,0.0170962,0,0,0,0.0347531,0.0153282,0.0135736,0.0232869,0,0,0.0106114,0,0.0219795,0.00817854,0.0359875,0.0179363,0.0264944,0.0159934,0.0362092,0.0489644,0.00904246,0.0110347,0.00357152,0.0111089,0.0170291,0.0169057,0.00826428,0.0149488,0.0444076,0.0145764,0.00997094,0.0057931,0.0112606,0.00577653,0.0114549,0.0276227,0.0280838,0,0,0.0185211,0,0.0137475,0.0114234,0.0611875,0.010051,0.0323037,0.0207651,0.0354085,0.0267835,0.0156334,0.0375804,0.025267,0.0198046,0.0117946,0.024123,0.00678809,0.00817658,0.0103182,0.0109545,0.00696668,0.00164894,0.0270947,0.028565,0,0,0
771,0,0,0,0,0,0,0.03423,0.0173145,0,0,0,0.0348211,0.0152234,0.0136208,0.0233,0,0,0.0105336,0,0.0219785,0.0080823,0.0360086,0.0181182,0.0264159,0.0159638,0.0360502,0.0484564,0.00863895,0.011053,0.00356529,0.0110459,0.017,0.0168816,0.00818359,0.0150203,0.0445301,0.0144175,0.009943,0.00568678,0.0112297,0.0057817,0.011437,0.0276047,0.0282755,0,0,0.0186298,0,0.0137441,0.0114679,0.061182,0.0101053,0.032241,0.0207795,0.0352573,0.0264381,0.0156839,0.037604,0.025288,0.0198526,0.0118214,0.0241357,0.00678547,0.00820136,0.0103458,0.0108973,0.00698631,0.00162368,0.0273089,0.0286673,0,0,0
772,0,0,0,0,0,0,0.0345084,0.0174986,0,0,0,0.0348622,0.0151514,0.0136641,0.0232944,0,0,0.0104486,0,0.0220221,0.00801274,0.0360191,0.0182752,0.026347,0.0159775,0.0358984,0.0480339,0.0084578,0.0110209,0.00354398,0.0109913,0.0169547,0.0168338,0.00810608,0.0150547,0.0445941,0.0142784,0.00994476,0.00555517,0.0111879,0.00579701,0.0114266,0.0275768,0.0284022,0,0,0.0186897,0,0.0137365,0.0114826,0.0611758,0.0102316,0.0321862,0.020788,0.0351414,0.0261615,0.0156974,0.0376321,0.0253159,0.0198805,0.0118312,0.0241415,0.0067664,0.00820544,0.0103405,0.0108779,0.00700165,0.00175821,0.0275377,0.0287319,0,0,0
773,0,0,0,0,0,0,0.0347269,0.0177,0,0,0,0.0348874,0.0151082,0.0137138,0.0232999,0,0,0.0103241,0,0.0220714,0.00791807,0.0360181,0.0183968,0.0262725,0.0160313,0.0357735,0.047593,0.00843491,0.0110141,0.00352853,0.0109437,0.0168852,0.0168167,0.00804906,0.0150973,0.0446581,0.0141236,0.00997639,0.00543779,0.011175,0.00582875,0.0114176,0.027554,0.0285011,0,0,0.0187431,0,0.0137305,0.011519,0.0611621,0.0102078,0.0321267,0.0207897,0.0350246,0.0258734,0.0156791,0.0376393,0.0252991,0.0198945,0.0118213,0.0241398,0.00673479,0.0081599,0.0103671,0.0108714,0.00701173,0.00179729,0.0278097,0.0287416,0,0,0
774,0,0,0,0,0,0,0.0349806,0.0178454,0,0,0,0.034935,0.0150319,0.0137691,0.0232909,0,0,0.0104865,0,0.0221131,0.0079597,0.0360089,0.0184493,0.0262618,0.0160557,0.0357819,0.047277,0.00844032,0.0109993,0.00350763,0.0109175,0.0168588,0.0168445,0.00806335,0.0151108,0.044741,0.0140687,0.010034,0.00531001,0.0111163,0.00579571,0.0114107,0.0274297,0.0286714,0,0,0.0184248,0,0.0136984,0.0113665,0.0611694,0.0100413,0.0321012,0.0206924,0.035032,0.0257515,0.0156155,0.0376168,0.0251849,0.0198253,0.0117376,0.0241055,0.00672746,0.00807464,0.0103308,0.0106378,0.00692478,0.00189556,0.0278569,0.0288209,0,0,0
775,0,0,0,0,0,0,0.035048,0.0180349,0,0,0,0.0348744,0.0150155,0.0137757,0.0232948,0,0,0.0104773,0,0.0221247,0.00787001,0.0359956,0.018481,0.0262364,0.0160586,0.035704,0.0470136,0.00846561,0.0109699,0.00350283,0.0109175,0.0169085,0.0168484,0.0080729,0.0151224,0.0446899,0.0139786,0.0100774,0.0053535,0.0109661,0.00580663,0.0113403,0.0272831,0.0286813,0,0,0.0184063,0,0.0137024,0.0113558,0.0611557,0.00989411,0.0320998,0.0205418,0.0349531,0.0255952,0.015543,0.0375645,0.0250542,0.0197071,0.0116544,0.0240511,0.0067468,0.0080159,0.0101991,0.0105382,0.00693107,0.00185061,0.0279927,0.0287897,0,0,0
776,0,0,0,0,0,0,0.0350829,0.0181774,0,0,0,0.0348407,0.0150053,0.0137758,0.0232568,0,0,0.0104516,0,0.0221334,0.00780014,0.035983,0.0184677,0.0262493,0.01601,0.0356848,0.0468048,0.00848411,0.010933,0.00349328,0.0109289,0.0169363,0.0168386,0.0080659,0.0151098,0.0446455,0.0139067,0.0101323,0.0053505,0.0108832,0.00581459,0.0112863,0.0272455,0.0286506,0,0,0.0183604,0,0.0136856,0.0113321,0.0611504,0.00982234,0.0321029,0.0204651,0.0349271,0.025507,0.0155251,0.0375341,0.0250294,0.0196502,0.0116277,0.0240149,0.00676311,0.00799302,0.0101217,0.0104467,0.00692517,0.00176806,0.0281671,0.0287376,0,0,0
777,0,0,0,0,0,0,0.0350479,0.0182593,0,0,0,0.034924,0.0150037,0.013807,0.0232236,0,0,0.0104487,0,0.0221033,0.00776519,0.0359938,0.0185999,0.0262741,0.0159424,0.0357293,0.0466404,0.00847442,0.010914,0.0034965,0.0108649,0.0168781,0.0167664,0.00797253,0.0151628,0.0447672,0.0138511,0.010119,0.00531852,0.0108973,0.00582283,0.0112855,0.0272611,0.0285916,0,0,0.0183186,0,0.0136572,0.011329,0.0611483,0.0098262,0.0321043,0.0204739,0.0349156,0.0254894,0.0155229,0.0375358,0.0250478,0.019658,0.0116342,0.0240251,0.00675208,0.00798599,0.0101367,0.0104185,0.00689578,0.00187312,0.028326,0.0286537,0,0,0
