Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
336,0,0,0,0,0,0,0.0243724,0.0116119,0,0,0,0.0136489,0.0130919,0.00814438,0.0154476,0,0,0.00900272,0,0.0224517,0.00552808,0.0381852,0.0194899,0.0109769,0.0163529,0.0141871,0.0300588,0.00490259,0.00481046,0.00855889,0.00622338,0.0127546,0.010352,0.00815172,0.0261056,0.0171409,0.0137964,0.0129327,0.0026265,0.00820235,0.0132389,0.00675893,0.0111157,0.029477,0,0,0.01223,0,0.0100611,0.00885674,0.0540853,0.0107144,0.0167652,0.00688273,0.0152394,0.0156746,0.00431161,0.0341461,0.00485355,0.00542314,0.00612296,0.0213039,0.00693153,0.00832548,0.0101901,0.0126947,0.00695454,0.00667958,0.0162532,0.0290323,0,0,0
337,0,0,0,0,0,0,0.0242811,0.0108863,0,0,0,0.0139407,0.0131409,0.00809108,0.0154191,0,0,0.00887471,0,0.022418,0.00542701,0.0379975,0.0195499,0.0108899,0.0164192,0.0142426,0.0295184,0.00493382,0.00485825,0.0085045,0.00610442,0.0127991,0.010387,0.00786558,0.0257145,0.0175707,0.0136556,0.0129759,0.00262173,0.00814396,0.0131823,0.00679657,0.011089,0.0293965,0,0,0.0117368,0,0.0100775,0.00853852,0.054082,0.0108028,0.0170841,0.00668739,0.0153958,0.0154144,0.00426426,0.0339087,0.00505363,0.00543441,0.00607212,0.0213165,0.00688317,0.00833312,0.0102367,0.0122218,0.00697613,0.00667935,0.0153725,0.0291652,0,0,0
338,0,0,0,0,0,0,0.0240594,0.0101964,0,0,0,0.0145017,0.0131464,0.00828345,0.0154502,0,0,0.00850146,0,0.0223777,0.00519756,0.037854,0.0198129,0.010892,0.0167597,0.0141331,0.0289802,0.00491612,0.00486356,0.0084497,0.00595806,0.0129382,0.0104793,0.00761209,0.0253765,0.0182889,0.0133977,0.012938,0.00255449,0.00807255,0.0131409,0.00680567,0.0111683,0.0290421,0,0,0.0110537,0,0.0100162,0.00801703,0.0541006,0.0109083,0.0173871,0.00653362,0.0156128,0.0148749,0.00423775,0.0336908,0.00511155,0.00544913,0.00599323,0.0213022,0.00681422,0.00832213,0.01027,0.0116551,0.00683483,0.0065794,0.0144463,0.0291813,0,0,0
339,0,0,0,0,0,0,0.0238768,0.00967742,0,0,0,0.0149879,0.0131347,0.00833088,0.0154288,0,0,0.0081235,0,0.0224044,0.00499142,0.0377421,0.0200254,0.0109827,0.0168888,0.0142988,0.0285188,0.00482914,0.00481346,0.00832603,0.00582943,0.0131587,0.0105863,0.00752663,0.0250661,0.0189712,0.0131647,0.0128761,0.00253866,0.00801916,0.0131164,0.00689446,0.0112699,0.0289175,0,0,0.0102843,0,0.00997683,0.00751386,0.0540828,0.0109522,0.0176556,0.00642696,0.0156789,0.0144569,0.00422098,0.0335059,0.00518357,0.00549789,0.00596091,0.0212686,0.00673992,0.00832799,0.0103648,0.0111708,0.00673884,0.00648879,0.0136455,0.0292668,0,0,0
340,0,0,0,0,0,0,0.0237816,0.00930637,0,0,0,0.015328,0.0131524,0.00830697,0.0153879,0,0,0.00776064,0,0.0223862,0.004786,0.0376219,0.020129,0.0108915,0.0168131,0.014667,0.0281263,0.00473389,0.00481794,0.00816972,0.00575082,0.0133623,0.0106814,0.00739607,0.0247642,0.0194648,0.0129616,0.0128091,0.00249064,0.00795535,0.0130926,0.00702623,0.0113537,0.0289364,0,0,0.00949122,0,0.00995183,0.00707879,0.0541039,0.0110064,0.0178869,0.00637926,0.0156544,0.0141409,0.0042159,0.0333027,0.005349,0.00564879,0.0059646,0.0212305,0.0066768,0.00836632,0.0104192,0.0107395,0.00670883,0.00647702,0.0129888,0.0293877,0,0,0
341,0,0,0,0,0,0,0.0237805,0.00907314,0,0,0,0.0155736,0.0131971,0.00828664,0.0154181,0,0,0.00747007,0,0.0223389,0.0046143,0.0375665,0.0201405,0.0107448,0.0168002,0.0147126,0.0276542,0.00462856,0.00483075,0.00802195,0.00568463,0.0134804,0.0107257,0.00725242,0.0244834,0.0198222,0.0127437,0.0127719,0.00236606,0.00795688,0.0130375,0.00715286,0.0114422,0.0290098,0,0,0.00884775,0,0.00993918,0.00666801,0.0541107,0.0111158,0.0181195,0.00629183,0.0155776,0.0138683,0.00424184,0.0330858,0.0056241,0.00593377,0.0059957,0.0212114,0.00665842,0.00841889,0.0104945,0.0103004,0.00683971,0.00657085,0.0124423,0.0295498,0,0,0
342,0,0,0,0,0,0,0.0237053,0.00900514,0,0,0,0.0157325,0.0132491,0.00811863,0.0153643,0,0,0.00717395,0,0.0222901,0.00441283,0.037599,0.0201284,0.0106433,0.016715,0.0143706,0.0270281,0.00452903,0.00482837,0.00784367,0.00564972,0.0135172,0.010754,0.00708493,0.0241844,0.0200744,0.0124057,0.0127076,0.00231157,0.00810153,0.0129892,0.00725462,0.0115564,0.029018,0,0,0.00822195,0,0.00993935,0.00622797,0.0540678,0.0113001,0.0184074,0.00616138,0.0154678,0.0135409,0.00426481,0.0328297,0.0061468,0.00615232,0.00601094,0.0211909,0.00662547,0.00846741,0.0106924,0.00984864,0.00707426,0.00670209,0.0119335,0.0296545,0,0,0
343,0,0,0,0,0,0,0.0234697,0.00915089,0,0,0,0.0157466,0.0133111,0.00783931,0.015031,0,0,0.00684177,0,0.0222087,0.00416779,0.0376191,0.0199973,0.010551,0.0164405,0.014091,0.0260912,0.00442565,0.00470026,0.00769217,0.00562721,0.013418,0.0106905,0.00681779,0.0237981,0.0201261,0.0118612,0.0125353,0.00230105,0.0084044,0.0129795,0.00741166,0.0116443,0.0288244,0,0,0.00745455,0,0.0099722,0.00581602,0.053975,0.0115902,0.0187234,0.00596782,0.0152135,0.0131656,0.00424956,0.0324513,0.00686408,0.00629248,0.00604922,0.0211407,0.00656358,0.00860768,0.0110985,0.00943841,0.00724252,0.00683006,0.0113935,0.029634,0,0,0
344,0,0,0,0,0,0,0.0236878,0.00986322,0,0,0,0.0162409,0.013204,0.00806667,0.0154442,0,0,0.00629948,0,0.0223174,0.00386649,0.0375559,0.0200959,0.0105203,0.0167056,0.0145965,0.0263692,0.00439175,0.00474919,0.00769889,0.00556867,0.0136501,0.0109899,0.00662989,0.0233732,0.020841,0.0115779,0.0126748,0.00225667,0.00837032,0.0129122,0.00731473,0.0118992,0.0292465,0,0,0.00704258,0,0.00993858,0.00536224,0.05408,0.0113669,0.0190579,0.00602383,0.0154254,0.0137421,0.00429253,0.031974,0.00731643,0.0066508,0.00590869,0.0209925,0.00634778,0.0085416,0.0112922,0.00958528,0.00665972,0.00629101,0.0120318,0.0300824,0,0,0
345,0,0,0,0,0,0,0.023838,0.0103331,0,0,0,0.0168407,0.0132014,0.00842242,0.0159747,0,0,0.0058439,0,0.0223797,0.00363188,0.0374345,0.0203413,0.0104716,0.0170919,0.0149771,0.0263704,0.00438477,0.00490996,0.00775772,0.00545504,0.0140032,0.0113405,0.00647296,0.0229533,0.0216582,0.0112164,0.0127549,0.00223929,0.00797898,0.0127794,0.00721961,0.0122033,0.0294723,0,0,0.00666077,0,0.00977346,0.00481807,0.0542454,0.0112437,0.0193208,0.0063014,0.0156573,0.0139142,0.00442468,0.0316906,0.00770771,0.00695259,0.00581734,0.0209529,0.00615194,0.00836685,0.011242,0.00960546,0.00603825,0.00575572,0.0123452,0.0303518,0,0,0
346,0,0,0,0,0,0,0.0238915,0.0108401,0,0,0,0.0172194,0.0132583,0.00858402,0.0161158,0,0,0.00550133,0,0.0223788,0.0034453,0.0373487,0.0204493,0.0102421,0.0170574,0.0148819,0.0260752,0.00438521,0.00497512,0.00767933,0.0053624,0.0141664,0.0115689,0.00634892,0.0224661,0.0221659,0.0108663,0.0127499,0.0021916,0.00792971,0.012715,0.00723626,0.0123535,0.029558,0,0,0.00626052,0,0.00973379,0.00440025,0.054302,0.0110067,0.0195416,0.00653641,0.0156846,0.0140458,0.00452206,0.0314297,0.00815472,0.00734517,0.00581068,0.0209225,0.00599374,0.00829911,0.0113301,0.00961448,0.00590486,0.00560843,0.0124244,0.0304946,0,0,0
347,0,0,0,0,0,0,0.0238673,0.0114905,0,0,0,0.0174437,0.013291,0.00863804,0.0160369,0,0,0.00520868,0,0.022375,0.0032516,0.0372806,0.0204529,0.00997663,0.0168589,0.0145432,0.0256931,0.00439626,0.00495303,0.00738475,0.00529281,0.0142997,0.0117563,0.00621025,0.0219902,0.022472,0.0106045,0.0127042,0.00213412,0.00820717,0.0127262,0.00725183,0.0124096,0.0296581,0,0,0.00587527,0,0.00981762,0.00400727,0.0542886,0.0107595,0.01977,0.00665308,0.0155257,0.0143226,0.00456767,0.0310105,0.00858847,0.00776418,0.00579159,0.0208529,0.0058125,0.00826752,0.0116455,0.00971133,0.00587929,0.00558902,0.0125281,0.030586,0,0,0
348,0,0,0,0,0,0,0.0239148,0.0121127,0,0,0,0.0178522,0.013265,0.00883759,0.0161449,0,0,0.00493763,0,0.0224192,0.00307004,0.037213,0.020501,0.00984348,0.0167635,0.0145891,0.0252528,0.00439106,0.00494466,0.00699366,0.00528389,0.0145517,0.0120519,0.00613223,0.0215519,0.0230154,0.0103371,0.0126833,0.0020436,0.00837596,0.0127196,0.0072558,0.0125426,0.0297693,0,0,0.00567063,0,0.00989448,0.00357448,0.0543303,0.0106957,0.0199901,0.0068052,0.0154361,0.0146711,0.00472033,0.0307188,0.0091443,0.00819625,0.00577554,0.0208998,0.00561818,0.00814465,0.0119811,0.00987642,0.00579938,0.00554484,0.0127112,0.0307016,0,0,0
349,0,0,0,0,0,0,0.0239653,0.0124999,0,0,0,0.0185611,0.0132348,0.00928335,0.0166917,0,0,0.00471783,0,0.0224621,0.00301165,0.037105,0.0207476,0.00986165,0.0170047,0.0150702,0.0247345,0.00432549,0.00495094,0.00665004,0.00529056,0.0149245,0.012531,0.00611131,0.0211368,0.0240613,0.0100509,0.0126872,0.00191162,0.0083604,0.0126959,0.0071455,0.0128578,0.0296512,0,0,0.00542387,0,0.00983705,0.00316236,0.0544694,0.0109755,0.02017,0.00710756,0.0155777,0.0145068,0.00501499,0.0305958,0.00983432,0.00865628,0.00572589,0.0210632,0.00536626,0.00791396,0.0121555,0.00981512,0.00561498,0.00531856,0.0127365,0.0307066,0,0,0
350,0,0,0,0,0,0,0.0242601,0.0121197,0,0,0,0.0190947,0.013255,0.00959683,0.016986,0,0,0.0045542,0,0.0225137,0.00292296,0.0369513,0.0208952,0.00989514,0.017045,0.0154554,0.0241859,0.00423433,0.00486585,0.00641556,0.00537414,0.0151261,0.0128124,0.00607282,0.0207493,0.0248619,0.00985793,0.0127049,0.00186613,0.0085488,0.0126127,0.00714986,0.0130965,0.0296025,0,0,0.00521763,0,0.00970775,0.0030614,0.0545226,0.0110361,0.0204804,0.00754277,0.0157695,0.0130104,0.00524556,0.0305262,0.0104956,0.00910755,0.00577914,0.021148,0.00514148,0.00781751,0.0122418,0.00910332,0.00562918,0.00522072,0.0118639,0.0308681,0,0,0
351,0,0,0,0,0,0,0.0247962,0.0118795,0,0,0,0.019259,0.0132768,0.00974462,0.0168149,0,0,0.00437477,0,0.0225336,0.00272924,0.0369167,0.0207415,0.0101405,0.0167365,0.0153887,0.0235754,0.0042005,0.00474779,0.00615152,0.00550349,0.0151742,0.0128927,0.0059438,0.0202722,0.025145,0.00961904,0.0127265,0.00195766,0.00891986,0.0125297,0.00726987,0.0130491,0.0299569,0,0,0.00531402,0,0.00964439,0.0031356,0.0544776,0.0110324,0.0208644,0.00779242,0.015736,0.0123672,0.00525402,0.0303242,0.0109099,0.00943381,0.00559277,0.0213581,0.00479681,0.0076426,0.0127927,0.00863771,0.0056925,0.0052801,0.011099,0.0312895,0,0,0
352,0,0,0,0,0,0,0.0252961,0.0117228,0,0,0,0.0195193,0.0132538,0.00997632,0.0167086,0,0,0.00427703,0,0.0225323,0.00262993,0.0369579,0.0206275,0.0103768,0.0164792,0.0154314,0.0228597,0.00417444,0.0046171,0.00572863,0.00569034,0.0153161,0.0130898,0.00586562,0.0197803,0.0256001,0.00934723,0.0127659,0.00206074,0.00906177,0.0125001,0.00724032,0.0129951,0.0302132,0,0,0.00542781,0,0.00962268,0.00310837,0.0544392,0.0108813,0.0211927,0.00799005,0.0157151,0.0117575,0.00519633,0.0298562,0.0111823,0.0097321,0.00528362,0.021314,0.00441785,0.0074564,0.0132335,0.0081289,0.00569482,0.00534867,0.0103727,0.0316728,0,0,0
353,0,0,0,0,0,0,0.0258307,0.0113987,0,0,0,0.0199149,0.0132134,0.010331,0.0166849,0,0,0.00426715,0,0.0225338,0.00264209,0.0370565,0.0206,0.0107045,0.016244,0.0156324,0.0220402,0.00413703,0.00451436,0.00527804,0.00593806,0.0155172,0.0134226,0.0058918,0.019275,0.0262694,0.00912048,0.0128301,0.00213683,0.00909332,0.012515,0.00733697,0.0129604,0.030373,0,0,0.00551083,0,0.00963174,0.00307363,0.0544214,0.0108413,0.0214713,0.00837042,0.0157514,0.0106385,0.00525244,0.0295714,0.0116829,0.0101031,0.00528062,0.0212136,0.00413437,0.00737946,0.013298,0.00744297,0.00571843,0.00539343,0.00938383,0.0319555,0,0,0
354,0,0,0,0,0,0,0.0264182,0.0110928,0,0,0,0.020503,0.0131621,0.01075,0.0167303,0,0,0.00417696,0,0.0225522,0.002557,0.0372162,0.0206204,0.011085,0.0159537,0.0159071,0.0211632,0.0041629,0.00440061,0.00476094,0.00624555,0.0157062,0.0137839,0.00597884,0.0187233,0.0271572,0.00881506,0.0128671,0.00222092,0.00884138,0.012545,0.00757913,0.012978,0.0304371,0,0,0.00552504,0,0.00966158,0.00307893,0.0543983,0.0108485,0.021735,0.00894852,0.0158779,0.00936813,0.00549598,0.0294266,0.0124046,0.0106216,0.00558488,0.0210142,0.00402828,0.00745677,0.0130231,0.00662901,0.00578049,0.00540375,0.00831347,0.0321675,0,0,0
355,0,0,0,0,0,0,0.0270092,0.0108894,0,0,0,0.0212233,0.0131115,0.0112645,0.0167487,0,0,0.004036,0,0.0225537,0.00239016,0.0373907,0.0206319,0.0114519,0.015609,0.0162207,0.0202737,0.00423703,0.00427483,0.00424924,0.00662195,0.0159413,0.0141884,0.00614764,0.0181644,0.0281346,0.00850784,0.0128926,0.00226791,0.00865938,0.0126479,0.00785274,0.0129613,0.0306327,0,0,0.005525,0,0.00967887,0.00311196,0.0543367,0.0109258,0.0220034,0.00958027,0.0160987,0.00836594,0.00577941,0.0293882,0.0131293,0.0111355,0.00582855,0.0209698,0.00386973,0.00746701,0.0127212,0.00582574,0.00582186,0.00543668,0.00729059,0.0324142,0,0,0
356,0,0,0,0,0,0,0.0275376,0.0109341,0,0,0,0.0215943,0.0130685,0.0118116,0.0164706,0,0,0.00399613,0,0.0225683,0.0022664,0.0375166,0.0204688,0.0120013,0.0150918,0.0161766,0.0193764,0.0043596,0.00404973,0.00377262,0.00698642,0.0160961,0.0144939,0.00635648,0.0175669,0.0286006,0.00819775,0.0129234,0.00233757,0.00863358,0.0126968,0.00808451,0.0126799,0.0308816,0,0,0.00551911,0,0.00968816,0.00314319,0.0542745,0.0109543,0.0223196,0.0100432,0.0161151,0.00772612,0.00584459,0.0292444,0.0137273,0.0114643,0.00592912,0.0209845,0.00365455,0.0073832,0.0125145,0.00518292,0.00580671,0.00547946,0.00642945,0.0325671,0,0,0
357,0,0,0,0,0,0,0.028061,0.0111505,0,0,0,0.0219529,0.0130103,0.0123095,0.0161676,0,0,0.00406152,0,0.0226218,0.00220689,0.0375881,0.0204846,0.0125367,0.0144967,0.0161901,0.0185279,0.00443661,0.00379455,0.00326329,0.00741113,0.0162595,0.0147539,0.00664494,0.0169972,0.0291826,0.00789521,0.012959,0.00241693,0.00863967,0.0127013,0.00826122,0.0124437,0.0311743,0,0,0.00555046,0,0.00967754,0.00319119,0.0542101,0.010777,0.0226101,0.0104567,0.0161057,0.00748963,0.00587188,0.029031,0.01403,0.0117515,0.00600466,0.0209403,0.0033875,0.0071875,0.0122556,0.00463105,0.00584003,0.0055322,0.00579104,0.032714,0,0,0
358,0,0,0,0,0,0,0.0285725,0.0115145,0,0,0,0.0224326,0.0129439,0.0128145,0.0158484,0,0,0.00415306,0,0.0226766,0.0021563,0.0376408,0.0204841,0.0130318,0.0137938,0.0162573,0.0177606,0.0044995,0.00351238,0.00262694,0.00790592,0.0162593,0.0149969,0.00696043,0.0164622,0.0299237,0.00759144,0.012999,0.00246883,0.00869799,0.0126935,0.00853773,0.0122817,0.0315174,0,0,0.00557444,0,0.00967185,0.00323792,0.0541138,0.0106135,0.0228521,0.0109945,0.0160647,0.00759445,0.00599324,0.0288762,0.0144171,0.0121294,0.00627607,0.0209033,0.00306863,0.00702057,0.0119809,0.00418533,0.0058801,0.0055358,0.00541162,0.0328817,0,0,0
359,0,0,0,0,0,0,0.0290928,0.0119567,0,0,0,0.0230992,0.0128839,0.0134006,0.0155569,0,0,0.00432232,0,0.0227475,0.00219389,0.0377181,0.0203417,0.0134941,0.0131419,0.0163538,0.0170702,0.0045324,0.0032402,0.00199581,0.00847226,0.0163009,0.0152882,0.00734442,0.015983,0.0308072,0.00733821,0.0130548,0.00252558,0.00875126,0.0126925,0.0087639,0.0121576,0.0318374,0,0,0.00562314,0,0.00967387,0.00327996,0.0540208,0.0107523,0.0230336,0.0116462,0.0159837,0.00790496,0.00616921,0.0286858,0.0149949,0.0125982,0.00638486,0.0209178,0.00268229,0.00683413,0.011582,0.0038493,0.00588443,0.00554104,0.00528614,0.0330467,0,0,0
360,0,0,0,0,0,0,0.0295519,0.0124088,0,0,0,0.0237996,0.0128214,0.0139966,0.0152612,0,0,0.00447648,0,0.0228195,0.00224395,0.0378669,0.0202004,0.0139483,0.0126366,0.016412,0.0163918,0.00458572,0.00311326,0.00164053,0.00914069,0.0164279,0.0156322,0.0077678,0.015534,0.0317099,0.00715533,0.0131304,0.00262531,0.0088353,0.0127169,0.0088638,0.01198,0.0320879,0,0,0.00564748,0,0.0097031,0.00329621,0.0539398,0.0105776,0.0231653,0.0123095,0.0158418,0.00820518,0.00631323,0.0283755,0.0155907,0.0130899,0.00627383,0.0209284,0.00228391,0.00660051,0.0111416,0.00359619,0.0058785,0.00549665,0.00536392,0.033158,0,0,0
361,0,0,0,0,0,0,0.0300199,0.0128158,0,0,0,0.0245504,0.0127732,0.0145493,0.0150501,0,0,0.00459242,0,0.0228569,0.00229792,0.0380365,0.0201186,0.0144186,0.0121967,0.0164735,0.0157972,0.00470793,0.00317371,0.00174112,0.00985712,0.0166168,0.0159725,0.00820864,0.0151388,0.0327603,0.00700067,0.0131948,0.0027334,0.00906301,0.0127477,0.00906834,0.0119506,0.0323529,0,0,0.00566046,0,0.00974775,0.00327971,0.0539166,0.0107269,0.0232477,0.0131365,0.0157313,0.00851466,0.00654648,0.0282853,0.0163743,0.0136781,0.00645813,0.0209833,0.00195538,0.00650951,0.0107277,0.00339527,0.00585532,0.0054796,0.00556,0.0332743,0,0,0
362,0,0,0,0,0,0,0.0304017,0.013298,0,0,0,0.0254075,0.0127391,0.0148261,0.0146485,0,0,0.00471566,0,0.0228708,0.00237517,0.03823,0.0198023,0.0147912,0.011657,0.0163222,0.015208,0.0049284,0.00338013,0.00234292,0.0106344,0.0166146,0.0160337,0.00857897,0.0148656,0.0336654,0.00685486,0.0131974,0.00280931,0.0096924,0.0127138,0.00960403,0.0119448,0.0325696,0,0,0.00556753,0,0.00978283,0.0032392,0.0538061,0.0103896,0.0232699,0.0139967,0.015399,0.00867451,0.00676771,0.0281121,0.0170599,0.0142768,0.00690337,0.0210178,0.00167113,0.00647164,0.0106313,0.00320118,0.00588141,0.00560056,0.00592705,0.0333208,0,0,0
363,0,0,0,0,0,0,0.0307084,0.0134151,0,0,0,0.0240092,0.0127126,0.0136378,0.0144428,0,0,0.00466517,0,0.0228632,0.00244281,0.0384885,0.0141059,0.0152039,0.0107215,0.0162663,0.0145538,0.00520739,0.0037737,0.00331875,0.0115495,0.017435,0.0167422,0.0106652,0.0127738,0.0318022,0.00660128,0.0132183,0.00284548,0.0103305,0.0127376,0.0102213,0.0120045,0.0327088,0,0,0.00556736,0,0.00988266,0.00318344,0.05374,0.0107756,0.0232978,0.0149523,0.015212,0.0090094,0.00715223,0.0278725,0.0178037,0.0149072,0.00736409,0.0210916,0.00155495,0.00659258,0.0105837,0.00315076,0.00587066,0.00566663,0.00600852,0.0332671,0,0,0
364,0,0,0,0,0,0,0.0310453,0.0134897,0,0,0,0.0245973,0.0126997,0.0142259,0.0144519,0,0,0.00465326,0,0.0228741,0.0024766,0.0387818,0.00911992,0.0155545,0.0100877,0.0163434,0.0140727,0.0054797,0.004353,0.00433825,0.0124245,0.0181725,0.0175534,0.0126458,0.0109758,0.0315229,0.00640335,0.0132374,0.00287559,0.010789,0.0127264,0.0105118,0.0121882,0.0328055,0,0,0.00554269,0,0.00991321,0.00310027,0.0537231,0.0109108,0.0231236,0.0156502,0.0150554,0.009485,0.00758486,0.0276885,0.0183896,0.0153921,0.00752943,0.0211679,0.0015159,0.00662832,0.0103129,0.00306225,0.00592538,0.00575719,0.00639661,0.0332073,0,0,0
365,0,0,0,0,0,0,0.0312419,0.0134968,0,0,0,0.0259635,0.0126896,0.0158917,0.0144581,0,0,0.00465355,0,0.0228791,0.0024768,0.0389718,0.00501879,0.0159912,0.00958496,0.0162251,0.0136775,0.00570973,0.00483215,0.00514607,0.0131341,0.0188937,0.0183403,0.0144071,0.0094652,0.0317294,0.00625399,0.0132428,0.00289168,0.0111209,0.0127009,0.0106759,0.0121775,0.0327686,0,0,0.00552572,0,0.00989638,0.0029911,0.0537292,0.0108011,0.02301,0.0161246,0.0148442,0.00985811,0.00778347,0.02744,0.0187822,0.0156763,0.0075694,0.0212327,0.00162782,0.00664173,0.0100252,0.00302215,0.00598917,0.00573163,0.0069233,0.0330441,0,0,0
366,0,0,0,0,0,0,0.0313648,0.0135107,0,0,0,0.027865,0.0126537,0.0179055,0.0145035,0,0,0.00475372,0,0.0228798,0.00258085,0.0391351,0.00246914,0.0163438,0.00923639,0.0161346,0.0133595,0.00590109,0.00525462,0.00585838,0.0137137,0.0194047,0.0190211,0.015861,0.00825842,0.0326057,0.00621966,0.0132447,0.00289606,0.0113932,0.0127443,0.0107856,0.0122445,0.0327031,0,0,0.00548167,0,0.00994107,0.00284582,0.0537353,0.0105984,0.0228427,0.0164435,0.0146234,0.0102325,0.00795201,0.0271691,0.0191377,0.0159379,0.00776506,0.0212675,0.00192922,0.00658864,0.00976188,0.00302216,0.00599328,0.00571953,0.0076689,0.0328418,0,0,0
367,0,0,0,0,0,0,0.0314341,0.0135624,0,0,0,0.0299096,0.0126169,0.019794,0.0146086,0,0,0.00500306,0,0.0229067,0.00281683,0.0393127,0.00319459,0.0166267,0.00901266,0.0160991,0.0131179,0.00604247,0.00561351,0.00645513,0.0142049,0.0198012,0.0196042,0.0170692,0.00727058,0.0338755,0.00637713,0.0132799,0.00288359,0.0117383,0.0127902,0.0108501,0.012414,0.0326813,0,0,0.00547963,0,0.00998382,0.00277264,0.0537643,0.0104753,0.0226208,0.0166842,0.0144641,0.0106597,0.00813173,0.0269526,0.019495,0.0161773,0.00805247,0.0213358,0.002394,0.00652332,0.0095752,0.00310083,0.00597425,0.00563177,0.00854932,0.0326436,0,0,0
368,0,0,0,0,0,0,0.0315006,0.0136467,0,0,0,0.0317369,0.0126015,0.0213449,0.0147605,0,0,0.00535327,0,0.0229467,0.00308082,0.0394905,0.00503035,0.0168426,0.0088384,0.0160996,0.0129314,0.00618647,0.00592872,0.0069752,0.0145969,0.0201473,0.0200605,0.0180285,0.00647002,0.0351487,0.00666244,0.0133231,0.00288563,0.0121768,0.0128037,0.010893,0.0126711,0.0326302,0,0,0.00545822,0,0.0100067,0.00273518,0.0538341,0.0105356,0.0223912,0.0169875,0.0143478,0.0110163,0.00833736,0.0267738,0.0198955,0.0164389,0.00805625,0.0214485,0.00279148,0.00653836,0.00954843,0.00319433,0.00597438,0.00565374,0.00942768,0.032434,0,0,0
369,0,0,0,0,0,0,0.0316726,0.0137488,0,0,0,0.0332973,0.0125944,0.0225808,0.0150705,0,0,0.00583392,0,0.0229537,0.00335728,0.0395838,0.00650258,0.0169881,0.00875634,0.0161856,0.0128859,0.00634678,0.0062194,0.00734014,0.0149191,0.0204732,0.0204579,0.0187957,0.00583156,0.0363483,0.00708186,0.0133473,0.00291002,0.0126004,0.0127834,0.0110424,0.0130344,0.0326578,0,0,0.00544352,0,0.00999774,0.00271169,0.0540055,0.01079,0.0221524,0.0172301,0.0143454,0.011423,0.00853175,0.026672,0.0202041,0.0166099,0.00816385,0.0215761,0.00325785,0.00662148,0.00964895,0.00337144,0.00605222,0.00584545,0.0102565,0.0322707,0,0,0
370,0,0,0,0,0,0,0.0319282,0.0138957,0,0,0,0.0345741,0.0125908,0.0234781,0.0155609,0,0,0.00637468,0,0.0229604,0.00364124,0.0395561,0.00757242,0.0170583,0.00881424,0.0163328,0.0129847,0.00651713,0.00643048,0.00755019,0.015162,0.0207354,0.0207662,0.0193409,0.00539286,0.0373963,0.00757166,0.0133518,0.00294022,0.0130461,0.0127599,0.0110591,0.0135008,0.0327844,0,0,0.00543333,0,0.00996792,0.00270933,0.0542733,0.0109353,0.0219074,0.0173826,0.0144615,0.0119285,0.00872661,0.0266391,0.0203868,0.0166859,0.0084574,0.0216889,0.00377792,0.00670334,0.00994575,0.00358044,0.0061112,0.00589732,0.0109765,0.0322067,0,0,0
371,0,0,0,0,0,0,0.0322608,0.0141099,0,0,0,0.0355187,0.0125848,0.0240536,0.0162039,0,0,0.00685811,0,0.0229254,0.00390408,0.0394474,0.00829997,0.0171096,0.00894671,0.0165188,0.0131601,0.0066707,0.00661367,0.00766227,0.0152787,0.020861,0.0209296,0.0196364,0.00513711,0.0382189,0.00804161,0.0133291,0.00296335,0.0135283,0.0127725,0.0111158,0.0139934,0.0329399,0,0,0.0054351,0,0.00994808,0.00268224,0.0545742,0.0110164,0.0216975,0.0173923,0.0146599,0.0123897,0.00891619,0.0266365,0.0205106,0.0167024,0.00855623,0.0218318,0.00427471,0.00678337,0.0104205,0.00369035,0.00614598,0.00577618,0.0115808,0.0322239,0,0,0
372,0,0,0,0,0,0,0.0328728,0.0144841,0,0,0,0.0359076,0.0125909,0.0243417,0.016893,0,0,0.00727787,0,0.0229295,0.00406248,0.0392721,0.00858716,0.0171526,0.00907619,0.0167347,0.0136075,0.00682843,0.00679878,0.00776284,0.0153805,0.0208744,0.0209504,0.0197387,0.00503828,0.0384467,0.00853396,0.0133084,0.00297447,0.0136822,0.012722,0.0109972,0.0145172,0.0333339,0,0,0.00542297,0,0.0098306,0.00257422,0.0548612,0.01122,0.0214239,0.0171268,0.0148505,0.0128376,0.00905376,0.0268077,0.0204331,0.0166065,0.00868228,0.0219836,0.00476856,0.00701584,0.0107191,0.00378688,0.00619504,0.00583177,0.0122283,0.0324246,0,0,0
