Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
1270,0,0,0,0,0,0,0.037439,0.0184986,0,0,0,0.02338,0.0126123,0.00390283,0.0220396,0,0,0.0124246,0,0.0241851,0.0058966,0.0506418,0.0132292,0.023803,0.0206298,0.0483345,0.0263968,0.00667438,0.00651363,0.00832059,0.0122637,0.0152529,0.0140434,0.00963443,0.0337266,0.0293076,0.0118005,0.0135165,0.00462788,0.017465,0.00794537,0.0102155,0.0231315,0.0380048,0,0,0.00820167,0,0.00786186,0.00532603,0.056656,0.0130641,0.0215464,0.0205785,0.0477727,0.0376612,0.0136117,0.0423708,0.0225114,0.0212006,0.0117664,0.0198325,0.00280441,0.00878674,0.0263575,0.00482189,0.00353303,0.0144015,0.0285282,0.038984,0,0,0
1271,0,0,0,0,0,0,0.0372494,0.0184395,0,0,0,0.0232697,0.0125494,0.00385869,0.0216286,0,0,0.0126435,0,0.0241623,0.00599822,0.0507129,0.0132925,0.023865,0.020686,0.0484147,0.0262899,0.00666958,0.00658307,0.00837631,0.0122705,0.0152716,0.014122,0.00967254,0.0337367,0.0291183,0.0119538,0.0135679,0.00483912,0.0175032,0.00787312,0.0102244,0.0226146,0.0379683,0,0,0.00860744,0,0.00784312,0.00573104,0.0566504,0.012887,0.0215005,0.0206988,0.047883,0.0381115,0.0133828,0.0423716,0.0225653,0.0212165,0.0117248,0.0198452,0.00281369,0.00873457,0.0263108,0.00540874,0.00390848,0.0144422,0.0284421,0.0389067,0,0,0
1272,0,0,0,0,0,0,0.0372443,0.0184245,0,0,0,0.0232346,0.012474,0.00385799,0.0212981,0,0,0.0127604,0,0.0241359,0.00605655,0.0507418,0.0132592,0.0238582,0.0208005,0.0484717,0.0261075,0.00660037,0.00664825,0.00839542,0.0122597,0.0153089,0.0142481,0.00972735,0.0337424,0.0290041,0.0120094,0.0135784,0.00502997,0.0175294,0.00784716,0.0102343,0.0221075,0.0379824,0,0,0.008564,0,0.00783672,0.00572103,0.0566443,0.0127404,0.0214531,0.0207424,0.0479362,0.0382501,0.0133991,0.0423895,0.0226132,0.021205,0.0115174,0.0198488,0.00284094,0.00868217,0.0263021,0.00558737,0.00354373,0.0143956,0.028338,0.0389156,0,0,0
1273,0,0,0,0,0,0,0.0372277,0.0183753,0,0,0,0.0232532,0.012401,0.00387511,0.0209715,0,0,0.0126642,0,0.0240913,0.00601274,0.0507506,0.0131378,0.023775,0.0208826,0.048497,0.0259173,0.00659678,0.00671046,0.00844659,0.0122637,0.0153256,0.0143652,0.00975665,0.0337525,0.0289932,0.0119251,0.0135716,0.00527465,0.0175384,0.00779585,0.0102284,0.0216221,0.037982,0,0,0.0087213,0,0.00786365,0.00581093,0.0566613,0.0126192,0.0213993,0.0207973,0.0479384,0.0382957,0.0136502,0.0424006,0.0226157,0.0211809,0.0114132,0.0198468,0.00285484,0.00863562,0.0262842,0.00577566,0.00346904,0.0143616,0.0282086,0.0388539,0,0,0
1274,0,0,0,0,0,0,0.0368425,0.0182941,0,0,0,0.023236,0.0124535,0.00389519,0.020652,0,0,0.0126519,0,0.0239925,0.00610437,0.0507224,0.0130674,0.0236951,0.0208683,0.0484797,0.0260998,0.0065626,0.00674946,0.00850147,0.0123017,0.0153048,0.0143651,0.0096528,0.0337527,0.0290135,0.0119635,0.0136039,0.00541359,0.0174926,0.00769363,0.0101784,0.0211316,0.0378137,0,0,0.00970518,0,0.00792685,0.00651015,0.0566785,0.0125928,0.021365,0.0208101,0.0479107,0.0387287,0.0137458,0.0424372,0.0225874,0.021133,0.0113972,0.0198564,0.00287129,0.0086067,0.0262114,0.00647823,0.00473254,0.0146496,0.0281157,0.0385878,0,0,0
1275,0,0,0,0,0,0,0.0365502,0.0183251,0,0,0,0.0231493,0.0124987,0.00390152,0.0203038,0,0,0.0126272,0,0.023944,0.00615648,0.0507083,0.013074,0.0237835,0.0207099,0.0484736,0.026272,0.00654175,0.00674408,0.00853896,0.0123269,0.0153011,0.0142677,0.00942277,0.0337659,0.0289906,0.0120441,0.0136357,0.00552964,0.0174098,0.00761846,0.0101245,0.020646,0.0377063,0,0,0.0104921,0,0.00791916,0.00710949,0.056635,0.0126921,0.0213416,0.0207838,0.0478956,0.0390715,0.0136937,0.0425207,0.0225439,0.0210569,0.0113886,0.0198744,0.0028916,0.00860009,0.0260916,0.00702853,0.00551487,0.0149106,0.0279315,0.0384406,0,0,0
1276,0,0,0,0,0,0,0.0363552,0.0185338,0,0,0,0.0230851,0.012492,0.00392964,0.0199315,0,0,0.0126275,0,0.0238832,0.00616176,0.0507024,0.013051,0.023788,0.0206359,0.0484858,0.0264845,0.00652913,0.00673494,0.00856757,0.0123504,0.0152924,0.0142312,0.00935902,0.033764,0.02878,0.0122018,0.0136563,0.00564673,0.0173676,0.00752376,0.0100747,0.0201665,0.0376361,0,0,0.0109599,0,0.0078778,0.00746721,0.0566083,0.0127686,0.0213102,0.0207801,0.0478792,0.0392214,0.0136463,0.0425459,0.0225394,0.0210272,0.0113674,0.0198723,0.00288837,0.00857409,0.0259474,0.00740412,0.00580665,0.0150292,0.0277241,0.0383835,0,0,0
1277,0,0,0,0,0,0,0.0362352,0.0185297,0,0,0,0.0230058,0.0124854,0.00397548,0.0195959,0,0,0.0127165,0,0.023796,0.00614943,0.0506536,0.0129579,0.0237361,0.020628,0.0485328,0.0267905,0.00653532,0.00673729,0.00860505,0.0123783,0.0152509,0.0142679,0.0094428,0.0337511,0.028577,0.0124896,0.0136893,0.00568263,0.0174869,0.00743224,0.0100956,0.0196807,0.0376229,0,0,0.0111556,0,0.00783517,0.00760969,0.0566056,0.0124178,0.0212754,0.0207757,0.0478876,0.0392329,0.0136261,0.0425994,0.0225457,0.020996,0.0113084,0.0199065,0.00282996,0.00850282,0.025851,0.00764443,0.00561587,0.0149052,0.027483,0.038383,0,0,0
1278,0,0,0,0,0,0,0.0360855,0.0183588,0,0,0,0.0229602,0.012479,0.00397057,0.0193372,0,0,0.0128436,0,0.0237365,0.00614076,0.0506051,0.0128986,0.0237427,0.020662,0.0484828,0.0272446,0.00658511,0.0067222,0.00862298,0.0123722,0.0152158,0.0143014,0.00952424,0.0337411,0.028516,0.0128423,0.0137419,0.00572471,0.0174568,0.00733578,0.0101127,0.0191893,0.0375697,0,0,0.0111242,0,0.00778529,0.00765643,0.0566025,0.0121099,0.0212201,0.0207655,0.0478359,0.0390719,0.0136366,0.0425799,0.0225727,0.020952,0.011246,0.0199109,0.00275743,0.00840209,0.0257397,0.0077237,0.00554356,0.0148338,0.0271983,0.038306,0,0,0
1279,0,0,0,0,0,0,0.0359656,0.0181961,0,0,0,0.0229642,0.0124738,0.00398378,0.0190174,0,0,0.012827,0,0.0236663,0.00605875,0.0505739,0.0128281,0.0236868,0.0206671,0.0484315,0.0275369,0.00666489,0.0067196,0.00864212,0.0123778,0.0152014,0.0143115,0.00940291,0.0337484,0.0285362,0.0130163,0.0137901,0.00582977,0.0173632,0.007219,0.0100772,0.0187117,0.0375139,0,0,0.0110998,0,0.00773278,0.00780136,0.0565706,0.0121102,0.0211724,0.0207086,0.047768,0.0389957,0.0136152,0.0425937,0.0225457,0.0208946,0.0111853,0.0198994,0.0027283,0.00827791,0.0255588,0.0078361,0.00556189,0.0148196,0.0269093,0.0382213,0,0,0
1280,0,0,0,0,0,0,0.0358526,0.0180298,0,0,0,0.0229892,0.0124634,0.00400264,0.0187244,0,0,0.01276,0,0.0235481,0.00604569,0.0505463,0.0127878,0.0236331,0.0206292,0.0483117,0.0278363,0.00673424,0.00670697,0.00861852,0.0123761,0.0151801,0.0143213,0.00933017,0.0337536,0.0285569,0.0130906,0.0137752,0.00592831,0.0171637,0.00713119,0.0100071,0.0182505,0.0374239,0,0,0.0110435,0,0.00768355,0.00788639,0.0565117,0.0120379,0.021132,0.0205992,0.0476393,0.0389029,0.0135583,0.0426754,0.0224672,0.0207984,0.0111196,0.0199142,0.0027343,0.00815858,0.0253683,0.00794581,0.00552133,0.014784,0.0265822,0.0381217,0,0,0
1281,0,0,0,0,0,0,0.0357578,0.0178308,0,0,0,0.0230219,0.0124514,0.00406561,0.0184099,0,0,0.0127127,0,0.0234639,0.00614309,0.0505149,0.0127011,0.0236398,0.0205407,0.0481976,0.0281442,0.0067178,0.00670593,0.00860518,0.0123255,0.0151684,0.0143669,0.00931969,0.0337619,0.0285373,0.013057,0.0137794,0.00605875,0.016989,0.00704057,0.00995068,0.0178052,0.0373169,0,0,0.0110256,0,0.00763874,0.00787195,0.0564527,0.0119294,0.0210984,0.0204991,0.047548,0.0388398,0.013464,0.0427943,0.0223798,0.0206943,0.011048,0.019928,0.00274259,0.00803444,0.025174,0.00802143,0.00545202,0.0146798,0.0262223,0.0380226,0,0,0
1282,0,0,0,0,0,0,0.0356592,0.017618,0,0,0,0.0231152,0.0124344,0.00415826,0.0181124,0,0,0.0126785,0,0.0234287,0.0062326,0.050492,0.0126181,0.0236309,0.0204381,0.0480954,0.0284468,0.00669691,0.0066995,0.00858242,0.0122923,0.0151687,0.014334,0.00925136,0.0337723,0.0286397,0.0129949,0.0138145,0.0062701,0.0168719,0.00694354,0.00993264,0.0173554,0.0371767,0,0,0.0110365,0,0.00759618,0.0077818,0.0564162,0.0118622,0.02102,0.0204676,0.0474556,0.0387835,0.013423,0.0428143,0.0223735,0.0206221,0.0109913,0.0199037,0.00270269,0.00793891,0.0250005,0.00796712,0.00538922,0.0145522,0.0257954,0.0378872,0,0,0
1283,0,0,0,0,0,0,0.0356393,0.0174134,0,0,0,0.0232585,0.0123782,0.00426429,0.0178396,0,0,0.0126836,0,0.0233941,0.00627294,0.0504632,0.0125258,0.0236321,0.0202955,0.0480083,0.0287227,0.00665914,0.0067109,0.0085421,0.0122765,0.0151809,0.014221,0.00913237,0.0337775,0.0288014,0.0130046,0.0138602,0.00650733,0.0167415,0.00685521,0.00991972,0.016926,0.0370525,0,0,0.0110437,0,0.00755281,0.00786671,0.0563648,0.0118268,0.0209245,0.0204154,0.0473522,0.0386163,0.0133819,0.0428498,0.0223562,0.0205388,0.0109647,0.0198861,0.00266351,0.00786414,0.024809,0.00790984,0.00538673,0.0144236,0.025288,0.0377619,0,0,0
1284,0,0,0,0,0,0,0.0355509,0.017295,0,0,0,0.0233298,0.0124062,0.0044267,0.0174978,0,0,0.0130551,0,0.0233507,0.00652496,0.0503738,0.0123966,0.0237311,0.0200485,0.0478283,0.0297504,0.00656122,0.00666954,0.00846038,0.0122509,0.0152021,0.0142412,0.00920416,0.0338313,0.0288031,0.0134987,0.0138834,0.00665767,0.016688,0.00679623,0.0099352,0.0164472,0.0369352,0,0,0.0107975,0,0.00754175,0.00778487,0.0562623,0.0117058,0.0209476,0.0202804,0.0470912,0.0376757,0.0132723,0.0429823,0.0222482,0.0204061,0.010883,0.0198948,0.00261747,0.00775872,0.0246816,0.007532,0.00535068,0.0142586,0.0249493,0.0376169,0,0,0
1285,0,0,0,0,0,0,0.0355374,0.0171791,0,0,0,0.0234127,0.0125063,0.00452456,0.0172219,0,0,0.0134335,0,0.023235,0.00692121,0.0502911,0.0123074,0.0236925,0.0198996,0.047686,0.0302149,0.00650732,0.00669052,0.00842688,0.0122048,0.0151608,0.0143843,0.00939195,0.033837,0.0288838,0.0138117,0.0139845,0.00679562,0.0165338,0.00670663,0.00989951,0.0160399,0.0368284,0,0,0.0108281,0,0.00752465,0.00781669,0.056151,0.0115762,0.0208986,0.0201284,0.046882,0.0372054,0.0131503,0.0431783,0.022121,0.0202529,0.0108316,0.0199293,0.0026414,0.00766926,0.0244862,0.00731789,0.00545347,0.0141195,0.0246731,0.0375995,0,0,0
1286,0,0,0,0,0,0,0.035677,0.0170616,0,0,0,0.0235029,0.0126057,0.00460785,0.0169582,0,0,0.0137387,0,0.0230712,0.0073684,0.0502279,0.0122089,0.023642,0.019853,0.047511,0.0304398,0.00646506,0.00673178,0.00839468,0.01211,0.0151202,0.0144657,0.00930751,0.0338389,0.0290057,0.0138655,0.0140955,0.0069125,0.0163669,0.00658593,0.00985634,0.0156082,0.0368093,0,0,0.010926,0,0.00750423,0.0078543,0.0560835,0.011479,0.0208521,0.020005,0.0467031,0.0365555,0.0130426,0.0433167,0.022029,0.020179,0.0108132,0.0199594,0.00264972,0.00759355,0.0242949,0.00708165,0.00560127,0.0139961,0.0245122,0.037636,0,0,0
1287,0,0,0,0,0,0,0.0358416,0.0170029,0,0,0,0.0235932,0.0126392,0.00469348,0.0167051,0,0,0.0141701,0,0.0229045,0.00799777,0.0501565,0.0120886,0.0235831,0.0198608,0.0472681,0.030599,0.00650892,0.00676988,0.00831492,0.0120241,0.0151027,0.0144806,0.00919437,0.0338279,0.0291244,0.0138069,0.0142198,0.00713735,0.0161987,0.00646785,0.0098123,0.0151643,0.0368393,0,0,0.0111013,0,0.00748163,0.00793537,0.0560379,0.0114112,0.0207982,0.0199069,0.0464979,0.0358527,0.01291,0.0433999,0.0219951,0.0201406,0.0107979,0.0199805,0.00263113,0.0075162,0.0240703,0.00697801,0.0058013,0.0138782,0.0244213,0.03771,0,0,0
1288,0,0,0,0,0,0,0.036057,0.016935,0,0,0,0.0236364,0.0126157,0.00476847,0.0164285,0,0,0.0146495,0,0.0227583,0.0087248,0.050108,0.0119628,0.0235542,0.0197348,0.0470455,0.0306098,0.00658224,0.00676365,0.00818499,0.011949,0.0150991,0.0144917,0.0092135,0.0338136,0.0291691,0.0136059,0.0143337,0.00738655,0.0160491,0.00634102,0.00976547,0.014789,0.0369349,0,0,0.0114388,0,0.00749187,0.00812372,0.0559718,0.011316,0.0207228,0.0198584,0.046262,0.0351323,0.0126754,0.0434526,0.0219836,0.0200302,0.0107463,0.0199766,0.00262499,0.0074058,0.0238052,0.00700779,0.0061299,0.0137811,0.0243442,0.0378206,0,0,0
1289,0,0,0,0,0,0,0.0363788,0.0169992,0,0,0,0.0236622,0.0126295,0.00484308,0.0161444,0,0,0.0146351,0,0.0226622,0.00908981,0.0500571,0.0118216,0.0235753,0.0193985,0.046771,0.0304884,0.00667047,0.0067274,0.00804962,0.0118705,0.0151142,0.0145462,0.00935578,0.0338102,0.0291276,0.0129879,0.014354,0.00724233,0.0159453,0.0061982,0.00975528,0.0144641,0.0371024,0,0,0.0118448,0,0.00754502,0.00829113,0.055863,0.0112185,0.0206345,0.0198989,0.0459391,0.0340737,0.0126686,0.0433788,0.0220344,0.0198785,0.0106447,0.0199124,0.00258844,0.00725486,0.0235532,0.00718084,0.00651694,0.0137008,0.0243811,0.0378896,0,0,0
1290,0,0,0,0,0,0,0.0370406,0.0172813,0,0,0,0.023698,0.0126733,0.00493453,0.0158425,0,0,0.0132074,0,0.0226472,0.00845318,0.0500103,0.0116419,0.023599,0.0190322,0.0464869,0.029809,0.00681092,0.00675518,0.00796532,0.0118022,0.0150893,0.0145714,0.00932738,0.0338107,0.0291,0.0114088,0.0142404,0.00651328,0.0158186,0.00606209,0.0097378,0.0140713,0.037484,0,0,0.0123485,0,0.00760786,0.00849733,0.05576,0.0111373,0.0205602,0.019921,0.0455912,0.0325681,0.0126642,0.0433487,0.0220687,0.0197676,0.0105451,0.0198692,0.00255364,0.00715058,0.0233119,0.007482,0.00701181,0.013687,0.0245579,0.0379817,0,0,0
1291,0,0,0,0,0,0,0.0379731,0.0178426,0,0,0,0.0236722,0.0126573,0.00502825,0.015498,0,0,0.0110386,0,0.0225017,0.0073334,0.0499476,0.0114997,0.023586,0.0188981,0.0461278,0.0289955,0.00669637,0.00681149,0.00788881,0.0117489,0.015015,0.0145763,0.00920145,0.0338234,0.0290788,0.00943078,0.0139819,0.00559647,0.0156442,0.00594546,0.00965738,0.0136836,0.0380245,0,0,0.0129364,0,0.00770587,0.00885849,0.0556254,0.011008,0.0205131,0.0198137,0.0451957,0.0306908,0.0125606,0.0435144,0.0218415,0.0195893,0.0104331,0.0198889,0.00259217,0.0070704,0.0230464,0.00796483,0.00764199,0.0137681,0.0249741,0.0381068,0,0,0
1292,0,0,0,0,0,0,0.0391968,0.0186536,0,0,0,0.0236333,0.0125991,0.00512179,0.0151913,0,0,0.00887135,0,0.0222708,0.00620489,0.0498424,0.0113472,0.0235552,0.0188692,0.0457194,0.0282484,0.00662518,0.00686166,0.0078002,0.0116786,0.0149711,0.0145767,0.00919062,0.0338301,0.029016,0.00757882,0.0136961,0.00477304,0.0154547,0.00587711,0.00957928,0.0133153,0.0387495,0,0,0.0131599,0,0.00787436,0.0091593,0.0555176,0.010868,0.0204617,0.0196895,0.0447638,0.0284429,0.0124345,0.043655,0.0213408,0.019414,0.0103367,0.0199062,0.00263899,0.00698859,0.0227402,0.00857827,0.00804705,0.0137833,0.0255764,0.0383947,0,0,0
1293,0,0,0,0,0,0,0.0407279,0.0197767,0,0,0,0.0235874,0.0125298,0.00522123,0.0149017,0,0,0.00684911,0,0.0221609,0.00511229,0.0497548,0.0111602,0.0235329,0.0187978,0.0452538,0.02763,0.00658472,0.00688624,0.0077121,0.0116428,0.0149692,0.0145156,0.0090364,0.0338277,0.0289222,0.00591025,0.013462,0.004187,0.0152445,0.00586749,0.00950109,0.0129617,0.0397367,0,0,0.0131105,0,0.00805641,0.00936384,0.055439,0.0107381,0.0203965,0.0195286,0.0442503,0.02586,0.012285,0.043764,0.0209581,0.0192417,0.0102293,0.0199174,0.00266095,0.00687465,0.0224499,0.00927245,0.00832658,0.0137332,0.0263435,0.0389038,0,0,0
1294,0,0,0,0,0,0,0.0423551,0.0211192,0,0,0,0.0234731,0.0124318,0.00532349,0.0145541,0,0,0.00539631,0,0.0221989,0.00438143,0.049711,0.0109201,0.0235234,0.0186326,0.0447511,0.0272797,0.00654997,0.00689033,0.00761696,0.0116481,0.0149194,0.0143443,0.00891646,0.0338064,0.0287505,0.00480825,0.0133639,0.00370597,0.0150323,0.00592786,0.0094452,0.0126181,0.0408453,0,0,0.0130757,0,0.0082357,0.00952331,0.0553819,0.0105152,0.0203265,0.0193739,0.0436878,0.0231263,0.0121578,0.0438836,0.0207852,0.019058,0.0101178,0.019941,0.00264919,0.00673708,0.0221889,0.00996135,0.00862266,0.0136924,0.0272274,0.0395809,0,0,0
1295,0,0,0,0,0,0,0.0442437,0.0226512,0,0,0,0.0232563,0.0123985,0.00540479,0.0141905,0,0,0.00416211,0,0.0221016,0.00371212,0.0496969,0.0107033,0.0234575,0.0184693,0.0442627,0.0268042,0.00665487,0.00685015,0.00745681,0.0117186,0.014746,0.0142599,0.00883429,0.0337943,0.0284564,0.00414723,0.0131767,0.00339939,0.0148646,0.00602181,0.00941589,0.0122923,0.0421922,0,0,0.0132377,0,0.00843387,0.00969661,0.0553283,0.0102498,0.0202125,0.0192689,0.0431432,0.0202615,0.0120509,0.0439579,0.0207549,0.0188597,0.0100137,0.0199539,0.0026179,0.00658396,0.0219431,0.0108578,0.00897612,0.0136985,0.028173,0.0404418,0,0,0
1296,0,0,0,0,0,0,0.046436,0.0247175,0,0,0,0.0229015,0.0124234,0.00545617,0.013815,0,0,0.00368833,0,0.0217958,0.0031972,0.049661,0.0105314,0.0234141,0.0183099,0.0436957,0.0265283,0.00683083,0.00681979,0.00726507,0.0116685,0.0146044,0.0142153,0.00876599,0.0337888,0.028071,0.00442827,0.0128475,0.0031265,0.0146861,0.00616365,0.00936742,0.0119344,0.0438245,0,0,0.0134993,0,0.00859394,0.00988325,0.0552575,0.0100691,0.02012,0.0191781,0.0425257,0.017153,0.0119475,0.0439414,0.0207979,0.0186058,0.00988296,0.0199351,0.0025584,0.0064204,0.021627,0.012245,0.00931583,0.0136861,0.0294943,0.0414202,0,0,0
1297,0,0,0,0,0,0,0.0488645,0.0262711,0,0,0,0.0227255,0.0124204,0.00537468,0.0135253,0,0,0.00487396,0,0.0212534,0.00336438,0.0496538,0.0103847,0.0231531,0.0183749,0.0433004,0.0252823,0.00672252,0.00698689,0.00723758,0.0116025,0.0145893,0.0142033,0.00869973,0.033698,0.0280249,0.00544289,0.0124209,0.00308913,0.0144075,0.00646202,0.00922368,0.011698,0.0456047,0,0,0.0143121,0,0.00866071,0.0105445,0.0552218,0.00988909,0.0198227,0.0191507,0.0422143,0.0147752,0.0118918,0.0438544,0.0208916,0.01833,0.00982801,0.0199033,0.00261786,0.00633123,0.0211469,0.0136649,0.00966503,0.0132439,0.0300636,0.0427085,0,0,0
1298,0,0,0,0,0,0,0.0516941,0.0290433,0,0,0,0.0225559,0.0125011,0.00540857,0.013182,0,0,0.00699408,0,0.0207513,0.0039813,0.0495646,0.0101522,0.0230503,0.0180894,0.0426739,0.024962,0.00671768,0.00714421,0.00717923,0.0115454,0.0145791,0.0141417,0.0086655,0.0336394,0.0279349,0.00747441,0.0119362,0.00315589,0.0141277,0.00670709,0.00911473,0.0114219,0.0477911,0,0,0.0149436,0,0.00855341,0.0108795,0.0551778,0.00980819,0.0196574,0.0191173,0.0416329,0.0123615,0.0118132,0.0437608,0.0210001,0.0180675,0.00971756,0.0198539,0.00265794,0.00619963,0.0206591,0.0154524,0.0102923,0.0131875,0.0317937,0.0441587,0,0,0
1299,0,0,0,0,0,0,0.0548276,0.0325577,0,0,0,0.0223003,0.0126136,0.00550529,0.0127932,0,0,0.00971326,0,0.0204177,0.00483704,0.0494426,0.00982796,0.023108,0.0177119,0.0418618,0.0251567,0.00677064,0.00723307,0.00706963,0.0114452,0.0145025,0.0140843,0.00861619,0.0336333,0.0276191,0.00996984,0.0115877,0.00363135,0.0138569,0.00705318,0.00903729,0.0110857,0.0502875,0,0,0.015697,0,0.00840582,0.0111126,0.0551149,0.00981342,0.019626,0.0188876,0.0407235,0.0114879,0.0116564,0.0438387,0.0210727,0.0178431,0.0095635,0.0198706,0.00265529,0.00605175,0.0202811,0.0174804,0.0110348,0.0130911,0.0343656,0.045786,0,0,0
1300,0,0,0,0,0,0,0.0577496,0.0360079,0,0,0,0.0220292,0.0127621,0.00558659,0.012364,0,0,0.0124772,0,0.0201348,0.00583094,0.0493515,0.00960932,0.0230898,0.0175359,0.0407021,0.0255052,0.00675188,0.00726678,0.00689049,0.0113733,0.0144366,0.013998,0.00854888,0.0335886,0.0272231,0.0124786,0.0113958,0.00443444,0.0135492,0.00744677,0.00893381,0.0107075,0.0525647,0,0,0.0170034,0,0.00840388,0.0118031,0.0550731,0.00960885,0.0196005,0.0183715,0.0394966,0.0127601,0.0114648,0.0439917,0.020948,0.017672,0.00944452,0.0199107,0.00272033,0.00592626,0.0198574,0.0196055,0.0118501,0.0131173,0.0370529,0.0472917,0,0,0
1301,0,0,0,0,0,0,0.0605211,0.0394419,0,0,0,0.0217332,0.0128954,0.00567143,0.0118605,0,0,0.0150517,0,0.0199272,0.00674299,0.0492523,0.00938199,0.0231261,0.0171845,0.0393214,0.0259737,0.00668717,0.00724164,0.00664704,0.0112744,0.0143606,0.0138542,0.00850163,0.0335604,0.0268013,0.0148421,0.0113618,0.00535213,0.0132603,0.00770711,0.0087967,0.0103463,0.0546919,0,0,0.0186115,0,0.00829195,0.0125326,0.0550306,0.00952865,0.0196171,0.0179919,0.0381237,0.0154661,0.0112499,0.0441228,0.0207493,0.0175538,0.00932948,0.019947,0.00270878,0.00580886,0.0194407,0.0219906,0.0126284,0.013137,0.0398888,0.0487287,0,0,0
1302,0,0,0,0,0,0,0.0627908,0.0426201,0,0,0,0.0214465,0.0129797,0.00578483,0.0113468,0,0,0.0170073,0,0.0198183,0.00735674,0.0491314,0.00911802,0.0232775,0.0166127,0.0376484,0.0265996,0.00660564,0.00727568,0.00633999,0.011152,0.0142436,0.0136838,0.00844768,0.0335574,0.0263815,0.0168373,0.0113941,0.00624672,0.0129821,0.00795923,0.00865353,0.0100705,0.0563871,0,0,0.0203841,0,0.00816965,0.0132344,0.0549832,0.0094763,0.0197105,0.0177372,0.0365478,0.0187161,0.0110155,0.0442344,0.0205675,0.0172951,0.00919312,0.019976,0.00269655,0.00567921,0.0190533,0.0242636,0.0131815,0.0130867,0.0426419,0.0498219,0,0,0
1303,0,0,0,0,0,0,0.0644982,0.0452301,0,0,0,0.0212257,0.0130354,0.00587794,0.0108367,0,0,0.0183407,0,0.0198093,0.00780916,0.0490585,0.00888956,0.0233721,0.0161572,0.0358772,0.026988,0.00655228,0.00752004,0.00602619,0.011066,0.0141109,0.0136078,0.00839972,0.0335641,0.0260122,0.0184105,0.0114416,0.00689688,0.0127058,0.00823689,0.0085258,0.00986968,0.0575961,0,0,0.0222453,0,0.00805535,0.0139965,0.0549576,0.00929615,0.0197896,0.0175735,0.0348845,0.0217042,0.0108347,0.0442158,0.0203279,0.0170673,0.00904109,0.0199836,0.00264858,0.00557653,0.0186632,0.0262055,0.0135784,0.0130373,0.0449726,0.0505706,0,0,0
1304,0,0,0,0,0,0,0.0655628,0.04729,0,0,0,0.0209356,0.0130598,0.00597743,0.0103761,0,0,0.0191468,0,0.0198374,0.00815085,0.0489939,0.00872618,0.0234859,0.0156382,0.0338737,0.0270727,0.00643013,0.00745481,0.00575047,0.0109872,0.0141878,0.0136478,0.00837797,0.0335953,0.0256905,0.0194561,0.0114253,0.00737334,0.0124218,0.00852759,0.00837177,0.0098131,0.058211,0,0,0.0240962,0,0.00792887,0.0147747,0.0549203,0.00907795,0.0199157,0.0173341,0.0330113,0.0242691,0.010577,0.0442205,0.0200759,0.0168343,0.00885197,0.0200096,0.00264117,0.00549154,0.0182945,0.0279868,0.0138385,0.0129148,0.0469314,0.0508924,0,0,0
1305,0,0,0,0,0,0,0.0659879,0.0493502,0,0,0,0.0206405,0.0131389,0.0061841,0.010058,0,0,0.0196929,0,0.0198721,0.00854348,0.0487313,0.00865401,0.0239157,0.0149013,0.0311968,0.0272742,0.00627206,0.00704083,0.00534439,0.0109173,0.0142728,0.0136972,0.00840806,0.0336848,0.0251726,0.020237,0.0113643,0.00761087,0.0121387,0.00880626,0.00815325,0.0102718,0.0579989,0,0,0.0260326,0,0.00781434,0.0154873,0.054828,0.00887852,0.0203842,0.0168792,0.030499,0.026744,0.010118,0.0442562,0.0197034,0.0163813,0.00853002,0.0200212,0.00256663,0.00536467,0.0179497,0.0297111,0.0138271,0.0132998,0.0491086,0.0505264,0,0,0
1306,0,0,0,0,0,0,0.0660552,0.0504049,0,0,0,0.0203552,0.0132859,0.00631254,0.00989044,0,0,0.0199631,0,0.0198352,0.0089689,0.048506,0.00852919,0.0240768,0.0143201,0.0288859,0.0268028,0.00616849,0.00709609,0.00501611,0.010873,0.0142052,0.0136693,0.00841087,0.0337177,0.0248306,0.0206593,0.0112074,0.00757122,0.0118021,0.00904673,0.0079702,0.0107603,0.0575071,0,0,0.0279606,0,0.00775809,0.0162572,0.0547576,0.00877748,0.0206154,0.0165097,0.0283293,0.0282614,0.0100434,0.0442749,0.0194198,0.0158994,0.00836056,0.0200441,0.0025554,0.0052728,0.0175605,0.031148,0.0136692,0.0134225,0.0502452,0.0501205,0,0,0
