Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
182,0,0,0,0,0,0,0.0244107,0.0175586,0,0,0,0.0246879,0.0159487,0.00939653,0.0109114,0,0,0.0599662,0,0.024064,0.0397792,0.0359934,0.0214728,0.0191372,0.0192319,0.0354237,0.0846516,0.00526925,0.00705567,0.00490145,0.00755811,0.0163362,0.0148004,0.0070663,0.0214376,0.0329824,0.0424348,0.0131061,0.0117702,0.0103536,0.00579523,0.00584512,0.0135226,0.0281465,0,0,0.0449154,0,0.00963657,0.0329143,0.0531614,0.00748214,0.0289546,0.0135877,0.0336755,0.0477542,0.0104132,0.0304447,0.0157304,0.0128284,0.00569314,0.0210211,0.0017986,0.00490645,0.0141897,0.0292749,0.0223002,0.017469,0.0182288,0.0308815,0,0,0
183,0,0,0,0,0,0,0.0245702,0.0177939,0,0,0,0.0247144,0.0160976,0.00941276,0.012248,0,0,0.0587536,0,0.0238814,0.0390477,0.0361256,0.0212056,0.01971,0.0187113,0.0352375,0.0851546,0.00541981,0.0067442,0.00439951,0.00784769,0.0160939,0.0146087,0.00677784,0.020971,0.0328957,0.0420594,0.0128747,0.0120702,0.0104239,0.00565101,0.0064882,0.0155369,0.0284197,0,0,0.0450605,0,0.00960956,0.0328601,0.0530397,0.00811125,0.0297468,0.0140391,0.0337469,0.0480384,0.0104199,0.0303861,0.0163574,0.0133772,0.00600077,0.021334,0.00161867,0.00500727,0.0144568,0.0292374,0.0222102,0.0174559,0.0183237,0.0312003,0,0,0
184,0,0,0,0,0,0,0.0307238,0.0198882,0,0,0,0.0224991,0.0154579,0.00952906,0.016783,0,0,0.118446,0,0.0231755,0.0649391,0.0367006,0.0205015,0.0167866,0.0174517,0.0275175,0.0196549,0.00519198,0.00535138,0.00383589,0.00762841,0.0152607,0.0136471,0.00597506,0.0204863,0.0298301,0.068788,0.0220778,0.0189526,0.0108551,0.00752811,0.00679231,0.021057,0.0332453,0,0,0.0510535,0,0.00862411,0.0344822,0.0521796,0.00888208,0.027526,0.0143971,0.0265906,0.036002,0.00993495,0.0300975,0.016525,0.0141064,0.00681628,0.0213232,0.00205246,0.00621407,0.015831,0.0368186,0.0213148,0.0165981,0.0174449,0.0311825,0,0,0
185,0,0,0,0,0,0,0.0280197,0.0220828,0,0,0,0.0219773,0.0157102,0.00955503,0.0193506,0,0,0.0658665,0,0.0231845,0.0417369,0.0363852,0.0202794,0.0165337,0.016892,0.025123,0.0701823,0.00562417,0.00519521,0.00372057,0.00784623,0.0150243,0.0134117,0.00572847,0.02011,0.0290149,0.0576296,0.0243537,0.0183894,0.0110812,0.00704476,0.00725016,0.0235853,0.0310205,0,0,0.0501859,0,0.00853557,0.0340983,0.0525288,0.00927859,0.0260671,0.0143823,0.0235098,0.0349748,0.00928548,0.0295463,0.0165326,0.0140337,0.00681996,0.0212944,0.00196563,0.00635066,0.0161636,0.0364174,0.0213309,0.016653,0.0193587,0.0284169,0,0,0
186,0,0,0,0,0,0,0.0283923,0.0230456,0,0,0,0.0221172,0.0154605,0.0097607,0.0203119,0,0,0.0655923,0,0.0232547,0.041704,0.036515,0.0201705,0.0168206,0.016272,0.0247332,0.0709441,0.00567,0.00497042,0.00336276,0.00816399,0.0150048,0.0134004,0.00564129,0.0196617,0.0289195,0.0577353,0.024213,0.0189422,0.0114194,0.00695887,0.00768744,0.0250068,0.0316182,0,0,0.0502566,0,0.00837207,0.034096,0.0521951,0.00951792,0.0263792,0.0147698,0.0231563,0.0348092,0.00926947,0.0293836,0.017048,0.0145106,0.00713216,0.0215111,0.00196532,0.00654725,0.0165751,0.0364506,0.0213067,0.0167756,0.0202901,0.0286632,0,0,0
187,0,0,0,0,0,0,0.0285419,0.0240339,0,0,0,0.0223391,0.0153933,0.0101202,0.0212348,0,0,0.0652572,0,0.0232273,0.0415406,0.0366164,0.0201549,0.0171687,0.0158951,0.0242732,0.0717889,0.00572277,0.00480409,0.00306825,0.00850964,0.0150252,0.0135121,0.00563286,0.0192708,0.0289688,0.0578589,0.0242079,0.0189484,0.011527,0.00689086,0.00799133,0.0260076,0.0319754,0,0,0.0504685,0,0.00829182,0.0341305,0.0519834,0.00971166,0.0266626,0.0152389,0.0227843,0.0345692,0.00926364,0.0292592,0.0175722,0.0148649,0.007509,0.0216182,0.00204112,0.00674508,0.016689,0.0364403,0.0211604,0.0169094,0.0213657,0.0287368,0,0,0
188,0,0,0,0,0,0,0.028503,0.0249114,0,0,0,0.022636,0.0153492,0.0105107,0.0223006,0,0,0.0648778,0,0.0231873,0.041358,0.0367525,0.0201087,0.0174723,0.0157541,0.0237206,0.0725185,0.00587238,0.00473366,0.00281232,0.00886062,0.0150424,0.0136439,0.00565582,0.0189002,0.0291844,0.057876,0.0242566,0.0187345,0.0114822,0.00682777,0.00828621,0.0269659,0.0321131,0,0,0.0504682,0,0.00823636,0.0340876,0.0518869,0.00986759,0.0268946,0.0157649,0.0223633,0.0343182,0.00923599,0.0291754,0.0181428,0.0151687,0.00784638,0.0216754,0.00211774,0.00691563,0.0165476,0.0363192,0.0209558,0.0169093,0.0223667,0.0287053,0,0,0
189,0,0,0,0,0,0,0.0282958,0.0257078,0,0,0,0.0229944,0.0152892,0.0108807,0.0237752,0,0,0.0644794,0,0.0231563,0.0412243,0.0368592,0.0200386,0.0177508,0.0156776,0.023319,0.0732476,0.0060504,0.00469487,0.00256998,0.00917694,0.0150334,0.0137454,0.00565733,0.0185716,0.0295956,0.057798,0.0243048,0.0185953,0.0113834,0.00679976,0.00855988,0.0277698,0.0320825,0,0,0.050249,0,0.0082414,0.0339339,0.0518793,0.0100429,0.0270364,0.0162672,0.0219754,0.0340501,0.00921569,0.0291271,0.018638,0.0156133,0.00811559,0.0217342,0.00219978,0.00698016,0.0161907,0.0360711,0.0207192,0.0166852,0.0233063,0.0285459,0,0,0
190,0,0,0,0,0,0,0.0279713,0.0264218,0,0,0,0.0234402,0.0152458,0.0111689,0.025268,0,0,0.0641241,0,0.0231273,0.0411192,0.036954,0.0199539,0.018052,0.0156412,0.0230605,0.0740413,0.00617878,0.0046755,0.00242542,0.00946327,0.0149273,0.0138007,0.00567752,0.0183199,0.0302107,0.0577758,0.0243768,0.0185611,0.0112375,0.00680518,0.00881124,0.0283149,0.0320025,0,0,0.0498221,0,0.0083185,0.033731,0.0519754,0.0102393,0.0271214,0.0167502,0.0216613,0.0337341,0.00923661,0.0290831,0.0190716,0.0158729,0.00838113,0.0217941,0.00233677,0.00697563,0.0155995,0.0357182,0.0205137,0.0162628,0.0242165,0.0282872,0,0,0
191,0,0,0,0,0,0,0.0275427,0.0270477,0,0,0,0.0239796,0.0153019,0.0114163,0.0262359,0,0,0.063808,0,0.0230836,0.0410554,0.0371051,0.0198752,0.0184151,0.0155781,0.022912,0.0749187,0.00634054,0.00474183,0.00242575,0.00967679,0.0148167,0.0137712,0.00570626,0.0180817,0.0308766,0.0579148,0.0244462,0.0185434,0.0111123,0.00676389,0.00911524,0.0287201,0.031856,0,0,0.0493051,0,0.00838558,0.0334497,0.052127,0.010256,0.0271209,0.0172859,0.0214017,0.0334492,0.00931947,0.0290583,0.0194612,0.0160423,0.00861974,0.0218882,0.00245448,0.00689888,0.0149008,0.035314,0.0202313,0.0159747,0.0251071,0.0279968,0,0,0
192,0,0,0,0,0,0,0.0269169,0.0275453,0,0,0,0.0246481,0.0153916,0.0116397,0.0267688,0,0,0.0634984,0,0.0231538,0.0410089,0.0372104,0.0198072,0.0187749,0.0152198,0.0228538,0.0758888,0.0064339,0.00490537,0.0025831,0.00990278,0.0147703,0.0137758,0.00577836,0.017827,0.0316043,0.0580753,0.0245535,0.0185199,0.0110977,0.00668525,0.00946925,0.0289629,0.0315191,0,0,0.048809,0,0.00842867,0.033138,0.052336,0.0101031,0.0269975,0.0178477,0.0211811,0.0331891,0.00943704,0.028997,0.019841,0.0162301,0.00880886,0.022005,0.00252277,0.00676339,0.0142535,0.034802,0.0200121,0.0158644,0.0259257,0.0276201,0,0,0
193,0,0,0,0,0,0,0.0260611,0.0280197,0,0,0,0.0250276,0.0154129,0.0117216,0.0272273,0,0,0.0632275,0,0.0232909,0.0409711,0.0371898,0.0193189,0.0191443,0.015114,0.0228259,0.0770203,0.00652716,0.00504766,0.00277232,0.0104256,0.0150414,0.0141237,0.00618965,0.0173267,0.0321222,0.0583148,0.0246669,0.018481,0.0110803,0.00656589,0.0098125,0.0291645,0.031024,0,0,0.0482772,0,0.00845393,0.0328095,0.0526435,0.0100504,0.0268198,0.0184154,0.0209735,0.0329419,0.00955354,0.0288733,0.0202364,0.0163729,0.00899922,0.0221509,0.0026449,0.00661411,0.0135538,0.0343084,0.0198293,0.0157865,0.0267238,0.0270977,0,0,0
194,0,0,0,0,0,0,0.0250067,0.0284665,0,0,0,0.0239244,0.0154,0.0106352,0.0277168,0,0,0.0630646,0,0.0234059,0.0410168,0.0372434,0.0151909,0.0194813,0.0148097,0.0227875,0.0782473,0.00671924,0.00545986,0.00326898,0.011198,0.015853,0.0150769,0.00806209,0.0157706,0.0308608,0.058756,0.0247416,0.0184586,0.0110724,0.00642571,0.0101164,0.0294428,0.0304012,0,0,0.047627,0,0.00849705,0.032442,0.0529637,0.0100347,0.0266166,0.0189468,0.0207948,0.0326778,0.00969199,0.0285904,0.0205028,0.0164177,0.00917458,0.0222954,0.00289538,0.00643528,0.0127423,0.0337571,0.0196244,0.0157296,0.0275014,0.0264845,0,0,0
195,0,0,0,0,0,0,0.0250027,0.0284087,0,0,0,0.023641,0.0151716,0.0108008,0.0279947,0,0,0.0625987,0,0.0235582,0.0407547,0.0375167,0.0115182,0.0197833,0.014574,0.0229151,0.0784622,0.0068328,0.00577747,0.00385547,0.0119418,0.0164843,0.0158583,0.00970309,0.0144275,0.0300325,0.0587379,0.0246068,0.018502,0.011286,0.0063476,0.0105723,0.0296987,0.0303828,0,0,0.0476277,0,0.00854432,0.0324638,0.0530669,0.0102002,0.0267556,0.0196372,0.0209764,0.032666,0.00997428,0.0281538,0.0208127,0.0167115,0.00949386,0.0224999,0.00336767,0.00645143,0.0120422,0.0337295,0.0195414,0.0157886,0.0276678,0.0264432,0,0,0
196,0,0,0,0,0,0,0.0290151,0.0237176,0,0,0,0.0261901,0.0150959,0.0128727,0.0259065,0,0,0.114753,0,0.0203342,0.0628342,0.0378838,0.00731094,0.0210622,0.0144371,0.026314,0.0315085,0.00691533,0.00647687,0.00450864,0.0128817,0.0178444,0.0174945,0.0122292,0.0123858,0.0318299,0.0712236,0.0265924,0.0190238,0.0107262,0.00612284,0.0106919,0.0277252,0.033242,0,0,0.0478839,0,0.00878755,0.0327651,0.053303,0.0100059,0.0281904,0.0198383,0.0247264,0.0347198,0.010779,0.0287914,0.0212199,0.017085,0.0096521,0.0228452,0.00460343,0.0063375,0.00991079,0.0333516,0.0194622,0.0157687,0.0229086,0.0300506,0,0,0
197,0,0,0,0,0,0,0.0255364,0.0283038,0,0,0,0.0270373,0.0149504,0.0143845,0.0268206,0,0,0.0614877,0,0.023493,0.0401658,0.0378218,0.00484811,0.0208429,0.0142496,0.0247116,0.0789862,0.00728154,0.00699315,0.00511128,0.0132434,0.0181963,0.0180018,0.0134892,0.0113128,0.0319176,0.0585016,0.0243447,0.0188714,0.0109297,0.00623063,0.0109625,0.0282329,0.0310837,0,0,0.0478783,0,0.0086776,0.0326726,0.0540435,0.0103404,0.0267844,0.0197497,0.0226197,0.0330073,0.0104051,0.0282755,0.0211011,0.0168247,0.00949369,0.0228159,0.00465427,0.00631786,0.00949065,0.0336472,0.0193471,0.0157603,0.0280111,0.0269724,0,0,0
198,0,0,0,0,0,0,0.0253525,0.0283132,0,0,0,0.0290532,0.0148845,0.0165865,0.0266323,0,0,0.061093,0,0.0234668,0.0399387,0.0379195,0.00371324,0.0213686,0.0142277,0.0253004,0.0793527,0.00752356,0.00751875,0.00573646,0.0137854,0.0187427,0.0187227,0.0149496,0.0101542,0.0331349,0.0583313,0.0241388,0.0190408,0.0111336,0.00613806,0.011262,0.0281552,0.0310497,0,0,0.0476784,0,0.00876963,0.0325697,0.054504,0.0106717,0.0269674,0.0198677,0.0232449,0.0330585,0.0105531,0.0282673,0.0214287,0.016915,0.00970094,0.0229636,0.00536241,0.00664554,0.00890082,0.033387,0.0192908,0.0157894,0.028237,0.0269562,0,0,0
199,0,0,0,0,0,0,0.025643,0.0284752,0,0,0,0.0316663,0.0148885,0.0190825,0.0267207,0,0,0.0606708,0,0.0233713,0.0396766,0.037781,0.00514213,0.0216447,0.0144087,0.0258965,0.0796911,0.00794273,0.00817686,0.00638056,0.014382,0.0193515,0.0194786,0.0164324,0.00915374,0.034928,0.0580611,0.0239971,0.0192265,0.0114472,0.00612026,0.0115755,0.0284622,0.0314334,0,0,0.0474065,0,0.00876229,0.0323724,0.0548207,0.0110744,0.0272653,0.0202295,0.0241138,0.0330682,0.010832,0.0286516,0.021993,0.0172066,0.0103769,0.0234022,0.00658475,0.00752992,0.00857313,0.0330881,0.0190805,0.0156872,0.0286695,0.0273638,0,0,0
200,0,0,0,0,0,0,0.0252202,0.0284503,0,0,0,0.0340229,0.0148199,0.0215174,0.0268209,0,0,0.0604133,0,0.0233892,0.0394941,0.0378779,0.00765521,0.0220968,0.0145625,0.0264961,0.0800448,0.00814572,0.00855278,0.00688461,0.0148905,0.0198067,0.0200492,0.0176976,0.0082934,0.036548,0.0576948,0.0238576,0.0193163,0.0118467,0.00604431,0.0120712,0.0285469,0.031179,0,0,0.0469036,0,0.00880144,0.0320587,0.0552318,0.0117525,0.027555,0.0203401,0.0246699,0.0331116,0.0110366,0.0287078,0.0223744,0.0173632,0.0107274,0.0235886,0.00730796,0.00811532,0.00871231,0.0326432,0.0188741,0.0155626,0.0289042,0.0271536,0,0,0
201,0,0,0,0,0,0,0.0247281,0.0283803,0,0,0,0.0365238,0.014762,0.02413,0.0268738,0,0,0.060269,0,0.0234201,0.0394034,0.037865,0.0105813,0.0226317,0.0146825,0.0271006,0.0803677,0.00836111,0.00889008,0.00730605,0.0154963,0.020307,0.0207238,0.0190447,0.00751633,0.0383264,0.0574004,0.0237309,0.0193627,0.0122925,0.0060242,0.012512,0.0288184,0.0308677,0,0,0.0462888,0,0.0089206,0.0317657,0.0555694,0.0121763,0.0278494,0.0203936,0.0251703,0.0331208,0.0111787,0.0288533,0.0226565,0.0174831,0.011131,0.0237598,0.00798464,0.008709,0.00907491,0.0321943,0.0186618,0.0154346,0.0291394,0.0268814,0,0,0
202,0,0,0,0,0,0,0.0241597,0.0282657,0,0,0,0.0391481,0.0147214,0.0269722,0.026871,0,0,0.0602314,0,0.0234574,0.0393992,0.0377614,0.0137286,0.0232447,0.0148054,0.0276721,0.0806729,0.00857707,0.0092275,0.0077074,0.0162445,0.0209312,0.0215982,0.0205547,0.00691059,0.0402827,0.0573717,0.0236069,0.019329,0.012774,0.00598867,0.0128638,0.0293531,0.0304673,0,0,0.0456925,0,0.00905548,0.0314437,0.0558337,0.012432,0.0281301,0.0204312,0.0256292,0.0331554,0.0112991,0.0290837,0.0228531,0.0175712,0.0115818,0.0238907,0.00863428,0.00940203,0.00960221,0.0317781,0.0183618,0.015278,0.0293367,0.0266799,0,0,0
203,0,0,0,0,0,0,0.0236331,0.0280861,0,0,0,0.0416379,0.014743,0.029249,0.0266381,0,0,0.0603089,0,0.0234847,0.0395015,0.037654,0.0162649,0.0237865,0.0150111,0.0284074,0.0809755,0.00876298,0.0096973,0.00831661,0.0166528,0.0213223,0.0221912,0.0216689,0.00648774,0.0423465,0.0575093,0.0235354,0.0192505,0.0132301,0.0059294,0.0131688,0.0296148,0.0300882,0,0,0.0451364,0,0.00916396,0.0311446,0.0560568,0.0128397,0.0283845,0.0204269,0.0262375,0.033288,0.011509,0.0294001,0.0229972,0.0176159,0.0120164,0.023977,0.00921328,0.0100683,0.0101521,0.0312257,0.0180016,0.0151095,0.0294767,0.0265216,0,0,0
204,0,0,0,0,0,0,0.0231221,0.0278827,0,0,0,0.0439686,0.0148076,0.031075,0.0264476,0,0,0.06055,0,0.0234783,0.0396949,0.0375258,0.0182662,0.0242897,0.0151746,0.0292531,0.0813476,0.00899051,0.010184,0.00900997,0.0168314,0.0216251,0.0225775,0.0225274,0.00609882,0.0442299,0.0578143,0.0234944,0.0191649,0.0136484,0.0058706,0.0134592,0.0294275,0.0297899,0,0,0.0446457,0,0.00927141,0.0307903,0.056295,0.0132344,0.0286535,0.0204163,0.0269504,0.0334487,0.011754,0.0297695,0.0231085,0.017616,0.0123737,0.0240276,0.00975055,0.0106521,0.0107213,0.0306762,0.0176031,0.0148991,0.0295427,0.0264061,0,0,0
205,0,0,0,0,0,0,0.0224396,0.0276652,0,0,0,0.0465094,0.0149,0.0335158,0.0263941,0,0,0.0609347,0,0.0234137,0.039944,0.0372282,0.0211434,0.024832,0.0151974,0.0299113,0.0817433,0.0092869,0.0104672,0.00935188,0.0174888,0.0222611,0.0234113,0.0239176,0.00602179,0.0461605,0.058268,0.0234241,0.0190881,0.0139804,0.00578981,0.0137201,0.0293584,0.0294101,0,0,0.0439611,0,0.00941751,0.0304669,0.0565874,0.0134921,0.0289579,0.0204608,0.0275947,0.0336513,0.0118639,0.0300967,0.0232159,0.0175795,0.0127042,0.0241234,0.010205,0.0111217,0.0112016,0.030165,0.0172375,0.0147207,0.029595,0.0261952,0,0,0
206,0,0,0,0,0,0,0.0217817,0.0274714,0,0,0,0.0487699,0.0150621,0.0357487,0.0262849,0,0,0.0614293,0,0.0233181,0.040227,0.0369145,0.0237272,0.0253006,0.0152739,0.0305368,0.0821579,0.00963052,0.0107833,0.00962165,0.0180683,0.0228279,0.0241643,0.0251423,0.00615711,0.0479622,0.0588737,0.0233589,0.0189694,0.0142008,0.00568084,0.0139392,0.0293008,0.0290232,0,0,0.0432486,0,0.0095337,0.0301036,0.0568925,0.0136588,0.0292111,0.0205338,0.0282228,0.0338853,0.0119522,0.0304018,0.0233467,0.0175844,0.0129746,0.024214,0.0105754,0.0115327,0.0115453,0.0296916,0.016917,0.01457,0.0296891,0.0260287,0,0,0
207,0,0,0,0,0,0,0.0211201,0.0273368,0,0,0,0.0506221,0.0152109,0.0375514,0.0260496,0,0,0.0620243,0,0.023247,0.040522,0.0366202,0.0257965,0.0257043,0.015433,0.0311514,0.0826864,0.00966618,0.0113154,0.00987659,0.0184208,0.0231171,0.024687,0.0260404,0.00630178,0.0495224,0.0595858,0.0233282,0.0188546,0.0143562,0.0055513,0.0141435,0.0292025,0.0286533,0,0,0.0425668,0,0.00962982,0.0296786,0.0571651,0.0136883,0.0294074,0.0205785,0.0288604,0.0341757,0.0120226,0.0306745,0.0234569,0.0176518,0.0132041,0.0242789,0.0108838,0.0118546,0.0117747,0.0291939,0.0166344,0.0144327,0.029836,0.0259095,0,0,0
208,0,0,0,0,0,0,0.0221139,0.02652,0,0,0,0.052403,0.0152592,0.0392069,0.0255453,0,0,0.0621502,0,0.0230031,0.0404083,0.0364459,0.0276175,0.0262761,0.015577,0.0322316,0.0815537,0.00974075,0.0119878,0.0100486,0.0187095,0.0234306,0.025206,0.0269126,0.00643588,0.0510876,0.0593881,0.0231207,0.018781,0.0144189,0.00552765,0.0143126,0.0288898,0.0291969,0,0,0.0424036,0,0.00963739,0.0295536,0.057329,0.0138579,0.0298827,0.0205326,0.0300704,0.0345963,0.0122526,0.0310854,0.0236118,0.0177392,0.0134542,0.0243614,0.0112854,0.0122149,0.0119843,0.0291601,0.0163655,0.0143081,0.0292107,0.0264139,0,0,0
209,0,0,0,0,0,0,0.0231564,0.0257933,0,0,0,0.0538995,0.0153132,0.0405864,0.025108,0,0,0.0623789,0,0.0227237,0.0403481,0.0363354,0.0291684,0.026824,0.0157029,0.0332549,0.0803856,0.00974026,0.0125108,0.010124,0.0189445,0.0237684,0.0256267,0.0276472,0.0065779,0.0523911,0.0591891,0.0228996,0.0186625,0.0144611,0.00553815,0.0144015,0.0285771,0.0297564,0,0,0.0423022,0,0.00966146,0.0293911,0.0575118,0.0140444,0.0303578,0.0204621,0.0311625,0.0349054,0.0124236,0.0314631,0.0236987,0.0176991,0.013633,0.0244189,0.0115841,0.012507,0.0121479,0.0290947,0.0160981,0.0142019,0.0287794,0.0269714,0,0,0
210,0,0,0,0,0,0,0.0242222,0.0251044,0,0,0,0.0550758,0.0153811,0.0417213,0.0247562,0,0,0.0626718,0,0.0224369,0.0403265,0.0362792,0.0305223,0.0273218,0.0158161,0.0342846,0.0791799,0.0097542,0.0129226,0.0101774,0.0191505,0.0240869,0.0259295,0.028241,0.00674086,0.0534287,0.0589681,0.0227021,0.0185653,0.0145549,0.0055782,0.0144834,0.0283941,0.0303604,0,0,0.042255,0,0.00969498,0.0292439,0.0577134,0.014151,0.0307442,0.0204443,0.0322209,0.0351879,0.0125267,0.0318186,0.0237506,0.0175914,0.0138062,0.0244862,0.0118082,0.0127569,0.0123085,0.0290491,0.0158461,0.0140631,0.0284926,0.0275571,0,0,0
211,0,0,0,0,0,0,0.0252719,0.0245489,0,0,0,0.0560881,0.0154014,0.0426539,0.0245736,0,0,0.0630359,0,0.0222124,0.0402875,0.0362256,0.0315963,0.0277967,0.0158565,0.0351212,0.0778853,0.0098256,0.0132751,0.0102108,0.0193422,0.0242925,0.0262021,0.0287187,0.00692328,0.0543002,0.0588078,0.0225216,0.0183659,0.0147696,0.00557454,0.0145668,0.0281075,0.0309441,0,0,0.0420454,0,0.00970122,0.0290305,0.0579439,0.0143503,0.0312204,0.020397,0.0329305,0.0353419,0.0127162,0.0322104,0.0238817,0.0173982,0.013914,0.024544,0.012002,0.0130268,0.012646,0.0289629,0.01557,0.0138857,0.0284437,0.0281291,0,0,0
212,0,0,0,0,0,0,0.0262978,0.0239708,0,0,0,0.0567317,0.0155153,0.0432756,0.0244467,0,0,0.0634177,0,0.0219104,0.0401846,0.0361227,0.032248,0.0281485,0.0158128,0.0358044,0.0764122,0.00991479,0.0135247,0.0101969,0.01948,0.0244886,0.026407,0.0290483,0.00706546,0.054877,0.0585551,0.0223739,0.0176825,0.0148438,0.00553806,0.0145867,0.0279317,0.0315108,0,0,0.041764,0,0.00966535,0.028852,0.0580877,0.0144783,0.03157,0.0202543,0.0335082,0.0355308,0.0128546,0.032533,0.0239249,0.0173279,0.0139195,0.0245505,0.0121067,0.0132173,0.0129043,0.0288309,0.0153175,0.0137349,0.028423,0.0286894,0,0,0
213,0,0,0,0,0,0,0.0274651,0.0233282,0,0,0,0.0571704,0.0158202,0.0436165,0.024281,0,0,0.0640653,0,0.0209514,0.0401793,0.0359857,0.0326076,0.0283655,0.0157702,0.0364553,0.0746846,0.00997422,0.0136226,0.0101931,0.0195784,0.0245664,0.026572,0.0292684,0.00716713,0.0552277,0.0583211,0.0226365,0.0160353,0.0148012,0.00547208,0.0145312,0.0278536,0.032155,0,0,0.0415997,0,0.00964254,0.0287305,0.0581322,0.0145321,0.0317698,0.020142,0.0341043,0.035816,0.0129493,0.0327925,0.0239537,0.0174243,0.0138954,0.0245507,0.0120994,0.013307,0.0130345,0.0287572,0.0151019,0.0135973,0.0282428,0.0293448,0,0,0
214,0,0,0,0,0,0,0.0277443,0.013909,0,0,0,0.0616249,0.0183329,0.0463565,0.0231787,0,0,0.0385828,0,0.0236301,0.0272778,0.0358786,0.034845,0.0334911,0.0155752,0.0482156,0.0826443,0.0101896,0.0142155,0.0105944,0.0207783,0.0261551,0.0283288,0.0312231,0.00819233,0.0594367,0.0332766,0.0123787,0.0113295,0.0158234,0.00464835,0.0147709,0.026479,0.0324058,0,0,0.0383728,0,0.0116965,0.0286519,0.0594355,0.0166125,0.0362037,0.018735,0.0452524,0.0518581,0.0133256,0.0336132,0.024029,0.0162969,0.0132507,0.0242269,0.0125758,0.0146231,0.0153822,0.025932,0.0158907,0.0145719,0.0187205,0.035488,0,0,0
215,0,0,0,0,0,0,0.0275481,0.0132465,0,0,0,0.0612393,0.018207,0.0460597,0.0231423,0,0,0.0381409,0,0.0239408,0.0269728,0.0357114,0.0344985,0.0335012,0.0156262,0.0482636,0.0812064,0.0101643,0.0140623,0.0105376,0.0207837,0.0261315,0.0282534,0.0310873,0.00810857,0.059112,0.0326697,0.0126613,0.010801,0.0158454,0.00459815,0.0146381,0.0265523,0.0322831,0,0,0.0382341,0,0.0116694,0.0285379,0.0594616,0.0163097,0.0362133,0.0187794,0.0453204,0.051846,0.0133679,0.0337057,0.0241428,0.0154228,0.0132035,0.024284,0.0124617,0.014498,0.015388,0.025932,0.0156968,0.0144343,0.0187445,0.0352673,0,0,0
216,0,0,0,0,0,0,0.0273579,0.0135277,0,0,0,0.0607143,0.0189385,0.0455219,0.0230485,0,0,0.0343874,0,0.0233323,0.0250344,0.035655,0.0338143,0.0334109,0.015678,0.0481264,0.0804099,0.0100919,0.0139893,0.0103741,0.0206846,0.0261203,0.028154,0.0308298,0.00792459,0.0586912,0.0309998,0.0122166,0.0115116,0.015904,0.00465657,0.0144822,0.0266197,0.0321275,0,0,0.0373049,0,0.0115403,0.0279462,0.0595453,0.0160456,0.0362455,0.0188441,0.0452038,0.0517549,0.0133387,0.0336622,0.0241554,0.0152845,0.0130629,0.0242953,0.012228,0.0142327,0.0153692,0.0255154,0.0154296,0.0142333,0.0195523,0.0351101,0,0,0
217,0,0,0,0,0,0,0.0271207,0.0134728,0,0,0,0.0598492,0.0192361,0.0444649,0.0230419,0,0,0.0321643,0,0.0231278,0.0237704,0.0358091,0.0325349,0.0333639,0.0157646,0.0478774,0.0792987,0.00998652,0.0139888,0.0101771,0.0203669,0.0259012,0.027847,0.0302447,0.00747894,0.0580293,0.0298038,0.0121582,0.0114598,0.0159484,0.00460962,0.0143237,0.026739,0.0319526,0,0,0.0368769,0,0.0115222,0.0276062,0.0595757,0.0157678,0.0362503,0.0189043,0.0449925,0.051804,0.013272,0.0336313,0.0240985,0.0160852,0.0129408,0.0243773,0.0120203,0.0140063,0.0153899,0.0253733,0.015333,0.014162,0.0199114,0.0348786,0,0,0
218,0,0,0,0,0,0,0.0268369,0.0132553,0,0,0,0.0588071,0.0193696,0.0431092,0.0231098,0,0,0.0306512,0,0.0231062,0.0227973,0.0361226,0.0307657,0.0333517,0.0158508,0.0476696,0.0782919,0.00987596,0.0140424,0.00998958,0.0197736,0.025466,0.0273764,0.0294488,0.00682579,0.057253,0.0288468,0.0121597,0.0111429,0.0159139,0.00458764,0.0140846,0.0268039,0.0317118,0,0,0.0366731,0,0.0114567,0.0273789,0.059663,0.0153307,0.0361647,0.0189433,0.0447565,0.0519095,0.0132233,0.0336717,0.0240522,0.0172209,0.0128075,0.0244603,0.011798,0.013794,0.0154176,0.0253776,0.0152812,0.0141092,0.0200591,0.0345757,0,0,0
