Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
39,0.0461603,0.0535385,0.0397006,0,0.0102544,0.0504384,0,0,0.0199426,0,0,0.0521846,0.0290046,0.032615,0.00922899,0.00984562,0.0359314,0.0388669,0.0270724,0.0481697,0.0661386,0.0517976,0.0684478,0.0687835,0.0651529,0.0621352,0.0162829,0.0413544,0.0117958,0.0154845,0.0175396,0,0.0211093,0.0599709,0.0185153,0,0,0.0170429,0,0,0.0425485,0.0537787,0.0510623,0.0217173,0.0254163,0.0303395,0.0188565,0.0680028,0.0961567,0.0741888,0.019495,0.0530763,0.0339629,0.0362317,0.0594605,0.068576,0.0150459,0.00784742,0.0120755,0.0280231,0.0198775,0,0,0
40,0.046023,0.0533986,0.0402387,0,0.0101667,0.0506953,0,0,0.0199894,0,0,0.0522077,0.0288373,0.0323978,0.00890033,0.00967517,0.0358152,0.0389905,0.0271033,0.0476471,0.0661132,0.0519395,0.0684897,0.0686585,0.0650125,0.0621094,0.015286,0.0413082,0.0118423,0.0154655,0.0174039,0,0.0210914,0.0596428,0.0186342,0,0,0.0169969,0,0,0.0425266,0.0532975,0.0509056,0.0214464,0.0254023,0.0305536,0.0188929,0.0680562,0.0959689,0.0739924,0.0198431,0.0530154,0.033786,0.0360427,0.0593959,0.0679189,0.0150737,0.00785251,0.0120532,0.0280333,0.0198751,0,0,0
41,0.0455714,0.0531599,0.0407425,0,0.00994499,0.0510646,0,0,0.0204039,0,0,0.0525535,0.0286069,0.0320938,0.00897538,0.00965265,0.0361409,0.0398843,0.0269229,0.0471013,0.0660068,0.052118,0.0685756,0.0685939,0.0651293,0.0622403,0.0144131,0.0408047,0.0117802,0.0157345,0.0169751,0,0.0193851,0.0591394,0.0183729,0,0,0.0170757,0,0,0.042591,0.0521247,0.0488988,0.0218583,0.0279407,0.0307098,0.0187967,0.0691856,0.0968223,0.0733001,0.0179249,0.0533337,0.0347412,0.0364913,0.0593129,0.0645278,0.0148879,0.00796278,0.012124,0.0278008,0.020415,0,0,0
42,0.0459711,0.0531647,0.0414681,0,0.00985561,0.0514206,0,0,0.0205529,0,0,0.0526088,0.0289559,0.0317905,0.00882015,0.00931781,0.0359646,0.0402535,0.0269034,0.0465115,0.065962,0.0524086,0.0686328,0.0685521,0.0651562,0.0624012,0.0133541,0.0406522,0.0117661,0.0157399,0.0169414,0,0.0193246,0.0588587,0.0185511,0,0,0.0169731,0,0,0.0425238,0.0515476,0.0487846,0.0216086,0.028155,0.0308334,0.0187026,0.0696042,0.0964887,0.0726405,0.018755,0.0529436,0.0345968,0.0363126,0.0587537,0.0634042,0.0149593,0.00786687,0.012066,0.0278342,0.0203916,0,0,0
43,0.0466782,0.053303,0.0425612,0,0.00983234,0.051727,0,0,0.0204131,0,0,0.0523543,0.0295632,0.0316266,0.00845201,0.00890725,0.0352135,0.0399559,0.027064,0.0460817,0.0659611,0.0526809,0.0687088,0.068563,0.0652488,0.0625592,0.0121068,0.0409703,0.0118346,0.015459,0.0171965,0,0.0208339,0.0588396,0.0191607,0,0,0.0167039,0,0,0.0423234,0.0515298,0.0503424,0.0205436,0.0255697,0.0310804,0.0186297,0.069013,0.0950255,0.0722075,0.0221272,0.052067,0.033387,0.0355072,0.0579719,0.0646616,0.0152865,0.0074873,0.0119139,0.0281135,0.0197998,0,0,0
44,0.0467508,0.0532791,0.0435902,0,0.00961282,0.0520322,0,0,0.0205047,0,0,0.0523545,0.0299966,0.031357,0.0083671,0.00885443,0.0348174,0.0400656,0.0271429,0.0455115,0.0660016,0.0529785,0.0688082,0.0686036,0.0654651,0.0626867,0.0110012,0.0409255,0.0118047,0.0154237,0.0171294,0,0.0206079,0.0587952,0.0193427,0,0,0.0165048,0,0,0.0422074,0.0510601,0.050002,0.0200586,0.025627,0.0314579,0.0184387,0.0691717,0.0946466,0.0713318,0.0232347,0.0517657,0.0332222,0.0351705,0.0575117,0.0630849,0.0154353,0.00727242,0.011889,0.0281549,0.0197751,0,0,0
45,0.0468904,0.0532679,0.0444258,0,0.00933624,0.0522295,0,0,0.0205537,0,0,0.0523554,0.0304931,0.0310866,0.00801064,0.00895249,0.0344221,0.0403011,0.0272519,0.0448515,0.0660879,0.0532959,0.0688943,0.0685826,0.0657437,0.0628285,0.00995675,0.0409267,0.0118517,0.0153559,0.0171603,0,0.0203172,0.0588778,0.0195359,0,0,0.0163706,0,0,0.0421147,0.0506244,0.0495777,0.0195097,0.0256472,0.0319261,0.0182427,0.0693068,0.0942511,0.0704033,0.0245206,0.0515796,0.033031,0.0347594,0.0571823,0.0613014,0.0156401,0.00735783,0.0116792,0.0281973,0.0197482,0,0,0
46,0.0471968,0.0533412,0.0452204,0,0.00914412,0.0525522,0,0,0.0206069,0,0,0.0523075,0.0309479,0.0307898,0.00759724,0.00912796,0.0340807,0.0404745,0.0273275,0.0441368,0.0661358,0.0536018,0.068895,0.0684815,0.0659482,0.0628591,0.00914308,0.0409972,0.0118573,0.0152415,0.0173087,0,0.0198679,0.0588291,0.0198108,0,0,0.0163124,0,0,0.0421225,0.0502506,0.0490215,0.0191163,0.0255548,0.03242,0.0181751,0.0694126,0.0938508,0.0694334,0.0258665,0.0515881,0.0328555,0.0344718,0.0569464,0.0594181,0.0158865,0.00781821,0.011227,0.0282736,0.0196568,0,0,0
47,0.0476536,0.0534096,0.045829,0,0.00927303,0.0530953,0,0,0.0205849,0,0,0.052269,0.031542,0.0304117,0.00756703,0.00941373,0.03381,0.0407909,0.0273572,0.0434762,0.0661095,0.0538363,0.0688423,0.068357,0.0658614,0.0628427,0.00873052,0.0410716,0.0118461,0.0151934,0.0175665,0,0.0193558,0.0586472,0.0200986,0,0,0.0162473,0,0,0.0421096,0.0499177,0.0484322,0.0187142,0.0253814,0.0328419,0.0180742,0.0698309,0.0934839,0.0685159,0.0269633,0.0517268,0.0325934,0.0342115,0.0568238,0.0574965,0.0161861,0.00817536,0.0109137,0.0283393,0.0195622,0,0,0
48,0.047867,0.0533812,0.0462776,0,0.00945214,0.0538317,0,0,0.0205498,0,0,0.0522466,0.0324218,0.030202,0.00818975,0.0093861,0.0334087,0.0410418,0.0273849,0.0433859,0.0660844,0.0540841,0.0687431,0.0682128,0.0655587,0.0627648,0.00849978,0.0411582,0.011846,0.0152076,0.0179908,0,0.0188242,0.0583422,0.0203139,0,0,0.0161087,0,0,0.0419795,0.0497418,0.047856,0.018259,0.025076,0.0331207,0.0179364,0.0703097,0.0931528,0.067677,0.0277791,0.051837,0.0323643,0.0340186,0.0568061,0.0556506,0.0164652,0.00818065,0.0107483,0.0283631,0.0195225,0,0,0
49,0.0482854,0.0532186,0.0506168,0,0.0124532,0.0535147,0,0,0.0195369,0,0,0.0527091,0.0331377,0.0291235,0.00871653,0.0108195,0.0344068,0.0419425,0.0279916,0.0444412,0.066899,0.0547168,0.0678592,0.0673242,0.0641151,0.0616084,0.0096889,0.0412193,0.0114579,0.0155425,0.0201525,0,0.0143659,0.0591782,0.0198138,0,0,0.0169147,0,0,0.041008,0.0491482,0.0461151,0.0174394,0.0225158,0.0327642,0.0175122,0.0694053,0.0914818,0.0667788,0.0301794,0.0525061,0.032424,0.0336282,0.0567503,0.0619276,0.0169417,0.00897288,0.01092,0.0280946,0.0203652,0,0,0
50,0.0485331,0.0531748,0.0508764,0,0.0126764,0.0538419,0,0,0.0192995,0,0,0.0526003,0.0333997,0.0288982,0.0078617,0.0112683,0.0339827,0.0419152,0.0280996,0.0441005,0.0669145,0.0550923,0.0676728,0.0671012,0.063885,0.0614666,0.00996953,0.0414185,0.0114535,0.015507,0.0201672,0,0.0142029,0.0590766,0.0200036,0,0,0.0167952,0,0,0.0408574,0.0489231,0.0458236,0.0171448,0.0222291,0.0332525,0.0174811,0.069364,0.0912471,0.0661318,0.0305732,0.0529117,0.0325772,0.0337019,0.0570249,0.0603128,0.0171462,0.00883662,0.010888,0.0280862,0.0202331,0,0,0
51,0.048538,0.0530872,0.0510627,0,0.012973,0.0542418,0,0,0.019091,0,0,0.0524811,0.0338254,0.0286996,0.00718037,0.0118173,0.0336022,0.0417467,0.0282104,0.0438519,0.066964,0.0554144,0.0675045,0.0668756,0.0637401,0.0613169,0.0102068,0.0416245,0.0115484,0.0152862,0.0202459,0,0.014,0.0589544,0.02016,0,0,0.0166352,0,0,0.0405709,0.0486173,0.0455487,0.0168416,0.0219789,0.0336006,0.0174435,0.0693833,0.0910732,0.0656015,0.0310453,0.053437,0.0328783,0.0338559,0.0572924,0.0592805,0.0173026,0.00830343,0.0110114,0.0280402,0.0201621,0,0,0
52,0.0481722,0.0529154,0.051102,0,0.0134483,0.05479,0,0,0.0188621,0,0,0.0523688,0.0343553,0.0285552,0.00678633,0.0123694,0.0332265,0.0417704,0.0282911,0.043715,0.067022,0.0557131,0.0673798,0.0666502,0.063649,0.0612701,0.0103636,0.0417914,0.011679,0.0150675,0.020254,0,0.0138052,0.0588096,0.0202947,0,0,0.0165779,0,0,0.0404255,0.0484262,0.0453089,0.0165596,0.0217605,0.0338859,0.0174663,0.0693689,0.0909418,0.0651496,0.0312053,0.0540099,0.033299,0.0341139,0.0575833,0.0585235,0.0174428,0.00812195,0.0110139,0.0279864,0.020121,0,0,0
53,0.0487081,0.052916,0.0511646,0,0.0137617,0.0552744,0,0,0.0186931,0,0,0.0522811,0.0348516,0.0284759,0.00642458,0.0129119,0.0328613,0.0417188,0.0283461,0.0435928,0.067091,0.0560143,0.0672835,0.066449,0.0635909,0.0611765,0.0104994,0.0417884,0.0117341,0.0149146,0.0202689,0,0.0135392,0.0586938,0.0205677,0,0,0.0165962,0,0,0.0403484,0.0482818,0.0450398,0.0162557,0.0216635,0.034151,0.0174475,0.0696495,0.0908507,0.0647482,0.03133,0.0546774,0.0337688,0.0344127,0.0579471,0.0579681,0.0176011,0.00816631,0.0108968,0.0280846,0.0199166,0,0,0
54,0.0491414,0.0529232,0.0512022,0,0.0139022,0.0556037,0,0,0.0185195,0,0,0.0521754,0.035115,0.0284341,0.00593115,0.0134424,0.0324896,0.0415878,0.0284096,0.0434039,0.0671851,0.0563521,0.0671299,0.0662356,0.0634832,0.0609617,0.0105848,0.0418918,0.0117705,0.0147586,0.0203224,0,0.0132027,0.0586334,0.0208371,0,0,0.0165955,0,0,0.0403188,0.0481257,0.0446668,0.0159046,0.0216404,0.0343831,0.0174473,0.0698037,0.0908207,0.064407,0.0317904,0.0553928,0.0343318,0.0348743,0.0584629,0.0576819,0.0177476,0.00829086,0.0107872,0.0281698,0.0196934,0,0,0
55,0.0490356,0.0528088,0.0509511,0,0.0142785,0.0559107,0,0,0.0183267,0,0,0.0520703,0.0351169,0.0283606,0.00576296,0.0139251,0.0320723,0.0413603,0.0284337,0.0431892,0.0672983,0.0566707,0.0669724,0.0660112,0.0632658,0.060806,0.010531,0.0421262,0.0118296,0.0146206,0.0203421,0,0.0127373,0.0585624,0.0210414,0,0,0.0165977,0,0,0.0403136,0.0480198,0.0442077,0.0155423,0.0216821,0.0345732,0.0174933,0.0698597,0.0908491,0.0640971,0.0320864,0.0561554,0.0350509,0.0355744,0.0591366,0.0576536,0.0178154,0.00827232,0.0108218,0.028192,0.0195764,0,0,0
56,0.0486756,0.0526459,0.0505662,0,0.0149803,0.0562426,0,0,0.0180387,0,0,0.0519372,0.0351724,0.0282709,0.00560582,0.0144061,0.0316757,0.041062,0.0284931,0.0430279,0.0673899,0.0569508,0.0668372,0.0657971,0.0630787,0.0607385,0.0104348,0.0423929,0.011898,0.0144527,0.0203464,0,0.0122848,0.058512,0.0212558,0,0,0.0165916,0,0,0.0402722,0.0479572,0.0436602,0.01515,0.0217642,0.0347046,0.0175724,0.0700082,0.0909758,0.0638428,0.0323162,0.0570276,0.0358532,0.036339,0.0598657,0.0577664,0.0178599,0.00828574,0.0107938,0.0281989,0.0194607,0,0,0
57,0.0488555,0.052576,0.0503947,0,0.015235,0.0566178,0,0,0.0177241,0,0,0.0518014,0.0355181,0.0282869,0.00538569,0.0148637,0.0312861,0.0407423,0.0285698,0.043014,0.0675043,0.0571798,0.0666921,0.0656169,0.0628763,0.0606423,0.0104081,0.0426509,0.0120012,0.0142284,0.0202894,0,0.011827,0.0585037,0.0215322,0,0,0.0165775,0,0,0.0401525,0.0479535,0.0429972,0.0147402,0.021926,0.03482,0.0176034,0.0701854,0.0912053,0.0636819,0.0325907,0.0579566,0.036721,0.0371557,0.0606182,0.0577732,0.0179402,0.00816499,0.010803,0.0283213,0.019234,0,0,0
58,0.0491941,0.0525867,0.0502739,0,0.0154462,0.0570117,0,0,0.0174223,0,0,0.0516767,0.0360426,0.0283359,0.00525769,0.0152899,0.030871,0.0405553,0.0286134,0.0430658,0.0676126,0.0573304,0.0665428,0.0654486,0.0627199,0.0605402,0.0104275,0.04293,0.0121318,0.014006,0.0201656,0,0.0113179,0.058494,0.0218386,0,0,0.0165916,0,0,0.04004,0.0479449,0.0421403,0.0143319,0.0221147,0.0349045,0.0176741,0.0704053,0.0914907,0.0634992,0.0324834,0.0588403,0.0376905,0.0380339,0.0613422,0.0572989,0.0180488,0.00807406,0.0108139,0.0285159,0.0189356,0,0,0
59,0.0490725,0.0525112,0.0503169,0,0.0153649,0.0573701,0,0,0.0171298,0,0,0.0515315,0.0364708,0.0284432,0.00523939,0.0156867,0.03047,0.0401765,0.028628,0.0430195,0.0677232,0.0574782,0.0663114,0.0652581,0.0626168,0.0604071,0.0104791,0.0432461,0.0122789,0.0137543,0.0199624,0,0.0108602,0.058518,0.0221079,0,0,0.0166126,0,0,0.0399996,0.0478432,0.0410108,0.01385,0.0222778,0.034925,0.0178134,0.0706904,0.0918025,0.0632782,0.03223,0.0597111,0.0387492,0.0389695,0.0620577,0.0563622,0.0181462,0.0081137,0.0107646,0.0286652,0.0187121,0,0,0
60,0.0500006,0.0526488,0.0505045,0,0.0152966,0.0576128,0,0,0.0168863,0,0,0.0514154,0.0369021,0.0285421,0.00503337,0.0160695,0.0300874,0.0396685,0.0287028,0.0429295,0.0678187,0.0576434,0.0660329,0.0650622,0.0625543,0.0602823,0.0105987,0.0434742,0.0123734,0.0135213,0.0198386,0,0.0105694,0.0586575,0.0225186,0,0,0.0166644,0,0,0.0399423,0.047657,0.0397528,0.0132766,0.0224007,0.0349871,0.0178842,0.0710435,0.0921297,0.0630515,0.0322042,0.060534,0.0398302,0.0398765,0.0627048,0.0547662,0.0182766,0.00823717,0.0106213,0.0289575,0.018364,0,0,0
61,0.0505812,0.0527128,0.0508235,0,0.0155334,0.0577346,0,0,0.0166828,0,0,0.0511975,0.0373516,0.0286595,0.00480401,0.016372,0.0297609,0.0392665,0.0288012,0.0428259,0.0678651,0.0578004,0.0661216,0.0648879,0.0625164,0.0601459,0.0108297,0.0437253,0.0124449,0.0131575,0.019821,0,0.0103747,0.0588286,0.0228793,0,0,0.0166653,0,0,0.0398595,0.0474227,0.0384448,0.0127408,0.0224762,0.0350301,0.0179758,0.071361,0.0924637,0.0627851,0.0326079,0.0613064,0.040846,0.0407558,0.063259,0.0525733,0.0184249,0.00826003,0.0105381,0.0291819,0.018096,0,0,0
62,0.0504848,0.052639,0.0511344,0,0.0158261,0.0578467,0,0,0.0165106,0,0,0.051001,0.0378437,0.0287533,0.00471793,0.0167126,0.0295343,0.0389569,0.0289063,0.0426352,0.0678769,0.0579543,0.0661151,0.0647809,0.0624047,0.0599841,0.0111049,0.0439957,0.0124812,0.0128133,0.0200366,0,0.0100376,0.0590334,0.0231437,0,0,0.0166707,0,0,0.0397884,0.0471573,0.0371778,0.0124677,0.0224949,0.0350215,0.0180428,0.07175,0.0927753,0.0625422,0.0334262,0.0620173,0.0417965,0.0416422,0.06377,0.0497453,0.018544,0.00818246,0.0105453,0.0293166,0.017865,0,0,0
63,0.0503074,0.0525484,0.0515247,0,0.0159895,0.0579556,0,0,0.0163703,0,0,0.0508128,0.0384371,0.0288245,0.00492103,0.0168892,0.0293519,0.038666,0.0290712,0.0424614,0.0678787,0.0581488,0.065902,0.0647837,0.0622876,0.059837,0.0114269,0.0442998,0.0126014,0.0124894,0.0206111,0,0.00966366,0.0593003,0.0234215,0,0,0.0166719,0,0,0.0397026,0.0469229,0.0357751,0.01241,0.0223474,0.0349522,0.0181059,0.0722642,0.0930754,0.0622821,0.0342246,0.0627355,0.0428404,0.0426484,0.064365,0.0461609,0.0186615,0.00805498,0.0105467,0.0294391,0.0176513,0,0,0
64,0.0503742,0.0524958,0.0519173,0,0.0161946,0.0580144,0,0,0.0162246,0,0,0.0506365,0.0391093,0.0288862,0.00518747,0.0169793,0.0291576,0.0383457,0.0292764,0.0422399,0.067829,0.0583797,0.0657275,0.0647627,0.0621395,0.0597059,0.0117663,0.0446034,0.012744,0.0122088,0.0217518,0,0.00952417,0.0596485,0.0237214,0,0,0.0166303,0,0,0.039617,0.0468678,0.0341744,0.01207,0.0221131,0.034905,0.0181803,0.0727826,0.0933744,0.0620708,0.0349525,0.0634612,0.0438826,0.0436344,0.0650133,0.0420963,0.0187742,0.00806278,0.0104423,0.0296132,0.0174129,0,0,0
65,0.0510051,0.0525588,0.0521566,0,0.016635,0.0579827,0,0,0.0161794,0,0,0.0504934,0.0397019,0.0289694,0.00544158,0.017095,0.0289979,0.0380134,0.0294856,0.0419547,0.0677426,0.0585872,0.0658665,0.0647199,0.062086,0.0596081,0.012126,0.0448323,0.0128204,0.0119959,0.0235065,0,0.00962305,0.0601004,0.024107,0,0,0.0166044,0,0,0.0394794,0.046902,0.0325607,0.0116145,0.0216845,0.0348591,0.0182302,0.0731558,0.0936532,0.0618424,0.0356329,0.0641442,0.0448132,0.0445162,0.0656174,0.0377462,0.0189675,0.00810252,0.0103149,0.029877,0.0170902,0,0,0
66,0.0513695,0.0526038,0.0522801,0,0.0170807,0.0579576,0,0,0.016077,0,0,0.0503641,0.0402231,0.0290479,0.00585133,0.0171771,0.0288346,0.0377326,0.0297126,0.0416219,0.0676272,0.0588126,0.0658663,0.0646777,0.0619739,0.0595522,0.0124574,0.0450487,0.0128915,0.0118094,0.0255449,0,0.00998575,0.0607009,0.0244773,0,0,0.0165997,0,0,0.0393415,0.0467873,0.0309412,0.0111652,0.0211909,0.0348201,0.0182684,0.0735962,0.0939021,0.0617012,0.0363854,0.0647959,0.0457065,0.0453656,0.0662358,0.0333152,0.0191716,0.00814329,0.0101836,0.0301066,0.0168992,0,0,0
67,0.0513982,0.0526307,0.0525795,0,0.0172048,0.0579396,0,0,0.0159248,0,0,0.0502308,0.0409944,0.0291935,0.00640044,0.0171603,0.0286345,0.0375545,0.0299318,0.0413314,0.0674898,0.0590133,0.0656002,0.0646663,0.0618195,0.059463,0.0127643,0.0452655,0.0129625,0.0116683,0.0277919,0,0.0105695,0.0613166,0.0247913,0,0,0.0166578,0,0,0.0392576,0.0465552,0.0293569,0.0108538,0.0209592,0.0347986,0.0182822,0.0739558,0.0941041,0.0617383,0.0373112,0.0654341,0.0465957,0.0462059,0.0668455,0.0290039,0.0193488,0.00820988,0.0100265,0.0302793,0.0169263,0,0,0
68,0.0513802,0.052568,0.053009,0,0.0173666,0.0575847,0,0,0.0157678,0,0,0.0500797,0.0419828,0.0293433,0.00697472,0.0169797,0.028428,0.0373788,0.0301352,0.0411397,0.0672941,0.0591511,0.065452,0.0647401,0.061753,0.0593995,0.0131078,0.0454625,0.013069,0.0114966,0.0302332,0,0.0113095,0.0618552,0.0250916,0,0,0.0167244,0,0,0.0391036,0.0463414,0.0278283,0.010662,0.0208392,0.0347291,0.0182461,0.0743064,0.0942564,0.0618945,0.0383066,0.0660452,0.0474661,0.0470003,0.0674611,0.0249215,0.0195233,0.00810224,0.00995164,0.0303951,0.0169268,0,0,0
69,0.0517496,0.0525338,0.0534889,0,0.0175519,0.0569519,0,0,0.0155507,0,0,0.049957,0.042886,0.0294588,0.00762305,0.0166783,0.0282573,0.0371536,0.0302698,0.0409746,0.0670627,0.059246,0.0654298,0.0648771,0.0618399,0.0594235,0.0134367,0.0456094,0.0131773,0.0111637,0.0325558,0,0.0122848,0.0624276,0.0254548,0,0,0.0167192,0,0,0.0389912,0.0461126,0.0264385,0.0105918,0.0207695,0.0345809,0.0182332,0.074667,0.0943279,0.0620849,0.0392589,0.0666151,0.0482536,0.0478227,0.0681464,0.021325,0.0197328,0.00810844,0.00985184,0.0305342,0.0167725,0,0,0
70,0.0520787,0.0524914,0.0540568,0,0.017775,0.056346,0,0,0.0153976,0,0,0.0498666,0.0436768,0.0295666,0.00835168,0.0162888,0.0280874,0.0369823,0.0304194,0.0408111,0.0668534,0.0593815,0.0656137,0.0649888,0.0618043,0.059447,0.0138402,0.0457881,0.0132475,0.0109073,0.0344624,0,0.013435,0.0630755,0.0257796,0,0,0.0167112,0,0,0.0388827,0.0458485,0.0252496,0.0106799,0.0209465,0.0344259,0.0182453,0.0749733,0.0942724,0.0623161,0.0401728,0.0671418,0.0489418,0.0486528,0.0688115,0.0183842,0.019986,0.00821147,0.00966038,0.0306356,0.0166233,0,0,0
71,0.0522216,0.0524214,0.054823,0,0.0177937,0.055867,0,0,0.0152161,0,0,0.0497665,0.0445972,0.029691,0.00919416,0.0156805,0.027923,0.0368598,0.030642,0.0406082,0.0666585,0.0595746,0.0655986,0.0650329,0.0617204,0.0593942,0.0144208,0.0460111,0.0133172,0.0107706,0.0355009,0,0.0147689,0.0638686,0.0260414,0,0,0.0167112,0,0,0.038766,0.0454783,0.0242788,0.0109027,0.021662,0.0342509,0.0182451,0.0752076,0.0940238,0.0625208,0.0409234,0.0675551,0.0495388,0.0494919,0.0694496,0.0165179,0.0201999,0.00829866,0.00944736,0.0306711,0.0165797,0,0,0
72,0.0514463,0.0522874,0.0548943,0,0.0173494,0.0553275,0,0,0.0152405,0,0,0.0500746,0.0446337,0.0297669,0.00908632,0.0154289,0.0280973,0.0375007,0.030195,0.0405397,0.0663809,0.0593214,0.0655374,0.0651198,0.0617191,0.0594619,0.0144387,0.045607,0.013253,0.0111159,0.0452308,0,0.0126215,0.0634568,0.0254348,0,0,0.0167928,0,0,0.038764,0.0465246,0.024021,0.0111461,0.0185019,0.0338459,0.0180932,0.0736483,0.0962967,0.065795,0.0407473,0.0690692,0.0507027,0.0490297,0.0692745,0.00647089,0.0201107,0.00811908,0.009537,0.0304052,0.0172933,0,0,0
73,0.0517399,0.0521546,0.0569193,0,0.0177386,0.0551618,0,0,0.0146835,0,0,0.049601,0.0467496,0.0301019,0.0111588,0.014394,0.0277172,0.0365664,0.0311745,0.0400731,0.0662584,0.0600278,0.0653247,0.0649731,0.0612016,0.0593162,0.0161021,0.0465641,0.0133207,0.0107116,0.0341797,0,0.0178776,0.0654942,0.0262373,0,0,0.0165788,0,0,0.0386292,0.0446573,0.0236806,0.011423,0.0255371,0.0338041,0.0182123,0.075204,0.0928302,0.0623912,0.0417726,0.0679754,0.0503008,0.0510678,0.0710037,0.01709,0.0205407,0.00819466,0.0094443,0.0305582,0.0168404,0,0,0
74,0.0517235,0.0520629,0.05724,0,0.0175502,0.0549121,0,0,0.0145899,0,0,0.0495246,0.0472941,0.0303062,0.0116257,0.0139546,0.0275816,0.0363802,0.0311175,0.0398552,0.0660606,0.0599295,0.0653514,0.0648971,0.0610577,0.0591818,0.0163232,0.0467259,0.0134043,0.0106176,0.0349949,0,0.0183652,0.0657827,0.0263237,0,0,0.0166199,0,0,0.0385363,0.0445092,0.0233853,0.0117483,0.0264097,0.0336037,0.0182012,0.0750674,0.0926188,0.0625767,0.0416055,0.0682299,0.0507097,0.0515997,0.0714801,0.0161393,0.0208013,0.00822288,0.00933335,0.0304166,0.017006,0,0,0
75,0.0519339,0.0520297,0.0575595,0,0.0173108,0.0547032,0,0,0.0144997,0,0,0.049459,0.0477922,0.0307199,0.0121639,0.0133891,0.02744,0.0362357,0.0310154,0.0397135,0.065858,0.0598699,0.0651887,0.0647663,0.0607432,0.05894,0.0167118,0.0468104,0.013401,0.0105661,0.0348355,0,0.018854,0.065946,0.0264339,0,0,0.0166091,0,0,0.0384649,0.0441997,0.0232907,0.0119047,0.0275412,0.0334956,0.0182159,0.0748432,0.0922848,0.0626181,0.0410874,0.0682701,0.0508778,0.0520159,0.0719073,0.0162293,0.0209924,0.00826674,0.00925289,0.0303446,0.0171014,0,0,0
76,0.0520501,0.0520503,0.0577747,0,0.0171574,0.0545771,0,0,0.01438,0,0,0.04942,0.0482118,0.0313878,0.0126887,0.0128289,0.027288,0.0361414,0.0309267,0.0396074,0.0656794,0.0597963,0.0648879,0.0645908,0.060399,0.0587563,0.0172397,0.0468511,0.0133604,0.0105746,0.0343236,0,0.0192111,0.0659055,0.0264213,0,0,0.0166266,0,0,0.0384016,0.0438231,0.0232794,0.0119187,0.0284294,0.0334953,0.0182066,0.0744986,0.0919514,0.0626272,0.0404494,0.0681476,0.0507977,0.0521974,0.072171,0.0166789,0.0210678,0.00824329,0.00922545,0.030333,0.0171847,0,0,0
77,0.0519854,0.0520422,0.0573754,0,0.0169071,0.05546,0,0,0.0142992,0,0,0.0492905,0.0480535,0.0323593,0.0128748,0.012569,0.026835,0.0358021,0.0307733,0.039763,0.0657373,0.0597265,0.0643842,0.064155,0.0599348,0.0582958,0.0174465,0.047068,0.0133963,0.0104748,0.0305234,0,0.0185565,0.0653028,0.0265003,0,0,0.0166176,0,0,0.0384696,0.0442964,0.0222794,0.0117594,0.0310378,0.0338268,0.0182909,0.0741929,0.0910244,0.0624697,0.0409882,0.0680204,0.050471,0.0523615,0.0725471,0.020994,0.0209652,0.00816727,0.00934149,0.030373,0.017094,0,0,0
78,0.0518637,0.0520003,0.0576871,0,0.0168305,0.0546849,0,0,0.0143076,0,0,0.0494169,0.0487267,0.0331099,0.0137878,0.01193,0.0269233,0.0359008,0.0308303,0.0394035,0.0654891,0.0595973,0.0640917,0.0639619,0.0596738,0.0579323,0.0181412,0.0469368,0.0134026,0.0106329,0.0331365,0,0.0191411,0.0657677,0.0264391,0,0,0.0166321,0,0,0.038534,0.0430849,0.022553,0.0118039,0.0289924,0.0337457,0.0182971,0.0740025,0.0916177,0.062491,0.0397779,0.0676897,0.0502185,0.0518103,0.0718497,0.0174922,0.0209167,0.00820351,0.00934364,0.0303913,0.0172308,0,0,0
79,0.0518531,0.0520357,0.0572964,0,0.016539,0.05487,0,0,0.0143016,0,0,0.0493864,0.0486983,0.034133,0.0142976,0.0114453,0.026754,0.035674,0.0305418,0.0394219,0.0654171,0.0591653,0.0636762,0.063635,0.0593072,0.057391,0.0182558,0.0470126,0.0134589,0.0105832,0.0334775,0,0.0181234,0.0653693,0.026509,0,0,0.0166119,0,0,0.0386769,0.0427063,0.0213893,0.0118404,0.0272586,0.0339474,0.0184855,0.0740298,0.091937,0.0624173,0.0395931,0.0675716,0.0500128,0.051244,0.0711649,0.016771,0.0207945,0.00836692,0.00933145,0.0304685,0.0171113,0,0,0
