Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
39,0.0471506,0.0534918,0.0351653,0,0.0125152,0.0542602,0,0,0.0150564,0,0,0.047743,0.0253655,0.0328738,0.0093149,0.0174706,0.0356189,0.0289384,0.0341296,0.0576538,0.0724177,0.055126,0.0693701,0.0688995,0.0676953,0.0646785,0.026346,0.0483666,0.012047,0.0102159,0.0525944,0,0.00302421,0.0592372,0.020709,0,0,0.0173386,0,0,0.040113,0.0582251,0.0311821,0.0346484,0.0236728,0.0287776,0.0193007,0.0492482,0.014402,0.051042,0.0654942,0.0606835,0.0466537,0.0411136,0.0596905,0.0178084,0.0153092,0.00824759,0.0109847,0.0282408,0.0171384,0,0,0
40,0.047048,0.0535066,0.0330414,0,0.0125285,0.0531886,0,0,0.01522,0,0,0.0479094,0.0253442,0.0333238,0.00952184,0.0149695,0.0355998,0.029434,0.0333232,0.0582132,0.0720273,0.0536525,0.0683339,0.0681302,0.066753,0.0638001,0.0303522,0.0480561,0.0119691,0.0104012,0.0511444,0,0.00292819,0.0600919,0.020768,0,0,0.0173876,0,0,0.040223,0.0578821,0.0321921,0.0350564,0.023759,0.0286318,0.0191407,0.0488816,0.0141937,0.0510503,0.0651294,0.0600961,0.0456412,0.0403726,0.059041,0.017493,0.0152495,0.0083168,0.0110521,0.0281353,0.0173263,0,0,0
41,0.0469778,0.0535761,0.0305256,0,0.01243,0.0523846,0,0,0.0153439,0,0,0.0481156,0.0253945,0.0337473,0.00974514,0.0134808,0.03555,0.029921,0.0328598,0.0584532,0.0718217,0.0526008,0.0671631,0.0669666,0.0659032,0.0630784,0.0346138,0.0477241,0.0118618,0.0106634,0.0497442,0,0.00334827,0.0607332,0.0207142,0,0,0.0174667,0,0,0.0402964,0.0576909,0.0331999,0.0356128,0.0237208,0.0283404,0.018998,0.0485861,0.0139455,0.0510372,0.0648604,0.0593697,0.0445343,0.0395832,0.0583315,0.017691,0.0151343,0.00834787,0.0110612,0.0281139,0.0174878,0,0,0
42,0.0468711,0.0536229,0.0280788,0,0.011622,0.0518912,0,0,0.0155077,0,0,0.0483617,0.0256603,0.0336917,0.00986003,0.0124774,0.0357057,0.030264,0.0329273,0.0586706,0.0718738,0.0521575,0.066339,0.0661071,0.0653098,0.0626462,0.0385759,0.0474632,0.0117812,0.0109243,0.0483913,0,0.00414603,0.0611366,0.0206104,0,0,0.0175825,0,0,0.0403405,0.0575901,0.0341806,0.0362356,0.0235729,0.027892,0.0188603,0.0483331,0.0136215,0.0510413,0.0645641,0.0585572,0.043352,0.0387386,0.0575564,0.0184459,0.0150598,0.00834197,0.011075,0.0281545,0.0176726,0,0,0
43,0.0465815,0.0535756,0.0268334,0,0.0107106,0.0515619,0,0,0.0156942,0,0,0.0485554,0.0260075,0.0331645,0.00987826,0.01154,0.0360835,0.0307773,0.0333904,0.0588881,0.0718874,0.0520571,0.0662593,0.0661795,0.0649952,0.0623425,0.0416908,0.0472566,0.0117512,0.0110675,0.0467438,0,0.00511553,0.0614152,0.020126,0,0,0.0175437,0,0,0.0403155,0.057444,0.0354083,0.0369408,0.0235407,0.0275413,0.0188152,0.0480058,0.0132413,0.0510454,0.0641483,0.0578873,0.0421713,0.0378468,0.0567569,0.0194663,0.0151057,0.00838182,0.0110029,0.028167,0.0180358,0,0,0
44,0.0460761,0.0533506,0.0264932,0,0.0103948,0.0513479,0,0,0.0158276,0,0,0.0487107,0.0261991,0.0329677,0.00971132,0.0112863,0.0364252,0.0315021,0.0336392,0.0586039,0.0716241,0.0518691,0.0666788,0.0669228,0.064656,0.0619434,0.0436165,0.0470514,0.0116742,0.0112592,0.0444322,0,0.00594415,0.0615801,0.0196315,0,0,0.0174618,0,0,0.040224,0.0573135,0.0366995,0.0376056,0.023577,0.02755,0.0188191,0.0477064,0.0128296,0.0510942,0.0636886,0.0573166,0.041132,0.0370151,0.0560083,0.0204748,0.0152644,0.00846041,0.0107905,0.028011,0.0186322,0,0,0
45,0.0455382,0.0529416,0.0261177,0,0.0108988,0.0510567,0,0,0.0158952,0,0,0.0489536,0.0260965,0.0339974,0.00951634,0.0120012,0.0365087,0.0322079,0.03331,0.0577001,0.0710581,0.0512436,0.0667847,0.0672698,0.0640006,0.0612919,0.0450526,0.0467516,0.0116598,0.0115498,0.0414443,0,0.00656275,0.0617498,0.0192192,0,0,0.0174783,0,0,0.0401366,0.0573265,0.0380429,0.0382093,0.0235135,0.0278432,0.0187938,0.0475295,0.0125438,0.0512385,0.0633625,0.0566816,0.0401638,0.0362767,0.0552875,0.0215978,0.0153487,0.00850749,0.0105742,0.0276674,0.0192503,0,0,0
46,0.0452275,0.0525386,0.0255431,0,0.0120892,0.0504947,0,0,0.0159544,0,0,0.049382,0.0257573,0.0359768,0.00953258,0.0127824,0.0364164,0.0329153,0.0325974,0.0565729,0.0703342,0.0502844,0.066173,0.0667941,0.0630037,0.0602809,0.0470474,0.0462562,0.011546,0.0120996,0.037984,0,0.00716366,0.0620436,0.018988,0,0,0.0173142,0,0,0.0403123,0.0572402,0.0395153,0.0386547,0.02316,0.0283137,0.0186203,0.0473683,0.0122105,0.0515343,0.0631288,0.0559247,0.0389811,0.0355458,0.054606,0.0234298,0.0151407,0.0084508,0.0108011,0.0271714,0.0197332,0,0,0
47,0.0451303,0.0523057,0.0250155,0,0.013507,0.0497597,0,0,0.0163039,0,0,0.0499333,0.0253848,0.0381946,0.0098827,0.013096,0.0362382,0.0339341,0.0318285,0.0555337,0.0696351,0.0494147,0.0651619,0.0658035,0.0617963,0.0591629,0.0496742,0.0455381,0.0112719,0.0127827,0.0342434,0,0.00805522,0.0624482,0.0189431,0,0,0.0173665,0,0,0.0406582,0.0570162,0.0412044,0.0389996,0.0221738,0.028869,0.0185179,0.0473116,0.0118047,0.0517969,0.0631003,0.0548763,0.037637,0.0346621,0.0537852,0.0262181,0.0145358,0.00845007,0.0111775,0.0266101,0.0199911,0,0,0
48,0.0450184,0.0522816,0.0248666,0,0.0147162,0.0488462,0,0,0.017755,0,0,0.0501666,0.0252335,0.0399623,0.0104473,0.0129035,0.0360376,0.0350927,0.0311608,0.0547204,0.0690915,0.0487382,0.0641963,0.0648008,0.0608235,0.0583033,0.0519089,0.0446709,0.0109245,0.0129674,0.0303926,0,0.00907247,0.0631048,0.018927,0,0,0.0182975,0,0,0.0409056,0.0566908,0.0428859,0.0390995,0.0212967,0.029376,0.018759,0.0473311,0.0114674,0.0520066,0.0631156,0.053627,0.036359,0.0337082,0.0528492,0.029543,0.0136291,0.00888052,0.0110615,0.0261636,0.0201179,0,0,0
49,0.0450439,0.0520967,0.0251812,0,0.0153364,0.0478653,0,0,0.0183908,0,0,0.0507167,0.0253552,0.0404936,0.011174,0.0123066,0.0359657,0.0359006,0.0307007,0.0541915,0.0688066,0.0482879,0.0635669,0.0641357,0.0602552,0.0578008,0.0522339,0.04386,0.0107358,0.0136422,0.0265843,0,0.0101038,0.0639422,0.0189705,0,0,0.0190479,0,0,0.0413021,0.0563659,0.0445104,0.0390396,0.020637,0.0298135,0.0190495,0.0473496,0.0112379,0.0522663,0.0631185,0.0522863,0.0351858,0.0327463,0.0518755,0.0329917,0.0126392,0.00901147,0.0115161,0.02599,0.0202131,0,0,0
50,0.0447964,0.0517465,0.0293254,0,0.0163681,0.0472884,0,0,0.0187816,0,0,0.0516042,0.0260854,0.0410942,0.0121235,0.0176035,0.0354382,0.0366326,0.0294359,0.0578151,0.0699833,0.0471414,0.0623343,0.0629944,0.0585152,0.05653,0.0402394,0.0429075,0.0111586,0.0144947,0.0233661,0,0.0106913,0.0641519,0.0190457,0,0,0.0199951,0,0,0.0421069,0.055887,0.045095,0.0380156,0.0202672,0.0304565,0.019803,0.0473395,0.0111696,0.0525865,0.0633565,0.0511696,0.0343793,0.0321243,0.0511535,0.0366514,0.0111411,0.00898461,0.0126318,0.0257334,0.020692,0,0,0
51,0.044996,0.0514863,0.0293637,0,0.0159515,0.0472186,0,0,0.0186825,0,0,0.0523263,0.0261463,0.0408721,0.0120265,0.0162574,0.0359017,0.0370381,0.0291346,0.0574632,0.0700776,0.0473213,0.0623184,0.0629183,0.0585214,0.0564998,0.0386508,0.042319,0.0113597,0.0153465,0.0209453,0,0.011101,0.0642635,0.0190956,0,0,0.0200924,0,0,0.0426357,0.0561089,0.0448734,0.0375383,0.0203958,0.0303059,0.0199134,0.0474784,0.0113479,0.0530498,0.0637618,0.0499991,0.0334623,0.0314648,0.0503855,0.0406339,0.0104037,0.00873225,0.013738,0.0254357,0.0209878,0,0,0
52,0.0454293,0.0514262,0.0244998,0,0.0143567,0.0474175,0,0,0.018802,0,0,0.0524431,0.0252757,0.0392514,0.0112033,0.00868352,0.0372943,0.0372592,0.0297478,0.0532991,0.0690912,0.0485772,0.0635462,0.0638834,0.0603091,0.0577378,0.0482479,0.0421903,0.0114097,0.0155842,0.0196141,0,0.011372,0.0643752,0.0192519,0,0,0.0202424,0,0,0.0424626,0.0572409,0.0438737,0.0379036,0.0210806,0.0294691,0.0196593,0.0479096,0.0117491,0.0537259,0.0644234,0.0489283,0.0326667,0.0308068,0.0497213,0.0450957,0.0104363,0.00877778,0.0138386,0.0252523,0.0209497,0,0,0
53,0.0453583,0.0513449,0.0237806,0,0.0138579,0.0474238,0,0,0.0194604,0,0,0.0522527,0.0247161,0.0385106,0.0111709,0.0081403,0.0379035,0.0376445,0.0295281,0.0531588,0.0692746,0.0488201,0.0638539,0.0641588,0.0604825,0.0578149,0.0483875,0.0420231,0.0113024,0.0154693,0.0194139,0,0.0114924,0.0643636,0.0195081,0,0,0.0215387,0,0,0.0421771,0.0579166,0.0426548,0.0379175,0.0217481,0.029144,0.0201991,0.0484068,0.0117923,0.0541853,0.0650263,0.0486658,0.0323546,0.0306599,0.0498033,0.0508187,0.0100484,0.00919377,0.0133662,0.0252786,0.0211655,0,0,0
54,0.0453091,0.0511621,0.023254,0,0.013513,0.0474403,0,0,0.0192552,0,0,0.0522279,0.0241769,0.0379879,0.0111215,0.00859336,0.0384224,0.0378252,0.0290978,0.0529919,0.0692032,0.048912,0.0640888,0.0644313,0.060573,0.0578059,0.0489812,0.0420903,0.0113606,0.0155553,0.0203181,0,0.011866,0.0643103,0.019572,0,0,0.0214812,0,0,0.0422711,0.0580564,0.0422331,0.0378393,0.0221221,0.0287314,0.0203151,0.0487611,0.0118947,0.054492,0.0654436,0.0488859,0.0324683,0.0310298,0.0503548,0.0567592,0.00989651,0.00907898,0.0136696,0.0253295,0.0213443,0,0,0
55,0.0451161,0.0511479,0.0227828,0,0.0132886,0.0474672,0,0,0.0190052,0,0,0.0521779,0.0236411,0.0376583,0.0111183,0.00991582,0.0387603,0.037985,0.0285629,0.0526764,0.0689347,0.0489185,0.0643557,0.0646667,0.0607659,0.0578816,0.0499437,0.0424367,0.0115711,0.0154479,0.0212194,0,0.0123239,0.0642826,0.01955,0,0,0.021332,0,0,0.042314,0.0580485,0.0430111,0.0379281,0.0223239,0.0283537,0.0203969,0.0489967,0.0118603,0.0545694,0.0656433,0.0492238,0.0327416,0.031608,0.0509298,0.0608771,0.00992528,0.0089961,0.0137582,0.0254613,0.0214252,0,0,0
56,0.0450201,0.0511773,0.0220694,0,0.0129801,0.047391,0,0,0.018052,0,0,0.0524047,0.0231624,0.0373491,0.0114579,0.0107313,0.0388013,0.0378064,0.028166,0.0514928,0.0682931,0.0490517,0.0649241,0.0651287,0.0615385,0.0585341,0.0528241,0.0429358,0.0113165,0.0158637,0.0217189,0,0.0127196,0.0643503,0.0195403,0,0,0.021136,0,0,0.0422889,0.0580888,0.0441621,0.0381398,0.0224084,0.0281677,0.0203995,0.049015,0.0118191,0.0545113,0.0656876,0.0493942,0.0328062,0.0320407,0.0514042,0.0629993,0.0100898,0.00895123,0.0137346,0.0255923,0.0213623,0,0,0
57,0.0449203,0.0512874,0.0223917,0,0.0128941,0.0476286,0,0,0.0176142,0,0,0.0523857,0.0224724,0.0370441,0.0116958,0.0132085,0.0385661,0.037793,0.0279785,0.0523359,0.068557,0.0491117,0.0650636,0.0651201,0.061804,0.0587548,0.0506072,0.0434323,0.0114223,0.0157258,0.0220168,0,0.0130402,0.0640672,0.0196065,0,0,0.0211612,0,0,0.042279,0.0583226,0.045123,0.0382166,0.0222632,0.0282558,0.0205493,0.0488924,0.0119334,0.0543287,0.0654689,0.0496395,0.0326293,0.0321235,0.0520254,0.0640476,0.0101173,0.00899946,0.0136677,0.0258576,0.021235,0,0,0
58,0.04493,0.0514064,0.0226097,0,0.0126923,0.0478383,0,0,0.0171855,0,0,0.0523475,0.0220237,0.036713,0.0119327,0.0143374,0.038344,0.0376633,0.0279889,0.0523297,0.0685709,0.0493665,0.0654049,0.0653439,0.0624068,0.0593235,0.0496277,0.043894,0.0116649,0.0155444,0.022221,0,0.0131918,0.0637617,0.0197598,0,0,0.021195,0,0,0.0422555,0.0584462,0.0458467,0.0381215,0.022209,0.0283145,0.0206958,0.0486402,0.0121341,0.054097,0.0650945,0.0500247,0.0323125,0.0321198,0.0528068,0.0645373,0.0101548,0.00904476,0.0135936,0.0261864,0.0210215,0,0,0
59,0.0450138,0.0514987,0.0229579,0,0.0125862,0.0481415,0,0,0.0168897,0,0,0.0523017,0.0218891,0.036242,0.0120866,0.0149234,0.0381862,0.0374996,0.0280705,0.0524169,0.0687358,0.0497766,0.0656944,0.0655282,0.0629015,0.0597785,0.0478677,0.0442428,0.011749,0.0154304,0.0222434,0,0.0131926,0.0633419,0.0199924,0,0,0.0213543,0,0,0.0422643,0.0584753,0.0462748,0.0379599,0.0224214,0.0283216,0.0209088,0.0482497,0.0122592,0.0538781,0.0646869,0.0504126,0.031932,0.0321253,0.0535036,0.0647809,0.0101754,0.00908878,0.0135664,0.026438,0.0207799,0,0,0
60,0.0451002,0.051554,0.0233899,0,0.0125661,0.0485524,0,0,0.0167207,0,0,0.0522473,0.0219567,0.0355947,0.012169,0.015159,0.0380524,0.0373846,0.0281249,0.0523863,0.0689578,0.0502504,0.0658955,0.0656212,0.0631922,0.0600356,0.0456289,0.0444365,0.0117141,0.0152893,0.0221767,0,0.0131128,0.062817,0.0201779,0,0,0.0215962,0,0,0.0422896,0.0583498,0.0465576,0.0377893,0.0226961,0.0283192,0.0211338,0.0479285,0.012391,0.0536667,0.0642902,0.0506815,0.0315672,0.0320796,0.053969,0.0649107,0.0101193,0.00909236,0.0136108,0.0266167,0.0205442,0,0,0
61,0.0451732,0.0516138,0.0240046,0,0.0126079,0.0490312,0,0,0.01664,0,0,0.0522493,0.0217404,0.0349233,0.012083,0.0151844,0.0379833,0.0375519,0.0282113,0.0521963,0.06912,0.0505843,0.0659567,0.0656154,0.0631862,0.0600678,0.0431172,0.0445363,0.0117339,0.0152079,0.0220979,0,0.0131328,0.0622642,0.0204085,0,0,0.0218658,0,0,0.0423261,0.0579907,0.0468613,0.0375816,0.022926,0.0283338,0.0213479,0.0475641,0.0126146,0.0535198,0.0638751,0.0507908,0.0312836,0.0319272,0.0541779,0.0651092,0.00996299,0.00908808,0.0135685,0.0267949,0.0203553,0,0,0
62,0.0451221,0.0514422,0.0320008,0,0.0126787,0.0494574,0,0,0.0166131,0,0,0.0525825,0.0216194,0.0370206,0.0104166,0.0179757,0.037359,0.037512,0.0266035,0.0557151,0.0697477,0.0495535,0.0649473,0.0652209,0.0615497,0.0591004,0.0293724,0.044282,0.0116495,0.0156196,0.022382,0,0.0132814,0.0616015,0.0205076,0,0,0.0221822,0,0,0.0430682,0.0561239,0.0473297,0.036035,0.0229303,0.0286034,0.0220547,0.046588,0.0125693,0.0530792,0.06294,0.0509336,0.0311284,0.0318558,0.0543809,0.0660125,0.00915191,0.00912671,0.0142854,0.0268719,0.0206589,0,0,0
63,0.0453145,0.0514437,0.0331581,0,0.0126466,0.0500171,0,0,0.0167618,0,0,0.0527176,0.0213795,0.0365799,0.0100727,0.0168143,0.0372695,0.0376602,0.0264209,0.0551787,0.0697514,0.0498504,0.0648913,0.0651821,0.0614296,0.0589819,0.0270101,0.0441424,0.0117224,0.0157031,0.0223004,0,0.013575,0.0609424,0.0206872,0,0,0.0224112,0,0,0.043207,0.0555139,0.0477454,0.0357095,0.0232372,0.0287101,0.0221971,0.046155,0.0129387,0.0530556,0.0624904,0.050797,0.0309531,0.03164,0.0542487,0.0659424,0.00896989,0.00918445,0.0142525,0.0269678,0.0205829,0,0,0
64,0.0455237,0.0514539,0.0343355,0,0.0125266,0.0505215,0,0,0.0169314,0,0,0.0528722,0.0211695,0.03614,0.00980853,0.0156732,0.0373081,0.0379136,0.0262979,0.0546997,0.0697093,0.0501128,0.0648916,0.0651563,0.0614223,0.0589655,0.0248184,0.043944,0.0119432,0.0157532,0.0222654,0,0.0139818,0.0603504,0.0208568,0,0,0.0226121,0,0,0.0433492,0.0552728,0.0482577,0.0353311,0.0235328,0.0289,0.022286,0.0456123,0.0134579,0.0531513,0.0620406,0.0506093,0.0308229,0.0313928,0.0539987,0.0655812,0.00882563,0.00924499,0.0142803,0.0270343,0.0204724,0,0,0
65,0.0457398,0.0514339,0.0354585,0,0.0123669,0.0510066,0,0,0.0171042,0,0,0.0530359,0.0209915,0.0356261,0.00984963,0.0146358,0.0372225,0.0382642,0.0262575,0.0541782,0.0696254,0.050391,0.0649973,0.0651983,0.0615531,0.0590819,0.022779,0.0437009,0.0121656,0.0158306,0.0220586,0,0.0143621,0.0597689,0.0210102,0,0,0.0227564,0,0,0.0434965,0.0550408,0.0486593,0.0348841,0.0238073,0.0292064,0.0223014,0.0450121,0.0140154,0.0532392,0.0616116,0.0504119,0.0306622,0.031095,0.0536922,0.0647844,0.00876623,0.0092676,0.0143275,0.0270532,0.0203752,0,0,0
66,0.0459544,0.0514255,0.0360533,0,0.0122719,0.0514574,0,0,0.0173108,0,0,0.0531468,0.0209502,0.0348518,0.0100709,0.0136538,0.0370876,0.0386178,0.0263544,0.0535699,0.069564,0.0508267,0.0651616,0.0652445,0.0618379,0.0593099,0.0213086,0.04347,0.0121109,0.0159842,0.0217616,0,0.0146268,0.0592338,0.0211756,0,0,0.0226919,0,0,0.0435242,0.0550447,0.048805,0.0346155,0.0241929,0.0297317,0.0222278,0.0446505,0.0146278,0.0533377,0.0612806,0.0502813,0.0304319,0.0308147,0.0534251,0.0633571,0.00883642,0.00931516,0.0141763,0.027002,0.020298,0,0,0
67,0.0462986,0.0514855,0.0293108,0,0.012938,0.0519306,0,0,0.0173723,0,0,0.0531383,0.0217231,0.0310152,0.012086,0.016088,0.0373613,0.0390341,0.0274256,0.05002,0.0692546,0.0519993,0.0661105,0.0651349,0.0631279,0.0600522,0.0291206,0.0433746,0.01209,0.0159578,0.0209333,0,0.0145503,0.0588267,0.0212893,0,0,0.0223709,0,0,0.0431889,0.0558913,0.0487931,0.0354867,0.026789,0.0304409,0.0217301,0.0437672,0.0158237,0.0548463,0.0613923,0.0500017,0.0306312,0.0306424,0.0530557,0.0593441,0.00919521,0.00930977,0.0136514,0.0268373,0.0201591,0,0,0
68,0.0466045,0.0514942,0.030431,0,0.0129929,0.0520691,0,0,0.0173517,0,0,0.0530769,0.0221798,0.0305186,0.011964,0.0163357,0.0371588,0.0391599,0.0272583,0.0496835,0.0691834,0.052044,0.0662036,0.0651293,0.0632524,0.0601772,0.0271479,0.0433361,0.0122159,0.0158123,0.0208859,0,0.0148327,0.0587075,0.021472,0,0,0.0221063,0,0,0.0431035,0.0560851,0.0488981,0.034797,0.0252567,0.0309869,0.0215851,0.0445485,0.0157665,0.0537428,0.0611612,0.0499539,0.0301115,0.0302466,0.0529939,0.0590052,0.00938952,0.00918733,0.0135474,0.0267403,0.0199869,0,0,0
69,0.0464837,0.051399,0.0401294,0,0.0117441,0.0522909,0,0,0.0178041,0,0,0.0532259,0.0213046,0.0338545,0.00965413,0.0125482,0.0368278,0.0395524,0.0255671,0.0523515,0.0690238,0.0510236,0.0657047,0.0657112,0.0624437,0.0599128,0.0159806,0.042823,0.0123574,0.0157984,0.0208077,0,0.0148459,0.0582688,0.0213556,0,0,0.0229885,0,0,0.0430873,0.0545366,0.0492899,0.0331394,0.0269049,0.0314763,0.0220946,0.0424299,0.0170543,0.0547698,0.0602668,0.0502451,0.0301957,0.0300888,0.0529939,0.0561642,0.00893511,0.00963172,0.0131464,0.0265483,0.0203371,0,0,0
70,0.0469054,0.0513435,0.0317284,0,0.013137,0.0528786,0,0,0.0175504,0,0,0.0530779,0.0227481,0.0292378,0.0118655,0.0172139,0.0368159,0.0395856,0.0267438,0.0488328,0.0690007,0.0522857,0.0663044,0.0650208,0.0632768,0.0601936,0.0243907,0.0429925,0.0125098,0.0155248,0.0209457,0,0.0148639,0.057942,0.0214595,0,0,0.0219844,0,0,0.0429465,0.0560441,0.0492467,0.0341248,0.0271054,0.0322287,0.0214553,0.0427409,0.0176265,0.0550907,0.0604781,0.0503422,0.0301106,0.0298738,0.0528499,0.0525452,0.0095401,0.00938954,0.0129901,0.0263104,0.0201718,0,0,0
71,0.0467996,0.0512738,0.0402668,0,0.0119564,0.0531119,0,0,0.017591,0,0,0.0531045,0.0216329,0.0320578,0.00981704,0.0122354,0.0364782,0.0398355,0.0253675,0.0511342,0.0689047,0.0515903,0.065764,0.0656164,0.0624898,0.0598938,0.0148066,0.0428838,0.0124597,0.0154566,0.0214691,0,0.0149233,0.0575473,0.02148,0,0,0.0220421,0,0,0.043041,0.0550234,0.0494213,0.0328085,0.0268315,0.0325717,0.0215734,0.0416614,0.018484,0.0551368,0.0596796,0.0507686,0.0301099,0.029798,0.0531182,0.0507323,0.00949435,0.00930094,0.0130274,0.0261197,0.020402,0,0,0
72,0.0470361,0.0511033,0.0404465,0,0.0121474,0.0536519,0,0,0.0170298,0,0,0.0530793,0.0217683,0.0317355,0.00960998,0.0121528,0.0362117,0.0397801,0.0253098,0.0506099,0.0688073,0.0517635,0.0658137,0.0656381,0.0624308,0.059877,0.0144311,0.0430705,0.0123546,0.0155323,0.0221797,0,0.0147569,0.0570915,0.02137,0,0,0.0212077,0,0,0.043141,0.0549818,0.0493557,0.0324987,0.0267184,0.033058,0.0212943,0.0412709,0.0191287,0.0552623,0.059381,0.0512102,0.0303154,0.02982,0.0533856,0.0481905,0.00981013,0.00923876,0.0131875,0.0258536,0.0205066,0,0,0
73,0.0472649,0.0511556,0.0327,0,0.0140266,0.0541244,0,0,0.016929,0,0,0.0526918,0.023369,0.0287869,0.0112899,0.0183183,0.0360411,0.0398174,0.0262524,0.0477054,0.0688071,0.0525985,0.0663323,0.0648504,0.0628943,0.0599762,0.0222149,0.0435241,0.012458,0.0149631,0.0232004,0,0.0145097,0.0568736,0.0215576,0,0,0.0209521,0,0,0.0426536,0.055863,0.0492732,0.0333387,0.0268186,0.0336963,0.0209633,0.0414386,0.0196006,0.0553478,0.0594682,0.0515961,0.0305321,0.029861,0.0535065,0.0450379,0.0103575,0.00929637,0.0124413,0.0256663,0.0203446,0,0,0
74,0.0472665,0.0510771,0.0407722,0,0.0124867,0.054232,0,0,0.0168697,0,0,0.0526242,0.0223147,0.0322271,0.0091871,0.0120807,0.0357202,0.0399001,0.0250578,0.0500619,0.0685563,0.0519743,0.065903,0.0656411,0.0623677,0.0599093,0.013787,0.0436286,0.0125449,0.0147486,0.0240242,0,0.0143701,0.0565921,0.0216523,0,0,0.0209392,0,0,0.04263,0.0549157,0.0492226,0.0322016,0.0267202,0.0336523,0.0210559,0.0405618,0.0203468,0.0552786,0.0588049,0.0523149,0.0308902,0.0300914,0.0538687,0.0437836,0.0104413,0.00924006,0.0123673,0.0254833,0.0205503,0,0,0
75,0.047418,0.051062,0.0421513,0,0.0123341,0.0543389,0,0,0.0166326,0,0,0.0523961,0.0223727,0.0327479,0.00865465,0.0117544,0.035433,0.039807,0.0246517,0.0502477,0.0683217,0.0517961,0.0659779,0.065848,0.062349,0.0599725,0.0129025,0.0439835,0.0127236,0.0143946,0.0247371,0,0.0141774,0.056511,0.0218303,0,0,0.0207869,0,0,0.0425187,0.0548421,0.0490746,0.0316541,0.0267118,0.0335564,0.0209427,0.040154,0.0209447,0.0553319,0.058484,0.0528383,0.0313126,0.0303525,0.0541078,0.0421324,0.0107159,0.00925438,0.012132,0.025333,0.0205785,0,0,0
76,0.0476736,0.0509808,0.0422368,0,0.0124946,0.0545864,0,0,0.0160279,0,0,0.0522973,0.0225879,0.0325903,0.00849045,0.0118339,0.034982,0.0395458,0.0244917,0.0500955,0.0682495,0.0518955,0.0659849,0.0658048,0.0623998,0.0600117,0.0128234,0.0443892,0.0127302,0.0143749,0.025417,0,0.0137811,0.0563236,0.0219192,0,0,0.020327,0,0,0.0425169,0.055114,0.0486637,0.0314245,0.0267828,0.0333801,0.0208429,0.0399593,0.0213575,0.0553368,0.0583375,0.0535773,0.0319306,0.0307586,0.0545553,0.0401076,0.0109245,0.0094348,0.0120163,0.0252067,0.0205917,0,0,0
77,0.0478333,0.0509716,0.0424848,0,0.0125676,0.0547228,0,0,0.015819,0,0,0.0520413,0.0227296,0.032505,0.00834989,0.0118033,0.0347252,0.0394627,0.0243086,0.050109,0.0682149,0.0519067,0.0660156,0.0658326,0.0624189,0.0600579,0.0126672,0.0447581,0.0129183,0.0139491,0.0261213,0,0.0132624,0.0562424,0.0221147,0,0,0.0202541,0,0,0.0423704,0.0553647,0.0481389,0.0313368,0.0269089,0.0333539,0.0207919,0.0396958,0.0217506,0.0553936,0.0581927,0.0543564,0.0326385,0.031189,0.0550836,0.0383482,0.0111549,0.00943039,0.011789,0.025093,0.0205568,0,0,0
78,0.0481351,0.0508187,0.0424395,0,0.0127789,0.054949,0,0,0.0146957,0,0,0.0522527,0.0229151,0.0320605,0.00832794,0.0119395,0.0344022,0.0388958,0.0242466,0.049978,0.0682332,0.0520271,0.0660051,0.0657742,0.0624018,0.0600457,0.0126887,0.0451373,0.0128321,0.0143726,0.0269919,0,0.0124812,0.0561289,0.0222623,0,0,0.0196708,0,0,0.0425632,0.055623,0.0474292,0.031178,0.0270407,0.0334667,0.0205846,0.0395037,0.0220888,0.0554884,0.0581456,0.055068,0.0334135,0.0317957,0.0557413,0.0367073,0.0113585,0.00917623,0.0122283,0.0249228,0.0205223,0,0,0
79,0.0483183,0.0507823,0.0424724,0,0.0129673,0.0551016,0,0,0.0145629,0,0,0.052166,0.0229284,0.0318943,0.00829752,0.0120279,0.0341414,0.0386927,0.0241631,0.0498485,0.0681562,0.0521191,0.0660285,0.0657362,0.0624027,0.0600645,0.0126354,0.0454524,0.0128809,0.0141857,0.0278405,0,0.0115968,0.0561146,0.0224657,0,0,0.0194627,0,0,0.0424325,0.0559111,0.046742,0.0310269,0.027173,0.033543,0.0205537,0.0393169,0.0224739,0.0555208,0.0581127,0.055797,0.0342111,0.032561,0.0563753,0.0351492,0.0115131,0.00914611,0.01216,0.0248429,0.0204745,0,0,0
