Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
39,0.0418254,0.0549579,0.0310901,0,0.00810294,0.0530362,0,0,0.0266792,0,0,0.0566376,0.0256132,0.0317384,0.0129192,0.00841008,0.0367579,0.0425992,0.0228722,0.0447478,0.0621294,0.0483905,0.0724839,0.0729597,0.0688878,0.0661722,0.0325817,0.0346822,0.0111527,0.0192136,0.0192162,0,0.012024,0.0556481,0.024677,0,0,0.0178655,0,0,0.0387753,0.0536647,0.0440574,0.0226074,0.0262825,0.036283,0.0206077,0.0684981,0.094999,0.072091,0.0217581,0.051607,0.0328052,0.0336847,0.0560464,0.0540898,0.0177944,0.00790427,0.0100821,0.0284356,0.0206447,0,0,0
40,0.0419172,0.0549089,0.0318426,0,0.00811984,0.0532081,0,0,0.0265578,0,0,0.0565756,0.0258019,0.0309826,0.012811,0.00854002,0.0366196,0.0422167,0.0230184,0.0444637,0.0623112,0.0488674,0.0724324,0.0728345,0.0688758,0.066138,0.0304063,0.0347126,0.0111553,0.0190693,0.0190575,0,0.0121023,0.0554957,0.0249067,0,0,0.0178312,0,0,0.0389187,0.053528,0.044086,0.0224448,0.0263675,0.0364285,0.0207311,0.0682525,0.0948027,0.0720004,0.0217501,0.0517069,0.0326564,0.0336486,0.0562456,0.0531816,0.0176047,0.00796687,0.0101441,0.0284413,0.0204668,0,0,0
41,0.0419778,0.0548845,0.0328329,0,0.00811333,0.0534068,0,0,0.0264297,0,0,0.0565161,0.0260255,0.0300702,0.0126218,0.00871334,0.0364696,0.0419499,0.0231705,0.0441137,0.0624661,0.0492933,0.0724138,0.0726996,0.0689118,0.0661245,0.0280239,0.0346812,0.0111079,0.0189649,0.0188859,0,0.012191,0.0552928,0.0250293,0,0,0.0177732,0,0,0.0390115,0.0532943,0.0441213,0.0223791,0.0264649,0.0367027,0.0208091,0.0680148,0.0945085,0.0718653,0.0219783,0.051674,0.0325809,0.0335869,0.0562248,0.052279,0.0174516,0.00806735,0.0101,0.0285119,0.0202727,0,0,0
42,0.0420378,0.0549148,0.0340064,0,0.00814161,0.0537179,0,0,0.0263686,0,0,0.0564636,0.0262368,0.0293664,0.0124655,0.00891565,0.0363084,0.0417702,0.0232971,0.043704,0.0626275,0.0497539,0.0724441,0.0725856,0.0689418,0.0661236,0.0254615,0.0346308,0.0111196,0.0188942,0.0188184,0,0.0123514,0.0549728,0.0251208,0,0,0.0177399,0,0,0.0390888,0.053055,0.0442582,0.0223565,0.0265189,0.0369345,0.0208765,0.0676303,0.0941503,0.0716781,0.0223131,0.0515959,0.0326953,0.0335329,0.0560346,0.0513,0.0173478,0.00811642,0.0100978,0.0285757,0.0201032,0,0,0
43,0.0421304,0.0549237,0.0353475,0,0.00817323,0.0541939,0,0,0.0264384,0,0,0.056464,0.0265126,0.0288911,0.0127579,0.00912381,0.0360701,0.0416093,0.0234321,0.0433493,0.0627593,0.0501763,0.0725342,0.0725001,0.0689849,0.0661619,0.0227581,0.0345605,0.0111726,0.0188702,0.0188085,0,0.0125121,0.0545507,0.0252283,0,0,0.0176976,0,0,0.0391204,0.0528443,0.04447,0.0222175,0.0265567,0.0373036,0.0209073,0.0673185,0.0937039,0.0713612,0.0227298,0.0514827,0.0328911,0.0334916,0.0557323,0.0501584,0.0172829,0.00808418,0.0101637,0.028607,0.0199278,0,0,0
44,0.0422689,0.0549094,0.0368025,0,0.00825254,0.054544,0,0,0.0265009,0,0,0.0564739,0.0269061,0.0284356,0.0127732,0.0093907,0.0357132,0.0414142,0.0235734,0.04306,0.0628529,0.050641,0.0725534,0.0724089,0.0690088,0.0662004,0.0200864,0.0345102,0.0112818,0.0187036,0.0189137,0,0.0125681,0.0543058,0.0253452,0,0,0.0176611,0,0,0.0391306,0.0527129,0.0446013,0.0220394,0.0268664,0.0378222,0.0209477,0.0670793,0.0932273,0.0708622,0.0232948,0.0514102,0.0331053,0.0334568,0.0554088,0.049057,0.0172486,0.00802053,0.0102155,0.0286532,0.019712,0,0,0
45,0.0424164,0.054921,0.0382962,0,0.00838211,0.0548304,0,0,0.0265135,0,0,0.056464,0.0273198,0.0280001,0.0126798,0.00974755,0.0352743,0.0412586,0.0237068,0.0427425,0.0629405,0.0511146,0.0724949,0.0722793,0.0689777,0.0662096,0.0176279,0.0344562,0.0113463,0.018558,0.0191142,0,0.0126079,0.054195,0.0254677,0,0,0.0176744,0,0,0.0392066,0.0526269,0.0446529,0.0218626,0.0275309,0.0384134,0.0210159,0.0667748,0.0927606,0.0702406,0.0240428,0.0513719,0.0333378,0.0334649,0.0552119,0.0480474,0.0172507,0.00801933,0.0102221,0.0287483,0.0194813,0,0,0
46,0.0425393,0.0549331,0.0397655,0,0.00853618,0.05512,0,0,0.0264898,0,0,0.0563911,0.0276854,0.0275897,0.0126241,0.0102475,0.0347934,0.0411018,0.0238568,0.0423482,0.0630493,0.0515427,0.0724442,0.0721323,0.0689389,0.0660717,0.0153724,0.0344275,0.0113512,0.018457,0.0193803,0,0.0126606,0.0541055,0.0255703,0,0,0.0176642,0,0,0.0392547,0.0525252,0.0447738,0.0216894,0.0279795,0.0389957,0.0210577,0.0666598,0.0923701,0.0695814,0.0248497,0.0514475,0.0335751,0.0335031,0.0551166,0.0471317,0.0173147,0.0080692,0.0101834,0.0288403,0.0192498,0,0,0
47,0.0426679,0.0549199,0.0411299,0,0.00871669,0.0554661,0,0,0.0263933,0,0,0.0563082,0.0280452,0.0272083,0.0126137,0.0108583,0.0343238,0.0409678,0.0240298,0.0419488,0.0632122,0.0519383,0.0724166,0.0719588,0.0688768,0.0657997,0.013392,0.0344408,0.0115599,0.0182147,0.0196415,0,0.0127046,0.0538782,0.0256601,0,0,0.0175982,0,0,0.0392354,0.0523797,0.0449546,0.0215327,0.0282072,0.0395598,0.021073,0.0667235,0.0920264,0.0688144,0.0256244,0.0516412,0.0337395,0.0335197,0.0551225,0.0462142,0.0174375,0.00807744,0.0101186,0.0289096,0.0190312,0,0,0
48,0.0428108,0.0548876,0.0424409,0,0.00891713,0.0559058,0,0,0.0262474,0,0,0.0562243,0.0286424,0.026764,0.0125212,0.0115235,0.0338902,0.0408535,0.024198,0.0415088,0.0633461,0.0523122,0.0723632,0.0717524,0.0687382,0.0658076,0.0117264,0.0344989,0.0116802,0.0180103,0.0199119,0,0.0125745,0.0536263,0.0257923,0,0,0.0174919,0,0,0.0391391,0.0522872,0.0451109,0.021452,0.028359,0.0400805,0.0210964,0.0668727,0.0917006,0.0680096,0.0262943,0.0519462,0.0338312,0.0335749,0.0552812,0.0452736,0.0175991,0.00806224,0.00998441,0.0289564,0.0188476,0,0,0
49,0.0429291,0.0548744,0.0436253,0,0.00911689,0.0563602,0,0,0.0260697,0,0,0.056184,0.0293416,0.0261707,0.0123992,0.0121866,0.0334147,0.0406775,0.0243326,0.0410618,0.0633704,0.052644,0.0722048,0.0715614,0.0685557,0.0658821,0.0104291,0.0346535,0.0117285,0.0179342,0.0202544,0,0.0122951,0.0533965,0.0259005,0,0,0.01734,0,0,0.039031,0.0522093,0.0451505,0.0213122,0.028507,0.0405161,0.0211421,0.0670644,0.0915124,0.067394,0.0268479,0.0523671,0.033951,0.0336652,0.0555718,0.0444514,0.0177779,0.00802711,0.00987632,0.0289959,0.0186869,0,0,0
50,0.0430364,0.0548475,0.0446373,0,0.0092923,0.0567988,0,0,0.0258954,0,0,0.0560974,0.0298663,0.0259994,0.012426,0.0129163,0.0328864,0.0403884,0.0244448,0.0406204,0.063373,0.052961,0.0720765,0.0713432,0.0683996,0.065878,0.00955808,0.0348749,0.0116364,0.0180126,0.0206794,0,0.0120585,0.0531969,0.0260791,0,0,0.0172543,0,0,0.0389028,0.0521095,0.0451014,0.0211188,0.0286098,0.0409084,0.0211836,0.0673791,0.091419,0.0668078,0.0273364,0.0529505,0.0341517,0.0338218,0.0559892,0.0437934,0.0179714,0.00806048,0.00972181,0.0290558,0.0185327,0,0,0
51,0.0431195,0.0548484,0.0455635,0,0.00942311,0.0572351,0,0,0.025633,0,0,0.055935,0.0304676,0.026247,0.0124618,0.0136878,0.0323413,0.0401209,0.0246087,0.0402741,0.0633912,0.0532317,0.0719829,0.0710995,0.0683065,0.0658528,0.00908774,0.0350912,0.0117226,0.0177464,0.0210842,0,0.0118167,0.0529866,0.0262147,0,0,0.0171062,0,0,0.0387345,0.0519713,0.0450507,0.0210455,0.0286396,0.0412455,0.0212335,0.0677502,0.0912946,0.0661729,0.0277727,0.0536426,0.0344829,0.0341008,0.0564835,0.0434353,0.0181993,0.00807487,0.00957998,0.0291373,0.0183769,0,0,0
52,0.0432289,0.0548646,0.0464138,0,0.00960176,0.0576558,0,0,0.0253307,0,0,0.0557907,0.0309333,0.0262874,0.0124729,0.0144526,0.0317761,0.0397971,0.0247515,0.0399532,0.0634459,0.0535172,0.0718922,0.0708186,0.0682174,0.0657744,0.00890516,0.0353513,0.0117053,0.0175599,0.0213474,0,0.0115357,0.0528238,0.0263362,0,0,0.0170456,0,0,0.0386101,0.0518209,0.0449046,0.0209429,0.0286779,0.0415429,0.0212732,0.0679783,0.0911369,0.0655428,0.0282148,0.054378,0.0349245,0.0344862,0.0570092,0.0432691,0.0184077,0.0081026,0.00943671,0.0291499,0.0182136,0,0,0
53,0.0433846,0.0548387,0.0471775,0,0.00980251,0.0580153,0,0,0.0250007,0,0,0.0556734,0.0312817,0.0261543,0.0123568,0.015202,0.0312333,0.0393282,0.0248417,0.0396534,0.0635125,0.0537825,0.0717925,0.0705888,0.0681127,0.0656845,0.00892166,0.0356574,0.0117508,0.017251,0.0214778,0,0.0111482,0.0527519,0.0265667,0,0,0.0169883,0,0,0.0386007,0.0516858,0.0446344,0.0207931,0.0287349,0.0417969,0.0213427,0.0681927,0.0911064,0.0649871,0.0286462,0.0551313,0.0354748,0.0349373,0.05758,0.0432303,0.018604,0.00812358,0.00938542,0.0290246,0.0180249,0,0,0
54,0.0435769,0.0547913,0.0478478,0,0.00997656,0.0583217,0,0,0.0246408,0,0,0.0555284,0.0317438,0.0260816,0.0121799,0.0158517,0.0308564,0.0388097,0.024865,0.0393932,0.063576,0.0540126,0.0717121,0.070395,0.0679825,0.0655838,0.00907723,0.0360244,0.0118444,0.0169703,0.0215313,0,0.0106273,0.0526748,0.0268427,0,0,0.0169082,0,0,0.0386713,0.0515728,0.0442236,0.0206402,0.0287284,0.0420039,0.0214418,0.0683521,0.0912278,0.0645115,0.0290527,0.0559359,0.0361259,0.0355101,0.0582043,0.0432173,0.0187964,0.00812688,0.00941319,0.0290556,0.0177923,0,0,0
55,0.0437716,0.0547741,0.0483143,0,0.0101385,0.0586583,0,0,0.0242218,0,0,0.05536,0.0324887,0.0261067,0.0122291,0.0165157,0.0303913,0.0384599,0.0247787,0.0392228,0.0636405,0.0541812,0.0716407,0.0701995,0.0678774,0.0655081,0.00932646,0.0364157,0.011873,0.0167403,0.0216103,0,0.0101662,0.0525579,0.0270997,0,0,0.0168198,0,0,0.0386294,0.0514815,0.043631,0.0204643,0.0287539,0.0421861,0.0215488,0.0685976,0.0913238,0.0641175,0.029364,0.0567696,0.0368375,0.0361422,0.0588385,0.0433367,0.0189738,0.00812588,0.00937151,0.029236,0.0175354,0,0,0
56,0.0439546,0.0547849,0.0487911,0,0.0103122,0.0589486,0,0,0.0237852,0,0,0.0552115,0.0331775,0.0260313,0.0123209,0.0170569,0.0298986,0.038092,0.0246228,0.0391044,0.0636971,0.0543514,0.0715729,0.0700259,0.0677616,0.0654222,0.00955985,0.0367851,0.0118625,0.0164593,0.0216954,0,0.0097629,0.0524908,0.0273512,0,0,0.0168227,0,0,0.0385073,0.0513961,0.0428723,0.020212,0.0288016,0.042345,0.0216491,0.068776,0.0913915,0.0638407,0.029605,0.057611,0.0376817,0.0368189,0.0595363,0.0433704,0.0191546,0.00812347,0.0092539,0.0292526,0.0172776,0,0,0
57,0.0441837,0.0547567,0.0492222,0,0.0104938,0.0591616,0,0,0.0233521,0,0,0.0550351,0.0338539,0.0257833,0.0123745,0.0174926,0.0293838,0.0376455,0.0245696,0.0389466,0.0637577,0.0545148,0.0714964,0.0698354,0.0676254,0.0653475,0.00974157,0.0371947,0.011815,0.0161977,0.0217943,0,0.00923722,0.052529,0.0276434,0,0,0.0167866,0,0,0.0383159,0.0513103,0.0418991,0.0199268,0.0287877,0.0425005,0.0217575,0.0689842,0.0915526,0.0636498,0.0298313,0.0584668,0.0386329,0.0376139,0.0602797,0.0431825,0.0193247,0.00812166,0.00911988,0.0292362,0.0169797,0,0,0
58,0.0444322,0.0547039,0.0496619,0,0.0106696,0.0593019,0,0,0.0230129,0,0,0.0548367,0.0344732,0.0256907,0.0123936,0.0178633,0.0289315,0.0371856,0.0247439,0.0388289,0.0638275,0.0546086,0.0714319,0.0696721,0.0675105,0.065287,0.00996887,0.0376446,0.0117052,0.016423,0.0220139,0,0.00857878,0.0526591,0.0279802,0,0,0.0166947,0,0,0.0382385,0.0512438,0.0407945,0.0196789,0.0287168,0.042602,0.0218587,0.0692706,0.0918447,0.0634983,0.030095,0.0593955,0.039612,0.0385005,0.0609878,0.0427061,0.019465,0.00807216,0.00914433,0.029251,0.0166764,0,0,0
59,0.0446117,0.0547079,0.0499724,0,0.0109091,0.0593663,0,0,0.022633,0,0,0.054627,0.0347894,0.0256715,0.0124159,0.0183633,0.0285405,0.0367049,0.0249071,0.0386513,0.0638801,0.0547174,0.0713302,0.0695093,0.0674171,0.0652289,0.0102234,0.0380108,0.0116133,0.0164515,0.0223058,0,0.00811483,0.0528037,0.0281862,0,0,0.0167145,0,0,0.0382732,0.0511155,0.0396173,0.0193477,0.0285271,0.0426541,0.0219798,0.0695333,0.0922491,0.0633603,0.0303477,0.0603174,0.0406344,0.039438,0.0617128,0.0416243,0.019576,0.00808531,0.0091811,0.0293153,0.0163781,0,0,0
60,0.0448013,0.0546614,0.050205,0,0.0111693,0.0593841,0,0,0.0222551,0,0,0.0544166,0.0350962,0.0256899,0.0124696,0.0189018,0.0281249,0.0362238,0.0249961,0.0384282,0.0639094,0.054855,0.0712539,0.0693723,0.0673525,0.0651663,0.0105302,0.038245,0.0115626,0.0163151,0.0228559,0,0.00780268,0.0530622,0.0284115,0,0,0.0167599,0,0,0.038264,0.0509507,0.0383206,0.0189834,0.0281959,0.0426605,0.0220917,0.0698712,0.0926634,0.0632379,0.0306862,0.0610399,0.0416354,0.0403021,0.0622918,0.039851,0.0196551,0.00815051,0.00912233,0.029322,0.0161171,0,0,0
61,0.0449829,0.0546029,0.0504947,0,0.0114158,0.0593729,0,0,0.0218926,0,0,0.0542056,0.0356827,0.0257419,0.0125452,0.0193961,0.027629,0.0356656,0.0251156,0.0382023,0.0639202,0.0550103,0.0712198,0.0692222,0.067269,0.0651341,0.0109339,0.0385583,0.011552,0.0160998,0.0236776,0,0.00749129,0.0534194,0.0286564,0,0,0.0167565,0,0,0.0382136,0.0507643,0.0368472,0.0185824,0.0277929,0.0426369,0.0222188,0.0702124,0.0930424,0.0630649,0.0311912,0.0617004,0.0426519,0.0411917,0.0628147,0.0374428,0.0197359,0.00821903,0.00903955,0.029346,0.0158655,0,0,0
62,0.0452177,0.0545442,0.0508528,0,0.0116271,0.05927,0,0,0.0215373,0,0,0.0539831,0.0365825,0.0258132,0.0125932,0.0197989,0.0272028,0.0350872,0.0252615,0.0379607,0.0639412,0.0552005,0.0712497,0.0691028,0.0672234,0.0651463,0.0114171,0.0389572,0.0115528,0.0159014,0.0248958,0,0.00743857,0.0538153,0.0289436,0,0,0.0166228,0,0,0.0380605,0.0505376,0.0354479,0.0181258,0.0271602,0.0426033,0.0223344,0.0705878,0.0933714,0.0628193,0.0318962,0.0623436,0.0436394,0.0421009,0.0633183,0.0343591,0.0198504,0.0081805,0.00901045,0.0293558,0.0155956,0,0,0
63,0.0454679,0.0545073,0.0513798,0,0.0118657,0.05907,0,0,0.021172,0,0,0.0537575,0.0374971,0.0258354,0.0126576,0.020098,0.0268296,0.0346139,0.0254658,0.0376271,0.0639334,0.0554255,0.0712549,0.0689871,0.0671964,0.0651297,0.0119174,0.0393578,0.0115722,0.0156269,0.0266655,0,0.00764524,0.0542661,0.0292278,0,0,0.0165476,0,0,0.0379943,0.0502827,0.0340245,0.0176265,0.0264547,0.0425422,0.0224456,0.0709922,0.0936253,0.062575,0.0328006,0.06294,0.0445815,0.0430086,0.0638904,0.030636,0.0199753,0.00812237,0.0090569,0.0293941,0.0152688,0,0,0
64,0.0456764,0.0545032,0.0519938,0,0.0121798,0.0587712,0,0,0.0208028,0,0,0.0535441,0.0384517,0.0258127,0.0127685,0.0204817,0.0264871,0.0341314,0.0257322,0.0372261,0.0638314,0.0556882,0.0712437,0.068886,0.0671398,0.0651023,0.0125233,0.0397505,0.0115489,0.015428,0.0290449,0,0.00794344,0.0549042,0.0294378,0,0,0.0165895,0,0,0.0379646,0.0499394,0.0323267,0.0170259,0.025535,0.042466,0.0225541,0.0714251,0.0938064,0.0623502,0.033848,0.0634827,0.0454549,0.0438579,0.0644826,0.0263613,0.0201044,0.00811493,0.00904752,0.0294718,0.0148934,0,0,0
65,0.0458985,0.0544738,0.0525537,0,0.012551,0.0583448,0,0,0.0204915,0,0,0.0533074,0.0394088,0.0257979,0.012898,0.0209368,0.0261899,0.033659,0.0260728,0.0368137,0.0636564,0.0559576,0.0712599,0.0688082,0.0671083,0.0651065,0.0132011,0.0400978,0.0115266,0.0152507,0.0320993,0,0.00854217,0.0556969,0.0296418,0,0,0.0166151,0,0,0.0379055,0.04953,0.030513,0.0164327,0.0244765,0.0423667,0.0226514,0.071894,0.0939626,0.0621316,0.0349993,0.063954,0.0462428,0.0446567,0.0650673,0.0217272,0.0202478,0.0081342,0.0089883,0.0295187,0.0145564,0,0,0
66,0.0461195,0.0544268,0.0532373,0,0.0129996,0.0578414,0,0,0.0201328,0,0,0.0531276,0.0405306,0.0257912,0.0132452,0.0213984,0.0258599,0.0331067,0.0265394,0.0363167,0.063444,0.0562738,0.0713399,0.0687581,0.0671089,0.065123,0.0140371,0.04043,0.011529,0.0150491,0.0353775,0,0.00961953,0.0566611,0.0298187,0,0,0.0166157,0,0,0.0378251,0.0489871,0.0286512,0.0158326,0.0233988,0.0422335,0.0227687,0.0722867,0.093984,0.0620389,0.0361788,0.064398,0.046954,0.0454747,0.0657307,0.0170644,0.0203769,0.00812971,0.0089306,0.0295758,0.0142078,0,0,0
67,0.0463587,0.0543705,0.0540583,0,0.0134176,0.0572977,0,0,0.0197386,0,0,0.0529771,0.0415954,0.0258518,0.0137588,0.0217967,0.0255105,0.0325818,0.0267379,0.0358307,0.0632214,0.0565139,0.0714237,0.0687258,0.0671264,0.0651868,0.014856,0.0407589,0.0116045,0.0148052,0.0386926,0,0.0108678,0.057633,0.0300836,0,0,0.01657,0,0,0.0377181,0.0484403,0.0268402,0.0154197,0.0224832,0.0420388,0.0228455,0.0725812,0.0939488,0.0621342,0.0373505,0.064806,0.047543,0.0462564,0.066358,0.012684,0.0205417,0.0081476,0.00886416,0.0296213,0.013836,0,0,0
68,0.0466002,0.0543341,0.0550076,0,0.0137766,0.0567028,0,0,0.0193379,0,0,0.0528117,0.0425823,0.0259934,0.014462,0.0220298,0.0251699,0.032063,0.0268319,0.0353443,0.0629578,0.0567275,0.0715442,0.0687524,0.0671447,0.0652587,0.0156669,0.0411038,0.0117208,0.0145406,0.0418076,0,0.0125115,0.0586302,0.0303719,0,0,0.0166078,0,0,0.0376288,0.0479,0.0251524,0.0151911,0.0218996,0.0418162,0.0229187,0.072875,0.093861,0.0624237,0.0384223,0.0652339,0.0481332,0.0471031,0.0670489,0.00907874,0.0207533,0.00818685,0.0087741,0.0296399,0.01343,0,0,0
69,0.0468718,0.0543154,0.0560415,0,0.0141151,0.0560026,0,0,0.0189737,0,0,0.0526189,0.0435868,0.0261647,0.0151436,0.0220662,0.0248744,0.03153,0.0270339,0.0348492,0.0626412,0.0568996,0.0717166,0.0688465,0.0672131,0.065316,0.016552,0.0414775,0.0118098,0.0143228,0.0444748,0,0.0143841,0.0596766,0.0306523,0,0,0.0165685,0,0,0.0374941,0.047348,0.023666,0.0151749,0.0217668,0.041599,0.0229904,0.0731123,0.0936694,0.0628932,0.0392429,0.0657183,0.0487522,0.0480492,0.0678202,0.00675434,0.0210014,0.00822515,0.00867697,0.0296467,0.013039,0,0,0
70,0.0471753,0.054304,0.0570815,0,0.0144597,0.0552899,0,0,0.0186367,0,0,0.052445,0.0446895,0.0263396,0.015816,0.0218735,0.0246295,0.0310036,0.0273915,0.034339,0.0622871,0.0571199,0.0717753,0.0689786,0.0672349,0.0653318,0.0175297,0.0418034,0.0119127,0.0140449,0.0462763,0,0.0161644,0.06072,0.0309412,0,0,0.0165282,0,0,0.0373505,0.0468344,0.0226023,0.0154073,0.0223727,0.0413755,0.0230466,0.0732535,0.0933549,0.0634216,0.0397741,0.0662869,0.0493806,0.0491049,0.0687532,0.00563138,0.0212835,0.00827672,0.00855633,0.0296929,0.0126172,0,0,0
71,0.04745,0.0543071,0.0580924,0,0.0147606,0.0546435,0,0,0.0183279,0,0,0.0522508,0.0457673,0.0265361,0.0165447,0.0215339,0.0243978,0.0305681,0.0278459,0.0338065,0.0619802,0.0574268,0.0715319,0.0690836,0.0671899,0.0653556,0.0185227,0.0420985,0.0120171,0.0137637,0.0467189,0,0.0178,0.0617424,0.0311976,0,0,0.0165503,0,0,0.0372257,0.0464413,0.0222091,0.0157806,0.0240595,0.0411904,0.0230794,0.0733132,0.0928493,0.0638153,0.0400225,0.0669082,0.0499324,0.0502845,0.0698029,0.0048985,0.0215717,0.00833172,0.00843426,0.029797,0.0122075,0,0,0
72,0.0476814,0.0542743,0.0589809,0,0.0149864,0.0541335,0,0,0.0180477,0,0,0.052075,0.0468043,0.0267246,0.0173412,0.0211811,0.0242073,0.0302075,0.0283691,0.0333268,0.0617713,0.0578029,0.0713628,0.0690972,0.0670317,0.0652563,0.019414,0.0423871,0.0120992,0.0135205,0.0452861,0,0.0194745,0.0626895,0.031447,0,0,0.0166221,0,0,0.0371444,0.0462843,0.0225881,0.0160854,0.026607,0.0410238,0.0230935,0.0732992,0.0921302,0.0639296,0.0399785,0.0674273,0.0504103,0.0514017,0.0709233,0.00485624,0.0218104,0.00837332,0.00836181,0.0299267,0.0118561,0,0,0
73,0.0478182,0.0542202,0.0596668,0,0.0151407,0.0537882,0,0,0.017842,0,0,0.0519565,0.0477472,0.026858,0.0181155,0.0207752,0.0241496,0.0299753,0.0288902,0.0329862,0.061669,0.0582108,0.0712864,0.0690199,0.0667934,0.0651123,0.0200605,0.0426198,0.0121733,0.0133475,0.0421937,0,0.0210597,0.0634,0.0316015,0,0,0.0166579,0,0,0.0371027,0.0464612,0.0236595,0.0162177,0.0296369,0.0408499,0.0231187,0.0731753,0.0912374,0.0636963,0.0395924,0.0676863,0.0506329,0.0522312,0.071931,0.00718323,0.0219864,0.00841525,0.00833258,0.0300223,0.0115683,0,0,0
74,0.0478626,0.0541916,0.0601429,0,0.0151704,0.0535284,0,0,0.0177086,0,0,0.0518939,0.0485274,0.0270977,0.0187706,0.0201829,0.0242267,0.0298271,0.0292817,0.0327769,0.0616277,0.0585251,0.0711929,0.0689778,0.0666602,0.0649575,0.0205201,0.0427335,0.0122772,0.0132059,0.0387339,0,0.0223936,0.0638518,0.0317186,0,0,0.0165776,0,0,0.0370298,0.0468683,0.0249864,0.0161988,0.0322309,0.0407326,0.0231551,0.0729378,0.0903468,0.0632821,0.0390083,0.0676444,0.0505797,0.0526783,0.0726393,0.0107685,0.0221209,0.00841798,0.00832543,0.0300857,0.0113701,0,0,0
75,0.0479188,0.0541917,0.0601225,0,0.015072,0.0531445,0,0,0.0177224,0,0,0.0518511,0.0489349,0.027393,0.019133,0.0195811,0.024224,0.0297386,0.0293668,0.0327089,0.0614901,0.0585431,0.0711478,0.0690518,0.0666398,0.0648774,0.0206021,0.0428018,0.0122686,0.0131227,0.0378566,0,0.0228992,0.0641292,0.0318312,0,0,0.0166378,0,0,0.0369559,0.0469843,0.0258,0.016281,0.0327856,0.0408107,0.023191,0.0727011,0.0900164,0.0632669,0.0388475,0.0676374,0.0505679,0.052837,0.0729174,0.0118505,0.0222449,0.00843904,0.00823375,0.0301461,0.0112024,0,0,0
76,0.0479554,0.0541931,0.0601911,0,0.0149604,0.0527767,0,0,0.0177643,0,0,0.0518156,0.0494304,0.0277958,0.0195741,0.0188792,0.0242486,0.0296552,0.0294352,0.0326436,0.0613835,0.0585826,0.0710227,0.0689957,0.0665023,0.0647192,0.0207796,0.0428021,0.0122486,0.0130779,0.0367585,0,0.0234567,0.0644324,0.0319366,0,0,0.0167686,0,0,0.036947,0.0467923,0.0268651,0.0162723,0.0333276,0.0409879,0.0232158,0.0724873,0.0897558,0.063206,0.0390083,0.0676221,0.0503549,0.0528335,0.073109,0.0132478,0.0222564,0.00842832,0.00817583,0.0301835,0.0110568,0,0,0
77,0.047976,0.0541612,0.0602094,0,0.0148173,0.0525871,0,0,0.0178148,0,0,0.0517765,0.0498753,0.0283015,0.0201043,0.0182157,0.0242088,0.0295459,0.0294026,0.0326922,0.0613119,0.0585525,0.0707968,0.0688181,0.0662934,0.064492,0.0209563,0.0427857,0.0122733,0.0130235,0.0360315,0,0.023543,0.0646223,0.0320317,0,0,0.0168725,0,0,0.0370783,0.0463955,0.0277311,0.0162134,0.0332307,0.0411398,0.0232417,0.0724509,0.0895672,0.0630564,0.0396461,0.0677035,0.0503468,0.0527871,0.0731825,0.014277,0.0221688,0.00838003,0.00826157,0.0302243,0.0108878,0,0,0
78,0.0480043,0.0540899,0.0601428,0,0.0145654,0.0526933,0,0,0.0178919,0,0,0.0517814,0.050155,0.0289931,0.0206824,0.0175146,0.0240614,0.0293922,0.0292565,0.0328028,0.0612619,0.0584345,0.0704602,0.0685725,0.0660455,0.0642141,0.0210346,0.0427696,0.0123226,0.0129398,0.0359027,0,0.0231337,0.0645256,0.0321174,0,0,0.0168208,0,0,0.0371939,0.0459652,0.0278668,0.016191,0.0319855,0.0414685,0.0232939,0.0727417,0.0895523,0.0625946,0.0405382,0.0678381,0.0505422,0.0526747,0.0730328,0.0145614,0.0220477,0.00833609,0.00839001,0.0302788,0.0107718,0,0,0
79,0.0480209,0.0539971,0.059934,0,0.0142592,0.0530293,0,0,0.0179157,0,0,0.0517914,0.0503516,0.0297619,0.0210144,0.0165735,0.0239065,0.0292241,0.0290569,0.0329521,0.0612626,0.0582799,0.0700632,0.0683516,0.0657555,0.0638828,0.0209054,0.0427701,0.0123129,0.0129093,0.0359661,0,0.0223898,0.0641558,0.0322376,0,0,0.0166855,0,0,0.0372287,0.0455951,0.0271891,0.0162764,0.0299419,0.0420051,0.0233619,0.0733075,0.0897345,0.0617711,0.041186,0.0679378,0.0507421,0.0524364,0.0726086,0.014291,0.0219156,0.00830018,0.00848947,0.0303119,0.0107543,0,0,0
