Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
39,0.0438937,0.0562458,0.0412543,0,0.0104245,0.0519752,0,0,0.0174518,0,0,0.0512227,0.0297596,0.0317013,0.0103484,0.0113219,0.0368614,0.0394235,0.026944,0.0443273,0.0652829,0.0513562,0.0681545,0.0675295,0.0652141,0.0620259,0.01301,0.0433948,0.01213,0.0143774,0.0191979,0,0.0222371,0.058246,0.0197647,0,0,0.0177172,0,0,0.0416675,0.0486356,0.0540284,0.0178526,0.0257259,0.0351428,0.0145812,0.0472977,0.0157856,0.0570388,0.0664305,0.0476659,0.0285335,0.0297238,0.0523823,0.0591944,0.0135717,0.00839473,0.0112443,0.031208,0.02117,0,0,0
40,0.0440288,0.05618,0.0420031,0,0.0103318,0.0522947,0,0,0.017462,0,0,0.0512648,0.0302497,0.0314414,0.0106462,0.0113951,0.036355,0.0395398,0.0269691,0.0439734,0.0653425,0.0516552,0.0682296,0.0675506,0.0651941,0.0621419,0.0121548,0.0433333,0.0122458,0.0143716,0.0194729,0,0.0220733,0.0582465,0.0199811,0,0,0.0175903,0,0,0.041587,0.0485009,0.0539388,0.0174901,0.0254149,0.035542,0.0145303,0.0467838,0.0162908,0.0571252,0.0659719,0.0477799,0.0284507,0.0295869,0.05229,0.058313,0.0136357,0.008124,0.0112672,0.0312951,0.0210521,0,0,0
41,0.044134,0.056114,0.0427476,0,0.0103459,0.0524818,0,0,0.0174286,0,0,0.0512421,0.0306199,0.0310637,0.010107,0.011489,0.0358754,0.0396633,0.0270171,0.0434748,0.0653457,0.0520853,0.0682793,0.0675422,0.0653109,0.0622126,0.0114285,0.0433882,0.0123586,0.0142999,0.0198114,0,0.0218596,0.0582917,0.0201685,0,0,0.017482,0,0,0.0415887,0.0485479,0.0537359,0.0172309,0.0250888,0.0360396,0.0145317,0.0462762,0.0169059,0.0571842,0.0655212,0.048063,0.0283901,0.0294788,0.052368,0.057463,0.0137948,0.00816959,0.0111015,0.0313167,0.0209934,0,0,0
42,0.0441678,0.0560897,0.0433108,0,0.0103803,0.0527502,0,0,0.0173672,0,0,0.0511609,0.0311626,0.0308107,0.00936747,0.0117986,0.0353984,0.0396857,0.0269901,0.0430134,0.0653225,0.0524761,0.0683107,0.0675097,0.0653742,0.0622312,0.0109247,0.0435167,0.0123849,0.0142462,0.020263,0,0.0215952,0.0582354,0.020388,0,0,0.0173241,0,0,0.04158,0.0485523,0.053481,0.0169088,0.0247724,0.0364967,0.0144867,0.0456423,0.0175754,0.0573082,0.0650938,0.0485627,0.0284705,0.0294849,0.0526782,0.0568174,0.0140015,0.00839353,0.0108012,0.0313337,0.0209219,0,0,0
43,0.0442567,0.0560099,0.0437867,0,0.0103637,0.0531449,0,0,0.0172459,0,0,0.0510897,0.0318414,0.0306139,0.00891866,0.0122096,0.0348491,0.0396609,0.0269007,0.042673,0.0652935,0.0528046,0.0683214,0.0674591,0.0653024,0.062213,0.0105659,0.0436727,0.0124749,0.0140863,0.0206854,0,0.0212983,0.0581115,0.0205765,0,0,0.0170827,0,0,0.0413694,0.0484975,0.0532269,0.0165249,0.0245008,0.0368796,0.0144313,0.0449309,0.0182801,0.0575076,0.0647038,0.0492302,0.0286773,0.0296241,0.0531737,0.0564809,0.0142225,0.0080455,0.0107449,0.031339,0.0208059,0,0,0
44,0.0443659,0.0559425,0.0441277,0,0.0104188,0.053542,0,0,0.0171035,0,0,0.0509975,0.0324297,0.0304402,0.00864606,0.0125427,0.0342914,0.0396852,0.0269161,0.0423136,0.0652926,0.0530815,0.0683237,0.0673702,0.0652288,0.0622221,0.0102594,0.0438402,0.0125749,0.0138948,0.0208845,0,0.0209328,0.0579626,0.020796,0,0,0.0168852,0,0,0.0412134,0.0483793,0.0530672,0.0161751,0.0242934,0.0371994,0.0144396,0.0441608,0.0189429,0.0577138,0.0643668,0.049949,0.0289863,0.0298549,0.0537721,0.0561366,0.0144405,0.00782483,0.0106504,0.0313431,0.020674,0,0,0
45,0.0445057,0.0558911,0.0442742,0,0.0106107,0.0538741,0,0,0.0169319,0,0,0.0508652,0.0326086,0.0302764,0.00836221,0.0129655,0.0336459,0.0397288,0.0269507,0.0418701,0.0652834,0.053325,0.0683049,0.0672827,0.0651257,0.0621674,0.0100564,0.0440171,0.0126327,0.0137118,0.0209714,0,0.0204871,0.0578725,0.0210478,0,0,0.0167319,0,0,0.0410947,0.0482446,0.0528298,0.0159197,0.0241425,0.0375118,0.0144647,0.0433843,0.0195966,0.0579185,0.0640866,0.0507073,0.0294395,0.0302076,0.0544448,0.0558547,0.01465,0.00780514,0.0104386,0.0313484,0.0205484,0,0,0
46,0.0446387,0.0558209,0.0444018,0,0.0109598,0.0541184,0,0,0.01677,0,0,0.0507387,0.0324338,0.0301461,0.00796922,0.0134239,0.033052,0.0397423,0.0268574,0.0412668,0.0652787,0.0535252,0.0682782,0.067205,0.0650802,0.0620586,0.00999355,0.0442208,0.012684,0.0135267,0.0210071,0,0.0199921,0.057902,0.0213223,0,0,0.0166093,0,0,0.0410149,0.0481608,0.0524489,0.0157817,0.0240575,0.0378106,0.0144657,0.0426716,0.020164,0.0581017,0.063864,0.0515753,0.0300344,0.0307505,0.0551413,0.0556724,0.0148577,0.00787502,0.010167,0.0313168,0.0204219,0,0,0
47,0.044757,0.0557429,0.0445166,0,0.0112127,0.0543297,0,0,0.0165441,0,0,0.0506009,0.0325608,0.0300551,0.00753694,0.0138405,0.0325952,0.0396549,0.0267445,0.04095,0.0652709,0.0537202,0.0682244,0.0671137,0.0650375,0.0620249,0.00992338,0.0444526,0.0127522,0.0133714,0.020922,0,0.0193649,0.0579248,0.0215775,0,0,0.0165251,0,0,0.0409273,0.0482456,0.0517445,0.0158683,0.0240852,0.0380667,0.0144798,0.0422347,0.0205519,0.0582702,0.0636947,0.0525062,0.0308149,0.0314956,0.0558666,0.055526,0.0150942,0.00789207,0.0100253,0.0312179,0.0202599,0,0,0
48,0.0448223,0.0556888,0.0445609,0,0.011389,0.0546293,0,0,0.0163552,0,0,0.0504814,0.0331264,0.029976,0.00747063,0.0141132,0.0321707,0.0395743,0.0266127,0.0409239,0.0652644,0.0538816,0.0681648,0.0670125,0.0649714,0.0620224,0.00983294,0.0446985,0.0127828,0.0132793,0.0207069,0,0.0186312,0.05786,0.0218412,0,0,0.0164718,0,0,0.0408818,0.048565,0.05081,0.0159394,0.0241529,0.0382087,0.0145266,0.0420399,0.0208481,0.0584504,0.0636506,0.0534485,0.0316643,0.0323029,0.0566223,0.0553405,0.0152726,0.00796093,0.00992137,0.0308611,0.0200733,0,0,0
49,0.0449061,0.0556651,0.0446614,0,0.0114734,0.0548894,0,0,0.0162018,0,0,0.0503764,0.0335741,0.0299245,0.00732983,0.0144773,0.0317545,0.039429,0.0264597,0.0408269,0.0652818,0.0540216,0.0681204,0.0669206,0.064844,0.0619429,0.00971204,0.0449804,0.0128033,0.0131953,0.0205684,0,0.0176939,0.0578421,0.022119,0,0,0.0164869,0,0,0.0408136,0.048812,0.0497233,0.0159424,0.0242495,0.038253,0.0145476,0.0419257,0.0211818,0.0586796,0.063703,0.0544302,0.0325872,0.0331391,0.0572902,0.0550754,0.0154594,0.00799588,0.00981701,0.0303464,0.0198591,0,0,0
50,0.0451203,0.055576,0.0492054,0,0.0143526,0.0547941,0,0,0.0152465,0,0,0.0507949,0.0334954,0.0289846,0.00662647,0.0163802,0.032359,0.039837,0.0264602,0.0422341,0.0661464,0.0541021,0.0676258,0.0663396,0.0639146,0.0609738,0.0102939,0.0451164,0.0124718,0.0131237,0.0225524,0,0.0130013,0.0583154,0.0218981,0,0,0.017179,0,0,0.0398594,0.0487837,0.0478449,0.0154086,0.0218657,0.0375302,0.0145171,0.0427641,0.0195348,0.0568502,0.0634312,0.0559952,0.0338071,0.0338756,0.0579581,0.0627992,0.0160358,0.00819025,0.0099857,0.0303439,0.0204384,0,0,0
51,0.0453244,0.0554541,0.0494696,0,0.0145933,0.0550301,0,0,0.0150025,0,0,0.0506659,0.0335246,0.0290467,0.00635817,0.0167507,0.0319097,0.0395488,0.0262355,0.0420389,0.0662039,0.0541798,0.0676071,0.0662675,0.0638708,0.0609564,0.0105397,0.0454169,0.0125465,0.0129775,0.0222097,0,0.0121047,0.0583463,0.0221588,0,0,0.0171794,0,0,0.0397254,0.0488992,0.0467068,0.0154,0.0218973,0.0375225,0.0146041,0.0427669,0.0197728,0.0570994,0.0636168,0.0570065,0.0349782,0.0348847,0.058763,0.0616761,0.0161996,0.00809865,0.00994074,0.0301452,0.0202079,0,0,0
52,0.0454345,0.0553893,0.0498179,0,0.0148709,0.0553004,0,0,0.0146988,0,0,0.0504815,0.0338855,0.029175,0.00606152,0.0171777,0.0314669,0.0392767,0.026025,0.0418961,0.0661125,0.0542463,0.0675297,0.0661882,0.0638504,0.060884,0.0109019,0.0457245,0.0126389,0.012743,0.0218097,0,0.0112306,0.0583861,0.0224562,0,0,0.0171925,0,0,0.0396065,0.0489924,0.045375,0.015416,0.0219772,0.0374998,0.0146937,0.0428106,0.0201532,0.0574046,0.0638944,0.0580375,0.0362432,0.0359188,0.0596019,0.0599294,0.016355,0.00811174,0.00985433,0.029665,0.0199093,0,0,0
53,0.0455854,0.0553145,0.0503684,0,0.0151398,0.0555907,0,0,0.0144506,0,0,0.0502933,0.0343237,0.0292732,0.00580966,0.0175869,0.0310019,0.038932,0.025864,0.0417422,0.0660292,0.0543289,0.0673539,0.0660727,0.0638147,0.0607867,0.0113119,0.0460826,0.0126995,0.0124825,0.0214701,0,0.0105088,0.0584826,0.0227601,0,0,0.0172086,0,0,0.0395255,0.0490798,0.0438938,0.0154373,0.0221064,0.0375416,0.0147912,0.0429088,0.020657,0.0577501,0.0642543,0.0591373,0.0375706,0.0369805,0.0604341,0.0574991,0.016489,0.00817557,0.00974121,0.0294068,0.0195727,0,0,0
54,0.0458014,0.0552195,0.0509893,0,0.0153911,0.055821,0,0,0.0142865,0,0,0.0501179,0.0347292,0.029319,0.00560453,0.0179451,0.0305281,0.0385276,0.0257298,0.041543,0.0659599,0.0544094,0.0671029,0.0659526,0.0638064,0.0606803,0.0117276,0.0464598,0.0127082,0.012255,0.0212436,0,0.00992433,0.058644,0.023036,0,0,0.0172013,0,0,0.039377,0.0491438,0.0423038,0.015376,0.0222063,0.0375653,0.0148941,0.043043,0.0212815,0.0581213,0.0646726,0.0601706,0.0388288,0.0381661,0.061248,0.054378,0.0166074,0.0080483,0.00971547,0.0293483,0.019244,0,0,0
55,0.0460257,0.0550873,0.0515041,0,0.0156828,0.0558864,0,0,0.0140881,0,0,0.0499385,0.0351747,0.0293883,0.00533639,0.0183609,0.0300451,0.0381594,0.025631,0.0414548,0.0658722,0.0544748,0.0671181,0.0658774,0.0637501,0.0605934,0.0122056,0.0467665,0.0127854,0.0120397,0.0213027,0,0.00930198,0.0588258,0.0233303,0,0,0.0172394,0,0,0.0392648,0.0492183,0.0406929,0.0152334,0.0222037,0.0375399,0.0149823,0.0431826,0.0220087,0.0585249,0.0651573,0.0611246,0.0400374,0.0393593,0.0620399,0.0506136,0.0167204,0.0079522,0.00969916,0.0293581,0.0189434,0,0,0
56,0.0462085,0.0549708,0.0520049,0,0.0160523,0.0559392,0,0,0.0138287,0,0,0.0497413,0.0357978,0.029444,0.00516978,0.0186928,0.0295974,0.0378155,0.0256165,0.0414717,0.0657728,0.0545649,0.0670981,0.06583,0.0636858,0.0605345,0.0127392,0.0469914,0.0128874,0.0117951,0.0218081,0,0.00852946,0.0590562,0.0236147,0,0,0.0173037,0,0,0.039214,0.0493229,0.039095,0.0150308,0.0220402,0.0375343,0.0150483,0.0432707,0.0227815,0.058907,0.06568,0.061985,0.0412066,0.0404474,0.0628154,0.0462842,0.0168333,0.00795024,0.00967294,0.0293686,0.0186338,0,0,0
57,0.0463868,0.0548914,0.0527775,0,0.016436,0.0560102,0,0,0.0136417,0,0,0.0495351,0.0364972,0.029488,0.00506449,0.0189148,0.0291752,0.0373258,0.0256606,0.0412541,0.065697,0.0547174,0.0671487,0.0657468,0.0635668,0.0605159,0.0133612,0.047291,0.0129549,0.011559,0.0230712,0,0.00789972,0.0592952,0.0238379,0,0,0.0173274,0,0,0.0391624,0.0494883,0.0373931,0.0148208,0.0217325,0.0375379,0.0151381,0.0433273,0.0235475,0.0592406,0.0662087,0.0628321,0.0423502,0.0414483,0.0635563,0.0414745,0.0169478,0.00796401,0.00963275,0.0293468,0.0183191,0,0,0
58,0.046588,0.0548323,0.0536039,0,0.016792,0.0560133,0,0,0.0134441,0,0,0.049342,0.0370466,0.0295018,0.00502164,0.0192417,0.0288055,0.036828,0.0257581,0.0409382,0.0655809,0.0548968,0.0669406,0.0656755,0.0634867,0.0605022,0.0140104,0.0476341,0.0130646,0.0113424,0.025121,0,0.00753066,0.0596141,0.0240704,0,0,0.0172978,0,0,0.0390885,0.049515,0.0355974,0.0146358,0.0212954,0.0374915,0.0152494,0.0434147,0.0242736,0.0595371,0.0667504,0.0637531,0.0434899,0.0424261,0.0643242,0.0363445,0.0170636,0.00796005,0.00958514,0.0293291,0.0180034,0,0,0
59,0.0467888,0.0547826,0.0544823,0,0.0171983,0.0559867,0,0,0.0132725,0,0,0.0491589,0.0375902,0.0295011,0.00498941,0.01958,0.0284592,0.0363272,0.0259301,0.0405027,0.0654364,0.0551111,0.066919,0.0656209,0.0633958,0.0604074,0.0148465,0.047996,0.0131945,0.0110386,0.0276888,0,0.00736475,0.0599977,0.0243394,0,0,0.0172706,0,0,0.0389491,0.0494165,0.0337512,0.01453,0.0207622,0.0373764,0.0153421,0.0435546,0.0249376,0.0597914,0.0673136,0.0647247,0.0446137,0.0434184,0.0651876,0.0311184,0.017257,0.00791448,0.00950709,0.0293369,0.0176666,0,0,0
60,0.0469961,0.0547516,0.055399,0,0.0176012,0.0559092,0,0,0.0132022,0,0,0.0489285,0.0383304,0.0294878,0.00496802,0.0197414,0.0281229,0.0357834,0.0261602,0.0399659,0.0653206,0.0552846,0.0670558,0.0655465,0.063356,0.0603289,0.01586,0.0483954,0.0133069,0.010696,0.0306167,0,0.00746862,0.0604121,0.0245788,0,0,0.0172701,0,0,0.038897,0.0493182,0.031868,0.0145405,0.0201901,0.0372277,0.0154095,0.0437973,0.0254503,0.0599833,0.0678785,0.0656782,0.0457066,0.044442,0.0661068,0.0260147,0.0174779,0.00798764,0.00937139,0.0293878,0.0173207,0,0,0
61,0.0471925,0.0547618,0.0562232,0,0.0178268,0.0556977,0,0,0.0132459,0,0,0.0486613,0.0389726,0.0294508,0.00500412,0.0197845,0.0279138,0.0353604,0.0262997,0.039479,0.0651894,0.055403,0.0670199,0.0654967,0.0632724,0.0603444,0.0166952,0.0487562,0.0134371,0.0102648,0.0338576,0,0.00798443,0.0608325,0.0248607,0,0,0.0172815,0,0,0.0388301,0.0493054,0.0301656,0.014801,0.0196788,0.0370626,0.0155096,0.0441389,0.0257117,0.0600547,0.0683986,0.0666267,0.0467616,0.0454655,0.0669226,0.0211612,0.0177464,0.00819831,0.00909771,0.0294911,0.0170178,0,0,0
62,0.0474299,0.0547885,0.0570675,0,0.0178992,0.0554301,0,0,0.0133154,0,0,0.0484105,0.0396623,0.0293777,0.00520818,0.0197985,0.0277218,0.0349135,0.0264459,0.0390277,0.064911,0.0555349,0.0671671,0.065442,0.0631284,0.0603236,0.0174774,0.0491065,0.0135759,0.00985146,0.0368781,0,0.00875544,0.06139,0.0251989,0,0,0.0172936,0,0,0.0386776,0.0492316,0.0284253,0.0150844,0.0190871,0.0368643,0.0156249,0.0446368,0.0257285,0.0600674,0.0689846,0.0675266,0.0478366,0.0465245,0.0676648,0.0167904,0.0180301,0.00827037,0.00886797,0.0296235,0.0167062,0,0,0
63,0.0477064,0.0548189,0.0578975,0,0.0179926,0.0550867,0,0,0.0133052,0,0,0.0481835,0.0403847,0.0292876,0.00555746,0.0197244,0.0275103,0.0344729,0.0265538,0.0386477,0.0646144,0.0556585,0.0673006,0.0654463,0.0630166,0.0602547,0.0181935,0.0494554,0.0137351,0.00947576,0.0394722,0,0.00961742,0.0620748,0.0255537,0,0,0.0172798,0,0,0.0384673,0.0491085,0.0267089,0.0153887,0.0185342,0.036656,0.0157039,0.0452945,0.0255465,0.0600481,0.0696171,0.0683698,0.0488966,0.0475813,0.0684609,0.0131707,0.0183657,0.00819448,0.00872121,0.0297711,0.016417,0,0,0
64,0.0479657,0.0548546,0.058729,0,0.0179696,0.0547072,0,0,0.0132167,0,0,0.0479993,0.0411309,0.0292917,0.00600991,0.0194991,0.0272402,0.0341094,0.0266164,0.0383562,0.0643391,0.0557158,0.06733,0.0655032,0.0628771,0.0601512,0.0189299,0.0497911,0.0138653,0.00924019,0.0415653,0,0.0105382,0.062771,0.0258899,0,0,0.0172571,0,0,0.0382123,0.0489848,0.0251457,0.0157029,0.0181304,0.0364885,0.0157508,0.0460359,0.0252199,0.0600639,0.0702716,0.0691432,0.0499503,0.0486445,0.0693527,0.0104943,0.0187454,0.00804503,0.00860849,0.0299103,0.016192,0,0,0
65,0.048159,0.0548718,0.0594166,0,0.0177674,0.0543556,0,0,0.0131356,0,0,0.047848,0.0418443,0.0294802,0.00654328,0.0191105,0.0269294,0.0338604,0.0267294,0.0381894,0.0640773,0.0557563,0.0672463,0.0655593,0.0626477,0.0601886,0.0198368,0.0500988,0.0139989,0.00903151,0.0428743,0,0.0115613,0.0633873,0.0261689,0,0,0.0172191,0,0,0.0379858,0.0488993,0.0238686,0.015983,0.017864,0.0363935,0.0157933,0.0467722,0.0248189,0.0601323,0.0708866,0.0698066,0.0508893,0.0497148,0.0702457,0.00879776,0.0191484,0.00802689,0.00841589,0.0300018,0.0160107,0,0,0
66,0.0482656,0.0548523,0.0601095,0,0.0176923,0.0540164,0,0,0.0130877,0,0,0.0477582,0.0425333,0.0297428,0.00714274,0.0185319,0.0265994,0.0336019,0.0267797,0.0381034,0.063928,0.0558264,0.0671699,0.0655888,0.0624975,0.0602413,0.0207281,0.0503083,0.0141089,0.0088705,0.0434835,0,0.0125247,0.0639272,0.0263862,0,0,0.017182,0,0,0.0377984,0.0488406,0.0229145,0.0161559,0.017825,0.0363326,0.0158331,0.0473426,0.0244837,0.0602455,0.0714269,0.0703511,0.051585,0.0506193,0.0710003,0.00789703,0.0194697,0.00798873,0.00825508,0.0300316,0.0159396,0,0,0
67,0.0482877,0.0548448,0.0608367,0,0.0177184,0.0537377,0,0,0.0130134,0,0,0.0477273,0.0431746,0.0300546,0.00776191,0.0178097,0.0263066,0.0334183,0.026738,0.0380661,0.0638022,0.0558121,0.0670453,0.0655713,0.0623741,0.0601757,0.0216363,0.0503834,0.014156,0.0087988,0.0435137,0,0.0131719,0.06435,0.0264185,0,0,0.0171676,0,0,0.0376685,0.0487589,0.022405,0.0162023,0.0180198,0.0363353,0.0158605,0.0477058,0.0242625,0.0603723,0.0718333,0.0706861,0.0519803,0.0512038,0.0714934,0.00763537,0.0196938,0.00781636,0.00827135,0.0300186,0.0159063,0,0,0
68,0.0482715,0.0548296,0.0615408,0,0.0176382,0.0535902,0,0,0.0129004,0,0,0.0477255,0.0437108,0.0304371,0.0082751,0.0170795,0.0260473,0.0333975,0.0266475,0.0380158,0.0636648,0.0557257,0.0668227,0.0654619,0.0621838,0.059931,0.0226205,0.0503559,0.0141165,0.00883026,0.0430355,0,0.0133888,0.0645557,0.0264013,0,0,0.01715,0,0,0.0375652,0.0486239,0.0223774,0.0160907,0.0180402,0.0364426,0.0158532,0.0478201,0.0242077,0.0604585,0.0720415,0.0707564,0.0520502,0.051359,0.0716609,0.00799988,0.0198348,0.00769796,0.00829115,0.0299591,0.0159344,0,0,0
69,0.048225,0.0548299,0.0622877,0,0.0172273,0.0536464,0,0,0.0127843,0,0,0.0477409,0.0440911,0.0310583,0.00858219,0.0163541,0.0257866,0.0333993,0.026531,0.0379949,0.0635669,0.0556757,0.0665516,0.0652592,0.0618708,0.0595127,0.0237172,0.0502457,0.0140717,0.00883877,0.042163,0,0.013158,0.06449,0.0263496,0,0,0.0171312,0,0,0.0375299,0.0485196,0.0227718,0.0157692,0.0178613,0.0366207,0.0158191,0.0476231,0.0244079,0.0603919,0.0718804,0.0705864,0.0518587,0.0511401,0.0714792,0.00900181,0.0198999,0.00766222,0.00830004,0.0298692,0.0160492,0,0,0
70,0.0481249,0.0548613,0.0629523,0,0.0169152,0.0539449,0,0,0.0127667,0,0,0.0478245,0.0443025,0.0318823,0.0087848,0.0157618,0.025566,0.0334102,0.0264171,0.038032,0.0634753,0.0557059,0.0662377,0.0650016,0.0615085,0.0591006,0.0247845,0.0500921,0.0140486,0.00891171,0.0408532,0,0.0125974,0.0640932,0.0262019,0,0,0.0171131,0,0,0.0375569,0.0485458,0.0235472,0.0152763,0.0176791,0.0367999,0.0157448,0.0470029,0.0247849,0.0601449,0.0711932,0.0702381,0.0514611,0.0506385,0.0710132,0.010688,0.0198816,0.00770344,0.00830482,0.0297645,0.0161763,0,0,0
71,0.0480169,0.0549305,0.0634848,0,0.016709,0.0544337,0,0,0.0128066,0,0,0.0479072,0.0443671,0.0328741,0.00903466,0.0151079,0.0254291,0.0334579,0.0263953,0.0380931,0.0634034,0.0555914,0.0657927,0.064711,0.0611007,0.058673,0.0258595,0.0499357,0.0139885,0.00906148,0.0389533,0,0.0119445,0.0634682,0.0261027,0,0,0.0171067,0,0,0.037662,0.0486502,0.0245089,0.0147646,0.0174097,0.0369693,0.0156804,0.0459972,0.0251792,0.0598364,0.0700111,0.0697669,0.0508975,0.0499388,0.0703404,0.0130457,0.0198109,0.0077916,0.00833969,0.0296602,0.0163492,0,0,0
72,0.0479451,0.0550424,0.0639205,0,0.0164388,0.0550248,0,0,0.0127799,0,0,0.0479332,0.0443905,0.0340222,0.00951346,0.0144807,0.0253466,0.0334755,0.0263262,0.0381555,0.0633562,0.055354,0.0651968,0.0643557,0.0606334,0.0581599,0.0268768,0.0497997,0.0139022,0.0091434,0.0367925,0,0.0112788,0.0627138,0.026094,0,0,0.0171075,0,0,0.0377214,0.0486104,0.0251929,0.0143019,0.0171907,0.0371041,0.0156798,0.0448074,0.0255487,0.059544,0.0685296,0.0691704,0.0501386,0.0490222,0.069512,0.0157556,0.0197198,0.00776462,0.00841846,0.0296016,0.0164881,0,0,0
73,0.0479071,0.0552379,0.0642463,0,0.0163702,0.0556674,0,0,0.0128149,0,0,0.04797,0.0443237,0.035326,0.0100855,0.0139348,0.0252761,0.0333408,0.0261085,0.0382879,0.0633473,0.0552322,0.0646545,0.0639182,0.0601459,0.057655,0.0277722,0.0497094,0.0138487,0.00920159,0.0347633,0,0.0106933,0.0618787,0.0261072,0,0,0.0170957,0,0,0.0377905,0.0482942,0.0251347,0.0140063,0.0171072,0.0371845,0.0157177,0.0435887,0.0259314,0.0593654,0.0670119,0.0683895,0.0491815,0.0479647,0.0687072,0.0184234,0.019613,0.00787311,0.00844001,0.0296332,0.0165641,0,0,0
74,0.047892,0.0555001,0.0642372,0,0.0165795,0.0563154,0,0,0.0129015,0,0,0.0480255,0.0441668,0.0366838,0.01074,0.0134616,0.0252532,0.0331808,0.0257746,0.0384305,0.0633088,0.0550183,0.0641169,0.0634118,0.0596467,0.0570934,0.0285679,0.0496264,0.0138525,0.00918345,0.0331497,0,0.010075,0.0610128,0.0262042,0,0,0.0170949,0,0,0.0379104,0.047747,0.024521,0.0139176,0.0173007,0.0372424,0.0157886,0.0423586,0.0264291,0.0593916,0.0656175,0.0677185,0.0481739,0.0469811,0.068149,0.0208926,0.0195222,0.00792995,0.00854559,0.0297531,0.0166037,0,0,0
75,0.0478818,0.0558192,0.0639582,0,0.0169145,0.0568681,0,0,0.0129317,0,0,0.0480183,0.043978,0.0381214,0.0114544,0.0129764,0.0251819,0.0331115,0.0253756,0.0386083,0.0631313,0.0546453,0.0635397,0.0628839,0.059094,0.0564519,0.0293394,0.0495762,0.0138074,0.00925238,0.0315738,0,0.00962715,0.0602449,0.026185,0,0,0.0170296,0,0,0.038013,0.047185,0.0230309,0.0139392,0.0178616,0.0374366,0.0158818,0.0410686,0.0271452,0.0597294,0.0646467,0.067392,0.0474119,0.0462997,0.0678645,0.0232673,0.0194464,0.00795543,0.0086096,0.0300527,0.0165571,0,0,0
76,0.0470937,0.0560019,0.0636737,0,0.017348,0.0560052,0,0,0.0131091,0,0,0.0485316,0.0440332,0.0396036,0.0119933,0.0122132,0.026244,0.0340462,0.0248487,0.0386186,0.0627699,0.0541517,0.0631235,0.0625875,0.0586191,0.0558878,0.0304163,0.0487099,0.0135951,0.00982495,0.0434279,0,0.00785271,0.0597257,0.0252236,0,0,0.0169902,0,0,0.0382027,0.0481417,0.0231932,0.0128746,0.0263403,0.0372004,0.0157078,0.0360695,0.0351713,0.0630738,0.0627732,0.0663072,0.0474569,0.043695,0.0650806,0.00844515,0.0191365,0.00792409,0.00876822,0.0300633,0.0174326,0,0,0
77,0.0467743,0.0560576,0.062052,0,0.0179753,0.0562136,0,0,0.013204,0,0,0.048382,0.0436001,0.0413101,0.0122204,0.0114027,0.0262818,0.034134,0.0243426,0.0388586,0.0626825,0.0535318,0.0626897,0.0622421,0.0581942,0.0553292,0.0302757,0.0488341,0.013638,0.00967677,0.0430412,0,0.00828641,0.0591484,0.0249648,0,0,0.0169917,0,0,0.0382517,0.0487841,0.0220837,0.0125462,0.0286414,0.0376925,0.0158006,0.0354239,0.036025,0.0634476,0.0627326,0.0664912,0.0478534,0.0437076,0.0647197,0.00948882,0.0191452,0.00787502,0.00880052,0.0302921,0.0174422,0,0,0
78,0.046921,0.055961,0.0596916,0,0.0187893,0.0569794,0,0,0.0132936,0,0,0.0475624,0.0431671,0.0432969,0.0131848,0.0104501,0.0252566,0.0330679,0.0240986,0.0390772,0.0626549,0.0528003,0.0621494,0.0618515,0.0577543,0.0547482,0.0296053,0.0501291,0.0138459,0.00879693,0.028603,0,0.0102126,0.0590752,0.0253819,0,0,0.0168681,0,0,0.038105,0.0475177,0.0195218,0.0130797,0.0214679,0.0388307,0.0161847,0.0398156,0.0275061,0.0600187,0.0645254,0.0678548,0.0485488,0.0464842,0.0671508,0.0284706,0.0194662,0.00791322,0.00866202,0.0307295,0.016258,0,0,0
79,0.0462387,0.0555898,0.0571977,0,0.0197619,0.0565304,0,0,0.0131456,0,0,0.0474978,0.0433603,0.0452599,0.0146546,0.00981405,0.0253034,0.0327893,0.0239938,0.0389949,0.0625505,0.0522395,0.0615458,0.0613769,0.0572307,0.0540605,0.0291253,0.0503284,0.0137064,0.00873339,0.0260573,0,0.00929499,0.0591705,0.0249324,0,0,0.016708,0,0,0.0382975,0.0467507,0.0207816,0.0131748,0.0213625,0.0391461,0.0163018,0.0407406,0.0263689,0.0593088,0.0648108,0.0672813,0.0486932,0.0461908,0.0663179,0.0317711,0.0191482,0.00788742,0.00886969,0.0306179,0.0161564,0,0,0
