Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
39,0.0482562,0.0527595,0.0300456,0,0.0160416,0.0561507,0,0,0.0156289,0,0,0.0504054,0.0296879,0.0454135,0.0094249,0.0135359,0.0346534,0.0312377,0.0305121,0.053787,0.069471,0.054139,0.0670579,0.0663883,0.0664551,0.0638615,0.0406382,0.0446925,0.0121329,0.0125752,0.0450994,0,0.0197221,0.0583446,0.0225699,0,0,0.0179621,0,0,0.0403163,0.0539708,0.0139071,0.0155521,0.0227835,0.0317875,0.0176415,0.0634109,0.0870784,0.0666247,0.0341444,0.0638041,0.0500728,0.0494914,0.0680156,0.00904332,0.0151435,0.00843435,0.0104665,0.0281737,0.0170953,0,0,0
40,0.0477288,0.0526293,0.0411422,0,0.0172547,0.056198,0,0,0.0156986,0,0,0.0504779,0.0299058,0.0464876,0.00997595,0.0145309,0.0339493,0.0311089,0.029793,0.0585855,0.0702807,0.0532972,0.06634,0.0659694,0.0650904,0.0629676,0.0215351,0.0445797,0.0121271,0.012583,0.045781,0,0.0195974,0.0577141,0.0219613,0,0,0.0180356,0,0,0.0406486,0.0542137,0.0137801,0.0154879,0.0228686,0.0324409,0.0181307,0.0628053,0.0867092,0.0666365,0.0341643,0.0638884,0.0501824,0.049628,0.0681618,0.00945232,0.0146284,0.00852696,0.0107808,0.0278641,0.0173807,0,0,0
41,0.0481761,0.0527003,0.0364171,0,0.0156243,0.0575348,0,0,0.0154164,0,0,0.0502106,0.0291837,0.0415365,0.00744003,0.0136217,0.0341061,0.0311907,0.031984,0.0538636,0.0696247,0.0556974,0.0680483,0.0674261,0.0672798,0.0645377,0.0268155,0.0450167,0.0122803,0.0122916,0.0476534,0,0.0195342,0.0572396,0.022429,0,0,0.0177553,0,0,0.0400232,0.0557416,0.0141099,0.0174096,0.0224378,0.0315473,0.0176671,0.0626309,0.0866739,0.067105,0.0354506,0.0637223,0.0500504,0.0493759,0.0678789,0.0105706,0.0155566,0.00863795,0.00992035,0.0279482,0.0170155,0,0,0
42,0.0481308,0.0526615,0.0404934,0,0.0154077,0.0581587,0,0,0.0153247,0,0,0.0500724,0.0290114,0.039874,0.00664929,0.0140958,0.033885,0.0309952,0.0327593,0.0537721,0.0696689,0.0563814,0.0686839,0.0680427,0.0677235,0.0650328,0.0207023,0.0452327,0.0123258,0.0121623,0.0484067,0,0.0193997,0.0566346,0.022466,0,0,0.0176226,0,0,0.0399166,0.0564862,0.0142721,0.0181056,0.0223062,0.0312277,0.0176319,0.0623217,0.0863595,0.0672452,0.0360613,0.0636745,0.0500486,0.0493105,0.0678315,0.0112161,0.0156891,0.00860049,0.00995762,0.0278673,0.0169576,0,0,0
43,0.0481319,0.0525975,0.0432049,0,0.0150983,0.0588446,0,0,0.0152136,0,0,0.0500261,0.0286016,0.0379434,0.00619021,0.0162563,0.0336872,0.0307503,0.0337305,0.0531668,0.0699027,0.0572188,0.069351,0.0685679,0.0683096,0.065538,0.0165137,0.0454202,0.0123988,0.0120676,0.0494881,0,0.0192374,0.0561091,0.0225044,0,0,0.0175039,0,0,0.0398477,0.0574715,0.0143947,0.0192189,0.0220523,0.0309449,0.0175515,0.0619276,0.0860928,0.0675065,0.0368826,0.0635841,0.050087,0.0491922,0.0676682,0.0122822,0.0158164,0.00849632,0.0100296,0.0277816,0.0169019,0,0,0
44,0.0481377,0.0525063,0.0448267,0,0.0148318,0.0593456,0,0,0.0150457,0,0,0.0499373,0.0283361,0.0363212,0.00575546,0.0186697,0.033467,0.0304376,0.0345317,0.0524008,0.0701433,0.0579017,0.0699541,0.068913,0.0687738,0.0658919,0.0137554,0.0455892,0.0125086,0.0119462,0.0505106,0,0.0189383,0.0556978,0.0225105,0,0,0.0173816,0,0,0.0397844,0.0582329,0.0144718,0.0202631,0.0216666,0.0307536,0.0175342,0.0616193,0.0859122,0.067784,0.037585,0.0634829,0.0501199,0.0490491,0.0674941,0.0133048,0.0159023,0.0084179,0.0100743,0.0276897,0.016844,0,0,0
45,0.048064,0.0524127,0.0448559,0,0.014788,0.0597037,0,0,0.0148558,0,0,0.0498338,0.0281949,0.0349072,0.00555906,0.0214714,0.0332496,0.0302746,0.0351278,0.051534,0.070393,0.0584491,0.0704425,0.0690743,0.0689756,0.0660327,0.0127265,0.0457303,0.0125507,0.0118817,0.0517058,0,0.0185074,0.0554224,0.0223656,0,0,0.0172904,0,0,0.0397024,0.0589202,0.0146057,0.0213224,0.0210875,0.0306484,0.0175321,0.0613438,0.0858504,0.0680978,0.038168,0.0633645,0.0501057,0.0488374,0.0672674,0.0144324,0.0159739,0.00838588,0.0100504,0.0275898,0.0168303,0,0,0
46,0.04793,0.0523575,0.044072,0,0.0150538,0.0599621,0,0,0.0147918,0,0,0.0497565,0.0281382,0.0337017,0.00563197,0.0239405,0.0330992,0.0302302,0.035738,0.0507913,0.0706512,0.0587864,0.0707286,0.0690865,0.0689703,0.0660709,0.012831,0.0458798,0.0125091,0.0118365,0.052546,0,0.0179222,0.055202,0.0220232,0,0,0.0172563,0,0,0.0396143,0.0594679,0.01479,0.0222077,0.0205421,0.0306485,0.017526,0.0609958,0.0858331,0.0683467,0.038531,0.0632327,0.050059,0.0486049,0.0670181,0.015368,0.0160002,0.00833709,0.0100861,0.0274596,0.0168761,0,0,0
47,0.0477869,0.0522296,0.0431731,0,0.0154361,0.060099,0,0,0.0147243,0,0,0.0497025,0.028107,0.032936,0.00568298,0.0258539,0.0330082,0.0301885,0.0361212,0.0502741,0.0708553,0.0589625,0.070929,0.0690127,0.0689775,0.0661642,0.0133679,0.0459927,0.0125483,0.011753,0.0529861,0,0.0172613,0.0550221,0.021812,0,0,0.0172458,0,0,0.0395672,0.0599307,0.0149413,0.0229213,0.0201938,0.0306044,0.0175349,0.060662,0.0858019,0.0685443,0.0387036,0.0630917,0.0500049,0.0483718,0.0667133,0.0160929,0.0160289,0.00837238,0.0100904,0.0272587,0.0169853,0,0,0
48,0.0476276,0.0520848,0.042536,0,0.0158552,0.0601875,0,0,0.0146556,0,0,0.0496652,0.0280435,0.0326853,0.0056684,0.027036,0.0329879,0.0300791,0.0362509,0.0501552,0.0710741,0.0591202,0.0712044,0.068961,0.0691151,0.0664263,0.0139843,0.0460961,0.0125821,0.0117169,0.0530466,0,0.0166558,0.0548511,0.0216582,0,0,0.0172345,0,0,0.0395409,0.060404,0.0151232,0.0235102,0.0199181,0.0304036,0.017588,0.0603726,0.0857726,0.0687075,0.0387418,0.0628568,0.049958,0.0480718,0.0663365,0.0166744,0.0160658,0.00838066,0.0101204,0.0270333,0.0171461,0,0,0
49,0.0473921,0.0519495,0.0410045,0,0.0163816,0.0602128,0,0,0.0147557,0,0,0.0496151,0.0277972,0.0327328,0.0060765,0.028542,0.0329201,0.030051,0.0362168,0.0502132,0.0714083,0.0592982,0.0713605,0.0688187,0.069287,0.0666899,0.0157673,0.046138,0.0126032,0.0115902,0.0544999,0,0.0156032,0.0547968,0.0215006,0,0,0.0179301,0,0,0.0392948,0.0609233,0.0157707,0.0245363,0.019178,0.0302363,0.0178107,0.0598578,0.0859721,0.0691329,0.0389388,0.0626019,0.0499204,0.0476065,0.0658112,0.0184654,0.0159919,0.00867717,0.0094115,0.0268131,0.0172896,0,0,0
50,0.0472996,0.0517785,0.040581,0,0.0164119,0.0601978,0,0,0.0146821,0,0,0.0496191,0.027643,0.0327997,0.00624488,0.0283143,0.0331469,0.0299704,0.0361262,0.0508657,0.0715052,0.0594463,0.0715811,0.0691131,0.0695904,0.0669971,0.0166571,0.0462026,0.0125861,0.0116454,0.054548,0,0.0149551,0.0548555,0.021292,0,0,0.017801,0,0,0.039291,0.0614318,0.0161983,0.0250336,0.019262,0.0299492,0.0177929,0.0595129,0.0859764,0.0691951,0.0387936,0.0623054,0.0495421,0.0473085,0.0654969,0.0187859,0.0160342,0.00857071,0.00957971,0.0265925,0.017455,0,0,0
51,0.0472051,0.0516043,0.0400657,0,0.0160114,0.0599764,0,0,0.0146157,0,0,0.0496521,0.0274659,0.0329284,0.00670737,0.0275587,0.0334805,0.0299248,0.0359115,0.0519312,0.071559,0.0593836,0.071752,0.0695513,0.0699609,0.0672203,0.017774,0.0461976,0.0125895,0.0116965,0.0548906,0,0.0140356,0.0551138,0.0211064,0,0,0.0177014,0,0,0.0392536,0.0618116,0.0169346,0.0256704,0.0192377,0.0296719,0.017779,0.0593071,0.0861082,0.0693973,0.038429,0.0619433,0.0491436,0.0469159,0.065024,0.0194321,0.0160294,0.00848192,0.00969664,0.0264071,0.0175796,0,0,0
52,0.0470886,0.0514642,0.0393866,0,0.0153685,0.0595443,0,0,0.0145991,0,0,0.0496872,0.0273609,0.0332661,0.00729756,0.0261671,0.0339483,0.0299144,0.0355095,0.0530289,0.0715521,0.0589247,0.0718567,0.0700132,0.0703126,0.0673958,0.0190443,0.0461832,0.0125404,0.0117628,0.0551849,0,0.0129655,0.0554996,0.0209434,0,0,0.0176176,0,0,0.0391884,0.0620532,0.0178879,0.0263126,0.0191379,0.0291599,0.0177304,0.0591907,0.0862998,0.0696346,0.0379226,0.0615213,0.0487374,0.0464201,0.0644244,0.0200882,0.0159591,0.00842333,0.00973077,0.0262471,0.0176834,0,0,0
53,0.0469435,0.0513091,0.0383492,0,0.0148336,0.0589063,0,0,0.0146543,0,0,0.0497223,0.0271567,0.034003,0.00787673,0.0241783,0.0344072,0.0298592,0.0348278,0.0540381,0.0713397,0.0580598,0.0717833,0.0703218,0.0704579,0.06742,0.0206664,0.0461792,0.0124345,0.0118705,0.0553422,0,0.0118095,0.0560625,0.0208189,0,0,0.0175656,0,0,0.0392448,0.0621197,0.0189878,0.0269427,0.0191256,0.0285871,0.0176563,0.059112,0.0865022,0.0698625,0.0373928,0.0610719,0.048336,0.0459015,0.0637834,0.0205262,0.0158193,0.00842512,0.00975895,0.0260839,0.0177454,0,0,0
54,0.0467872,0.0511322,0.0370757,0,0.0146439,0.0581055,0,0,0.0146484,0,0,0.0497688,0.0269104,0.0352293,0.00845679,0.0218247,0.0347727,0.029844,0.0338707,0.0550336,0.0709102,0.0567613,0.0714018,0.0703627,0.0702925,0.0671778,0.0227445,0.0461261,0.0123221,0.0120097,0.055242,0,0.0106012,0.056703,0.0207522,0,0,0.0175548,0,0,0.0393634,0.0621308,0.0202081,0.0275691,0.0192128,0.027971,0.0176194,0.059034,0.0866679,0.0700595,0.0367484,0.0606305,0.0479159,0.0453802,0.0631208,0.0206749,0.0156383,0.00839381,0.00994109,0.0259327,0.0178091,0,0,0
55,0.0466593,0.0510015,0.035705,0,0.0145849,0.0572417,0,0,0.0146444,0,0,0.0498134,0.0267082,0.0364632,0.0089844,0.0194977,0.0350827,0.030063,0.0327916,0.0558005,0.0705441,0.0553148,0.0706662,0.0699411,0.0697731,0.0666531,0.025298,0.0460288,0.012162,0.0121969,0.054856,0,0.00945526,0.0573306,0.0207437,0,0,0.0176785,0,0,0.0394528,0.0620589,0.0215392,0.0282256,0.0193428,0.0273273,0.017637,0.0589321,0.0867364,0.070246,0.0360744,0.0601834,0.0474064,0.0448308,0.0624449,0.0208518,0.0153669,0.00834133,0.0101596,0.0258385,0.0178904,0,0,0
56,0.0465328,0.0509538,0.0344228,0,0.0144708,0.0564035,0,0,0.0146848,0,0,0.0499245,0.0263721,0.0368258,0.00931994,0.0173941,0.0353867,0.0301808,0.0319817,0.0563425,0.0702651,0.0539211,0.0695843,0.0689784,0.0690337,0.0659732,0.0279592,0.0458863,0.0120677,0.0123433,0.0541883,0,0.00824792,0.0578833,0.0207537,0,0,0.0178531,0,0,0.0395231,0.0619346,0.022931,0.0289433,0.019403,0.0268616,0.0176628,0.058776,0.0866564,0.0703915,0.0354765,0.0596999,0.0467806,0.0441849,0.0617362,0.0210482,0.0150835,0.00830689,0.0103163,0.0258188,0.0179156,0,0,0
57,0.046337,0.0509885,0.0337743,0,0.0140736,0.0555463,0,0,0.0150498,0,0,0.0499265,0.0259507,0.0366536,0.00937591,0.0149352,0.0356333,0.0303655,0.0315122,0.0568798,0.0701174,0.0526356,0.0684974,0.0679809,0.0683707,0.0654568,0.0299545,0.0457463,0.0121492,0.0121212,0.0538391,0,0.00685043,0.0583019,0.0208191,0,0,0.0186911,0,0,0.0393518,0.0615577,0.0247355,0.0297355,0.0193026,0.0265945,0.0178874,0.0584466,0.0865207,0.0704116,0.0350091,0.0593227,0.0461757,0.0434388,0.0610223,0.0214544,0.0147573,0.00851838,0.00977995,0.0258215,0.0179098,0,0,0
58,0.0463134,0.0509497,0.0322386,0,0.0134025,0.0550901,0,0,0.0151212,0,0,0.0500776,0.0256235,0.0357206,0.00960186,0.0137917,0.0358327,0.0306037,0.0316494,0.0570847,0.0702671,0.0520582,0.0676991,0.0671969,0.067948,0.0651949,0.0319673,0.0455126,0.0120436,0.01236,0.0527468,0,0.00606096,0.0586178,0.0208516,0,0,0.0187386,0,0,0.0394502,0.0615899,0.0258597,0.0304683,0.0194299,0.0263199,0.0178716,0.0583334,0.0863691,0.0702544,0.0345872,0.0586844,0.0453409,0.042678,0.0603313,0.0215326,0.0145304,0.00845031,0.0100593,0.0258748,0.01797,0,0,0
59,0.0461944,0.0509437,0.0309837,0,0.0117116,0.0546786,0,0,0.0152708,0,0,0.0502708,0.025723,0.0348989,0.00973288,0.0123649,0.0361371,0.0309372,0.0321055,0.0573959,0.0707038,0.0519376,0.0673667,0.0670242,0.0675626,0.0649162,0.0335205,0.0452891,0.0119468,0.0126174,0.0517319,0,0.00531917,0.058734,0.0207441,0,0,0.0187977,0,0,0.0394852,0.0613869,0.0272122,0.0312549,0.0195068,0.0261738,0.0178602,0.0582937,0.0862239,0.0701259,0.0342602,0.0581367,0.0444612,0.0418557,0.0595247,0.0219624,0.0144062,0.00836798,0.010297,0.026071,0.0181736,0,0,0
60,0.0459225,0.0508509,0.0303062,0,0.010122,0.0543833,0,0,0.0153674,0,0,0.0504463,0.0261217,0.0334679,0.00967845,0.0111944,0.0365826,0.0313143,0.0325223,0.0574501,0.0710842,0.0522625,0.0675969,0.0674391,0.0672047,0.0645576,0.035063,0.0450717,0.0118834,0.0128107,0.0505143,0,0.00489866,0.0586785,0.0204024,0,0,0.0188179,0,0,0.039552,0.0610345,0.0286032,0.0319978,0.0196322,0.0261467,0.0178244,0.0584207,0.0860576,0.0699652,0.0338829,0.0576996,0.0435255,0.0410123,0.0586917,0.0224207,0.0144315,0.00835652,0.0103529,0.0260654,0.0185806,0,0,0
61,0.0454568,0.0505496,0.0300312,0,0.00958432,0.0542218,0,0,0.0154292,0,0,0.0505677,0.0264463,0.0321442,0.00939891,0.0110143,0.0370562,0.0317702,0.0326486,0.0568852,0.0710368,0.0524809,0.0681361,0.06811,0.0669129,0.0641934,0.0363742,0.0448746,0.0118772,0.0129897,0.0487242,0,0.00503349,0.0584499,0.0198,0,0,0.0188081,0,0,0.0395369,0.0608083,0.0300881,0.0327354,0.0198502,0.0262824,0.0178063,0.0587817,0.0859158,0.0696397,0.0334619,0.05721,0.0426234,0.0402051,0.0578897,0.0227903,0.0145693,0.00830722,0.0102883,0.0257813,0.0191791,0,0,0
62,0.0448028,0.0501309,0.0295337,0,0.0100515,0.0540171,0,0,0.0155373,0,0,0.0507764,0.0264024,0.0323401,0.00902792,0.012117,0.0373852,0.0323986,0.0325038,0.0559468,0.0703727,0.051974,0.0681477,0.0682724,0.0662686,0.0634543,0.0378278,0.0446004,0.0118419,0.0132814,0.0462758,0,0.00553469,0.0581957,0.0191946,0,0,0.0187571,0,0,0.0395351,0.0608166,0.0318963,0.0334574,0.0201448,0.0265066,0.0177592,0.0591881,0.0858113,0.0693288,0.0332516,0.0567729,0.0418015,0.0394565,0.0571016,0.022993,0.0147296,0.0082511,0.0102348,0.0253635,0.0198282,0,0,0
63,0.0442818,0.049717,0.028527,0,0.0113527,0.0535523,0,0,0.0158442,0,0,0.0510973,0.0259047,0.0341388,0.00875367,0.0133989,0.037482,0.0331239,0.0319845,0.055061,0.0695162,0.0508221,0.0673,0.0675492,0.0648066,0.0619811,0.0396407,0.0440865,0.0117145,0.0136726,0.0430737,0,0.00610399,0.0581035,0.0188437,0,0,0.0187463,0,0,0.0396657,0.0605861,0.033914,0.0338447,0.0202399,0.0269188,0.0176497,0.0594385,0.0857441,0.0690673,0.0331255,0.0562071,0.0409253,0.0386776,0.0564444,0.023085,0.0145501,0.00826115,0.0103222,0.0249735,0.0202847,0,0,0
64,0.0440438,0.049538,0.028199,0,0.0130698,0.0526524,0,0,0.0172514,0,0,0.0511573,0.0253465,0.0365276,0.00889253,0.0140521,0.0373418,0.0341569,0.0310002,0.0542539,0.0686801,0.0494349,0.0658813,0.0662667,0.0629652,0.0602767,0.0411943,0.043334,0.0116095,0.0135023,0.0389483,0,0.00674534,0.0584651,0.0187692,0,0,0.0194731,0,0,0.0398399,0.059991,0.035995,0.0338378,0.0198271,0.027541,0.0177683,0.059583,0.0856781,0.0688488,0.0328364,0.0555469,0.0397938,0.0377292,0.0557436,0.02363,0.0138138,0.0085132,0.0102156,0.0248027,0.0205029,0,0,0
65,0.0438401,0.049207,0.0339201,0,0.0158965,0.0512277,0,0,0.0179534,0,0,0.0520817,0.0255159,0.0402058,0.0103737,0.0206027,0.0365033,0.0350509,0.0286085,0.0570138,0.0689115,0.0472732,0.0635163,0.064056,0.0600593,0.0581794,0.0320412,0.0420624,0.0113705,0.0145139,0.0341826,0,0.00725139,0.0591016,0.0187395,0,0,0.0201999,0,0,0.0407962,0.0587277,0.0375247,0.032772,0.0190472,0.0287968,0.018259,0.0596013,0.0856258,0.0686132,0.0320372,0.0548343,0.0387273,0.0369512,0.0551387,0.0252702,0.0121538,0.00869814,0.011264,0.0244363,0.0209096,0,0,0
66,0.0444313,0.0491771,0.0285651,0,0.0153777,0.0510204,0,0,0.0183039,0,0,0.0526982,0.0243947,0.0397376,0.0101814,0.0131076,0.0371401,0.0358558,0.0297658,0.0523919,0.0676596,0.0481546,0.0639472,0.0642404,0.0613913,0.05895,0.0429142,0.0412819,0.0112983,0.0152517,0.0305688,0,0.00838079,0.0593438,0.019051,0,0,0.0204407,0,0,0.0409402,0.0590236,0.0392311,0.0335696,0.0189231,0.0287146,0.0178026,0.0608205,0.0859937,0.0682242,0.0323773,0.0534867,0.0373362,0.0357779,0.053948,0.0269713,0.011855,0.00866238,0.0115492,0.024271,0.0207671,0,0,0
67,0.0439861,0.0489208,0.0348457,0,0.0171066,0.0500082,0,0,0.020001,0,0,0.0530675,0.0247901,0.0424984,0.0114193,0.0181632,0.0367405,0.036861,0.0279528,0.0552048,0.0682456,0.0469007,0.0625447,0.0628715,0.059663,0.0579704,0.0315829,0.0401638,0.011155,0.0155742,0.0259319,0,0.00900426,0.0598581,0.0188595,0,0,0.0214925,0,0,0.0418917,0.0579491,0.040625,0.0324347,0.018788,0.0296766,0.0185659,0.0612432,0.0861112,0.0680245,0.0318549,0.0526708,0.0364026,0.035083,0.0533335,0.0297228,0.010479,0.00884024,0.0127213,0.0237422,0.0214873,0,0,0
68,0.0439169,0.0486737,0.0356038,0,0.0167845,0.0499003,0,0,0.0200618,0,0,0.0536241,0.024575,0.0423429,0.011282,0.0163177,0.0370326,0.0373298,0.0276158,0.0546717,0.0682826,0.0471258,0.0625929,0.0628407,0.0597745,0.0580678,0.0293331,0.0395167,0.0110324,0.0164045,0.0224956,0,0.00954821,0.0599137,0.018835,0,0,0.021823,0,0,0.0423308,0.0580602,0.0410102,0.0321773,0.0191232,0.029692,0.018668,0.0621069,0.0867328,0.0679984,0.0314614,0.0517212,0.03549,0.034399,0.0527433,0.0328233,0.00999655,0.00883476,0.0133825,0.0231258,0.0218773,0,0,0
69,0.0437639,0.0484949,0.0361537,0,0.0159573,0.0499634,0,0,0.0203927,0,0,0.0536518,0.0243655,0.0418502,0.0109829,0.01447,0.0373903,0.0378096,0.0269105,0.0545096,0.0685357,0.0473812,0.0627582,0.0629849,0.0598161,0.0580357,0.0272299,0.0391474,0.0109873,0.0166834,0.0199159,0,0.00968066,0.0598477,0.0186931,0,0,0.0220418,0,0,0.0424099,0.0583824,0.0404167,0.0320218,0.0195876,0.0294554,0.018733,0.0628041,0.0875095,0.0682205,0.0308533,0.051056,0.0348457,0.0339761,0.0524307,0.0369335,0.00979,0.00882022,0.0136537,0.0227289,0.0223307,0,0,0
70,0.0436006,0.0483302,0.036254,0,0.0148218,0.0500911,0,0,0.0205191,0,0,0.0535967,0.0241009,0.0413801,0.0106135,0.013227,0.0377824,0.0381086,0.0264051,0.0545006,0.0688444,0.0476846,0.0629472,0.0632225,0.059791,0.0578996,0.0260626,0.0390884,0.0110058,0.0167976,0.018622,0,0.00974668,0.0597036,0.0185112,0,0,0.0221213,0,0,0.0422245,0.0586837,0.0391307,0.0319883,0.0202051,0.0291138,0.018734,0.0633691,0.0881676,0.0688382,0.0301138,0.0508066,0.0345639,0.0338186,0.0525593,0.042278,0.00972909,0.00884346,0.0136299,0.0224892,0.0227459,0,0,0
71,0.0433591,0.0482007,0.0357969,0,0.0139711,0.0502913,0,0,0.0204854,0,0,0.0535057,0.0237686,0.040801,0.0102045,0.0130105,0.0380982,0.0382751,0.0260474,0.0543016,0.0688926,0.048024,0.0631032,0.0634203,0.0597581,0.0577431,0.0259485,0.0392608,0.0110555,0.0167263,0.0185798,0,0.0101764,0.0595257,0.0182549,0,0,0.0220347,0,0,0.0420375,0.0588587,0.0384406,0.0320728,0.0206826,0.0288244,0.018709,0.0637744,0.0886481,0.0694003,0.0294128,0.0510825,0.0346971,0.0340868,0.0532314,0.0484508,0.00985393,0.00879421,0.0135337,0.0224191,0.0230545,0,0,0
72,0.0430794,0.0481537,0.0351148,0,0.0134169,0.0505027,0,0,0.0203089,0,0,0.0533569,0.02324,0.0403658,0.00984909,0.0137856,0.038165,0.0383443,0.0256133,0.0536793,0.0685668,0.0481923,0.0632589,0.0635606,0.059796,0.0576599,0.0265062,0.0395043,0.0110875,0.0165675,0.0190143,0,0.0105838,0.0593553,0.0180017,0,0,0.0218391,0,0,0.0419308,0.0591158,0.0387432,0.0322086,0.0208433,0.0287054,0.0186935,0.0639417,0.0889253,0.0700468,0.0287143,0.0516202,0.0350567,0.034563,0.054044,0.0537994,0.0100992,0.00872247,0.0134122,0.0224917,0.0232523,0,0,0
73,0.0427824,0.0482413,0.0344586,0,0.0130271,0.050714,0,0,0.0200293,0,0,0.0533629,0.0224022,0.0400977,0.00958755,0.015014,0.0380738,0.0383963,0.0251478,0.0528983,0.0681177,0.0482313,0.0635073,0.0637229,0.0600899,0.0578273,0.0273636,0.0396602,0.0110333,0.0165719,0.0194147,0,0.0107221,0.0591652,0.0178971,0,0,0.0220056,0,0,0.0417606,0.0594212,0.0396585,0.0323854,0.0211063,0.0287361,0.0187193,0.063995,0.0892018,0.0704477,0.0277297,0.0520629,0.03535,0.0349664,0.0545931,0.0569751,0.0103009,0.00879979,0.0130092,0.0225463,0.023367,0,0,0
74,0.0426938,0.048325,0.0340419,0,0.0127602,0.0509632,0,0,0.0200211,0,0,0.0534138,0.0217242,0.0401771,0.00947174,0.0162551,0.0379364,0.0385416,0.0248548,0.0523583,0.067849,0.0483148,0.0638483,0.0639155,0.0606479,0.0583312,0.0279717,0.0397628,0.0109927,0.0164956,0.0198001,0,0.0108811,0.0589179,0.0177047,0,0,0.0213561,0,0,0.0421024,0.0595142,0.0406534,0.0323874,0.0210795,0.0288877,0.0184805,0.0638819,0.0892431,0.0706117,0.0269609,0.0523672,0.0355116,0.0352751,0.0553011,0.0588905,0.0105408,0.00872595,0.0133196,0.0225347,0.0233989,0,0,0
75,0.0427088,0.0483985,0.034208,0,0.0125548,0.0513193,0,0,0.0199579,0,0,0.0535442,0.0212845,0.0403048,0.00938588,0.0170605,0.0376944,0.0386661,0.024732,0.0522227,0.0677338,0.0485504,0.0641762,0.0641512,0.0612259,0.0588899,0.0279148,0.0398323,0.0110306,0.0165419,0.0200645,0,0.0110955,0.0585164,0.0176755,0,0,0.0213247,0,0,0.0421892,0.0589626,0.0415118,0.0321037,0.0208683,0.0291769,0.0184534,0.0637048,0.0891046,0.0709214,0.0266975,0.0528213,0.0354343,0.035441,0.0560863,0.0599275,0.0106283,0.00877017,0.0133126,0.0225282,0.0232791,0,0,0
76,0.0427789,0.0484306,0.034553,0,0.0123686,0.0517295,0,0,0.0200164,0,0,0.0536905,0.0210192,0.0401585,0.00931258,0.0173429,0.0374785,0.0387979,0.0247923,0.0522336,0.0678187,0.0488864,0.0644594,0.0644024,0.0616221,0.0592892,0.0272995,0.0397555,0.011053,0.016625,0.0200914,0,0.0111052,0.0580479,0.0177225,0,0,0.0213376,0,0,0.0422112,0.0584762,0.0420289,0.0317547,0.0210995,0.0294759,0.0184457,0.0636689,0.0890506,0.0710477,0.0264478,0.0533985,0.035271,0.0355556,0.0569054,0.0599997,0.0106468,0.00876996,0.0133487,0.0224815,0.0231675,0,0,0
77,0.042821,0.0484226,0.0349795,0,0.0122023,0.0521736,0,0,0.0201787,0,0,0.0538509,0.0208537,0.0398483,0.00914785,0.0171408,0.0375552,0.0389867,0.0248826,0.0522418,0.067998,0.0492679,0.0646728,0.0646387,0.0618072,0.0594732,0.0262698,0.0395786,0.0110582,0.0167311,0.0198412,0,0.0109277,0.0575217,0.0177772,0,0,0.0214442,0,0,0.0423129,0.0579911,0.0422426,0.0314558,0.0218628,0.0297185,0.0184584,0.063939,0.0892835,0.0708706,0.0258765,0.0538538,0.0351474,0.0357257,0.057667,0.0592754,0.0105975,0.00878386,0.0134312,0.0223886,0.0230856,0,0,0
78,0.0428714,0.0484025,0.0357182,0,0.0120706,0.0526118,0,0,0.0203578,0,0,0.0539889,0.0207985,0.0394175,0.00891208,0.0166286,0.0376207,0.0391747,0.024922,0.0521478,0.0682318,0.0496325,0.0647619,0.0647676,0.0618218,0.0594306,0.0248929,0.0394058,0.0112052,0.0167759,0.0196439,0,0.0109327,0.0570223,0.0178984,0,0,0.0216006,0,0,0.042454,0.0575071,0.0424759,0.0311266,0.0221554,0.0298958,0.0184809,0.0640557,0.0893009,0.0706853,0.0257865,0.0540757,0.0348196,0.0357052,0.0580672,0.0590433,0.0105366,0.00880172,0.0134953,0.0223007,0.022977,0,0,0
79,0.0429335,0.0484102,0.0365103,0,0.0119454,0.0531073,0,0,0.0205814,0,0,0.0541518,0.0207895,0.0390827,0.00862839,0.0157129,0.0376028,0.0394328,0.0249111,0.0519714,0.0683897,0.0499964,0.0647931,0.0648252,0.0617799,0.0593238,0.0233812,0.0391436,0.0114436,0.016856,0.0194717,0,0.0110511,0.0564778,0.0180209,0,0,0.0216783,0,0,0.0425035,0.0572789,0.04266,0.0308572,0.0223975,0.0300432,0.0184624,0.0641701,0.0891895,0.0705951,0.0259201,0.0538335,0.0346912,0.035606,0.0581321,0.0589379,0.0104248,0.00881451,0.0134811,0.0222503,0.0228772,0,0,0
