Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
All Timesteps RMSE,0,0,0,0,0.048117,0.0488515,0,0,0.0427479,0,0.0257465,0.0607154,0,0,0.0255703,0,0,0.0545829,0.0296116,0.0396148,0.0109314,0.0172204,0.0355437,0.0576406,0.02785,0.0460315,0.0650246,0.049759,0.0654968,0.062451,0.06286,0.0622829,0.0389988,0.0351506,0.0139183,0.0139944,0.0358412,0,0.0348218,0.0597492,0.0258862,0,0,0.0211265,0,0,0.0376704,0.0447207,0.0265461,0.0126157,0.0200569,0.0403147,0.016604,0.0373691,0.024443,0.0543961,0.0585737,0.0631624,0.0446746,0.043641,0.0657625,0.0328396,0.0184195,0.00943363,0.00753582,0.0284012,0.0188782,0,0,0,0
0,0,0,0,0,0.0478078,0.0481124,0,0,0.0304465,0,0.0353211,0.0617125,0,0,0.0276708,0,0,0.0546581,0.0300381,0.0597796,0.0179758,0.00795475,0.0354423,0.0554754,0.0266008,0.0389109,0.0634925,0.0487637,0.0540783,0.0509993,0.0526186,0.051968,0.0785968,0.0338428,0.012675,0.0146121,0.025384,0,0.0315753,0.0586872,0.0263631,0,0,0.0220736,0,0,0.0406113,0.0395202,0.0162801,0.0102879,0.019674,0.0442754,0.0176843,0.0344603,0.0281332,0.0567306,0.0574605,0.0635421,0.0438063,0.0448022,0.0659479,0.0310974,0.0150582,0.00890025,0.0104887,0.0303483,0.0169148,0,0,0,0
1,0,0,0,0,0.0477324,0.0488125,0,0,0.0304726,0,0.0357438,0.0615683,0,0,0.0275827,0,0,0.0544918,0.0294303,0.0604597,0.0176435,0.00812956,0.036046,0.0550487,0.0265625,0.0393481,0.0631004,0.0481028,0.054393,0.0510053,0.0529516,0.0523048,0.0797075,0.0337693,0.0126239,0.0144434,0.0254434,0,0.0319092,0.0587292,0.0264943,0,0,0.0220019,0,0,0.0405948,0.0395044,0.0161045,0.0107323,0.0194899,0.0437837,0.017468,0.0344395,0.0280171,0.0567546,0.0575107,0.0634621,0.043704,0.0462827,0.0656449,0.0302996,0.0148563,0.0088009,0.0106722,0.031008,0.0164749,0,0,0,0
2,0,0,0,0,0.0478014,0.0489851,0,0,0.0305984,0,0.0359013,0.0613387,0,0,0.0273899,0,0,0.0544018,0.0290631,0.0609464,0.0174839,0.00847749,0.0367335,0.0547285,0.0264234,0.0394322,0.0628282,0.047653,0.0544457,0.0513139,0.0535422,0.0529668,0.0805695,0.0338265,0.0127258,0.0142218,0.025864,0,0.0319309,0.0590261,0.026603,0,0,0.0219125,0,0,0.0405771,0.0396007,0.0159738,0.0109041,0.0194091,0.0434646,0.0171925,0.0344165,0.0281376,0.0567702,0.0577319,0.0633357,0.0437038,0.0464273,0.0654331,0.0292706,0.0149067,0.00869235,0.0107757,0.0312297,0.0163542,0,0,0,0
3,0,0,0,0,0.047957,0.0489645,0,0,0.030783,0,0.0359215,0.061073,0,0,0.0271924,0,0,0.0543738,0.0287541,0.0612995,0.0173444,0.00882812,0.0372971,0.0545706,0.0262438,0.0396015,0.0627355,0.0472952,0.0547394,0.0518064,0.0542958,0.0538444,0.0812371,0.0339269,0.0128436,0.0140723,0.0265196,0,0.0318341,0.0594355,0.0266946,0,0,0.0218068,0,0,0.0405427,0.0397584,0.0157388,0.0110491,0.0194339,0.0431585,0.0168881,0.0343987,0.0282691,0.0567915,0.0580697,0.0631862,0.0437119,0.0460966,0.0652152,0.0281222,0.0150124,0.00862285,0.0107766,0.0313175,0.0163394,0,0,0,0
4,0,0,0,0,0.0480955,0.0489332,0,0,0.0311323,0,0.0358403,0.060862,0,0,0.0269717,0,0,0.0543138,0.0284158,0.0614634,0.0171763,0.00929247,0.0377903,0.0544284,0.0260909,0.039957,0.0627618,0.0469354,0.0553228,0.0524373,0.0551415,0.0548488,0.0818585,0.0340612,0.0128183,0.0139431,0.0272602,0,0.0317224,0.0598087,0.0267616,0,0,0.0216827,0,0,0.0404471,0.0399487,0.0154225,0.0112317,0.0195102,0.0428951,0.0169055,0.0346261,0.0283538,0.056839,0.0583937,0.0630603,0.0438523,0.0458684,0.0650181,0.026927,0.0150982,0.00857378,0.0106626,0.0313205,0.01636,0,0,0,0
5,0,0,0,0,0.0482269,0.0489279,0,0,0.03166,0,0.0356851,0.0606571,0,0,0.026773,0,0,0.0542191,0.028056,0.0615209,0.0169847,0.0099981,0.0382428,0.0542267,0.025938,0.0403932,0.0625584,0.0465588,0.056101,0.0532301,0.0561077,0.0560146,0.0824562,0.0341884,0.0127272,0.0138583,0.0279951,0,0.0315284,0.0601508,0.0268327,0,0,0.021571,0,0,0.0402937,0.0401065,0.0154297,0.0115018,0.0195311,0.0425842,0.0168194,0.0353415,0.0284924,0.0568623,0.0586048,0.0630169,0.0440007,0.0458207,0.0649582,0.0255725,0.0152303,0.00851508,0.0104976,0.0312823,0.016405,0,0,0,0
6,0,0,0,0,0.0483792,0.0489268,0,0,0.0322272,0,0.0354315,0.0603182,0,0,0.0265289,0,0,0.0541586,0.0277106,0.0616478,0.0167902,0.0109055,0.0386053,0.0539469,0.0257489,0.0409345,0.0623762,0.0461507,0.0569747,0.0541839,0.0572315,0.0572024,0.0830233,0.0343279,0.0127251,0.0137753,0.028858,0,0.0313505,0.0604712,0.0268808,0,0,0.0214609,0,0,0.0401179,0.0402206,0.0154772,0.0117924,0.0194848,0.0421922,0.0166108,0.0358187,0.0285871,0.0568128,0.0588352,0.0629828,0.0440825,0.045775,0.0649242,0.024138,0.0154308,0.00847142,0.0102814,0.0312299,0.0164752,0,0,0,0
7,0,0,0,0,0.0486398,0.0490522,0,0,0.0282436,0,0.040409,0.0592588,0,0,0.0257708,0,0,0.0544499,0.0278954,0.0642285,0.0159766,0.0163635,0.0394659,0.0542264,0.0257855,0.0437523,0.0644841,0.0466297,0.0574095,0.0535355,0.0584992,0.0589431,0.0726548,0.0345769,0.012574,0.0140907,0.02957,0,0.0311612,0.0614558,0.0267219,0,0,0.022196,0,0,0.038862,0.0396616,0.0157101,0.0113392,0.0193487,0.041153,0.0170179,0.0358413,0.0285782,0.0566286,0.0589548,0.0630485,0.0443462,0.0457298,0.0649575,0.0230132,0.0159596,0.00891835,0.00938835,0.0312629,0.0169455,0,0,0,0
8,0,0,0,0,0.0488886,0.0491225,0,0,0.0286355,0,0.0397867,0.0588257,0,0,0.0253116,0,0,0.0545062,0.0277257,0.0641102,0.0157738,0.0174448,0.0395528,0.0542819,0.0256487,0.0447587,0.0649117,0.0462428,0.0586729,0.0547379,0.0596135,0.0600383,0.0732904,0.0348404,0.0125706,0.0140515,0.0304722,0,0.0310856,0.0620319,0.0267035,0,0,0.0220651,0,0,0.0387056,0.0395646,0.0160591,0.0115537,0.0191366,0.040446,0.0166773,0.0358345,0.0283839,0.0565512,0.0591783,0.062918,0.044689,0.0455313,0.0648628,0.0216494,0.0162435,0.0093257,0.00911142,0.0312778,0.0170807,0,0,0,0
9,0,0,0,0,0.0491513,0.0491326,0,0,0.0290485,0,0.0389826,0.0582415,0,0,0.0248583,0,0,0.0545331,0.0278139,0.0634331,0.0155544,0.0183331,0.0398866,0.0546428,0.0256473,0.0457383,0.0652778,0.0459218,0.0599835,0.0560539,0.060745,0.0612612,0.0739765,0.0352668,0.0128995,0.014063,0.031764,0,0.0311185,0.0627599,0.0265768,0,0,0.0223105,0,0,0.0381859,0.0391993,0.0164081,0.0118809,0.0189748,0.0397051,0.016439,0.0360801,0.0284322,0.0565712,0.0593275,0.0627806,0.044942,0.0453051,0.0647929,0.0197447,0.0166192,0.00952056,0.00890711,0.0311683,0.0174302,0,0,0,0
10,0,0,0,0,0.0493802,0.0492285,0,0,0.0290854,0,0.0381057,0.0579194,0,0,0.0245874,0,0,0.0544785,0.0276836,0.0628518,0.015306,0.0193792,0.039962,0.0546065,0.0256183,0.0472605,0.0655719,0.045724,0.0613689,0.0575105,0.0620678,0.0626181,0.0739155,0.0354561,0.012878,0.0140248,0.0334599,0,0.0309282,0.0632817,0.0265655,0,0,0.0223416,0,0,0.0378626,0.039054,0.0170636,0.0121851,0.0185613,0.0390051,0.0163914,0.0369977,0.0284025,0.0564161,0.0594165,0.0626545,0.0441172,0.0451739,0.0647731,0.0178128,0.0169779,0.00964563,0.00845797,0.031122,0.0175937,0,0,0,0
11,0,0,0,0,0.0495466,0.0493502,0,0,0.0289031,0,0.0372157,0.0577738,0,0,0.0245461,0,0,0.0544417,0.0273726,0.0621552,0.0151194,0.0204245,0.0396298,0.0543227,0.0256057,0.0491913,0.0661124,0.0455897,0.0628915,0.0589798,0.0633669,0.063949,0.0728998,0.0353907,0.0126929,0.0139079,0.0350767,0,0.0307304,0.0636454,0.0267509,0,0,0.0220792,0,0,0.0377346,0.0392121,0.0178045,0.0124028,0.017918,0.0383924,0.0164074,0.0376725,0.0280199,0.0559909,0.0596087,0.0625457,0.0433591,0.0450005,0.0647105,0.0163371,0.0173,0.00958071,0.00773158,0.0311304,0.0174621,0,0,0,0
12,0,0,0,0,0.0499796,0.049404,0,0,0.0288838,0,0.035876,0.0573995,0,0,0.0242365,0,0,0.0541971,0.0276538,0.0603244,0.0149698,0.0208419,0.0394324,0.0540915,0.0257656,0.050849,0.0666847,0.0456143,0.0644303,0.0605238,0.0646131,0.0650201,0.0716494,0.0356896,0.0125644,0.0138593,0.0339572,0,0.0311599,0.0644049,0.0269205,0,0,0.0220088,0,0,0.0373527,0.0396081,0.0162102,0.0127266,0.0177358,0.0378252,0.0163752,0.0381501,0.0263911,0.0557025,0.0601515,0.0621028,0.0419379,0.044965,0.0646495,0.0170818,0.0176531,0.00976331,0.00725398,0.0310845,0.017529,0,0,0,0
13,0,0,0,0,0.0503918,0.0494182,0,0,0.0288453,0,0.0343783,0.0572535,0,0,0.024017,0,0,0.0539867,0.0280694,0.05818,0.0148208,0.0210662,0.0393468,0.0539158,0.026191,0.0526105,0.0673516,0.0457867,0.0657984,0.0620999,0.0657981,0.0659882,0.0694713,0.035972,0.012652,0.0137151,0.0313047,0,0.0318963,0.0650703,0.0271618,0,0,0.0218714,0,0,0.037017,0.0404862,0.0135769,0.0130105,0.0197974,0.0374443,0.0163345,0.0382012,0.0242037,0.0556698,0.0605957,0.0613101,0.0399531,0.0452007,0.0647484,0.0194129,0.0180572,0.00991322,0.00672911,0.0309887,0.0175941,0,0,0,0
14,0,0,0,0,0.0504305,0.0493951,0,0,0.0316696,0,0.0294016,0.0575037,0,0,0.0243229,0,0,0.0535941,0.027822,0.0548423,0.0154374,0.016879,0.0385856,0.0537301,0.0258631,0.0515754,0.0654064,0.0455393,0.0675026,0.0649962,0.0673468,0.0668487,0.075724,0.0361303,0.0129579,0.0134451,0.0332406,0,0.032128,0.0652636,0.0275323,0,0,0.0213376,0,0,0.037392,0.041064,0.0128349,0.0141873,0.0203961,0.0375426,0.016115,0.0381852,0.024084,0.0556876,0.0606452,0.0606553,0.0395452,0.0451422,0.0647474,0.0167342,0.0178907,0.00943414,0.00603015,0.0309105,0.0170488,0,0,0,0
15,0,0,0,0,0.0506631,0.0494322,0,0,0.0308818,0,0.0283207,0.0576255,0,0,0.0241303,0,0,0.053547,0.0281558,0.0525317,0.0151391,0.0166285,0.0386622,0.0537592,0.0266642,0.0537348,0.0659615,0.0461821,0.0685557,0.0662798,0.0683258,0.0675835,0.0704259,0.0363292,0.013047,0.0134308,0.0344124,0,0.0321811,0.0653714,0.0276448,0,0,0.0213187,0,0,0.0370331,0.0413596,0.0127948,0.0143034,0.0204093,0.0373919,0.0159897,0.038561,0.0237744,0.0554644,0.0607749,0.0602013,0.0395383,0.0452116,0.064961,0.0154395,0.018155,0.00909411,0.00590385,0.0308165,0.0170765,0,0,0,0
16,0,0,0,0,0.051038,0.0493957,0,0,0.0299615,0,0.0271337,0.0576837,0,0,0.0239328,0,0,0.0535025,0.028453,0.0490896,0.0147496,0.0166184,0.0385602,0.0537422,0.0276408,0.0557811,0.0667435,0.0473952,0.0695229,0.0673716,0.0691867,0.0681533,0.0627068,0.0363923,0.0129992,0.0134514,0.0357908,0,0.03225,0.065836,0.0277708,0,0,0.020809,0,0,0.0371168,0.0420607,0.0127227,0.0145073,0.0207044,0.0369779,0.0155507,0.0387835,0.0233148,0.0552438,0.0611059,0.0599216,0.0393764,0.0454122,0.0653469,0.0141306,0.0183673,0.00901379,0.00634414,0.0308019,0.0172081,0,0,0,0
17,0,0,0,0,0.0512524,0.0494136,0,0,0.0306815,0,0.0260475,0.0581181,0,0,0.0236215,0,0,0.0533963,0.0288999,0.0461671,0.0142397,0.0161571,0.0384589,0.0536754,0.0288458,0.0570915,0.0672201,0.0486875,0.0702741,0.0682781,0.0698134,0.0684639,0.054051,0.0364701,0.013018,0.0133766,0.0375249,0,0.0321212,0.0655671,0.0279071,0,0,0.0207134,0,0,0.0369342,0.042637,0.0129677,0.0141647,0.0209973,0.0371056,0.0155823,0.0387798,0.0229886,0.0549925,0.061314,0.0599751,0.0389945,0.0458383,0.0659204,0.0127172,0.0185075,0.00900702,0.00630505,0.0306976,0.0171847,0,0,0,0
18,0,0,0,0,0.0515084,0.049397,0,0,0.0331268,0,0.0249368,0.0587744,0,0,0.0233972,0,0,0.0532587,0.0293384,0.043166,0.0135658,0.0160426,0.0383276,0.0535378,0.0301583,0.0577441,0.0675458,0.0503301,0.0709734,0.068996,0.0703428,0.0686068,0.0441903,0.0367156,0.013076,0.0131726,0.0394568,0,0.0318815,0.0651042,0.0280769,0,0,0.0203682,0,0,0.0370612,0.0434027,0.0132982,0.0135876,0.0213629,0.0373084,0.0153312,0.0388943,0.022604,0.0546704,0.0614943,0.060231,0.0387098,0.0464251,0.066601,0.0113917,0.0186287,0.00918558,0.00664989,0.0305475,0.0172162,0,0,0,0
19,0,0,0,0,0.0517453,0.0494321,0,0,0.0373444,0,0.0241923,0.0596643,0,0,0.0231582,0,0,0.0531543,0.0296423,0.0402982,0.0128517,0.0167317,0.0381157,0.0532557,0.0316049,0.057553,0.067761,0.0522554,0.0716692,0.0694414,0.0708251,0.0689014,0.0344553,0.0369875,0.0131579,0.0129934,0.0413171,0,0.0316214,0.0642858,0.0282468,0,0,0.0202677,0,0,0.0370308,0.0444745,0.0136066,0.0130468,0.0216474,0.0374808,0.0152548,0.0390069,0.0221085,0.0542761,0.0617082,0.060616,0.0386773,0.0470972,0.0673003,0.0103456,0.018739,0.00923718,0.00675438,0.0304731,0.0171606,0,0,0,0
20,0,0,0,0,0.05201,0.0494594,0,0,0.0418963,0,0.0239566,0.0608471,0,0,0.0228428,0,0,0.052983,0.029882,0.0379435,0.0120556,0.0187441,0.0379362,0.0528335,0.0331346,0.056646,0.0678906,0.0542291,0.0722797,0.069773,0.0712896,0.0693896,0.0262472,0.0372942,0.0131635,0.0128041,0.043071,0,0.0313105,0.0630855,0.0284096,0,0,0.0201648,0,0,0.0369286,0.0456917,0.0138104,0.0129277,0.021814,0.0376491,0.0152128,0.0397825,0.0216607,0.0539142,0.0619133,0.0610402,0.0388171,0.0477653,0.0679205,0.00962838,0.0188148,0.00915097,0.00687971,0.0303718,0.0170307,0,0,0,0
21,0,0,0,0,0.0522751,0.0494313,0,0,0.0444386,0,0.0242456,0.0622084,0,0,0.0224002,0,0,0.0528082,0.0298234,0.036091,0.011359,0.0230929,0.0377677,0.0523552,0.03474,0.0548695,0.0677698,0.055995,0.072535,0.0698223,0.0716305,0.0699182,0.0210623,0.0375964,0.0131088,0.0126705,0.044839,0,0.0309495,0.0617479,0.0285894,0,0,0.020008,0,0,0.0369379,0.0470771,0.0140661,0.0131222,0.0216426,0.0377536,0.0151954,0.0405278,0.0212753,0.0535384,0.0621594,0.0613557,0.0389625,0.0482355,0.0682374,0.00931844,0.0188757,0.00916021,0.00697777,0.030235,0.0168425,0,0,0,0
22,0,0,0,0,0.0521848,0.0496741,0,0,0.0444939,0,0.0247165,0.0632762,0,0,0.0218638,0,0,0.0527813,0.0295357,0.0345388,0.0111659,0.0285727,0.0376265,0.0519996,0.0360608,0.0523714,0.0677258,0.0569584,0.0724265,0.0694343,0.0715985,0.0700072,0.0188412,0.0378825,0.0131785,0.0126616,0.046106,0,0.0305581,0.0606242,0.0287397,0,0,0.0214523,0,0,0.0357703,0.0481777,0.0143974,0.0136626,0.0211139,0.0378771,0.0167489,0.0409149,0.0210797,0.0532444,0.0622735,0.0614255,0.0389453,0.0484196,0.068152,0.00931286,0.0189622,0.00923895,0.00460663,0.0301957,0.016265,0,0,0,0
23,0,0,0,0,0.0521134,0.0496157,0,0,0.0447367,0,0.0231825,0.06368,0,0,0.0216696,0,0,0.0526678,0.0292758,0.0359005,0.0112125,0.0327985,0.0375402,0.0518286,0.0367454,0.0500227,0.0678609,0.0568625,0.0720958,0.0685779,0.0700949,0.0685487,0.0193644,0.038027,0.0131954,0.0125301,0.0465488,0,0.0301557,0.0600076,0.0285914,0,0,0.0212344,0,0,0.0360563,0.048659,0.014762,0.0136511,0.0203337,0.0379264,0.0166377,0.0409087,0.0211643,0.0530776,0.0620672,0.0611838,0.0386811,0.0483173,0.0676439,0.00930984,0.0188249,0.00934486,0.00496258,0.0298373,0.0162501,0,0,0,0
24,0,0,0,0,0.0516682,0.0499642,0,0,0.0439115,0,0.0215793,0.0640165,0,0,0.0216106,0,0,0.053512,0.0293908,0.0362704,0.00929034,0.0249403,0.0372226,0.052288,0.0359088,0.0483323,0.0674705,0.0558085,0.073264,0.0702994,0.0714987,0.0697955,0.0194157,0.0374674,0.0122002,0.01236,0.0429728,0,0.0289703,0.0594044,0.0278657,0,0,0.0205582,0,0,0.0369248,0.0484777,0.0165787,0.0139661,0.0176546,0.0366877,0.0156438,0.0410671,0.0198582,0.0517756,0.061185,0.0617785,0.0384075,0.0487262,0.0677067,0.0089705,0.0183204,0.0088631,0.00659572,0.0301348,0.0166293,0,0,0,0
25,0,0,0,0,0.05141,0.0500977,0,0,0.0443989,0,0.0209001,0.0642362,0,0,0.0215113,0,0,0.053807,0.029292,0.0370996,0.00856989,0.021499,0.0372309,0.0524498,0.0357169,0.0476008,0.0677838,0.0553117,0.073459,0.0701888,0.0713009,0.0696363,0.0189016,0.037313,0.0119565,0.0124952,0.0422285,0,0.0291033,0.0589977,0.0275926,0,0,0.0205205,0,0,0.0369733,0.0480526,0.0169651,0.0143345,0.0164833,0.0363776,0.0154973,0.0407084,0.0199567,0.0515797,0.0604365,0.0612848,0.0379686,0.0484337,0.0667161,0.00943464,0.0182119,0.00879404,0.00663423,0.0300697,0.0168051,0,0,0,0
26,0,0,0,0,0.0513025,0.0500492,0,0,0.0432813,0,0.0214511,0.0644392,0,0,0.0214106,0,0,0.0540171,0.02915,0.0352604,0.00869777,0.0231961,0.0373702,0.0525543,0.0359833,0.0472724,0.0680887,0.05527,0.0730521,0.0690052,0.0708538,0.0691873,0.0177264,0.0373602,0.0123764,0.0129448,0.0407799,0,0.0297909,0.0587747,0.027542,0,0,0.0210337,0,0,0.0364811,0.0478947,0.0170547,0.0145405,0.0159026,0.0364285,0.0158477,0.0406366,0.0197322,0.0513384,0.0600059,0.060368,0.0370823,0.0479348,0.065397,0.010353,0.0183029,0.00893278,0.00569109,0.029884,0.0168688,0,0,0,0
27,0,0,0,0,0.0515719,0.0494697,0,0,0.047156,0,0.0205383,0.0642545,0,0,0.0219373,0,0,0.0528722,0.0288914,0.0368563,0.0102918,0.0315658,0.0384173,0.052716,0.03675,0.0484305,0.0686837,0.0553129,0.0720596,0.0671597,0.0678775,0.0663346,0.0174111,0.0377925,0.0137714,0.0125203,0.0437068,0,0.0306091,0.0584158,0.0277516,0,0,0.0203963,0,0,0.0364609,0.0475746,0.0168615,0.0148232,0.0161539,0.0376708,0.0156322,0.0400081,0.0209718,0.0517701,0.0594757,0.0585764,0.0363298,0.0467093,0.0629383,0.0107599,0.0189257,0.00964004,0.00604619,0.0289495,0.0172693,0,0,0,0
28,0,0,0,0,0.0514638,0.0494897,0,0,0.0426337,0,0.0240109,0.0641494,0,0,0.0218183,0,0,0.0529823,0.0288899,0.0297667,0.0106474,0.0313002,0.0385872,0.0531339,0.0365739,0.0489794,0.0685561,0.0551475,0.0724439,0.0674813,0.0702552,0.068837,0.0153952,0.037604,0.0128744,0.013328,0.0428489,0,0.0310325,0.058591,0.0275979,0,0,0.0208544,0,0,0.0359877,0.0477378,0.0176322,0.015052,0.0162951,0.037287,0.015884,0.0402847,0.0205054,0.052008,0.0594614,0.0581748,0.0357761,0.046523,0.0620199,0.0115409,0.0191208,0.00970177,0.00528448,0.0290535,0.0174225,0,0,0,0
29,0,0,0,0,0.0513167,0.0494645,0,0,0.0434117,0,0.0231033,0.0637356,0,0,0.0220723,0,0,0.0530269,0.02872,0.030405,0.0109376,0.0284998,0.0386496,0.0537542,0.0359551,0.0501237,0.0681458,0.0542684,0.0725303,0.0683289,0.0706325,0.0692015,0.0159645,0.0373958,0.0126084,0.0136266,0.0433085,0,0.0311919,0.0589438,0.0273445,0,0,0.0208058,0,0,0.0359086,0.0478786,0.0191587,0.015201,0.017039,0.0368839,0.0157343,0.0400065,0.0204981,0.0523289,0.0595891,0.0588015,0.0360107,0.0468507,0.0619346,0.0120401,0.0192988,0.00980416,0.00523956,0.0290851,0.0176369,0,0,0,0
30,0,0,0,0,0.0510704,0.0494951,0,0,0.045729,0,0.0216219,0.0628789,0,0,0.0226094,0,0,0.053099,0.0284029,0.0314036,0.0109074,0.0230951,0.0385364,0.0544669,0.0349039,0.0520127,0.0675926,0.0526888,0.0722173,0.0690014,0.0708549,0.069166,0.0159574,0.0372341,0.0130265,0.0134062,0.042626,0,0.0318032,0.0594808,0.027072,0,0,0.0210726,0,0,0.0356714,0.0475564,0.0207123,0.0154063,0.0175589,0.0366032,0.0159574,0.0391398,0.0205542,0.0522524,0.0595464,0.0591992,0.0360931,0.0470007,0.0614518,0.0129398,0.0194298,0.00993626,0.00467759,0.0291292,0.0177199,0,0,0,0
31,0,0,0,0,0.0509943,0.0494675,0,0,0.0451728,0,0.021374,0.0621639,0,0,0.0227702,0,0,0.0533347,0.0274449,0.0319017,0.0109478,0.0201086,0.0381598,0.0550541,0.0338408,0.0528031,0.0672336,0.0512391,0.0713351,0.0685243,0.0709329,0.068751,0.0173843,0.0370781,0.0132392,0.0135717,0.04103,0,0.0327638,0.0600084,0.0268756,0,0,0.0210355,0,0,0.0357231,0.0475933,0.022221,0.015834,0.0179898,0.0360977,0.0158751,0.0392036,0.0205571,0.0522411,0.0597231,0.0592037,0.0358768,0.0469476,0.0605491,0.0144429,0.0195024,0.00998215,0.00475629,0.0291858,0.0177616,0,0,0,0
32,0,0,0,0,0.0508781,0.0494859,0,0,0.0450898,0,0.0208378,0.0614133,0,0,0.0231138,0,0,0.0534434,0.0269016,0.0323324,0.0108392,0.0167965,0.0378894,0.0555344,0.0328179,0.0538761,0.0671146,0.0498366,0.0704295,0.0678782,0.0706269,0.0684261,0.0183633,0.0369017,0.0131858,0.0137049,0.0392028,0,0.0337826,0.0604893,0.0266582,0,0,0.0209253,0,0,0.0358373,0.0471695,0.0240865,0.0163471,0.018235,0.0356991,0.0157988,0.0394718,0.0206367,0.0521901,0.0595169,0.0594907,0.0359621,0.047077,0.0597508,0.0165423,0.0195324,0.00994423,0.00496037,0.0291888,0.0177625,0,0,0,0
33,0,0,0,0,0.0506589,0.0495637,0,0,0.0436305,0,0.0199519,0.0609469,0,0,0.0234606,0,0,0.0535811,0.026831,0.03235,0.0107183,0.014508,0.0378724,0.0559487,0.0322556,0.054727,0.0673854,0.0489577,0.0698239,0.0674644,0.0699878,0.0681003,0.0197451,0.0366598,0.0131244,0.0138458,0.037386,0,0.0348638,0.0606882,0.0263708,0,0,0.0208097,0,0,0.0359957,0.0468234,0.0262094,0.0167702,0.0182955,0.0352421,0.0157462,0.0396848,0.0205643,0.052197,0.0594164,0.0598987,0.0362009,0.0472027,0.0589405,0.0192052,0.0194552,0.00986057,0.00521225,0.029235,0.017803,0,0,0,0
34,0,0,0,0,0.0502339,0.0495866,0,0,0.0425347,0,0.0185845,0.0606091,0,0,0.0241227,0,0,0.0536378,0.0271608,0.0320114,0.0106087,0.012177,0.0382605,0.0564909,0.0320633,0.0553519,0.0679546,0.0486844,0.0697644,0.0675936,0.0692014,0.0677023,0.021223,0.0363185,0.0131221,0.0138388,0.035603,0,0.0360257,0.060662,0.0259287,0,0,0.020585,0,0,0.0363181,0.0464238,0.0285205,0.0169786,0.0181247,0.0350771,0.015629,0.0393316,0.0204133,0.0523339,0.0592159,0.0605441,0.0366361,0.0473533,0.0581722,0.0223174,0.0192319,0.00971609,0.00570582,0.0292428,0.0180148,0,0,0,0
35,0,0,0,0,0.0496534,0.0494681,0,0,0.0422684,0,0.0178292,0.0603861,0,0,0.0245839,0,0,0.0540672,0.0275077,0.0312351,0.0105649,0.0106154,0.0388004,0.0571352,0.0319929,0.0554721,0.0684328,0.0490643,0.0700576,0.0680144,0.0686193,0.0674495,0.0222975,0.0358031,0.0130939,0.0142975,0.0335944,0,0.0370916,0.0604759,0.025344,0,0,0.0206604,0,0,0.0366008,0.0463266,0.0306156,0.0171479,0.0178767,0.0351312,0.0156268,0.0390228,0.0201705,0.0526096,0.0590373,0.0609703,0.0369817,0.0474503,0.0571306,0.0262209,0.0189377,0.00959769,0.00583187,0.0293686,0.0183154,0,0,0,0
36,0,0,0,0,0.0490115,0.0492489,0,0,0.0422113,0,0.0183067,0.0600852,0,0,0.0253466,0,0,0.054415,0.0275472,0.0310231,0.010556,0.0112385,0.0393926,0.0579191,0.0318883,0.0552485,0.0683609,0.0493245,0.0702186,0.0682419,0.0681468,0.06716,0.0228691,0.0351643,0.013105,0.014622,0.0317523,0,0.0381416,0.0601865,0.0247096,0,0,0.0206769,0,0,0.0370013,0.0463693,0.0328502,0.0173613,0.0178559,0.0356295,0.0154722,0.0387544,0.0199673,0.0528116,0.0588025,0.061538,0.0375648,0.047874,0.0561836,0.0309814,0.0185988,0.0094208,0.00625444,0.0295562,0.0187037,0,0,0,0
37,0,0,0,0,0.0482328,0.0491402,0,0,0.0415724,0,0.0197079,0.0595887,0,0,0.0264014,0,0,0.0547352,0.0268212,0.0319124,0.0106022,0.0142363,0.0395677,0.058981,0.0314199,0.054625,0.0677821,0.0489218,0.069817,0.0678773,0.0672272,0.0663358,0.0232265,0.0345252,0.0130309,0.0149473,0.0304838,0,0.0395992,0.0599941,0.0241684,0,0,0.0216061,0,0,0.0366417,0.0466278,0.0357258,0.0176961,0.0180563,0.0362543,0.0160909,0.0383368,0.0197985,0.0531085,0.0586118,0.0620962,0.0382033,0.0485319,0.0552997,0.0362262,0.0182647,0.00922654,0.00541065,0.0298663,0.0189507,0,0,0,0
