Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,x79,
586,0.0171445,0,0,0,0,0.0136379,0,0,0,0,0,0,0.0298196,0.0359728,0.0161227,0.0244798,0,0,0.0698326,0,0.0456632,0.0456605,0.0311185,0.0243486,0.0173851,0.0071815,0.0208822,0.00703467,0.0038997,0.00894984,0.00842894,0.044463,0.0136369,0.0138503,0.0147716,0.0200968,0.02966,0.0488258,0.0271339,0.0334565,0.0221789,0.0290051,0.0276153,0.0226517,0.0189097,0,0,0.0734921,0,0.0274137,0.0333354,0.0417467,0.0450757,0.0210356,0.0132197,0.01707,0.0349311,0.00642405,0.0321199,0.0112907,0.010273,0.021319,0.050306,0.0223248,0.0213753,0.0312188,0.0555871,0.0245709,0.0227654,0.0132882,0.0113173,0,0,0,0
587,0.0169741,0,0,0,0,0.0135274,0,0,0,0,0,0,0.0297747,0.0361184,0.0164624,0.0244349,0,0,0.0699555,0,0.0455802,0.0457457,0.0306704,0.0231584,0.0170813,0.00707102,0.0208431,0.00702828,0.00391388,0.00865209,0.0078799,0.0439795,0.0136427,0.0139855,0.0148059,0.0200194,0.029395,0.0488541,0.0270726,0.033581,0.0212798,0.0289169,0.0268376,0.0228253,0.0188675,0,0,0.0736016,0,0.027522,0.0333869,0.0421832,0.0434185,0.0207798,0.012872,0.0166931,0.03476,0.00645072,0.0322556,0.0113397,0.00969635,0.021412,0.0502785,0.0223902,0.0213437,0.0295329,0.0556655,0.024565,0.0227538,0.0129499,0.0112031,0,0,0,0
588,0.016895,0,0,0,0,0.0134232,0,0,0,0,0,0,0.0295735,0.0362179,0.0167392,0.0244231,0,0,0.0700032,0,0.0454914,0.0458677,0.0302302,0.0219762,0.0167719,0.00695888,0.0207537,0.00695045,0.00387532,0.00831497,0.00746492,0.0436145,0.0134843,0.013947,0.0148505,0.0201361,0.0289497,0.0489339,0.0270065,0.0336164,0.0204691,0.0288689,0.0258892,0.0229169,0.0188917,0,0,0.0738238,0,0.0276252,0.0334628,0.0426208,0.0414828,0.0205085,0.0126273,0.0162867,0.034602,0.00662159,0.0324099,0.0112333,0.00924625,0.0215767,0.0504297,0.0224977,0.0213171,0.027972,0.0557595,0.0244967,0.0227848,0.012594,0.0111565,0,0,0,0
589,0.0168215,0,0,0,0,0.0132451,0,0,0,0,0,0,0.0292954,0.036237,0.0168579,0.0244523,0,0,0.0700471,0,0.0454096,0.0459478,0.0298602,0.020863,0.0164793,0.00698395,0.0206549,0.00679651,0.00377938,0.00789364,0.00710865,0.0433584,0.013198,0.0137247,0.0147753,0.0204565,0.0284399,0.0489269,0.0269169,0.0335412,0.0198519,0.0287585,0.024809,0.0230389,0.0189527,0,0,0.0741614,0,0.0276617,0.0335181,0.0430414,0.0392888,0.0202144,0.0124965,0.0158427,0.0343645,0.0068303,0.0325675,0.0107471,0.00895334,0.0217518,0.0505865,0.0226279,0.0212919,0.0268119,0.0558272,0.0243282,0.022723,0.0122217,0.0111502,0,0,0,0
590,0.0167361,0,0,0,0,0.0130867,0,0,0,0,0,0,0.0291202,0.0360955,0.0168645,0.0245089,0,0,0.0700193,0,0.0453118,0.045899,0.0296525,0.0199125,0.0163075,0.0070488,0.0206558,0.00653803,0.00352773,0.00745577,0.00684142,0.0433021,0.0128019,0.0133537,0.0145921,0.0209222,0.0280469,0.0487905,0.0267788,0.0333568,0.0195715,0.0286614,0.0241103,0.023254,0.019025,0,0,0.0745628,0,0.0277241,0.0337534,0.0433835,0.0368153,0.0201763,0.0122986,0.0156881,0.0341711,0.00698191,0.0326575,0.0107512,0.00875375,0.0218877,0.0505137,0.0228265,0.0212416,0.0265225,0.055944,0.024306,0.0226477,0.0118918,0.0111759,0,0,0,0
591,0.0167409,0,0,0,0,0.0130584,0,0,0,0,0,0,0.0289844,0.0359734,0.0170107,0.0245339,0,0,0.0700383,0,0.0452384,0.0458194,0.0294725,0.0191533,0.0161924,0.00708582,0.020739,0.00633595,0.00333845,0.00713672,0.00666622,0.0434209,0.0123607,0.0129181,0.0143962,0.0214421,0.0276741,0.0486754,0.0266524,0.0333672,0.0193303,0.028591,0.0236755,0.0234983,0.0191776,0,0,0.0749865,0,0.0277979,0.0337991,0.0437079,0.0344864,0.0201064,0.0122935,0.0155882,0.034068,0.00718188,0.0327821,0.0103882,0.00876325,0.0221184,0.0505542,0.0230875,0.0214227,0.0264992,0.0561192,0.0242374,0.0225508,0.011691,0.0112787,0,0,0,0
592,0.0167721,0,0,0,0,0.0130696,0,0,0,0,0,0,0.0289132,0.0360642,0.0173341,0.0244948,0,0,0.070329,0,0.0452442,0.0459092,0.0292259,0.0185188,0.0160802,0.00700133,0.0208643,0.00624994,0.00332273,0.00700736,0.00653411,0.0436735,0.0119507,0.0125201,0.0142927,0.0219132,0.0273885,0.0487645,0.026659,0.0335188,0.0191072,0.0285573,0.0233222,0.0236862,0.019349,0,0,0.0753256,0,0.0278963,0.0339438,0.0440211,0.0326232,0.0199175,0.0125162,0.0153991,0.0338919,0.00743167,0.0329775,0.0102579,0.00895019,0.0224184,0.0508891,0.0232776,0.02177,0.0267753,0.0561618,0.0243109,0.0224909,0.0115534,0.0114227,0,0,0,0
593,0.0168442,0,0,0,0,0.013131,0,0,0,0,0,0,0.0289603,0.0361327,0.0178778,0.0243891,0,0,0.070521,0,0.0452624,0.0460233,0.0289478,0.0180329,0.0159885,0.00695942,0.0210455,0.00616334,0.00348171,0.00699234,0.00639639,0.0440481,0.0116384,0.012224,0.0142325,0.0223079,0.0272299,0.0489316,0.0266881,0.0336044,0.0188705,0.0285481,0.0231612,0.0239233,0.0195588,0,0,0.075629,0,0.0280091,0.0341058,0.0442991,0.0315046,0.0196969,0.0128956,0.0151792,0.0337362,0.00774869,0.0332116,0.0103994,0.00908943,0.022629,0.0513496,0.0234268,0.0220489,0.0276047,0.0562091,0.0243565,0.0224852,0.0115155,0.0116222,0,0,0,0
594,0.0169611,0,0,0,0,0.0132559,0,0,0,0,0,0,0.0291877,0.0360159,0.0183936,0.0242983,0,0,0.0704043,0,0.0452646,0.0459988,0.0288586,0.0178812,0.016031,0.00691722,0.0213665,0.00604783,0.00370719,0.00685787,0.00624845,0.0444237,0.0114571,0.0120586,0.0142218,0.0225763,0.0272979,0.0489813,0.0266593,0.0335523,0.0193054,0.0285138,0.0231198,0.0242055,0.0197659,0,0,0.0759804,0,0.0280928,0.0341897,0.0444771,0.0307015,0.0198125,0.0131108,0.0153155,0.033666,0.00797129,0.0332289,0.0107563,0.00907962,0.022524,0.0511084,0.0234675,0.0219287,0.0298419,0.0563385,0.0243638,0.022448,0.011575,0.0118389,0,0,0,0
595,0.0170717,0,0,0,0,0.0134782,0,0,0,0,0,0,0.029426,0.0358797,0.0189016,0.0242658,0,0,0.070365,0,0.0452821,0.0459302,0.0289639,0.0180065,0.0160747,0.0067824,0.0218974,0.00593166,0.0040091,0.00664847,0.00615283,0.0446645,0.01139,0.0120382,0.0143105,0.0227441,0.0274124,0.0490409,0.0266006,0.0335284,0.020855,0.0284261,0.0230848,0.0245522,0.0199488,0,0,0.0763792,0,0.0281653,0.0343005,0.0446082,0.0304594,0.0200221,0.0133814,0.0154736,0.0336216,0.00822464,0.0331363,0.0110906,0.00936377,0.0220188,0.0507155,0.0231536,0.0214202,0.0335951,0.056411,0.024277,0.0222862,0.0117903,0.0120338,0,0,0,0
596,0.0171838,0,0,0,0,0.0137048,0,0,0,0,0,0,0.029632,0.0358772,0.0193671,0.0241399,0,0,0.0704595,0,0.045319,0.045929,0.0291973,0.0181199,0.0161325,0.00664682,0.0224523,0.00586387,0.00427824,0.00646876,0.00613861,0.0446553,0.0113875,0.0122122,0.0145554,0.022814,0.0274986,0.0491548,0.0266007,0.0338247,0.023266,0.0283817,0.0228417,0.0247761,0.0201415,0,0,0.0768793,0,0.0282561,0.0343748,0.044703,0.0310113,0.0202556,0.013869,0.0155255,0.033584,0.00845725,0.03304,0.0115471,0.00980636,0.021237,0.0501642,0.022475,0.0207393,0.0381966,0.0565208,0.0241853,0.0221355,0.012017,0.0122197,0,0,0,0
597,0.0173506,0,0,0,0,0.0139977,0,0,0,0,0,0,0.0296815,0.0357865,0.0197704,0.0240402,0,0,0.0704794,0,0.0453262,0.045886,0.0294432,0.0181184,0.016133,0.00656735,0.0231259,0.00587746,0.00451093,0.00633299,0.00612959,0.0445967,0.0114343,0.0124338,0.0148841,0.0228927,0.0273501,0.0492179,0.0266345,0.0338991,0.0263688,0.0283781,0.022983,0.0250152,0.020393,0,0,0.0772716,0,0.0283284,0.0342641,0.044854,0.0322631,0.0203715,0.0146473,0.01566,0.0336164,0.00877655,0.0328737,0.0122571,0.01035,0.0201246,0.0493911,0.0213723,0.0198261,0.0434167,0.0566803,0.0241609,0.0219812,0.0122947,0.012435,0,0,0,0
598,0.0174875,0,0,0,0,0.0142065,0,0,0,0,0,0,0.0295791,0.0358141,0.0200911,0.0239538,0,0,0.0705463,0,0.0453654,0.0459017,0.0296641,0.0179995,0.0161247,0.00654243,0.0237765,0.0059063,0.00470312,0.00617941,0.00606596,0.0446291,0.0115287,0.0126515,0.0150243,0.0230049,0.0270205,0.0493125,0.0266976,0.0341275,0.0292855,0.0283941,0.0233973,0.0252816,0.0206282,0,0,0.0775829,0,0.0283779,0.0342685,0.0450647,0.0338789,0.0203816,0.015716,0.0157649,0.0335551,0.00908149,0.0326772,0.0131129,0.0104684,0.0190633,0.0485252,0.0199897,0.0192675,0.0482386,0.0567562,0.0241995,0.0218052,0.0124845,0.0126422,0,0,0,0
599,0.0175202,0,0,0,0,0.0143285,0,0,0,0,0,0,0.0292817,0.0358486,0.0202738,0.0239577,0,0,0.070547,0,0.0454072,0.0458912,0.0298985,0.0177806,0.0160783,0.0065741,0.024408,0.00590518,0.0046776,0.00604926,0.00602562,0.0446405,0.0116023,0.0127878,0.0151372,0.0232152,0.0264536,0.049368,0.0267331,0.0343471,0.0321794,0.0283437,0.023916,0.0255961,0.0207547,0,0,0.0774008,0,0.028374,0.0343549,0.0453245,0.0358914,0.0203332,0.0170564,0.0158739,0.0333345,0.00899907,0.0324412,0.0141232,0.0105588,0.0181947,0.0474537,0.0183916,0.0192154,0.0528571,0.0566355,0.024187,0.0217365,0.012602,0.0127991,0,0,0,0
600,0.0175641,0,0,0,0,0.0144448,0,0,0,0,0,0,0.0287335,0.0358387,0.0203372,0.0240692,0,0,0.0704917,0,0.0454316,0.0458638,0.0301705,0.0175517,0.016082,0.00667133,0.0250805,0.0059793,0.00472392,0.00592443,0.00600948,0.0446572,0.0116091,0.0127914,0.0150283,0.0235138,0.0256848,0.0493854,0.0267306,0.0345402,0.0348378,0.0283004,0.0244356,0.0258534,0.0208209,0,0,0.0773021,0,0.0283653,0.0342162,0.0456065,0.0381086,0.0204733,0.018598,0.0162013,0.0331419,0.00876911,0.0321751,0.0146953,0.0106499,0.0175875,0.0460916,0.0166845,0.0195417,0.0572052,0.0565291,0.0241568,0.0217398,0.0127631,0.0129192,0,0,0,0
601,0.0176631,0,0,0,0,0.0144964,0,0,0,0,0,0,0.0281497,0.0357252,0.0203953,0.0242656,0,0,0.070304,0,0.0454486,0.045788,0.0304009,0.0173141,0.0160785,0.00675675,0.0256695,0.00607098,0.00483282,0.00571621,0.00592029,0.0447056,0.0115895,0.0127313,0.0149649,0.0238577,0.0249003,0.0492865,0.0266987,0.0346502,0.0373107,0.0282789,0.0249666,0.0260084,0.0208916,0,0,0.0774442,0,0.0283773,0.0340998,0.0458797,0.0404628,0.0205054,0.020222,0.0165079,0.0329374,0.00847059,0.0319096,0.0148361,0.010689,0.0172338,0.0445588,0.0149809,0.0200598,0.061249,0.0564467,0.024182,0.0216021,0.012891,0.0130129,0,0,0,0
602,0.0177693,0,0,0,0,0.0144399,0,0,0,0,0,0,0.0275429,0.035629,0.0203619,0.0244781,0,0,0.0700486,0,0.0454185,0.0457005,0.0305915,0.0170135,0.0160855,0.00688887,0.0260659,0.0061965,0.00492041,0.00550803,0.00577541,0.0447312,0.0116296,0.0127528,0.0150234,0.0241386,0.0240969,0.0490686,0.0266826,0.0347342,0.0395789,0.0283468,0.025499,0.0260647,0.0209316,0,0,0.0778692,0,0.0284493,0.0340536,0.0461514,0.0427503,0.0204195,0.0218305,0.0167208,0.0326774,0.00809007,0.0316471,0.0147497,0.0106754,0.0168746,0.0429107,0.0133914,0.0206273,0.0647595,0.0564069,0.0242757,0.0214535,0.0129295,0.0130498,0,0,0,0
603,0.0177634,0,0,0,0,0.0143602,0,0,0,0,0,0,0.0267582,0.0355778,0.0203161,0.0250897,0,0,0.0697561,0,0.0453967,0.0455938,0.0307565,0.0169198,0.0159993,0.00703943,0.0265476,0.00631797,0.00477215,0.00536858,0.00566693,0.0446496,0.0116982,0.0128053,0.0151393,0.0244542,0.0230608,0.048763,0.0267063,0.034815,0.0412971,0.0283362,0.0258805,0,0.0208364,0,0,0.0779383,0,0.0284481,0.0339374,0.0463971,0.0451701,0.0204317,0.0236122,0.0169881,0.0323435,0.00761442,0.0313601,0.0145898,0.0107371,0.0170107,0.0410967,0.0120604,0.021555,0.0677077,0.0562489,0.0243514,0.0214231,0.0129338,0.0129772,0,0,0,0
604,0.0177025,0,0,0,0,0.0142102,0,0,0,0,0,0,0.0266437,0.0355582,0.0204197,0.0251069,0,0,0.0694255,0,0.0453788,0.0455052,0.030937,0.0169059,0.0157621,0.00714017,0.0264622,0.00658219,0.0047389,0.00502656,0.00567528,0.0448646,0.0118785,0.0131153,0.0151166,0.0245183,0.0228278,0.0483975,0.0267452,0.0350071,0.0423878,0.0283289,0.0258351,0.0259454,0.0206272,0,0,0.0778149,0,0.0284482,0.0338676,0.0465411,0.0466049,0.0198783,0.0247392,0.0170725,0.0320402,0.00710651,0.0311361,0.014227,0.0106168,0.016794,0.0393152,0.0111095,0.0219979,0.0694762,0.0560924,0.0243796,0.0213776,0.0128404,0.0128139,0,0,0,0
605,0.0176348,0,0,0,0,0.014078,0,0,0,0,0,0,0.0263045,0.0355642,0.020556,0.0254372,0,0,0.0691427,0,0.0453765,0.0454733,0.0310321,0.0171468,0.0156075,0.00727556,0.0264946,0.00685956,0.00476167,0.00480692,0.00565705,0.0449935,0.0120075,0.0133695,0.0151321,0.0246624,0.0223324,0.0480132,0.0268002,0.0352372,0.0429785,0.0283655,0.0257206,0.0258552,0.0204202,0,0,0.0776709,0,0.028476,0.0337016,0.046661,0.0482957,0.0195448,0.0258617,0.0172496,0.0318988,0.00663894,0.030974,0.0135486,0.0104407,0.0167355,0.0373816,0.0106254,0.0226881,0.0706601,0.0560809,0.0244031,0.0214072,0.0127454,0.012667,0,0,0,0
606,0.017612,0,0,0,0,0.01392,0,0,0,0,0,0,0.0259541,0.0355809,0.0207006,0.0256654,0,0,0.0689201,0,0.0453465,0.0454949,0.0310559,0.0174639,0.0156201,0.00736777,0.0264058,0.00716412,0.00472549,0.00456314,0.0056009,0.0449995,0.0120979,0.0135904,0.0151846,0.0248279,0.0218127,0.0476307,0.0268342,0.0354491,0.0431033,0.028416,0.0254754,0.025827,0.0202465,0,0,0.0777149,0,0.0285216,0.033647,0.0468128,0.0498418,0.0192867,0.0265737,0.0173351,0.0318709,0.00622097,0.0308839,0.0125791,0.010092,0.0167492,0.0353295,0.0105484,0.0233904,0.0710335,0.0561814,0.0244528,0.0212905,0.0126078,0.0125087,0,0,0,0
607,0.017571,0,0,0,0,0.013755,0,0,0,0,0,0,0.0256353,0.0355982,0.0207605,0.0257913,0,0,0.0687169,0,0.0453093,0.0455314,0.0310292,0.0178058,0.0156884,0.00746975,0.0262162,0.00749014,0.00461713,0.00425626,0.00556647,0.0449308,0.0121233,0.0137621,0.0152621,0.0250409,0.0213608,0.0472694,0.0268572,0.0356421,0.0428791,0.0283942,0.0254398,0.0258409,0.0200501,0,0,0.0776872,0,0.0284965,0.0335161,0.0469567,0.05144,0.0190321,0.026519,0.0173223,0.0317929,0.00568318,0.0309474,0.0113369,0.00953172,0.0169829,0.0334127,0.0109973,0.0242114,0.0711802,0.0561133,0.0244631,0.0212127,0.0124237,0.0123239,0,0,0,0
608,0.0175378,0,0,0,0,0.0135946,0,0,0,0,0,0,0.0253464,0.0356261,0.0208342,0.0258861,0,0,0.068547,0,0.0452815,0.0455679,0.0309428,0.0181939,0.0157719,0.00762569,0.0260258,0.0078374,0.00454678,0.00402692,0.00554806,0.0448823,0.0122149,0.0138919,0.0153154,0.0253312,0.0209899,0.046914,0.0268914,0.035834,0.0424461,0.0283771,0.025672,0.0259985,0.0198786,0,0,0.0776315,0,0.0284821,0.0335557,0.0469824,0.0531564,0.0187946,0.0262705,0.0172437,0.0317686,0.00513041,0.0311232,0.00985214,0.00888696,0.0175114,0.0315522,0.0118879,0.025209,0.0709665,0.0560309,0.0244051,0.0210641,0.0122336,0.0121553,0,0,0,0
609,0.0174882,0,0,0,0,0.0135172,0,0,0,0,0,0,0.0251713,0.0356702,0.0210342,0.0259431,0,0,0.0684215,0,0.0452552,0.0456187,0.0308913,0.018649,0.0159064,0.00777161,0.0258978,0.00820762,0.00460321,0.00383505,0.00554662,0.0449204,0.0122792,0.0139877,0.0153658,0.0256681,0.0207656,0.0465513,0.0269521,0.0360325,0.0418267,0.0284255,0.0258305,0.0262354,0.0196955,0,0,0.0776663,0,0.0285376,0.0336008,0.0470083,0.0548626,0.0187815,0.0258634,0.0173419,0.0318337,0.00458407,0.0314199,0.0082121,0.00818052,0.0181146,0.0296805,0.0128196,0.0261588,0.0702744,0.0559958,0.0243648,0.0211006,0.0121204,0.0119979,0,0,0,0
610,0.0174564,0,0,0,0,0.0134862,0,0,0,0,0,0,0.0250743,0.0357295,0.0212757,0.0259237,0,0,0.0683585,0,0.0452195,0.0456903,0.0308705,0.0191818,0.0159935,0.00788685,0.0258051,0.00861306,0.00468887,0.00368264,0.00558473,0.0450561,0.0122538,0.0140442,0.0154048,0.0260205,0.020655,0.046213,0.0270251,0.0362054,0.0412508,0.0284707,0.0260605,0.0265107,0.0195071,0,0,0.0777601,0,0.0285827,0.0336852,0.0470697,0.056654,0.0187634,0.0254492,0.0176113,0.0319264,0.00408427,0.031839,0.00659803,0.00753047,0.0187976,0.0280279,0.0139955,0.0271486,0.0695225,0.0559789,0.0242324,0.0210767,0.0120595,0.0118233,0,0,0,0
611,0.017412,0,0,0,0,0.0134841,0,0,0,0,0,0,0.0250417,0.0358178,0.021445,0.0258073,0,0,0.0683686,0,0.0451914,0.0457919,0.0308445,0.0197895,0.0160886,0.00797784,0.0257293,0.00901198,0.00477392,0.00355727,0.00564929,0.0452836,0.0121963,0.0140944,0.0154531,0.0263648,0.0206475,0.0459409,0.0270903,0.0363615,0.0406434,0.0285035,0.0265221,0.0267996,0.0192681,0,0,0.0775004,0,0.0285908,0.0338195,0.0472021,0.058372,0.0187105,0.0252674,0.0180422,0.0320047,0.00362302,0.032381,0.00532406,0.0068767,0.0194969,0.0266494,0.015262,0.0281759,0.0688365,0.055942,0.0241497,0.0210476,0.012023,0.0116285,0,0,0,0
612,0.0174044,0,0,0,0,0.0135442,0,0,0,0,0,0,0.0250912,0.035896,0.0216831,0.0256508,0,0,0.0683983,0,0.0451543,0.0458804,0.0308591,0.0204919,0.0162136,0.00807929,0.0257165,0.00941973,0.00482945,0.00348707,0.00572486,0.0455547,0.0121753,0.014148,0.0155366,0.0266941,0.0207158,0.0456825,0.0271168,0.036495,0.0400252,0.0286144,0.0269915,0.0270978,0.019081,0,0,0.0774523,0,0.0286335,0.033858,0.047374,0.059713,0.0186441,0.0252955,0.018156,0.0321372,0.00314864,0.0329693,0.00391041,0.00628971,0.0199635,0.0253345,0.0163913,0.0289677,0.0682029,0.0560571,0.0241163,0.021031,0.0120492,0.0114699,0,0,0,0
613,0.0174111,0,0,0,0,0.0135943,0,0,0,0,0,0,0.0252059,0.0359304,0.0219689,0.025463,0,0,0.0684118,0,0.045098,0.045909,0.0309014,0.0212581,0.0163283,0.00823535,0.0257601,0.00981285,0.00491453,0.00342157,0.00577229,0.0458398,0.0121742,0.0142073,0.0157028,0.0270024,0.0207579,0.0454171,0.0270961,0.036611,0.0392656,0.0286913,0.0271614,0.027398,0.0189192,0,0,0.0774376,0,0.0286358,0.0338001,0.0475524,0.0607629,0.0185506,0.0253798,0.0179981,0.0322481,0.00269667,0.0335395,0.00290099,0.00566617,0.0201859,0.0240436,0.0172887,0.0293422,0.067277,0.0561278,0.0240416,0.0210378,0.012097,0.0113266,0,0,0,0
614,0.017431,0,0,0,0,0.0136429,0,0,0,0,0,0,0.0253174,0.0359611,0.0222971,0.0252686,0,0,0.0683793,0,0.0450585,0.0458987,0.0309679,0.0220499,0.0164039,0.00839258,0.0258406,0.0101687,0.00510501,0.00337047,0.00577207,0.046176,0.0122136,0.0142971,0.0159249,0.0272924,0.0207084,0.0451303,0.0270453,0.036714,0.0387438,0.0287023,0.0268552,0.0276392,0.0187468,0,0,0.0773602,0,0.0285835,0.0337338,0.0476803,0.0610376,0.0184279,0.0252981,0.0179885,0.0322905,0.00224406,0.0340646,0.00271541,0.00495396,0.0200445,0.0227048,0.0177274,0.0291725,0.0664645,0.0561576,0.0239895,0.0209534,0.0121501,0.0112034,0,0,0,0
615,0.0174683,0,0,0,0,0.013694,0,0,0,0,0,0,0.0253823,0.0359651,0.0226277,0.0250677,0,0,0.0682425,0,0.0450529,0.0458774,0.0310245,0.0228922,0.016504,0.00845807,0.0259699,0.0104752,0.00537065,0.0033811,0.0057381,0.0465286,0.0122507,0.0144396,0.0159743,0.0275864,0.0207319,0.0448735,0.0270244,0.0367177,0.0381056,0.0288104,0.0266272,0.0278678,0.0185878,0,0,0.0773477,0,0.0286069,0.033733,0.0477704,0.0610336,0.018367,0.0251185,0.0181303,0.0323393,0.0019191,0.0345455,0.0032358,0.00438256,0.0200205,0.0216401,0.0182299,0.029205,0.0651617,0.0563026,0.0239831,0.021077,0.0122233,0.0111382,0,0,0,0
616,0.0175604,0,0,0,0,0.0137272,0,0,0,0,0,0,0.0254039,0.0359719,0.0229086,0.0248799,0,0,0.0680758,0,0.0450398,0.0458754,0.0310845,0.0237471,0.0166482,0.00856972,0.0261154,0.0107471,0.00559761,0.00344202,0.00577961,0.0467404,0.0122989,0.0146131,0.0160785,0.0278616,0.0208094,0.0446288,0.0270418,0.0367519,0.0371462,0.0289487,0.0266368,0.0281096,0.0184405,0,0,0.0773278,0,0.0286331,0.0337679,0.0478175,0.0609375,0.018353,0.0248482,0.0182681,0.0324102,0.00158777,0.0350303,0.00445018,0.00394225,0.0201499,0.0207874,0.0187957,0.0294547,0.0632264,0.0563614,0.0238857,0.0213005,0.0123047,0.0110592,0,0,0,0
617,0.0176509,0,0,0,0,0.0137982,0,0,0,0,0,0,0.0254289,0.0359971,0.0231659,0.0247721,0,0,0.0679057,0,0.0450504,0.0458349,0.0311344,0.0246051,0.0168025,0.00862908,0.0263328,0.0109151,0.00573927,0.0034854,0.00612373,0.0468684,0.0124084,0.0148208,0.0163177,0.0281474,0.0208534,0.0443911,0.0270751,0.0367684,0.036022,0.0290237,0.0267618,0.0283679,0.0182747,0,0,0.0772668,0,0.0286176,0.0338263,0.0477843,0.0605929,0.0183521,0.0245913,0.0183655,0.0324542,0.00126207,0.0355162,0.00579428,0.00339459,0.020275,0.0200384,0.0193116,0.0296895,0.0606902,0.0563901,0.0239768,0.0214074,0.0124207,0.0109803,0,0,0,0
618,0.0177535,0,0,0,0,0.0139478,0,0,0,0,0,0,0.025607,0.0360365,0.023501,0.0247213,0,0,0.0677212,0,0.0451098,0.0457531,0.031222,0.025407,0.0168137,0.00864175,0.0266592,0.0110103,0.00609233,0.00356013,0.00634851,0.0470124,0.0125463,0.0150883,0.0166263,0.0284062,0.0210511,0.0441633,0.027137,0.0367584,0.0347016,0.0290827,0.0266842,0.0283968,0.0180876,0,0,0.0772377,0,0.0286238,0.0339632,0.0477016,0.0597774,0.0182608,0.0245113,0.0184664,0.0325525,0.00142932,0.0359502,0.00689261,0.00312917,0.0203471,0.0194,0.0197151,0.0296985,0.0574777,0.0564721,0.0240428,0.0213971,0.0126146,0.0109291,0,0,0,0
619,0.0179039,0,0,0,0,0.0141439,0,0,0,0,0,0,0.0257228,0.0361087,0.023844,0.0246547,0,0,0.0675473,0,0.0452024,0.045699,0.0312975,0.0261776,0.0168226,0.00876051,0.0270092,0.0110721,0.00648286,0.00367892,0.00641009,0.0471251,0.0126957,0.0153689,0.0167673,0.0286522,0.0211889,0.0440714,0.0272327,0.0367523,0.0331643,0.0291302,0.0264679,0.028392,0.0179215,0,0,0.0772972,0,0.0286231,0.0341249,0.0476387,0.0584331,0.0181905,0.0245858,0.0185531,0.032727,0.00171458,0.0363625,0.00779253,0.0030452,0.0203251,0.0188353,0.0200249,0.0294911,0.0540003,0.0566242,0.0240915,0.0212629,0.0128763,0.0109242,0,0,0,0
620,0.0180796,0,0,0,0,0.0143777,0,0,0,0,0,0,0.0256871,0.0361756,0.0240773,0.0246495,0,0,0.0673553,0,0.0452901,0.045678,0.0313608,0.0269455,0.016858,0.008973,0.0273841,0.0110634,0.00663599,0.00379075,0.00644264,0.0472211,0.0128936,0.0156442,0.0169368,0.0288878,0.0211631,0.0440364,0.0273529,0.0366859,0.0316551,0.0291885,0.0260321,0.0284444,0.017772,0,0,0.0773782,0,0.0286179,0.0341131,0.0476075,0.0566127,0.0181529,0.0245345,0.0186412,0.0329542,0.00183233,0.0367898,0.00860651,0.00300311,0.0200672,0.0182549,0.0201578,0.028967,0.0504499,0.0568282,0.0240733,0.021242,0.0131787,0.0109163,0,0,0,0
621,0.0182479,0,0,0,0,0.0146379,0,0,0,0,0,0,0.0256105,0.0362676,0.0242387,0.0247086,0,0,0.0671457,0,0.0453714,0.0456639,0.0314425,0.027714,0.0168941,0.00920916,0.0277502,0.0109774,0.00681374,0.00393483,0.00657109,0.0472754,0.0131005,0.0159252,0.0172099,0.0291171,0.0210742,0.0440028,0.0275172,0.0366272,0.0303253,0.0293347,0.0253845,0.0285385,0.0176313,0,0,0.0773894,0,0.0286759,0.0342253,0.0475804,0.0543283,0.0181264,0.0243608,0.0187152,0.0331941,0.00187184,0.0372501,0.00944608,0.00300553,0.0195225,0.0175147,0.0200528,0.0280583,0.0469271,0.057043,0.0241142,0.0214522,0.0134691,0.0109136,0,0,0,0
622,0.0184844,0,0,0,0,0.0149218,0,0,0,0,0,0,0.0254841,0.0363381,0.0244237,0.0247914,0,0,0.0669564,0,0.0454491,0.0456054,0.0315333,0.0284835,0.0169863,0.00936882,0.0280421,0.0108105,0.00711815,0.00395702,0.00671028,0.0472011,0.0133529,0.0162237,0.0174732,0.0293155,0.020973,0.044007,0.0276928,0.0365998,0.0290919,0.0294933,0.0248227,0.0286449,0.0175383,0,0,0.0774164,0,0.0286868,0.0342981,0.0474694,0.0517735,0.0181165,0.0240252,0.0187335,0.0334124,0.0016665,0.0378372,0.0100624,0.00338406,0.019172,0.0166913,0.0200826,0.0271559,0.0429678,0.0571773,0.0241943,0.0216316,0.0137409,0.0109686,0,0,0,0
