Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,RASI,x79,,x90
1093,0.0557952,0,0,0,0,0.0454702,0,0,0,0,0,0,0.0239437,0.0532548,0.0139523,0.00718605,0,0,0.0673673,0,0.0546455,0.0368392,0.0317927,0.0208174,0.0348953,0.00950285,0.00579142,0.0649024,0.00864619,0.00834892,0.013797,0.0522879,0.0117603,0.0179514,0.0105403,0.0301108,0.0307118,0.0544442,0.0229201,0.0227984,0.0143983,0.00900515,0.0116813,0.0470632,0,0,0.0371094,0,0,0.0179634,0.0424975,0.0202989,0.0259031,0.00905576,0.00683209,0.041707,0.00891833,0.0329388,0.00465978,0.0089462,0.0122045,0.041361,0,0.0111544,0.0285704,0.0326305,0.05853,0.0174641,0.0413822,0.041253,0,0,0.00923633,0,0,0
1094,0.0559666,0,0,0,0,0.045828,0,0,0,0,0,0,0.0247194,0.0532108,0.01418,0.00725838,0,0,0.0677123,0,0.0546862,0.0369177,0.0318962,0.0205655,0.0346607,0.00989501,0.00556914,0.0649335,0.00897668,0.00868868,0.0141293,0.0527012,0.0119527,0.0183221,0.0104614,0.0299278,0.0318764,0.0546524,0.0229883,0.0228549,0.0142143,0.00901662,0.0115644,0.0473596,0,0,0.0371589,0,0,0.0180549,0.0426524,0.0201162,0.0258714,0.00895589,0.00702151,0.0421984,0.00879533,0.0331412,0.00473564,0.0089919,0.0120386,0.0411855,0,0.0108904,0.0282791,0.0326513,0.0581126,0.0174036,0.0417083,0.0413309,0,0,0.00921323,0,0,0
1095,0.0562443,0,0,0,0,0.0461743,0,0,0,0,0,0,0.0259388,0.0532737,0.014359,0.00692423,0,0,0.0680021,0,0.0546561,0.0369953,0.0321116,0.0196744,0.0346002,0.0103008,0.00506844,0.0649983,0.00963372,0.00944907,0,0.0534755,0.0120278,0.0189913,0.0102119,0.0295273,0.0336916,0.054849,0.0230947,0.0226603,0.014051,0.00900958,0.011331,0.0478087,0,0,0.0372772,0,0,0.018168,0.0428159,0.0196426,0.0257721,0.00900774,0.00729824,0.0427616,0.00861218,0.0334165,0.00487403,0.00908779,0.0118007,0.0409323,0,0.0105676,0.0279812,0.032967,0.0577371,0.0173877,0.0419262,0.0415149,0,0,0.00918433,0,0,0
1096,0.0566587,0,0,0,0,0.0466975,0,0,0,0,0,0,0.0262566,0.0533634,0.0148103,0.00707838,0,0,0.0685287,0,0.0546351,0.0372048,0.032099,0.0196591,0.0338784,0.0105356,0.00519121,0.065519,0.00994564,0.00963149,0.014857,0.0535006,0.0122908,0.0194272,0.0105398,0.0295625,0.0344989,0.0554145,0.0231394,0.0224081,0.0137993,0.00902003,0.0111888,0.0482991,0,0,0.0371961,0,0,0.0181786,0.0429858,0.0193292,0.0258427,0.00890169,0.00743006,0.0436181,0.00834312,0.0333529,0.00494023,0.00912846,0.0115042,0.0407339,0,0.0102413,0.0275011,0.0333182,0.0571888,0.0172646,0.0424596,0.0419078,0,0,0.00928763,0,0,0
1097,0.0573245,0,0,0,0,0.0478332,0,0,0,0,0,0,0.0276421,0.0533442,0.015174,0.00668908,0,0,0.0690792,0,0.0545753,0.0374535,0.0322082,0.0188635,0.0330259,0.0108193,0.00509676,0.0661677,0.0102377,0.0100485,0.0153256,0.0539261,0.0123823,0.0197974,0.0105897,0.0294446,0.0360236,0.0561126,0.0231482,0.0227021,0.0134344,0.00885053,0.0109507,0.0491115,0,0,0.0379317,0,0,0.0180016,0.0433932,0.0189686,0.0259182,0.00870413,0.00768356,0.0452648,0.00823377,0.0333009,0.00489459,0.00897628,0.0110769,0.0404725,0,0.00976678,0.0269543,0.0346828,0.0763221,0.0242279,0.0433571,0.0423768,0,0,0.00904307,0,0,0
1098,0.057991,0,0,0,0,0.0486226,0,0,0,0,0,0,0.0286212,0.0534444,0.0155905,0.0065806,0,0,0.0695942,0,0.0544207,0.0377163,0.0324077,0.0182319,0.0324128,0.0110295,0.00497591,0.0668691,0.0104762,0.0104483,0.0156421,0.0543936,0.0124229,0.0197621,0.0106492,0.0293173,0.0373053,0.0567773,0.0232645,0.0230149,0.0131898,0.00884197,0.0107214,0.0498538,0,0,0.0380783,0,0,0.0181411,0.0437027,0.0186107,0.0259832,0.00858499,0.00789607,0.0463847,0.00837707,0.0332822,0.00485349,0.00887261,0.0108107,0.0402408,0,0.00935231,0.0265537,0.0353434,0.0758185,0.0241338,0.0440466,0.0428592,0,0,0.00890628,0,0,0
1099,0.0604444,0,0,0,0,0.0498921,0,0,0,0,0,0,0.0292459,0.053892,0.0161415,0.00449897,0,0,0.069989,0,0.0543483,0.0379886,0.0341874,0.0180262,0.0331215,0.0107333,0.0056353,0.068574,0.0121938,0.0112812,0.0169511,0.0562301,0.0130708,0.0202516,0.011213,0.0287498,0.03855,0.0572033,0.0236485,0.0234755,0.0116002,0.00881949,0.0115959,0.0519513,0,0,0.038275,0,0,0.0184839,0.040691,0.0240117,0.0275094,0.0176306,0.00530519,0.0481086,0.0182529,0,0.0211338,0.0184298,0.0152837,0.0328696,0,0.016611,0.0117769,0.0361588,0.0750492,0.0239167,0.0448963,0.0448227,0,0,0.00709,0,0,0
1100,0.0597927,0,0,0,0,0.0491082,0,0,0,0,0,0,0.0301379,0.0540037,0.0165153,0.00471517,0,0,0.0699254,0,0.054491,0.0377509,0.0343721,0.0173574,0.03285,0.0107356,0.0057819,0.0682256,0.012872,0.011503,0.0170359,0.0565679,0.0129824,0.0201347,0.0112327,0.0283966,0.0403355,0.0568556,0.0238871,0.0230935,0.0112069,0.00899108,0.0114302,0.0511976,0,0,0.0370534,0,0,0.0184862,0.0408054,0.0240672,0.0276222,0.0175623,0.00569823,0.0466506,0.0182975,0,0.0210318,0.0183807,0.0151788,0.0326904,0,0.016568,0.0115688,0.0343823,0.0545415,0.0167225,0.0441059,0.0444245,0,0,0.00724774,0,0,0
1101,0.0594224,0,0,0,0,0.0487303,0,0,0,0,0,0,0.0311695,0.0540286,0.0169877,0.00504748,0,0,0.0700614,0,0.0545237,0.0376295,0.0345655,0.0167656,0.0327585,0.0108251,0.00601619,0.0681693,0.0132713,0.0115488,0.0170467,0.0569426,0.0129528,0.0200226,0.0113135,0.0279028,0.0425536,0.056742,0.024078,0.0230567,0.0117019,0.00898236,0.0114738,0.0507656,0,0,0.037293,0,0,0.0180765,0.0408367,0.0239375,0.0277075,0.0180415,0.00609336,0.0461176,0.0183666,0,0.0212121,0.0185542,0.015375,0.0325394,0,0.0168062,0.0119474,0.0345441,0.066285,0.0202266,0.0437094,0.0442086,0,0,0.00748466,0,0,0
1102,0.0574881,0,0,0,0,0.0476612,0,0,0,0,0,0,0.0320527,0.0539185,0.0169634,0.00703214,0,0,0.0703519,0,0.0543839,0.0376071,0.0333157,0.0160564,0.0316101,0.011482,0.00536692,0.0674038,0.0127558,0.0113368,0.0160908,0.0559309,0.0121512,0.01917,0.010779,0.02786,0.0447001,0.0569408,0.0241602,0.0230599,0.0123324,0.00906552,0.0100837,0.0490812,0,0,0.0369971,0,0,0.0176988,0.044036,0.0173055,0.0263697,0.00841968,0.00887126,0.0448639,0.00907035,0.0330868,0.00557086,0.00927223,0.0100754,0.0394578,0,0.00813092,0.0254783,0.0342782,0.0660446,0.0200105,0.0428496,0.0427447,0,0,0.00870037,0,0,0
1103,0.0573074,0,0,0,0,0.0471691,0,0,0,0,0,0,0.0331995,0.053972,0.0172055,0.00714389,0,0,0.0704085,0,0.0543129,0.0375518,0.0335413,0.0156582,0.0314964,0.0114966,0.00555664,0.0675167,0.0131721,0.0115817,0.0161869,0.0562132,0.0120364,0.0190034,0.0107667,0.027392,0.046629,0.0569577,0.0243244,0.0231055,0.0123328,0.00912446,0.00996869,0.048762,0,0,0.0368504,0,0,0.0174675,0.0441596,0.0172149,0.026503,0.00813562,0.00923382,0.0443457,0.00909759,0.0332369,0.00550012,0.00930601,0.00993983,0.0393248,0,0.00791975,0.025343,0.0341498,0.0658555,0.0198387,0.0425861,0.0426577,0,0,0.00863237,0,0,0
1104,0.0572106,0,0,0,0,0.0468924,0,0,0,0,0,0,0.034473,0.0540823,0.0173834,0.00716902,0,0,0.0704563,0,0.0542695,0.0375234,0.0337026,0.0158136,0.031331,0.011415,0.00574678,0.067577,0.0135238,0.0117408,0.0162319,0.0563989,0.0119335,0.0186052,0.0107161,0.0272585,0.0491722,0.0570536,0.0244976,0.022968,0.0123305,0.00919551,0.00986846,0.04851,0,0,0.0367638,0,0,0.0173128,0.0442672,0.0173138,0.0266363,0.00779681,0.00964298,0.0440451,0.00911818,0.0333983,0.00547082,0.0093243,0.0097691,0.0392178,0,0.00770691,0.0252662,0.0339885,0.0656268,0.019689,0.0424831,0.0426058,0,0,0.00854777,0,0,0
1105,0.0572809,0,0,0,0,0.0467767,0,0,0,0,0,0,0.0358118,0.0542024,0.017539,0.00713132,0,0,0.0705138,0,0.0541696,0.0375503,0.0338215,0.0165382,0.0311603,0.0111648,0.00598528,0.0678049,0.0138056,0.0119211,0.0162957,0.0566,0.0117012,0.0179959,0.0105272,0.0274292,0.0520658,0.0572105,0.0246504,0.0227406,0.0122806,0.00927175,0.00975748,0.0483717,0,0,0.0366844,0,0,0.0172214,0.04434,0.0173223,0.026762,0.0074403,0.0100844,0.0439212,0.00917921,0.0334923,0.00550888,0.00933696,0.0095642,0.039099,0,0.00755576,0.0251467,0.033942,0.0653993,0.0195675,0.0423763,0.0426667,0,0,0.00847762,0,0,0
1106,0.0576078,0,0,0,0,0.0467051,0,0,0,0,0,0,0.0369317,0.0542625,0.0176306,0.00707001,0,0,0.0706967,0,0.0540855,0.0375847,0.0339081,0.0173754,0.0310156,0.0111589,0.00619004,0.0683855,0.0143138,0.0124394,0.0165487,0.0567705,0.011288,0.0169447,0.0102266,0.0278899,0.0542823,0.0575279,0.0247826,0.0228449,0.0121927,0.00934338,0.00963622,0.0484384,0,0,0.0365024,0,0,0.0171547,0.0444597,0.0173068,0.0268747,0.00700332,0.0105866,0.0439374,0.009225,0.0336037,0.00554486,0.00931582,0.00932684,0.0389636,0,0.00750348,0.0250324,0.03378,0.0652518,0.0194436,0.0422299,0.0429028,0,0,0.00845433,0,0,0
1107,0.057751,0,0,0,0,0.0467964,0,0,0,0,0,0,0.0380603,0.0542984,0.0178431,0.00703644,0,0,0.0706587,0,0.0540604,0.0374106,0.0338756,0.0180319,0.0308669,0.0117209,0.00631187,0.0686368,0.0146732,0.0128028,0.0166989,0.0569055,0.0107985,0.016366,0.00977895,0.0284675,0.0564448,0.0576853,0.0249034,0.0229347,0.0122629,0.00934432,0.0095572,0.0484643,0,0,0.036357,0,0,0.01706,0.0446238,0.0173266,0.0269604,0.00673039,0.0111091,0.0440875,0.00940844,0.0338384,0.00565782,0.00937458,0.00923381,0.0388882,0,0.00760451,0.0250597,0.0337551,0.0651229,0.0192503,0.0420434,0.0429901,0,0,0.00846184,0,0,0
1108,0.0577171,0,0,0,0,0.0468796,0,0,0,0,0,0,0.0392745,0.0544068,0.018358,0.00705643,0,0,0.0707875,0,0.0541465,0.0373589,0.0337819,0.0187686,0.0307937,0.0126322,0.0065043,0.0686365,0.0146335,0.0126223,0.01645,0.0567573,0.010577,0.0164314,0.00954384,0.0290737,0.0584648,0.0578674,0.0250138,0.0229277,0.0124929,0.00935602,0.00950658,0.0483754,0,0,0.0366591,0,0,0.0169587,0.0447817,0.0174085,0.0269919,0.0063542,0.0116659,0.0442264,0.00959095,0.0342299,0.00579452,0.00953671,0.0095067,0.0388585,0,0.00756095,0.0250644,0.0339545,0.0648986,0.0190875,0.0421516,0.0429212,0,0,0.00846961,0,0,0
1109,0.0593857,0,0,0,0,0.0474652,0,0,0,0,0,0,0.0397411,0.0546547,0.0189036,0.00727845,0,0,0.0711158,0,0.0542289,0.0374798,0.0353265,0.0191985,0.0318451,0.01181,0.00838378,0.0698083,0.0153437,0.0126609,0.0170759,0.0580136,0.0108285,0.0168365,0.00971206,0.0291262,0.0585832,0.0581668,0.0252563,0.0232417,0.0137121,0.00940713,0.0109782,0.0496156,0,0,0.0369215,0,0,0.0170024,0.0408997,0.024425,0.0281599,0.0203705,0.0104502,0.0448065,0.0200453,0,0.023247,0.0204775,0.016906,0.0312067,0,0.0189533,0.0145214,0.0342398,0.0646354,0.0189695,0.0425309,0.0442904,0,0,0.0101177,0,0,0
1110,0.0593516,0,0,0,0,0.0474775,0,0,0,0,0,0,0.0396963,0.054796,0.0191626,0.00743341,0,0,0.0712227,0,0.0542674,0.0374905,0.0351694,0.0197589,0.0318672,0.0116743,0.00847608,0.0696377,0.0152693,0.0127532,0.0168961,0.0578618,0.0105461,0.0168036,0.00945785,0.0295895,0.0585103,0.0582706,0.0254356,0.0235139,0.0133788,0.00945297,0.0107353,0.0496087,0,0,0.0370894,0,0,0.0171332,0.0409934,0.0245779,0.0281226,0.0203042,0.0108417,0.0449272,0.0201943,0,0.0231856,0.020408,0.0169679,0.031189,0,0.0190547,0.0143627,0.0342489,0.0645192,0.0189152,0.042518,0.0442819,0,0,0.0104625,0,0,0
1111,0.0580655,0,0,0,0,0.0470901,0,0,0,0,0,0,0.0398048,0.0547597,0.0193754,0.00702819,0,0,0.0714625,0,0.0542916,0.0374417,0.0333484,0.0198688,0.0310114,0.0136091,0.00708389,0.0689488,0.0143394,0.0128123,0.015972,0.0561973,0.0099546,0.0165274,0.00888307,0.030202,0.0585587,0.0587575,0.0255036,0.0236747,0.0121924,0.00953614,0.00942258,0.0485666,0,0,0.0370893,0,0,0.0172539,0.0452375,0.0173211,0.027049,0.00526253,0.0130305,0.0447671,0.00997668,0.0344246,0.00648615,0.0098472,0.00911668,0.0386826,0,0.00716643,0.0239186,0.0341357,0.0645089,0.0188353,0.0423899,0.0432285,0,0,0.00891893,0,0,0
1112,0.0594748,0,0,0,0,0.0475328,0,0,0,0,0,0,0.0383423,0.0548817,0.0194087,0.00778961,0,0,0.0713701,0,0.0543153,0.0374059,0.0348692,0.0201659,0.0319688,0.0126291,0.00874586,0.0698007,0.014941,0.012816,0.0166529,0.0571073,0.0101715,0.0162434,0.00910335,0.0298722,0.0561203,0.0588282,0.0257228,0.0242358,0.0141328,0.00956957,0.0109282,0.0496895,0,0,0.0370267,0,0,0.0173546,0.0413431,0.0247747,0.0280194,0.021286,0.011698,0.0453223,0.0205001,0,0.0234781,0.0205696,0.0176334,0.0309222,0,0.0196429,0.0151467,0.0343777,0.0644106,0.0186465,0.0426432,0.0444209,0,0,0.0109904,0,0,0
1113,0.0581067,0,0,0,0,0.0469003,0,0,0,0,0,0,0.0372473,0.0548503,0.0188152,0.00683789,0,0,0.0711573,0,0.0543919,0.0372959,0.0330125,0.020224,0.0310097,0.0133346,0.00688676,0.0689581,0.0137993,0.0128948,0.015781,0.0551236,0.00957109,0.0152405,0.008468,0.0305384,0.0545304,0.0588615,0.0257044,0.0240598,0.0117636,0.0096407,0.00974547,0.0484771,0,0,0.0370816,0,0,0.0172811,0.0456613,0.0184737,0.0269228,0.00424688,0.0133445,0.0447106,0.0100416,0.035053,0.00643004,0.00985811,0.0090391,0.0387666,0,0.00736823,0.0230393,0.0340628,0.0642778,0.0184303,0.0420738,0.0434366,0,0,0.00901053,0,0,0
1114,0.0582881,0,0,0,0,0.0467199,0,0,0,0,0,0,0.0354307,0.054842,0.0181579,0.0067037,0,0,0.0710706,0,0.0544779,0.0372889,0.0328568,0.0204324,0.0309594,0.0138213,0.00659896,0.0689313,0.0134949,0.0128995,0.0156936,0.0545119,0.0093982,0.0146992,0.00824363,0.0306763,0.0519876,0.0587187,0.0256747,0.0242444,0.0113221,0.00970607,0.00987798,0.0485281,0,0,0.037414,0,0,0.0172925,0.0457999,0.0188947,0.0268321,0.00382529,0.0133314,0.0445553,0.0100364,0.0351924,0.00642582,0.00982443,0.00901483,0.0388547,0,0.00742701,0.0222799,0.0340843,0.0641035,0.0182736,0.0418087,0.0436931,0,0,0.00924553,0,0,0
1115,0.0585034,0,0,0,0,0.046414,0,0,0,0,0,0,0.0333623,0.0547955,0.0172943,0.00658863,0,0,0.0710196,0,0.0544669,0.03731,0.0327268,0.020583,0.0309255,0.0142126,0.00627988,0.0688858,0.0132591,0.012841,0.0156248,0.0538342,0.00908216,0.0139905,0.00796479,0.0307844,0.0491323,0.0585174,0.0256113,0.02436,0.0107824,0.00977144,0.00999433,0.0486637,0,0,0.0374927,0,0,0.0174007,0.0458521,0.0193158,0.026729,0.00365776,0.0132802,0.0444553,0.0100224,0.035185,0.00637595,0.00977477,0.00894206,0.0389604,0,0.00745286,0.0214739,0.0339387,0.0640055,0.0181546,0.0419192,0.0439822,0,0,0.00932212,0,0,0
1116,0.058693,0,0,0,0,0.0465163,0,0,0,0,0,0,0.0312866,0.0548476,0.016353,0.00647019,0,0,0.0709685,0,0.0544679,0.0373559,0.0326211,0.0206158,0.03093,0.0142419,0.00600327,0.0688243,0.0130633,0.0127447,0.0154916,0.0531131,0.00866052,0.0130777,0.00776438,0.0308413,0.0459937,0.0583141,0.0255748,0.0249032,0.0103212,0.00984526,0.0101167,0.0487514,0,0,0.0376626,0,0,0.0175699,0.0458478,0.0191137,0.0266092,0.0035584,0.0132191,0.0443983,0.00998049,0.0351076,0.00617876,0.00966533,0.00891494,0.0390475,0,0.007528,0.0206509,0.0339995,0.0639401,0.0180974,0.0420756,0.0442513,0,0,0.00926118,0,0,0
1117,0.0589885,0,0,0,0,0.046655,0,0,0,0,0,0,0.0292653,0.0548109,0.0153901,0.00628356,0,0,0.0710009,0,0.0545452,0.0374543,0.0325427,0.0206266,0.0309879,0.0131577,0.00575388,0.0688932,0.0128221,0.0125893,0.0152401,0.0523531,0.00824722,0.012125,0.00757309,0.0308819,0.0428864,0.0581559,0.0254682,0.0253585,0.0101893,0.00990986,0.0102196,0.0488748,0,0,0.0377488,0,0,0.0177977,0.045771,0.018861,0.02647,0.00348388,0.0130781,0.0444002,0.00988129,0.0350094,0.00592004,0.00954315,0.00890011,0.039133,0,0.00763163,0.0199785,0.0342541,0.0640093,0.0180672,0.0422658,0.0446042,0,0,0.00909257,0,0,0
1118,0.0609494,0,0,0,0,0.0474556,0,0,0,0,0,0,0.0268935,0.0547802,0.0145919,0.00605458,0,0,0.0710801,0,0.0546314,0.0375979,0.03415,0.0208936,0.0319686,0.0102258,0.00679127,0.0700124,0.0131798,0.0122404,0.0155408,0.05296,0.00827178,0.0114998,0.00768799,0.0305414,0.0390302,0.0580173,0.0253796,0.0253095,0.0167896,0.00997701,0.011768,0.0502982,0,0,0.0381175,0,0,0.018137,0.0416587,0.0254979,0.027455,0.0231534,0.0111663,0.0449352,0.0195496,0,0.0231339,0.0204279,0.0197311,0.031158,0,0.021634,0.0179121,0.0347246,0.0640773,0.0180871,0.042665,0.0463083,0,0,0.00977011,0,0,0
1119,0.0613751,0,0,0,0,0.0479672,0,0,0,0,0,0,0.0249661,0.0545706,0.0140273,0.005744,0,0,0.071159,0,0.0546661,0.037676,0.0340976,0.0208887,0.0319566,0.0101193,0.0065006,0.0702277,0.0127787,0.0120645,0.0153086,0.052279,0.0077907,0.0105062,0.00730191,0.0306821,0.0361056,0.0580819,0.0251493,0.0248858,0.0169594,0.0100419,0.0117611,0.0504796,0,0,0.0381786,0,0,0.0184424,0.0416193,0.0257111,0.0273633,0.0229673,0.0111104,0.0450813,0.0193335,0,0.0229256,0.0200811,0.0197515,0.0311663,0,0.0216614,0.0180608,0.0349368,0.0641793,0.0181589,0.0429527,0.046753,0,0,0.00945966,0,0,0
1120,0.0607334,0,0,0,0,0.0475635,0,0,0,0,0,0,0.0226916,0.0543208,0.0136766,0.00553621,0,0,0.0708446,0,0.0547774,0.0374816,0.0339937,0.0210254,0.0319263,0.0101157,0.00638088,0.0694895,0.0124426,0.011921,0.01509,0.0516283,0.00733319,0.00964225,0.0071036,0.0308155,0.0332369,0.0575554,0.0249514,0.024754,0.0170451,0.0101714,0.0117316,0.0497201,0,0,0.0380103,0,0,0.0187173,0.0415439,0.0260366,0.0273377,0.0230677,0.0111395,0.0442938,0.0191394,0,0.0228017,0.0198271,0.0197562,0.0310829,0,0.0216486,0.0181802,0.0347725,0.0595148,0.0167061,0.0426064,0.0464393,0,0,0.00922516,0,0,0
1121,0.0601864,0,0,0,0,0.0468484,0,0,0,0,0,0,0.0207923,0.0541333,0.0130861,0.00529889,0,0,0.0705417,0,0.0548284,0.0373564,0.0338147,0.0206452,0.0318624,0.00931742,0.00598839,0.0689616,0.0120436,0.0115262,0.0147291,0.0510926,0.00668917,0.0088749,0.00654513,0.0312228,0.0304891,0.0570711,0.0247733,0.0243159,0.0173171,0.0103126,0.0117023,0.0490886,0,0,0.0380707,0,0,0.0189402,0.0414313,0.0260798,0.0272955,0.0231351,0.0109516,0.0434724,0.0188903,0,0.0226615,0.0196651,0.0197326,0.0311129,0,0.0216054,0.0183726,0.0346401,0.059905,0.0168965,0.0420087,0.0462874,0,0,0.00895777,0,0,0
1122,0.0598714,0,0,0,0,0.0459664,0,0,0,0,0,0,0.0190411,0.0539348,0.0124758,0.00513915,0,0,0.0705024,0,0.0548487,0.0374471,0.0336054,0.0201707,0.031834,0.00832809,0.00542105,0.0687853,0.0114988,0.0110209,0.0143321,0.0505288,0.00612124,0.00823855,0.00598093,0.0316118,0.02781,0.0568192,0.0245678,0.024367,0.0171074,0.0104687,0.0114182,0.0486946,0,0,0.0382776,0,0,0.0190158,0.0413096,0.0260299,0.0272744,0.0225379,0.0105853,0.0427931,0.0186047,0,0.022351,0.0193644,0.0195082,0.0312518,0,0.0214477,0.0183005,0.0347479,0.0648904,0.0184625,0.0411755,0.0463555,0,0,0.008744,0,0,0
1123,0.0594987,0,0,0,0,0.0454343,0,0,0,0,0,0,0.0173386,0.0537747,0.0118603,0.00505883,0,0,0.0703025,0,0.0549097,0.0375659,0.0333932,0.0195669,0.0318221,0.00865838,0.00502409,0.0683428,0.0108552,0.0106203,0.0140658,0.0499893,0.00550716,0.00758498,0.0054605,0.031847,0.0254172,0.0565089,0.024344,0.0249942,0.0168926,0.0105831,0.0111809,0.0483882,0,0,0.0384559,0,0,0.019114,0.0412178,0.0259903,0.0272448,0.0220422,0.0103722,0.0422519,0.0183395,0,0.0220604,0.0191915,0.0193349,0.0312184,0,0.0213155,0.0181253,0.034724,0.0652105,0.0185583,0.0405717,0.0462247,0,0,0.00871586,0,0,0
1124,0.0590786,0,0,0,0,0.0451006,0,0,0,0,0,0,0.0158919,0.0537102,0.0112161,0.00491523,0,0,0.0700819,0,0.0549082,0.0377001,0.0332482,0.0186466,0.0318714,0.00841587,0.00484288,0.067794,0.0102978,0.0101214,0.0136791,0.0494148,0.00477786,0.0067937,0.00492226,0.0319879,0.0231249,0.0562902,0.0241622,0.0253412,0.017275,0.0107033,0.0112326,0.0481051,0,0,0.0384673,0,0,0.0192801,0.0411319,0.0257623,0.0272334,0.0219157,0.0102558,0.0418444,0.0181147,0,0.0219883,0.019135,0.0193434,0.0311174,0,0.0212784,0.0184053,0.0345997,0.0612321,0.0173244,0.0403974,0.0459579,0,0,0.00872016,0,0,0
1125,0.0570621,0,0,0,0,0.0442131,0,0,0,0,0,0,0.0144697,0.0534664,0.0102545,0.00571199,0,0,0.0701653,0,0.054937,0.0378502,0.0317897,0.017028,0.0310223,0.00825859,0.00374861,0.0664741,0.0088154,0.00949364,0.0126671,0.0474984,0.00354362,0.00543908,0.00381814,0.0325458,0.0217007,0.0564422,0.0237866,0.025091,0.00787161,0.0108204,0.00969934,0.0464738,0,0,0.0382926,0,0,0.0193568,0.0443687,0.0169151,0.0257826,0.00531551,0.0117934,0.0410192,0.00853054,0.0334796,0.0046703,0.00899089,0.00822943,0.0388086,0,0.0068183,0.0156126,0.0344011,0.0618587,0.0174618,0.0398616,0.0443846,0,0,0.00877279,0,0,0
1126,0.058599,0,0,0,0,0.0448462,0,0,0,0,0,0,0.0127158,0.0532691,0.00931291,0.00435755,0,0,0.0702282,0,0.0550043,0.0380339,0.0330938,0.0162546,0.0320444,0.005878,0.0043634,0.0672404,0.00891427,0.00869553,0.0126807,0.0483673,0.00312235,0.00486371,0.00366944,0.0320139,0.0193457,0.0563747,0.0235128,0.0249306,0.0159461,0.0108616,0.0108436,0.0478718,0,0,0.0383295,0,0,0.0195982,0.0408092,0.0255949,0.0272611,0.0206779,0.00974549,0.0416178,0.0173079,0,0.021098,0.0181692,0.0184908,0.031367,0,0.0204671,0.0172433,0.0350043,0.065838,0.0187121,0.0400909,0.0456863,0,0,0.00840055,0,0,0
1127,0.0567034,0,0,0,0,0.0444664,0,0,0,0,0,0,0.0115631,0.05281,0.00828694,0.00536813,0,0,0.0706688,0,0.0549899,0.0382879,0.0316914,0.014575,0.0312407,0.00684408,0.00341593,0.0661725,0.00748202,0.00798307,0.0117373,0.0466513,0.00179549,0.00326959,0.00268356,0.0323665,0.0185163,0.0570135,0.0230638,0.0244942,0.00808214,0.0108369,0.00958885,0.0463288,0,0,0.0380183,0,0,0.0194575,0.0439863,0.0161565,0.0257329,0.00596083,0.0116743,0.0411842,0.00844383,0.0336845,0.00455921,0.00935641,0.00830662,0.0388654,0,0.0066542,0.0156929,0.0346246,0.0657363,0.0184961,0.0398404,0.0440786,0,0,0.00869649,0,0,0
1128,0.0582865,0,0,0,0,0.0452283,0,0,0,0,0,0,0.01063,0.0528246,0.00762119,0.00393326,0,0,0.0708086,0,0.0550223,0.0384406,0.0330162,0.0139498,0.0322866,0.00523914,0.00422118,0.0668851,0.00808474,0.00737881,0.0120411,0.0477827,0.00147989,0.00282494,0.00264857,0.0317735,0.0175705,0.057038,0.0230935,0.0248734,0.0157587,0.0107746,0.0107839,0.0478553,0,0,0.0379342,0,0,0.0193947,0.0406643,0.0252332,0.0273443,0.0201994,0.00957867,0.0420192,0.0169417,0,0.020888,0.0182396,0.018089,0.031337,0,0.0200203,0.0170212,0.0345511,0.0654527,0.0182679,0.0402394,0.0453713,0,0,0.0079777,0,0,0
1129,0.0582965,0,0,0,0,0.0454617,0,0,0,0,0,0,0.0104157,0.052787,0.0071737,0.00378306,0,0,0.0711529,0,0.0549207,0.0386463,0.0330977,0.0129062,0.0323768,0.00546749,0.00423606,0.0668988,0.00793442,0.0071503,0.0121346,0.0475072,0.00130146,0.0022431,0.00254776,0.0314919,0.0172628,0.0574576,0.0230052,0.0250367,0.0154049,0.0106737,0.0106028,0.0480013,0,0,0.0374484,0,0,0.0192395,0.0406326,0.0251721,0.0273438,0.0200045,0.0093726,0.0423897,0.0168483,0,0.0208516,0.0180331,0.0179436,0.0313023,0,0.0198742,0.0169163,0.0341556,0.0650486,0.0180536,0.0404669,0.0453509,0,0,0.00768796,0,0,0
