Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
1162,0.0350859,0,0,0,0,0.0534166,0,0,0,0,0,0,0.0356811,0.0350732,0.0415866,0.0269695,0,0,0.0454073,0,0.0455111,0.0316365,0.0323277,0.0400326,0.0183656,0.00597352,0.0218011,0.0787951,0.00793729,0.0102445,0.00512266,0.0353863,0.0131099,0.016567,0.0225573,0.0175557,0.0441405,0.0592528,0.0234218,0.0223959,0.0192885,0.03024,0.00885004,0,0.0690107,0,0,0.104995,0,0,0.048087,0.0360767,0.0100205,0.026056,0.0219468,0.015779,0.0845599,0.0201552,0,0.0241997,0.0206381,0.0168717,0.0341512,0.0119707,0.0164639,0.0297359,0.0514682,0.101211,0.0228041,0.0679694,0.0436828,0,0,0,0
1163,0.0333486,0,0,0,0,0.052527,0,0,0,0,0,0,0.0356728,0.0368901,0.0415491,0.0268848,0,0,0.0461601,0,0.0461252,0.0320723,0.0322809,0.0400166,0.0183898,0.00592598,0.021689,0.0787881,0.00803545,0.0102071,0.00520657,0.0353389,0.0131192,0.0166346,0.0226182,0.0175717,0.0441338,0.0600418,0.0242285,0.0224213,0.0190248,0.0298616,0.00868153,0,0.0665283,0,0,0.103995,0,0,0.0477186,0.0361518,0.00975301,0.0260516,0.0216123,0.0154808,0.0841166,0.0201736,0,0.0241605,0.020603,0.0166464,0.0341298,0.0118335,0.0162399,0.0294047,0.0505585,0.101835,0.0224624,0.0669909,0.0422878,0,0,0,0
1164,0.032253,0,0,0,0,0.0521538,0,0,0,0,0,0,0.0356737,0.0388366,0.041631,0.0268852,0,0,0.0466646,0,0.0464811,0.0323136,0.0322172,0.039959,0.0183005,0.00589551,0.021487,0.0791307,0.00817999,0.010056,0.00531336,0.0353279,0.0131726,0.0167181,0.0226718,0.0175825,0.0441237,0.0605844,0.0255733,0.0220201,0.0188674,0.0296544,0.008521,0,0.0651671,0,0,0.102899,0,0,0.0474061,0.0362697,0.00944323,0.0259167,0.0212214,0.0153377,0.0840165,0.0201698,0,0.0241178,0.0205625,0.0164211,0.0341348,0.0117397,0.0160302,0.0291987,0.0501346,0.102275,0.0220426,0.0666193,0.0415418,0,0,0,0
1165,0.0319024,0,0,0,0,0.0521173,0,0,0,0,0,0,0.0356099,0.0401128,0.0415537,0.0268312,0,0,0.0468497,0,0.0462762,0.032394,0.0321369,0.0398959,0.0182861,0.00585565,0.0213171,0.079617,0.00828617,0.00986861,0.00547373,0.0353042,0.0133014,0.0167592,0.0227237,0.01759,0.0441037,0.0606253,0.0271042,0.0212869,0.0187537,0.0298763,0.00849409,0,0.0648913,0,0,0.101778,0,0,0.0471083,0.0364434,0.00918427,0.0257018,0.0208792,0.0152839,0.0844326,0.0201364,0,0.0240892,0.0205413,0.0162368,0.034133,0.0116756,0.0158337,0.02906,0.0502842,0.102725,0.0215232,0.0667066,0.0414376,0,0,0,0
1166,0.0317432,0,0,0,0,0.0522029,0,0,0,0,0,0,0.035653,0.0408742,0.0415656,0.0268481,0,0,0.047061,0,0.0458601,0.0327378,0.0321463,0.0398659,0.0183833,0.00579304,0.0212271,0.0799739,0.00833234,0.0100322,0.00562837,0.0352966,0.0134234,0.0167791,0.0227766,0.0175865,0.044103,0.0603875,0.0285156,0.020665,0.0185348,0.0301628,0.00841021,0,0.0648223,0,0,0.100841,0,0,0.0469099,0.0366015,0.00884145,0.0256563,0.0204733,0.0152274,0.0850611,0.0201505,0,0.023932,0.02048,0.0160003,0.0341047,0.0115788,0.015547,0.0287829,0.0505816,0.103146,0.021169,0.0669128,0.041436,0,0,0,0
1167,0.0315606,0,0,0,0,0.0521456,0,0,0,0,0,0,0.0357835,0.0414545,0.0417495,0.0270232,0,0,0.0474299,0,0.045529,0.0333649,0.0322448,0.0398659,0.0184548,0.00579029,0.0211953,0.0803447,0.00838401,0.0101836,0.00580359,0.0353431,0.0134578,0.0169039,0.0228672,0.01758,0.0441181,0.0601284,0.0296194,0.0203183,0.0182403,0.0301673,0.00832518,0,0.0644671,0,0,0.100079,0,0,0.0466799,0.0367349,0.00849054,0.0257139,0.0201059,0.0151897,0.0852778,0.0201945,0,0.0237328,0.0204259,0.0157753,0.0340601,0.0114402,0.0153154,0.0284609,0.0506325,0.10349,0.0210424,0.0669571,0.0413652,0,0,0,0
1168,0.0312735,0,0,0,0,0.0520307,0,0,0,0,0,0,0.0359018,0.0418582,0.0420396,0.0270342,0,0,0.0478766,0,0.0452343,0.0340552,0.0323008,0.0398675,0.0185285,0.0058337,0.021138,0.0807487,0.00847249,0.0102546,0.00600133,0.0353582,0.0135374,0.017127,0.0229941,0.017572,0.0441482,0.0599058,0.0303544,0.020299,0.0179489,0.0299253,0.00814442,0,0.0639486,0,0,0.099392,0,0,0.0462821,0.0369093,0.00802478,0.0256991,0.019727,0.0150777,0.085333,0.020226,0,0.0236114,0.0203759,0.0155069,0.033988,0.0112416,0.0150919,0.0280851,0.050418,0.103679,0.0209752,0.0669122,0.0411861,0,0,0,0
1169,0.030976,0,0,0,0,0.0519339,0,0,0,0,0,0,0.0359698,0.0420142,0.0422162,0.0269384,0,0,0.0483579,0,0.044891,0.0346776,0.0323177,0.0398554,0.0185953,0.00586921,0.0210351,0.0810436,0.00857275,0.010322,0.00619497,0.0353625,0.0136377,0.0172919,0.0230856,0.0175685,0.0441844,0.0597901,0.0306934,0.0206822,0.0176854,0.0295968,0.00801497,0,0.0633669,0,0,0.0987013,0,0,0.0458093,0.0370834,0.00764554,0.0255982,0.019569,0.0149255,0.0853082,0.0203134,0,0.0235785,0.0204369,0.0153122,0.0338986,0.0110981,0.0149261,0.0277802,0.0500268,0.103814,0.020908,0.0668867,0.0409686,0,0,0,0
1170,0.0306758,0,0,0,0,0.0519042,0,0,0,0,0,0,0.0360706,0.0419581,0.0423364,0.0268685,0,0,0.0486974,0,0.0446376,0.0350843,0.032362,0.0398769,0.0186594,0.00587793,0.0209182,0.0814167,0.0086188,0.0104106,0.00639612,0.0354134,0.0136991,0.0174296,0.0231589,0.0175788,0.0442524,0.0597535,0.0306732,0.0213041,0.017413,0.0292173,0.00781456,0,0.0627389,0,0,0.0980266,0,0,0.0454016,0.037227,0.00721351,0.0255023,0.0193145,0.0148339,0.0852949,0.0203737,0,0.0234232,0.0204788,0.0150214,0.0338344,0.0109593,0.014705,0.0274557,0.0495841,0.103909,0.0208691,0.0669543,0.0407603,0,0,0,0
1171,0.0304248,0,0,0,0,0.0517419,0,0,0,0,0,0,0.0362338,0.0418631,0.0425116,0.0268595,0,0,0.0489358,0,0.0445427,0.0352581,0.0324385,0.0399444,0.0186698,0.00583737,0.0207736,0.0817268,0.00864941,0.0104931,0.00660484,0.0354732,0.0137124,0.0175623,0.0232454,0.0176046,0.044353,0.0598708,0.0303437,0.0219605,0.0171419,0.0287517,0.00762664,0,0.0620607,0,0,0.0973611,0,0,0.0450947,0.0373521,0.00680899,0.0253774,0.0189685,0.0148335,0.0850862,0.0204259,0,0.0232235,0.0204756,0.0147389,0.0337759,0.010818,0.0144865,0.0271658,0.0491175,0.103936,0.0208621,0.0669008,0.0405097,0,0,0,0
1172,0.030109,0,0,0,0,0.0514628,0,0,0,0,0,0,0.0363809,0.0417299,0.0426995,0.0268416,0,0,0.049033,0,0.0445323,0.0351344,0.0325308,0.0400507,0.0185961,0.00576727,0.0206175,0.0819458,0.0086658,0.0105363,0.00682353,0.0355273,0.0137058,0.0176175,0.0233162,0.0176327,0.0444438,0.0600408,0.0298748,0.0223964,0.0168452,0.0282359,0.00733528,0,0.0611894,0,0,0.0967204,0,0,0.044819,0.0374224,0.00621698,0.0252609,0.0183797,0.0147796,0.0847758,0.0204042,0,0.022935,0.0203446,0.0143731,0.03372,0.0106188,0.0141503,0.0267524,0.0485984,0.103921,0.0208091,0.0666661,0.0401204,0,0,0,0
1173,0.0297551,0,0,0,0,0.0509894,0,0,0,0,0,0,0.0364824,0.0415894,0.0428737,0.0267825,0,0,0.0491075,0,0.0445078,0.0349035,0.0325723,0.0401785,0.0186072,0.00566895,0.0204276,0.0819328,0.008813,0.0104512,0.00703099,0.0355742,0.0137095,0.0176172,0.023395,0.0176701,0.0445264,0.0602745,0.0293761,0.0226728,0.0166151,0.0276506,0.00711922,0,0.0601352,0,0,0.0962082,0,0,0.0446439,0.0374802,0.00576117,0.0251407,0.0179713,0.0146643,0.084107,0.0204727,0,0.0227386,0.020269,0.0141363,0.0336913,0.0104914,0.0138841,0.0263804,0.0479413,0.103986,0.0207355,0.066148,0.0395894,0,0,0,0
1174,0.029398,0,0,0,0,0.0502637,0,0,0,0,0,0,0.036582,0.041397,0.0430331,0.0266822,0,0,0.0491616,0,0.0444832,0.034732,0.032591,0.0403415,0.018693,0.00559438,0.0201563,0.0814225,0.00898506,0.0103089,0.00721488,0.0356332,0.0137152,0.0177343,0.0234656,0.0177316,0.0446119,0.0604558,0.0288648,0.022861,0.0163802,0.0270305,0.00686855,0,0.0589227,0,0,0.095828,0,0,0.0446306,0.0375203,0.00534459,0.0250316,0.0175673,0.0145086,0.0831441,0.0206022,0,0.0225679,0.0202216,0.0139178,0.0336935,0.0103804,0.0136335,0.0259797,0.0472564,0.104188,0.0206066,0.0652906,0.0389537,0,0,0,0
1175,0.0291239,0,0,0,0,0.0489803,0,0,0,0,0,0,0.0368026,0.0411736,0.0432876,0.0265437,0,0,0.0491216,0,0.044455,0.034731,0.0326149,0.0405506,0.0188658,0.00552425,0.0198633,0.0798532,0.00904702,0.0105223,0.00738548,0.0356622,0.0137244,0.0178907,0.0235489,0.0177933,0.0447576,0.0603368,0.0283865,0.0230824,0.0161525,0.0264857,0.00654278,0,0.0576182,0,0,0.0955654,0,0,0.0446979,0.0375604,0.00489314,0.0249481,0.0171102,0.0143075,0.0819456,0.020727,0,0.0223428,0.020131,0.0136302,0.0337173,0.0102429,0.0133638,0.0256287,0.0467811,0.104472,0.0203911,0.0637764,0.0381747,0,0,0,0
1176,0.0285295,0,0,0,0,0.0472205,0,0,0,0,0,0,0.0377158,0.0409617,0.0441256,0.0272942,0,0,0.0489481,0,0.0441475,0.034887,0.0318935,0.0409952,0.0188262,0.00572305,0.020625,0.0760052,0.00970967,0.0106698,0.0076444,0.0350006,0.0138283,0.0182366,0.0237479,0.0180999,0.0454561,0.0591927,0.0279209,0.0236328,0.0146455,0.0262373,0.0105147,0,0.0558035,0,0,0.0950781,0,0,0.0445017,0.0413014,0.0170107,0.0234003,0.0180436,0.0134956,0.0817426,0.0099813,0.0294769,0.00932888,0.0140358,0.0161591,0.0355956,0.00915339,0.0188241,0.0196863,0.0467582,0.104548,0.0199765,0.0616829,0.0364998,0,0,0,0
1177,0.0282567,0,0,0,0,0.0438571,0,0,0,0,0,0,0.0373851,0.0408992,0.0439672,0.0262933,0,0,0.0486318,0,0.0440037,0.0349185,0.0327852,0.0411361,0.0194365,0.00537876,0.0190748,0.0707085,0.00951434,0.0108258,0.00780333,0.0357655,0.013744,0.0179963,0.0237688,0.0179198,0.0452088,0.0580538,0.0279839,0.0238287,0.0157789,0.0257893,0.00596462,0,0.0539377,0,0,0.0948396,0,0,0.0443167,0.0374778,0.00427888,0.0246027,0.0162817,0.0137886,0.0793483,0.0210668,0,0.0218453,0.0201123,0.0130428,0.0338968,0.0100485,0.0128132,0.0259043,0.0469982,0.104973,0.0194978,0.0575468,0.0350612,0,0,0,0
1178,0.0286748,0,0,0,0,0.0402012,0,0,0,0,0,0,0.0382391,0.0406408,0.0446935,0.0267916,0,0,0.0481673,0,0.0436571,0.0350149,0.0320251,0.0415789,0.0196254,0.00556149,0.0191368,0.0610261,0.0103303,0.0108433,0.00814256,0.0351638,0.0137828,0.0183245,0.0239095,0.0182227,0.0458959,0.0547185,0.0277526,0.0245978,0.014371,0.0256905,0.010429,0,0.0520819,0,0,0.0944898,0,0,0.0439351,0.0415269,0.0176008,0.0231922,0.0181833,0.0123667,0.0777054,0.0103398,0.0292622,0.00999084,0.0141139,0.0162737,0.0358224,0.00925413,0.0191059,0.0197063,0.0469689,0.105255,0.0190986,0.0528617,0.0327395,0,0,0,0
1179,0.0301247,0,0,0,0,0.0353933,0,0,0,0,0,0,0.0384752,0.0403015,0.0450184,0.026525,0,0,0.048112,0,0.0433845,0.035351,0.0321091,0.041961,0.0200422,0.00544818,0.0187172,0.0499068,0.0103117,0.0108619,0.00840732,0.0352781,0.0137528,0.018385,0.0240215,0.0183223,0.0461569,0.0512782,0.027729,0.0253421,0.014853,0.02549,0.0107246,0,0.0497944,0,0,0.0941342,0,0,0.0435297,0.0415356,0.0179101,0.0229746,0.0188337,0.0119014,0.0745669,0.0105325,0.029243,0.0101995,0.0142964,0.0165295,0.0358936,0.00939296,0.0193827,0.0201831,0.0475691,0.105569,0.0187286,0.0464746,0.0309184,0,0,0,0
1180,0.0327451,0,0,0,0,0.0306881,0,0,0,0,0,0,0.0386721,0.0397077,0.0453705,0.0261528,0,0,0.0488505,0,0.043154,0.0361706,0.0322378,0.0425942,0.0205733,0.00529515,0.0185678,0.0363197,0.0104829,0.0107626,0.00864842,0.0353936,0.0137295,0.0185126,0.0241486,0.0184626,0.0463792,0.0472711,0.0276825,0.0264928,0.0150692,0.0253273,0.0109143,0,0.0469955,0,0,0.0936398,0,0,0.043112,0.0415863,0.0182384,0.0227945,0.0193726,0.0116009,0.070764,0.0108688,0.0292018,0.0103964,0.0145416,0.0168216,0.036119,0.00957459,0.0197023,0.0203953,0.0486242,0.10582,0.0183658,0.0392119,0.029388,0,0,0,0
1181,0.0349666,0,0,0,0,0.0284196,0,0,0,0,0,0,0.0389434,0.039086,0.0457602,0.025909,0,0,0.0501625,0,0.0430556,0.037156,0.0323781,0.0431508,0.0209822,0.00515677,0.0182567,0.026113,0.0107701,0.0109175,0.00889791,0.035506,0.0136527,0.0186464,0.0242401,0.0185875,0.0466354,0.0445098,0.0276736,0.0275349,0.0150167,0.0250927,0.0109286,0,0.0446301,0,0,0.0932769,0,0,0.0428439,0.0417717,0.0184835,0.0227624,0.0196403,0.0117434,0.0679725,0.0112065,0.0291155,0.0106132,0.0147203,0.0169829,0.0363788,0.00973875,0.0199409,0.0203821,0.0494434,0.106062,0.0180831,0.0344134,0.0285512,0,0,0,0
1182,0.0359975,0,0,0,0,0.0276143,0,0,0,0,0,0,0.0393575,0.0385721,0.0461745,0.0258638,0,0,0.0516121,0,0.0430273,0.0380261,0.0324539,0.0435339,0.021189,0.00504351,0.0180742,0.0200183,0.0109714,0.0112168,0.00907685,0.0355794,0.0135543,0.0187987,0.0243342,0.0186585,0.0469734,0.0431332,0.0276895,0.0283106,0.0148648,0.02484,0.010827,0,0.0428218,0,0,0.0929115,0,0,0.0426888,0.0419514,0.0188064,0.0226632,0.0198417,0.0119766,0.066562,0.0113637,0.0290996,0.0107431,0.0147958,0.0170806,0.0365518,0.00997712,0.0201459,0.0203002,0.0498398,0.106328,0.0178994,0.0319117,0.027927,0,0,0,0
1183,0.0362534,0,0,0,0,0.0270486,0,0,0,0,0,0,0.0396706,0.0381868,0.0465448,0.0258299,0,0,0.0523876,0,0.0430601,0.038478,0.0324494,0.0438072,0.0212895,0.00489678,0.017913,0.0170774,0.0109064,0.0113679,0.009299,0.0356654,0.0134839,0.0189833,0.024448,0.0187167,0.0472678,0.0423182,0.027562,0.0286632,0.0150465,0.0245159,0.0108946,0,0.0417501,0,0,0.0925915,0,0,0.0425746,0.0420103,0.0192548,0.0224695,0.0204257,0.0120963,0.0659035,0.0113439,0.0292707,0.0109917,0.0147938,0.01729,0.0365241,0.0102874,0.0203616,0.0204141,0.0497676,0.106706,0.0177536,0.0305286,0.0275042,0,0,0,0
1184,0.0361134,0,0,0,0,0.0265017,0,0,0,0,0,0,0.0397106,0.0378222,0.046789,0.0258502,0,0,0.0534651,0,0.0431136,0.039032,0.0324289,0.0442246,0.0212917,0.00474134,0.0177838,0.014738,0.0110774,0.0113936,0.00953653,0.0357498,0.0134344,0.0191323,0.0245462,0.0188122,0.0473947,0.0420027,0.027378,0.0291851,0.015256,0.0242071,0.0109466,0,0.0406349,0,0,0.0923258,0,0,0.0423902,0.0420817,0.0196961,0.0221587,0.0207961,0.0120775,0.0655655,0.0112579,0.0294562,0.0110037,0.0147112,0.0174343,0.0364412,0.010459,0.0206062,0.0204936,0.0495973,0.107001,0.017679,0.0293422,0.0269238,0,0,0,0
1185,0.0356133,0,0,0,0,0.0258425,0,0,0,0,0,0,0.0397482,0.0375206,0.0470173,0.0258297,0,0,0.0540751,0,0.0431788,0.0392449,0.0324434,0.044754,0.0213712,0.004634,0.0176736,0.0134405,0.0114895,0.0112811,0.00971207,0.0358015,0.0134241,0.0191124,0.0246971,0.0189163,0.0475496,0.0417965,0.0272595,0.0294734,0.0153159,0.0238955,0.0108875,0,0.039641,0,0,0.0919447,0,0,0.0422088,0.0421669,0.0200648,0.0219515,0.0208386,0.0114875,0.0653052,0.0111695,0.0296149,0.0109297,0.0146044,0.0174004,0.036362,0.0104355,0.0207458,0.0203889,0.0492856,0.107343,0.0176273,0.0283688,0.0262393,0,0,0,0
1186,0.0350412,0,0,0,0,0.0252866,0,0,0,0,0,0,0.0398985,0.0372111,0.0472594,0.0257953,0,0,0.0547786,0,0.0432351,0.0394021,0.0324107,0.0452333,0.0213689,0.00458181,0.0176038,0.0122315,0.0116784,0.0113603,0.00993282,0.0358785,0.0134199,0.0187507,0.0249513,0.0190248,0.0476788,0.041736,0.0272296,0.0298417,0.015304,0.0236283,0.0109142,0,0.0387016,0,0,0.0916708,0,0,0.042121,0.0422802,0.0204764,0.021873,0.0210721,0.011646,0.0653859,0.0110621,0.0296713,0.0108824,0.0145329,0.0173662,0.0362157,0.0103561,0.0206838,0.0202416,0.049092,0.107578,0.0176023,0.0275448,0.0254943,0,0,0,0
1187,0.0344449,0,0,0,0,0.0245931,0,0,0,0,0,0,0.0400814,0.0369914,0.0475394,0.0257728,0,0,0.0552384,0,0.0432599,0.0394569,0.0323366,0.0456619,0.0213417,0.00451136,0.0175898,0.0114471,0.0117947,0.0115784,0.0101097,0.0359713,0.0133858,0.0184114,0.025199,0.0191192,0.0478371,0.0416109,0.0271764,0.030121,0.0150274,0.0233579,0.010874,0,0.0378897,0,0,0.0913934,0,0,0.0419999,0.0424132,0.0209931,0.0217829,0.0214277,0.0118479,0.0654571,0.011005,0.0297187,0.0108291,0.0145088,0.0173192,0.0359264,0.0103067,0.0205172,0.0199733,0.0490531,0.10781,0.0175975,0.0266581,0.024834,0,0,0,0
1188,0.0337225,0,0,0,0,0.0238707,0,0,0,0,0,0,0.0401968,0.0368432,0.0478313,0.0257301,0,0,0.0554749,0,0.0432717,0.0394401,0.0322536,0.0460858,0.0213297,0.00441501,0.0175851,0.0109089,0.0119294,0.0115213,0.0102535,0.0360153,0.0133364,0.0185521,0.0252403,0.0192273,0.0480186,0.0414743,0.0271167,0.0302508,0.0145375,0.0230777,0.0106325,0,0.0371238,0,0,0.0910773,0,0,0.0418843,0.042563,0.0217305,0.0216072,0.0216521,0.0117891,0.0654894,0.01095,0.0297949,0.0107702,0.0144854,0.0171178,0.0354723,0.0102418,0.0202007,0.0197035,0.0489058,0.108054,0.017629,0.0258585,0.0241965,0,0,0,0
1189,0.0330005,0,0,0,0,0.0231785,0,0,0,0,0,0,0.0403531,0.0367123,0.0481282,0.0257125,0,0,0.0557979,0,0.0432983,0.0395273,0.0321899,0.0465092,0.0212716,0.00432947,0.0176005,0.0104522,0.0120253,0.0116143,0.010369,0.0360372,0.0133217,0.0187376,0.0248311,0.0193234,0.0481817,0.0415023,0.0271373,0.0304526,0.01432,0.0228152,0.0104881,0,0.0363652,0,0,0.0909465,0,0,0.0418404,0.0426991,0.0229234,0.0214224,0.0217862,0.0116375,0.0656179,0.0108646,0.0298422,0.0107177,0.0144024,0.0167189,0.0348514,0.0102097,0.0198995,0.0198091,0.0488477,0.108226,0.0177176,0.0250897,0.0235532,0,0,0,0
1190,0.0322218,0,0,0,0,0.0224042,0,0,0,0,0,0,0.0405935,0.0365909,0.0484584,0.0257251,0,0,0.0559829,0,0.0433298,0.0396074,0.032225,0.0469109,0.0211865,0.00430302,0.0177094,0.0102346,0.012048,0.0119419,0.0105308,0.0360723,0.0132663,0.0189631,0.0243842,0.0193781,0.0483848,0.0415048,0.0271821,0.0305632,0.0142312,0.0225162,0.0104633,0,0.0355751,0,0,0.0907693,0,0,0.0417255,0.0428184,0.0245101,0.0214608,0.0217098,0.0120107,0.065632,0.0108465,0.029946,0.0106277,0.0142859,0.0164629,0.0341799,0.0102239,0.0198108,0.0201291,0.0487191,0.108406,0.0178605,0.0243244,0.0228789,0,0,0,0
1191,0.03158,0,0,0,0,0.0215339,0,0,0,0,0,0,0.040773,0.0364987,0.0487867,0.025724,0,0,0.0560331,0,0.0433333,0.0396906,0.0322746,0.0472908,0.0211096,0.00429982,0.0178365,0.0102251,0.0120566,0.0121286,0.0107474,0.0360939,0.0132303,0.0190517,0.024414,0.0194411,0.0485675,0.0413803,0.0272138,0.0305805,0.0144393,0.0221935,0.0107203,0,0.0348249,0,0,0.0906187,0,0,0.0416596,0.042966,0.0264152,0.0215115,0.0214662,0.012423,0.0653839,0.0108638,0.0301628,0.0105927,0.0141324,0.0164042,0.033396,0.0103919,0.0199664,0.0209328,0.0485745,0.10856,0.0179962,0.0234388,0.0223728,0,0,0,0
1192,0.0309577,0,0,0,0,0.0207031,0,0,0,0,0,0,0.040861,0.0364013,0.0490295,0.0257006,0,0,0.0560892,0,0.0433427,0.0397869,0.03232,0.0476807,0.0210845,0.00427982,0.017975,0.0102514,0.0121108,0.0121213,0.010933,0.0361411,0.0132044,0.0191452,0.0246993,0.0195304,0.0486966,0.0412945,0.0272019,0.0305971,0.0149212,0.021883,0.0111392,0,0.0341055,0,0,0.0904601,0,0,0.0415532,0.0431258,0.0285239,0.0215103,0.0211939,0.0122089,0.0650818,0.0108851,0.030464,0.0106292,0.0139233,0.0165493,0.0325602,0.0107806,0.0203964,0.022215,0.0486137,0.10873,0.0181299,0.0226074,0.0218692,0,0,0,0
1193,0.0303461,0,0,0,0,0.0198788,0,0,0,0,0,0,0.0408883,0.0362739,0.0490922,0.0256667,0,0,0.0560904,0,0.0433378,0.0398465,0.0323326,0.0480187,0.0210293,0.00416603,0.0181028,0.0102259,0.0122651,0.0120918,0.0110061,0.0361952,0.0131907,0.019248,0.0246008,0.0195936,0.0487806,0.0412679,0.0271328,0.0305343,0.0155962,0.0216016,0.0118116,0,0.0333889,0,0,0.0902167,0,0,0.0414834,0.0432624,0.0307595,0.0214863,0.0210829,0.0123525,0.064834,0.0109247,0.0308525,0.0106205,0.0136814,0.0169434,0.0317286,0.0114372,0.0211183,0.0238074,0.0487231,0.108858,0.0182953,0.0218099,0.0213173,0,0,0,0
1194,0.029794,0,0,0,0,0.0191078,0,0,0,0,0,0,0.041055,0.0361224,0.0489724,0.0256127,0,0,0.0561269,0,0.0432983,0.0399138,0.0323271,0.0483239,0.0209573,0.00412814,0.0181733,0.0102239,0.0124174,0.0123752,0.0110606,0.0362075,0.0131866,0.0193797,0.024594,0.0196139,0.04895,0.0413392,0.0269752,0.0305233,0.0163595,0.0213419,0.0127052,0,0.0327367,0,0,0.0899806,0,0,0.0414499,0.0434226,0.0329911,0.0213918,0.021071,0.0126286,0.0646513,0.0110633,0.031311,0.0104633,0.0134602,0.0175918,0.0308956,0.0122697,0.0220569,0.0254713,0.0488459,0.10896,0.0184323,0.0210501,0.0208858,0,0,0,0
1195,0.0293777,0,0,0,0,0.0183918,0,0,0,0,0,0,0.0412968,0.0359691,0.0488027,0.0255394,0,0,0.0560963,0,0.043282,0.039926,0.0323289,0.0486517,0.0209334,0.00417952,0.0182605,0.0103013,0.0124411,0.0125728,0.0112109,0.0362523,0.0131981,0.0195499,0.0247516,0.0196331,0.0491394,0.0413624,0.0267617,0.0305354,0.0171588,0.02109,0.0137595,0,0.0321551,0,0,0.0898055,0,0,0.0414431,0.0435782,0.0352472,0.0212294,0.0212353,0.0122704,0.0643566,0.0112508,0.0318153,0.0106613,0.0132814,0.0183835,0.0300589,0.0130586,0.0231218,0.0270128,0.0490343,0.10909,0.0184927,0.0202545,0.0206365,0,0,0,0
1196,0.028972,0,0,0,0,0.0177787,0,0,0,0,0,0,0.0415981,0.0357824,0.0485566,0.0254874,0,0,0.0560129,0,0.0432965,0.0398494,0.0323861,0.0490151,0.0209415,0.00418349,0.0184204,0.0104175,0.0124706,0.0126069,0.0113708,0.0364384,0.0132526,0.0196779,0.0249779,0.0196695,0.0492973,0.041325,0.0265809,0.0305096,0.017921,0.020853,0.0148994,0,0.0315924,0,0,0.0896679,0,0,0.0413796,0.0436843,0.0375081,0.0212227,0.0216121,0.0123891,0.0640074,0.0115197,0.0323362,0.0110469,0.0131979,0.0190229,0.0292532,0.013848,0.0241404,0.0282877,0.0492553,0.109251,0.0185331,0.0195535,0.0203424,0,0,0,0
1197,0.0285767,0,0,0,0,0.0172366,0,0,0,0,0,0,0.0418636,0.0356133,0.0486866,0.0254506,0,0,0.0558788,0,0.0433389,0.0396778,0.0324509,0.0492738,0.0209645,0.00410451,0.0185514,0.0104728,0.0125569,0.0125948,0.0114369,0.0366339,0.013295,0.0198299,0.0251079,0.0197139,0.0493397,0.0412786,0.0264739,0.0304457,0.0185533,0.0206484,0.0160526,0,0.0310485,0,0,0.0895789,0,0,0.0412992,0.0438082,0.039781,0.0211618,0.0220692,0.0126471,0.0637406,0.0117927,0.0328687,0.0113169,0.0131795,0.0195197,0.0284367,0.0147239,0.0249848,0.0291728,0.0495285,0.10941,0.0185885,0.0188974,0.0200353,0,0,0,0
1198,0.0282143,0,0,0,0,0.0167319,0,0,0,0,0,0,0.041969,0.0354794,0.0489099,0.0254209,0,0,0.0557573,0,0.043398,0.0394701,0.0325191,0.0494817,0.0210097,0.004075,0.018642,0.0104335,0.0125918,0.0126753,0.011481,0.0368109,0.0133039,0.0198437,0.0251532,0.0197419,0.0494106,0.0412721,0.0264333,0.0303367,0.0189167,0.0204566,0.0171435,0,0.0305916,0,0,0.0895873,0,0,0.0412136,0.0439578,0.0419071,0.0210321,0.0224589,0.0126255,0.0635344,0.0120521,0.0333632,0.0116188,0.0131763,0.0198004,0.0275612,0.0156489,0.025621,0.0295271,0.0497865,0.109576,0.018653,0.0183149,0.0197815,0,0,0,0
1199,0.0280527,0,0,0,0,0.0162345,0,0,0,0,0,0,0.0420466,0.0353639,0.0490837,0.0254089,0,0,0.0556778,0,0.0434509,0.0393353,0.0325969,0.0497083,0.0210283,0.00411725,0.0187146,0.0105595,0.0125359,0.0127787,0.0115371,0.0369493,0.0133081,0.0198177,0.0251817,0.0197648,0.0494985,0.0412885,0.0263583,0.0302644,0.0190108,0.0202747,0.0182596,0,0.0302733,0,0,0.0896416,0,0,0.0411611,0.0440601,0.0436565,0.0208546,0.0227124,0.0124411,0.0632524,0.0122298,0.0338076,0.0120328,0.0131567,0.0200345,0.0265972,0.0163865,0.0261582,0.0294394,0.0501104,0.109744,0.018629,0.0176717,0.019661,0,0,0,0
