Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
1766,0,0,0,0,0.0175272,0.00916619,0,0,0.032267,0.0240022,0.0225316,0.00552949,0,0,0.00819811,0,0.0230711,0.00430201,0.0393952,0.0256927,0.0158755,0.0351203,0.00490142,0.0204237,0.0176604,0.0249167,0.032848,0.0662088,0.0207744,0.0162974,0.013455,0.0254858,0.0345304,0.00853739,0.0176173,0.00448616,0.0237099,0.0236763,0.0134241,0.00405488,0.0153456,0,0,0.00703476,0,0.0148293,0.0043249,0.062828,0.0136349,0.0160213,0.0252627,0.000789312,0.0210967,0.0150789,0.0636192,0.019394,0.0256648,0.0175381,0.0164638,0.00544645,0.0168626,0.0258836,0.013188,0.00619371,0.00678089,0.00684063,0.0148701,0,0,0,0,0
1767,0,0,0,0,0.0178407,0.00930508,0,0,0.0328673,0.0243299,0.0226316,0.00537044,0,0,0.00851348,0,0.0232465,0.00433439,0.0392939,0.0260833,0.0158574,0.0347823,0.00513695,0.0206459,0.0173842,0.0245553,0.0326732,0.0662265,0.0209908,0.0165676,0.0136248,0.0258381,0.035438,0.0086497,0.0176183,0.00477415,0.0235744,0.0236897,0.0135488,0.00402477,0.0155616,0,0,0.00676588,0,0.0147466,0.00435441,0.0626705,0.0137007,0.0160267,0.0254991,0.0009312,0.0216581,0.0153777,0.0636382,0.019426,0.0262415,0.0178886,0.0167081,0.00567665,0.017262,0.0256739,0.0133104,0.00624425,0.00685334,0.0069287,0.0150846,0,0,0,0,0
1768,0,0,0,0,0.0180516,0.00933486,0,0,0.033471,0.0245948,0.022728,0.00516863,0,0,0.00875991,0,0.0233911,0.00441904,0.0391868,0.0265129,0.0158174,0.0343575,0.00534062,0.0209492,0.0170287,0.0241279,0.0325511,0.0662181,0.0211903,0.0169033,0.0137746,0.0261566,0.0363522,0.00875153,0.0176123,0.00506683,0.0235161,0.0236257,0.0136908,0.00398282,0.0157103,0,0,0.00660247,0,0.01476,0.00439619,0.0625934,0.0138218,0.0160342,0.0257346,0.00112553,0.0220391,0.0156221,0.0636463,0.019475,0.0266912,0.0181654,0.016865,0.00592329,0.0175818,0.0255632,0.013445,0.00625785,0.0069143,0.00690505,0.0152303,0,0,0,0,0
1769,0,0,0,0,0.0181535,0.00929253,0,0,0.0341895,0.0247981,0.0228294,0.00511675,0,0,0.00899922,0,0.0235149,0.00455084,0.0390786,0.027022,0.0157843,0.0338284,0.00555165,0.0213204,0.0167084,0.0236923,0.0323641,0.0661816,0.0213644,0.0173788,0.0139863,0.0264699,0.0373089,0.00885387,0.0176392,0.0052777,0.0234687,0.0235878,0.0137724,0.00395495,0.0157184,0,0,0.00664141,0,0.0147964,0.00447975,0.0624855,0.013986,0.0160308,0.0259421,0.00137151,0.0223808,0.0158093,0.063631,0.0195252,0.0270709,0.0184535,0.0170254,0.00613397,0.017871,0.0254583,0.0135485,0.00632788,0.0069815,0.00685966,0.0153165,0,0,0,0,0
1770,0,0,0,0,0.0181893,0.00920107,0,0,0.0349134,0.0248926,0.0229538,0.00514554,0,0,0.00922144,0,0.0235799,0.00473665,0.038949,0.0275573,0.0156882,0.0333272,0.00582156,0.0214171,0.0163894,0.0232418,0.0322245,0.0661473,0.0215261,0.0178017,0.014193,0.0268073,0.0382275,0.00898871,0.0176667,0.00546205,0.0233687,0.0235123,0.0137615,0.00392565,0.0157731,0,0,0.00672259,0,0.0147992,0.00455868,0.0624003,0.0141801,0.0160405,0.0261036,0.00159246,0.0226083,0.0160014,0.0636566,0.0195403,0.0274335,0.0187441,0.0172754,0.00628018,0.0182214,0.0253088,0.0136097,0.00645925,0.00708451,0.00679202,0.015365,0,0,0,0,0
1771,0,0,0,0,0.018257,0.00912148,0,0,0.0355508,0.024942,0.0231042,0.00512609,0,0,0.00940526,0,0.0235698,0.00490234,0.0388262,0.0280647,0.0156497,0.0328084,0.00603737,0.0213288,0.0159951,0.0227994,0.0320294,0.0661199,0.0216644,0.0181684,0.0143307,0.0271585,0.0391412,0.00916184,0.0176737,0.00563817,0.0232846,0.0234926,0.013755,0.00386969,0.0158801,0,0,0.00677414,0,0.0147184,0.00461792,0.0622662,0.0143989,0.016019,0.0262793,0.00177424,0.022832,0.0161605,0.06365,0.0195242,0.0277024,0.0189651,0.0174367,0.00644944,0.0185122,0.0252204,0.0136346,0.00655356,0.00714096,0.0067429,0.0154608,0,0,0,0,0
1772,0,0,0,0,0.0184246,0.00909898,0,0,0.0362012,0.0249665,0.0233579,0.00522775,0,0,0.00959431,0,0.0235626,0.00505709,0.0387578,0.0285989,0.0156641,0.0322321,0.0060283,0.0214001,0.0156007,0.0223111,0.0317934,0.0661513,0.0218604,0.0185146,0.014453,0.0275159,0.0400929,0.00912716,0.0176893,0.00575051,0.0232237,0.023461,0.0137155,0.00381082,0.0160268,0,0,0.006885,0,0.0146942,0.00466684,0.0621352,0.0146405,0.016018,0.0264794,0.00195534,0.0231055,0.0162818,0.0636151,0.0195264,0.0279144,0.019134,0.0175123,0.00659178,0.0186569,0.0251918,0.0136865,0.00659595,0.00713774,0.00669386,0.0156449,0,0,0,0,0
1773,0,0,0,0,0.0186037,0.00911128,0,0,0.0369225,0.0249878,0.0236351,0.00527774,0,0,0.00980656,0,0.0235356,0.00517575,0.0387418,0.0292121,0.015662,0.0315986,0.00592564,0.0216146,0.0151429,0.0217238,0.0315273,0.0661952,0.0221106,0.018935,0.0146197,0.0278755,0.0410928,0.00918538,0.0177453,0.0057998,0.0232241,0.0234689,0.013689,0.00371784,0.0161856,0,0,0.00697114,0,0.0146941,0.00476361,0.0620518,0.0150032,0.016067,0.0265858,0.00221906,0.0234067,0.0163896,0.0635712,0.0195269,0.0281254,0.0192022,0.0175573,0.00668645,0.0187633,0.0252146,0.013802,0.00668065,0.00719889,0.00665407,0.0158676,0,0,0,0,0
1774,0,0,0,0,0.0188076,0.009135,0,0,0.037664,0.025023,0.0237554,0.00541822,0,0,0.0100597,0,0.0235261,0.00521492,0.0387296,0.0298643,0.0156276,0.0309224,0.00612293,0.0219243,0.0146723,0.0211763,0.0312292,0.0661463,0.0223054,0.019369,0.0147271,0.0282301,0.0421302,0.00938636,0.0178343,0.00577935,0.0230811,0.0234105,0.0137317,0.00362507,0.0164225,0,0,0.00708051,0,0.014708,0.00488436,0.0619785,0.0152435,0.0160902,0.0266269,0.00247687,0.023654,0.0165423,0.0635729,0.019509,0.0283267,0.0193536,0.0176601,0.00682847,0.0189459,0.02502,0.0139579,0.00681794,0.00731383,0.00666839,0.0161248,0,0,0,0,0
1775,0,0,0,0,0.0191578,0.00933207,0,0,0.050697,0.0248509,0.0221218,0.00225792,0,0,0.0108625,0,0.0236111,0.00562955,0.041132,0.0302461,0.0154146,0.0185169,0.00734539,0.0224846,0.0126294,0.0227132,0.0159923,0.0601642,0.025289,0.029967,0.018578,0.0283064,0.0660097,0.00995389,0.0178406,0.00579748,0.0226023,0.02289,0.0132097,0.00120692,0.0171565,0,0,0.00755904,0,0.0149975,0.0053805,0.0610574,0.014532,0.0144109,0.0259197,0.00463732,0.0245891,0.0163177,0.0644267,0.0190332,0.0282653,0.0191279,0.017389,0.00678172,0.0188863,0.0245069,0.0145375,0.00730412,0.00780328,0.00697507,0.0167918,0,0,0,0,0
1776,0,0,0,0,0.0193356,0.00947537,0,0,0.0509566,0.0248924,0.0222137,0.00217203,0,0,0.011005,0,0.0235832,0.00564674,0.0410048,0.031126,0.0154067,0.0187113,0.00747408,0.0228082,0.012844,0.0230479,0.0162225,0.0601918,0.0256638,0.0303303,0.0187504,0.0286394,0.0664581,0.0100871,0.0178551,0.00583597,0.0225998,0.0228357,0.0132953,0.00108288,0.017335,0,0,0.00769746,0,0.0149564,0.00552016,0.0610257,0.0149863,0.014382,0.0260991,0.00480015,0.0248539,0.0164768,0.0644585,0.0191959,0.0285678,0.019213,0.0175071,0.00693229,0.0187741,0.0243288,0.0147421,0.00751023,0.00793668,0.00707343,0.0169472,0,0,0,0,0
1777,0,0,0,0,0.0194459,0.00952356,0,0,0.0511996,0.0249344,0.0222831,0.00213469,0,0,0.0111033,0,0.0235405,0.00568194,0.04091,0.0317964,0.0154225,0.0188072,0.00755523,0.0230633,0.0129986,0.0233078,0.0163822,0.0602378,0.0259613,0.0305959,0.0187334,0.0289293,0.0668313,0.0102831,0.0178488,0.00586492,0.022446,0.0228699,0.0133451,0.00103988,0.017429,0,0,0.00771282,0,0.0148482,0.00565942,0.0609392,0.0153547,0.0143587,0.0262475,0.0048727,0.0250778,0.0166416,0.0644658,0.0193165,0.0288671,0.0192126,0.0176024,0.00703184,0.0188215,0.0242134,0.0149125,0.00767212,0.00801655,0.00707597,0.0170145,0,0,0,0,0
1778,0,0,0,0,0.019532,0.00949213,0,0,0.0513655,0.0249693,0.0223021,0.00216735,0,0,0.011149,0,0.0235807,0.00567672,0.0407997,0.0322294,0.0154733,0.0188692,0.00764437,0.0233597,0.0131938,0.0234546,0.0165685,0.0602517,0.0262289,0.0307636,0.0185647,0.0292356,0.067115,0.0105368,0.0178519,0.00587667,0.0222531,0.0229213,0.0133944,0.00103934,0.0175412,0,0,0.00779527,0,0.0147423,0.0058614,0.0608313,0.0155678,0.0143617,0.0263726,0.00492645,0.02529,0.0168153,0.0644645,0.0194804,0.0292102,0.0192284,0.0177247,0.00715339,0.0191924,0.0240194,0.0151184,0.00788906,0.00811284,0.00706047,0.0170513,0,0,0,0,0
1779,0,0,0,0,0.0196168,0.00949902,0,0,0.051536,0.0250117,0.0223057,0.00229632,0,0,0.011092,0,0.0236237,0.00565371,0.0406927,0.0327388,0.0155028,0.0188958,0.00774749,0.0237669,0.0134161,0.0235784,0.0167243,0.0603002,0.0265262,0.0308496,0.0184579,0.0295093,0.0674145,0.0105176,0.0178699,0.00586311,0.0220867,0.0229468,0.0134065,0.00103768,0.0176141,0,0,0.00794545,0,0.0146304,0.00609045,0.0607758,0.0156176,0.0143812,0.0264971,0.00497907,0.0254445,0.0170066,0.064471,0.0196087,0.029545,0.0194094,0.0178548,0.00728415,0.0195177,0.023795,0.0153182,0.00822335,0.00828943,0.00708532,0.0170823,0,0,0,0,0
1780,0,0,0,0,0.0195288,0.00949367,0,0,0.0518144,0.0250841,0.0223755,0.00252722,0,0,0.0112886,0,0.023756,0.00552898,0.0406383,0.0331707,0.0155014,0.0189178,0.00784053,0.0237085,0.0136348,0.0237026,0.0168901,0.0603112,0.0266639,0.0310305,0.0184881,0.0297032,0.0678815,0.0108666,0.0178328,0.00582286,0.0219423,0.0226925,0.0133127,0.00114037,0.0174224,0,0,0.0083467,0,0.0146718,0.00645453,0.0607935,0.015286,0.0143488,0.0265799,0.00502345,0.0243072,0.0171373,0.064453,0.0196439,0.0298596,0.0196316,0.0179262,0.00734083,0.0196538,0.0237369,0.0151683,0.008667,0.00873634,0.0070154,0.016861,0,0,0,0,0
1781,0,0,0,0,0.0195895,0.00957969,0,0,0.0520077,0.025118,0.0224497,0.00253568,0,0,0.0114065,0,0.0238042,0.00552207,0.0405346,0.0337652,0.0154592,0.0189788,0.00795093,0.0237441,0.0138964,0.0238257,0.0171112,0.0603992,0.0267639,0.0311684,0.0185028,0.0299357,0.0681979,0.0109464,0.0178025,0.00583651,0.0217451,0.0226357,0.0132205,0.00116242,0.017387,0,0,0.00866014,0,0.0146527,0.00686697,0.0608334,0.0152281,0.0143853,0.0266757,0.00508078,0.0237657,0.0172929,0.0644736,0.0196769,0.0301406,0.0197121,0.0180385,0.00746401,0.0196618,0.0235793,0.0150973,0.00911072,0.00903512,0.00709965,0.0169291,0,0,0,0,0
1782,0,0,0,0,0.0196428,0.00962986,0,0,0.0522816,0.0250878,0.0225375,0.00253503,0,0,0.0115422,0,0.023847,0.00550984,0.0404484,0.0343002,0.0154335,0.0190804,0.00808154,0.0240859,0.0141568,0.0239493,0.0172943,0.0604218,0.026958,0.0313629,0.018466,0.0301592,0.068517,0.0110399,0.0177818,0.00582243,0.0217038,0.0226616,0.0131597,0.0012034,0.0173697,0,0,0.00892041,0,0.0146265,0.00729415,0.0607915,0.0153355,0.0144129,0.0267866,0.00515655,0.0232962,0.0174374,0.0644554,0.0197287,0.0303615,0.0199016,0.0181403,0.00758354,0.0197014,0.0234886,0.0150803,0.00959021,0.00933892,0.00718501,0.016995,0,0,0,0,0
1783,0,0,0,0,0.0196697,0.00965421,0,0,0.0525934,0.0251059,0.0226527,0.00247369,0,0,0.0116266,0,0.0238732,0.0054882,0.0403869,0.0348194,0.0154293,0.019177,0.00814598,0.0243608,0.0146128,0.0240973,0.0174276,0.0604582,0.0271486,0.0315245,0.018447,0.030385,0.0688241,0.0111717,0.0177861,0.00576257,0.0217795,0.0227594,0.0131371,0.0012026,0.0173333,0,0,0.00915383,0,0.0145881,0.00768221,0.0607195,0.0155843,0.0144207,0.0269185,0.00518627,0.0228353,0.0176131,0.0644217,0.0198148,0.0305705,0.0202421,0.0182422,0.00769041,0.0199689,0.0234349,0.0150924,0.010047,0.00960302,0.00727837,0.017074,0,0,0,0,0
1784,0,0,0,0,0.0196879,0.00964804,0,0,0.0529112,0.0251497,0.0227553,0.00248619,0,0,0.0117205,0,0.023874,0.00547767,0.0403262,0.0353286,0.01541,0.0192599,0.00820238,0.0244419,0.0146396,0.0242412,0.017529,0.060518,0.0273326,0.0316858,0.0184498,0.0306025,0.0692017,0.0113195,0.0177825,0.00571736,0.0219747,0.022848,0.0131372,0.00120197,0.0173259,0,0,0.00940971,0,0.0145318,0.00802177,0.0607199,0.0159929,0.0144407,0.0270294,0.00518685,0.0223843,0.0177625,0.0644521,0.0198709,0.0307556,0.0204475,0.0183378,0.00777355,0.0202467,0.0235057,0.0150682,0.0104456,0.00987401,0.00731134,0.0171359,0,0,0,0,0
1785,0,0,0,0,0.0197597,0.00961819,0,0,0.0533022,0.0251064,0.0228164,0.00247985,0,0,0.0117864,0,0.023846,0.00549562,0.0402585,0.0356904,0.01538,0.0193587,0.0082144,0.0244542,0.0146526,0.0244123,0.0176339,0.0605249,0.0275589,0.031955,0.018495,0.0307704,0.0696476,0.0114593,0.0177382,0.00570464,0.0222713,0.0228954,0.0131047,0.00119073,0.0173938,0,0,0.0097486,0,0.0144936,0.00833667,0.0607432,0.0162141,0.014461,0.0271613,0.00518897,0.0219209,0.0179254,0.0645058,0.0199809,0.0309892,0.0205656,0.018408,0.00783587,0.0204084,0.023707,0.0150166,0.0107656,0.0101697,0.00730289,0.0171676,0,0,0,0,0
1786,0,0,0,0,0.0198042,0.00961368,0,0,0.0535362,0.0250693,0.0228123,0.00246447,0,0,0.0118883,0,0.0238054,0.00552346,0.04014,0.0362184,0.0153524,0.0194429,0.00827106,0.024541,0.0148136,0.0245358,0.0177701,0.0605736,0.0277548,0.0321116,0.0184473,0.0309825,0.0699718,0.0115979,0.017698,0.00570834,0.0225416,0.0228988,0.0129799,0.00113721,0.0174526,0,0,0.0101019,0,0.0144817,0.00866743,0.060765,0.0162808,0.0144988,0.0273282,0.0052474,0.02147,0.0180483,0.0645003,0.0201134,0.0312291,0.0207183,0.0184674,0.00791273,0.0205963,0.0239282,0.0149736,0.0110549,0.0104983,0.00729822,0.0171748,0,0,0,0,0
1787,0,0,0,0,0.0198328,0.00962667,0,0,0.0537458,0.0250879,0.0228615,0.00250359,0,0,0.0119831,0,0.0237961,0.00552132,0.040011,0.0367724,0.0153542,0.0195266,0.00834049,0.0246694,0.0151322,0.0246402,0.0178848,0.0606199,0.027948,0.0322239,0.0184785,0.0311641,0.0703031,0.0117057,0.0176859,0.00567796,0.0227928,0.0228566,0.0127936,0.00105936,0.0174697,0,0,0.0104014,0,0.014523,0.0089576,0.0608079,0.0162526,0.014542,0.0274511,0.00529679,0.021051,0.0181094,0.0645064,0.0201898,0.0313612,0.0209373,0.0185074,0.00798304,0.0208788,0.0241657,0.0150042,0.0114049,0.0108183,0.00729014,0.0171895,0,0,0,0,0
1788,0,0,0,0,0.0198015,0.00966767,0,0,0.05405,0.0250509,0.0229679,0.00257178,0,0,0.0119717,0,0.023789,0.00551995,0.0399234,0.0371863,0.0153367,0.0196111,0.00840635,0.0247236,0.0153371,0.0247506,0.0178983,0.0606278,0.0281805,0.0324378,0.0186353,0.0312745,0.0707036,0.0117726,0.0176688,0.00558023,0.0230018,0.0227484,0.0127097,0.000974923,0.0174362,0,0,0.0107249,0,0.0146187,0.00934928,0.0608296,0.016088,0.0145414,0.0275285,0.00536824,0.0206416,0.0181593,0.0645238,0.0202527,0.0314309,0.0211591,0.0185387,0.00804877,0.0212636,0.0244149,0.01515,0.0117921,0.0111379,0.00731684,0.017207,0,0,0,0,0
1789,0,0,0,0,0.0197834,0.00977151,0,0,0.0542868,0.0249702,0.0231099,0.00260114,0,0,0.011928,0,0.0237431,0.00551577,0.0398645,0.0373761,0.0153191,0.0196563,0.00848835,0.0247533,0.0152797,0.0248384,0.0179609,0.0606856,0.0283088,0.0325844,0.0186535,0.0314216,0.0710723,0.0118123,0.0176561,0.00552586,0.0232239,0.0226418,0.0125973,0.000882586,0.017365,0,0,0.0110836,0,0.0147333,0.00971324,0.0608462,0.0160756,0.0145472,0.0276125,0.00548126,0.0202681,0.0181883,0.06456,0.0202757,0.031466,0.0213996,0.018575,0.00811833,0.0215728,0.0246706,0.015339,0.0122111,0.0114317,0.00737874,0.0172187,0,0,0,0,0
1790,0,0,0,0,0.019819,0.00990166,0,0,0.0545776,0.0249567,0.0232543,0.00260248,0,0,0.0119221,0,0.0237423,0.00547881,0.0398017,0.0376091,0.0153067,0.0197171,0.00857304,0.0248593,0.0150888,0.0249624,0.0180866,0.0607689,0.028469,0.0327472,0.0185696,0.0315657,0.0714316,0.0119048,0.0176631,0.00546608,0.0234379,0.0224891,0.0124872,0.000847222,0.0172931,0,0,0.0114036,0,0.0148434,0.010018,0.0608372,0.0162621,0.0145566,0.0276868,0.00559187,0.0198322,0.018204,0.0645734,0.0202862,0.0315432,0.0215888,0.0186188,0.00820661,0.0216893,0.0249185,0.0155303,0.0125972,0.0117423,0.00744971,0.0172496,0,0,0,0,0
1791,0,0,0,0,0.0198641,0.0100223,0,0,0.0548766,0.02495,0.0234061,0.00256789,0,0,0.0119173,0,0.0237846,0.0053812,0.0397367,0.0378353,0.0153336,0.0198028,0.00866578,0.0250211,0.0151048,0.0251098,0.0181742,0.060814,0.0286724,0.0329359,0.0185505,0.0316544,0.07174,0.0120311,0.0176713,0.005396,0.0236057,0.022348,0.0124422,0.000858972,0.0172048,0,0,0.0117858,0,0.014962,0.0102758,0.0607976,0.016594,0.0145725,0.0277592,0.00566922,0.0194256,0.0182172,0.0645826,0.0203419,0.0316742,0.0216854,0.0186708,0.00830941,0.0216824,0.0251233,0.0157019,0.0129177,0.0120022,0.00757009,0.0172882,0,0,0,0,0
1792,0,0,0,0,0.0199127,0.0101631,0,0,0.0550517,0.0249732,0.0235223,0.00250209,0,0,0.0118739,0,0.023816,0.00528053,0.0396796,0.0380705,0.0154229,0.0198691,0.0087046,0.0251956,0.0152204,0.025243,0.018203,0.0608262,0.0288181,0.0330628,0.0185743,0.0317292,0.071934,0.0121488,0.0176847,0.00531668,0.0237572,0.0222382,0.0123848,0.000867971,0.0171327,0,0,0.0121966,0,0.0150302,0.0104639,0.0607358,0.0167119,0.0145535,0.0278041,0.00571518,0.0190911,0.018289,0.0646125,0.0204109,0.0318109,0.0217056,0.0187086,0.00837648,0.0216313,0.0253159,0.0158478,0.0132239,0.0122158,0.00773958,0.0173412,0,0,0,0,0
1793,0,0,0,0,0.0199268,0.0102816,0,0,0.0552228,0.0249732,0.0236216,0.00251476,0,0,0.0118733,0,0.0238313,0.00522073,0.0396745,0.0383007,0.01549,0.0199208,0.00870277,0.0253295,0.0153744,0.025379,0.0182514,0.0608523,0.0289358,0.0331663,0.0186355,0.0317988,0.0720675,0.0122605,0.017678,0.0052555,0.0239046,0.0222165,0.012321,0.000910706,0.0170768,0,0,0.0125531,0,0.015079,0.0106337,0.0606759,0.0167196,0.0145376,0.0278581,0.00579904,0.0188086,0.0184043,0.0646391,0.020444,0.0319806,0.0216284,0.0187464,0.00842251,0.0217275,0.0254987,0.01593,0.013456,0.0123202,0.00790128,0.0173351,0,0,0,0,0
1794,0,0,0,0,0.019979,0.010363,0,0,0.0553442,0.024988,0.0236888,0.00250555,0,0,0.0119217,0,0.0238564,0.00522804,0.0396924,0.0385027,0.0154909,0.0199395,0.00871518,0.0254984,0.0153912,0.0254582,0.0183224,0.0608604,0.0290313,0.0332675,0.0186791,0.031869,0.0721306,0.0124135,0.0176794,0.00521341,0.0240554,0.0221482,0.012316,0.000932832,0.0170998,0,0,0.0128765,0,0.0151639,0.0107512,0.060636,0.0167227,0.0145083,0.0279056,0.00583496,0.0184643,0.0185197,0.0646841,0.0204849,0.0321281,0.0214936,0.0187898,0.00845976,0.0220569,0.0256926,0.0159757,0.0136671,0.0124432,0.00803112,0.01733,0,0,0,0,0
1795,0,0,0,0,0.0201089,0.0104115,0,0,0.0554743,0.0249907,0.023729,0.00241768,0,0,0.0120026,0,0.0238924,0.0052795,0.0396602,0.0387052,0.0154439,0.0199521,0.00870183,0.0256664,0.0153544,0.0255277,0.0183771,0.0608912,0.0291711,0.0333257,0.018656,0.0319442,0.072254,0.0125826,0.0176826,0.00516847,0.024158,0.0220082,0.0122984,0.000925788,0.0171452,0,0,0.0131592,0,0.0152918,0.0109757,0.0606351,0.0167445,0.0144722,0.0279779,0.00582174,0.0180819,0.0186545,0.0647015,0.0205582,0.032283,0.0214333,0.0188403,0.00850302,0.0222333,0.0258399,0.0159814,0.0138971,0.0125993,0.00814827,0.0173449,0,0,0,0,0
1796,0,0,0,0,0.0202515,0.010457,0,0,0.0555643,0.0249629,0.0237525,0.00242991,0,0,0.0121152,0,0.0239098,0.00532631,0.0395985,0.0388931,0.0154013,0.0199567,0.00872956,0.0258277,0.015335,0.0255685,0.0184216,0.0608987,0.0293475,0.0333458,0.0186465,0.0320109,0.0722872,0.0127301,0.0176689,0.00512706,0.0242911,0.0219048,0.0122555,0.000931096,0.0171815,0,0,0.0133589,0,0.0154628,0.0112314,0.0606709,0.0167483,0.0144476,0.0280551,0.00584251,0.0176745,0.018741,0.0647243,0.0206328,0.0324771,0.0215449,0.018873,0.00854697,0.0222713,0.025989,0.0160007,0.0141734,0.0127494,0.00823711,0.0173728,0,0,0,0,0
1797,0,0,0,0,0.0202827,0.0105112,0,0,0.0555975,0.0249159,0.0237765,0.00247097,0,0,0.0122074,0,0.0239274,0.00536105,0.0395043,0.0390114,0.0153966,0.0199185,0.00883107,0.0259336,0.0153283,0.025537,0.0184397,0.0608525,0.0292675,0.0333419,0.0186427,0.0320562,0.0722463,0.0128185,0.0176624,0.00504667,0.0244523,0.0218682,0.0121716,0.000890325,0.0171832,0,0,0.0134248,0,0.0155685,0.0114277,0.0607124,0.0167228,0.0144286,0.028114,0.00588518,0.0172542,0.0187644,0.0647587,0.0205813,0.0325886,0.0216799,0.0188856,0.00856435,0.0223328,0.0261668,0.0159647,0.0144163,0.0128537,0.0083536,0.0173552,0,0,0,0,0
1798,0,0,0,0,0.0203542,0.0106018,0,0,0.0555668,0.0248543,0.023781,0.00248138,0,0,0.0122839,0,0.0239253,0.00539629,0.0394315,0.0391526,0.0153599,0.0198624,0.00892147,0.0260509,0.0153789,0.0254979,0.018461,0.06082,0.0292606,0.0333017,0.0186102,0.0321162,0.0722416,0.012954,0.0176525,0.00494967,0.024606,0.0217651,0.012059,0.000794079,0.0171851,0,0,0.0134984,0,0.0156807,0.0116035,0.0607049,0.0165317,0.0144174,0.0281368,0.00591488,0.0167116,0.0187497,0.0647501,0.0205457,0.0325959,0.021779,0.0188883,0.00856286,0.0224145,0.026369,0.0159085,0.014605,0.013022,0.00851708,0.017424,0,0,0,0,0
1799,0,0,0,0,0.0204577,0.0107299,0,0,0.0555317,0.0248203,0.0238163,0.0025985,0,0,0.0123346,0,0.0238964,0.00541176,0.03939,0.0393048,0.0153162,0.0198314,0.00899012,0.0262162,0.0154873,0.0254593,0.0185044,0.0608555,0.0294028,0.0333072,0.0185446,0.0321905,0.0722307,0.0131124,0.0176539,0.00486905,0.024754,0.021542,0.012004,0.000764333,0.0171873,0,0,0.013759,0,0.0157887,0.0117991,0.0606898,0.0161922,0.0144221,0.0281462,0.00592467,0.016087,0.0187252,0.0647532,0.0205435,0.0325791,0.0218498,0.0188769,0.00858937,0.0225087,0.026565,0.0158452,0.0148008,0.0132299,0.00870033,0.0175155,0,0,0,0,0
1800,0,0,0,0,0.0205729,0.0108514,0,0,0.0555319,0.024804,0.0238668,0.00272509,0,0,0.0123617,0,0.0238923,0.0054032,0.0393955,0.0394627,0.015254,0.0197946,0.00905781,0.0264139,0.0155598,0.0254185,0.0185295,0.0609071,0.0293236,0.0333026,0.0184903,0.0322595,0.0721331,0.0132469,0.0176457,0.00481114,0.0249403,0.0213434,0.0120589,0.000762805,0.0172404,0,0,0.0139682,0,0.0159956,0.0119587,0.0606683,0.0162015,0.0144625,0.0281802,0.00601168,0.0154096,0.0187062,0.064706,0.0205569,0.0325789,0.021907,0.0188611,0.0088789,0.0225921,0.0268109,0.0158361,0.0149608,0.013371,0.00882682,0.0176358,0,0,0,0,0
1801,0,0,0,0,0.0205681,0.0108808,0,0,0.0555002,0.0247838,0.0239442,0.00268984,0,0,0.012362,0,0.0237727,0.0053002,0.0393998,0.0395875,0.0152385,0.0197708,0.00914043,0.0263474,0.0156014,0.0253678,0.0185803,0.0609763,0.0292504,0.0333175,0.0184918,0.0322867,0.072072,0.0132156,0.0177266,0.00476878,0.025136,0.0201784,0.0121094,0.00076091,0.0172162,0,0,0.0144968,0,0.0174351,0.0124714,0.0606194,0.0164074,0.0145178,0.0282108,0.0060944,0.0147225,0.0186982,0.0647341,0.0206083,0.0325812,0.0219197,0.0188376,0.00970547,0.022643,0.0270416,0.015971,0.0158613,0.0144483,0.00888603,0.0176196,0,0,0,0,0
1802,0,0,0,0,0.0209288,0.0110724,0,0,0.0554212,0.0247618,0.0239706,0.00269929,0,0,0.0125119,0,0.0237844,0.00542997,0.0394478,0.0395218,0.0151853,0.0197021,0.00914921,0.0269774,0.0156088,0.0252891,0.0186064,0.0609409,0.0293604,0.033331,0.0185003,0.0323502,0.0719616,0.0135989,0.0176368,0.00477086,0.0251163,0.0213856,0.0118841,0.000856546,0.0174812,0,0,0.0142413,0,0.0158638,0.0121319,0.060629,0.0162896,0.0144758,0.0282172,0.00608158,0.0154715,0.0186981,0.0646874,0.0206196,0.0325683,0.0220181,0.0188862,0.00894656,0.0228296,0.027064,0.0160475,0.0149264,0.013426,0.00910649,0.0179275,0,0,0,0,0
