Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
29,0,0,0,0,0.0135926,0.00679517,0,0,0.0482568,0.0244936,0.0221459,0.00401643,0,0,0.0174208,0,0.022935,0.00928887,0.039294,0.0272377,0.0142357,0.0185339,0.00668634,0.0258464,0.0121687,0.0226791,0.0168334,0.0615235,0.0252634,0.0293371,0.0186383,0.0276274,0.0623893,0.0180803,0.0167548,0.00304738,0.012194,0.0239458,0.0105045,0.00422281,0.012472,0,0,0.0123053,0,0.00914128,0.015698,0.0593304,0.0154069,0.0125374,0.0221236,0.00672864,0.0238659,0.0134645,0.0647913,0.0170451,0.0236483,0.0159217,0.0158182,0.00502658,0.0154519,0.0114006,0.00906328,0.0243958,0.0131833,0.0037302,0.0118038,0,0,0,0,0
30,0,0,0,0,0.0142177,0.00745093,0,0,0.0485522,0.0252846,0.022276,0.00414914,0,0,0.0173235,0,0.0233533,0.00930809,0.0391466,0.0280497,0.0142712,0.0186566,0.00689046,0.0266038,0.012234,0.0229746,0.0169967,0.0616575,0.0255841,0.0295984,0.0186242,0.0279496,0.0628732,0.0180884,0.0168267,0.00363392,0.0123143,0.0239931,0.0104397,0.00426833,0.0129759,0,0,0.0127123,0,0.00866468,0.0166336,0.0591574,0.0157198,0.0125442,0.0222436,0.00690859,0.0243396,0.0137238,0.0649147,0.0171486,0.0240472,0.016192,0.0160184,0.00516981,0.0156571,0.0114831,0.0095925,0.0253454,0.0134955,0.00410315,0.0121836,0,0,0,0,0
31,0,0,0,0,0.0148627,0.00813046,0,0,0.0489159,0.0259227,0.022401,0.00406837,0,0,0.0170339,0,0.0237386,0.00924958,0.0390062,0.0288657,0.014296,0.018839,0.00712158,0.027279,0.0122571,0.0232509,0.0171706,0.061751,0.0258501,0.0298688,0.0186814,0.0282717,0.0633714,0.0181205,0.0168743,0.00412639,0.012444,0.0239223,0.0103737,0.00432624,0.0134812,0,0,0.0132846,0,0.00830711,0.0175971,0.0590212,0.0158622,0.0125613,0.0224667,0.00713084,0.0247971,0.0139995,0.0650016,0.0172736,0.0244766,0.0163554,0.0162352,0.00537384,0.0159221,0.0115657,0.0101335,0.0260919,0.0138035,0.0044738,0.0126058,0,0,0,0,0
32,0,0,0,0,0.015514,0.00876402,0,0,0.0493196,0.0264279,0.0225291,0.0042235,0,0,0.0165663,0,0.0240181,0.00904899,0.0388838,0.0297234,0.0143085,0.0190241,0.00733718,0.0278825,0.0123252,0.0236221,0.0173512,0.0618216,0.0262246,0.0301561,0.0187949,0.028597,0.0638475,0.0183028,0.0168831,0.00451461,0.0125718,0.0238948,0.0103633,0.00437459,0.0139573,0,0,0.0138657,0,0.00803804,0.0183558,0.0588444,0.0157113,0.0125634,0.0226481,0.00732164,0.0251801,0.0142668,0.0650443,0.017399,0.0249055,0.0165677,0.0164329,0.00561213,0.0161783,0.0116672,0.0106505,0.0267868,0.0140148,0.00479925,0.0130701,0,0,0,0,0
33,0,0,0,0,0.0160924,0.00926731,0,0,0.0497193,0.0267569,0.0226357,0.00451405,0,0,0.0159961,0,0.0241967,0.00867872,0.0387784,0.0306334,0.0143698,0.0192089,0.00754676,0.0284675,0.0124252,0.0240762,0.0175139,0.061867,0.0266567,0.0304707,0.0187974,0.0289023,0.0643505,0.0185235,0.0168933,0.0047208,0.012753,0.0239836,0.0103439,0.0044298,0.0143852,0,0,0.0144982,0,0.00784734,0.01896,0.0586859,0.0154352,0.0125511,0.0228251,0.00746178,0.0255597,0.0145026,0.0650824,0.0175404,0.0253129,0.0167848,0.0166154,0.00582289,0.0164096,0.0118001,0.0112251,0.0275651,0.0141359,0.00508527,0.0134942,0,0,0,0,0
34,0,0,0,0,0.0166609,0.00963488,0,0,0.0500382,0.0269086,0.0226761,0.00439609,0,0,0.0154231,0,0.0243369,0.00821899,0.0385863,0.0314935,0.0144815,0.0194103,0.00774613,0.0292032,0.0125377,0.0246716,0.0176908,0.0618795,0.0270458,0.0307381,0.0187438,0.0292196,0.0648688,0.0181216,0.0169054,0.00479917,0.0129771,0.0238476,0.0103285,0.00477619,0.0147897,0,0,0.0152818,0,0.00769777,0.0194559,0.0586336,0.0154636,0.0125524,0.023052,0.00756027,0.0256841,0.0147215,0.0651043,0.0176881,0.0257403,0.0169542,0.0167984,0.00593472,0.0166387,0.0119577,0.0117343,0.028268,0.0142701,0.00528519,0.0139643,0,0,0,0,0
35,0,0,0,0,0.0172409,0.00991878,0,0,0.0503227,0.0268925,0.0226538,0.00437249,0,0,0.0147259,0,0.0243702,0.00771474,0.0382272,0.0321876,0.0145653,0.0196275,0.00785583,0.0299059,0.0126961,0.0251047,0.0178909,0.0618015,0.0273007,0.0309936,0.0186845,0.0295058,0.0654047,0.0177336,0.0169092,0.0048069,0.0131937,0.0236605,0.0103337,0.00535988,0.0151975,0,0,0.0160509,0,0.00758517,0.020005,0.0585646,0.0156622,0.0125621,0.0233285,0.00755366,0.0256366,0.0149754,0.0651157,0.0178885,0.0262095,0.0171153,0.0169637,0.00602848,0.0168837,0.0121051,0.0122093,0.0288029,0.0144283,0.00539658,0.0145,0,0,0,0,0
36,0,0,0,0,0.0178587,0.0101857,0,0,0.0505496,0.0268907,0.0226576,0.00409574,0,0,0.0140576,0,0.024284,0.00726469,0.0379648,0.0327228,0.0145716,0.0197802,0.00780481,0.0306673,0.0128181,0.0254442,0.0180578,0.0617398,0.0274901,0.0311928,0.0186217,0.0297779,0.0657453,0.0175568,0.0168864,0.00477578,0.0133973,0.023629,0.0102502,0.00537002,0.0156619,0,0,0.0166918,0,0.00752549,0.0204198,0.0583588,0.0157823,0.0125294,0.0235312,0.00726902,0.0255379,0.0152456,0.0651744,0.0180671,0.0266753,0.0172943,0.0170869,0.00620312,0.0171288,0.0122565,0.0126676,0.0291364,0.0145195,0.00544649,0.0151235,0,0,0,0,0
37,0,0,0,0,0.0184538,0.0103871,0,0,0.0507966,0.0269352,0.0227273,0.00403878,0,0,0.0134981,0,0.0241481,0.00688337,0.0379323,0.0333462,0.0145903,0.0198935,0.00762188,0.0315056,0.0128579,0.0256167,0.0182257,0.0617264,0.027741,0.0313922,0.0185878,0.0300394,0.0660664,0.0175028,0.0168884,0.00474493,0.013556,0.0237957,0.0101271,0.00490438,0.0161243,0,0,0.0171044,0,0.00752643,0.0206071,0.0580375,0.0157513,0.0123693,0.0236173,0.00669022,0.0255059,0.0155241,0.0653858,0.0181854,0.0270874,0.0174932,0.0171638,0.00631801,0.0173346,0.0123881,0.0130629,0.0292316,0.0144,0.00543324,0.0158186,0,0,0,0,0
38,0,0,0,0,0.0189148,0.0105206,0,0,0.0511172,0.0269381,0.0227991,0.00417495,0,0,0.0130098,0,0.0239904,0.00651132,0.0379911,0.0339773,0.0146166,0.0200166,0.0076389,0.0321156,0.0128887,0.0257649,0.0184084,0.0617671,0.0281239,0.0316143,0.018569,0.0302817,0.0664924,0.0173675,0.016905,0.00472453,0.0136021,0.02383,0.0101283,0.00486401,0.0164744,0,0,0.0175787,0,0.00760057,0.0208691,0.0578976,0.015788,0.0122802,0.0237255,0.00662455,0.0253127,0.0157088,0.0655004,0.0182825,0.0274456,0.0176882,0.0172822,0.00634324,0.0175343,0.0123954,0.0134729,0.0292796,0.0143275,0.00541744,0.0164171,0,0,0,0,0
39,0,0,0,0,0.0193663,0.0105982,0,0,0.0514339,0.0269061,0.022905,0.00438802,0,0,0.0125886,0,0.0238143,0.00618159,0.0380681,0.0346521,0.0146339,0.0201158,0.00777385,0.0325515,0.0129386,0.0258665,0.018602,0.0618312,0.0284146,0.0318098,0.0185039,0.0305403,0.0669166,0.0171655,0.0169329,0.0047312,0.0136136,0.0237179,0.0101029,0.00511636,0.0167817,0,0,0.0179986,0,0.00778403,0.0210193,0.0578593,0.0159316,0.0122596,0.0238418,0.0068661,0.0249199,0.0158134,0.065536,0.0183848,0.027769,0.0177831,0.0173908,0.00638938,0.0176211,0.0123428,0.0138192,0.0291682,0.0142414,0.00536892,0.0169014,0,0,0,0,0
40,0,0,0,0,0.0197887,0.0106617,0,0,0.0516943,0.0267604,0.023039,0.00440281,0,0,0.0120698,0,0.0236646,0.00580173,0.038099,0.0354084,0.0146248,0.0201989,0.00790028,0.0327744,0.0129747,0.0259268,0.0188273,0.0618805,0.0286008,0.031912,0.0184207,0.0308292,0.0673041,0.0169468,0.0169857,0.00470769,0.0135614,0.0235956,0.0101494,0.00532302,0.0170485,0,0,0.0183839,0,0.00797282,0.0210579,0.0578581,0.016112,0.0122784,0.0239133,0.00710121,0.0245647,0.0159056,0.0655421,0.0184663,0.0279856,0.0177602,0.0174918,0.00640876,0.0175557,0.0122305,0.014075,0.0289474,0.0141683,0.00537086,0.0172607,0,0,0,0,0
41,0,0,0,0,0.0200881,0.0107535,0,0,0.0519554,0.02654,0.0230948,0.00451578,0,0,0.0114923,0,0.0235536,0.00540815,0.0381179,0.0361699,0.0146327,0.0202875,0.00800545,0.0328303,0.0130261,0.026026,0.0190108,0.0620043,0.0287469,0.0319736,0.0183251,0.0311236,0.0676821,0.0167261,0.0170477,0.00461651,0.0134113,0.0235893,0.0102309,0.00542774,0.0172579,0,0,0.0185799,0,0.00809092,0.0209661,0.0578366,0.0161296,0.0123131,0.0239718,0.00724041,0.0243402,0.016012,0.0654918,0.0185244,0.0280905,0.0176752,0.0176045,0.00640773,0.0174131,0.0120353,0.0142668,0.0285771,0.0141105,0.00537334,0.0175201,0,0,0,0,0
42,0,0,0,0,0.0203502,0.0108262,0,0,0.0522612,0.0263074,0.0231353,0.00431857,0,0,0.0109048,0,0.0234497,0.00502697,0.0381426,0.0368377,0.0146501,0.0204238,0.00810897,0.0327748,0.0130876,0.0261603,0.0191876,0.0620947,0.0289489,0.0321156,0.0182867,0.0313697,0.0680653,0.0163147,0.017084,0.00451261,0.0132318,0.0235902,0.0103158,0.00548981,0.0174209,0,0,0.0186619,0,0.00821593,0.0208623,0.0578079,0.016019,0.0123117,0.0239883,0.00735417,0.0241002,0.0160633,0.0654495,0.0185406,0.0281089,0.0175734,0.0176982,0.00638592,0.0172039,0.0118259,0.0143532,0.0281613,0.0141616,0.00539484,0.0177268,0,0,0,0,0
43,0,0,0,0,0.0204415,0.0108203,0,0,0.0525125,0.026134,0.0231712,0.00417678,0,0,0.0102473,0,0.0233674,0.00468131,0.03814,0.0374989,0.014682,0.020557,0.00822386,0.0324535,0.0131485,0.0262819,0.0193898,0.0621504,0.0291259,0.0322551,0.0182321,0.0316204,0.0684178,0.0157173,0.0171349,0.00443421,0.0130656,0.0236049,0.0103459,0.00554941,0.0174587,0,0,0.0187072,0,0.00835741,0.02088,0.0577987,0.0156588,0.0123184,0.0239826,0.00746395,0.0239626,0.0160669,0.0654434,0.0185545,0.0281186,0.0174533,0.0177824,0.00650273,0.0170067,0.011671,0.0143743,0.0279482,0.0141814,0.00532255,0.0178078,0,0,0,0,0
44,0,0,0,0,0.0208878,0.0113107,0,0,0.0528282,0.0261189,0.0234105,0.00435515,0,0,0.00916861,0,0.0232946,0.00419966,0.0383559,0.0381945,0.0144719,0.0205216,0.00825375,0.0323057,0.0131035,0.026241,0.0194757,0.0618935,0.0294171,0.0325064,0.018253,0.0318989,0.0688054,0.0148987,0.0172477,0.00435925,0.00635386,0.0237488,0.0245141,0.00681621,0.0178693,0,0,0.0188107,0,0.00812837,0.0211682,0.0583654,0.0171252,0.0120394,0.0346716,0.00825714,0.0242263,0.0217429,0.0658323,0.0289477,0.0365852,0.0318207,0,0.0252414,0.0328989,0.00575408,0.0145375,0.0283143,0.0140193,0.00565674,0.0183031,0,0,0,0,0
45,0,0,0,0,0.0204949,0.0110067,0,0,0.0531294,0.0259332,0.0232763,0.00475473,0,0,0.0083443,0,0.0234078,0.00384163,0.0380286,0.0385353,0.0147757,0.0207925,0.00866772,0.0314179,0.0134637,0.0266262,0.0196369,0.0622232,0.0294527,0.0326237,0.0181146,0.0320289,0.0692905,0.0138767,0.017329,0.00433608,0.0128795,0.0237056,0.0108237,0.00582459,0.0174106,0,0,0.0191592,0,0.00792859,0.0215189,0.0577553,0.0155454,0.0123305,0.0239273,0.00782857,0.0241478,0.0160635,0.0655125,0.0185634,0.0280759,0.0169697,0.0177756,0.00830101,0.0163258,0.0112481,0.0146535,0.0290278,0.0140585,0.00545115,0.0178534,0,0,0,0,0
46,0,0,0,0,0.0204201,0.0110169,0,0,0.0533975,0.025817,0.0233496,0.00482533,0,0,0.00761325,0,0.0234676,0.00355141,0.0380222,0.0389409,0.0148338,0.0208881,0.00882819,0.0307808,0.0136714,0.0268115,0.019757,0.06225,0.029668,0.0327881,0.0180804,0.0321926,0.0696119,0.0132339,0.017424,0.00426563,0.0126762,0.0240201,0.0108971,0.00592052,0.0173759,0,0,0.0197372,0,0.00775578,0.0219476,0.0576503,0.0154534,0.0123411,0.0238662,0.00798685,0.0242904,0.0160542,0.0654913,0.0185373,0.0280851,0.0167264,0.0178644,0.00780626,0.0161545,0.010982,0.0149633,0.0296795,0.0143053,0.00554009,0.0177986,0,0,0,0,0
47,0,0,0,0,0.0204204,0.0110527,0,0,0.0536635,0.0257077,0.0234359,0.00458224,0,0,0.00697124,0,0.0234605,0.00335016,0.0380277,0.0393455,0.0148648,0.0210483,0.00895038,0.0302778,0.0137928,0.0269854,0.0198903,0.0622886,0.0298493,0.0329711,0.0181127,0.0323214,0.0700158,0.0126654,0.0174842,0.00417516,0.0126932,0.0244768,0.0110949,0.0059514,0.0173809,0,0,0.0201145,0,0.00776658,0.0222576,0.057564,0.0156393,0.0123546,0.0238541,0.00808006,0.0243539,0.0161057,0.0654901,0.0185545,0.0281508,0.0164783,0.0178976,0.00938157,0.0160502,0.0109316,0.0151949,0.0297981,0.0146226,0.00567821,0.0178269,0,0,0,0,0
48,0,0,0,0,0.0206392,0.0110987,0,0,0.0537964,0.0255898,0.0234896,0.00442861,0,0,0.00656268,0,0.0234265,0.00325624,0.0380212,0.0399128,0.0148394,0.0211252,0.00887977,0.0299686,0.0137391,0.0270758,0.0200266,0.0623548,0.0299807,0.0330686,0.0181341,0.0325112,0.0702295,0.0120378,0.0175383,0.00411935,0.012841,0.0248177,0.0112937,0.00597134,0.0175573,0,0,0.0203904,0,0.00794679,0.0222624,0.0575626,0.015814,0.0123954,0.0239495,0.00800696,0.0240647,0.0162095,0.0654973,0.0186357,0.0282989,0.0166502,0.0179542,0.0104869,0.016034,0.0111758,0.0151845,0.0290698,0.0148365,0.00582382,0.0180815,0,0,0,0,0
49,0,0,0,0,0.0213443,0.011449,0,0,0.053987,0.0254878,0.0236521,0.00454748,0,0,0.00645734,0,0.0235083,0.00322614,0.0382428,0.0404709,0.0146121,0.0210101,0.00888173,0.0301333,0.0135667,0.0269853,0.0200905,0.0620766,0.0302365,0.0332239,0.0180736,0.0327501,0.0703805,0.0118526,0.0176398,0.00407086,0.00665775,0.0249104,0.0250962,0.0072439,0.0182191,0,0,0.0206257,0,0.00841534,0.0219008,0.0581103,0.0174285,0.0121388,0.0350257,0.00877394,0.0234494,0.0220569,0.0658902,0.0293756,0.0370974,0.0317245,0,0.0270278,0.0326364,0.00648382,0.0150333,0.0277392,0.0148532,0.00615642,0.0188443,0,0,0,0,0
50,0,0,0,0,0.0216477,0.0112591,0,0,0.0542377,0.0252261,0.0234457,0.0045981,0,0,0.00672945,0,0.023629,0.00349198,0.037984,0.040786,0.0148243,0.0212319,0.00904158,0.0298472,0.0139801,0.0273122,0.0202732,0.0623005,0.0302659,0.0332562,0.0179405,0.0328244,0.0708183,0.0114562,0.0177313,0.00411139,0.0125027,0.0249051,0.0113156,0.00597798,0.0183987,0,0,0.020759,0,0.00916401,0.0213612,0.0575191,0.0164297,0.0123734,0.0239926,0.00814759,0.0226524,0.0162859,0.065485,0.0187039,0.0285774,0.0166384,0.0179795,0.0106126,0.0160395,0.0104306,0.0144253,0.0258393,0.014972,0.00611646,0.0190267,0,0,0,0,0
51,0,0,0,0,0.0218608,0.0112567,0,0,0.0545917,0.0250835,0.0234406,0.00451389,0,0,0.00696286,0,0.0237411,0.00364787,0.0379305,0.0410917,0.014818,0.0212907,0.00892861,0.0296627,0.014504,0.0274461,0.0204576,0.0622238,0.0303987,0.0334527,0.0179745,0.0329393,0.0712303,0.0112877,0.0178007,0.00410393,0.0122723,0.0251351,0.011417,0.00579452,0.0186825,0,0,0.0209153,0,0.00998482,0.021073,0.0575837,0.0159357,0.0124466,0.0240475,0.00803784,0.0224897,0.0162911,0.0654218,0.0187424,0.0286881,0.0167715,0.0182501,0.0109574,0.0162904,0.0103395,0.0139531,0.0244636,0.0152551,0.00632716,0.0192823,0,0,0,0,0
52,0,0,0,0,0.022262,0.0116394,0,0,0.0549185,0.0249894,0.0236166,0.0046848,0,0,0.0071643,0,0.0238613,0.00373934,0.0381273,0.0416379,0.0145909,0.0210199,0.00907511,0.0297124,0.0147547,0.0272409,0.0205911,0.0618692,0.0305898,0.0336052,0.017929,0.0331871,0.0714743,0.0113348,0.0178601,0.00406737,0.0077745,0.0254715,0.0249614,0.00695569,0.0192106,0,0,0.020972,0,0.0109594,0.0211553,0.0581027,0.0167281,0.0122059,0.0351373,0.00898609,0.0227006,0.0221615,0.0658451,0.0294114,0.0374197,0.0316854,0,0.0268919,0.032721,0.00780022,0.0133602,0.0229285,0.0157294,0.00675651,0.0197453,0,0,0,0,0
53,0,0,0,0,0.0222079,0.0114567,0,0,0.0551336,0.024808,0.02351,0.0046147,0,0,0.00760899,0,0.023999,0.00400662,0.0378374,0.0419399,0.0147407,0.0210908,0.00919034,0.0292653,0.0147608,0.0273592,0.0208318,0.0621637,0.0305675,0.0336085,0.0177426,0.0333496,0.0719298,0.0112213,0.0178785,0.0041009,0.0121437,0.0253876,0.011311,0.00581638,0.0191638,0,0,0.0207356,0,0.0122341,0.0213519,0.0575283,0.0171435,0.0124231,0.0240548,0.00840562,0.0236976,0.0163568,0.0654287,0.0186225,0.0287297,0.016717,0.0180086,0.010423,0.0161772,0.00964636,0.012284,0.0208668,0.0163953,0.00672445,0.0195541,0,0,0,0,0
54,0,0,0,0,0.022132,0.0114741,0,0,0.055576,0.0247917,0.0236015,0.00459373,0,0,0.00775129,0,0.0241097,0.00402467,0.0378075,0.0422661,0.0146817,0.0210323,0.00925455,0.0290411,0.015169,0.0273184,0.0209454,0.0622119,0.0307071,0.0338085,0.0177205,0.0335458,0.0724978,0.011214,0.0179166,0.00406939,0.0121182,0.0249268,0.0113087,0.00584701,0.0191961,0,0,0.0205535,0,0.0134314,0.0216414,0.0575108,0.0172185,0.0124448,0.0241039,0.00849234,0.025005,0.0163768,0.0653801,0.0186576,0.0287479,0.0169413,0.0180018,0.0103543,0.0162456,0.00956545,0.0116058,0.0203307,0.0168931,0.00684434,0.0194537,0,0,0,0,0
55,0,0,0,0,0.0218227,0.0116436,0,0,0.0561899,0.0248609,0.0237247,0.00459631,0,0,0.00789012,0,0.0240675,0.00399504,0.0377761,0.0425244,0.0146427,0.0210073,0.00939483,0.0284867,0.0154143,0.0273019,0.020996,0.0622885,0.0308748,0.0340936,0.0177845,0.0336814,0.0732144,0.0109743,0.0180777,0.00400529,0.0121357,0.0228384,0.0113895,0.00582831,0.0190305,0,0,0.0206829,0,0.0157651,0.0220311,0.0574617,0.0175683,0.0125766,0.024136,0.00854061,0.0265905,0.0164432,0.0653842,0.0187182,0.0288384,0.0169631,0.017989,0.0103255,0.0162761,0.00955804,0.0113416,0.0218062,0.0182248,0.00721546,0.0190093,0,0,0,0,0
56,0,0,0,0,0.0217081,0.0118037,0,0,0.0568444,0.0250167,0.0240687,0.00461608,0,0,0.00743031,0,0.024179,0.0037444,0.0380326,0.0429513,0.0144452,0.0208449,0.00933724,0.0285906,0.0152871,0.0270801,0.0209952,0.0620199,0.031223,0.0344637,0.0179614,0.0338963,0.073916,0.0110078,0.0180364,0.00395553,0.00707365,0.0241709,0.0252309,0.00701764,0.0191069,0,0,0.0196306,0,0.0138779,0.0218936,0.0580826,0.0170839,0.0124613,0.0353902,0.00920493,0.0261478,0.0222899,0.0657041,0.0296444,0.0376505,0.0320636,0,0.0271748,0.0331361,0.00731615,0.0112224,0.021502,0.0177314,0.00743577,0.0190251,0,0,0,0,0
57,0,0,0,0,0.0207458,0.0112726,0,0,0.0573382,0.0250814,0.0240146,0.00464708,0,0,0.00727541,0,0.0242067,0.00362383,0.0377744,0.0430975,0.0147059,0.0209677,0.0097072,0.0277058,0.0156488,0.0271575,0.0211011,0.0623983,0.0311497,0.0345476,0.0179137,0.0339741,0.0745802,0.0106378,0.018004,0.00394349,0.012356,0.0244461,0.0115655,0.00603774,0.0182552,0,0,0.0184506,0,0.013561,0.0215542,0.0574857,0.0176854,0.0126696,0.0242398,0.00871805,0.0256686,0.0165355,0.0653539,0.0187853,0.0290477,0.0170447,0.0180025,0.0102253,0.0163278,0.00981891,0.0114549,0.0218251,0.017959,0.00702387,0.0180818,0,0,0,0,0
58,0,0,0,0,0.0202546,0.0113859,0,0,0.0577702,0.0251732,0.0240943,0.00457873,0,0,0.00708487,0,0.0241299,0.00343947,0.0377497,0.0431874,0.0147547,0.0209093,0.00989117,0.027444,0.0158491,0.0270611,0.0211226,0.0624995,0.0311875,0.0346878,0.0179188,0.0340543,0.0751453,0.0104539,0.0180439,0.00387877,0.0124809,0.024918,0.011647,0.00627177,0.0179386,0,0,0.017573,0,0.0133181,0.0214387,0.0574359,0.0176312,0.0127226,0.024324,0.00882832,0.0262692,0.0166567,0.0653691,0.0188635,0.0291687,0.0171738,0.0179781,0.0100524,0.0163736,0.0098587,0.0114267,0.0219602,0.0180785,0.00718471,0.0175852,0,0,0,0,0
59,0,0,0,0,0.0197057,0.0114286,0,0,0.0581585,0.0252806,0.02416,0.00455137,0,0,0.00678317,0,0.0240555,0.00321842,0.0377749,0.043007,0.0147957,0.0208748,0.0101148,0.0270927,0.0159522,0.0270094,0.0211059,0.0626208,0.0313316,0.0348446,0.0179611,0.0340778,0.0757429,0.0102072,0.0180515,0.00381861,0.0126071,0.0255129,0.0117338,0.00638939,0.0175028,0,0,0.017021,0,0.0131368,0.021389,0.0573974,0.0177688,0.0127783,0.0244014,0.00895038,0.0267825,0.0167834,0.0654061,0.0189327,0.0293233,0.0172337,0.0179499,0.00997662,0.016444,0.00995279,0.0115626,0.0215059,0.0184908,0.00736868,0.0170405,0,0,0,0,0
60,0,0,0,0,0.0190795,0.0113438,0,0,0.0586464,0.025408,0.0242329,0.0046688,0,0,0.00640281,0,0.0240481,0.00300243,0.0378487,0.042808,0.0148294,0.0208518,0.0103849,0.0265306,0.016054,0.0270096,0.0210747,0.0627269,0.0314486,0.0350473,0.018054,0.034057,0.0763348,0.00998666,0.018024,0.00376961,0.012726,0.0260857,0.0117952,0.00642467,0.0169212,0,0,0.016796,0,0.0129278,0.0212174,0.05736,0.0176643,0.0128335,0.0244403,0.00910392,0.0271527,0.0168967,0.0654504,0.0189751,0.0294707,0.0172555,0.0179323,0.0100103,0.0164907,0.0100791,0.0118786,0.0202765,0.0189655,0.00745928,0.0164244,0,0,0,0,0
61,0,0,0,0,0.0185389,0.0112669,0,0,0.0590457,0.0255035,0.0242873,0.00480072,0,0,0.00613769,0,0.0240482,0.00279274,0.0377663,0.0428527,0.0148886,0.0208847,0.0105961,0.0260684,0.0161934,0.0270472,0.021096,0.0627408,0.0315087,0.0352377,0.0181313,0.0340532,0.0768196,0.00989748,0.0180125,0.00374677,0.012859,0.0265875,0.0118818,0.00640141,0.0164202,0,0,0.0166785,0,0.0126786,0.0208078,0.0573935,0.0176669,0.0128816,0.0244956,0.00921978,0.0273148,0.0169646,0.0654892,0.0190329,0.0295912,0.0172986,0.0179197,0.00996939,0.0165808,0.0102399,0.012127,0.0188729,0.018936,0.00753156,0.0159012,0,0,0,0,0
62,0,0,0,0,0.0174346,0.010306,0,0,0.0593143,0.0256227,0.0243292,0.00493622,0,0,0.00711805,0,0.0242801,0.00301415,0.0376928,0.0430209,0.0150027,0.0208882,0.0108278,0.0259637,0.0163943,0.0270096,0.0211321,0.062749,0.0314808,0.0353187,0.0181624,0.0340569,0.0771209,0.0111345,0.0180448,0.00373788,0.0129555,0.0265752,0.0119517,0.00636171,0.0153088,0,0,0.0163985,0,0.0131416,0.0200721,0.057404,0.0179172,0.012912,0.0245615,0.00934262,0.0264925,0.0170434,0.0655226,0.0190874,0.0297249,0.0173379,0.0178786,0.00993361,0.0167285,0.0103545,0.0123354,0.0184253,0.0180245,0.00696658,0.0150792,0,0,0,0,0
63,0,0,0,0,0.0174468,0.0101852,0,0,0.0594217,0.0256112,0.0243213,0.00497376,0,0,0.00713849,0,0.0242111,0.00300923,0.0376425,0.0430175,0.0150216,0.0209311,0.0109089,0.0261124,0.0163622,0.027007,0.0211625,0.0628241,0.031446,0.0353161,0.0181458,0.0340347,0.0773238,0.0111556,0.018024,0.00370291,0.0131102,0.0265791,0.0120555,0.00645718,0.0152423,0,0,0.0159936,0,0.0135035,0.0189816,0.0574163,0.018368,0.0129874,0.0246258,0.00939344,0.0255292,0.0171232,0.0655268,0.0191001,0.0298958,0.0173672,0.017854,0.00990697,0.0168509,0.0105245,0.0120258,0.0166177,0.0170514,0.0070998,0.0151432,0,0,0,0,0
64,0,0,0,0,0.017557,0.0100478,0,0,0.0593825,0.0255602,0.0242553,0.00520986,0,0,0.00720131,0,0.0241384,0.00300202,0.0376091,0.0430173,0.0149896,0.0209502,0.010971,0.0262865,0.0159088,0.0270336,0.0211876,0.0629366,0.0313491,0.035214,0.0180883,0.0340103,0.0774424,0.0112295,0.0180176,0.00365657,0.0131707,0.0264884,0.0120936,0.00662269,0.0152593,0,0,0.0155066,0,0.0140824,0.0176756,0.0574342,0.018524,0.0130466,0.0246482,0.00945838,0.0242776,0.0171751,0.0654958,0.0190862,0.0300129,0.0173973,0.0178612,0.00998586,0.0168347,0.0106014,0.011611,0.0142058,0.0158047,0.00718114,0.0153451,0,0,0,0,0
65,0,0,0,0,0.0177366,0.00994544,0,0,0.0593131,0.0254804,0.0241924,0.00565418,0,0,0.00729981,0,0.0240665,0.00303971,0.0376311,0.0429392,0.014921,0.0209491,0.0110176,0.0264638,0.0157144,0.0270093,0.0211653,0.0630225,0.0312308,0.0351147,0.0180829,0.033954,0.0774163,0.0113341,0.0179966,0.00361035,0.0131999,0.0260966,0.0120983,0.00673462,0.0153729,0,0,0.0150978,0,0.0149229,0.0162749,0.057462,0.0183897,0.0130967,0.0246413,0.00949749,0.0230286,0.017184,0.0654805,0.0190731,0.0300267,0.0174087,0.017843,0.00999205,0.0167927,0.0106512,0.011231,0.0120325,0.0147894,0.00726039,0.015635,0,0,0,0,0
