Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71,RTIBA,RTIBI
37,0,0,0,0,0.00567053,0.0044579,0,0,0.0402659,0.0202703,0.0145293,0.00463503,0,0,0.000895797,0,0.0194811,0.000345421,0.0436624,0.0158267,0.0178165,0.0122713,0.00535473,0.00740814,0.0060897,0.0108571,0.0142883,0.0515775,0.0137479,0.0164222,0.0106273,0.0263747,0.0519472,0.00298407,0.0177949,0.00332774,0.00487903,0.0298211,0.00741418,0.00496233,0.00899459,0,0,0.00223875,0,0.0162738,0.00645966,0.0613737,0.0114539,0.0129674,0.0162845,0.00315157,0.0194334,0.0131254,0.0586195,0.0124818,0.0210957,0.0128941,0.0112533,0.00378374,0.00577928,0.0098001,0.00580584,0.00282344,0.00511157,0,0,0,0,0,0.00587056,0.00560099
38,0,0,0,0,0.00503441,0.00407399,0,0,0.0395497,0.0203154,0.0140087,0.00429135,0,0,0.00136489,0,0.0194688,0.000296416,0.0437104,0.0162163,0.0177006,0.0113801,0.00528617,0.00699435,0.0063016,0.0110032,0.013407,0.0519542,0.0140161,0.0168075,0.0106144,0.0261013,0.0514731,0.00269858,0.017837,0.00311929,0.00398703,0.0298952,0.00647341,0.00473228,0.00868358,0,0,0.00201814,0,0.0161674,0.00631064,0.0614475,0.0104481,0.0129163,0.0157486,0.00307606,0.0192764,0.0127844,0.0587391,0.0119584,0.0204915,0.012808,0.0114223,0.00239533,0.00574614,0.00973704,0.00569739,0.00257599,0.00454686,0,0,0,0,0,0.00576516,0
39,0,0,0,0,0.00425457,0.00372091,0,0,0.0385876,0.0204004,0.0134699,0.00429409,0,0,0.0018042,0,0.0194536,0.000333424,0.0437866,0.0165817,0.0175454,0.0105218,0.00520626,0.00656847,0.00661612,0.0112483,0.0125672,0.0524156,0.0142538,0.0171438,0.0105711,0.0257661,0.0507025,0.00237341,0.0178333,0.00298251,0.00351021,0.0300168,0.00633727,0.00449549,0.00837532,0,0,0.00179665,0,0.0161153,0.00618567,0.0614083,0.010229,0.0128841,0.0149301,0.00295427,0.0191743,0.0120873,0.0589802,0.0113293,0.0194285,0.012181,0.0109634,0.00165966,0.00563748,0.00977228,0.00563082,0.00233015,0.00396618,0,0,0,0,0,0.00566897,0.00568
40,0,0,0,0,0.00359735,0.00345466,0,0,0.037324,0.0205274,0.0128419,0.0042111,0,0,0.00219689,0,0.0194874,0.000571204,0.0436464,0.0169583,0.0173364,0.00976757,0.00513297,0.00611419,0.00693387,0.0114854,0.0117948,0.0529086,0.0144663,0.0173092,0.0103859,0.0252667,0.0496414,0.00233795,0.0178213,0.00284107,0.00312155,0.0300389,0.00575561,0.00420259,0.00805271,0,0,0.00158574,0,0.0161364,0.00611695,0.0613718,0.00945757,0.0128763,0.0142738,0.00287342,0.0190226,0.0114715,0.0590931,0.010847,0.0185563,0.0118073,0.0107932,0.000937661,0.00556179,0.00988459,0.00558262,0.00211346,0.00338532,0,0,0,0,0,0.0055396,0.00580305
41,0,0,0,0,0.00312059,0.0031253,0,0,0.035941,0.0206402,0.0123053,0.00399611,0,0,0.00255317,0,0.0194959,0.00089302,0.0436105,0.0176754,0.0171983,0.00930757,0.00505764,0.00564505,0.0074835,0.0119182,0.0111326,0.0535085,0.0147395,0.0174799,0.0102428,0.0246619,0.048603,0.00235032,0.0177995,0.00265576,0.00311149,0.0300558,0.00525919,0.00398685,0.00774185,0,0,0.00141185,0,0.0160697,0.00591344,0.0613691,0.00873885,0.0128503,0.0135678,0.00286446,0.018893,0.0108288,0.0591893,0.0104019,0.01769,0.0112864,0.0105971,0.001237,0.00554402,0.00999704,0.00546262,0.00191932,0.00284849,0,0,0,0,0,0.00546903,0.00589419
42,0,0,0,0,0.00271172,0.00268027,0,0,0.0344682,0.0207862,0.0117896,0.0037423,0,0,0.00297948,0,0.019503,0.00118028,0.0436646,0.018519,0.0170706,0.00911911,0.0049738,0.00515212,0.00812858,0.0123835,0.0105247,0.054123,0.0150113,0.017606,0.0101379,0.0241187,0.0472953,0.00230592,0.0177535,0.00253331,0.00339738,0.0299933,0.00482875,0.00376142,0.00744039,0,0,0.00139279,0,0.0159925,0.00570569,0.0614371,0.00808259,0.0128448,0.0128046,0.002855,0.0187962,0.0101808,0.0593795,0.00975922,0.0167496,0.0109237,0.0104288,0.00185957,0.00558563,0.00999684,0.00526652,0.00165205,0.0023235,0,0,0,0,0,0.00542869,0.00597739
43,0,0,0,0,0.00217972,0.00224771,0,0,0.0328874,0.0209279,0.0113449,0.00347021,0,0,0.00336177,0,0.0195494,0.00139326,0.043835,0.0194037,0.0169047,0.00911914,0.00493649,0.00464391,0.00871706,0.0127946,0.0100012,0.0548057,0.0152538,0.0176083,0.00999584,0.0236618,0.0457463,0.0023586,0.0177333,0.00249387,0.00376919,0.0298706,0.00439084,0.00347025,0.00713711,0,0,0.00153129,0,0.0159587,0.00552374,0.061492,0.00735492,0.0128309,0.0119876,0.0027446,0.0187456,0.00948838,0.0595928,0.00917224,0.0156839,0.0107931,0.0103247,0.00245459,0.0057895,0.0100645,0.00508716,0.00130865,0.00182303,0,0,0,0,0,0.0054668,0.00597744
44,0,0,0,0,0.00174633,0.00158648,0,0,0.0316508,0.0209602,0.0109801,0.00394082,0,0,0.00334351,0,0.0196992,0.00130487,0.043852,0.0202064,0.0167948,0.00970499,0.00475176,0.00448586,0.00939703,0.0135373,0.009914,0.0553692,0.0154297,0.0176045,0.00991339,0.0232195,0.0445005,0.00230917,0.0175922,0.00255479,0.0037278,0.0296411,0.00378909,0.00305522,0.00679002,0,0,0.00156269,0,0.0156782,0.00523126,0.0614779,0.00643356,0.0127067,0.0112904,0.00237623,0.0180296,0.00879811,0.0597869,0.00872681,0.0147896,0.0105397,0.00999407,0.00289034,0.00593923,0.0105881,0.00473693,0.000704757,0.00175201,0,0,0,0,0,0.00558628,0.00596633
45,0,0,0,0,0.00115811,0.00119886,0,0,0.0303042,0.0210315,0.0107794,0.0042198,0,0,0.00358932,0,0.0197716,0.00131675,0.0436061,0.0207717,0.0168044,0.0102397,0.00487223,0.00394736,0.00994169,0.0139763,0.00986303,0.0559949,0.0155837,0.0175592,0.00968531,0.0227369,0.0431437,0.00244072,0.0175508,0.00257184,0.00421619,0.0294513,0.00343238,0.0027681,0.00658416,0,0,0.00168223,0,0.0155924,0.00496622,0.0613052,0.00566601,0.0126479,0.0107011,0.00235058,0.0179215,0.00822518,0.0597731,0.00833114,0.0136091,0.0101111,0.00939084,0.00367708,0.00623421,0.0108735,0.00446444,0.000644283,0.00150919,0,0,0,0,0,0.00567299,0.00587037
46,0,0,0,0,0.000880798,0.0010711,0,0,0.0291123,0.0210781,0.0105968,0.00433818,0,0,0.00359908,0,0.0198692,0.00130784,0.0434731,0.0210764,0.0167506,0.01098,0.00506924,0.00344576,0.0106144,0.014387,0.00994992,0.0566438,0.0156393,0.0174867,0.00936658,0.0222209,0.0418748,0.00249122,0.0175167,0.00252793,0.00492869,0.029178,0.00331175,0.00265259,0.00642807,0,0,0.00188554,0,0.0155132,0.0047781,0.0611193,0.00493819,0.0125744,0.0102209,0.00247928,0.0175949,0.0077942,0.0595734,0.00783468,0.0126057,0.00965061,0.00906276,0.00477074,0.00646452,0.0113298,0.00413444,0.00108713,0.00138696,0,0,0,0,0,0.00573062,0.00572171
47,0,0,0,0,0.00118663,0.00110947,0,0,0.0279363,0.0210148,0.0103837,0.00456958,0,0,0.00331362,0,0.0199433,0.00120639,0.043322,0.0213697,0.016699,0.0118521,0.00517521,0.00299175,0.0112288,0.0147523,0.0101037,0.0571993,0.0155568,0.0172765,0.00909597,0.0217772,0.0406704,0.00240019,0.01744,0.00241808,0.00569709,0.0288168,0.00327013,0.00257523,0.00633242,0,0,0.00223197,0,0.0153171,0.00450967,0.0610563,0.00430338,0.0125184,0.00968131,0.00262281,0.0170525,0.00740429,0.0595658,0.00741347,0.0117485,0.00913105,0.00864626,0.00583871,0.00668526,0.0119314,0.0037124,0.00160174,0.0014337,0,0,0,0,0,0.00586544,0.00551301
48,0,0,0,0,0.00189745,0.00145694,0,0,0.0266101,0.0209052,0.0101944,0.00489869,0,0,0.00311859,0,0.0199358,0.00112337,0.0431839,0.021601,0.0166702,0.0126301,0.00527385,0.00253222,0.0115689,0.0149065,0.0102632,0.0576773,0.0154146,0.0169472,0.0087641,0.0213445,0.0392231,0.0023497,0.0173549,0.00227547,0.0061715,0.0283583,0.00321002,0.00247022,0.00639921,0,0,0.00275428,0,0.0151346,0.004186,0.0611376,0.00378233,0.0125523,0.00891074,0.00281645,0.0163956,0.00690273,0.0597418,0.00687167,0.0109741,0.0085291,0.00819677,0.0064214,0.00691927,0.012739,0.00322685,0.00215424,0.00169489,0,0,0,0,0,0.00598107,0.00542722
49,0,0,0,0,0.00286521,0.00207701,0,0,0.0254326,0.0207764,0.0100061,0.00508178,0,0,0.00277408,0,0.0199613,0.000913809,0.0430704,0.0217093,0.0166802,0.0134714,0.00538292,0.00218723,0.0117734,0.0150687,0.0105528,0.0581679,0.015332,0.0167566,0.00843169,0.0209197,0.0378902,0.00228285,0.0172996,0.0022061,0.00684348,0.0277004,0.00321543,0.00238254,0.00656378,0,0,0.00356201,0,0.0149216,0.00372281,0.0612057,0.00343277,0.0126412,0.00831389,0.00303015,0.0152503,0.00645605,0.0596451,0.00654111,0.0103091,0.00813819,0.00786756,0.00725171,0.00718652,0.0138371,0.00250203,0.00277757,0.00220903,0,0,0,0,0,0.00624108,0.00548625
50,0,0,0,0,0.00401393,0.00287424,0,0,0.0244231,0.0206639,0.00985078,0.00501561,0,0,0.00235628,0,0.0200161,0.00068643,0.0429679,0.0217584,0.0167015,0.014324,0.00546035,0.00224602,0.0119728,0.0153857,0.0114666,0.0586358,0.0153208,0.016706,0.0081094,0.0204774,0.0366995,0.0021835,0.0172552,0.0021906,0.0074768,0.0267919,0.00295052,0.002421,0.00695569,0,0,0.00443662,0,0.0149604,0.00335124,0.0613654,0.00306387,0.0126882,0.00761438,0.00326006,0.0134191,0.00604527,0.0595771,0.00614737,0.00953434,0.00775542,0.0074329,0.00804475,0.00748093,0.0148017,0.00167893,0.00343369,0.00304968,0,0,0,0,0,0.00632099,0.00522596
51,0,0,0,0,0.00525854,0.00372315,0,0,0.0234104,0.0205375,0.00971141,0.00504244,0,0,0.00177298,0,0.0200695,0.000656768,0.0428983,0.0218264,0.0167149,0.0151181,0.00553851,0.00285853,0.0121454,0.0156825,0.012358,0.0591614,0.0153243,0.0166869,0.00779663,0.0200238,0.0355122,0.00201377,0.0172286,0.00225632,0.00792997,0.0257757,0.0026966,0.00249183,0.00758297,0,0,0.00521988,0,0.0156364,0.00304431,0.0615579,0.0025697,0.0127344,0.00658683,0.00347386,0.0114063,0.00555154,0.059603,0.00552379,0.0086208,0.00711875,0.00684173,0.00861227,0.00783995,0.0147637,0.0014896,0.00406737,0.00418747,0,0,0,0,0,0.00628451,0.00928055
52,0,0,0,0,0.00673729,0.00471781,0,0,0.0222981,0.0204158,0.00962328,0.00513763,0,0,0.000856525,0,0.0201039,0.00108262,0.0428392,0.0218435,0.0166765,0.015802,0.00563491,0.00390934,0.0123272,0.0159042,0.0127262,0.0597062,0.0153323,0.0166101,0.00755332,0.0195441,0.0342305,0.00172994,0.0172094,0.00245116,0.0086166,0.0247379,0.00275935,0.00253144,0.00847825,0,0,0.00596482,0,0.0164896,0.00277489,0.0617328,0.00209221,0.012778,0.00557328,0.00366486,0.00922557,0.0050446,0.0596793,0.00493892,0.00777361,0.00630307,0.00626,0.00928564,0.00825264,0.0146123,0.00204483,0.00473251,0.00563159,0,0,0,0,0,0.00633025,0.0117109
53,0,0,0,0,0.00722568,0.00465481,0,0,0.0212563,0.020322,0.00944952,0.00544425,0,0,0.00228987,0,0.0200894,0.000903922,0.0428325,0.0217196,0.0167516,0.016467,0.00590765,0.00489665,0.0125382,0.0162597,0.0129504,0.0600909,0.0152485,0.0163969,0.0071731,0.0189483,0.0329795,0.00260475,0.0172176,0.00225786,0.00962122,0.0246882,0.0031619,0.00271446,0.00915442,0,0,0.00597231,0,0.0163322,0.00224645,0.0619273,0.00202785,0.0127118,0.00460754,0.00380074,0.0108832,0.00462343,0.0597195,0.00418044,0.00702003,0.00572092,0.00574768,0.0100821,0.00895228,0.0146563,0.00204461,0.00466286,0.0062392,0,0,0,0,0,0.00636939,0.011706
54,0,0,0,0,0.00813203,0.00491671,0,0,0.0205365,0.0204029,0.00905019,0.00585976,0,0,0.00372675,0,0.0199734,0.0010995,0.0430816,0.0216085,0.0165035,0.017369,0.0063069,0.00606406,0.0129034,0.0169971,0.0136856,0.0601649,0.0150308,0.0161139,0.00666472,0.0182732,0.0321207,0.00386237,0.0172954,0.00204311,0.00987991,0.0250412,0.00378515,0.00222952,0.0100934,0,0,0.0060302,0,0.0159763,0.0019994,0.0627249,0.00448632,0.0120831,0.00302501,0.00435821,0.0128141,0.00442599,0.0590805,0.00322801,0.00588077,0.00389301,0.00379981,0.00947825,0.00973081,0.0146805,0.00183145,0.0047564,0.00738012,0,0,0,0,0,0,0.0115592
55,0,0,0,0,0.00853606,0.00488241,0,0,0.0196114,0.0203035,0.00898237,0.00610705,0,0,0.00470328,0,0.0200403,0.00158282,0.0431432,0.0217066,0.0165604,0.0181214,0.00641258,0.00669277,0.0132796,0.0177267,0.0144428,0.0603546,0.0148147,0.0157926,0.00628025,0.0179194,0.0311349,0.00473664,0.0172632,0.00195708,0.010612,0.0250491,0.00424258,0.00216841,0.0107479,0,0,0.00586105,0,0.0159416,0.00182908,0.0627854,0.00430269,0.0120223,0.00226135,0.00440462,0.0143666,0.00395946,0.0590979,0.00250652,0.00485966,0.0029301,0.00285805,0.0101642,0.0102114,0.014803,0.00190611,0.00460437,0.00796381,0,0,0,0,0,0,0.011701
56,0,0,0,0,0.00896516,0.00491407,0,0,0.0187503,0.0202122,0.00893279,0.00630955,0,0,0.00552365,0,0.0201025,0.00203346,0.043169,0.0217602,0.016633,0.0189308,0.00637251,0.00733246,0.0137682,0.0185556,0.0151573,0.0605278,0.0145645,0.015389,0.0059487,0.0175956,0.0301791,0.00545456,0.0172707,0.00187344,0.01106,0.025112,0.00449999,0.00212998,0.0114062,0,0,0.00567986,0,0.015874,0.00173867,0.0627661,0.00391568,0.0120417,0.001548,0.00437,0.0158764,0.00345808,0.0591962,0.00216725,0.0038371,0.00209914,0.00212167,0.0105745,0.0106462,0.0149195,0.00195099,0.00442244,0.0085888,0,0,0,0,0,0,0.0117485
57,0,0,0,0,0.00937941,0.00488651,0,0,0.0179866,0.02011,0.00887298,0.00657007,0,0,0.00621485,0,0.0201694,0.00241137,0.0431742,0.0216981,0.0166795,0.0198247,0.00606313,0.00790317,0.0142653,0.019462,0.0158677,0.0606727,0.0143124,0.015016,0.00566287,0.0173243,0.0293068,0.00601229,0.017279,0.00181848,0.0112522,0.02505,0.00467413,0.00226785,0.0120418,0,0,0.00544555,0,0.0161667,0.00164099,0.0627475,0.0036536,0.0121433,0.00108696,0.00421224,0.0172711,0.00302417,0.0592937,0.00230842,0.00291754,0.00131709,0.00163346,0.0107054,0.0110099,0.0143602,0.00211385,0.00420412,0.00922406,0,0,0,0,0,0,0.0115872
58,0,0,0,0,0.00987467,0.00482649,0,0,0.0171029,0.0200066,0.00903285,0.00681591,0,0,0.0067312,0,0.0202169,0.00271442,0.0431793,0.0216799,0.0166332,0.0207148,0.00593775,0.00842237,0.0147157,0.0203741,0.016537,0.060764,0.0140427,0.014622,0.00537709,0.0171594,0.0282763,0.00665872,0.0172891,0.00180175,0.0114754,0.0248533,0.00488371,0.00262664,0.0126135,0,0,0.00529822,0,0.0165048,0.00149733,0.0627844,0.00397288,0.0123734,0.00150252,0.0040932,0.0182858,0.00276596,0.0594583,0.00285295,0.00216596,0.000928,0.00155136,0.0108775,0.0112487,0.0138251,0.00223506,0.00394383,0.00979857,0,0,0,0,0,0,0.0113647
59,0,0,0,0,0.0103307,0.00476228,0,0,0.016116,0.0199201,0.00921979,0.00706836,0,0,0.00701495,0,0.0202827,0.00293273,0.0431592,0.0217233,0.0165405,0.0215314,0.00594256,0.00883389,0.0151176,0.0211837,0.0171489,0.0608263,0.0137634,0.0142403,0.00508976,0.0170682,0.0271103,0.00709723,0.0173088,0.00185621,0.0116711,0.0246167,0.00507333,0.00309591,0.0130505,0,0,0.00524289,0,0.0167839,0.00138174,0.0628499,0.00484385,0.0126984,0.00247822,0.00408108,0.0190968,0.00271983,0.0596454,0.00354519,0.00183913,0.00124631,0.0017326,0.0111308,0.0113972,0.0134444,0.0023397,0.00365263,0.0102162,0,0,0,0,0,0,0.0110595
60,0,0,0,0,0.0107603,0.0047156,0,0,0.0148276,0.0198606,0.00931191,0.0073551,0,0,0.00713816,0,0.0203641,0.00308099,0.0431289,0.0215512,0.0164398,0.0220595,0.00603058,0.00920085,0.015248,0.0215886,0.0175387,0.060877,0.0134765,0.0137853,0.00485806,0.0169234,0.0255163,0.007344,0.0173141,0.00193091,0.011789,0.0243681,0.00508227,0.00359188,0.0134315,0,0,0.00528419,0,0.0170341,0.00139973,0.0628863,0.00522027,0.0131046,0.0036231,0.00415959,0.0197773,0.00291539,0.0598883,0.00433869,0.00218267,0.0019957,0.00210649,0.0114422,0.0114567,0.0132453,0.00248602,0.00336442,0.0105357,0,0,0,0,0,0,0.0107409
61,0,0,0,0,0.0112123,0.00478025,0,0,0.0135307,0.0197748,0.00945745,0.00765825,0,0,0.00710715,0,0.0204016,0.00313271,0.0430648,0.0211898,0.0163994,0.0226024,0.00619801,0.00962165,0.0153697,0.0219538,0.01798,0.0608753,0.0132933,0.0134426,0.00461571,0.0168015,0.0238957,0.0074407,0.0173299,0.00201459,0.0117866,0.0242075,0.00511302,0.00376046,0.0137077,0,0,0.00525087,0,0.0172038,0.00152489,0.0627772,0.00513217,0.0131652,0.00483132,0.00423703,0.020364,0.00325402,0.0601834,0.00511782,0.00295958,0.00277283,0.00263754,0.0117075,0.0115465,0.0131675,0.00261239,0.00320621,0.0107862,0,0,0,0,0,0,0.0104703
62,0,0,0,0,0.0116891,0.00487409,0,0,0.0124082,0.0196708,0.00955764,0.00783474,0,0,0.00700372,0,0.0204286,0.00316668,0.0429771,0.0207372,0.0163563,0.0231381,0.00609251,0.0100179,0.0155026,0.0223281,0.0184315,0.0608858,0.0131511,0.0132075,0.00439101,0.0166927,0.02243,0.00744755,0.0173697,0.00207877,0.0117567,0.0241191,0.0052725,0.00378429,0.01391,0,0,0.00521406,0,0.0173061,0.00142832,0.0627653,0.00515478,0.0132196,0.00603013,0.00430921,0.0208577,0.00366453,0.0604048,0.00597165,0.00386668,0.00368863,0.00334857,0.0118387,0.0116837,0.0130418,0.00267046,0.00310401,0.0110068,0,0,0,0,0,0,0.0101691
63,0,0,0,0,0.0120879,0.00493367,0,0,0.0111802,0.019596,0.00970157,0.00801383,0,0,0.00673942,0,0.0204534,0.00314454,0.0428984,0.0204214,0.0163655,0.0235561,0.0061623,0.0103779,0.0155952,0.0225872,0.0187774,0.060961,0.0129425,0.0128893,0.00420848,0.0166736,0.0208748,0.00725159,0.0174018,0.00215515,0.0114767,0.0240138,0.00535945,0.00363199,0.0141263,0,0,0.00526292,0,0.0174299,0.00137107,0.0631089,0.00558525,0.0133394,0.00738108,0.00432597,0.0212083,0.00412111,0.0608127,0.00709761,0.0048695,0.00451547,0.00403971,0.011526,0.0117465,0.012899,0.00271321,0.00301862,0.0111702,0,0,0,0,0,0,0.00971237
64,0,0,0,0,0.0122997,0.00500999,0,0,0.00997541,0.0196033,0.00980996,0.00815731,0,0,0.00657294,0,0.0205198,0.00310976,0.0428459,0.019987,0.0164131,0.0239156,0.00604799,0.0108851,0.0155585,0.0227222,0.0191124,0.0611625,0.0128204,0.0125775,0.00401808,0.0166541,0.019346,0.00704342,0.0173858,0.00221407,0.0110142,0.0238082,0.00548935,0.0034024,0.0143562,0,0,0.00536898,0,0.0176193,0.00140798,0.0638931,0.00584428,0.0135472,0.00897788,0.00431584,0.0213747,0.00482678,0.0614998,0.0085501,0.00607411,0.00528067,0.00478153,0.0108496,0.011727,0.0128834,0.00277889,0.00301493,0.0113735,0,0,0,0,0,0,0.00929516
65,0,0,0,0,0.0128325,0.00533305,0,0,0.00874931,0.0195583,0.00984318,0.00843612,0,0,0.00573202,0,0.020529,0.00284003,0.0428303,0.0196962,0.0164119,0.024395,0.00627622,0.0117602,0.0155563,0.0228995,0.0195428,0.0612771,0.0127817,0.0123637,0.00390768,0.0166364,0.0178849,0.00667163,0.0173882,0.00244105,0.0102786,0.0235193,0.00524904,0.00351627,0.0147301,0,0,0.00539258,0,0.0177354,0.00142388,0.064031,0.00574196,0.0135662,0.0102308,0.00426107,0.021256,0.00558875,0.0619155,0.00962928,0.00733916,0.00619292,0.00584478,0.0107376,0.0117253,0.0131142,0.00278867,0.00313469,0.0119167,0,0,0,0,0,0,0.00919034
66,0,0,0,0,0.0131024,0.00546105,0,0,0.0078681,0.0195084,0.0100103,0.00859802,0,0,0.00582421,0,0.0205651,0.00284982,0.0428271,0.0195779,0.0163783,0.0248667,0.00632049,0.012262,0.0155517,0.0230634,0.0199709,0.0613881,0.0126288,0.0120448,0.00378891,0.0165872,0.0168096,0.00682795,0.0173702,0.00248691,0.0102653,0.0232436,0.00530922,0.00364084,0.0148088,0,0,0.0053957,0,0.0178333,0.00152728,0.063847,0.00559128,0.0135585,0.0113597,0.00434055,0.0211631,0.00629197,0.0621738,0.0105981,0.00837681,0.00723015,0.00698092,0.010785,0.0117864,0.0134091,0.0028915,0.00322463,0.012086,0,0,0,0,0,0,0.00957658
67,0,0,0,0,0.0133541,0.00560811,0,0,0.00697074,0.0194871,0.0102478,0.00882656,0,0,0.00600605,0,0.0205947,0.00296365,0.0428274,0.0195899,0.0163833,0.0253086,0.00613655,0.0126882,0.0155182,0.0231867,0.0203532,0.0615112,0.0123768,0.011651,0.00374246,0.0165568,0.0157913,0.00693816,0.0173553,0.00243764,0.0101833,0.022984,0.00519424,0.00376745,0.0147804,0,0,0.00529609,0,0.0179003,0.00143496,0.0637145,0.00523794,0.0135459,0.01258,0.00441557,0.0207874,0.00709334,0.0624411,0.0116339,0.00953556,0.00829518,0.00802242,0.0107833,0.0117437,0.0138962,0.00305946,0.00330852,0.0122792,0,0,0,0,0,0,0.00982048
68,0,0,0,0,0.0137299,0.00585787,0,0,0.00605097,0.0195017,0.0104926,0.00886924,0,0,0.00628308,0,0.0206211,0.00315569,0.0427441,0.0195546,0.0164257,0.0257311,0.00614596,0.0133722,0.015506,0.0232303,0.0207507,0.0616236,0.0121484,0.0111918,0.00366141,0.0165677,0.0146996,0.00719187,0.0173777,0.00233819,0.0101384,0.0225948,0.00533639,0.00381952,0.0148478,0,0,0.00523865,0,0.0180258,0.00138648,0.0636505,0.00525095,0.0135169,0.0136858,0.0044457,0.0201228,0.00794697,0.0627284,0.0126557,0.0108699,0.00936526,0.00907129,0.0106225,0.0116121,0.0146086,0.00327271,0.00349028,0.0125423,0,0,0,0,0,0,0.0080328
69,0,0,0,0,0.0135307,0.00507532,0,0,0.00523618,0.0193646,0.0107374,0.00861538,0,0,0.00629483,0,0.0207304,0.00332771,0.042402,0.0192834,0.0166164,0.0258991,0.00614505,0.0139638,0.0153244,0.0228879,0.0209977,0.0620706,0.0119541,0.0106648,0.00351703,0.0166663,0.0134523,0.00710885,0.0173346,0.00238893,0.0177105,0.0225733,0.00925804,0.00285746,0.0148974,0,0,0.00466015,0,0.0185087,0.00166089,0.0631641,0.00941783,0.0145304,0.0108644,0.00366455,0.0218285,0.0069045,0.0627439,0.0100375,0.00957814,0.00533112,0.00446661,0.018711,0.0117013,0.0132621,0.00335955,0.00323046,0.0122831,0,0,0,0,0,0.00993596,0.00215849
70,0,0,0,0,0.0142891,0.00575015,0,0,0.00478094,0.019536,0.0109716,0.00847039,0,0,0.00642999,0,0.0205798,0.00315783,0.04245,0.0194039,0.0162593,0.0265063,0.00598115,0.0151687,0.0155325,0.0231813,0.0215726,0.0620179,0.0120394,0.0104191,0.00365408,0.0166472,0.0126167,0.00765006,0.0174035,0.00222156,0.0104224,0.0228121,0.00652344,0.00372398,0.0153331,0,0,0.0046929,0,0.0183113,0.00159916,0.0635158,0.00664183,0.0135421,0.0162692,0.00452709,0.0225205,0.00974162,0.0631885,0.0148346,0.0136148,0.0119415,0.0113841,0.00996803,0.0120066,0.0132583,0.00321151,0.00369438,0.0132311,0,0,0,0,0,0,0.0066724
71,0,0,0,0,0.0142695,0.00533093,0,0,0.00398594,0.0192474,0.0110142,0.00814722,0,0,0.00639948,0,0.0207057,0.00334179,0.0420375,0.0190611,0.0165175,0.026612,0.00543273,0.0153907,0.0155195,0.0228683,0.0218863,0.0625031,0.0120105,0.0100735,0.00368068,0.0167613,0.0113381,0.00747027,0.0172972,0.00248437,0.0182986,0.0223386,0.0095074,0.00265857,0.0151407,0,0,0.00457929,0,0.0186671,0.00185751,0.0630864,0.00958789,0.0145658,0.013018,0.00359348,0.0222284,0.00828738,0.0628875,0.0116341,0.0116587,0.00705431,0.00576337,0.0191954,0.011775,0.0134411,0.00362781,0.00378677,0.0130914,0,0,0,0,0,0.0108544,0.000985573
72,0,0,0,0,0.0145624,0.00534276,0,0,0.0037336,0.0191841,0.0111676,0.00839412,0,0,0.00664088,0,0.0206968,0.00342947,0.0418909,0.0191594,0.0164752,0.0271782,0.00555995,0.0161482,0.0157524,0.023132,0.0224346,0.0626338,0.0121356,0.0100087,0.00395826,0.0167827,0.0105677,0.00781597,0.0173201,0.00250524,0.0187626,0.0222495,0.00972723,0.00252345,0.0153866,0,0,0.00457886,0,0.0187575,0.00189256,0.0630006,0.00998622,0.0145942,0.0139849,0.00359525,0.0222936,0.00892373,0.0629843,0.0122993,0.0125598,0.00763279,0.00624572,0.0196906,0.0117433,0.0134545,0.00371359,0.00392759,0.0134641,0,0,0,0,0,0.0110764,0.000911988
73,0,0,0,0,0.0148441,0.00533233,0,0,0.00354086,0.019148,0.0116422,0.00865912,0,0,0.00689422,0,0.0207035,0.0035429,0.0417312,0.0195173,0.0164141,0.027779,0.00600286,0.0168732,0.0159496,0.0234158,0.0230218,0.0628132,0.0122779,0.0099739,0.00426869,0.0168208,0.00980945,0.00819621,0.0173207,0.00247724,0.0192495,0.022064,0.0100245,0.00245234,0.0156201,0,0,0.00464035,0,0.0188858,0.00197328,0.0629425,0.0102769,0.0145855,0.014696,0.00362128,0.0224009,0.00941389,0.0629821,0.0129454,0.0133906,0.00835044,0.00681755,0.0201624,0.0117356,0.013456,0.0038724,0.0039488,0.0137055,0,0,0,0,0,0.0113666,0.000860202
