Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x69,x70,x71,x72,RWRB
All Timesteps RMSE,0,0,0,0,0,0,0.0242427,0.0474215,0,0,0,0.0339749,0,0.0227668,0,0,0.0695722,0,0,0.0229275,0.0929585,0.0249552,0.0200802,0.0238523,0.0268161,0.041184,0.0742697,0.0941704,0.10665,0.0875794,0.0335654,0.029873,0.0913064,0.0432811,0.0427375,0.0219222,0.0332708,0.035804,0.0360933,0,0.0229877,0.0258773,0,0,0.0226992,0,0,0.0360535,0.0753199,0.0364223,0.0209068,0.0201945,0.0441743,0.0437212,0.0673056,0.103492,0.0907077,0.0444751,0.0678763,0.0398012,0.0489041,0.0822615,0.0397004,0.0129629,0.0121689,0.0261365,0.0288709,0,0,0,0,0.0190714
0,0,0,0,0,0,0,0.0258359,0.0470436,0,0,0,0.0356558,0,0.0184484,0,0,0.0702093,0,0,0.020921,0.0931704,0.0216622,0.0186436,0.0261512,0.0320382,0.0428436,0.0720941,0.0929573,0.106356,0.0852032,0.0371085,0.0324158,0.0959261,0.0443062,0.045455,0.0229121,0.0326808,0.0346609,0.0345372,0,0.0237802,0.0246826,0,0,0.0230898,0,0,0.0294127,0.0721718,0.0277662,0.0193401,0.0199299,0.0430442,0.0442908,0.0709076,0.108105,0.0951597,0.04966,0.0679758,0.0407294,0.0492539,0.0840327,0.0229001,0.0143061,0.0157842,0.0265578,0.0287846,0,0,0,0,0
1,0,0,0,0,0,0,0.0261173,0.0477321,0,0,0,0.0359886,0,0.0183784,0,0,0.0705945,0,0,0.0211533,0.0923694,0.0206628,0.018092,0.0247656,0.03238,0.0422129,0.072469,0.0931849,0.106653,0.0859272,0.0365176,0.0319757,0.0954993,0.043835,0.0437764,0.0223568,0.0329222,0.0348625,0.0344597,0,0.0237054,0.0260728,0,0,0.0223084,0,0,0.0342804,0.0719786,0.0275416,0.0198853,0.0198147,0.0430129,0.0427587,0.0708157,0.108047,0.0949207,0.0492856,0.0680663,0.0407099,0.0493189,0.0840163,0.0230018,0.0121355,0.0120873,0.027292,0.0276633,0,0,0,0,0.0190184
2,0,0,0,0,0,0,0.0261795,0.0477943,0,0,0,0.0366032,0,0.0182486,0,0,0.0707652,0,0,0.0211582,0.0920151,0.0197832,0.0178081,0.023663,0.0321701,0.0419236,0.0724367,0.0931237,0.106655,0.086168,0.0361496,0.0318527,0.0952886,0.0431769,0.0420628,0.0225058,0.0330254,0.0348356,0.0345634,0,0.0236388,0.0261702,0,0,0.0223552,0,0,0.0343283,0.0719496,0.0273652,0.0200995,0.0197885,0.043163,0.0429477,0.0707842,0.10799,0.0947328,0.0491577,0.0680478,0.0406517,0.0492706,0.0839122,0.0226345,0.01195,0.0120987,0.0274311,0.0275308,0,0,0,0,0.0190963
3,0,0,0,0,0,0,0.0262113,0.0478515,0,0,0,0.0368269,0,0.0185596,0,0,0.0709193,0,0,0.0211514,0.0917549,0.0193863,0.0176223,0.0225462,0.0320667,0.0416869,0.0724284,0.0930516,0.106645,0.0865893,0.035749,0.0317914,0.0952092,0.0423098,0.0401881,0.0226299,0.033169,0.0348577,0.0346018,0,0.0235664,0.0262356,0,0,0.0224234,0,0,0.0343976,0.0719879,0.0271881,0.0201427,0.0197815,0.0433912,0.0430597,0.0706688,0.107923,0.0945346,0.0490602,0.0679782,0.0406283,0.0491595,0.0837944,0.022343,0.0118826,0.0121072,0.0275092,0.027445,0,0,0,0,0.0191685
4,0,0,0,0,0,0,0.0262374,0.0479198,0,0,0,0.0365942,0,0.0192997,0,0,0.0710278,0,0,0.0211853,0.0915221,0.0190657,0.0174817,0.0213264,0.0320159,0.0415255,0.0724659,0.0929835,0.106678,0.08723,0.0352785,0.0314092,0.0950533,0.0413815,0.0384057,0.0227382,0.0332832,0.03491,0.034587,0,0.0235236,0.0262804,0,0,0.0225347,0,0,0.0344737,0.0721171,0.0270874,0.0201663,0.0198229,0.043621,0.0431898,0.070455,0.107824,0.0943534,0.0489718,0.0679095,0.0407108,0.0490407,0.0836618,0.0222216,0.0119199,0.0121121,0.027603,0.0273389,0,0,0,0,0.01924
5,0,0,0,0,0,0,0.0262,0.0479593,0,0,0,0.0365019,0,0.0197125,0,0,0.0711231,0,0,0.021228,0.0913488,0.018945,0.0174502,0.0202346,0.0319338,0.0414128,0.0723973,0.0928908,0.106689,0.0876436,0.0348689,0.0307637,0.0945247,0.0405508,0.0368062,0.0228342,0.0333122,0.0349645,0.0344786,0,0.0235432,0.0262606,0,0,0.0226593,0,0,0.0345378,0.0723046,0.0270119,0.0200704,0.0199137,0.0439157,0.0433157,0.0702184,0.10768,0.0941824,0.0488649,0.067847,0.0407636,0.0489263,0.0835189,0.022197,0.0119123,0.0121242,0.027669,0.0272861,0,0,0,0,0.0193164
6,0,0,0,0,0,0,0.0261331,0.0479844,0,0,0,0.0365001,0,0.0200512,0,0,0.0711672,0,0,0.0212827,0.0912127,0.0191203,0.0174725,0.0194375,0.0317703,0.0413494,0.072268,0.0928037,0.106752,0.0880127,0.0345029,0.0302798,0.0940631,0.0398654,0.0353743,0.022887,0.0332803,0.0350173,0.0343992,0,0.0234989,0.026201,0,0,0.0227177,0,0,0.0345722,0.0725312,0.0268483,0.0199776,0.0199852,0.0442362,0.0434034,0.0699781,0.107509,0.0939955,0.0487418,0.0677608,0.0407727,0.0488159,0.0833544,0.0221789,0.0119786,0.0121497,0.0276183,0.0272803,0,0,0,0,0.0193569
7,0,0,0,0,0,0,0.0260372,0.0480295,0,0,0,0.0366641,0,0.0204911,0,0,0.0711021,0,0,0.0212831,0.0911064,0.0196301,0.017524,0.0191984,0.0315196,0.0412375,0.0721596,0.0926371,0.106904,0.0884305,0.0341811,0.030064,0.0936753,0.03918,0.0341456,0.0228834,0.0332546,0.0350359,0.0344015,0,0.0234098,0.0261485,0,0,0.0227286,0,0,0.0346041,0.0727618,0.0266629,0.0198841,0.020048,0.0445882,0.0435148,0.0697646,0.10725,0.0937408,0.0486127,0.0677094,0.0408032,0.0487399,0.083204,0.0220324,0.0120865,0.0121691,0.0275305,0.0272957,0,0,0,0,0.0193609
8,0,0,0,0,0,0,0.025931,0.0480665,0,0,0,0.0367096,0,0.0212472,0,0,0.0709541,0,0,0.0212515,0.090992,0.0205287,0.0175808,0.0195307,0.0311832,0.0410562,0.072045,0.0923466,0.106889,0.0889058,0.033877,0.0299683,0.0933432,0.038761,0.0331544,0.0228333,0.0332478,0.0350132,0.0345301,0,0.0232619,0.0261023,0,0,0.022768,0,0,0.034626,0.0729958,0.026473,0.0197663,0.0201366,0.0449925,0.0435998,0.0694212,0.106908,0.0934956,0.048501,0.0676656,0.0408922,0.048642,0.0830458,0.0216557,0.0120311,0.0121879,0.0274798,0.0273355,0,0,0,0,0.0193871
9,0,0,0,0,0,0,0.0258341,0.0481351,0,0,0,0.036231,0,0.0220777,0,0,0.070822,0,0,0.0212318,0.0908926,0.0218708,0.0176694,0.0202939,0.0308164,0.0408054,0.0720148,0.0918408,0.106851,0.089368,0.0335113,0.0298548,0.0930086,0.0382032,0.0325553,0.0228062,0.033247,0.0349564,0.0347621,0,0.0230716,0.0260752,0,0,0.0228617,0,0,0.0346568,0.0733073,0.0262988,0.019603,0.0202258,0.0454179,0.0437172,0.0690572,0.106488,0.0932455,0.0483527,0.067632,0.04104,0.0485533,0.0829151,0.0211177,0.0119444,0.0122131,0.0274451,0.0273756,0,0,0,0,0.0194373
10,0,0,0,0,0,0,0.0256873,0.0482507,0,0,0,0.0352735,0,0.0229433,0,0,0.0707998,0,0,0.0212217,0.0908823,0.0231545,0.0178406,0.0211905,0.0304708,0.0405049,0.0719727,0.0910619,0.106824,0.0897697,0.0330137,0.0296448,0.0925066,0.0377422,0.0325654,0.0227897,0.033294,0.0348818,0.0351681,0,0.0227394,0.0260848,0,0,0.0230179,0,0,0.0347079,0.0736368,0.0260979,0.0193833,0.0202897,0.0458024,0.0440653,0.0686493,0.106118,0.0929192,0.0481277,0.0676717,0.0410204,0.0485539,0.0828681,0.0204918,0.0120226,0.0122372,0.0273937,0.0274039,0,0,0,0,0.0195312
11,0,0,0,0,0,0,0.0254457,0.0482812,0,0,0,0.0339776,0,0.0237841,0,0,0.0708766,0,0,0.021225,0.0909166,0.0240236,0.018124,0.0217616,0.030153,0.0402414,0.071825,0.0901048,0.106658,0.0900543,0.0322386,0.0294867,0.0917014,0.0374274,0.0328914,0.0226564,0.0334492,0.0347453,0.035606,0,0.0223965,0.0260485,0,0,0.0232547,0,0,0.0347854,0.0738984,0.0258991,0.0191903,0.0203052,0.0461067,0.0444992,0.0682024,0.10563,0.0925743,0.0478452,0.0676894,0.0410415,0.0485592,0.0828018,0.0198449,0.0121804,0.0122734,0.0272712,0.0274858,0,0,0,0,0.0196438
12,0,0,0,0,0,0,0.0251271,0.0482562,0,0,0,0.0390684,0,0.0187979,0,0,0.0708946,0,0,0.0212844,0.0908637,0.0275319,0.0184275,0.022277,0.029839,0.0401306,0.071718,0.0893357,0.106508,0.0903251,0.0306038,0.0290595,0.0878786,0.0382475,0.0390012,0.0224525,0.0334686,0.0347581,0.0358326,0,0.0221218,0.0259208,0,0,0.0234832,0,0,0.0348805,0.0740108,0.0258029,0.0191094,0.0203525,0.0462922,0.0447709,0.0676489,0.105059,0.0922332,0.047483,0.067671,0.0410946,0.0485401,0.0826876,0.0193731,0.0123478,0.0123255,0.0271344,0.0276691,0,0,0,0,0.0197139
13,0,0,0,0,0,0,0.0246498,0.0484784,0,0,0,0.03753,0,0.020932,0,0,0.0715907,0,0,0.0212506,0.0898631,0.0268084,0.0175862,0.0214245,0.0285678,0.0406809,0.0715375,0.0896179,0.106275,0.0900092,0.0324142,0.0305919,0.0913195,0.0386706,0.0364669,0.0214587,0.0330448,0.0345347,0.0352278,0,0.0219151,0.0255769,0,0,0.0238504,0,0,0.0352035,0.074221,0.0260243,0.0190362,0.0200356,0.0453675,0.0450065,0.066805,0.104278,0.091922,0.0470549,0.0677237,0.0410377,0.0486033,0.0826317,0.0203798,0.0124637,0.0119438,0.0273045,0.0280228,0,0,0,0,0.019442
14,0,0,0,0,0,0,0.0243106,0.0486227,0,0,0,0.039689,0,0.0193637,0,0,0.0719178,0,0,0.0212376,0.0891101,0.0281167,0.017306,0.0223025,0.0278547,0.0409714,0.0716659,0.0899702,0.106368,0.0902072,0.0332753,0.0312932,0.0913621,0.039086,0.0386039,0.0210037,0.0328854,0.0345557,0.0349476,0,0.0217356,0.0253228,0,0,0.0239169,0,0,0.035407,0.0742692,0.0262021,0.0191754,0.0201939,0.0449238,0.0452186,0.066272,0.103902,0.0915659,0.0465741,0.0676739,0.0410338,0.0485132,0.0824095,0.0207056,0.012495,0.0117765,0.0273115,0.0283365,0,0,0,0,0.0192967
15,0,0,0,0,0,0,0.0240604,0.0487138,0,0,0,0.04098,0,0.0185707,0,0,0.0720884,0,0,0.0212415,0.0885481,0.0290067,0.0171911,0.0230034,0.0274177,0.0412759,0.0718638,0.090323,0.106607,0.0904575,0.0338266,0.031557,0.0912754,0.0392481,0.0400485,0.0207587,0.0327735,0.0345964,0.034499,0,0.0215868,0.0251156,0,0,0.0239169,0,0,0.0355168,0.0743504,0.0265253,0.0193222,0.0204662,0.044518,0.0453337,0.0658573,0.103579,0.0912412,0.0461356,0.0675703,0.0409128,0.0483492,0.0821266,0.0213504,0.0124278,0.0116539,0.0273055,0.0286396,0,0,0,0,0.0192185
16,0,0,0,0,0,0,0.0239419,0.0487505,0,0,0,0.0412241,0,0.0185205,0,0,0.0721771,0,0,0.0212587,0.0883067,0.0294599,0.0172701,0.0229602,0.027351,0.0415507,0.0719611,0.0904535,0.106783,0.0906263,0.0339029,0.0314429,0.0911585,0.0392622,0.0406703,0.0206852,0.0327679,0.0346138,0.033985,0,0.0215337,0.0250091,0,0,0.0238918,0,0,0.0355574,0.0745134,0.0272019,0.0194192,0.0207952,0.0442806,0.0453375,0.06551,0.103263,0.0909563,0.0457393,0.0674032,0.0406732,0.0481186,0.0817887,0.0221976,0.0122999,0.0116097,0.027297,0.0288665,0,0,0,0,0.0192088
17,0,0,0,0,0,0,0.023952,0.0487108,0,0,0,0.0402895,0,0.0190461,0,0,0.0722576,0,0,0.0213094,0.0884042,0.0292147,0.0174376,0.0220394,0.0276982,0.0417895,0.0719675,0.0903402,0.106737,0.0906623,0.0334136,0.0309448,0.0910296,0.0391654,0.0403296,0.0207304,0.0328652,0.0346729,0.0335628,0,0.0215159,0.0249793,0,0,0.0238399,0,0,0.035541,0.074813,0.0281584,0.0195035,0.0210372,0.0442289,0.0452662,0.0652854,0.102952,0.0906681,0.0454104,0.0671435,0.0402488,0.0477876,0.0813514,0.0231879,0.0122255,0.0116702,0.0272268,0.0289822,0,0,0,0,0.019216
18,0,0,0,0,0,0,0.0240376,0.0486293,0,0,0,0.0383499,0,0.0201727,0,0,0.0723871,0,0,0.0213059,0.0888181,0.0281967,0.0177163,0.020671,0.0283854,0.0420164,0.0719135,0.0901208,0.106521,0.0905009,0.0324517,0.030003,0.0908664,0.0388716,0.0391237,0.0208485,0.0331107,0.0347887,0.0332522,0,0.0215337,0.0250199,0,0,0.0237299,0,0,0.0354907,0.0752296,0.0293152,0.0196816,0.0211296,0.0443775,0.0450918,0.0650781,0.10268,0.0903996,0.0451654,0.0667075,0.0396332,0.0472929,0.0807405,0.0243606,0.0121353,0.011844,0.0270852,0.0290518,0,0,0,0,0.0191871
19,0,0,0,0,0,0,0.0241816,0.0485342,0,0,0,0.0356466,0,0.0219243,0,0,0.072546,0,0,0.0213038,0.0895911,0.0264889,0.0182274,0.0197888,0.0292478,0.0422629,0.0719304,0.0898461,0.10633,0.0902109,0.0312029,0.0287994,0.0906113,0.03841,0.0372214,0.0210872,0.0333526,0.0349853,0.0329194,0,0.021588,0.0250559,0,0,0.0235842,0,0,0.035386,0.0757059,0.0307475,0.0199509,0.0212258,0.0446305,0.0448102,0.0649257,0.102415,0.0901642,0.0449344,0.0660508,0.0388715,0.0466218,0.0799114,0.0256766,0.0121161,0.0120281,0.0268611,0.0291114,0,0,0,0,0.0192269
20,0,0,0,0,0,0,0.0243989,0.0483596,0,0,0,0.0372968,0,0.0195357,0,0,0.0725704,0,0,0.0213507,0.0910459,0.0271821,0.0193643,0.021364,0.0303987,0.0423755,0.0720999,0.0891638,0.106185,0.0902743,0.0291383,0.0274176,0.0868995,0.0383611,0.040572,0.021586,0.0337016,0.0353817,0.0323526,0,0.0215053,0.0250758,0,0,0.0233363,0,0,0.0351665,0.0763077,0.03233,0.0202959,0.0212718,0.0452032,0.0444554,0.0646299,0.101922,0.0897821,0.0446251,0.0653999,0.0378871,0.0459772,0.0791213,0.0276263,0.0121883,0.0123641,0.0264641,0.0291605,0,0,0,0,0.0194056
21,0,0,0,0,0,0,0.0246576,0.048454,0,0,0,0.0316954,0,0.0254831,0,0,0.0731645,0,0,0.0213277,0.0917951,0.0234599,0.0193059,0.0216971,0.0304706,0.0430018,0.0721537,0.0894376,0.105703,0.0897821,0.0297735,0.0276866,0.0908004,0.0378372,0.0344463,0.0214651,0.0338247,0.0354621,0.0321292,0,0.0214462,0.0249865,0,0,0.0231008,0,0,0.0351813,0.0769214,0.0344807,0.0206706,0.0212337,0.0447932,0.0441423,0.0643325,0.101217,0.0893558,0.0442054,0.0646455,0.0368396,0.0451694,0.0780797,0.0294261,0.0122591,0.0123154,0.02646,0.0291956,0,0,0,0,0.019229
22,0,0,0,0,0,0,0.0250986,0.0485858,0,0,0,0.0336941,0,0.0251023,0,0,0.0737672,0,0,0.0212575,0.0922259,0.0246787,0.0188023,0.0214337,0.0304864,0.0435461,0.0726084,0.0902889,0.105512,0.0893024,0.030163,0.0276708,0.0920545,0.0388048,0.0340362,0.0213845,0.0339481,0.0355185,0.032354,0,0.0213284,0.0250233,0,0,0.0228042,0,0,0.0351057,0.0774619,0.0369128,0.0212649,0.0207484,0.0442965,0.0436624,0.0641537,0.100365,0.0888382,0.0437459,0.0638413,0.0356543,0.0443565,0.0770429,0.0307871,0.0123172,0.0122961,0.0265935,0.0291056,0,0,0,0,0.0189973
23,0,0,0,0,0,0,0.0256314,0.0488421,0,0,0,0.0331068,0,0.0242428,0,0,0.0742866,0,0,0.0211646,0.0918786,0.0284989,0.0181539,0.0210633,0.0308697,0.0441652,0.0735954,0.0918114,0.106014,0.0890133,0.0313201,0.0277732,0.0934231,0.0397377,0.0347469,0.0213777,0.0340112,0.0356021,0.0329376,0,0.0212099,0.0252366,0,0,0.0225226,0,0,0.0349763,0.0777639,0.0394011,0.0221371,0.0198351,0.0436739,0.0432658,0.0641452,0.0995943,0.0883723,0.0432766,0.0630302,0.0344626,0.0435503,0.0760369,0.0316725,0.012269,0.0123072,0.0269877,0.0288801,0,0,0,0,0.0187698
24,0,0,0,0,0,0,0.0259024,0.0492286,0,0,0,0.0309271,0,0.0246525,0,0,0.0747637,0,0,0.021149,0.0905113,0.0326641,0.0180933,0.020629,0.0320321,0.0452115,0.074898,0.0941831,0.107052,0.0890773,0.0330571,0.0289931,0.0932839,0.0396258,0.0364264,0.0212929,0.0340888,0.0357709,0.0335737,0,0.0209212,0.0253745,0,0,0.0223995,0,0,0.0349361,0.0777661,0.041559,0.0229778,0.0186901,0.0429677,0.0434121,0.0642412,0.0991302,0.0881193,0.0428111,0.0622801,0.0335468,0.042766,0.0750057,0.0328067,0.0121139,0.012183,0.0275949,0.0287767,0,0,0,0,0.0187812
25,0,0,0,0,0,0,0.0255027,0.0495706,0,0,0,0.03075,0,0.0266766,0,0,0.0751695,0,0,0.0213165,0.0887818,0.0336404,0.0186753,0.0208117,0.033837,0.046725,0.0763203,0.0969263,0.107957,0.089251,0.034968,0.0324174,0.091949,0.0384487,0.0371077,0.0208931,0.0342607,0.0361156,0.0338351,0,0.0202485,0.0250065,0,0,0.022389,0,0,0.0350763,0.0777217,0.0431473,0.023504,0.0172639,0.0425817,0.0441046,0.0644208,0.0989959,0.0881487,0.0424375,0.0617087,0.0330313,0.0420306,0.0740134,0.0347885,0.0117779,0.0120359,0.0280005,0.0293343,0,0,0,0,0.018979
26,0,0,0,0,0,0,0.0242458,0.049616,0,0,0,0.0319254,0,0.0266791,0,0,0.0752199,0,0,0.0216714,0.08833,0.0319935,0.0194413,0.0224011,0.0353122,0.0481213,0.0771147,0.0985908,0.107879,0.0891409,0.0357775,0.0338778,0.0915157,0.0378827,0.036936,0.0202341,0.0345579,0.0365143,0.0337974,0,0.0195514,0.0241972,0,0,0.0223939,0,0,0.0354079,0.0778419,0.0444911,0.0238488,0.0156078,0.0428262,0.0447044,0.0647284,0.0991362,0.0885574,0.0424627,0.0613935,0.0326564,0.0413636,0.0731938,0.0376295,0.0115775,0.0120117,0.0280024,0.0308328,0,0,0,0,0.0191444
27,0,0,0,0,0,0,0.0226439,0.0494187,0,0,0,0.0322017,0,0.0245294,0,0,0.0747349,0,0,0.0219793,0.0898435,0.0302241,0.0206072,0.0235169,0.0361042,0.0489585,0.0765443,0.0983001,0.106528,0.0880166,0.0351027,0.0320724,0.0913107,0.0395704,0.0374193,0.019742,0.034825,0.0367766,0.0335072,0,0.0192967,0.0237821,0,0,0.0224709,0,0,0.0356898,0.0782326,0.0461197,0.0242213,0.0141964,0.0435063,0.0449844,0.0649473,0.0993108,0.089237,0.0429578,0.0614514,0.0321993,0.0408677,0.0727284,0.0409116,0.0119542,0.0121427,0.0278604,0.0325678,0,0,0,0,0.0191062
28,0,0,0,0,0,0,0.0214115,0.0492003,0,0,0,0.0321682,0,0.0223003,0,0,0.0737786,0,0,0.0220951,0.0922158,0.0292282,0.0218728,0.0237506,0.0364567,0.0493508,0.075074,0.0967521,0.104587,0.0859906,0.0340897,0.0303803,0.0906898,0.042401,0.0382058,0.0195582,0.0349706,0.03681,0.0330205,0,0.0198351,0.0243368,0,0,0.0228068,0,0,0.0359685,0.0789415,0.0481211,0.0247182,0.0134727,0.0440094,0.045086,0.0648422,0.099149,0.089804,0.043565,0.0613987,0.0320394,0.0404311,0.072511,0.0442576,0.0127492,0.01228,0.0278146,0.0335731,0,0,0,0,0.0190489
29,0,0,0,0,0,0,0.0209581,0.0490171,0,0,0,0.0327693,0,0.0207666,0,0,0.0725879,0,0,0.022008,0.0942736,0.0285224,0.022769,0.0238984,0.0366218,0.0494001,0.0736498,0.0949073,0.10291,0.084266,0.0336307,0.0298353,0.0904906,0.0444678,0.0390751,0.0195743,0.0350164,0.0365913,0.0323063,0,0.0211263,0.0252899,0,0,0.0233014,0,0,0.036125,0.0801163,0.0499576,0.0253236,0.0135325,0.0439235,0.0451184,0.0643394,0.0983677,0.0898815,0.0438756,0.0604357,0.03205,0.0401321,0.0723694,0.0479105,0.0134646,0.0122714,0.027894,0.0334294,0,0,0,0,0.0190199
30,0,0,0,0,0,0,0.0211323,0.0488558,0,0,0,0.0337686,0,0.0199154,0,0,0.0717484,0,0,0.0217983,0.0954576,0.0280692,0.0228467,0.0246398,0.0365781,0.0491697,0.0729877,0.0935204,0.101838,0.083649,0.0340591,0.0303059,0.091018,0.0450423,0.0393386,0.019687,0.0348085,0.0361405,0.0318,0,0.023123,0.0259177,0,0,0.0237498,0,0,0.0362423,0.0817243,0.0513021,0.0257921,0.0141156,0.0431945,0.0450944,0.063612,0.0972485,0.0894969,0.0438407,0.0595336,0.0320574,0.039763,0.0720709,0.052143,0.0138728,0.0121642,0.0280245,0.0323461,0,0,0,0,0.0190191
31,0,0,0,0,0,0,0.0215544,0.0488647,0,0,0,0.0350663,0,0.0195542,0,0,0.0712169,0,0,0.0217193,0.0958539,0.0273627,0.0225222,0.0260133,0.036443,0.0488646,0.0728164,0.0928542,0.10137,0.0834884,0.0350508,0.0313584,0.0913552,0.0448795,0.0382374,0.0199775,0.0345909,0.0359704,0.0319924,0,0.0255641,0.0259839,0,0,0.0240819,0,0,0.0363242,0.0834077,0.0524067,0.0262151,0.0148631,0.0424132,0.0450845,0.0627292,0.0961373,0.0887626,0.0435011,0.0589832,0.0319643,0.0392564,0.0716742,0.0572976,0.0139995,0.0120172,0.0282424,0.0310232,0,0,0,0,0.0189967
32,0,0,0,0,0,0,0.0221142,0.0490328,0,0,0,0.0359686,0,0.020192,0,0,0.0713564,0,0,0.0218432,0.0955797,0.0264573,0.021929,0.0274644,0.0361657,0.0486837,0.0729634,0.0929493,0.101307,0.0832034,0.0357285,0.0322226,0.0909321,0.044603,0.0365753,0.0201565,0.0343494,0.0360974,0.0326834,0,0.0278134,0.0256688,0,0,0.0242281,0,0,0.0362947,0.0849487,0.0533691,0.0262142,0.0156443,0.0418707,0.0453379,0.0620232,0.0953221,0.0879782,0.042989,0.0587314,0.0319148,0.0388485,0.0714181,0.0625858,0.0138971,0.0119109,0.0283582,0.0302224,0,0,0,0,0.0189758
33,0,0,0,0,0,0,0.0225069,0.049155,0,0,0,0.0360539,0,0.0213905,0,0,0.0723454,0,0,0.0221756,0.0948635,0.0253581,0.0215506,0.0289421,0.0360273,0.0483626,0.0734454,0.0938057,0.101357,0.0828603,0.0353222,0.0318988,0.0899693,0.0445668,0.0353963,0.0197722,0.0337905,0.0364186,0.0331356,0,0.0290833,0.0251724,0,0,0.0242897,0,0,0.0362241,0.0861451,0.0547344,0.0257426,0.0162387,0.0417133,0.0457598,0.0615474,0.0946506,0.0872342,0.0424311,0.0585265,0.0318014,0.0385781,0.0712519,0.066169,0.0136635,0.0118513,0.0280657,0.0303065,0,0,0,0,0.0189736
34,0,0,0,0,0,0,0.0221774,0.049271,0,0,0,0.0350931,0,0.0227924,0,0,0.0730228,0,0,0.0225293,0.0939507,0.0243425,0.0215328,0.03015,0.0360843,0.0483791,0.0741185,0.0948931,0.10177,0.0828271,0.0339518,0.0299775,0.0892289,0.0446748,0.0360644,0.0190867,0.0334247,0.0366792,0.0330749,0,0.0295276,0.0245,0,0,0.0242751,0,0,0.0362574,0.0868054,0.0559381,0.0248538,0.0164866,0.0417748,0.0461659,0.0613417,0.0941789,0.0867374,0.0419995,0.0581477,0.0315453,0.0384485,0.0710889,0.0677692,0.0134965,0.0118661,0.0275946,0.0311314,0,0,0,0,0.0190028
35,0,0,0,0,0,0,0.0212448,0.0491553,0,0,0,0.0336695,0,0.0240825,0,0,0.073409,0,0,0.0228492,0.0931927,0.0237156,0.0219078,0.0301255,0.0362816,0.0485126,0.0746792,0.0957445,0.102726,0.0831452,0.0325721,0.0278288,0.0890401,0.0448368,0.0389643,0.0181396,0.0331054,0.0368398,0.0327078,0,0.0295688,0.0238412,0,0,0.0242688,0,0,0.0363565,0.086917,0.0567007,0.0237363,0.0164014,0.042011,0.0465167,0.0613344,0.094165,0.0865087,0.0415679,0.0580298,0.0312696,0.0386253,0.0710156,0.0688584,0.0134212,0.0119609,0.0270446,0.0323011,0,0,0,0,0.0190366
36,0,0,0,0,0,0,0.0202077,0.0489063,0,0,0,0.0324917,0,0.0250595,0,0,0.0735223,0,0,0.0231468,0.0927401,0.0236352,0.0221428,0.0286356,0.0365486,0.0485603,0.0751186,0.0962812,0.103985,0.0838752,0.032238,0.0272968,0.0893153,0.0447364,0.042978,0.0172921,0.0328133,0.0368955,0.032652,0,0.0294657,0.0234122,0,0,0.0243053,0,0,0.0364683,0.0866474,0.057194,0.0226377,0.0159676,0.0424437,0.0468092,0.0615148,0.0945032,0.0865063,0.0413013,0.0580164,0.0308926,0.039035,0.071018,0.070124,0.0134363,0.0120816,0.0265727,0.0334389,0,0,0,0,0.0190732
37,0,0,0,0,0,0,0.0194692,0.0486378,0,0,0,0.0319364,0,0.0254476,0,0,0.073521,0,0,0.023439,0.0926412,0.0238956,0.0220807,0.0264719,0.0364816,0.0484257,0.0754549,0.0963817,0.10518,0.0847941,0.0332767,0.0286697,0.0902169,0.0441745,0.0468787,0.0167367,0.0325067,0.0369194,0.0329286,0,0.0293237,0.0232893,0,0,0.0243482,0,0,0.0365869,0.0862759,0.0573707,0.0217428,0.0155725,0.0428703,0.0469209,0.0617522,0.0949596,0.0865773,0.0410047,0.0581223,0.0306871,0.0393627,0.0711777,0.0713394,0.0134471,0.0121802,0.0263799,0.034301,0,0,0,0,0.0191184
38,0,0,0,0,0,0,0.0191837,0.0484909,0,0,0,0.0318394,0,0.0253375,0,0,0.0732794,0,0,0.0236887,0.0928144,0.0243441,0.0218433,0.0243514,0.0358812,0.0481457,0.0757149,0.0961375,0.105943,0.0855408,0.0349586,0.0307416,0.091514,0.0435348,0.0498257,0.0165056,0.032278,0.0368308,0.0334611,0,0.029231,0.0234206,0,0,0.0243624,0,0,0.0366643,0.0860148,0.0574302,0.0213077,0.0153677,0.0431292,0.0467642,0.0618962,0.0952156,0.086669,0.0407661,0.0583321,0.0306474,0.0395936,0.0714736,0.0729612,0.0134617,0.0121934,0.0263062,0.034663,0,0,0,0,0.019148
