Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71
78,0,0,0,0,0,0,0.0371907,0.0389455,0,0,0,0.0394483,0,0.0211668,0,0,0.0160116,0,0,0.0256803,0.0761765,0.0120581,0.00982704,0.00871501,0.0206644,0.0260497,0.0285381,0.0430061,0.0498623,0.0303569,0.0133175,0.0106513,0.0312034,0.0338606,0.0219296,0.013908,0.00823241,0.0167871,0.030842,0,0.0327139,0.0390531,0,0,0.0182002,0,0,0.0306517,0.0735344,0.0533078,0.0254006,0.0276505,0.0397183,0.0383358,0.0204702,0.0482533,0.0526835,0.024421,0.0528398,0.0260945,0.0350122,0.0681518,0.0462664,0.00916804,0.0104408,0.0156885,0.0223087,0.0175811,0,0,0,0
79,0,0,0,0,0,0,0.0371118,0.0389536,0,0,0,0.0399979,0,0.0211871,0,0,0.0160515,0,0,0.0256696,0.076215,0.0122395,0.0102209,0.00893605,0.0203557,0.0261048,0.0283541,0.0425868,0.0496179,0.0303182,0.0131903,0.010907,0.0311265,0.0336788,0.021461,0.01387,0.0081603,0.0167969,0.0304089,0,0.0328018,0.039063,0,0,0.0183274,0,0,0.0306219,0.0729078,0.0533374,0.0254025,0.0281692,0.0401385,0.0384253,0.0205343,0.0484959,0.052565,0.0241327,0.0530794,0.0266065,0.035258,0.0683365,0.0479516,0.00917494,0.0104379,0.0157634,0.0223328,0.017557,0,0,0,0
80,0,0,0,0,0,0,0.0372008,0.0389603,0,0,0,0.0383862,0,0.0221059,0,0,0.0160843,0,0,0.0256334,0.0762695,0.0127061,0.0108112,0.0114907,0.0200267,0.0261467,0.0286661,0.04206,0.0496002,0.030468,0.0134776,0.0116515,0.0304221,0.0324727,0.0216236,0.0138614,0.0081136,0.0168052,0.0301079,0,0.0325781,0.0391137,0,0,0.0184341,0,0,0.0305667,0.0723057,0.0531782,0.0254503,0.028311,0.0404676,0.0384115,0.0207073,0.0489107,0.0527356,0.0240314,0.053462,0.0271728,0.0355918,0.0686196,0.048558,0.00917064,0.0104183,0.0157716,0.0223822,0.0175157,0,0,0,0
81,0,0,0,0,0,0,0.037096,0.0389617,0,0,0,0.0408691,0,0.0212297,0,0,0.0161025,0,0,0.025548,0.0764946,0.012781,0.0112328,0.00947352,0.0195563,0.0261641,0.0277419,0.0418399,0.0491422,0.0301621,0.0133117,0.0110306,0.0311005,0.0336764,0.0209075,0.0138508,0.0081335,0.0168167,0.0299702,0,0.0321452,0.0390464,0,0,0.0185301,0,0,0.0305403,0.071639,0.0528097,0.0257553,0.0284068,0.04086,0.0384984,0.0207403,0.0492946,0.0529575,0.0239022,0.0540005,0.0277137,0.0360444,0.0690191,0.0486433,0.00918488,0.0103825,0.0158014,0.0223611,0.0175859,0,0,0,0
82,0,0,0,0,0,0,0.0371398,0.0389838,0,0,0,0.0415114,0,0.0212296,0,0,0.0161003,0,0,0.0254953,0.0767265,0.0130606,0.0118109,0.00966166,0.0191571,0.0260024,0.0274126,0.0416282,0.0488828,0.0298788,0.0135261,0.0112399,0.031199,0.0337745,0.0207517,0.0139247,0.00820287,0.0167523,0.0298827,0,0.0316634,0.0390829,0,0,0.0185807,0,0,0.0305038,0.0709985,0.0522601,0.0260576,0.0285799,0.0411964,0.0384271,0.0208275,0.0495645,0.0532447,0.0238617,0.0545804,0.0282035,0.0365549,0.0694999,0.0479766,0.00922551,0.0104135,0.0157548,0.0223645,0.0175854,0,0,0,0
83,0,0,0,0,0,0,0.0371661,0.0389828,0,0,0,0.0420649,0,0.0213137,0,0,0.0160559,0,0,0.0254673,0.0769132,0.013433,0.0124146,0.00968957,0.0186682,0.0258231,0.027169,0.041482,0.0487156,0.0296405,0.0137136,0.0115099,0.0312485,0.0337912,0.0205812,0.0139419,0.00818929,0.0166886,0.0300315,0,0.0311335,0.0391573,0,0,0.0185806,0,0,0.0305004,0.0703552,0.0515242,0.0264216,0.0287438,0.041448,0.0384002,0.0209304,0.0499675,0.0535333,0.0238939,0.0551493,0.0286671,0.0371416,0.0700501,0.046807,0.00924281,0.0104466,0.0157648,0.0224089,0.0174984,0,0,0,0
84,0,0,0,0,0,0,0.0372108,0.0389667,0,0,0,0.0426022,0,0.0213755,0,0,0.0159991,0,0,0.0254902,0.0770543,0.0136987,0.0130084,0.00978214,0.018139,0.0256234,0.0269784,0.0412441,0.0484796,0.0294265,0.0138421,0.0117405,0.0312977,0.0337091,0.020511,0.0139352,0.00819147,0.0166389,0.0303231,0,0.0306264,0.0392646,0,0,0.0185433,0,0,0.0305309,0.0696855,0.0507558,0.0268406,0.0288521,0.041635,0.0383802,0.0210406,0.0504299,0.0538391,0.0240147,0.0557206,0.0291362,0.0377503,0.0706582,0.0452269,0.00926156,0.0104789,0.0157901,0.022452,0.0173074,0,0,0,0
85,0,0,0,0,0,0,0.0372725,0.0389584,0,0,0,0.0431753,0,0.0214419,0,0,0.0159485,0,0,0.0255209,0.0771364,0.0140418,0.0136325,0.00997366,0.0176663,0.0254275,0.026761,0.0410593,0.0482371,0.0292985,0.0138697,0.0119656,0.0313264,0.0337548,0.0203148,0.0139749,0.00819505,0.0166266,0.0307256,0,0.0301215,0.0393773,0,0,0.018483,0,0,0.0305988,0.06903,0.0500464,0.0272832,0.0289257,0.041826,0.0384111,0.0212229,0.05091,0.0540989,0.0241657,0.0562548,0.0296027,0.0383798,0.0713019,0.0433749,0.00929813,0.0105188,0.0158273,0.0224859,0.0170419,0,0,0,0
86,0,0,0,0,0,0,0.037369,0.0389395,0,0,0,0.0436763,0,0.0214167,0,0,0.0159244,0,0,0.0255433,0.0771737,0.0143091,0.0142341,0.0102177,0.0173822,0.0252741,0.0263528,0.0408718,0.0480674,0.029228,0.0137943,0.0121516,0.0314017,0.033842,0.0201109,0.014027,0.00818877,0.016619,0.0312779,0,0.0296133,0.0394539,0,0,0.0184274,0,0,0.0306599,0.0683574,0.0493926,0.0276579,0.0289392,0.041994,0.038447,0.021507,0.0513722,0.0542841,0.0241269,0.0567456,0.0301039,0.0389347,0.0718867,0.0412825,0.0093384,0.0105432,0.0158745,0.0225008,0.016761,0,0,0,0
87,0,0,0,0,0,0,0.0374595,0.0389129,0,0,0,0.043994,0,0.021212,0,0,0.015935,0,0,0.0255678,0.0772129,0.0140922,0.0148139,0.0104803,0.0170892,0.0251779,0.025984,0.0406093,0.0479624,0.0291806,0.0136496,0.012302,0.0314983,0.0338894,0.019973,0.0140649,0.00817229,0.0166222,0.0319904,0,0.0291249,0.0394847,0,0,0.0184078,0,0,0.0306667,0.0676736,0.0487236,0.0280436,0.0289365,0.0421733,0.0384693,0.0217547,0.0518325,0.0543397,0.0240689,0.0571231,0.0306333,0.0393686,0.0723864,0.0388951,0.0093272,0.0105583,0.0158685,0.0224704,0.0165656,0,0,0,0
88,0,0,0,0,0,0,0.0375485,0.0389148,0,0,0,0.0442799,0,0.0211333,0,0,0.015942,0,0,0.0255677,0.0772878,0.014137,0.0154118,0.0107743,0.0168524,0.0251241,0.025773,0.0403685,0.0478492,0.0290928,0.0136554,0.0123867,0.0316073,0.0339132,0.0197889,0.0140922,0.00816836,0.0166446,0.0327584,0,0.028733,0.0394892,0,0,0.0184381,0,0,0.0306501,0.0669906,0.0480366,0.0283647,0.0288891,0.0423772,0.0384734,0.0220847,0.0522953,0.0543168,0.0240023,0.0573946,0.0310936,0.0396544,0.0727306,0.0364973,0.00926531,0.010565,0.0158438,0.0224062,0.016463,0,0,0,0
89,0,0,0,0,0,0,0.0376498,0.0389375,0,0,0,0.0451069,0,0.0214501,0,0,0.0159458,0,0,0.0255535,0.0773132,0.0142134,0.0159514,0.0109143,0.0165653,0.0251041,0.0256794,0.0402367,0.0477881,0.0289669,0.0139381,0.0122871,0.0315912,0.0338368,0.0199482,0.0140969,0.00822526,0.0166475,0.0336058,0,0.0284067,0.0395005,0,0,0.0184364,0,0,0.0306464,0.0663517,0.0473661,0.0286655,0.0288158,0.0425659,0.038462,0.0224766,0.0527927,0.0542619,0.0239488,0.0575667,0.0314847,0.0398287,0.0729706,0.0341702,0.00919474,0.0105766,0.0158227,0.022319,0.0164003,0,0,0,0
90,0,0,0,0,0,0,0.0377564,0.0389683,0,0,0,0.0458783,0,0.0214898,0,0,0.0159559,0,0,0.0255751,0.0773622,0.0141581,0.0164351,0.0110398,0.0162326,0.0251163,0.0257089,0.0401627,0.0477217,0.0288106,0.0144622,0.0122633,0.0316319,0.0337812,0.0201017,0.0140654,0.00833,0.0166532,0.0345414,0,0.0280793,0.0395257,0,0,0.018409,0,0,0.0306514,0.0657296,0.0467755,0.0288985,0.0287166,0.0427195,0.0384331,0.0229221,0.0533371,0.0541411,0.0239168,0.0576859,0.0318475,0.0399638,0.0732063,0.0318549,0.00913231,0.0106113,0.0158205,0.0222224,0.016312,0,0,0,0
91,0,0,0,0,0,0,0.0378879,0.0389863,0,0,0,0.0464316,0,0.0213162,0,0,0.015946,0,0,0.0255903,0.0774084,0.0138296,0.0169111,0.0111607,0.015912,0.0251085,0.0257251,0.0400468,0.0476261,0.0286096,0.0145226,0.0122602,0.0316929,0.0337501,0.0201305,0.0140067,0.00836796,0.0166697,0.0355643,0,0.0277583,0.0395974,0,0,0.0183695,0,0,0.0306559,0.0651096,0.0462302,0.0291762,0.028558,0.042844,0.0384198,0.0234828,0.0539243,0.0539751,0.0239498,0.0578246,0.0321846,0.0401186,0.0734815,0.0295727,0.00914173,0.0106333,0.0158318,0.0221134,0.0161797,0,0,0,0
92,0,0,0,0,0,0,0.0380123,0.038965,0,0,0,0.0467605,0,0.0211714,0,0,0.0158925,0,0,0.0255696,0.0774492,0.0136525,0.0173405,0.0112825,0.0156045,0.0250716,0.0258518,0.039881,0.0475076,0.0283785,0.0144869,0.0122122,0.0317145,0.0337082,0.0201213,0.0139323,0.00832152,0.0167004,0.0367774,0,0.0274086,0.0396934,0,0,0.0183485,0,0,0.0306726,0.0645003,0.0456527,0.0295567,0.0283218,0.0429808,0.0383948,0.0241071,0.0545273,0.0538016,0.0240941,0.0580483,0.032426,0.0402947,0.0738195,0.0272845,0.00920607,0.0106665,0.0158332,0.0219941,0.0160407,0,0,0,0
93,0,0,0,0,0,0,0.0381191,0.0389386,0,0,0,0.0471503,0,0.021129,0,0,0.0158875,0,0,0.0255566,0.0774663,0.013535,0.0176961,0.0113809,0.0153329,0.0250581,0.0259888,0.0397399,0.0474405,0.0281635,0.0143597,0.0121147,0.0317098,0.0337915,0.0202191,0.013925,0.00830072,0.0167103,0.0380935,0,0.0271026,0.0397777,0,0,0.0183449,0,0,0.0306918,0.0638707,0.045082,0.0299919,0.0279884,0.0431177,0.0383489,0.0246988,0.0551097,0.0536469,0.0243338,0.0583222,0.0326153,0.0405253,0.074228,0.0250296,0.00925419,0.0106716,0.0158118,0.0219433,0.0158885,0,0,0,0
94,0,0,0,0,0,0,0.0382203,0.0389186,0,0,0,0.0476555,0,0.0211086,0,0,0.0158942,0,0,0.0255474,0.0774164,0.0133445,0.0179249,0.0114741,0.0151174,0.0250525,0.0261129,0.0397021,0.0474837,0.0281157,0.0142093,0.0119306,0.0317032,0.0341958,0.020478,0.0139391,0.00829787,0.0167133,0.0395646,0,0.0267248,0.0398377,0,0,0.0182689,0,0,0.0306536,0.0632182,0.0443958,0.0304586,0.0275475,0.0432166,0.0382892,0.0251476,0.0556705,0.053539,0.0246296,0.0585943,0.0327736,0.040723,0.0745618,0.022797,0.00930961,0.010646,0.01578,0.0219861,0.0157422,0,0,0,0
95,0,0,0,0,0,0,0.0383541,0.0389136,0,0,0,0.0481933,0,0.021073,0,0,0.0158877,0,0,0.0255449,0.077382,0.0130653,0.0181702,0.011609,0.0149065,0.0250678,0.0262233,0.0396517,0.0475359,0.028137,0.0141349,0.0118056,0.0317504,0.0344361,0.0206224,0.0139562,0.00830778,0.0167348,0.0409734,0,0.0263253,0.0398843,0,0,0.0182262,0,0,0.0306183,0.0625532,0.043555,0.0309929,0.0270151,0.0432873,0.0381936,0.0256622,0.0561475,0.0535229,0.0250535,0.058917,0.0329374,0.0409472,0.0749094,0.0206699,0.00937381,0.0106255,0.0157394,0.0220541,0.0155901,0,0,0,0
96,0,0,0,0,0,0,0.0385308,0.0389107,0,0,0,0.0488146,0,0.0209886,0,0,0.0158351,0,0,0.0255798,0.0774279,0.0128045,0.0184171,0.0116859,0.0146175,0.0250909,0.0262987,0.0395543,0.047552,0.0281644,0.0140329,0.0117481,0.0318438,0.0345229,0.0206337,0.0138787,0.0083366,0.0167516,0.0422825,0,0.0259925,0.0399231,0,0,0.0182405,0,0,0.0306705,0.0618785,0.0426494,0.0315942,0.0264105,0.0433451,0.0380586,0.0262528,0.0565652,0.0535885,0.0255775,0.0592213,0.0330315,0.0412903,0.075405,0.0186158,0.00939714,0.0106335,0.0157254,0.0220987,0.0154672,0,0,0,0
97,0,0,0,0,0,0,0.0387514,0.0388935,0,0,0,0.0494563,0,0.0209427,0,0,0.0158186,0,0,0.025639,0.0775964,0.012614,0.0186502,0.0117257,0.0142475,0.0250934,0.0263103,0.0393881,0.0474894,0.0281935,0.0140099,0.0117656,0.0318925,0.0345973,0.0208741,0.0138566,0.00834244,0.0167307,0.043659,0,0.0258497,0.040016,0,0,0.018247,0,0,0.0307612,0.0611944,0.0416894,0.0322514,0.0257659,0.0433774,0.0378902,0.0267121,0.0569637,0.0537212,0.0261545,0.0594702,0.0330952,0.0416181,0.0758709,0.0167398,0.00942633,0.0106359,0.015733,0.0221012,0.0153522,0,0,0,0
98,0,0,0,0,0,0,0.0389859,0.0388628,0,0,0,0.0500972,0,0.0209149,0,0,0.015814,0,0,0.0257192,0.0778603,0.0124282,0.0189117,0.0118093,0.0140791,0.0250506,0.0262199,0.0391261,0.0473531,0.0282331,0.0140222,0.0119007,0.0319722,0.034637,0.0212181,0.013846,0.00833582,0.0166825,0.0448634,0,0.0256462,0.0401723,0,0,0.0181504,0,0,0.0306773,0.0605168,0.0407429,0.0329452,0.0250642,0.0434026,0.0376964,0.0270736,0.0573014,0.0539287,0.0267758,0.059687,0.03323,0.0418401,0.0762709,0.0151986,0.00948903,0.0106215,0.0156826,0.0220761,0.0152042,0,0,0,0
99,0,0,0,0,0,0,0.0392398,0.0388528,0,0,0,0.0507475,0,0.0208973,0,0,0.0157963,0,0,0.0257836,0.078162,0.0122139,0.0192127,0.0119888,0.0140854,0.0249998,0.0260772,0.0388011,0.0471389,0.0282414,0.0140165,0.0120065,0.0320265,0.0346632,0.0215469,0.0138489,0.00830524,0.0166318,0.045992,0,0.0252539,0.0403817,0,0,0.0180585,0,0,0.0306463,0.0598702,0.0398633,0.0336041,0.0243919,0.0434284,0.0374383,0.0275042,0.0576298,0.0541818,0.0275029,0.059994,0.0334057,0.0420174,0.0765925,0.0139819,0.0095542,0.0106228,0.0156276,0.022078,0.0150403,0,0,0,0
100,0,0,0,0,0,0,0.0395442,0.0388377,0,0,0,0.0514877,0,0.0209175,0,0,0.0157814,0,0,0.0258103,0.0783947,0.0119391,0.019489,0.012263,0.0139748,0.0249249,0.025948,0.0384599,0.0469125,0.0282658,0.0140902,0.0120742,0.0320062,0.0346554,0.0219252,0.0139233,0.00828843,0.0165615,0.0471506,0,0.024806,0.0406285,0,0,0.0179906,0,0,0.0306882,0.05928,0.0390516,0.034271,0.0238295,0.0434517,0.0371233,0.0280219,0.0578704,0.0544405,0.0282924,0.0603573,0.0336239,0.0423065,0.0769796,0.0130148,0.00964287,0.0106304,0.015586,0.0221196,0.0148257,0,0,0,0
101,0,0,0,0,0,0,0.0399111,0.0388329,0,0,0,0.0523573,0,0.0209505,0,0,0.0157285,0,0,0.0258231,0.0785909,0.0116447,0.0197931,0.0126252,0.0137187,0.0248221,0.0258471,0.0380798,0.0466898,0.0283971,0.0142312,0.012186,0.0319522,0.0346467,0.0224227,0.0140217,0.00828712,0.0164968,0.0480405,0,0.024694,0.0408997,0,0,0.017899,0,0,0.0307197,0.0587182,0.0383025,0.0349844,0.0234141,0.0435147,0.0368341,0.0286331,0.057963,0.0546361,0.0290592,0.0607641,0.033857,0.0427146,0.0774503,0.0123423,0.00972523,0.0106147,0.0155474,0.0221852,0.0145596,0,0,0,0
102,0,0,0,0,0,0,0.0403276,0.0388175,0,0,0,0.0533182,0,0.0209996,0,0,0.0156568,0,0,0.0258693,0.0787675,0.0113243,0.0201379,0.0130603,0.0133764,0.0247176,0.0257879,0.0376653,0.0465004,0.0286049,0.0144654,0.0123571,0.0319371,0.0346594,0.0230511,0.014144,0.0083037,0.0164393,0.0486775,0,0.0248273,0.0411911,0,0,0.0177886,0,0,0.0307276,0.058184,0.0377272,0.0357283,0.0232489,0.0435909,0.036556,0.0292515,0.0579617,0.0547495,0.0297318,0.0611468,0.0340297,0.0431826,0.0779372,0.0119413,0.00978866,0.0105818,0.0154893,0.02224,0.0142957,0,0,0,0
103,0,0,0,0,0,0,0.0407668,0.038808,0,0,0,0.0543397,0,0.0209928,0,0,0.0155675,0,0,0.025885,0.0789867,0.0111021,0.0205461,0.0136062,0.0130107,0.0246265,0.0257479,0.0372104,0.0462978,0.0288368,0.0147631,0.0126475,0.0320036,0.0346752,0.0237905,0.014263,0.00823344,0.0163875,0.049037,0,0.0250798,0.0414865,0,0,0.0176941,0,0,0.0307711,0.0576486,0.0373558,0.0364433,0.0233703,0.0436542,0.0362506,0.0299856,0.0578521,0.0548127,0.0302606,0.0615421,0.034116,0.0436182,0.0784058,0.011716,0.00984558,0.0105763,0.0154235,0.0222809,0.0140801,0,0,0,0
104,0,0,0,0,0,0,0.0412074,0.0388078,0,0,0,0.0553579,0,0.0209021,0,0,0.0155132,0,0,0.0258965,0.0792685,0.0110246,0.0210277,0.0141784,0.012832,0.0245515,0.0256359,0.036722,0.0460701,0.0290174,0.0150774,0.0130303,0.0319335,0.0346804,0.0245786,0.0143748,0.00817917,0.0163714,0.0490273,0,0.0254461,0.0418191,0,0,0.0176578,0,0,0.0308811,0.0570915,0.037281,0.0370894,0.0237961,0.0436821,0.0359891,0.0308401,0.0577782,0.054844,0.030618,0.0619134,0.0341092,0.0440057,0.0788956,0.0115614,0.0098771,0.0105926,0.015419,0.0223431,0.0139485,0,0,0,0
105,0,0,0,0,0,0,0.0416184,0.0388002,0,0,0,0.0564654,0,0.0208092,0,0,0.0155069,0,0,0.025928,0.0795652,0.011013,0.0214486,0.014744,0.0127218,0.024478,0.0254422,0.0362171,0.0458426,0.02918,0.0153564,0.0133895,0.0317856,0.0345984,0.025488,0.0144235,0.00816234,0.0163631,0.0486861,0,0.0257683,0.0421861,0,0,0.0176668,0,0,0.0310369,0.0565148,0.0371311,0.0376117,0.0243727,0.0436801,0.0358183,0.0316267,0.0577878,0.0547166,0.030815,0.0622263,0.0340287,0.0443209,0.0793268,0.0113807,0.00987304,0.0105925,0.0154383,0.022397,0.013885,0,0,0,0
106,0,0,0,0,0,0,0.0419904,0.0387912,0,0,0,0.0575411,0,0.0206838,0,0,0.0155278,0,0,0.0259617,0.079831,0.0110912,0.0218432,0.0152669,0.0126871,0.0243841,0.0251788,0.0356949,0.0456029,0.0292573,0.0155062,0.0137057,0.031768,0.0344208,0.0262889,0.0144496,0.00815169,0.0163652,0.0478798,0,0.0261796,0.0425539,0,0,0.0176489,0,0,0.0311033,0.0559419,0.0370496,0.0380067,0.0246572,0.0436522,0.0357146,0.0322329,0.0577742,0.0546836,0.0309051,0.062521,0.0339349,0.0446476,0.0797361,0.0111867,0.00980545,0.0105827,0.0154501,0.0224529,0.0138394,0,0,0,0
107,0,0,0,0,0,0,0.0423185,0.0388115,0,0,0,0.0583538,0,0.0205059,0,0,0.0155429,0,0,0.0259577,0.0800396,0.0111294,0.0221543,0.01567,0.0126598,0.0242819,0.0248271,0.035196,0.0453777,0.0293211,0.0155854,0.0139372,0.0317099,0.0342543,0.0269053,0.01448,0.00813208,0.0163535,0.046712,0,0.0267234,0.0428729,0,0,0.0176565,0,0,0.0312247,0.0554609,0.0371196,0.0382206,0.0246699,0.0435961,0.0356087,0.0326954,0.0578873,0.0547642,0.0309828,0.0627994,0.0338652,0.0448977,0.0801793,0.0111957,0.00969782,0.0105951,0.0154581,0.0225156,0.0137667,0,0,0,0
108,0,0,0,0,0,0,0.0426032,0.0388659,0,0,0,0.059076,0,0.0202595,0,0,0.0155423,0,0,0.0259534,0.0801623,0.0111455,0.0223651,0.0158321,0.0125797,0.0241543,0.0244532,0.034805,0.045171,0.0293364,0.0155563,0.0138581,0.0318417,0.0341885,0.0273754,0.0145497,0.00811897,0.0163835,0.0455432,0,0.0273409,0.0431154,0,0,0.0175932,0,0,0.0312159,0.0550394,0.0370835,0.0382585,0.0247929,0.0436054,0.0355251,0.0329956,0.0582329,0.055016,0.0311907,0.0630268,0.0338501,0.0450971,0.0805881,0.0114142,0.00967357,0.0106009,0.0154456,0.0225959,0.0136675,0,0,0,0
109,0,0,0,0,0,0,0.042858,0.0389326,0,0,0,0.0595481,0,0.0199529,0,0,0.0155263,0,0,0.0259515,0.0802428,0.0111021,0.0225669,0.0157751,0.0124746,0.0240077,0.0241402,0.034587,0.0449909,0.0292979,0.0155611,0.0135301,0.0317632,0.0342324,0.0275777,0.0146341,0.00812663,0.0163853,0.0445529,0,0.0276127,0.0432787,0,0,0.0175601,0,0,0.0312366,0.054686,0.037174,0.0381519,0.0250058,0.0436586,0.0354406,0.0331376,0.0586851,0.0552759,0.0315411,0.0632008,0.0339408,0.0453154,0.0808101,0.0117221,0.00966182,0.0105866,0.0154575,0.02275,0.0135836,0,0,0,0
110,0,0,0,0,0,0,0.0430164,0.038959,0,0,0,0.0598785,0,0.0195444,0,0,0.01554,0,0,0.0259745,0.0802748,0.0111258,0.0227739,0.0156785,0.0122917,0.0238621,0.023881,0.0345349,0.0448965,0.0292569,0.0155887,0.013379,0.0316239,0.0341854,0.0277616,0.0147033,0.00815553,0.0163558,0.0435904,0,0.0277466,0.0433829,0,0,0.0175995,0,0,0.0312842,0.0543841,0.0373389,0.0379838,0.0250698,0.0437551,0.0354277,0.0331314,0.0590431,0.0553536,0.0318345,0.0632615,0.0340197,0.0454244,0.0808053,0.0122642,0.00965943,0.0105894,0.0155102,0.0229229,0.0135352,0,0,0,0
111,0,0,0,0,0,0,0.0430512,0.0389372,0,0,0,0.060398,0,0.0190171,0,0,0.0155166,0,0,0.0260091,0.0800593,0.0113008,0.0230428,0.015533,0.012146,0.0237047,0.0235632,0.0347012,0.0449005,0.0292098,0.0155239,0.0139236,0.0315585,0.0339932,0.0280597,0.0147123,0.00813295,0.0163336,0.0429442,0,0.0276849,0.0434813,0,0,0.0176784,0,0,0.0311808,0.0542483,0.0375511,0.0376788,0.0251625,0.0437831,0.0354975,0.0328985,0.0591733,0.0550586,0.0317892,0.0632114,0.0341271,0.0453186,0.0805854,0.0130354,0.00961192,0.0105552,0.0155759,0.0230263,0.0134986,0,0,0,0
112,0,0,0,0,0,0,0.0429768,0.0389017,0,0,0,0.0609202,0,0.0184605,0,0,0.0154879,0,0,0.0260715,0.0796734,0.0115634,0.0234617,0.0153374,0.012061,0.0235064,0.0232394,0.0350358,0.0450133,0.02917,0.0154646,0.0142521,0.031577,0.0340142,0.0282571,0.0146842,0.00813185,0.0163298,0.0424623,0,0.0276532,0.0435251,0,0,0.0178631,0,0,0.031124,0.0542925,0.0381607,0.0372791,0.0252398,0.0436792,0.0356356,0.0325245,0.0590937,0.0544323,0.0312346,0.0630174,0.0342112,0.0451331,0.0801912,0.0139794,0.00948734,0.0105073,0.0157088,0.023086,0.013457,0,0,0,0
113,0,0,0,0,0,0,0.0428575,0.0388547,0,0,0,0.0614034,0,0.0177601,0,0,0.0154641,0,0,0.0261052,0.0792802,0.0118055,0.0241114,0.0149824,0.0119563,0.0232536,0.0231041,0.0355133,0.04528,0.0291164,0.0154715,0.0144711,0.0316571,0.0341927,0.0284616,0.0146723,0.00813149,0.016317,0.0419811,0,0.0276128,0.0435256,0,0,0.0180375,0,0,0.0310548,0.05448,0.0387268,0.0368059,0.0253619,0.0434471,0.0358265,0.0321052,0.0588235,0.05369,0.030324,0.0626473,0.0341429,0.0448316,0.0796406,0.014998,0.00929941,0.0105236,0.0158287,0.0231273,0.0133948,0,0,0,0
114,0,0,0,0,0,0,0.0427691,0.0388395,0,0,0,0.0619789,0,0.0168842,0,0,0.0154396,0,0,0.0261169,0.0788574,0.0120479,0.0249963,0.0143805,0.0118357,0.0229348,0.0232026,0.036103,0.0456985,0.029209,0.0155319,0.0147879,0.0317894,0.0342726,0.0288636,0.0146973,0.0081291,0.0162779,0.0414749,0,0.0273883,0.0435311,0,0,0.0180056,0,0,0.0310269,0.0546702,0.0382449,0.0364404,0.0254215,0.0431219,0.0360307,0.0316509,0.0585005,0.0530801,0.0293671,0.0620371,0.0339278,0.0442071,0.0789328,0.0157424,0.00913329,0.0105729,0.0159668,0.0232021,0.01333,0,0,0,0
115,0,0,0,0,0,0,0.042778,0.0388798,0,0,0,0.0627523,0,0.015875,0,0,0.0154093,0,0,0.0261286,0.0784653,0.0122265,0.0258545,0.0139566,0.0117057,0.0226219,0.0234658,0.0368238,0.046228,0.0293873,0.0156236,0.01523,0.0318141,0.0343479,0.029579,0.0147763,0.00815101,0.016223,0.0408422,0,0.0269087,0.0435988,0,0,0.0178479,0,0,0.0309809,0.0547484,0.036314,0.0362086,0.0252131,0.0428614,0.0361852,0.0312942,0.0583998,0.0528086,0.0285834,0.0612148,0.0336324,0.0433889,0.0781844,0.0160471,0.00903166,0.0105845,0.016079,0.0233566,0.013198,0,0,0,0
116,0,0,0,0,0,0,0.0428745,0.0389502,0,0,0,0.0639224,0,0.0147435,0,0,0.0153449,0,0,0.0261013,0.0779327,0.0122787,0.0265772,0.0137282,0.0116024,0.0224518,0.0239539,0.0376973,0.0469089,0.0296909,0.0158231,0.0159066,0.0316624,0.0343783,0.0307445,0.0149112,0.00817368,0.0161922,0.039781,0,0.0256149,0.0437371,0,0,0.0178214,0,0,0.0309587,0.0545816,0.0328536,0.0360877,0.0247677,0.0426303,0.0363468,0.0313634,0.058908,0.0530082,0.0280597,0.060364,0.0333178,0.0426287,0.0775721,0.0163904,0.00898212,0.0105856,0.016189,0.023558,0.0130299,0,0,0,0
117,0,0,0,0,0,0,0.0430721,0.0390327,0,0,0,0.065408,0,0.0132304,0,0,0.0152232,0,0,0.0260253,0.0770256,0.0123399,0.0269571,0.0133773,0.0115128,0.0224529,0.0249438,0.0389356,0.0478269,0.0300487,0.0160432,0.0167231,0.0314623,0.03436,0.0322339,0.0150799,0.00808515,0.0161807,0.0384541,0,0.022952,0.0440146,0,0,0.0178064,0,0,0.0307995,0.0539534,0.0280754,0.0363215,0.0235407,0.0427806,0.0366155,0.0320007,0.0602496,0.0538645,0.0281699,0.0598798,0.0332392,0.0421966,0.0770985,0.0175723,0.00893945,0.010578,0.0162534,0.0238016,0.01281,0,0,0,0
