Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x69,x70,x71,x72
38,0,0,0,0,0,0,0.0275439,0.0402554,0,0,0,0.0371049,0,0.0221318,0,0,0.0194278,0,0,0.0293101,0.0842604,0.0260293,0.00930161,0.0170074,0.0185684,0.0375733,0.0602507,0.0821516,0.092529,0.0727909,0.0392125,0.0334962,0.0363317,0.040293,0.0311099,0.0117054,0.00977032,0.0155081,0.0339565,0,0.0262291,0.0328554,0,0,0.0191835,0,0,0.0353588,0.0765257,0.0314817,0.0225081,0.0206613,0.033474,0.0386002,0.0589757,0.0945549,0.0838111,0.0424995,0.0634915,0.0370928,0.0441205,0.0781388,0.020463,0.00962426,0.0113098,0.016803,0.0204055,0.026004,0,0,0,0
39,0,0,0,0,0,0,0.0276315,0.0400452,0,0,0,0.0364187,0,0.0227156,0,0,0.0193967,0,0,0.0291457,0.0844739,0.0260443,0.00926498,0.0173384,0.018441,0.0376781,0.0605245,0.0822537,0.0926052,0.0731282,0.0390408,0.0334114,0.0363041,0.0405851,0.0310657,0.0117141,0.00984577,0.0155227,0.0345497,0,0.0261433,0.0328164,0,0,0.0190997,0,0,0.0352617,0.0765108,0.031608,0.0227169,0.0203616,0.0335927,0.0383528,0.0586658,0.0942998,0.0836031,0.0426279,0.0633398,0.0367579,0.0440543,0.0780489,0.0192025,0.00962473,0.0113796,0.0167335,0.0202575,0.0261389,0,0,0,0
40,0,0,0,0,0,0,0.0277592,0.039927,0,0,0,0.0354134,0,0.0236238,0,0,0.0193839,0,0,0.0288853,0.0848314,0.0256844,0.00921525,0.0179731,0.0183427,0.0377732,0.0609166,0.0820738,0.0925351,0.0734288,0.0389147,0.0330209,0.0361337,0.0405919,0.0306003,0.0117137,0.00990173,0.0155371,0.0349016,0,0.0260136,0.0328253,0,0,0.0189207,0,0,0.035122,0.0766049,0.0319164,0.0228904,0.0201528,0.0337386,0.0381933,0.0583323,0.0940151,0.0833386,0.0426833,0.0631647,0.0363536,0.0439277,0.0778957,0.0181344,0.00960903,0.011475,0.0166826,0.0200155,0.0263036,0,0,0,0
41,0,0,0,0,0,0,0.0282356,0.0397062,0,0,0,0.0403835,0,0.0189009,0,0,0.0198197,0,0,0.0279758,0.0856161,0.0294885,0.00935514,0.0212032,0.0185272,0.0374124,0.0616604,0.0814807,0.0923215,0.0738666,0.037778,0.0323412,0.0307742,0.0352949,0.0365316,0.0113135,0.0101153,0.0158371,0.0364058,0,0.0259161,0.0331779,0,0,0.0186293,0,0,0.0348157,0.0765237,0.0321755,0.0230693,0.0205446,0.0344452,0.0379429,0.0583318,0.0940597,0.0830583,0.0425998,0.0628194,0.0361867,0.0434964,0.0774195,0.0158646,0.00965156,0.0117787,0.0167692,0.0196372,0.0263174,0,0,0,0
42,0,0,0,0,0,0,0.0283544,0.0397037,0,0,0,0.0315917,0,0.0264345,0,0,0.019772,0,0,0.027845,0.0857853,0.0239263,0.00947697,0.0208796,0.0183962,0.0375155,0.0619904,0.0814232,0.0921358,0.073858,0.0380685,0.0314446,0.0354685,0.0394714,0.0286994,0.0114399,0.0101112,0.0158121,0.0371552,0,0.0257955,0.0332381,0,0,0.0184925,0,0,0.0346345,0.076804,0.0327468,0.0233091,0.0204476,0.0344041,0.0378612,0.0580136,0.0937413,0.0827766,0.0424602,0.0625804,0.0355808,0.0432522,0.0770955,0.0149159,0.00968354,0.0117142,0.016771,0.0194032,0.0264458,0,0,0,0
43,0,0,0,0,0,0,0.0285196,0.0396198,0,0,0,0.0327823,0,0.0263062,0,0,0.019785,0,0,0.0276515,0.0860166,0.023979,0.00947605,0.0198868,0.0182452,0.0376123,0.0623107,0.0817156,0.0919169,0.07366,0.0379669,0.0313433,0.0355652,0.0398141,0.0282192,0.0116033,0.0101052,0.0157264,0.037949,0,0.0256412,0.0333297,0,0,0.0184651,0,0,0.0344717,0.0771319,0.0335305,0.0236891,0.0202974,0.0342161,0.0376823,0.057684,0.0933765,0.0825137,0.0422192,0.0622854,0.0348274,0.0429946,0.0767065,0.0140319,0.00978494,0.0117484,0.0166584,0.0192315,0.0264987,0,0,0,0
44,0,0,0,0,0,0,0.0287486,0.0395164,0,0,0,0.0346207,0,0.0264402,0,0,0.0197563,0,0,0.0274341,0.0862453,0.0234432,0.00925635,0.01936,0.0180241,0.0377247,0.062748,0.0822103,0.0918684,0.0734942,0.0378207,0.0311179,0.0365342,0.0408804,0.0281824,0.0117879,0.0100693,0.0157567,0.0388748,0,0.025429,0.033474,0,0,0.0184762,0,0,0.0343562,0.07745,0.0345136,0.0242372,0.0199939,0.0340232,0.0373752,0.0573661,0.0929143,0.082312,0.0420214,0.0619108,0.0339589,0.0426718,0.0762093,0.0131057,0.00991028,0.0118403,0.0164722,0.0192043,0.0264259,0,0,0,0
45,0,0,0,0,0,0,0.0290711,0.0394855,0,0,0,0.0351705,0,0.0256314,0,0,0.0197284,0,0,0.0273133,0.0859957,0.0220955,0.00869241,0.0192098,0.0179205,0.0379415,0.063602,0.0831106,0.0923705,0.073676,0.0381267,0.0308966,0.0388385,0.0429064,0.0290508,0.0119585,0.0100815,0.015764,0.0399991,0,0.025151,0.0336753,0,0,0.0185026,0,0,0.034175,0.0776309,0.0356416,0.0249022,0.0194772,0.0338064,0.036986,0.0571245,0.0923394,0.0821703,0.0418111,0.0614489,0.0330205,0.0422579,0.0755849,0.0122068,0.0100883,0.011853,0.0163509,0.019386,0.0261924,0,0,0,0
46,0,0,0,0,0,0,0.0292933,0.0395866,0,0,0,0.0335745,0,0.0241454,0,0,0.0196927,0,0,0.0272849,0.0849325,0.0216424,0.00789814,0.0186829,0.0183996,0.0384746,0.0648219,0.0847101,0.09356,0.0742728,0.0393103,0.0320708,0.0397198,0.0440619,0.030508,0.0121637,0.0100766,0.0158439,0.0407587,0,0.0246654,0.0337535,0,0,0.0185688,0,0,0.0339217,0.0775927,0.0365677,0.0253804,0.0186759,0.0334005,0.0368305,0.0571502,0.0919338,0.0821879,0.041513,0.0608778,0.032029,0.0417078,0.0748284,0.0116084,0.0102144,0.0117308,0.0163551,0.0197183,0.0259793,0,0,0,0
47,0,0,0,0,0,0,0.0292313,0.0397123,0,0,0,0.0320609,0,0.0239812,0,0,0.019634,0,0,0.0272706,0.0833776,0.0226797,0.00741371,0.0171612,0.0197223,0.0393374,0.0659126,0.0867163,0.0947831,0.0747972,0.0412728,0.035192,0.0377348,0.0426815,0.0301959,0.0123221,0.0100687,0.0159782,0.0411411,0,0.0234804,0.0335072,0,0,0.0184587,0,0,0.033762,0.0776394,0.0372641,0.0255397,0.0176953,0.0329443,0.0370141,0.0572476,0.0917035,0.0822005,0.0407701,0.0604801,0.0313026,0.0412621,0.0741319,0.0115441,0.0100814,0.0116459,0.0163411,0.0198971,0.026266,0,0,0,0
48,0,0,0,0,0,0,0.0287766,0.0397215,0,0,0,0.0316175,0,0.0249149,0,0,0.0196825,0,0,0.0271583,0.0823371,0.0228082,0.00743018,0.0160921,0.0210955,0.0401561,0.066341,0.0880146,0.0951383,0.0751328,0.0427047,0.0377893,0.0364971,0.0413061,0.0298073,0.0123493,0.00990832,0.0162124,0.040976,0,0.0222989,0.032892,0,0,0.0182079,0,0,0.0338017,0.0778867,0.0382362,0.0251995,0.0167171,0.0327182,0.0372543,0.0573297,0.0916041,0.0821278,0.0400029,0.060341,0.0308666,0.0410426,0.0736342,0.0120121,0.00971228,0.0117011,0.0162431,0.019774,0.0272604,0,0,0,0
49,0,0,0,0,0,0,0.028158,0.0395863,0,0,0,0.0317664,0,0.0251594,0,0,0.0199128,0,0,0.0270706,0.0828233,0.0222172,0.00753142,0.0163221,0.0218797,0.040578,0.0660875,0.0880485,0.0941677,0.0752271,0.0425481,0.0374692,0.0369656,0.0413783,0.0309302,0.0123279,0.00976504,0.0163483,0.0405196,0,0.0219218,0.0324866,0,0,0.0180158,0,0,0.0339328,0.0783266,0.0398961,0.0249537,0.0160567,0.032884,0.0371917,0.057155,0.0913643,0.0821447,0.0396054,0.0603357,0.0306578,0.0408966,0.0732909,0.0130725,0.00949962,0.0118436,0.016105,0.0195248,0.0284261,0,0,0,0
50,0,0,0,0,0,0,0.0276441,0.0394913,0,0,0,0.0312744,0,0.0246732,0,0,0.0202531,0,0,0.0270701,0.084553,0.0222507,0.00760979,0.0170042,0.0220602,0.0407319,0.0652667,0.0874252,0.0923387,0.0744328,0.0415371,0.036176,0.0369151,0.0415938,0.0328381,0.0123468,0.00969643,0.0163571,0.0400752,0,0.0223514,0.0327444,0,0,0.0179043,0,0,0.0341361,0.0788455,0.0419576,0.0252244,0.0159387,0.0330324,0.0369256,0.0567251,0.0909229,0.082185,0.0394926,0.0600158,0.0303624,0.0404219,0.072773,0.0144216,0.00961332,0.0119952,0.0159573,0.0194057,0.0291574,0,0,0,0
51,0,0,0,0,0,0,0.0273625,0.0395115,0,0,0,0.0301845,0,0.0239842,0,0,0.0204848,0,0,0.0270686,0.0865424,0.0232484,0.00768643,0.017886,0.0218827,0.0408776,0.0639593,0.0867199,0.0904076,0.0720558,0.0406081,0.0352001,0.0358805,0.0411307,0.0350823,0.0124517,0.00965081,0.0162934,0.0396083,0,0.0231785,0.0332716,0,0,0.0178569,0,0,0.0341647,0.0794967,0.0438493,0.026016,0.0161744,0.0328653,0.0366179,0.0562542,0.0902825,0.0821126,0.0393324,0.0592441,0.0298163,0.0395854,0.0719771,0.0160626,0.00994776,0.0119544,0.0159027,0.0194559,0.0292694,0,0,0,0
52,0,0,0,0,0,0,0.0273331,0.0395852,0,0,0,0.0294133,0,0.0237614,0,0,0.0205036,0,0,0.0270108,0.0882389,0.0247205,0.00785771,0.0185723,0.0216701,0.0410177,0.0626514,0.0858847,0.0887659,0.068973,0.0401683,0.0346659,0.0347913,0.0404285,0.0372492,0.0125907,0.00960507,0.0161753,0.0390046,0,0.0241739,0.03352,0,0,0.0179508,0,0,0.0340502,0.0803956,0.0455258,0.0268853,0.016584,0.0325623,0.0363466,0.0557556,0.0894711,0.0818248,0.0390496,0.0583569,0.0292442,0.0385759,0.0711362,0.0180678,0.0102459,0.0118255,0.0158634,0.0195826,0.0289472,0,0,0,0
53,0,0,0,0,0,0,0.0274623,0.039593,0,0,0,0.02907,0,0.0240617,0,0,0.020349,0,0,0.0269709,0.0894391,0.02601,0.00784832,0.0186543,0.0214865,0.0410678,0.0619252,0.0847965,0.0876441,0.0673621,0.0400704,0.0344591,0.0341514,0.0400817,0.0388496,0.012703,0.00958316,0.0160781,0.0383432,0,0.0253478,0.0334198,0,0,0.0181884,0,0,0.0339166,0.0815249,0.0470269,0.0273278,0.0173139,0.032372,0.0362264,0.0550711,0.0885987,0.081338,0.0387815,0.0577356,0.0288759,0.0376841,0.0704673,0.0202923,0.0103694,0.0116937,0.015847,0.0196934,0.0286334,0,0,0,0
54,0,0,0,0,0,0,0.0276101,0.0395501,0,0,0,0.0284631,0,0.0247945,0,0,0.0201569,0,0,0.0269335,0.0898927,0.0264231,0.00748893,0.0183886,0.0214345,0.0410955,0.0619329,0.0838834,0.0871484,0.0677378,0.0396961,0.0339918,0.0330638,0.0395571,0.0397054,0.012763,0.0095735,0.0162064,0.0380124,0,0.0267286,0.0331992,0,0,0.0183827,0,0,0.0338166,0.0826325,0.0483259,0.0272127,0.0183905,0.0322334,0.0362655,0.0543879,0.0878375,0.0807705,0.0385864,0.0574498,0.0287541,0.0370818,0.070017,0.0225916,0.010295,0.0116194,0.0158218,0.0198157,0.0286295,0,0,0,0
55,0,0,0,0,0,0,0.0276299,0.0393606,0,0,0,0.0279018,0,0.0254961,0,0,0.0200934,0,0,0.0269419,0.0897456,0.0256057,0.00700012,0.0181142,0.0217943,0.0412759,0.062346,0.0839227,0.0873349,0.0687748,0.0386206,0.0328214,0.0318793,0.0385963,0.0392261,0.0127596,0.00955678,0.0164258,0.0377954,0,0.0280304,0.0328619,0,0,0.0185157,0,0,0.0336947,0.0834212,0.0492487,0.0267386,0.0193256,0.0319447,0.0364626,0.054036,0.0873611,0.0802616,0.0383826,0.0570414,0.0287339,0.0368576,0.0698438,0.0251625,0.0100926,0.0115278,0.0158623,0.0199332,0.0290256,0,0,0,0
56,0,0,0,0,0,0,0.0273883,0.0391235,0,0,0,0.0277545,0,0.0255324,0,0,0.0201946,0,0,0.0269725,0.0891207,0.0239127,0.00670293,0.017737,0.0227101,0.041646,0.0628379,0.0850034,0.0881796,0.0694865,0.038151,0.0322606,0.0321589,0.0385673,0.0393849,0.0127264,0.00952043,0.0166194,0.0376271,0,0.0288595,0.032303,0,0,0.0185393,0,0,0.0336843,0.0838386,0.0497037,0.0260948,0.019625,0.0315721,0.0367951,0.0541879,0.0872032,0.0799199,0.0381468,0.0563127,0.0286789,0.0370411,0.0700054,0.0278256,0.0098238,0.0114907,0.0159249,0.0199999,0.0296611,0,0,0,0
57,0,0,0,0,0,0,0.0269002,0.0390933,0,0,0,0.0280526,0,0.0251653,0,0,0.0204684,0,0,0.0270124,0.0880692,0.0224043,0.00672822,0.0171893,0.023903,0.0420262,0.0635598,0.086554,0.0893461,0.0699412,0.0391406,0.0332746,0.0335492,0.0398202,0.0407951,0.012713,0.00947725,0.0167757,0.0377408,0,0.029169,0.0316373,0,0,0.0183596,0,0,0.0338589,0.0839686,0.0498384,0.0254239,0.0192786,0.0314106,0.0372357,0.0545895,0.0873473,0.0798145,0.0379989,0.0561933,0.0285652,0.0375372,0.0703789,0.0296967,0.00956982,0.0115501,0.0160151,0.019904,0.0303461,0,0,0,0
58,0,0,0,0,0,0,0.0262412,0.0391096,0,0,0,0.0285556,0,0.0248999,0,0,0.020872,0,0,0.0270774,0.0870613,0.0215737,0.00689355,0.0165761,0.0246862,0.042246,0.0642468,0.0875623,0.0906114,0.0701726,0.0406035,0.0349156,0.0348527,0.0411549,0.0423202,0.012719,0.00947613,0.016839,0.0380625,0,0.0291121,0.0310998,0,0,0.0181483,0,0,0.0341358,0.0839493,0.0497627,0.0248344,0.0187388,0.031586,0.0376646,0.0548533,0.0876787,0.0798137,0.0378834,0.0565578,0.0284516,0.0382183,0.0708406,0.0301683,0.00953326,0.0116404,0.0161127,0.0196271,0.0309992,0,0,0,0
59,0,0,0,0,0,0,0.0256201,0.0390825,0,0,0,0.029061,0,0.0246817,0,0,0.0212118,0,0,0.0271784,0.086663,0.0215786,0.00695573,0.0155321,0.0246194,0.0421997,0.0644895,0.0875971,0.0916779,0.0704717,0.0413641,0.035872,0.0357454,0.0420859,0.0432034,0.0126369,0.00957449,0.0168049,0.0381509,0,0.0289078,0.0309484,0,0,0.0180353,0,0,0.0344181,0.0839192,0.0496547,0.0243207,0.0186058,0.0319622,0.0380534,0.0548381,0.087714,0.0798096,0.0376752,0.0569471,0.0283431,0.038889,0.0713424,0.0294985,0.00970361,0.011699,0.0161955,0.0193096,0.0314583,0,0,0,0
60,0,0,0,0,0,0,0.0252965,0.0390466,0,0,0,0.0296499,0,0.0245894,0,0,0.0213187,0,0,0.0272859,0.0868447,0.0219616,0.00675172,0.0145044,0.0239941,0.0419079,0.0644461,0.0871674,0.0919717,0.0708598,0.0411786,0.0358289,0.0362199,0.0425576,0.0431611,0.0124051,0.00966768,0.0167391,0.0382224,0,0.0287178,0.0310929,0,0,0.0180722,0,0,0.0346169,0.0839768,0.0494325,0.0238919,0.0189149,0.0322889,0.0382931,0.0545232,0.0874337,0.0797177,0.0373773,0.0572236,0.0281803,0.0394571,0.0718333,0.0285089,0.009982,0.0116772,0.0162493,0.019066,0.0315367,0,0,0,0
61,0,0,0,0,0,0,0.0253332,0.0390822,0,0,0,0.0303112,0,0.0245704,0,0,0.0211939,0,0,0.027391,0.0871892,0.0223543,0.00637696,0.0143048,0.0230941,0.0414832,0.0641094,0.08686,0.0916275,0.0709617,0.0403833,0.0350005,0.0362242,0.0425324,0.0420055,0.0121207,0.00967435,0.0166054,0.0382514,0,0.0286126,0.0313031,0,0,0.018204,0,0,0.034693,0.0841983,0.0491914,0.0235084,0.0192738,0.0325111,0.0382665,0.0540386,0.086994,0.079539,0.0370744,0.0574764,0.0281838,0.0399075,0.0722722,0.0278314,0.0102671,0.0115906,0.0162337,0.0189619,0.0312832,0,0,0,0
62,0,0,0,0,0,0,0.0256561,0.0391204,0,0,0,0.0308953,0,0.0246792,0,0,0.0210171,0,0,0.0274782,0.0874952,0.022706,0.00615232,0.0149437,0.0221434,0.0410486,0.0640909,0.0867804,0.0909746,0.0706429,0.0394373,0.033879,0.0358081,0.042213,0.0404066,0.0120281,0.00971364,0.0164555,0.0380124,0,0.0286065,0.0315519,0,0,0.0183816,0,0,0.0346263,0.0844499,0.0489288,0.0232174,0.0195994,0.0326812,0.0380145,0.0536786,0.0866264,0.0794621,0.0368821,0.0578696,0.0283455,0.0402538,0.072677,0.02785,0.0104543,0.0114788,0.0161301,0.0190051,0.0308985,0,0,0,0
63,0,0,0,0,0,0,0.0261504,0.0391601,0,0,0,0.0312086,0,0.0249096,0,0,0.0209045,0,0,0.0274401,0.0877501,0.0230221,0.0062166,0.0160555,0.0212775,0.0406845,0.0643462,0.0868102,0.0904504,0.0701888,0.0387067,0.0329185,0.0351676,0.0415584,0.0389159,0.0120629,0.00975612,0.0164057,0.0373385,0,0.0286481,0.0318072,0,0,0.0185454,0,0,0.0344656,0.0845906,0.0485567,0.0229397,0.0199186,0.0328929,0.0376323,0.053521,0.0865755,0.0795149,0.0367619,0.0584988,0.0286722,0.0405855,0.0730119,0.0286607,0.0105336,0.0114111,0.0159908,0.0191496,0.0305411,0,0,0,0
64,0,0,0,0,0,0,0.0267273,0.0392645,0,0,0,0.0311442,0,0.0251448,0,0,0.0208126,0,0,0.0273867,0.0879114,0.0231415,0.00647346,0.0172053,0.0205836,0.0403833,0.0644929,0.0868322,0.0902238,0.0697884,0.0380799,0.0322206,0.0344757,0.0408565,0.0378622,0.0120858,0.00980689,0.0162607,0.0361496,0,0.0286234,0.0319981,0,0,0.0186379,0,0,0.034275,0.0845145,0.048074,0.0226691,0.0202495,0.0331199,0.0372972,0.0534405,0.0867699,0.0796352,0.0366932,0.0589841,0.0291166,0.0409038,0.0732963,0.0301895,0.0104625,0.0113815,0.0158739,0.0193859,0.0302694,0,0,0,0
65,0,0,0,0,0,0,0.0272438,0.0393991,0,0,0,0.0309943,0,0.025256,0,0,0.0207408,0,0,0.0273644,0.0880189,0.0230522,0.00676806,0.0178393,0.0201221,0.0401504,0.0645861,0.0866566,0.0902365,0.0695726,0.0377244,0.0317388,0.0340508,0.040393,0.0375628,0.0120773,0.0098624,0.0162064,0.0348196,0,0.0284992,0.0320843,0,0,0.0186373,0,0,0.0341297,0.0842116,0.0474857,0.0222935,0.0205197,0.03328,0.0370692,0.0535136,0.0871575,0.0797966,0.036642,0.0592707,0.029627,0.0411642,0.0735092,0.0322601,0.0102837,0.0113785,0.0158098,0.0196491,0.0300969,0,0,0,0
66,0,0,0,0,0,0,0.0275022,0.0394371,0,0,0,0.0307635,0,0.0253272,0,0,0.0206592,0,0,0.0272958,0.0880249,0.0227984,0.00707096,0.017539,0.0198616,0.0400504,0.0645583,0.0864578,0.0904726,0.0696137,0.0374697,0.0314849,0.0340906,0.0401699,0.0378014,0.0120671,0.00986787,0.0162847,0.0333571,0,0.0283969,0.0320856,0,0,0.0185549,0,0,0.0340418,0.0837704,0.0468611,0.021832,0.0207167,0.0333952,0.0370147,0.0537536,0.0876638,0.0799763,0.0366217,0.0595274,0.0300992,0.0413769,0.073649,0.0346577,0.0101812,0.011415,0.0158219,0.0198498,0.029984,0,0,0,0
67,0,0,0,0,0,0,0.0275395,0.0394528,0,0,0,0.0305223,0,0.0253559,0,0,0.0205713,0,0,0.0271407,0.0878624,0.0224967,0.00741656,0.0165049,0.0197172,0.0401156,0.0645853,0.0864639,0.0909051,0.0699361,0.0374093,0.0315617,0.0345022,0.0400971,0.0383073,0.0121262,0.00982176,0.0163103,0.0319888,0,0.0283334,0.0320527,0,0,0.0184424,0,0,0.0339921,0.083249,0.0462452,0.0212828,0.0209272,0.0335509,0.0371144,0.0540646,0.0882499,0.0801686,0.036633,0.0598649,0.0306481,0.0416507,0.0738771,0.0373322,0.0101967,0.0115089,0.0158374,0.0200079,0.0298994,0,0,0,0
68,0,0,0,0,0,0,0.027378,0.0394741,0,0,0,0.030307,0,0.0253738,0,0,0.020576,0,0,0.027005,0.0875147,0.0221701,0.00780086,0.0152898,0.0195898,0.0403439,0.0647105,0.0866626,0.091503,0.0704059,0.0375337,0.0316825,0.0345722,0.040437,0.0388258,0.0122501,0.00978817,0.0163462,0.0309139,0,0.0281105,0.0320454,0,0,0.0183928,0,0,0.0339575,0.0826619,0.045774,0.0206894,0.0212202,0.033819,0.0372107,0.0544075,0.0888534,0.0803876,0.0367185,0.0603609,0.0313143,0.0420521,0.0742672,0.040063,0.0103486,0.0116042,0.0158513,0.020153,0.0298852,0,0,0,0
69,0,0,0,0,0,0,0.0271364,0.0394985,0,0,0,0.0302007,0,0.0253391,0,0,0.0206156,0,0,0.0268689,0.0870638,0.0217423,0.00822942,0.0142509,0.0194011,0.0406701,0.0649561,0.0867134,0.0920909,0.0709091,0.0376819,0.0316622,0.0345939,0.0407271,0.0391283,0.0124001,0.00976776,0.0163503,0.0302148,0,0.028016,0.032049,0,0,0.0183658,0,0,0.0338645,0.0819754,0.0454694,0.0200695,0.0216005,0.0342069,0.037301,0.0547805,0.089456,0.0806365,0.0368801,0.0610193,0.0320812,0.042634,0.0748204,0.0426092,0.0105281,0.0115834,0.0158897,0.0202845,0.0299907,0,0,0,0
70,0,0,0,0,0,0,0.0269458,0.0395095,0,0,0,0.0302373,0,0.025338,0,0,0.0206943,0,0,0.0267834,0.0866424,0.0213909,0.0087392,0.013832,0.0191456,0.0410438,0.065254,0.0868692,0.0924716,0.071307,0.0376535,0.0317706,0.0345447,0.0407143,0.0390154,0.0125851,0.00971665,0.0164969,0.0296659,0,0.0278424,0.032014,0,0,0.0184451,0,0,0.0337582,0.0812168,0.0453696,0.0194613,0.022002,0.0346597,0.0373407,0.0551032,0.0900312,0.0808528,0.0370932,0.0617928,0.032894,0.0433827,0.0755614,0.0446845,0.0106471,0.0115393,0.0159038,0.0204624,0.0301614,0,0,0,0
71,0,0,0,0,0,0,0.0268639,0.0395152,0,0,0,0.0303133,0,0.0254182,0,0,0.0207697,0,0,0.0267224,0.0864331,0.0211593,0.00932569,0.0138976,0.0188334,0.0413837,0.065499,0.0871464,0.0924718,0.0715648,0.0374363,0.0316966,0.0344554,0.0404895,0.03858,0.0127376,0.00968669,0.0166344,0.0293224,0,0.0275865,0.0319741,0,0,0.0185502,0,0,0.0336299,0.0804742,0.0451034,0.0189151,0.022398,0.0351231,0.0373842,0.0554074,0.0905582,0.0809825,0.0373162,0.0625372,0.0336138,0.044124,0.0762897,0.0462791,0.0106335,0.0115283,0.0158617,0.0206993,0.0303033,0,0,0,0
72,0,0,0,0,0,0,0.026929,0.03955,0,0,0,0.0303692,0,0.0256345,0,0,0.0208255,0,0,0.0266422,0.0864855,0.0210888,0.00996215,0.0141642,0.0184642,0.0416236,0.0655791,0.0873067,0.0927338,0.0716162,0.0371382,0.0313515,0.0342877,0.0402902,0.0382145,0.01286,0.00967127,0.0167111,0.0292094,0,0.0272716,0.031943,0,0,0.0186278,0,0,0.0335195,0.0797851,0.0447221,0.0184871,0.0228182,0.035525,0.0373706,0.0557035,0.0910486,0.0810682,0.0374811,0.0631647,0.0342037,0.0447448,0.0769148,0.0472891,0.0105063,0.0115441,0.0157864,0.0209119,0.0303969,0,0,0,0
73,0,0,0,0,0,0,0.0271112,0.039609,0,0,0,0.0303514,0,0.025729,0,0,0.020876,0,0,0.0265877,0.0866241,0.0212417,0.0105446,0.0143908,0.0180782,0.0417262,0.0656381,0.0872041,0.0928261,0.0715444,0.0368472,0.030964,0.0340833,0.0400521,0.0378443,0.0129597,0.00972652,0.0167205,0.0291824,0,0.026977,0.0319698,0,0,0.0186393,0,0,0.0334948,0.0791094,0.0443857,0.0181372,0.0232929,0.0357953,0.0373218,0.0559924,0.0915492,0.0811275,0.0376638,0.0636289,0.0346879,0.0451983,0.0773715,0.0474107,0.0102936,0.0116127,0.0157267,0.0210994,0.0304039,0,0,0,0
74,0,0,0,0,0,0,0.0273279,0.0396474,0,0,0,0.0302723,0,0.0257586,0,0,0.0209031,0,0,0.0265871,0.0867643,0.0214437,0.0110841,0.0145877,0.017773,0.0417146,0.0656782,0.0870616,0.092729,0.0714296,0.0365537,0.0307082,0.0338491,0.0398321,0.0375526,0.0130241,0.00977467,0.0167445,0.0292814,0,0.0266917,0.0320315,0,0,0.0186371,0,0,0.0334903,0.0784587,0.0439812,0.0178712,0.0236965,0.0359308,0.0372452,0.0562024,0.0919945,0.08117,0.0378194,0.0639738,0.0351274,0.0455573,0.0777549,0.0468921,0.0101291,0.0116091,0.0157766,0.021251,0.0303683,0,0,0,0
75,0,0,0,0,0,0,0.0274839,0.0396631,0,0,0,0.0301,0,0.025827,0,0,0.0208558,0,0,0.0265848,0.0869127,0.0217425,0.0115444,0.0146672,0.0175511,0.041643,0.0656783,0.0870931,0.0926301,0.071367,0.0363045,0.0304588,0.033765,0.0396871,0.037493,0.0130749,0.00970865,0.016715,0.0294964,0,0.0264472,0.0321117,0,0,0.0185033,0,0,0.0335423,0.0778306,0.0435427,0.0176996,0.0240005,0.0359675,0.0372202,0.0563292,0.0923763,0.0811813,0.0379695,0.0642759,0.0355587,0.0458513,0.0780521,0.045892,0.010027,0.0116326,0.0158425,0.0213917,0.0303294,0,0,0,0
76,0,0,0,0,0,0,0.0275882,0.0396721,0,0,0,0.0298809,0,0.0258845,0,0,0.0207776,0,0,0.0265643,0.0869748,0.0218565,0.0119303,0.0144999,0.0174507,0.0415446,0.0657234,0.0871546,0.0926206,0.0714285,0.0361375,0.0302022,0.0339046,0.039653,0.0376707,0.0131145,0.00969339,0.0166658,0.0298538,0,0.0262274,0.0321982,0,0,0.0183621,0,0,0.0335824,0.0772062,0.0430123,0.0176311,0.0241593,0.0359174,0.0373049,0.0563916,0.0926324,0.0812068,0.0381395,0.0646011,0.0360062,0.0460911,0.0783334,0.0443857,0.0100246,0.0116546,0.0158728,0.0214877,0.0302839,0,0,0,0
77,0,0,0,0,0,0,0.0276485,0.0397017,0,0,0,0.0297619,0,0.0259671,0,0,0.0206954,0,0,0.0265369,0.0869236,0.0213298,0.0122896,0.0142467,0.0173992,0.0414546,0.0657993,0.0871572,0.0927464,0.071639,0.0360043,0.0300761,0.0335237,0.0397061,0.0379946,0.01313,0.00972907,0.0166234,0.0303028,0,0.0259681,0.0322529,0,0,0.0182803,0,0,0.0335837,0.076538,0.0423612,0.0176612,0.0241925,0.0358866,0.0373481,0.0564051,0.0927769,0.0813046,0.0383105,0.0648987,0.0364493,0.0462983,0.0786196,0.0423735,0.0100871,0.0116531,0.0158536,0.0215262,0.0302599,0,0,0,0
