Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x68,x69,x70,x71,RGTR,RWRB
39,0,0,0,0,0,0,0.0332688,0.043802,0,0,0,0.0445562,0,0.0223276,0,0,0.0208047,0,0,0.0292967,0.0862192,0.030574,0.0105887,0.0184585,0.0246477,0.0373258,0.0537459,0.0769671,0.0857886,0.0684368,0.0433682,0.0374675,0.0381545,0.0435923,0.0271535,0.00830491,0.00862031,0.0163907,0.0307513,0,0.0310755,0.0358756,0,0,0.0175819,0,0,0.0277908,0.0393709,0.0187125,0.0239639,0.0386858,0.0421634,0.0529297,0.0861933,0.0736864,0.0402992,0.0597916,0.0349819,0.0398736,0.0744895,0.0278771,0.0131016,0.0146867,0.0259644,0.0225394,0,0,0,0,0.0709357,0
40,0,0,0,0,0,0,0.0332716,0.0436206,0,0,0,0.0447239,0,0.0220855,0,0,0.0207948,0,0,0.029412,0.0856313,0.0318097,0.0102675,0.0181372,0.0245085,0.0371779,0.0540729,0.0777059,0.0862491,0.0686441,0.043613,0.0381005,0.0386139,0.0439956,0.0285781,0.00830401,0.00858064,0.0163454,0.0303835,0,0.0312913,0.0358526,0,0,0.0156384,0,0,0.0261955,0.0396861,0.0178184,0.0240704,0.0384767,0.0423484,0.0526296,0.0859785,0.0734042,0.0399828,0.0597175,0.0347319,0.0398538,0.0743641,0.0283497,0.0139701,0.0140691,0.0257953,0.0226158,0,0,0,0,0.0708183,0
41,0,0,0,0,0,0,0.0330518,0.0436957,0,0,0,0.0444525,0,0.0220504,0,0,0.0206969,0,0,0.0294588,0.0851385,0.0322989,0.0101781,0.0179987,0.0244989,0.0371758,0.0543673,0.0782478,0.0866038,0.068895,0.0436857,0.0383106,0.0385849,0.0440847,0.0292212,0.00827823,0.00862233,0.0161876,0.0301927,0,0.0313802,0.0357146,0,0,0.0180962,0,0,0.0284012,0.0400561,0.0177159,0.024364,0.0382323,0.0421933,0.0522526,0.0857185,0.0731316,0.0395323,0.0596054,0.0345562,0.0397562,0.0741283,0.0290016,0.0129455,0.0149722,0.0257707,0.0225516,0,0,0,0,0.070801,0
42,0,0,0,0,0,0,0.0330777,0.0434976,0,0,0,0.0436318,0,0.0235679,0,0,0.020693,0,0,0.0294884,0.0848574,0.033238,0.0104008,0.0174031,0.0247842,0.0369944,0.0545584,0.0785523,0.0868347,0.0689434,0.0433132,0.0377086,0.038127,0.0440854,0.028743,0.00832544,0.00860085,0.0162999,0.0299349,0,0.0315437,0.0356997,0,0,0.0155768,0,0,0.0262195,0.0405566,0.0182471,0.0247683,0.0379999,0.0421469,0.0519688,0.0855016,0.0729547,0.0391929,0.0593576,0.0342786,0.0395014,0.0737636,0.0298973,0.0136821,0.0141539,0.0255803,0.0227646,0,0,0,0,0.0710005,0
43,0,0,0,0,0,0,0.0330354,0.0434549,0,0,0,0.0420763,0,0.0231515,0,0,0.0206808,0,0,0.0292915,0.0848772,0.0311432,0.0110831,0.017764,0.0251408,0.0369283,0.0546094,0.0783884,0.0865736,0.068904,0.0432235,0.0374526,0.0379835,0.0438073,0.0283667,0.00823586,0.00866141,0.0164896,0.0297171,0,0.0317363,0.0356931,0,0,0.0154863,0,0,0.0260698,0.0412113,0.0188021,0.0250597,0.038168,0.0420755,0.0516216,0.0851459,0.0727299,0.0391002,0.0590746,0.033933,0.0391917,0.0732806,0.0308217,0.0136088,0.0144057,0.0254433,0.0228562,0,0,0,0,0.0716242,0
44,0,0,0,0,0,0,0.0329741,0.0437691,0,0,0,0.0404027,0,0.0241657,0,0,0.0206552,0,0,0.0288834,0.0853272,0.0294891,0.0122205,0.0184428,0.0256214,0.0368829,0.054709,0.0780362,0.0861454,0.0687534,0.0427323,0.0366905,0.0380659,0.0433763,0.0266662,0.00807414,0.00904539,0.016358,0.0296317,0,0.0317063,0.0356981,0,0,0.0187872,0,0,0.0285246,0.0420147,0.0192158,0.0254547,0.038614,0.0417394,0.0513201,0.0847718,0.0722614,0.0384553,0.0588427,0.0336459,0.0388749,0.0727096,0.0322939,0.0124244,0.0155604,0.0255535,0.0227537,0,0,0,0,0.0720294,0
45,0,0,0,0,0,0,0.0331722,0.0434793,0,0,0,0.0379275,0,0.0257738,0,0,0.0207453,0,0,0.0285873,0.0860516,0.0284066,0.0130874,0.0196126,0.0258178,0.0369295,0.0548052,0.0774643,0.0857333,0.0686115,0.0419275,0.03555,0.0378544,0.0427331,0.0252968,0.00811285,0.00881059,0.0171304,0.0293127,0,0.0321072,0.0358538,0,0,0.0151944,0,0,0.0256052,0.043071,0.0190583,0.0258344,0.0388496,0.0415747,0.051316,0.0845933,0.0722433,0.0384035,0.0582547,0.0328275,0.0382473,0.0719942,0.0335122,0.0140752,0.0148219,0.0252805,0.0230552,0,0,0,0,0.0724826,0
46,0,0,0,0,0,0,0.0333041,0.0433736,0,0,0,0.0390679,0,0.0252118,0,0,0.0208001,0,0,0.0280932,0.0870082,0.0286032,0.0142803,0.0227184,0.0263515,0.037035,0.0554701,0.0771947,0.0853581,0.0685757,0.0405366,0.0338064,0.0349373,0.0395457,0.0253604,0.00805495,0.00897255,0.0177377,0.0288936,0,0.0321235,0.035897,0,0,0.0153302,0,0,0.024993,0.0440917,0.0191008,0.0253451,0.039104,0.0412174,0.0505208,0.0835542,0.071992,0.0381554,0.0580699,0.031497,0.0381776,0.071836,0.0369244,0.0136574,0.0155462,0.0251089,0.0233988,0,0,0,0,0.0734174,0
47,0,0,0,0,0,0,0.033315,0.0433632,0,0,0,0.0351062,0,0.0289905,0,0,0.020885,0,0,0.0280813,0.0874908,0.0267225,0.0146354,0.0221948,0.0261763,0.0372346,0.0556984,0.0772672,0.0850248,0.0678971,0.040424,0.0331227,0.0374698,0.0418131,0.0218822,0.00819601,0.00888688,0.0178345,0.029346,0,0.0322837,0.0358621,0,0,0.0152096,0,0,0.0248913,0.0453508,0.0194509,0.0255349,0.0388181,0.0410609,0.0503909,0.0831214,0.0718222,0.0377706,0.0576703,0.0306217,0.0378655,0.0712715,0.0374039,0.0140283,0.0154598,0.0251554,0.0235585,0,0,0,0,0.0737627,0
48,0,0,0,0,0,0,0.033472,0.0437542,0,0,0,0.0368793,0,0.0282953,0,0,0.0209397,0,0,0.0280208,0.0874569,0.0254933,0.0151986,0.0207129,0.0264596,0.0374651,0.0563937,0.0783745,0.0850617,0.0674914,0.0400431,0.032412,0.0382339,0.042811,0.0216432,0.00825772,0.00878946,0.0178521,0.0301268,0,0.0320796,0.0362307,0,0,0.0182571,0,0,0.0308386,0.0466753,0.0201512,0.0255445,0.0384456,0.0403861,0.0502509,0.0825197,0.0714654,0.0371129,0.0574431,0.0297253,0.0377411,0.0708267,0.0377712,0.0111447,0.0095329,0.0255677,0.0233062,0,0,0,0,0.0739797,0.0192117
49,0,0,0,0,0,0,0.0336502,0.0437782,0,0,0,0.0351776,0,0.027536,0,0,0.0209899,0,0,0.0279137,0.0871706,0.0242234,0.015461,0.0199673,0.0265639,0.0376632,0.0574282,0.0794297,0.0854503,0.0673976,0.0399619,0.0320797,0.0389691,0.0438147,0.0233836,0.00845171,0.00871805,0.0179109,0.0312702,0,0.0316177,0.0363473,0,0,0.0181463,0,0,0.0307638,0.0477782,0.0206601,0.0253555,0.0381679,0.0401986,0.0501486,0.0818993,0.0712249,0.0367154,0.0571031,0.028705,0.0375282,0.0703561,0.0371688,0.0111113,0.00948834,0.0257741,0.0232685,0,0,0,0,0.0740641,0.0191681
50,0,0,0,0,0,0,0.0338391,0.0438688,0,0,0,0.0281699,0,0.0278088,0,0,0.0209259,0,0,0.0278061,0.0868409,0.025344,0.0161541,0.0225633,0.0272285,0.0379581,0.0590198,0.0796529,0.086474,0.0682494,0.0400919,0.0322867,0.0376296,0.0423307,0.0294488,0.00868255,0.00866107,0.0179578,0.0324637,0,0.0307197,0.0365674,0,0,0.0179739,0,0,0.030691,0.0485332,0.0214138,0.0247848,0.0381723,0.0400274,0.0500432,0.0812069,0.0710637,0.0362844,0.056816,0.0278379,0.03729,0.0698652,0.0362611,0.011022,0.00947535,0.0261144,0.0231198,0,0,0,0,0.0739619,0.0191246
51,0,0,0,0,0,0,0.0346575,0.0445918,0,0,0,0.0315283,0,0.0258386,0,0,0.0198708,0,0,0.0367474,0.0842439,0.0228849,0.0174726,0.0169235,0.0294864,0.0344199,0.0599564,0.0833723,0.0871245,0.06795,0.0421535,0.0352802,0.03737,0.0430387,0.0251954,0.0215006,0.00943032,0.0215402,0.0331944,0,0.030065,0.0361827,0,0,0.017884,0,0,0.0308842,0.0499003,0.0215813,0.0232801,0.0392932,0.040479,0.0505086,0.0809971,0.0714296,0.0361062,0.0562506,0.0267899,0.0366558,0.0690033,0.0374508,0.0103692,0.00947603,0.0269499,0.0232099,0,0,0,0,0.0730914,0.0192271
52,0,0,0,0,0,0,0.0331657,0.0439589,0,0,0,0.0329476,0,0.0264673,0,0,0.0211329,0,0,0.0280489,0.0831772,0.0221253,0.0166093,0.0164398,0.0293933,0.0394296,0.0603842,0.0843937,0.0870019,0.0685064,0.0434493,0.0371357,0.0372633,0.0427359,0.0246012,0.00907023,0.00879834,0.0182423,0.0339093,0,0.0290826,0.03627,0,0,0.0172594,0,0,0.0308855,0.0507273,0.022039,0.0224268,0.0380173,0.0397078,0.0496428,0.0800448,0.071442,0.0355432,0.0565565,0.0269948,0.0366527,0.0688261,0.0393689,0.0102048,0.00950017,0.02627,0.0237131,0,0,0,0,0.0738435,0.0191097
53,0,0,0,0,0,0,0.032307,0.0437217,0,0,0,0.0345021,0,0.0259327,0,0,0.0215476,0,0,0.0284365,0.0831837,0.0208521,0.0173953,0.0167804,0.0304329,0.0401286,0.0603271,0.0845466,0.0861032,0.0691156,0.0436625,0.0372637,0.0379239,0.0434342,0.0240541,0.00921509,0.00898937,0.0184486,0.0343049,0,0.0290892,0.0356232,0,0,0.0168689,0,0,0.0310861,0.0527518,0.022618,0.0215486,0.0384995,0.039143,0.0492072,0.0796243,0.0719468,0.035677,0.0564406,0.0271014,0.0362991,0.0683955,0.042391,0.0095574,0.00964412,0.0260347,0.0246352,0,0,0,0,0.0741275,0.0189471
54,0,0,0,0,0,0,0.0314999,0.0432958,0,0,0,0.0336351,0,0.0252772,0,0,0.0221822,0,0,0.0288513,0.084312,0.0204473,0.0183594,0.0174307,0.0309564,0.0406897,0.0599207,0.0836742,0.0849194,0.0689543,0.0430747,0.0364943,0.0381125,0.0438094,0.0242553,0.00949444,0.00918497,0.0186998,0.034654,0,0.0294,0.0349125,0,0,0.016504,0,0,0.0312613,0.0551514,0.0231451,0.0211638,0.0390482,0.0386725,0.0486608,0.0792378,0.0725059,0.0361196,0.0561415,0.0270328,0.0358988,0.0680249,0.0454485,0.00922285,0.00968573,0.0257395,0.0256252,0,0,0,0,0.074683,0.01884
55,0,0,0,0,0,0,0.0310391,0.0429478,0,0,0,0.0328839,0,0.0245634,0,0,0.0228652,0,0,0.0291506,0.085818,0.0201914,0.019319,0.0173576,0.0310599,0.0410106,0.0592651,0.0828951,0.0839245,0.0671294,0.0421563,0.0355692,0.0376386,0.0438678,0.0245559,0.00984234,0.00936054,0.0188845,0.0349704,0,0.02994,0.0343889,0,0,0.0162271,0,0,0.0313074,0.0578263,0.0239106,0.0211006,0.039374,0.0383846,0.0482591,0.078767,0.0727767,0.0363173,0.0558169,0.0268696,0.0354486,0.0676515,0.0487092,0.00908916,0.00962609,0.0253802,0.0264879,0,0,0,0,0.0754922,0.0187703
56,0,0,0,0,0,0,0.0309362,0.042777,0,0,0,0.0322086,0,0.0242839,0,0,0.0233205,0,0,0.0292096,0.0872478,0.0204888,0.0199674,0.0168321,0.0308359,0.0410872,0.0586233,0.0820592,0.0833059,0.065187,0.041298,0.0346615,0.0369586,0.0438127,0.0253686,0.0101925,0.00931705,0.018947,0.0349148,0,0.0306989,0.0340897,0,0,0.0161999,0,0,0.0312045,0.0601311,0.0246614,0.0211142,0.039348,0.0383663,0.0479233,0.0783604,0.0727636,0.0363435,0.0554927,0.0267899,0.0349856,0.0672365,0.0516314,0.00913053,0.00952297,0.024963,0.0271499,0,0,0,0,0.0766744,0.0187308
57,0,0,0,0,0,0,0.0309418,0.0428097,0,0,0,0.0318103,0,0.0242657,0,0,0.0234568,0,0,0.0290313,0.0882058,0.0210412,0.0200298,0.0158962,0.0303782,0.0410023,0.0580163,0.0813933,0.0829401,0.0642753,0.040679,0.0340234,0.0363223,0.0437884,0.0259791,0.0104279,0.0091003,0.0189267,0.0343861,0,0.0315669,0.0339002,0,0,0.0163829,0,0,0.0310235,0.0616708,0.0251673,0.0212942,0.0391169,0.0385258,0.0474768,0.0779271,0.0724533,0.0361249,0.0549818,0.0267971,0.0345539,0.0667792,0.0545245,0.0090734,0.00942627,0.0245896,0.0276066,0,0,0,0,0.0780569,0.0187453
58,0,0,0,0,0,0,0.0308746,0.0430406,0,0,0,0.0314126,0,0.0243628,0,0,0.0233113,0,0,0.0287615,0.0885304,0.0215804,0.0195658,0.0151537,0.0298143,0.0408561,0.0575725,0.0810817,0.0827567,0.0641329,0.0402162,0.0335701,0.0357117,0.0435567,0.0262373,0.0104699,0.00894413,0.0188882,0.0336161,0,0.032432,0.0337283,0,0,0.0166447,0,0,0.030791,0.0622573,0.0253311,0.0215293,0.0387672,0.0387698,0.0470119,0.0773797,0.0719495,0.0358432,0.0541293,0.0268188,0.0341687,0.0663454,0.0578723,0.00894779,0.00935212,0.0243392,0.0277344,0,0,0,0,0.0794008,0.018824
59,0,0,0,0,0,0,0.0306085,0.043166,0,0,0,0.0310339,0,0.0243431,0,0,0.0230595,0,0,0.0285137,0.0883749,0.0216342,0.0189226,0.0149381,0.0293921,0.0407415,0.0575793,0.0814232,0.0828065,0.0643549,0.0398476,0.0332773,0.035197,0.0431644,0.0261846,0.0103764,0.00890456,0.0188788,0.0334466,0,0.0333212,0.0335469,0,0,0.0168484,0,0,0.0305641,0.0622079,0.0252174,0.0217556,0.038398,0.0390428,0.0465865,0.0767887,0.0715115,0.0356315,0.0536613,0.02681,0.0339405,0.0661824,0.0620512,0.00879348,0.00928432,0.0242088,0.0276461,0,0,0,0,0.0806197,0.0189489
60,0,0,0,0,0,0,0.0302102,0.0431123,0,0,0,0.0306044,0,0.0240251,0,0,0.022852,0,0,0.0282797,0.0879125,0.0213932,0.0184646,0.0150834,0.0293474,0.0407045,0.0581474,0.0824196,0.0832038,0.064674,0.0397257,0.0332638,0.0350448,0.0427605,0.026193,0.0102633,0.0088909,0.0188814,0.0343208,0,0.0343225,0.0334125,0,0,0.0169579,0,0,0.0304185,0.0622979,0.0248788,0.0219874,0.0381385,0.0392724,0.0462035,0.0762245,0.0711997,0.035473,0.0536896,0.026844,0.0340319,0.0664329,0.0657863,0.00888317,0.00924972,0.0241598,0.0274741,0,0,0,0,0.0818207,0.0190343
61,0,0,0,0,0,0,0.0298487,0.0429357,0,0,0,0.0300168,0,0.023455,0,0,0.0228179,0,0,0.0281051,0.0872988,0.0211657,0.0183544,0.0151488,0.02969,0.040867,0.0588712,0.0835265,0.0839026,0.064975,0.0400775,0.0337418,0.0351756,0.0426416,0.0266555,0.010224,0.00902533,0.0187737,0.0351995,0,0.0353724,0.0332963,0,0,0.0172921,0,0,0.0302675,0.0628799,0.0244626,0.0221737,0.0380987,0.0394324,0.0459074,0.0757112,0.0710387,0.0352572,0.053905,0.0268605,0.0343178,0.0668122,0.0680811,0.0089654,0.00949866,0.0241743,0.0273665,0,0,0,0,0.0829141,0.0188358
62,0,0,0,0,0,0,0.0296506,0.0427705,0,0,0,0.0292638,0,0.0230865,0,0,0.0228427,0,0,0.028101,0.0866819,0.0215694,0.0185048,0.0150042,0.0302685,0.0411438,0.0593355,0.0841916,0.084695,0.0656692,0.0408749,0.0346464,0.035417,0.0428446,0.028252,0.0103539,0.00905034,0.0188242,0.0352754,0,0.0357652,0.0331304,0,0,0.0171065,0,0,0.0303276,0.0633751,0.0238942,0.0221827,0.0382488,0.0395251,0.0456443,0.0753895,0.0710724,0.0350941,0.0540547,0.0266866,0.034578,0.0670537,0.0684977,0.00923366,0.00932505,0.0242665,0.0273462,0,0,0,0,0.0837344,0.0189893
63,0,0,0,0,0,0,0.0295742,0.0426893,0,0,0,0.0288349,0,0.0233834,0,0,0.0230909,0,0,0.0281628,0.0864001,0.022099,0.0187688,0.0145496,0.0307485,0.0413374,0.0594844,0.0845526,0.0852984,0.0662942,0.0415703,0.0354425,0.0357217,0.0432369,0.0311175,0.0103996,0.00916122,0.0188814,0.0347491,0,0.035759,0.0328545,0,0,0.0170324,0,0,0.0303914,0.0637502,0.0231453,0.0221028,0.0385101,0.0396456,0.045444,0.0753018,0.0712269,0.0349677,0.0541659,0.0263797,0.0348063,0.0672678,0.0686336,0.00957151,0.00937031,0.0243776,0.0274091,0,0,0,0,0.0841322,0.018999
64,0,0,0,0,0,0,0.0295962,0.0426655,0,0,0,0.0284536,0,0.0244574,0,0,0.0233243,0,0,0.0283316,0.0864482,0.0223339,0.018971,0.0139277,0.0309852,0.0413951,0.0595631,0.0849014,0.0856007,0.0665297,0.0415707,0.0354934,0.0356058,0.0432468,0.0341991,0.0104234,0.00912805,0.0188553,0.0341872,0,0.0357703,0.0326444,0,0,0.0170184,0,0,0.0304246,0.0638973,0.022171,0.0220999,0.0388187,0.0397017,0.0452853,0.0753222,0.071387,0.0348042,0.0542372,0.026064,0.0351032,0.0675707,0.0692126,0.0100263,0.0094006,0.0244524,0.0274678,0,0,0,0,0.0841442,0.0189643
65,0,0,0,0,0,0,0.0295948,0.0426304,0,0,0,0.0278059,0,0.0251735,0,0,0.023453,0,0,0.0284747,0.08665,0.0223481,0.0189085,0.0136583,0.0309451,0.0413868,0.0595969,0.0850663,0.0855775,0.0662563,0.0409213,0.0348984,0.035195,0.0427688,0.0353506,0.0104379,0.00909213,0.0188452,0.0339224,0,0.0356938,0.0325625,0,0,0.0171006,0,0,0.0304201,0.0638702,0.0213935,0.0222204,0.0391416,0.0396871,0.0452446,0.075346,0.0714252,0.0345605,0.0543423,0.0257988,0.0354524,0.0679076,0.0702866,0.0103423,0.00939589,0.0244561,0.0275758,0,0,0,0,0.0839979,0.0188942
66,0,0,0,0,0,0,0.0295235,0.0425626,0,0,0,0.0275628,0,0.0254676,0,0,0.0234513,0,0,0.0285699,0.0867915,0.0225166,0.0186476,0.0137109,0.03064,0.041338,0.0595684,0.0850996,0.0854816,0.0659729,0.0403507,0.0342226,0.0352722,0.0426634,0.035437,0.0104367,0.00911852,0.0188963,0.0338091,0,0.0355969,0.0325595,0,0,0.0172473,0,0,0.0303906,0.063891,0.0209144,0.0224104,0.0394993,0.0395826,0.0452277,0.0753143,0.0713811,0.0342907,0.0544342,0.0255724,0.0357061,0.0681058,0.0716515,0.010305,0.00937225,0.0243486,0.0277634,0,0,0,0,0.0838127,0.0188165
67,0,0,0,0,0,0,0.029411,0.0424847,0,0,0,0.0277711,0,0.0256055,0,0,0.0233885,0,0,0.0286588,0.0868042,0.0230063,0.0182253,0.0138832,0.0301074,0.0412902,0.0594813,0.0851042,0.0854929,0.0657896,0.0403348,0.034166,0.0357224,0.0431244,0.0354341,0.0104462,0.00913856,0.0189361,0.0338301,0,0.0355793,0.0325617,0,0,0.0173495,0,0,0.0303354,0.0640304,0.0205296,0.0226005,0.0397609,0.0394291,0.0451503,0.0752492,0.0712994,0.0340399,0.0544831,0.0254549,0.0358424,0.0681753,0.0731936,0.00978237,0.00935388,0.0241268,0.0279528,0,0,0,0,0.0836449,0.0187628
68,0,0,0,0,0,0,0.0292998,0.0423857,0,0,0,0.0281293,0,0.0257634,0,0,0.0233607,0,0,0.0287492,0.0867816,0.0235671,0.0177764,0.0139059,0.0295154,0.0411981,0.0593921,0.0850857,0.0855118,0.065721,0.0405849,0.0344442,0.03588,0.0433576,0.0350927,0.0104643,0.00913845,0.0189343,0.0341254,0,0.0356169,0.0325314,0,0,0.0174036,0,0,0.0303113,0.0643166,0.0201277,0.0227756,0.039881,0.0392996,0.045063,0.0751591,0.0711754,0.0337564,0.054564,0.0254726,0.0359246,0.0682368,0.0748542,0.0089457,0.0093496,0.0238277,0.0280927,0,0,0,0,0.0835336,0.0187205
69,0,0,0,0,0,0,0.0292038,0.0423449,0,0,0,0.0284749,0,0.025862,0,0,0.0234184,0,0,0.0288125,0.0867688,0.023857,0.0172923,0.0137736,0.0289173,0.0410908,0.0593446,0.0850506,0.0853233,0.065699,0.0406747,0.0345258,0.0358094,0.0432862,0.0344045,0.01039,0.00921105,0.0187952,0.0344738,0,0.0357072,0.0324853,0,0,0.0176222,0,0,0.0303102,0.06475,0.0196028,0.0229711,0.0399369,0.0392035,0.0449388,0.0750636,0.0710293,0.0334898,0.0547085,0.0256665,0.0360112,0.0682993,0.0765936,0.00882192,0.00956119,0.0236383,0.0281318,0,0,0,0,0.0834743,0.0184497
70,0,0,0,0,0,0,0.0292158,0.0422856,0,0,0,0.0289039,0,0.0258866,0,0,0.0233411,0,0,0.0288756,0.0866683,0.0237759,0.016837,0.0137567,0.028377,0.0408564,0.0593601,0.0849544,0.0851945,0.0656898,0.0404739,0.034304,0.0357626,0.0431605,0.0334631,0.0103158,0.00920165,0.0187589,0.0347608,0,0.0359567,0.0324955,0,0,0.017504,0,0,0.0304085,0.0649759,0.0190997,0.0232174,0.0399641,0.0391405,0.0447706,0.0749944,0.0708704,0.0332541,0.054868,0.0259178,0.0360972,0.0683513,0.0779613,0.00888356,0.00953369,0.023558,0.0280753,0,0,0,0,0.0833936,0.0184094
71,0,0,0,0,0,0,0.0293033,0.0422288,0,0,0,0.0295649,0,0.0259163,0,0,0.023181,0,0,0.0288507,0.0864742,0.0233116,0.0162337,0.0138739,0.0278368,0.040539,0.0594023,0.0846998,0.0853028,0.0657117,0.0402591,0.0340681,0.0357033,0.0432421,0.0324089,0.0101961,0.00916845,0.0187897,0.0348452,0,0.0362409,0.03256,0,0,0.0172676,0,0,0.0304523,0.0648793,0.0184353,0.0235478,0.0398529,0.0391572,0.0446171,0.0749859,0.0707471,0.033082,0.0550188,0.0261126,0.036149,0.0684258,0.0786189,0.00902858,0.0094523,0.0235538,0.0279182,0,0,0,0,0.0832973,0.0184642
72,0,0,0,0,0,0,0.0296713,0.0422348,0,0,0,0.0248944,0,0.0278614,0,0,0.0228739,0,0,0.0287238,0.0871742,0.023911,0.0157785,0.0166973,0.0274847,0.0401455,0.0596518,0.080875,0.0850549,0.0673544,0.0417114,0.0356036,0.0359614,0.0425507,0.0381213,0.010083,0.00914216,0.0187725,0.0346291,0,0.0362575,0.0328409,0,0,0.0169905,0,0,0.0303404,0.0645564,0.0183392,0.0237064,0.0396373,0.0389367,0.0446118,0.0751405,0.070795,0.0331794,0.0550738,0.0263417,0.036062,0.0684448,0.0783843,0.00928573,0.00945615,0.0236949,0.0275083,0,0,0,0,0.0830978,0.0183853
73,0,0,0,0,0,0,0.0295339,0.0421325,0,0,0,0.0304954,0,0.0259633,0,0,0.0227314,0,0,0.0286207,0.0860865,0.0225899,0.015148,0.0139117,0.0269309,0.0398987,0.059611,0.0839711,0.0856261,0.0663156,0.040335,0.0340899,0.0356717,0.0431966,0.0305938,0.0100178,0.00907888,0.0188181,0.0342707,0,0.0360075,0.0328101,0,0,0.0168324,0,0,0.0303385,0.0640267,0.0172912,0.0240082,0.0394486,0.0391176,0.0444116,0.075083,0.0706153,0.0330331,0.055308,0.0266392,0.0362157,0.0685429,0.0775003,0.0095194,0.00942132,0.023567,0.0274316,0,0,0,0,0.0829714,0.0184371
74,0,0,0,0,0,0,0.029498,0.0420647,0,0,0,0.0318426,0,0.0252178,0,0,0.0226065,0,0,0.0285453,0.0864637,0.0221248,0.0151017,0.0142046,0.0267165,0.0398061,0.0589252,0.0840472,0.0852099,0.0658278,0.0406833,0.0344521,0.0361584,0.0440134,0.0296011,0.0100171,0.00906437,0.0188625,0.0340132,0,0.0358731,0.0328133,0,0,0.0167917,0,0,0.0304505,0.0636014,0.0168663,0.0241719,0.0392331,0.0391422,0.0444504,0.0751902,0.0704744,0.0328723,0.0556584,0.0267617,0.0364147,0.068667,0.0764958,0.00955348,0.00935265,0.0234679,0.0273964,0,0,0,0,0.0824928,0.0185088
75,0,0,0,0,0,0,0.0298317,0.0420554,0,0,0,0.0308993,0,0.0260803,0,0,0.0223775,0,0,0.0284964,0.0862255,0.0225138,0.0145183,0.0138141,0.0263603,0.039613,0.0593346,0.0837669,0.085603,0.0665271,0.0404109,0.034147,0.0356397,0.0430358,0.0298,0.0099905,0.00901683,0.0188607,0.0335173,0,0.035737,0.0330525,0,0,0.0168114,0,0,0.0304116,0.0628111,0.0162474,0.0242957,0.039129,0.0389893,0.0446329,0.0753661,0.0704957,0.0330682,0.0559405,0.0269091,0.0366497,0.0688711,0.074619,0.00947991,0.00925585,0.0235262,0.0271224,0,0,0,0,0.0823142,0.0184984
76,0,0,0,0,0,0,0.029948,0.0420341,0,0,0,0.0308206,0,0.0263073,0,0,0.022304,0,0,0.0284646,0.086421,0.0226541,0.0143384,0.0138364,0.0261018,0.0395363,0.0593086,0.0835781,0.0856635,0.0666407,0.0402157,0.033978,0.0354521,0.0428523,0.0295478,0.00999491,0.00902537,0.0188474,0.0332204,0,0.035563,0.0331012,0,0,0.0169033,0,0,0.0302843,0.0621495,0.0158077,0.0244978,0.0391174,0.0390011,0.0448883,0.0755863,0.0703828,0.03299,0.0562048,0.0270653,0.037001,0.0691809,0.0727893,0.00942344,0.00920136,0.0234901,0.0270421,0,0,0,0,0.0819355,0.0184959
77,0,0,0,0,0,0,0.0300613,0.0420024,0,0,0,0.0305754,0,0.0265814,0,0,0.0223412,0,0,0.028422,0.0865812,0.0228825,0.0139937,0.0138158,0.0257329,0.0394717,0.0592444,0.0833961,0.0856859,0.0667382,0.0400102,0.0337475,0.0352545,0.0426598,0.0294294,0.00995104,0.00908035,0.0187505,0.0329975,0,0.0353587,0.0330867,0,0,0.0173045,0,0,0.0301442,0.0613825,0.0151485,0.0247645,0.0391433,0.0390448,0.0451894,0.0759227,0.0702842,0.032969,0.0565176,0.0272945,0.0374603,0.0696156,0.0708027,0.00931713,0.00932789,0.0234778,0.0269517,0,0,0,0,0.0815534,0.0183189
78,0,0,0,0,0,0,0.0302051,0.0418957,0,0,0,0.0304887,0,0.0267799,0,0,0.0223091,0,0,0.0284239,0.0866282,0.0230043,0.0138705,0.0138016,0.0254324,0.0393617,0.0591885,0.0833027,0.0856644,0.0668425,0.0398294,0.0334589,0.035029,0.0425208,0.0291963,0.00997739,0.00903364,0.0187931,0.0329317,0,0.0352024,0.0331115,0,0,0.017419,0,0,0.0300554,0.0606574,0.0148217,0.0250949,0.0393471,0.0391011,0.0453759,0.0762479,0.0701302,0.0329087,0.0569381,0.0275548,0.0379073,0.0700276,0.0687074,0.00935606,0.00920288,0.0234384,0.0268916,0,0,0,0,0.0810673,0.0183973
