Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
130,0,0,0,0,0,0,0.0343908,0.0440655,0,0,0,0.10188,0,0.0562018,0,0,0.0144232,0,0,0.0273928,0.0954493,0.281796,0.0199472,0.0418484,0.032416,0.0170847,0.0671501,0.0862339,0.100247,0.0772542,0.0563576,0.0529202,0.0715536,0.0803318,0.205455,0.018495,0.0094103,0.0154268,0.0375582,0,0.0218589,0.0391946,0,0,0.017221,0,0,0.0376293,0.0758943,0.0277466,0.0172941,0.02066,0.0534774,0.0354429,0.0671113,0.103117,0.0902645,0.0462,0.0696719,0.0432049,0.0503846,0.0840699,0.0236968,0.0106978,0.0120188,0.0173907,0.025256,0.0202679,0,0,0,0
131,0,0,0,0,0,0,0.0347895,0.044053,0,0,0,0.103405,0,0.0562754,0,0,0.0144341,0,0,0.0272931,0.095458,0.281292,0.0197224,0.0418437,0.0326076,0.0170323,0.066725,0.0857919,0.100017,0.077057,0.0563554,0.052747,0.0717754,0.0802765,0.204615,0.018628,0.00933864,0.0155208,0.0384903,0,0.0217127,0.0394174,0,0,0.0170995,0,0,0.037346,0.0757766,0.0272273,0.0169356,0.0203298,0.0528457,0.03517,0.067142,0.10331,0.0905657,0.0468701,0.0695931,0.0430421,0.0503126,0.0841124,0.021909,0.010827,0.0120749,0.0171939,0.0254932,0.0198663,0,0,0,0
132,0,0,0,0,0,0,0.0351055,0.0440267,0,0,0,0.104797,0,0.0562293,0,0,0.0144227,0,0,0.0272081,0.0953416,0.280845,0.019671,0.0418003,0.0329625,0.0169982,0.0663734,0.0854374,0.0997745,0.0768857,0.0558977,0.0524522,0.0717294,0.0801114,0.204168,0.0187737,0.00925328,0.015634,0.0393053,0,0.0216885,0.0396118,0,0,0.0169973,0,0,0.0371059,0.0757568,0.0268759,0.0165385,0.0200985,0.0522377,0.0350074,0.0672763,0.103404,0.0906655,0.0474843,0.0694963,0.0429025,0.0501522,0.0840765,0.0204812,0.0109867,0.0120447,0.0170796,0.025741,0.0195717,0,0,0,0
133,0,0,0,0,0,0,0.0353396,0.0440204,0,0,0,0.105961,0,0.0560076,0,0,0.0144386,0,0,0.0270826,0.0950695,0.280437,0.0196226,0.0416942,0.0334196,0.0170284,0.0661027,0.085218,0.0995809,0.076814,0.0555612,0.0521473,0.0716065,0.0798363,0.204048,0.0188636,0.00924476,0.0155489,0.0399856,0,0.0217037,0.0397615,0,0,0.0169385,0,0,0.0369354,0.0758285,0.0266985,0.0161447,0.0198759,0.0516556,0.0349527,0.0675008,0.103439,0.0907149,0.048027,0.0694213,0.0427582,0.0499893,0.0842756,0.0193459,0.011117,0.01195,0.0170588,0.0259747,0.0193341,0,0,0,0
134,0,0,0,0,0,0,0.0355108,0.0440138,0,0,0,0.106958,0,0.055675,0,0,0.0144479,0,0,0.0269566,0.0946861,0.280146,0.0195254,0.0415366,0.0339272,0.0170731,0.0658874,0.0850501,0.099423,0.0768037,0.0553266,0.0517741,0.0715378,0.0794575,0.204312,0.0188767,0.00925732,0.0154775,0.0405307,0,0.0218025,0.039851,0,0,0.0169638,0,0,0.0368398,0.0758751,0.0266867,0.0157819,0.019914,0.0511263,0.0349685,0.0676781,0.103503,0.0907731,0.0484937,0.0693252,0.0425666,0.049858,0.0843648,0.0183349,0.0111611,0.011846,0.0170865,0.0261354,0.019163,0,0,0,0
135,0,0,0,0,0,0,0.0356732,0.044007,0,0,0,0.107849,0,0.0551818,0,0,0.0144662,0,0,0.0269153,0.0942692,0.279907,0.0194019,0.0413608,0.0344447,0.0171141,0.065676,0.0849391,0.0992973,0.0767833,0.0550432,0.0514088,0.0714623,0.0790503,0.204878,0.0188396,0.00928502,0.0154443,0.0410503,0,0.0218641,0.0399372,0,0,0.0170307,0,0,0.036727,0.0759248,0.0264211,0.01548,0.0199905,0.0506367,0.0349849,0.0678647,0.103627,0.0909575,0.0489847,0.0692269,0.042405,0.0498048,0.0844158,0.0174393,0.0111804,0.0118729,0.0170255,0.0262041,0.019022,0,0,0,0
136,0,0,0,0,0,0,0.0358656,0.0439646,0,0,0,0.108754,0,0.0545977,0,0,0.0144982,0,0,0.0269168,0.093876,0.279726,0.0192422,0.0412592,0.0348848,0.0171559,0.0654746,0.084862,0.0991786,0.0767363,0.0547026,0.0510952,0.0713326,0.0786434,0.20561,0.0187587,0.00934899,0.0153919,0.0415026,0,0.0219095,0.0400208,0,0,0.0170378,0,0,0.0365785,0.0759372,0.0260729,0.0151353,0.0199606,0.0501727,0.034931,0.0681574,0.103801,0.0911987,0.049559,0.0692586,0.0423455,0.0497215,0.0843665,0.0166282,0.0111913,0.0119283,0.0169581,0.0261816,0.0188153,0,0,0,0
137,0,0,0,0,0,0,0.0360891,0.0439188,0,0,0,0.109582,0,0.0539715,0,0,0.0145294,0,0,0.0269399,0.0934699,0.279521,0.0190816,0.0409998,0.0352796,0.0171925,0.0652238,0.0847554,0.0990139,0.0766322,0.0544847,0.0509138,0.0710344,0.0782935,0.206375,0.0186767,0.00943459,0.0153511,0.0419453,0,0.0220138,0.0400981,0,0,0.0170113,0,0,0.0365181,0.0758943,0.0256735,0.0147357,0.0198281,0.0497139,0.0347822,0.0685279,0.104035,0.0914968,0.0501103,0.0691663,0.0422336,0.0495278,0.0843828,0.0158925,0.0111693,0.011917,0.0169418,0.026105,0.0185748,0,0,0,0
138,0,0,0,0,0,0,0.036335,0.0438889,0,0,0,0.110277,0,0.0533189,0,0,0.0145679,0,0,0.026969,0.0930981,0.279319,0.0188488,0.0404798,0.035522,0.0172019,0.0649333,0.0845647,0.0988369,0.0765273,0.0542954,0.0507781,0.0706661,0.077892,0.207153,0.0185996,0.00948577,0.0153109,0.042384,0,0.0221003,0.0402047,0,0,0.0169411,0,0,0.0364358,0.0758072,0.0251626,0.0143414,0.0196163,0.0492285,0.0345564,0.0688327,0.104252,0.0918415,0.0506566,0.0688362,0.0420054,0.0492742,0.0845014,0.0151501,0.011154,0.0119757,0.0168328,0.0260115,0.0184478,0,0,0,0
139,0,0,0,0,0,0,0.0366432,0.0438674,0,0,0,0.110892,0,0.0526687,0,0,0.014581,0,0,0.0269722,0.0927012,0.279072,0.0185957,0.039693,0.0356793,0.0171609,0.0646201,0.0842183,0.0986283,0.0763865,0.0540693,0.0506608,0.0702079,0.0773664,0.20802,0.0186173,0.00950588,0.0152509,0.0426577,0,0.0221158,0.0404042,0,0,0.0168041,0,0,0.0363244,0.0757411,0.0246286,0.0139391,0.0193123,0.048792,0.0342677,0.0690032,0.104552,0.092206,0.0511513,0.0684031,0.0417986,0.0490851,0.0844235,0.0145123,0.0111612,0.0119854,0.0167302,0.0259177,0.0182463,0,0,0,0
140,0,0,0,0,0,0,0.0369944,0.0438439,0,0,0,0.111407,0,0.0520218,0,0,0.0145724,0,0,0.026958,0.092234,0.278877,0.0183352,0.0388781,0.0357607,0.0171321,0.0642965,0.0838692,0.0984482,0.0762772,0.0537025,0.0504676,0.0697604,0.0768291,0.209072,0.0187258,0.00950699,0.0151935,0.0427172,0,0.0221241,0.0406272,0,0,0.0166377,0,0,0.0362523,0.0757344,0.0243144,0.0134864,0.0192196,0.0483604,0.0339406,0.0692197,0.104785,0.0926321,0.0514983,0.0681391,0.0417042,0.0489136,0.0842187,0.0140211,0.0111655,0.0119619,0.0166555,0.0258476,0.01793,0,0,0,0
141,0,0,0,0,0,0,0.0373503,0.0438677,0,0,0,0.11184,0,0.0514768,0,0,0.0145361,0,0,0.026922,0.0916892,0.278809,0.0180489,0.0380173,0.0357907,0.017085,0.0640161,0.0836073,0.098326,0.0761999,0.0532038,0.0502038,0.0692647,0.0761775,0.210223,0.0188509,0.00950731,0.0151785,0.0426741,0,0.0221763,0.0408425,0,0,0.0165203,0,0,0.0362097,0.0758129,0.0242918,0.013079,0.0191916,0.0479461,0.033585,0.0693666,0.104855,0.0928065,0.0517729,0.0679883,0.0417133,0.0487501,0.0839824,0.0136676,0.011188,0.0119425,0.0165961,0.0259004,0.0176117,0,0,0,0
142,0,0,0,0,0,0,0.037687,0.0439138,0,0,0,0.112168,0,0.0510082,0,0,0.0145066,0,0,0.0268857,0.0910961,0.278678,0.0177351,0.0372467,0.0357673,0.0170224,0.0637627,0.0834147,0.0982964,0.0762579,0.0525902,0.0499042,0.0687559,0.0753637,0.211476,0.0188875,0.00952665,0.0152134,0.0425682,0,0.0223096,0.0410498,0,0,0.0164207,0,0,0.0361813,0.0760202,0.0243958,0.012658,0.0192049,0.0475056,0.0332505,0.0694572,0.104858,0.0928392,0.0519918,0.0679526,0.0417126,0.0485417,0.0837428,0.0134443,0.0112204,0.0119237,0.016536,0.0260287,0.017345,0,0,0,0
143,0,0,0,0,0,0,0.0380126,0.0439891,0,0,0,0.112471,0,0.0506201,0,0,0.0145305,0,0,0.0268421,0.0905437,0.278547,0.0175771,0.0365244,0.0357934,0.0169647,0.0635828,0.083199,0.0982741,0.0763627,0.0519814,0.0496038,0.0682682,0.0745132,0.212843,0.0189433,0.00953502,0.0152788,0.0422687,0,0.0224836,0.0412431,0,0,0.0163737,0,0,0.0362133,0.0762605,0.0246135,0.0122394,0.0192171,0.0471366,0.032943,0.0695397,0.104868,0.0928151,0.0520558,0.0677586,0.0416399,0.0483029,0.0835292,0.0133501,0.0112535,0.0119537,0.0164746,0.0261341,0.0170723,0,0,0,0
144,0,0,0,0,0,0,0.0383781,0.0440555,0,0,0,0.112648,0,0.0505372,0,0,0.0145313,0,0,0.0269492,0.0899776,0.278481,0.0176203,0.0352736,0.0358672,0.0169593,0.0635313,0.0828711,0.0984037,0.0766656,0.0513174,0.0492531,0.0677491,0.0737059,0.213997,0.0189928,0.00958464,0.0151743,0.0419491,0,0.0226483,0.0414486,0,0,0.0163062,0,0,0.0362728,0.0765146,0.024861,0.0117692,0.0191942,0.046767,0.0325397,0.0695398,0.104724,0.0927173,0.0520904,0.0674381,0.0415075,0.0480501,0.0832253,0.0132911,0.011261,0.01195,0.0163826,0.0262536,0.0168113,0,0,0,0
145,0,0,0,0,0,0,0.0387476,0.0440973,0,0,0,0.112682,0,0.0508853,0,0,0.0145101,0,0,0.0269948,0.0894322,0.278313,0.0177497,0.0336688,0.0359373,0.0169498,0.0637044,0.0826112,0.0986273,0.077141,0.0505621,0.0488728,0.067133,0.0728955,0.214629,0.0190277,0.00964236,0.0151854,0.0416126,0,0.0228401,0.0416497,0,0,0.0161765,0,0,0.0363569,0.0767235,0.0250302,0.0114033,0.0192929,0.0464708,0.032121,0.0693492,0.104759,0.0926161,0.0520887,0.0671149,0.0413884,0.0477939,0.0828689,0.0131736,0.0113219,0.0118916,0.0163615,0.0263897,0.0165735,0,0,0,0
146,0,0,0,0,0,0,0.0390876,0.044134,0,0,0,0.112505,0,0.0516199,0,0,0.0144813,0,0,0.0270623,0.0889695,0.278052,0.0179006,0.0316928,0.0360223,0.0169197,0.0640208,0.0824252,0.0989558,0.0777738,0.0496796,0.0484578,0.0664427,0.0719233,0.215166,0.0190738,0.00964751,0.0152319,0.0412184,0,0.0230167,0.0418191,0,0,0.0161018,0,0,0.0365698,0.0769793,0.02511,0.0111586,0.0194923,0.0462613,0.0317555,0.0693743,0.104872,0.0926553,0.0521144,0.0668561,0.0413281,0.0475467,0.0825324,0.0130489,0.0113795,0.0118484,0.0163921,0.0265101,0.0163661,0,0,0,0
147,0,0,0,0,0,0,0.0393958,0.0441923,0,0,0,0.111902,0,0.0530424,0,0,0.0144736,0,0,0.0271933,0.0886953,0.277692,0.0181382,0.0293305,0.036077,0.0168866,0.0643747,0.0821213,0.0994946,0.0786466,0.048481,0.0477833,0.0657304,0.0707714,0.215753,0.0191314,0.00963619,0.0152738,0.0410925,0,0.0231711,0.0419985,0,0,0.01598,0,0,0.0367141,0.0773257,0.0251738,0.0109695,0.0194549,0.0460634,0.0313902,0.0694824,0.104936,0.0927595,0.0522714,0.0667017,0.0413887,0.0472945,0.0822818,0.0128227,0.0114489,0.0119256,0.0163508,0.0266353,0.0162216,0,0,0,0
148,0,0,0,0,0,0,0.0397364,0.044291,0,0,0,0.110343,0,0.0561986,0,0,0.0145069,0,0,0.0272743,0.0890728,0.27712,0.0189583,0.0267019,0.0361747,0.0168203,0.0649919,0.0814524,0.10032,0.0799388,0.0467401,0.0467771,0.0650376,0.0696837,0.216256,0.0192175,0.00961547,0.015367,0.0413088,0,0.0232719,0.0422566,0,0,0.0158266,0,0,0.036859,0.0778114,0.0252138,0.0109134,0.0192828,0.0458906,0.0309834,0.0695474,0.104991,0.0928471,0.0525937,0.0665218,0.0414816,0.0469918,0.0820988,0.012455,0.0114875,0.0119732,0.0162993,0.0267921,0.0160695,0,0,0,0
149,0,0,0,0,0,0,0.0400171,0.0443748,0,0,0,0.107906,0,0.0611149,0,0,0.0145426,0,0,0.027341,0.0907392,0.275886,0.0201511,0.0237901,0.0361861,0.0167387,0.0656976,0.0805549,0.101237,0.0814236,0.0444019,0.0455336,0.064575,0.0693657,0.215631,0.0193239,0.00959506,0.0153898,0.0416956,0,0.0232431,0.0424846,0,0,0.0157568,0,0,0.0370229,0.0783095,0.024923,0.0111128,0.019156,0.0457898,0.0306572,0.0695446,0.105012,0.0929103,0.0529714,0.0662791,0.0415257,0.0467796,0.0818964,0.0120003,0.0115157,0.0119989,0.0162883,0.026952,0.015925,0,0,0,0
150,0,0,0,0,0,0,0.0401424,0.0444106,0,0,0,0.104734,0,0.0690386,0,0,0.0145391,0,0,0.0274215,0.0955647,0.272847,0.0211262,0.0207818,0.0360598,0.0166808,0.0663235,0.0800619,0.102161,0.0831475,0.0408321,0.0435126,0.065263,0.0717502,0.212117,0.0193915,0.00955874,0.0154117,0.0418538,0,0.0231663,0.0425876,0,0,0.0156809,0,0,0.0371666,0.0786698,0.0247124,0.0114065,0.0192254,0.0457764,0.0305082,0.0695349,0.104928,0.0929904,0.0532979,0.0660354,0.0414788,0.0466132,0.0817197,0.0115595,0.0116087,0.0120029,0.0163245,0.0270518,0.0157338,0,0,0,0
151,0,0,0,0,0,0,0.0398747,0.04447,0,0,0,0.10507,0,0.0750113,0,0,0.0145642,0,0,0.0275125,0.101996,0.268795,0.0198568,0.0179574,0.0356366,0.0165661,0.0663617,0.0804497,0.102173,0.0842978,0.037696,0.0406756,0.0670926,0.0774561,0.205209,0.0194932,0.0095522,0.0154849,0.0407376,0,0.0232149,0.0424042,0,0,0.0156515,0,0,0.0372831,0.0781912,0.024644,0.0112063,0.0194529,0.0457138,0.0306922,0.0692277,0.104778,0.0927584,0.0527866,0.0660922,0.0415474,0.0467609,0.081803,0.0118929,0.0116483,0.0119809,0.0164405,0.0270466,0.0157467,0,0,0,0
152,0,0,0,0,0,0,0.039447,0.0445984,0,0,0,0.108775,0,0.0717174,0,0,0.0146112,0,0,0.0276122,0.103595,0.272897,0.0174133,0.0150106,0.0351779,0.0163058,0.0661722,0.0801955,0.101704,0.0847306,0.0362162,0.0371771,0.0656586,0.0794147,0.196252,0.0196905,0.00957341,0.015471,0.0390167,0,0.0235463,0.0421294,0,0,0.0156643,0,0,0.0373063,0.0771236,0.0246669,0.0111026,0.0196963,0.0456219,0.0309473,0.0686413,0.104498,0.0922084,0.0515282,0.0665102,0.0420122,0.0471968,0.0823118,0.0131523,0.0116204,0.0119075,0.0165885,0.0270449,0.0159882,0,0,0,0
153,0,0,0,0,0,0,0.0384565,0.0449307,0,0,0,0.116324,0,0.0658476,0,0,0.0145618,0,0,0.0277511,0.1032,0.278744,0.0157434,0.0115626,0.0339082,0.0160703,0.0662856,0.0792767,0.100791,0.0848898,0.0395029,0.0399933,0.0653911,0.0812372,0.186202,0.0194028,0.00982102,0.015371,0.0366719,0,0.0231931,0.0416964,0,0,0.0150229,0,0,0.0380647,0.0766592,0.0245186,0.0119855,0.0196837,0.0456927,0.0316249,0.0675606,0.103543,0.0913085,0.0500993,0.0673567,0.0423584,0.0480686,0.0831869,0.0158249,0.0115242,0.0114195,0.0163672,0.0271475,0.0160893,0,0,0,0
154,0,0,0,0,0,0,0.037879,0.0453272,0,0,0,0.121938,0,0.0618265,0,0,0.0143982,0,0,0.0281219,0.101484,0.283306,0.015189,0.0126036,0.0327306,0.0156148,0.0675852,0.0796221,0.101465,0.0864367,0.0431982,0.0423912,0.0662674,0.0840601,0.1779,0.0193775,0.0102049,0.0150084,0.0356991,0,0.0232127,0.0414887,0,0,0.0145128,0,0,0.0386867,0.0756628,0.0245518,0.0133486,0.0202787,0.0456872,0.0320721,0.0670847,0.103169,0.090613,0.0487407,0.0676987,0.042778,0.0483208,0.0832298,0.0173611,0.0115509,0.010806,0.0160339,0.0273837,0.0160631,0,0,0,0
155,0,0,0,0,0,0,0.0370033,0.0461729,0,0,0,0.128731,0,0.0583749,0,0,0.0141045,0,0,0.028415,0.101034,0.287553,0.0151298,0.0188465,0.0322245,0.0151667,0.0692792,0.0800535,0.102572,0.0887673,0.0474696,0.0452592,0.0674409,0.0872274,0.169472,0.0194087,0.0104458,0.0148314,0.0352322,0,0.0232017,0.0412322,0,0,0.0141011,0,0,0.0387833,0.0744715,0.0247552,0.0143881,0.0209165,0.0456645,0.0320846,0.0666721,0.103114,0.0900345,0.0474225,0.0677808,0.0430209,0.0483838,0.0830094,0.0181435,0.0113125,0.0108902,0.0156249,0.0279118,0.0161725,0,0,0,0
156,0,0,0,0,0,0,0.0370284,0.0451972,0,0,0,0.132724,0,0.0550714,0,0,0.014333,0,0,0.028038,0.0968708,0.290334,0.0182635,0.0240768,0.0309182,0.0150869,0.0716111,0.0823231,0.105023,0.0908241,0.0502974,0.0472933,0.0677676,0.0883637,0.165628,0.0194168,0.0102651,0.0150192,0.0336964,0,0.0240748,0.0410549,0,0,0.0145664,0,0,0.0389513,0.0739582,0.0248334,0.0163049,0.0209389,0.0456593,0.0333322,0.0660682,0.102366,0.089135,0.0461435,0.0681413,0.0431767,0.0486891,0.0829585,0.0198501,0.0119976,0.00982066,0.0165548,0.027295,0.0166438,0,0,0,0
157,0,0,0,0,0,0,0.036768,0.0449902,0,0,0,0.135717,0,0.0516346,0,0,0.0145324,0,0,0.0277432,0.0933066,0.293615,0.0216306,0.0288218,0.0302032,0.0148226,0.0734404,0.0842017,0.10724,0.0924231,0.0521437,0.04832,0.0673495,0.0881771,0.163384,0.0194012,0.0102736,0.015165,0.0329053,0,0.0240926,0.0408925,0,0,0.0149049,0,0,0.0385176,0.0734616,0.0253245,0.0178281,0.0210436,0.0457369,0.0339107,0.0655164,0.101739,0.0882926,0.0449725,0.0683562,0.043129,0.0488608,0.0828608,0.0214103,0.012329,0.00980511,0.0170983,0.0272395,0.016793,0,0,0,0
158,0,0,0,0,0,0,0.036523,0.0450175,0,0,0,0.138633,0,0.049425,0,0,0.0145763,0,0,0.0277474,0.0912075,0.296071,0.023829,0.0330556,0.029961,0.014614,0.0748821,0.0857122,0.109147,0.0941958,0.053719,0.0491421,0.0671888,0.0882,0.161003,0.0194706,0.0104074,0.0151018,0.0324717,0,0.023798,0.0407922,0,0,0.0148351,0,0,0.0386473,0.073032,0.0257777,0.0188547,0.0212994,0.0458109,0.0341297,0.0650291,0.101212,0.0874775,0.0438757,0.068403,0.0431278,0.0489535,0.0827393,0.0222225,0.0125314,0.00955866,0.0171871,0.0272901,0.0168532,0,0,0,0
159,0,0,0,0,0,0,0.0362425,0.0456289,0,0,0,0.142427,0,0.0490423,0,0,0.0142444,0,0,0.0281573,0.091783,0.297326,0.023308,0.0368536,0.0304442,0.0143724,0.076115,0.0862903,0.110377,0.0963092,0.0553166,0.0501193,0.0670501,0.0893965,0.157294,0.0198319,0.011015,0.0145191,0.0325745,0,0.0233547,0.040691,0,0,0.0138869,0,0,0.0393616,0.0724805,0.0260182,0.0190984,0.0219955,0.0458673,0.033642,0.0648351,0.101137,0.0868632,0.0429401,0.0682191,0.0430732,0.0488233,0.0824645,0.0217488,0.0123405,0.00886469,0.0162009,0.0276675,0.0168291,0,0,0,0
160,0,0,0,0,0,0,0.0364782,0.0451356,0,0,0,0.140938,0,0.0489053,0,0,0.0146951,0,0,0.0274903,0.0889976,0.29714,0.0257781,0.0351005,0.0302294,0.0144348,0.0760194,0.0871475,0.110593,0.0952788,0.0537185,0.0486769,0.0661542,0.0874667,0.159851,0.0195963,0.0107536,0.0150257,0.0324882,0,0.0230022,0.0408221,0,0,0.0144937,0,0,0.0384741,0.0735067,0.0270327,0.0194406,0.0215558,0.0456484,0.0341584,0.0640565,0.100222,0.0862475,0.0427284,0.0682288,0.0428082,0.0487989,0.0822631,0.0228778,0.0127302,0.00946945,0.0169916,0.0274368,0.0167707,0,0,0,0
161,0,0,0,0,0,0,0.0361422,0.0457137,0,0,0,0.136165,0,0.0579037,0,0,0.0146308,0,0,0.0275999,0.0916354,0.28919,0.0232998,0.0378357,0.0313039,0.0143207,0.0758236,0.0860641,0.110092,0.0963555,0.0584325,0.0513499,0,0.0951479,0.162862,0.0198961,0.0111762,0.0145199,0.0331395,0,0.0223956,0.0406176,0,0,0.0135607,0,0,0.0392335,0.0736561,0.0271476,0.0189078,0.0222663,0.0464376,0.0335699,0.0638962,0.100296,0.0857829,0.0421869,0.0680105,0.0426692,0.0485167,0.081925,0.0215997,0.0122116,0.00920584,0.0158399,0.0276026,0.0170572,0,0,0,0
162,0,0,0,0,0,0,0.0362591,0.0456053,0,0,0,0.133106,0,0.0597449,0,0,0.0147525,0,0,0.0275532,0.0931683,0.286977,0.0219606,0.0339235,0.0317553,0.0144988,0.0742207,0.0843521,0.108038,0.0945424,0.0564389,0.0504451,0,0.0951509,0.165577,0.0198055,0.0110562,0.0146782,0.0336165,0,0.0221753,0.0405784,0,0,0.0137412,0,0,0.0390147,0.0747854,0.0279454,0.0177686,0.0224325,0.0461578,0.0332299,0.063554,0.0999569,0.085737,0.0426842,0.0675044,0.042082,0.0478816,0.0812623,0.021076,0.0119977,0.00961727,0.0156318,0.0273361,0.0171398,0,0,0,0
163,0,0,0,0,0,0,0.0366179,0.0454246,0,0,0,0.133518,0,0.0540302,0,0,0.0145406,0,0,0.0276296,0.0951774,0.291188,0.0193641,0.0255148,0.0320562,0.0148879,0.0717064,0.0821688,0.105232,0.091253,0.0487824,0.0466454,0.066907,0.0876725,0.166005,0.019658,0.0109455,0.0147633,0.0338929,0,0.0222775,0.0406374,0,0,0.0141536,0,0,0.0382323,0.0762737,0.0292104,0.0157374,0.0224111,0.0448576,0.0323642,0.0633691,0.0997383,0.0861783,0.0435315,0.0666204,0.0410665,0.0468505,0.0802816,0.0204652,0.0118988,0.00980979,0.0155109,0.027036,0.017061,0,0,0,0
164,0,0,0,0,0,0,0.0366306,0.0453807,0,0,0,0.128712,0,0.0567394,0,0,0.0145606,0,0,0.0275114,0.0981875,0.288476,0.0172985,0.0203248,0.0324736,0.0153086,0.0694089,0.0800601,0.102821,0.0887794,0.046192,0.045149,0.066431,0.0864228,0.170582,0.0195506,0.0108598,0.0148433,0.0344636,0,0.0219403,0.040595,0,0,0.0141858,0,0,0.0378755,0.0776764,0.0302191,0.014259,0.0224764,0.0443899,0.0316071,0.0632622,0.0997131,0.0865267,0.0440575,0.065704,0.0400063,0.0459647,0.0793903,0.0195023,0.0117847,0.00998131,0.0153313,0.0267888,0.0172921,0,0,0,0
165,0,0,0,0,0,0,0.0365722,0.0461455,0,0,0,0.126341,0,0.05951,0,0,0.0144513,0,0,0.0274624,0.101825,0.286361,0.0157353,0.0166861,0.0332602,0.0154349,0.0672906,0.0782461,0.100587,0.0865752,0.0442748,0.0437192,0.0671307,0.0859733,0.173689,0.0195942,0.011172,0.0147913,0.0355721,0,0.0211847,0.0407469,0,0,0.0138401,0,0,0.0378009,0.0787765,0.0313703,0.0131042,0.0224625,0.0441155,0.0301382,0.0633364,0.0999908,0.0869048,0.0442948,0.0646866,0.0387983,0.0449167,0.0782949,0.0184444,0.0116461,0.0102517,0.0147697,0.0272938,0.01718,0,0,0,0
166,0,0,0,0,0,0,0.0370428,0.0461461,0,0,0,0.125415,0,0.0604864,0,0,0.0145988,0,0,0.0272384,0.103204,0.284415,0.0153084,0.0150175,0.0336837,0.0157706,0.0661476,0.0781,0.0994413,0.0845675,0.0436238,0.0426562,0.0686721,0.0858461,0.17879,0.0196915,0.0109017,0.0149832,0.0362863,0,0.0211657,0.0410186,0,0,0.0140826,0,0,0.0372735,0.0797903,0.0325773,0.0127891,0.0218981,0.0436783,0.0290889,0.0631882,0.0997709,0.0871086,0.044232,0.0637344,0.0376449,0.0438933,0.0770742,0.0178234,0.0118938,0.0103059,0.0149147,0.0275049,0.0170661,0,0,0,0
167,0,0,0,0,0,0,0.0371915,0.0463079,0,0,0,0.12205,0,0.0602237,0,0,0.0146836,0,0,0.0270244,0.103162,0.283924,0.0152453,0.0143241,0.0341101,0.0160839,0.0658817,0.0790313,0.0991886,0.0829411,0.0437767,0.0415298,0.0682921,0.0854652,0.185621,0.0197778,0.0109186,0.0150706,0.0369427,0,0.0201798,0.041267,0,0,0.0139297,0,0,0.037078,0.0804652,0.0336789,0.0133489,0.0210776,0.0435662,0.0285181,0.062986,0.099055,0.0868113,0.0437209,0.063149,0.0367243,0.0432356,0.0761795,0.0180954,0.0122193,0.0104033,0.0145485,0.027862,0.0166658,0,0,0,0
168,0,0,0,0,0,0,0.0368994,0.0459972,0,0,0,0.113527,0,0.0623531,0,0,0.0149664,0,0,0.0266708,0.102623,0.282823,0.015459,0.014268,0.035776,0.0167522,0.0661752,0.0802972,0.0996281,0.0819561,0.0432654,0.042362,0.0649212,0.0827895,0.195407,0.0198722,0.0105259,0.0154855,0.0372487,0,0.0190588,0.0408679,0,0,0.0143501,0,0,0.0370692,0.0809711,0.0350908,0.0135982,0.0203414,0.0439068,0.0286777,0.0627651,0.0986142,0.0869503,0.0432111,0.0625611,0.0358151,0.0425645,0.0752272,0.0194275,0.012528,0.0109166,0.0149826,0.0275061,0.0171512,0,0,0,0
169,0,0,0,0,0,0,0.0362073,0.0451246,0,0,0,0.103187,0,0.0658231,0,0,0.0152503,0,0,0.0265031,0.100868,0.280859,0.0167519,0.0130761,0.0375071,0.0174764,0.0672277,0.0819503,0.100865,0.0817694,0.0404088,0.0427058,0.0610387,0.0780304,0.20517,0.0198293,0.0103163,0.0157518,0.0369288,0,0.0178233,0.0398315,0,0,0.0143344,0,0,0.0375588,0.0820877,0.0369032,0.0151721,0.0194869,0.0450427,0.0295913,0.0625078,0.0981073,0.086879,0.0429438,0.0626617,0.035397,0.042605,0.0749293,0.0220451,0.0124493,0.0108989,0.0155267,0.0264379,0.0182475,0,0,0,0
