Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
161,0.010525,0.0171975,0.0236023,0.0212206,0.0187513,0,0,0.0103868,0,0.0169456,0.00583936,0.038558,0.0195918,0.0260261,0.00421066,0.00273608,0.0277884,0.00915959,0.0106488,0.00989967,0.0317792,0.00475801,0.00763325,0.00744232,0.0155026,0.026731,0.0124112,0.00226802,0.00728798,0.0250314,0.0188005,0.0225753,0.0136934,0.0195252,0,0,0.00609099,0,0.0145181,0.00443301,0.0392046,0.0182033,0.0319924,0.0184733,0.0100489,0.0289554,0.00737324,0.0163672,0.0070074,0.0102322,0.00824237,0.0315238,0.0120316,0.00938711,0.0258114,0.0164932,0.00106898,0.00358493,0.0252131,0.017293,0,0,0,0,0,0.00436512
162,0.0105819,0.0171203,0.0234856,0.0211873,0.018902,0,0,0.0102971,0,0.0169629,0.00585541,0.0383617,0.0211483,0.025984,0.00443792,0.00290093,0.0276901,0.00875489,0.0103169,0.00961828,0.0316567,0.0048692,0.00767937,0.00735088,0.0154125,0.0264364,0.0122618,0.00233327,0.00724855,0.0247432,0.0187194,0.0221618,0.013662,0.0195819,0,0,0.00635789,0,0.0144327,0.00458891,0.0391881,0.0182847,0.0317869,0.0180517,0.0103238,0.028727,0.00734529,0.0164827,0.00703306,0.0102512,0.00799622,0.0311435,0.0118689,0.00907343,0.0253252,0.0166209,0.00111268,0.00360766,0.0251669,0.0174677,0,0,0,0,0,0.00430557
163,0.010672,0.0169955,0.0232845,0.0212486,0.0178722,0,0,0.010218,0,0.0169518,0.00584877,0.0381032,0.0202998,0.0259474,0.00370464,0.00312439,0.0276063,0.00844764,0.00994671,0.00917125,0.0311613,0.00504271,0.00781183,0.00717582,0.0153622,0.02663,0.0122727,0.00231472,0.00729983,0.0243509,0.0186492,0.0216583,0.0136419,0.0197332,0,0,0.00672938,0,0.0143443,0.00477765,0.0390619,0.0182801,0.0315271,0.0176957,0.0108964,0.0285418,0.00734017,0.0165812,0.00704697,0.0103315,0.00781692,0.0306887,0.0117382,0.00883626,0.0247153,0.0167061,0.00113182,0.00361779,0.0250991,0.0177148,0,0,0,0,0,0.00428577
164,0.0107608,0.0167662,0.0232341,0.0215034,0.016133,0,0,0.00994104,0,0.0166161,0.00580889,0.0378716,0.0172279,0.0258954,0.0031544,0.00335117,0.0274922,0.00814876,0.00980382,0.00860392,0.0303122,0.00538785,0.00806075,0.00704084,0.015116,0.0272815,0.0121027,0.0022099,0.0073616,0.023866,0.0186933,0.0210961,0.0136425,0.0199721,0,0,0.00698822,0,0.0143571,0.00494376,0.0388185,0.0182643,0.0312684,0.0174625,0.0112465,0.028328,0.00737251,0.0166826,0.007082,0.010437,0.00770983,0.0301441,0.0116589,0.00874623,0.0239776,0.0166373,0.00128981,0.00364052,0.0249318,0.0180061,0,0,0,0,0,0.00426927
165,0.0108413,0.0165008,0.0231395,0.0218597,0.0144661,0,0,0.00967186,0,0.0162361,0.00579703,0.0376741,0.0135972,0.0258247,0.00391139,0.00369621,0.0273383,0.00785996,0.00979465,0.00773887,0.0291131,0.00588197,0.00846754,0.00706086,0.0147229,0.0277395,0.0118737,0.0021746,0.00742682,0.0231758,0.01872,0.0204241,0.0137098,0.0201546,0,0,0.00736544,0,0.0143445,0.00513761,0.0384971,0.0181418,0.0309905,0.0175049,0.0115805,0.0280919,0.00752484,0.0167429,0.00723952,0.0107175,0.00779905,0.0295963,0.0115749,0.00878089,0.0230162,0.0165235,0.00135788,0.00363339,0.0246794,0.0182835,0,0,0,0,0,0.00434747
166,0.0108394,0.01639,0.0232874,0.0215318,0.0134151,0,0,0.0100538,0,0.0165228,0.00571503,0.0375087,0.0111306,0.0257367,0.00511738,0.0041652,0.0271239,0.00768558,0.00967419,0.0068235,0.0277493,0.00644302,0.00887786,0.00724576,0.0143343,0.027608,0.0120773,0.00213011,0.00721725,0.0224555,0.0187432,0.0196693,0.0137132,0.0202228,0,0,0.00767595,0,0.014351,0.00532922,0.038306,0.0178895,0.0306358,0.0176712,0.0123504,0.0278756,0.00786312,0.0167864,0.00746068,0.0110819,0.00801556,0.0290305,0.0115196,0.00882677,0.021956,0.016344,0.00146842,0.00362432,0.0244994,0.0184952,0,0,0,0,0,0.0045548
167,0.0108895,0.016197,0.0230003,0.0217049,0.0128732,0,0,0.0101719,0,0.0164931,0.0057416,0.0372732,0.0100193,0.0256624,0.00598936,0.00447813,0.0269102,0.00753376,0.00953821,0.00625389,0.026444,0.00686687,0.00899769,0.00722274,0.0138815,0.0268247,0.011868,0.00209645,0.00729558,0.0219137,0.0187563,0.019075,0.0136236,0.0204762,0,0,0.00810927,0,0.0143629,0.00557583,0.0383624,0.017747,0.0303001,0.0177646,0.0131281,0.0278947,0.00835198,0.0167881,0.00772377,0.0114942,0.00821939,0.0283607,0.0116363,0.008919,0.0210352,0.0163399,0.00159905,0.00356981,0.0242829,0.0186577,0,0,0,0,0,0.00483428
168,0.0111018,0.0158104,0.0213533,0.0223972,0.0118806,0,0,0.00970799,0,0.0158929,0.0059226,0.0369535,0.0100555,0.0257802,0.00605351,0.0044081,0.0266258,0.00727559,0.00956267,0.00606468,0.0256889,0.00691413,0.00880585,0.00667521,0.0135496,0.0251962,0.0112775,0.00230583,0.00754257,0.0214734,0.0188344,0.0188579,0.0135687,0.0208707,0,0,0.0084621,0,0.0144441,0.00578804,0.0383865,0.0181231,0.030023,0.0175266,0.0134169,0.0279863,0.00868115,0.0167886,0.0079107,0.0118035,0.00845752,0.0276919,0.0115944,0.00908631,0.0201238,0.0163919,0.00189898,0.00357473,0.0239299,0.0188199,0,0,0,0,0,0.00506192
169,0.0113032,0.01558,0.0197053,0.0223136,0.0106567,0,0,0.00961862,0,0.0158745,0.00595921,0.0366406,0.0120755,0.0260823,0.005935,0.00426612,0.0262572,0.00683989,0.0100973,0.00653519,0.0256381,0.00673335,0.00907936,0.00624904,0.0137945,0.0242879,0.0109919,0.00225486,0.00750979,0.0212183,0.018811,0.0189086,0.0131129,0.0211395,0,0,0.00894387,0,0.0144462,0.00608042,0.0383024,0.0186812,0.0297291,0.017258,0.0134807,0.0281498,0.00891373,0.0168035,0.00812236,0.0120729,0.00890748,0.0271253,0.0115581,0.00945316,0.0190881,0.0165922,0.00211529,0.00357248,0.0236144,0.0189423,0,0,0,0,0,0.0052973
170,0.0114828,0.0155806,0.018881,0.0215332,0.0102472,0,0,0.00995114,0,0.0164639,0.00585194,0.0361817,0.0152042,0.0265819,0.00585772,0.00414611,0.0258973,0.00660415,0.0110286,0.00765574,0.0263718,0.00710889,0.01004,0.0065645,0.0147762,0.0238852,0.0109228,0.00194054,0.00731911,0.0212607,0.0186797,0.0192143,0.0125546,0.021277,0,0,0.00970485,0,0.0143504,0.00647164,0.0382392,0.0194357,0.0293772,0.0168387,0.0134987,0.0284475,0.00904694,0.016848,0.00827966,0.0122574,0.00931412,0.0265387,0.0117222,0.00999814,0.0181239,0.0169681,0.002182,0.00354146,0.0235382,0.0190475,0,0,0,0,0,0.00559946
171,0.01167,0.0154299,0.0182931,0.0215127,0.0101711,0,0,0.00986638,0,0.0165713,0.00594719,0.0356319,0.0181593,0.0270966,0.00600324,0.00401403,0.0254079,0.00675791,0.0120222,0.00875454,0.0275336,0.00827376,0.0112973,0.00709869,0.0158615,0.0231724,0.0102501,0.00188938,0.00734415,0.0216035,0.0186446,0.0198054,0.0122828,0.0214763,0,0,0.0104759,0,0.0143343,0.00685486,0.0382205,0.0203805,0.0290507,0.0161775,0.0133011,0.0288248,0.00903794,0.0169187,0.00837243,0.0123513,0.0096635,0.0258875,0.0119524,0.0106531,0.0172418,0.0173329,0.00231857,0.00350394,0.0235,0.0189842,0,0,0,0,0,0.00587513
172,0.0118003,0.0151107,0.0175266,0.0221129,0.0101737,0,0,0.00934182,0,0.0160787,0.00612833,0.0350798,0.0202979,0.0273825,0.00737958,0.00392436,0.0248515,0.00707117,0.012967,0.00951709,0.0284189,0.00934644,0.012406,0.00742385,0.0164962,0.0218771,0.00933596,0.00210662,0.00746897,0.0221577,0.0186847,0.0206834,0.0120096,0.0217044,0,0,0.0111079,0,0.0143631,0.00716956,0.0380708,0.0215343,0.0287412,0.0151691,0.012934,0.0292552,0.00889848,0.0170449,0.00842074,0.012363,0.0101175,0.02522,0.0122253,0.0114513,0.016333,0.0176118,0.00247062,0.00340348,0.0234295,0.018774,0,0,0,0,0,0.00594607
173,0.0118541,0.0149962,0.0167479,0.0221988,0.0101177,0,0,0.00921725,0,0.0160968,0.0060585,0.0345194,0.0213991,0.0274527,0.00960925,0.00415507,0.0243878,0.00727651,0.0139541,0.00982846,0.0284928,0.00979197,0.0131225,0.00748446,0.0165068,0.0204279,0.00892103,0.00213642,0.0074201,0.0230334,0.0187283,0.0218054,0.0114975,0.0218213,0,0,0.011699,0,0.0143886,0.007455,0.0378559,0.0228315,0.0283991,0.0137621,0.0127434,0.0297006,0.0087258,0.0172566,0.00845974,0.0123289,0.0106997,0.0245716,0.0125585,0.0124175,0.0155311,0.0178765,0.00253441,0.0033339,0.0235083,0.0185873,0,0,0,0,0,0.00593024
174,0.0119828,0.0148735,0.0161698,0.022311,0.00998411,0,0,0.00902181,0,0.0159208,0.00601984,0.0339568,0.0216675,0.0275289,0.0111451,0.00445906,0.0239832,0.00754905,0.015025,0.00976906,0.0277181,0.00968325,0.0134662,0.00729791,0.0159668,0.0192263,0.00846286,0.00224938,0.00739788,0.0244114,0.0187967,0.023109,0.0108497,0.0219655,0,0,0.0121848,0,0.0144476,0.0076965,0.0376853,0.0243177,0.0280293,0.0120601,0.0126257,0.0300926,0.00850956,0.0174634,0.00861143,0.0123301,0.0114678,0.0238412,0.0129321,0.0137079,0.0148897,0.0181344,0.00259572,0.00329762,0.0235583,0.018455,0,0,0,0,0,0.00597542
175,0.0120947,0.015112,0.0163848,0.0213991,0.0100806,0,0,0.00962093,0,0.0166669,0.00570243,0.033665,0.0213408,0.0275899,0.0114863,0.00509159,0.0236771,0.00822452,0.0161102,0.00965932,0.0264964,0.00948516,0.0138519,0.00707675,0.0150801,0.0191308,0.00850927,0.00184321,0.00714644,0.0260534,0.0188873,0.0243523,0.0101638,0.0219352,0,0,0.012543,0,0.014554,0.00790434,0.0375491,0.025746,0.0274567,0.0103698,0.0130202,0.0303612,0.0082518,0.0176535,0.00885991,0.0123731,0.0123861,0.0230335,0.0133162,0.0153004,0.0143869,0.0184125,0.00262099,0.00331705,0.0238765,0.0185834,0,0,0,0,0,0.0060709
176,0.0123848,0.0152196,0.01722,0.0210609,0.0103718,0,0,0.010073,0,0.0169644,0.00564325,0.0335457,0.0207005,0.0277075,0.0113643,0.00561857,0.0234472,0.00909542,0.0167049,0.00959273,0.0255291,0.00946589,0.0143199,0.00692759,0.0142221,0.0198737,0.00839088,0.00178826,0.00711625,0.0274819,0.0189244,0.0252363,0.00944424,0.0220199,0,0,0.0128738,0,0.0146065,0.00806044,0.0375329,0.0268752,0.0269238,0.00887937,0.0133895,0.0307207,0.00820819,0.0176743,0.00921111,0.0124988,0.0136056,0.0221512,0.0138395,0.0170296,0.0137713,0.0187636,0.00251203,0.0032467,0.023969,0.0189541,0,0,0,0,0,0.0060879
177,0.0128253,0.0150859,0.0181297,0.0213879,0.0105941,0,0,0.0100489,0,0.016733,0.00563658,0.0334316,0.0197884,0.0277434,0.0110377,0.00583336,0.0233236,0.00960648,0.0167148,0.00955467,0.025068,0.00965204,0.0148018,0.00691206,0.0136114,0.020766,0.00793693,0.0015367,0.00713713,0.0281496,0.0189484,0.0253864,0.00859366,0.0222082,0,0,0.0131599,0,0.0146266,0.00813883,0.0375126,0.02744,0.0265262,0.00764111,0.0135197,0.0310509,0.00834171,0.0175217,0.00965659,0.0127158,0.0148705,0.0211323,0.0144707,0.0185784,0.0127386,0.0191049,0.00221544,0.00310377,0.0236196,0.0194515,0,0,0,0,0,0.00593663
178,0.0133415,0.014951,0.0186337,0.0217319,0.0106079,0,0,0.0100823,0,0.0164422,0.00566545,0.03329,0.0187315,0.0275897,0.0108479,0.00578712,0.0232708,0.00965254,0.0164004,0.00955781,0.0250517,0.00994361,0.0151651,0.00700342,0.0132405,0.0215807,0.00764514,0.00148492,0.0071189,0.0276937,0.018976,0.024823,0.00756376,0.0224239,0,0,0.0135374,0,0.0146399,0.00820619,0.0373714,0.0274905,0.0262087,0.00657602,0.0134025,0.0312325,0.00830883,0.0172862,0.010263,0.0129772,0.0159199,0.0199522,0.0152262,0.019735,0.0114415,0.0194241,0.00181971,0.0029633,0.0233112,0.0200504,0,0,0,0,0,0.00560999
179,0.0136979,0.0148826,0.0189761,0.0217883,0.0102689,0,0,0.0104297,0,0.0162944,0.00565078,0.0332984,0.0177157,0.0273546,0.011056,0.00586007,0.0232327,0.0094623,0.0161212,0.0096324,0.0252794,0.0101463,0.015298,0.0070952,0.0129859,0.0224004,0.00769762,0.00139578,0.00704941,0.0264042,0.0189967,0.0235919,0.00644581,0.0225552,0,0,0.0139529,0,0.0146381,0.00821123,0.0371939,0.0269304,0.0258962,0.0059984,0.0133357,0.0312736,0.00808891,0.0169911,0.0110561,0.0132539,0.0166659,0.0186605,0.0161531,0.0204715,0.00995549,0.0195887,0.00164127,0.00280018,0.0231047,0.0206526,0,0,0,0,0,0.00532678
180,0.0139603,0.014877,0.019454,0.0218082,0.0096916,0,0,0.0109608,0,0.0160424,0.00569737,0.0336538,0.0169523,0.0271941,0.0112592,0.00608888,0.0232837,0.00933884,0.0160248,0.00975856,0.0255377,0.0100113,0.015135,0.00696998,0.0126493,0.0233513,0.00801951,0.00132045,0.00695524,0.0243244,0.0191808,0.0218817,0.00540213,0.0227132,0,0,0.014135,0,0.0147618,0.00819396,0.0370536,0.0259332,0.025555,0.00568014,0.0132328,0.0312225,0.00807174,0.0166703,0.012018,0.013594,0.0172566,0.0174006,0.0170384,0.0209069,0.00843724,0.0195414,0.00145395,0.0026954,0.0229714,0.0212476,0,0,0,0,0,0.0051675
181,0.0141224,0.0149805,0.0202081,0.0218861,0.00924871,0,0,0.0115796,0,0.0159173,0.00580178,0.0342017,0.0162948,0.0272121,0.0113951,0.00634714,0.0234541,0.00947272,0.0161573,0.00997641,0.0257617,0.00989866,0.0149518,0.00682016,0.0124191,0.0245197,0.00854883,0.00123084,0.00689062,0.0219798,0.0192786,0.019896,0.00458544,0.0228808,0,0,0.0141657,0,0.0147938,0.00809974,0.0369879,0.0244549,0.0252018,0.00527853,0.0131161,0.031226,0.00832735,0.0164197,0.0130963,0.0141219,0.0178425,0.0162951,0.0177839,0.0212739,0.0069951,0.0193615,0.00108392,0.00251556,0.0229795,0.0218183,0,0,0,0,0,0.00512983
182,0.0143739,0.0151301,0.0210104,0.0222697,0.00894313,0,0,0.0122461,0,0.0158878,0.00599808,0.0346317,0.0156248,0.0273384,0.0116979,0.0063649,0.0237321,0.0096795,0.0162953,0.0102174,0.0257589,0.00988984,0.0148495,0.00665956,0.0122706,0.0257492,0.00895057,0.00126283,0.00682607,0.0192113,0.0192766,0.0176604,0.00393193,0.0231459,0,0,0.0143868,0,0.0147255,0.00804094,0.0370558,0.0228645,0.0249753,0.00469561,0.0127033,0.0313654,0.0088925,0.0163357,0.0141356,0.0147982,0.0183931,0.0154426,0.0182813,0.0216529,0.00532587,0.0192025,0.000821916,0.00236451,0.0231423,0.0225312,0,0,0,0,0,0.00508728
183,0.0147533,0.0153245,0.0219102,0.0226616,0.00892003,0,0,0.0128656,0,0.0156854,0.00619369,0.0346744,0.0150115,0.0274829,0.0121784,0.00619848,0.0239854,0.00980807,0.0162079,0.0104024,0.0256559,0.00996533,0.0149248,0.00650952,0.0121707,0.0270418,0.0091411,0.00145528,0.00673266,0.0165786,0.0193096,0.0152877,0.00337523,0.0234588,0,0,0.0144795,0,0.0146992,0.00799446,0.0371418,0.0213207,0.0249199,0.00397244,0.0120474,0.0315295,0.00947885,0.0164001,0.0149858,0.0154062,0.0186865,0.0148438,0.0184444,0.0219225,0.00529176,0.0189922,0.000871781,0.00230676,0.0234287,0.0231871,0,0,0,0,0,0.00503949
184,0.0151246,0.0155558,0.0231288,0.0230043,0.00930211,0,0,0.0131861,0,0.0154319,0.00634337,0.034364,0.0145033,0.0275514,0.0126292,0.00611671,0.0243109,0.00985903,0.0162012,0.0105171,0.0256618,0.0100408,0.0152992,0.00650009,0.0120914,0.0285795,0.00922557,0.00173019,0.00668318,0.0143346,0.019369,0.013046,0.00296523,0.0237552,0,0,0.0143313,0,0.0147133,0.00789781,0.0371764,0.0201445,0.0250209,0.0032089,0.0113257,0.0316566,0.0098753,0.0165291,0.0156431,0.0157496,0.0187619,0.0145078,0.0182251,0.0218386,0.00915767,0.018705,0.000985868,0.00224371,0.0237904,0.0236301,0,0,0,0,0,0.00513662
185,0.0154554,0.0158524,0.0245466,0.0231026,0.00999866,0,0,0.0134208,0,0.015311,0.00648917,0.0339651,0.0140981,0.0275786,0.0128457,0.00610939,0.0246541,0.00990126,0.0162913,0.0105899,0.0258245,0.0101245,0.0158666,0.00657562,0.0119586,0.0303129,0.00918683,0.00184303,0.00668455,0.0123849,0.0193981,0.0115907,0.00259194,0.0240067,0,0,0.0141518,0,0.0147458,0.00778615,0.0369585,0.0201762,0.02515,0.00246146,0.0105149,0.031871,0.00998761,0.016558,0.01593,0.0156686,0.0186771,0.0144274,0.0178558,0.0214462,0.0135808,0.0185194,0.000985319,0.00219833,0.0242931,0.0238616,0,0,0,0,0,0.00544471
186,0.0157086,0.0161893,0.0260488,0.0229267,0.0109628,0,0,0.0135321,0,0.0152623,0.00665976,0.0337119,0.0137211,0.0275876,0.0128488,0.00610444,0.0249068,0.00995643,0.0163766,0.0106004,0.0260875,0.0101858,0.0164632,0.00670458,0.0117488,0.032137,0.0089436,0.001828,0.00667684,0.0106508,0.0193228,0.0107848,0.0021295,0.0242339,0,0,0.0140645,0,0.0147278,0.00772024,0.0367394,0.0211204,0.0252989,0.00181286,0.00955319,0.0322693,0.00983779,0.0164518,0.0158062,0.0152613,0.0186498,0.0144674,0.0175976,0.0210088,0.0151712,0.0185668,0.000970658,0.00214878,0.0248511,0.0239165,0,0,0,0,0,0.00575795
187,0.0158097,0.0165732,0.0274505,0.0227325,0.0119541,0,0,0.0136306,0,0.0154024,0.00690244,0.0336156,0.0132569,0.0275437,0.0127245,0.00623347,0.0250723,0.00994799,0.016394,0.0105474,0.0263686,0.0101987,0.0169055,0.00687913,0.0114637,0.0338239,0.00862573,0.00173408,0.00669734,0.00931781,0.0192549,0.0103174,0.00127614,0.0243107,0,0,0.0139492,0,0.0147194,0.00768863,0.0366715,0.0216625,0.0254647,0.00187851,0.00867747,0.0326082,0.00943607,0.016422,0.0154712,0.0146121,0.0187886,0.0145161,0.0175325,0.0208293,0.015453,0.0185725,0.000882505,0.00213474,0.0255044,0.0239721,0,0,0,0,0,0.00572634
188,0.0157938,0.0169882,0.0287009,0.0225367,0.0127018,0,0,0.0137088,0,0.015567,0.00715416,0.0335734,0.0127675,0.027458,0.0123241,0.00648047,0.0252078,0.0098723,0.0162033,0.0104331,0.0266355,0.0101448,0.0169558,0.00707418,0.0110859,0.0352945,0.0082916,0.00165177,0.00671476,0.00850486,0.0191774,0.0101633,0.00062028,0.0242912,0,0,0.0138996,0,0.014697,0.00769484,0.0366118,0.0217434,0.0256153,0.00293882,0.00798649,0.0329362,0.00894648,0.0163863,0.0151293,0.0139624,0.0191174,0.0146145,0.0176528,0.021054,0.0158706,0.0185993,0.000869037,0.00213018,0.0262425,0.0242067,0,0,0,0,0,0.00583007
189,0.0157941,0.017395,0.0297831,0.0223688,0.0132808,0,0,0.0137737,0,0.0157652,0.00739171,0.033558,0.0121429,0.0273389,0.0119762,0.00675048,0.0253252,0.00980893,0.0160121,0.0102702,0.0268525,0.00997503,0.0168245,0.00722267,0.0106652,0.0365166,0.0080014,0.0015975,0.00676046,0.00831338,0.019157,0.0101127,0.00103331,0.0243288,0,0,0.0137658,0,0.0147368,0.00771062,0.0365273,0.0214874,0.0257821,0.00420747,0.00748843,0.0332564,0.00852816,0.0163846,0.0148001,0.0134502,0.0195023,0.014732,0.0178005,0.0214673,0.0165553,0.0186639,0.000854423,0.00221329,0.0269278,0.0245319,0,0,0,0,0,0.00632464
190,0.0158451,0.0178348,0.0307188,0.0222443,0.0136241,0,0,0.0137678,0,0.0160025,0.00754503,0.0335857,0.0114126,0.0271785,0.0116905,0.0070827,0.0254467,0.009754,0.0158966,0.0100674,0.0270215,0.00981318,0.0166188,0.00728221,0.0102238,0.0374795,0.00779105,0.00158518,0.00680847,0.00851843,0.0190724,0.0100961,0.00175987,0.0243658,0,0,0.0136612,0,0.0147134,0.00768079,0.0364281,0.0210457,0.0258771,0.00545773,0.00729168,0.033586,0.00824739,0.016484,0.0144232,0.0130917,0.0198903,0.0147911,0.0179725,0.0219737,0.0174018,0.0188394,0.000923715,0.00229466,0.0275943,0.0246844,0,0,0,0,0,0.0064843
191,0.0159483,0.0182019,0.0314099,0.0221658,0.0137772,0,0,0.0137163,0,0.0160873,0.00768779,0.0336125,0.0106351,0.027038,0.0114914,0.0073106,0.0255509,0.00974784,0.0158549,0.00988122,0.0271119,0.00971178,0.0164319,0.00727231,0.0097964,0.0382481,0.00752029,0.00161007,0.00681415,0.00889166,0.0189428,0.010024,0.00245289,0.0244481,0,0,0.0136164,0,0.0146531,0.0076479,0.0363955,0.0204125,0.0260488,0.00667256,0.00715493,0.033914,0.00804665,0.0164123,0.0140815,0.0127314,0.0201256,0.0149206,0.0180038,0.0223453,0.0179059,0.0191323,0.00105499,0.00233376,0.0281218,0.0244462,0,0,0,0,0,0.00622039
192,0.0160744,0.0184548,0.0320663,0.0221521,0.0138823,0,0,0.0136882,0,0.0160312,0.00785773,0.0336155,0.00991141,0.0269215,0.0113649,0.00752198,0.0256519,0.00974858,0.0157996,0.00975512,0.0271646,0.00961222,0.0163087,0.0072425,0.00940127,0.0390546,0.00722427,0.00163662,0.00679197,0.00917394,0.0189009,0.0100967,0.00288595,0.0245324,0,0,0.0134775,0,0.0146616,0.00759763,0.0363987,0.0198529,0.0262083,0.00778433,0.00711591,0.0340983,0.00784747,0.0163193,0.0139033,0.0124155,0.0203568,0.0150156,0.0180079,0.0226157,0.0181218,0.0193644,0.00115379,0.00243338,0.0284808,0.0240782,0,0,0,0,0,0.00588862
193,0.0161848,0.018637,0.0330276,0.0222088,0.0141745,0,0,0.0137471,0,0.0159922,0.0081291,0.0335685,0.00935234,0.0268139,0.0112045,0.00780063,0.0257939,0.00980205,0.0158278,0.00969058,0.0272512,0.00958446,0.0162444,0.00741994,0.00905265,0.0402661,0.00692521,0.00165767,0.00682073,0.00917154,0.0188399,0.0102881,0.00313022,0.024652,0,0,0.0132873,0,0.0146471,0.00753139,0.0364278,0.0194092,0.0263014,0.00866117,0.00708317,0.0342432,0.00758586,0.0162773,0.0135136,0.0120084,0.0205523,0.0150263,0.0180913,0.0228768,0.01799,0.0195997,0.00123399,0.00257575,0.0286732,0.023815,0,0,0,0,0,0.00587803
194,0.0163792,0.0188617,0.0340634,0.0222713,0.014632,0,0,0.0138099,0,0.0159957,0.00825329,0.0335125,0.00900063,0.0266738,0.0112037,0.00810151,0.0260557,0.00985602,0.0158577,0.00960484,0.0273575,0.0095703,0.0163164,0.00761662,0.00872618,0.041535,0.0067771,0.00167958,0.0067929,0.00886784,0.0187872,0.0106638,0.00327459,0.0248286,0,0,0.0130872,0,0.0146284,0.00742606,0.0365396,0.0192668,0.0264464,0.00919498,0.00705981,0.0343467,0.00722277,0.0161628,0.0129044,0.0115072,0.0207982,0.0149742,0.0182137,0.0231441,0.017416,0.0197134,0.00138691,0.00267522,0.0288615,0.0239177,0,0,0,0,0,0.00594337
195,0.0165594,0.0191417,0.0351274,0.022179,0.0152348,0,0,0.0138634,0,0.0159407,0.00829286,0.03347,0.00890975,0.026501,0.0110927,0.00840043,0.0264542,0.00987362,0.0158401,0.00949127,0.0274767,0.00957958,0.0165134,0.00777671,0.00843953,0.0427955,0.00676142,0.00168688,0.00675053,0.00841644,0.0187348,0.0112062,0.00332405,0.0249657,0,0,0.0128093,0,0.0146022,0.00730782,0.0368254,0.0191792,0.0266086,0.00946488,0.00699205,0.0344302,0.00677209,0.0161458,0.012278,0.0109175,0.021162,0.0148231,0.0184234,0.0233781,0.0165657,0.0196677,0.00161103,0.00290973,0.0290996,0.0241699,0,0,0,0,0,0.00605913
196,0.0166975,0.0194284,0.0362795,0.0220387,0.0159448,0,0,0.013946,0,0.0159267,0.00839207,0.0334461,0.00896121,0.0263533,0.0110355,0.00864618,0.0270121,0.00984535,0.0157707,0.00947936,0.0276406,0.00966432,0.0167661,0.00795057,0.00818679,0.0441291,0.0068029,0.00166194,0.00679489,0.0080593,0.0186898,0.0118033,0.00338235,0.0251245,0,0,0.012426,0,0.0145995,0.00714463,0.0372415,0.0190484,0.0267848,0.00959315,0.00680793,0.0345006,0.00623265,0.0162376,0.0117307,0.0103184,0.0212746,0.0146118,0.0185903,0.0233811,0.0157495,0.0195265,0.00181797,0.00303022,0.0293579,0.0243441,0,0,0,0,0,0.00622213
197,0.0167952,0.0197595,0.0373918,0.0220488,0.0166471,0,0,0.0139536,0,0.0160256,0.0085006,0.0334186,0.00906252,0.0262388,0.0109819,0.00885383,0.0276712,0.00975351,0.0156338,0.00942258,0.0278023,0.00978003,0.0169772,0.00815981,0.00793191,0.0455188,0.00685474,0.00167792,0.0068309,0.00793561,0.0186395,0.0123426,0.00345986,0.0253557,0,0,0.0120009,0,0.01459,0.0069788,0.0376542,0.0191943,0.0269456,0.00969566,0.00649718,0.0346306,0.00565743,0.0164001,0.0114883,0.0097106,0.0211994,0.0144299,0.0187073,0.023172,0.0153101,0.0193571,0.00204946,0.00293131,0.0296628,0.024409,0,0,0,0,0,0.00639037
198,0.0168452,0.0200957,0.0383772,0.0220942,0.0172415,0,0,0.0139155,0,0.0162082,0.00861464,0.0333517,0.00911689,0.0261713,0.0107335,0.00900754,0.0284547,0.00961723,0.0154356,0.00924872,0.0279506,0.00981778,0.0170815,0.00841085,0.00765273,0.0467536,0.00692717,0.00169466,0.00690604,0.00818691,0.0185914,0.0131044,0.00347233,0.0255583,0,0,0.0115432,0,0.0145752,0.00679187,0.0379109,0.0199092,0.0271246,0.00996362,0.00625006,0.0347565,0.00515898,0.016575,0.0111217,0.00902206,0.0211537,0.0143492,0.0188163,0.0229631,0.0154118,0.0191044,0.00230896,0.00284119,0.0300668,0.0244155,0,0,0,0,0,0.00659294
199,0.0169139,0.0202877,0.0392316,0.0221158,0.0177035,0,0,0.0137592,0,0.0163192,0.00862705,0.0332468,0.00924788,0.0261201,0.0105191,0.00903092,0.0292942,0.00946113,0.0152033,0.00907512,0.028092,0.00976775,0.0170947,0.00866333,0.00735464,0.0477353,0.00699651,0.00174185,0.00694424,0.0088414,0.0185356,0.0139878,0.00354131,0.0257834,0,0,0.0110695,0,0.0145564,0.00659786,0.0379067,0.0209617,0.0273052,0.0103485,0.00601778,0.0348026,0.00469049,0.0168086,0.0105029,0.00832597,0.0210797,0.0143235,0.0189674,0.0228961,0.0158889,0.018836,0.00253309,0.0028292,0.030472,0.0244436,0,0,0,0,0,0.00691726
