Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
79,0.00394293,0.00198703,0.0470494,0.0190041,0.0209293,0.00299387,0,0,0.00818422,0,0.0198106,0.0041773,0.0364716,0.0175943,0.0243323,0.0173896,0.00521584,0.00325612,0.00921806,0.0172845,0.0125944,0.0292168,0.0103995,0.0184324,0.00994172,0.00525272,0.0532473,0.00377061,0.00606401,0.000978465,0.024306,0.0188246,0.0216502,0.0103961,0.0053768,0,0,0.00550338,0,0.0158613,0.00320403,0.042576,0.02826,0.0232703,0.0234066,0.00431535,0.0092506,0.00712844,0.0248371,0.00965252,0.00303921,0.0235296,0.024606,0.0194177,0.0250204,0.0273417,0.00479471,0.00146963,0.00178663,0.0010548,0.00370363,0,0,0,0,0
80,0.00390201,0.00200182,0.0470853,0.0189444,0.0211011,0.0032227,0,0,0.00836694,0,0.0199247,0.00418185,0.0366523,0.0186618,0.0243999,0.0174576,0.0052258,0.00314572,0.00935846,0.0174944,0.0125655,0.0292296,0.0104004,0.0184568,0.00991082,0.0051067,0.0532844,0.00369562,0.00623392,0.00097203,0.0232798,0.0187747,0.0195365,0.0102019,0.00507861,0,0,0.005143,0,0.0158545,0.00307565,0.0427719,0.0253346,0.0236422,0.0225759,0.00464383,0.00893357,0.00690507,0.0248526,0.0104906,0.00294708,0.0220198,0.0267287,0.0172441,0.0231696,0.0264896,0.00451772,0.00151289,0.00168801,0.000760606,0.00353252,0,0,0,0,0
81,0.00382684,0.00204137,0.0473673,0.018852,0.0211991,0.00329638,0,0,0.00861462,0,0.0200337,0.00420338,0.0368143,0.0200764,0.0243997,0.0183388,0.00521764,0.00302577,0.00962975,0.0182464,0.013027,0.0294308,0.0106238,0.0185946,0.00983172,0.00454363,0.0535615,0.00358069,0.00634804,0.000950088,0.0216152,0.0187166,0.0168474,0.00998874,0.00475544,0,0,0.00479292,0,0.0158284,0.00296923,0.0428469,0.0217352,0.0240862,0.0211828,0.00506414,0.00856301,0.00647128,0.0246183,0.0112051,0.00304256,0.0201839,0.0290348,0.0147607,0.0208015,0.0250486,0.00426731,0.00162755,0.00160233,0.000630625,0.00329089,0,0,0,0,0
82,0.0024428,0.00211296,0.0473023,0.0183375,0.0212351,0.00341692,0,0,0.00914846,0,0.0203485,0.00444635,0.0368766,0.021278,0.0244344,0.0184397,0.00520259,0.00355023,0.00969,0.0183906,0.0129537,0.0293919,0.0105408,0.0183763,0.00972216,0.00440093,0.0533696,0.00353192,0.00700752,0.00104738,0.0193398,0.0186326,0.0135242,0.00971534,0.00274831,0,0,0.00520978,0,0.0157911,0.00224301,0.0428344,0.017484,0.0246836,0.0191499,0.00561629,0.00647112,0.00588383,0.0241077,0.0113832,0.00334391,0.018047,0.03155,0.0121361,0.0179219,0.0229294,0.00465611,0.000725366,0.00146526,0.00176722,0.0035596,0,0,0,0,0
83,0.00355468,0.00251162,0.0475168,0.018605,0.0212926,0.00358133,0,0,0.00882992,0,0.0202378,0.00419063,0.0370045,0.0227915,0.0244335,0.0193574,0.0051662,0.00287227,0.00986224,0.0189978,0.0134216,0.0296306,0.0108253,0.0184377,0.00971136,0.00379501,0.0535884,0.00322845,0.00639092,0.000921539,0.0165626,0.0185809,0.00963195,0.00934918,0.00369931,0,0,0.00406711,0,0.0157704,0.00277086,0.0426656,0.012709,0.0254665,0.016451,0.00619147,0.00740153,0.00519596,0.0231984,0.0110929,0.00387329,0.0155668,0.0343409,0.00959076,0.014524,0.020223,0.00343919,0.00182916,0.00138278,0.00126109,0.00295561,0,0,0,0,0
84,0.00364373,0.00267499,0.0469984,0.0184802,0.0213635,0.00381036,0,0,0.00857234,0,0.0203584,0.00400364,0.0370969,0.0237077,0.0245152,0.0187078,0.00518719,0.00256629,0.00954767,0.0185046,0.0129347,0.0294563,0.0105209,0.0179752,0.00966353,0.00399393,0.0530217,0.00284554,0.00647609,0.000843149,0.0126388,0.0185162,0.00515606,0.00894234,0.00331323,0,0,0.00357698,0,0.0157718,0.00246868,0.0424089,0.00842694,0.0263642,0.0133432,0.00689222,0.00712345,0.0046397,0.0220034,0.0104794,0.00439366,0.013313,0.0370833,0.00790873,0.0113898,0.0163752,0.00295657,0.00177207,0.00121938,0.00170353,0.00297853,0,0,0,0,0
85,0.00335857,0.00283303,0.0470266,0.0183356,0.0213796,0.003923,0,0,0.00831292,0,0.0204735,0.00379666,0.037428,0.0251668,0.0244271,0.0192867,0.00521468,0.00239943,0.00943414,0.0187701,0.013309,0.0296828,0.0107003,0.0178303,0.00963878,0.00359757,0.0529716,0.00243414,0.00649175,0.00074595,0.00850347,0.0184736,0.00242736,0.00862014,0.00233275,0,0,0.00243083,0,0.0157898,0.00140947,0.0420201,0.00758447,0.0273603,0.00991523,0.00771814,0.00649974,0.00426396,0.0205143,0.00950188,0.00474538,0.0119935,0.0398368,0.00822668,0.00975732,0.0124521,0.00283711,0.000939385,0.000983148,0.00243297,0.00322512,0,0,0,0,0
86,0.0036803,0.00316296,0.0469033,0.0182247,0.0214698,0.00412123,0,0,0.00801182,0,0.0205923,0.0036634,0.0378297,0.0264281,0.0243613,0.0192126,0.0052771,0.0020397,0.00906503,0.0185178,0.0132845,0.0298169,0.0106838,0.0178974,0.00970622,0.0035284,0.0527941,0.00203373,0.00662867,0.000741786,0.00472842,0.0184316,0.00662422,0.00811346,0.00219393,0,0,0.00187308,0,0.0158114,0.0012819,0.0414351,0.0131218,0.028559,0.00519133,0.0084852,0.00641688,0.00425198,0.0186422,0.00768491,0.00476842,0.0125,0.0425622,0.010954,0.0115189,0.00877941,0.00226311,0.00122887,0.000817381,0.00290033,0.00340768,0,0,0,0,0
87,0.00411639,0.00349183,0.0467995,0.0181224,0.0216302,0.00446846,0,0,0.00786807,0,0.0206999,0.00357064,0.0382849,0.027651,0.0242221,0.018861,0.00519866,0.00188079,0.00856573,0.0180305,0.0130192,0.0299509,0.0106563,0.0179708,0.00981162,0.00356016,0.0526641,0.00176753,0.00669793,0.000797413,0.00376141,0.0183804,0.0128002,0.00733111,0.00226663,0,0,0.00219713,0,0.0158538,0.00145599,0.0406596,0.0216972,0.0299749,0.00310336,0.00892473,0.00644361,0.00466378,0.0166616,0.00549455,0.00468866,0.0163018,0.0450523,0.0153187,0.0176341,0.00594025,0.0016526,0.00142031,0.000680702,0.00321014,0.00367954,0,0,0,0,0
88,0.00429466,0.00379608,0.0466626,0.018017,0.0217531,0.0047534,0,0,0.00766221,0,0.0207957,0.00341801,0.0387765,0.0289053,0.0240002,0.0186345,0.00490709,0.00185862,0.00809184,0.0175547,0.0127458,0.0300793,0.0106622,0.0180096,0.0098998,0.0035963,0.052613,0.00158013,0.00668937,0.000815544,0.00778255,0.0183006,0.0188038,0.00674336,0.00210809,0,0,0.0020205,0,0.0158611,0.00124137,0.0399642,0.0299158,0.0311889,0.0113486,0.00928692,0.00628499,0.00526804,0.0153789,0.00511058,0.00531086,0.0225754,0.0467951,0.0198876,0.0257169,0.00558844,0.00132955,0.00131961,0.000509379,0.00365416,0.00389332,0,0,0,0,0
89,0.00443642,0.00407744,0.0466017,0.0179027,0.0217427,0.0048958,0,0,0.00731303,0,0.0208824,0.00322581,0.0391777,0.0300647,0.023725,0.0185848,0.00453917,0.00153465,0.00777691,0.0173031,0.0125296,0.0301214,0.0106703,0.0180339,0.00990032,0.00360701,0.0526483,0.00144406,0.00668,0.000805832,0.011434,0.0182001,0.0231105,0.00660046,0.00235032,0,0,0.00208206,0,0.0158719,0.00117409,0.0396965,0.0356049,0.0318635,0.0194,0.00959849,0.00644688,0.00581491,0.0152,0.00699757,0.00681931,0.0286772,0.0476919,0.0234671,0.0328148,0.00620157,0.00124202,0.00125363,0.000431706,0.00402879,0.00390657,0,0,0,0,0
90,0.00420283,0.00423091,0.0467787,0.017942,0.0216288,0.00528358,0,0,0.00752936,0,0.0208916,0.00336935,0.0394132,0.03106,0.0234141,0.0185436,0.00418841,0.00217462,0.0075977,0.0172058,0.0123119,0.0302133,0.0106758,0.0181792,0.00990541,0.00359066,0.0531106,0.0016409,0.00678556,0.00088982,0.0159176,0.0181789,0.0268496,0.00614941,0.00188637,0,0,0.00179867,0,0.0158152,0.00100373,0.0397447,0.0396515,0.0323503,0.0283644,0.00902549,0.0058891,0.00633153,0.0162311,0.0101553,0.00941731,0.0347084,0.0476421,0.0261988,0.0395002,0.0110149,0.00123936,0.00138182,0.000312447,0.00428434,0.00415002,0,0,0,0,0
91,0.00434262,0.00423955,0.0466355,0.0179381,0.0210131,0.00536657,0,0,0.00713718,0,0.0208745,0.00312411,0.0395647,0.0318338,0.0231887,0.0186986,0.00399061,0.00133563,0.00762716,0.0172578,0.0122299,0.0301226,0.0106168,0.0182806,0.00969172,0.00359025,0.0533753,0.0014887,0.00675974,0.000801067,0.0161496,0.0181385,0.0275954,0.00632707,0.00257312,0,0,0.00219309,0,0.0158899,0.00114566,0.040022,0.0415094,0.032337,0.0313445,0.00906671,0.00654088,0.00658263,0.0161969,0.0109181,0.0101977,0.0368029,0.0477229,0.0271867,0.0417638,0.00983468,0.00140881,0.00121888,0.000417122,0.00448222,0.00374166,0,0,0,0,0
92,0.00369068,0.00429237,0.0464848,0.0180699,0.0203728,0.00560371,0,0,0.00738614,0,0.0208098,0.00333255,0.0396013,0.032475,0.0229733,0.018817,0.00414815,0.00221417,0.00770404,0.01733,0.0121371,0.0300869,0.0105933,0.0184297,0.00951477,0.00358996,0.0537448,0.00173637,0.00687471,0.000904549,0.0174481,0.0181724,0.0285934,0.0060596,0.00159625,0,0,0.00113526,0,0.0158101,0.00077277,0.0401736,0.0429232,0.0324404,0.0347488,0.00859052,0.00566029,0.0067633,0.0167068,0.0119078,0.0111862,0.0388556,0.0473763,0.0278912,0.0440083,0.0118265,0.00191348,0.000966313,0.00028403,0.00511727,0.00381253,0,0,0,0,0
93,0.00428663,0.00428169,0.0456226,0.0180945,0.0196347,0.00573094,0,0,0.00659467,0,0.0207223,0.00292809,0.0396035,0.0326643,0.0228409,0.0187236,0.00421719,0.0013537,0.00771826,0.0171592,0.0119275,0.029862,0.010492,0.0183256,0.00915547,0.00363274,0.0534005,0.00153133,0.00682083,0.00080122,0.0159217,0.0180952,0.0279957,0.0061541,0.00289907,0,0,0.00244334,0,0.0159473,0.00119574,0.0401301,0.0437112,0.0324811,0.0346636,0.00877391,0.00696413,0.00670358,0.0165585,0.0118485,0.0108522,0.0390269,0.0474398,0.0280445,0.044324,0.0106513,0.00179365,0.00112845,0.000493432,0.00479354,0.00334251,0,0,0,0,0
94,0.00325268,0.00420708,0.0450901,0.0175213,0.019106,0.00616764,0,0,0.0064936,0,0.0209268,0.00285024,0.0395743,0.0330887,0.0225974,0.0189329,0.00475645,0.00231152,0.00782516,0.0171916,0.0119091,0.0297246,0.0104715,0.018378,0.00892859,0.00378558,0.0533478,0.00163668,0.0074007,0.000711867,0.0164993,0.0179811,0.0279944,0.00578366,0.00162423,0,0,0.00181312,0,0.0158929,0.00124436,0.0397797,0.0444719,0.0328348,0.0353475,0.00839925,0.00558753,0.00656763,0.017356,0.0126287,0.0109339,0.0394404,0.0473051,0.0280949,0.044908,0.0119795,0.00265387,0.000487006,0.000382159,0.00535535,0.00377267,0,0,0,0,0
95,0.00378229,0.0041553,0.0439119,0.0179079,0.0180579,0.00655507,0,0,0.00601394,0,0.0208022,0.0027518,0.0394304,0.0331465,0.0225208,0.0190913,0.0049776,0.00164679,0.00795626,0.0171774,0.0118641,0.0295434,0.0104566,0.0183621,0.00860978,0.00370466,0.0528937,0.00157807,0.00666972,0.000815495,0.017035,0.0180132,0.0275288,0.00559033,0.00230003,0,0,0.00273886,0,0.01587,0.00139285,0.0392629,0.0441432,0.0331149,0.0332022,0.00848068,0.00644698,0.00636976,0.0174179,0.0121978,0.00999037,0.0383667,0.0477802,0.0276272,0.0439825,0.0112635,0.00191372,0.00116328,0.000513203,0.00504509,0.00359692,0,0,0,0,0
96,0.00352945,0.00407615,0.0426472,0.0178714,0.0171123,0.00682419,0,0,0.0055044,0,0.0208943,0.00257933,0.0391957,0.0331905,0.0223116,0.0190323,0.0056117,0.00203585,0.0080814,0.0170916,0.0117333,0.0294138,0.0103916,0.0182457,0.00832626,0.00381885,0.0523277,0.00166905,0.0067112,0.000830955,0.0169303,0.018028,0.0275131,0.00534407,0.00202409,0,0,0.00248194,0,0.0158341,0.00137185,0.0387308,0.0425882,0.0335359,0.0320761,0.00822974,0.00620668,0.00638583,0.0182305,0.0124919,0.00973714,0.0375282,0.0476471,0.0270174,0.0432532,0.0127703,0.00232662,0.00105663,0.000449521,0.00518604,0.00396334,0,0,0,0,0
97,0.00370094,0.00399759,0.041076,0.0178552,0.016097,0.00651346,0,0,0.00481274,0,0.020964,0.00228116,0.0389553,0.0330526,0.0221386,0.0188878,0.00600397,0.00172679,0.0081911,0.01696,0.0115505,0.0292288,0.0102042,0.0178822,0.00799356,0.00394632,0.0513746,0.00157456,0.0067257,0.000814989,0.0150545,0.0180195,0.0266599,0.00532823,0.00223123,0,0,0.00298524,0,0.0159119,0.00151694,0.0384425,0.0401108,0.0338565,0.0287272,0.00825044,0.00647505,0.00653329,0.0183535,0.0120192,0.00887806,0.0351036,0.0476597,0.0259947,0.0407556,0.0112522,0.00242253,0.00102916,0.00055625,0.00499333,0.00398367,0,0,0,0,0
98,0.00369011,0.00411325,0.0391749,0.0178627,0.0149462,0.0062021,0,0,0.00397365,0,0.0210072,0.00178134,0.0387747,0.0327664,0.0219545,0.0187307,0.00603712,0.00143937,0.00831544,0.0167887,0.0113551,0.0289752,0.00992647,0.0172783,0.00758164,0.00409915,0.0501219,0.00146249,0.00673671,0.000825553,0.0112139,0.0179994,0.0243071,0.00555695,0.00223374,0,0,0.00328551,0,0.0159278,0.00163639,0.038615,0.0376695,0.0339716,0.0234036,0.00869481,0.00651131,0.00658483,0.0179063,0.0100854,0.00773961,0.0312464,0.0478719,0.0245919,0.0363915,0.00665853,0.00272107,0.000959585,0.000595035,0.00508226,0.0039511,0,0,0,0,0
99,0.00368947,0.00409168,0.0371351,0.0179292,0.013907,0.00628183,0,0,0.00316573,0,0.0210357,0.00126685,0.0386999,0.0323841,0.0216393,0.0184377,0.00625512,0.0012623,0.00837592,0.0165095,0.0110825,0.0288242,0.00968639,0.0166697,0.00725818,0.00428167,0.0490325,0.00134155,0.00678883,0.000824294,0.0096741,0.0179846,0.0230678,0.005457,0.00229686,0,0,0.00354167,0,0.0159356,0.00176789,0.0389895,0.0370375,0.0342981,0.0210393,0.00870707,0.00656653,0.00651629,0.0182038,0.00920434,0.00750656,0.0290853,0.0479889,0.0238897,0.0337843,0.006187,0.0030308,0.00091781,0.000623648,0.00498084,0.00399219,0,0,0,0,0
100,0.00367605,0.00403574,0.0349296,0.017949,0.0128821,0.00640415,0,0,0.00246532,0,0.0210474,0.000994462,0.0387071,0.0319149,0.0212467,0.0179966,0.00644838,0.00121536,0.00835367,0.0161047,0.0107926,0.0286628,0.00943766,0.0159955,0.00693219,0.00451541,0.0477282,0.00135184,0.0068591,0.000840561,0.0097992,0.017952,0.022081,0.00535585,0.00242835,0,0,0.00395648,0,0.0159593,0.0019765,0.0393175,0.0371755,0.0346108,0.0184364,0.00865246,0.00668942,0.00613116,0.0182136,0.00800076,0.00679765,0.0273089,0.0481172,0.0230817,0.0314492,0.00623718,0.00338417,0.000894671,0.000676303,0.00488259,0.00403303,0,0,0,0,0
101,0.00349665,0.00393855,0.0325715,0.0179353,0.0119279,0.00647454,0,0,0.00206576,0,0.0210689,0.000911594,0.0386916,0.0313097,0.0208296,0.0174663,0.00663146,0.00125992,0.00834507,0.0156297,0.010509,0.0284526,0.00905572,0.0151903,0.00659719,0.00482072,0.0461756,0.0014477,0.00693431,0.000853947,0.0108558,0.0179232,0.0215353,0.00535015,0.00248503,0,0,0.00441369,0,0.0159856,0.00221512,0.039465,0.037088,0.0347302,0.0151155,0.00854691,0.00681135,0.00529535,0.0175663,0.00595402,0.00528818,0.0255742,0.0478849,0.021929,0.0291374,0.00640076,0.00373478,0.00088953,0.000706122,0.00475598,0.0039536,0,0,0,0,0
102,0.00312381,0.00378917,0.0299244,0.0178849,0.0111364,0.00654192,0,0,0.00194004,0,0.0210838,0.00111759,0.0386255,0.0304997,0.0204753,0.0167603,0.00680403,0.00134215,0.00835886,0.0150469,0.0102394,0.0281492,0.00857641,0.0141262,0.00628319,0.00518238,0.0443152,0.00159724,0.00686701,0.000907865,0.0120222,0.0179175,0.0212655,0.00542313,0.0024324,0,0,0.00482237,0,0.0160132,0.00246247,0.0393069,0.0365228,0.0346804,0.0127524,0.00838646,0.00694845,0.00408241,0.0164493,0.00367153,0.00355386,0.0240806,0.0473433,0.0208251,0.0271636,0.00706367,0.00409434,0.000902846,0.000750512,0.00461173,0.00374784,0,0,0,0,0
103,0.00267949,0.00366109,0.026848,0.0178944,0.0105911,0.00660295,0,0,0.00206248,0,0.0210486,0.00128564,0.0384281,0.0294605,0.0201951,0.0157629,0.00696361,0.00147538,0.0083418,0.0142699,0.00999199,0.0277505,0.00792171,0.0126897,0.00608174,0.00559096,0.0420512,0.00183704,0.00684758,0.000928252,0.0130026,0.0178793,0.0210787,0.00550606,0.00230405,0,0,0.00516543,0,0.0160127,0.00268132,0.0388293,0.0357316,0.034646,0.012262,0.00828821,0.00705737,0.00278331,0.0153482,0.00246899,0.0026336,0.0230402,0.0468266,0.0200408,0.0256175,0.00819582,0.00445194,0.000913501,0.000794101,0.00448456,0.00353876,0,0,0,0,0
104,0.00224895,0.00360188,0.0234585,0.0178741,0.0103458,0.00659197,0,0,0.00246964,0,0.0210816,0.00141005,0.0381181,0.0280359,0.0200037,0.0142969,0.00701655,0.00174434,0.0082553,0.013216,0.009701,0.0272416,0.00695072,0.0107942,0.0060391,0.00596097,0.0394243,0.00225456,0.00686956,0.000951993,0.0133326,0.0178333,0.0202016,0.00555856,0.00204054,0,0,0.00549631,0,0.0159798,0.00291478,0.0380265,0.0340414,0.0347306,0.0123119,0.00831345,0.00691776,0.00199695,0.0148407,0.00302683,0.00299474,0.0218223,0.0465692,0.0191869,0.0236003,0.00940391,0.00473816,0.000959023,0.000828861,0.00445064,0.00345557,0,0,0,0,0
105,0.00193381,0.00353175,0.0199717,0.0175894,0.010433,0.00654798,0,0,0.00304802,0,0.0211805,0.00178924,0.0377426,0.026069,0.0199489,0.012388,0.00712624,0.00212152,0.00810321,0.0119426,0.00935342,0.0267364,0.00584668,0.00850902,0.00614824,0.00641118,0.0364909,0.00267869,0.0070097,0.00110279,0.0133391,0.0178217,0.0189301,0.00557341,0.00176819,0,0,0.00569684,0,0.0158884,0.00319222,0.0369489,0.0316817,0.0349347,0.0120305,0.00826752,0.00660798,0.00216642,0.0153276,0.00394646,0.0038422,0.0201355,0.0463108,0.0181368,0.0212017,0.0107683,0.00497505,0.000949474,0.000859578,0.00441203,0.0036271,0,0,0,0,0
106,0.00214299,0.00373956,0.0161649,0.0177043,0.0107462,0.00632943,0,0,0.00417173,0,0.0210762,0.00240066,0.0373895,0.0235899,0.0200969,0.00997101,0.00680168,0.00176003,0.00786804,0.0105612,0.0090172,0.0262006,0.00481826,0.00612306,0.00636278,0.00677978,0.0336308,0.0029425,0.0063592,0.00111154,0.0113541,0.0177975,0.0160605,0.00613711,0.00206661,0,0,0.00578852,0,0.016102,0.00300516,0.0360392,0.0280628,0.034767,0.0090261,0.00861316,0.00799001,0.0027425,0.0165021,0.00598158,0.00478808,0.0169519,0.0456397,0.0161284,0.0171489,0.0114216,0.00539925,0.00102876,0.00100159,0.00439383,0.00241861,0,0,0,0,0
107,0.00198918,0.00372165,0.0126953,0.0177353,0.0113003,0.00618662,0,0,0.0048181,0,0.0210017,0.00262702,0.037136,0.0206584,0.0200931,0.00698536,0.00672222,0.00187156,0.00737364,0.00879978,0.00845454,0.0257343,0.00430583,0.00466438,0.00678386,0.00714095,0.0308133,0.00316775,0.00617075,0.0010513,0.0106905,0.0178557,0.0137328,0.0064655,0.00173722,0,0,0.00564961,0,0.0161169,0.00289046,0.0353114,0.0248886,0.0346391,0.00633487,0.00847184,0.00796803,0.00326443,0.0177604,0.00687303,0.0052736,0.0143058,0.0445953,0.0140032,0.0138111,0.0122983,0.00544825,0.000976486,0.000979833,0.00441294,0.00224125,0,0,0,0,0
108,0.0018518,0.00363641,0.00995809,0.0178796,0.0119064,0.00611016,0,0,0.00530942,0,0.0208428,0.00274303,0.0369218,0.0173417,0.0199009,0.00389184,0.00655215,0.00189362,0.0065259,0.00650356,0.00758976,0.0253146,0.00486239,0.00551275,0.00728593,0.007414,0.0280778,0.00326533,0.00597922,0.000890371,0.0104692,0.0179126,0.0117682,0.0067021,0.001613,0,0,0.00522078,0,0.0160994,0.00260901,0.0349264,0.0218638,0.0344935,0.00446736,0.00782795,0.00790335,0.00366268,0.0184886,0.00724178,0.00561382,0.0121014,0.0434099,0.0119301,0.0110765,0.0129305,0.00533031,0.000888225,0.000871017,0.00436563,0.00199781,0,0,0,0,0
109,0.00165913,0.00344165,0.00881816,0.0181036,0.0123118,0.00607674,0,0,0.00557828,0,0.0206167,0.00283055,0.0369157,0.0138877,0.0195949,0.00260574,0.0064322,0.0018152,0.00531693,0.00394382,0.00674319,0.0249746,0.00604467,0.00770785,0.00762005,0.00764377,0.0255117,0.00318769,0.00564614,0.000664176,0.0106999,0.0180485,0.0105428,0.00670408,0.00169901,0,0,0.00450192,0,0.0161035,0.00216055,0.0349922,0.0195488,0.0344081,0.00441863,0.00712642,0.00787418,0.00392751,0.018493,0.00789627,0.00603517,0.0107788,0.0424344,0.0105332,0.00958235,0.0132317,0.0049612,0.000847632,0.000808663,0.00416662,0.00184032,0,0,0,0,0
110,0.000872471,0.00316476,0.00957422,0.0183644,0.0122323,0.00562711,0,0,0.00513722,0,0.0204195,0.00244538,0.0370553,0.0105334,0.0192482,0.00437927,0.00651915,0.0018449,0.00384006,0.00286916,0.0064338,0.0248111,0.00706095,0.00970858,0.0076183,0.00792053,0.0229377,0.00280096,0.0053941,0.000504926,0.0116691,0.0182257,0.0101615,0.00639,0.00156384,0,0,0.00368302,0,0.0161115,0.00168657,0.0353483,0.0179749,0.0343993,0.00442626,0.00630817,0.00738062,0.00407325,0.0179463,0.00835419,0.00652254,0.0102053,0.0418858,0.00995601,0.00923502,0.0126301,0.00432765,0.00093271,0.000837801,0.00350603,0.00242167,0,0,0,0,0
111,0.00140266,0.00314462,0.00940585,0.0185429,0.0117493,0.00555784,0,0,0.00590566,0,0.0201314,0.00285638,0.0372418,0.00765249,0.0187975,0.00632426,0.00608677,0.00192852,0.00249464,0.00480616,0.00691492,0.0247648,0.00758078,0.0109435,0.00724331,0.00814703,0.0216721,0.00283547,0.00486543,0.000575962,0.0108349,0.0183456,0.00981638,0.00632924,0.00255147,0,0,0.00267453,0,0.0161087,0.00106433,0.0360106,0.0169994,0.0342846,0.00456028,0.00602661,0.00806222,0.00421884,0.01724,0.00897515,0.00727022,0.00984886,0.0415545,0.00947907,0.00895299,0.0119227,0.00392648,0.00110573,0.000960387,0.00361441,0.00195437,0,0,0,0,0
112,0.00130545,0.00303108,0.010479,0.0187827,0.0111341,0.00573175,0,0,0.00607006,0,0.0198871,0.00281416,0.0373917,0.00658922,0.0183213,0.00799279,0.0058337,0.00217169,0.00235514,0.00730125,0.00796914,0.0250227,0.00789803,0.0117367,0.00672848,0.00848625,0.0202806,0.00276972,0.00453547,0.000800514,0.0102078,0.0184578,0.00978901,0.00606255,0.00312884,0,0,0.00163932,0,0.0160723,0.000593421,0.0364625,0.0164381,0.0343008,0.00470942,0.00557016,0.00821832,0.0043656,0.0165673,0.00923671,0.00789786,0.00980691,0.0414816,0.00929166,0.00892247,0.0104982,0.00325252,0.00143005,0.00127891,0.00322992,0.00221452,0,0,0,0,0
113,0.00128871,0.00292928,0.0117637,0.0190614,0.0106453,0.00596202,0,0,0.00605112,0,0.0196705,0.00264935,0.037383,0.00827361,0.0178086,0.00927398,0.00568974,0.00247607,0.00357224,0.00949154,0.00921435,0.0255499,0.00829942,0.0124234,0.00630237,0.00892846,0.0184779,0.00268073,0.00420878,0.00113213,0.00946201,0.0186248,0.00960499,0.00582439,0.00361838,0,0,0.000630226,0,0.0160413,0.000757701,0.0365061,0.0158506,0.0343669,0.00506986,0.00517663,0.0083432,0.00460158,0.0160683,0.00940546,0.008612,0.00981052,0.0415206,0.00923453,0.00882217,0.00916477,0.00265997,0.00185108,0.00165697,0.00275511,0.0025393,0,0,0,0,0
114,0.00149226,0.00290426,0.0126865,0.0191992,0.0102176,0.00608629,0,0,0.00618125,0,0.0195615,0.00256033,0.0371378,0.0112095,0.0173884,0.010405,0.00520503,0.00287931,0.00502389,0.011477,0.0103637,0.0262178,0.00885277,0.013185,0.00599656,0.00943727,0.0156833,0.00280365,0.0039245,0.00148724,0.00903908,0.0187517,0.00968221,0.00556712,0.00398825,0,0,0.00110351,0,0.0159952,0.0011242,0.0360965,0.0155684,0.0346418,0.00523229,0.00501063,0.00832988,0.00484551,0.0161399,0.00961188,0.00905006,0.00998433,0.0417062,0.00937425,0.00877473,0.00822372,0.00235786,0.00226443,0.00183894,0.00245549,0.00297899,0,0,0,0,0
115,0.00183258,0.0032399,0.013313,0.0192566,0.0100518,0.00557838,0,0,0.0058816,0,0.0195646,0.00234082,0.0370107,0.0146175,0.0171781,0.0111431,0.00458541,0.00320361,0.0063373,0.0129844,0.011181,0.0267313,0.00920984,0.0136868,0.00567641,0.0100008,0.0130214,0.00262426,0.0037503,0.00188171,0.00963231,0.0188197,0.00998363,0.00532915,0.00413151,0,0,0.00140836,0,0.0160642,0.00161926,0.0355318,0.0153052,0.0349459,0.00527742,0.00486481,0.00863787,0.00506725,0.0166558,0.00986167,0.00908994,0.0101193,0.0418999,0.00958404,0.00900364,0.00714642,0.00243566,0.0021447,0.00202268,0.00255566,0.00322057,0,0,0,0,0
116,0.00216426,0.00280703,0.0140417,0.0192514,0.0104059,0.00560943,0,0,0.00616803,0,0.0195453,0.00245238,0.0368912,0.0183309,0.0170426,0.0115496,0.00369332,0.0035541,0.00711653,0.0139609,0.0113659,0.0267944,0.00945858,0.0140394,0.00544647,0.010586,0.0136977,0.00299155,0.00359777,0.00193116,0.00909513,0.0188292,0.0101473,0.0051051,0.00430866,0,0,0.00239511,0,0.0159616,0.00109987,0.0348834,0.015451,0.0351075,0.00525035,0.00487553,0.00794035,0.00522323,0.0171572,0.0098293,0.0090474,0.0101833,0.0419369,0.00966562,0.00931891,0.00686015,0.00228194,0.00187693,0.00176835,0.00199908,0.00377543,0,0,0,0,0
