Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
164,0.0200253,0.0240803,0.0352476,0.0235502,0.0201756,0.0200811,0,0,0.0203684,0,0.0153203,0.00879897,0.0368385,0.0155563,0.0298723,0.0120231,0.0367589,0.01871,0.00819434,0.0152911,0.00680193,0.0302235,0.0111844,0.0180172,0.0120894,0.011201,0.0421258,0.0136198,0.00409084,0.00642489,0.0275458,0.0197074,0.0199244,0.0249506,0.0368197,0,0,0.0175378,0,0.0137824,0.0101015,0.0374513,0.01963,0.028252,0.017619,0.046274,0.0324753,0.0109529,0.0170879,0.00878088,0.0118126,0.011666,0.0262781,0.0113725,0.0141502,0.027989,0.00642801,0.00271803,0.00611358,0.0332524,0.0229172,0,0,0,0,0
165,0.0196164,0.0234795,0.037183,0.0234436,0.0210212,0.0196283,0,0,0.0198628,0,0.015329,0.00858345,0.0367219,0.016573,0.0305412,0.0101389,0.0353421,0.0179824,0.00765696,0.0134092,0.00774637,0.0320312,0.0103504,0.0171202,0.0116966,0.0123063,0.044019,0.0133144,0.0040464,0.00642738,0.0282891,0.0196192,0.0210671,0.024583,0.0363856,0,0,0.0170739,0,0.0137594,0.00996326,0.0375913,0.0205261,0.0283704,0.0170291,0.0450238,0.0321729,0.0105974,0.017043,0.0083863,0.0113608,0.0114411,0.0263941,0.0115724,0.0140403,0.0284027,0.00628427,0.00258638,0.00594254,0.0325486,0.0224749,0,0,0,0,0
166,0.0192692,0.0229917,0.0390845,0.0233637,0.0218642,0.0193079,0,0,0.0193812,0,0.0153807,0.0083627,0.0367989,0.0168801,0.0311223,0.00838094,0.0341395,0.0173152,0.00836575,0.0127647,0.00917236,0.0334199,0.00989549,0.0165366,0.0115054,0.0132858,0.0458495,0.013033,0.00402531,0.00631824,0.028731,0.0195762,0.0219121,0.0243452,0.0360203,0,0,0.0166885,0,0.0137706,0.00983294,0.0376991,0.0212678,0.0284529,0.0164587,0.0440419,0.0319045,0.0102945,0.0170588,0.00841304,0.010957,0.0112359,0.0264571,0.0116295,0.0140692,0.0285984,0.00615385,0.00248434,0.00596175,0.0318808,0.0221261,0,0,0,0,0
167,0.0189238,0.0225644,0.0406629,0.0232927,0.0232824,0.0191207,0,0,0.0188991,0,0.0154504,0.0081291,0.0370531,0.0177259,0.0316577,0.00602401,0.0330997,0.0166826,0.00931198,0.0125832,0.0103972,0.0342173,0.00938053,0.0161238,0.0115118,0.0139723,0.0472782,0.0127224,0.00400029,0.00619618,0.0287874,0.0194902,0.0223832,0.0241625,0.0356537,0,0,0.0163539,0,0.0137465,0.00971008,0.0378018,0.0221743,0.0284969,0.016043,0.0432554,0.0315964,0.00999429,0.0171462,0.00829234,0.0106307,0.0111822,0.0263753,0.0116904,0.0141387,0.0283671,0.00600813,0.00230808,0.0060963,0.0312332,0.0217537,0,0,0,0,0
168,0.0185894,0.0222216,0.0417017,0.0231971,0.0252479,0.0190946,0,0,0.0184917,0,0.0154954,0.0078822,0.0373247,0.0201307,0.0320846,0.00393158,0.0321919,0.0161244,0.00980069,0.012649,0.0112134,0.0345915,0.00878868,0.0159653,0.0117047,0.0142016,0.0478167,0.0124286,0.00399222,0.00622465,0.0283419,0.0194421,0.0224659,0.0239972,0.0352731,0,0,0.0159565,0,0.0137632,0.0096941,0.0380062,0.0227985,0.0284744,0.0158481,0.0427336,0.0313931,0.00969538,0.0172909,0.00825078,0.0103644,0.0111681,0.0262062,0.0117107,0.0140746,0.0276399,0.00587453,0.00221715,0.00606914,0.0306758,0.0212964,0,0,0,0,0
169,0.0183974,0.0220871,0.0415131,0.0231265,0.026863,0.0191157,0,0,0.0181933,0,0.0154931,0.00769645,0.0373857,0.0237312,0.0322856,0.00312707,0.0316818,0.0157484,0.00964874,0.0124962,0.0114456,0.0347221,0.00836501,0.0158277,0.0118888,0.0142686,0.0468516,0.0122153,0.00398251,0.0063557,0.0280016,0.0194354,0.0226836,0.0239972,0.0349668,0,0,0.0156541,0,0.0138024,0.0098161,0.0383003,0.0237299,0.0283689,0.0158018,0.0426333,0.0312493,0.00955742,0.0173419,0.00788262,0.0102117,0.0114233,0.0258206,0.0118414,0.0144567,0.0269503,0.00581061,0.002237,0.0059659,0.0303133,0.0208283,0,0,0,0,0
170,0.0183603,0.0220912,0.0402354,0.0230963,0.0274121,0.0191385,0,0,0.017982,0,0.0154684,0.00759055,0.037235,0.0267915,0.0323225,0.00327252,0.0315982,0.0155788,0.00910368,0.012032,0.0110478,0.0346667,0.00819129,0.0155651,0.0119428,0.0144068,0.0448483,0.0120809,0.00395605,0.00641514,0.0276793,0.0193999,0.0227742,0.0241701,0.0346646,0,0,0.0155882,0,0.0137976,0.00995932,0.0384041,0.0247473,0.0281608,0.0158563,0.0429111,0.0310375,0.00964875,0.0172759,0.00791096,0.0102907,0.0118497,0.0252704,0.0120169,0.0150027,0.0263146,0.00581953,0.00223694,0.00593275,0.0301248,0.0203534,0,0,0,0,0
171,0.0184212,0.0221894,0.0388844,0.0230761,0.0267769,0.0191938,0,0,0.0179124,0,0.0154533,0.00754243,0.0369998,0.0275107,0.0323612,0.00362574,0.0317108,0.0155804,0.0082886,0.0115849,0.0101219,0.0342016,0.00817365,0.0153823,0.0117844,0.0144321,0.0433873,0.0120409,0.00393152,0.00642484,0.0270552,0.0193473,0.0227022,0.0244342,0.034424,0,0,0.0156029,0,0.0137672,0.0100243,0.0384231,0.0256507,0.0278846,0.0158825,0.0433304,0.0307815,0.00971645,0.0172154,0.0077041,0.0103848,0.012286,0.0246984,0.0123127,0.0155175,0.0253963,0.0058141,0.00224177,0.00611667,0.0301437,0.0201802,0,0,0,0,0
172,0.0185427,0.0222669,0.0382356,0.0230825,0.0250915,0.0192335,0,0,0.0179566,0,0.0154279,0.00754632,0.036852,0.0251094,0.0323684,0.00453399,0.0318352,0.0157182,0.00741391,0.0117993,0.00901041,0.0332886,0.00833352,0.0153459,0.0115381,0.01406,0.0433596,0.0120724,0.00392123,0.00653444,0.026004,0.0193264,0.0224404,0.024438,0.0342435,0,0,0.01544,0,0.0137396,0.00996519,0.0384083,0.0262359,0.0276064,0.0160009,0.0437439,0.0306175,0.00973017,0.0172694,0.00764668,0.0104805,0.0125877,0.02418,0.0126361,0.0158684,0.0240363,0.00579108,0.00218062,0.00610587,0.0302486,0.0202845,0,0,0,0,0
173,0.0187005,0.0223022,0.0378339,0.0231035,0.0228955,0.0192728,0,0,0.0180367,0,0.0154152,0.0075912,0.0368454,0.0207861,0.0322537,0.00617389,0.0321713,0.0159204,0.00678846,0.0122674,0.00775619,0.0319564,0.00868774,0.0154013,0.0112394,0.0134655,0.0436514,0.012158,0.00392172,0.00655028,0.0249602,0.0193745,0.0221761,0.0242674,0.0341044,0,0,0.0152408,0,0.0137605,0.00990148,0.0383443,0.0266454,0.0273448,0.0163158,0.0442472,0.0305881,0.00992278,0.0173445,0.00797978,0.0107012,0.0128896,0.0235847,0.0129984,0.0162958,0.0225961,0.0057977,0.00217743,0.00611175,0.0304399,0.0204855,0,0,0,0,0
174,0.0188635,0.0223204,0.0377235,0.0231497,0.0209958,0.019312,0,0,0.0181523,0,0.0154057,0.00770376,0.0369389,0.0164885,0.0320525,0.00799654,0.0325746,0.0162052,0.00658915,0.0127545,0.00661494,0.0303783,0.00922122,0.0157203,0.0110484,0.012755,0.0437706,0.0122598,0.00394007,0.00643228,0.0239217,0.0194263,0.0219726,0.0242252,0.0340616,0,0,0.0151478,0,0.0137661,0.00985281,0.0383113,0.0272547,0.0271043,0.0166464,0.044846,0.0306074,0.0102634,0.0173845,0.00778074,0.0109962,0.0132709,0.0228718,0.0133748,0.0167148,0.0208902,0.00587947,0.00211919,0.00619165,0.030653,0.0205603,0,0,0,0,0
175,0.018975,0.0223327,0.0384022,0.0232107,0.0198685,0.0193055,0,0,0.0182805,0,0.0153731,0.00781535,0.0370233,0.0131047,0.0317599,0.00991257,0.0329663,0.0165782,0.00678327,0.0134899,0.00616744,0.0288927,0.0099713,0.0162705,0.0110705,0.011883,0.0442356,0.0123447,0.00395894,0.00633359,0.0228286,0.0194561,0.0217598,0.024319,0.0340462,0,0,0.0151781,0,0.0137495,0.00979799,0.0383516,0.0278162,0.0269512,0.0170196,0.0454459,0.0305854,0.0105711,0.0174782,0.00775,0.0113593,0.0136275,0.0221441,0.0137152,0.0169397,0.0188114,0.00595627,0.00203776,0.00620365,0.0307793,0.0204669,0,0,0,0,0
176,0.0189568,0.0223092,0.0389897,0.0232604,0.0194847,0.0191823,0,0,0.0183398,0,0.0153425,0.00786934,0.0369612,0.010752,0.0315179,0.0113275,0.0331367,0.0169015,0.00698427,0.0140876,0.00626035,0.0277622,0.0105871,0.0165745,0.0110914,0.011096,0.0448418,0.0123639,0.00399197,0.00630198,0.0217012,0.0194721,0.0214866,0.0243578,0.0339646,0,0,0.0153296,0,0.0137402,0.00982169,0.0384039,0.0281767,0.0268889,0.0171789,0.0458491,0.0304565,0.010844,0.0175026,0.00806679,0.0116739,0.0137757,0.0215358,0.0138671,0.0169681,0.0163751,0.0059573,0.00198092,0.00616203,0.0308372,0.0202606,0,0,0,0,0
177,0.0187377,0.022096,0.038584,0.0232946,0.0187587,0.0190134,0,0,0.018199,0,0.0153321,0.00782149,0.0367418,0.00904744,0.0315535,0.0116816,0.0328034,0.0169224,0.00692274,0.0143777,0.00656059,0.0272151,0.0107041,0.0166312,0.0108005,0.0108513,0.0450657,0.0122696,0.00398603,0.00632734,0.0207042,0.0194854,0.0214827,0.0240361,0.0335476,0,0,0.0154005,0,0.0137726,0.00986177,0.0383804,0.0285859,0.0268912,0.0171516,0.0456982,0.0299572,0.0109993,0.0174491,0.00824782,0.0118801,0.0138092,0.020999,0.0140368,0.0169803,0.0139961,0.00584068,0.00194915,0.00616967,0.0306819,0.019921,0,0,0,0,0
178,0.0185026,0.0218378,0.0378891,0.0232807,0.0177058,0.0189801,0,0,0.0179798,0,0.0153411,0.00777951,0.036408,0.0102311,0.0318922,0.0111118,0.0323096,0.0168106,0.0066023,0.0147563,0.00733527,0.0274143,0.010674,0.017238,0.0106546,0.0114142,0.0452301,0.0121194,0.00398064,0.00628986,0.0203741,0.0194781,0.0219661,0.0238115,0.0329993,0,0,0.0153981,0,0.0138028,0.00986341,0.0383204,0.0290809,0.0269349,0.0172067,0.0453391,0.0292819,0.0111066,0.0173892,0.00833299,0.0121302,0.0140246,0.0204085,0.014611,0.0170425,0.0119145,0.00562616,0.00194338,0.00600763,0.0305845,0.0196416,0,0,0,0,0
179,0.0183585,0.0215412,0.0374477,0.0232593,0.0172013,0.0189651,0,0,0.0176661,0,0.0153558,0.00771732,0.0360266,0.0137572,0.0323208,0.0102992,0.0319012,0.0166296,0.00644936,0.0153697,0.00867866,0.0283554,0.0114278,0.0187337,0.0109511,0.0125899,0.0452336,0.0119476,0.00398315,0.00623646,0.0200157,0.0194266,0.0222413,0.0236275,0.0324027,0,0,0.0155439,0,0.0137846,0.00995237,0.0382932,0.0291517,0.0270303,0.0170125,0.0448388,0.0284867,0.0112232,0.0172895,0.00831313,0.0123401,0.014222,0.0198425,0.0149916,0.0170178,0.00950956,0.0053807,0.00193823,0.00588226,0.0303759,0.0194448,0,0,0,0,0
180,0.0183574,0.0212928,0.0373451,0.0232455,0.0174344,0.0188859,0,0,0.0174332,0,0.0153824,0.00769778,0.0356822,0.0168938,0.032678,0.0106067,0.0315917,0.0164882,0.0069574,0.0165139,0.0103115,0.0296211,0.01305,0.0208528,0.011722,0.0138391,0.0451463,0.011856,0.00398417,0.00627312,0.0200853,0.0194013,0.0226256,0.023366,0.0319494,0,0,0.0157062,0,0.0137516,0.0100447,0.0382323,0.0289683,0.0270926,0.0165557,0.0443359,0.0277728,0.0112278,0.0172626,0.00781879,0.0125186,0.0144798,0.0192603,0.0153741,0.0170876,0.00732654,0.00514904,0.00187518,0.00596016,0.0300135,0.0194393,0,0,0,0,0
181,0.0184266,0.0211508,0.0369832,0.0232277,0.0177774,0.0187164,0,0,0.0173884,0,0.0153904,0.00774316,0.0353212,0.0188235,0.0327914,0.0129891,0.0315196,0.0165554,0.00771882,0.0180565,0.0116219,0.0304999,0.0146403,0.0230637,0.0125421,0.0145447,0.0446616,0.0118692,0.00395804,0.00631889,0.0205771,0.019467,0.0229165,0.022989,0.0317359,0,0,0.0155929,0,0.0137785,0.00991894,0.0381393,0.0283367,0.0270585,0.0159622,0.0440117,0.0272682,0.0110772,0.0173264,0.00758324,0.0125742,0.014666,0.0187307,0.0156952,0.0170339,0.00518916,0.00491158,0.00176901,0.00595935,0.0297143,0.0196926,0,0,0,0,0
182,0.0183883,0.020935,0.0364464,0.0231958,0.0178765,0.0184034,0,0,0.0173936,0,0.0153947,0.00781125,0.0349017,0.0193581,0.0326385,0.0167033,0.031617,0.0164786,0.00836809,0.0200735,0.0125361,0.0304328,0.0156884,0.02491,0.0130172,0.0144347,0.0440008,0.01194,0.00388141,0.00633931,0.0212009,0.0195621,0.0232746,0.022446,0.0314408,0,0,0.0154005,0,0.0138199,0.00967009,0.0380301,0.0278311,0.0269987,0.0150995,0.0436683,0.0266464,0.0109951,0.0173929,0.00772499,0.0126536,0.0149624,0.0181905,0.0159888,0.0170994,0.00384685,0.00467592,0.0016571,0.0058263,0.0295212,0.0199863,0,0,0,0,0
183,0.0182621,0.0208004,0.0360378,0.0232834,0.0176974,0.0181659,0,0,0.0173106,0,0.0153426,0.00776996,0.034492,0.0190825,0.0323753,0.0197048,0.0319877,0.0164534,0.00922861,0.0224413,0.0131394,0.029416,0.0161817,0.0261788,0.0131324,0.0137077,0.0435484,0.0119969,0.00387594,0.00630029,0.0220235,0.0196284,0.0232881,0.0218251,0.0312295,0,0,0.0155065,0,0.0138214,0.009554,0.0379783,0.0269715,0.0269607,0.0142674,0.043551,0.0260906,0.0110224,0.0173755,0.00778513,0.0129192,0.0153243,0.0176139,0.0161759,0.0172417,0.00340856,0.00452106,0.00159359,0.00587123,0.0292923,0.0203165,0,0,0,0,0
184,0.0181941,0.0207992,0.0360055,0.0233802,0.0174437,0.0180702,0,0,0.0173827,0,0.0152851,0.00779264,0.0342433,0.0184332,0.0321161,0.0210986,0.0325072,0.0165957,0.0105767,0.0245812,0.0134677,0.0279913,0.0164856,0.027002,0.0131319,0.0127135,0.0434179,0.0121444,0.00383413,0.00624756,0.0228303,0.0197077,0.0232264,0.0212191,0.0311862,0,0,0.0158895,0,0.0138189,0.00953817,0.0377719,0.0261293,0.0267875,0.0134306,0.0437863,0.0256636,0.0110074,0.0172048,0.00778588,0.0132831,0.0158929,0.0169612,0.0164845,0.017742,0.00353793,0.00439748,0.00148081,0.00593151,0.0291634,0.0207196,0,0,0,0,0
185,0.0182308,0.0208803,0.0359575,0.0234885,0.0172279,0.0179636,0,0,0.0176128,0,0.0152108,0.00794474,0.0340659,0.0176833,0.0318341,0.0216426,0.0329916,0.0169351,0.0120111,0.0260136,0.0135428,0.0267036,0.0169502,0.0276293,0.0132254,0.0118039,0.0433354,0.0123845,0.00380439,0.00625079,0.0232316,0.0198095,0.022859,0.0205376,0.0312491,0,0,0.0162317,0,0.0138256,0.00936512,0.0374682,0.0252702,0.0264749,0.0127176,0.0442034,0.0253682,0.0109774,0.0168751,0.0080981,0.0136345,0.0166275,0.0161155,0.0169812,0.0184278,0.00378182,0.00433691,0.00138589,0.00589524,0.0293107,0.0210868,0,0,0,0,0
186,0.0183011,0.0209018,0.0355206,0.0235974,0.0170511,0.0176797,0,0,0.0179194,0,0.0151262,0.00822504,0.0338419,0.0170705,0.0314842,0.021989,0.0332942,0.0173973,0.0129846,0.0265933,0.0134138,0.0258847,0.017555,0.0282254,0.0134206,0.0112094,0.0430862,0.0126614,0.00376482,0.0062824,0.0228774,0.019931,0.0217767,0.0197211,0.0312678,0,0,0.0165721,0,0.0138624,0.00921438,0.0371777,0.0239803,0.0261466,0.0123076,0.044495,0.0251575,0.0110655,0.0164812,0.00872897,0.0140338,0.0173207,0.0150975,0.0174335,0.0190281,0.00464298,0.00431378,0.00134972,0.00576672,0.0295686,0.0213299,0,0,0,0,0
187,0.0183259,0.0208936,0.0348866,0.0237687,0.0167562,0.0172403,0,0,0.0182872,0,0.0150523,0.00849696,0.0335287,0.0165659,0.031041,0.0224871,0.0334282,0.0179341,0.013346,0.0266335,0.0132666,0.0255518,0.0179644,0.0286683,0.0135979,0.0108953,0.0426232,0.0129882,0.00370309,0.00634195,0.0217438,0.0200863,0.0201338,0.018838,0.0313219,0,0,0.0170489,0,0.0139144,0.00913811,0.036999,0.0222035,0.0259002,0.012091,0.0445565,0.0250712,0.0110052,0.0159987,0.00945351,0.0142815,0.0178806,0.0140382,0.0177345,0.0192729,0.00622435,0.00431861,0.00133008,0.0055984,0.0298586,0.0216123,0,0,0,0,0
188,0.018427,0.0209027,0.0344458,0.0239708,0.0163412,0.0168607,0,0,0.0187024,0,0.0149589,0.0087481,0.0334254,0.0159977,0.0305939,0.023153,0.0334023,0.0184861,0.0133284,0.0265539,0.0131939,0.0255274,0.0180832,0.028765,0.0136488,0.0107371,0.0422808,0.0133776,0.00365687,0.00639818,0.0200942,0.0202342,0.0184521,0.0179701,0.0314757,0,0,0.0178342,0,0.0139434,0.00920272,0.0368563,0.0204078,0.0256515,0.0118265,0.0444571,0.0250801,0.0109479,0.0154719,0.0101209,0.0144849,0.0184563,0.0130699,0.0181481,0.0194148,0.00740832,0.00442408,0.00152565,0.00548316,0.0301748,0.0219978,0,0,0,0,0
189,0.0185859,0.0209646,0.0342594,0.0241448,0.0157716,0.0166684,0,0,0.0191647,0,0.0149021,0.00897565,0.0336576,0.0152911,0.030242,0.0237765,0.0333552,0.018968,0.0133042,0.0266786,0.0133666,0.0255475,0.0180054,0.0285238,0.0135166,0.0106581,0.0421923,0.0137804,0.00362779,0.00645066,0.0180067,0.0203594,0.016563,0.0171278,0.0317538,0,0,0.0187591,0,0.0139559,0.00938879,0.0368309,0.0182803,0.0254688,0.0114263,0.0441578,0.025229,0.0109402,0.0149595,0.0111814,0.0147815,0.0189122,0.012291,0.0184597,0.0194639,0.00737203,0.00458415,0.0018206,0.00564015,0.0303896,0.0225392,0,0,0,0,0
190,0.0187687,0.0211565,0.0343914,0.0242415,0.0152324,0.0167443,0,0,0.019668,0,0.0148876,0.0092052,0.0341326,0.0145742,0.0300956,0.0242667,0.0334137,0.0193585,0.0133797,0.0269046,0.0137682,0.0254776,0.0179771,0.0282762,0.0132762,0.0106433,0.0424341,0.014204,0.00357663,0.00653657,0.0161073,0.0205071,0.0144385,0.0164538,0.0321172,0,0,0.0195237,0,0.0139898,0.00924667,0.0368062,0.0156372,0.0252326,0.0107982,0.0437167,0.025479,0.0110464,0.0145228,0.0121947,0.0151978,0.0192566,0.0117921,0.0185731,0.0194755,0.00617065,0.0048806,0.00202878,0.00564628,0.0305342,0.0232189,0,0,0,0,0
191,0.0189905,0.0214149,0.0346788,0.0242906,0.0148635,0.0169796,0,0,0.0201052,0,0.0148922,0.0094037,0.0345577,0.0140316,0.030104,0.0247558,0.0334383,0.0195888,0.013487,0.0271051,0.014177,0.0253174,0.0180034,0.0281666,0.0130131,0.0106651,0.0428657,0.0145477,0.00353545,0.00660806,0.0139512,0.0206285,0.0120737,0.0159389,0.0324259,0,0,0.0203297,0,0.0140266,0.0090606,0.0367879,0.012998,0.0249512,0.00983851,0.0430115,0.025544,0.0111752,0.0141292,0.0128895,0.0155083,0.0193672,0.011678,0.0183517,0.0193085,0.00613486,0.00521354,0.00241803,0.00546827,0.030572,0.023912,0,0,0,0,0
192,0.0192836,0.0216425,0.035099,0.0243689,0.0148227,0.0172675,0,0,0.0202996,0,0.0148414,0.0094562,0.0347342,0.0137984,0.030152,0.0252204,0.0334173,0.0196446,0.0134657,0.0270901,0.0143734,0.0252595,0.0180715,0.0282475,0.0127863,0.0107353,0.0435309,0.0147188,0.00361034,0.00664796,0.0122012,0.0207467,0.00994728,0.0155447,0.0326009,0,0,0.0208294,0,0.0140711,0.00896795,0.0367727,0.0110427,0.0247427,0.00856228,0.042085,0.0254081,0.0112325,0.0137991,0.0132054,0.0155511,0.0192482,0.0118157,0.0178296,0.0189936,0.0102695,0.00553647,0.00283934,0.00525611,0.030531,0.0244959,0,0,0,0,0
193,0.0197071,0.0218108,0.0356489,0.024363,0.0151617,0.0175127,0,0,0.0203915,0,0.0147936,0.00945745,0.0346783,0.0137775,0.0301886,0.0254742,0.0332199,0.0195433,0.0132484,0.0268591,0.0143243,0.0254243,0.0182203,0.0285224,0.0127457,0.0108481,0.0443401,0.0147553,0.00367537,0.00664402,0.011727,0.0208257,0.00870194,0.015196,0.0326802,0,0,0.0214272,0,0.0140982,0.00908616,0.0367523,0.0107869,0.0246642,0.00705342,0.0409571,0.0252497,0.0110465,0.0135554,0.0131067,0.0152161,0.0190496,0.0120819,0.0172622,0.0186845,0.0149737,0.00572618,0.00315118,0.00532838,0.0304568,0.0249583,0,0,0,0,0
194,0.0201541,0.0219083,0.0362505,0.0242955,0.015813,0.0176699,0,0,0.0203515,0,0.0147707,0.00945832,0.0345333,0.0139096,0.0302136,0.0253245,0.0330788,0.0193072,0.0128904,0.026377,0.0141018,0.0257413,0.0184367,0.0288575,0.0128333,0.0109481,0.0451841,0.0146948,0.00378248,0.00662564,0.0123484,0.020851,0.00803684,0.0147168,0.0327373,0,0,0.0220281,0,0.0140937,0.00927942,0.0366684,0.011713,0.0246998,0.00538481,0.0396859,0.0250633,0.0106172,0.0133316,0.012669,0.0144816,0.0190261,0.0123246,0.0169289,0.0185506,0.0177774,0.00578521,0.00334588,0.00539113,0.030301,0.0252366,0,0,0,0,0
195,0.0203645,0.0219183,0.0368094,0.0242924,0.016549,0.0177182,0,0,0.0200962,0,0.0147816,0.00939159,0.0343444,0.0142213,0.030235,0.0247598,0.0330758,0.0188419,0.0124752,0.0256631,0.0138259,0.0260628,0.0184689,0.0290185,0.012842,0.0109643,0.0459186,0.0145256,0.00401857,0.00652636,0.0131804,0.0208852,0.00757556,0.0140293,0.0328322,0,0,0.0226426,0,0.0140945,0.00959925,0.0363469,0.0122131,0.0248082,0.00370511,0.0383953,0.02492,0.0101269,0.0132089,0.0120615,0.013569,0.0192839,0.0125224,0.0168324,0.0186066,0.0197148,0.00567563,0.00351187,0.00555437,0.030073,0.0254093,0,0,0,0,0
196,0.0204002,0.0218271,0.0372413,0.0242187,0.0171384,0.017565,0,0,0.0198341,0,0.0148562,0.00934307,0.0342531,0.0143389,0.030265,0.0240519,0.0329197,0.0182002,0.0121555,0.0249077,0.0134981,0.0262192,0.0183014,0.0288665,0.0127494,0.0108683,0.0464631,0.0143473,0.00409605,0.0064912,0.0139712,0.020867,0.00734485,0.0130806,0.0329862,0,0,0.0231562,0,0.0140686,0.00995309,0.0358329,0.0122787,0.0248626,0.00235148,0.0371614,0.0248494,0.00970325,0.0132396,0.0113799,0.0126693,0.0196981,0.0126192,0.0169756,0.0190171,0.0213379,0.00536123,0.00351646,0.00556127,0.029647,0.0255496,0,0,0,0,0
197,0.0202988,0.0216483,0.0379055,0.0241439,0.0175583,0.0172836,0,0,0.0195207,0,0.0148939,0.0093048,0.0342804,0.0141846,0.0303265,0.023556,0.0327585,0.0176158,0.0120295,0.0244226,0.0131499,0.0261363,0.0180854,0.0286419,0.0126615,0.0106142,0.0473129,0.0141575,0.00413834,0.00645543,0.0144098,0.0208172,0.00724283,0.0120692,0.0330607,0,0,0.0234119,0,0.014038,0.010201,0.0354247,0.0122874,0.0248981,0.00213373,0.0362543,0.0248146,0.00937498,0.0132677,0.0107822,0.0120074,0.0200307,0.0127368,0.0171416,0.0195115,0.0223841,0.00501274,0.00321975,0.00554781,0.0291229,0.0255875,0,0,0,0,0
198,0.0202547,0.0214624,0.0383924,0.024147,0.0179303,0.0169855,0,0,0.019168,0,0.0148653,0.00924194,0.0343594,0.0139133,0.0303109,0.0229033,0.032804,0.0170041,0.0118232,0.0237665,0.0126742,0.0261021,0.0176998,0.0281308,0.0125624,0.010289,0.0479027,0.0139791,0.00432977,0.0064107,0.0146185,0.020761,0.00710882,0.0111696,0.0331483,0,0,0.0237243,0,0.0139906,0.0104971,0.0352396,0.0122741,0.0249453,0.00320641,0.0357689,0.0248325,0.00911613,0.0132406,0.0102526,0.0115899,0.0202316,0.0128987,0.017274,0.0200045,0.0228975,0.00476362,0.00292279,0.00574247,0.0285471,0.0255782,0,0,0,0,0
199,0.0202972,0.0213696,0.0386992,0.0242001,0.018326,0.0168023,0,0,0.0190308,0,0.0148471,0.00929657,0.0344651,0.0137094,0.0302085,0.02206,0.0331378,0.0165701,0.0114255,0.0229229,0.0121139,0.0262104,0.0172105,0.0275389,0.0124542,0.00995474,0.0482313,0.0139448,0.0045108,0.00637874,0.0147296,0.0207372,0.00720121,0.0104542,0.0332615,0,0,0.0239595,0,0.0139703,0.0106678,0.0351879,0.0122945,0.0249808,0.00465351,0.0357836,0.0249528,0.00892986,0.0132055,0.00975253,0.0113485,0.0202907,0.0130662,0.0172515,0.0203451,0.0229963,0.00469496,0.00264367,0.00577184,0.0280276,0.0256156,0,0,0,0,0
200,0.0203321,0.0213186,0.0390769,0.0242928,0.0187662,0.0166833,0,0,0.0190687,0,0.0148323,0.00947569,0.0345295,0.0136255,0.0301244,0.0212868,0.0334876,0.016308,0.0110407,0.022116,0.0115991,0.0263219,0.01687,0.0271081,0.0124318,0.00964775,0.0486274,0.0139908,0.0045821,0.00638893,0.0145408,0.0207101,0.00760103,0.00987416,0.0333702,0,0,0.0241648,0,0.0139406,0.0107613,0.0351612,0.0125229,0.0250129,0.00609408,0.0359291,0.0251097,0.00872117,0.0132169,0.00929462,0.0111458,0.0203908,0.0132027,0.0172733,0.0206675,0.0225549,0.00475935,0.00242696,0.00576078,0.0275875,0.0256976,0,0,0,0,0
201,0.0203009,0.0211781,0.0394759,0.0243662,0.0192602,0.0165026,0,0,0.0191719,0,0.0147926,0.00965107,0.0345543,0.0137476,0.0301203,0.0206145,0.0334754,0.0157602,0.010648,0.0213329,0.0111714,0.0264082,0.0166153,0.0267822,0.0124331,0.00937875,0.049098,0.0140598,0.00454918,0.00644398,0.0142021,0.0206566,0.00818442,0.00932147,0.0333636,0,0,0.024514,0,0.0138792,0.0109957,0.0351056,0.0127954,0.0250375,0.00718458,0.0357285,0.0250926,0.0084323,0.0133451,0.00889195,0.0107865,0.0205561,0.013212,0.0174547,0.0209977,0.0217707,0.00488255,0.00224581,0.00567546,0.027051,0.0257282,0,0,0,0,0
202,0.0202456,0.0210359,0.0401688,0.0244996,0.0199164,0.016473,0,0,0.0193048,0,0.0147422,0.00981906,0.0345266,0.0140129,0.030171,0.0200998,0.0335283,0.015358,0.0103234,0.0205974,0.0108266,0.0265925,0.0165059,0.0267242,0.0124966,0.00915679,0.0498929,0.0141825,0.00457072,0.00650189,0.0137844,0.0206537,0.00895715,0.00903728,0.0334555,0,0,0.0248966,0,0.0138452,0.0113159,0.0350156,0.013192,0.0250722,0.0080011,0.0355175,0.0251634,0.00817428,0.0136879,0.00845565,0.0103906,0.0207674,0.0130755,0.0177467,0.0212082,0.0206737,0.00510254,0.00220679,0.0058458,0.026756,0.0257947,0,0,0,0,0
