Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
243,0.0036244,0.00275632,0.0348792,0.0176336,0.0123235,0,0,0.00113995,0,0.0206228,0.00108303,0.0388798,0.00736017,0.0219364,0.00474672,0.00590548,0.00110006,0.00754297,0.00759771,0.00826501,0.0201674,0.00763146,0.0107357,0.00360229,0.00841025,0.0450185,0.00103836,0.00483328,0.000541546,0.0176091,0.0184383,0.0137476,0.0124125,0.00632267,0,0,0.00445159,0,0.0160484,0.00153753,0.0344256,0.0247279,0.0334111,0.0177184,0.00945387,0.00728557,0.00415805,0.0224399,0.00568982,0.0048238,0.0160965,0.0363591,0.0110605,0.0195654,0.0233234,0.00360622,0.000346892,0.00058043,0.00348145,0.00539745,0,0,0,0,0,0.00466
244,0.00362702,0.00279408,0.0321386,0.0175853,0.0121314,0,0,0.00119041,0,0.0207088,0.00111983,0.0390833,0.00631137,0.0221667,0.00459833,0.00613608,0.00117917,0.0066926,0.00657259,0.00716502,0.0205423,0.00745074,0.0107701,0.00387672,0.0085474,0.0413259,0.000969299,0.00497304,0.000619256,0.0175992,0.0184347,0.0137009,0.0126826,0.00626526,0,0,0.00477039,0,0.0160705,0.00177065,0.0344502,0.0247334,0.0333415,0.0182222,0.00962194,0.00748746,0.0043107,0.0226261,0.00592802,0.00528266,0.0162675,0.0362615,0.0110748,0.0196091,0.0234,0.00385143,0.000445313,0.000718426,0.00339933,0.00537628,0,0,0,0,0,0.00431107
245,0.00412891,0.00289743,0.0277645,0.0174925,0.0110523,0,0,0.0014634,0,0.0207596,0.00130061,0.0391647,0.00539636,0.0223854,0.00463704,0.00614005,0.0014307,0.00563686,0.00536144,0.00586576,0.0211918,0.00693468,0.0103735,0.00386096,0.00884114,0.0355199,0.000899571,0.00486965,0.000623997,0.0176026,0.0183361,0.0135662,0.0130597,0.00657272,0,0,0.00427775,0,0.0159418,0.0017193,0.0344954,0.0244336,0.0333341,0.018383,0.00948066,0.00856512,0.00441422,0.0228169,0.00606496,0.00557919,0.0164516,0.0362856,0.011128,0.0197322,0.0234927,0.00396732,0.000534437,0.000978587,0.0029552,0.00475816,0,0,0,0,0,0.00387313
246,0.00392165,0.00281245,0.0215546,0.0174859,0.00880454,0,0,0.00162327,0,0.0207403,0.0014046,0.0391307,0.00365518,0.0225992,0.00472644,0.00616896,0.00155733,0.00443567,0.0040864,0.00441403,0.0222648,0.00589061,0.00908132,0.00347802,0.0094037,0.0273092,0.000985042,0.00474023,0.000617988,0.0177012,0.0182852,0.0137299,0.0133729,0.00643303,0,0,0.00487821,0,0.0159782,0.00193834,0.0345752,0.0241099,0.033401,0.0188149,0.00941961,0.00836117,0.0043906,0.0230544,0.0064849,0.0057881,0.0166144,0.0363171,0.0112678,0.0198581,0.0235968,0.00403114,0.000632274,0.00106382,0.00283579,0.00497749,0,0,0,0,0,0.00336684
247,0.00372631,0.00280737,0.0142746,0.0174951,0.00551553,0,0,0.0017234,0,0.0207665,0.00147849,0.0390447,0.00120093,0.0227475,0.00486487,0.00621649,0.00168179,0.0036101,0.00332391,0.00317028,0.0236508,0.00463962,0.00695807,0.00285016,0.010268,0.0177541,0.00108837,0.00470407,0.000578047,0.0177277,0.0182178,0.0138666,0.0134461,0.00624033,0,0,0.00521623,0,0.0159881,0.00206431,0.0346756,0.0239304,0.0334951,0.0192235,0.00927203,0.00820192,0.00468282,0.0233261,0.00697889,0.00616297,0.0167929,0.0363605,0.0114121,0.0199302,0.0236134,0.00396134,0.00070736,0.00114085,0.00277411,0.00519731,0,0,0,0,0,0.00287069
248,0.00349758,0.00279172,0.00721189,0.0174847,0.002431,0,0,0.00178827,0,0.02079,0.00154502,0.0389396,0.00246451,0.0228531,0.00477299,0.00629541,0.00183916,0.00400418,0.00398976,0.00344367,0.025461,0.00343924,0.00436649,0.00201671,0.0113987,0.00868239,0.00118156,0.00475506,0.000531069,0.0176857,0.0182436,0.0138502,0.0133298,0.00608212,0,0,0.00557762,0,0.0160377,0.00230017,0.0348725,0.023855,0.0335567,0.0194443,0.009115,0.00815365,0.0048837,0.0235753,0.00733345,0.00651441,0.0169324,0.0364062,0.0114733,0.0199756,0.0237325,0.00391902,0.000796534,0.00126364,0.00275154,0.00540954,0,0,0,0,0,0.00252489
249,0.00335697,0.00279284,0.00266716,0.0174846,0.00264615,0,0,0.00185475,0,0.0207953,0.00161586,0.0388769,0.0047093,0.0229055,0.00444084,0.00629683,0.0020234,0.00517699,0.00534124,0.00492393,0.0274588,0.00296714,0.00234711,0.00141028,0.0124378,0.00292087,0.00128274,0.00485085,0.00053355,0.0176232,0.0182674,0.0136143,0.0133243,0.00581288,0,0,0.00584963,0,0.0160555,0.00249687,0.0352026,0.0237425,0.0335734,0.0193913,0.00895237,0.00823298,0.00501747,0.0237259,0.00758886,0.00694698,0.0169546,0.0364288,0.0114498,0.0199834,0.0241263,0.00393366,0.000894233,0.00137606,0.00272127,0.00555413,0,0,0,0,0,0.00246838
250,0.00328748,0.0027689,0.00534433,0.0174999,0.00382865,0,0,0.00200321,0,0.0207461,0.00170313,0.0388913,0.00550208,0.0230324,0.00375662,0.00621886,0.00218852,0.00668143,0.00662083,0.00647429,0.0293864,0.00315885,0.00229676,0.00134812,0.0133795,0.00654739,0.00144069,0.00474329,0.000477483,0.0175586,0.0182338,0.0131737,0.0134671,0.0055179,0,0,0.00604725,0,0.0160359,0.00257126,0.0356084,0.0237097,0.0335153,0.0190692,0.00879723,0.00816987,0.00544959,0.0237257,0.00770805,0.0075328,0.0169172,0.0363661,0.0113795,0.020029,0.0245348,0.00398063,0.000975661,0.00144024,0.00267794,0.00568723,0,0,0,0,0,0.00263591
251,0.00396965,0.00334259,0.00821416,0.0174631,0.00404911,0,0,0.00220103,0,0.0206295,0.00193416,0.0389742,0.00467038,0.0233105,0.00275797,0.00612283,0.00221721,0.00806673,0.00773171,0.007597,0.0309363,0.00351736,0.00307508,0.00182875,0.0142658,0.0100158,0.00153248,0.00435525,0.000557613,0.0170721,0.0181343,0.0122599,0.0136696,0.00560316,0,0,0.00192342,0,0.0160699,0.00281762,0.0360153,0.0239788,0.0333013,0.0180643,0.00879934,0.0087796,0.00607917,0.023545,0.00729552,0.00822358,0.0169727,0.0362292,0.0112295,0.0202825,0.0248894,0.00230063,0.00406513,0.00210029,0.00239409,0.00498191,0,0,0,0,0,0.00290879
252,0.00288553,0.00251391,0.00984966,0.0174989,0.00374526,0,0,0.00214021,0,0.0205383,0.00182323,0.0391159,0.00265472,0.0238338,0.00240973,0.00592309,0.00245559,0.00932314,0.00873126,0.00827281,0.0318944,0.00389084,0.00352698,0.00240124,0.0149222,0.0118585,0.00197503,0.00423689,0.000548719,0.0164153,0.0181103,0.0112582,0.0137142,0.00506866,0,0,0.00695148,0,0.0159714,0.00295506,0.0363003,0.0245909,0.0330201,0.016678,0.00892771,0.00766931,0.00650861,0.023352,0.0066052,0.00875224,0.0170874,0.0360488,0.0110087,0.0206235,0.0250817,0.00424161,0.000933611,0.00136606,0.00289027,0.00629047,0,0,0,0,0,0.00307436
253,0.00275916,0.00257589,0.0107968,0.0174791,0.00347366,0,0,0.00234228,0,0.0205452,0.00194573,0.0393007,0.00159282,0.0243152,0.0033699,0.00570719,0.00272841,0.010166,0.00909906,0.00866808,0.032237,0.00426559,0.00391446,0.0029848,0.015409,0.0128212,0.00212829,0.00421283,0.000655515,0.0156771,0.0181059,0.0107724,0.013712,0.00503812,0,0,0.00729228,0,0.0159751,0.00306094,0.0364571,0.0255011,0.032691,0.0155119,0.00895728,0.0077536,0.00664364,0.0232901,0.00608039,0.00891596,0.0171276,0.0357768,0.0109021,0.0209334,0.0250584,0.00416445,0.00105741,0.00151273,0.00294543,0.00653833,0,0,0,0,0,0.00316999
254,0.00260379,0.00280375,0.0111057,0.0174628,0.00381822,0,0,0.00256427,0,0.0205818,0.00208141,0.039354,0.00234109,0.0248107,0.00499975,0.00563097,0.00300716,0.0103532,0.00919593,0.00886217,0.0322029,0.00483483,0.00407717,0.00312087,0.015686,0.0130277,0.00220894,0.00428012,0.00074803,0.0148131,0.0180891,0.0104723,0.0136404,0.00508374,0,0,0.00751881,0,0.0159759,0.00326499,0.0365102,0.0264446,0.0323744,0.0141694,0.00884528,0.0076803,0.00635535,0.0234041,0.00557521,0.00855846,0.0171528,0.0354485,0.0109038,0.0212355,0.024925,0.00409463,0.00124539,0.00167016,0.00298819,0.0067574,0,0,0,0,0,0.00330226
255,0.00247407,0.00325483,0.0105203,0.0174056,0.00495674,0,0,0.00277352,0,0.0206569,0.00219203,0.0391566,0.00390636,0.0252786,0.00658554,0.00568367,0.00321953,0.00976817,0.00906354,0.00882601,0.0319813,0.00562777,0.00434781,0.00288147,0.0158202,0.0121888,0.00221829,0.00447562,0.000751846,0.0139592,0.0179904,0.0105587,0.0135342,0.00520838,0,0,0.00745016,0,0.0159312,0.00322942,0.0365035,0.0275189,0.0321016,0.0128618,0.00887258,0.00762235,0.00597572,0.0236277,0.00508391,0.00835844,0.0171105,0.0350764,0.0108201,0.021559,0.0247135,0.00404246,0.00142633,0.00184833,0.00303061,0.00689107,0,0,0,0,0,0.00347308
256,0.00243643,0.00355445,0.00893365,0.0173057,0.00611916,0,0,0.00283952,0,0.0208085,0.00220912,0.0387833,0.00635365,0.0256813,0.00767988,0.00588567,0.00330202,0.00899522,0.00875187,0.00851892,0.031662,0.00635343,0.00497954,0.00266708,0.0159773,0.0102158,0.00218637,0.00466412,0.000718172,0.0129989,0.0178556,0.0113638,0.0134173,0.00534911,0,0,0.00730629,0,0.0158684,0.00315619,0.0364245,0.0291642,0.0318007,0.0115986,0.00884869,0.00767307,0.00592597,0.0238298,0.0047024,0.00812604,0.017166,0.0345761,0.0109021,0.0221358,0.0243529,0.00400934,0.00165839,0.00210439,0.00305053,0.00696151,0,0,0,0,0,0.00365581
257,0.00247624,0.00353021,0.00718548,0.0173223,0.00584524,0,0,0.00297163,0,0.0207949,0.00227125,0.0384184,0.0067766,0.0259912,0.00827123,0.00611949,0.00325121,0.00850791,0.00817591,0.00782043,0.0311986,0.00667354,0.00542215,0.00272534,0.0162159,0.00808267,0.00214586,0.00454234,0.000786729,0.012083,0.0177838,0.0127377,0.0132559,0.0054609,0,0,0.00707559,0,0.0158244,0.00322343,0.0362722,0.0312282,0.0314713,0.0104766,0.00880779,0.00776479,0.00609341,0.0240504,0.00453258,0.00789917,0.01738,0.0340034,0.0110674,0.0228983,0.0239788,0.00406818,0.00182151,0.00226978,0.0029525,0.00703142,0,0,0,0,0,0.00387919
258,0.00253836,0.00335398,0.00565735,0.017349,0.00379204,0,0,0.00313365,0,0.0207541,0.00235677,0.0381649,0.00511706,0.0262134,0.0085491,0.00624574,0.00315144,0.0082245,0.00732665,0.00662134,0.0303594,0.00658943,0.00508879,0.00306285,0.0164549,0.00638887,0.00205657,0.00444487,0.000883269,0.0112436,0.017785,0.0145551,0.0129831,0.00544081,0,0,0.00657699,0,0.0157875,0.00320542,0.0361057,0.0335402,0.0310878,0.00970834,0.00900655,0.00782729,0.00586345,0.0242807,0.00464189,0.00767262,0.0176908,0.033322,0.0113191,0.0237694,0.0236044,0.00378109,0.00185299,0.00231425,0.00283386,0.00700615,0,0,0,0,0,0.00405875
259,0.00268666,0.00345653,0.00564545,0.0173599,0.000845275,0,0,0.00334668,0,0.0207433,0.00241425,0.0379333,0.00560579,0.0263617,0.00865191,0.00624551,0.00305697,0.00793387,0.00644901,0.0051021,0.0291033,0.00609207,0.00483727,0.00360494,0.0165183,0.00567204,0.00195954,0.00446095,0.00092925,0.0105547,0.0177576,0.0167241,0.0126096,0.00542998,0,0,0.00585639,0,0.0157509,0.0029665,0.0360002,0.0360197,0.0306465,0.00934617,0.00910318,0.00784296,0.00577075,0.024486,0.00496387,0.00752441,0.0180596,0.032451,0.0116953,0.0247123,0.0231802,0.00341684,0.00203963,0.00229382,0.00273668,0.00690167,0,0,0,0,0,0.00411531
260,0.00272772,0.00350502,0.00630765,0.0173927,0.0022196,0,0,0.00340227,0,0.020718,0.00231377,0.0376849,0.00934299,0.0265153,0.00877275,0.00611033,0.00288357,0.00755614,0.00600113,0.00389016,0.0278322,0.00561264,0.00482273,0.00406522,0.0163916,0.00561229,0.00188301,0.00455085,0.000921866,0.00960669,0.0177273,0.0186993,0.0123883,0.00558371,0,0,0.00677995,0,0.0157424,0.00313583,0.0359612,0.0380807,0.0302248,0.00935846,0.00934209,0.00737353,0.0052218,0.0245427,0.00508436,0.00714411,0.0181388,0.0314746,0.0120571,0.0252629,0.0226321,0.0037554,0.00180816,0.00211603,0.00292306,0.00704478,0,0,0,0,0,0.00411124
261,0.00264418,0.00362121,0.00523103,0.0174054,0.00368923,0,0,0.00364112,0,0.0207264,0.00240473,0.0373521,0.0133276,0.0267496,0.00811183,0.00589856,0.00296064,0.00705344,0.00601305,0.00366647,0.0267945,0.00525781,0.00516886,0.00431977,0.016016,0.00458392,0.00185928,0.00459198,0.000882751,0.00900681,0.0177005,0.0212961,0.011804,0.0057121,0,0,0.00653011,0,0.0157563,0.00319168,0.03604,0.0407135,0.0296154,0.00963619,0.00905016,0.00701698,0.00474752,0.0246141,0.00564753,0.00674404,0.0185377,0.030389,0.0127228,0.026198,0.0215997,0.00366672,0.00197384,0.00208044,0.00285048,0.00717421,0,0,0,0,0,0.0041077
262,0.00299988,0.00418971,0.00298561,0.0173708,0.0041674,0,0,0.00424942,0,0.0207754,0.00276326,0.0369644,0.016807,0.0270315,0.0068931,0.00575376,0.00305656,0.0063826,0.0058968,0.00418917,0.0262947,0.00521582,0.00509399,0.00455844,0.0158466,0.00301626,0.00209207,0.00455369,0.000999832,0.00879996,0.0176329,0.0240387,0.01103,0.0056744,0,0,0.00351782,0,0.0157888,0.00395125,0.0361887,0.043269,0.0289304,0.0102935,0.00855476,0.0079075,0.00442947,0.0247436,0.00641995,0.00635897,0.0189312,0.0292225,0.013503,0.0269672,0.0200062,0.00319125,0.00414924,0.00262776,0.00200767,0.00651622,0,0,0,0,0,0.00412102
263,0.00197083,0.00368883,0.00191622,0.017377,0.00466806,0,0,0.00455882,0,0.0207535,0.00292573,0.0365819,0.0192316,0.0273626,0.00617756,0.00603452,0.00389971,0.00574396,0.00579239,0.00528672,0.0265261,0.00534116,0.00432608,0.00453683,0.0160784,0.00267842,0.00217945,0.00448163,0.00104168,0.00903165,0.0176188,0.0265859,0.0100856,0.00644861,0,0,0.00648378,0,0.0158505,0.00365224,0.0362684,0.0452859,0.0282967,0.0111335,0.00760799,0.00636891,0.00422766,0.0249165,0.00714178,0.00589779,0.0190616,0.0280473,0.0142499,0.0271999,0.0179526,0.00389297,0.00240846,0.00225778,0.00266728,0.00772562,0,0,0,0,0,0.00412883
264,0.00196677,0.00376618,0.00261441,0.0173455,0.00526491,0,0,0.00489425,0,0.020774,0.0030228,0.0362506,0.0208465,0.0275773,0.00580201,0.006276,0.0039583,0.0053535,0.00577476,0.00650952,0.0272096,0.00568752,0.00397529,0.00450455,0.0165251,0.00338421,0.00236902,0.00451471,0.00106606,0.0101351,0.0175983,0.0286898,0.00925629,0.00654066,0,0,0.00648214,0,0.0158857,0.00375153,0.0362059,0.046412,0.0277409,0.0118069,0.00699203,0.0061375,0.00418211,0.0250643,0.00772858,0.00539215,0.0190202,0.0268693,0.014898,0.0269304,0.0157293,0.00394736,0.00253556,0.00234299,0.00240643,0.00782387,0,0,0,0,0,0.00421903
265,0.00213332,0.00380306,0.00372914,0.0173449,0.00574317,0,0,0.00512753,0,0.020801,0.00296283,0.0359886,0.021606,0.0275682,0.00520643,0.00639124,0.00379513,0.0050342,0.00571589,0.00724264,0.027698,0.00569579,0.00413446,0.00466858,0.0165998,0.00394413,0.00243726,0.00460956,0.00108577,0.012127,0.0175607,0.0305204,0.00838251,0.00637651,0,0,0.00626968,0,0.0158726,0.00374456,0.0359447,0.046877,0.027306,0.0124052,0.00641184,0.00592426,0.00430959,0.0252233,0.00834755,0.00501002,0.018939,0.0257296,0.0155636,0.0264405,0.0130317,0.00390748,0.00265126,0.00240383,0.00220189,0.00785029,0,0,0,0,0,0.00428463
266,0.00241646,0.00372446,0.00464087,0.0173682,0.00594905,0,0,0.00510357,0,0.0208012,0.00283133,0.035773,0.0216319,0.0273571,0.00503372,0.00635269,0.00346931,0.00435983,0.00574144,0.00728753,0.0275127,0.00534359,0.00435509,0.00460898,0.016177,0.00467006,0.00239955,0.00480119,0.00104466,0.0146842,0.017604,0.0318383,0.00742744,0.00599937,0,0,0.00597331,0,0.0158707,0.0036781,0.0355627,0.0464262,0.0269144,0.0128249,0.00566625,0.00583061,0.00472245,0.0253369,0.00871121,0.00486837,0.0188974,0.0244808,0.01623,0.0257827,0.0103606,0.00385485,0.0025926,0.00232941,0.0019704,0.00777754,0,0,0,0,0,0.00430547
267,0.00261444,0.00355466,0.00521967,0.0174483,0.00586982,0,0,0.00501005,0,0.0207109,0.00277126,0.0356093,0.02129,0.0271408,0.0052556,0.00639634,0.00311179,0.00344256,0.00618281,0.0071246,0.0267675,0.00472022,0.00426303,0.00417107,0.0154719,0.00547975,0.0024107,0.00470387,0.00105247,0.0177401,0.0176722,0.0326003,0.00639468,0.00553514,0,0,0.00554996,0,0.0158679,0.00354533,0.0352394,0.0449946,0.0264827,0.0130469,0.00472215,0.00575914,0.0051932,0.0253514,0.00872767,0.00484843,0.0188913,0.0231699,0.0168175,0.0248886,0.00806426,0.00377132,0.00240335,0.00216347,0.00169738,0.00765198,0,0,0,0,0,0.00440848
268,0.00278284,0.00351945,0.00547823,0.017528,0.00561254,0,0,0.00502577,0,0.0206702,0.0027237,0.0354444,0.0204917,0.0270093,0.00505723,0.00670734,0.00289071,0.00304686,0.00671307,0.00699945,0.0258324,0.00397592,0.00393059,0.00352481,0.014691,0.00601129,0.00252289,0.00458349,0.00105458,0.0212515,0.017706,0.0327105,0.00550453,0.0050896,0,0,0.00515972,0,0.0158426,0.00345833,0.0350832,0.0425358,0.0260297,0.013018,0.00376547,0.00578064,0.00546944,0.0250847,0.00835275,0.00486532,0.01895,0.0218002,0.017335,0.0238235,0.00564177,0.00365631,0.00218953,0.00206017,0.00148351,0.00739032,0,0,0,0,0,0.00465073
269,0.00322913,0.0036936,0.00632632,0.017318,0.00531639,0,0,0.00632365,0,0.0208566,0.0032595,0.0357567,0.0189093,0.026395,0.00432203,0.00910833,0.00309375,0.00285311,0.00574987,0.00683819,0.0249687,0.00300451,0.00319595,0.00279749,0.013607,0.00705904,0.0033921,0.00461545,0.00123887,0.0289678,0.0176515,0.0300071,0.00543121,0.00533002,0,0,0.00584006,0,0.0158498,0.00421618,0.0355583,0.0365588,0.0271836,0.0118651,0.00225104,0.00626451,0.00971345,0.0212342,0.00710426,0.0112487,0.0212248,0.0228354,0.0181946,0.0245994,0.0127324,0.0043612,0.00199911,0.00228228,0.00168158,0.00683786,0,0,0,0,0,0.00520172
270,0.00260642,0.00307818,0.00610548,0.0175129,0.00496344,0,0,0.00590393,0,0.0206318,0.00291386,0.0353124,0.0180936,0.0263085,0.00446942,0.00905435,0.00283773,0.00344331,0.00573914,0.00712151,0.0246631,0.00296006,0.00357885,0.0025414,0.0133546,0.0061418,0.00312892,0.00449969,0.00109369,0.0309631,0.0178512,0.0316279,0.00478561,0.00599346,0,0,0.00556262,0,0.0161089,0.00359972,0.0356512,0.0387551,0.0268447,0.0111031,0.00213656,0.00468377,0.00946272,0.020918,0.00649143,0.0107352,0.0228144,0.0214236,0.0198115,0.0267858,0.0124929,0.00410915,0.00197231,0.00182414,0.00214452,0.0071887,0,0,0,0,0,0.00530471
271,0.00259557,0.00273666,0.00595697,0.0177636,0.00488158,0,0,0.00576316,0,0.0203879,0.00271059,0.0351548,0.0174754,0.0261677,0.0044844,0.00932444,0.00233364,0.00385802,0.00579375,0.00752302,0.0246407,0.00317767,0.00411916,0.00221738,0.0132205,0.0058427,0.00302631,0.00437724,0.000938965,0.0312886,0.0180187,0.0323969,0.00418264,0.0056892,0,0,0.00505644,0,0.0161831,0.00325402,0.0356134,0.0404425,0.0265158,0.0110455,0.00228487,0.00434949,0.0092402,0.0206768,0.00630693,0.0100905,0.0241424,0.0200356,0.0213934,0.0284708,0.0120823,0.00388446,0.00155211,0.00150533,0.00186103,0.00707313,0,0,0,0,0,0.00536511
272,0.00270009,0.00240415,0.00574803,0.0180863,0.00503166,0,0,0.00533973,0,0.0201102,0.00239701,0.0353563,0.0170064,0.0260874,0.00457619,0.0093512,0.00164615,0.00401337,0.00587082,0.00781198,0.0247174,0.00339481,0.00440558,0.00204184,0.0130887,0.00546987,0.00265894,0.00427828,0.000685339,0.0301366,0.0181462,0.032038,0.00390216,0.00542204,0,0,0.0043669,0,0.0162042,0.00276625,0.0355652,0.0409472,0.0261154,0.0112502,0.00232438,0.00409586,0.00889564,0.0205121,0.00653707,0.009171,0.0250054,0.0186672,0.0226975,0.0294763,0.0112339,0.00341816,0.000855794,0.0011989,0.00138378,0.007021,0,0,0,0,0,0.00520161
273,0.00451537,0.00300231,0.00523962,0.0182828,0.00526562,0,0,0.00518043,0,0.0199761,0.00211301,0.0357679,0.0166546,0.0260592,0.00483141,0.00928853,0.000803647,0.00398737,0.00594781,0.0079784,0.0246693,0.00348566,0.00440208,0.00183114,0.0129203,0.00498491,0.00261494,0.00420597,0.000443302,0.0270061,0.0182882,0.0303705,0.00419324,0.00372259,0,0,0.00660121,0,0.0160849,0.00458339,0.0355386,0.0400941,0.025634,0.0111688,0.00247012,0.00623926,0.00822454,0.0202141,0.00718485,0.0079231,0.0252085,0.0174516,0.0234879,0.02965,0.0102789,0.00295504,0.00110071,0.000806895,0.00120631,0.00534728,0,0,0,0,0,0.00509023
274,0.00394413,0.00245426,0.00449517,0.0184932,0.00548726,0,0,0.00438221,0,0.0198063,0.00185088,0.0361344,0.0163991,0.0261448,0.00511665,0.0097881,0.00039148,0.00404595,0.00588276,0.00792687,0.0243384,0.003373,0.00415084,0.00163423,0.0126829,0.00442282,0.00198979,0.00405607,0.00041436,0.0228618,0.0184966,0.0281623,0.0048302,0.00361409,0,0,0.00391096,0,0.0161233,0.00248928,0.0355195,0.0386388,0.0251899,0.0109325,0.00320158,0.00527292,0.00728112,0.0196919,0.00833412,0.0066732,0.0251451,0.0165185,0.023999,0.0295014,0.0105099,0.00251934,0.00152725,0.000724746,0.00115386,0.00610049,0,0,0,0,0,0.00521441
275,0.00398546,0.00244564,0.00410229,0.0186446,0.00552883,0,0,0.00364676,0,0.0197453,0.00162211,0.0363309,0.016194,0.0262871,0.00539519,0.0097542,0.000888065,0.00416378,0.00590551,0.00777314,0.0240974,0.00318143,0.00382122,0.00154046,0.0125517,0.00399929,0.00157144,0.00401208,0.000629323,0.0194847,0.0186735,0.0261933,0.00541856,0.00313889,0,0,0.00396458,0,0.016182,0.00213644,0.0354216,0.0366599,0.0248052,0.010645,0.0037018,0.00521537,0.00627744,0.0193657,0.00927282,0.00551249,0.0251365,0.015851,0.0242956,0.0293885,0.0129854,0.00204449,0.00218236,0.0010632,0.00185413,0.00603218,0,0,0,0,0,0.00500927
276,0.00398027,0.00254014,0.00421023,0.0188619,0.00516562,0,0,0.0035135,0,0.0196811,0.00146157,0.0363551,0.0156717,0.0264269,0.00564768,0.0096033,0.00130421,0.00427332,0.00612576,0.00768749,0.024008,0.00302551,0.00366322,0.00151586,0.0124468,0.00441843,0.00118416,0.00412339,0.000918176,0.0167768,0.018819,0.0250016,0.00595985,0.00289094,0,0,0.0042457,0,0.016239,0.00180164,0.0353355,0.0353316,0.0246039,0.0108015,0.00430698,0.00525352,0.0054285,0.0190434,0.00953556,0.00467132,0.0252464,0.0155303,0.0245898,0.0292411,0.016731,0.00171908,0.00273325,0.00144705,0.00244512,0.00593959,0,0,0,0,0,0.00466619
277,0.00390061,0.00261001,0.00496813,0.0191045,0.00430593,0,0,0.00333962,0,0.0195573,0.00140187,0.0363002,0.0147785,0.0264958,0.00585304,0.00919289,0.00168367,0.00439867,0.00652201,0.00772855,0.0239882,0.00301269,0.00389712,0.00145791,0.0123486,0.00559472,0.000784617,0.00428856,0.00116099,0.0142944,0.0189443,0.0244288,0.00642728,0.00281334,0,0,0.00436826,0,0.0163016,0.00170124,0.0353923,0.034797,0.0246139,0.0113363,0.00474303,0.00521684,0.00495234,0.0186255,0.00945564,0.00410939,0.0253474,0.0154772,0.0247202,0.0288652,0.018457,0.00146209,0.00313088,0.00172527,0.00297158,0.00578577,0,0,0,0,0,0.00417741
278,0.0039696,0.00319018,0.00645105,0.0193787,0.0031542,0,0,0.00313499,0,0.0193605,0.00142552,0.0353775,0.0142171,0.0270674,0.00644952,0.006966,0.0019476,0.00540519,0.00740912,0.00799912,0.024284,0.00343894,0.00496237,0.00148183,0.0124975,0.00831925,0.00041587,0.00438993,0.00146302,0.0298893,0.0191763,0.023567,0.00634616,0.00237953,0,0,0.00391617,0,0.0163695,0.00112516,0.0353985,0.0217987,0.0233289,0.0147342,0.00326955,0.00492918,0.00410605,0.01917,0.00563985,0.0030058,0.0227826,0.0124355,0.0234357,0.0233063,0.0341065,0.00090848,0.00343359,0.00212864,0.00360169,0.00600638,0,0,0,0,0,0.00299709
279,0.00414323,0.0032395,0.0078963,0.0193341,0.0020043,0,0,0.00303645,0,0.0193656,0.00138307,0.0353841,0.0127957,0.0270648,0.00636809,0.00652599,0.00208556,0.0056996,0.00725625,0.00809307,0.0245628,0.00369725,0.00579329,0.00135675,0.0124995,0.010189,0.000394387,0.00430258,0.00131869,0.0311781,0.0191533,0.023559,0.00691713,0.00251532,0,0,0.00436828,0,0.0162932,0.00130607,0.0355159,0.0216328,0.0235317,0.0155952,0.00372639,0.00544223,0.00409838,0.0186723,0.00535535,0.00280467,0.0229739,0.0121598,0.0235578,0.0234185,0.0363001,0.00092197,0.00375811,0.00193865,0.00370249,0.00555808,0,0,0,0,0,0.00270767
280,0.00412359,0.00316283,0.00942945,0.0191629,0.00194884,0,0,0.00275834,0,0.0194429,0.00133785,0.0354147,0.0114347,0.0269256,0.00618687,0.00618303,0.00192635,0.00578402,0.00710366,0.00813808,0.024887,0.00395103,0.00658303,0.00136535,0.0124687,0.0121457,0.000381199,0.00422401,0.00122039,0.0312719,0.0190632,0.0229106,0.00753379,0.00285802,0,0,0.00428762,0,0.0162404,0.00140827,0.0356242,0.0218708,0.0237979,0.0164212,0.00437373,0.00557736,0.00383736,0.0183434,0.00514192,0.00267847,0.0232386,0.011784,0.0236117,0.0237598,0.0369988,0.000898861,0.00381629,0.00186801,0.0033064,0.00532954,0,0,0,0,0,0.00256397
