Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
80,0.0131947,0.0190973,0.0312234,0.0203723,0.0207874,0.00733695,0,0,0.0148404,0,0.0173991,0.00883015,0.0341802,0.0150616,0.0330325,0.0135644,0.0109104,0.0174255,0.0123339,0.0155737,0.0118425,0.0287667,0.0137601,0.0207051,0.0129044,0.00640326,0.0377848,0.0100022,0.00289096,0.00578064,0.00903735,0.0158264,0.0123318,0.00428223,0.0112556,0,0,0.0291214,0,0.0152504,0.0184379,0.0369225,0.0183005,0.0345631,0.00676587,0.0125745,0.0221264,0.00707569,0.0131728,0.0132862,0.00902716,0.0234063,0.00998353,0.0201486,0.0248556,0.0156328,0.027026,0.00622528,0.00709207,0.0197405,0.0112041,0,0,0,0,0
81,0.0133307,0.0192507,0.0317951,0.0203973,0.0213312,0.00764884,0,0,0.0149948,0,0.0173978,0.00889738,0.034293,0.015421,0.0330763,0.0133312,0.0107932,0.0175909,0.01215,0.01525,0.0117135,0.0288462,0.0138039,0.0208499,0.0130308,0.00631398,0.0384001,0.0103583,0.0029353,0.00580131,0.00859934,0.0158094,0.0128192,0.00470298,0.0112606,0,0,0.0290213,0,0.0152514,0.0184119,0.0374518,0.0186679,0.0346611,0.00698907,0.0130942,0.0220113,0.00650094,0.0133799,0.0126363,0.00839205,0.0233278,0.00979357,0.0205547,0.0243188,0.0147602,0.0269082,0.00632572,0.00713541,0.0197981,0.0113609,0,0,0,0,0
82,0.0134793,0.0194047,0.0323948,0.0204181,0.0217818,0.00801081,0,0,0.0149411,0,0.0174082,0.00895535,0.0343934,0.0156828,0.033132,0.0130462,0.0108472,0.0178844,0.0119244,0.014832,0.0115503,0.0289657,0.0137998,0.0208593,0.0131527,0.00621057,0.0391028,0.0106197,0.00300468,0.00583087,0.00869436,0.0157909,0.0134778,0.00510458,0.01132,0,0,0.029009,0,0.0152679,0.0184298,0.0377937,0.0195063,0.0346904,0.00724948,0.013781,0.0219229,0.00586743,0.0137149,0.0119614,0.00765721,0.0231858,0.00967074,0.0209331,0.0238535,0.0144425,0.0268076,0.00648379,0.00722564,0.019874,0.011452,0,0,0,0,0
83,0.0135998,0.0195306,0.0328484,0.0203718,0.0220938,0.0083457,0,0,0.0149575,0,0.0174797,0.00895428,0.0344032,0.0158619,0.0331635,0.0127594,0.0110385,0.0182532,0.0117029,0.0144223,0.011357,0.0290827,0.0137485,0.0207184,0.0132341,0.00608492,0.0397062,0.0107947,0.00310181,0.00584726,0.00909387,0.0157467,0.0142398,0.00541745,0.0113852,0,0,0.0289853,0,0.0152585,0.0184145,0.0378305,0.0206675,0.034686,0.00738332,0.0145093,0.0218915,0.00518805,0.0140377,0.01144,0.00691147,0.0230399,0.00957822,0.0212997,0.02352,0.0145005,0.026695,0.00661606,0.00730934,0.0199802,0.0114973,0,0,0,0,0
84,0.0136809,0.0196217,0.0332067,0.0203024,0.0223134,0.00862536,0,0,0.0148725,0,0.0175529,0.00888289,0.034412,0.0160377,0.033178,0.0124844,0.0112889,0.0186794,0.0115244,0.0141363,0.0111476,0.0291903,0.0137014,0.0205023,0.0132808,0.00597229,0.0402182,0.0108724,0.00319193,0.00590928,0.00973725,0.0156909,0.0150584,0.00562765,0.0114712,0,0,0.028956,0,0.0152361,0.0183915,0.0379024,0.0220955,0.0346786,0.00756275,0.0152063,0.0218975,0.00455262,0.0143917,0.0110211,0.00631969,0.0229535,0.0095206,0.0217458,0.0234621,0.0149682,0.0266072,0.00669311,0.00739417,0.0200765,0.0115394,0,0,0,0,0
85,0.0137327,0.0197187,0.0337307,0.0201823,0.022597,0.00891407,0,0,0.014738,0,0.0176855,0.00882723,0.0344781,0.0162229,0.0332403,0.0122756,0.0115454,0.0191046,0.0113661,0.0139345,0.0109924,0.0292883,0.013678,0.0204143,0.0133522,0.00588072,0.0409121,0.0108695,0.00335033,0.00593965,0.0104869,0.0156545,0.016054,0.00576335,0.0115618,0,0,0.0289583,0,0.015235,0.0183963,0.0380687,0.0238766,0.034595,0.00789376,0.0159035,0.0218982,0.00411503,0.0148131,0.0103902,0.00594774,0.0230629,0.00953881,0.0222999,0.0237317,0.0158158,0.0265709,0.0067496,0.00749962,0.0201877,0.0115672,0,0,0,0,0
86,0.0137704,0.0197969,0.0343709,0.0201315,0.0229736,0.00918491,0,0,0.0146477,0,0.0177646,0.00876978,0.0346328,0.0163942,0.0333458,0.0120633,0.0118347,0.019402,0.0111837,0.0138452,0.0109099,0.0293479,0.013711,0.0204709,0.0134655,0.00578755,0.0417273,0.0107949,0.00358374,0.00594773,0.0115322,0.0156111,0.0172552,0.00586408,0.0116873,0,0,0.0289895,0,0.0152225,0.0184183,0.0382868,0.0259959,0.0345112,0.0083187,0.0165826,0.0219407,0.00390299,0.015234,0.00982388,0.0057393,0.0233235,0.0097111,0.0228545,0.0242542,0.017161,0.0265664,0.00680827,0.00756758,0.0203218,0.0116208,0,0,0,0,0
87,0.0137856,0.0198389,0.0349568,0.0201529,0.0234141,0.00943031,0,0,0.0142914,0,0.0177712,0.00870497,0.034695,0.0166507,0.0334385,0.0118777,0.011968,0.0196485,0.0109555,0.0135961,0.010818,0.0294401,0.0137615,0.0205426,0.013542,0.00570342,0.0424044,0.0106287,0.00363327,0.00606321,0.0128075,0.0155817,0.0186926,0.00608446,0.0118344,0,0,0.0291142,0,0.0152228,0.0184837,0.0384188,0.0284562,0.0344081,0.00870541,0.0170946,0.0219712,0.00376655,0.0156293,0.00902573,0.00555382,0.023694,0.0100003,0.0233013,0.0250417,0.0189773,0.0266111,0.00687419,0.00757525,0.0204276,0.0117056,0,0,0,0,0
88,0.0138063,0.0198076,0.0356379,0.0201201,0.023868,0.00966093,0,0,0.0137728,0,0.0178298,0.00855129,0.0347323,0.0170703,0.0335542,0.0117504,0.0119127,0.0199172,0.0107257,0.0132512,0.0106697,0.0295403,0.0137855,0.0206285,0.0135826,0.00563737,0.0431496,0.0104224,0.00366871,0.00614207,0.0143004,0.0155726,0.0202689,0.00640788,0.0119792,0,0,0.0292835,0,0.0152514,0.0185833,0.0385376,0.0309291,0.0342311,0.00895666,0.0174089,0.0220033,0.00357378,0.0159728,0.00804766,0.00525688,0.0240849,0.0104058,0.0237057,0.0260685,0.0212522,0.0266926,0.00690977,0.00760698,0.020448,0.0117879,0,0,0,0,0
89,0.0138195,0.0197427,0.0363117,0.0201016,0.0242658,0.00986645,0,0,0.0133821,0,0.0178564,0.00840958,0.034742,0.0175519,0.0336528,0.0116815,0.0117544,0.0201386,0.0104884,0.0128908,0.0104787,0.0295881,0.0137965,0.0206844,0.0136354,0.00556033,0.0439048,0.010203,0.00372749,0.00619834,0.0159342,0.0155801,0.0219144,0.0067437,0.012107,0,0,0.0294479,0,0.0152921,0.0186629,0.038739,0.033428,0.0339844,0.00931753,0.0175529,0.0220217,0.00335065,0.0161852,0.00711801,0.00480679,0.0245825,0.0109545,0.0240576,0.0273239,0.0237802,0.0267535,0.00690404,0.00765085,0.0203941,0.0119177,0,0,0,0,0
90,0.0138891,0.0197331,0.0366456,0.0201102,0.0245451,0.0100312,0,0,0.0131979,0,0.0178486,0.00831021,0.0347591,0.0180697,0.0336685,0.0116581,0.0116921,0.0203072,0.010181,0.0125151,0.0102525,0.029513,0.0137512,0.0205949,0.0137082,0.00546912,0.0442906,0.0100117,0.00387216,0.00621217,0.0178277,0.0155658,0.0233298,0.00671262,0.0122856,0,0,0.0296447,0,0.0153183,0.018762,0.039178,0.0355612,0.0337495,0.00982388,0.0177666,0.0220386,0.00347371,0.0163851,0.00620688,0.00451932,0.0250827,0.0116333,0.0242717,0.0285259,0.0264468,0.0268282,0.00688529,0.00770743,0.0204197,0.0121153,0,0,0,0,0
91,0.0139965,0.0198302,0.0367856,0.0201555,0.0248024,0.010177,0,0,0.0130308,0,0.017808,0.00823907,0.0348901,0.0187238,0.0336887,0.0116053,0.0118448,0.0205154,0.00989573,0.0121194,0.00999966,0.0293693,0.0137051,0.0204111,0.0137734,0.00540279,0.0444284,0.00987438,0.00400592,0.00623487,0.0199739,0.0154811,0.0247743,0.0064448,0.0125485,0,0,0.0299311,0,0.0152859,0.0189129,0.0396698,0.0375247,0.0335536,0.0105144,0.018093,0.0220945,0.003788,0.016541,0.00532327,0.00423178,0.0255562,0.0125372,0.024316,0.0295747,0.0293898,0.0269964,0.00685236,0.0077461,0.0205035,0.0123658,0,0,0,0,0
92,0.0140878,0.0199525,0.0368569,0.020064,0.0250192,0.0102139,0,0,0.0128528,0,0.0178863,0.00818891,0.0350518,0.0193704,0.0337699,0.0114151,0.0121831,0.020784,0.0096643,0.0117834,0.00974132,0.0292215,0.0136763,0.0203055,0.0137853,0.00537601,0.0444953,0.00981306,0.00411172,0.00622594,0.0221762,0.0154478,0.0263608,0.00629559,0.012781,0,0,0.0303375,0,0.0153291,0.0191542,0.0400128,0.0391376,0.0334564,0.0112808,0.0185047,0.0222153,0.004051,0.016552,0.00451215,0.00383656,0.0258471,0.0136735,0.0240674,0.0303178,0.0322375,0.0272542,0.00693298,0.00785063,0.0206397,0.0124902,0,0,0,0,0
93,0.0141084,0.0200144,0.0369507,0.0199302,0.0251745,0.0102278,0,0,0.0126502,0,0.0180135,0.00817603,0.0352024,0.0199055,0.0339451,0.0112589,0.0124963,0.0210236,0.00940393,0.0115219,0.00947581,0.0290781,0.0136137,0.0202661,0.0137538,0.00538045,0.0445771,0.00977443,0.00418502,0.00622122,0.0242815,0.0154724,0.0278727,0.0061333,0.0129065,0,0,0.0307168,0,0.015435,0.0193649,0.0402085,0.0406158,0.0332524,0.0120498,0.0188027,0.0222902,0.00413923,0.0163205,0.0040217,0.00323803,0.0258637,0.0149577,0.0235249,0.0308944,0.0348687,0.0274628,0.0071742,0.00797679,0.0207488,0.0125114,0,0,0,0,0
94,0.0141035,0.0200894,0.037033,0.019856,0.0252913,0.0104444,0,0,0.0124847,0,0.0181107,0.00820195,0.0353384,0.0203816,0.0341317,0.01114,0.0128039,0.0213104,0.00915822,0.0112917,0.00920417,0.0289285,0.0135383,0.0202668,0.0136974,0.0053862,0.0446377,0.00971654,0.00423923,0.00625011,0.0261636,0.0154207,0.0291477,0.00588159,0.0129789,0,0,0.0310235,0,0.0154539,0.0195081,0.0403234,0.0419465,0.0330833,0.0125646,0.0190381,0.0223562,0.00415346,0.0159297,0.00438207,0.00279024,0.0254581,0.0163207,0.0226886,0.0308868,0.0371441,0.0276213,0.00733874,0.00805698,0.0208527,0.0125135,0,0,0,0,0
95,0.0141364,0.0201936,0.0369505,0.0197995,0.0253406,0.010519,0,0,0.012261,0,0.0181911,0.00818228,0.0354642,0.0208012,0.0342761,0.0110571,0.0133128,0.0216301,0.00893187,0.0110743,0.00893681,0.0287209,0.0134241,0.0202362,0.0136411,0.00538305,0.0445785,0.00961496,0.00430533,0.0062823,0.0278377,0.0152986,0.0302376,0.00557132,0.0130401,0,0,0.0313159,0,0.0153892,0.0196487,0.0404245,0.0430234,0.0328794,0.0127056,0.0193042,0.0224565,0.00423465,0.0155026,0.0054698,0.00287715,0.0245421,0.0178552,0.0215202,0.0302003,0.0390268,0.0278043,0.00731049,0.00809907,0.0209485,0.012517,0,0,0,0,0
96,0.0142011,0.0202735,0.036756,0.0197224,0.0253118,0.0104457,0,0,0.0119746,0,0.0182351,0.00811461,0.035469,0.0212755,0.0343511,0.010904,0.0138983,0.0219694,0.0086152,0.0107949,0.0086167,0.0284645,0.0132902,0.0200386,0.0135384,0.00536988,0.0442576,0.00949671,0.00439733,0.00629745,0.0294038,0.0152136,0.0312364,0.00528293,0.013134,0,0,0.0317121,0,0.0153832,0.0198678,0.0405106,0.0434979,0.0327845,0.0126097,0.0196559,0.0225934,0.00456848,0.0151352,0.00713115,0.003724,0.0230315,0.0196594,0.0199745,0.0289293,0.0404723,0.0280391,0.00726504,0.00818118,0.0210735,0.012493,0,0,0,0,0
97,0.0142755,0.0204102,0.0364021,0.019609,0.0252412,0.0104376,0,0,0.011698,0,0.0183297,0.00808198,0.0354665,0.0218544,0.0344235,0.0106739,0.0145178,0.0222583,0.00825991,0.0104335,0.00824904,0.0281803,0.0131153,0.0197355,0.0134244,0.00537405,0.0437356,0.00940407,0.00452175,0.00631153,0.030802,0.0151823,0.0321808,0.00503146,0.0132534,0,0,0.0321536,0,0.0154412,0.0201117,0.0406171,0.0434424,0.0328419,0.0122545,0.0201102,0.0227483,0.00528038,0.0148893,0.00911279,0.00507247,0.0211032,0.0217436,0.0180795,0.0270715,0.0413522,0.0282701,0.00726853,0.00826719,0.0212382,0.0125269,0,0,0,0,0
98,0.0143765,0.0206119,0.0360218,0.0194931,0.0251688,0.0104914,0,0,0.0114186,0,0.0184681,0.00801882,0.0356768,0.0225293,0.0345656,0.0104654,0.0151762,0.0225342,0.00795376,0.0100814,0.00790347,0.0279268,0.0129247,0.0194337,0.0133202,0.00541363,0.0432285,0.00930609,0.00465103,0.0063452,0.0319237,0.0151609,0.0330325,0.00479507,0.013407,0,0,0.0326212,0,0.0155067,0.0203317,0.0408112,0.0427805,0.0331079,0.0114369,0.020681,0.0229123,0.00624856,0.0147855,0.0113361,0.00650948,0.0190346,0.0239595,0.0160524,0.0247267,0.0413984,0.0285046,0.00729242,0.00832372,0.0214595,0.012598,0,0,0,0,0
99,0.0144882,0.0208558,0.035685,0.0193527,0.0251123,0.0106106,0,0,0.0112146,0,0.0186625,0.0080299,0.0360379,0.0231733,0.0347211,0.0103223,0.0158527,0.0228031,0.00768342,0.00976959,0.00760374,0.0277013,0.0127864,0.0191391,0.0132269,0.00547643,0.0427729,0.00923635,0.00480316,0.00640597,0.0329062,0.0150737,0.0336196,0.00462482,0.0135539,0,0,0.0331184,0,0.0155309,0.0206443,0.0410488,0.0417625,0.0334541,0.0103955,0.0213396,0.0230978,0.00729891,0.0147007,0.0128977,0.00786898,0.0166256,0.0262933,0.0142103,0.0222068,0.040952,0.0288133,0.00732514,0.00842697,0.0217529,0.0126443,0,0,0,0,0
100,0.0146459,0.0211426,0.0353062,0.0192153,0.0250652,0.0108286,0,0,0.0111259,0,0.0188655,0.00810534,0.0365142,0.0239416,0.0348659,0.0101271,0.0164987,0.0230406,0.00740561,0.0094795,0.00733388,0.027491,0.0126924,0.0190241,0.0131537,0.00557252,0.042257,0.00921673,0.00497099,0.00646551,0.0337271,0.0150022,0.0337509,0.00459914,0.0137429,0,0,0.0336726,0,0.0155755,0.0209676,0.0412052,0.0406549,0.0339296,0.00944759,0.0220768,0.0232896,0.00828278,0.0145317,0.013736,0.00904324,0.0141451,0.0287641,0.0127432,0.0196188,0.0402024,0.0291509,0.00745741,0.0085357,0.0220994,0.0127096,0,0,0,0,0
101,0.0148778,0.0215057,0.0349577,0.0190551,0.0250213,0.0110169,0,0,0.0112096,0,0.0190232,0.00832117,0.0370043,0.0247993,0.0349611,0.010003,0.0171361,0.0232658,0.00711881,0.00917043,0.00708368,0.0272849,0.0125977,0.0189931,0.01309,0.00569819,0.0417797,0.00930022,0.00509744,0.00653107,0.0338557,0.0149378,0.0333167,0.0047582,0.0139729,0,0,0.034272,0,0.0156401,0.0213109,0.0413077,0.0392821,0.0345284,0.00870997,0.0229975,0.0235144,0.00920354,0.0142385,0.0146617,0.0100411,0.0121297,0.0312151,0.0119527,0.0172793,0.0388669,0.0295114,0.00761244,0.00865921,0.02254,0.0127299,0,0,0,0,0
102,0.0151605,0.0219159,0.0347007,0.0188576,0.0249639,0.0112072,0,0,0.0114619,0,0.0191757,0.00874672,0.0374333,0.0256086,0.0349602,0.00997635,0.0176438,0.0234762,0.00687757,0.0088588,0.0068905,0.027123,0.0125445,0.0189837,0.0130254,0.00582668,0.0414348,0.00950014,0.00522483,0.00659325,0.0332808,0.0148093,0.032527,0.0049901,0.0142437,0,0,0.0349883,0,0.0156689,0.0217798,0.0412561,0.037369,0.0352535,0.00799047,0.0240095,0.0238024,0.0100419,0.013678,0.0151849,0.0107836,0.0109913,0.0336449,0.0121044,0.0156332,0.0376709,0.0299872,0.00774811,0.00888802,0.0230551,0.0127424,0,0,0,0,0
103,0.0153856,0.0223362,0.0344695,0.0186821,0.0248797,0.0114681,0,0,0.0118111,0,0.0193183,0.00908582,0.0377629,0.0262747,0.0349079,0.0100643,0.0180024,0.0235895,0.00673963,0.00864066,0.00676357,0.0269693,0.0125494,0.018985,0.0129311,0.00593116,0.0413007,0.00979427,0.00533225,0.00665833,0.0324767,0.014696,0.0320259,0.00535654,0.0145363,0,0,0.0356549,0,0.0157061,0.0222017,0.041011,0.0357411,0.0359604,0.00768399,0.0249538,0.0240995,0.0107427,0.0128577,0.015208,0.0112688,0.0110219,0.0358258,0.0130778,0.015313,0.0369325,0.0304436,0.007859,0.0091231,0.0235078,0.012934,0,0,0,0,0
104,0.0155074,0.0226703,0.0344129,0.0185051,0.0247608,0.0118287,0,0,0.0121087,0,0.0195201,0.00922401,0.0380173,0.0268,0.0348071,0.0102933,0.0180953,0.0236568,0.00670308,0.00851964,0.00668006,0.0268297,0.0125596,0.0190254,0.0127852,0.00600977,0.0414476,0.0100845,0.0054824,0.00671111,0.0310832,0.0146311,0.031588,0.00571688,0.014774,0,0,0.0362172,0,0.015764,0.022505,0.0406425,0.0355053,0.0365707,0.00836005,0.0255907,0.0243622,0.011217,0.0118719,0.0147864,0.0115336,0.0122595,0.037467,0.0144984,0.0164445,0.0356919,0.0308211,0.00794674,0.00926983,0.0238514,0.0130516,0,0,0,0,0
105,0.0155149,0.0228474,0.0345058,0.0183802,0.024547,0.0122018,0,0,0.0123546,0,0.0196804,0.00927215,0.0382489,0.0271718,0.034678,0.0106194,0.0180268,0.0236654,0.00671211,0.00848552,0.00662883,0.0266794,0.0125988,0.0191069,0.0126165,0.00606186,0.0417982,0.0103279,0.0055997,0.0067607,0.0300068,0.0145985,0.031553,0.00602364,0.0149319,0,0,0.0366462,0,0.0158328,0.0226999,0.0403374,0.0368569,0.0369973,0.00960172,0.025951,0.0245782,0.0113674,0.0110306,0.0140246,0.0115499,0.0139089,0.0384721,0.0156793,0.0183404,0.0346604,0.0310781,0.00800642,0.00932324,0.0240711,0.0131504,0,0,0,0,0
106,0.0154554,0.0229288,0.0346564,0.0183924,0.024276,0.0125078,0,0,0.0125314,0,0.0197138,0.00944502,0.0384793,0.0274779,0.0345415,0.0109549,0.017871,0.0236322,0.00673189,0.0085272,0.00665768,0.02653,0.012662,0.0192359,0.0124199,0.00612252,0.0423206,0.0105093,0.00565821,0.00680687,0.0295398,0.0145482,0.0317936,0.00617696,0.0150244,0,0,0.0369444,0,0.0158605,0.0228421,0.0400795,0.0392255,0.0372269,0.0107709,0.0260909,0.0247679,0.0111859,0.0105108,0.0135897,0.0112661,0.0155542,0.0389537,0.0164584,0.0205187,0.0341237,0.0312687,0.00804963,0.00938302,0.0242053,0.0130498,0,0,0,0,0
107,0.0153551,0.0229541,0.0347982,0.0184668,0.0239686,0.012811,0,0,0.0126945,0,0.0196427,0.00958395,0.0386212,0.0277617,0.0344419,0.01136,0.0177234,0.0235399,0.00681703,0.00866368,0.00678807,0.0264082,0.0127423,0.0194694,0.0122264,0.00625113,0.042873,0.0106549,0.00567362,0.00686463,0.0297129,0.0144906,0.0320674,0.00630615,0.0150754,0,0,0.037173,0,0.0158671,0.0229843,0.0398022,0.0416389,0.0373364,0.0114225,0.0261203,0.0249602,0.0107793,0.0103334,0.0132147,0.0107295,0.0170013,0.0390166,0.016839,0.0226309,0.0342601,0.0314197,0.00807102,0.00946288,0.0242583,0.0129393,0,0,0,0,0
108,0.0152261,0.0228697,0.0348192,0.0184104,0.0235172,0.0130606,0,0,0.0127395,0,0.0196736,0.00968716,0.0386729,0.0279884,0.0343297,0.0119275,0.0175413,0.0234208,0.00694403,0.00887352,0.00698187,0.0262578,0.0127887,0.0196959,0.0119582,0.00635076,0.0433192,0.0107544,0.00573974,0.00683259,0.0305408,0.0144563,0.0327051,0.00660025,0.0150472,0,0,0.0373619,0,0.0158672,0.0230998,0.0394912,0.0434373,0.0373704,0.0110558,0.0260058,0.0251176,0.0102283,0.0104878,0.0126705,0.00999275,0.0179386,0.0387237,0.0167102,0.024183,0.035283,0.0315247,0.00806562,0.00950982,0.0242062,0.0128139,0,0,0,0,0
109,0.0150999,0.0227312,0.0345814,0.018411,0.0229363,0.0132186,0,0,0.0127455,0,0.0196846,0.00967887,0.0386355,0.028155,0.034216,0.0126099,0.0175079,0.0232947,0.00715268,0.00914421,0.00725494,0.0260692,0.0128012,0.0198179,0.0116544,0.00648684,0.0435322,0.0107659,0.0057997,0.00678663,0.0323567,0.0144733,0.0338894,0.00706583,0.0149608,0,0,0.037465,0,0.0158875,0.0230966,0.039256,0.044781,0.037255,0.00966998,0.0259424,0.0252098,0.00955268,0.0108604,0.0121385,0.00908883,0.0181006,0.0380648,0.0160391,0.0248478,0.037572,0.0315526,0.00800782,0.00946488,0.0240994,0.0126339,0,0,0,0,0
110,0.0150105,0.022615,0.0340701,0.0185028,0.0222336,0.0132924,0,0,0.0127938,0,0.0195935,0.00958821,0.0385597,0.0281668,0.0340585,0.0130941,0.01755,0.0231831,0.00737604,0.00942781,0.00755714,0.025859,0.0127813,0.0198363,0.0113075,0.00662056,0.0435886,0.0107378,0.00578775,0.00672977,0.0343593,0.0144861,0.0349007,0.00767214,0.0148332,0,0,0.0375544,0,0.0159014,0.0231075,0.0391463,0.0456578,0.0371099,0.0084853,0.0259949,0.0252321,0.00885752,0.0112237,0.0113097,0.00819118,0.0180147,0.0369911,0.0151348,0.0250336,0.0401344,0.0315873,0.00792621,0.00939804,0.0239412,0.0124376,0,0,0,0,0
111,0.0149469,0.0225284,0.033473,0.0186075,0.0213867,0.0133571,0,0,0.0128667,0,0.0195422,0.00950513,0.0385162,0.0279414,0.033829,0.0133586,0.0175369,0.0231434,0.00758938,0.00974023,0.0078887,0.0256516,0.012735,0.01979,0.0108533,0.00674879,0.0435074,0.0106991,0.00577707,0.00667441,0.0361391,0.0144951,0.0354755,0.00838826,0.0147367,0,0,0.0376952,0,0.015924,0.0231666,0.0391381,0.0461239,0.0370184,0.00819934,0.0261314,0.0252349,0.00820405,0.0115291,0.0105264,0.00739868,0.0180287,0.0356985,0.0143882,0.0249865,0.0425956,0.0317499,0.00783892,0.00934947,0.0237869,0.012286,0,0,0,0,0
112,0.0148736,0.022492,0.0328655,0.01867,0.0205274,0.0133434,0,0,0.0131038,0,0.0194916,0.00970589,0.0386124,0.0276592,0.033526,0.0137489,0.0173462,0.0231722,0.00784885,0.0100109,0.00826904,0.025552,0.0127718,0.0195813,0.0104816,0.00693233,0.0433841,0.0107089,0.00575504,0.00666874,0.0375531,0.014488,0.0364679,0.00909061,0.0147647,0,0,0.0379763,0,0.0159625,0.0233005,0.0392249,0.0467164,0.0371189,0.00846567,0.026245,0.025324,0.00766845,0.0117133,0.00989648,0.00680196,0.0180551,0.0348505,0.0141319,0.0247255,0.044958,0.0319979,0.00781671,0.00934692,0.0236337,0.0122498,0,0,0,0,0
113,0.0147345,0.0224647,0.0321064,0.0186694,0.0195548,0.013355,0,0,0.0134783,0,0.0194332,0.00995589,0.038832,0.0271457,0.0331734,0.0142694,0.0172844,0.0232379,0.00810812,0.0102821,0.00873587,0.025429,0.0127078,0.0192744,0.0101093,0.00706796,0.0430717,0.0107107,0.00573202,0.00669576,0.0381992,0.0144662,0.0378986,0.00988948,0.0148429,0,0,0.0383668,0,0.0160088,0.0234759,0.0394704,0.0475881,0.0373106,0.00868207,0.0265072,0.0254772,0.00723934,0.0117487,0.00942655,0.00655139,0.0181065,0.0346123,0.0142247,0.0244894,0.0466392,0.0322984,0.00780981,0.00939929,0.0235104,0.012207,0,0,0,0,0
114,0.0145682,0.0223541,0.031306,0.0186232,0.0185569,0.0134189,0,0,0.0137745,0,0.0194605,0.0101183,0.0390763,0.0265688,0.0328213,0.0147634,0.0173785,0.0232437,0.00841684,0.0105997,0.00931683,0.0252471,0.0125775,0.0189457,0.00967583,0.0072132,0.0426754,0.0106115,0.00574151,0.00676253,0.037413,0.014425,0.038137,0.0107572,0.0148857,0,0,0.0387578,0,0.016045,0.0236579,0.0398229,0.0476534,0.037407,0.00891531,0.0267745,0.0256249,0.00691501,0.0113956,0.00968642,0.00699777,0.0180868,0.0345022,0.0142897,0.0244378,0.0466135,0.0325944,0.00781831,0.00947848,0.0233494,0.0120893,0,0,0,0,0
115,0.0144185,0.022124,0.0303647,0.018631,0.0175621,0.013541,0,0,0.0138335,0,0.0195106,0.0102029,0.0392831,0.0259727,0.0324572,0.0151905,0.0176004,0.0231444,0.00880678,0.0109755,0.00996397,0.0250543,0.0124618,0.0185848,0.00915325,0.00738856,0.0423045,0.0103176,0.00573772,0.00679185,0.0358012,0.0143917,0.0367675,0.0116576,0.0148306,0,0,0.039003,0,0.0160713,0.023804,0.040001,0.0464178,0.037256,0.00965035,0.0268942,0.0257153,0.00679883,0.0106337,0.0107567,0.00835054,0.0177492,0.0340234,0.0142021,0.0241748,0.0450816,0.0328025,0.00782034,0.0095325,0.0230872,0.0118348,0,0,0,0,0
116,0.0142655,0.0217727,0.0307822,0.018705,0.0177274,0.0135909,0,0,0.0137695,0,0.0194465,0.0101945,0.0387757,0.0259454,0.0319074,0.0162704,0.0142341,0.0230852,0.00980926,0.0120941,0.0111874,0.0258821,0.0131884,0.0191946,0.00929618,0.00716696,0.0441932,0.00992331,0.00566572,0.00675024,0.0332562,0.0144487,0.0335689,0.00856667,0.0145196,0,0,0.0386343,0,0.0160395,0.0236096,0.0387202,0.0420145,0.0372788,0.00887874,0.0234143,0.0254867,0.00698884,0.01074,0.0121893,0.00969903,0.0150832,0.0338292,0.0136308,0.0208661,0.0410377,0.0325431,0.00772035,0.00940201,0.022674,0.0115331,0,0,0,0,0
117,0.0142017,0.0216147,0.0296594,0.0187475,0.0173102,0.01366,0,0,0.0139719,0,0.0193546,0.0103011,0.0385044,0.0253528,0.0315896,0.016729,0.0132682,0.0229184,0.0105177,0.0126775,0.0120938,0.0260294,0.0132662,0.0188141,0.00910156,0.00712423,0.0441173,0.00963429,0.00554488,0.00676846,0.0313153,0.0144694,0.0315391,0.00791883,0.014339,0,0,0.0385514,0,0.0160534,0.0235522,0.0380116,0.03931,0.037399,0.00798012,0.0221718,0.0253709,0.00729323,0.0105367,0.0136139,0.0111722,0.0133929,0.033491,0.0133311,0.0185484,0.0388712,0.0324873,0.0077138,0.00935729,0.0224491,0.0113295,0,0,0,0,0
118,0.014097,0.0215215,0.0279506,0.0187616,0.0168954,0.013602,0,0,0.0142104,0,0.019296,0.0103937,0.0380741,0.0244654,0.0313377,0.0169676,0.0126183,0.0228147,0.0112807,0.0132726,0.0130754,0.0261336,0.0130049,0.0180212,0.00892579,0.00708985,0.0436186,0.00935868,0.00545286,0.00678425,0.0298623,0.014461,0.0300976,0.00744676,0.0140943,0,0,0.0384291,0,0.0160334,0.0234826,0.0372056,0.037231,0.0375907,0.00720141,0.0211654,0.0252531,0.00773437,0.0108683,0.0143102,0.0120755,0.011853,0.0332031,0.0129945,0.016218,0.0375163,0.0324228,0.00770569,0.00933693,0.0223113,0.0111539,0,0,0,0,0
