Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
80,0.0209944,0.0207429,0.0422197,0.02457,0.0242553,0.0186109,0,0,0.0195081,0,0.0148735,0.00961656,0.034029,0.0163565,0.0311472,0.0136471,0.0340854,0.0101854,0.00593534,0.0129876,0.00599999,0.0273185,0.0137681,0.0239936,0.0132869,0.00766683,0.0505272,0.0136352,0.00431077,0.00653338,0.00975159,0.0203828,0.00945881,0.00825734,0.0284397,0,0,0.0273406,0,0.0137699,0.0134019,0.0358599,0.0151143,0.0248909,0.00883011,0.0334739,0.0284444,0.00340981,0.0210423,0.00683373,0.00446113,0.0193778,0.0155967,0.0177604,0.0188261,0.0137124,0.00871285,0.00282946,0.00630198,0.0243742,0.0212028,0,0,0,0,0
81,0.0209393,0.0207394,0.0424432,0.0244668,0.0245766,0.0189426,0,0,0.0194386,0,0.0149544,0.00939818,0.0340226,0.0167343,0.0312511,0.0131629,0.0337976,0.00996543,0.00549581,0.0122383,0.00562023,0.0275479,0.0136371,0.0237184,0.0133239,0.00745747,0.050754,0.0135271,0.0043253,0.00654492,0.00941923,0.0202867,0.00996999,0.00860857,0.0279714,0,0,0.027412,0,0.013733,0.0135346,0.035929,0.0160458,0.0253375,0.0084946,0.0324044,0.0281877,0.00333524,0.0216246,0.00750265,0.00396477,0.0189793,0.0158787,0.017815,0.0186432,0.0138491,0.00892318,0.00306246,0.0063454,0.0243864,0.0211091,0,0,0,0,0
82,0.0209006,0.0207184,0.0426237,0.0243957,0.0248264,0.0192952,0,0,0.0192757,0,0.015004,0.00925126,0.0340488,0.0169982,0.0313899,0.0127491,0.033526,0.00991561,0.00525314,0.01162,0.00531576,0.0277693,0.0135877,0.0234748,0.013386,0.00725277,0.0509493,0.0133767,0.0042973,0.00653915,0.00944498,0.0202003,0.0106554,0.008905,0.0273398,0,0,0.0273371,0,0.0136983,0.013627,0.0358563,0.0171915,0.0257641,0.00794063,0.0313482,0.0279831,0.00332509,0.0221449,0.00793567,0.00373305,0.0185906,0.0161803,0.017748,0.0185609,0.0142828,0.00914787,0.00319393,0.00640519,0.0244383,0.0208841,0,0,0,0,0
83,0.0207349,0.0206429,0.0427458,0.0243706,0.0250583,0.0196953,0,0,0.0190204,0,0.015019,0.00909753,0.0340825,0.0171626,0.031478,0.0124365,0.0332666,0.00999026,0.0051035,0.0111117,0.00511162,0.0279739,0.0135758,0.0232663,0.0134631,0.00707615,0.0510612,0.0131941,0.00427084,0.00651933,0.00983591,0.0201262,0.0116219,0.00914908,0.0270004,0,0,0.0271752,0,0.0136816,0.0136712,0.0358533,0.0185449,0.026203,0.0072585,0.0304881,0.0277729,0.00342402,0.0225953,0.00810913,0.00388673,0.0182717,0.0165172,0.0176774,0.0186604,0.0150259,0.009375,0.00335532,0.00648661,0.0244689,0.0208862,0,0,0,0,0
84,0.0204707,0.0205063,0.042892,0.0243334,0.0253477,0.0200604,0,0,0.0188074,0,0.0150568,0.0089304,0.0341357,0.0174867,0.0315693,0.0121745,0.0330432,0.0101408,0.00506723,0.0106914,0.00500083,0.0281689,0.0135736,0.0231108,0.0135233,0.00694729,0.0511976,0.0130505,0.00430511,0.00651093,0.0104685,0.0200565,0.0129747,0.00936704,0.0268813,0,0,0.026963,0,0.0136783,0.0136902,0.0358794,0.0203957,0.0266133,0.00644066,0.0297138,0.0276074,0.00363064,0.0230223,0.00840287,0.00423523,0.0180614,0.0168877,0.0175927,0.0190573,0.0162891,0.00954015,0.00365274,0.00660034,0.0244419,0.0210337,0,0,0,0,0
85,0.0201517,0.020334,0.0431142,0.0241993,0.0257034,0.0203579,0,0,0.0186824,0,0.0151014,0.00879354,0.0342278,0.0180015,0.031697,0.0120125,0.0328821,0.0103442,0.0049927,0.0104613,0.00493276,0.0283308,0.0136153,0.0230803,0.0135628,0.00683217,0.0513639,0.0129556,0.0043338,0.00651157,0.0114466,0.0199997,0.0146645,0.00958754,0.0267861,0,0,0.026723,0,0.0136901,0.0137366,0.0360061,0.0227571,0.0270676,0.00541322,0.0289667,0.0274076,0.00387761,0.0233576,0.00877399,0.00464095,0.0179715,0.017402,0.0174518,0.0198226,0.0182134,0.00961002,0.00390992,0.00669292,0.0243412,0.0211637,0,0,0,0,0
86,0.0198352,0.0201656,0.0433233,0.0240807,0.0261067,0.0206675,0,0,0.0184997,0,0.0151972,0.00863449,0.0343946,0.0186188,0.031815,0.0118805,0.0327633,0.0105764,0.00489251,0.0101087,0.00487051,0.0284493,0.0136852,0.0231311,0.0136032,0.00668798,0.0515442,0.0128694,0.00443033,0.00647423,0.012814,0.0199573,0.0164538,0.00983654,0.0266558,0,0,0.0264564,0,0.0137173,0.0137958,0.0362381,0.0252898,0.0275557,0.00430017,0.0282607,0.0272248,0.00406976,0.0235001,0.0088001,0.00500233,0.0178748,0.0181468,0.0172251,0.0206701,0.0206833,0.00960737,0.00410399,0.00674132,0.0242001,0.0212742,0,0,0,0,0
87,0.0195359,0.0199949,0.0434503,0.023975,0.0264736,0.0209904,0,0,0.0182575,0,0.0153104,0.00845959,0.0346649,0.0192894,0.0319153,0.0117494,0.032687,0.0107501,0.00480618,0.00962821,0.00476877,0.0285298,0.0137535,0.0231258,0.013691,0.00650808,0.0516897,0.012798,0.00454515,0.00644611,0.0144026,0.0198467,0.0182603,0.0100924,0.0265438,0,0,0.0261838,0,0.0136661,0.0138316,0.0365903,0.027877,0.0280833,0.00346004,0.02762,0.0270662,0.00411638,0.0233861,0.00876511,0.0051339,0.017726,0.0191084,0.0169402,0.0215238,0.0234085,0.00958643,0.00415903,0.00672937,0.0240227,0.0213068,0,0,0,0,0
88,0.0191794,0.0197581,0.0435226,0.0238483,0.0268059,0.0212935,0,0,0.0180381,0,0.0153746,0.00833071,0.0349889,0.0200195,0.0320529,0.0116805,0.0325861,0.0109026,0.00470452,0.00918552,0.00462906,0.0285862,0.0137814,0.0230384,0.0138338,0.00633528,0.0517979,0.012763,0.00444871,0.00649124,0.0160567,0.0197468,0.0200384,0.0102775,0.0264678,0,0,0.0258941,0,0.0136383,0.0138387,0.0369955,0.0304171,0.0286092,0.00283348,0.0270335,0.0269026,0.00402115,0.0230211,0.00856159,0.00497313,0.0174843,0.0202665,0.0165951,0.0223444,0.0262861,0.00950663,0.00412419,0.00668547,0.0238155,0.0211565,0,0,0,0,0
89,0.0188011,0.0194914,0.0436035,0.0237356,0.0271291,0.0215875,0,0,0.0178254,0,0.0154332,0.0081871,0.0352966,0.0206623,0.0322379,0.0116199,0.0323986,0.0110286,0.00465583,0.00888075,0.00444745,0.0285936,0.0137905,0.022922,0.0139565,0.0061995,0.0518529,0.0126757,0.00440867,0.00650184,0.0177213,0.0197129,0.0216276,0.0104276,0.0264786,0,0,0.0255755,0,0.0136868,0.0138465,0.0373719,0.0326757,0.0291249,0.00219259,0.0264541,0.0268069,0.00377962,0.0224485,0.00799233,0.00452703,0.0172456,0.0216349,0.0160706,0.0229729,0.0292259,0.00939848,0.00415552,0.00664041,0.0236175,0.0209615,0,0,0,0,0
90,0.018421,0.0192529,0.0436104,0.0236145,0.0273889,0.0219561,0,0,0.0175266,0,0.0155153,0.00803936,0.0354031,0.0212474,0.0323901,0.0115308,0.0321719,0.0111355,0.00455748,0.00866682,0.00426727,0.0285595,0.013756,0.0227266,0.0140173,0.00609103,0.051738,0.0125326,0.00448062,0.00644772,0.0193841,0.0197021,0.0229181,0.010495,0.0263972,0,0,0.0250939,0,0.0137482,0.0137928,0.0376012,0.0345342,0.0295974,0.00140403,0.0259413,0.0267258,0.00352134,0.0216993,0.00746103,0.0038644,0.0168219,0.0231621,0.0153987,0.0233954,0.0321417,0.00924234,0.0041898,0.00657769,0.0233603,0.02091,0,0,0,0,0
91,0.0180791,0.0189889,0.0434566,0.0234725,0.0274991,0.0224038,0,0,0.0172221,0,0.0156088,0.0078486,0.0352451,0.0217679,0.0324922,0.0114562,0.0318737,0.0111983,0.00441841,0.00849731,0.00410938,0.0284934,0.0136997,0.0225372,0.01401,0.00602845,0.0513845,0.0123749,0.00452798,0.00639385,0.0209975,0.0196396,0.0238957,0.010517,0.0262386,0,0,0.0246845,0,0.0137581,0.0137528,0.0376414,0.0359997,0.0300617,0.00123496,0.0254719,0.0265399,0.00334268,0.020779,0.00692478,0.0030811,0.0161584,0.024906,0.0146082,0.0234051,0.0349371,0.0090574,0.00407914,0.00652153,0.0229888,0.0211156,0,0,0,0,0
92,0.0177769,0.0186826,0.0431614,0.0233414,0.0275616,0.0227251,0,0,0.0169011,0,0.015688,0.00759489,0.0351169,0.0223083,0.0326652,0.0113013,0.0314084,0.0112349,0.00437022,0.00833178,0.00395198,0.0284006,0.0136284,0.0223632,0.0139855,0.00601463,0.0509243,0.0121998,0.00455477,0.00634716,0.02226,0.0195885,0.0244495,0.0105035,0.0260931,0,0,0.0242962,0,0.0137724,0.0137418,0.0376234,0.0372789,0.03049,0.00265869,0.0249514,0.0263365,0.00331058,0.0197601,0.00646078,0.00215947,0.015555,0.0267912,0.0137351,0.0231992,0.0372759,0.00882886,0.00391073,0.0064589,0.022788,0.0210284,0,0,0,0,0
93,0.0174717,0.0182959,0.042797,0.023191,0.0275834,0.0228309,0,0,0.0164384,0,0.0158146,0.00729852,0.035058,0.02287,0.0329071,0.0110608,0.0307052,0.0111681,0.00435944,0.00826488,0.00375245,0.0282761,0.0135307,0.0222387,0.0139071,0.00601575,0.0504306,0.0119395,0.00461864,0.00627287,0.0233481,0.0195058,0.0248855,0.0104484,0.0259089,0,0,0.0238941,0,0.0137684,0.0137345,0.0377213,0.0381538,0.0310132,0.00467749,0.0242616,0.0260981,0.0034173,0.0187573,0.00602354,0.00148719,0.0151183,0.0288807,0.0130446,0.0229401,0.0392952,0.00859095,0.00378083,0.00639198,0.0225732,0.0205627,0,0,0,0,0
94,0.0171637,0.0178613,0.0424133,0.0229976,0.027577,0.0228505,0,0,0.0159185,0,0.015996,0.00695454,0.0350576,0.0234547,0.0331742,0.0108897,0.0298901,0.0110048,0.00424311,0.00823752,0.00351131,0.0281145,0.0134283,0.0220884,0.0138196,0.00600729,0.0499152,0.0116013,0.00472066,0.00616864,0.0242264,0.0194048,0.0250925,0.0104334,0.0256986,0,0,0.023486,0,0.0137507,0.0137322,0.0379028,0.0379441,0.0316883,0.00697194,0.023497,0.0257967,0.00369654,0.0178029,0.00566045,0.0014738,0.0145857,0.031138,0.0126097,0.0225657,0.0406681,0.00836089,0.00369759,0.00633001,0.0220441,0.0203961,0,0,0,0,0
95,0.0168438,0.01744,0.0419683,0.0227937,0.0275288,0.022946,0,0,0.0154277,0,0.0161474,0.00660058,0.035148,0.0241131,0.0334182,0.0107984,0.0290919,0.0107791,0.00418158,0.00816399,0.0032892,0.027946,0.0133208,0.0217951,0.0137527,0.00599192,0.0493165,0.0112533,0.00479422,0.00607541,0.0246514,0.0193491,0.0251521,0.0105364,0.0254976,0,0,0.0230805,0,0.0137876,0.0137884,0.0380746,0.0367775,0.0324535,0.00954751,0.022748,0.025452,0.00404701,0.0169924,0.00588777,0.00182218,0.0147141,0.0333842,0.0128125,0.0223252,0.0409169,0.00816453,0.0036848,0.00627839,0.0215175,0.0204465,0,0,0,0,0
96,0.016672,0.0171615,0.0416706,0.0226098,0.0275694,0.0232774,0,0,0.0149027,0,0.016304,0.00633784,0.0352592,0.0248961,0.0336349,0.0108213,0.0287236,0.0106725,0.00416199,0.00811253,0.00321074,0.0279121,0.013307,0.0216553,0.0137712,0.00591888,0.0489395,0.0109769,0.00484916,0.00604573,0.0241453,0.0192639,0.0244229,0.0109958,0.0253924,0,0,0.0227472,0,0.0137537,0.0137677,0.0382591,0.034378,0.0332329,0.0125899,0.0222962,0.0252094,0.00437334,0.0163626,0.00614501,0.00234894,0.0155609,0.0355269,0.0136223,0.0220643,0.0394868,0.00801232,0.00353056,0.00619476,0.0211867,0.0202656,0,0,0,0,0
97,0.0166334,0.0170797,0.0416441,0.0224756,0.0277938,0.0238489,0,0,0.0144964,0,0.0163761,0.0061479,0.0353477,0.0258933,0.0338349,0.0108539,0.0290102,0.0106971,0.00419027,0.00809953,0.00330242,0.028031,0.0134995,0.0218447,0.0139071,0.00580391,0.048971,0.0108763,0.00486138,0.00602361,0.0224592,0.0192651,0.0225434,0.011772,0.0253725,0,0,0.0224544,0,0.0137516,0.0136403,0.0384359,0.0306389,0.0338953,0.0160769,0.0223455,0.0251319,0.00462635,0.0160036,0.00635995,0.00315908,0.0170887,0.0373637,0.0149386,0.021937,0.0360661,0.00789992,0.00339534,0.00613219,0.0210867,0.0202949,0,0,0,0,0
98,0.0165819,0.0171125,0.0418123,0.0224301,0.0281399,0.024524,0,0,0.0143374,0,0.0164516,0.00604549,0.0354306,0.027042,0.0340404,0.0110183,0.0297947,0.0108875,0.00419803,0.00811402,0.00348884,0.0282516,0.013846,0.0221841,0.0141343,0.00570746,0.0493386,0.0109432,0.00490714,0.00602122,0.0197509,0.0193502,0.0200411,0.0126221,0.0253514,0,0,0.0221708,0,0.013787,0.0134148,0.0386032,0.0266261,0.0344282,0.0197592,0.0227862,0.0250464,0.00482902,0.0159684,0.00665616,0.00428706,0.0192991,0.0387701,0.0166164,0.0223745,0.0312415,0.00785623,0.00325757,0.00609169,0.0210673,0.0205082,0,0,0,0,0
99,0.0165691,0.0171173,0.0420991,0.0224072,0.0285309,0.0250347,0,0,0.014308,0,0.0165089,0.00600458,0.0355054,0.0282107,0.0342071,0.0113479,0.0306423,0.0110227,0.00421506,0.00811959,0.00370013,0.0285107,0.0142882,0.0226748,0.0143634,0.00564643,0.0499312,0.0110403,0.00495126,0.00598501,0.0165312,0.0193829,0.0179181,0.013378,0.025313,0,0,0.0219962,0,0.0137559,0.0132301,0.0387464,0.0227099,0.0348442,0.023245,0.0232171,0.0249121,0.00510181,0.0160701,0.0073974,0.00562027,0.021897,0.0398005,0.0183125,0.0234868,0.0257611,0.0078492,0.00291245,0.00605458,0.0209495,0.020687,0,0,0,0,0
100,0.0166233,0.0171123,0.0424458,0.02237,0.0288559,0.0253562,0,0,0.0143783,0,0.0165657,0.00602459,0.0355913,0.0292261,0.0342794,0.0117961,0.0314886,0.0111514,0.00425307,0.00809525,0.00390085,0.028737,0.0146869,0.0231335,0.0145328,0.00563085,0.0505332,0.0111362,0.00498579,0.00597055,0.0134274,0.019381,0.0165481,0.0139849,0.0252393,0,0,0.0218899,0,0.013703,0.0130917,0.0389168,0.0197234,0.0351257,0.0263474,0.0235629,0.0247792,0.00546358,0.0162219,0.00840323,0.0068963,0.0243843,0.04052,0.0197964,0.0250005,0.0206422,0.00784004,0.00259818,0.00603845,0.0207469,0.0207762,0,0,0,0,0
101,0.0167182,0.0171814,0.0427977,0.0223588,0.0290962,0.0258477,0,0,0.0145286,0,0.0165541,0.00605879,0.0356445,0.0301056,0.0342594,0.012371,0.0324416,0.0113055,0.00426542,0.00813215,0.00412188,0.0289447,0.0150297,0.0235341,0.0146599,0.00564323,0.0511756,0.0112457,0.00504298,0.00595309,0.0105169,0.0194017,0.0157463,0.0144677,0.0251533,0,0,0.0217473,0,0.0136818,0.0129608,0.0391309,0.0182626,0.0352717,0.0291179,0.0239975,0.0246722,0.00588498,0.016389,0.00908881,0.00797311,0.026424,0.0409079,0.0208772,0.0265313,0.0162779,0.00782093,0.00259447,0.00603073,0.0206071,0.0208007,0,0,0,0,0
102,0.0168002,0.0172987,0.0431535,0.0223845,0.0291273,0.0261059,0,0,0.0146004,0,0.0165805,0.00609602,0.0357179,0.0307443,0.0341768,0.0128174,0.0332887,0.0114779,0.00428692,0.00829682,0.00432412,0.0290774,0.0152426,0.023843,0.0146651,0.00568441,0.0517725,0.0113697,0.00515159,0.0059335,0.00838727,0.0194406,0.0153796,0.0148186,0.0250522,0,0,0.0216403,0,0.013691,0.0128442,0.0392799,0.0183589,0.0352886,0.0311671,0.0244219,0.0245504,0.00623648,0.0164837,0.00967945,0.00864473,0.0277991,0.0411386,0.0215276,0.0277148,0.0134,0.00778387,0.00286065,0.00600581,0.02048,0.0207837,0,0,0,0,0
103,0.0168766,0.0174097,0.0434253,0.0224069,0.0289803,0.0261639,0,0,0.0147491,0,0.016556,0.00618265,0.0357723,0.0310726,0.0341016,0.0132546,0.0339979,0.011585,0.00440737,0.00854581,0.00456824,0.0291581,0.0154366,0.0241149,0.0145939,0.00573057,0.0524364,0.0115365,0.00521093,0.00593692,0.00737391,0.0194845,0.0151857,0.0151214,0.0249574,0,0,0.0215532,0,0.0136962,0.0127036,0.0393484,0.0190708,0.0352561,0.0323241,0.0248444,0.0244388,0.00650221,0.0165222,0.0101581,0.00894261,0.0284662,0.0412733,0.0218311,0.02839,0.0118477,0.00772228,0.00299068,0.0059657,0.0203486,0.0207745,0,0,0,0,0
104,0.0169329,0.0175172,0.0434658,0.0224401,0.0286948,0.0262245,0,0,0.0149714,0,0.0165237,0.00628686,0.0357798,0.031163,0.0340095,0.0136807,0.0344584,0.0116194,0.0045748,0.00877752,0.00482581,0.0291302,0.0156749,0.0243689,0.0144231,0.00580142,0.0529021,0.011722,0.00526227,0.00593435,0.00757931,0.0195091,0.015184,0.0153128,0.0248558,0,0,0.021523,0,0.0136862,0.0125823,0.0392423,0.0203736,0.035205,0.032469,0.0251806,0.0242936,0.00660375,0.0166179,0.010448,0.00892121,0.0284468,0.0413818,0.0218063,0.028612,0.0120368,0.00765892,0.00297217,0.00592152,0.0202765,0.0209298,0,0,0,0,0
105,0.0170722,0.0178119,0.0435106,0.0224911,0.0283685,0.026392,0,0,0.0152677,0,0.0165284,0.00645803,0.0356629,0.0312612,0.0339212,0.0142139,0.0350869,0.0118803,0.00484892,0.00916758,0.00519114,0.0291075,0.0160393,0.0246684,0.0142448,0.00588466,0.0533783,0.0119929,0.00532905,0.00596613,0.00844519,0.019554,0.0152473,0.0156608,0.0247578,0,0,0.0215138,0,0.0136686,0.0124378,0.038916,0.0212339,0.0352159,0.0319027,0.0257407,0.0240497,0.00663792,0.0168499,0.0103144,0.00899649,0.02787,0.0413292,0.0213836,0.0283968,0.0131383,0.00764854,0.00282046,0.00589251,0.020481,0.0214094,0,0,0,0,0
106,0.0169679,0.0178319,0.0437868,0.0225336,0.0288196,0.0264052,0,0,0.015299,0,0.0165204,0.00656166,0.0355265,0.0320668,0.0337844,0.014531,0.0350718,0.0120101,0.00528966,0.00979912,0.00543989,0.0293698,0.0155735,0.0248599,0.0142368,0.00420845,0.054423,0.0121449,0.00539134,0.00597298,0.0105386,0.0195522,0.0159019,0.0156852,0.0243742,0,0,0.0213652,0,0.0136716,0.0122742,0.0384847,0.0222458,0.0353491,0.0303096,0.0256909,0.0234408,0.00653866,0.0171132,0.0100332,0.00873353,0.0267446,0.0411796,0.020667,0.0278373,0.0155107,0.00754649,0.00248923,0.00580866,0.020468,0.0214032,0,0,0,0,0
107,0.0169163,0.0177685,0.0437751,0.0225375,0.0289087,0.0264943,0,0,0.0152542,0,0.0165029,0.00658366,0.0354624,0.0325325,0.0336575,0.0149802,0.0347518,0.012081,0.00558821,0.0102415,0.00574508,0.0294043,0.0153294,0.0249758,0.0141813,0.0034479,0.055051,0.0122131,0.00542378,0.00593854,0.0132671,0.019525,0.016989,0.0156244,0.0240565,0,0,0.0209419,0,0.0136543,0.0120977,0.0381066,0.0236467,0.0356243,0.0283357,0.0252951,0.0230136,0.00642946,0.0174629,0.00974092,0.0083008,0.0253701,0.0407199,0.019647,0.027094,0.0185363,0.00729936,0.00216769,0.00568248,0.0203269,0.0210302,0,0,0,0,0
108,0.0167582,0.0176544,0.043614,0.0225398,0.0287392,0.0266622,0,0,0.0153284,0,0.0164727,0.00664341,0.0354754,0.0327546,0.0334929,0.0154818,0.0345478,0.0120173,0.00580952,0.0105775,0.00604527,0.029381,0.0152142,0.024984,0.0140685,0.00309899,0.0554798,0.0122718,0.00544056,0.00592368,0.0163201,0.0195053,0.0181454,0.0155956,0.0237678,0,0,0.0205475,0,0.0136489,0.0119663,0.0379775,0.0252282,0.0359821,0.026569,0.0248772,0.0226549,0.00630585,0.0179667,0.00961351,0.00783819,0.0240436,0.0401054,0.0185135,0.0262441,0.0220419,0.00704706,0.00189027,0.00555855,0.0202493,0.0208433,0,0,0,0,0
109,0.0164604,0.017506,0.0439352,0.022552,0.0292506,0.0265618,0,0,0.0152893,0,0.0164695,0.00672199,0.0355358,0.033507,0.033288,0.0160219,0.0347124,0.0118871,0.00618989,0.01104,0.00647431,0.0296524,0.0151312,0.0251378,0.0144237,0.0022065,0.0565,0.0123256,0.00546679,0.00594165,0.0188662,0.019525,0.0195465,0.0158176,0.0235418,0,0,0.0201796,0,0.0136793,0.0118493,0.0380831,0.027,0.0364259,0.0255014,0.0246191,0.0223392,0.00623276,0.0185101,0.00965554,0.00746146,0.0228556,0.0395955,0.0175801,0.025232,0.0251174,0.00677951,0.00166001,0.00545736,0.0203385,0.0208939,0,0,0,0,0
110,0.0160823,0.0173959,0.0444938,0.0225525,0.0299874,0.0264756,0,0,0.015208,0,0.0164769,0.00676993,0.0356288,0.0343392,0.0330326,0.0166334,0.0350882,0.0116851,0.00666069,0.0116044,0.00703993,0.0299937,0.0151934,0.0254529,0.0150255,0.00184648,0.0577134,0.0123187,0.00548679,0.00598057,0.0193688,0.0195774,0.02066,0.0161229,0.0234347,0,0,0.0198762,0,0.0137446,0.0117346,0.0382788,0.028999,0.0368734,0.0247209,0.0244914,0.0220362,0.00609414,0.0188927,0.00926804,0.00684182,0.0219374,0.039493,0.0172552,0.0242928,0.0263384,0.0065161,0.00150889,0.00537164,0.020542,0.0206781,0,0,0,0,0
111,0.0157508,0.017316,0.0450541,0.0225326,0.0305495,0.0264844,0,0,0.0151093,0,0.0164693,0.00679253,0.0357712,0.0351006,0.032808,0.017223,0.0355396,0.0114678,0.00711739,0.0122007,0.00765626,0.0302779,0.0153349,0.0258171,0.015576,0.00235273,0.0589419,0.0122121,0.0054975,0.00603393,0.0174131,0.0195772,0.020369,0.0164596,0.023333,0,0,0.0196428,0,0.0137881,0.0117128,0.0382554,0.0301895,0.0372898,0.0235644,0.0246045,0.0216265,0.00557911,0.0188265,0.00865761,0.00569281,0.0214376,0.039546,0.0174656,0.0236806,0.0249384,0.00624743,0.00145191,0.00523612,0.0206216,0.0201682,0,0,0,0,0
112,0.0155626,0.0171725,0.0452255,0.0225363,0.0305897,0.0264587,0,0,0.0150029,0,0.0164787,0.00678915,0.0359594,0.0353825,0.0325653,0.0177895,0.0359913,0.0111753,0.00749169,0.0126608,0.00820146,0.0303555,0.0154428,0.0259706,0.0157364,0.00273262,0.0598487,0.0120322,0.00552174,0.00605591,0.0142484,0.0195101,0.0188037,0.016682,0.0231769,0,0,0.0193799,0,0.0137926,0.011682,0.037978,0.030361,0.0375735,0.0224386,0.0249411,0.0211214,0.0046947,0.0182309,0.00781335,0.00415885,0.0214927,0.0392873,0.0177679,0.0235378,0.0219701,0.00592355,0.00140037,0.00502209,0.0207307,0.0198936,0,0,0,0,0
113,0.0155688,0.0170385,0.044997,0.0225579,0.0301886,0.0263638,0,0,0.014964,0,0.0164856,0.00689093,0.0361385,0.0350909,0.0323176,0.018319,0.0364608,0.0108316,0.00783466,0.0130265,0.00873675,0.0302524,0.0155299,0.0258637,0.0155513,0.00270059,0.0602221,0.0118437,0.00551799,0.00610054,0.0114183,0.0194212,0.0173325,0.016811,0.0229648,0,0,0.0193028,0,0.0137643,0.0117002,0.0374674,0.0301274,0.0377886,0.0228417,0.0253379,0.0205372,0.00430823,0.0172801,0.00684357,0.00293026,0.0220518,0.038764,0.0179609,0.0236511,0.0192482,0.0056527,0.00134887,0.00499089,0.0208549,0.0198189,0,0,0,0,0
114,0.0157085,0.0170012,0.0440072,0.022576,0.029117,0.0262329,0,0,0.015002,0,0.016454,0.00709906,0.0362422,0.0341182,0.0320802,0.0188364,0.0369583,0.0105289,0.00816492,0.0133559,0.00934433,0.0299377,0.0155419,0.0254173,0.0149964,0.00226082,0.0599018,0.0116873,0.00547251,0.00614492,0.00990278,0.0193937,0.016522,0.0169703,0.022847,0,0,0.0191609,0,0.013753,0.0116132,0.0368188,0.0297809,0.0380154,0.0247751,0.025729,0.0201283,0.00432353,0.0164314,0.0063709,0.00246455,0.0228074,0.0384067,0.0181304,0.0236787,0.01775,0.00535274,0.00127863,0.00496096,0.0208975,0.01958,0,0,0,0,0
115,0.0157458,0.0169533,0.0420032,0.0226152,0.0274039,0.0260173,0,0,0.0151486,0,0.0164124,0.00722539,0.0361823,0.0322928,0.0318387,0.0192837,0.0374431,0.0102049,0.00853753,0.0137094,0.0101039,0.0294385,0.0153514,0.0245536,0.0139986,0.00183889,0.0587727,0.0115587,0.00541433,0.00615942,0.0101196,0.0194156,0.0160547,0.0172566,0.0228799,0,0,0.018854,0,0.0137513,0.0114827,0.036087,0.0293095,0.0383032,0.026748,0.0260975,0.019994,0.00439599,0.0160826,0.00610562,0.00248142,0.0231228,0.0382524,0.0182828,0.0233221,0.0181213,0.00498141,0.00118666,0.00487791,0.0210451,0.0195058,0,0,0,0,0
116,0.0156051,0.01683,0.0386948,0.0226971,0.0247693,0.0256427,0,0,0.0153489,0,0.016346,0.0073091,0.0360242,0.0293739,0.031627,0.0194755,0.0378941,0.00994982,0.00896469,0.0140826,0.0111156,0.0287761,0.0150411,0.0231603,0.0124876,0.00279732,0.0563902,0.0114382,0.00533159,0.00616727,0.0113928,0.0194769,0.015655,0.0175285,0.0228851,0,0,0.0185239,0,0.0137684,0.0113436,0.0353013,0.029035,0.0386538,0.0276468,0.0265128,0.019908,0.00436784,0.016464,0.00596789,0.00260463,0.0225986,0.0379995,0.0180887,0.0225298,0.0199545,0.00460715,0.00110774,0.00479952,0.0212342,0.0195154,0,0,0,0,0
117,0.0154508,0.0167248,0.0342799,0.0227942,0.0214261,0.0251236,0,0,0.0156055,0,0.0162528,0.00746258,0.0359308,0.0253998,0.0314461,0.0194856,0.0384357,0.00976848,0.00945043,0.0144903,0.0124609,0.0280887,0.0148644,0.0214144,0.0109024,0.00525586,0.0530897,0.0113676,0.00525494,0.00618618,0.0125073,0.0195481,0.0152449,0.0177568,0.0229564,0,0,0.0182207,0,0.0137679,0.0111399,0.0344998,0.0286999,0.0389793,0.0271487,0.0270584,0.0199399,0.00420301,0.0174159,0.00599911,0.00297234,0.0214642,0.0374789,0.0175766,0.0214514,0.0219423,0.00423435,0.0010545,0.00474969,0.0213839,0.019211,0,0,0,0,0
118,0.0153589,0.0165975,0.0302464,0.0229491,0.0189349,0.024488,0,0,0.0158302,0,0.0161179,0.00760949,0.0359911,0.0219532,0.0313551,0.0191663,0.0390139,0.00970634,0.00990071,0.0148074,0.013739,0.0277423,0.0144078,0.0194875,0.00998532,0.00695857,0.0501004,0.0113834,0.00516359,0.00625484,0.0127679,0.0196386,0.0147912,0.0179294,0.0229185,0,0,0.0179777,0,0.0137606,0.0108475,0.033751,0.0280604,0.0392613,0.0259515,0.0275905,0.0198755,0.00409405,0.0184963,0.005755,0.00365722,0.0202429,0.036753,0.0168815,0.0203905,0.0229711,0.00388249,0.00114176,0.00464768,0.0213223,0.0188858,0,0,0,0,0
