Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
37,0.0114389,0.0105317,0.0389583,0.0199793,0.0202179,0.0143736,0,0,0.00778262,0,0.0174852,0.00706084,0.0353362,0.0129673,0.0274918,0.0131651,0.0150127,0.0104413,0.00404372,0.0133305,0.00490392,0.0285638,0.0122484,0.0195639,0.0118555,0.0123901,0.0477956,0.00403724,0.00235211,0.00705426,0.0288121,0.0187003,0.0231856,0.0218876,0.00870612,0,0,0.00494684,0,0.0142045,0.00571837,0.0394251,0.0219806,0.0320798,0.0223652,0.0238099,0.0117957,0.00607491,0.0217683,0.00534718,0.00764858,0.0103334,0.0244073,0.0117929,0.0111137,0.0280362,0.00298895,0.00314282,0.00609959,0.0105535,0.00613012,0,0,0,0,0
38,0.0112439,0.0103408,0.0411177,0.0197216,0.0211414,0.0134411,0,0,0.00783868,0,0.0175525,0.00717169,0.0351744,0.0139553,0.0279195,0.011493,0.0133154,0.0108923,0.00312299,0.0112934,0.00574332,0.0304253,0.0118537,0.0191733,0.01153,0.0135156,0.0501244,0.0039115,0.00241253,0.00714738,0.0291586,0.0185652,0.0238012,0.0212042,0.00827684,0,0,0.0047945,0,0.0141751,0.00572223,0.0394167,0.0227415,0.0320657,0.0214824,0.0224732,0.0114116,0.00653242,0.0219188,0.00582328,0.00782612,0.0101698,0.0246292,0.0118572,0.0110947,0.0280573,0.00307513,0.00310299,0.00608287,0.0100401,0.00584354,0,0,0,0,0
39,0.0109947,0.0103902,0.043107,0.01952,0.0220036,0.0127586,0,0,0.00804453,0,0.0177804,0.00738566,0.0353074,0.0138015,0.0283815,0.00982672,0.0116777,0.0113548,0.00427606,0.0106217,0.00711576,0.0316549,0.0116801,0.0189549,0.0114413,0.0143973,0.0522267,0.00382105,0.00249273,0.00723381,0.0293668,0.0184446,0.0241423,0.0205939,0.00785845,0,0,0.00482509,0,0.0141365,0.00573187,0.0392977,0.0233334,0.0319557,0.0206455,0.0212681,0.0110755,0.00693196,0.0220603,0.00622121,0.00805064,0.0102164,0.0246753,0.0118934,0.0112564,0.028002,0.00329499,0.00298273,0.00613614,0.00965292,0.00555961,0,0,0,0,0
40,0.0107888,0.0105494,0.044589,0.0193853,0.0233809,0.0123438,0,0,0.00846422,0,0.0179453,0.00772464,0.0356288,0.0140318,0.0288454,0.00753904,0.0102335,0.0118858,0.00548888,0.0103483,0.00823166,0.0322295,0.0112258,0.01866,0.0114199,0.0148782,0.0534969,0.00381894,0.00266079,0.00738108,0.02945,0.0183837,0.0242835,0.0201375,0.00756097,0,0,0.0049589,0,0.0141623,0.00584602,0.0391409,0.0238679,0.0318458,0.0199487,0.0202546,0.0108787,0.00714313,0.0222604,0.00637135,0.00819247,0.0104773,0.0245701,0.0120129,0.0117402,0.0277955,0.00352391,0.00298845,0.00622934,0.0095335,0.00544268,0,0,0,0,0
41,0.0105471,0.0105499,0.0453579,0.0192668,0.0252727,0.0121681,0,0,0.00881394,0,0.0180538,0.00795052,0.0359845,0.0159177,0.029165,0.00577417,0.0092211,0.0123057,0.00601733,0.0103172,0.0089665,0.0324229,0.0105756,0.0184137,0.0116666,0.0149117,0.0537812,0.00378036,0.00273287,0.00747394,0.0292802,0.0183404,0.0243246,0.0198244,0.00733058,0,0,0.00514551,0,0.0141803,0.00602288,0.0394012,0.0244654,0.0317452,0.0194551,0.0195268,0.0107467,0.00711427,0.022414,0.00640123,0.00812703,0.010918,0.0243304,0.0122005,0.0122548,0.0272591,0.00375384,0.00306468,0.00621323,0.00956657,0.00542178,0,0,0,0,0
42,0.0104473,0.0105826,0.0448098,0.0191614,0.0266124,0.0122192,0,0,0.00908273,0,0.0181704,0.00805739,0.0359486,0.0185038,0.0294004,0.00527659,0.00868955,0.0125146,0.00592192,0.0102816,0.00904274,0.0323916,0.0100437,0.018063,0.011901,0.0148556,0.0526366,0.00372791,0.0028241,0.00749457,0.0289945,0.018309,0.0243973,0.019607,0.0071839,0,0,0.00528589,0,0.0141622,0.00619582,0.0395539,0.0251004,0.0315073,0.0191528,0.0192137,0.0106832,0.00706972,0.0224936,0.00642966,0.00799886,0.0114886,0.0239673,0.0125011,0.0129701,0.0265869,0.00390885,0.00308951,0.00615923,0.00968816,0.00538703,0,0,0,0,0
43,0.0104531,0.0105942,0.0436406,0.0191437,0.0264595,0.0123825,0,0,0.00934879,0,0.018215,0.00810718,0.0355794,0.0189424,0.0295169,0.00556692,0.00874888,0.01252,0.0054442,0.0102508,0.00853871,0.0321901,0.00979776,0.0175408,0.0118756,0.0148977,0.051242,0.0037065,0.00285754,0.0075043,0.0284279,0.0182767,0.0242634,0.0195076,0.00711581,0,0,0.00551986,0,0.0141303,0.00636302,0.0396148,0.0255572,0.0311845,0.0190527,0.019378,0.0107034,0.00695877,0.0225219,0.00646463,0.00774638,0.0120212,0.0234351,0.0128393,0.0136873,0.0256025,0.00400256,0.00304632,0.00621463,0.00978063,0.00535815,0,0,0,0,0
44,0.0105767,0.0106118,0.0425863,0.0191846,0.024671,0.0125467,0,0,0.0096275,0,0.0182244,0.00820029,0.0351267,0.0161821,0.0296125,0.00615527,0.0091783,0.0123883,0.00460259,0.0101066,0.00760347,0.0315983,0.00981685,0.0169132,0.0115354,0.0149937,0.0505519,0.00366225,0.00283757,0.00745,0.0276854,0.0182736,0.0239328,0.0194682,0.00707542,0,0,0.00563671,0,0.0141174,0.00642698,0.039584,0.0259725,0.0307909,0.0190694,0.0197986,0.0107127,0.00679408,0.0225312,0.00642183,0.00738023,0.0125706,0.0227505,0.0132038,0.0144245,0.024377,0.0039828,0.0030383,0.00617736,0.00982088,0.00534283,0,0,0,0,0
45,0.0107626,0.0105949,0.0422017,0.0192299,0.0220953,0.0126837,0,0,0.00995551,0,0.0181704,0.00830802,0.0347288,0.0117836,0.0296524,0.00712777,0.00975314,0.0122128,0.00351214,0.0103565,0.00653122,0.0305192,0.0101228,0.0166134,0.0111049,0.0148307,0.0506144,0.00364399,0.00276405,0.00745501,0.0267402,0.018331,0.0235598,0.0194185,0.00703793,0,0,0.00564655,0,0.0141399,0.00634597,0.0394427,0.026445,0.0304029,0.0192078,0.0203435,0.0106624,0.00656493,0.0225702,0.00633367,0.006992,0.0131845,0.0219513,0.0136457,0.0151341,0.0228201,0.00385569,0.00302205,0.00605024,0.00985455,0.00534707,0,0,0,0,0
46,0.0107885,0.0105246,0.0421405,0.0192909,0.0199612,0.012741,0,0,0.0103157,0,0.0180904,0.00838881,0.0343249,0.00817642,0.029588,0.00859706,0.0103406,0.0119865,0.00254604,0.0109172,0.00562161,0.0290262,0.0105721,0.0166854,0.0109239,0.0143131,0.0504655,0.00363135,0.00264046,0.00747094,0.025551,0.0183778,0.0230765,0.0192918,0.00697289,0,0,0.00575997,0,0.0141528,0.00633999,0.0392937,0.026736,0.0300897,0.0195126,0.0209625,0.0105795,0.00629156,0.0226341,0.00618638,0.00655598,0.0137656,0.0210246,0.0140761,0.0157161,0.0209286,0.00381261,0.00305728,0.00598662,0.00983928,0.00533811,0,0,0,0,0
47,0.0105827,0.0104889,0.0420803,0.0193481,0.0190718,0.0127487,0,0,0.0107632,0,0.0179792,0.00851307,0.0339656,0.00768486,0.0294479,0.0101425,0.0107686,0.0116475,0.00249484,0.0117763,0.00551564,0.0274951,0.0110712,0.0170135,0.0109497,0.0134848,0.0501802,0.00367932,0.00253194,0.00738965,0.0245365,0.0183866,0.0227998,0.0190816,0.00691953,0,0,0.00607618,0,0.0141524,0.00649728,0.0392388,0.026891,0.0298243,0.0199042,0.0215258,0.0104634,0.00601962,0.0227224,0.00611257,0.00602307,0.0142797,0.0200852,0.01456,0.0161614,0.0190971,0.0039331,0.00309751,0.00600034,0.00978588,0.00532075,0,0,0,0,0
48,0.0103088,0.0105414,0.0412292,0.0193937,0.0183663,0.0127774,0,0,0.0115129,0,0.0178871,0.00878048,0.0337639,0.00993589,0.0293918,0.0109613,0.0109321,0.0114354,0.00323331,0.0126572,0.00605451,0.0264323,0.0113883,0.0173105,0.0108549,0.0128744,0.0495041,0.00382339,0.00237091,0.0073409,0.0236496,0.0183268,0.0227609,0.0188342,0.00692245,0,0,0.00660402,0,0.0141276,0.00678761,0.0391875,0.0271554,0.0295563,0.0202581,0.0218509,0.0101943,0.00569525,0.0227886,0.00598574,0.00529365,0.0147982,0.0192437,0.0151682,0.0163517,0.0171447,0.00424103,0.00305304,0.00604349,0.0098689,0.00551343,0,0,0,0,0
49,0.0101908,0.010566,0.0394184,0.0194111,0.0171354,0.0129149,0,0,0.0122732,0,0.0179015,0.00903967,0.0336318,0.0133546,0.0295854,0.0108117,0.0110176,0.0112161,0.00406437,0.0134536,0.00686911,0.0261202,0.0114819,0.0179719,0.0108154,0.0131781,0.0483576,0.00410374,0.00232273,0.00729324,0.0230523,0.0182488,0.0226791,0.0184914,0.0069579,0,0,0.00726537,0,0.0141229,0.00718376,0.0391928,0.0272158,0.0291165,0.0205156,0.022134,0.00988117,0.00538876,0.0228915,0.00588376,0.00451985,0.015256,0.0184685,0.0156316,0.0165314,0.0151515,0.00468469,0.00310438,0.00611666,0.00995239,0.00585583,0,0,0,0,0
50,0.0102795,0.0104887,0.0378943,0.019325,0.0165355,0.0129544,0,0,0.0129485,0,0.0180285,0.00921556,0.0333422,0.0165661,0.0298817,0.0106184,0.0110009,0.0109802,0.00503304,0.0144638,0.00791394,0.0264917,0.0121135,0.0195316,0.0111424,0.0140651,0.0474033,0.00446245,0.00231121,0.00720422,0.0225462,0.0181695,0.0225918,0.0180681,0.00689212,0,0,0.00797879,0,0.0141586,0.00762437,0.0392155,0.0271415,0.0287674,0.0205162,0.022159,0.00958543,0.00517572,0.0230444,0.00604881,0.0037568,0.0156189,0.0177206,0.0161063,0.016686,0.0128327,0.00522406,0.00328828,0.00622905,0.00998061,0.00623946,0,0,0,0,0
51,0.010479,0.0102059,0.0368268,0.0193838,0.0167146,0.012975,0,0,0.0136046,0,0.017914,0.00949082,0.0330054,0.018914,0.0300355,0.0113394,0.0110564,0.0106441,0.00589452,0.0158437,0.00893627,0.0271656,0.0133375,0.0214133,0.0117972,0.0148344,0.0465109,0.00475281,0.0019869,0.00722056,0.0224381,0.0180743,0.0225964,0.0175852,0.00666597,0,0,0.00854285,0,0.0141599,0.0078836,0.0393249,0.026788,0.0284863,0.0203595,0.0220114,0.00926364,0.005081,0.023236,0.00646043,0.00306917,0.0159571,0.017005,0.0165563,0.0168808,0.0107722,0.00564278,0.003343,0.00630578,0.00977487,0.00641283,0,0,0,0,0
52,0.0108131,0.00998258,0.036237,0.0193535,0.0171034,0.0129313,0,0,0.0141365,0,0.0177762,0.00959969,0.0327676,0.0201715,0.0298552,0.0135135,0.0113132,0.0101937,0.00644782,0.0171497,0.0096362,0.027532,0.0145329,0.0230074,0.0122663,0.0149385,0.0459181,0.00506766,0.00187527,0.00708142,0.0228134,0.0180245,0.022793,0.0170272,0.0062987,0,0,0.00880972,0,0.0141575,0.00795051,0.0395632,0.0264348,0.0282167,0.0198982,0.0218275,0.00898971,0.00498433,0.0234702,0.00694094,0.00249122,0.0163513,0.0163617,0.0169644,0.017254,0.00946801,0.0057138,0.00331335,0.00632087,0.00941639,0.00627257,0,0,0,0,0
53,0.011182,0.00982759,0.0364588,0.0192046,0.017495,0.0128132,0,0,0.0144454,0,0.0178842,0.00945224,0.032675,0.0202381,0.0294212,0.0163858,0.011746,0.00988579,0.00694265,0.0186652,0.0102005,0.0272954,0.0153796,0.0243157,0.0124862,0.0142849,0.0461018,0.00532041,0.00212554,0.00679617,0.0233168,0.0180199,0.0230198,0.0163491,0.00582285,0,0,0.00878311,0,0.0141483,0.00789004,0.0398028,0.0261529,0.0279646,0.0190646,0.0216392,0.00875686,0.00491557,0.0237226,0.00745023,0.0021716,0.0168845,0.0158282,0.0173882,0.0178814,0.00864746,0.00549446,0.00316987,0.00622004,0.0091243,0.00606353,0,0,0,0,0
54,0.0112532,0.00963577,0.0372786,0.0193183,0.0178475,0.0127438,0,0,0.0148567,0,0.0177828,0.00948671,0.0326274,0.0196415,0.0290306,0.0187989,0.012,0.00972034,0.00783207,0.0203042,0.0108206,0.0265623,0.0158775,0.0253586,0.0125716,0.0133002,0.04677,0.00545231,0.00205704,0.0066506,0.0236834,0.0180926,0.0227766,0.0155869,0.00532513,0,0,0.00864627,0,0.0141895,0.00778199,0.0397702,0.0254169,0.0277851,0.0180321,0.0212685,0.00852841,0.00483013,0.0238523,0.00796207,0.00218666,0.0174025,0.0152893,0.017737,0.0184496,0.00783669,0.00518913,0.00301375,0.00604219,0.00888588,0.00589626,0,0,0,0,0
55,0.0111385,0.00956215,0.037758,0.0195639,0.0178777,0.0126149,0,0,0.0154641,0,0.017495,0.0096074,0.032495,0.0189199,0.0288112,0.0202145,0.0118853,0.00970335,0.00916385,0.0218652,0.011477,0.0256936,0.0163679,0.0263924,0.0127018,0.0124565,0.0471336,0.00553392,0.0017585,0.00653523,0.0232596,0.0182093,0.0218117,0.0149709,0.00494659,0,0,0.00854021,0,0.0142508,0.00769422,0.0392903,0.0242963,0.0276994,0.016928,0.0206446,0.0083963,0.00479528,0.0238055,0.00846156,0.00233254,0.0179227,0.0146854,0.0180148,0.0190712,0.00721322,0.0048709,0.00290268,0.00588358,0.00870761,0.00586366,0,0,0,0,0
56,0.0111246,0.00951431,0.0376326,0.0197222,0.017743,0.0123704,0,0,0.0157685,0,0.0173916,0.00952788,0.0322743,0.0186029,0.0286463,0.0209615,0.0117279,0.00963204,0.0104075,0.0230757,0.0121336,0.025054,0.0169939,0.027537,0.0129411,0.012025,0.0470692,0.00556495,0.00168197,0.00630003,0.022285,0.0182961,0.0203807,0.0143234,0.00478403,0,0,0.00863128,0,0.01424,0.00761987,0.0389502,0.0229007,0.0276842,0.0160486,0.0200527,0.00835113,0.0048339,0.0236032,0.00908346,0.002486,0.0185776,0.0139349,0.0182917,0.0196212,0.00695298,0.00457902,0.002499,0.00573522,0.00853037,0.00602153,0,0,0,0,0
57,0.0112809,0.00938069,0.0373161,0.0199882,0.0174363,0.0119821,0,0,0.0159107,0,0.0173186,0.00941727,0.032023,0.0185912,0.0285483,0.0216795,0.0113925,0.00954337,0.0113301,0.0238317,0.0127438,0.0246904,0.0177041,0.028718,0.0132583,0.0118979,0.046865,0.00552994,0.00159862,0.00603366,0.0204922,0.0183959,0.0186453,0.0136059,0.00481871,0,0,0.00901248,0,0.0142133,0.00761042,0.0386917,0.0215106,0.0277706,0.0154526,0.0193242,0.00829854,0.00487015,0.0233275,0.0099039,0.00273768,0.0193951,0.0130672,0.0186504,0.0200675,0.00766803,0.00437337,0.00181812,0.00554572,0.0083512,0.00634177,0,0,0,0,0
58,0.011441,0.00918518,0.0370171,0.0204015,0.0167642,0.0114466,0,0,0.0160435,0,0.0171761,0.00934874,0.0317455,0.0185167,0.0284844,0.022588,0.010857,0.00939236,0.0120016,0.0244425,0.0131227,0.0244068,0.0182778,0.0295076,0.013476,0.0118188,0.0468076,0.00532741,0.00140642,0.00578501,0.0180005,0.0184821,0.0166581,0.0129024,0.00497989,0,0,0.00941052,0,0.0141657,0.00755027,0.0383932,0.0198062,0.0279522,0.0149853,0.0182726,0.00825599,0.00485456,0.0230301,0.0108228,0.00303176,0.0201333,0.0121809,0.0191501,0.0204731,0.0085948,0.00417832,0.0013857,0.0051912,0.00820814,0.00683832,0,0,0,0,0
59,0.0115254,0.00901391,0.0365276,0.0209559,0.0157128,0.0109924,0,0,0.0158466,0,0.0169273,0.00919471,0.0315759,0.0181784,0.0283905,0.023248,0.0105965,0.009215,0.0122424,0.0247355,0.0131713,0.0241925,0.0184733,0.0294077,0.0134559,0.0116928,0.0465359,0.00480597,0.00120377,0.00559073,0.015743,0.0186546,0.0144585,0.0124275,0.00520982,0,0,0.00960686,0,0.01416,0.00730419,0.0381232,0.0176361,0.0281582,0.0145463,0.0173438,0.00823964,0.00464268,0.0227125,0.0117624,0.00332236,0.0207821,0.0114003,0.0196046,0.0209066,0.00881747,0.00372447,0.00151255,0.00471493,0.00820703,0.00751703,0,0,0,0,0
60,0.0116075,0.00893586,0.0359708,0.021412,0.0145424,0.0108633,0,0,0.0156497,0,0.0166068,0.00912126,0.0317717,0.017471,0.0283261,0.0232788,0.0106752,0.0090425,0.0121209,0.0246444,0.0129284,0.0240679,0.0181579,0.0284586,0.0131673,0.0114946,0.0460527,0.00429412,0.00119939,0.00552051,0.0138063,0.018874,0.0121759,0.0120319,0.00545052,0,0,0.00984802,0,0.0141732,0.00708188,0.0379664,0.0153285,0.0283184,0.0139594,0.0166211,0.00835778,0.00428613,0.0223607,0.0125856,0.00362157,0.0211833,0.0109031,0.0197083,0.0211758,0.00918653,0.0032075,0.00205862,0.00429302,0.00832985,0.00831057,0,0,0,0,0
61,0.0117084,0.00899694,0.0356428,0.0216699,0.0136228,0.0109713,0,0,0.0152667,0,0.0164994,0.00892967,0.0320726,0.0166106,0.0282525,0.0228837,0.0110613,0.00894561,0.0118499,0.0242884,0.0125529,0.023878,0.017556,0.027157,0.0128532,0.0112212,0.0457044,0.00389775,0.00127117,0.00541394,0.012498,0.0190952,0.0101662,0.0116979,0.00567304,0,0,0.0100891,0,0.0141955,0.00686623,0.0379468,0.0129898,0.0284325,0.0132087,0.0162455,0.00847207,0.00392036,0.0219646,0.0130948,0.00394941,0.0212399,0.0106719,0.0192989,0.0210632,0.0116737,0.00269661,0.00279061,0.00394771,0.00859473,0.00923861,0,0,0,0,0
62,0.011722,0.00896926,0.0354799,0.0218654,0.0130154,0.0110873,0,0,0.0150295,0,0.0163251,0.00886134,0.0321319,0.0157775,0.0281612,0.0223147,0.0113475,0.00882203,0.0116069,0.0237443,0.0122218,0.0236536,0.016887,0.025942,0.0125329,0.0109251,0.0455126,0.00377031,0.00131236,0.0054361,0.0122902,0.0192609,0.00919077,0.0113991,0.00575431,0,0,0.0106115,0,0.0142264,0.00685943,0.0379601,0.0115686,0.0286925,0.0121196,0.015737,0.00838088,0.00383854,0.0214982,0.0131737,0.00402481,0.021017,0.0108203,0.0186301,0.0206019,0.0158818,0.0025317,0.00361345,0.00374619,0.00872449,0.0100565,0,0,0,0,0
63,0.0118417,0.00904915,0.0355712,0.0218288,0.0131098,0.0111071,0,0,0.0148172,0,0.016317,0.00875847,0.0319417,0.0149235,0.0280617,0.0217826,0.0114731,0.00878069,0.011269,0.0231416,0.0119251,0.0235863,0.0163993,0.0252752,0.0122839,0.0106635,0.0456016,0.00386277,0.00121553,0.0053639,0.0134933,0.0193816,0.00873136,0.0111395,0.006013,0,0,0.0111753,0,0.0142638,0.006912,0.0377763,0.0117274,0.0290475,0.0103588,0.0149256,0.0082615,0.00416363,0.021106,0.0128611,0.00337885,0.0208184,0.0111231,0.0181476,0.0202655,0.0188766,0.00261461,0.00443723,0.00354613,0.00897586,0.0107493,0,0,0,0,0
64,0.0119377,0.0090872,0.0361864,0.0216618,0.0140592,0.0109705,0,0,0.0148782,0,0.0163753,0.00876558,0.0317137,0.014243,0.0279624,0.0215098,0.0112387,0.00885305,0.0108533,0.0226028,0.0117102,0.0237684,0.0162794,0.0254545,0.0122251,0.0104703,0.0463491,0.00416038,0.00108731,0.00529585,0.0149302,0.0194306,0.00835999,0.0104799,0.00635688,0,0,0.0118127,0,0.0143131,0.00709878,0.0375877,0.0122597,0.0294693,0.00808463,0.013618,0.00796104,0.00469855,0.0209472,0.0124573,0.00239014,0.0209155,0.01146,0.0179352,0.0202082,0.0209876,0.00310691,0.00517445,0.00333031,0.00909306,0.0109247,0,0,0,0,0
65,0.0121908,0.00920893,0.0367384,0.0213785,0.0155828,0.0105502,0,0,0.0149702,0,0.0164982,0.00898211,0.031639,0.0139187,0.0278388,0.0211271,0.0104089,0.00913561,0.0102327,0.0217202,0.0114462,0.0241418,0.0164268,0.0260734,0.0123672,0.0104053,0.0469768,0.00456521,0.000979456,0.00541627,0.0158883,0.0194247,0.00808654,0.00925002,0.00649541,0,0,0.0127324,0,0.0143868,0.00759888,0.0375875,0.0125776,0.0298795,0.00557487,0.0116902,0.0076634,0.00539037,0.0210191,0.0121578,0.0016609,0.0213268,0.0117704,0.0178798,0.0206782,0.0224294,0.00413397,0.00568942,0.00323373,0.00908873,0.010756,0,0,0,0,0
66,0.0124159,0.00940892,0.0375758,0.0210651,0.0173447,0.0101065,0,0,0.014949,0,0.0166798,0.00916424,0.0317901,0.0140675,0.027735,0.0207737,0.00951192,0.00952696,0.00974385,0.0207935,0.0112366,0.0244965,0.0168389,0.0270436,0.0127079,0.0103737,0.047876,0.00484574,0.00103463,0.00547739,0.0162526,0.0194145,0.00772574,0.00793826,0.00653387,0,0,0.0134579,0,0.0144676,0.00803301,0.0377035,0.0127653,0.0301591,0.00334556,0.00986935,0.00744065,0.00612643,0.0209644,0.0118903,0.00189562,0.0217085,0.01214,0.0178456,0.0212942,0.0231497,0.00512994,0.00594672,0.00316423,0.00911619,0.0105743,0,0,0,0,0
67,0.0126387,0.00972516,0.0381647,0.020757,0.0187682,0.00959671,0,0,0.0149586,0,0.0168943,0.00931469,0.032016,0.0143545,0.0276682,0.020307,0.00869747,0.00985609,0.00929378,0.0199251,0.0109116,0.0247422,0.0170841,0.0276875,0.012942,0.0103297,0.0484189,0.00516131,0.00128736,0.00553393,0.0162944,0.0193838,0.00746909,0.00679458,0.00659882,0,0,0.014026,0,0.0145187,0.00836358,0.037746,0.0127526,0.0302995,0.00219097,0.0083471,0.00734973,0.00656007,0.0209345,0.0115218,0.00274472,0.0220386,0.0124703,0.0178911,0.0219756,0.0235243,0.00600696,0.00608955,0.00315474,0.00918247,0.0104618,0,0,0,0,0
68,0.012886,0.0101041,0.0381879,0.020434,0.0195186,0.00902995,0,0,0.0148427,0,0.0171302,0.0093675,0.0322031,0.0143663,0.0275478,0.0196883,0.00814098,0.0101732,0.00883854,0.0190968,0.0104847,0.0248526,0.0169523,0.0275589,0.0129642,0.0101861,0.0482964,0.00553229,0.0017282,0.00559765,0.0162243,0.0193332,0.00758823,0.00591561,0.00661729,0,0,0.0143729,0,0.0145344,0.0085984,0.037763,0.0125405,0.0303825,0.00337375,0.00717671,0.00734679,0.00676438,0.0209264,0.011267,0.00367114,0.0224186,0.0127663,0.0178433,0.0225184,0.0234147,0.00665321,0.00611498,0.00322108,0.0094095,0.0104547,0,0,0,0,0
69,0.0131584,0.0105023,0.0378994,0.0201225,0.0196074,0.00849471,0,0,0.0146832,0,0.0174161,0.00934769,0.0323363,0.0139013,0.027436,0.019074,0.00774662,0.0104753,0.00842793,0.0181113,0.00999317,0.0247677,0.0165148,0.0268794,0.0128957,0.00988361,0.0478417,0.00600195,0.00218324,0.00564964,0.0159326,0.0193039,0.00806348,0.00504447,0.00650892,0,0,0.014557,0,0.0145395,0.00878774,0.0374871,0.0122596,0.0303527,0.00513462,0.00636676,0.00740669,0.00696877,0.0209137,0.0109927,0.00449998,0.0227143,0.0129041,0.0178309,0.0228901,0.0225843,0.00708321,0.00598416,0.00328456,0.00974469,0.0104283,0,0,0,0,0
70,0.013404,0.0108285,0.0375749,0.0199307,0.0194111,0.00814699,0,0,0.0145666,0,0.0176276,0.00924373,0.0324598,0.0131565,0.027365,0.0183326,0.00737461,0.0107093,0.00802708,0.0172931,0.00942478,0.024553,0.0159365,0.0259144,0.0127942,0.00950238,0.0473489,0.00653409,0.00253767,0.00577938,0.0154393,0.0192681,0.00870394,0.00411265,0.00642364,0,0,0.0146851,0,0.0145138,0.00892474,0.0371702,0.0121978,0.0302618,0.0065556,0.00576816,0.00746991,0.00726713,0.0209378,0.010715,0.00528798,0.0229476,0.0128505,0.0179299,0.0231274,0.0214479,0.00739237,0.00574735,0.00327361,0.0100837,0.0102536,0,0,0,0,0
71,0.0136653,0.0111704,0.0373853,0.0198376,0.0192389,0.00796164,0,0,0.0145016,0,0.0178067,0.00918075,0.0325837,0.0124701,0.0273039,0.0176562,0.00707094,0.0109447,0.00803051,0.0168031,0.00891032,0.0242887,0.0154025,0.0250212,0.0125009,0.00914199,0.047038,0.00706743,0.00302859,0.00582767,0.0147344,0.0192412,0.00927295,0.00357367,0.00650239,0,0,0.014693,0,0.0144897,0.00898362,0.0370642,0.0122581,0.0302144,0.00738746,0.00531298,0.00749502,0.00734307,0.0210255,0.0104729,0.00594354,0.0230953,0.0126413,0.0181336,0.0231921,0.0200116,0.00753191,0.00544562,0.00334499,0.0105118,0.0101609,0,0,0,0,0
72,0.013854,0.011505,0.0377021,0.0196947,0.0193967,0.00779351,0,0,0.0143931,0,0.0180219,0.00919935,0.032803,0.012058,0.0273572,0.0172413,0.00678574,0.0111843,0.00820363,0.0165235,0.00856329,0.024125,0.0150818,0.0245679,0.0123695,0.0088593,0.0473937,0.00760576,0.00349836,0.00582173,0.0138045,0.019214,0.00977273,0.0033495,0.00657536,0,0,0.014628,0,0.0144885,0.00905939,0.0370145,0.0124748,0.0301552,0.00792797,0.00488128,0.00750922,0.00748932,0.0212702,0.0103292,0.00655492,0.0230792,0.0122646,0.0184498,0.0231633,0.018301,0.00760594,0.00507401,0.00332729,0.0109029,0.0100936,0,0,0,0,0
73,0.0139776,0.0117475,0.0382888,0.0196022,0.0199179,0.0077498,0,0,0.0141843,0,0.0181355,0.00923991,0.0328555,0.0119887,0.0273936,0.0166911,0.00662854,0.0113986,0.00799722,0.0160953,0.00820863,0.0242544,0.0149151,0.0244536,0.0124053,0.00871381,0.0479717,0.00803769,0.00376701,0.0058955,0.0128049,0.0191711,0.0103027,0.00348439,0.0065737,0,0,0.0144336,0,0.0144696,0.00905551,0.0370107,0.013104,0.0301292,0.00831866,0.00450305,0.00753325,0.00777951,0.0216399,0.0103468,0.00709081,0.0229552,0.0118595,0.0188803,0.0230698,0.0167699,0.00757072,0.0048801,0.00328712,0.011192,0.0100552,0,0,0,0,0
74,0.0141507,0.0120323,0.0388701,0.0194489,0.020657,0.00780983,0,0,0.0139481,0,0.0183061,0.00916039,0.0328376,0.0122536,0.0273181,0.0162157,0.0064636,0.0115238,0.00774731,0.0153289,0.00789885,0.0245015,0.0148958,0.0245915,0.0125131,0.00861651,0.0485821,0.00843119,0.00400808,0.00596527,0.0119967,0.0191484,0.0109626,0.00374526,0.0066164,0,0,0.0141866,0,0.0144333,0.00902594,0.0372261,0.0142431,0.0301593,0.00853338,0.00411576,0.00760643,0.00810125,0.0220662,0.0104983,0.00751393,0.0229214,0.0115468,0.0193486,0.0228525,0.0156482,0.0073927,0.00469865,0.00351815,0.0115334,0.0102002,0,0,0,0,0
75,0.0141853,0.0121516,0.0395781,0.0194508,0.0215917,0.00786218,0,0,0.0135394,0,0.0183553,0.00900934,0.0329492,0.0127571,0.0273723,0.0158198,0.00616378,0.0117438,0.00738086,0.0143219,0.00749725,0.0247889,0.0148638,0.0248408,0.0127129,0.00855798,0.0493766,0.00869444,0.0042382,0.00594264,0.0115593,0.0191147,0.0118433,0.00386366,0.00664936,0,0,0.0139207,0,0.0144189,0.00898651,0.0375453,0.0158894,0.0302393,0.00889861,0.00361974,0.007601,0.00869344,0.0226312,0.0108867,0.0080714,0.0227678,0.0113568,0.0199712,0.0225992,0.0151212,0.00719236,0.00436341,0.00370774,0.0117433,0.0103691,0,0,0,0,0
