Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
161,0.0136806,0.0187687,0.0288359,0.0223117,0.017565,0.00594633,0,0,0.0103055,0,0.0157008,0.00722289,0.0365681,0.0155847,0.0251349,0.00412776,0.00523378,0.0272251,0.00668573,0.00977855,0.00769335,0.0303535,0.00666469,0.0107697,0.00836748,0.0156435,0.0333162,0.0100207,0.00741663,0.0238233,0.0180852,0.0188652,0.0159189,0.00583455,0,0,0.0110055,0,0.0143199,0.00750267,0.0378677,0.018065,0.0342642,0.0204284,0.0111945,0.0137026,0.0048867,0.0207881,0.00569076,0.00267472,0.00893636,0.0257712,0.0120646,0.0092832,0.0241889,0.013099,0.00209072,0.0038115,0.0219333,0.0117867,0,0,0,0,0,0.00249222
162,0.0137005,0.0189527,0.0279569,0.0211712,0.0156995,0.00619178,0,0,0.0109509,0,0.0167953,0.00669791,0.0365845,0.0123239,0.0250301,0.00488254,0.00600902,0.0271196,0.00621252,0.00980826,0.00685598,0.0289795,0.0069537,0.0107132,0.00815543,0.0151264,0.0322314,0.0109116,0.00691585,0.0232898,0.0180933,0.0183914,0.0158967,0.00575574,0,0,0.011327,0,0.0142836,0.00763895,0.0376865,0.0183341,0.0337567,0.0207333,0.0123784,0.0138307,0.0047167,0.0208681,0.00555246,0.0024121,0.00953027,0.0252237,0.0123474,0.00973958,0.0234314,0.0131308,0.00200644,0.00380618,0.0220359,0.0120446,0,0,0,0,0,0.00209511
163,0.0135713,0.0189763,0.0271777,0.0206287,0.0148902,0.00639465,0,0,0.0115028,0,0.0170075,0.00662956,0.0366294,0.0114489,0.0249958,0.00598919,0.00660839,0.0269431,0.00585419,0.00976819,0.00627781,0.027603,0.00746062,0.0110479,0.00812713,0.0146794,0.0311806,0.0112762,0.00682969,0.022328,0.0181109,0.0179059,0.0158041,0.00593752,0,0,0.0116552,0,0.0142642,0.00780292,0.0374922,0.0186207,0.0333512,0.0209777,0.013332,0.013971,0.00456123,0.0209117,0.0054186,0.00211065,0.0101072,0.0246649,0.0126019,0.0101992,0.0222604,0.0131856,0.00195938,0.00378586,0.0220695,0.0122682,0,0,0,0,0,0.00222346
164,0.0133176,0.0188336,0.0258692,0.0207747,0.0140251,0.00646284,0,0,0.0116874,0,0.0168651,0.00671193,0.0366698,0.0123776,0.0251093,0.00665648,0.00684646,0.0266757,0.00548412,0.00971075,0.00618202,0.0266445,0.007783,0.0112291,0.00786254,0.0143261,0.0304726,0.011211,0.00693434,0.0210215,0.018121,0.0173954,0.0156232,0.00629634,0,0,0.0120741,0,0.0142896,0.00808833,0.0373806,0.0189964,0.0330496,0.0210216,0.0138416,0.0141535,0.00453078,0.0209553,0.00530793,0.00178066,0.0105882,0.024099,0.0127653,0.0105689,0.0205675,0.0133939,0.00199185,0.00384544,0.0219735,0.0125859,0,0,0,0,0,0.00206085
165,0.0131805,0.0186901,0.0246505,0.0210724,0.0126148,0.00647582,0,0,0.0117144,0,0.0168043,0.00680006,0.0366067,0.0143989,0.0253357,0.00685861,0.00681752,0.0264258,0.00516135,0.0100052,0.00679568,0.0263474,0.00798007,0.0117694,0.00768648,0.014479,0.0300498,0.0108788,0.00705289,0.020094,0.0181308,0.0173211,0.0154537,0.00671138,0,0,0.0126089,0,0.0143496,0.00848235,0.0373639,0.0197235,0.0327894,0.0208546,0.014035,0.0144215,0.0041324,0.0210036,0.00521398,0.00144817,0.0109546,0.0235287,0.0130351,0.0109963,0.0187545,0.0137839,0.00211049,0.00396265,0.0218565,0.0131876,0,0,0,0,0,0.0018898
166,0.0132566,0.0185269,0.0240731,0.0212676,0.0115512,0.00649445,0,0,0.0115836,0,0.0166933,0.00689993,0.0364314,0.0170051,0.0256785,0.00686942,0.00661284,0.0261707,0.00503452,0.0106752,0.00788935,0.0267327,0.00863503,0.0128766,0.00789244,0.0152596,0.0297254,0.0104178,0.00710814,0.0196453,0.0181045,0.0176477,0.0152214,0.00703153,0,0,0.0131545,0,0.0143839,0.00882968,0.0373892,0.0205549,0.0325363,0.0205974,0.0139993,0.0146859,0.00385545,0.0210431,0.00520064,0.00122675,0.0115037,0.022967,0.013436,0.0115848,0.0170584,0.0141701,0.00223339,0.00406764,0.0216951,0.0135922,0,0,0,0,0,0.00176604
167,0.013439,0.0183721,0.0238321,0.0213146,0.0113221,0.00657506,0,0,0.011463,0,0.0166337,0.00692528,0.036142,0.0194377,0.0259759,0.00741281,0.00641373,0.0258611,0.00517761,0.0115864,0.00901624,0.0274985,0.00989745,0.0143778,0.00832835,0.0162403,0.0293169,0.0100814,0.00708275,0.0194914,0.0180793,0.0181299,0.014862,0.00726655,0,0,0.0136335,0,0.014414,0.00906112,0.0373925,0.0212441,0.0322383,0.0202665,0.0138417,0.0149267,0.00368215,0.0211214,0.00527334,0.00118373,0.0120734,0.022384,0.0138757,0.0122549,0.0154301,0.0144798,0.0023518,0.00412065,0.0214784,0.0136257,0,0,0,0,0,0.00175496
168,0.0135908,0.0181511,0.0235204,0.0213254,0.0115019,0.00680733,0,0,0.0113722,0,0.0165499,0.0069061,0.0357524,0.0212912,0.026091,0.00928929,0.00616143,0.0254843,0.00546786,0.0127024,0.00976794,0.0280686,0.011194,0.0160338,0.00871997,0.016807,0.0287866,0.00974286,0.00706769,0.0195126,0.0180515,0.0186765,0.0142162,0.0074549,0,0,0.0140945,0,0.0144403,0.00927022,0.0373138,0.0218026,0.0318732,0.0197109,0.0133183,0.0151749,0.00360038,0.0212865,0.00544281,0.00132138,0.0125768,0.0217332,0.0142216,0.0129526,0.0138781,0.0147892,0.00242684,0.00415806,0.0211795,0.0131548,0,0,0,0,0,0.00176665
169,0.0136167,0.0179199,0.0229952,0.0213608,0.0117919,0.00691534,0,0,0.0113219,0,0.0164536,0.00680787,0.0353625,0.0222046,0.025952,0.0117744,0.00632845,0.025137,0.0058578,0.0142244,0.0102719,0.0279333,0.0119681,0.0174089,0.00892417,0.0166116,0.0278915,0.00959906,0.0070492,0.0197908,0.0179814,0.0194354,0.0135569,0.00753945,0,0,0.0142314,0,0.0143716,0.00931089,0.0371031,0.0223477,0.0314966,0.0189132,0.0130021,0.0153118,0.00356658,0.0215317,0.00569003,0.0016962,0.0131681,0.0210033,0.0145105,0.0137805,0.0124434,0.0148149,0.00232644,0.00410743,0.0209121,0.0128957,0,0,0,0,0,0.00175124
170,0.0135746,0.0177575,0.0222582,0.0213991,0.011897,0.00694077,0,0,0.0113244,0,0.0164298,0.00667392,0.0349064,0.0224466,0.0257775,0.0137018,0.00674806,0.0249416,0.00653178,0.0159933,0.0105658,0.0271316,0.0121611,0.0182392,0.00886579,0.0159478,0.026837,0.00957595,0.00703141,0.020463,0.0179297,0.0203672,0.0130076,0.00757813,0,0,0.0141895,0,0.0142841,0.00927881,0.0368204,0.0229484,0.0310942,0.0178814,0.0130173,0.0153555,0.00352641,0.0217892,0.00598817,0.00221299,0.0139447,0.0201906,0.0149403,0.0148196,0.0111896,0.0146572,0.00210688,0.0040788,0.0207476,0.0128909,0,0,0,0,0,0.00175858
171,0.013501,0.0176237,0.0219585,0.0214366,0.0120634,0.00702289,0,0,0.0113069,0,0.0162964,0.00655074,0.0343871,0.0223973,0.0257241,0.014557,0.00716622,0.0248128,0.00761026,0.0175549,0.0106535,0.026122,0.0120917,0.0186584,0.00866876,0.0151406,0.0262659,0.00948364,0.00694875,0.0214641,0.0180344,0.0212022,0.0124859,0.00761478,0,0,0.0140517,0,0.0143545,0.00927051,0.0366495,0.0234817,0.0306925,0.0167055,0.0131972,0.0152821,0.00344397,0.0219559,0.00636301,0.00276069,0.0148043,0.0192969,0.015442,0.0160831,0.0101365,0.0143926,0.00199051,0.00408588,0.0206457,0.012952,0,0,0,0,0,0.00182238
172,0.0134688,0.0175295,0.0221743,0.0215539,0.0122908,0.00713838,0,0,0.0113421,0,0.0162481,0.00655655,0.0338575,0.0222342,0.025809,0.0146675,0.00752452,0.0247259,0.00877635,0.0185405,0.0106255,0.0253581,0.0120776,0.0189659,0.00846328,0.0144697,0.0263781,0.00939639,0.00693127,0.0223889,0.0181174,0.0216242,0.0119283,0.00773022,0,0,0.0140255,0,0.0143969,0.00929716,0.0365891,0.0238019,0.0303536,0.0156071,0.013431,0.015272,0.00328082,0.0220033,0.00685199,0.00323058,0.0156836,0.0183922,0.0159533,0.0174587,0.0089799,0.0142729,0.00174056,0.00400365,0.0205711,0.0130612,0,0,0,0,0,0.00180124
173,0.0135037,0.0174204,0.0222526,0.0217888,0.0123789,0.00722664,0,0,0.0114479,0,0.0162872,0.00666431,0.0333208,0.0219222,0.025916,0.0145351,0.00774027,0.0246213,0.00965255,0.0188983,0.0106194,0.0249491,0.0122806,0.0193397,0.00834712,0.014028,0.0266138,0.00946518,0.0069957,0.022827,0.0181206,0.0215756,0.0113379,0.0078188,0,0,0.0140937,0,0.0143499,0.00929824,0.0365531,0.0239,0.0301238,0.0146949,0.0136479,0.0153355,0.00307169,0.0219218,0.00742113,0.00361279,0.0167171,0.0175123,0.0165467,0.0187681,0.00768022,0.0142401,0.00152683,0.00384469,0.0204616,0.0132046,0,0,0,0,0,0.0016755
174,0.0135619,0.0172759,0.0221018,0.0220544,0.0121818,0.00721333,0,0,0.0115228,0,0.0161884,0.00658766,0.0328948,0.0214224,0.0259874,0.0144721,0.00785662,0.0245553,0.0100603,0.018818,0.0106544,0.0248247,0.0124389,0.0196097,0.00829717,0.0137283,0.026578,0.00951703,0.00701772,0.0225994,0.0181684,0.0209952,0.0107727,0.0079214,0,0,0.014032,0,0.0143709,0.00921621,0.0364506,0.0236188,0.029931,0.0138257,0.0137464,0.0152619,0.00281507,0.0217251,0.00806007,0.00399699,0.0176876,0.0165197,0.017201,0.0198585,0.00636659,0.0140394,0.00175129,0.00366823,0.020309,0.0134244,0,0,0,0,0,0.00162949
175,0.0135865,0.0171227,0.0217062,0.022355,0.0116964,0.00704929,0,0,0.011602,0,0.0159401,0.00634878,0.0327441,0.020766,0.026105,0.0146046,0.00786683,0.024544,0.0099807,0.0185141,0.0106311,0.0248682,0.0124214,0.0194855,0.00818145,0.0134851,0.0263249,0.0095582,0.00700891,0.0216395,0.0183043,0.0199498,0.0102412,0.00810844,0,0,0.0138185,0,0.0144707,0.00905515,0.0362933,0.023052,0.029779,0.0131108,0.0137336,0.0151129,0.00254862,0.0214576,0.00890507,0.00441896,0.0185269,0.0154344,0.017901,0.0207554,0.00552083,0.0137034,0.0019546,0.00350325,0.0201416,0.0137405,0,0,0,0,0,0.00170163
176,0.0135826,0.0170141,0.0216905,0.0226361,0.0110918,0.00697646,0,0,0.0118107,0,0.0156327,0.00629707,0.0328272,0.0199371,0.0262543,0.015063,0.00788694,0.0245146,0.00991213,0.0185649,0.0107064,0.0249954,0.0124495,0.0192653,0.00807528,0.0132074,0.0266864,0.00972947,0.00698188,0.0198422,0.0183867,0.018544,0.00969037,0.0083626,0,0,0.0137166,0,0.0144957,0.00891464,0.0361347,0.0222519,0.0296009,0.012716,0.0135175,0.0151421,0.00220484,0.0211715,0.00992133,0.00494212,0.0192666,0.0143661,0.01867,0.0214567,0.00523638,0.0134268,0.00204335,0.00326699,0.0200708,0.0140271,0,0,0,0,0,0.00182417
177,0.0136152,0.0171108,0.0220792,0.0226486,0.0104486,0.00710923,0,0,0.012225,0,0.015664,0.00636734,0.0329899,0.0191751,0.0264011,0.015323,0.00796762,0.0246654,0.0100709,0.018738,0.0108122,0.0251418,0.0123965,0.0189145,0.00786209,0.0129055,0.0275329,0.0102243,0.00698909,0.0173922,0.0184394,0.0166976,0.00915861,0.00868129,0,0,0.0137462,0,0.0144758,0.00886208,0.036047,0.0209601,0.0294308,0.0122699,0.0132035,0.0153913,0.00166216,0.0209411,0.0110064,0.00550799,0.0198764,0.0134696,0.0192746,0.02187,0.00436609,0.0132802,0.0022252,0.0030402,0.0202176,0.0144596,0,0,0,0,0,0.00166375
178,0.0136157,0.0172254,0.0226548,0.0228055,0.00997979,0.00737564,0,0,0.0125437,0,0.0156359,0.00648299,0.03307,0.018469,0.0265638,0.0156647,0.00799281,0.0248794,0.0103296,0.018979,0.0109405,0.0252654,0.012239,0.0186418,0.0076025,0.0126542,0.0285533,0.0106024,0.00697319,0.0150013,0.0185623,0.0145637,0.00870156,0.00906997,0,0,0.0136102,0,0.014543,0.00873911,0.0360316,0.01944,0.0293206,0.0116757,0.0126913,0.0155844,0.0010699,0.0207546,0.0120501,0.00614867,0.020426,0.0128151,0.0196175,0.0221667,0.00260999,0.0130321,0.00243292,0.00289672,0.0203846,0.0149882,0,0,0,0,0,0.00171949
179,0.0135615,0.0173094,0.0234305,0.023095,0.00992622,0.00759229,0,0,0.0127788,0,0.0154584,0.00656955,0.0330175,0.0178388,0.0267023,0.0159119,0.00806494,0.0250851,0.0104576,0.0191146,0.011076,0.0253498,0.01217,0.0186086,0.0073942,0.0124383,0.0296369,0.0108455,0.00691363,0.0130498,0.0186435,0.0123448,0.00841092,0.00938695,0,0,0.0133873,0,0.0145725,0.00850017,0.0360068,0.0178603,0.0293193,0.0109634,0.0120564,0.0157134,0.00106902,0.0205748,0.0129186,0.00693825,0.0207314,0.0124316,0.0195759,0.0223345,0.00417751,0.0127155,0.00261784,0.00271508,0.0204884,0.0156155,0,0,0,0,0,0.00194467
180,0.0136139,0.0176317,0.024427,0.0229765,0.0103639,0.0077057,0,0,0.0132049,0,0.0155225,0.00664459,0.0328964,0.0173399,0.0268128,0.0161985,0.00808605,0.0254179,0.0104325,0.0190965,0.0112046,0.0254839,0.0121733,0.0187606,0.007302,0.0122396,0.0309411,0.011174,0.00688033,0.0112667,0.0186363,0.0105198,0.00815716,0.00959015,0,0,0.0133734,0,0.0145493,0.00838237,0.0359135,0.0167855,0.0293812,0.00994312,0.0113303,0.0160323,0.0015672,0.0204077,0.0135051,0.00752793,0.020682,0.0123144,0.0191093,0.0221591,0.00953255,0.0126549,0.00285829,0.00259581,0.0208194,0.0163491,0,0,0,0,0,0.00175717
181,0.0137906,0.018098,0.0257556,0.0227742,0.01127,0.00783441,0,0,0.0133895,0,0.0156638,0.00667069,0.032715,0.0169874,0.0269138,0.0164678,0.00801869,0.0259415,0.0104213,0.019001,0.0113586,0.0257371,0.0123559,0.0193294,0.00740384,0.012051,0.0326251,0.011363,0.0069466,0.0102799,0.0185475,0.00956286,0.00785946,0.00971895,0,0,0.0135147,0,0.0144714,0.00841153,0.0358436,0.0168696,0.029548,0.00861901,0.0104645,0.0164692,0.00197683,0.0202149,0.0137667,0.00767123,0.020602,0.0124515,0.018561,0.0218983,0.0139553,0.0128248,0.00312611,0.00252926,0.0213751,0.0169529,0,0,0,0,0,0.00162006
182,0.0140003,0.0185457,0.0271078,0.0224513,0.0124099,0.00798547,0,0,0.013341,0,0.0157334,0.0067002,0.0324997,0.0167995,0.0269979,0.0163774,0.00781159,0.0264314,0.0104378,0.018739,0.0114463,0.0260358,0.0125657,0.0200417,0.00759276,0.0118545,0.0343711,0.0113242,0.00698027,0.00999308,0.0184613,0.00905666,0.00740612,0.00973716,0,0,0.0136799,0,0.0144404,0.00853999,0.0358651,0.0175413,0.0298776,0.00699232,0.00942726,0.0169232,0.00212672,0.0200361,0.01372,0.00733284,0.0206588,0.0127029,0.0182241,0.0217244,0.0160872,0.0131209,0.00328089,0.0025519,0.0219591,0.0172391,0,0,0,0,0,0.00157462
183,0.0142008,0.0189567,0.0283056,0.0224102,0.0136374,0.00796122,0,0,0.0131065,0,0.0158419,0.00677338,0.0323085,0.0166417,0.027017,0.0161748,0.00761137,0.026801,0.0103952,0.0183611,0.0113981,0.0263135,0.0126998,0.0206176,0.00785671,0.0116051,0.0358888,0.0110571,0.00693157,0.0100101,0.018385,0.00878317,0.00673852,0.00962394,0,0,0.0138111,0,0.0144301,0.00866369,0.0360094,0.0177792,0.0302486,0.00519971,0.00825517,0.01732,0.00210056,0.0199061,0.0134652,0.00669893,0.0208998,0.012948,0.0181184,0.0217372,0.0171718,0.0134339,0.00332738,0.00262243,0.0225447,0.01729,0,0,0,0,0,0.00161686
184,0.0144459,0.0194616,0.0292933,0.022367,0.0146575,0.00744482,0,0,0.0127862,0,0.0160955,0.00678151,0.0323119,0.0163184,0.0269692,0.0156914,0.00745895,0.0271776,0.0102398,0.0179211,0.011231,0.0265451,0.0126617,0.0208818,0.00804247,0.0112453,0.0369895,0.0106919,0.00689144,0.010234,0.0183149,0.00872224,0.00588752,0.00942516,0,0,0.013951,0,0.0144292,0.00880147,0.0363082,0.0175495,0.0305494,0.00334974,0.00708165,0.0177026,0.00203134,0.0197843,0.0130677,0.00592847,0.0213192,0.0131773,0.0181603,0.0220579,0.0180097,0.0138061,0.00331596,0.00273759,0.0232327,0.0173091,0,0,0,0,0,0.00171409
185,0.0145495,0.0199478,0.0302367,0.0221262,0.0153353,0.00712605,0,0,0.0124593,0,0.016174,0.00676562,0.032499,0.0157636,0.0268739,0.015323,0.00733943,0.0274499,0.0101353,0.0176244,0.0110036,0.0267129,0.0125619,0.020991,0.00823254,0.0107779,0.0380507,0.0103014,0.00687464,0.010549,0.0182721,0.00853494,0.00510206,0.00916428,0,0,0.0139948,0,0.0144687,0.00894836,0.0368174,0.0170321,0.0308297,0.00173369,0.00615677,0.0180454,0.00198518,0.0196308,0.0126232,0.00532808,0.0216893,0.0134473,0.0181701,0.0225242,0.0185879,0.014125,0.00319556,0.00289684,0.0239057,0.0172416,0,0,0,0,0,0.00176901
186,0.0145911,0.0204193,0.0308521,0.0218942,0.015654,0.00761006,0,0,0.0121719,0,0.0162143,0.00680125,0.0326981,0.0149117,0.0267524,0.0150819,0.00725102,0.0276947,0.0100168,0.0173237,0.0107028,0.0268563,0.0124389,0.0207908,0.00847202,0.0102426,0.0388385,0.00993797,0.00691206,0.010982,0.0182385,0.00818004,0.00443925,0.00892477,0,0,0.0140228,0,0.014527,0.0090598,0.0373821,0.0163607,0.0311151,0.00118741,0.00553416,0.0183341,0.00190207,0.0194202,0.0121618,0.00477444,0.021955,0.0137408,0.0181262,0.022969,0.018973,0.014396,0.00313493,0.0030675,0.0245719,0.0171299,0,0,0,0,0,0.00177739
187,0.014595,0.0208626,0.0314099,0.0216452,0.0158318,0.00794305,0,0,0.0119726,0,0.0161998,0.00678746,0.0327612,0.0140515,0.0266371,0.0149619,0.00741001,0.0278386,0.00992458,0.0170749,0.0104216,0.0270296,0.0123103,0.0205334,0.00865164,0.00970137,0.039561,0.00971715,0.00689988,0.0113609,0.0181983,0.00787857,0.00412578,0.00869449,0,0,0.0140433,0,0.0145156,0.00910052,0.0376087,0.0157454,0.0313743,0.00224889,0.00538317,0.0185927,0.00181292,0.0191055,0.0116751,0.00407591,0.0220802,0.0140806,0.0180213,0.0232528,0.0191226,0.0146,0.00317813,0.00316815,0.0251936,0.0169625,0,0,0,0,0,0.00175761
188,0.0146082,0.0213069,0.0319066,0.0215567,0.0159535,0.00798571,0,0,0.0118282,0,0.0163177,0.00672305,0.0327043,0.0132827,0.0265555,0.0148632,0.00777934,0.0279862,0.00990139,0.016966,0.0102478,0.0271379,0.0122343,0.0203238,0.00876178,0.00918994,0.040183,0.00961277,0.00689708,0.0114586,0.0182465,0.00795702,0.00401173,0.00849437,0,0,0.0139646,0,0.0145385,0.00905212,0.0374225,0.0154523,0.0315486,0.0034626,0.00559477,0.0188002,0.00189194,0.0187772,0.0112694,0.00338725,0.0222088,0.0143262,0.0180035,0.0235057,0.0190891,0.0146646,0.0032059,0.00330873,0.0258425,0.0168647,0,0,0,0,0,0.00172954
189,0.0146546,0.0216648,0.0324166,0.0216821,0.016174,0.0079669,0,0,0.0117218,0,0.0162617,0.00667869,0.0326746,0.0127591,0.0264914,0.0145078,0.00815044,0.028167,0.00994036,0.0170052,0.0101178,0.0271762,0.0122388,0.0202223,0.00885644,0.00873413,0.0407933,0.00947589,0.00676263,0.0113361,0.0182424,0.00826505,0.00396097,0.00838994,0,0,0.0137701,0,0.0145105,0.00890192,0.0374336,0.0152808,0.0317568,0.00441678,0.00583553,0.0189293,0.00200452,0.0186759,0.0108885,0.00297716,0.0223716,0.0143292,0.0180846,0.0237319,0.0188114,0.0146534,0.00329671,0.00339991,0.0263945,0.0169082,0,0,0,0,0,0.0018012
190,0.0146407,0.0219241,0.0331673,0.0217654,0.0166064,0.00789801,0,0,0.011573,0,0.0160938,0.00684182,0.0326951,0.0124513,0.0263928,0.0142617,0.00812714,0.0283474,0.00998618,0.0168328,0.0100317,0.0271899,0.0122821,0.0203489,0.00905053,0.00833373,0.0416266,0.00918518,0.00673234,0.0111133,0.0181382,0.00846722,0.00410601,0.0084598,0,0,0.0138236,0,0.0144424,0.00893366,0.0376094,0.0150651,0.0319098,0.00491194,0.00559143,0.0191753,0.00217621,0.0187379,0.0105179,0.00278015,0.0224566,0.0142184,0.0181563,0.0238348,0.0182091,0.0148561,0.00342665,0.00335613,0.0267281,0.0167619,0,0,0,0,0,0.00180065
191,0.0146266,0.0222359,0.0339062,0.0217818,0.0171923,0.00769203,0,0,0.0116144,0,0.0162297,0.00704694,0.032742,0.0124478,0.0262658,0.0141082,0.00791173,0.0285898,0.00996371,0.0166951,0.00999144,0.0272315,0.0123077,0.0205652,0.00926155,0.00804006,0.042444,0.00899459,0.00670232,0.0107728,0.0180531,0.00876784,0.00440588,0.00849703,0,0,0.0139295,0,0.0144132,0.00905071,0.0378466,0.0151045,0.0319963,0.00512758,0.00506864,0.019408,0.00242436,0.0189324,0.0101163,0.00271206,0.0225124,0.0140132,0.0183534,0.0237753,0.0174753,0.015065,0.00363764,0.00335999,0.0270318,0.0165665,0,0,0,0,0,0.00180842
192,0.0146473,0.0225846,0.0346773,0.0216902,0.017969,0.0075541,0,0,0.0116893,0,0.0162291,0.00717568,0.0327883,0.012655,0.0262255,0.0140695,0.00773672,0.0289659,0.00987539,0.0165086,0.00994588,0.0273789,0.0123763,0.0208469,0.00950085,0.0078583,0.043367,0.00886201,0.00667116,0.0103267,0.0180018,0.00939269,0.00456267,0.00854741,0,0,0.0139358,0,0.0144059,0.00913067,0.038039,0.015662,0.0321384,0.00538078,0.00458443,0.0195341,0.00281921,0.0192465,0.00975134,0.00287936,0.022527,0.0137339,0.0186362,0.0236828,0.0168215,0.0151402,0.00398105,0.00337967,0.0273213,0.016504,0,0,0,0,0,0.00184529
193,0.0146512,0.0229234,0.0353757,0.0215914,0.0186561,0.00760796,0,0,0.0117666,0,0.0163256,0.00729744,0.0327902,0.0128701,0.0261836,0.0141001,0.00743184,0.0294234,0.00982993,0.01628,0.00988762,0.0275521,0.0124623,0.021113,0.00965188,0.00770512,0.0441784,0.00876019,0.00672145,0.00999446,0.0179685,0.0102815,0.00471151,0.00863926,0,0,0.0138516,0,0.0144309,0.00918557,0.0382816,0.0166423,0.0322882,0.00588659,0.00404139,0.0196516,0.00332638,0.0196328,0.00959391,0.00310418,0.0224952,0.0135257,0.0189276,0.0235687,0.0164124,0.0151675,0.0042748,0.0034615,0.0276006,0.0164251,0,0,0,0,0,0.00188938
194,0.0146404,0.0231919,0.036035,0.0214875,0.0191718,0.00765973,0,0,0.0118719,0,0.016403,0.00743703,0.0328058,0.0130656,0.0261006,0.0138821,0.00705712,0.0299515,0.009876,0.0160489,0.00977825,0.027702,0.0125175,0.0212437,0.00979412,0.00747747,0.0448499,0.00868795,0.00681067,0.0100615,0.0179504,0.0112977,0.00485309,0.00868005,0,0,0.0137104,0,0.0144672,0.00924059,0.0385783,0.0179396,0.0324929,0.00629539,0.00354197,0.0197268,0.00391327,0.0199916,0.00959428,0.00345245,0.0224208,0.0134169,0.0191871,0.0234472,0.0164458,0.0151261,0.00444507,0.0036118,0.0278851,0.0163535,0,0,0,0,0,0.00190288
195,0.0147034,0.023269,0.0366718,0.0214281,0.0195521,0.00775505,0,0,0.0118967,0,0.0164168,0.00752185,0.0328201,0.0132959,0.0260181,0.0136865,0.00673006,0.0306374,0.00992456,0.0158269,0.00962713,0.0278683,0.0125479,0.0213513,0.00999554,0.00724211,0.0455824,0.0086306,0.00678268,0.0104766,0.0179067,0.0124612,0.00497074,0.00867244,0,0,0.0136101,0,0.0144619,0.00926088,0.0388417,0.019584,0.032703,0.00660955,0.00330147,0.0197522,0.00449589,0.020376,0.00962587,0.00396441,0.0223357,0.0133446,0.0195673,0.0234961,0.0168521,0.015056,0.00453524,0.00382137,0.0282002,0.0163705,0,0,0,0,0,0.00191377
196,0.0148242,0.0232237,0.0373404,0.0213981,0.0199262,0.0079071,0,0,0.0118456,0,0.0165085,0.00755332,0.0328233,0.0135007,0.0259834,0.0136385,0.00642602,0.0314177,0.0097724,0.0156417,0.00947021,0.0280214,0.0126234,0.0213679,0.0101674,0.0070033,0.046338,0.00860087,0.00677271,0.011081,0.0178389,0.0137185,0.00492786,0.00864742,0,0,0.0135996,0,0.014434,0.0092823,0.0390695,0.02148,0.0328842,0.00694399,0.00334321,0.0197589,0.00504689,0.0207545,0.00979404,0.0046954,0.022218,0.0133169,0.0199893,0.0237791,0.0175708,0.0149833,0.0046495,0.00396767,0.0285068,0.016443,0,0,0,0,0,0.00196176
197,0.0149237,0.0232988,0.0379639,0.0212865,0.0202559,0.00808976,0,0,0.0117892,0,0.0165568,0.00753942,0.0328325,0.0135811,0.0259632,0.0136098,0.00609481,0.0320804,0.00962796,0.0155369,0.00935315,0.0281189,0.0126986,0.0213774,0.0102533,0.00676156,0.0470117,0.00860172,0.00686371,0.0119431,0.017807,0.0150892,0.00473704,0.00866941,0,0,0.0136044,0,0.0144445,0.00931292,0.0392926,0.0235173,0.0329999,0.00744642,0.00358699,0.0197336,0.00569974,0.0211958,0.00989601,0.00559428,0.0223489,0.0133045,0.0204778,0.0242964,0.0186455,0.0149167,0.00469674,0.00406507,0.0287311,0.0164679,0,0,0,0,0,0.00200043
198,0.0149983,0.0234253,0.0385883,0.0211007,0.0205639,0.0083341,0,0,0.0116943,0,0.0166158,0.00756414,0.0328,0.0137335,0.0259646,0.0135114,0.00578289,0.0326749,0.00956227,0.0154252,0.00925056,0.0282435,0.0126682,0.0214209,0.010376,0.00664627,0.0478101,0.00861675,0.00705396,0.0131487,0.0177826,0.0166287,0.00469468,0.00869577,0,0,0.0136285,0,0.014475,0.00940081,0.0395524,0.0255719,0.0330642,0.00802097,0.00394928,0.0197208,0.00649862,0.021687,0.00975834,0.00650863,0.0224645,0.0133246,0.0209815,0.0248068,0.0201682,0.0149369,0.00467133,0.0041407,0.0288482,0.0164748,0,0,0,0,0,0.00203837
199,0.0151317,0.0235163,0.0391708,0.020994,0.0208467,0.00833062,0,0,0.0115283,0,0.0166345,0.00758282,0.0325992,0.0140212,0.0259241,0.0133226,0.00558441,0.0332366,0.00947244,0.0151587,0.00902487,0.0284002,0.0126114,0.0214316,0.0104812,0.00657528,0.0485202,0.00867642,0.00709722,0.014519,0.0177224,0.0183766,0.00472133,0.00872101,0,0,0.0136681,0,0.014463,0.0094931,0.039782,0.027743,0.0330981,0.00845047,0.00443337,0.0196496,0.00737825,0.0221613,0.00945888,0.00729956,0.0226893,0.0133804,0.021437,0.0253243,0.0221199,0.0149859,0.00466519,0.00420166,0.0288618,0.0165315,0,0,0,0,0,0.00209814
