Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
78,0.00377541,0.00108926,0.0197313,0.0190884,0.0149983,0.00111127,0,0,0.00365764,0,0.0196509,0.00238634,0.0359079,0.0151733,0.0264777,0.0125783,0.00326492,0.00235404,0.00323182,0.00437256,0.00478317,0.0212112,0.0104095,0.012401,0.00841745,0.0169396,0.0209886,0.00228095,0.00490102,0.00140775,0.0130341,0.0190395,0.0263981,0.0105076,0.00351202,0,0,0.00295875,0,0.0164012,0.00155449,0.0381045,0.0367151,0.022477,0.0210093,0.00246655,0.004535,0.00579782,0.0115349,0.00799118,0.00676297,0.0287394,0.0133322,0.0274233,0.0326101,0.0200782,0.0024741,0.000622384,0.000891497,0.00183129,0.00437803,0,0,0,0,0
79,0.00364681,0.000994114,0.0217323,0.0191657,0.0155967,0.00124235,0,0,0.00369625,0,0.0196728,0.00246168,0.0358268,0.0143552,0.026305,0.0116016,0.00309212,0.00239698,0.00319451,0.00430785,0.00463816,0.021684,0.0103682,0.0132377,0.008775,0.0163005,0.0236192,0.00252645,0.00503237,0.00144829,0.0130733,0.0190364,0.0266477,0.0104815,0.00362555,0,0,0.00246734,0,0.016336,0.0014449,0.0383657,0.0368943,0.0226586,0.0212326,0.00274722,0.0045514,0.00512412,0.0119366,0.00763368,0.00617203,0.0287059,0.0133478,0.0275596,0.0326068,0.019849,0.00221978,0.000720813,0.00101323,0.0018129,0.00423075,0,0,0,0,0
80,0.00343553,0.000887575,0.0280489,0.0192699,0.0162766,0.00164594,0,0,0.0038513,0,0.019637,0.00260965,0.0358312,0.0101864,0.0256738,0.0101021,0.00286194,0.00254601,0.00462345,0.00814596,0.0066382,0.0232737,0.00989155,0.0157388,0.00971615,0.0136183,0.031562,0.00264617,0.00513967,0.00155599,0.0134265,0.0190709,0.026782,0.0104632,0.00384932,0,0,0.00195288,0,0.0162823,0.00150206,0.0385207,0.0370561,0.0229056,0.0215414,0.00313898,0.00469815,0.00436454,0.0123716,0.00719441,0.00544611,0.0286015,0.0134223,0.0275205,0.0324261,0.0199971,0.00193061,0.000936913,0.00122316,0.00155542,0.00402,0,0,0,0,0
81,0.00312408,0.00104022,0.0318211,0.0193152,0.0170747,0.00162676,0,0,0.00398845,0,0.0196566,0.0027955,0.0358366,0.00845098,0.0252718,0.0115171,0.00266892,0.00278134,0.00559196,0.0109092,0.00834716,0.0241797,0.0102169,0.0173574,0.0101263,0.0121082,0.0359975,0.00273101,0.00532586,0.00172681,0.0137817,0.0190959,0.0267168,0.0103099,0.00389323,0,0,0.00173794,0,0.0162246,0.00159068,0.0387201,0.0369975,0.0230979,0.0216785,0.00353084,0.00459601,0.00368618,0.0127369,0.0067619,0.00468677,0.028401,0.0134715,0.0273438,0.0319827,0.0201806,0.00174649,0.00116482,0.00116404,0.00159276,0.00377609,0,0,0,0,0
82,0.00261349,0.00141777,0.0335432,0.0193993,0.0175492,0.00150582,0,0,0.00414883,0,0.0195839,0.00283503,0.035753,0.00807409,0.0251451,0.0121839,0.00271311,0.00329663,0.00591737,0.0118313,0.0089225,0.0246018,0.0103137,0.0178592,0.010227,0.0113609,0.0379539,0.00298145,0.00542412,0.00172416,0.0136309,0.0191311,0.0264067,0.0102143,0.00353401,0,0,0.00230202,0,0.0159557,0.00160921,0.0388702,0.037015,0.0232016,0.0216738,0.00414315,0.00323941,0.00300981,0.0130982,0.00621735,0.0038823,0.0282169,0.013485,0.0271223,0.031414,0.0200055,0.00169939,0.00182555,0.00115344,0.0025617,0.00370467,0,0,0,0,0
83,0.00268938,0.00145751,0.0350776,0.0194427,0.0179255,0.001389,0,0,0.00418469,0,0.0194963,0.00279805,0.0356257,0.00799732,0.0249674,0.0127478,0.00282519,0.00293433,0.00613679,0.0124781,0.00931454,0.0249451,0.0103181,0.0181406,0.0102953,0.0107166,0.0398953,0.00281703,0.00536848,0.00160112,0.0141472,0.0191625,0.0259962,0.0101503,0.00364874,0,0,0.00205856,0,0.0159843,0.00173952,0.0389433,0.0367285,0.0232635,0.0215775,0.00469127,0.00363404,0.00223841,0.0135732,0.00541843,0.0030129,0.0280659,0.0134881,0.0269204,0.0309864,0.0204627,0.00182263,0.00177151,0.00113161,0.00233299,0.00346501,0,0,0,0,0
84,0.00282029,0.00148585,0.036329,0.0194116,0.01824,0.0012575,0,0,0.00439104,0,0.0195053,0.00288125,0.0354188,0.00823295,0.0248813,0.013096,0.0029755,0.00273635,0.00635498,0.0128173,0.00951645,0.0252553,0.0102683,0.0182972,0.0103184,0.0102059,0.0414608,0.00274727,0.0052911,0.00149875,0.0149264,0.0191998,0.0255636,0.0101616,0.00382652,0,0,0.00222416,0,0.015978,0.00192991,0.0389709,0.0365103,0.0232582,0.0217214,0.00511891,0.00389097,0.00139678,0.0141607,0.00449609,0.00214987,0.0280383,0.0136263,0.026757,0.0308009,0.0214201,0.00206017,0.00186947,0.00115783,0.00219806,0.00342807,0,0,0,0,0
85,0.00238407,0.00197043,0.0373772,0.0187683,0.0184558,0.00122832,0,0,0.00523234,0,0.0199129,0.00358588,0.0351577,0.00848393,0.0247869,0.0131218,0.00300465,0.0031257,0.00661743,0.0129296,0.00948752,0.0255357,0.0101897,0.0183779,0.0102184,0.00995831,0.0427236,0.00291236,0.00632295,0.00174733,0.0164049,0.0192261,0.0250131,0.0100179,0.00356879,0,0,0.00473331,0,0.0160892,0.00256028,0.0389293,0.0361557,0.0231832,0.021957,0.00505559,0.00369319,0.000583206,0.0150494,0.00314055,0.0012843,0.0280346,0.0138962,0.0265586,0.0306679,0.0229793,0.00316383,0.00105748,0.00139443,0.00272484,0.00352699,0,0,0,0,0
86,0.00265135,0.00205563,0.0388553,0.019395,0.0189385,0.00130839,0,0,0.00545728,0,0.0196234,0.00349202,0.0349491,0.00913408,0.0247796,0.0139336,0.00307465,0.00309094,0.00721978,0.0137522,0.0100661,0.0260473,0.0104781,0.0189825,0.0103585,0.00931881,0.044535,0.0028736,0.00557795,0.00164687,0.0182279,0.0193501,0.0239441,0.0100908,0.0036165,0,0,0.0042771,0,0.0160653,0.00243544,0.0390941,0.0351522,0.0229991,0.0224623,0.00513905,0.00387307,0.00146025,0.0165054,0.00160999,0.000581323,0.0278962,0.0142882,0.0261281,0.0302083,0.0248021,0.00323641,0.000931151,0.00132454,0.00258686,0.00355183,0,0,0,0,0
87,0.00296343,0.00220106,0.0400675,0.0193834,0.0193013,0.00164977,0,0,0.00576123,0,0.0196015,0.00366536,0.0347795,0.00977366,0.0246874,0.0146527,0.00314855,0.00316978,0.00768689,0.0144901,0.0105286,0.0264594,0.0106621,0.019508,0.010408,0.00882241,0.0460257,0.00306922,0.00553809,0.00159362,0.020955,0.0193395,0.0230826,0.0101384,0.00370497,0,0,0.00426579,0,0.0159995,0.00259351,0.0396297,0.0337834,0.0228115,0.022996,0.00495813,0.0041861,0.00351464,0.018936,0.00208444,0.00170006,0.0276581,0.0150463,0.0256212,0.0296104,0.026894,0.00350213,0.000892399,0.0014062,0.00250736,0.00357704,0,0,0,0,0
88,0.00329952,0.00235709,0.0408996,0.0194277,0.0196566,0.00222716,0,0,0.00624813,0,0.019527,0.00376648,0.034653,0.0105378,0.0246816,0.0150013,0.00332392,0.00329007,0.00794633,0.0147514,0.0106541,0.026731,0.0107009,0.0197937,0.0104444,0.00855291,0.0470282,0.00328579,0.00558551,0.00151352,0.0234715,0.0193137,0.0233187,0.0102558,0.00378527,0,0,0.00433809,0,0.0159607,0.00277532,0.0402272,0.033479,0.0227074,0.0235088,0.00483034,0.00452505,0.00549123,0.021575,0.00450656,0.00289951,0.0275077,0.0162706,0.0252435,0.0293758,0.028695,0.00374624,0.000903051,0.00144748,0.00241886,0.00353521,0,0,0,0,0
89,0.00358353,0.00246207,0.0419864,0.0195121,0.0199621,0.00258947,0,0,0.00669832,0,0.0194605,0.00385638,0.0346501,0.0114877,0.0246324,0.0158618,0.00364698,0.00344417,0.0083502,0.0153542,0.0111254,0.0271642,0.0108082,0.0201738,0.0104226,0.00797362,0.0482653,0.00350446,0.00575535,0.00145372,0.0252747,0.0192975,0.0238648,0.010315,0.0038244,0,0,0.00440908,0,0.0159289,0.00293833,0.0407341,0.0335452,0.0226968,0.0237864,0.00484032,0.00471348,0.00701222,0.0236645,0.00652979,0.00371891,0.0273676,0.0177721,0.0246943,0.0292444,0.0298815,0.0039453,0.000969422,0.00148549,0.0023572,0.00357974,0,0,0,0,0
90,0.00376765,0.00258033,0.0428693,0.0194066,0.0201762,0.00283353,0,0,0.00722337,0,0.019537,0.00398355,0.0346993,0.0125135,0.0245454,0.0166251,0.00398725,0.00357022,0.00865446,0.0159043,0.0114891,0.0275175,0.0109351,0.0204422,0.0103931,0.00744467,0.0493086,0.00372253,0.00572936,0.00141372,0.0264034,0.019294,0.0241578,0.0102588,0.00376164,0,0,0.00428164,0,0.0159402,0.00298107,0.0412023,0.0334381,0.0228457,0.0240839,0.00497042,0.00477983,0.00807078,0.0251268,0.00808718,0.00418799,0.027138,0.0196005,0.0238669,0.0289746,0.0307061,0.00396771,0.000966345,0.00146732,0.00227485,0.00357371,0,0,0,0,0
91,0.0039783,0.00315548,0.043367,0.0193501,0.0203517,0.0032025,0,0,0.00794043,0,0.0196313,0.00442963,0.0347203,0.0136682,0.0245199,0.0169131,0.00435646,0.00376639,0.00879811,0.0161525,0.0115421,0.0277118,0.0109476,0.0205273,0.0103807,0.00719721,0.0499416,0.00403744,0.00584675,0.00151575,0.0267013,0.0192906,0.0236755,0.00997065,0.00344722,0,0,0.00404556,0,0.0159738,0.00318621,0.0415313,0.0325615,0.0231498,0.0242078,0.00501871,0.00470944,0.00860716,0.0260605,0.00929852,0.00431769,0.0265308,0.0217019,0.0226277,0.0282434,0.0308471,0.00386487,0.00118408,0.00135421,0.00235785,0.00317529,0,0,0,0,0
92,0.0041507,0.00278402,0.0435799,0.0193011,0.0203931,0.0033783,0,0,0.00764541,0,0.0196455,0.00408744,0.0347877,0.0146577,0.0245345,0.0171366,0.00444256,0.00359525,0.00895574,0.0163944,0.0116191,0.027875,0.0109429,0.0205786,0.01035,0.00698277,0.0502825,0.00383651,0.00578793,0.00125782,0.0263554,0.0192559,0.0227497,0.00988123,0.00364108,0,0,0.00370969,0,0.015968,0.00287451,0.0418879,0.0310818,0.0234328,0.0242606,0.00539457,0.00480371,0.00868313,0.0265091,0.0100839,0.00407094,0.025709,0.0239248,0.0211819,0.0272289,0.0303492,0.00370907,0.000919059,0.00133331,0.00208528,0.00343474,0,0,0,0,0
93,0.004362,0.00284541,0.0442182,0.0193078,0.0204274,0.00339596,0,0,0.00786809,0,0.0196556,0.00409922,0.0349296,0.0159003,0.0245113,0.0180114,0.00453316,0.00357094,0.00930716,0.017204,0.0121755,0.0282177,0.0111044,0.0208651,0.0103496,0.00646932,0.0510417,0.00379705,0.00587614,0.001162,0.0250848,0.019239,0.0209194,0.00964905,0.00361879,0,0,0.00347243,0,0.0159631,0.00286752,0.0421298,0.0285077,0.0238115,0.023871,0.00564632,0.00478915,0.00836664,0.0265621,0.0107163,0.00356993,0.0243738,0.0261826,0.019197,0.0254864,0.0289093,0.00354761,0.00108116,0.00128936,0.00203256,0.00330473,0,0,0,0,0
94,0.00451679,0.00293055,0.0445438,0.019189,0.0203936,0.00319735,0,0,0.00793718,0,0.0197713,0.00410753,0.0350672,0.0170725,0.0245205,0.0185698,0.0045213,0.00352047,0.00957607,0.01778,0.0125125,0.0284191,0.0112352,0.0210061,0.0103076,0.00615074,0.0513991,0.00374386,0.00591406,0.00108916,0.0232398,0.0191864,0.0183118,0.00946111,0.0035857,0,0,0.00313436,0,0.015987,0.00273699,0.0423266,0.0251536,0.0241806,0.022985,0.00603276,0.00478563,0.00780336,0.0262507,0.0112861,0.00295975,0.0226403,0.0285093,0.0168349,0.0232249,0.026965,0.00328113,0.00103529,0.00117858,0.00194898,0.00314076,0,0,0,0,0
95,0.00463952,0.00302833,0.0444731,0.01904,0.0203872,0.00312,0,0,0.00795548,0,0.0199054,0.00407371,0.0351937,0.0181117,0.0245328,0.0186142,0.00451772,0.00339252,0.00964169,0.017927,0.012467,0.0284005,0.0112391,0.0209616,0.0102116,0.0060912,0.0513388,0.00360961,0.00594256,0.000993348,0.0208684,0.0190984,0.0150357,0.00922162,0.00347848,0,0,0.00266467,0,0.0159863,0.00247778,0.042431,0.0209783,0.0246461,0.0213646,0.00656702,0.00474428,0.00710954,0.0255165,0.0116696,0.00249545,0.0204361,0.0310881,0.0140821,0.0204126,0.024619,0.00295649,0.000845394,0.000976302,0.00190273,0.00290745,0,0,0,0,0
96,0.00475115,0.00310024,0.0446624,0.0188598,0.0202505,0.00287026,0,0,0.00787521,0,0.0199667,0.00397806,0.0354508,0.0195331,0.0244416,0.0195117,0.00457905,0.00320965,0.00987073,0.0186443,0.0129614,0.0286011,0.0114037,0.0211184,0.0101166,0.00557614,0.0516007,0.00342114,0.00598059,0.000874315,0.0178562,0.0190081,0.011186,0.00894489,0.00333249,0,0,0.00219557,0,0.0159849,0.00217808,0.0423982,0.0160535,0.0252362,0.0190706,0.00718953,0.00469145,0.00639278,0.0244145,0.0116954,0.00251589,0.0177942,0.033928,0.0111916,0.0171151,0.0216456,0.00264745,0.000615858,0.000765181,0.00191607,0.00261019,0,0,0,0,0
97,0.00365113,0.00348014,0.0447707,0.0178455,0.0201324,0.00270284,0,0,0.00798783,0,0.0204139,0.00405469,0.0358725,0.021079,0.0242917,0.0200176,0.00469922,0.00293406,0.00992426,0.0190123,0.0130963,0.0286015,0.0113748,0.0210583,0.00993469,0.00540402,0.051617,0.00317261,0.0075648,0.00138893,0.0135308,0.0188267,0.00643047,0.00856196,0.00123111,0,0,0.00331265,0,0.015965,0.00224304,0.0421652,0.0106756,0.0261269,0.0156758,0.00791765,0.00363037,0.00584179,0.0229567,0.0115326,0.00279632,0.0147857,0.0369587,0.00863373,0.0133249,0.0173832,0.00335196,0.000883997,0.00104482,0.00335483,0.00227583,0,0,0,0,0
98,0.00492787,0.00362179,0.0443332,0.0186951,0.0200994,0.00308237,0,0,0.00773314,0,0.0201254,0.00375978,0.0361774,0.0221173,0.0243876,0.0197895,0.00479948,0.00255694,0.00977892,0.0187136,0.0128479,0.0285777,0.0114113,0.020913,0.00996459,0.00522537,0.051234,0.00287064,0.00616056,0.000755711,0.00918829,0.018875,0.00278376,0.00797704,0.00239784,0,0,0.00108734,0,0.0159672,0.00147117,0.0417774,0.00641191,0.0271958,0.0112722,0.00847568,0.00431985,0.00539953,0.0208357,0.0105379,0.00346281,0.0126881,0.0402912,0.00848075,0.0104871,0.0130385,0.00207406,0.000497841,0.000514324,0.00254139,0.00236723,0,0,0,0,0
99,0.00523822,0.00390653,0.0440636,0.0185099,0.020096,0.00344131,0,0,0.00751939,0,0.0203236,0.00360315,0.0366691,0.0233538,0.0243213,0.0194886,0.00492992,0.00216465,0.00948292,0.0183261,0.0125496,0.0285171,0.0113133,0.0206685,0.00990654,0.00521941,0.0509075,0.00250619,0.00617295,0.000642911,0.00468925,0.0187752,0.00699502,0.00749254,0.00226104,0,0,0.000717154,0,0.015974,0.00109254,0.0412238,0.0103254,0.0283757,0.00559163,0.00917457,0.00433895,0.0053663,0.0184716,0.00887617,0.0039315,0.0130027,0.0432538,0.0113905,0.0118777,0.00850548,0.00183386,0.000573982,0.000366798,0.0027756,0.00261908,0,0,0,0,0
100,0.00557408,0.00420905,0.044249,0.0183499,0.020046,0.00371847,0,0,0.0072568,0,0.0204938,0.00340483,0.0373256,0.0251009,0.0241129,0.020107,0.00496862,0.00182525,0.00927206,0.0185564,0.0128931,0.0288121,0.0114575,0.0206817,0.00984986,0.00473041,0.0511559,0.00217285,0.00621294,0.000595077,0.00429901,0.0186622,0.0139732,0.00704368,0.00223228,0,0,0.000948875,0,0.0159665,0.000765538,0.0405125,0.0190978,0.0296073,0.0037368,0.00985392,0.00437011,0.00573818,0.0160437,0.00695226,0.00456013,0.0172451,0.0457529,0.0160973,0.0184274,0.00515111,0.00170154,0.00062512,0.000251867,0.00306855,0.00295045,0,0,0,0,0
101,0.00583871,0.00459567,0.0440047,0.0182209,0.020173,0.00403865,0,0,0.00704696,0,0.020637,0.00323494,0.0378168,0.0261523,0.0240341,0.0194067,0.0049273,0.00156824,0.00870398,0.0178357,0.0123629,0.028692,0.0112229,0.0204915,0.00986234,0.00501985,0.0509495,0.00189324,0.00626316,0.000540704,0.00821537,0.0185782,0.0203013,0.00688331,0.0021859,0,0,0.00150916,0,0.0159616,0.000522708,0.0399968,0.0274932,0.0304163,0.0120089,0.0104446,0.00439027,0.00644664,0.0142471,0.00602976,0.00601542,0.0235025,0.0474141,0.020622,0.0262206,0.0042471,0.00165793,0.000601083,0.000120029,0.00360307,0.00325056,0,0,0,0,0
102,0.00605734,0.00477668,0.0448226,0.0182188,0.0198162,0.00425352,0,0,0.00706625,0,0.0206654,0.00322898,0.0384402,0.0284066,0.0236275,0.0216176,0.00449395,0.00158267,0.00899504,0.0191665,0.0137208,0.029533,0.0117918,0.0209977,0.00975676,0.00377083,0.0519407,0.00187415,0.00629589,0.000498086,0.0127729,0.0185511,0.0253459,0.00673422,0.00230519,0,0,0.00166553,0,0.0159631,0.000485134,0.0396482,0.0341385,0.0309816,0.0214335,0.0104819,0.0044871,0.0072386,0.0137822,0.00706191,0.00846452,0.0301292,0.0481065,0.0243918,0.0338008,0.00713546,0.00169473,0.00060376,0.000102595,0.00381378,0.00333461,0,0,0,0,0
103,0.00618962,0.00490689,0.0449055,0.0183797,0.0197908,0.00464689,0,0,0.00736055,0,0.0205228,0.00338457,0.0386554,0.0292066,0.0234984,0.021431,0.00396385,0.00175153,0.00877071,0.0189597,0.0134783,0.0296192,0.011747,0.0210489,0.00968296,0.00379973,0.0522604,0.00207504,0.00637143,0.000571275,0.0172936,0.0185482,0.0287195,0.00633338,0.00216137,0,0,0.00156904,0,0.0159311,0.000450423,0.0396963,0.0381593,0.0312222,0.0304574,0.00982342,0.00451351,0.00796546,0.0146431,0.00954799,0.0114799,0.0357462,0.0477403,0.0267036,0.0399822,0.0119329,0.00181401,0.000717268,0.00013357,0.00402429,0.00334899,0,0,0,0,0
104,0.00622032,0.00485401,0.0445653,0.0183385,0.0195264,0.00484326,0,0,0.00717017,0,0.020517,0.00325218,0.0388157,0.0298631,0.0234177,0.0214236,0.00378572,0.00177569,0.00866525,0.0187831,0.0133639,0.0295147,0.0116842,0.0209744,0.00946048,0.00382387,0.0521335,0.00192407,0.0063428,0.000478664,0.0169941,0.0184989,0.0290437,0.00637153,0.00237551,0,0,0.00177001,0,0.0159284,0.000415435,0.0398121,0.040141,0.031137,0.033269,0.00988835,0.00467494,0.00819434,0.0148417,0.0103386,0.0123829,0.0375237,0.0476741,0.027514,0.042045,0.0111104,0.00172833,0.000752949,0.000109443,0.00411593,0.00310855,0,0,0,0,0
105,0.00621777,0.00478978,0.0440731,0.0181938,0.0188636,0.00520105,0,0,0.00701507,0,0.0206456,0.00318372,0.0388181,0.0303084,0.0233365,0.0214195,0.00383382,0.00169629,0.00854766,0.0185833,0.0131842,0.0294018,0.0116727,0.0208962,0.00924093,0.00386112,0.0519695,0.00172301,0.00637019,0.000455946,0.0120704,0.0184485,0.0274759,0.00618359,0.0023302,0,0,0.00196174,0,0.0159249,0.000486466,0.0397231,0.0408955,0.0312142,0.0335955,0.0099122,0.00468111,0.00812735,0.0148859,0.0105544,0.0121963,0.0377965,0.0473989,0.0277294,0.0425615,0.010557,0.00164338,0.000796906,9.26616e-05,0.00415861,0.00300997,0,0,0,0,0
106,0.00625042,0.0046617,0.0434701,0.0181254,0.0180864,0.00555265,0,0,0.00678624,0,0.0207499,0.00306119,0.0387146,0.0306912,0.0232074,0.0214702,0.00396464,0.00158484,0.00851398,0.0183926,0.0130398,0.0293114,0.0116073,0.0208616,0.00907475,0.00391203,0.0516858,0.00151875,0.00643747,0.000425646,0.0122242,0.018404,0.0273616,0.00581794,0.00234088,0,0,0.0021847,0,0.015924,0.000585161,0.0394227,0.0424329,0.0314424,0.0342001,0.00987379,0.00467796,0.00782039,0.0156439,0.0111029,0.0120322,0.0384786,0.0473196,0.0278936,0.0436151,0.0117258,0.00155411,0.000808002,0.000176551,0.00407454,0.0030405,0,0,0,0,0
107,0.0063141,0.00457119,0.0426651,0.0180874,0.0172428,0.00587904,0,0,0.00655112,0,0.0208238,0.00292777,0.0384867,0.031009,0.0230258,0.0215466,0.00420517,0.00142793,0.00859755,0.0182496,0.0128904,0.029221,0.0114909,0.0208729,0.00892041,0.00400186,0.0511938,0.00131498,0.00651805,0.000498808,0.0163541,0.0183664,0.0283748,0.00537673,0.00239939,0,0,0.00236847,0,0.0159298,0.000640821,0.0389389,0.043173,0.031784,0.035112,0.00979178,0.00467397,0.00741563,0.0169789,0.0120643,0.0121209,0.0393924,0.0473546,0.0280134,0.0449441,0.0133715,0.00152459,0.000781667,0.000279649,0.00388446,0.00319347,0,0,0,0,0
108,0.00561519,0.00461819,0.0416475,0.0174474,0.0164408,0.00617595,0,0,0.00656627,0,0.0211232,0.00293009,0.0381923,0.0313146,0.022712,0.021627,0.00469083,0.00160083,0.00872734,0.0182066,0.0127301,0.0291574,0.0114249,0.0208639,0.00867527,0.00424518,0.0505622,0.00122268,0.00748102,0.000644869,0.0177737,0.0182839,0.0286192,0.00491639,0.00137889,0,0,0.00339983,0,0.0158856,0.00177007,0.0384351,0.0422858,0.0322981,0.0335013,0.00965313,0.00420758,0.00711616,0.0179388,0.0123936,0.0116397,0.0385887,0.0474836,0.0275493,0.0443126,0.0141478,0.00284852,0.00034026,0.000431988,0.00450281,0.00400649,0,0,0,0,0
109,0.00599656,0.00455332,0.0401083,0.0180353,0.0153865,0.00648204,0,0,0.00618126,0,0.0209541,0.00272874,0.0379619,0.0313597,0.0225149,0.0215208,0.00492223,0.00139098,0.00881569,0.0180877,0.0124721,0.0290377,0.0113892,0.0206552,0.0083651,0.00431876,0.0496711,0.00126546,0.00678209,0.000661094,0.0167607,0.0183599,0.0274708,0.00472715,0.00171721,0,0,0.0028904,0,0.0158248,0.00112117,0.0383196,0.0399894,0.032789,0.0294462,0.00976128,0.00428905,0.00690905,0.0182305,0.0116818,0.010534,0.0357843,0.047721,0.0262758,0.0413551,0.0140298,0.00215183,0.000805176,0.000276107,0.00409777,0.00414426,0,0,0,0,0
110,0.00623506,0.00451941,0.0382397,0.0179466,0.014233,0.00635639,0,0,0.00537561,0,0.0210685,0.00221058,0.0378285,0.0313785,0.0222802,0.0213258,0.00497739,0.000871543,0.00891081,0.0179386,0.0122563,0.0288041,0.0113456,0.0201637,0.00795726,0.0044607,0.0481878,0.00113835,0.00683615,0.000726615,0.0129998,0.0183196,0.0246838,0.00507182,0.00219145,0,0,0.00326956,0,0.0159641,0.0011269,0.0387382,0.0367421,0.0330289,0.0225162,0.0102965,0.00459837,0.00677043,0.0178198,0.0092307,0.00867713,0.0308711,0.0480087,0.0242319,0.0357891,0.0110218,0.0020183,0.000712216,0.000408787,0.00383224,0.00416023,0,0,0,0,0
111,0.00621926,0.00449486,0.0363744,0.0179936,0.0130951,0.00625276,0,0,0.00468449,0,0.0210826,0.00190696,0.0377523,0.0312549,0.0219928,0.021094,0.00512631,0.000693166,0.00896753,0.0177693,0.0120183,0.0286158,0.0113577,0.0196344,0.00762202,0.0046371,0.0467269,0.0012456,0.00690992,0.000773364,0.0110109,0.0183307,0.0225584,0.00529634,0.00219347,0,0,0.00356397,0,0.0159884,0.00130375,0.0393829,0.0344312,0.033281,0.0179516,0.0103721,0.00456438,0.00678221,0.0179472,0.00734052,0.00766445,0.0273331,0.0479321,0.0227628,0.031584,0.0113374,0.00223255,0.000649221,0.000448631,0.00379308,0.00440301,0,0,0,0,0
112,0.0061781,0.00440503,0.0343103,0.0180818,0.0119558,0.00622711,0,0,0.00396304,0,0.0209704,0.00148767,0.0377058,0.0310013,0.0216801,0.0208528,0.00535691,0.00056356,0.00903073,0.0175506,0.0118189,0.0284609,0.0110925,0.019022,0.0073094,0.00487859,0.0451868,0.00133184,0.00695275,0.000822516,0.0108567,0.0183562,0.0211083,0.00543327,0.00220075,0,0,0.00382766,0,0.0160163,0.00139634,0.0398451,0.0339541,0.0335751,0.0150979,0.010273,0.00453473,0.00667462,0.0181005,0.00647435,0.00694029,0.0252678,0.0479984,0.0219143,0.0289138,0.0119905,0.00243163,0.000570455,0.000524908,0.00376367,0.00459473,0,0,0,0,0
113,0.00604784,0.00429128,0.0319853,0.018068,0.0107431,0.00621066,0,0,0.00326352,0,0.0209802,0.00118318,0.0376481,0.0306232,0.0213544,0.0205189,0.00557747,0.000634241,0.00912147,0.0172694,0.0116907,0.028277,0.0107375,0.018301,0.00690453,0.00520463,0.0434514,0.00141296,0.00697914,0.000841074,0.011168,0.0183464,0.0199438,0.00554316,0.00218195,0,0,0.00423443,0,0.0160514,0.0016602,0.0399677,0.0338733,0.0337381,0.0120247,0.0101682,0.00458286,0.00610586,0.017814,0.00540631,0.00576992,0.0236179,0.0479209,0.0208595,0.0266193,0.0113733,0.00276584,0.000552744,0.000505267,0.0036634,0.00470597,0,0,0,0,0
114,0.00572206,0.00405218,0.0294682,0.0179965,0.00957558,0.00632164,0,0,0.00266743,0,0.0210472,0.000929543,0.0375399,0.030115,0.0210834,0.0199194,0.00584726,0.000753051,0.009253,0.0168794,0.0116129,0.0280419,0.0103032,0.0174733,0.00647261,0.00561917,0.0415387,0.00140215,0.00698127,0.000871253,0.0112697,0.0183618,0.0190101,0.00571798,0.00207875,0,0,0.00454566,0,0.0160913,0.00187536,0.0396995,0.0333966,0.0336256,0.00896069,0.0100236,0.00470215,0.00512261,0.0170155,0.00450022,0.00415051,0.021847,0.0473869,0.0194344,0.0242941,0.0102236,0.00304407,0.000555395,0.000495931,0.00354914,0.00473198,0,0,0,0,0
115,0.00546364,0.0037913,0.026816,0.0179962,0.00875334,0.00652822,0,0,0.00219698,0,0.0210403,0.000926941,0.0373909,0.0294634,0.0208392,0.0190839,0.00624588,0.000785122,0.00931886,0.0162743,0.0114807,0.0277916,0.00980825,0.0164395,0.00613776,0.00610729,0.0393896,0.00142157,0.00697536,0.000888583,0.012182,0.0183815,0.018985,0.00574372,0.00218173,0,0,0.00460787,0,0.0161572,0.0018809,0.0389781,0.0329672,0.0335094,0.00835742,0.00963524,0.00512402,0.00417327,0.0161039,0.00410689,0.00315741,0.0209133,0.0467077,0.0186285,0.0230944,0.0101574,0.00320228,0.000654298,0.000531555,0.00319113,0.00459724,0,0,0,0,0
