Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,T10,x70,x71,x72,x73,RHEE,STRN,LASI,LWRB,R5HD,RWRB
All Timesteps RMSE,0,0,0,0,0,0,0.0322988,0.0352346,0,0,0,0.0460158,0,0.0273117,0,0,0.0211039,0,0,0.047507,0.0367424,0.0340641,0.0287902,0.0258331,0.0412338,0.0342451,0.0321516,0.0408464,0.0385102,0.0273745,0.0356075,0.0349989,0.0229082,0.0286382,0.0199209,0.0383734,0.0122912,0.0378949,0.0212134,0.0400811,0.0427601,0,0,0.0242298,0,0,0.0174067,0.0536667,0.012958,0.0284313,0.0347041,0.0434136,0.0485213,0.0801782,0.0799356,0.051464,0.0716878,0.0515092,0.0425941,0.0669832,0.036237,0.0325368,0.0133158,0.0713486,0,0,0,0,0.0397301,0.0380439,0.0332381,0.0122665,0,0.0125679
0,0,0,0,0,0,0,0.0302524,0.0390874,0,0,0,0.0566311,0,0.0279828,0,0,0.0178275,0,0,0.039462,0.0393674,0.036243,0.0328463,0.0246108,0.039673,0.0253797,0.0373262,0.0439505,0.0404193,0.0270943,0.0397695,0.0372405,0.0277567,0.0323699,0.0107104,0.0422603,0.0197375,0.0405821,0.0313842,0.0472734,0.0411106,0,0,0.023446,0,0,0.0134206,0.0578205,0.00981602,0.0276591,0.0319552,0.0421781,0.0447455,0.0715548,0.0787511,0.0546362,0.0640396,0.0467961,0.0416126,0.0604357,0.00270215,0.0339435,0.0130737,0.0660955,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.0336106,0.0349267,0,0,0,0.053491,0,0.0293497,0,0,0.0180986,0,0,0.0401398,0.039255,0.0371981,0.0338478,0.0270085,0.0398806,0.027464,0.0385974,0.0427467,0.0404375,0.0271562,0.0407094,0.0377106,0.0282369,0.0321274,0.0124413,0.040346,0.0205083,0.0446378,0.024575,0.0444919,0.0421438,0,0,0.0247303,0,0,0.014224,0.0560979,0.0105151,0.0305258,0.0310307,0.0428568,0.0437781,0.0709251,0.0757384,0.0530081,0.0678763,0.0507218,0.0461656,0.0625752,0.013419,0.0319351,0.0126646,0.0676742,0,0,0,0,0.0303759,0.0368618,0,0,0,0
2,0,0,0,0,0,0,0.0337041,0.035055,0,0,0,0.053089,0,0.0297696,0,0,0.0182127,0,0,0.040076,0.0389242,0.038206,0.0342823,0.0278689,0.0395721,0.0273012,0.0380806,0.0422638,0.0407312,0.0275235,0.0413178,0.0380858,0.0279976,0.0320228,0.012915,0.0402954,0.0205088,0.0449209,0.0242685,0.043909,0.0420523,0,0,0.0246061,0,0,0.0141814,0.0561936,0.0106912,0.0302252,0.0305508,0.0428139,0.0436466,0.0708634,0.0757388,0.0526466,0.0680048,0.0510005,0.0460613,0.0626297,0.0136088,0.0320484,0.0128169,0.0675949,0,0,0,0,0.0301047,0.0369571,0,0,0,0
3,0,0,0,0,0,0,0.0340006,0.0352444,0,0,0,0.0514414,0,0.0267067,0,0,0.0177549,0,0,0.0407472,0.041028,0.0379305,0.0351779,0.027871,0.0387334,0.0271214,0,0.042833,0.0413173,0.0295097,0.0422786,0.0389225,0.0293159,0.0341834,0.0150888,0.0404445,0.0193045,0.0386302,0.0249886,0.0454183,0.041616,0,0,0.0244372,0,0,0.0142744,0.0559471,0.0110122,0.029451,0.0283792,0.0428216,0.0432184,0.0705885,0.07683,0.0521886,0.0669391,0.050939,0.04415,0.0610559,0.00246679,0.0322661,0.0132269,0.0667734,0,0,0,0,0,0.0375849,0,0,0,0
4,0,0,0,0,0,0,0.031646,0.0417834,0,0,0,0.051063,0,0.0275054,0,0,0.0153221,0,0,0.0385071,0.0384149,0.040376,0.0353564,0.0259072,0.0402177,0.0244046,0.035401,0.0420253,0.0423577,0.0290932,0.0419676,0.0388389,0.029707,0.0341422,0.0165262,0,0.0182906,0.0407794,0.0202062,0.0429737,0.035344,0,0,0.0249375,0,0,0.0154383,0.0561268,0.0120118,0.0313829,0.0294905,0.0430833,0.0434957,0.07073,0.0753066,0.0518632,0.0696691,0.0532312,0.0472766,0.0628026,0.00970019,0.0322853,0.0132649,0.0653876,0,0,0,0,0.0306005,0,0,0,0,0
5,0,0,0,0,0,0,0.0348527,0.037326,0,0,0,0.0515871,0,0.0272482,0,0,0.0148732,0,0,0.039556,0.0377915,0.0410778,0.0353501,0.0256462,0.0394431,0.024345,0.0354052,0.0414781,0.0421465,0.0292116,0.0420886,0.038546,0.0298854,0.0340678,0.0163162,0,0.0180801,0.0409883,0.024131,0.0448921,0.0366839,0,0,0.0276057,0,0,0.0190908,0.0569426,0.0115435,0.029515,0.0297902,0.0442414,0.0435464,0.0711603,0.0765661,0.0526745,0.0670872,0.0508239,0.0438496,0.0598437,0.00230559,0.0300695,0.0133062,0.0664553,0,0,0,0,0,0.0395891,0,0,0,0
6,0,0,0,0,0,0,0.0335767,0.0351594,0,0,0,0.0539598,0,0.028539,0,0,0.0182679,0,0,0.0404828,0.0402655,0.0410468,0.0329832,0.0292081,0.0397877,0.0274267,0.0396822,0.0414061,0.0375797,0.0280166,0.0428807,0.0399492,0.0289579,0.0320297,0.0128336,0.0401132,0.0204132,0.0452853,0.0218907,0.0429407,0.0411663,0,0,0.0260186,0,0,0.0178438,0.0543667,0.0108347,0.0284206,0.0289823,0.0424669,0.0425425,0.0721642,0.0749199,0.0499158,0.0690781,0.0518323,0.04615,0.0627561,0.0140513,0.0321799,0.0135825,0.0680385,0,0,0,0,0.0300571,0.0373557,0.0317969,0,0,0
7,0,0,0,0,0,0,0.0332235,0.0356022,0,0,0,0.0522606,0,0.0299317,0,0,0.0201177,0,0,0.0477444,0.0373492,0.0400764,0.0345073,0.0281451,0.0396026,0.0286776,0.0380825,0.042138,0.0379802,0.0262341,0.0410784,0.0379283,0.0284607,0.0320756,0.0142006,0.0396069,0.0124059,0.0482372,0.0217527,0.042747,0.0415078,0,0,0.024326,0,0,0.0141004,0.0563163,0.0112366,0.0279886,0.0302214,0.0421825,0.0426652,0.0724052,0.0759637,0.0510016,0.0685483,0.051044,0.0447789,0.0616728,0.0167208,0.0326096,0.0128891,0.068164,0,0,0,0,0.0309541,0.0377439,0,0.0120355,0,0
8,0,0,0,0,0,0,0.0335244,0.0350075,0,0,0,0.0531868,0,0.0292258,0,0,0.0183849,0,0,0.0403115,0.0403933,0.0383598,0.032574,0.0273297,0.0400923,0.0276375,0.0403027,0.0427776,0.0362911,0.027384,0.0418779,0.0393315,0.0294143,0.0332715,0.0126401,0.0397516,0.0205849,0.0473639,0.0204181,0.0424783,0.0414104,0,0,0.0245779,0,0,0.014263,0.0542018,0.0109001,0.027358,0.0292615,0.0420747,0.0418124,0.072952,0.0752752,0.048958,0.0693523,0.0516474,0.0452158,0.0623981,0.0151011,0.0325498,0.0128205,0.0684272,0,0,0,0,0.031172,0.0373128,0.0313495,0,0,0
9,0,0,0,0,0,0,0.0333218,0.0354914,0,0,0,0.0539626,0,0.029005,0,0,0.0199222,0,0,0.0475128,0.040356,0.0372925,0.0322624,0.0262968,0.0394195,0.0283962,0.0406596,0.0431856,0.0361691,0.0273657,0.0408321,0.0386192,0.0289709,0.0336108,0.0119747,0.0399526,0.0127193,0.0480453,0.0254329,0.0446095,0.0415755,0,0,0.0244595,0,0,0.0141326,0.054211,0.0110517,0.0262266,0.0294087,0.0416859,0.0417778,0.0741489,0.0767043,0.0496961,0.0667098,0.0486465,0.040902,0.0587027,0.00821958,0.0329613,0.0129464,0.067855,0,0,0,0,0,0.0378832,0.0318958,0.0115559,0,0
10,0,0,0,0,0,0,0.0335451,0.0354497,0,0,0,0.053269,0,0.0288838,0,0,0.0196359,0,0,0.0477498,0.040111,0.0359699,0.0325758,0.026084,0.0394848,0.028373,0.0412181,0.0437759,0.0357296,0.0265132,0.0399915,0.0378476,0.02906,0.0340315,0.0121927,0.0401156,0.0126013,0.0476937,0.0195661,0.0443268,0.0415866,0,0,0.0246326,0,0,0.0142072,0.0537645,0.0117215,0.0240327,0.0291957,0.0412121,0,0.0761389,0.077179,0.0505594,0.0669764,0.0498189,0.0435704,0.0601784,0.0166297,0.0330733,0.0129189,0.0677348,0,0,0,0,0.0324732,0.0378747,0.0314432,0.0121031,0,0
11,0,0,0,0,0,0,0.0332904,0.0352911,0,0,0,0.0527991,0,0.0277825,0,0,0.0198535,0,0,0.0480634,0.0397753,0.0329871,0.0333231,0.026055,0.0402564,0.0298615,0.0411759,0.0435208,0.0352592,0.0263812,0.0398586,0.0378856,0.0295109,0.0342731,0.0117143,0.0393773,0.0128209,0.0458601,0.0191234,0.0422596,0.0413043,0,0,0.0248459,0,0,0.0143148,0.0552277,0.0115308,0.0256502,0.0291156,0.0407319,0.0416607,0.0738433,0.0757926,0.0484754,0.0688962,0.0513951,0.0440756,0.0615669,0.0137167,0.0331167,0.0128673,0.0685621,0,0,0,0,0.0328397,0.037616,0.0309466,0.0119423,0,0
12,0,0,0,0,0,0,0.0334497,0.0352902,0,0,0,0.0512043,0,0.0266338,0,0,0.0199635,0,0,0.0478556,0.0392487,0.0308968,0.0340838,0.0258692,0.0405943,0.0300542,0.0401615,0.0434575,0.035166,0.0260197,0.0397249,0.0382827,0.0289168,0.0334792,0.0117501,0.0393371,0.0129366,0.0464543,0.0188291,0.0413828,0.0412517,0,0,0.0247172,0,0,0.0144621,0.0556431,0.0121589,0.0255602,0.0284414,0.040177,0.0414306,0.0741675,0.0758784,0.0479263,0.0689725,0.0513516,0.0435656,0.0612544,0.0141022,0.0334105,0.0127716,0.0685967,0,0,0,0,0.0336436,0.0377784,0.031304,0.0115101,0,0
13,0,0,0,0,0,0,0.0335015,0.0351851,0,0,0,0.0493361,0,0.0261667,0,0,0.0199016,0,0,0.0478825,0.039089,0.0292557,0.034636,0.0258248,0.0408958,0.0302361,0.0386096,0.0431893,0.0354164,0.0261887,0.039832,0.0391164,0.0278258,0.0325329,0.0112694,0.0393255,0.0127252,0.0457188,0.0188384,0.0408721,0.0412569,0,0,0.0245796,0,0,0.0139613,0.0561501,0.0125765,0.0254983,0.0276877,0.0397324,0.0414213,0.07439,0.0759824,0.0476061,0.0688654,0.051263,0.0430664,0.0612239,0.0136907,0.0336983,0.0127578,0.0687087,0,0,0,0,0.0342901,0.0378141,0.0311947,0.0117907,0,0
14,0,0,0,0,0,0,0.0334877,0.0351028,0,0,0,0.0478497,0,0.0265147,0,0,0.0199329,0,0,0.0479409,0.0389827,0.0281629,0.0350142,0.0259114,0.0411104,0.030463,0.0373129,0.0425508,0.0359764,0.0267732,0.0398164,0.0395894,0.0267448,0.031836,0.0107613,0.0393119,0.0126262,0.0451422,0.0194833,0.040229,0.0413054,0,0,0.0243666,0,0,0.0138052,0.0566872,0.0130022,0.0256979,0.0270581,0.0393249,0.041333,0.0747767,0.0759726,0.0470553,0.0689169,0.0511194,0.042638,0.0612087,0.0135405,0.033864,0.0128382,0.0689559,0,0,0,0,0.0351083,0.0376852,0.0309719,0.0118842,0,0
15,0,0,0,0,0,0,0.034078,0.0350046,0,0,0,0.0465284,0,0.0268622,0,0,0.0182029,0,0,0.0422622,0.0381054,0.0268494,0.035259,0.0254881,0.0406631,0.0285951,0.0360937,0.0422701,0.036947,0.0271701,0.0393949,0.0392069,0.0257346,0.0313299,0.0103222,0.0400565,0,0.0458468,0.0203462,0.0412828,0.0416464,0,0,0.0241301,0,0,0.0136545,0.056358,0.0133364,0.0228951,0.0266145,0.0391654,0,0.0776876,0.0780819,0.0484676,0.0670943,0.0495462,0.04143,0.0598996,0.0155789,0.0340689,0.0129586,0.0685249,0,0,0,0,0.0359614,0.0377792,0.0316488,0.0210889,0,0
16,0,0,0,0,0,0,0.0335837,0.0351714,0,0,0,0.0457327,0,0.0268552,0,0,0.0201293,0,0,0.0479606,0.0370386,0.025315,0.0355006,0.0257474,0.0418253,0.0309826,0.0356687,0.0419212,0.0367105,0.027985,0.0398107,0.0394472,0.0262138,0.0315924,0.00921646,0.03941,0.0126616,0.0451633,0.0213797,0.0386457,0.0413783,0,0,0.0240285,0,0,0.0136397,0.0575137,0.0141152,0.0265752,0.0264652,0.0389955,0.041225,0.0752616,0.076174,0.0458451,0.0692423,0.0508109,0.0414025,0.0610247,0.0138294,0.0340757,0.0129486,0.0697048,0,0,0,0,0.0379094,0.0376892,0.0306828,0.0117047,0,0
17,0,0,0,0,0,0,0.0302029,0.0390529,0,0,0,0.0449459,0,0.0271745,0,0,0.0199654,0,0,0.0471853,0.0363816,0.0257784,0.0356865,0.0258982,0.0421715,0.0302567,0.0356182,0.0414481,0.0358806,0.0277369,0.0395027,0.0393338,0.0262908,0.0317172,0.00851718,0.0410217,0.0121299,0.045228,0.022313,0.0383275,0.04005,0,0,0.0226886,0,0,0.012749,0.0577395,0.0148096,0.0267325,0.0261981,0.0384606,0.0416771,0.0760957,0.0769674,0.0458745,0.0692873,0.0505403,0.0403096,0.0604757,0.0143881,0.0361624,0.0131624,0.068798,0,0,0,0,0.039918,0,0.0313324,0.0117425,0,0
18,0,0,0,0,0,0,0.0332617,0.0349285,0,0,0,0.044606,0,0.0272439,0,0,0.0205173,0,0,0.0480694,0.0360007,0.0261115,0.0351962,0.0266289,0.0426399,0.0318294,0.0359008,0.0406218,0.0347193,0.0277125,0.0392429,0.0395987,0.0261979,0.0319419,0.00818628,0.0392976,0.0119753,0.0457363,0.0240418,0.0371014,0.0413383,0,0,0.0238998,0,0,0.0137457,0.0585457,0.0149874,0.0275406,0.0267631,0.0394941,0.0417764,0.0764316,0.0771292,0.0457833,0.0696766,0.0502053,0.0391752,0.0608381,0.0153385,0.0340909,0.0127343,0.0709368,0,0,0,0,0.0424093,0.0378774,0.0317164,0.0119204,0,0
19,0,0,0,0,0,0,0.0329892,0.0345688,0,0,0,0.0441707,0,0.0268698,0,0,0.0208029,0,0,0.0482047,0.0365505,0.0252665,0.0346183,0.0268888,0.0429469,0.0323857,0.0361554,0.040849,0.0344094,0.0277743,0.0383767,0.0393865,0.0251536,0.0316472,0.00890274,0.0388787,0.0123001,0.0456913,0.0256872,0.0361737,0.0414699,0,0,0.0239351,0,0,0.0136347,0.0588934,0.0151304,0.0281925,0.0274264,0.039841,0.0426117,0.0771392,0.0776033,0.0458794,0.0699639,0.0501921,0.0379675,0.061337,0.0174416,0.0339145,0.0128354,0.0715824,0,0,0,0,0.0449071,0.0379853,0.0320163,0.0117142,0,0
20,0,0,0,0,0,0,0.0326424,0.0343437,0,0,0,0.0435973,0,0.0267871,0,0,0.0210155,0,0,0.0483457,0.0372535,0.0248357,0.0341774,0.0268514,0.0429992,0.0330537,0.0358155,0.0406863,0.0346491,0.0279585,0.0377548,0.0390393,0.0242502,0.0310093,0.0100634,0.0384306,0.0124535,0.0454832,0.0271605,0.0354263,0.0415089,0,0,0.024045,0,0,0.0139734,0.0590212,0.0146968,0.0289732,0.0284443,0.0402846,0.0437274,0.0778961,0.0782071,0.0461305,0.0701243,0.0501815,0.0369637,0.061669,0.0202495,0.0335831,0.0127152,0.0720043,0,0,0,0,0.046208,0.0375361,0.0317241,0.0115163,0,0
21,0,0,0,0,0,0,0.0323504,0.034229,0,0,0,0.0432061,0,0.0266912,0,0,0.0213451,0,0,0.0485475,0.0376341,0.0248649,0.0341938,0.0267115,0.0429969,0.0338981,0.0353645,0.0404297,0.0350987,0.0280563,0.0373233,0.0385745,0.0235753,0.0305675,0.0107236,0.0379264,0.0124805,0.0448432,0.0279759,0.0347053,0.041506,0,0,0.0242244,0,0,0.0142086,0.0588987,0.0138979,0.0300877,0.0295796,0.0407565,0.0449475,0.0788209,0.0787237,0.0463038,0.0703331,0.0504062,0.0360299,0.0624391,0.0230277,0.0332463,0.0127068,0.0722721,0,0,0,0,0.0472504,0.0370418,0.0308521,0.0115613,0,0
22,0,0,0,0,0,0,0.0320707,0.0341517,0,0,0,0.0425899,0,0.0267302,0,0,0.0216762,0,0,0.0486567,0.0373191,0.0250487,0.0347195,0.0264892,0.0427082,0.0348384,0.0350692,0.0403073,0.0354323,0.0278708,0.0369505,0.0382932,0.0231957,0.0303263,0.0108829,0.0373141,0.0123336,0.0441122,0.0278242,0.0341959,0.0414539,0,0,0.0244878,0,0,0.0145069,0.058799,0.0128201,0.0307036,0.0306939,0.0412665,0.0463262,0.0798858,0.0796862,0.046873,0.0706212,0.0507607,0.0353593,0.0634104,0.0246691,0.0328681,0.0127302,0.0725254,0,0,0,0,0.0469346,0.0368261,0.0298811,0.0119247,0,0
23,0,0,0,0,0,0,0.0318867,0.0340962,0,0,0,0.0422797,0,0.0267069,0,0,0.021939,0,0,0.0487348,0.0372593,0.0247909,0.0345802,0.0263048,0.0425158,0.0358109,0.0349889,0.0404463,0.0355748,0.0278753,0.0366816,0.0380813,0.0229498,0.0299064,0.010418,0.0368241,0.0120592,0.0415554,0.022893,0.0344913,0.0413592,0,0,0.024713,0,0,0.0146486,0.0575609,0.0111591,0.0321525,0.0315369,0.0415582,0.0478926,0.0817104,0.0807517,0.0477485,0.0710245,0.0532517,0.0362536,0.0622812,0,0.0326778,0.0126524,0.0726763,0,0,0,0,0.0413351,0.0367671,0.0284376,0.0123027,0,0
24,0,0,0,0,0,0,0.0317646,0.0338046,0,0,0,0.040804,0,0.0268253,0,0,0.0210752,0,0,0.0438292,0.0354812,0.0249109,0.0348766,0.0263575,0.0427512,0.036075,0.0344339,0.0405861,0.0356891,0.0274116,0.036534,0.0378739,0.0228526,0.0296123,0.011444,0.0364953,0,0.039455,0.0247983,0.0329646,0.0415327,0,0,0.0250444,0,0,0.0148098,0.0589746,0.0108517,0.0323108,0.0329841,0.0422788,0.0485298,0.0820334,0.0814519,0.0481755,0.0710482,0.050434,0.0343637,0.0660331,0.0300716,0.032312,0.0124389,0.0732886,0,0,0,0,0.044816,0.0363495,0.029027,0.0217008,0,0
25,0,0,0,0,0,0,0.0317112,0.0337883,0,0,0,0.0396034,0,0.0271797,0,0,0.0213505,0,0,0.0438213,0.0346676,0.0253926,0.0348185,0.0266519,0.0431614,0.0370366,0.0341427,0.0404771,0.035729,0.0274904,0.0364088,0.0378731,0.0225865,0.0295727,0.0127535,0.0360513,0,0.0355866,0.0232846,0.0325259,0.0415437,0,0,0.0251458,0,0,0.0147753,0.0592002,0.0100608,0.033136,0.0343254,0.0427937,0.0490529,0.0826911,0.08223,0.0484698,0.0706137,0.0498217,0.0338966,0.0663466,0.0350749,0.0321261,0.0121646,0.0738097,0,0,0,0,0.0435908,0.0362328,0.0293219,0.0216536,0,0
26,0,0,0,0,0,0,0.0316081,0.0340412,0,0,0,0.0378694,0,0.0273022,0,0,0.0227369,0,0,0.0492931,0.0342399,0.0260266,0.0348595,0.0268743,0.0437185,0.0387179,0.0336394,0.040307,0.03583,0.0276597,0.0362925,0.0381299,0.0222809,0.029405,0.0146192,0.0354951,0.0123863,0.0327456,0.02224,0.0321768,0.0415295,0,0,0.0250868,0,0,0.0145971,0.059373,0.00945933,0.033858,0.0354775,0.0430907,0.0494236,0.0828644,0.0827763,0.0484017,0.0702223,0.0490647,0.0337302,0.0662879,0.0425844,0.0320578,0.0119899,0.0743876,0,0,0,0,0.0431927,0.036332,0.0296583,0.0122577,0,0
27,0,0,0,0,0,0,0.0320887,0.0335692,0,0,0,0.0357093,0,0.0273335,0,0,0.0213569,0,0,0.0418809,0.0338766,0.0265709,0.0346882,0.0271111,0.0446432,0.0378856,0.0328258,0.0402696,0.0360864,0.0277375,0.0362079,0.0384097,0.0219743,0.0289144,0.0169971,0.0357652,0.021393,0.0324978,0.0208232,0.0320565,0.0415955,0,0,0.0252201,0,0,0.0145239,0.0596876,0.00874962,0.0344533,0.0363459,0.0434489,0.0494893,0.082656,0.0830493,0.0480998,0.0701384,0.0485283,0.033965,0.0665991,0.0521796,0.0317079,0.0119853,0.0751265,0,0,0,0,0.0452263,0.0357282,0.030598,0,0,0
28,0,0,0,0,0,0,0.0322813,0.033748,0,0,0,0.0335808,0,0.0273731,0,0,0.0233592,0,0,0.0493068,0.0333748,0.0271138,0.0343397,0.0273038,0.0451841,0.0395297,0.0320143,0.0403598,0.0363674,0.0277081,0.0360875,0.0385718,0.0216479,0.0280295,0.0196154,0.0353839,0.0125438,0.0326515,0.0202969,0.0319985,0.0418053,0,0,0.0250156,0,0,0.0143538,0.0598908,0.00832588,0.0350562,0.0365527,0.0430113,0.0496038,0.0830411,0.0830117,0.0478517,0.0698401,0.0479364,0.0338408,0.0665527,0.0608593,0.0316679,0.0122048,0.0757047,0,0,0,0,0.0491852,0.0356312,0.0316872,0.0118528,0,0
29,0,0,0,0,0,0,0.0322987,0.0337641,0,0,0,0.0319506,0,0.0273596,0,0,0.0234169,0,0,0.0494695,0.0325406,0.027386,0.0341372,0.0273684,0.0448425,0.0397551,0.0307607,0.0403389,0.0365716,0.0275866,0.0360182,0.0386335,0.0213619,0.0273513,0.0219359,0.0353292,0.0126001,0.0347281,0.0174266,0.0315103,0.0419554,0,0,0.0249306,0,0,0.0142583,0.0597557,0.00793605,0.0358409,0.036321,0.0431483,0.0497915,0.0838653,0.0831287,0.0476383,0.0692292,0.0482238,0.0326785,0.065239,0.0731541,0.0316572,0.0123496,0.0762157,0,0,0,0,0.0507413,0.0354963,0.0326238,0.0118885,0,0
30,0,0,0,0,0,0,0.0325854,0.0336463,0,0,0,0.0307751,0,0.0275281,0,0,0.0233006,0,0,0.0493259,0.0316097,0.0275522,0.0341417,0.0272067,0.044165,0.0396395,0.0300492,0.04054,0.0367984,0.0272144,0.0359166,0.0385222,0.0211815,0.0269453,0.0238964,0.0354362,0.0122548,0.0364353,0.0179666,0.0313438,0.0420259,0,0,0.0247974,0,0,0.0141747,0.0596991,0.00748177,0.0365341,0.0360652,0.0428836,0.0497958,0.0837462,0.0831081,0.0474279,0.0694004,0.0481462,0.0321012,0.0659606,0.0800094,0.031706,0.0124369,0.0764186,0,0,0,0,0.055111,0.0353838,0.0327493,0.0121509,0,0
31,0,0,0,0,0,0,0.0326571,0.0335509,0,0,0,0.0300332,0,0.0280429,0,0,0.0237513,0,0,0.0487301,0.0297967,0.027378,0.0336853,0.0277936,0.0426932,0.0390557,0.0295139,0.0409132,0.0369347,0.0263162,0.0361098,0.0388643,0.0211492,0.02653,0.0244827,0.0354049,0.0122266,0.032684,0.0262074,0.0307941,0.0424435,0,0,0.0241159,0,0,0.0146332,0.0600582,0.00804001,0.0371232,0.0364952,0.042955,0.0501141,0.0850953,0.0847507,0.0477305,0.0704185,0.044253,0.0317017,0.070472,0.0730154,0.0317774,0.0124195,0.0764527,0,0,0,0,0.0632877,0.0353163,0.0336955,0.0131194,0,0
32,0,0,0,0,0,0,0.0334918,0.0331979,0,0,0,0.028977,0,0.0281509,0,0,0.0230703,0,0,0.0488924,0.0277681,0.0290684,0.0360697,0.0255789,0.0428348,0.0389871,0.0276645,0.0416767,0.0391941,0.0247806,0.0342809,0.0366212,0.0196218,0.0256576,0.0267096,0.0358069,0.011643,0.0406363,0.0182639,0.032344,0.0421186,0,0,0.0245023,0,0,0.014152,0.0611444,0.00904626,0.036639,0.0372262,0.041921,0.04975,0.0836335,0.0835547,0.0479749,0.0706153,0.0490374,0.0335677,0.0685238,0.0898783,0.0315253,0.0125328,0.0764746,0,0,0,0,0.0606519,0.0351278,0,0.0124167,0,0
33,0,0,0,0,0,0,0.0321612,0.0335831,0,0,0,0.0288639,0,0.0289698,0,0,0.0241242,0,0,0.0482308,0.0256158,0.0288523,0.0351159,0.0263066,0.0405572,0.0384575,0.0272599,0.0420399,0.0392415,0.0241698,0.0345791,0.0374241,0.0192286,0.024865,0.0258368,0.035354,0.0130115,0.0334616,0.0275221,0.0312717,0.042637,0,0,0.0233442,0,0,0.0147142,0.0619683,0.0105395,0.0372575,0.0379748,0.0435084,0.0498394,0.0848571,0.0854,0.0486777,0.0717427,0.0448381,0.0334613,0.0731103,0.0788838,0.0320906,0.0122821,0.0761274,0,0,0,0,0.0671297,0.0355864,0,0.0124325,0,0
34,0,0,0,0,0,0,0.0320438,0.0336901,0,0,0,0.0298005,0,0.0277007,0,0,0.0234807,0,0,0.0483171,0.0285254,0.0270962,0.0322181,0.02781,0.04046,0.0386387,0.0287999,0.0406821,0.0373619,0.0260952,0.0361165,0.0395989,0.0204525,0.0258618,0.025112,0.0358271,0.0133252,0.0332471,0.028805,0.0314858,0.0418598,0,0,0.0237766,0,0,0.015141,0.0584548,0.00829292,0.0378002,0.0374434,0.0432761,0.0497842,0.0852771,0.0849726,0.0472884,0.0728695,0.045108,0.0343491,0.0745721,0.0810456,0.0320745,0.0128678,0.075956,0,0,0,0,0.0695825,0.0356785,0.0353082,0.0119923,0,0
35,0,0,0,0,0,0,0.0321832,0.033383,0,0,0,0.0294123,0,0.0281641,0,0,0.023599,0,0,0.0485843,0.0284654,0.0275961,0.0318821,0.0276125,0.0403111,0.038748,0.0280323,0.04035,0.0377271,0.0263874,0.0358441,0.0395805,0.0203498,0.0258949,0.0251509,0.0356972,0.0135111,0.0328839,0.0284438,0.0318602,0.0419215,0,0,0.0234298,0,0,0.0147753,0.0583012,0.00832557,0.0381091,0.0379995,0.0430871,0.0496606,0.0850924,0.0846204,0.0469034,0.0731814,0.0451049,0.0343483,0.074263,0.0816288,0.0319477,0.0126726,0.0759504,0,0,0,0,0.0697469,0.0354457,0.0353615,0.0121075,0,0
36,0,0,0,0,0,0,0.0321773,0.0333632,0,0,0,0.0295324,0,0.0283551,0,0,0.0236121,0,0,0.0484735,0.0284041,0.0281501,0.0316508,0.0273103,0.0400755,0.0388903,0.0277031,0.0400691,0.0378566,0.0262393,0.0357656,0.0393417,0.0202963,0.0258343,0.024934,0.035669,0.0133943,0.0321429,0.0278152,0.0322777,0.0417643,0,0,0.023083,0,0,0.0142314,0.0581982,0.0085447,0.0379614,0.0381567,0.0431041,0.0499109,0.0849782,0.0843516,0.0466079,0.0731035,0.0451687,0.0342307,0.0740906,0.0810437,0.0317104,0.0128158,0.0757788,0,0,0,0,0.0688803,0.0354004,0.0349429,0.0121098,0,0
37,0,0,0,0,0,0,0.0321406,0.033314,0,0,0,0.0296492,0,0.0286535,0,0,0.023388,0,0,0.0485204,0.0282551,0.0290771,0.0311098,0.0270069,0.0399146,0.0389529,0.0274224,0.0399129,0.037925,0.0260159,0.0358428,0.0390509,0.0201188,0.0257579,0.0246428,0.0356078,0.0130756,0.0317798,0.0271382,0.0327336,0.0416513,0,0,0.0229527,0,0,0.0141867,0.0581372,0.0089232,0.0376662,0.038338,0.043242,0.0504121,0.0848363,0.0839805,0.046449,0.0729014,0.0454352,0.0343411,0.0742208,0.0795905,0.0315811,0.0130578,0.0756235,0,0,0,0,0.0675746,0.0353399,0.0346306,0.0124872,0,0
