Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,x97,LILC,x77,,x89
624,0.0355393,0.054629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348513,0,0.0235465,0.0659851,0,0,0.0115794,0,0,0.0431518,0.0532209,0.0422714,0.0216985,0.0533826,0.0386251,0.0457191,0.0748392,0.0595629,0.0170392,0.0611808,0.0648682,0.0344419,0.0370379,0.0269011,0.00785303,0.0185072,0.0127011,0,0.0271565,0.0468397,0.0416698,0,0,0.0087283,0,0,0.0342166,0.0777911,0,0.0141818,0.0262253,0.0513906,0.0358313,0.0333816,0.0588154,0.0617573,0.0394986,0.0235471,0.0288876,0.0151279,0.0299448,0.0339192,0.0472867,0.00817525,0.0161461,0.0490074,0.0502006,0,0,0,0,0,0,0,0
625,0.0354347,0.0546368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349183,0,0.0235485,0.0659576,0,0,0.0115379,0,0,0.0431294,0.0532216,0.042293,0.0216945,0.0533564,0.0386227,0.0457102,0.0748508,0.059567,0.0169985,0.0612044,0.0648787,0.034451,0.0370566,0.0269239,0.00785239,0.0184589,0.0126434,0,0.0272169,0.0468971,0.0416754,0,0,0.00871097,0,0,0.0342596,0.0777584,0,0.0142904,0.0262098,0.0512236,0.035873,0.0334127,0.0588404,0.0617726,0.0394056,0.0235156,0.0288866,0.0151206,0.0299,0.0340003,0.0472899,0.00821573,0.0161429,0.0490155,0.0501683,0,0,0,0,0,0,0,0
626,0.0354199,0.0546399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349026,0,0.023532,0.0659288,0,0,0.0115163,0,0,0.0430739,0.0532083,0.0423598,0.0216887,0.0533174,0.0385892,0.0457309,0.07486,0.0595719,0.016952,0.061227,0.0648842,0.0344847,0.0370806,0.0269219,0.00788581,0.0183378,0.0125707,0,0.0272377,0.0469468,0.0416938,0,0,0.00871109,0,0,0.0342896,0.0777085,0,0.0147212,0.0261978,0.0509566,0.035932,0.0334531,0.0588785,0.061786,0.0393313,0.0235086,0.0289389,0.0150658,0.0298426,0.0340975,0.0472576,0.00820473,0.016133,0.0490081,0.0501094,0,0,0,0,0,0,0,0
627,0.0354867,0.0546027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349074,0,0.0234968,0.0658618,0,0,0.0114808,0,0,0.0429852,0.0532829,0.0422825,0.0217485,0.05344,0.0386533,0.0457289,0.0748204,0.0595402,0.0170164,0.0613169,0.06494,0.0345889,0.037142,0.026725,0.00793228,0.0182759,0.0124959,0,0.0272716,0.0469066,0.0417003,0,0,0.00875366,0,0,0.0341513,0.0776682,0,0.0150388,0.0261489,0.0510319,0.0359343,0.0334134,0.0588568,0.0617975,0.0393618,0.0235089,0.0290684,0.0149796,0.0298274,0.0341513,0.0472251,0.00826924,0.0160841,0.0489282,0.0501452,0,0,0,0,0,0,0,0
628,0.0359695,0.0536857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349342,0,0.0241544,0.0622268,0,0,0.0113752,0,0,0.0417416,0,0.038173,0.024842,0.053239,0.0395648,0.0452856,0.0719229,0.0565407,0.0185051,0.0636697,0.0675357,0.037276,0.0384062,0.0240711,0.0099173,0.0203308,0.0109067,0,0.0277164,0.0486045,0.0417798,0,0,0.00944834,0,0,0.0336488,0.0756518,0,0.0144459,0.0256032,0.0492708,0.0365567,0.0324065,0.0593336,0.0618098,0.0379384,0.0234027,0.0290861,0.0149176,0.0296684,0.0362578,0.047263,0.00825574,0.016255,0.0485709,0.0507876,0,0,0,0,0,0,0,0
629,0.0359198,0.0536754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359537,0,0.0219834,0.0656989,0,0,0.012099,0,0,0.0411656,0.0540956,0.0369832,0.022358,0.0536072,0.0393838,0.0469565,0.0750215,0.0585585,0,0.061917,0.0651225,0.0354626,0.0382553,0.0208145,0.0101419,0.0200008,0.0120371,0,0.027709,0.0474127,0.0421448,0,0,0.00935488,0,0,0.0335135,0.0772474,0,0.014701,0.0259655,0.0502528,0.0360184,0.0331234,0.0589159,0.0617226,0.0389978,0.0235718,0.0290001,0.0148165,0.0299783,0.0345247,0.0476012,0.00856498,0.0160317,0.0484,0.0505421,0,0,0,0,0,0,0,0
630,0.0359977,0.0536892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359701,0,0.0219613,0.065721,0,0,0.0121105,0,0,0.0410461,0.054143,0.0369488,0.0223742,0.0536309,0.039448,0.0469242,0.0750128,0.0585884,0,0.0619241,0.0651331,0.035484,0.0382829,0.0208285,0.010287,0.0197477,0.0120033,0,0.0277673,0.0474159,0.0421475,0,0,0.0095104,0,0,0.0335033,0.0772673,0,0.0145523,0.0259831,0.0503695,0.035999,0.0330691,0.0589028,0.0617162,0.0389452,0.0235777,0.0288603,0.0148967,0.0299913,0.0345015,0.0475623,0.00859477,0.0159796,0.0484184,0.0505482,0,0,0,0,0,0,0,0
631,0.0360034,0.05372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360677,0,0.0220039,0.0657604,0,0,0.0120073,0,0,0.0411538,0.0541548,0.0370223,0.0223213,0.0536349,0.039182,0.0469632,0.0750458,0.0586053,0,0.0618697,0.0651079,0.0353994,0.03822,0.0208246,0.00997321,0.0200575,0.0119669,0,0.0277455,0.0473921,0.0421717,0,0,0.00950964,0,0,0.0336266,0.0772815,0,0.0145873,0.0259282,0.0504419,0.0360066,0.0331116,0.0589113,0.0617152,0.0389159,0.0235916,0.0287991,0.0149677,0.029997,0.0345503,0.0475275,0.00852957,0.015985,0.0484583,0.0504722,0,0,0,0,0,0,0,0
632,0.0360757,0.0537466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360776,0,0.0219604,0.0657668,0,0,0.0121202,0,0,0.0409581,0.0541894,0.0369816,0.0223246,0.0536676,0.0395329,0.0469371,0.0750436,0.0586444,0,0.0618898,0.0651345,0.0354121,0.0382365,0.0208574,0.0104434,0.0193638,0.0119397,0,0.0277983,0.0474194,0.0421861,0,0,0.00976368,0,0,0.0335475,0.07729,0,0.0146204,0.0259113,0.0503849,0.036095,0.0330765,0.058891,0.0617031,0.0389077,0.0236089,0.0288343,0.0149734,0.0299891,0.0345795,0.047469,0.00881037,0.0156563,0.0484923,0.0504567,0,0,0,0,0,0,0,0
633,0.0361733,0.0536996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036048,0,0.0219567,0.0657314,0,0,0.0119263,0,0,0.0412302,0.0541615,0.0369773,0.0223197,0.0537327,0.0389851,0.0469482,0.0750774,0.0586621,0,0.0619056,0.0651369,0.03543,0.038237,0.0208577,0.00980555,0.0203428,0.011868,0,0.0277903,0.0473923,0.0422334,0,0,0.0095227,0,0,0.0336416,0.0773016,0,0.0147687,0.0258961,0.0502804,0.0359896,0.0331233,0.0589049,0.0617028,0.0389695,0.0236109,0.028895,0.0149657,0.0299667,0.0346813,0.0474543,0.00850104,0.0161032,0.0484383,0.0504624,0,0,0,0,0,0,0,0
634,0.0362035,0.0536893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359885,0,0.0219478,0.0656808,0,0,0.0119248,0,0,0.0412931,0.0541279,0.0369682,0.0223097,0.0537373,0.0388863,0.0469574,0.0750764,0.0586716,0,0.0619433,0.0651583,0.0354507,0.0382728,0.020874,0.00974164,0.020468,0.0118185,0,0.0277821,0.0473803,0.0422733,0,0,0.00950179,0,0,0.0336161,0.0772976,0,0.015024,0.0258956,0.0500178,0.0359893,0.0331475,0.0589266,0.061713,0.0389911,0.0235877,0.0289957,0.0148996,0.0299161,0.0347608,0.0474375,0.00844826,0.0161426,0.0484209,0.0504176,0,0,0,0,0,0,0,0
635,0.0358812,0.0546509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035061,0,0.0234053,0.0659457,0,0,0.0112499,0,0,0.0430138,0.0532524,0.0421515,0.0217282,0.053652,0.0382057,0.0457938,0.0749156,0.0596736,0.0169496,0.0613339,0.064958,0.0346024,0.0371482,0.026771,0.00764487,0.0183949,0.012313,0,0.0273963,0.0468111,0.0419249,0,0,0.0089054,0,0,0.0341081,0.0777521,0,0.0155213,0.0260965,0.050936,0.0357547,0.0333562,0.0588605,0.0617655,0.0393697,0.0235202,0.0291284,0.015056,0.0297732,0.0343205,0.0470478,0.00820231,0.0160305,0.0489855,0.0499664,0,0,0,0,0,0,0,0
636,0.0360741,0.0538094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360624,0,0.0219429,0.0657914,0,0,0.012444,0,0,0.0407618,0.0540541,0.0369179,0.0223448,0.0536833,0.0400185,0.0469625,0.0751019,0.0587182,0,0.0619778,0.0651689,0.0354801,0.0383198,0.0208803,0.0112553,0.0183872,0.0118426,0,0.0277984,0.0473215,0.0422729,0,0,0.0105914,0,0,0.033099,0.0773358,0,0.0149157,0.0259326,0.0502827,0.0362945,0.0330243,0.0588664,0.0616662,0.0390177,0.0236178,0.0288851,0.0148934,0.0299632,0.0346732,0.0473913,0.00973342,0.0143162,0.048581,0.0503541,0,0,0,0,0,0,0,0
637,0.0362737,0.0536527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361022,0,0.0218978,0.0657581,0,0,0.0117984,0,0,0.0413798,0.0540213,0.0369181,0.0223088,0.0537976,0.0388126,0.0470362,0.0751604,0.0587169,0,0.0619532,0.0651213,0.035432,0.0383001,0.0209615,0.00971375,0.0205365,0.0118675,0,0.0278211,0.0473199,0.0422442,0,0,0.00934775,0,0,0.0336738,0.0773005,0,0.0145663,0.025912,0.0503761,0.0359317,0.0330541,0.058911,0.0616894,0.0389596,0.0235589,0.0288795,0.0149833,0.0298968,0.0346503,0.0473829,0.00830963,0.01633,0.0484485,0.050404,0,0,0,0,0,0,0,0
638,0.0359437,0.0546273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350905,0,0.0233836,0.0659606,0,0,0.0111094,0,0,0.0430068,0.0531621,0.0420901,0.0216922,0.0536659,0.0381185,0.0458519,0.0750103,0.0596823,0.01702,0.0613343,0.0649206,0.0344706,0.0371671,0.02684,0.00760216,0.0183752,0.0122735,0,0.0274138,0.0467468,0.0419098,0,0,0.00874146,0,0,0.0341782,0.0777984,0,0.0150834,0.0261261,0.0510295,0.0357541,0.0333354,0.0588415,0.0617538,0.0393063,0.0234894,0.028972,0.0152227,0.0297513,0.0343104,0.0469956,0.00802744,0.016258,0.0489933,0.0498741,0,0,0,0,0,0,0,0
639,0.0360079,0.0546062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034958,0,0.0233731,0.0659564,0,0,0.011065,0,0,0.0429734,0.0531623,0.0421763,0.0217016,0.0536771,0.0380909,0.0458137,0.0749918,0.0597238,0.0170202,0.0613346,0.0649347,0.0342859,0.0371864,0.0269971,0.00758021,0.0183265,0.0122393,0,0.0274103,0.0467369,0.0419219,0,0,0.00883656,0,0,0.0341935,0.0778047,0,0.0153327,0.0261383,0.0509337,0.0357752,0.033329,0.0588309,0.0617851,0.0393464,0.023492,0.029013,0.0152188,0.0297429,0.0343272,0.046926,0.00799164,0.0162792,0.0489527,0.0498558,0,0,0,0,0,0,0,0
640,0.0360055,0.0546163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349452,0,0.0234006,0.0659849,0,0,0.0110211,0,0,0.0430094,0.0531612,0.0421901,0.0217045,0.0537581,0.0380485,0.0458361,0.074991,0.0596894,0.0170261,0.0612901,0.0649218,0.0343735,0.0371463,0.0269718,0.00751726,0.0183821,0.0122631,0,0.0273925,0.0466724,0.0419366,0,0,0.0088836,0,0,0.0342372,0.0778177,0,0.0157416,0.0260997,0.0510899,0.0357404,0.0333068,0.0588212,0.0618136,0.0394023,0.0235028,0.0290539,0.0152221,0.0297507,0.0342818,0.0469346,0.00798828,0.0162321,0.0489367,0.0498547,0,0,0,0,0,0,0,0
641,0.0356032,0.0549308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349374,0,0.0234118,0.0658148,0,0,0.0119669,0,0,0.0424553,0.0532017,0.0418538,0.0218121,0.0539115,0.0397135,0.045857,0.0748994,0.0594964,0.0169414,0.0613724,0.0650335,0.0345945,0.0371781,0.0267148,0.016607,0.0138485,0.012617,0,0.0271543,0.046341,0.0420411,0,0,0.0120001,0,0,0.0329581,0.0779327,0,0.0162872,0.0264148,0.0514265,0.0363448,0.0332106,0.0588132,0.0617352,0.0393656,0.0235603,0.0289948,0.0151482,0.0298673,0.0338623,0.0468621,0.0136826,0.0113316,0.0491188,0.0496407,0,0,0,0,0,0,0,0
642,0.0357084,0.0540618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359044,0,0.0223351,0.0626833,0,0,0.0114858,0,0,0.0436043,0.0542523,0.0366893,0.0229078,0.0564837,0.0373656,0.0463513,0.0744484,0.0581055,0,0.0623922,0.0658533,0.0358609,0.0383145,0.0214553,0.0292971,0.014276,0.0140432,0,0.0258254,0.045625,0.0426932,0,0,0.00973233,0,0,0.03379,0.0779917,0,0.0167808,0.0286843,0.0529647,0.0354511,0.0322028,0.0589552,0.061099,0.038304,0.0239159,0.0286399,0.0145613,0.0303695,0.0325521,0.0470022,0.0202819,0.0106211,0.0474665,0.050462,0,0,0,0,0,0,0,0
643,0.0356323,0.0549361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348826,0,0.0234429,0.0657574,0,0,0.0119165,0,0,0.0423826,0.0532013,0.0418965,0.0217439,0.0537776,0.0396125,0.0458818,0.0749401,0.0595321,0.0170075,0.0613659,0.065034,0.0345824,0.0371833,0.0267619,0.0166014,0.0138404,0.0125265,0,0.02714,0.0463431,0.0420761,0,0,0.0120345,0,0,0.0328382,0.0779617,0,0.0159549,0.0264091,0.0512874,0.036357,0.0332189,0.0587966,0.0617028,0.0393277,0.0235951,0.0290344,0.0152219,0.0298974,0.0339447,0.0468037,0.013597,0.0113579,0.0491339,0.0495634,0,0,0,0,0,0,0,0
644,0.0360754,0.0546215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348318,0,0.0234249,0.0659034,0,0,0.010738,0,0,0.0428799,0.0530723,0.0423045,0.0215552,0.0534722,0.0381254,0.0458867,0.0750952,0.0598084,0.0175091,0.0612187,0.0648438,0.0343933,0.0371249,0.0270719,0.00767114,0.0181612,0.0121169,0,0.0274685,0.0468698,0.0419605,0,0,0.00889498,0,0,0.0340429,0.077859,0,0.0130475,0.0262345,0.0513751,0.0358464,0.0332411,0.0587674,0.0616441,0.0391302,0.0235969,0.0290872,0.0153004,0.0298174,0.0344537,0.0467507,0.00796788,0.0161799,0.0490689,0.04971,0,0,0,0,0,0,0,0
645,0.0360975,0.0546243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348234,0,0.0234255,0.0658892,0,0,0.0106781,0,0,0.0428766,0.0530007,0.0423815,0.0215222,0.0534428,0.0381522,0.0459221,0.0751351,0.0598389,0.0178928,0.0611881,0.064809,0.0343756,0.0371343,0.0271884,0.00767852,0.0181378,0.0120682,0,0.0275134,0.0469521,0.0419687,0,0,0.00896186,0,0,0.033979,0.0778396,0,0.0119668,0.0263089,0.0515329,0.0358922,0.0332195,0.0587557,0.0615699,0.0390255,0.0236133,0.0290949,0.0153023,0.0298169,0.0345168,0.0466809,0.00797857,0.0161684,0.0491313,0.0496584,0,0,0,0,0,0,0,0
646,0.0361004,0.054619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348985,0,0.0234288,0.0658998,0,0,0.0106669,0,0,0.042865,0.0529588,0.042372,0.0215136,0.0534424,0.0381569,0.0459422,0.0751423,0.0598632,0.0180423,0.061209,0.0648032,0.034386,0.0371678,0.0272154,0.00771285,0.0181051,0.012019,0,0.0275136,0.04691,0.041981,0,0,0.00905326,0,0,0.033967,0.0778316,0,0.0119787,0.0263169,0.0515319,0.0358886,0.0332119,0.058726,0.0615526,0.0390798,0.0236228,0.0291037,0.0153035,0.0298364,0.0345375,0.0466801,0.00799412,0.0161363,0.0491137,0.0496505,0,0,0,0,0,0,0,0
647,0.0360782,0.0546185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348068,0,0.0234019,0.0658399,0,0,0.0106804,0,0,0.0429006,0.0529702,0.0423427,0.0215184,0.0534351,0.0381244,0.0459667,0.0751269,0.0598256,0.0177562,0.0612305,0.0648024,0.0343954,0.0371359,0.0271788,0.0077533,0.0180505,0.0119875,0,0.0275047,0.0469293,0.0419935,0,0,0.00902565,0,0,0.0339589,0.0777751,0,0.0122777,0.026294,0.0512525,0.0358767,0.0332246,0.0587292,0.0615624,0.0390399,0.0235858,0.0291513,0.0153401,0.0297672,0.0345736,0.0466504,0.00799397,0.016105,0.0491064,0.0496234,0,0,0,0,0,0,0,0
648,0.0360004,0.0545761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347775,0,0.0233904,0.0657553,0,0,0.0107025,0,0,0.0428603,0.0529413,0.0423406,0.0215197,0.0533765,0.0380413,0.0459646,0.0751343,0.0598031,0.0175691,0.0612318,0.0648151,0.034409,0.0371302,0.0271747,0.00774394,0.0180357,0.0119155,0,0.0275325,0.0469911,0.0420589,0,0,0.00902733,0,0,0.0339299,0.0777066,0,0.0126496,0.0262886,0.0507137,0.0359378,0.0332834,0.0587674,0.0615879,0.0389908,0.0235437,0.0291544,0.0153398,0.0296957,0.0346906,0.0465861,0.00799038,0.0161063,0.0491004,0.0495609,0,0,0,0,0,0,0,0
649,0.0359417,0.0545504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349575,0,0.0233828,0.0657613,0,0,0.0106878,0,0,0.0428277,0.0529167,0.042342,0.02152,0.0533159,0.0380201,0.0459695,0.0751467,0.059814,0.0176099,0.0612083,0.0648053,0.0344027,0.0371348,0.0272135,0.00772184,0.018023,0.0118737,0,0.0275691,0.0470386,0.0420866,0,0,0.00902265,0,0,0.0338624,0.0776576,0,0.012771,0.0262948,0.050675,0.0359561,0.0333039,0.0587906,0.0616068,0.0389603,0.0235231,0.029137,0.0153191,0.0296814,0.0347564,0.0465533,0.00798834,0.0160712,0.0491318,0.0495131,0,0,0,0,0,0,0,0
650,0.0359954,0.054581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035072,0,0.0233839,0.0658271,0,0,0.0106464,0,0,0.0428096,0.0528876,0.0422898,0.0214898,0.0533343,0.0380371,0.046006,0.0751776,0.05986,0.0176853,0.061158,0.064755,0.0343419,0.0371009,0.027204,0.00775399,0.0179566,0.0118779,0,0.0275741,0.0470146,0.0420726,0,0,0.00907524,0,0,0.0338657,0.07764,0,0.0125477,0.0263057,0.0508944,0.0359152,0.033272,0.0587721,0.0615875,0.0389813,0.0235366,0.0291352,0.0153052,0.0297296,0.0347475,0.046553,0.00803193,0.016007,0.0491644,0.0494868,0,0,0,0,0,0,0,0
651,0.0360088,0.0545873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350735,0,0.0233562,0.0658324,0,0,0.0106276,0,0,0.0427792,0.0529047,0.0422248,0.0214873,0.0534575,0.0381094,0.0460057,0.0751814,0.0598757,0.0174824,0.0611492,0.0647395,0.0343176,0.0370971,0.027159,0.00782137,0.0178169,0.0119008,0,0.0275967,0.0469798,0.0420277,0,0,0.00919399,0,0,0.0338613,0.0776211,0,0.0123231,0.0263261,0.0511417,0.0359018,0.0331894,0.0587261,0.061581,0.0389615,0.0235532,0.02918,0.0153288,0.0297614,0.0346761,0.046522,0.00811149,0.015949,0.0491507,0.0495321,0,0,0,0,0,0,0,0
652,0.0360088,0.054598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350086,0,0.023361,0.0658113,0,0,0.0106468,0,0,0.0427315,0.052892,0.042221,0.0214789,0.0535281,0.0381024,0.0460436,0.0751847,0.0598423,0.0174484,0.0611478,0.0647401,0.034329,0.0371037,0.0271594,0.00787118,0.0176866,0.0118705,0,0.0275991,0.0469356,0.0420361,0,0,0.00921329,0,0,0.0338562,0.0775762,0,0.0129346,0.0262731,0.050952,0.0359074,0.0332104,0.0587468,0.0616299,0.0389545,0.023518,0.0291816,0.0153449,0.0297495,0.0347063,0.0465441,0.00811044,0.0159407,0.0491441,0.0495155,0,0,0,0,0,0,0,0
653,0.0360027,0.0546079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034963,0,0.0234097,0.0657987,0,0,0.0106256,0,0,0.0426992,0.0528977,0.0422143,0.0214898,0.0536238,0.0381327,0.0460692,0.0751621,0.0597717,0.0176152,0.0611394,0.0647427,0.0343483,0.0371097,0.02712,0.00790175,0.0176222,0.0118489,0,0.0275633,0.046807,0.0420231,0,0,0.00927072,0,0,0.0339361,0.0775487,0,0.0140332,0.0262058,0.0508019,0.03585,0.0332027,0.0587382,0.0616754,0.0390235,0.0235045,0.0291981,0.0153915,0.0297557,0.0346826,0.0465866,0.00818734,0.015867,0.0490807,0.0495724,0,0,0,0,0,0,0,0
654,0.0359934,0.0546265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349492,0,0.0233998,0.0657599,0,0,0.0106406,0,0,0.0426816,0.0529036,0.0421592,0.0214853,0.0536392,0.0382021,0.0460818,0.0751542,0.0597411,0.0174608,0.0611341,0.0647408,0.0343648,0.0371114,0.0271177,0.00795703,0.0175764,0.0118504,0,0.0275391,0.0467941,0.0420077,0,0,0.00944825,0,0,0.0339212,0.0774896,0,0.0145405,0.0261829,0.0505901,0.0358268,0.0331919,0.0587448,0.0617033,0.0390339,0.02347,0.0292005,0.0154142,0.0297059,0.034675,0.046588,0.00835713,0.0156394,0.0490493,0.0496083,0,0,0,0,0,0,0,0
655,0.0358432,0.0546014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350141,0,0.023402,0.0657566,0,0,0.0105998,0,0,0.0426912,0.0529075,0.0421213,0.0214679,0.0536996,0.0381711,0.0460945,0.0751511,0.059699,0.0174318,0.0611301,0.0647442,0.0343677,0.0371054,0.0271121,0.007904,0.017644,0.0118441,0,0.0275378,0.0467476,0.0420042,0,0,0.00935518,0,0,0.0339092,0.0774522,0,0.0150821,0.0261385,0.0505351,0.0357955,0.0332026,0.0587372,0.0617194,0.0390647,0.0234701,0.0292063,0.0154147,0.029685,0.0346768,0.0466039,0.00824735,0.0157323,0.0489854,0.0496492,0,0,0,0,0,0,0,0
656,0.0355756,0.0545345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350943,0,0.0234277,0.0657678,0,0,0.0106063,0,0,0.0426855,0.0529741,0.0420958,0.0214835,0.053883,0.0381902,0.0460628,0.0751092,0.0596649,0.0176107,0.0611814,0.0647819,0.0344143,0.0371054,0.0270938,0.007891,0.0177042,0.0118589,0,0.0275439,0.0466341,0.0419855,0,0,0.00931123,0,0,0.0338542,0.0774414,0,0.0163383,0.0261064,0.0505586,0.0357591,0.0331556,0.0587081,0.0617656,0.0391327,0.0234558,0.0292133,0.0153876,0.0296855,0.0346154,0.0466078,0.00820285,0.0157925,0.0488718,0.0497584,0,0,0,0,0,0,0,0
657,0.0355067,0.0545603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350199,0,0.0234386,0.0657725,0,0,0.0106901,0,0,0.0425379,0.0530289,0.0420684,0.0215227,0.0539546,0.0385463,0.0460517,0.075072,0.0596764,0.0174599,0.0612074,0.0648021,0.0344467,0.0370868,0.0270591,0.00830759,0.0171775,0.011831,0,0.0275037,0.0466031,0.0419592,0,0,0.00951707,0,0,0.0336854,0.0774394,0,0.0167677,0.026109,0.0506257,0.0358352,0.0331115,0.0586848,0.0617909,0.0391359,0.0234497,0.0292889,0.0154096,0.029698,0.0346069,0.0465909,0.00853639,0.0153355,0.0488677,0.049806,0,0,0,0,0,0,0,0
658,0.035356,0.0545381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349186,0,0.0234514,0.065716,0,0,0.0107009,0,0,0.0424792,0.0530811,0.041977,0.021573,0.0539452,0.0387165,0.0460796,0.0750564,0.0596225,0.0173308,0.0612173,0.0648201,0.0344478,0.0370653,0.0268863,0.00845622,0.0170139,0.0117133,0,0.0275318,0.0466404,0.0419658,0,0,0.00963682,0,0,0.0335628,0.0774202,0,0.0160876,0.0260371,0.05084,0.0358848,0.0331189,0.0586453,0.0617607,0.0390706,0.0234759,0.0294442,0.0154617,0.0297349,0.0347623,0.0465698,0.00869274,0.0150946,0.0488592,0.0497888,0,0,0,0,0,0,0,0
659,0.0357527,0.0535879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345867,0,0.0241083,0.0619854,0,0,0.0107418,0,0,0.0412178,0,0.0380542,0.0246677,0.0535897,0.0397493,0.0454959,0.0721599,0.0567005,0.0188797,0.0635724,0.0674046,0.0370829,0.0383532,0.024383,0.0104988,0.0189616,0.0100872,0,0.0280244,0.0485189,0.0420099,0,0,0.010544,0,0,0.0331412,0.0753901,0,0.0141538,0.0255157,0.0493558,0.0366492,0.0321357,0.05911,0.061772,0.0375692,0.0233755,0.0294433,0.0153411,0.029555,0.0369137,0.0465432,0.00874898,0.0152435,0.0485112,0.0504582,0,0,0,0,0,0,0,0
660,0.035961,0.0535397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345652,0,0.0241173,0.062001,0,0,0.0103274,0,0,0.0415353,0,0.0380541,0.024633,0.0536097,0.0391113,0.0455084,0.0722042,0.0566762,0.0188265,0.0635463,0.0673826,0.037057,0.0383529,0.0243897,0.00960852,0.020161,0.0100672,0,0.0280242,0.0484969,0.0420363,0,0,0.00992916,0,0,0.0335066,0.0753811,0,0.0141959,0.0255039,0.0494352,0.0364827,0.0321975,0.0591418,0.0617936,0.0376123,0.0233483,0.0293771,0.0153313,0.0295456,0.0369546,0.0465667,0.0080035,0.0162976,0.0484559,0.0504357,0,0,0,0,0,0,0,0
661,0.0356323,0.0545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347845,0,0.0234265,0.0657173,0,0,0.0104624,0,0,0.0427242,0.0529787,0.0418921,0.0215441,0.053921,0.0382045,0.0460858,0.075102,0.0595823,0.0172946,0.0612007,0.0648125,0.0344074,0.0370777,0.0269517,0.00768096,0.0179835,0.0117102,0,0.0275903,0.0466501,0.0419867,0,0,0.00918957,0,0,0.0337273,0.0774085,0,0.0156011,0.026034,0.0508558,0.0357342,0.0331951,0.0586702,0.0617534,0.0391327,0.0234659,0.0294171,0.0153998,0.0297212,0.0347739,0.0465921,0.00816689,0.015861,0.0488246,0.049725,0,0,0,0,0,0,0,0
662,0.0360729,0.0536165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346938,0,0.0241538,0.0621025,0,0,0.0103268,0,0,0.0415726,0,0.038164,0.0245685,0.0535199,0.0389968,0.0455388,0.0722297,0.0567532,0.018879,0.063459,0.0673368,0.0369698,0.0382713,0.0245757,0.00953904,0.0201092,0.0101634,0,0.0279824,0.0484697,0.0420617,0,0,0.00984801,0,0,0.0332002,0.0754036,0,0.0144834,0.0254738,0.0489841,0.0364305,0.0322469,0.0591804,0.0617978,0.0376365,0.0233666,0.0295018,0.0152482,0.0295286,0.036881,0.046593,0.00804216,0.0160836,0.0485211,0.0503665,0,0,0,0,0,0,0,0
