Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,x77,LTHII,,LILC
478,0.0289315,0.0621009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224468,0,0.0146393,0.0826286,0,0,0.0163208,0,0,0.0360809,0.0633857,0.0213591,0.0282664,0.0971242,0.0210262,0.0509049,0.0863264,0.0281736,0,0.0544498,0.0278101,0.0236972,0.041108,0.0384752,0.0118511,0.0140858,0.0500131,0,0.0246673,0.0594463,0.0524095,0,0,0.0135135,0,0,0.0306377,0.099291,0.009703,0.0474599,0.0293121,0.100548,0.051325,0.03955,0.0486724,0.0662119,0.061906,0.0299818,0.0320114,0.018971,0.0421788,0.0208613,0.0473573,0.0084262,0.0216561,0.0414432,0.0658126,0,0,0,0,0.0740905,0,0
479,0.028923,0.062213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223963,0,0.0154702,0.0822209,0,0,0.0163129,0,0,0.0361295,0.0644367,0.021148,0.0288357,0.0980352,0.0210069,0.0515521,0.0871508,0.0282443,0,0.0553,0.0286016,0.0240115,0.0455963,0.0383621,0.0118251,0.0141582,0.0495607,0,0.0248011,0.059802,0.052334,0,0,0.0136711,0,0,0.030847,0.0989418,0.0101491,0.0465642,0.0295487,0.100133,0.0516399,0.0396863,0.0488834,0.0663785,0.0620578,0.0297327,0.0316748,0.0188579,0.0417779,0.0204144,0.0471504,0.00851367,0.0217892,0.0416162,0.0657716,0,0,0,0,0.0749292,0,0
480,0.0288872,0.0625243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232471,0,0.0158572,0.0831802,0,0,0.0164278,0,0,0.0361726,0.0665872,0.0228086,0.0289925,0.0996657,0.0209906,0.0527632,0.0887881,0,0,0.0546637,0.0282324,0.0234477,0.0503263,0.0384148,0.0118886,0.0140979,0.0492449,0,0.0248927,0.0607711,0.0521097,0,0,0.0135467,0,0,0.0311605,0.0986409,0.0107637,0.0450894,0.0294963,0.0999609,0.0513575,0.0398666,0.0490948,0.0667266,0.0626026,0.0295837,0.0314416,0.0188624,0.0414042,0.0202445,0.0472584,0.00860852,0.0217412,0.0418309,0.0656593,0,0,0,0,0.0771355,0,0
481,0.0294407,0.0622861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190831,0,0.0192805,0.0808832,0,0,0.0154994,0,0,0.0366786,0.0647489,0.021821,0.0321563,0.0990851,0.0211715,0.0546758,0.0907422,0.0287505,0,0.0564279,0.0292898,0.0235943,0.0469413,0.0383591,0.0114545,0.0139476,0.0424378,0,0.0231785,0.0614308,0.0514235,0,0,0.014302,0,0,0.0308565,0.099403,0.0109544,0.0453465,0.0323277,0.0988915,0.0517433,0.0402241,0.0478313,0.0666705,0.0633278,0.0315368,0.0278208,0.0180862,0.0430991,0.01349,0.0468379,0.00941183,0.0221215,0.0416909,0.0657482,0,0,0,0,0.0770916,0,0
482,0.0292884,0.0622677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196246,0,0.0207146,0.0803324,0,0,0.0155376,0,0,0.0367178,0.0653822,0.0230175,0.0325241,0.0994029,0.0213179,0.0551117,0.0913611,0.0294462,0,0.0572482,0.0298617,0.0242684,0.0497809,0.0383946,0.0114974,0.0139527,0.0418702,0,0.0234062,0.0620145,0.0513316,0,0,0.0144236,0,0,0.0309418,0.0992849,0.0112557,0.0448018,0.0324041,0.0987659,0.0517835,0.0404097,0.0478946,0.06695,0.0635646,0.0315111,0.0277636,0.0180932,0.0429212,0.0130981,0.0467254,0.00930533,0.0221315,0.0417235,0.0653962,0,0,0,0,0.077605,0,0
483,0.0291617,0.0624393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020067,0,0.0219516,0.0798896,0,0,0.0156156,0,0,0.0369518,0.0657397,0.0238679,0.0327116,0.0995286,0.021231,0.0555708,0.0917474,0.0299221,0,0.0580424,0.0304693,0.0250424,0.0507687,0.038347,0.0115762,0.0138473,0.0412949,0,0.0234468,0.0622352,0.0512058,0,0,0.0140997,0,0,0.0312367,0.0991921,0.0116882,0.0440753,0.0323754,0.0987377,0.0516441,0.040687,0.0479744,0.067203,0.0639003,0.0315532,0.0280132,0.0184081,0.0428241,0.0122759,0.0467826,0.0090484,0.0217229,0.0419503,0.0645136,0,0,0,0,0.0777942,0,0
484,0.029209,0.062239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02032,0,0.022741,0.0797313,0,0,0.0157438,0,0,0.0368882,0.0667506,0.0241998,0.031704,0.0998979,0.0213926,0.0552323,0.091298,0.029686,0,0.0584832,0.0310642,0.0263382,0.0510101,0.0386816,0.0116907,0.0138159,0.0409389,0,0.0238789,0.0626482,0.05101,0,0,0.0142131,0,0,0.030844,0.0992211,0.0119239,0.0433814,0.032498,0.0990656,0.0515193,0.0408627,0.0480127,0.0673546,0.0643341,0.0315189,0.0281157,0.0182273,0.0425505,0.0125884,0.0468325,0.00930327,0.0217201,0.0417772,0.0643822,0,0,0,0,0.0776003,0,0
485,0.0290159,0.0623055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019327,0,0.0227587,0.0796693,0,0,0.0157953,0,0,0.0368977,0.067343,0.0238788,0.0307344,0.100078,0.0212908,0.0549218,0.0907259,0.029086,0,0.0589068,0.0316715,0.0273902,0.0498167,0.0389236,0.0118152,0.0136929,0.0405296,0,0.0240154,0.0626462,0.0508578,0,0,0.0140059,0,0,0.0308422,0.0992084,0.0122233,0.042748,0.0325487,0.0992346,0.0512037,0.0411709,0.0481384,0.0675727,0.0647346,0.0315451,0.0281639,0.0182964,0.0417927,0.0124197,0.0469921,0.00941395,0.0213738,0.0418671,0.0644327,0,0,0,0,0.0771354,0,0
486,0.028272,0.062553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248267,0,0.0208958,0.0802034,0,0,0.0165813,0,0,0.0364837,0.0692038,0.0226933,0.026957,0.100398,0.0210385,0.0522829,0.0875503,0.028039,0,0.0601383,0.0334331,0.0292154,0.0568187,0.0390711,0.0123006,0.0138013,0.0460618,0,0.026187,0.0618057,0.0514979,0,0,0.0131858,0,0,0.0317484,0.0981343,0.0131657,0.0420504,0.0304856,0.0997887,0.051258,0.0412478,0.0493857,0.0678668,0.0645897,0.0298089,0.0311894,0.0191745,0.0396512,0.0175835,0.0472447,0.00892976,0.0208919,0.0421685,0.0642553,0,0,0,0,0.075451,0,0
487,0.0283103,0.0626701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232563,0,0.0207219,0.0804464,0,0,0.0165803,0,0,0.0365756,0.0695363,0.0222696,0.0259269,0.100634,0.0209252,0.0517823,0.0868894,0.0274707,0,0.0603075,0.0336702,0.0297404,0.053311,0.0393275,0.0122933,0.0138689,0.0458046,0,0.0264369,0.0616483,0.0513635,0,0,0.0129044,0,0,0.0319341,0.0982892,0.0135723,0.0415301,0.0307784,0.0997201,0.051079,0.041605,0.0494418,0.0680978,0.0649603,0.0298575,0.031194,0.0192314,0.0395836,0.0173518,0.0474044,0.00896298,0.0207201,0.0421966,0.0640004,0,0,0,0,0.0748237,0,0
488,0.0282945,0.0629072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221244,0,0.0207054,0.0807528,0,0,0.0167078,0,0,0.0366903,0.0697652,0.0219154,0.0249178,0.100932,0.0207781,0.0513362,0.086331,0.026785,0,0.0603726,0.0337611,0.0301727,0.0498224,0.039582,0.0123948,0.0138436,0.0459914,0,0.0265534,0.0612687,0.0512805,0,0,0.0127539,0,0,0.0320505,0.0985509,0.0137644,0.0406275,0.0311066,0.0996431,0.0509023,0.0419169,0.0496054,0.0682801,0.0652098,0.0299382,0.0312347,0.019352,0.0396225,0.0176461,0.0474908,0.00910877,0.0203952,0.0423318,0.0639023,0,0,0,0,0.0741616,0,0
489,0.0281583,0.0631481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210497,0,0.0206047,0.0811203,0,0,0.0168451,0,0,0.0368094,0.0700462,0.0216593,0.0241483,0.101192,0.020676,0.0509705,0.0858745,0.0262232,0,0.0603063,0.0337461,0.0305066,0.0464306,0.0398086,0.0125037,0.0138069,0.04616,0,0.02667,0.0608663,0.0512889,0,0,0.0126535,0,0,0.0321208,0.0986486,0.0139459,0.0400867,0.0314239,0.0994888,0.0507887,0.0421682,0.0497659,0.0684441,0.0654016,0.0299983,0.0312582,0.0194289,0.0397151,0.0179474,0.0474781,0.00923899,0.0201224,0.0424987,0.0640602,0,0,0,0,0.0735894,0,0
490,0.0278475,0.0633191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199148,0,0.0203498,0.0816019,0,0,0.0168258,0,0,0.0368829,0.0705438,0.0214596,0.0235173,0.101194,0.0206574,0.0506984,0.085447,0.0256982,0,0.0601231,0.0335662,0.0307353,0.0429049,0.0399356,0.0125179,0.0138503,0.0460141,0,0.0268614,0.0606253,0.0513272,0,0,0.0126128,0,0,0.0322418,0.0984347,0.0142741,0.0406393,0.0317065,0.0992886,0.0507805,0.0423749,0.0498395,0.0685683,0.0656602,0.0300209,0.0312383,0.019462,0.0398277,0.0178593,0.0473408,0.00927164,0.0200134,0.0426177,0.0640288,0,0,0,0,0.0730865,0,0
491,0.0277189,0.0635343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191645,0,0.0199876,0.0821999,0,0,0.0167028,0,0,0.0369124,0.0711282,0.0213078,0.0230225,0.100926,0.0206306,0.0504646,0.085035,0.0252804,0,0.0598436,0.0334352,0.0309518,0.039382,0.0399919,0.0124545,0.0139465,0.0457204,0,0.027114,0.0607047,0.0514059,0,0,0.012699,0,0,0.03249,0.098289,0.0147024,0.0410481,0.0319467,0.0991547,0.0506908,0.0426024,0.0498196,0.0686856,0.0659315,0.0300517,0.0311736,0.0194791,0.039867,0.0176251,0.0471539,0.00931023,0.0199691,0.0427642,0.0638699,0,0,0,0,0.0725925,0,0
492,0.0278208,0.063796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190616,0,0.0196673,0.0827713,0,0,0.0166474,0,0,0.0370117,0.0714585,0.0211686,0.0225953,0.101244,0.0205036,0.0503159,0.0847165,0.0250222,0,0.0595473,0.0333994,0.031202,0.0362834,0.0399975,0.012427,0.01404,0.0455723,0,0.0273072,0.0607579,0.0514869,0,0,0.0128167,0,0,0.0327599,0.0982987,0.0151207,0.0409826,0.0321742,0.0989306,0.0504734,0.0428332,0.0498304,0.0687675,0.0661959,0.030129,0.0311405,0.0194377,0.0398939,0.0174845,0.0469176,0.00931188,0.0199673,0.0429775,0.0636576,0,0,0,0,0.07211,0,0
493,0.0276642,0.0637975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195153,0,0.0193923,0.0832027,0,0,0.0167239,0,0,0.0370572,0.0715179,0.0210281,0.022272,0.101643,0.0205164,0.0503154,0.0845241,0.024728,0,0.0593129,0.0333226,0.0313477,0.0336512,0.0401111,0.0126169,0.0139388,0.0455671,0,0.0273966,0.0605865,0.0516194,0,0,0.0129857,0,0,0.0330278,0.0983728,0.0153896,0.0407066,0.0323696,0.0988117,0.0504479,0.0430247,0.0499436,0.0688267,0.0664199,0.0302462,0.0311293,0.0193868,0.0399373,0.017492,0.0467059,0.00940045,0.019903,0.0430352,0.0635347,0,0,0,0,0.0716901,0,0
494,0.0277835,0.0636631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202405,0,0.0191226,0.0834726,0,0,0.016834,0,0,0.0370083,0.0713935,0.0208539,0.0220167,0.101965,0.0206089,0.0503844,0.0843894,0.0243527,0,0.0592704,0.0330858,0.0314906,0.0313947,0.0402714,0.0128499,0.013759,0.0455825,0,0.0274556,0.0603136,0.0517766,0,0,0.0131336,0,0,0.03327,0.0984036,0.0155932,0.0404721,0.0324723,0.0987728,0.050479,0.0431416,0.0500999,0.0688661,0.0665384,0.0302906,0.0311523,0.0193106,0.0399268,0.017551,0.0465041,0.00956386,0.0198352,0.0430528,0.0634424,0,0,0,0,0.071307,0,0
495,0,0.0632637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209775,0,0.0188889,0.0836438,0,0,0.0173781,0,0,0.036823,0.0714109,0.0204282,0.0219508,0.102244,0.0195522,0.0502772,0.0842199,0.0240319,0,0.0593563,0.0329209,0.0315828,0.029249,0.0416869,0.0131159,0.0138667,0.0455253,0,0.0275845,0.0603861,0.0488624,0,0,0.0149589,0,0,0.0341364,0.0984257,0.0156358,0.0404742,0.0327678,0.098669,0.0516653,0.0430756,0.0499984,0.0687851,0.0666002,0.0303073,0.0311239,0.0193484,0.039955,0.0173852,0.0445806,0.00951921,0.020501,0.0429384,0.0638489,0,0,0,0,0.0709419,0,0
496,0.0278596,0.0635457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215444,0,0.0187143,0.0838294,0,0,0.0167905,0,0,0.03694,0.0711502,0.0202737,0.0219443,0.102621,0.0206213,0.050374,0.0842419,0.0239369,0,0.0592358,0.0331451,0.0316886,0.0277862,0.0404536,0.0127804,0.0139561,0.0451429,0,0.0276047,0.0602458,0.0518366,0,0,0.0134599,0,0,0.0337002,0.0981413,0.0161652,0.0404324,0.032854,0.0987415,0.0502946,0.0433391,0.0502709,0.0690362,0.0667802,0.0301381,0.031063,0.0192947,0.0398391,0.0169443,0.0459676,0.00963085,0.019964,0.0432387,0.0632882,0,0,0,0,0.0707579,0,0
497,0.0279566,0.063591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220415,0,0.0185775,0.0839282,0,0,0.0166866,0,0,0.0369208,0.0710283,0.0201907,0.0219764,0.102874,0.0205629,0.0506164,0.084229,0.0239518,0,0.0590637,0.0331944,0.0318891,0.0263582,0.0405142,0.0128395,0.0140777,0.0448395,0,0.0277167,0.0601369,0.0518876,0,0,0.013661,0,0,0.0337883,0.0980005,0.0164313,0.0403844,0.0330383,0.0990235,0.0501196,0.0434215,0.0503833,0.0691118,0.066943,0.0301013,0.0309581,0.019295,0.0398595,0.016606,0.0457203,0.00960071,0.0199341,0.0433786,0.0631246,0,0,0,0,0.0706179,0,0
498,0,0.0630806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225606,0,0.0185108,0.0838734,0,0,0.0171928,0,0,0.0368688,0.0708348,0.0199945,0.022116,0.10307,0.0196473,0.0505476,0.0841139,0.023899,0,0.0589293,0.0329947,0.0321152,0.0247651,0.0419617,0.0131763,0.0143136,0.0446561,0,0.0279152,0.0603543,0.0489859,0,0,0.0154579,0,0,0.0345036,0.0980546,0.0164598,0.0404577,0.0332737,0.0988093,0.0513032,0.0433282,0.0502915,0.0690233,0.0670617,0.0301977,0.0309978,0.0192881,0.0399377,0.0164156,0.0438501,0.00965846,0.0204179,0.0430767,0.0636275,0,0,0,0,0.0703297,0,0
499,0.0275012,0.0634037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231026,0,0.0184471,0.0839829,0,0,0.0166684,0,0,0.0370406,0.0694938,0.0198825,0.0223444,0.103372,0.0207302,0.0503266,0.0839813,0.0238613,0,0.0586595,0.03265,0.0322127,0.0234689,0.0407549,0.0128582,0.0143676,0.0443238,0,0.0279891,0.0602492,0.0520914,0,0,0.0138999,0,0,0.0338965,0.0977862,0.0168624,0.0402156,0.0333491,0.0991502,0.0500808,0.0435204,0.0505983,0.0692408,0.0673014,0.0300895,0.0309543,0.0191521,0.0397642,0.0161187,0.0452753,0.00990339,0.019698,0.043321,0.0632132,0,0,0,0,0.0699327,0,0
500,0,0.0630734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240141,0,0.0183299,0.0841486,0,0,0.0171027,0,0,0.0369737,0.0675884,0.0197755,0.0224206,0.103633,0.0197505,0.049962,0.0836015,0.02405,0,0.0583054,0.0325929,0.0321877,0.0216487,0.042135,0.0133546,0.014482,0.0442368,0,0.0281745,0.060554,0.0494036,0,0,0.0157439,0,0,0.0345311,0.097876,0.0169384,0.040061,0.0335196,0.0994679,0.0512456,0.0435961,0.0504703,0.0692031,0.067527,0.0301388,0.0309799,0.0191616,0.0397417,0.0160365,0.0434389,0.00996506,0.0201751,0.0430852,0.0638237,0,0,0,0,0.0695828,0,0
501,0,0.0631108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253082,0,0.0180468,0.0840697,0,0,0.0170877,0,0,0.0369839,0.0671625,0.0196518,0.0225308,0.10363,0.0198715,0.0498577,0.0833135,0.0240939,0,0.0578941,0.0324676,0.0320237,0.0194832,0.0421554,0.0134359,0.0145166,0.0441211,0,0.0282767,0.0606426,0.0494507,0,0,0.0157868,0,0,0.0346312,0.097808,0.0171715,0.0401479,0.0334282,0.0993732,0.051194,0.043794,0.0504917,0.0692718,0.0677587,0.0301291,0.0309199,0.019151,0.0397591,0.0158181,0.0433598,0.0101249,0.0201032,0.0430502,0.0639931,0,0,0,0,0.0693136,0,0
502,0,0.0631288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027073,0,0.0176267,0.0836772,0,0,0.0170281,0,0,0.0370262,0.0676377,0.0195295,0.0228169,0.103442,0.0199707,0.0498454,0.0830475,0.0239999,0,0.0574731,0.0322555,0.0317859,0.016998,0.0421612,0.0135412,0.0145606,0.0440033,0,0.0283862,0.0604874,0.0494435,0,0,0.0158396,0,0,0.0347164,0.0975835,0.0173857,0.0402074,0.0334871,0.0994817,0.0511669,0.0438941,0.0505559,0.069294,0.0678178,0.0301361,0.0308249,0.0190941,0.0397947,0.015513,0.0433174,0.0101868,0.0200636,0.0430019,0.0640467,0,0,0,0,0.0689838,0,0
503,0,0.0630851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293021,0,0.0171671,0.0832033,0,0,0.0169463,0,0,0.0370951,0.0681996,0.0195295,0.0231531,0.103229,0.0201208,0.049778,0.0827615,0.023974,0,0.0570341,0.0319682,0.0315227,0.0144118,0.0421602,0.0136422,0.0146159,0.0438149,0,0.028568,0.0603539,0.0495057,0,0,0.0158685,0,0,0.0347153,0.0973902,0.0174881,0.0403787,0.0336745,0.0994372,0.0511699,0.0439549,0.0506158,0.0693158,0.0678862,0.0301442,0.0307474,0.019031,0.0397863,0.0152652,0.0432562,0.0102524,0.0199644,0.0429311,0.0641919,0,0,0,0,0.0684114,0,0
504,0,0.0630351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318762,0,0.0167477,0.082709,0,0,0.0169037,0,0,0.0371486,0.0685542,0.0195968,0.0233592,0.102996,0.0202783,0.0496608,0.0823595,0.0240051,0,0.0565701,0.0316634,0.0312915,0.0121372,0.0421675,0.0137811,0.0146165,0.0436987,0,0.0286941,0.0601121,0.049653,0,0,0.0159254,0,0,0.0346848,0.0971324,0.0176595,0.040514,0.0338925,0.0994447,0.0511516,0.0440071,0.0506988,0.0693448,0.0680042,0.0301519,0.0307085,0.0189588,0.0397597,0.0150299,0.0431888,0.0103019,0.0198835,0.0428878,0.0643903,0,0,0,0,0.0677809,0,0
505,0,0.0629771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344112,0,0.0163562,0.0821634,0,0,0.0168457,0,0,0.0371721,0.0686527,0.0197349,0.0234577,0.102715,0.0204186,0.0495135,0.081862,0.0240089,0,0.0560916,0.0313645,0.0311435,0.0106654,0.0421887,0.0139407,0.0146012,0.043536,0,0.0287792,0.0596776,0.0498169,0,0,0.0159836,0,0,0.034721,0.0968235,0.0178458,0.0405188,0.0340851,0.0997944,0.0511963,0.0440934,0.0508256,0.0693386,0.0680994,0.0301342,0.0306709,0.0189319,0.0397206,0.0148052,0.0431296,0.0102641,0.0198888,0.0428535,0.0646442,0,0,0,0,0.0672496,0,0
506,0,0.0628922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368124,0,0.0158992,0.0816522,0,0,0.0167237,0,0,0.0372656,0.0685778,0.0200017,0.0240469,0.102411,0.0205638,0.0492558,0.0812863,0.0241535,0,0.0555549,0.0309581,0.0310751,0.0101746,0.0422064,0.0140089,0.0147148,0.0432774,0,0.0288406,0.0592167,0.049994,0,0,0.0160511,0,0,0.0347497,0.0966017,0.0180429,0.040623,0.0342176,0.099961,0.0513144,0.0441343,0.0509509,0.0693342,0.0681632,0.0300898,0.0306181,0.0189133,0.0396764,0.014603,0.0430794,0.0102325,0.0199257,0.0428009,0.064812,0,0,0,0,0.0668667,0,0
507,0,0.0611817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366854,0,0.0166791,0.0744229,0,0,0.0150701,0,0,0.0376012,0.0640602,0.0185623,0.0244166,0.0927841,0.0229153,0.049554,0.0798134,0.0199174,0,0.0581135,0.0330402,0.0329539,0.00926484,0.041161,0.0132208,0.0157032,0.0421215,0,0.0281805,0.0595568,0.0498503,0,0,0.0173116,0,0,0.0352003,0.095461,0.0197112,0.0436381,0.0330913,0.0939528,0.0521983,0.0447952,0.052354,0.0706774,0.0687718,0.029354,0.0303845,0.0187835,0.0389583,0.0138905,0.0417954,0.00990459,0.0206773,0.0423115,0.0634915,0,0,0,0,0.0632934,0,0.0624591
508,0,0.0611258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380455,0,0.0164021,0.074102,0,0,0.0149123,0,0,0.0377376,0.0640673,0.0188824,0.0250943,0.0926548,0.023259,0.0491899,0.0791289,0.0202046,0,0.0575456,0.0327282,0.0326777,0.00904655,0.0411741,0.0132779,0.0157707,0.0418916,0,0.0281861,0.0592714,0.050044,0,0,0.0173878,0,0,0.0352274,0.0955429,0.019827,0.0437888,0.0331,0.0937062,0.0522673,0.0447683,0.0524631,0.0705649,0.0687074,0.0292835,0.0303815,0.0187477,0.0388466,0.0137077,0.04171,0.00974477,0.0207581,0.0422409,0.0636545,0,0,0,0,0.0629393,0,0.0624194
509,0,0.0610971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038012,0,0.0163103,0.0738099,0,0,0.0147562,0,0,0.0378415,0.0640552,0.019295,0.0258219,0.0924187,0.0235394,0.0487866,0.0784548,0.0204101,0,0.0570085,0.0324571,0.0324563,0.00850013,0.0411957,0.0133216,0.0158288,0.0416497,0,0.0281135,0.0588051,0.0501885,0,0,0.0175063,0,0,0.035218,0.095684,0.0199083,0.0438794,0.0330832,0.0937818,0.0523739,0.0446565,0.0526526,0.0704667,0.0684928,0.0291757,0.0303872,0.0187281,0.0388163,0.0134865,0.0416014,0.00962535,0.0208555,0.0422308,0.0638658,0,0,0,0,0.0625437,0,0.0625381
510,0.0259337,0.0617305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357063,0,0.0163786,0.0736574,0,0,0.0143296,0,0,0.0379874,0.0638954,0.0199277,0.0264629,0.092377,0.0241382,0.0484885,0.0779145,0.020507,0,0.0563933,0.0320973,0.0320049,0.00772313,0.0400117,0.0130012,0.0158838,0.0412831,0,0.0278952,0.0581551,0.0527857,0,0,0.0159389,0,0,0.0345073,0.0957068,0.0201499,0.0440545,0.0329054,0.0936806,0.0511606,0.0445879,0.0530513,0.0705457,0.0682397,0.0289721,0.0302945,0.0186607,0.0386305,0.0131469,0.0429564,0.00936351,0.0204527,0.0427263,0.063417,0,0,0,0,0.0623583,0,0.0625702
511,0.0257654,0.0615868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321962,0,0.016614,0.0735381,0,0,0.0142063,0,0,0.0380497,0.0638397,0.0203815,0.026977,0.0924096,0.0243866,0.0480746,0.0774657,0.020714,0,0.0558092,0.0315247,0.0312271,0.00770147,0.0400886,0.0129874,0.0159697,0.040981,0,0.0277701,0.0577378,0.0528916,0,0,0.0160034,0,0,0.03452,0.0959668,0.0201373,0.0441001,0.032686,0.0933336,0.0512909,0.0443932,0.0531763,0.0704494,0.067873,0.0288595,0.0302425,0.0186083,0.0385106,0.0129126,0.0428796,0.009291,0.0205261,0.0426602,0.0635263,0,0,0,0,0.0622418,0,0.0623313
512,0.026778,0.0614418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028974,0,0.0173782,0.0735037,0,0,0.0140467,0,0,0.0381375,0.0637273,0.0204245,0.0273812,0.0923547,0.0248481,0.0477756,0.0773627,0.020977,0,0.0551479,0.0306675,0.030239,0.00898627,0.0400306,0.0129651,0.0160439,0.0406306,0,0.0276188,0.0574904,0.053056,0,0,0.0159096,0,0,0.0344796,0.095972,0.0201598,0.0441891,0.0324411,0.0932672,0.0513237,0.0441914,0.0532798,0.0703249,0.0676449,0.0286605,0.0303095,0.0185153,0.0383706,0.0126839,0.0429664,0.00918254,0.0205485,0.0425904,0.0635348,0,0,0,0,0.0622293,0,0.0620335
513,0.0294106,0.0612874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272931,0,0.0183952,0.0735099,0,0,0.0138502,0,0,0.0383244,0.0636836,0.020044,0.0280307,0.0924846,0.0255355,0.0475881,0.077465,0.0211259,0,0.0545931,0.0298927,0.0294123,0.0105479,0.0398962,0.0130838,0.016074,0.0401725,0,0.0274749,0.0573667,0.0534888,0,0,0.0156301,0,0,0.0343332,0.0959405,0.020226,0.0442155,0.0321884,0.0932624,0.0511615,0.0439323,0.0533672,0.070202,0.0672487,0.0284853,0.0304688,0.0184421,0.0382338,0.0124575,0.0432303,0.00912109,0.0204509,0.0425226,0.0635255,0,0,0,0,0.0622726,0,0.061683
514,0.0306824,0.0611396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264678,0,0.0186657,0.0734833,0,0,0.0136145,0,0,0.0385404,0.0639103,0.0199551,0.0290574,0.0926708,0.0260731,0.0473273,0.0774062,0.0209754,0,0.05437,0.0297863,0.028853,0.0113246,0.0399323,0.0130545,0.0163385,0.0396678,0,0.0273156,0.0572536,0.0536312,0,0,0.0153945,0,0,0.0341681,0.095956,0.0202697,0.0442511,0.0318845,0.0931294,0.0509616,0.0436891,0.0535098,0.0701074,0.0668508,0.0283176,0.0306092,0.0183956,0.0381413,0.0122213,0.0434338,0.00910383,0.020264,0.0424965,0.0637414,0,0,0,0,0.0624096,0,0.0613119
515,0,0.0603529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261966,0,0.0179648,0.073297,0,0,0.0138267,0,0,0.0384584,0.0645042,0.0199994,0.0302065,0.092552,0.0258203,0.0467849,0.0770828,0.0206218,0,0.0545496,0.0301717,0.0286751,0.0113779,0.0416698,0.0134991,0.016368,0.0391644,0,0.0271463,0.0573497,0.0501637,0,0,0.017183,0,0,0.0348384,0.09612,0.0201694,0.0443974,0.0316049,0.0929579,0.0522223,0.043393,0.0534924,0.0698322,0.066603,0.028184,0.0307872,0.018386,0.0380925,0.0119472,0.0417879,0.00912992,0.0206792,0.0420573,0.0645415,0,0,0,0,0.0625913,0,0.0607644
