Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x74,x75,x76,RWRA,,x77,LILC
195,0.0367778,0.0504853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471144,0,0.01587,0.0419555,0,0,0.0163054,0,0,0.0377248,0.0580447,0.0337881,0.0255775,0.0638778,0.0356156,0.0741004,0.0882048,0.0366247,0,0.0565055,0.0602263,0.0337935,0.033021,0.010664,0.0401573,0.0111993,0.0219669,0.021698,0,0.0286892,0.0597286,0.0489117,0,0,0.0177923,0,0,0.0312696,0.0722569,0.0309071,0.0232936,0.0292048,0.0494538,0.0365683,0.0309632,0.0569717,0.0626541,0.038586,0.0284675,0.0201693,0.0116151,0.0335862,0.0175184,0.043446,0.0136936,0.0434378,0.0545498,0,0,0,0.0139385,0,0,0.0431006
196,0.0369721,0.0504842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469311,0,0.0159162,0.0420248,0,0,0.0161242,0,0,0.0377755,0.0578781,0.0335763,0.026187,0.0638396,0.0357004,0.0735153,0.0878089,0.0368917,0,0.056393,0.0601841,0.0337532,0.0327507,0.0101085,0.0401065,0.0112017,0.0220181,0.022011,0,0.0287357,0.0595077,0.0489219,0,0,0.0180847,0,0,0.0315802,0.0726191,0.0304993,0.0234025,0.0290378,0.049401,0.0362386,0.0308711,0.0566977,0.0624386,0.0384406,0.0285366,0.0203936,0.0117071,0.0336736,0.0171042,0.0435842,0.0135524,0.0435517,0.0543558,0,0,0,0.0142481,0,0,0.0428914
197,0.0372324,0.0504401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470829,0,0.0160922,0.0420204,0,0,0.0159049,0,0,0.0377713,0.0578406,0.0331699,0.0266558,0.0638285,0.0357147,0.0730506,0.0874144,0.0370706,0,0.0564594,0.0601352,0.0336778,0.0327786,0.0096938,0.0400386,0.0111038,0.0221164,0.0224041,0,0.028727,0.059349,0.0488995,0,0,0.0179363,0,0,0.0307611,0.0729755,0.0301594,0.0234029,0.0287828,0.0493233,0.0359476,0.0308683,0.0564451,0.0622052,0.0382203,0.0285832,0.0201478,0.0117972,0.0337501,0.0166443,0.0436821,0.013245,0.04361,0.0543336,0,0,0,0.0144658,0,0,0.0426739
198,0.0373651,0.0504202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480115,0,0.0160124,0.0419559,0,0,0.0157025,0,0,0.0378608,0.0577701,0.0326647,0.0267904,0.0638278,0.0358066,0.0727455,0.0872231,0.0372161,0,0.0565689,0.0602242,0.0337419,0.0331039,0.00928939,0.0399499,0.0110627,0.0222356,0.022801,0,0.0285884,0.0591974,0.0489256,0,0,0.0179644,0,0,0.0301768,0.0733351,0.0298152,0.0234027,0.028493,0.049229,0.0356786,0.0308517,0.0562376,0.0619338,0.0379439,0.028636,0.0199383,0.0119299,0.0338163,0.016235,0.0438401,0.013038,0.0436093,0.0545208,0,0,0,0.0145618,0,0,0.0424683
199,0.0378661,0.0503144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521459,0,0.0183597,0.0417926,0,0,0.0152607,0,0,0.0380483,0.0574261,0.0326949,0.0267604,0.0644408,0.0359356,0.07363,0.0880711,0.0361357,0,0.0553772,0.0590583,0.0326312,0.0322034,0.00467516,0.0399925,0.011102,0.0222895,0.0252296,0,0.0261409,0.0588943,0.0487933,0,0,0.0186499,0,0,0.0297074,0.0736413,0.0327244,0.0225023,0.0270484,0.0489323,0.0347555,0.0309903,0.0560089,0.0613766,0.0372469,0.0285048,0.02346,0.0159208,0.0325488,0.0153075,0.0440097,0.0132852,0.043313,0.054964,0,0,0,0.014486,0,0,0.042566
200,0.037983,0.0503308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523263,0,0.0182946,0.0416872,0,0,0.0151006,0,0,0.0381517,0.0572012,0.0314945,0.0264297,0.0644225,0.0361473,0.0735463,0.0879883,0.0361325,0,0.0552955,0.0590145,0.0325974,0.0322722,0.00438723,0.0397908,0.0111349,0.0223838,0.0245438,0,0.0270986,0.0588485,0.0488489,0,0,0.0188864,0,0,0.0300263,0.0737973,0.031101,0.0226258,0.0270384,0.0490412,0.0345151,0.0308852,0.0558978,0.0612948,0.0370951,0.028465,0.0226103,0.0145073,0.0329182,0.0151187,0.0441958,0.0133129,0.0432127,0.0549529,0,0,0,0.0145192,0,0,0.0425186
201,0.0381127,0.050326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052249,0,0.0181159,0.0414805,0,0,0.0149924,0,0,0.0382877,0.057035,0.0302625,0.0259043,0.0644158,0.0363441,0.0733883,0.0879028,0.0361239,0,0.0551884,0.0589501,0.0324964,0.0322229,0.0040256,0.0395318,0.0111954,0.022476,0.024023,0,0.028397,0.0588339,0.0489102,0,0,0.019139,0,0,0.0304658,0.0739345,0.0294345,0.0227133,0.0269523,0.049225,0.0343747,0.0307733,0.0557894,0.0612002,0.0369865,0.0284064,0.0215367,0.0128657,0.0333942,0.0159501,0.0443665,0.0134397,0.0430557,0.054851,0,0,0,0.0144731,0,0,0.0424605
202,0.0382458,0.0502538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524043,0,0.0179227,0.0412071,0,0,0.0149708,0,0,0.0385109,0.0569076,0.0293519,0.0252477,0.0643918,0.0365717,0.0731045,0.0877657,0.036109,0,0.0550885,0.058999,0.0324213,0.0321507,0.00386673,0.0392556,0.0113602,0.0225224,0.0243053,0,0.028745,0.0588274,0.0489465,0,0,0.0190776,0,0,0.0300639,0.0740295,0.028847,0.0227251,0.0267923,0.0492003,0.0342555,0.0306831,0.0557515,0.061108,0.0368788,0.0282733,0.0209186,0.0122606,0.0335277,0.0162796,0.044522,0.0134213,0.0428394,0.0547889,0,0,0,0.0143588,0,0,0.0423818
203,0.0384016,0.0501009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527552,0,0.0178792,0.0409031,0,0,0.0149762,0,0,0.0386871,0.0567412,0.0288975,0.0247628,0.0643226,0.0366507,0.0728224,0.0877573,0.0360881,0,0.0550774,0.0592276,0.0324643,0.0322683,0.00449429,0.0389536,0.0114493,0.0225834,0.0249859,0,0.0283434,0.0588234,0.0489652,0,0,0.0190659,0,0,0.029761,0.0740861,0.0287081,0.0227136,0.0266895,0.0491545,0.0341447,0.030592,0.0557588,0.0610172,0.0367519,0.0280889,0.020757,0.0122105,0.0334605,0.015821,0.0446488,0.0133912,0.0426221,0.0547521,0,0,0,0.0142838,0,0,0.0423077
204,0.0386088,0.0498883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525828,0,0.0179726,0.0406299,0,0,0.0148294,0,0,0.0385514,0.0565225,0.0283344,0.0244164,0.0642075,0.0366432,0.0725934,0.0878329,0.0361056,0,0.0551917,0.0593193,0.0326378,0.0326115,0.00584676,0.0385725,0.0110092,0.0228738,0.0257319,0,0.0278353,0.0587926,0.0489412,0,0,0.0191237,0,0,0.0297361,0.0741493,0.028497,0.022733,0.0266657,0.0491787,0.0340168,0.0304767,0.055804,0.0609472,0.0366039,0.0278168,0.0206228,0.0121265,0.0333969,0.0153434,0.0447486,0.0134071,0.0424139,0.0547591,0,0,0,0.0142192,0,0,0.0422328
205,0.038914,0.0497079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180038,0.0406668,0,0,0.0146013,0,0,0.0384932,0.0559403,0.0319371,0.0219523,0.0642996,0.0368054,0.0716686,0.087963,0.0365339,0,0.0540521,0.0591352,0.030646,0.0305603,0.0136904,0.0382178,0.0109595,0.0229967,0.0265899,0,0.027186,0.0587036,0.0490033,0,0,0.019108,0,0,0.0298069,0.0740917,0.0281939,0.0227323,0.0266969,0.0488438,0.0336835,0.0303391,0.0559711,0.0608592,0.036324,0.027629,0.0204768,0.0120133,0.0333229,0.0148672,0.0449606,0.0134217,0.0422995,0.0546761,0,0,0,0.0141534,0,0,0.0423652
206,0.0390996,0.0496366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180431,0.0404879,0,0,0.0145305,0,0,0.038549,0.0557176,0.0316878,0.0217846,0.0641706,0.0369282,0.0714037,0.0878054,0.0366484,0,0.0542138,0.0592459,0.0307206,0.0308381,0.0148651,0.0379505,0.0109205,0.023036,0.0271069,0,0.0266551,0.0586169,0.0489534,0,0,0.0191777,0,0,0.0297328,0.0741854,0.0280935,0.0226653,0.0265818,0.0489371,0.0335877,0.0302538,0.0560153,0.0607735,0.0361584,0.0274982,0.0203915,0.0119425,0.0331691,0.0147636,0.0450955,0.0134547,0.0421745,0.0547285,0,0,0,0.0140236,0,0,0.0422393
