Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LTIB
509,0.0236449,0.0610951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251287,0,0.0208225,0.0591357,0,0,0.0166091,0,0,0.0415179,0.0500744,0.0386849,0.0285979,0.0200515,0.0629324,0.0525229,0.0622589,0.0851888,0.0576433,0.0275885,0.0581182,0.0293343,0.0329725,0.0254639,0.0333727,0.0124163,0.0250688,0.0280288,0,0.0236688,0.0425956,0.0425882,0,0,0.0286534,0,0,0.0278476,0.0806521,0.0300465,0.0186788,0.0244063,0.06219,0.0707499,0.0377037,0.0659331,0.0629088,0.0343025,0.027556,0.0189623,0.00861498,0.0347974,0.0398864,0.0463918,0.0119508,0.0169699,0.0505752,0.0514132,0,0,0,0.0545816
510,0.0245659,0.0605815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254698,0,0.0209212,0.0590512,0,0,0.0164351,0,0,0.0413975,0.0502833,0.0383969,0.0283083,0.0202029,0.0626066,0.0520786,0.0621317,0.0849123,0.0575093,0.0275709,0.0583244,0.0294959,0.0329579,0.024871,0.0334021,0.0124144,0.0248549,0.0284057,0,0.0235759,0.0424386,0.0422516,0,0,0.0210301,0,0,0.020372,0.0806665,0.0292898,0.0184249,0.0243437,0.0619927,0.0667765,0.0366595,0.0652456,0.0625376,0.0341057,0.0276545,0.019371,0.00897972,0.0351145,0.0377458,0.0444795,0,0.0210675,0.0502446,0.0519565,0,0,0,0.0547512
511,0.0239895,0.0616773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207232,0,0.0219329,0.0595182,0,0,0.0157206,0,0,0.0412815,0.0497016,0.0395355,0.0286665,0.0225572,0.062111,0.0522329,0.0613687,0.0823383,0.0571634,0.0284309,0.0586376,0.0304595,0.0319073,0.031521,0.0341636,0.0123832,0.0245908,0.0290362,0,0.0233833,0.0427875,0.0422114,0,0,0.0283971,0,0,0.025663,0.0806944,0.0284905,0.0182033,0.0242006,0.0616329,0.0670498,0.0354632,0.0644457,0.0622033,0.0340544,0.0277585,0.0198518,0.00937826,0.0353767,0.0353784,0.0452364,0.0130301,0.0155557,0.0515404,0.0514755,0,0,0,0.0548532
512,0.0242917,0.0617858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262281,0,0.0210526,0.0587541,0,0,0.015527,0,0,0.0411835,0.0505021,0.0375238,0.0274064,0.0205759,0.0613137,0.0521974,0.0611746,0.0843718,0.0571847,0.0274332,0.0587819,0.0299005,0.0331106,0.0237904,0.0345814,0.0123878,0.0244517,0.0296355,0,0.0231773,0.0422144,0.0419642,0,0,0.0280175,0,0,0.0247839,0.0805562,0.0279199,0.0183884,0.0242652,0.0614896,0.0656228,0.0343453,0.0637734,0.0618277,0.0336854,0.0279183,0.0202338,0.00975614,0.0356264,0.0334229,0.0446885,0.0127095,0.0155216,0.0518138,0.0516054,0,0,0,0.0551159
513,0.0261818,0.0604266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220183,0,0.0216651,0.0586615,0,0,0.0151532,0,0,0.0411772,0.0501871,0.0381406,0.0277642,0.0224944,0.0608596,0.0515119,0.0606083,0.0820743,0.0568576,0.0282748,0.0590991,0.0307772,0.0323455,0.0297262,0.0349035,0.0118915,0.0247692,0.0301867,0,0.0230618,0.0427176,0.0410499,0,0,0.0169622,0,0,0.0200209,0.080353,0.0273743,0.0181271,0.0242422,0.0612436,0.0404442,0.0330567,0.063012,0.0615251,0.0334594,0.0279147,0.0208301,0.0102909,0.0359205,0.0313383,0.0547537,0,0.0252205,0.0506421,0.052635,0,0,0,0.05525
514,0.0266621,0.0604136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265511,0,0.0212765,0.0579817,0,0,0.0149742,0,0,0.0411931,0.0506046,0.0364512,0.026614,0.0210654,0.0598838,0.0515856,0.0603725,0.0837457,0.0567825,0.0271405,0.059295,0.0302661,0.0331504,0.0230641,0.0353643,0.0119852,0.0246807,0.0309841,0,0.0231727,0.0421703,0.0409755,0,0,0.0151404,0,0,0.0197893,0.0803231,0.0269312,0.018317,0.0246136,0.0611515,0.0399948,0.032039,0.0622639,0.0611886,0.0332709,0.0277206,0.0216736,0.0108058,0.0362326,0.029003,0.0535194,0,0.0224618,0.050863,0.0528057,0,0,0,0.0554364
515,0.0271029,0.0604627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266343,0,0.0213913,0.0576746,0,0,0.0148895,0,0,0.041163,0.0504275,0.0357934,0.0262335,0.0213784,0.0592354,0.0517017,0.0599464,0.0834727,0.056549,0.0267825,0.0595338,0.0304782,0.0331247,0.0228679,0.0357921,0.0119338,0.0246062,0.0323067,0,0.0247487,0.0420188,0.0410126,0,0,0.0139135,0,0,0.0201087,0.0803961,0.0280389,0.0183661,0.0246062,0.0610082,0.0393496,0.0311095,0.0613215,0.0610245,0.0332836,0.0271529,0.0234874,0.0113002,0.0357111,0.0260559,0.0527353,0,0.0195726,0.051083,0.0528792,0,0,0,0.055588
516,0.0275775,0.0604245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268049,0,0.0215008,0.0571951,0,0,0.0147965,0,0,0.0412056,0.0504216,0.0352016,0.025848,0.0216572,0.05879,0.0518581,0.0595626,0.0831877,0.0563582,0.0264818,0.0597577,0.0306904,0.0332136,0.022569,0.0362273,0.012025,0.0245153,0.0328396,0,0.024571,0.0420235,0.0409753,0,0,0.0128483,0,0,0.0199226,0.0802728,0.0272973,0.018423,0.0248228,0.0608003,0.0385866,0.0304792,0.0607106,0.0609293,0.0337777,0.0274002,0.0242563,0.0118284,0.0360717,0.0240963,0.0522004,0,0.0177046,0.0512026,0.0530068,0,0,0,0.0557527
517,0.0278805,0.0603669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270458,0,0.0216033,0.0567416,0,0,0.0146367,0,0,0.041358,0.0503523,0.0346222,0.0255384,0.0219071,0.058463,0.0519388,0.0591906,0.0828727,0.0561451,0.0261763,0.0599942,0.0309184,0.0333713,0.0221595,0.0367078,0.012238,0.0244473,0.0334459,0,0.0245598,0.042024,0.040786,0,0,0.0121155,0,0,0.0193875,0.0801248,0.0266409,0.0184473,0.0249394,0.0605966,0.0377128,0.029948,0.0600858,0.0609325,0.0342668,0.0277839,0.0250362,0.012348,0.0363969,0.0221963,0.0516967,0,0.0166876,0.0512344,0.0531633,0,0,0,0.0559307
518,0.0279677,0.0604158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225786,0,0.0222711,0.0566524,0,0,0.0144553,0,0,0.0413787,0.0499611,0.035276,0.026024,0.0237154,0.0583956,0.052008,0.0585763,0.0803994,0.0556418,0.0267429,0.0602461,0.0318894,0.0326552,0.0282187,0.037208,0.0124402,0.0242769,0.0340648,0,0.0246222,0.0425495,0.0403729,0,0,0.0113004,0,0,0.0184594,0.0799024,0.0261312,0.0183833,0.0247942,0.0603346,0.036195,0.029469,0.0594023,0.061022,0.0349153,0.0278392,0.0258138,0.0128652,0.0364912,0.0205613,0.0517794,0,0.0161899,0.0512779,0.0533157,0,0,0,0.0561158
519,0.0262596,0.061641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276058,0,0.0216622,0.0560553,0,0,0.0142791,0,0,0.0414382,0.0503944,0.0343448,0.0259968,0.0218702,0.0589998,0.0521196,0.0590952,0.0827202,0.0561623,0.0257493,0.059881,0.0308865,0.0334344,0.0214906,0.0375815,0.012061,0.0244834,0.0342422,0,0.0246752,0.0422903,0.0408451,0,0,0.0124929,0,0,0.0318568,0.079428,0.0259798,0.0180908,0.0247016,0.0601301,0.0539648,0.0293196,0.0588488,0.0610682,0.0355348,0.0278153,0.0263378,0.013396,0.0365084,0.0198399,0.0482878,0.0100898,0.0204482,0.0521199,0.0524535,0,0,0,0.0558625
520,0.0257365,0.0633039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279273,0,0.0216116,0.0529049,0,0,0.012406,0,0,0.0403827,0.0508304,0.0346848,0.0295485,0.0214408,0,0.0490066,0.059472,0.0829271,0.0565804,0.0258046,0.0593351,0.0304297,0.0333544,0.0212862,0.039069,0.0121769,0.0225708,0.0343535,0,0.0250052,0.0415778,0.0411833,0,0,0.0123581,0,0,0.0313933,0.0795925,0.0246501,0.0157951,0.0259316,0.0638755,0.0495099,0.0282479,0.0575168,0.0598602,0.0349104,0.0285514,0.0268864,0.0139654,0.0372588,0.0189537,0.0505846,0.0108831,0.0190139,0.0512224,0.0525006,0,0,0,0.0554247
521,0.0272977,0.0611749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028627,0,0.0217728,0.0558388,0,0,0.0143058,0,0,0.0413898,0.0509678,0.0336139,0.0256773,0.0223023,0.0586888,0.0528644,0.0585329,0.0820269,0.0557254,0.0251995,0.0601913,0.0311306,0.0336638,0.0200382,0.0384678,0.0121461,0.0243427,0.0355333,0,0.0243109,0.0424605,0.0407648,0,0,0.0128427,0,0,0.0311678,0.079103,0.0254155,0.0183051,0.0247439,0.0598732,0.0513106,0.0289692,0.0576606,0.0607744,0.0365674,0.0276517,0.0270082,0.0135516,0.0367823,0.0178559,0.0494809,0.0100112,0.0195235,0.0520064,0.052683,0,0,0,0.0561154
522,0.0280684,0.0607329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290874,0,0.0218436,0.0558748,0,0,0.0143766,0,0,0.0414495,0.0509503,0.0333436,0.0254308,0.0225266,0.0583538,0.053368,0.0581798,0.0816747,0.055532,0.0253931,0.0603241,0.0312706,0.0336333,0.0193317,0.0387806,0.0119455,0.0244713,0.0364348,0,0.024088,0.0425078,0.0407693,0,0,0.0129748,0,0,0.0307603,0.0789132,0.0253305,0.0185669,0.0246635,0.0594356,0.0503272,0.0290845,0.0574147,0.0607525,0.0369289,0.0275983,0.0268766,0.0134036,0.0368838,0.0169802,0.050129,0.00956198,0.0192299,0.0515772,0.0528147,0,0,0,0.0562348
523,0.0283618,0.0604957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296879,0,0.0218618,0.0558126,0,0,0.0143575,0,0,0.0415266,0.0509777,0.0330134,0.0251468,0.0227062,0.0580651,0.0536831,0.057823,0.0813211,0.055368,0.0255232,0.0604759,0.0313768,0.0336882,0.0185197,0.039063,0.0119649,0.0244431,0.0373286,0,0.0240421,0.0425628,0.0405181,0,0,0.0131106,0,0,0.0305643,0.0786705,0.0251892,0.0187247,0.0246874,0.0590717,0.0493807,0.0294374,0.0573744,0.0608112,0.0372666,0.0276828,0.0266728,0.0134973,0.0369799,0.0161209,0.0508407,0.00961178,0.0187765,0.0515047,0.052771,0,0,0,0.0563429
524,0.0284949,0.0604537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303132,0,0.0218549,0.0557125,0,0,0.0142851,0,0,0.0415596,0.0512605,0.0326151,0.0248224,0.0228546,0.0577961,0.0538631,0.0574791,0.0809742,0.0552596,0.025568,0.0606008,0.0314472,0.0337797,0.0177374,0.0393425,0.0119848,0.0243929,0.0380568,0,0.0241085,0.0426076,0.0403233,0,0,0.0133763,0,0,0.0302951,0.0784222,0.0249611,0.0188076,0.0247738,0.0588555,0.0484415,0.02987,0.0573835,0.0608626,0.0376186,0.0278184,0.0263951,0.013655,0.037072,0.015363,0.0514594,0.00965942,0.0183172,0.0515821,0.0527049,0,0,0,0.0564198
525,0.0286989,0.0604671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309429,0,0.0218369,0.0555386,0,0,0.0141173,0,0,0.0416061,0.0515213,0.0321882,0.0246343,0.0229825,0.0575846,0.0538894,0.0571922,0.0806493,0.0551848,0.0257126,0.0607045,0.0314936,0.0338186,0.0170324,0.0396431,0.0120531,0.0243271,0.0386516,0,0.024082,0.0426559,0.0402113,0,0,0.0136507,0,0,0.030035,0.0781591,0.0246675,0.018959,0.024908,0.0586754,0.0473881,0.0301066,0.0573274,0.0609189,0.037886,0.0279037,0.0264051,0.0137496,0.037187,0.0146899,0.0520203,0.00975264,0.0178782,0.051663,0.0527211,0,0,0,0.0564922
526,0.0287916,0.0606175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259105,0,0.0225286,0.0556786,0,0,0.013985,0,0,0.0416394,0.0515259,0.0331912,0.0252747,0.0248331,0.0574754,0.0539025,0.0567195,0.0779866,0.0548038,0.0268989,0.0606882,0.0322327,0.0329212,0.023567,0.0399293,0.0119508,0.0243191,0.0389572,0,0.0240265,0.0433101,0.0401728,0,0,0.0138879,0,0,0.0297298,0.077953,0.0243248,0.0191735,0.0251423,0.0584113,0.0462031,0.0302996,0.0570793,0.061079,0.0381665,0.0279324,0.0266945,0.0139619,0.0372958,0.0141783,0.0524739,0.00957999,0.0176113,0.0517237,0.0527048,0,0,0,0.0564621
527,0.0289191,0.0606367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321506,0,0.0217536,0.0549665,0,0,0.0141879,0,0,0.041628,0.0518335,0.0313037,0.0243984,0.0232169,0.0570078,0.0539521,0.0566083,0.0799639,0.0550171,0.0260718,0.0609161,0.0315667,0.0338117,0.0155126,0.0400526,0.0123252,0.0239153,0.0390545,0,0.0240581,0.0429172,0.0402234,0,0,0.0141771,0,0,0.0297348,0.0776917,0.0238787,0.0197787,0.0254803,0.0580593,0.0454067,0.0307349,0.0567409,0.0611636,0.0383688,0.0280579,0.0270351,0.0142705,0.0374322,0.0138164,0.0526806,0.00978541,0.0171355,0.0517552,0.0527073,0,0,0,0.0566273
528,0.0289448,0.0606743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331323,0,0.0216107,0.0545803,0,0,0.0139086,0,0,0.0417143,0.0519517,0.0305468,0.0242394,0.0233484,0.0566127,0.0537685,0.0563436,0.0797949,0.0549403,0.0256127,0.0610803,0.0316543,0.0338858,0.0143825,0.0402844,0.0119715,0.0241591,0.0394231,0,0.0240087,0.0430292,0.0402753,0,0,0.0143653,0,0,0.0300044,0.0774027,0.023361,0.0199638,0.0254622,0.0577317,0.044373,0.0307569,0.0563264,0.0613186,0.0386918,0.0281933,0.0273944,0.014585,0.0375752,0.013304,0.0528279,0.00950369,0.017308,0.0517676,0.0526653,0,0,0,0.0567359
529,0.0290706,0.0606831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337463,0,0.0215496,0.0543399,0,0,0.0137889,0,0,0.0417176,0.0520541,0.0301649,0.0241522,0.0235099,0.0561937,0.0537133,0.0561139,0.0795509,0.0548345,0.0251501,0.0612395,0.0318064,0.0340024,0.0136205,0.0404933,0.0120448,0.0240047,0.0401888,0,0.0239305,0.0430917,0.0402553,0,0,0.0145785,0,0,0.030134,0.077158,0.0227937,0.0198109,0.0253956,0.0574739,0.0433046,0.0305492,0.0558746,0.0615056,0.0389869,0.0283555,0.0276645,0.0148138,0.0377296,0.0125819,0.0530109,0.00959921,0.0170893,0.0517303,0.0525726,0,0,0,0.0568568
530,0.0293397,0.0606598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347105,0,0.0214556,0.0538438,0,0,0.0137702,0,0,0.0416559,0.0526278,0.0298194,0.0238006,0.0236211,0.0556566,0.05365,0.055929,0.0793174,0.0548347,0.0251906,0.0614075,0.0319109,0.0341027,0.0125316,0.0407087,0.0123653,0.0235692,0.0392579,0,0.0215127,0.0436718,0.040319,0,0,0.0148072,0,0,0.0300465,0.0763859,0.0216,0.0196864,0.0259058,0.0571931,0.0421295,0.0307792,0.0557507,0.0617845,0.0397376,0.0296387,0.0259345,0.0149736,0.0398224,0.0131297,0.053264,0.00955851,0.0169983,0.0517455,0.052415,0,0,0,0.0570129
531,0.0296417,0.0606141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284987,0,0.0224861,0.0542563,0,0,0.0135341,0,0,0.0416391,0.0527006,0.031283,0.0247925,0.0257301,0.0552629,0.053456,0.0556089,0.07644,0.0543918,0.0258467,0.0613407,0.0327766,0.0329717,0.0203472,0.040971,0.0122826,0.0234684,0.0405374,0,0.0214521,0.0443131,0.0403782,0,0,0.0148884,0,0,0.0298161,0.0762306,0.0213589,0.0195397,0.0258931,0.0569698,0.0410282,0.0309607,0.0552711,0.0620726,0.0403179,0.0298368,0.0260573,0.0151689,0.0400883,0.0122257,0.0536027,0.00958263,0.0168194,0.0518008,0.0524419,0,0,0,0.0569185
532,0.0298839,0.0605155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283872,0,0.0226096,0.0541543,0,0,0.0133231,0,0,0.0416082,0.0529052,0.0310631,0.0250047,0.0259992,0.0546834,0.0532082,0.0553361,0.076037,0.0542912,0.0257456,0.0614033,0.0328698,0.0328417,0.0204189,0.0411721,0.0121726,0.0234086,0.041345,0,0.0216029,0.044486,0.040517,0,0,0.0148436,0,0,0.029703,0.076077,0.0210441,0.0195918,0.0259415,0.0567042,0.0402118,0.0313021,0.0548483,0.0622773,0.040821,0.0300592,0.0261042,0.015376,0.0402522,0.0119102,0.0537799,0.00948774,0.016646,0.0517955,0.052476,0,0,0,0.0569158
533,0.029988,0.0603969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028626,0,0.0224452,0.0540501,0,0,0.0132179,0,0,0.0415393,0.0527962,0.0305089,0.0250515,0.0261276,0.0543903,0.0529289,0.0551421,0.0758331,0.0541227,0.0251636,0.0615737,0.0330197,0.0328589,0.0202993,0.0412916,0.0121324,0.0232885,0.0439864,0,0.0242115,0.044166,0.0407152,0,0,0.014629,0,0,0.0299599,0.0763669,0.0205688,0.0195293,0.025419,0.0566529,0.0395703,0.0312868,0.0543313,0.0623097,0.0409201,0.0289561,0.0280474,0.0154307,0.0383614,0.0107903,0.0538227,0.00955058,0.0165955,0.0516452,0.0526432,0,0,0,0.0570088
534,0.0300552,0.0603893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029262,0,0.0224303,0.0534544,0,0,0.0131261,0,0,0.0415012,0.0534087,0.0303703,0.0241149,0.0262475,0.0540449,0.0525104,0.0549515,0.0755022,0.0541622,0.0253238,0.0615691,0.033016,0.0328249,0.0197622,0.0413558,0.0122847,0.0230027,0.0416163,0,0.0218619,0.0451341,0.0408662,0,0,0.0146068,0,0,0.03008,0.0753786,0.0181049,0.0200793,0.0260044,0.0564824,0.0388105,0.031691,0.0545524,0.0626201,0.0419987,0.0301376,0.0261741,0.0155257,0.0401661,0.0114791,0.0538742,0.00967936,0.0163275,0.0515068,0.0527068,0,0,0,0.0569967
535,0.0301441,0.0602931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297859,0,0.0222691,0.0531359,0,0,0.0131375,0,0,0.041464,0.0531403,0.0301016,0.0238015,0.0263311,0.0538756,0.0520087,0.054794,0.0753354,0.0540232,0.0252295,0.0616663,0.0331112,0.0328862,0.0193209,0.0413015,0.012271,0.0228523,0.0409818,0,0.0221454,0.0455013,0.0408494,0,0,0.0146326,0,0,0.0299349,0.0749761,0.0157263,0.0206381,0.0258535,0.0562574,0.0382677,0.031954,0.0546232,0.0628491,0.0422571,0.0300147,0.0261265,0.0153897,0.039854,0.0112702,0.0537874,0.00975114,0.0158164,0.0512126,0.0528917,0,0,0,0.0570865
536,0.030461,0.0599772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300035,0,0.0222252,0.0531548,0,0,0.012804,0,0,0.0413284,0.0528713,0.0299974,0.0238195,0.0265098,0.0536679,0.051311,0.0546126,0.075128,0.0539558,0.0251006,0.0616286,0.0331497,0.0328213,0.019367,0.0412856,0.0120098,0.0228977,0.0393661,0,0.0226369,0.0459386,0.0406312,0,0,0.0136276,0,0,0.0300316,0.0747254,0.0136245,0.0209419,0.0254905,0.0560649,0.0378343,0.0321512,0.0545862,0.0631187,0.04248,0.0300163,0.0260288,0.0153533,0.0394675,0.0113241,0.0538227,0.00873636,0.017279,0.0507691,0.0529506,0,0,0,0.0570584
537,0.0306347,0.0597696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304557,0,0.022059,0.053145,0,0,0.012653,0,0,0.0411191,0.0527642,0.0296828,0.0238257,0.0265322,0.0535085,0.0506898,0.0545928,0.0750639,0.0539303,0.0247301,0.0616532,0.0332399,0.0328623,0.0193373,0.0411493,0.0119031,0.0227353,0.0375442,0,0.0230286,0.0464229,0.0408742,0,0,0.0133509,0,0,0.0300188,0.0742961,0.0116872,0.0212504,0.0254887,0.0561671,0.0375697,0.0321255,0.0544498,0.0632572,0.0427799,0.03022,0.0262359,0.0157274,0.0392547,0.0112874,0.0536296,0.00864093,0.0170823,0.0504343,0.0530179,0,0,0,0.0570954
538,0.0307154,0.0596733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030794,0,0.0217878,0.0532558,0,0,0.0124081,0,0,0.0409256,0.0526901,0.0295223,0.0237636,0.0264951,0.0532896,0.0498546,0.0546629,0.0751442,0.0539794,0.0241323,0.0617002,0.0333676,0.032965,0.0192906,0.040969,0.0117986,0.0225449,0.0354261,0,0.023455,0.0471045,0.0414616,0,0,0.0130539,0,0,0.0302564,0.0736787,0.0104383,0.0217751,0.0259541,0.056458,0.037595,0.0319791,0.0540085,0.063137,0.0429345,0.030553,0.0268943,0.016494,0.0392592,0.0119305,0.0532146,0.00859537,0.016994,0.0502347,0.0530671,0,0,0,0.0571461
539,0.0306919,0.0596097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310566,0,0.0214983,0.0534349,0,0,0.0121291,0,0,0.0406435,0.0525931,0.0291726,0.0234892,0.0263731,0.0530586,0.0488128,0.0547893,0.0752953,0.0540419,0.0235652,0.0617485,0.0334324,0.033018,0.0193755,0.0407164,0.0117147,0.0222228,0.0334331,0,0.0239934,0.0477756,0.0421851,0,0,0.0129619,0,0,0.0303202,0.0732987,0.00984935,0.0222232,0.0265688,0.0565213,0.0378252,0.0315001,0.0533016,0.0626154,0.0426659,0.0308563,0.0275467,0.0172109,0.0394961,0.0128767,0.052631,0.00899327,0.0161802,0.0500462,0.0529876,0,0,0,0.0571805
540,0.0308094,0.0594251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312241,0,0.0212707,0.0535922,0,0,0.0117739,0,0,0.0403308,0.0526609,0.028703,0.0228788,0.0262528,0.0529727,0.047609,0.0547955,0.0754403,0.0541874,0.0231058,0.0617614,0.0333534,0.032919,0.0197127,0.0405358,0.0116353,0.0218167,0.0320419,0,0.0243514,0.0483502,0.0426679,0,0,0.0124812,0,0,0.0303447,0.0735636,0.00982336,0.0221738,0.0271244,0.0563135,0.0380546,0.0307005,0.0526203,0.0618984,0.0421797,0.0310028,0.0278812,0.0175237,0.0397262,0.0135021,0.0521141,0.00879199,0.0163392,0.0497107,0.0528858,0,0,0,0.0570767
541,0.0310419,0.059125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311922,0,0.0211084,0.0536301,0,0,0.0114495,0,0,0.0400486,0.0528305,0.0284366,0.0221211,0.0261492,0.053154,0.0463544,0.0546337,0.0755136,0.0544966,0.0225659,0.0616481,0.0332205,0.0327317,0.0203995,0.0403083,0.0116076,0.0213936,0.0311597,0,0.0243039,0.0487331,0.0428942,0,0,0.012064,0,0,0.0304992,0.0744025,0.0103104,0.0216032,0.0275059,0.0557072,0.0382979,0.0298302,0.0523172,0.0612217,0.0415035,0.0309578,0.027759,0.0174404,0.0395657,0.0135541,0.0515115,0.00869612,0.0165759,0.049247,0.0528435,0,0,0,0.0568553
542,0.0312827,0.0587502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311115,0,0.0209028,0.0535287,0,0,0.0112252,0,0,0.0397879,0.0528418,0.028085,0.0218331,0.0260576,0.0534802,0.0451273,0.0544556,0.0756375,0.0548109,0.0218625,0.0615581,0.0332145,0.0326544,0.0210386,0.0400379,0.0115991,0.0210493,0.0304373,0,0.0241144,0.0487561,0.04298,0,0,0.0116769,0,0,0.0306643,0.0755719,0.0110524,0.0208178,0.0275517,0.0546894,0.0385107,0.0294182,0.0524948,0.0607978,0.0408408,0.0306964,0.0272898,0.0171723,0.039201,0.0135628,0.0508525,0.00869328,0.0167283,0.0488401,0.0528932,0,0,0,0.0567306
543,0.0315484,0.0583223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311087,0,0.0206629,0.05324,0,0,0.0110879,0,0,0.0397191,0.0527608,0.0275816,0.0219702,0.02586,0.0538639,0.0441071,0.0543806,0.0759102,0.0551779,0.0209658,0.061571,0.0333388,0.0326989,0.021488,0.0397545,0.0115957,0.0208681,0.029853,0,0.0240051,0.0486113,0.0430287,0,0,0.0113555,0,0,0.0310456,0.0767035,0.0117975,0.0200367,0.0274374,0.0536325,0.0386884,0.0295201,0.0529613,0.0606683,0.040297,0.030421,0.0266961,0.0166548,0.0388573,0.0136004,0.0501779,0.00883118,0.0168087,0.0484705,0.0529644,0,0,0,0.0567058
544,0.0318564,0.057803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311999,0,0.0204102,0.0527646,0,0,0.0110473,0,0,0.0398194,0.0526185,0.0269676,0.0222594,0.0255011,0.0542651,0.0432922,0.0546775,0.076383,0.0556518,0.0201192,0.0615929,0.0334258,0.0327023,0.0218643,0.0394848,0.0115606,0.0208678,0.0294722,0,0.02401,0.0484533,0.0430917,0,0,0.0110016,0,0,0.0315091,0.0775405,0.0124487,0.0194237,0.0272742,0.0527243,0.0388248,0.0299073,0.0534533,0.0606308,0.0399836,0.0302196,0.0261512,0.0161425,0.0387779,0.0136597,0.04951,0.00878451,0.0170519,0.0481922,0.0530196,0,0,0,0.056701
545,0.0321004,0.0572572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313227,0,0.0201679,0.0521902,0,0,0.0110182,0,0,0.039802,0.052345,0.0263905,0.0224385,0.0250513,0.0546375,0.0426184,0.0547829,0.0767503,0.056197,0.019527,0.0615776,0.0333992,0.0326397,0.0221701,0.0392745,0.0115083,0.020889,0.02912,0,0.0240975,0.0483014,0.0432461,0,0,0.0104929,0,0,0.0316874,0.0775309,0.0129128,0.0191073,0.0272523,0.051928,0.0389598,0.0302155,0.0537945,0.0606064,0.0397434,0.0301007,0.0257695,0.0158259,0.0386683,0.0137961,0.0488937,0.00858265,0.0173301,0.0479566,0.0530925,0,0,0,0.0566443
546,0.0322929,0.0568999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312906,0,0.019946,0.0515824,0,0,0.0109429,0,0,0.0397264,0.0518618,0.0259526,0.0226381,0.024476,0.0548289,0.042082,0.0546709,0.0771035,0.0567413,0.019074,0.0615811,0.0332783,0.0324965,0.0226316,0.0391642,0.0114613,0.0209347,0.0285368,0,0.0242382,0.0481945,0.0433572,0,0,0.0100919,0,0,0.0317495,0.0767804,0.0131392,0.0187364,0.0274972,0.0513194,0.0391315,0.0303176,0.0539867,0.0606209,0.0395199,0.0300659,0.025588,0.0156657,0.0385042,0.0141218,0.0481731,0.00840982,0.0175866,0.0477466,0.0531279,0,0,0,0.0564963
