Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIBI,IMU_M,IMU_B
36,0,0,0,0,0.0480282,0.0625999,0,0.0244539,0.0131025,0.0180766,0.0204512,0,0,0.00835606,0,0.0166028,0.00561341,0.0498983,0.0258995,0.0232176,0.0208191,0.0327214,0.0509673,0.0120839,0.0201648,0.0178023,0.0455268,0.0141801,0.0152753,0.00799723,0.01128,0.030618,0.022738,0.00676307,0.00211118,0.0462732,0.0111155,0.0153897,0.0170807,0.0269951,0,0,0.0474869,0,0.0138468,0.0326018,0.0596751,0.0313645,0.0203795,0.0108722,0.0396813,0.0509866,0.00894642,0.0601151,0.0153111,0.0110941,0.0171294,0.019507,0.028655,0.0594487,0.0219147,0.0148208,0.0129983,0.0568298,0.0151939,0,0,0,0,0,0.0222591,0,0
37,0,0,0,0,0.0479863,0.0626747,0,0.0250575,0.0130711,0.0186232,0.0204368,0,0,0.00813755,0,0.0166175,0.00554164,0.0496373,0.0257822,0.023454,0.021041,0.0326255,0.0509533,0.012055,0.0198336,0.018063,0.0453718,0.0142414,0.0151967,0.00809815,0.0114114,0.0305885,0.0224656,0.00676543,0.00206181,0.0462671,0.0110621,0.0158244,0.0168037,0.0269654,0,0,0.047751,0,0.0139252,0.0328393,0.0595296,0.0328419,0.0204403,0.0107362,0.0400655,0.050936,0.00872052,0.0596493,0.0148869,0.0104239,0.018006,0.019052,0.0281535,0.059893,0.0219606,0.0148621,0.0131177,0.0570085,0.0151048,0,0,0,0,0,0.0227101,0,0
38,0,0,0,0,0.0478648,0.0627828,0,0.0257522,0.013019,0.0191927,0.0203987,0,0,0.00788864,0,0.0166154,0.00545756,0.0493769,0.0257256,0.0237222,0.0213837,0.0325939,0.0509364,0.0120793,0.0196957,0.0182577,0.0452355,0.0142244,0.0152314,0.00822599,0.0115832,0.0307169,0.0221261,0.00677072,0.00203835,0.0462504,0.0109924,0.0158772,0.0165626,0.0269774,0,0,0.0479893,0,0.0140198,0.0332124,0.0593052,0.0340415,0.0205088,0.0106112,0.0404275,0.0508821,0.00845161,0.0590429,0.0144894,0.00988048,0.01758,0.0186416,0.0274874,0.0600039,0.0219962,0.0148951,0.013275,0.0571837,0.0150252,0,0,0,0,0,0.0230388,0,0
39,0,0,0,0,0.0477129,0.0628606,0,0.0264582,0.0130001,0.0198307,0.0203757,0,0,0.00775692,0,0.016631,0.00541315,0.0491029,0.0257404,0.0240234,0.0217791,0.0325164,0.05098,0.0121327,0.019599,0.0184412,0.0451182,0.0142236,0.0152404,0.00839497,0.0117388,0.0309217,0.021957,0.00679325,0.00201469,0.0463443,0.0109621,0.0166626,0.0164141,0.0270387,0,0,0.0480724,0,0.0141222,0.0335363,0.0591618,0.0355568,0.0204756,0.0104809,0.0405982,0.0509094,0.00795907,0.0588043,0.0138087,0.00931273,0.0168736,0.0180594,0.0267032,0.0601904,0.0219932,0.0148104,0.0134003,0.0572664,0.0150061,0,0,0,0,0,0.0237832,0,0
40,0,0,0,0,0.0475677,0.0628957,0,0.0271892,0.0130005,0.0204605,0.0202981,0,0,0.00773359,0,0.0166741,0.00540853,0.0489132,0.0259585,0.0242724,0.0222193,0.0323634,0.0509558,0.0121557,0.0196307,0.0186516,0.0449516,0.0142153,0.0151567,0.00853508,0.0118544,0.0312052,0.021925,0.00683955,0.00200662,0.0461103,0.0109281,0.0170698,0.0162612,0.0271185,0,0,0.0481769,0,0.0141929,0.0337479,0.0591786,0.0365207,0.0204327,0.0103921,0.0406962,0.0509623,0.00731611,0.0588402,0.0128829,0.00871678,0.0157625,0.0171328,0.0261778,0.0602419,0.021964,0.0146157,0.0135121,0.0572675,0.0150006,0,0,0,0,0,0.0253628,0,0
41,0,0,0,0,0.0474684,0.0628124,0,0.0280136,0.0129794,0.0211237,0.020207,0,0,0.00764323,0,0.0166756,0.00534616,0.0487153,0.026204,0.0245165,0.0225398,0.0322655,0.0508252,0.0124196,0.0195923,0.0189573,0.0447198,0.0141778,0.015002,0.00864953,0.011915,0.0314923,0.021875,0.00686036,0.00198084,0.0455893,0.0108527,0.0166838,0.0161001,0.0272009,0,0,0.0483906,0,0.0142638,0.0339616,0.0591477,0.0362116,0.0204542,0.0104164,0.040815,0.0509837,0.00680213,0.0586278,0.0121909,0.00819787,0.014307,0.0161504,0.0258662,0.0595444,0.0220734,0.0143978,0.013659,0.0572662,0.0149231,0,0,0,0,0,0.0265116,0,0
42,0,0,0,0,0.0472174,0.0626641,0,0.0289158,0.0129871,0.0217938,0.0200462,0,0,0.00754697,0,0.0166402,0.00524255,0.048495,0.0264068,0.0246161,0.0227922,0.032109,0.0507632,0.0127731,0.0193961,0.0191891,0.0444339,0.0141526,0.0149086,0.00875073,0.0119391,0.0321034,0.0218045,0.00681523,0.00193409,0.0448626,0.0107901,0.016314,0.0159287,0.0273658,0,0,0.0486148,0,0.0143356,0.034181,0.0590741,0.0355691,0.0204179,0.010571,0.0408745,0.0510295,0.00635297,0.0584527,0.0115793,0.00775772,0.0127487,0.0153423,0.0253943,0.0582615,0.0222372,0.0141956,0.0137598,0.0572425,0.0148229,0,0,0,0,0,0.0270447,0,0
43,0,0,0,0,0.047071,0.062556,0,0.0298711,0.0130114,0.0224871,0.0198335,0,0,0.00740897,0,0.0166091,0.00513306,0.0482914,0.0265398,0.0247362,0.0230921,0.0319748,0.0508313,0.0132165,0.0191917,0.019626,0.0441553,0.0141733,0.0148627,0.00884277,0.0119661,0.0329982,0.0217029,0.00674267,0.00184977,0.0440571,0.010753,0.0164064,0.0157433,0.0274473,0,0,0.0489196,0,0.0144215,0.0344265,0.0588796,0.0347048,0.0204184,0.0108545,0.040948,0.0510431,0.0060495,0.0582315,0.0111189,0.00745572,0.0122302,0.0148929,0.0245169,0.0567998,0.0224393,0.0140521,0.0138727,0.0572816,0.0146436,0,0,0,0,0,0.0270106,0,0
44,0,0,0,0,0.0470649,0.062548,0,0.0308965,0.0129914,0.0232147,0.0196039,0,0,0.0073417,0,0.0165777,0.00509832,0.0480752,0.0266527,0.0248389,0.0234773,0.031837,0.0511264,0.0134277,0.0193581,0.0199309,0.043885,0.0141764,0.0148007,0.00896542,0.011992,0.0338163,0.0216974,0.0066998,0.00177632,0.042551,0.0107242,0.0172338,0.0156047,0.027487,0,0,0.0493008,0,0.0144986,0.0347108,0.0586227,0.0343137,0.0204481,0.011384,0.0410308,0.0510365,0.00570585,0.0582364,0.0107573,0.00750132,0.0127779,0.0143755,0.022946,0.0546392,0.0226596,0.0140021,0.0140299,0.0573129,0.0144584,0,0,0,0,0,0,0,0
45,0,0,0,0,0.046888,0.0625767,0,0.031969,0.0129662,0.0237021,0.0193252,0,0,0.00752794,0,0.0165766,0.00516103,0.0478444,0.0267676,0.0249143,0.0238319,0.0316803,0.0514781,0.0136144,0.0196412,0.0201861,0.0436483,0.0142574,0.0146997,0.00905349,0.0119772,0.034704,0.021676,0.00668315,0.00172132,0.0403978,0.0107095,0.0179266,0.0155022,0.027497,0,0,0.0497044,0,0.0145387,0.035017,0.0583364,0.0341428,0.0204379,0.0116011,0.0411016,0.0510423,0.00551819,0.0583463,0.0106146,0.00754633,0.0124667,0.014243,0.0213477,0.0519797,0.0229116,0.013987,0.0141216,0.0574221,0.0142505,0,0,0,0,0,0,0,0
46,0,0,0,0,0.0468081,0.0626389,0,0.0330493,0.0129269,0.0242089,0.0191283,0,0,0.00784966,0,0.0165904,0.00528304,0.0476751,0.026968,0.0249259,0.024141,0.0315785,0.0518727,0.0138685,0.0197224,0.0204251,0.0434327,0.0142398,0.0146045,0.00910489,0.011921,0.0356908,0.0217189,0.00667837,0.00170275,0.037696,0.0107187,0.017992,0.0155115,0.027484,0,0,0.0500917,0,0.0145639,0.0353054,0.0580166,0.0329059,0.0203263,0.0115837,0.0411541,0.0510883,0.00559481,0.0581861,0.0106262,0.00742736,0.0115014,0.0142893,0.0200817,0.0484505,0.0232287,0.0140696,0.0141541,0.0576063,0.014023,0,0,0,0,0,0.0261795,0,0
47,0,0,0,0,0.0467959,0.0627868,0,0.0341985,0.0128558,0.024726,0.0189673,0,0,0.00831671,0,0.0165952,0.00545329,0.0475185,0.0271919,0.024863,0.0244572,0.0315496,0.0523229,0.0139579,0.019678,0.0206088,0.0432054,0.0141776,0.0145575,0.00919309,0.0118337,0.0367665,0.0220043,0.00667768,0.00163933,0.0347996,0.0107355,0.0183714,0.0155947,0.0274691,0,0,0.0504823,0,0.0146017,0.035608,0.0576292,0.0321965,0.0202321,0.0119591,0.0412682,0.0511932,0.00607822,0.0582532,0.0110013,0.00766982,0.0110309,0.0142044,0.0193472,0.0445322,0.023524,0.0143265,0.0141652,0.0578583,0.0138567,0,0,0,0,0,0.0265161,0,0
48,0,0,0,0,0.046925,0.0629289,0,0.035426,0.0127418,0.0252318,0.0188828,0,0,0.00900256,0,0.0166139,0.00571145,0.0473457,0.0273421,0.0246912,0.024747,0.0315645,0.0527436,0.0141837,0.0198077,0.0205695,0.0429616,0.0141354,0.0144644,0.00932886,0.0117321,0.0378952,0.0224334,0.00669856,0.00153495,0.0316731,0.0107801,0.0186727,0.015867,0.0273937,0,0,0.0507905,0,0.0146384,0.0358748,0.0573196,0.0320546,0.0200827,0.0124964,0.0412812,0.0512735,0.00702834,0.0584397,0.0116393,0.00821984,0.0106485,0.0141137,0.0185268,0.0406356,0.0238027,0.0147234,0.0141225,0.0581423,0.0137448,0,0,0,0,0,0.0264521,0,0
49,0,0,0,0,0.0470675,0.0630651,0,0.0365896,0.0126213,0.0256582,0.0188216,0,0,0.00976184,0,0.0166787,0.00599543,0.0473038,0.0273708,0.0244202,0.0249357,0.0316838,0.0530766,0.0144606,0.019919,0.0206421,0.0426663,0.01412,0.0143506,0.00949271,0.0115872,0.0389111,0.0228703,0.00674203,0.00146653,0.0283561,0.010812,0.0188573,0.0162879,0.0272594,0,0,0.0510548,0,0.0146735,0.0361477,0.0570233,0.0319582,0.0198946,0.0131326,0.0411535,0.0513332,0.00844728,0.0586677,0.0124427,0.00950723,0.010303,0.0139905,0.0179992,0.036654,0.0240286,0.0152405,0.0140351,0.0584632,0.0137162,0,0,0,0,0,0.0263561,0,0
50,0,0,0,0,0.047376,0.0632837,0,0.0375961,0.0125211,0.0259549,0.0187706,0,0,0.0104791,0,0.0167239,0.0063098,0.0473811,0.0273603,0.0240767,0.0249511,0.0318538,0.0533839,0.0146986,0.019965,0.0207497,0.0423128,0.0140953,0.0142873,0.00937351,0.0113833,0.0398793,0.0233581,0.00678098,0.00148126,0.0250514,0.0108355,0.0186955,0.0168127,0.0270912,0,0,0.0512659,0,0.0146936,0.0364265,0.0566812,0.0316802,0.0197021,0.0138204,0.0410987,0.0513931,0.0100274,0.0588885,0.0136875,0.0111296,0.00990003,0.013842,0.0176017,0.0324718,0.0242149,0.0158873,0.0139477,0.0586879,0.0137817,0,0,0,0,0,0.0261522,0,0
51,0,0,0,0,0.0475068,0.0635133,0,0.0385015,0.0124565,0.0262171,0.0187352,0,0,0.0111386,0,0.0167636,0.00648444,0.0475255,0.0273922,0.0236276,0.0247715,0.0320814,0.0535054,0.0148961,0.0199887,0.0207671,0.0419612,0.0140672,0.0142421,0.00936232,0.0111238,0.0405933,0.0237187,0.00681774,0.00154067,0.0218798,0.0108724,0.0184395,0.0174332,0.0268934,0,0,0.051457,0,0.0147283,0.0366803,0.0562553,0.0312615,0.0195512,0.014418,0.0409466,0.0514545,0.0119766,0.0590105,0.015107,0.0125187,0.00959761,0.0139958,0.015119,0.0283676,0.0244073,0.0166469,0.0138715,0.0589118,0.0138624,0,0,0,0,0,0.025737,0,0
52,0,0,0,0,0.0477659,0.0637086,0,0.0391618,0.0124459,0.0262645,0.0188282,0,0,0.0117472,0,0.0167876,0.00661751,0.0476544,0.0272788,0.0231309,0.0243533,0.0322711,0.0535868,0.0151039,0.0199774,0.0204403,0.0416323,0.0140376,0.0142033,0.00941487,0.0109173,0.0408288,0.0240419,0.00684467,0.0016048,0.0196886,0.0109195,0.0182913,0.0179798,0.0267029,0,0,0.051526,0,0.0147288,0.0367115,0.0557302,0.030735,0.019503,0.0152322,0.0408808,0.0514654,0.0140613,0.0591508,0.0168979,0.0139757,0.0103622,0.0146015,0.0127971,0.0251907,0.0245644,0.0174208,0.0138212,0.0591074,0.0139472,0,0,0,0,0,0.025358,0,0
53,0,0,0,0,0.0477884,0.0638375,0,0.0394433,0.0124299,0.0260241,0.0190602,0,0,0.012137,0,0.0167375,0.00675887,0.0477061,0.0268692,0.022675,0.0236822,0.0324336,0.0536863,0.0152317,0.0198078,0.0199744,0.0413855,0.0140022,0.0141914,0.00944295,0.0107936,0.0409555,0.0245958,0.00692122,0.00159506,0.0218178,0.0110087,0.0222344,0.0184242,0.0264118,0,0,0.0513635,0,0.0146748,0.0365083,0.0550273,0.0349948,0.0195458,0.0162424,0.0408243,0.0513447,0.0164417,0.0597417,0.0194876,0.0165113,0.0133653,0.0151304,0.00911405,0.0289051,0.0245917,0.0182099,0.0137543,0.0592682,0.0139854,0,0,0,0,0,0.0261212,0,0
54,0,0,0,0,0.0476564,0.0638033,0,0.0394714,0.0124919,0.0255765,0.0193796,0,0,0.0123696,0,0.0166484,0.00693457,0.047735,0.026392,0.0223199,0.0227456,0.032661,0.0532093,0.015123,0.0194419,0.0191584,0.0411863,0.0140305,0.014268,0.00938241,0.0106475,0.0412305,0.0251314,0.00678732,0.00174419,0.0287219,0.0110553,0.0287297,0.0188577,0.0264287,0,0,0.0513311,0,0.0147245,0.0365296,0.0544103,0.0412561,0.0196341,0.0172395,0.0408624,0.0515332,0.0187603,0.0606384,0.0226159,0.0194882,0.0163092,0.0175817,0.00643195,0.0360746,0.0245553,0.0190485,0.01378,0.0593643,0.0140565,0,0,0,0,0,0.0279161,0,0
55,0,0,0,0,0.0478327,0.063901,0,0.0388802,0.0125878,0.0248438,0.0196786,0,0,0.0124642,0,0.0165739,0.0069978,0.0476483,0.0257591,0.0220157,0.0216963,0.032874,0.0530156,0.014904,0.0190065,0.0182659,0.0410956,0.0140914,0.0142175,0.00916351,0.0105937,0.0410258,0.0250496,0.00667885,0.00180836,0.034195,0.011088,0.0332147,0.0189034,0.026431,0,0,0.0512063,0,0.0147034,0.0365936,0.0538517,0.0453959,0.0198525,0.0177716,0.0409728,0.0516173,0.02048,0.0612328,0.025037,0.0217549,0.0182993,0.020014,0.00738169,0.040978,0.024528,0.0198001,0.0138069,0.0595384,0.0141797,0,0,0,0,0,0.029443,0,0
56,0,0,0,0,0.047911,0.0640156,0,0.0378889,0.0126386,0.0238802,0.0198899,0,0,0.0123979,0,0.0165534,0.00698881,0.0474388,0.0251922,0.0218491,0.0205367,0.0329795,0.052891,0.0144618,0.0183628,0.0173756,0.0411114,0.0140516,0.0141469,0.00889737,0.0106672,0.0396784,0.0247971,0.00661572,0.00182068,0.0365273,0.0111047,0.0348402,0.0186718,0.0264057,0,0,0.0510846,0,0.014683,0.0365915,0.0535127,0.0469276,0.0200859,0.0175138,0.0411273,0.0515819,0.0210219,0.0611549,0.0255075,0.0223271,0.0193171,0.0211614,0.00775981,0.043044,0.0245276,0.0203727,0.013859,0.0597092,0.0143383,0,0,0,0,0,0.0299923,0,0
57,0,0,0,0,0.0478814,0.0642062,0,0.0360877,0.0126076,0.0225415,0.019956,0,0,0.0121922,0,0.0166008,0.00691879,0.0471863,0.0245893,0.021838,0.0193967,0.0330008,0.0528235,0.0138603,0.0176447,0.0162036,0.041305,0.0139195,0.0139759,0.00849456,0.0109097,0.0374694,0.0245229,0.00668662,0.00172191,0.0339679,0.0111489,0.0323351,0.018265,0.026366,0,0,0.0511701,0,0.0146857,0.0367817,0.0535689,0.0436355,0.0203125,0.0165112,0.0413044,0.0514473,0.0202537,0.0604748,0.0241461,0.0211419,0.0187583,0.0203888,0.00671138,0.0406835,0.0245383,0.0209093,0.0139342,0.0599719,0.0145453,0,0,0,0,0,0.0292971,0,0
58,0,0,0,0,0.0477805,0.0643955,0,0.0338128,0.0125542,0.0212691,0.0198952,0,0,0.0119198,0,0.0166071,0.0067665,0.046916,0.0243501,0.0220786,0.0182489,0.0329349,0.0526464,0.0130691,0.0167917,0.0148809,0.0416816,0.0137452,0.0138735,0.0082407,0.0112018,0.0348385,0.0242017,0.00670207,0.00160421,0.0272868,0.0111395,0.025855,0.0176538,0.0263609,0,0,0.0512998,0,0.0146738,0.0369759,0.054042,0.0348049,0.0205112,0.0152299,0.0414735,0.0513067,0.0184277,0.0595007,0.0217906,0.0188645,0.0164213,0.0182666,0.00567267,0.0342382,0.0246725,0.0213945,0.0140364,0.0602529,0.0148206,0,0,0,0,0,0.027467,0,0
59,0,0,0,0,0.047672,0.0645871,0,0.0312576,0.0124622,0.020245,0.0196172,0,0,0.0115311,0,0.0166694,0.00657711,0.0466407,0.0241636,0.0224397,0.0170716,0.0326927,0.0525111,0.0122131,0.0158211,0.0136497,0.0422502,0.0136044,0.0139087,0.00816107,0.0114845,0.0314477,0.0237342,0.00675756,0.00146885,0.0223944,0.0111016,0.0173528,0.0167681,0.0263894,0,0,0.0514561,0,0.0146916,0.0371826,0.0547028,0.0240225,0.0206369,0.0142146,0.0415462,0.0511154,0.0158444,0.0589497,0.0193046,0.0161742,0.0125676,0.0167159,0.00735945,0.0291049,0.0248594,0.0217786,0.0141046,0.0605358,0.0151995,0,0,0,0,0,0.0249576,0,0
60,0,0,0,0,0.0474076,0.0646679,0,0.0286723,0.0124089,0.0197204,0.0191522,0,0,0.0112907,0,0.0166967,0.00638791,0.0463865,0.0246257,0.022898,0.015912,0.032215,0.0523085,0.0113123,0.0148427,0.0123106,0.0429343,0.0135085,0.0141604,0.00829072,0.0117268,0.0275047,0.0229974,0.0067662,0.00133827,0.0243143,0.0110744,0.0116498,0.0153044,0.0264702,0,0,0.0514471,0,0.0147322,0.037333,0.0550432,0.017296,0.0209483,0.0134519,0.0414251,0.0509514,0.0128202,0.0585803,0.0168442,0.0134666,0.00925305,0.0169997,0.00971469,0.0299503,0.0251472,0.021901,0.0142221,0.0607638,0.0156993,0,0,0,0,0,0.0232665,0,0
61,0,0,0,0,0.0470257,0.0649058,0,0.0257068,0.0122036,0.0193146,0.0190166,0,0,0.0106427,0,0.0168154,0.00601188,0.0461478,0.0250918,0.0231483,0.0150781,0.0320926,0.0521776,0.0105321,0.0142887,0.011048,0.0436898,0.0132874,0.0145095,0.00838565,0.0121431,0.0227905,0.0221238,0.00690347,0.0010726,0.0267175,0.010928,0.00970284,0.0139063,0.0263843,0,0,0.0521899,0,0.0147946,0.0379131,0.0549566,0.0156518,0.0214817,0.0128326,0.0415624,0.0507233,0.0101794,0.0580758,0.0152705,0.0118216,0.00783796,0.017678,0.0113478,0.032648,0.0258197,0.0220783,0.0145707,0.0612967,0.0161454,0,0,0,0,0,0.0219081,0,0
62,0,0,0,0,0.0465802,0.0649978,0,0.0235785,0.0119387,0.0193097,0.0192739,0,0,0.00983761,0,0.0168621,0.00564404,0.0460894,0.0255613,0.023364,0.0146553,0.0319547,0.0518929,0.00996174,0.0140921,0.00992335,0.0446107,0.0129897,0.0150839,0.00864405,0.0126889,0.0181096,0.0212052,0.00702505,0.000781804,0.026936,0.0108047,0.00771829,0.0125066,0.0262439,0,0,0.053045,0,0.0148338,0.0384674,0.054837,0.0154779,0.0222125,0.0123555,0.0416578,0.0504063,0.0089971,0.0573278,0.0150163,0.0116402,0.00682735,0.018188,0.0119211,0.0327018,0.0266374,0.0222279,0.0149587,0.0618021,0.0166974,0,0,0,0,0,0.0209519,0,0
63,0,0,0,0,0.0458825,0.0679383,0,0.0241832,0.0106233,0.0205982,0.0205358,0,0,0.00940421,0,0.0176827,0.00416574,0.0460916,0.0275075,0.0254536,0.016641,0.0349417,0.0536103,0.0113587,0.0167577,0.0101695,0.0466746,0.0126585,0.0166757,0.00862653,0.0135594,0.0177018,0.0176478,0.00788639,0.00135246,0.0144778,0.00981443,0.0211484,0.0052421,0.0260896,0,0,0.0588215,0,0.0157268,0.0423543,0.044812,0.0217553,0.0312177,0.0243887,0.0486493,0.0502398,0.0157808,0,0.0292422,0.0234582,0.0170449,0.0174484,0.0208204,0.0177003,0.0304486,0.023297,0.0169415,0.0662767,0.019512,0,0,0,0,0,0.0325654,0,0
64,0,0,0,0,0.0457765,0.0675422,0,0.0279658,0.0105178,0.0228953,0.0212078,0,0,0.00977212,0,0.0177405,0.00434997,0.0462044,0.0291974,0.0258208,0.0175297,0.0344849,0.0532275,0.0116124,0.0176912,0.0104166,0.0480492,0.0122265,0.0184408,0.00943915,0.0137998,0.0212829,0.0170204,0.00791546,0.00138049,0.0144439,0.00985872,0.0201793,0.00512029,0.0262206,0,0,0.0585138,0,0.0156479,0.0420942,0.0458962,0.0222707,0.0312568,0.0234834,0.0481366,0.0498389,0.014912,0,0.0282465,0.0228283,0.01761,0.0169799,0.0208641,0.0176828,0.0301883,0.0231134,0.0168799,0.0659847,0.0202519,0,0,0,0,0,0.0331211,0,0
65,0,0,0,0,0.0462981,0.0644285,0,0.0335673,0.011592,0.026415,0.0215056,0,0,0.00987273,0,0.0169129,0.00565976,0.0463904,0.0309303,0.0246875,0.0172748,0.031466,0.051139,0.0105826,0.0173138,0.0109636,0.0485396,0.0119342,0.0207032,0.0108489,0.0137198,0.0273603,0.0189944,0.00712012,0.000279252,0.0276937,0.010745,0.00555314,0.0111893,0.0265683,0,0,0.0526038,0,0.0147408,0.0381964,0.0569632,0.0136741,0.0229323,0.0121447,0.0413896,0.0496377,0.00929793,0.0554036,0.015818,0.0132759,0.00782235,0.0170781,0.0100555,0.0335164,0.0266582,0.0218008,0.0152007,0.0617199,0.0192545,0,0,0,0,0,0.0221961,0,0
66,0,0,0,0,0.0461619,0.0640738,0,0.041033,0.0116457,0.0300016,0.0220243,0,0,0.00947219,0,0.0169617,0.0055946,0.0462809,0.0328503,0.0253621,0.0187475,0.0310016,0.0513474,0.0115618,0.0194794,0.0125457,0.0500112,0.0126059,0.0240938,0.011512,0.0140839,0.0369217,0.0190437,0.00708844,0.000304338,0.0290942,0.0108644,0.00626072,0.0114722,0.0268868,0,0,0.0512664,0,0.0146225,0.0374688,0.0578972,0.0135601,0.0225661,0.0121038,0.0408974,0.0490965,0.00797562,0.0550764,0.0139571,0.0114587,0.00948827,0.0162586,0.0104863,0.0355272,0.0255204,0.0216992,0.0149341,0.06099,0.0202421,0,0,0,0,0,0.0234326,0,0
67,0,0,0,0,0.0461184,0.0638141,0,0.0487957,0.0118173,0.0330806,0.0227399,0,0,0.00954976,0,0.0169671,0.00567337,0.0459955,0.0341995,0.0260022,0.0200582,0.030532,0.0517441,0.0126482,0.0216096,0.0141638,0.0513438,0.0137336,0.0275056,0.011988,0.0144859,0.0473814,0.0190215,0.00701238,0.000574817,0.0308823,0.0110169,0.00740347,0.0120384,0.0272692,0,0,0.0497369,0,0.0145644,0.036685,0.0586464,0.014281,0.0221754,0.0124093,0.0405272,0.0487995,0.00726929,0.0545096,0.0125679,0.0100706,0.0107512,0.0154688,0.0118294,0.0382537,0.0242706,0.0215864,0.0146958,0.0600773,0.0210032,0,0,0,0,0,0.0249158,0,0
68,0,0,0,0,0.0467935,0.0635254,0,0.0560944,0.0120351,0.035496,0.0236108,0,0,0.0099422,0,0.0169402,0.00578874,0.0455781,0.0352784,0.0265042,0.0210132,0.0300673,0.0521846,0.0136675,0.0235486,0.015337,0.0525412,0.0147975,0.030313,0.012287,0.0149133,0.0579337,0.0188767,0.00690801,0.00100437,0.0322491,0.0111159,0.00804125,0.0125657,0.0275372,0,0,0.0482836,0,0.0144677,0.0359849,0.0592169,0.0144358,0.0219612,0.0124848,0.0400763,0.0486578,0.00708537,0.0540403,0.0117267,0.00943781,0.011479,0.0149322,0.0128553,0.0403373,0.0232735,0.0215717,0.0144856,0.0590139,0.0212024,0,0,0,0,0,0.0259328,0,0
69,0,0,0,0,0.0471278,0.0632195,0,0.062773,0.0123962,0.0373761,0.0245397,0,0,0.0101797,0,0.0168473,0.00594593,0.0450185,0.0365555,0.0267644,0.0216149,0.0295946,0.052371,0.0146795,0.0253828,0.0161682,0.0535971,0.0156324,0.0324611,0.01235,0.0153457,0.0686178,0.0187599,0.00670432,0.00150061,0.0327295,0.0112581,0.00788516,0.0130003,0.0277925,0,0,0.0472347,0,0.0143455,0.0355188,0.0596719,0.0135068,0.0218262,0.0119626,0.0395729,0.048671,0.00683896,0.0540547,0.0114402,0.00916802,0.0112194,0.0148995,0.0128281,0.040971,0.0227529,0.0215519,0.0143694,0.0580696,0.0207344,0,0,0,0,0,0.0259183,0,0
70,0,0,0,0,0.047454,0.0628837,0,0.0689763,0.0128305,0.0384828,0.0253464,0,0,0.00988309,0,0.0166806,0.00595559,0.0443045,0.0379309,0.0269174,0.0220405,0.0291462,0.0521195,0.0156636,0.0272018,0.0166565,0.0545487,0.0163501,0.0342831,0.0123248,0.01572,0.0800931,0.0186969,0.00646727,0.00189491,0.0323949,0.0113811,0.00706033,0.0132883,0.0281159,0,0,0.0463531,0,0.0141872,0.0350954,0.0600444,0.0116837,0.0216886,0.0111682,0.0391212,0.0488101,0.00628233,0.0546187,0.0114795,0.00897065,0.0100083,0.0153321,0.0121219,0.0405967,0.0227018,0.0213361,0.0142928,0.0574225,0.0197199,0,0,0,0,0,0.0250728,0,0
71,0,0,0,0,0.0476917,0.0625515,0,0.0748196,0.013281,0.0387202,0.0257451,0,0,0.0094215,0,0.01646,0.00589099,0.0437231,0.03985,0.0270033,0.0225747,0.0287403,0.0515004,0.016515,0.0289981,0.0168001,0.055478,0.0170703,0.0359936,0.0123759,0.0158937,0.0922458,0.0184118,0.00620834,0.00226483,0.0317626,0.0114963,0.0057918,0.0130658,0.0287018,0,0,0.045612,0,0.0140967,0.0347244,0.0602284,0.0106831,0.021704,0.0107783,0.0386428,0.0489091,0.00577044,0.0552255,0.0115031,0.00901455,0.00831984,0.0159749,0.0117968,0.0400407,0.022832,0.0209985,0.0143095,0.0570691,0.0187575,0,0,0,0,0,0.023967,0,0
72,0,0,0,0,0.0478517,0.0622459,0,0.0802734,0.0135978,0.0380836,0.0256695,0,0,0.00862301,0,0.0163132,0.0056322,0.0435169,0.0422589,0.0270503,0.0232668,0.0284841,0.0507278,0.0171436,0.0307802,0.0165622,0.0563801,0.0177637,0.037339,0.0124219,0.0159221,0.104784,0.0182101,0.00604306,0.0023895,0.0308295,0.0115328,0.00474521,0.0123589,0.0292499,0,0,0.045137,0,0.0140649,0.0344864,0.0601741,0.00962038,0.0218774,0.0101804,0.038193,0.0489269,0.00515957,0.0551714,0.0112452,0.008615,0.00672025,0.0165377,0.0121663,0.0392245,0.0228853,0.0206761,0.014315,0.0569715,0.0182222,0,0,0,0,0,0.0228188,0,0
