Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIB,RTHII,RTIBA,LASI,RTIBI,IMU_B
141,0,0,0,0,0.0283681,0.0392791,0,0,0.0211361,0.00911602,0.0129544,0,0,0.0162652,0,0.0233362,0.00617927,0.0503475,0.0173705,0.019817,0.00971769,0.0269995,0.0374693,0.00492813,0.00601159,0.00490345,0.0492052,0.0154053,0.0170658,0.0115007,0.00951391,0.0270749,0.0200376,0.0112748,0.00230941,0.0609752,0.010267,0.0427244,0.0212206,0.0101585,0,0,0.0446638,0,0.0134966,0.0319694,0.0628736,0.0685312,0.0247935,0.0277585,0.0188336,0.0288742,0.0238528,0.06479,0.0352911,0.0421265,0.0573066,0.0249868,0.0145668,0.0135574,0.0381725,0.00870292,0,0,0,0,0,0.0301855,0,0,0.0123426,0.0426421,0
142,0,0,0,0,0.0285401,0.0391335,0,0,0.0212472,0.00926136,0.0124121,0,0,0.0166981,0,0.0229626,0.00626528,0.0501696,0.0165491,0.0194571,0.0096621,0.0267277,0.0376265,0.00458785,0.00522032,0.00464026,0.0496605,0.0157903,0.0174964,0.0114418,0.0089792,0.0263382,0.0204168,0.0111019,0.00212136,0.0596442,0.0105833,0.0458657,0.0216351,0.0106178,0,0,0.0433707,0,0.013319,0.0309409,0.062928,0.0722835,0.0244224,0.0291972,0.018678,0.0277894,0.0262623,0.0656907,0.0389693,0.042593,0.0548438,0.0242438,0.0139379,0.013053,0.0379908,0.00952647,0,0,0,0,0,0.0321091,0,0,0.0124446,0.0466151,0
143,0,0,0,0,0.0286998,0.0391346,0,0,0.021214,0.00939376,0.0120046,0,0,0.0169621,0,0.0226546,0.00639575,0.050012,0.0153669,0.0194032,0.00988179,0.0264897,0.0379732,0.00454012,0.00480143,0.00458418,0.0502489,0.0165055,0.018237,0.0114673,0.0084466,0.025408,0.0207763,0.0109842,0.00206113,0.0573905,0.0108342,0.0488023,0.0218423,0.0108675,0,0,0.0425174,0,0.0131862,0.0301814,0.06295,0.0760149,0.0240084,0.0308411,0.0187814,0.0268521,0.0285546,0.0658646,0.0421577,0.044805,0.0524946,0.0238435,0.013479,0.0126593,0.0380577,0.0100909,0,0,0,0,0,0.035561,0,0,0.0123867,0.0495883,0
144,0,0,0,0,0.0287746,0.0391265,0,0,0.0212921,0.0094875,0.011918,0,0,0.0169211,0,0.0224451,0.00641397,0.0499017,0.0142148,0.0195379,0.0102676,0.0261555,0.0383356,0.0046759,0.00479106,0.00467646,0.0507923,0.0173616,0.0192298,0.0116806,0.00796655,0.024678,0.0209737,0.0109038,0.00205467,0.0558704,0.0110383,0.0509539,0.0219527,0.0110443,0,0,0.0417876,0,0.0130787,0.0295886,0.0630024,0.0766563,0.0235387,0.0323633,0.0188854,0.0258993,0.030708,0.0664561,0.0449381,0.0476301,0.0508365,0.0235816,0.0130808,0.0122765,0.0381424,0.0104262,0,0,0,0,0,0.0404673,0,0,0.0121887,0.051291,0
145,0,0,0,0,0.0287885,0.0391667,0,0,0.0215001,0.00947203,0.0119477,0,0,0.016705,0,0.0223152,0.00637105,0.0498125,0.0130854,0.0197881,0.0104047,0.0258417,0.0386765,0.00471513,0.00486937,0.0046126,0.0511389,0.0180573,0.0200912,0.0118816,0.007736,0.0243108,0.0209213,0.0108654,0.00200841,0.055161,0.0112266,0.0526096,0.0220504,0.0111953,0,0,0.0413314,0,0.0130069,0.0291974,0.0632354,0.0752562,0.0231309,0.0339165,0.0190283,0.0250717,0.0325106,0.0670841,0.04737,0.0507807,0.0495668,0.0234938,0.0127672,0.0119695,0.0382554,0.0105786,0,0,0,0,0,0.0441337,0,0,0.0119819,0.0524123,0
146,0,0,0,0,0.0290757,0.0393603,0,0,0.0221441,0.00943599,0.012179,0,0,0.0165453,0,0.0221513,0.00635697,0.049614,0.0128369,0.020156,0.0103836,0.025479,0.0390682,0.00475727,0.005071,0.00446944,0.0512176,0.0185554,0.0207477,0.0120909,0.00776755,0.0244561,0.0209294,0.010832,0.00198654,0.054424,0.0114018,0.054448,0.0219641,0.0113314,0,0,0.0410564,0,0.0129759,0.0289915,0.0633144,0.0747378,0.0226509,0.0353471,0.0193349,0.0246319,0.0337153,0.0676119,0.0492351,0.054836,0.04849,0.0234065,0.0125805,0.0117561,0.0384379,0.0106395,0,0,0,0,0,0.0470433,0,0,0.0117297,0.05316,0
147,0,0,0,0,0.0293188,0.0394094,0,0,0.0231489,0.00946908,0.0125663,0,0,0.0164725,0,0.0220025,0.00634095,0.0493698,0.0131255,0.0205552,0.0102592,0.0250711,0.0392763,0.0048665,0.00524508,0.00432103,0.0510901,0.0187262,0.0210415,0.0122065,0.00805469,0.0251325,0.0210245,0.01078,0.0019259,0.0534382,0.0115843,0.0558151,0.0219879,0.0115431,0,0,0.0405715,0,0.0129132,0.0286068,0.063497,0.0742253,0.0221496,0,0.019464,0.0242808,0.0344629,0.0684211,0.0506894,0.0592878,0.0473332,0.0231397,0.0123297,0.0115071,0.0384174,0.0107959,0,0,0,0,0,0.0502266,0,0,0.011485,0.0537174,0
148,0,0,0,0,0.0294377,0.0395965,0,0,0.0241558,0.00941396,0.013144,0,0,0.0165176,0,0.0219669,0.00632198,0.0490845,0.0136417,0.0209773,0.00985309,0.0247593,0.0395675,0.00488915,0.00530635,0.00426555,0.0509079,0.0186649,0.0210407,0.0122279,0.00851853,0.0259434,0.0211731,0.0107769,0.00187802,0.0519175,0.011662,0.0567951,0.0213358,0.011413,0,0,0.0404825,0,0.0128725,0.028435,0.0637463,0.0743708,0.0214676,0.0373026,0.0197219,0.0241066,0.0339584,0.0684188,0.0507724,0.0609126,0.0451962,0.023067,0.0121875,0.0113415,0.0385858,0.0105699,0,0,0,0,0,0.0525096,0,0,0.0112738,0.0551123,0
149,0,0,0,0,0.0294313,0.0395733,0,0,0.0250994,0.00940645,0.0138178,0,0,0.0165454,0,0.0218665,0.00623329,0.0488578,0.0138219,0.0213913,0.00914825,0.0244208,0.0396994,0.00488405,0.00530058,0.00420541,0.0506705,0.018639,0.0210802,0.0123015,0.00899061,0.0267355,0.0211569,0.0107552,0.00189878,0.0501846,0.0117841,0.0574675,0.020844,0.0113215,0,0,0.0401834,0,0.012837,0.0281135,0.0641702,0.0736411,0.0209018,0.0384347,0.0197823,0.0238295,0.0334783,0.0682888,0.0507667,0.0624377,0.0425129,0.0228971,0.0119925,0.0111255,0.0385066,0.0103895,0,0,0,0,0,0.0546937,0,0,0.0110026,0.0577566,0
150,0,0,0,0,0.0295408,0.0395568,0,0,0.0260309,0.00941398,0.0146244,0,0,0.0166319,0,0.0217831,0.00627629,0.0486538,0.014184,0.0217296,0.0083544,0.023983,0.0398155,0.00497813,0.00530794,0.00413529,0.0505047,0.0187874,0.0213463,0.0125971,0.00947123,0.027704,0.0210973,0.0107514,0.00189138,0.0479563,0.011899,0.0576175,0.0201939,0.0111395,0,0,0.0399798,0,0.0128199,0.0279027,0.0644344,0.0728355,0.0202884,0.0390555,0.0198818,0.0235375,0.0328628,0.0680032,0.0501129,0.0643644,0.0395241,0.0228014,0.0117768,0.0109409,0.0384243,0.0101431,0,0,0,0,0,0.056452,0,0,0.0106698,0.059248,0
151,0,0,0,0,0.029591,0.0395503,0,0,0.0272063,0.00942674,0.0156069,0,0,0.0166413,0,0.0217495,0.00632471,0.0484146,0.0148078,0.0220651,0.00759234,0.0234962,0.0399222,0.00524744,0.00548952,0.00418309,0.0502915,0.0190472,0.0217995,0.0130118,0.00996891,0.0289586,0.0211509,0.0107349,0.00182384,0.0453223,0.0119791,0.0567046,0.0194515,0.0108748,0,0,0.0398462,0,0.012795,0.0277158,0.0644691,0.0721536,0.0196499,0.0391089,0.0199813,0.0232534,0.0321703,0.0676559,0.0489168,0.0664553,0.0360262,0.0227632,0.0115891,0.0107922,0.038377,0.00995324,0,0,0,0,0,0.0577788,0,0,0.0102664,0.0597556,0
152,0,0,0,0,0.0295056,0.0395788,0,0,0.0283747,0.00941101,0.016542,0,0,0.0165411,0,0.0217546,0.00629729,0.048161,0.01537,0.0224313,0.00684362,0.0231109,0.0400486,0.00554138,0.00564876,0.0044608,0.0500157,0.0192184,0.0221329,0.0132772,0.0105407,0.0301507,0.0213047,0.0107537,0.00178819,0.0423856,0.0120496,0.0554216,0.0187455,0.010559,0,0,0.0398309,0,0.012804,0.0276065,0.0646184,0.0712886,0.0190574,0.0389538,0.0201748,0.0229873,0.0313242,0.0672565,0.0474539,0.0678431,0.032189,0.0227597,0.0115356,0.0107348,0.0383898,0.00986188,0,0,0,0,0,0.0585526,0,0,0.00986102,0.0598914,0
153,0,0,0,0,0.0294485,0.0396211,0,0,0.0296052,0.00938261,0.0175601,0,0,0.0164723,0,0.0217242,0.00624009,0.0478846,0.0157584,0.0228142,0.00619799,0.0228114,0.0402365,0.00572272,0.00572112,0.00483882,0.0498286,0.0192969,0.0222883,0.0134999,0.0111093,0.0314755,0.0213852,0.0107683,0.00179504,0.0387296,0.0121017,0.0554984,0.0181606,0.0102838,0,0,0.0397969,0,0.0128073,0.0276136,0.0650524,0.0699147,0.0185378,0.0378918,0.0204318,0.0228189,0.0295917,0.0663933,0.0452047,0.0682593,0.0274981,0.0227499,0.0115015,0.0106768,0.0384351,0.00998977,0,0,0,0,0,0.0586209,0.0326123,0,0.00965173,0.0592619,0
154,0,0,0,0,0.0294441,0.0396773,0,0,0.0310534,0.00934682,0.01869,0,0,0.0165212,0,0.021689,0.00617813,0.047588,0.0162427,0.0231738,0.00573566,0.0224606,0.0404665,0.0057277,0.00573909,0.00535855,0.0497141,0.019328,0.022392,0.0137634,0.0116469,0.0330403,0.0214042,0.0108066,0.00179598,0.0379734,0.0121288,0.0571686,0.0175024,0.010032,0,0,0.0397644,0,0.0128084,0.0276224,0.0652451,0.0712254,0.0180014,0.0387071,0.0207648,0.0226955,0.028756,0.0667757,0.0439159,0.0702876,0.0261271,0.022738,0.0115073,0.0105952,0.0384992,0.0102785,0,0,0,0,0,0.0602659,0,0,0.00949217,0,0
155,0,0,0,0,0.0294816,0.0396914,0,0,0.0329363,0.00934729,0.0198208,0,0,0.0165063,0,0.021643,0.00615061,0.0472149,0.0168673,0.0237423,0.00559414,0.0218794,0.0407036,0.0056063,0.00569837,0.00600613,0.049733,0.0194779,0.0226164,0.0141017,0.0121304,0.0349246,0.0214606,0.0108411,0.00178729,0.0303463,0.01214,0.0508972,0.0166355,0.00981923,0,0,0.0396085,0,0.0127809,0.0275424,0.0658821,0.065728,0.0172256,0.0374951,0.0210207,0.0225142,0.0260417,0.0672083,0.040453,0.0681854,0.0175502,0.0226517,0.0115246,0.0105243,0.0385169,0.0105977,0,0,0,0,0,0.0580924,0.0317014,0,0.00899916,0.0577933,0
156,0,0,0,0,0.0294604,0.039841,0,0,0.0345527,0.00930208,0.0208235,0,0,0.0163392,0,0.0216287,0.00611602,0.0468743,0.0175563,0.0243255,0.00573884,0.0214385,0.041025,0.0054142,0.00565804,0.00685743,0.04981,0.0196464,0.022801,0.0143945,0.0125786,0.0366368,0.021489,0.0108619,0.00180267,0.0258785,0.0120664,0.047593,0.0156996,0.00946241,0,0,0.0397462,0,0.0127601,0.0276563,0.0658651,0.0619624,0.0166091,0.0372759,0.0214463,0.0224694,0.0247202,0.0671249,0.0379085,0.067062,0.0123133,0.0226975,0.0116498,0.0105755,0.0387208,0.0106642,0,0,0,0,0,0.0568481,0.0312444,0,0.00852172,0.0557294,0
157,0,0,0,0,0.0293021,0.0406767,0,0,0.0349612,0.00899674,0.021583,0,0,0.0160417,0,0.0217423,0.00610906,0.0463498,0.0184308,0.0252918,0.00657221,0.0220102,0.0418747,0.00548577,0.0061043,0.0079451,0.0500757,0.0197676,0.0227668,0.0146198,0.0132229,0.0372645,0.0214702,0.0109657,0.0020502,0.0245453,0.0118953,0.0434204,0.013813,0.00829259,0,0,0.0412145,0,0.0129576,0.0286571,0.0618082,0.0540648,0.0166033,0.0413446,0.0227305,0.0227665,0,0.0594296,0.03665,0.0645684,0.0120488,0.0236964,0.0120716,0.0110173,0.0399612,0.0100692,0,0,0,0,0,0.0549474,0.0366711,0,0.00820958,0,0
158,0,0,0,0,0.0293681,0.0428113,0,0,0.0344536,0.00855562,0.022545,0,0,0.0147478,0,0.0222466,0.00573974,0.0443479,0.0194922,0.0291429,0.00919931,0.022411,0.0440444,0.00671256,0.0080489,0.0101955,0.0520147,0.0207596,0.0233646,0.0153389,0.0149493,0.036996,0.0210459,0.0112864,0.00244405,0.0522903,0.0115342,0.0399194,0.00673375,0.00755626,0,0,0.0434309,0,0.0132371,0.0303862,0.0516785,0.0453919,0.0173711,0.0554448,0.0264344,0.0232818,0,0.0535789,0.0379481,0.0280581,0.0519031,0.025275,0.0129636,0.0118283,0.0429811,0.0106554,0,0,0,0,0,0.0370749,0.0546189,0.0394715,0.00536717,0,0
159,0,0,0,0,0.0296404,0.043028,0,0,0.0365192,0.00863611,0.0239485,0,0,0.0141006,0,0.0222689,0.00529416,0.0433488,0.0199948,0.0310153,0.0102959,0.0213488,0.0444859,0.00704417,0.0086217,0.0114455,0.0529291,0.0214466,0.0241197,0.016041,0.0158442,0.0391584,0.0209479,0.0112949,0.00243294,0.049812,0.0115274,0.0450889,0.00749729,0.00850358,0,0,0.0429934,0,0.0132289,0.0302809,0.0491653,0.0521514,0.0178475,0.0661643,0.0272206,0.0230924,0,0.0566127,0.0447512,0.0269196,0.0425065,0.0250889,0.0129797,0.0118703,0.0433171,0.0116619,0,0,0,0,0,0.0394993,0.0658614,0.0372663,0.00466701,0,0
160,0,0,0,0,0.0296025,0.0426066,0,0,0.0392512,0.00881256,0.0253466,0,0,0.0137303,0,0.0221516,0.0050688,0.0427941,0.020574,0.031818,0.0108667,0.0199252,0.0443115,0.00695578,0.0087393,0.012267,0.0533195,0.0217732,0.0246117,0.0166393,0.0163414,0.0419674,0.0209128,0.0112483,0.00233095,0.0481306,0.011611,0.0476312,0.00978846,0.00891707,0,0,0.0421708,0,0.0131797,0.0298001,0.0496145,0.0575325,0.0178414,0.067798,0.0269832,0.0228069,0,0.0550239,0.0451755,0.0252028,0.0375958,0.024581,0.0127919,0.011733,0.042767,0.0119608,0,0,0,0,0,0.0381882,0.0681952,0.0356717,0.00486962,0,0
161,0,0,0,0,0.0295509,0.0421673,0,0,0.0417378,0.00893718,0.0265637,0,0,0.0136263,0,0.0219958,0.00501913,0.0423812,0.0212181,0.0322478,0.0114238,0.0188847,0.0440462,0.00688521,0.00880226,0.0128453,0.0534805,0.0218597,0.0248227,0.0171632,0.0168114,0.0447309,0.021002,0.0111955,0.00228419,0.045385,0.0116831,0.0483047,0.0115015,0.00913086,0,0,0.0416742,0,0.0131726,0.0294913,0.0503714,0.0603165,0.0179946,0.0672299,0.0268299,0.0226169,0,0.053033,0.043849,0.0238899,0.0327458,0.0242777,0.0126351,0.0116607,0.0422218,0.0121199,0,0,0,0,0,0.0368056,0.0684817,0.0347068,0.00512441,0,0
162,0,0,0,0,0.0295194,0.0417729,0,0,0.044055,0.00900372,0.0279127,0,0,0.0136304,0,0.0218517,0.00501877,0.0421215,0.0219316,0.0326576,0.0120849,0.0180405,0.0438498,0.00699967,0.00898748,0.0135755,0.0536402,0.0220053,0.0250591,0.0176691,0.0172882,0.0475519,0.0210628,0.0111648,0.00225262,0.0414507,0.0117322,0.048609,0.0130472,0.00937027,0,0,0.0413782,0,0.0132001,0.0292995,0.0511716,0.0625999,0.0183528,0.0670219,0.0267117,0.0224763,0,0.0513319,0.0431379,0.0240879,0.0260286,0.0241028,0.0125493,0.0116499,0.04175,0.012472,0,0,0,0,0,0.0366149,0.0690644,0.0339553,0.00542351,0,0
163,0,0,0,0,0.0293617,0.0413689,0,0,0.0462045,0.00909815,0.0292278,0,0,0.0137131,0,0.0217642,0.00505153,0.0420134,0.0226577,0.0329789,0.0127953,0.0172738,0.0435458,0.00725898,0.00927616,0.0144434,0.0537513,0.0221587,0.0252828,0.0180807,0.0177039,0.0501733,0.0210741,0.0111125,0.00219671,0.0374247,0.0117263,0.0484641,0.0144731,0.00957986,0,0,0.0411887,0,0.0131969,0.0291701,0.052322,0.0641854,0.018647,0.0667614,0.0264423,0.0224208,0,0.0493837,0.0429943,0.0258186,0.0187164,0.024023,0.012502,0.0116891,0.0412771,0.012915,0,0,0,0,0,0.0376,0.069477,0.0334903,0.00567519,0,0
164,0,0,0,0,0.0293065,0.0410201,0,0,0.0482242,0.0091516,0.0304163,0,0,0.0137602,0,0.0217522,0.00504771,0.0420122,0.023199,0.0330835,0.0135236,0.0167499,0.0431828,0.00761325,0.00971052,0.0153298,0.053772,0.022224,0.0253846,0.0183337,0.0179508,0.0523636,0.0210953,0.0110883,0.00217197,0.032849,0.0116735,0.0471168,0.0154101,0.00970251,0,0,0.0413474,0,0.0132217,0.0292795,0.0537677,0.0638587,0.0189717,0.0648977,0.0261377,0.0224362,0,0.0473563,0.0418288,0.0274406,0.012229,0.0241684,0.0125337,0.0117581,0.0408626,0.0134432,0,0,0,0,0,0.0379435,0.0682178,0.0323883,0.00574526,0,0
165,0,0,0,0,0.0291864,0.0410556,0,0,0.0494456,0.00904047,0.031337,0,0,0.0136078,0,0.0217668,0.00501203,0.0420747,0.023793,0.0329825,0.01434,0.0171117,0.0429771,0.00802683,0.0103966,0.0161018,0.0536537,0.0221044,0.0251908,0.0184301,0.0180342,0.053555,0.021006,0.0111376,0.00231805,0.0209536,0.011502,0.0416263,0.0150274,0.00990785,0,0,0.0423196,0,0.0133252,0.0299311,0.0548292,0.0610391,0.019784,0.0575571,0.0265754,0.0226995,0,0.0460005,0.0366463,0.0252946,0.00544332,0.0248475,0.0127897,0.0120214,0.0409823,0.0141724,0,0,0,0,0,0.0320932,0.0617089,0.0261965,0.00521724,0,0
166,0,0,0,0,0.0289953,0.0417256,0,0,0.0494748,0.00877775,0.0320718,0,0,0.0131753,0,0.0218967,0.00493971,0.0422857,0.0247311,0.0325742,0.0152047,0.0187991,0.0430647,0.00849038,0.0113964,0.0169425,0.0533066,0.0217465,0.0247057,0.0185256,0.0180346,0.0535129,0.0207273,0.0112964,0.00255628,0.0107473,0.0111413,0.0363542,0.0127447,0.010443,0,0,0.0445231,0,0.0135604,0.0313873,0.0549129,0.0598314,0.0215498,0.0444491,0.0282636,0.0234965,0,0.0464466,0.0278132,0.0245347,0.024509,0.0263021,0.0133797,0.012632,0.0419261,0.0151769,0,0,0,0,0,0.0187455,0.0496665,0.0243347,0.00391791,0,0
167,0,0,0,0,0.0290679,0.0423517,0,0,0.0501543,0.00867348,0.0327513,0,0,0.0126316,0,0.0219688,0.00479603,0.0426075,0.0252983,0.0319541,0.0158297,0.0200601,0.0430585,0.00883198,0.0120616,0.0172537,0.0529686,0.0212747,0.0243406,0.0184877,0.0179121,0.0542218,0.0204271,0.0113996,0.00267245,0.01838,0.0108219,0.0355682,0.0109219,0.0108455,0,0,0.0463886,0,0.0137577,0.0325937,0.0553578,0.0602803,0.0224365,0.036809,0.0294772,0.0244589,0,0.0458107,0.0249854,0.0279247,0.0353533,0.0273586,0.0139559,0.0131434,0.0426505,0.0156802,0,0,0,0,0,0.015687,0.0424176,0.0278971,0.00309277,0,0
168,0,0,0,0,0.0290197,0.0425062,0,0,0.0511693,0.00866874,0.0332749,0,0,0.0122127,0,0.0219698,0.00463497,0.0430117,0.0253368,0.0311235,0.016116,0.0209005,0.0427385,0.00891755,0.012327,0.0169012,0.0525207,0.0207345,0.0239348,0.0183574,0.0175346,0.0552867,0.0201529,0.0114328,0.0027993,0.0177307,0.010621,0.0299387,0.00899273,0.0107534,0,0,0.0474924,0,0.0138921,0.0332765,0.0562021,0.0531594,0.0221745,0.030549,0.0298338,0.0251719,0,0.0429981,0.0236064,0.0283035,0.035044,0.0279399,0.0142957,0.0134784,0.0428502,0.0154356,0,0,0,0,0,0.0161827,0.0358761,0.0258572,0.00281998,0,0
169,0,0,0,0,0.02925,0.0432501,0,0,0.0518207,0.00849992,0.0341025,0,0,0.0118993,0,0.0221001,0.00456526,0.0437778,0.0259776,0.030005,0.0171002,0.0220946,0.0428194,0.0100421,0.0136621,0.0174224,0.052352,0.0203283,0.0234257,0.0183254,0.0174554,0.0558701,0.0198867,0.0115505,0.00309553,0.00994224,0.010269,0.0203178,0.00773379,0.011552,0,0,0.0496072,0,0.014128,0.0346836,0.0531077,0.0353107,0.0246679,0.0215675,0.0316336,0.0262467,0,0,0.0113153,0.0218898,0.0192639,0.0292155,0.0149025,0.014107,0.0437738,0.0160754,0,0,0,0,0,0.00588946,0.025693,0.0228763,0.00290496,0,0
170,0,0,0,0,0.0293498,0.0436753,0,0,0.0525197,0.00848968,0.0342725,0,0,0.0114725,0,0.0221105,0.00427398,0.0439626,0.0259735,0.0293314,0.0172389,0.0232832,0.0426979,0.00997581,0.0137374,0.017641,0.0518337,0.0199201,0.0229091,0.0179362,0.0170785,0.0563985,0.0196893,0.0115626,0.00318665,0.0134198,0.0100605,0.0178729,0.00580139,0.0114824,0,0,0.0507152,0,0.0142629,0.035503,0.0537133,0.0303783,0.0243868,0.0172092,0.0321353,0.0270951,0.0097385,0,0.011178,0.0208423,0.0203366,0.029752,0.0153324,0.0144781,0.0442818,0.0157647,0,0,0,0,0,0.0071417,0.0202244,0.0219417,0.00366027,0,0
171,0,0,0,0,0.028733,0.0417303,0,0,0.055797,0.009072,0.0343112,0,0,0.0113787,0,0.0214707,0.00380979,0.0443405,0.0245488,0.0274583,0.0152734,0.0220754,0.040714,0.00767942,0.0109125,0.0159984,0.0501777,0.0192447,0.0228597,0.0174581,0.0156057,0.0599877,0.0197662,0.0111352,0.0027439,0.0159263,0.0104544,0.0149845,0.00844251,0.00919812,0,0,0.0479068,0,0.0139321,0.033651,0.063418,0.0226738,0.0175576,0.00728577,0.027475,0.0270832,0.00771521,0.0529077,0.00831434,0.0227277,0.010558,0.0274723,0.0147004,0.0137335,0.0416803,0.0122444,0,0,0,0,0,0.00372606,0.00699801,0.0218834,0.00467564,0,0
172,0,0,0,0,0.028678,0.041498,0,0,0.0567929,0.00906649,0.0343937,0,0,0.0115675,0,0.0213247,0.00393282,0.0444761,0.0237001,0.0267426,0.014788,0.0222328,0.0404985,0.00736978,0.0103384,0.0153201,0.0495355,0.0190274,0.0227317,0.0173029,0.0152604,0.0611855,0.019773,0.011077,0.00277418,0.0148982,0.010441,0.0167016,0.00942375,0.0091272,0,0,0.0479343,0,0.0139345,0.0336077,0.0643751,0.0250331,0.0171678,0.00827746,0.0270188,0.0273762,0.0107934,0.0545903,0.0119259,0.0221248,0.00763836,0.0273339,0.0147425,0.0137586,0.0414154,0.0117731,0,0,0,0,0,0.00248889,0.00851265,0.0218763,0.005165,0.0189476,0
173,0,0,0,0,0.0286533,0.0413386,0,0,0.0570011,0.00905153,0.0339003,0,0,0.011588,0,0.0212135,0.00398291,0.044615,0.0230586,0.0260606,0.0141926,0.0225647,0.0404018,0.00705762,0.00968548,0.0144593,0.0489809,0.0187778,0.0225548,0.0168637,0.0148961,0.0615909,0.0196475,0.0110277,0.00283243,0.00791456,0.010388,0.0169315,0.0101078,0.00908103,0,0,0.0482312,0,0.0139551,0.0337242,0.0639764,0.0265195,0.0172173,0.00952424,0.0269041,0.0276816,0.0132037,0.0539545,0.015057,0.0147854,0.0137232,0.0274593,0.0148082,0.0138357,0.0413319,0.0113814,0,0,0,0,0,0.00525442,0.0112704,0.0209774,0.00564593,0.0205945,0
174,0,0,0,0,0.0288401,0.041352,0,0,0.0570187,0.0090674,0.0333932,0,0,0.0115448,0,0.0211342,0.00397285,0.0446845,0.02281,0.0253889,0.0132298,0.0229395,0.0402816,0.0066313,0.00882781,0.0136107,0.0485466,0.0187347,0.0225926,0.0165398,0.0145411,0.0617672,0.0196234,0.0109663,0.00284531,0.0265384,0.0102806,0.0284853,0.010822,0.00908265,0,0,0.048832,0,0.0139931,0.0340894,0.0634248,0.0371627,0.0172573,0.0108065,0.0270238,0.0281775,0.0156022,0.0542592,0.0178927,0.00712703,0.0327174,0.0276958,0.0149933,0.0139891,0.0414192,0.011008,0,0,0,0,0,0.0100738,0.0142766,0.0238943,0.00613273,0.0253925,0
175,0,0,0,0,0.0287397,0.0412235,0,0,0.0566288,0.00906515,0.0328577,0,0,0.0112846,0,0.0210975,0.00388743,0.0447414,0.0225849,0.0247069,0.0120037,0.0231202,0.0400826,0.00611254,0.00787388,0.0127795,0.0482366,0.0188159,0.0227602,0.016273,0.0141518,0.0616858,0.0195535,0.0109307,0.00286204,0.0428913,0.0102193,0.0409496,0.0113383,0.00910685,0,0,0.0490718,0,0.0140195,0.0342192,0.0629666,0.0497743,0.0174898,0.011787,0.0270138,0.0285025,0.0179689,0.0547154,0.0197566,0.00704677,0.0491909,0.027842,0.0151398,0.0140909,0.0413366,0.0107913,0,0,0,0,0,0,0,0.0290562,0.00664098,0.0302516,0
176,0,0,0,0,0.0286623,0.0411556,0,0,0.0565392,0.00910183,0.0323423,0,0,0.011359,0,0.0209708,0.00397157,0.0450179,0.0219413,0.0236635,0.0106531,0.0231346,0.0398108,0.00561286,0.0066873,0.0119483,0.0479655,0.01879,0.0229786,0.0161881,0.0138271,0.0616771,0.0196792,0.0108692,0.00285599,0.0548703,0.0101477,0.0493254,0.0117351,0.00921558,0,0,0.0496229,0,0.0140612,0.0345281,0.0626748,0.056929,0.0183226,0.013769,0.0269921,0.0289892,0.0205291,0.0545393,0.0218695,0,0.0601159,0.0280334,0.015329,0.0142924,0.0412256,0.0106414,0,0,0,0,0,0,0.0196847,0.033171,0.00763291,0,0
177,0,0,0,0,0.0330263,0.0432308,0,0,0.055309,0.0100677,0.0314339,0,0,0.0105038,0,0.0184531,0.00301033,0.0454431,0.0213295,0.0244018,0.0088125,0.020992,0.0418735,0.00478477,0.00529632,0.0102769,0.0470344,0.0185261,0.0229131,0.0157825,0.012831,0.0603146,0.0197586,0.0128562,0.00520411,0.0261691,0.010487,0.0243912,0.010578,0.0131911,0,0,0.04717,0,0.0137198,0.0329992,0.0618228,0.0339323,0.02001,0.0200466,0.0245427,0.030423,0.026179,0.0571917,0.0326635,0,0.0328117,0.0245193,0.0153242,0.0136431,0.0416702,0.0134074,0,0,0,0,0,0,0.0294659,0.0258608,0.00780194,0,0
178,0,0,0,0,0.0326971,0.0428707,0,0,0.0540508,0.0100701,0.029906,0,0,0.0105562,0,0.0184175,0.00302557,0.0451806,0.0203907,0.0240338,0.00713841,0.0208399,0.0415297,0.00414594,0.00399425,0.00821225,0.0469701,0.0186352,0.0229943,0.0151897,0.012472,0.0591369,0.0195794,0.0128195,0.00515646,0.0259284,0.0104424,0.0262299,0.0111466,0.0130123,0,0,0.0473031,0,0.0136743,0.0330461,0.0623266,0.0363822,0.0198919,0.0181732,0.024217,0.0302974,0.0248724,0.0567091,0.0316705,0.0754766,0.0330772,0.0247132,0.0152875,0.0136389,0.0414003,0.0127891,0,0,0,0,0,0.00137766,0.0279661,0.0285114,0.00829905,0,0
