Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,LGTR,,LASI,LTHII
191,0,0,0,0,0.00367364,0.00524528,0,0,0,0.0552881,0.0117859,0.0352745,0,0,0.00344161,0,0.0181855,0.00127175,0.0308766,0.0288553,0.0215006,0.00596375,0.00518974,0.0135477,0.0206457,0.0474225,0.0206426,0.0243029,0.0300257,0.0545439,0.00317041,0.00792299,0.000737906,0.00818608,0.0160838,0.0200368,0.00551094,0.00483087,0,0,0.00530969,0,0.0129329,0.00380907,0.0712853,0.0343975,0.0225309,0.00831402,0.00429573,0.00416621,0.00812766,0.051516,0.00476786,0.0160902,0.0229973,0.0205867,0.0241841,0.0297967,0.00979616,0.00366434,0.00315656,0.00142437,0.00489696,0.00705071,0,0,0,0,0,0.0545902,0,0.00667807,0.0215044
192,0,0,0,0,0.00441289,0.00554541,0,0,0,0.0506124,0.011713,0.0335314,0,0,0.00332291,0,0.0182319,0.00122835,0.0299677,0.0291489,0.0190757,0.00600715,0.00545752,0.0128334,0.0190765,0.0454604,0.0191107,0.0229199,0.0322567,0.0483582,0.00319529,0.00794417,0.000725798,0.00692426,0.0160491,0.019703,0.00485869,0.00543717,0,0,0.00529981,0,0.0129351,0.00373082,0.0712879,0.0344256,0.0225241,0.00866793,0.00450503,0.00440109,0.00892181,0.0512618,0.00536176,0.0165006,0.0235527,0.0202141,0.0244009,0.0304869,0.00961394,0.00372467,0.00297464,0.00138635,0.00521947,0.0077077,0,0,0,0,0,0.055812,0,0.00628334,0.0189977
193,0,0,0,0,0.00481118,0.00552601,0,0,0,0.0463257,0.0115292,0.0319133,0,0,0.00344606,0,0.0183435,0.00142754,0.0293659,0.0295804,0.0170307,0.00595888,0.00541974,0.0121015,0.0175629,0.0436335,0.0183871,0.022248,0.0344611,0.042564,0.00335134,0.00811358,0.000540395,0.00556684,0.0160924,0.0194365,0.00415493,0.00539255,0,0,0.00499361,0,0.01302,0.00338921,0.0712566,0.0345326,0.0224583,0.00911752,0.00465873,0.00541323,0.00957069,0.0510119,0.00541305,0.0169193,0.0240801,0.0197112,0.0245478,0.030972,0.00961664,0.00375564,0.00263621,0.00151557,0.00549357,0.00765719,0,0,0,0,0,0.0569903,0,0.00575816,0.0165892
194,0,0,0,0,0.00532023,0.00597242,0,0,0,0.042373,0.0116309,0.0303608,0,0,0.00306372,0,0.0183548,0.0011942,0.0290773,0.0301779,0.016356,0.00572573,0.00608127,0.0116943,0.016917,0.0421033,0.0183952,0.0222401,0.0364552,0.0373148,0.00308157,0.0080757,0.000655979,0.00478504,0.0160066,0.019277,0.00352928,0.00698563,0,0,0.00496277,0,0.0129374,0.00335903,0.0711664,0.034648,0.0222396,0.00966312,0.00465111,0.00487652,0.0100313,0.0507503,0.0057619,0.0177283,0.0244109,0.019624,0.0246122,0.0312731,0.00979294,0.00350178,0.00252031,0.00127699,0.00570917,0.00863968,0,0,0,0,0,0.0580136,0,0.00524028,0.0147245
195,0,0,0,0,0.0053557,0.00615538,0,0,0,0.038265,0.0115598,0.028544,0,0,0.00312471,0,0.0184411,0.00122575,0.0287234,0.0310049,0.0176935,0.00518539,0.00642277,0.0122311,0.0178287,0.0411278,0.0186768,0.0223485,0.0379254,0.0321352,0.00319816,0.00815171,0.000600514,0.00413106,0.0159682,0.0190311,0.00319617,0.00736533,0,0,0.00482926,0,0.0129359,0.00321626,0.0710315,0.0345132,0.0219484,0.0101562,0.00460789,0.00500934,0.0104609,0.050439,0.0062948,0.0182493,0.0245257,0.0197376,0.0246116,0.0313292,0.0102364,0.00346136,0.00235195,0.00126354,0.00602385,0.00891522,0,0,0,0,0,0.0587836,0,0.00492585,0.0141472
196,0,0,0,0,0.00564252,0.00646452,0,0,0,0.0343948,0.0115082,0.0266864,0,0,0.00317173,0,0.0185375,0.00134014,0.0285891,0.0319891,0.0205772,0.00471047,0.0068417,0.0142067,0.0204172,0.0408767,0.0189963,0.0223671,0.0389922,0.0271145,0.00337705,0.00819444,0.000562197,0.00373357,0.0159734,0.0187441,0.00315021,0.00768037,0,0,0.00476842,0,0.0130038,0.00311795,0.070901,0.0343521,0.02161,0.0105285,0.00455444,0.00508932,0.0108565,0.0501345,0.00673062,0.0184245,0.0244088,0.0198604,0.0245254,0.0312299,0.0104894,0.00339945,0.00223455,0.00119222,0.00643977,0.00932552,0,0,0,0,0,0.059314,0,0.00498029,0.0155924
197,0,0,0,0,0.00611415,0.00667265,0,0,0,0.0321198,0.0114742,0.0257561,0,0,0.00318512,0,0.0186289,0.00141011,0.0293985,0.0330444,0.0246963,0.00432689,0.00725479,0.0178499,0.024923,0.0413768,0.0196332,0.0227031,0.0397302,0.0239582,0.0035129,0.00823961,0.000519881,0.00319397,0.0159848,0.0185413,0.00325218,0.00832522,0,0,0.00455021,0,0.0130692,0.00289364,0.0711174,0.034453,0.0212778,0.0107247,0.00440024,0.0049689,0.0111152,0.049929,0.0069769,0.0185362,0.023981,0.0200395,0.0243803,0.031185,0.0110243,0.00329093,0.00212496,0.00106296,0.00667178,0.00992646,0,0,0,0,0,0.059678,0,0.00563387,0.0189299
198,0,0,0,0,0.00651072,0.00689478,0,0,0,0.0292609,0.011483,0.0238313,0,0,0.00325076,0,0.0187244,0.0014106,0.0294332,0.0340437,0.0288386,0.00400876,0.00758558,0.0226309,0.0302598,0.0429556,0.0200236,0.0227563,0.040244,0.0207138,0.00364293,0.0082656,0.000476532,0.00265723,0.0159372,0.0184856,0.00334784,0.0087274,0,0,0.00440467,0,0.0130806,0.0027042,0.0717373,0.0348552,0.0211407,0.0106553,0.00419528,0.00486811,0.011233,0.0498029,0.00703268,0.0188731,0.0232548,0.020293,0.024247,0.0312917,0.0115897,0.00314822,0.0019777,0.000851358,0.00693381,0.0105141,0,0,0,0,0,0.059938,0,0.00641519,0.0229892
199,0,0,0,0,0.0046753,0.0062791,0,0,0,0.0151061,0.0111211,0.00823679,0,0,0.00479687,0,0.0189433,0.00247831,0.0195544,0.0350561,0.031855,0.00375846,0.00741526,0.0275528,0.0348926,0.0454241,0.0193129,0.0207061,0.0429328,0.0164115,0.00472261,0.00855422,0.000316052,0.000996198,0.0160511,0.0183231,0.00400396,0.00712798,0,0,0.00433653,0,0.0132333,0.00242059,0.072052,0.0351804,0.020731,0.0106903,0.00418061,0.00650747,0.0115297,0.049524,0.00727123,0.0192961,0.0231254,0.0204839,0.0240867,0.031314,0.012309,0.00366859,0.0020209,0.00110442,0.00722888,0.00955776,0,0,0,0,0,0.0600053,0,0.00751675,0.0274049
200,0,0,0,0,0.00473483,0.00664032,0,0,0,0.0140157,0.0109786,0.00619629,0,0,0.00467765,0,0.0191095,0.0023723,0.0208149,0.0355863,0.0348036,0.00362626,0.00729145,0.0325546,0.039606,0.0481674,0.0203873,0.0206243,0.045686,0.0226464,0.00463159,0.008591,0.000948506,0.00262955,0.0160328,0.0180603,0.00460782,0.00727573,0,0,0.00427258,0,0.0133802,0.00227776,0.0719352,0.0349282,0.0206281,0.0108156,0.00403949,0.00766708,0.0121467,0.0490317,0.00763238,0.0198134,0.0228902,0.0206439,0.0237293,0.0310383,0.0127599,0.0039771,0.00203463,0.00108583,0.00786787,0.00985449,0,0,0,0,0,0.0597909,0,0.0080401,0.0318549
201,0,0,0,0,0.00555117,0.00790366,0,0,0,0.0207103,0.0110134,0,0,0,0.00360622,0,0.0193974,0.00186395,0.0251248,0.0354194,0.0371666,0.00407378,0.0069624,0.0366971,0.0431769,0.050523,0.021632,0.0205397,0.0472322,0.0279685,0.00371376,0.00870149,0.00290582,0.00424203,0.0159012,0.0174145,0.00502809,0.00834095,0,0,0.00401619,0,0.0135645,0.00203047,0.0718404,0.0338396,0.0212911,0.011097,0.00395836,0.0100059,0.0129498,0.0482304,0.00828281,0.0202036,0.0219957,0.0210755,0.0231719,0.0303353,0.0130575,0.00432015,0.00221004,0.000964977,0.00937261,0.0106748,0,0,0,0,0,0.0595291,0,0.00846295,0.0356631
202,0,0,0,0,0.00429352,0.00676469,0,0,0,0.0265858,0.0109599,0.0205433,0,0,0.00498489,0,0.0191472,0.00250663,0.032204,0.0361483,0.0390354,0.00311523,0.00701569,0.0398193,0.0463954,0.0521389,0.0224544,0.0224709,0.0494736,0.0398163,0.00466194,0.00869063,0.00101519,0.00339168,0.015935,0.0183538,0.00631657,0.00793156,0,0,0.00416966,0,0.0133556,0.00213971,0.0715721,0.0357452,0.0198586,0.0106432,0.00376611,0.00768795,0.0132558,0.0482867,0,0.0205021,0.0229277,0.0209655,0.0234071,0.0311891,0.0145682,0.00336389,0.00196446,0.00104828,0.00811822,0.0105938,0,0,0,0,0,0.0587231,0,0.00904452,0.0369801
203,0,0,0,0,0.00371653,0.0064153,0,0,0,0.0293507,0.0110235,0.0238223,0,0,0.00540793,0,0.0191056,0.00270701,0.0341244,0.0362498,0.0395094,0.00288902,0.00690256,0.0406754,0.0469059,0.0525892,0.0221765,0.0229021,0.0495039,0.0445475,0.00484602,0.0086845,0.000483185,0.00324555,0.0158693,0.018728,0.00690762,0.00801938,0,0,0.00395516,0,0.0132364,0.00213171,0.0713668,0.0364218,0.0192242,0.0107018,0.00379245,0.00675214,0.013193,0.048434,0.00880669,0.020613,0.0228328,0.0209005,0.0236131,0.0312647,0.0150815,0.00296528,0.00182864,0.0010546,0.0076544,0.0107571,0,0,0,0,0,0.0583998,0,0.00900158,0.036984
204,0,0,0,0,0.00387746,0.0062184,0,0,0,0.0270972,0.0110116,0.0217935,0,0,0.00531493,0,0.019072,0.00270745,0.0311027,0.0359747,0.0390402,0.00286111,0.00666054,0.0397335,0.0458771,0.0517075,0.0216524,0.0224857,0.0479972,0.0433021,0.00465937,0.00868067,0.000456362,0.00338294,0.0157979,0.0192756,0.00701765,0.00803442,0,0,0.00356639,0,0.0131852,0.00205046,0.0711866,0.0370736,0.0190801,0.0104185,0.00364367,0.00619511,0.013281,0.048707,0.00896797,0.0204642,0.0225918,0.0206512,0.0238197,0.0311562,0.0155831,0.00269815,0.00170678,0.000912092,0.00728258,0.0108386,0,0,0,0,0,0.0584057,0,0.00830532,0.0359157
205,0,0,0,0,0.00428444,0.00609306,0,0,0,0.0196542,0.0110238,0.0154501,0,0,0.00491506,0,0.0190129,0.00254361,0.0253575,0.0355012,0.0379311,0.00280777,0.00645278,0.0377131,0.0439944,0.0497746,0.0211338,0.0215421,0.0455888,0.0365105,0.00437067,0.00869492,0.000493102,0.00361686,0.0157663,0.0199485,0.00678304,0.00799445,0,0,0.00313634,0,0.0131707,0.00192828,0.0710276,0.0376698,0.0192714,0.00984178,0.00333271,0.00564919,0.01322,0.0490856,0,0.0204105,0.0223293,0.020192,0.0241641,0.0311847,0.016243,0.00244744,0.00161589,0.000840841,0.0068826,0.010788,0,0,0,0,0,0.0586862,0,0.0072344,0.0340761
206,0,0,0,0,0.00457116,0.00611531,0,0,0,0.00847615,0.0110878,0.00683292,0,0,0.00440478,0,0.0189541,0.00231337,0.021124,0.0349503,0.0363653,0.00279296,0.00641703,0.0351534,0.0417625,0.0474653,0.0205211,0.0203586,0.0428929,0.0250407,0.00405354,0.00864657,0.000493494,0.00391209,0.0157661,0.0206869,0.00619166,0.00806379,0,0,0.0028389,0,0.013166,0.00173513,0.0707417,0.0378868,0.0196315,0.00959369,0.00312385,0.00510268,0.0125981,0.0497123,0.00858154,0.0200137,0.021608,0.0196818,0.0249906,0.0308889,0.0165392,0.00214446,0.00153033,0.000699734,0.00654359,0.0105733,0,0,0,0,0,0.0592889,0,0.00612739,0.0315615
207,0,0,0,0,0.0044466,0.0060285,0,0,0,0.00858142,0.0111177,0.00784719,0,0,0.00406685,0,0.018917,0.00209948,0.024476,0.0341645,0.034598,0.00279442,0.00636449,0.0324244,0.0396203,0.0450155,0.0198143,0.0193156,0.040262,0.0119442,0.00369929,0.00856964,0.000416294,0.00503285,0.0157756,0.021648,0.00557815,0.00797672,0,0,0.00235725,0,0.0132537,0.00164956,0.0705992,0.0381517,0.0204442,0.00898684,0.00312952,0.00427699,0.011849,0.0502988,0.00834024,0.0190806,0.0207239,0.0190849,0.0255446,0.0303258,0.0167769,0.00170743,0.00138642,0.000440897,0.00605399,0.0102831,0,0,0,0,0,0.060128,0,0.00532037,0.0287802
208,0,0,0,0,0.00624735,0.00609935,0,0,0,0.0209857,0.0111819,0.0175294,0,0,0.00341215,0,0.0187872,0.00151786,0.0318661,0.0329974,0.0327065,0.00285877,0.00711527,0.0292769,0.0372567,0.042742,0.0190711,0.0186169,0.0383131,0.0163212,0.00325135,0.00840676,0.000280202,0.0041624,0.0156568,0.022523,0.00505496,0.00921672,0,0,0.00124207,0,0.0130725,0.00111948,0.0704219,0.0379609,0.0213402,0.00888234,0.00330445,0.00299606,0.0111716,0.0509649,0.00830157,0.0179852,0.0192276,0.0184633,0.0258502,0.0293042,0.0167634,0.000559541,0.00131192,0.000266011,0.00505593,0.0107832,0,0,0,0,0,0.0603735,0,0.00411816,0.0262943
209,0,0,0,0,0.00580799,0.00534892,0,0,0,0.0258262,0.0110014,0.0213112,0,0,0.00376306,0,0.0188036,0.00193614,0.0364376,0.0321295,0.030831,0.00286711,0.0068126,0.0261311,0.034551,0.0406889,0.0180028,0.0175824,0.0373915,0.0173476,0.00333772,0.00848867,0.000410958,0.00668351,0.0153007,0.0229172,0.00480948,0.00793915,0,0,0.00224325,0,0.0129529,0.00173087,0.0703923,0.0363135,0.0222551,0.00886442,0.00357743,0.00199728,0.0101914,0.0515516,0.00770415,0.0162567,0.0177047,0.0179807,0.0256273,0.0275384,0.0167097,0.00154119,0.00114265,0.000430544,0.00402475,0.00974191,0,0,0,0,0,0.0602714,0,0.00324313,0.0249241
210,0,0,0,0,0.00481363,0.00461522,0,0,0,0.027833,0.0108191,0.0239812,0,0,0.00441504,0,0.0188478,0.00249623,0.0386063,0.0315464,0.0286177,0.00285011,0.00637347,0.0232398,0.031466,0.0393469,0.0169559,0.0163708,0.0367437,0.0191157,0.00371193,0.00855906,0.000782305,0.00972717,0.0149568,0.0227881,0.00475041,0.00652183,0,0,0.00402388,0,0.012805,0.00283072,0.0705045,0.0333917,0.0231608,0.00890196,0.00376687,0.00187627,0.00897843,0.0520698,0.00737964,0.0139998,0.0157253,0.0180893,0.0249825,0.025207,0.016465,0.00318436,0.000993785,0.000828968,0.00307478,0.00814688,0,0,0,0,0,0.0598098,0,0.00259651,0.0237918
211,0,0,0,0,0.00649749,0.00474421,0,0,0,0.029123,0.010902,0.0270239,0,0,0.00393948,0,0.0186828,0.00205896,0.0402032,0.0312547,0.0260194,0.0033407,0.00687275,0.0210564,0.0283976,0.0388917,0.0161962,0.0151406,0.0359747,0.020641,0.00330782,0.00840203,0.000775857,0.0112226,0.0145071,0.0215155,0.00512831,0.00790537,0,0,0.00611956,0,0.0126161,0.00432844,0.0707747,0.028647,0.0239146,0.00752061,0.00390306,0.00254348,0.00780581,0.0524303,0.00702899,0.0115611,0.0129265,0.0187203,0.0238639,0.0223894,0.0168346,0.00471811,0.000754056,0.00182682,0.00226377,0.00816389,0,0,0,0,0,0.0595885,0,0.00211667,0.0220741
212,0,0,0,0,0.00600704,0.00450043,0,0,0,0.0291389,0.0107801,0.0290447,0,0,0.0043335,0,0.0186151,0.00232458,0.0403532,0.0313018,0.0236429,0.00430802,0.00678533,0.0193288,0.0253598,0.0386949,0.0156434,0.0142337,0.0353214,0.0207805,0.00349598,0.00834727,0.000984457,0.0127428,0.014229,0.0189283,0.0059148,0.00746068,0,0,0.00731244,0,0.0126126,0.00461333,0.0716056,0.0216893,0.0248531,0.00654552,0.00404152,0.00317299,0.00697768,0.0524034,0.00669375,0.00982206,0.00946854,0.0194445,0.0224805,0.0194154,0.0162757,0.00531023,0.00163409,0.00223502,0.00194369,0.00663605,0,0,0,0,0,0.0598832,0,0.00262346,0.0196421
213,0,0,0,0,0.00516272,0.00424927,0,0,0,0.0282566,0.0107134,0.0297477,0,0,0.00455845,0,0.0185828,0.00241076,0.0394077,0.0313721,0.0219174,0.00475497,0.00666043,0.0174657,0.0224253,0.0382991,0.0152784,0.014081,0.0351011,0.0197221,0.00343042,0.00830946,0.00110647,0.0121789,0.0140323,0.0150608,0.00679939,0.00710844,0,0,0.00761683,0,0.0125585,0.00464847,0.0729454,0.0143915,0.0258968,0.00702671,0.00399746,0.00349759,0.00700051,0.0516136,0.00600292,0.00947547,0.00786417,0.0207167,0.0215001,0.0181447,0.0143703,0.00541084,0.00215755,0.00227449,0.00191035,0.00522574,0,0,0,0,0,0.0603861,0,0.0031209,0.0174395
214,0,0,0,0,0.00501009,0.00419207,0,0,0,0.0276359,0.0107562,0.0298998,0,0,0.00446242,0,0.0185444,0.00213949,0.0381686,0.0311459,0.0205279,0.00473479,0.00660407,0.0156782,0.0201053,0.0376143,0.0148956,0.0142361,0.0354002,0.0189043,0.00304361,0.00825654,0.000999046,0.0142828,0.0140065,0.014672,0.00769658,0.0073073,0,0,0.00736311,0,0.0125658,0.00459148,0.0740756,0.0155954,0.0268326,0.00872791,0.00382021,0.00357302,0.00770731,0.0512161,0.00492158,0.010099,0.010705,0.0219313,0.0217284,0.0208865,0.0123742,0.00487317,0.00190721,0.00187914,0.00208843,0.00496955,0,0,0,0,0,0.061025,0,0.00347313,0.0162058
215,0,0,0,0,0.00475642,0.00397697,0,0,0,0.027456,0.0108376,0.030549,0,0,0.0042701,0,0.0184515,0.00185955,0.0373878,0.030725,0.0190524,0.0051649,0.00642003,0.0145107,0.0186798,0.0370266,0.0142889,0.0140611,0.0360876,0.018876,0.00263831,0.00823897,0.000865938,0.0150157,0.0140941,0.0156188,0.0085734,0.00743942,0,0,0.00603123,0,0.0126108,0.00432944,0.0748277,0.0196654,0.0274579,0.00924773,0.00376917,0.00403281,0.00806899,0.0510406,0.00408281,0.0110214,0.0134466,0.0229717,0.0222161,0.024098,0.0123372,0.00411362,0.00212149,0.00145452,0.0022059,0.00566225,0,0,0,0,0,0.0616639,0,0.00453249,0.015268
216,0,0,0,0,0.00370676,0.00394949,0,0,0,0.0279595,0.0112182,0.0323127,0,0,0.00305815,0,0.0181933,0.00113542,0.0375921,0.0292048,0.0180162,0.00606797,0.00601329,0.0142691,0.0184132,0.0361126,0.0138312,0.0137922,0.0362231,0.0196556,0.00187446,0.00805689,0.000401357,0.012386,0.0143369,0.0197775,0.0134591,0.0060983,0,0,0.00339641,0,0.0126024,0.00312303,0.0759431,0.0299924,0.0295195,0.00853337,0.00395732,0.00459057,0.0075444,0.0505036,0.00788764,0.0130818,0.0187215,0,0.0211981,0.0295491,0.010162,0.00297295,0.00229035,0.000994818,0.00312948,0.00727591,0,0,0,0,0,0.0628916,0,0.00761482,0.0145538
217,0,0,0,0,0.00402424,0.00421014,0,0,0,0.0283701,0.0111865,0.0334087,0,0,0.00368325,0,0.0182887,0.00122722,0.0378506,0.0299354,0.0162681,0.00620229,0.00583839,0.0130941,0.0174974,0.0373164,0.0120497,0.0122129,0.0375197,0.0210301,0.00207498,0.00809364,0.000449254,0.0156553,0.0143604,0.016091,0.0101311,0.00739575,0,0,0.00224585,0,0.0125694,0.00261471,0.0760685,0.0272236,0.0279989,0.00914679,0.00414246,0.0042159,0.0105872,0.0505724,0.00457907,0.0142403,0.0182176,0.024746,0.0231481,0.0294329,0.0129782,0.00311739,0.00213762,0.00113524,0.00302904,0.00864733,0,0,0,0,0,0.062172,0,0.00732277,0.0132134
218,0,0,0,0,0.00311182,0.00458291,0,0,0,0.0278553,0.0114554,0.0346377,0,0,0.0033932,0,0.0181741,0.00141045,0.0384692,0.028653,0.0150562,0.00653758,0.00415574,0.0126854,0.0168791,0.0371082,0.0114956,0.0112625,0.0366772,0.0211852,0.00184555,0.00806212,0.000549907,0.0123492,0.0148977,0.0261393,0.0146508,0.00446582,0,0,0.00248502,0,0.0126393,0.00154992,0.0773329,0.041995,0.0296365,0.0102619,0.00413144,0.00218642,0.00970582,0.050869,0,0.0184946,0,0,0.0238725,0.0352608,0.00837661,0.00392939,0.00105881,0.000403148,0.00393611,0.00964197,0,0,0,0,0,0.062446,0,0.00976765,0.0126066
219,0,0,0,0,0.00337595,0.00481474,0,0,0,0.0282235,0.0118477,0.0356866,0,0,0.00313405,0,0.0180641,0.00123352,0.0387502,0.0284755,0.0139911,0.00678124,0.00403657,0.0115988,0.015538,0.0380086,0.0111546,0.010654,0.0360064,0.021222,0.00192494,0.00791943,0.000778844,0.0143884,0.0151447,0.0291475,0.0151799,0.0050903,0,0,0.00299169,0,0.012674,0.00106985,0.0782627,0.0478415,0.0296175,0.0116026,0.00409584,0.00239834,0.0120705,0.0511771,0,0.0213949,0,0,0.025746,0.0377642,0.00661479,0.00486626,0.00162815,0.000259565,0.00403194,0.0109692,0,0,0,0,0,0.0616096,0,0.0102694,0.0114436
220,0,0,0,0,0.00392561,0.00489632,0,0,0,0.0283396,0.0121259,0.0367331,0,0,0.00336977,0,0.0179951,0.0011576,0.0391822,0.0284606,0.013428,0.0071886,0.00383015,0.0103349,0.0138814,0.0389832,0.0112887,0.0106113,0.0352033,0.0211413,0.00196473,0.00782456,0.00102623,0.0163983,0.0154137,0.031806,0.0153521,0.00552068,0,0,0.00361902,0,0.0128362,0.00177016,0.0788154,0.0528467,0.0293443,0.0130786,0.0041791,0.00219247,0.0143183,0.0514658,0,0.0241773,0,0,0.0273991,0.0399358,0.00717715,0.00522651,0.00258282,0.000560884,0.00401534,0.0118529,0,0,0,0,0,0.0606549,0,0.0103959,0.0101311
221,0,0,0,0,0.00442807,0.00474707,0,0,0,0.0283287,0.0123579,0.0375967,0,0,0.00361088,0,0.0179197,0.00130617,0.0396253,0.0284489,0.0132738,0.0079876,0.00346158,0.00920466,0.0123624,0.0398058,0.0116257,0.0109216,0.034472,0.0211321,0.00199929,0.00774279,0.00121624,0.0177855,0.0155099,0.0334544,0.0152518,0.00594048,0,0,0.0043266,0,0.0127052,0.00255325,0.0791758,0.0561144,0.0289283,0.0145782,0.00420744,0.00226091,0.0161534,0.0518812,0,0.0267573,0,0,0.0283661,0.0416629,0.0090635,0.00442989,0.00333333,0.00102902,0.00381,0.0121141,0,0,0,0,0,0.0597388,0,0.0105538,0.00895723
222,0,0,0,0,0.00459998,0.00459987,0,0,0,0.0278403,0.0124245,0.0382157,0,0,0.00338545,0,0.0178652,0.00120989,0.0399189,0.0282752,0.0132048,0.00839581,0.00305669,0.00854324,0.011365,0.0402801,0.0119743,0.0112744,0.0339451,0.020898,0.00204442,0.00770693,0.0012425,0.0181251,0.0155459,0.0340656,0.014956,0.00630168,0,0,0.00492444,0,0.0125795,0.00287744,0.079539,0.0573592,0.028575,0.0163274,0.00413677,0.00228554,0.0179712,0.0525399,0,0.0292531,0,0,0.0287518,0.0428746,0.0104388,0.00362049,0.00392519,0.00151718,0.0035773,0.0119183,0,0,0,0,0,0.0591106,0,0.0104285,0.00821131
223,0,0,0,0,0.00472335,0.00444179,0,0,0,0.0272205,0.0123301,0.0384958,0,0,0.00297012,0,0.0178434,0.000991817,0.0400247,0.0282693,0.013171,0.00828032,0.00268667,0.00836486,0.0110593,0.040382,0.0122383,0.0114956,0.0338371,0.0205707,0.00212274,0.00774627,0.00117872,0.0172486,0.0156776,0.0342935,0.0143925,0.00645196,0,0,0.00505119,0,0.0126451,0.00307783,0.0794633,0.0570621,0.0280515,0.0181988,0.00412575,0.00236787,0.0196662,0.0533254,0,0.0315442,0,0,0.0293002,0.0441032,0.0107071,0.00323955,0.00431736,0.00184661,0.00332222,0.0111114,0,0,0,0,0,0.0588203,0,0.00950582,0.00797425
224,0,0,0,0,0.0048193,0.00438221,0,0,0,0.0266177,0.0121396,0.0384221,0,0,0.00230908,0,0.0178472,0.000707654,0.0400588,0.0285757,0.0129991,0.00819424,0.00263519,0.00844921,0.011053,0.0403176,0.0121753,0.0113977,0.0340116,0.0205652,0.00229074,0.00778309,0.000934449,0.0156588,0.0158805,0.0345261,0.0136823,0.00639337,0,0,0.00488655,0,0.0128062,0.0030652,0.0787224,0.0560573,0.027369,0.0198305,0.00426408,0.0025451,0.0211,0.0540597,0,0.0334526,0,0,0.0303064,0.0457423,0.00913753,0.00306086,0.00445924,0.00205075,0.00320086,0.009714,0,0,0,0,0,0.0588759,0,0.00862935,0.00818405
225,0,0,0,0,0.00489345,0.00420056,0,0,0,0.0264147,0.0118624,0.0380736,0,0,0.00182306,0,0.0178598,0.000702232,0.0400951,0.0289929,0.0127669,0.00811059,0.00261351,0.00862842,0.0110848,0.0402232,0.0116601,0.0109273,0.0344275,0.0210266,0.0027171,0.0078571,0.000668918,0.0138982,0.0160757,0.0345249,0.0132528,0.0061235,0,0,0.00464407,0,0.0129168,0.0030372,0.0777992,0.0542263,0.0268096,0.0213707,0.00452973,0.00264091,0.022269,0.0548316,0,0.034816,0,0,0.0315852,0.0476438,0.00834986,0.0028351,0.00431468,0.00234641,0.00314308,0.00815804,0,0,0,0,0,0.0591573,0,0.00815456,0.00850547
226,0,0,0,0,0.00502598,0.00384974,0,0,0,0.0262215,0.0114781,0.0375763,0,0,0.00162053,0,0.0180005,0.000717201,0.0400972,0.0294851,0.0125094,0.00749988,0.00275973,0.00878821,0.0110043,0.0400562,0.0108513,0.0103685,0.0350012,0.0216369,0.0032331,0.00803376,0.000422395,0.0115173,0.0162916,0.0340781,0.0129993,0.00581008,0,0,0.00332991,0,0.0130274,0.0027317,0.0777206,0.0523725,0.0264172,0.0227435,0.00473407,0.00290396,0.0226818,0.0554834,0,0.0356527,0,0,0.0321124,0.0495538,0.00578338,0.00247734,0.00359043,0.00257921,0.00307585,0.00724469,0,0,0,0,0,0.0593598,0,0.007908,0.00884255
227,0,0,0,0,0.00486552,0.00382577,0,0,0,0.026241,0.0113561,0.0368419,0,0,0.00221392,0,0.0180101,0.00155651,0.0392837,0.0301932,0.0120479,0.00666614,0.00356509,0.00879786,0.010836,0.0401315,0.0101261,0.0100747,0.0355407,0.0220908,0.00459452,0.0080356,0.000464021,0.00951592,0.0163658,0.0333598,0.0126031,0.00584339,0,0,0.00289423,0,0.0129921,0.00283934,0.0773453,0.0507934,0.0256911,0.0234782,0.00504846,0.0029908,0.0224628,0.0556951,0,0.0357943,0,0,0.0318725,0.0510515,0.00542046,0.00289187,0.00352063,0.00267355,0.00310462,0.00722342,0,0,0,0,0,0.0594746,0,0.00765556,0.00904326
228,0,0,0,0,0.0049279,0.00379234,0,0,0,0.0260087,0.0111936,0.0359449,0,0,0.00302225,0,0.0181346,0.00182141,0.0383263,0.0310804,0.0115623,0.0065055,0.00442009,0.00891764,0.0107786,0.0405995,0.00964134,0.0100929,0.0360941,0.0221219,0.00569975,0.00815388,0.000565447,0.0099896,0.0166292,0.0324379,0.0123602,0.0054154,0,0,0.00392197,0,0.0130651,0.00379483,0.0770368,0.0485383,0.0248524,0.023951,0.0052726,0.00331297,0.021889,0.05593,0,0.0354332,0,0,0.0315101,0.051782,0.00854291,0.0038495,0.00405534,0.00302171,0.00316685,0.00768947,0,0,0,0,0,0.0595063,0,0.00750012,0.0091836
