Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
34,0.0313575,0.0344143,0,0,0,0,0,0,0.0196282,0.0155314,0.00956704,0.00751765,0,0,0.0103991,0,0.021651,0.00482527,0.0437566,0.0123603,0.0225741,0.00746834,0.0172213,0.0143693,0.00548264,0.0109404,0.00597341,0.00843218,0.00287929,0.00226766,0.00539487,0.0104841,0.0335749,0.00594888,0.0149294,0.00347092,0.0136054,0.00836898,0.00721525,0.00432741,0.0376814,0,0,0.0133614,0,0.0124056,0.00620153,0.0506669,0.00997869,0.0181093,0.0175128,0.00603103,0.0621624,0.00388474,0.0319147,0.00838828,0.00876925,0.00884433,0.00985758,0.00455955,0.00897876,0.0195829,0.0316125,0.00510952,0.00640516,0.035751,0.0246374,0,0,0,0,0,0,0,0
35,0.0246154,0.027192,0,0,0,0,0,0,0.015062,0.0150436,0.0127786,0.00669959,0,0,0.00887,0,0.0220073,0.00595883,0.0441352,0.0155413,0.0225094,0.00746444,0.0177761,0.0123023,0.0051707,0.00990319,0.00622943,0.00817984,0.00221889,0.00314519,0.00554717,0.0113023,0.029191,0.00389537,0.0150197,0.0041629,0.0136698,0.00925248,0.00557564,0.00418892,0.0288378,0,0,0.0124634,0,0.0124169,0.0035771,0.050762,0.00765743,0.0185426,0.0171175,0.00681013,0.0494662,0.00377516,0.031245,0.00860139,0.00939169,0.00778253,0.0100439,0.00389492,0.00763474,0.0185222,0.0246183,0.00254125,0.00360538,0.0284572,0.0186167,0,0,0,0,0,0,0,0
36,0.0313769,0.0336945,0,0,0,0,0,0,0.0107022,0.0155551,0.0167237,0.00539766,0,0,0.00739808,0,0.0218429,0.00466741,0.0445651,0.0196475,0.0217473,0.00706858,0.0165593,0.0130871,0.00472647,0.00853334,0.00634993,0.00805561,0.0029631,0.00543164,0.00589501,0.0122639,0.0244404,0.0047851,0.0148616,0.0034426,0.0137283,0.0083218,0.00448786,0.00387895,0.0377301,0,0,0.0142874,0,0.0124766,0.00481232,0.0513646,0.00598878,0.0181922,0.0160758,0.00603406,0.062249,0.00373387,0.0307914,0.00845879,0.00954047,0.00729563,0.00988132,0.00378873,0.00698606,0.0180178,0.0316817,0.00383515,0.00526125,0.0351787,0.025167,0,0,0,0,0,0,0,0
37,0.0320845,0.0346,0,0,0,0,0,0,0.00803924,0.0158349,0.0206879,0.00442711,0,0,0.00658155,0,0.021991,0.00387424,0.0451081,0.0245496,0.0212024,0.0066551,0.0156473,0.0130221,0.0043137,0.00703105,0.00646788,0.00789316,0.00475992,0.00829064,0.00667727,0.0132921,0.0198681,0.00574648,0.0148445,0.00284086,0.0133029,0.00798319,0.00406794,0.00366637,0.0387422,0,0,0.0153536,0,0.0123289,0.00605514,0.0517457,0.00581338,0.0178782,0.0150258,0.00548082,0.0634686,0.00396957,0.0309048,0.00814821,0.00945602,0.00753773,0.00951519,0.00426433,0.00733841,0.0176116,0.0328611,0.00413683,0.00562793,0.0360822,0.0259893,0,0,0,0,0,0,0,0
38,0.023998,0.0261401,0,0,0,0,0,0,0.00988968,0.0155239,0.0242269,0.00403974,0,0,0.00759766,0,0.0227786,0.00500791,0.0456624,0.0297479,0.0212568,0.00645584,0.0161474,0.0116372,0.00409309,0.00560807,0.0066432,0.00773504,0.00692444,0.0113772,0.00786548,0.014414,0.0167815,0.00529571,0.0152495,0.00307331,0.0130275,0.00922277,0.00411444,0.00336071,0.0280505,0,0,0.00955944,0,0.0122176,0.00240304,0.0517885,0.00662959,0.0182854,0.0143775,0.00616059,0.0469406,0.00425323,0.0314285,0.00763207,0.00932152,0.00814988,0.00907118,0.00512262,0.00857621,0.0167371,0.0220202,0.00281313,0.00391623,0.0274188,0.018494,0,0,0,0,0,0,0,0
39,0.0306372,0.0325596,0,0,0,0,0,0,0.0143268,0.0160852,0.0269264,0.00347735,0,0,0.00715757,0,0.0226391,0.00397334,0.0461333,0.0341024,0.0207314,0.00637358,0.0145483,0.0127174,0.00369078,0.00424773,0.00669556,0.00743474,0.00897577,0.0142616,0.0089954,0.0153587,0.0166692,0.00671177,0.0151448,0.00213847,0.0124564,0.00837843,0.00466194,0.00341243,0.0367757,0,0,0.0119904,0,0.0123093,0.00534219,0.0518619,0.00788141,0.017834,0.013999,0.00516753,0.0594722,0.00432368,0.031773,0.00707583,0.00915501,0.00869125,0.00857168,0.0060166,0.00982779,0.0161365,0.0291705,0.00475488,0.0059211,0.0338841,0.0251,0,0,0,0,0,0,0,0
40,0.0248494,0.0260536,0,0,0,0,0,0,0.0195071,0.0156859,0.0286988,0.00329619,0,0,0.00549272,0,0.0226408,0.00499485,0.0464819,0.0372093,0.0208196,0.00617482,0.0142973,0.010798,0.00321762,0.00342425,0.0063982,0.00705292,0.0106678,0.0165569,0.00991859,0.016057,0.0202042,0.00423463,0.0151464,0.00280301,0.0121719,0.00920571,0.00493503,0.00327043,0.0291771,0,0,0.0149064,0,0.0124162,0.0060388,0.0517397,0.00865905,0.0182419,0.0139735,0.00550342,0.048884,0.00466262,0.0322182,0.0070495,0.0094022,0.00846223,0.00840585,0.00601306,0.00968639,0.0159765,0.0243595,0.00379662,0.00315087,0.0272048,0.0199386,0,0,0,0,0,0,0,0
41,0.0305021,0.0316825,0,0,0,0,0,0,0.0247958,0.0163898,0.0295101,0.00304141,0,0,0.00327457,0,0.0221058,0.00342314,0.0463934,0.0385837,0.0201312,0.00623553,0.0124414,0.0114165,0.00275424,0.00396284,0.00585473,0.0065629,0.0118361,0.0181702,0.0104162,0.0164453,0.0255393,0.00518689,0.0148988,0.00214578,0.0118014,0.00837468,0.00426692,0.00337685,0.0366756,0,0,0.0160921,0,0.0123487,0.00575732,0.0519453,0.00840204,0.0173337,0.0137083,0.00481145,0.0598786,0.0046973,0.0321431,0.00678307,0.00937655,0.00764828,0.00821151,0.00560705,0.00849934,0.0156936,0.0304572,0.00435533,0.00405954,0.0328999,0.0254934,0,0,0,0,0,0,0,0
42,0.0248842,0.0255341,0,0,0,0,0,0,0.0292448,0.0163623,0.0294885,0.00289334,0,0,0.00424727,0,0.0221802,0.00452917,0.045952,0.0387989,0.0198647,0.00705771,0.0120277,0.0104761,0.00239656,0.00557115,0.00514107,0.00592809,0.0127701,0.0192884,0.0107161,0.016737,0.0310291,0.00389205,0.0149866,0.00245392,0.0125142,0.00932181,0.00290595,0.00298067,0.029386,0,0,0.0142569,0,0.0124075,0.00600511,0.0521989,0.00766033,0.0176133,0.0135836,0.00555889,0.0486195,0.00486634,0.0322114,0.00675308,0.00951884,0.00647396,0.00811971,0.00484851,0.00684248,0.0147731,0.0239265,0.00363377,0.00322181,0.0266197,0.020456,0,0,0,0,0,0,0,0
43,0.0299839,0.0308114,0,0,0,0,0,0,0.0324281,0.0170909,0.0288132,0.00313918,0,0,0.00331589,0,0.0216432,0.00320934,0.0452492,0.0377819,0.0191713,0.00854414,0.0102242,0.0112689,0.0023037,0.00768538,0.00469718,0.00580529,0.0134712,0.0200608,0.0107497,0.0170141,0.0355992,0.00457174,0.0146749,0.00192204,0.0137433,0.00854155,0.00226244,0.00288312,0.0364095,0,0,0.0149646,0,0.0123521,0.00523527,0.052644,0.00738371,0.0174966,0.0129129,0.00531518,0.0587975,0.00494422,0.0322707,0.00643117,0.00934692,0.00520481,0.00813129,0.00408639,0.00547362,0.0143567,0.0298069,0.00395928,0.00408348,0.0319014,0.02536,0,0,0,0,0,0,0,0
44,0.0307626,0.0314395,0,0,0,0,0,0,0.0347508,0.0173623,0.028083,0.00341846,0,0,0.00320557,0,0.0211658,0.00326666,0.0444122,0.0358054,0.018672,0.00979344,0.00937043,0.0112667,0.00284695,0.00961943,0.00452251,0.00605356,0.0141295,0.0207156,0.0107252,0.0173775,0.0389612,0.00393533,0.0145195,0.00213547,0.0143693,0.00847669,0.00292246,0.00271529,0.0376867,0,0,0.0154643,0,0.0124986,0.00535914,0.0530797,0.00767003,0.0179625,0.011707,0.00581082,0.0606263,0.00507671,0.0324376,0.006026,0.0092559,0.00447206,0.00824863,0.00389411,0.00523228,0.0141343,0.0309854,0.00383351,0.00421946,0.0324351,0.0264077,0,0,0,0,0,0,0,0
45,0.023446,0.0244588,0,0,0,0,0,0,0.03705,0.0173219,0.0278055,0.00359009,0,0,0.00537953,0,0.0212309,0.00347989,0.0436498,0.0334376,0.0183613,0.010887,0.00926876,0.0112972,0.00360532,0.0112536,0.00448762,0.00622923,0.0148787,0.021461,0.010756,0.0177962,0.0420178,0.0043253,0.0146108,0.00223278,0.0141031,0.00927804,0.00341075,0.00257798,0.0282458,0,0,0.00738481,0,0.0121087,0.00260951,0.0533849,0.00812877,0.0185524,0.010576,0.00669867,0.0453726,0.00528681,0.0326405,0.00624122,0.00930206,0.00412109,0.00829222,0.00389747,0.00544655,0.0140243,0.0214182,0.00365782,0.00449092,0.025082,0.019482,0,0,0,0,0,0,0,0
46,0.0319284,0.0328398,0,0,0,0,0,0,0.0392949,0.0178502,0.027929,0.00384422,0,0,0.00360487,0,0.0204132,0.00275897,0.0432001,0.0313851,0.0177729,0.0126328,0.00828699,0.0116198,0.00434872,0.0125963,0.00454545,0.00622078,0.0158066,0.0222442,0.0107719,0.0180322,0.0454075,0.00371292,0.0141792,0.00233572,0.0135355,0.0081778,0.0035565,0.00245579,0.0396883,0,0,0.0183219,0,0.0125655,0.00636757,0.0537643,0.00847451,0.0185361,0.00999919,0.00649378,0.0639138,0.00531613,0.0326439,0.00647514,0.00923666,0.0039716,0.00821558,0.00390191,0.00556655,0.0136399,0.0342131,0.00394815,0.00425057,0.0336016,0.0276446,0,0,0,0,0,0,0,0
47,0.0247958,0.0254308,0,0,0,0,0,0,0.0409347,0.017512,0.0285305,0.00333729,0,0,0.00541775,0,0.0204773,0.00436265,0.0428684,0.0303828,0.0178437,0.0137659,0.0092236,0.0106227,0.00477849,0.013505,0.00447672,0.00608991,0.0168677,0.0231326,0.0109461,0.0182431,0.0485889,0.0028377,0.0142827,0.00300802,0.0132891,0.009347,0.00351756,0.00223876,0.0303387,0,0,0.0150859,0,0.0126211,0.00537686,0.0540809,0.0085942,0.0194118,0.00988316,0.00783698,0.0495991,0.0054503,0.0327163,0.0070053,0.00930714,0.00368302,0.0081571,0.00363132,0.00541602,0.0126722,0.0256768,0.00286971,0.00278727,0.025849,0.0208519,0,0,0,0,0,0,0,0
48,0.0316475,0.0328225,0,0,0,0,0,0,0.0431531,0.0180976,0.0290654,0.00324442,0,0,0.00448249,0,0.0199744,0.00334857,0.0427291,0.0296557,0.0172176,0.015085,0.00829514,0.0115205,0.00550287,0.0149592,0.00493159,0.00555608,0.0179313,0.0244082,0.0112016,0.0183004,0.0516907,0.00317572,0.0139593,0.00270841,0.0127193,0.0082222,0.00369729,0.00211427,0.0397576,0,0,0.0182666,0,0.0126866,0.00612664,0.0545946,0.00876265,0.0193412,0.00978107,0.00751193,0.0636067,0.00532758,0.0325203,0.00749006,0.00905165,0.00334086,0.00805523,0.00339259,0.00527754,0.0120601,0.0341135,0.00360981,0.0043442,0.0333019,0.0274193,0,0,0,0,0,0,0,0
49,0.0252607,0.0262442,0,0,0,0,0,0,0.0449845,0.0177612,0.0297555,0.002467,0,0,0.00631683,0,0.0201838,0.00480552,0.0425133,0.0295211,0.0172125,0.0154443,0.00909425,0.0106206,0.00584651,0.0154843,0.00553218,0.00513283,0.0188414,0.0254642,0.0114775,0.0184407,0.0543121,0.00279867,0.0140924,0.00323596,0.0127394,0.00929052,0.0043003,0.00251959,0.0314193,0,0,0.0146352,0,0.0127225,0.00450786,0.0551398,0.00939674,0.020252,0.00994654,0.00886781,0.0507097,0.00535755,0.0324717,0.00834684,0.00891239,0.00291168,0.00825793,0.00338133,0.00544913,0.011288,0.0261039,0.0025211,0.00294065,0.0264904,0.0213759,0,0,0,0,0,0,0,0
50,0.0308335,0.0322751,0,0,0,0,0,0,0.0467458,0.018288,0.030204,0.00246121,0,0,0.00517381,0,0.019803,0.00374143,0.0421601,0.0294301,0.0165119,0.0158548,0.00816719,0.0112694,0.006158,0.0157093,0.00618432,0.00457761,0.0195236,0.026227,0.0115603,0.0186098,0.0565587,0.00290414,0.0138743,0.00292277,0.0127669,0.00829192,0.00517494,0.00265625,0.0390901,0,0,0.0167844,0,0.0126746,0.00577708,0.0559469,0.0103193,0.0203717,0.0100121,0.00875539,0.061745,0.00525246,0.0323672,0.00849834,0.00879029,0.00259205,0.00835461,0.00358505,0.00589309,0.0103798,0.0328191,0.00325402,0.0047073,0.032633,0.0267766,0,0,0,0,0,0,0,0
51,0.0313287,0.0326551,0,0,0,0,0,0,0.0479637,0.0184752,0.0307158,0.00249064,0,0,0.00684475,0,0.0200195,0.00322504,0.0413895,0.0293538,0.015919,0.0158181,0.00784166,0.0122584,0.00630655,0.0155269,0.00664554,0.0039705,0.0200782,0.0266916,0.0115504,0.0188115,0.0583783,0.00416131,0.0140588,0.0028293,0.0122967,0.00818149,0.00598903,0.00304496,0.0398576,0,0,0.016024,0,0.012718,0.00735728,0.0569192,0.0111319,0.0209005,0.0099755,0.00919304,0.0620529,0.00522339,0.0323824,0.00832254,0.00869869,0.00232295,0.00836946,0.00376087,0.00631811,0.00963963,0.0330025,0.00492502,0.00608792,0.0330904,0.027301,0,0,0,0,0,0,0,0
52,0.0256101,0.0261752,0,0,0,0,0,0,0.0487853,0.017902,0.0310002,0.00214395,0,0,0.00715771,0,0.0198753,0.00594815,0.0403382,0.0295147,0.0158694,0.0150041,0.00858759,0.00971694,0.00642257,0.0154076,0.006973,0.00355578,0.0205451,0.0268965,0.0114057,0.0189235,0.0599861,0.00235675,0.0139833,0.00349339,0.0120695,0.00921974,0.00679607,0.00382439,0.0322367,0,0,0.0149877,0,0.0128448,0.00442287,0.0577039,0.0117642,0.0219705,0.00970586,0.0106134,0.0510843,0.00541336,0.0325997,0.00826939,0.00807237,0.00198774,0.00850223,0.00404193,0.00683059,0.00894837,0.0268094,0.00215064,0.00283357,0.0266174,0.0218167,0,0,0,0,0,0,0,0
53,0.0331123,0.0338918,0,0,0,0,0,0,0.0494965,0.0184582,0.0308417,0.00265118,0,0,0.00524974,0,0.0196312,0.00443979,0.0391482,0.029812,0.015089,0.0137824,0.00720358,0.0108789,0.00667204,0.0154437,0.00741159,0.00336694,0.0207157,0.0268301,0.0110716,0.0190418,0.0615074,0.00204896,0.013785,0.00290653,0.0114026,0.00793747,0.00721226,0.0038796,0.0422052,0,0,0.0197073,0,0.0128822,0.00702373,0.0585256,0.0122426,0.0219536,0.00921662,0.0100262,0.0658548,0.00529323,0.0325152,0.0081154,0.00762511,0.00187823,0.00846607,0.00431701,0.00730266,0.00826138,0.0364114,0.00320371,0.00453421,0.0344344,0.028801,0,0,0,0,0,0,0,0
54,0.0256844,0.0260576,0,0,0,0,0,0,0.0502265,0.0178826,0.0307672,0.0025526,0,0,0.00685837,0,0.0202464,0.0054258,0.0377932,0.0298435,0.0150771,0.012723,0.00784571,0.0096085,0.00672531,0.0147453,0.00749541,0.00367251,0.0209492,0.0265575,0.0107765,0.0191153,0.0629633,0.00209554,0.0140457,0.00315892,0.0111236,0.00921819,0.00793243,0.0047024,0.0322487,0,0,0.0146427,0,0.0128992,0.0043307,0.0591197,0.0129295,0.0228494,0.00884153,0.011209,0.0505729,0.00534469,0.0326244,0.00793714,0.00801809,0.00177244,0.00833981,0.00474601,0.00796456,0.00748455,0.0268207,0.00200901,0.00276513,0.0264325,0.0220392,0,0,0,0,0,0,0,0
55,0.0336028,0.0339854,0,0,0,0,0,0,0.0512842,0.0183957,0.0304728,0.00315425,0,0,0.00502669,0,0.0201206,0.00378127,0.0368464,0.0291692,0.0142908,0.0115635,0.00650664,0.0110429,0.00695429,0.0139047,0.00757845,0.00412215,0.021099,0.0262222,0.0105395,0.0191271,0.0645079,0.00146845,0.0139049,0.00269075,0.0112001,0.00807802,0.0091536,0.00469201,0.0426956,0,0,0.019048,0,0.0130287,0.00698848,0.0597219,0.0139134,0.0226902,0.00793392,0.0104985,0.0660106,0.00512746,0.0325988,0.00695994,0.00689705,0.00243408,0.00809416,0.00572616,0.00913897,0.0074037,0.0362928,0.00324185,0.00463369,0.0345607,0.02981,0,0,0,0,0,0,0,0
56,0.0327832,0.0332233,0,0,0,0,0,0,0.0523028,0.0183683,0.0301515,0.00347227,0,0,0.00477751,0,0.0203752,0.00347488,0.0363109,0.0289014,0.01388,0.0093815,0.00596217,0.0109723,0.0071893,0.0130219,0.00746384,0.00471428,0.0211022,0.0257294,0.010129,0.0190901,0.0661334,0.0015971,0.0139508,0.00234962,0.0106546,0.00823416,0.00939401,0.00493964,0.0415902,0,0,0.0186873,0,0.0129425,0.00689738,0.0603686,0.014431,0.0229656,0.00789614,0.0105059,0.0641637,0.00507684,0.0326536,0.00623215,0.0066292,0.00271392,0.00808541,0.00605241,0.00975233,0.0069423,0.0353397,0.00337177,0.00438684,0.0337519,0.0290412,0,0,0,0,0,0,0,0
57,0.0262674,0.0264587,0,0,0,0,0,0,0.0532893,0.0178832,0.0297027,0.00351552,0,0,0.00613979,0,0.0209772,0.00441611,0.0361553,0.0288061,0.0137717,0.00783433,0.00614027,0.00993417,0.00731877,0.0120488,0.00709577,0.00510709,0.0211041,0.0248961,0.00953642,0.0189346,0.0674874,0.00185157,0.0142075,0.00253007,0.0101227,0.00942864,0.00935123,0.00561534,0.0329488,0,0,0.0135068,0,0.0128908,0.0039691,0.0609811,0.0147574,0.0236795,0.00788521,0.0112954,0.050842,0.0050943,0.0327804,0.0063047,0.00655658,0.00296516,0.00822426,0.00631486,0.0102705,0.00701405,0.0265588,0.0023149,0.00287896,0.0268372,0.0228713,0,0,0,0,0,0,0,0
58,0.030378,0.0306113,0,0,0,0,0,0,0.0539213,0.0181585,0.0290126,0.00395496,0,0,0.00469937,0,0.0206353,0.00420059,0.0362706,0.0286674,0.013154,0.00640944,0.0051796,0.0101919,0.00746647,0.0111489,0.00673935,0.0051802,0.0208905,0.0239534,0.00889994,0.01864,0.0682392,0.00166151,0.0139865,0.00225875,0.00956678,0.00899723,0.00924282,0.00585132,0.0384027,0,0,0.0170696,0,0.0128929,0.00553908,0.0617779,0.0147322,0.0236171,0.00760153,0.0109963,0.0593763,0.00515924,0.032873,0.00664438,0.0063358,0.00328528,0.00833006,0.0065046,0.0106729,0.00760165,0.0319831,0.00293125,0.00294947,0.0310839,0.0268492,0,0,0,0,0,0,0,0
59,0.0255741,0.0255274,0,0,0,0,0,0,0.0542474,0.0178449,0.0283689,0.00416513,0,0,0.00596851,0,0.0210771,0.00515594,0.0362401,0.0285378,0.0129228,0.00514632,0.00511611,0.0093798,0.00747798,0.0100547,0.0069056,0.0051017,0.0206146,0.0230033,0.00842503,0.0182679,0.0686184,0.00158593,0.0141695,0.00238001,0.00961838,0.00990479,0.00929367,0.00652243,0.0319738,0,0,0.0140468,0,0.0130168,0.00455461,0.0626173,0.0148068,0.0241451,0.00773161,0.0115468,0.0495682,0.00545351,0.0331896,0.0073624,0.0063558,0.00359216,0.00837312,0.00669019,0.0110635,0.00816531,0.0256689,0.00212665,0.00186958,0.0258753,0.0222888,0,0,0,0,0,0,0,0
60,0.0325287,0.0327348,0,0,0,0,0,0,0.0516185,0.0184874,0.0282462,0.00543075,0,0,0.00411059,0,0.0207282,0.00369091,0.0366662,0.0295457,0.0114504,0.00834212,0.00450717,0.0108374,0.0082729,0.00726186,0.00989788,0.00304352,0.0204816,0.0195255,0.00699643,0.0172633,0.0641612,0.00191668,0.0138934,0.00188259,0.00930371,0.00905587,0.00938882,0.00684433,0.0410772,0,0,0.0167254,0,0.0129135,0.00537291,0.0635209,0.0148517,0.023971,0.0074916,0.0110392,0.0632659,0.00574034,0.0336112,0.0079418,0.00616354,0.00401173,0.00836766,0.00692147,0.0114734,0.00862118,0.033619,0.00243008,0.00307293,0.0332497,0.0287753,0,0,0,0,0,0,0,0
61,0.0277883,0.0278035,0,0,0,0,0,0,0.0528055,0.0181566,0.0273201,0.00493994,0,0,0.00554946,0,0.020981,0.00467411,0.0364354,0.0292645,0.0119367,0.00629315,0.00397652,0.0100135,0.0074357,0.00748974,0.008671,0.00431896,0.0198477,0.0206957,0.00753135,0.0172242,0.0666499,0.00131485,0.0140156,0.0020277,0.00892387,0.00985652,0.00901812,0.00742562,0.0348533,0,0,0.0133585,0,0.0129874,0.00364211,0.0642595,0.0145423,0.0245262,0.00754081,0.0112441,0.0536863,0.00587045,0.0338675,0.00847022,0.0060109,0.00436777,0.00843436,0.0070726,0.0117709,0.00904253,0.0275986,0.00160223,0.00207937,0.0282138,0.0241805,0,0,0,0,0,0,0,0
62,0.0290912,0.0298401,0,0,0,0,0,0,0.0443233,0.0186631,0.0278968,0.00704572,0,0,0.00550012,0,0.0210071,0.00295907,0.0378613,0.0330617,0.00967326,0.0226325,0.00529223,0.0111773,0.0131952,0.0142355,0.0167519,0.00389006,0.0209595,0.0153223,0.00528048,0.015723,0.0533826,0.00302543,0.0139723,0.00171482,0.00885486,0.00984402,0.00933886,0.00843045,0.0366492,0,0,0.0109923,0,0.0127254,0.00414488,0.0650691,0.0149151,0.0247218,0.00725168,0.0118228,0.0562272,0.00645577,0.0344981,0.00854289,0.00567188,0.00510041,0.00848306,0.00775424,0.0126077,0.00943514,0.0283696,0.00296226,0.00336429,0.0303659,0.0251005,0,0,0,0,0,0,0,0
63,0.0289249,0.0296511,0,0,0,0,0,0,0.0334664,0.0186317,0.0274219,0.00863941,0,0,0.00432642,0,0.0204546,0.00404867,0.0403687,0.0368307,0.00797527,0.03867,0.00710354,0.0102524,0.0221515,0.0284978,0.026985,0.00823592,0.0233953,0.0160408,0.00572122,0.015018,0.0374718,0.00143495,0.0136251,0.00206599,0.00885082,0.0104374,0.00974054,0.00995613,0.0363402,0,0,0.0113775,0,0.0129747,0.00290914,0.0660718,0.0156022,0.0254594,0.00665126,0.013307,0.0567411,0.00656305,0.035155,0.00849294,0.00519028,0.00591682,0.00852916,0.00843878,0.0136875,0.0102695,0.0277206,0.00121457,0.00133272,0.0303389,0.0251733,0,0,0,0,0,0,0,0
64,0.0270024,0.0274489,0,0,0,0,0,0,0.042173,0.018247,0.0254539,0.00625243,0,0,0.00600112,0,0.020604,0.00509947,0.0380705,0.0291317,0.0103687,0.0171398,0.00426037,0.0100044,0.0111191,0.0110576,0.0140718,0.00481777,0.0187469,0.0144273,0.00561978,0.0146297,0.051897,0.00169355,0.0137114,0.00227788,0.00915335,0.0104431,0.00902405,0.00939524,0.0339168,0,0,0.0123577,0,0.0131374,0.00373388,0.0666026,0.0148445,0.0257094,0.00701965,0.0119499,0.0528378,0.00591367,0.0351558,0.0081114,0.00543232,0.00620392,0.00868131,0.00837111,0.0138515,0.0113421,0.0265302,0.00177853,0.0011651,0.0279626,0.023753,0,0,0,0,0,0,0,0
65,0.029459,0.030567,0,0,0,0,0,0,0.0214783,0.018715,0.0233726,0.00887193,0,0,0.00539819,0,0.0199871,0.00469975,0.042516,0.0346122,0.00722656,0.0445671,0.00705419,0.010512,0.0260186,0.0346508,0.0297567,0.0100553,0.0228786,0.0184227,0.00663329,0.0135613,0.0212823,0.00162112,0.0136053,0.00219533,0.00931055,0.0105263,0.0098073,0.0106617,0.0371215,0,0,0.0124872,0,0.0129655,0.00345515,0.0678319,0.0160182,0.0261503,0.00642767,0.0132935,0.0584827,0.00646691,0.0361316,0.00817565,0.00523808,0.00736919,0.00878607,0.00942448,0.0155061,0.0130571,0.0290431,0.0021483,0.000974259,0.0313637,0.0259634,0,0,0,0,0,0,0,0
66,0.0274818,0.0271794,0,0,0,0,0,0,0.0470439,0.0179198,0.0214434,0.00460105,0,0,0.00862123,0,0.0204395,0.00654524,0.0379331,0.0181718,0.0137974,0.00928114,0.0022086,0.0101537,0.00731458,0.0129249,0.00682192,0.00257364,0.0135977,0.0194435,0.00985607,0.0213893,0.0615119,0.00265572,0.0139402,0.00242768,0.00984894,0.010081,0.00791729,0.0102253,0.0344406,0,0,0.0148635,0,0.0133064,0.0045361,0.0684895,0.0141325,0.0264682,0.00780116,0.0109473,0.0531785,0.00544624,0.0351348,0.00753379,0.00505048,0.00695949,0.00886741,0.00859411,0.0147728,0.014494,0.0283185,0.0026485,0.0014427,0.0275467,0.0245429,0,0,0,0,0,0,0,0
67,0.0309115,0.0305796,0,0,0,0,0,0,0.042866,0.0180732,0.0192143,0.00475674,0,0,0.00863702,0,0.0202586,0.00638026,0.0384929,0.0152035,0.0140592,0.0121503,0.00242002,0.0110216,0.00761565,0.0140742,0.00727783,0.00170208,0.0119673,0.0182019,0.0100571,0.0229558,0.0563302,0.00245992,0.0139102,0.00230394,0.0104855,0.00956865,0.00714441,0.0104424,0.038832,0,0,0.0169493,0,0.0132093,0.00497035,0.0691736,0.0137403,0.0264033,0.00838212,0.0103682,0.0596568,0.00552194,0.0353607,0.00766624,0.00493164,0.00697918,0.00936714,0.00842291,0.0148328,0.0163897,0.0325451,0.00278909,0.00199038,0.0309669,0.0277565,0,0,0,0,0,0,0,0
68,0.0314802,0.031019,0,0,0,0,0,0,0.0369554,0.0182462,0.0162688,0.00505568,0,0,0.00956675,0,0.0206894,0.00556147,0.0389483,0.0120736,0.0144406,0.0140461,0.00291622,0.011469,0.00757806,0.0142543,0.00773442,0.00131836,0.0103242,0.015787,0.0096123,0.0236908,0.0489918,0.00268117,0.014106,0.00222161,0.0112248,0.00963396,0.00680606,0.0109759,0.0393523,0,0,0.0153554,0,0.0131944,0.0041572,0.0698251,0.0138861,0.0266387,0.00836984,0.0106067,0.0599604,0.00541628,0.0356073,0.0073374,0.00477084,0.00741438,0.00965122,0.00867489,0.0153848,0.0182681,0.031959,0.00165027,0.00224277,0.0314045,0.0281909,0,0,0,0,0,0,0,0
69,0.0293302,0.0288643,0,0,0,0,0,0,0.0302292,0.018107,0.0128163,0.0050305,0,0,0.0102815,0,0.0208515,0.00637,0.0393004,0.00895575,0.0147624,0.0154965,0.00347762,0.011128,0.007256,0.0138536,0.00728211,0.00174199,0.00849545,0.0128202,0.00855256,0.0234468,0.0405234,0.00306596,0.0141349,0.00214092,0.0122367,0.010051,0.0069466,0.0111549,0.0364534,0,0,0.0146297,0,0.0132883,0.00383962,0.0701096,0.0142211,0.0267844,0.00850586,0.010872,0.0557114,0.00578551,0.036029,0.00699584,0.00531015,0.00816988,0.00992784,0.00926094,0.0164804,0.0200273,0.0294107,0.00198303,0.00134979,0.0292759,0.0261348,0,0,0,0,0,0,0,0
