Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
34,0.00214733,0.0096637,0,0,0,0,0,0,0.043136,0.0165435,0.0285098,0.00969737,0,0,0.0410279,0,0.0166662,0.0251362,0.0336346,0.0329113,0.00604792,0.00558692,0.0119886,0.0232777,0.00721193,0.00651125,0.00241276,0.00858872,0.0151663,0.0183311,0.00969703,0.0152541,0.0535299,0.0236256,0.0130816,0.0105682,0.0148949,0.00879334,0.00785288,0.00262892,0.00572073,0,0,0.0289486,0,0.0118151,0.0228799,0.0682801,0.0151812,0.016342,0.0088828,0.00733457,0.018172,0.00399795,0.0311524,0.00510552,0.00481181,0.0131012,0.00926198,0.0114039,0.0182395,0.0252627,0.0203674,0.00678574,0.00734769,0.0106087,0.00360959,0,0,0,0,0,0,0,0
35,0.002458,0.01028,0,0,0,0,0,0,0.0374038,0.0166334,0.0257952,0.0095767,0,0,0.0419526,0,0.0165641,0.0256517,0.0338832,0.0301302,0.00625055,0.00621742,0.0124072,0.0239677,0.00685987,0.00646582,0.00181053,0.00880382,0.0137369,0.0162342,0.00885492,0.0143735,0.0467209,0.0242548,0.0130297,0.0106616,0.0158349,0.00885641,0.00743028,0.0028771,0.00592898,0,0,0.0290387,0,0.0118219,0.0229697,0.0684564,0.0148903,0.0164756,0.00915848,0.00746002,0.0179004,0.0040628,0.0315662,0.00555428,0.00516174,0.0134938,0.0094084,0.0116311,0.0187082,0.0265159,0.0205288,0.00693618,0.00725299,0.011285,0.00387123,0,0,0,0,0,0,0,0
36,0.00282183,0.0109664,0,0,0,0,0,0,0.0312881,0.0166958,0.0228758,0.00940869,0,0,0.0429433,0,0.01648,0.0260929,0.0342272,0.0272985,0.00649396,0.0067869,0.0128328,0.0246632,0.0063657,0.00640131,0.00220721,0.0091793,0.0122642,0.0140371,0.00851768,0.0134881,0.0391037,0.0249794,0.0130291,0.0107758,0.016918,0.00887332,0.00708536,0.00303783,0.00619156,0,0,0.0292508,0,0.0118194,0.0231142,0.0686203,0.0146784,0.0165897,0.00933964,0.00764879,0.017663,0.00418473,0.0319983,0.00585275,0.00567783,0.0140076,0.00960552,0.0119107,0.0191763,0.027796,0.020521,0.00719938,0.00723526,0.0120233,0.00419508,0,0,0,0,0,0,0,0
37,0.00316259,0.0117337,0,0,0,0,0,0,0.0248767,0.0167561,0.0199335,0.00925918,0,0,0.0440416,0,0.0164202,0.0265584,0.0346549,0.0243533,0.00671979,0.00742436,0.0132798,0.0253639,0.00579437,0.00657652,0.00348417,0.00983716,0.0108335,0.0120544,0.00832198,0.0126855,0.0309877,0.025798,0.0129906,0.0108266,0.0179872,0.00887241,0.00681282,0.00308814,0.00644311,0,0,0.0295372,0,0.0118261,0.0233073,0.0688918,0.0145257,0.0166136,0.00968494,0.00793179,0.0175005,0.00439963,0.0324275,0.00609331,0.00626879,0.0144661,0.00987335,0.0121774,0.0196452,0.0290333,0.0203711,0.00673716,0.00730197,0.0128333,0.004517,0,0,0,0,0,0,0,0
38,0.00348334,0.0124926,0,0,0,0,0,0,0.0188224,0.0167969,0.0171102,0.0090492,0,0,0.0450479,0,0.0164132,0.0269755,0.0351301,0.0213757,0.00705534,0.00810974,0.0136534,0.0261882,0.00529683,0.00705218,0.00507827,0.0108462,0.0094353,0.00997821,0.00743779,0.0120955,0.0230908,0.0265962,0.0129714,0.0108598,0.0189795,0.00885623,0.00651706,0.0031153,0.00665319,0,0,0.0298215,0,0.0118434,0.0234609,0.0690005,0.0142929,0.0165653,0.0100458,0.00824243,0.017203,0.00472654,0.0328175,0.00634103,0.00691402,0.0147729,0.0100975,0.0123536,0.0200055,0.0302263,0.020425,0.00601091,0.00743314,0.0136327,0.00481346,0,0,0,0,0,0,0,0
39,0.00377554,0.0132119,0,0,0,0,0,0,0.0144302,0.01681,0.0147058,0.0088219,0,0,0.0457842,0,0.0165111,0.0272667,0.0356299,0.0185552,0.00745762,0.00877652,0.0139788,0.026914,0.00496968,0.00780409,0.00676752,0.0121275,0.00820691,0.00796114,0.00657748,0.0116956,0.0161692,0.0273149,0.0130425,0.0109091,0.0199009,0.00883414,0.00629043,0.00319926,0.00686437,0,0,0.0300251,0,0.0118719,0.0235374,0.0690311,0.0142149,0.0165223,0.010293,0.00857405,0.0168232,0.00506057,0.0332216,0.00629961,0.00761012,0.0150708,0.010283,0.0125431,0.0203638,0.0313541,0.0206095,0.00605225,0.00748549,0.0143788,0.00507341,0,0,0,0,0,0,0,0
40,0.00402696,0.0138622,0,0,0,0,0,0,0.01312,0.0168007,0.0129857,0.00872613,0,0,0.0463314,0,0.0166763,0.0274971,0.0361458,0.0161865,0.0078967,0.00943155,0.0143161,0.0275216,0.00472475,0.00890001,0.00837637,0.0135688,0.00730524,0.00633173,0.00601375,0.0113732,0.0117073,0.0279704,0.0131616,0.0109814,0.0208735,0.0087706,0.00603683,0.00332171,0.00708991,0,0,0.0300425,0,0.0118808,0.0235649,0.069053,0.0142053,0.0165301,0.0102158,0.00896904,0.0166723,0.00535487,0.0336939,0.00608868,0.00829993,0.0152246,0.0104389,0.0126715,0.0206432,0.0324258,0.020594,0.00686336,0.00744584,0.015066,0.00535518,0,0,0,0,0,0,0,0
41,0.00397929,0.0144332,0,0,0,0,0,0,0.0140522,0.0168508,0.0122186,0.00966522,0,0,0.046647,0,0.0166325,0.0275992,0.0360837,0.0146761,0.00832718,0.00975891,0.015593,0.0279414,0.00461269,0.0100481,0.00993828,0.0148944,0.00708938,0.00574321,0.00590692,0.0112254,0.0111428,0.0284288,0.0131296,0.0109637,0.0318681,0.00872722,0.011951,0.00250338,0.00704373,0,0,0.0297745,0,0.0118805,0.0233493,0.067246,0.0192426,0.0168025,0.0129862,0.00946349,0.0166877,0.00506533,0.0352759,0.0083664,0.01123,0.0117332,0.00920878,0.0121633,0.021116,0.040023,0.0204484,0.0074321,0.00741645,0.0157194,0.00537317,0,0,0,0,0,0,0,0
42,0.00419728,0.015135,0,0,0,0,0,0,0.0168923,0.0167525,0.0116849,0.0100405,0,0,0.0474614,0,0.0167145,0.028054,0.0365224,0.0134329,0.00880905,0.0100588,0.0162515,0.0285219,0.0043535,0.0111392,0.0113791,0.0162197,0.00696695,0.00527673,0.0054939,0.0109456,0.0131633,0.029108,0.0132017,0.0111397,0.032985,0.00860701,0.0128132,0.00298951,0.00709602,0,0,0.0296819,0,0.0119552,0.0232704,0.0673426,0.0201246,0.0168383,0.0142732,0.0101168,0.0167037,0.00530181,0.0359622,0.00897903,0.0119179,0.0120573,0.00936023,0.0125394,0.0217716,0.040964,0.0202648,0.00733763,0.00747993,0.0164708,0.00560749,0,0,0,0,0,0,0,0
43,0.00443099,0.015825,0,0,0,0,0,0,0.0195434,0.0167428,0.0114146,0.010171,0,0,0.0481978,0,0.0166115,0.0284874,0.0369477,0.012236,0.00922847,0.0103813,0.0168035,0.029128,0.00422259,0.0119764,0.0124796,0.017505,0.00694859,0.00503822,0.00493474,0.0107859,0.0159812,0.0295852,0.0131424,0.011238,0.0336502,0.00854949,0.0131711,0.00351413,0.00715582,0,0,0.0295707,0,0.0118955,0.0232954,0.0675894,0.0205136,0.0168248,0.0149705,0.0106769,0.0168107,0.00548501,0.0364049,0.00921161,0.0123631,0.0123952,0.00951185,0.0127997,0.0221791,0.0416106,0.0200146,0.00716432,0.00759657,0.017199,0.00578114,0,0,0,0,0,0,0,0
44,0.00469672,0.0165296,0,0,0,0,0,0,0.021513,0.0167979,0.0113536,0.0101048,0,0,0.0487122,0,0.0165009,0.0287331,0.0373856,0.0114035,0.00965148,0.0115379,0.0174647,0.0297847,0.00399843,0.0125666,0.0133183,0.0187404,0.00720371,0.00497742,0.00433499,0.0106948,0.0180856,0.0298568,0.0130803,0.0113047,0.0341949,0.00855017,0.0133866,0.00398023,0.0072828,0,0,0.0295222,0,0.0117841,0.0233682,0.0679316,0.0208126,0.0166914,0.0153865,0.0112264,0.0167936,0.0055942,0.0366591,0.00932514,0.0127693,0.0126679,0.00960645,0.0130245,0.0224947,0.042182,0.0197874,0.00710373,0.00767119,0.0179348,0.00597529,0,0,0,0,0,0,0,0
45,0.00496581,0.017198,0,0,0,0,0,0,0.0226055,0.0169476,0.0117186,0.00995592,0,0,0.049049,0,0.0163412,0.0288894,0.0378283,0.0112188,0.00998304,0.0129161,0.0182179,0.0304437,0.00379252,0.0130063,0.0141089,0.0197723,0.0077689,0.00521146,0.00390041,0.0107523,0.0193483,0.0299621,0.0130163,0.0112924,0.0345854,0.00864408,0.0135561,0.00432027,0.00743675,0,0,0.0295547,0,0.0116548,0.0234313,0.0683481,0.0211795,0.0164572,0.0155242,0.0117699,0.0166134,0.00572918,0.0367861,0.00937457,0.0130354,0.012805,0.00956961,0.0132164,0.0227208,0.0427138,0.0195123,0.00708537,0.00766269,0.0186826,0.00617427,0,0,0,0,0,0,0,0
46,0.00522882,0.01788,0,0,0,0,0,0,0.0228507,0.0171367,0.0123681,0.00984673,0,0,0.0493032,0,0.0161978,0.0290495,0.0383028,0.011854,0.0101237,0.0143043,0.0189422,0.0311005,0.0036774,0.0134197,0.0149727,0.0201888,0.00867066,0.00587381,0.00383677,0.0109079,0.0197624,0.0298665,0.0129736,0.0112467,0.0348586,0.00876862,0.0137142,0.00454649,0.00747362,0,0,0.0297104,0,0.011554,0.0235316,0.0688025,0.0217316,0.0163977,0.0154072,0.0122591,0.0165615,0.0059853,0.0368967,0.0093988,0.0131944,0.0129023,0.00939228,0.0134007,0.0229628,0.0432959,0.0194681,0.00713412,0.00763182,0.019478,0.00625562,0,0,0,0,0,0,0,0
47,0.00544112,0.0184742,0,0,0,0,0,0,0.0222927,0.0172968,0.0127864,0.00959347,0,0,0.0493452,0,0.0160798,0.0290398,0.0388016,0.0126786,0.0101142,0.0155555,0.0195634,0.0316555,0.00365726,0.0136147,0.0157029,0.0202195,0.00955907,0.00674376,0.00354826,0.011024,0.0195684,0.0298332,0.0129239,0.0112253,0.0349063,0.00887541,0.0138334,0.0047157,0.00743055,0,0,0.0299266,0,0.0114676,0.02366,0.0693175,0.0224074,0.0165395,0.0150066,0.0126194,0.0164381,0.00622722,0.0369706,0.00929452,0.0132331,0.0130755,0.00910071,0.0136659,0.0232781,0.0438823,0.0197267,0.00726862,0.0076464,0.0202088,0.00626822,0,0,0,0,0,0,0,0
48,0.005649,0.0189253,0,0,0,0,0,0,0.0212034,0.017368,0.012537,0.00910809,0,0,0.0492264,0,0.0159604,0.0289976,0.0392724,0.0128337,0.010235,0.0161137,0.0202524,0.0320507,0.0036932,0.0133964,0.0158787,0.0212437,0.00993603,0.00729184,0.00311967,0.0112079,0.0187848,0.0299497,0.0128367,0.0112387,0.0349313,0.00895088,0.0140367,0.00491715,0.00745898,0,0,0.0300937,0,0.0113846,0.0237471,0.0698751,0.0232265,0.0165677,0.0145252,0.0128993,0.0165245,0.00637813,0.0369174,0.00915224,0.0131903,0.0131803,0.00870625,0.0139535,0.0236099,0.0444135,0.0201059,0.00745644,0.00764698,0.0207733,0.00636846,0,0,0,0,0,0,0,0
49,0.0058225,0.0192843,0,0,0,0,0,0,0.0199215,0.017384,0.0121768,0.00879975,0,0,0.0492027,0,0.015797,0.0290315,0.0396375,0.0128596,0.0104859,0.0165731,0.020901,0.0323696,0.00370073,0.0131002,0.0159289,0.0219497,0.010272,0.00785726,0.00288828,0.0115186,0.0179803,0.0300224,0.0127733,0.0113028,0.0348498,0.00894601,0.0141988,0.00501311,0.00734137,0,0,0.0303147,0,0.0113646,0.0237986,0.0704387,0.0239513,0.0168669,0.0137774,0.0130801,0.0167067,0.0064886,0.0369031,0.0087195,0.0130111,0.0132167,0.00830447,0.0142376,0.0238477,0.0448975,0.0204846,0.00742415,0.00768279,0.0211827,0.00638817,0,0,0,0,0,0,0,0
50,0.00600861,0.0194715,0,0,0,0,0,0,0.0186838,0.0174533,0.0120665,0.00838666,0,0,0.0491341,0,0.0156025,0.0290225,0.0398752,0.0130737,0.0105366,0.0167502,0.0213753,0.032657,0.00361606,0.0127025,0.0158305,0.0219506,0.0104772,0.00829116,0.00267043,0.0117862,0.0174721,0.0300481,0.0127074,0.0113065,0.0345022,0.00895619,0.0144171,0.00497356,0.00716627,0,0,0.0304568,0,0.0113055,0.0237942,0.0709057,0.0245355,0.0169746,0.0130347,0.0131457,0.0167066,0.00655551,0.0368849,0.00828552,0.0127835,0.0131264,0.00786644,0.0143618,0.023895,0.0451073,0.0206442,0.00747552,0.00781041,0.0213502,0.00635034,0,0,0,0,0,0,0,0
51,0.00614446,0.0194192,0,0,0,0,0,0,0.0175154,0.0176681,0.0120179,0.00793484,0,0,0.0487397,0,0.0154959,0.0287406,0.0400781,0.0131445,0.0104311,0.0166952,0.0215774,0.0328129,0.00349389,0.0122616,0.0153489,0.0215401,0.0105797,0.00859246,0.00278619,0.0119388,0.0170729,0.0299399,0.0127108,0.0112757,0.0338593,0.00901403,0.0146833,0.00487695,0.00705343,0,0,0.0304112,0,0.0111835,0.0237643,0.0712838,0.0250666,0.0167565,0.0123823,0.0130337,0.0166307,0.0065704,0.0369538,0.00794566,0.0124328,0.0129046,0.00735456,0.0142851,0.023683,0.0448359,0.0207106,0.00761717,0.0079194,0.0212432,0.00634494,0,0,0,0,0,0,0,0
52,0.00626837,0.0193773,0,0,0,0,0,0,0.0165009,0.0178631,0.0118762,0.00778489,0,0,0.0482995,0,0.0155251,0.0283487,0.0401897,0.0130032,0.0103078,0.0164649,0.0216267,0.032933,0.00331064,0.0117682,0.0141086,0.0209354,0.010549,0.00879096,0.0029941,0.0120162,0.0166832,0.0298827,0.0128597,0.0112623,0.033022,0.00900028,0.0149159,0.00494022,0.00688416,0,0,0.0304028,0,0.0111171,0.0238234,0.0715759,0.0256,0.0167146,0.0116863,0.0128247,0.0165801,0.00659176,0.0369877,0.00777266,0.0120885,0.0127055,0.00685026,0.0142827,0.023419,0.0442776,0.0206821,0.00779755,0.00805715,0.0211522,0.0062596,0,0,0,0,0,0,0,0
53,0.00640837,0.0193797,0,0,0,0,0,0,0.0155917,0.0179826,0.011673,0.00777208,0,0,0.0481035,0,0.0155292,0.0281655,0.0402442,0.0127759,0.0102132,0.0162163,0.0215862,0.0331176,0.00301651,0.0112503,0.0124905,0.0202062,0.0103775,0.008763,0.00314548,0.011994,0.0161655,0.0300188,0.0129261,0.0112426,0.0320453,0.00890467,0.0150471,0.00500628,0.00655643,0,0,0.0305291,0,0.0111119,0.023896,0.0718532,0.0259174,0.0169493,0.0109934,0.0125604,0.0168223,0.00657435,0.0371223,0.00754764,0.0116928,0.0125521,0.00636516,0.0143068,0.0230859,0.0435396,0.0206851,0.00794387,0.00816901,0.0211154,0.00609454,0,0,0,0,0,0,0,0
54,0.00666065,0.0194303,0,0,0,0,0,0,0.0146926,0.0180231,0.0114308,0.00785468,0,0,0.0482527,0,0.0154625,0.0282653,0.0401532,0.0122977,0.0102071,0.0158059,0.0215084,0.0333216,0.00278503,0.0107538,0.0113295,0.0194329,0.0100823,0.00840337,0.00321848,0.0119271,0.0154731,0.0302703,0.0128795,0.0112239,0.0313048,0.00876686,0.0150562,0.00475369,0.00600281,0,0,0.0307678,0,0.0111587,0.0240133,0.0721357,0.0259258,0.01738,0.0102598,0.0123878,0.0173147,0.00651499,0.0373694,0.00727732,0.0111438,0.0122059,0.00601776,0.0141144,0.0224935,0.043031,0.0207218,0.00807581,0.00831658,0.0211534,0.00583897,0,0,0,0,0,0,0,0
55,0.00694872,0.0194127,0,0,0,0,0,0,0.014084,0.0180851,0.0115236,0.00797709,0,0,0.0483522,0,0.0153234,0.0282835,0.0398715,0.0120745,0.0100564,0.0146451,0.0213353,0.0335099,0.00299067,0.0102245,0.0105938,0.0185891,0.00967839,0.00775555,0.00304226,0.0118071,0.015046,0.0304258,0.0127439,0.0111733,0.0306715,0.00868494,0.015177,0.00445388,0.00548004,0,0,0.0309279,0,0.0111844,0.0241442,0.0722671,0.026027,0.0176319,0.00944752,0.0122488,0.0178771,0.00630627,0.0376593,0.00696207,0.0104275,0.0118894,0.00560414,0.0139103,0.0218365,0.0425692,0.0206471,0.0080854,0.00839614,0.0211274,0.0056333,0,0,0,0,0,0,0,0
56,0.00721234,0.019336,0,0,0,0,0,0,0.0133319,0.0181978,0.0122111,0.00821393,0,0,0.0481286,0,0.0152326,0.0281167,0.0393643,0.0123302,0.00967918,0.0127637,0.0210608,0.0336167,0.00307497,0.00964666,0.0101838,0.0173037,0.00957171,0.00756211,0.00286935,0.0116714,0.0149312,0.0303809,0.0126651,0.0111281,0.0299434,0.00865129,0.0154731,0.00423769,0.00492124,0,0,0.0309503,0,0.0111922,0.0242496,0.0723153,0.0263103,0.0178085,0.00863639,0.0120417,0.0184634,0.00620587,0.037895,0.00669635,0.0096513,0.011716,0.0050961,0.0138409,0.0213008,0.0419523,0.0204979,0.00806972,0.008462,0.0209968,0.00537297,0,0,0,0,0,0,0,0
57,0.00740757,0.0192299,0,0,0,0,0,0,0.0126149,0.0182788,0.0141396,0.00837246,0,0,0.0478724,0,0.0151817,0.0279991,0.0388116,0.0133312,0.00930639,0.0123061,0.0208394,0.0337268,0.00275699,0.00923337,0.0102714,0.0154792,0.010052,0.00813653,0.00259493,0.0115317,0.016543,0.0303507,0.0126457,0.0111229,0.0290888,0.00860474,0.0160334,0.00420442,0.00433851,0,0,0.0309273,0,0.0112408,0.0243077,0.0724699,0.0268472,0.0180802,0.0078339,0.0116903,0.0189539,0.0060995,0.0380799,0.00645887,0.0088959,0.0116033,0.00452044,0.0139465,0.0208847,0.041268,0.0202993,0.00801832,0.00851577,0.02076,0.00503861,0,0,0,0,0,0,0,0
58,0.00765505,0.0191363,0,0,0,0,0,0,0.0116709,0.0181935,0.0156274,0.00794884,0,0,0.0479921,0,0.0152218,0.0281293,0.0384744,0.0143285,0.00946084,0.0123371,0.0206571,0.0340164,0.00261293,0.00914086,0.0105808,0.0151071,0.0106849,0.00917808,0.00251052,0.0116072,0.0200616,0.0305898,0.0126803,0.0112255,0.0282707,0.00839158,0.0168213,0.00418391,0.00370039,0,0,0.0310913,0,0.0113887,0.0243979,0.0728698,0.0274859,0.0185121,0.0070363,0.0112132,0.0196225,0.00579794,0.0382058,0.00621183,0.0081781,0.0113193,0.00402842,0.0139192,0.0203463,0.0405975,0.0204286,0.00797671,0.0086882,0.0204439,0.00476254,0,0,0,0,0,0,0,0
59,0.0079575,0.0188718,0,0,0,0,0,0,0.0121042,0.0180207,0.0153039,0.00732622,0,0,0.0483657,0,0.0152924,0.0283812,0.0381799,0.0151389,0.00969623,0.0127994,0.0201953,0.034305,0.00288483,0.00938002,0.0109158,0.0153919,0.0107014,0.00965476,0.00302086,0.0118604,0.0240095,0.0309926,0.0127244,0.0113999,0.0273365,0.00806031,0.0176602,0.00421431,0.00302142,0,0,0.031457,0,0.0115886,0.0246498,0.0734897,0.0281135,0.018991,0.00612934,0.0106097,0.020388,0.00563039,0.0383554,0.00606067,0.00748145,0.0108664,0.00367656,0.01373,0.0195929,0.0396225,0.0207103,0.00803604,0.00891474,0.0199382,0.0045664,0,0,0,0,0,0,0,0
60,0.00827784,0.0184695,0,0,0,0,0,0,0.0154245,0.017826,0.0141297,0.00701481,0,0,0.0488486,0,0.0153631,0.0286826,0.0376186,0.014713,0.00963506,0.0134795,0.0196038,0.0344462,0.00365386,0.00971798,0.0107602,0.0152577,0.010117,0.00914956,0.00329166,0.0120754,0.0272972,0.0314901,0.0127718,0.0115904,0.026238,0.0076923,0.0183428,0.00426277,0.00234641,0,0,0.0319699,0,0.0118115,0.0249455,0.0742075,0.0284401,0.0195921,0.00505508,0.0100057,0.0211791,0.00561793,0.0386188,0.00609118,0.00672318,0.0103514,0.00341961,0.0135323,0.0185276,0.0382576,0.0210371,0.00809353,0.00919852,0.0193492,0.00434255,0,0,0,0,0,0,0,0
61,0.0085725,0.0179371,0,0,0,0,0,0,0.0198273,0.0176191,0.0130188,0.00702148,0,0,0.0492833,0,0.0154567,0.0289006,0.0368934,0.013906,0.00936971,0.0135692,0.018969,0.0344131,0.00513298,0.00980285,0.00992677,0.0147789,0.00963204,0.00838529,0.0028556,0.0122025,0.0300069,0.0319373,0.0128068,0.0117427,0.0249537,0.00732342,0.0188655,0.00441162,0.0019176,0,0,0.0325398,0,0.0120292,0.025315,0.0748671,0.0282821,0.0201326,0.00390257,0.00948131,0.0219596,0.00561428,0.0388487,0.00617392,0.0057717,0.00973061,0.00321235,0.0132988,0.0170777,0.0365722,0.0213516,0.00815869,0.00951974,0.0186798,0.00413478,0,0,0,0,0,0,0,0
62,0.00884128,0.0172891,0,0,0,0,0,0,0.021287,0.017404,0.0121386,0.00675372,0,0,0.0496069,0,0.0155917,0.0290414,0.0363116,0.0131744,0.00941045,0.0129569,0.0184644,0.0341146,0.00677589,0.00983588,0.00888835,0.0153169,0.00951086,0.00791699,0.00201327,0.0123803,0.0303496,0.0322481,0.0128613,0.0118315,0.0235568,0.00704787,0.0192271,0.00473448,0.00198951,0,0,0.0330532,0,0.0122939,0.0256441,0.075368,0.027931,0.0205276,0.0027543,0.00898677,0.0227002,0.00539419,0.0389346,0.00615557,0.00465548,0.00911292,0.00299148,0.0128648,0.0154002,0.0347438,0.0216487,0.00821619,0.0098301,0.017902,0.00413035,0,0,0,0,0,0,0,0
63,0.00903759,0.0165149,0,0,0,0,0,0,0.0197944,0.0172087,0.0117168,0.006415,0,0,0.0496628,0,0.0156826,0.0290381,0.0356258,0.012518,0.00960395,0.0123487,0.0179456,0.0336226,0.00782587,0.00964058,0.00748597,0.015762,0.00961355,0.00791194,0.00151648,0.0122475,0.0287674,0.032264,0.0129208,0.0118463,0.022045,0.00680118,0.0194251,0.00490669,0.00224218,0,0,0.0333483,0,0.0125072,0.0258512,0.07553,0.0271475,0.0207419,0.00199809,0.00845639,0.0233278,0.00511042,0.0388237,0.00613415,0.00336365,0.00857098,0.00284462,0.012327,0.0136535,0.0328558,0.0219327,0.00830588,0.010073,0.016967,0.00411546,0,0,0,0,0,0,0,0
64,0.0091066,0.0156573,0,0,0,0,0,0,0.0185458,0.0170484,0.0109231,0.00643441,0,0,0.0494897,0,0.0157719,0.0289564,0.0349193,0.011471,0.00978059,0.0122121,0.0173455,0.0329151,0.00837143,0.00949398,0.0062206,0.01595,0.00941525,0.00756862,0.00113048,0.0118883,0.0272187,0.0321113,0.0129741,0.011918,0.0207375,0.0065743,0.0194005,0.00446623,0.00251435,0,0,0.0333817,0,0.0126456,0.0259119,0.0754036,0.025873,0.02083,0.00249614,0.0080159,0.0237262,0.00477157,0.0384505,0.00624285,0.00198609,0.00809771,0.00284664,0.0117289,0.011934,0.0313811,0.0218719,0.00841677,0.010253,0.0158615,0.00396794,0,0,0,0,0,0,0,0
65,0.00912153,0.0147735,0,0,0,0,0,0,0.0181657,0.0168771,0.00954828,0.0067935,0,0,0.0492531,0,0.0159373,0.0288809,0.0344308,0.0103742,0.00983675,0.0124309,0.0167191,0.0321485,0.00859546,0.00908382,0.00580846,0.0162454,0.00873096,0.0068258,0.00106437,0.0115426,0.0265344,0.0318779,0.013048,0.0120129,0.0197134,0.00634793,0.0191996,0.00375119,0.00284995,0,0,0.0332235,0,0.0127493,0.0258482,0.075177,0.0241265,0.0208931,0.00394978,0.00772978,0.0239519,0.00431697,0.0380132,0.00645349,0.00120537,0.00778652,0.00308293,0.0112127,0.010375,0.0307802,0.0215037,0.00848314,0.0103591,0.0147788,0.00373949,0,0,0,0,0,0,0,0
66,0.00910191,0.0139551,0,0,0,0,0,0,0.0175065,0.0167003,0.00832802,0.00729336,0,0,0.0489649,0,0.0161324,0.0287133,0.0342094,0.00952222,0.00977423,0.012864,0.0160646,0.0313948,0.00829705,0.00824758,0.00621945,0.0167248,0.00779843,0.00632127,0.00148297,0.0113857,0.0256002,0.0316026,0.01315,0.0120625,0.0190671,0.00625497,0.0190186,0.00314968,0.00312464,0,0,0.0328417,0,0.0128716,0.0257483,0.0749194,0.0222104,0.0209959,0.00573767,0.00751747,0.0240458,0.00424499,0.0375078,0.00673588,0.00228644,0.00776016,0.00348398,0.0108454,0.00906489,0.030905,0.021145,0.00846241,0.0104117,0.0138872,0.00351886,0,0,0,0,0,0,0,0
67,0.00909178,0.0133698,0,0,0,0,0,0,0.0165093,0.0165347,0.00788043,0.00780502,0,0,0.0487638,0,0.0162649,0.0285777,0.0342175,0.00898263,0.00966237,0.0131575,0.0155105,0.030782,0.00738834,0.00744362,0.00719325,0.0171808,0.00697153,0.00617875,0.00182861,0.0114791,0.0241122,0.0314328,0.0132229,0.0120391,0.0189891,0.00621406,0.0186529,0.00320694,0.00330206,0,0,0.032441,0,0.0129738,0.025612,0.0745806,0.0204883,0.0211555,0.00772483,0.00728374,0.0238983,0.00405857,0.0368483,0.00717481,0.00399429,0.00778257,0.00398741,0.0103776,0.0077263,0.0310764,0.0207412,0.00846808,0.0105055,0.0131357,0.00336056,0,0,0,0,0,0,0,0
68,0.00910043,0.0130168,0,0,0,0,0,0,0.0157028,0.0164358,0.00789034,0.00838859,0,0,0.0484867,0,0.0164198,0.0283956,0.0343731,0.0084817,0.00965716,0.0132002,0.015023,0.0302714,0.00613089,0.00700263,0.00818923,0.0173429,0.00643648,0.00613485,0.00198311,0.0115977,0.0228387,0.0313158,0.0133088,0.0120146,0.0191945,0.00621631,0.0181212,0.00408816,0.00343167,0,0,0.0321424,0,0.0130408,0.0254457,0.0742004,0.0194717,0.0212512,0.00966461,0.00686848,0.0238348,0.00376392,0.0362446,0.00792031,0.00579022,0.00783179,0.00449748,0.00977576,0.0064571,0.0309766,0.0203913,0.00844792,0.0105596,0.0126272,0.00328022,0,0,0,0,0,0,0,0
69,0.0091811,0.0128433,0,0,0,0,0,0,0.0154703,0.0164565,0.00779944,0.00899943,0,0,0.0482507,0,0.0164087,0.0282695,0.0346542,0.00774498,0.00953643,0.0130764,0.0146021,0.0298642,0.00540604,0.00674453,0.00872271,0.0170372,0.00640953,0.00602371,0.00190535,0.0116603,0.0220674,0.0311921,0.0131982,0.0119112,0.018264,0.00630283,0.0171554,0.00523983,0.00346036,0,0,0.0317599,0,0.012991,0.0253058,0.0739476,0.01906,0.0211526,0.0113872,0.00635597,0.0237761,0.00349764,0.0354009,0.00928168,0.00764501,0.00785347,0.0047558,0.00886191,0.00540853,0.0305399,0.0200528,0.00827915,0.0104701,0.0123186,0.00323221,0,0,0,0,0,0,0,0
