Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
1264,0,0,0,0,0,0,0.0127969,0.0385595,0,0,0,0.0478351,0,0.039771,0.0403829,0,0,0.0115186,0,0,0.0503941,0.0332523,0.046905,0.0233405,0.0249905,0.0329023,0.034634,0.0291181,0.0353544,0.0367443,0.0363124,0.0413509,0.0377835,0.027848,0.0408122,0.0204253,0.0499954,0.0116734,0.0095414,0.0521116,0,0.0244112,0.0347632,0.0381351,0,0,0.00972449,0,0,0.0261305,0.0537773,0.0384662,0.0119699,0.0112376,0.0330295,0.0412594,0.0465605,0.0728225,0.0590226,0.0356031,0.0673839,0.0456513,0.050137,0.0774232,0.025611,0.0400917,0.0132618,0.00986954,0.0455059,0.0743211,0,0,0,0,0,0
1265,0,0,0,0,0,0,0.0128091,0.0386644,0,0,0,0.0483439,0,0.0394817,0.0404328,0,0,0.0115305,0,0,0.0504915,0.0330059,0.0469931,0.0234328,0.0248504,0.0326543,0.0347517,0.0288865,0.0354969,0.0371202,0.0364733,0.0418757,0.0380992,0.0281322,0.0411013,0.0206447,0.0499641,0.0115865,0.00953604,0.0520438,0,0.024373,0.0347595,0.037874,0,0,0.00969861,0,0,0.0260659,0.0537362,0.0384073,0.0120973,0.0111034,0.0328439,0.0412011,0.0465203,0.0726498,0.0589785,0.0355938,0.0673095,0.0456413,0.0503289,0.0772741,0.0252893,0.0401249,0.0133164,0.0098834,0.0458615,0.0740015,0,0,0,0,0,0
1266,0,0,0,0,0,0,0.0127863,0.0387646,0,0,0,0.0487965,0,0.0391679,0.0404075,0,0,0.0116429,0,0,0.050472,0.032499,0.0470174,0.023507,0.0244837,0.0323347,0.0349667,0.0286551,0.0357737,0.0373972,0.0366173,0.0422791,0.0383334,0.0284357,0.0414259,0.0208552,0.0498796,0.0118034,0.00905616,0.0520968,0,0.0243779,0.0348031,0.0376966,0,0,0.0100213,0,0,0.0258642,0.0537021,0.0382918,0.0122069,0.0111694,0.0327036,0.0412504,0.0464807,0.0724269,0.0589031,0.0355284,0.0671996,0.045584,0.0504252,0.0771121,0.0247998,0.0401129,0.0136435,0.00881685,0.0462095,0.0737098,0,0,0,0,0,0
1267,0,0,0,0,0,0,0.0128125,0.0388327,0,0,0,0.0491632,0,0.0389288,0.0404151,0,0,0.0116876,0,0,0.050456,0.0321813,0.0470344,0.023624,0.0242946,0.0321167,0.0350798,0.0283355,0.0360213,0.0376132,0.0366408,0.0425546,0.0386375,0.0286887,0.0416561,0.0210049,0.0497814,0.0118215,0.00893901,0.052128,0,0.024432,0.0348957,0.0374916,0,0,0.0100392,0,0,0.0257595,0.053673,0.0382827,0.0123487,0.0112606,0.0325733,0.0411961,0.0463954,0.0722495,0.0588223,0.0354265,0.0670949,0.0454774,0.0504361,0.0770585,0.024353,0.0401853,0.0137307,0.00871853,0.0464525,0.0735043,0,0,0,0,0,0
1268,0,0,0,0,0,0,0.0128732,0.0389055,0,0,0,0.0495171,0,0.0387053,0.0404497,0,0,0.0117161,0,0,0.050481,0.0320605,0.0469964,0.0237495,0.0243137,0.0319313,0.0352051,0.0280172,0.0358967,0.0378426,0.0365256,0.0427449,0.0389204,0.02886,0.0417977,0.0210835,0.0496899,0.0118506,0.00883768,0.0520988,0,0.0245461,0.0349466,0.037265,0,0,0.0100969,0,0,0.0256792,0.0535915,0.0382488,0.0125103,0.0112748,0.0324572,0.0411128,0.0462288,0.0720635,0.0587241,0.0352329,0.0669876,0.0453657,0.0504266,0.0769334,0.0239401,0.0402619,0.0138259,0.00866018,0.0466499,0.0733081,0,0,0,0,0,0
1269,0,0,0,0,0,0,0.012915,0.0389829,0,0,0,0.0498407,0,0.038512,0.0405089,0,0,0.0117778,0,0,0.0505315,0.0320557,0.046911,0.023824,0.0243646,0.0317253,0.0353395,0.0277166,0.0358037,0.0380928,0.0364907,0.0428958,0.0390066,0.0289565,0.0419322,0.0211795,0.0496548,0.0118356,0.00880565,0.0520799,0,0.0247208,0.035026,0.0370878,0,0,0.0101035,0,0,0.0256056,0.0534742,0.0381569,0.0126508,0.0114296,0.0323669,0.0410341,0.0460369,0.0718655,0.0586322,0.0350371,0.0668504,0.0453253,0.0503813,0.0768927,0.0235578,0.0402972,0.0138707,0.00863277,0.0468201,0.0731677,0,0,0,0,0,0
1270,0,0,0,0,0,0,0.0129265,0.039044,0,0,0,0.0500801,0,0.0384004,0.0405737,0,0,0.0118875,0,0,0.0505763,0.0320981,0.0468053,0.023864,0.0243426,0.0315144,0.0354347,0.0274792,0.0358089,0.0382817,0.0364876,0.042985,0.038964,0.0290345,0.042,0.0212773,0.0495962,0.0118763,0.00876386,0.0521476,0,0.0248233,0.035154,0.0369856,0,0,0.0100572,0,0,0.0255506,0.0532823,0.0381131,0.0127514,0.0117115,0.032315,0.0410154,0.0457983,0.0716279,0.0585148,0.0349691,0.0667827,0.0453775,0.0503562,0.0769475,0.0231482,0.0403095,0.0138797,0.0086144,0.0469447,0.0730384,0,0,0,0,0,0
1271,0,0,0,0,0,0,0.0130402,0.0390874,0,0,0,0.0502084,0,0.0382191,0.0405322,0,0,0.0116915,0,0,0.0507282,0.0319532,0.0466899,0.0238803,0.0242053,0.0314115,0.0352733,0.0274004,0.0358136,0.0383295,0.0364285,0.043041,0.0389507,0.0291237,0.042014,0.0212346,0.0495909,0.0114142,0.00961357,0.0523741,0,0.024884,0.0351698,0.0368298,0,0,0.00952889,0,0,0.0257008,0.0530427,0.0380581,0.0129025,0.011943,0.0322422,0.0408938,0.0455673,0.0714341,0.058344,0.0348959,0.0667984,0.0453877,0.0504188,0.0769303,0.0227648,0.0404305,0.0136211,0.0100293,0.0469754,0.0729315,0,0,0,0,0,0
1272,0,0,0,0,0,0,0.0130465,0.0391997,0,0,0,0.0503208,0,0.0380934,0.0404618,0,0,0.0119866,0,0,0.0506539,0.0317878,0.0466084,0.0237624,0.0240899,0.0313791,0.0355393,0.0273836,0.0357472,0.0383461,0.0363697,0.0430382,0.0392088,0.0291602,0.042012,0.0212162,0.0493847,0.0118911,0.00876605,0.0522006,0,0.0249551,0.0353506,0.0367269,0,0,0.0100218,0,0,0.0254788,0.0527909,0.038059,0.0129753,0.0122437,0.0321566,0.0409968,0.0453862,0.0712033,0.0582901,0.0349807,0.0666755,0.0453834,0.0504912,0.0768822,0.0223072,0.040336,0.0139515,0.00865026,0.0470799,0.0728538,0,0,0,0,0,0
1273,0,0,0,0,0,0,0.0131129,0.0392779,0,0,0,0.0504286,0,0.0380142,0.04031,0,0,0.0120713,0,0,0.0506504,0.0315967,0.0464426,0.0236051,0.0240173,0.0314123,0.0355921,0.0274561,0.0357957,0.0382932,0.0362787,0.0430097,0.0397413,0.0291657,0.0419516,0.021308,0.0492354,0.0119329,0.00875364,0.0520164,0,0.0250733,0.0354118,0.0366049,0,0,0.00997468,0,0,0.0254481,0.052555,0.0380619,0.0130766,0.0126463,0.0320507,0.0409804,0.0450983,0.0709782,0.058177,0.0350445,0.0665557,0.0454302,0.0505948,0.076793,0.0218442,0.0403572,0.0139169,0.00871998,0.0471487,0.0727735,0,0,0,0,0,0
1274,0,0,0,0,0,0,0.0131962,0.0393586,0,0,0,0.0504904,0,0.0379642,0.04012,0,0,0.0122044,0,0,0.0506507,0.031441,0.0462105,0.0232975,0.0241367,0.0314189,0.0356597,0.0275417,0.0357902,0.0382141,0.036217,0.0429939,0.0397379,0.0291923,0.0418906,0.0212856,0.0492223,0.0119775,0.00876762,0.0518408,0,0.025185,0.0355102,0.0365331,0,0,0.00993658,0,0,0.0254422,0.0523732,0.0381118,0.0131362,0.0130293,0.0319945,0.0409675,0.0449013,0.0707584,0.058069,0.0351898,0.0665898,0.0453553,0.050643,0.0766164,0.0215335,0.0403784,0.0139062,0.00876466,0.0471975,0.0727192,0,0,0,0,0,0
1275,0,0,0,0,0,0,0.0132993,0.0394368,0,0,0,0.0505469,0,0.0379453,0.0399462,0,0,0.012382,0,0,0.0506657,0.0312768,0.0459846,0.0230843,0.0245017,0.0314618,0.0357239,0.0275854,0.0357407,0.0380973,0.0361472,0.0429704,0.0392425,0.0291762,0.0418278,0.0211748,0.0492238,0.0117977,0.00894473,0.0518313,0,0.0253967,0.0355869,0.0364555,0,0,0.00992394,0,0,0.0254131,0.0522713,0.0382229,0.0131631,0.0134586,0.0320032,0.0409918,0.0451606,0.07055,0.0579526,0.0354239,0.0667622,0.0452051,0.0506808,0.0764391,0.0213479,0.040374,0.0138756,0.00877617,0.0471872,0.0726028,0,0,0,0,0,0
1276,0,0,0,0,0,0,0.0134775,0.0394368,0,0,0,0.0505352,0,0.0378582,0.0397586,0,0,0.0123348,0,0,0.050792,0.0311461,0.0458277,0.0230223,0.0246764,0.0315796,0.0355401,0.0276335,0.0357128,0.0379146,0.0360265,0.0429613,0.0389912,0.0291808,0.0417382,0.0210069,0.0492778,0.0111154,0.0100371,0.0523486,0,0.0255715,0.0354909,0.0363536,0,0,0.00949709,0,0,0.0255237,0.05219,0.0383094,0.0131677,0.0138443,0.0320671,0.0409493,0.0457249,0.0704227,0.0577858,0.0356368,0.0667933,0.0453706,0.0507286,0.0764419,0.0212791,0.0404365,0.0136919,0.00978648,0.0471523,0.0723504,0,0,0,0,0,0
1277,0,0,0,0,0,0,0.0135383,0.0395001,0,0,0,0.0504354,0,0.0377618,0.0395442,0,0,0.0124457,0,0,0.0507291,0.0309977,0.0458736,0.0229965,0.0246757,0.0316702,0.035527,0.0276787,0.0355897,0.0378149,0.0359964,0.0429864,0.0390476,0.0292314,0.0416691,0.0206777,0.0491417,0.0112812,0.00983569,0.0527719,0,0.0257495,0.035601,0.0363477,0,0,0.0094761,0,0,0.0255895,0.0521076,0.0383272,0.0130878,0.0143649,0.0320756,0.0410185,0.0455799,0.0702929,0.0576635,0.0358993,0.0668025,0.0453507,0.0508621,0.0765454,0.0212731,0.0403786,0.0137209,0.00971264,0.0471978,0.0720106,0,0,0,0,0,0
1278,0,0,0,0,0,0,0.0135332,0.0396484,0,0,0,0.0502944,0,0.0376691,0.0393584,0,0,0.0127059,0,0,0.0505759,0.0309247,0.0460795,0.0228665,0.0247291,0.0317545,0.0356654,0.0276545,0.0354137,0.0378565,0.0360053,0.0430096,0.0391469,0.0292981,0.0416341,0.0203326,0.0490252,0.0117865,0.00910595,0.0525659,0,0.0259316,0.0358974,0.0364071,0,0,0.0097769,0,0,0.0254905,0.0521146,0.0381573,0.012952,0.0149038,0.03215,0.0411329,0.0461856,0.070037,0.0576378,0.0362275,0.0667075,0.0453539,0.0509599,0.0766808,0.021609,0.0402129,0.013874,0.00880242,0.0472865,0.0721059,0,0,0,0,0,0
1279,0,0,0,0,0,0,0.013663,0.0397413,0,0,0,0.0504499,0,0.0376394,0.0391711,0,0,0.0128383,0,0,0.0505405,0.0309354,0.0458368,0.0227949,0.0248036,0.0318815,0.0356354,0.0277019,0.0353713,0.0377997,0.0359298,0.0429759,0.0391176,0.0293048,0.0416358,0.0203622,0.049016,0.0115945,0.00943012,0.0518899,0,0.0259118,0.0360346,0.0364327,0,0,0.00976907,0,0,0.0254877,0.0520984,0.0377263,0.012908,0.0151225,0.0323714,0.0411809,0.046397,0.0698476,0.0575382,0.0364892,0.0664404,0.0454985,0.0505234,0.0769532,0.0224166,0.0402323,0.0138474,0.00878838,0.0473601,0.0719191,0,0,0,0,0,0
1280,0,0,0,0,0,0,0.0138187,0.0398228,0,0,0,0.0503042,0,0.0375109,0.0389053,0,0,0.0128742,0,0,0.050473,0.0308835,0.0459339,0.0229348,0.0249435,0.0319815,0.0354469,0.0276836,0.0351425,0.0377655,0.0358606,0.0429748,0.039048,0.0293851,0.0416674,0.0200953,0.048924,0.0113415,0.00979578,0.0509681,0,0.0257381,0.0361057,0.0364175,0,0,0.00938468,0,0,0.0256362,0.052067,0.0371888,0.0128865,0.0149803,0.0327016,0.0412247,0.0463105,0.0697496,0.0574321,0.0367248,0.0662179,0.0452454,0.0500242,0.0768605,0.0230229,0.0403269,0.0137534,0.00949768,0.0474965,0.0714837,0,0,0,0,0,0
1281,0,0,0,0,0,0,0.0138475,0.0399821,0,0,0,0.0502689,0,0.0373887,0.0387489,0,0,0.012992,0,0,0.0503674,0.0307541,0.0459652,0.0230839,0.0249071,0.0320641,0.0353052,0.027652,0.0348076,0.0377511,0.0357725,0.0429197,0.0389977,0.029446,0.0416828,0.0199435,0.0488949,0.0116343,0.00944319,0.0499345,0,0.0255242,0.0362822,0.0364865,0,0,0.00932993,0,0,0.0256669,0.0521286,0.0369317,0.0128123,0.0147019,0.0328659,0.0413853,0.0463523,0.069659,0.0574355,0.0369215,0.0661317,0.0447731,0.0495054,0.0766962,0.0230697,0.0403156,0.0137933,0.00944932,0.0477109,0.0714537,0,0,0,0,0,0
1282,0,0,0,0,0,0,0.0139179,0.0401054,0,0,0,0.0503707,0,0.0372546,0.0387945,0,0,0.0130969,0,0,0.0503225,0.0306532,0.0458877,0.0230412,0.0247918,0.0321926,0.0350959,0.0275083,0.0346957,0.0377665,0.0357508,0.0428346,0.0390334,0.0294471,0.0416405,0.0199269,0.0488094,0.011718,0.00933998,0.0495876,0,0.0251231,0.0364543,0.0366143,0,0,0.00927392,0,0,0.0257354,0.0521794,0.0367124,0.0126455,0.0144443,0.0329979,0.0415496,0.0465653,0.0696634,0.0574876,0.0370521,0.0663107,0.0446976,0.0491589,0.0768597,0.0232641,0.0402871,0.0137951,0.00945466,0.0478962,0.071414,0,0,0,0,0,0
1283,0,0,0,0,0,0,0.0140473,0.0401971,0,0,0,0.0504842,0,0.0371434,0.0388209,0,0,0.0132144,0,0,0.0502588,0.0306176,0.0458044,0.0229262,0.0246852,0.0324822,0.0348598,0.0272926,0.0349505,0.0378148,0.0357801,0.0427424,0.0390776,0.0294155,0.0415493,0.0200027,0.0487264,0.0115264,0.00952055,0.0494852,0,0.0246462,0.0366465,0.0367421,0,0,0.00920135,0,0,0.0257678,0.0522106,0.0363173,0.0124476,0.014351,0.0332164,0.0417525,0.0465727,0.0697565,0.0577432,0.0371645,0.0666118,0.0449152,0.0494345,0.0770589,0.0236588,0.0401958,0.013752,0.00950062,0.048024,0.0712589,0,0,0,0,0,0
1284,0,0,0,0,0,0,0.0140428,0.0403518,0,0,0,0.0506381,0,0.0370851,0.0389032,0,0,0.0132308,0,0,0.0502027,0.0306569,0.04566,0.0228003,0.0246334,0.0329082,0.0346808,0.0271824,0.0352843,0.0378767,0.0357356,0.0426435,0.0390214,0.0293971,0.0414707,0.0200971,0.0487344,0.0117231,0.00943665,0.0490461,0,0.0244978,0.0369596,0.0369322,0,0,0.00957618,0,0,0.0255974,0.0521535,0.0358433,0.0121533,0.0144684,0.0333058,0.0420761,0.0466343,0.0698197,0.0580552,0.0371474,0.0667051,0.0450187,0.0499217,0.0770265,0.0238517,0.04001,0.013807,0.00863627,0.0481085,0.0710979,0,0,0,0,0,0
1285,0,0,0,0,0,0,0.0140729,0.0404419,0,0,0,0.0507675,0,0.0371128,0.0388694,0,0,0.0132422,0,0,0.0500886,0.0307536,0.0453449,0.0227858,0.0246301,0.0331262,0.0343942,0.027244,0.0353062,0.0378236,0.0355324,0.0425293,0.0389267,0.0293922,0.0413831,0.0201602,0.0487397,0.011924,0.00927195,0.0488539,0,0.0245983,0.0371712,0.0370938,0,0,0.00948227,0,0,0.0256138,0.0519917,0.0353314,0.0118397,0.0146752,0.0333305,0.0423028,0.0465946,0.0697428,0.0579231,0.0368472,0.0666265,0.0452091,0.050121,0.0770246,0.0237566,0.0399879,0.0137213,0.0086732,0.0480636,0.0708965,0,0,0,0,0,0
1286,0,0,0,0,0,0,0.0140586,0.0404909,0,0,0,0.050805,0,0.0371319,0.0386971,0,0,0.0131604,0,0,0.0499566,0.0309108,0.045124,0.0228222,0.0246304,0.0330875,0.0339905,0.0272477,0.035068,0.0377426,0.0354476,0.0424046,0.0388059,0.0293141,0.0412515,0.0201071,0.0487076,0.0122706,0.00903871,0.0489863,0,0.0245761,0.0373863,0.0372836,0,0,0.00947776,0,0,0.0256515,0.051761,0.0350655,0.0115347,0.0149794,0.0333079,0.0425221,0.0463534,0.0694866,0.0575041,0.0363954,0.0665565,0.0454121,0.0501197,0.0771184,0.0235434,0.0399859,0.0137764,0.00866933,0.0479613,0.0706801,0,0,0,0,0,0
1287,0,0,0,0,0,0,0.0140953,0.0405373,0,0,0,0.0507788,0,0.0371131,0.0383643,0,0,0.0131855,0,0,0.0499182,0.0311315,0.0449112,0.0228579,0.0246676,0.0331814,0.0336734,0.0273417,0.0349551,0.0375992,0.0352086,0.0422389,0.0387029,0.0292301,0.0410814,0.0199972,0.0487144,0.0121805,0.00907886,0.0492695,0,0.0244365,0.0376151,0.0374004,0,0,0.00954029,0,0,0.0256869,0.0514601,0.0350457,0.0113272,0.0152758,0.0332019,0.0426734,0.0459758,0.0691686,0.0572268,0.0360064,0.0665703,0.0455291,0.0501265,0.0771657,0.0233484,0.0399451,0.0138127,0.00866783,0.0478728,0.0708063,0,0,0,0,0,0
1288,0,0,0,0,0,0,0.0141698,0.0405968,0,0,0,0.0506771,0,0.0371265,0.0379944,0,0,0.013276,0,0,0.0498083,0.031382,0.0446936,0.0227631,0.0246566,0.0334703,0.0334075,0.0275233,0.0348508,0.0373591,0.0350368,0.0420245,0.0385506,0.0291385,0.0408455,0.0198044,0.0487686,0.0121376,0.00917135,0.0494598,0,0.0243849,0.0377823,0.0375182,0,0,0.00957299,0,0,0.0256956,0.0512173,0.0351104,0.0111986,0.0155702,0.0331658,0.0428612,0.045665,0.0687887,0.0570625,0.0357101,0.0665858,0.0454694,0.0501465,0.0771244,0.0231683,0.0398544,0.0138178,0.00862667,0.0477697,0.0707952,0,0,0,0,0,0
1289,0,0,0,0,0,0,0.0142254,0.0406753,0,0,0,0.050531,0,0.0371268,0.0376138,0,0,0.0132323,0,0,0.0496745,0.031718,0.0444672,0.0225899,0.0246391,0.0338029,0.033161,0.0278062,0.0346784,0.0370763,0.0349489,0.0417505,0.0382915,0.0289578,0.0405706,0.0195712,0.0487868,0.0122665,0.00922502,0.0495929,0,0.0245782,0.0379006,0.0376161,0,0,0.00953841,0,0,0.0256727,0.0510179,0.035187,0.0110701,0.015762,0.0331616,0.0430989,0.0455958,0.0684991,0.0569066,0.035498,0.0665657,0.0454473,0.0501328,0.0770877,0.023003,0.0396847,0.0138421,0.00858891,0.0477136,0.0705879,0,0,0,0,0,0
1290,0,0,0,0,0,0,0.0143176,0.0406693,0,0,0,0.0502956,0,0.0371686,0.0372023,0,0,0.0133098,0,0,0.0496375,0.0320328,0.0442292,0.0223454,0.0246083,0.0341563,0.0330164,0.0281276,0.0346549,0.0368083,0.0348482,0.0414698,0.0379791,0.0287543,0.0402749,0.0193197,0.0487919,0.012117,0.00937892,0.0497238,0,0.0248004,0.0379822,0.037638,0,0,0.0095842,0,0,0.0256848,0.050906,0.0352895,0.0109124,0.0159212,0.0331678,0.0433118,0.0457951,0.0683596,0.0568099,0.0354474,0.0665274,0.0454219,0.0501188,0.0771052,0.0229192,0.0393739,0.0138284,0.00855892,0.0477113,0.0703474,0,0,0,0,0,0
1291,0,0,0,0,0,0,0.0144077,0.0406376,0,0,0,0.0500142,0,0.0372827,0.0368143,0,0,0.0134442,0,0,0.0496276,0.0323153,0.0440119,0.0220468,0.0246569,0.0345182,0.0329744,0.0284974,0.0345997,0.0365547,0.0346672,0.0412574,0.0376952,0.0285888,0.0399812,0.0189826,0.0487682,0.0121149,0.00945144,0.04989,0,0.0248359,0.0380813,0.0376773,0,0,0.00962322,0,0,0.0256328,0.0508627,0.0353698,0.0107627,0.0161091,0.033247,0.043509,0.0461462,0.0682781,0.0567533,0.0355871,0.0665706,0.0454117,0.0501256,0.077075,0.0229043,0.0391948,0.0137462,0.00852229,0.0477668,0.070198,0,0,0,0,0,0
1292,0,0,0,0,0,0,0.0144589,0.0406028,0,0,0,0.0497334,0,0.0374021,0.0364214,0,0,0.0135695,0,0,0.0495866,0.0326054,0.0437359,0.0218297,0.0247649,0.0348591,0.0329716,0.0288598,0.0344757,0.0363128,0.0345002,0.0409954,0.0374399,0.0283765,0.0396736,0.0186701,0.0486871,0.0121587,0.00936996,0.0500399,0,0.024827,0.0382425,0.0376436,0,0,0.00968765,0,0,0.0255689,0.0507962,0.035388,0.0106484,0.0162516,0.0333783,0.0436633,0.0461454,0.068321,0.0567281,0.0357793,0.066562,0.0453821,0.0500179,0.0770362,0.0229147,0.0389721,0.013704,0.00849749,0.0478789,0.0700576,0,0,0,0,0,0
1293,0,0,0,0,0,0,0.0145031,0.0404972,0,0,0,0.0494376,0,0.0375558,0.0360234,0,0,0.0137201,0,0,0.0494987,0.0328232,0.0434385,0.0216012,0.0248101,0.0351508,0.0330054,0.0292535,0.0342182,0.0360296,0.0343077,0.0407144,0.0371672,0.028136,0.0393407,0.0183313,0.0485712,0.0122208,0.00927034,0.0498432,0,0.0248378,0.0383603,0.0376367,0,0,0.00974352,0,0,0.0255411,0.0507122,0.0353204,0.0105376,0.0163711,0.0335924,0.0438195,0.0455492,0.0684068,0.0567017,0.0359881,0.0665655,0.0453081,0.0497148,0.0770317,0.0229322,0.038681,0.0137027,0.00841865,0.0479551,0.0699375,0,0,0,0,0,0
1294,0,0,0,0,0,0,0.0145546,0.0404305,0,0,0,0.0491862,0,0.0376943,0.0356899,0,0,0.0138719,0,0,0.0494533,0.0330127,0.0431567,0.0213554,0.0248001,0.0354122,0.0331,0.0296936,0.0339643,0.0356767,0.0340488,0.0404131,0.0368273,0.0278346,0.0390008,0.0180628,0.0484487,0.0123174,0.00916189,0.0496083,0,0.0248752,0.0384391,0.0376173,0,0,0.00982843,0,0,0.0254916,0.0506643,0.0353165,0.0104199,0.016466,0.0338393,0.0439637,0.0454552,0.0684839,0.0567209,0.036164,0.0666405,0.0451918,0.0494692,0.0770085,0.0230324,0.0384429,0.013693,0.00835557,0.0479961,0.0698584,0,0,0,0,0,0
1295,0,0,0,0,0,0,0.0146281,0.0404438,0,0,0,0.0489609,0,0.0377468,0.0353662,0,0,0.0139794,0,0,0.0494797,0.0332402,0.0429304,0.0211084,0.0248798,0.035674,0.0332657,0.0301453,0.0339714,0.0352615,0.0337911,0.0401077,0.0364794,0.0275493,0.0385937,0.0179627,0.0483872,0.0123525,0.00904455,0.0495058,0,0.0249821,0.0386211,0.0375351,0,0,0.00988052,0,0,0.02539,0.050583,0.0353837,0.0103453,0.0165103,0.0340722,0.0440549,0.045709,0.0685688,0.0566996,0.0361528,0.0665501,0.0450842,0.0493,0.0769372,0.0231123,0.0382447,0.0136976,0.0084129,0.0480276,0.0698119,0,0,0,0,0,0
1296,0,0,0,0,0,0,0.0147255,0.040392,0,0,0,0.0486155,0,0.0379256,0.0351669,0,0,0.0141642,0,0,0.049432,0.033324,0.0426594,0.0208036,0.0250066,0.0358883,0.0333757,0.0304205,0.034022,0.0349196,0.0334973,0.039832,0.036199,0.0273662,0.0382376,0.0176994,0.0482614,0.012502,0.00904338,0.0493773,0,0.0249626,0.0388018,0.0375114,0,0,0.00995085,0,0,0.0253519,0.0506274,0.0353854,0.0103413,0.0166172,0.0343809,0.0441036,0.0457332,0.0685385,0.0566187,0.0360418,0.0663501,0.045082,0.0494016,0.0768547,0.0232044,0.0381377,0.0136092,0.0084705,0.0479728,0.0697521,0,0,0,0,0,0
1297,0,0,0,0,0,0,0.0147581,0.0403092,0,0,0,0.0482626,0,0.0381163,0.0349671,0,0,0.0143457,0,0,0.049359,0.0333657,0.0423592,0.0204862,0.025135,0.0360781,0.0335066,0.0306027,0.0340387,0.0346525,0.0331923,0.0395986,0.0359396,0.0271847,0.0379524,0.0174456,0.048142,0.0126228,0.00904537,0.0493356,0,0.0249818,0.0388869,0.0374887,0,0,0.0100427,0,0,0.0253191,0.0506843,0.0353976,0.0103439,0.0166863,0.0346842,0.0441226,0.0457619,0.068484,0.0565465,0.0360119,0.0661681,0.0449928,0.0496729,0.0767744,0.0233114,0.0380324,0.0135569,0.00838006,0.0478847,0.0697814,0,0,0,0,0,0
1298,0,0,0,0,0,0,0.0147845,0.0402639,0,0,0,0.0479466,0,0.0382391,0.0346987,0,0,0.0144331,0,0,0.0492624,0.0334054,0.0420974,0.0202119,0.025293,0.0363105,0.0336093,0.0307817,0.0340763,0.0344487,0.0329682,0.0393692,0.0357038,0.026952,0.0376187,0.0172375,0.0480299,0.0128199,0.0090365,0.0491115,0,0.0250374,0.0389017,0.0374475,0,0,0.0100928,0,0,0.02527,0.0507032,0.035419,0.0104033,0.0167591,0.0349442,0.044121,0.0455584,0.0684763,0.0564961,0.0360307,0.0660841,0.0447481,0.0497322,0.0766681,0.0234263,0.0379753,0.013509,0.00831452,0.0477994,0.0697913,0,0,0,0,0,0
1299,0,0,0,0,0,0,0.0148278,0.0402447,0,0,0,0.0476389,0,0.0383253,0.034595,0,0,0.0144809,0,0,0.0491685,0.0334183,0.0417736,0.0199178,0.0254557,0.0365477,0.0337002,0.0310016,0.0340849,0.0342494,0.0327511,0.0391296,0.0354624,0.0267227,0.0372518,0.0170179,0.0479504,0.0130346,0.00902731,0.0486729,0,0.0250985,0.0389418,0.0374938,0,0,0.0101651,0,0,0.0251133,0.050729,0.0353508,0.0103941,0.0169304,0.0351476,0.0440948,0.0453671,0.068421,0.0563937,0.0360007,0.0661005,0.044349,0.049671,0.0766357,0.0235367,0.0379454,0.0134348,0.00809636,0.0477091,0.0697797,0,0,0,0,0,0
1300,0,0,0,0,0,0,0.0148454,0.0402524,0,0,0,0.0473644,0,0.0384539,0.0346714,0,0,0.0146509,0,0,0.0491177,0.0334539,0.041469,0.0196779,0.0257097,0.0367336,0.0337691,0.0313161,0.0340803,0.0339859,0.0325062,0.0388943,0.0351933,0.0264814,0.0368898,0.016813,0.047858,0.0129982,0.00917222,0.0483975,0,0.0251307,0.0390006,0.0375247,0,0,0.0102342,0,0,0.0250272,0.0507121,0.0353248,0.0104065,0.0172003,0.0352864,0.04404,0.0453275,0.0683888,0.0563109,0.036029,0.066177,0.0441229,0.0496203,0.0766223,0.0236672,0.0379082,0.0133192,0.00786286,0.0476736,0.069722,0,0,0,0,0,0
1301,0,0,0,0,0,0,0.0149201,0.0402199,0,0,0,0.0470323,0,0.0385774,0.0346442,0,0,0.0148623,0,0,0.049125,0.0335195,0.0411798,0.0194219,0.0259553,0.0368973,0.0338825,0.0316459,0.0340284,0.0337324,0.0323234,0.0387148,0.0349123,0.0263127,0.0365834,0.016625,0.0477872,0.0129652,0.00928005,0.0482284,0,0.0251652,0.039098,0.0375239,0,0,0.0104022,0,0,0.0249706,0.0507127,0.035296,0.0104066,0.017457,0.035433,0.0439634,0.0453355,0.0683445,0.0562366,0.0361065,0.0663132,0.0441796,0.0494465,0.0766077,0.0237221,0.0378789,0.0131839,0.00766431,0.0475767,0.069749,0,0,0,0,0,0
