Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
28,0,0,0,0,0,0,0.0191754,0.0326668,0,0,0,0.0491063,0,0.0373146,0.0314796,0,0,0.0161761,0,0,0.0464046,0.035462,0.0403617,0.0208538,0.024874,0.0368028,0.0285172,0.0355739,0.035848,0.0336015,0.0300622,0.0381473,0.0350389,0.0274615,0.0367462,0.0208303,0.0463216,0.0106747,0.010047,0.0526464,0,0.0281457,0.0392713,0.0389523,0,0,0.0174922,0,0,0.0243111,0.0430063,0.0423476,0.011647,0.0212775,0.0353141,0.0332748,0.0415738,0.0672773,0.0589305,0.0347912,0.0744115,0.0515951,0.0464548,0.0726265,0.0348124,0.0389111,0.00597408,0.00726914,0.0370228,0.0690521,0,0,0,0,0,0
29,0,0,0,0,0,0,0.0192029,0.0326798,0,0,0,0.0490483,0,0.0373511,0.0315365,0,0,0.0161581,0,0,0.0463222,0.0355004,0.0401755,0.0206708,0.0249026,0.0368811,0.0285586,0.0356209,0.0358878,0.0336044,0.0300372,0.0381124,0.0349479,0.0274274,0.0366992,0.0208067,0.0463224,0.0106406,0.010063,0.0525801,0,0.0281195,0.0391906,0.0389894,0,0,0.0174559,0,0,0.024266,0.0430185,0.0423012,0.0115662,0.0212557,0.0354059,0.0332994,0.0416803,0.067376,0.0589423,0.0348768,0.0743421,0.0515496,0.0463778,0.0728245,0.0347815,0.0389033,0.0058388,0.00749811,0.0370221,0.0690723,0,0,0,0,0,0
30,0,0,0,0,0,0,0.0192128,0.0326715,0,0,0,0.048956,0,0.0373672,0.0315679,0,0,0.0161799,0,0,0.0462645,0.0355318,0.0399525,0.0206269,0.0249622,0.036947,0.0285076,0.0357424,0.0359807,0.033585,0.0300401,0.0380781,0.0348657,0.0274206,0.036645,0.0207123,0.0463258,0.0105454,0.010171,0.0524824,0,0.0280961,0.0391459,0.0390164,0,0,0.0173754,0,0,0.0242086,0.0430309,0.0422413,0.0115101,0.0212429,0.0354975,0.0333094,0.041761,0.0674332,0.0589461,0.0349437,0.0742761,0.0515039,0.0463112,0.0727306,0.0347318,0.0389173,0.00565131,0.0079205,0.0369642,0.0691908,0,0,0,0,0,0
31,0,0,0,0,0,0,0.0192166,0.0326607,0,0,0,0.0488742,0,0.0373656,0.0315249,0,0,0.0161942,0,0,0.0462498,0.0355812,0.0397852,0.020638,0.0250481,0.0369669,0.0284548,0.0358825,0.0360589,0.0335101,0.0300323,0.038029,0.0347993,0.0274079,0.0365963,0.0206103,0.0463218,0.0104305,0.010352,0.052376,0,0.0280819,0.0391658,0.0390221,0,0,0.0171884,0,0,0.0241685,0.0430522,0.0422822,0.0114783,0.021209,0.0355507,0.0333288,0.0418351,0.0674727,0.05898,0.0350001,0.0742278,0.0514287,0.0462373,0.0728091,0.0347187,0.0389517,0.00552837,0.00858163,0.0368955,0.0693063,0,0,0,0,0,0
32,0,0,0,0,0,0,0.0192722,0.0326268,0,0,0,0.048715,0,0.0374083,0.0313924,0,0,0.016174,0,0,0.0463021,0.035651,0.0397035,0.0206127,0.0251742,0.0370851,0.0284299,0.0359895,0.0360743,0.0333873,0.0300209,0.0380047,0.0347263,0.0274053,0.0365349,0.020556,0.0463108,0.0103275,0.01066,0.0522642,0,0.0279716,0.039045,0.0390398,0,0,0.0168479,0,0,0.0241542,0.0430882,0.0420769,0.0113901,0.0212034,0.0356665,0.0332763,0.0419116,0.0675223,0.0589888,0.0350734,0.0742715,0.0513854,0.0462275,0.0726359,0.0344974,0.0390161,0.00536956,0.00949844,0.0367992,0.0694025,0,0,0,0,0,0
33,0,0,0,0,0,0,0.0200579,0.0321994,0,0,0,0.0483399,0,0.037464,0.0306127,0,0,0.0165415,0,0,0.0458792,0.0361227,0.0387666,0.0209047,0.0257881,0.0380034,0.0284414,0.0367591,0.0362059,0.0325584,0.0298851,0.0382568,0.0348018,0.0275916,0.0364866,0.0205922,0.0462884,0.0108689,0.0115326,0.052774,0,0.0271732,0.0378634,0.0392267,0,0,0.0162301,0,0,0.0241923,0.0431159,0.039687,0.01056,0.0214258,0.0361464,0.0325138,0.0426167,0.0679356,0.0586552,0.0353458,0.074473,0.0514183,0.0465131,0.0725192,0.0325401,0.0392051,0.00555742,0.0105274,0.0362291,0.0695409,0,0,0,0,0,0
34,0,0,0,0,0,0,0.0193949,0.0325684,0,0,0,0.0483473,0,0.0375935,0.0311976,0,0,0.0161374,0,0,0.046374,0.0357354,0.0396971,0.0203825,0.0255358,0.0372529,0.0285955,0.0361467,0.0359985,0.0331556,0.0299233,0.0378775,0.0341434,0.0272861,0.0363084,0.0206322,0.0462214,0.0104821,0.0107895,0.0520937,0,0.0278468,0.0389931,0.0391042,0,0,0.0167795,0,0,0.0242794,0.0432885,0.0417569,0.011227,0.0211033,0.0358469,0.0334163,0.042019,0.067543,0.0590842,0.035134,0.0741734,0.0512384,0.0461045,0.0724121,0.034241,0.0390233,0.00525093,0.00945782,0.0369634,0.0696081,0,0,0,0,0,0
35,0,0,0,0,0,0,0.0193973,0.0325419,0,0,0,0.0480935,0,0.0377295,0.0312435,0,0,0.0161954,0,0,0.0463071,0.0357537,0.039741,0.0201789,0.0257101,0.0372932,0.0287256,0.0362978,0.0360025,0.0330726,0.0298926,0.0377912,0.03399,0.027174,0.036178,0.0206558,0.0460974,0.0106531,0.0105957,0.0519524,0,0.0278092,0.0390771,0.0391602,0,0,0.0170787,0,0,0.0244217,0.0434415,0.0417573,0.0111944,0.0210604,0.0359482,0.0335772,0.0420166,0.0675734,0.0591667,0.0351777,0.074055,0.0511625,0.0460701,0.0723631,0.0342306,0.0389464,0.00538364,0.00870377,0.0370414,0.0697002,0,0,0,0,0,0
36,0,0,0,0,0,0,0.0193954,0.0325051,0,0,0,0.047788,0,0.0378911,0.0312263,0,0,0.0163131,0,0,0.0462042,0.0358058,0.0397471,0.0200093,0.02597,0.0374064,0.0288284,0.0365551,0.0360653,0.0329023,0.029833,0.0377152,0.0340878,0.0270662,0.0360184,0.0206746,0.0459681,0.0107501,0.0104964,0.0518048,0,0.0277246,0.0390843,0.0392141,0,0,0.0172664,0,0,0.0245273,0.0435628,0.0416745,0.011125,0.0209929,0.0361175,0.0337147,0.0420223,0.067685,0.059247,0.0352039,0.0739384,0.0510684,0.0460596,0.0722097,0.0342226,0.0389091,0.0055364,0.00827948,0.0369611,0.0698345,0,0,0,0,0,0
37,0,0,0,0,0,0,0.0194043,0.0324278,0,0,0,0.0474179,0,0.0380125,0.0311248,0,0,0.0164102,0,0,0.0461608,0.0358953,0.039702,0.0197761,0.0263365,0.0375395,0.0289777,0.0368599,0.0360774,0.0326399,0.0297307,0.0376579,0.0340579,0.0269868,0.0358212,0.0207206,0.0458041,0.0107565,0.0105061,0.0515934,0,0.0276455,0.0390395,0.039285,0,0,0.0174068,0,0,0.0244883,0.0437141,0.0415791,0.0110121,0.0209409,0.0363507,0.0338799,0.0420165,0.0677172,0.0593354,0.0352786,0.0738104,0.0509385,0.045898,0.0720156,0.0342172,0.0388483,0.00565569,0.00795467,0.0369633,0.069958,0,0,0,0,0,0
38,0,0,0,0,0,0,0.0193826,0.0323479,0,0,0,0.0469946,0,0.0381541,0.0309765,0,0,0.0165155,0,0,0.0461032,0.0360258,0.0395646,0.0194807,0.0267624,0.0376952,0.0291191,0.0371588,0.0360522,0.0323457,0.0295338,0.0376141,0.0339665,0.0269174,0.0356299,0.0207582,0.0456763,0.0107548,0.0105559,0.0513382,0,0.0275253,0.0389526,0.0393735,0,0,0.0174922,0,0,0.024376,0.0439382,0.0414,0.0108873,0.0208693,0.0366536,0.0340121,0.0420734,0.0677464,0.0594259,0.0353825,0.0736412,0.0507992,0.0457898,0.0719226,0.0341088,0.0387543,0.0057489,0.00774485,0.0368325,0.0701428,0,0,0,0,0,0
39,0,0,0,0,0,0,0.0198132,0.0318225,0,0,0,0.0462475,0,0.0384545,0.0310293,0,0,0.0167202,0,0,0.0461201,0.0360243,0.0391668,0.0188484,0.0271829,0.0377668,0.0292669,0.0371919,0.0358539,0.032064,0.0295566,0.0377551,0.0339686,0.0270928,0.0356879,0.0206245,0.0453879,0.0106961,0.0104053,0.0507147,0,0.0271899,0.0387634,0.0396632,0,0,0.0167335,0,0,0.0180156,0.0443753,0.0409413,0.0107486,0.0210018,0.0371342,0.0344801,0.042058,0.0676125,0.0594203,0.0355894,0.0736305,0.0509147,0.046041,0.0720869,0.0338055,0.0384071,0.00598909,0,0.036352,0.0706098,0,0,0,0,0,0
40,0,0,0,0,0,0,0.0199681,0.0317831,0,0,0,0.0459904,0,0.0385817,0.0309233,0,0,0.0170008,0,0,0.045909,0.0364923,0.0390524,0.0189547,0.0279071,0.0373123,0.0293386,0.0379584,0.0363331,0.0313531,0.0290472,0.0376304,0.0336976,0.0265937,0.0349884,0.0211369,0.0455058,0.0109084,0.0105314,0.0508917,0,0.0270563,0.038672,0.0396014,0,0,0.017057,0,0,0.0185586,0.0442099,0.0400242,0.011943,0.0206519,0.0366018,0.0347893,0.0432626,0.0685136,0.0594843,0.0357318,0.0729392,0.0503293,0.0457326,0.0717609,0.0331084,0.0382228,0.00626757,0,0.0365533,0.0704805,0,0,0,0,0,0
41,0,0,0,0,0,0,0.0199184,0.0317437,0,0,0,0.0466465,0,0.0390598,0.0317785,0,0,0.0170499,0,0,0.0458906,0.0364537,0.0375637,0.0181967,0.0275899,0.0381385,0.0292592,0.037787,0.0365157,0.0314219,0.0292984,0.0376594,0.0337763,0.0267486,0.0354711,0.0188673,0.0454652,0.0110895,0.0106585,0.0501807,0,0.0270261,0.038037,0.0399426,0,0,0.0169942,0,0,0.0194489,0.0450838,0.0404346,0.0105634,0.0210043,0.0378512,0.0345621,0.0426121,0.0676681,0.0593692,0.0359902,0.0729883,0.0505407,0.0458699,0.0718563,0.0333697,0.0383623,0.00684288,0,0.0363111,0.0709153,0,0,0,0,0,0
42,0,0,0,0,0,0,0.0199666,0.0317063,0,0,0,0.046255,0,0.0391817,0.0318482,0,0,0.0170522,0,0,0.0458622,0.0366101,0.0377372,0.0180643,0.0275951,0.0383852,0.029255,0.0379129,0.0366373,0.0314863,0.0292211,0.0375244,0.033761,0.0265637,0.0352977,0.0190365,0.04547,0.0110949,0.0106956,0.0499552,0,0.0269401,0.03796,0.0400465,0,0,0.0167485,0,0,0.0186418,0.0452745,0.0402332,0.0102942,0.0209151,0.0380053,0.0346746,0.042757,0.0676408,0.0593566,0.0361404,0.0726614,0.0503046,0.0457139,0.0717091,0.0330933,0.0383522,0.00626447,0,0.0364495,0.071039,0,0,0,0,0,0
43,0,0,0,0,0,0,0.0199641,0.0316805,0,0,0,0.0462009,0,0.039101,0.032048,0,0,0.0170823,0,0,0.0458757,0.0369127,0.0376249,0.0179186,0.0274055,0.0387017,0.0292124,0.0380723,0.0367813,0.0316189,0.0293456,0.0374608,0.0337694,0.0265271,0.0352673,0.0189596,0.0454297,0.0111172,0.0107362,0.0497019,0,0.0268353,0.0378239,0.0401637,0,0,0.0165885,0,0,0.0177991,0.0454034,0.0399985,0.0100699,0.0208278,0.0381483,0.0347856,0.0429316,0.067621,0.0593385,0.0362631,0.0723528,0.050069,0.0455459,0.0715382,0.0328546,0.0383891,0.00561104,0,0.0364387,0.0711923,0,0,0,0,0,0
44,0,0,0,0,0,0,0.0195517,0.0320752,0,0,0,0.0468857,0,0.0386888,0.0315867,0,0,0.0171367,0,0,0.0457925,0.0375094,0.0372678,0.0180444,0.0269459,0.039102,0.0291988,0.0383382,0.037212,0.0317892,0.0294644,0.0373349,0.0337134,0.026396,0.0352606,0.0187042,0.0455234,0.0113317,0.0108142,0.0496906,0,0.0267972,0.0376889,0.0400987,0,0,0.0176846,0,0,0.0243569,0.0453314,0.0397139,0.00992666,0.0206641,0.0381434,0.0345025,0.043263,0.0678066,0.059371,0.0363619,0.0718904,0.0496815,0.0452063,0.0711161,0.0325409,0.0386586,0.00508496,0.00742366,0.0366666,0.0710504,0,0,0,0,0,0
45,0,0,0,0,0,0,0.0196113,0.0320305,0,0,0,0.0470092,0,0.0386369,0.0313972,0,0,0.0171568,0,0,0.0458091,0.0377994,0.0371004,0.0179024,0.0267035,0.0394205,0.0292568,0.03841,0.0375955,0.0319022,0.0295594,0.0372262,0.0336349,0.0263385,0.0352188,0.0186411,0.0454442,0.011395,0.0108096,0.0494389,0,0.0266931,0.0376079,0.0401797,0,0,0.0178782,0,0,0.0243342,0.0453882,0.0393065,0.00975905,0.020703,0.0382845,0.0346002,0.0433959,0.067822,0.059372,0.0365076,0.0716433,0.0494429,0.045112,0.0710038,0.0320997,0.0386432,0.00492798,0.00760796,0.0366991,0.0711003,0,0,0,0,0,0
46,0,0,0,0,0,0,0.0196739,0.0319582,0,0,0,0.047156,0,0.0385937,0.0313734,0,0,0.0172256,0,0,0.0457466,0.0380739,0.0369363,0.0177097,0.0264465,0.03964,0.0293173,0.0385732,0.037914,0.0319925,0.0296192,0.037102,0.0336301,0.0262269,0.0351286,0.0186153,0.0454264,0.0113491,0.0108693,0.049161,0,0.0266269,0.0375964,0.0402226,0,0,0.0179595,0,0,0.0242523,0.0454661,0.038977,0.0096361,0.0207569,0.038465,0.0346864,0.0435363,0.067847,0.059367,0.036622,0.0713393,0.0491494,0.0449207,0.0709723,0.031717,0.0386191,0.00484793,0.00775147,0.0366177,0.0712876,0,0,0,0,0,0
47,0,0,0,0,0,0,0.0197736,0.0318922,0,0,0,0.0466676,0,0.03873,0.0314536,0,0,0.0173531,0,0,0.0456329,0.0382368,0.0370895,0.0175697,0.0263333,0.0398357,0.0293734,0.038776,0.0380361,0.0320567,0.0294211,0.0369039,0.0335625,0.0260041,0.0348626,0.018839,0.0454843,0.0113205,0.0109181,0.048878,0,0.026599,0.0375584,0.0402593,0,0,0.0176083,0,0,0.0240692,0.045645,0.0387264,0.00942307,0.0207425,0.0387106,0.0346849,0.0436547,0.0678589,0.0593999,0.0367555,0.0710263,0.0488245,0.0447058,0.0711119,0.0313822,0.0386178,0.00409032,0.00912001,0.0365641,0.0714789,0,0,0,0,0,0
48,0,0,0,0,0,0,0.0204336,0.0314675,0,0,0,0.0463082,0,0.038425,0.0313089,0,0,0.0174882,0,0,0.0456923,0.0386651,0.0364281,0.0171958,0.025721,0.0399847,0.0293756,0.0387474,0.0381913,0.0322572,0.0296239,0.0368995,0.0337701,0.0260315,0.0351157,0.0185645,0.0452701,0.0112884,0.0108138,0.0483066,0,0.0264739,0.0375352,0.040443,0,0,0.0155998,0,0,0.0133962,0.0458185,0.038289,0.00935403,0.0206725,0.0389743,0.0352221,0.0438404,0.0678573,0.059402,0.0368864,0.0707981,0.0485497,0.0446276,0.0714377,0.0309576,0.0384713,0.00376856,0,0.0363116,0.0718745,0,0,0,0,0,0
49,0,0,0,0,0,0,0.0204555,0.0314289,0,0,0,0.0460041,0,0.0384119,0.0312245,0,0,0.0174966,0,0,0.0457185,0.0390119,0.0363484,0.0169347,0.0254464,0.0401981,0.0294518,0.0387708,0.0385841,0.0323991,0.0296543,0.0367669,0.0338398,0.0258166,0.0349909,0.0186126,0.0451091,0.0114139,0.0108299,0.0478097,0,0.0264285,0.0375511,0.0404806,0,0,0.0156727,0,0,0.0133685,0.0460387,0.0379891,0.00919764,0.0205623,0.0391926,0.0352215,0.0440812,0.0678158,0.0594269,0.0370786,0.0702656,0.0481701,0.0444586,0.0710282,0.0306423,0.0383911,0.00376821,0,0.0362566,0.0719788,0,0,0,0,0,0
50,0,0,0,0,0,0,0.0204376,0.0314028,0,0,0,0.0459703,0,0.0383236,0.0313735,0,0,0.0175212,0,0,0.0457227,0.0394154,0.0362384,0.016641,0.0251854,0.0404693,0.0295673,0.0387467,0.0389264,0.0325641,0.0296988,0.0366808,0.0338235,0.0256607,0.0348543,0.0186215,0.0449476,0.0114592,0.0108844,0.0472258,0,0.0263614,0.0376071,0.0405184,0,0,0.0158513,0,0,0.0134549,0.0462525,0.0376699,0.00905702,0.0204679,0.0394268,0.0352522,0.0443412,0.0678265,0.0595032,0.0372906,0.0697668,0.0477761,0.0443174,0.0706282,0.0303619,0.0383137,0.00380338,0,0.0361756,0.0721001,0,0,0,0,0,0
51,0,0,0,0,0,0,0.0204038,0.0313761,0,0,0,0.0459434,0,0.0382807,0.0316982,0,0,0.0175871,0,0,0.0457505,0.0398492,0.0361046,0.0162882,0.0248994,0.0407883,0.0297234,0.0387877,0.0392382,0.0327418,0.0297292,0.036588,0.0337707,0.0255426,0.0347758,0.0186642,0.0448267,0.0114419,0.0110045,0.0465677,0,0.0263153,0.0376497,0.0405385,0,0,0.0160953,0,0,0.0135244,0.0464701,0.0372764,0.00892483,0.020461,0.0397427,0.0352837,0.0445853,0.0678871,0.0595902,0.0375113,0.0691177,0.0472935,0.0440443,0.0705598,0.030113,0.0382548,0.00383605,0,0.0361874,0.0723469,0,0,0,0,0,0
52,0,0,0,0,0,0,0.0203777,0.0313694,0,0,0,0.0457403,0,0.0383379,0.0314898,0,0,0.0176307,0,0,0.0457522,0.0402722,0.0359999,0.0160317,0.0246089,0.0410644,0.0298561,0.0388171,0.039711,0.0330069,0.0297396,0.0364462,0.0335722,0.0253864,0.0346328,0.0188778,0.0446813,0.0114966,0.01106,0.0458675,0,0.0263207,0.0376741,0.0404961,0,0,0.0162956,0,0,0.0135394,0.0467546,0.0368446,0.00873877,0.020611,0.0400697,0.0353846,0.0449363,0.0679481,0.0597137,0.0378229,0.0684026,0.0467351,0.0436479,0.0706383,0.0298601,0.0381859,0.00388141,0,0.0360888,0.0726154,0,0,0,0,0,0
53,0,0,0,0,0,0,0.0203761,0.0313597,0,0,0,0.0454532,0,0.038359,0.0314054,0,0,0.0176943,0,0,0.045736,0.0406336,0.0360961,0.0156646,0.0243737,0.0413772,0.029975,0.0388054,0.0403181,0.0332429,0.0297572,0.0362793,0.0336249,0.0252375,0.03441,0.0191617,0.0445741,0.0115979,0.0111084,0.0450356,0,0.0263075,0.0376646,0.0404627,0,0,0.0163546,0,0,0.0135418,0.0470251,0.036481,0.00853412,0.0207813,0.0403953,0.0354773,0.0452785,0.0679676,0.0598494,0.0381663,0.0677608,0.0461717,0.0433634,0.0702462,0.0295681,0.0381232,0.00392126,0,0.0358378,0.0728541,0,0,0,0,0,0
54,0,0,0,0,0,0,0.0202863,0.031334,0,0,0,0.0449334,0,0.0383502,0.0315928,0,0,0.0177208,0,0,0.045749,0.0408513,0.0363305,0.0153559,0.0243431,0.0417061,0.0302017,0.0385946,0.0405636,0.0334584,0.0296099,0.0361079,0.033652,0.0250447,0.034049,0.0194853,0.0445499,0.0117064,0.0112153,0.0441825,0,0.0262809,0.037627,0.0404305,0,0,0.0172306,0,0,0.0153687,0.0473135,0.0360549,0.00825546,0.0210756,0.0407241,0.0354547,0.0456227,0.0680142,0.0600346,0.0385213,0.0672036,0.045604,0.0430406,0.0698658,0.0292437,0.0379847,0.00440922,0,0.0356925,0.0730588,0,0,0,0,0,0
55,0,0,0,0,0,0,0.0201471,0.031408,0,0,0,0.0458307,0,0.0388563,0.0316416,0,0,0.017691,0,0,0.0454939,0.0414344,0.0365869,0.0149962,0.0240624,0.0428167,0.030369,0.038511,0.0413085,0.033704,0.0294012,0.0355963,0.033581,0.0242474,0.0332627,0.0181606,0.0446511,0.012047,0.0115477,0.0498609,0,0.0266647,0.0375735,0.0402914,0,0,0.0192027,0,0,0.0237234,0.0474813,0.040126,0.00750776,0.0231837,0.0415903,0.0346474,0.047336,0.0690048,0.0608085,0.0396273,0.0631373,0.0430204,0.0393893,0.0659494,0.0349108,0.0380833,0.00437097,0.00880188,0.035488,0.0732214,0,0,0,0,0,0
56,0,0,0,0,0,0,0.0205183,0.0311474,0,0,0,0.0456037,0,0.0388936,0.0316981,0,0,0.0179334,0,0,0.0454322,0.0417707,0.0364626,0.0145121,0.0239329,0.0431188,0.0303854,0.0383297,0.0417222,0.0338783,0.0293434,0.0355019,0.0336478,0.0240927,0.0331263,0.0185126,0.0444876,0.012097,0.0114136,0.0455614,0,0.0262507,0.0376814,0.0405285,0,0,0.0166955,0,0,0.012956,0.0475757,0.0368357,0.00765184,0.0229964,0.0418383,0.0353465,0.0472461,0.0689504,0.0609162,0.0397166,0.0640362,0.0432635,0.0406852,0.0676463,0.0309827,0.0379182,0.0046531,0,0.0353175,0.0735407,0,0,0,0,0,0
57,0,0,0,0,0,0,0.0204771,0.0310895,0,0,0,0.0448472,0,0.0389589,0.0319433,0,0,0.0181021,0,0,0.0453775,0.0417974,0.0366219,0.0141963,0.0240539,0.0433955,0.030562,0.0379657,0.0420121,0.0340294,0.0291023,0.0353765,0.0336196,0.0238583,0.0328156,0.019179,0.0445296,0.0119664,0.0115398,0.0414888,0,0.02691,0.0378322,0.0406473,0,0,0.0167903,0,0,0.0129597,0.0477948,0.0340107,0.00771437,0.0228292,0.0420318,0.0355157,0.0471349,0.0689233,0.0610696,0.0399477,0.0649029,0.0435478,0.0420569,0.0695525,0.0277682,0.0378294,0.00461078,0,0.0353181,0.0737184,0,0,0,0,0,0
58,0,0,0,0,0,0,0.0204675,0.0310562,0,0,0,0.0444222,0,0.0386415,0.0321362,0,0,0.0182101,0,0,0.0453937,0.0418386,0.0366806,0.01386,0.0239744,0.0436665,0.0307507,0.0377801,0.0424285,0.034198,0.0288824,0.0352011,0.0337253,0.0236947,0.0325569,0.0196453,0.0443789,0.0119467,0.0115332,0.0409502,0,0.0266006,0.0379318,0.0406744,0,0,0.016888,0,0,0.0130746,0.0479193,0.0335994,0.00783301,0.0223556,0.0422421,0.0356727,0.0470204,0.0690668,0.0612312,0.0401714,0.0650366,0.0436075,0.0420624,0.0695548,0.0277959,0.0377632,0.00466054,0,0.0353397,0.0739205,0,0,0,0,0,0
59,0,0,0,0,0,0,0.0204752,0.0310414,0,0,0,0.0439718,0,0.0384308,0.0323667,0,0,0.018366,0,0,0.0454098,0.0418183,0.0368259,0.0136087,0.0239115,0.0438413,0.0309837,0.0378257,0.0428819,0.0343323,0.0286442,0.0350444,0.0338451,0.0235825,0.0323744,0.0201849,0.0443092,0.0119546,0.0114933,0.0407542,0,0.0261665,0.037953,0.0406633,0,0,0.0169729,0,0,0.0131174,0.0480258,0.0331128,0.00795875,0.0214471,0.042478,0.0358345,0.0468904,0.0693212,0.0614337,0.040365,0.0654052,0.0436948,0.0423026,0.0696283,0.0276782,0.0377105,0.00462353,0,0.0353336,0.0741028,0,0,0,0,0,0
60,0,0,0,0,0,0,0.0205328,0.0310292,0,0,0,0.0434898,0,0.0383229,0.0326915,0,0,0.0185066,0,0,0.0454504,0.0417451,0.0371745,0.0133364,0.0238573,0.0438676,0.0311432,0.0378513,0.0432415,0.0344133,0.0283707,0.0349302,0.0339912,0.0234457,0.0322004,0.0208583,0.0442468,0.0119762,0.0114714,0.0421716,0,0.0257322,0.0380011,0.0406628,0,0,0.0170237,0,0,0.0130841,0.0479147,0.0323856,0.00827043,0.0189763,0.0427309,0.0360014,0.0464943,0.0700831,0.0615985,0.0402926,0.0660489,0.0439573,0.0426821,0.0698041,0.0265215,0.0376629,0.00454544,0,0.0353101,0.0742143,0,0,0,0,0,0
61,0,0,0,0,0,0,0.0201242,0.0312639,0,0,0,0.0430078,0,0.0381574,0.0330828,0,0,0.0186404,0,0,0.0454268,0.0415673,0.0373312,0.0132532,0.0238629,0.0439611,0.0313757,0.0376914,0.0436232,0.034532,0.0279957,0.0348417,0.0339534,0.0232957,0.0319473,0.0216913,0.0443591,0.0120789,0.0113914,0.0425313,0,0.0251663,0.0380409,0.0406034,0,0,0.019548,0,0,0.0235903,0.0481313,0.0318246,0.00847905,0.0174392,0.0430848,0.0355179,0.0465263,0.0707604,0.0618799,0.040387,0.0664524,0.0442245,0.042918,0.0700489,0.0265713,0.0376921,0.00425172,0.00885503,0.0353755,0.0742802,0,0,0,0,0,0
62,0,0,0,0,0,0,0.0204954,0.0309357,0,0,0,0.0444515,0,0.0383623,0.033577,0,0,0.0190614,0,0,0.0455489,0.0435206,0.0374065,0.011864,0.0230828,0.0442922,0.0321686,0.0375043,0.0434291,0.0357978,0.0296731,0.0341471,0.033141,0.0224894,0.031812,0.0194206,0.0439578,0.0120722,0.0113988,0.0414562,0,0.0257106,0,0.0406588,0,0,0.0171182,0,0,0.0130949,0.0461296,0.03374,0.0106732,0.0160374,0.0432472,0.0363915,0.0461877,0.0723022,0.0641786,0.0410264,0.0644108,0.0425998,0.0413563,0.0685744,0.027989,0.0374349,0.00443214,0,0.0352152,0.0748398,0,0,0,0,0,0
63,0,0,0,0,0,0,0.020449,0.0309074,0,0,0,0.0435403,0,0.0383395,0.0341671,0,0,0.0191573,0,0,0.045498,0.0434175,0.0373394,0.0117113,0.0231869,0.0445382,0.0323065,0.0372203,0.0436437,0.0361549,0.0295273,0.0341054,0.0330497,0.0223667,0.0315455,0.0198439,0.0439131,0.0120051,0.0114886,0.0407037,0,0.0252982,0,0.0407217,0,0,0.0171802,0,0,0.0131323,0.0464485,0.0336943,0.0109454,0.0152938,0.0436496,0.0365273,0.0463405,0.0726771,0.0645774,0.0412325,0.0646864,0.0426353,0.0411414,0.068469,0.0284297,0.0373343,0.00441021,0,0.0350976,0.0750594,0,0,0,0,0,0
64,0,0,0,0,0,0,0.0204164,0.0309952,0,0,0,0.0404369,0,0.0380114,0.0346201,0,0,0.019153,0,0,0.0453157,0.0413472,0.0370967,0.0128563,0.0240942,0.0444186,0.031723,0.0368988,0.0443366,0.0354879,0.027392,0.0347271,0.0338297,0.0229391,0.0312327,0.0236625,0.0441028,0.0119734,0.0114462,0.041082,0,0.023975,0.0387731,0.040936,0,0,0.0172258,0,0,0.0131156,0.0489831,0.0316409,0.00925927,0.0146401,0.0439891,0.0366584,0.047185,0.072238,0.0629468,0.0407578,0.067324,0.0443413,0.0425008,0.0701884,0.0278755,0.0373161,0.00439357,0,0.0349475,0.0750768,0,0,0,0,0,0
65,0,0,0,0,0,0,0.0203751,0.0309966,0,0,0,0.0394948,0,0.0379977,0.0351819,0,0,0.0192866,0,0,0.0452866,0.0417756,0.0367969,0.0128879,0.0241804,0.0447527,0.0318561,0.036681,0.0445861,0.0356943,0.0271578,0.034738,0.0339368,0.0228457,0.0309742,0.0245579,0.0439448,0.0119963,0.0114199,0.040562,0,0.0237177,0.0388172,0.0410028,0,0,0.0173863,0,0,0.0131165,0.0493219,0.0316331,0.00942815,0.0137349,0.0442369,0.036868,0.0474653,0.0726499,0.06318,0.0407476,0.0674505,0.0441782,0.0423553,0.0701645,0.0283853,0.0372387,0.00430708,0,0.0348857,0.0752748,0,0,0,0,0,0
