Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
11,0.00169578,0.00518435,0,0,0,0.0206599,0.0297606,0.0109421,0.00251994,0,0,0,0,0.0160389,0,0.00466797,0.00808667,0.0350426,0.010985,0.0169791,0.00877423,0,0,0.00428127,0.0166622,0.00579434,0.00906182,0.00642061,0.032012,0.00915547,0.0114114,0.00612164,0.0113943,0,0.0291238,0,0.0111312,0.022782,0.00110093,0.0106816,0.00829729,0.00903666,0.00442125,0.00468173,0,0,0.00863498,0,0.0135353,0.0040357,0.0602836,0.0133501,0.0167791,0.0167509,0.00628159,0.00655999,0.00355241,0.0268557,0.0126973,0.00999553,0.0102713,0.0127177,0.00394447,0.0111041,0.0192109,0.00770558,0.00348151,0.00343912,0.00610595,0.00512883,0,0,0
12,0.00214724,0.00420459,0,0,0,0.0183681,0.0295436,0.0092846,0.00216776,0,0,0,0,0.0163857,0,0.00438795,0.00829219,0.035456,0.00967669,0.0168124,0.00973182,0,0,0.00457308,0.0164251,0.00584079,0.00946551,0.0070438,0.0317964,0.00842053,0.0104608,0.00574232,0.0112634,0,0.0269121,0,0.0112105,0.0226516,0.0013863,0.00623438,0.00834341,0.00688405,0.00398066,0.00524619,0,0,0.00571888,0,0.0144741,0.00179916,0.0596009,0.0111543,0.0171012,0.0142519,0.00552563,0.00677186,0.00340169,0.0265338,0.011836,0.0100049,0.00795525,0.0113279,0.00253679,0.00834431,0.0141111,0.00597692,0.00415797,0.00359403,0.00530699,0.00573137,0,0,0
13,0.00195633,0.00470125,0,0,0,0.0154223,0.0293268,0.00796243,0.00188948,0,0,0,0,0.0168404,0,0.00396379,0.0086869,0.0357019,0.00908976,0.0164734,0.0108218,0,0,0.00452105,0.015776,0.00589764,0.0100015,0.00778044,0.0314047,0.00755646,0.00937409,0.00530884,0.0112913,0,0.0244573,0,0.0112476,0.0226267,0.00133258,0.00445996,0.0083064,0.00643338,0.00363041,0.00456169,0,0,0.00743811,0,0.0136301,0.00308609,0.0591752,0.00996573,0.0173945,0.0119072,0.00504478,0.00633631,0.00308175,0.0264844,0.010527,0.0092658,0.00719155,0.010338,0.00221365,0.00756302,0.0125736,0.00689964,0.00366363,0.00306319,0.00586535,0.00520267,0,0,0
14,0.00218804,0.00434322,0,0,0,0.0121734,0.029144,0.00737777,0.00168749,0,0,0,0,0.0167767,0,0.0035054,0.00875307,0.0358636,0.00968909,0.0161135,0.0116882,0,0,0.00443852,0.0151832,0.0058327,0.0102579,0.0084043,0.0308338,0.00671579,0.00819638,0.00489815,0.0112093,0,0.0217871,0,0.0110671,0.0225421,0.00149182,0.00601989,0.00822168,0.00658555,0.00324315,0.00456613,0,0,0.00679078,0,0.0137201,0.00277458,0.059286,0.00975707,0.0175911,0.0112295,0.00473214,0.00600192,0.00274546,0.0269043,0.00890012,0.00814271,0.00742637,0.00979544,0.00273588,0.00784962,0.014355,0.00653192,0.00405245,0.00351867,0.00558298,0.00518348,0,0,0
15,0.00242483,0.00401008,0,0,0,0.00974413,0.0289675,0.00784387,0.00187376,0,0,0,0,0.0165199,0,0.00315862,0.00861951,0.0361664,0.0111511,0.0158084,0.012529,0,0,0.00435766,0.0145968,0.00580452,0.0101988,0.00894672,0.0300635,0.00603582,0.00718187,0.00448786,0.0110853,0,0.020229,0,0.0108858,0.0224657,0.00165712,0.00827089,0.00819706,0.00685369,0.00299653,0.00457135,0,0,0.00605473,0,0.0138215,0.00252606,0.0596439,0.00980671,0.0176356,0.0114747,0.00459306,0.00569105,0.00280467,0.027464,0.00754078,0.00714784,0.00763152,0.00935415,0.00330489,0.00801114,0.0160148,0.00605256,0.00433757,0.00387502,0.00517877,0.00526753,0,0,0
16,0.00260857,0.00365165,0,0,0,0.00973786,0.0288575,0.00930893,0.00236414,0,0,0,0,0.0162224,0,0.00297669,0.00837702,0.0366759,0.0133473,0.0156082,0.0134023,0,0,0.00434526,0.0139734,0.00578223,0.00996593,0.00949144,0.0291455,0.0056058,0.00633582,0.00422785,0.0109766,0,0.0204992,0,0.0107637,0.0224296,0.0016885,0.00867712,0.0081982,0.00688422,0.00295201,0.00456851,0,0,0.00526708,0,0.013874,0.00232595,0.0596061,0.00931456,0.0175111,0.0118022,0.00432415,0.00546795,0.00332788,0.0277377,0.00652727,0.00682221,0.00760394,0.00901383,0.00380078,0.00805054,0.014681,0.0055321,0.00450217,0.00416527,0.00473077,0.00541173,0,0,0
17,0.00274887,0.00328474,0,0,0,0.0126891,0.0287979,0.0115317,0.00293462,0,0,0,0,0.016778,0,0.00307561,0.00857975,0.0372795,0.0162846,0.0154927,0.0141185,0,0,0.00447463,0.0136397,0.0056965,0.00962502,0.0100075,0.0281194,0.00529087,0.00548286,0.00413401,0.0109961,0,0.0225988,0,0.0113988,0.0223732,0.00179949,0.0077584,0.00818777,0.00632204,0.00306933,0.00454087,0,0,0.00531692,0,0.0136753,0.00256335,0.0588045,0.00802483,0.0172912,0.0117023,0.00414411,0.00514397,0.00374801,0.0274061,0.00615334,0.00702763,0.00695166,0.00878091,0.00370733,0.00749796,0.012555,0.00550249,0.00452787,0.00411901,0.00436979,0.00554667,0,0,0
18,0.00274356,0.00311792,0,0,0,0.0172595,0.0287817,0.0142268,0.00350332,0,0,0,0,0.0165003,0,0.00319504,0.00834044,0.0379102,0.0197848,0.015296,0.0144604,0,0,0.00458248,0.0130756,0.0055205,0.00911371,0.0104593,0.0271122,0.00492028,0.00470115,0.00432496,0.0112319,0,0.0261812,0,0.0114672,0.0223324,0.00181427,0.00754278,0.00821587,0.00539682,0.00326115,0.00442122,0,0,0.00549643,0,0.0135598,0.00277106,0.0577019,0.00604149,0.0170311,0.0112958,0.00408303,0.00507238,0.00378412,0.0265719,0.00635817,0.00746006,0.00595609,0.00843537,0.0034336,0.00652464,0.0110555,0.00554982,0.00456303,0.00390401,0.00429494,0.00560355,0,0,0
19,0.00292166,0.00251992,0,0,0,0.0226358,0.0287915,0.0168325,0.00390548,0,0,0,0,0.015138,0,0.00303832,0.00761314,0.0385811,0.0229085,0.0150149,0.0144696,0,0,0.00456481,0.0121432,0.00524207,0.00839733,0.0108373,0.0262248,0.00482172,0.00457378,0.00483045,0.0116233,0,0.0302326,0,0.0106745,0.0222978,0.0015985,0.00804554,0.00813231,0.00445441,0.00338645,0.00450133,0,0,0.00323658,0,0.0144293,0.00279316,0.0571143,0.00411249,0.0168251,0.0104923,0.00409277,0.00560604,0.00353577,0.0256583,0.00655284,0.00776113,0.00514646,0.00798214,0.00340217,0.00569236,0.0103983,0.00432336,0.00485664,0.00418684,0.00393048,0.00580564,0,0,0
20,0.00278297,0.0025521,0,0,0,0.0285542,0.0287913,0.01922,0.00436815,0,0,0,0,0.0128264,0,0.00288347,0.00604119,0.0391439,0.0248363,0.0146187,0.0139701,0,0,0.00470967,0.0113556,0.00474234,0.00759768,0.0108385,0.0258266,0.00510676,0.0052193,0.00566869,0.0119814,0,0.0350269,0,0.0091862,0.0222165,0.00172223,0.00783301,0.00821241,0.00381499,0.00356689,0.00446612,0,0,0.00428479,0,0.0136968,0.00272032,0.0571657,0.00236656,0.0169785,0.00978908,0.00398363,0.00549382,0.00336178,0.0253867,0.00671363,0.00798561,0.005004,0.00782058,0.00359591,0.00546604,0.00992399,0.00510699,0.00482141,0.00404987,0.00397963,0.00597297,0,0,0
21,0.00296489,0.00276752,0,0,0,0.0348511,0.028773,0.0209867,0.00479499,0,0,0,0,0.0138222,0,0.00364512,0.006742,0.0394725,0.0247815,0.0141877,0.0136065,0,0,0.00446295,0.0116468,0.00432101,0.00713911,0.0109591,0.0255649,0.00569465,0.00611593,0.00645852,0.0125149,0,0.0409636,0,0.0102224,0.0221696,0.00162781,0.00840068,0.00819178,0.00340654,0.00373545,0.00421968,0,0,0.00428231,0,0.0135702,0.0027966,0.0581088,0.00158667,0.017225,0.00936426,0.00401248,0.00591269,0.0031816,0.0255846,0.00645875,0.00793583,0.00516857,0.00766002,0.00391568,0.00576965,0.00959271,0.00516117,0.00489233,0.00397269,0.00422034,0.00603571,0,0,0
22,0.00304389,0.00301179,0,0,0,0.0418198,0.0287795,0.022781,0.00516685,0,0,0,0,0.0128579,0,0.00390667,0.00616594,0.0393617,0.0239853,0.0137476,0.0136053,0,0,0.00395768,0.0113085,0.00385389,0.0070789,0.0110569,0.0256896,0.00627834,0.00713216,0.00716145,0.0133209,0,0.0483647,0,0.00954911,0.0220924,0.00156943,0.00889975,0.00821569,0.00306706,0.00374747,0.00415005,0,0,0.00492606,0,0.0133764,0.00278592,0.0593774,0.00159061,0.0176234,0.00915967,0.00399195,0.00617892,0.00322533,0.0261927,0.00607958,0.00790006,0.00534239,0.00754886,0.00413765,0.00617599,0.00973623,0.00571941,0.00478769,0.00366333,0.00436793,0.00617114,0,0,0
23,0.00312424,0.00323628,0,0,0,0.0488977,0.0287833,0.0253119,0.0053237,0,0,0,0,0.0119652,0,0.00404585,0.00569825,0.0388674,0.0243823,0.0133442,0.0136073,0,0,0.00342621,0.0109787,0.00332438,0.00721699,0.0109769,0.0261142,0.00710699,0.00874248,0.00805562,0.0144116,0,0.0558514,0,0.00886711,0.022001,0.00136427,0.00940245,0.00823459,0.00276543,0.00345226,0.00416005,0,0,0.0053956,0,0.0132584,0.00271273,0.0604424,0.00187301,0.01802,0.00896034,0.00393014,0.00646516,0.00355355,0.026861,0.00588256,0.00786915,0.00520134,0.00755982,0.00404025,0.00614386,0.0102579,0.00624047,0.00464256,0.00342273,0.00447275,0.00641104,0,0,0
24,0.00322415,0.00337709,0,0,0,0.0547487,0.0287389,0.0285715,0.00532324,0,0,0,0,0.011373,0,0.00410393,0.00544957,0.0381135,0.0264667,0.0130556,0.0130943,0,0,0.00298855,0.0107175,0.00282379,0.00734934,0.0106445,0.0266932,0.00847316,0.0110182,0.00930085,0.0156255,0,0.0617084,0,0.00840022,0.0219252,0.00135272,0.00983292,0.00827248,0.00232183,0.00290596,0.00426123,0,0,0.00583788,0,0.0132435,0.00260628,0.0609518,0.00205664,0.0183542,0.00870695,0.00385475,0.00668758,0.00398814,0.0273556,0.0058873,0.00785092,0.00483678,0.0075086,0.00376218,0.00566155,0.0107248,0.00661273,0.00451791,0.00318816,0.00455229,0.00672049,0,0,0
25,0.00408586,0.00226697,0,0,0,0.058195,0.0286938,0.0317855,0.00512682,0,0,0,0,0.00985322,0,0.00352465,0.00459443,0.0372191,0.0292945,0.0128927,0.0122848,0,0,0.0025056,0.00998993,0.00256798,0.00754311,0.0101934,0.0271794,0.0100403,0.0134085,0.0106386,0.0167235,0,0.0651929,0,0.00711075,0.0218402,0.00162169,0.010182,0.00813166,0.00181468,0.00226583,0.00544129,0,0,0.00432708,0,0.0144974,0.00318983,0.061048,0.00235443,0.0185682,0.00831803,0.0037889,0.00738224,0.00429627,0.0275845,0.00583719,0.00796344,0.00429794,0.00723951,0.0034077,0.00496091,0.0111838,0.00518075,0.00489658,0.00334944,0.00362968,0.00766284,0,0,0
26,0.00365966,0.00249334,0,0,0,0.0593322,0.0285818,0.0344251,0.00494282,0,0,0,0,0.00857723,0,0.003376,0.00367476,0.0361734,0.0318036,0.0127007,0.0111639,0,0,0.00233635,0.00944239,0.00242764,0.00767483,0.0095212,0.02771,0.0113957,0.0157651,0.0119526,0.0175389,0,0.0664438,0,0.00597473,0.0217755,0.00190768,0.0102473,0.00827833,0.00132145,0.00187918,0.00537238,0,0,0.00580274,0,0.0133965,0.00232798,0.0608739,0.0028037,0.0189446,0.00803342,0.0035189,0.00682595,0.00450678,0.0277869,0.00578722,0.00799504,0.00386388,0.00710672,0.00314182,0.00443425,0.0111489,0.00679517,0.00478155,0.00264286,0.00378792,0.00760923,0,0,0
27,0.00373505,0.00211561,0,0,0,0.0587035,0.0285434,0.0359342,0.00475235,0,0,0,0,0.00842826,0,0.00329436,0.00377275,0.0351661,0.0333624,0.0124981,0.0100556,0,0,0.00205733,0.00902614,0.00274138,0.00800758,0.00899039,0.0279643,0.0122287,0.0174329,0.0128533,0.0180218,0,0.0656147,0,0.00580355,0.0217156,0.00180995,0.0104833,0.00826829,0.00124559,0.00189704,0.00568588,0,0,0.00546565,0,0.0135112,0.00227664,0.0609251,0.00349817,0.0192737,0.00771725,0.00334728,0.00702287,0.00448091,0.0278099,0.00563801,0.00770418,0.00345993,0.00692167,0.00297328,0.00409844,0.0108586,0.0067658,0.00495083,0.0026017,0.00357937,0.00760686,0,0,0
28,0.00383462,0.00172617,0,0,0,0.0572489,0.02853,0.0364124,0.00487458,0,0,0,0,0.00833724,0,0.00310384,0.00396422,0.0343218,0.0338906,0.0124399,0.00921139,0,0,0.00182659,0.00857991,0.00320613,0.00848428,0.00852459,0.0281045,0.0126281,0.0182799,0.0134071,0.0182062,0,0.0636958,0,0.00566413,0.021675,0.00163956,0.0106394,0.00827376,0.00144554,0.00224392,0.00601897,0,0,0.0050514,0,0.0136399,0.00235983,0.0611808,0.004206,0.0196491,0.00747772,0.00328899,0.00712984,0.00439296,0.0278001,0.00549031,0.00723908,0.00311173,0.006817,0.00290888,0.00403162,0.0105751,0.00672929,0.00520571,0.00261924,0.00330001,0.00755825,0,0,0
29,0.00396886,0.0014129,0,0,0,0.0552342,0.0285631,0.036033,0.00520876,0,0,0,0,0.00825309,0,0.00311292,0.00404974,0.0336366,0.0336028,0.0124348,0.00866719,0,0,0.00166606,0.00813042,0.00366163,0.00892658,0.0081584,0.0282734,0.012707,0.0184011,0.013433,0.0181817,0,0.0612615,0,0.00554039,0.0216329,0.00159064,0.0107686,0.00829626,0.00178921,0.00267089,0.00630356,0,0,0.00456095,0,0.013806,0.00257598,0.0615187,0.00488956,0.0200111,0.00729057,0.00340203,0.00715175,0.00429005,0.0277868,0.0054156,0.00675008,0.00282961,0.00680359,0.00288193,0.00413934,0.0103704,0.00645386,0.00544665,0.00262743,0.00296272,0.00754962,0,0,0
30,0.00414665,0.0011718,0,0,0,0.0527649,0.0285981,0.0350826,0.00550463,0,0,0,0,0.00814394,0,0.00338551,0.00410812,0.0330581,0.0328475,0.0124203,0.00834688,0,0,0.00159912,0.00775816,0.00404883,0.00930531,0.00790827,0.0285145,0.0125541,0.0180794,0.0131948,0.0180515,0,0.0586132,0,0.00552411,0.021564,0.00158461,0.0106722,0.00827476,0.00212566,0.00303932,0.0065411,0,0,0.00408642,0,0.0139771,0.00289565,0.0617974,0.00539052,0.0202959,0.0071723,0.00346992,0.00717517,0.00425146,0.0277871,0.00544564,0.00658704,0.0026461,0.00684088,0.00284775,0.00423035,0.0100452,0.0059757,0.00554364,0.00269221,0.00255884,0.00751763,0,0,0
31,0.00436531,0.000902559,0,0,0,0.0505513,0.0286359,0.0340589,0.00557683,0,0,0,0,0.00825017,0,0.00374643,0.00428993,0.0324707,0.0319975,0.0123447,0.00770643,0,0,0.00155582,0.00761107,0.00446689,0.00943014,0.00768705,0.0288714,0.0121881,0.0176285,0.0128499,0.0177252,0,0.0560086,0,0.00580188,0.0214408,0.00144916,0.0103722,0.00803095,0.00223882,0.00325018,0.00653439,0,0,0.00366834,0,0.0142527,0.00325802,0.0619929,0.00570839,0.0205271,0.00703769,0.00341384,0.00703123,0.00421648,0.0277705,0.00551908,0.00660164,0.00249138,0.00680884,0.00280343,0.00424238,0.00940504,0.00523688,0.00549955,0.00277475,0.00204052,0.00740412,0,0,0
32,0.00435278,0.000799888,0,0,0,0.0477315,0.0286331,0.032429,0.00556644,0,0,0,0,0.00689754,0,0.00346421,0.00350309,0.0317868,0.0306553,0.0123216,0.00719559,0,0,0.00147144,0.00744292,0.00487939,0.00948072,0.00781881,0.029146,0.0117892,0.0165662,0.0119365,0.017722,0,0.0529261,0,0.00489418,0.021426,0.00173483,0.0102264,0.00810796,0.00272022,0.00339109,0.00660095,0,0,0.00398734,0,0.0135012,0.00242467,0.0621068,0.0063085,0.0208239,0.00686605,0.00325373,0.00686068,0.00421764,0.0276713,0.00573609,0.00663887,0.0023824,0.00695983,0.00275708,0.00442467,0.00903192,0.00535843,0.005504,0.00272038,0.00157645,0.00736036,0,0,0
33,0.00451968,0.000932702,0,0,0,0.0453422,0.0286842,0.0311489,0.00550815,0,0,0,0,0.00666342,0,0.00358556,0.00350944,0.0311397,0.0295636,0.0122142,0.00678688,0,0,0.0014569,0.00753349,0.00537228,0.00951146,0.00795151,0.0295182,0.0114383,0.0156692,0.0111197,0.0176221,0,0.050456,0,0.00462236,0.0214478,0.0017088,0.0100284,0.00817368,0.00323079,0.00348457,0.00657958,0,0,0.00348165,0,0.0137329,0.00239914,0.0622367,0.00683964,0.0211454,0.00702164,0.00314004,0.00679604,0.00426069,0.0276274,0.00595913,0.00661443,0.00228468,0.00699761,0.0027764,0.0046188,0.00824427,0.00468281,0.00535968,0.002611,0.00115147,0.00731515,0,0,0
34,0.00466314,0.0011795,0,0,0,0.0430739,0.0287403,0.0300299,0.00538899,0,0,0,0,0.00644561,0,0.00372886,0.00347182,0.0304445,0.0286506,0.0120768,0.0065706,0,0,0.00155206,0.00772164,0.00592669,0.00955711,0.00826013,0.029988,0.0111636,0.0147765,0.0102405,0.0175927,0,0.0482416,0,0.00437113,0.021515,0.00153791,0.00975767,0.00830008,0.00402512,0.00358802,0.00650582,0,0,0.00313798,0,0.0140485,0.00239916,0.0624244,0.00776731,0.0215609,0.00710703,0.00305236,0.00672508,0.00435748,0.027616,0.0061024,0.00657563,0.00208946,0.00710111,0.00295321,0.00498177,0.00751389,0.00423805,0.00518335,0.00239975,0.000958996,0.00716651,0,0,0
