Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBR,RTHI
147,0.00679009,0.00840407,0,0,0,0.0127722,0.0263124,0.0156516,0.00597056,0,0,0,0.0198977,0,0.00746408,0.0105203,0.0316282,0.019852,0.0171411,0.012414,0,0,0.00465173,0.0156513,0.00288925,0.00280641,0.0060573,0.040299,0.00246403,0.0101287,0.00786853,0.0156626,0,0.0128943,0,0.00816247,0.0202663,0.00384766,0.0215288,0.00717656,0.0148195,0.00715907,0.00964297,0,0,0.0111827,0,0.0108492,0.0047322,0.0812035,0.0216303,0.0299631,0.030393,0.0073095,0.00513352,0.0382128,0.0213393,0.0155324,0.0115042,0.00431208,0.00443855,0.0134042,0.0286104,0.00848331,0.00135868,0.00106694,0.00871762,0.0110414,0,0,0,0,0.00347746
148,0.00654489,0.00853003,0,0,0,0.0132236,0.0265327,0.0155896,0.00568756,0,0,0,0.0176732,0,0.00716398,0.00955631,0.0317654,0.0190904,0.0169869,0.0124802,0,0,0.00428128,0.0154545,0.00265451,0.003189,0.00660098,0.0404903,0.00262005,0.0104845,0.00781053,0.0155527,0,0.0135335,0,0.0067117,0.0202036,0.00357414,0.022084,0.00713601,0.0153749,0.00660366,0.0093201,0,0,0.00799009,0,0.0103516,0.00283303,0.0810095,0.02409,0.0293086,0.030383,0.00661282,0.00510087,0.0374322,0.0216337,0.0163639,0.0115597,0.00405852,0.00518127,0.0143034,0.027142,0.00690008,0.00176498,0.00154342,0.00881212,0.010693,0,0,0,0,0.00397426
149,0.00620484,0.00865215,0,0,0,0.0133388,0.0267123,0.0147145,0.00523789,0,0,0,0.0164163,0,0.00681062,0.00896707,0.0319137,0.0176055,0.0169808,0.0122266,0,0,0.00390362,0.0144166,0.00259502,0.00317143,0.00654675,0.0408904,0.00276891,0.0102317,0.00764882,0.0156823,0,0.0138595,0,0.00602048,0.0201955,0.00348364,0.0246588,0.00706263,0.0160049,0.00618574,0.00891848,0,0,0.00736532,0,0.0104239,0.00258585,0.0812408,0.0266023,0.0287299,0.0299598,0.00615082,0.00475623,0.0367018,0.0215051,0.0167622,0.0118219,0.00397351,0.00594529,0.0151819,0.0259263,0.00660062,0.00166696,0.00156795,0.00895671,0.0100725,0,0,0,0,0.00505118
150,0.00565008,0.00873465,0,0,0,0.01294,0.0266946,0.0134433,0.00472303,0,0,0,0.0141237,0,0.00589473,0.00823141,0.0318716,0.015862,0.0170578,0.0119676,0,0,0.00350503,0.0141912,0.00267721,0.00286579,0.00627228,0.0412188,0.00297863,0.0096375,0.0074627,0.0159605,0,0.0135359,0,0.00457172,0.0200732,0.00343409,0.0279789,0.00698374,0.0169774,0.00587123,0.00836167,0,0,0.00800787,0,0.0107837,0.00330872,0.0820391,0.028609,0.0281777,0.0291293,0.00564995,0.0041533,0.0360327,0.0212411,0.0167843,0.0120158,0.00425057,0.00653199,0.0159407,0.0247705,0.00689364,0.00152202,0.00137603,0.00918257,0.00927018,0,0,0,0,0.00505199
151,0.00516404,0.00875615,0,0,0,0.0125256,0.0268347,0.0122827,0.00434601,0,0,0,0.0122884,0,0.0050231,0.00742639,0.0317495,0.0143301,0.0170793,0.011624,0,0,0.00298428,0.0133933,0.00279256,0.00307394,0.00602438,0.0413766,0.00329713,0.00891869,0.0072205,0.0161899,0,0.0132706,0,0.00365837,0.0201175,0.00330958,0.0307338,0.00702481,0.0184682,0.00562126,0.00775268,0,0,0.00702763,0,0.0108075,0.00300525,0.0831556,0.0300654,0.0275992,0.0288102,0.00500817,0.00384208,0.0359743,0.0212362,0.016628,0.0120415,0.00407408,0.00696117,0.0165003,0.0264108,0.00637056,0.00145277,0.00138834,0.00933705,0.00870101,0,0,0,0,0.00486775
152,0.00473874,0.00866108,0,0,0,0.0121964,0.02704,0.0114018,0.0041302,0,0,0,0.0104363,0,0.00413531,0.00652806,0.0316084,0.0132563,0.0170131,0.0111602,0,0,0.00267629,0.0124399,0.00291191,0.00354142,0.00589168,0.041401,0.00338955,0.00812944,0.00680085,0.0163853,0,0.0130055,0,0.00279656,0.020186,0.00318755,0.0331316,0.00705009,0.0197683,0.00530141,0.00706819,0,0,0.00606186,0,0.0108523,0.00275467,0.0843008,0.030808,0.0269809,0.0288708,0.0042891,0.00355601,0.036318,0.0214521,0.0164359,0.0120611,0.00362257,0.00760807,0.0169668,0.0291174,0.00574445,0.00141041,0.0015033,0.0093619,0.00789092,0,0,0,0,0.00454458
153,0.00507502,0.00829725,0,0,0,0.0120485,0.0276032,0.0109851,0.00391867,0,0,0,0.0141543,0,0.00489085,0.00742251,0.0314283,0.0128572,0.0168809,0.0107341,0,0,0.00282089,0.00871028,0.00291161,0.00372009,0.00578972,0.041281,0.00318971,0.00760272,0.00645947,0.0163849,0,0.0128722,0,0.00711447,0.0204284,0.00311778,0.0346778,0.00700539,0.0202172,0.00484071,0.00682815,0,0,0.00900803,0,0.0117591,0.0052486,0.0851032,0.0308699,0.026094,0.0287436,0.0039514,0.00316874,0.0366045,0.0218315,0.0163496,0.0116724,0.00340443,0.00842827,0.0175326,0.0305339,0.00705543,0.00212972,0.00205442,0.00884325,0.00766261,0,0,0,0,0.00428424
154,0.00497842,0.00804547,0,0,0,0.0124092,0.0276292,0.0110415,0.00368961,0,0,0,0.0106922,0,0.00354745,0.0057947,0.0310899,0.0130575,0.0167988,0.0105472,0,0,0.0026892,0.0085052,0.00288064,0.0041724,0.00592711,0.0411018,0.00283323,0.00770769,0.0064132,0.0160725,0,0.0131249,0,0.00498926,0.0204516,0.00279823,0.0348378,0.00715722,0.0200847,0.00427469,0.00594863,0,0,0.00327927,0,0.0106915,0.00155583,0.0852577,0.0306045,0.0254045,0.0282077,0.00394947,0.0034622,0.0366707,0.0218797,0.0163104,0.01107,0.00355206,0.00939592,0.0186067,0.03097,0.00402548,0.00141244,0.00146557,0.00863283,0.0066973,0,0,0,0,0.00406486
155,0.00446699,0.00818986,0,0,0,0.0132419,0.0275947,0.0115294,0.00341035,0,0,0,0.00782524,0,0.00249976,0.00450709,0.0307864,0.0138738,0.016721,0.0105254,0,0,0.00274453,0.00829337,0.0028097,0.00480182,0.00623486,0.04067,0.00271213,0.00845995,0.0066713,0.0155077,0,0.0137354,0,0.00303068,0.0204418,0.00277113,0.0342005,0.00709437,0.0200135,0.00357541,0.00542793,0,0,0.00464806,0,0.0112868,0.00292547,0.0847565,0.0306328,0.0246362,0.0273549,0.003586,0.00277973,0.0365054,0.0215411,0.016428,0.0110735,0.00393627,0.0103482,0.0203868,0.0309075,0.00460503,0.00184661,0.00184255,0.00879554,0.00605068,0,0,0,0,0.0039606
156,0.00440801,0.00815392,0,0,0,0.0143133,0.0276753,0.0122167,0.00308891,0,0,0,0.00659926,0,0.00193622,0.0038596,0.0304249,0.0149412,0.0165698,0.0103822,0,0,0.00292098,0.0075563,0.00283104,0.00480025,0.00624593,0.0399155,0.00299776,0.00955078,0.0070083,0.0147167,0,0.0147477,0,0.00239551,0.0205101,0.00272318,0.0334353,0.00709619,0.0201865,0.00281675,0.00513047,0,0,0.00423216,0,0.0114021,0.00292964,0.0836992,0.0310091,0.0239464,0.0265346,0.00324865,0.00257896,0.0362359,0.0211293,0.0166828,0.0115583,0.00439469,0.011219,0.0223919,0.0302854,0.0041786,0.00208219,0.00209242,0.00871216,0.00567372,0,0,0,0,0.00402356
157,0.00423476,0.00811605,0,0,0,0.0156314,0.0277707,0.0130339,0.00264938,0,0,0,0.00560011,0,0.00156334,0.00335132,0.0299016,0.0160881,0.0163728,0.010346,0,0,0.00306337,0.00685673,0.00294893,0.00482285,0.00609777,0.0392045,0.00342805,0.0105994,0.00731089,0.0139557,0,0.0161121,0,0.00195607,0.0205378,0.00263593,0.0329036,0.00713412,0.0204559,0.00209754,0.00493753,0,0,0.00383753,0,0.0114412,0.00286388,0.0820983,0.0313541,0.0232855,0.0260958,0.00308489,0.00238571,0.0360756,0.0211635,0.0170096,0.0118972,0.00451166,0.0119285,0.0239475,0.0301107,0.00377806,0.00225948,0.00194592,0.00862407,0.00543351,0,0,0,0,0.00431513
158,0.00409467,0.00804512,0,0,0,0.0167163,0.0278884,0.0140047,0.00222331,0,0,0,0.00474682,0,0.00128713,0.00294376,0.029345,0.0174283,0.0162488,0.010649,0,0,0.00316108,0.00627101,0.00294688,0.00528249,0.00636593,0.0394833,0.00354926,0.0113358,0.00763695,0.0138812,0,0.0172425,0,0.00180969,0.0205792,0.00256319,0.0325022,0.00717272,0.020554,0.00141254,0.00477532,0,0,0.00343073,0,0.0113676,0.00274572,0.0801753,0.0313745,0.022557,0.0260775,0.00290914,0.00225527,0.0360008,0.0212899,0.017322,0.0119609,0.00430904,0.0123784,0.0247895,0.0296684,0.00342768,0.00225419,0.00185072,0.00852011,0.00525231,0,0,0,0,0.00462749
159,0.0040841,0.00782274,0,0,0,0.0173627,0.0282128,0.0146097,0.00181805,0,0,0,0.0107282,0,0.00241826,0.00591672,0.0291559,0.0184282,0.0161629,0.0103242,0,0,0.00304548,0.00584123,0.00276805,0.00532073,0.00628349,0.0393298,0.00367112,0.0116675,0.00773525,0.0137408,0,0.0179575,0,0.00696609,0.0207532,0.0024793,0.0317067,0.00715979,0.0204456,0.00115363,0.0049919,0,0,0.00860224,0,0.0125041,0.00630293,0.078223,0.0310864,0.0217283,0.0260381,0.0024412,0.00206095,0.0358733,0.0215905,0.0175187,0.0119011,0.0041279,0.0126718,0.0251539,0.0283491,0.00596112,0.00334114,0.00298849,0.0081184,0.00557269,0,0,0,0,0.00473676
160,0.00363182,0.00795122,0,0,0,0.0179911,0.0281922,0.0148873,0.00146372,0,0,0,0.00863637,0,0.00170882,0.00473982,0.0291933,0.0190372,0.0161162,0.009801,0,0,0.00322142,0.00580194,0.00256064,0.00527588,0.00590295,0.0389245,0.00387641,0.011721,0.00770073,0.0135577,0,0.0185705,0,0.00576752,0.0207745,0.00237487,0.0301974,0.00716156,0.0201585,0.0013947,0.00492001,0,0,0.00609121,0,0.0119033,0.00474896,0.0763521,0.0303058,0.0212313,0.0258441,0.00216447,0.0014354,0.0357284,0.0220018,0.0174652,0.0118206,0.00401367,0.0128029,0.0252072,0.0267022,0.00467683,0.00249548,0.0024737,0.00827259,0.00557499,0,0,0,0,0.00476965
161,0.0033289,0.00789715,0,0,0,0.0183362,0.0281838,0.0148835,0.00111239,0,0,0,0.00882439,0,0.00157658,0.00482985,0.029488,0.019426,0.0161186,0.00911032,0,0,0.00352392,0.00607299,0.00222565,0.00502761,0.00549246,0.0384671,0.00408707,0.0115813,0.00759532,0.0134579,0,0.0188449,0,0.00618514,0.0208338,0.00229763,0.028538,0.00715148,0.0198639,0.00186251,0.00495715,0,0,0.00674548,0,0.011967,0.0052503,0.0745868,0.0292739,0.0207245,0.0255339,0.00175607,0.00126466,0.0356438,0.0221511,0.0172804,0.0118832,0.00391675,0.0127425,0.0250484,0.0251082,0.00490683,0.00264414,0.00260152,0.00816631,0.00574536,0,0,0,0,0.00485119
162,0.00314631,0.00752852,0,0,0,0.0187731,0.0281771,0.0147068,0.000909122,0,0,0,0.00779876,0,0.00102906,0.0043054,0.0298499,0.01967,0.0161402,0.00858642,0,0,0.0037567,0.00620291,0.0020155,0.00472106,0.00528009,0.0381585,0.00421105,0.0114316,0.0074755,0.0134443,0,0.0191471,0,0.00577429,0.0208848,0.0023415,0.0271841,0.00715701,0.0197365,0.00232452,0.00474658,0,0,0.00681631,0,0.0118785,0.00530867,0.0729343,0.0281945,0.020209,0.0251692,0.00140888,0.00141982,0.0356166,0.0221921,0.01689,0.0118411,0.00376795,0.0125619,0.0245937,0.0239785,0.00476306,0.00285253,0.00262657,0.00774274,0.0057936,0,0,0,0,0.00494883
163,0.00277466,0.00751828,0,0,0,0.018972,0.0281727,0.0145751,0.0010515,0,0,0,0.00734062,0,0.000877787,0.00409855,0.0300878,0.0200047,0.0162268,0.00790256,0,0,0.0040271,0.00646339,0.00193721,0.00454454,0.00504872,0.0378238,0.00436877,0.0112267,0.00733725,0.0133956,0,0.0193479,0,0.00585511,0.0209228,0.00236295,0.0261564,0.00715442,0.0193459,0.00284314,0.0047296,0,0,0.00626575,0,0.0117267,0.00491699,0.0714604,0.0270179,0.0197731,0.0249488,0.00123959,0.00125538,0.0357652,0.0223516,0.0164744,0.0116284,0.00350523,0.0122818,0.0238074,0.022718,0.00435347,0.00299508,0.00244988,0.00770738,0.00586659,0,0,0,0,0.00515559
164,0.00255104,0.00746075,0,0,0,0.0192778,0.0281575,0.0146016,0.00129309,0,0,0,0.00710111,0,0.000959574,0.00404464,0.0302654,0.0205071,0.016244,0.0073618,0,0,0.00429388,0.00677952,0.00203859,0.0045297,0.00486489,0.0373027,0.00462541,0.0111428,0.0070923,0.0132662,0,0.0196456,0,0.00604521,0.0208809,0.00245995,0.0250335,0.00716621,0.0188772,0.00336683,0.00468716,0,0,0.00571985,0,0.0115992,0.00451411,0.0701947,0.0258967,0.019381,0.0245471,0.00103382,0.00127398,0.0359539,0.0225271,0.0161641,0.0113306,0.00329993,0.0120917,0.0229514,0.0217253,0.00392593,0.00329103,0.00235032,0.00758524,0.00589524,0,0,0,0,0.00550489
165,0.00236715,0.00731634,0,0,0,0.0195361,0.0282274,0.0148867,0.0015138,0,0,0,0.0100336,0,0.00110954,0.00575983,0.0305608,0.0211592,0.0162755,0.00680131,0,0,0.00442287,0.00804146,0.00215056,0.00443769,0.00467501,0.0367694,0.0049307,0.0112075,0.00692828,0.0131241,0,0.0198781,0,0.00822378,0.020901,0.00234064,0.0240627,0.00714611,0.0181894,0.00391132,0.0048067,0,0,0.00887374,0,0.0122658,0.00655316,0.0691052,0.0246435,0.0188923,0.0240737,0.000995649,0.00218315,0.0362701,0.02274,0.0159281,0.0109021,0.00306511,0.0117576,0.0220066,0.0209882,0.00532815,0.00455836,0.0031193,0.0073086,0.0059994,0,0,0,0,0.00600001
166,0.00227274,0.00713499,0,0,0,0.0199469,0.02822,0.0153739,0.00169688,0,0,0,0.0091658,0,0.00105634,0.00527877,0.0307959,0.0221256,0.0162856,0.0064653,0,0,0.00469099,0.00831033,0.00239122,0.00448257,0.00462221,0.0364407,0.0053127,0.0114533,0.00688121,0.0129518,0,0.0202326,0,0.00807926,0.0209618,0.00217361,0.0231148,0.00714785,0.0175552,0.00433555,0.00490579,0,0,0.00829059,0,0.0120642,0.00605885,0.0681051,0.0235706,0.0185257,0.0233793,0.00129937,0.00233226,0.0364716,0.0227743,0.0156554,0.0104199,0.0029698,0.0114659,0.0211196,0.0208112,0.00482897,0.00476615,0.00293751,0.0070523,0.00598664,0,0,0,0,0.00643381
167,0.00217562,0.00695387,0,0,0,0.0204013,0.0283047,0.0159498,0.00186352,0,0,0,0.00861964,0,0.00121768,0.0049797,0.0309308,0.0234882,0.0162792,0.00615432,0,0,0.00495078,0.00875396,0.00260624,0.00455318,0.00457862,0.0361324,0.00571146,0.0118082,0.00691048,0.0127032,0,0.0207022,0,0.00798468,0.0211383,0.00216711,0.0224227,0.00718046,0.0170299,0.00477428,0.00521794,0,0,0.00775713,0,0.0118684,0.00558277,0.0671522,0.0230271,0.0181476,0.0226186,0.00166873,0.00247825,0.0365299,0.0225974,0.015342,0.0100065,0.00301248,0.0113435,0.0204656,0.0207376,0.00437714,0.00492736,0.0028768,0.00681365,0.00611056,0,0,0,0,0.00679028
168,0.00211667,0.00672875,0,0,0,0.0211423,0.0283494,0.0166137,0.00196961,0,0,0,0.00834845,0,0.00146186,0.00475249,0.0309322,0.0243694,0.0162939,0.00595827,0,0,0.0051476,0.00929469,0.00273093,0.00474747,0.00452365,0.0358394,0.00612367,0.012276,0.0070838,0.0123828,0,0.0215591,0,0.00788055,0.0212531,0.00195695,0.0222437,0.00723358,0.0167482,0.00522626,0.00571843,0,0,0.00728447,0,0.0116947,0.0051524,0.0661743,0.0228722,0.0177646,0.0218203,0.00203213,0.00268029,0.0364914,0.0222564,0.014951,0.0096325,0.00312538,0.0114107,0.0199661,0.0211192,0.00391468,0.00505149,0.00282674,0.00652531,0.00654399,0,0,0,0,0.00707516
169,0.00206305,0.0064139,0,0,0,0.0219571,0.0283166,0.0171345,0.00210714,0,0,0,0.00828381,0,0.00171067,0.00460824,0.0308381,0.024966,0.0163992,0.00574751,0,0,0.00528305,0.0100048,0.00292028,0.00492328,0.00446009,0.0355918,0.00651049,0.0126163,0.0072346,0.0121159,0,0.02259,0,0.00794875,0.0212779,0.00181462,0.0227239,0.00727824,0.0164102,0.0056842,0.00598632,0,0,0.00690037,0,0.0115363,0.00473137,0.0650573,0.0225793,0.0174117,0.0209721,0.00246425,0.00299637,0.0364758,0.0218027,0.0145245,0.00920185,0.00323773,0.0112746,0.0191726,0.0223066,0.00355786,0.00509552,0.00265157,0.00612972,0.00676108,0,0,0,0,0.00729126
170,0.00210487,0.00604782,0,0,0,0.0225041,0.0283371,0.017357,0.00228379,0,0,0,0.00846012,0,0.00199,0.00461533,0.0306857,0.0253416,0.0165035,0.00550266,0,0,0.00533604,0.0108961,0.00320895,0.00508089,0.00447525,0.0353987,0.00673512,0.0126293,0.00707539,0.0120098,0,0.0233814,0,0.00835404,0.0213397,0.00184991,0.0235866,0.00731777,0.0160739,0.00602438,0.00606429,0,0,0.00657615,0,0.0113609,0.00436766,0.0639793,0.0224088,0.017096,0.019916,0.00288285,0.00338983,0.0363028,0.0211233,0.0140271,0.00878576,0.00346995,0.0112219,0.0184999,0.0240103,0.00321576,0.0050078,0.00245976,0.00569007,0.0067211,0,0,0,0,0.00738073
171,0.00216942,0.00584584,0,0,0,0.0227998,0.0283942,0.0173708,0.00251523,0,0,0,0.00887359,0,0.00225434,0.00475534,0.0304744,0.0254875,0.0163678,0.00520813,0,0,0.00541531,0.01186,0.00341212,0.00510628,0.00428791,0.0352799,0.00685391,0.0124671,0.00689719,0.0120131,0,0.0238961,0,0.00893811,0.0214377,0.00168303,0.0244034,0.00734031,0.0157099,0.00622416,0.00612566,0,0,0.00630088,0,0.0111588,0.00412661,0.063207,0.0224943,0.0167897,0.0186111,0.00318343,0.00377712,0.0359045,0.0201609,0.0134577,0.00850512,0.00382728,0.0113577,0.0182262,0.0257979,0.00288155,0.00488346,0.00239458,0.00544031,0.0066409,0,0,0,0,0.0073189
172,0.00186531,0.0057253,0,0,0,0.0228901,0.0284555,0.01751,0.00267436,0,0,0,0.0115448,0,0.00196377,0.00628055,0.0303253,0.0259435,0.016303,0.00466643,0,0,0.00516297,0.013725,0.00344338,0.00486831,0.00394065,0.0350571,0.00705707,0.0123683,0.00673806,0.0119892,0,0.0241863,0,0.0108636,0.0215354,0.00101493,0.0251984,0.00721995,0.0154512,0.00633831,0.00642946,0,0,0.0127849,0,0.0124727,0.00863135,0.0624186,0.0227462,0.0163997,0.0171207,0.00364768,0.00608849,0.0352279,0.0189347,0.0128955,0.00850739,0.00423888,0.011704,0.0183833,0.0274315,0.00582231,0.00642403,0.00389283,0.00528219,0.00677915,0,0,0,0,0.00705263
173,0.00196016,0.00572777,0,0,0,0.0232443,0.0284114,0.0177566,0.0028488,0,0,0,0.0109634,0,0.00232962,0.00578604,0.0301006,0.0265064,0.0163506,0.00444434,0,0,0.00530275,0.0143841,0.00380329,0.00491888,0.00383624,0.0347971,0.00732294,0.012457,0.0067546,0.0118396,0,0.0248587,0,0.0103797,0.0215968,0.00149727,0.0258195,0.00730374,0.0147617,0.0062846,0.00640421,0,0,0.00762165,0,0.011411,0.00505428,0.0617998,0.0225321,0.0163282,0.0154614,0.00381412,0.00479529,0.0343101,0.0174826,0.0121984,0.00855858,0.00470329,0.0118875,0.0187187,0.0293449,0.00319442,0.0051598,0.00261554,0.00523295,0.00664814,0,0,0,0,0.00660197
174,0.00184904,0.00570208,0,0,0,0.0234944,0.0283714,0.018004,0.00299208,0,0,0,0.011339,0,0.00248243,0.00596163,0.0299305,0.027101,0.0163675,0.00434257,0,0,0.00510294,0.015335,0.00431735,0.00509981,0.00391312,0.0344637,0.0075519,0.0125844,0.00677639,0.0116893,0,0.0254491,0,0.0107657,0.0216415,0.00208537,0.0264313,0.00731044,0.0137484,0.00627194,0.00666032,0,0,0.0077947,0,0.0114795,0.00525913,0.0613557,0.022011,0.0162014,0.0136732,0.00420096,0.00498604,0.0330741,0.0158187,0.0113771,0.00864774,0.00520068,0.0119452,0.0191103,0.0313517,0.00311396,0.00513639,0.00269216,0.00518386,0.00662953,0,0,0,0,0.00601591
175,0.00180355,0.00569697,0,0,0,0.0235412,0.0283599,0.0182445,0.00317343,0,0,0,0.0117366,0,0.00263826,0.00617484,0.0297563,0.027744,0.0163118,0.00415906,0,0,0.00486995,0.0162463,0.00463134,0.00530242,0.0039832,0.0342113,0.00779339,0.0126957,0.00670236,0.0115377,0,0.0257565,0,0.0114567,0.0216933,0.00225736,0.0267265,0.00730611,0.012407,0.00634502,0.00704816,0,0,0.00796551,0,0.0114703,0.00555388,0.0610924,0.0210937,0.0160996,0.0117443,0.00448329,0.00518102,0.0318139,0.0138525,0.0104642,0.00879447,0.00579874,0.0117538,0.0193377,0.0330302,0.0030433,0.00505245,0.00278993,0.0052086,0.0066244,0,0,0,0,0.00524953
176,0.00182541,0.00560197,0,0,0,0.0232542,0.0283342,0.0182922,0.00333751,0,0,0,0.0121261,0,0.0026768,0.00633529,0.0295789,0.0283682,0.016167,0.00378835,0,0,0.00471332,0.017128,0.00496724,0.00545111,0.00395285,0.0338904,0.00805133,0.0126072,0.00648316,0.0113941,0,0.025654,0,0.012038,0.0217138,0.00217225,0.0265676,0.00728095,0.010699,0.00644861,0.00720649,0,0,0.00814644,0,0.0114384,0.0058514,0.060975,0.0199242,0.016072,0.00973466,0.00465958,0.00541385,0.0304342,0.0117446,0.00967789,0.00872945,0.00646897,0.0111191,0.019168,0.0343286,0.00304971,0.00483583,0.00291124,0.00521388,0.00662553,0,0,0,0,0.00439513
177,0.00188193,0.00551873,0,0,0,0.02308,0.0283261,0.0184373,0.0036416,0,0,0,0.0125621,0,0.00264613,0.00652736,0.0294603,0.0288751,0.0161587,0.00341266,0,0,0.00453566,0.0179377,0.00538824,0.00566358,0.00386293,0.0337099,0.00821021,0.0125423,0.00638382,0.0113652,0,0.0256451,0,0.0124622,0.0217407,0.00210414,0.0258893,0.00728508,0.00892841,0.0066816,0.00718186,0,0,0.00838486,0,0.0114687,0.00613971,0.0610008,0.0184382,0.0160948,0.00756975,0.0048252,0.00563626,0.0287893,0.0096751,0.00904377,0.00857322,0.00713375,0.0101779,0.0183005,0.0346928,0.00311497,0.00457543,0.00294065,0.00516771,0.00657902,0,0,0,0,0.00370148
178,0.00182873,0.00539849,0,0,0,0.0231221,0.0283444,0.0185695,0.00395963,0,0,0,0.0131607,0,0.00257689,0.0068625,0.0293405,0.0293401,0.0162015,0.00308749,0,0,0.00429886,0.0186631,0.00581211,0.00601088,0.00375538,0.0336235,0.00840367,0.0125345,0.00632922,0.0113634,0,0.0259406,0,0.0128379,0.0217814,0.00205622,0.0247365,0.00729893,0.00710395,0.00696546,0.00711308,0,0,0.0087134,0,0.011535,0.00641087,0.0611122,0.0167199,0.0161667,0.00547342,0.00495561,0.00597804,0.0269303,0.0078552,0.00864699,0.00820858,0.00787047,0.00889833,0.016513,0.0337726,0.00328258,0.00436154,0.00289473,0.00502157,0.00653102,0,0,0,0,0.00344326
179,0.00201376,0.00566415,0,0,0,0.0232328,0.0283534,0.0187415,0.00423751,0,0,0,0.0119797,0,0.00308941,0.00607868,0.0291083,0.0298515,0.0163321,0.00268491,0,0,0.00429462,0.0186821,0.00624064,0.00627371,0.00362511,0.0335716,0.00867292,0.012582,0.00631916,0.0113416,0,0.0263796,0,0.0118937,0.0218307,0.00207469,0.0228377,0.00737235,0.00495371,0.00711206,0.00753833,0,0,0.00587862,0,0.0110132,0.00470054,0.0612844,0.0139561,0.016397,0.00383818,0.00473022,0.00505188,0.0252335,0.00661597,0.00819249,0.00712598,0.00885187,0.00665953,0.0134508,0.0315365,0.00195517,0.00337091,0.002176,0.00525084,0.00684589,0,0,0,0,0.00367716
180,0.00203783,0.00561547,0,0,0,0.023334,0.028352,0.0188227,0.00447419,0,0,0,0.012064,0,0.00312358,0.00614084,0.0288543,0.030344,0.0163855,0.00231416,0,0,0.00405435,0.0191373,0.00657536,0.00654577,0.00345053,0.0334999,0.00890784,0.0125612,0.00629915,0.0113484,0,0.0268772,0,0.0119267,0.0218559,0.00216583,0.0200143,0.00746641,0.00360792,0.00729288,0.00780438,0,0,0.00610951,0,0.011121,0.00508784,0.0615302,0.0106115,0.0165485,0.00275152,0.00460272,0.0051724,0.0237434,0.00614119,0.00719244,0.00574316,0.010181,0.00422152,0.00940996,0.0276271,0.00201431,0.00309908,0.00258929,0.00516851,0.0070183,0,0,0,0,0.00413302
181,0.00174645,0.00522538,0,0,0,0.0234621,0.0283331,0.018742,0.00462552,0,0,0,0.0126264,0,0.00291051,0.00652938,0.0285945,0.0307818,0.0162964,0.00184795,0,0,0.00361798,0.0196659,0.0068122,0.00684191,0.00319135,0.0334354,0.00901778,0.0123512,0.00621501,0.0114411,0,0.0275243,0,0.0123275,0.021847,0.00220306,0.0159601,0.00753008,0.0040933,0.0074071,0.00772669,0,0,0.00681681,0,0.0111768,0.00560599,0.0618662,0.00760495,0.0166223,0.00183592,0.00461986,0.00559699,0.0224744,0.0063468,0.00539214,0.00570268,0.0119366,0.00432169,0.00598328,0.0217546,0.00225095,0.00308222,0.00397277,0.00475149,0.00691973,0,0,0,0,0.00438426
182,0.00170634,0.00509971,0,0,0,0.0236477,0.0283092,0.0186401,0.00463556,0,0,0,0.0125458,0,0.00289193,0.00641388,0.0284371,0.031285,0.0161714,0.00128503,0,0,0.00317895,0.0199488,0.00686013,0.00690755,0.00278904,0.0335042,0.00912363,0.0120949,0.00614741,0.0116283,0,0.0282532,0,0.0122504,0.0218398,0.00217133,0.0104407,0.00748179,0.00554962,0.00719689,0.00790921,0,0,0.00640866,0,0.0110005,0.00535742,0.0624305,0.00579293,0.0166943,0.00141247,0.00455515,0.00556173,0.021559,0.00709969,0.00352099,0.00810812,0.0140591,0.00737519,0.00763773,0.0134762,0.00201834,0.00291842,0.00441595,0.00460284,0.00708073,0,0,0,0,0.00434986
183,0.00171326,0.00488101,0,0,0,0.0242055,0.0282916,0.0186764,0.00437067,0,0,0,0.0124165,0,0.00288316,0.00627035,0.0285179,0.0318059,0.0160989,0.000877595,0,0,0.00278279,0.0202593,0.00670368,0.00678512,0.00231983,0.0336194,0.00929696,0.0119404,0.00610962,0.0118499,0,0.029377,0,0.0121573,0.0218341,0.00211014,0.00707494,0.00743545,0.00738057,0.00675299,0.00810644,0,0,0.00604062,0,0.0109269,0.00503353,0.0632095,0.00791717,0.0167331,0.00310405,0.00470016,0.00557617,0.0208866,0.00817833,0.00448146,0.0116265,0.0161953,0.0107491,0.0120571,0.00652401,0.00182329,0.0029154,0.00375302,0.00438547,0.00728275,0,0,0,0,0.00429541
