Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
35,0.0070235,0.0076222,0,0,0,0.0186177,0.033558,0.00724808,0.00160968,0,0,0,0.00815689,0,0.0114952,0.00527029,0.0348532,0.0105406,0.0167707,0.0108045,0,0,0.00416573,0.0218309,0.00459738,0.00812922,0.00671641,0.0308936,0.00670661,0.00713572,0.00492411,0.0111515,0,0.0297183,0,0.00624297,0.0233506,0.00301943,0.00871203,0.00763012,0.00721603,0.00273837,0.0155329,0,0,0.00278887,0,0.0140053,0.00226947,0.0589193,0.00951647,0.0184886,0.0140098,0.00445699,0.0145703,0.00390623,0.0290654,0.00998345,0.00880603,0.00763753,0.0111006,0.0012011,0.00670001,0.0133887,0.0058576,0.00221201,0.00234502,0.00886807,0.0121478,0,0,0,0
36,0.00680675,0.00767874,0,0,0,0.0152335,0.0335466,0.0081274,0.00168559,0,0,0,0.00825154,0,0.0115677,0.00545757,0.035284,0.0126696,0.0165443,0.0120017,0,0,0.00420695,0.0212755,0.0045419,0.00797819,0.00753265,0.029679,0.00635683,0.00651039,0.00473889,0.0106715,0,0.0267803,0,0.00645894,0.0234115,0.00302615,0.00897414,0.00761202,0.00690989,0.00256958,0.0153008,0,0,0.00234956,0,0.0136404,0.00228236,0.0583345,0.00838594,0.0183421,0.0143995,0.00428625,0.014642,0.00430019,0.0289943,0.0095523,0.00893842,0.00708209,0.0107665,0.00144182,0.00676372,0.0120537,0.00552895,0.00180772,0.00232498,0.00893653,0.0118503,0,0,0,0
37,0.00652899,0.00773793,0,0,0,0.0121938,0.0335718,0.00981742,0.00207488,0,0,0,0.00783425,0,0.0115467,0.00526308,0.0358522,0.0151439,0.0163302,0.0127742,0,0,0.00420862,0.0203297,0.00463997,0.0077835,0.00837692,0.0284986,0.00620297,0.00607993,0.00474945,0.0102055,0,0.024964,0,0.00641354,0.0233937,0.00300605,0.00925575,0.0076076,0.00616855,0.00258327,0.0149418,0,0,0.00249531,0,0.0133579,0.00253003,0.0571817,0.00663519,0.018017,0.0143718,0.00418753,0.0144497,0.0043513,0.0282302,0.00942794,0.00930207,0.00622361,0.0103452,0.00159296,0.00638117,0.0109924,0.0052366,0.001648,0.00232682,0.00901896,0.0113313,0,0,0,0
38,0.00633821,0.00784272,0,0,0,0.00992501,0.0335827,0.0120758,0.00270445,0,0,0,0.00738383,0,0.011571,0.00500289,0.0365097,0.0179605,0.016046,0.0133339,0,0,0.00426204,0.0193105,0.00466755,0.00736732,0.00908248,0.0274694,0.00617543,0.00573727,0.00504289,0.00986301,0,0.024078,0,0.00635299,0.0233412,0.00294077,0.00934601,0.00761225,0.00559541,0.00271788,0.0145583,0,0,0.00292002,0,0.0131005,0.00284345,0.0561988,0.00512049,0.0177581,0.0137216,0.00401222,0.0143103,0.00410662,0.0272232,0.00954573,0.00965814,0.00539478,0.0100413,0.00148631,0.00571085,0.00992809,0.00501605,0.00156391,0.00235358,0.0091312,0.0110351,0,0,0,0
39,0.00656725,0.0086781,0,0,0,0.0101898,0.0335351,0.0143766,0.00333202,0,0,0,0.00662817,0,0.0111529,0.00449335,0.0372404,0.0206691,0.0156766,0.0134884,0,0,0.00403962,0.0181326,0.00460351,0.00686952,0.00977538,0.0265129,0.00622462,0.00561802,0.00553024,0.00980772,0,0.0238559,0,0.0058945,0.0233123,0.00295184,0.00985669,0.00756408,0.00562286,0.00282713,0.0152282,0,0,0.00396729,0,0.0144994,0.00395681,0.0561265,0.00443363,0.017631,0.012782,0.00394067,0.0142795,0.00361729,0.0263247,0.00983141,0.00975056,0.00491452,0.00979381,0.00147444,0.00516277,0.00958762,0.00524213,0.00224488,0.00287409,0.0100164,0.011822,0,0,0,0
40,0.00638314,0.00826452,0,0,0,0.0130441,0.0335001,0.0164606,0.00418387,0,0,0,0.00613851,0,0.011302,0.00404332,0.0376879,0.0226357,0.0151629,0.0134423,0,0,0.00420794,0.0170836,0.00430357,0.00656285,0.0101509,0.0261015,0.00636863,0.00565804,0.0060653,0.00979101,0,0.0239259,0,0.00537313,0.0230893,0.00267084,0.0108784,0.00763639,0.00566188,0.00303081,0.0143425,0,0,0.00282611,0,0.0131139,0.00308248,0.0565853,0.00454051,0.0178891,0.0123109,0.00374496,0.0143266,0.00349925,0.0263269,0.00993659,0.00991302,0.00486934,0.00993213,0.0010987,0.00466414,0.0100671,0.00473143,0.00169128,0.00246396,0.00961026,0.0111121,0,0,0,0
41,0.00634575,0.00825808,0,0,0,0.01723,0.0334554,0.0182574,0.0048328,0,0,0,0.00577558,0,0.0114663,0.0039446,0.0379531,0.0229981,0.0147237,0.0137604,0,0,0.00397727,0.016272,0.00398148,0.00649728,0.01066,0.0257478,0.0065498,0.00576068,0.00650311,0.0100658,0,0.025067,0,0.00498386,0.022952,0.00276366,0.0118409,0.00761847,0.00592479,0.00314276,0.0141943,0,0,0.00337333,0,0.0128417,0.00328956,0.0576248,0.0051921,0.0181824,0.0121918,0.00378695,0.0141145,0.00350861,0.0266697,0.00989123,0.0099851,0.00492778,0.0100122,0.00108755,0.00455097,0.0106994,0.0046953,0.00177509,0.00233277,0.00961168,0.0107568,0,0,0,0
42,0.00625214,0.00807866,0,0,0,0.0222389,0.033365,0.0202466,0.0052749,0,0,0,0.00543505,0,0.0113932,0.00369854,0.0379838,0.0231453,0.0143544,0.0140273,0,0,0.00361819,0.0154673,0.00365301,0.00648989,0.0110264,0.0256601,0.00665045,0.005989,0.00698872,0.0106965,0,0.0276075,0,0.0044242,0.0228354,0.00279818,0.0124041,0.00761115,0.00618842,0.00302182,0.0139569,0,0,0.00392106,0,0.0125687,0.00353587,0.0585938,0.0060545,0.0185152,0.0122665,0.00380324,0.0136705,0.00392691,0.0272462,0.00987507,0.0100823,0.0049401,0.0101405,0.00119735,0.00456942,0.0110741,0.00471408,0.00194484,0.00221776,0.00949443,0.0105133,0,0,0,0
43,0.00618274,0.00785732,0,0,0,0.027943,0.0332448,0.0231114,0.00544523,0,0,0,0.00520434,0,0.0112379,0.00326995,0.037743,0.0244657,0.0140351,0.0136531,0,0,0.00322143,0.0146681,0.00324752,0.00638341,0.0108574,0.0259111,0.00672449,0.00704955,0.00793204,0.0116442,0,0.0317386,0,0.00382491,0.0227201,0.00267323,0.0126707,0.00761988,0.00630079,0.0025937,0.0137337,0,0,0.00444522,0,0.0123362,0.00379987,0.0591309,0.00624659,0.0188325,0.012159,0.003742,0.0133088,0.00442758,0.0277839,0.00964855,0.0101773,0.00477865,0.0102218,0.00144104,0.00461792,0.0112999,0.00480574,0.00208536,0.00214517,0.00939568,0.0104204,0,0,0,0
44,0.00614751,0.00768172,0,0,0,0.0326824,0.0331199,0.0264317,0.00547031,0,0,0,0.00508991,0,0.0111051,0.00286781,0.0371901,0.027034,0.013834,0.0129487,0,0,0.00275459,0.0138013,0.00286559,0.00639138,0.0104157,0.0263614,0.00730505,0.0090406,0.00922871,0.0126761,0,0.035752,0,0.00343056,0.0226283,0.00247513,0.0127218,0.00763552,0.00601575,0.002012,0.013581,0,0,0.00479238,0,0.0122004,0.00395771,0.0592538,0.00605302,0.0191147,0.0117898,0.0036125,0.0130664,0.00485489,0.0281398,0.00958734,0.0101287,0.00440607,0.010193,0.00178135,0.00470747,0.0112904,0.00491904,0.002132,0.00204596,0.0093189,0.0100684,0,0,0,0
45,0.006827,0.00871417,0,0,0,0.0353071,0.0330114,0.0293917,0.00536925,0,0,0,0.00604922,0,0.0104813,0.00257248,0.0363961,0.0298306,0.0138055,0.0122858,0,0,0.00213278,0.0126384,0.00288422,0.00673454,0.0100803,0.0266485,0.00827385,0.011138,0.0104743,0.013583,0,0.0380668,0,0.00368149,0.0224895,0.00243416,0.0125371,0.00751946,0.00570192,0.00157092,0.0150178,0,0,0.00511604,0,0.0142603,0.00394299,0.0592945,0.00681728,0.019331,0.0113589,0.00352656,0.0134579,0.00531807,0.0281378,0.0100256,0.00991562,0.00391828,0.00998651,0.00233398,0.00510509,0.0111226,0.00528867,0.002577,0.00251381,0.0104321,0.0111144,0,0,0,0
46,0.00654146,0.00812965,0,0,0,0.0362194,0.0328891,0.0318369,0.00556274,0,0,0,0.00626756,0,0.0103999,0.00254041,0.0352589,0.0324417,0.0137451,0.0113102,0,0,0.00202578,0.0117185,0.00288236,0.00701223,0.00966411,0.0271271,0.00926002,0.0131158,0.0116895,0.0143574,0,0.0389195,0,0.00363015,0.0223443,0.00224454,0.0123875,0.0075473,0.00543818,0.00166874,0.0142142,0,0,0.00259019,0,0.0131384,0.00240673,0.0591869,0.00779533,0.0197866,0.0111918,0.00319339,0.0132491,0.00566814,0.0283173,0.0104704,0.00978679,0.00349304,0.00994592,0.00288909,0.00583577,0.0110653,0.00482249,0.00186519,0.00197142,0.0097063,0.0103567,0,0,0,0
47,0.00627705,0.00804632,0,0,0,0.0362886,0.0327966,0.0333543,0.00570846,0,0,0,0.00585933,0,0.0103417,0.00231261,0.0341592,0.0341348,0.013651,0.0104917,0,0,0.00187106,0.0108651,0.00326236,0.00740003,0.00929268,0.0274448,0.00995887,0.0145303,0.0125687,0.0148632,0,0.0389236,0,0.00345241,0.0222211,0.00235243,0.0124868,0.00753711,0.00548243,0.00201655,0.0140413,0,0,0.00265309,0,0.0130524,0.00222283,0.0593855,0.00852706,0.0201768,0.0108991,0.00296776,0.012929,0.00569164,0.0283546,0.00999152,0.00954365,0.00320321,0.00980751,0.00346506,0.00670656,0.0112384,0.00496197,0.00159912,0.00186243,0.00937106,0.0100699,0,0,0,0
48,0.00595258,0.00796223,0,0,0,0.0359124,0.0327093,0.0337303,0.00580995,0,0,0,0.00592791,0,0.0102763,0.0023556,0.0332062,0.0346569,0.0133953,0.00954982,0,0,0.00193754,0.00991627,0.00384193,0.008145,0.00882243,0.0277091,0.0103878,0.0153383,0.0130206,0.0150749,0,0.0384329,0,0.00373011,0.0221303,0.00229138,0.0127151,0.0075426,0.00554353,0.00243627,0.013828,0,0,0.00279345,0,0.0130005,0.00211735,0.0597562,0.00900276,0.0204916,0.0105579,0.0028594,0.0125548,0.00564214,0.0283407,0.00961081,0.00932615,0.00307955,0.00970499,0.00388915,0.00727181,0.0117435,0.00502786,0.00135223,0.00182938,0.00897137,0.00998497,0,0,0,0
49,0.00562763,0.00793265,0,0,0,0.0351714,0.0326227,0.0331811,0.00596969,0,0,0,0.00634395,0,0.0101258,0.00264388,0.0323647,0.0341904,0.0131957,0.00870025,0,0,0.00199053,0.00881532,0.00429084,0.0088102,0.00849396,0.02795,0.0105427,0.0153804,0.0129059,0.0151275,0,0.0374241,0,0.0041737,0.0220343,0.00215139,0.0130855,0.0075406,0.00546444,0.00280884,0.0136476,0,0,0.00309232,0,0.0129494,0.00215347,0.0601416,0.0093715,0.0207347,0.0104216,0.00285799,0.0122126,0.00555236,0.028253,0.00953122,0.00917135,0.00305363,0.00964628,0.0041361,0.00754857,0.0125535,0.00509418,0.00125015,0.00182366,0.00862098,0.00975856,0,0,0,0
50,0.0053395,0.00796888,0,0,0,0.0342177,0.032551,0.0323846,0.00612615,0,0,0,0.00644304,0,0.0100063,0.00270208,0.0315603,0.0333392,0.0131067,0.00827478,0,0,0.00191665,0.00776856,0.00451934,0.00910703,0.00832292,0.0282002,0.0104176,0.0150755,0.0125315,0.0151559,0,0.0361724,0,0.00439445,0.0218947,0.00204652,0.0136007,0.00752581,0.00540839,0.0030879,0.0135172,0,0,0.00331825,0,0.0128906,0.00225006,0.0603728,0.00981833,0.0209514,0.010377,0.00285106,0.0119458,0.005484,0.0281529,0.00963423,0.00902659,0.00319699,0.00964894,0.00422744,0.00779657,0.0135141,0.00512306,0.00124877,0.00179982,0.0084406,0.0094024,0,0,0,0
51,0.00510867,0.00791019,0,0,0,0.0332131,0.0324343,0.0315691,0.00623622,0,0,0,0.00651831,0,0.00987756,0.00262051,0.0307793,0.0324293,0.013051,0.00807181,0,0,0.00180896,0.00684401,0.00463142,0.00913957,0.00818643,0.028478,0.0101613,0.0146718,0.0120551,0.0152291,0,0.0350816,0,0.0045633,0.0217224,0.00211361,0.0143858,0.00751433,0.00589884,0.00328114,0.0133631,0,0,0.00352343,0,0.0127874,0.00239154,0.0605157,0.0107432,0.0211796,0.0103139,0.00283886,0.0116547,0.00544558,0.0280213,0.00973194,0.00890978,0.00343648,0.00974053,0.00437138,0.00843702,0.0145976,0.00508077,0.00135312,0.00173261,0.0083736,0.00924623,0,0,0,0
52,0.00509441,0.00855963,0,0,0,0.0322955,0.0323371,0.0307762,0.00617283,0,0,0,0.00771618,0,0.00932286,0.00317525,0.0300965,0.0315472,0.0129306,0.00790616,0,0,0.00182871,0.0057291,0.00485171,0.00910678,0.00826564,0.0286387,0.00991499,0.0141445,0.0115036,0.0153456,0,0.0341251,0,0.0053972,0.0215141,0.00210316,0.014976,0.00743629,0.00677351,0.00347786,0.0142479,0,0,0.00817419,0,0.0147261,0.00510479,0.0608591,0.0118427,0.0213193,0.0103087,0.00286235,0.0110901,0.00541215,0.0278572,0.00990275,0.00887006,0.00366915,0.00977579,0.00477026,0.00921361,0.0155129,0.00647427,0.00259816,0.00246825,0.00919888,0.0101255,0,0,0,0
53,0.00494262,0.00757749,0,0,0,0.0316096,0.032247,0.0302962,0.00602917,0,0,0,0.0108763,0,0.00833014,0.00509122,0.0293475,0.0310765,0.0126688,0.00769814,0,0,0.00189382,0.004061,0.00501329,0.00885553,0.00840771,0.0291014,0.0099141,0.0137011,0.0111325,0.015499,0,0.0333759,0,0.00738111,0.0211995,0.00153238,0.0150055,0.0075146,0.00747991,0.00375123,0.0132866,0,0,0.00478639,0,0.0136722,0.00264758,0.0612269,0.0128518,0.0216431,0.0100315,0.00283436,0.0103747,0.00542409,0.027924,0.00995524,0.00877047,0.00394956,0.00996443,0.00536262,0.0101196,0.0166391,0.00488414,0.00187613,0.00197789,0.00842199,0.00914123,0,0,0,0
54,0.00478975,0.00752799,0,0,0,0.0309649,0.0322026,0.0297453,0.00562189,0,0,0,0.0104025,0,0.00836732,0.00494828,0.0286067,0.0307182,0.0124943,0.00773113,0,0,0.00199275,0.00355856,0.00546614,0.00861735,0.00866059,0.029641,0.0098721,0.0131423,0.0105996,0.0158156,0,0.03264,0,0.00701697,0.0211265,0.00147793,0.0157101,0.00750235,0.00835599,0.00399838,0.0132934,0,0,0.00497822,0,0.0137331,0.00266735,0.0616964,0.0137443,0.0220198,0.00979764,0.00278327,0.00997997,0.00539726,0.0278865,0.0100216,0.00863287,0.00440851,0.0100175,0.00625136,0.011343,0.0177015,0.00466758,0.00195373,0.00193718,0.00849615,0.00896901,0,0,0,0
55,0.00465506,0.00747617,0,0,0,0.0303306,0.0321559,0.0291566,0.00520943,0,0,0,0.00987071,0,0.00841807,0.00474225,0.0279776,0.0303923,0.0123423,0.00797438,0,0,0.00202977,0.0033409,0.00618533,0.00829178,0.00884973,0.0302115,0.0097471,0.0125696,0.0098951,0.0162169,0,0.0319764,0,0.00666517,0.0210239,0.00158933,0.0165778,0.00748707,0.00906964,0.00423467,0.013233,0,0,0.0052306,0,0.0137369,0.00271918,0.0621799,0.0146011,0.0224324,0.00951466,0.00271761,0.00949487,0.00534734,0.0278694,0.00998323,0.00846122,0.00498243,0.0100658,0.00710069,0.0125848,0.0190871,0.00454829,0.00207675,0.00182878,0.00857282,0.00878275,0,0,0,0
56,0.00454043,0.00742178,0,0,0,0.0296653,0.0321361,0.0285192,0.00486383,0,0,0,0.00936503,0,0.008525,0.00454131,0.027529,0.0300156,0.0122371,0.00853208,0,0,0.00207504,0.00340746,0.00700013,0.00820471,0.00910423,0.0307885,0.00967162,0.0119593,0.00906824,0.016656,0,0.0315481,0,0.00640463,0.0209486,0.00167895,0.0175839,0.00749393,0.0094635,0.00452898,0.0130988,0,0,0.00551258,0,0.0137373,0.00281172,0.0626261,0.0156988,0.0228411,0.00941959,0.00281761,0.00899718,0.00527797,0.0278041,0.009959,0.00835543,0.00550342,0.0101375,0.00777326,0.013653,0.0206986,0.00455618,0.00218077,0.00171966,0.00855645,0.00853094,0,0,0,0
57,0.00445528,0.00742459,0,0,0,0.029087,0.0320173,0.0278741,0.00464664,0,0,0,0.00877648,0,0.00850497,0.00425662,0.0272201,0.0295893,0.0121764,0.00900253,0,0,0.0021055,0.00371179,0.00769489,0.00851271,0.00952299,0.0313088,0.00973209,0.0113068,0.0083252,0.0171272,0,0.0313297,0,0.006095,0.0208797,0.00175515,0.0187424,0.00748914,0.00962559,0.00488936,0.0129934,0,0,0.00584823,0,0.0137763,0.0029476,0.0629714,0.0167703,0.0232219,0.0096702,0.00308711,0.00865385,0.00520356,0.0276688,0.0100047,0.00829817,0.00594307,0.0101929,0.00823428,0.0145671,0.0224367,0.00472417,0.00228051,0.00164137,0.00849825,0.00832163,0,0,0,0
58,0.0045455,0.00755333,0,0,0,0.02856,0.0317216,0.0269238,0.00456141,0,0,0,0.00796252,0,0.0086229,0.00381474,0.0270694,0.0289375,0.0121897,0.00952525,0,0,0.00210265,0.00397121,0.00833913,0.00890196,0.00984822,0.0318124,0.00992669,0.0106693,0.00744221,0.0178198,0,0.0310394,0,0.00565839,0.0210153,0.00190204,0.0198976,0.00768059,0.00967566,0.00522389,0.0129851,0,0,0.00633757,0,0.0136406,0.00320134,0.0631455,0.0178323,0.0236185,0.0104173,0.00342709,0.00877126,0.00522219,0.0274866,0.01031,0.00847159,0.00635997,0.0103864,0.00863708,0.0153975,0.0239498,0.0051738,0.00247765,0.00172606,0.00852932,0.00829647,0,0,0,0
59,0.00459123,0.00692193,0,0,0,0.0285224,0.0316927,0.0265283,0.00472028,0,0,0,0.0114054,0,0.00738856,0.00580333,0.0270892,0.0288784,0.0120198,0.0105045,0,0,0.00199512,0.00553303,0.00901161,0.0094496,0.0101282,0.0322034,0.0101261,0.0101863,0.0068365,0.0182317,0,0.0312047,0,0.00829361,0.0205532,0.00174493,0.0211317,0.00755532,0.00967333,0.00561969,0.0122296,0,0,0.00573305,0,0.0135298,0.00283424,0.0635004,0.0185417,0.0238595,0.0101341,0.00367788,0.00741519,0.00487337,0.0274544,0.00985127,0.00803655,0.00693979,0.0103501,0.00924947,0.0164004,0.0261601,0.00457739,0.0025087,0.00150262,0.0078006,0.00739818,0,0,0,0
60,0.00456725,0.00677809,0,0,0,0.0284413,0.0316282,0.0262856,0.00494229,0,0,0,0.0110388,0,0.00741319,0.00568119,0.0271949,0.028655,0.0119639,0.0117786,0,0,0.00202811,0.00634323,0.00990343,0.0103255,0.0104394,0.0326254,0.01051,0.00970617,0.00615132,0.0187987,0,0.0313943,0,0.00814482,0.0204951,0.00181738,0.0224587,0.0075589,0.00973654,0.00595236,0.0120651,0,0,0.00592037,0,0.0135611,0.00292373,0.0637482,0.0190412,0.0241622,0.0104803,0.00392625,0.00697731,0.00466818,0.0273674,0.00978029,0.00796825,0.00750824,0.0104713,0.0099491,0.017223,0.0278822,0.00456448,0.00273569,0.0015174,0.00752905,0.00722727,0,0,0,0
61,0.00452903,0.00664902,0,0,0,0.0283871,0.0315885,0.0260339,0.0052581,0,0,0,0.0106501,0,0.00752632,0.00555558,0.0274317,0.0284643,0.0120027,0.0131848,0,0,0.00212578,0.00712366,0.0108512,0.0114307,0.0107777,0.0329597,0.0107766,0.00937367,0.00563258,0.0193588,0,0.0318145,0,0.00784722,0.0204259,0.00189645,0.0237009,0.00752004,0.00966099,0.00630836,0.0120087,0,0,0.00602703,0,0.0135893,0.00296576,0.0640824,0.0192295,0.0244539,0.0109395,0.00418018,0.00669239,0.00448234,0.02731,0.00978939,0.00804973,0.00795862,0.0106108,0.0104792,0.0179213,0.0295874,0.00452828,0.00296552,0.00155869,0.00729922,0.00719147,0,0,0,0
62,0.00435692,0.0066417,0,0,0,0.0282653,0.0315422,0.0255283,0.00558324,0,0,0,0.0102803,0,0.00778245,0.0053964,0.027768,0.0283436,0.0121658,0.0145858,0,0,0.00232107,0.00795416,0.0117371,0.0124544,0.0110263,0.033269,0.0110772,0.00920427,0.00533175,0.0198793,0,0.0320678,0,0.00729622,0.0203589,0.00194551,0.0248732,0.0074088,0.0095906,0.0066688,0.0121012,0,0,0.00610067,0,0.0135529,0.00297284,0.0645248,0.0192712,0.0247282,0.0112922,0.0044047,0.00657343,0.0042928,0.0273159,0.00978152,0.00823606,0.00840963,0.0107407,0.0104102,0.0186243,0.0312069,0.00450369,0.00313769,0.00159101,0.00721174,0.0070734,0,0,0,0
63,0.00419025,0.00676384,0,0,0,0.0283125,0.0314436,0.025031,0.00564939,0,0,0,0.00947699,0,0.00839198,0.00495858,0.028151,0.0281655,0.0122876,0.0157583,0,0,0.00238864,0.0086886,0.0124336,0.0131877,0.011033,0.0335499,0.0113928,0.00896975,0.0052373,0.0203838,0,0.0321362,0,0.00643077,0.0204658,0.0019183,0.0263047,0.00726257,0.00981238,0.00693933,0.0121825,0,0,0.00549831,0,0.012637,0.00359012,0.0649344,0.0192293,0.0249696,0.0118763,0.0046037,0.00701599,0.00421523,0.0274313,0.00993472,0.00850848,0.00891549,0.010861,0.0102718,0.0193123,0.032425,0.00445057,0.00276834,0.00128248,0.00726741,0.00691501,0,0,0,0
64,0.00407099,0.00695018,0,0,0,0.0276081,0.0313192,0.0241964,0.00578959,0,0,0,0.00926706,0,0.00838664,0.00485856,0.0287189,0.0274913,0.0124,0.0169943,0,0,0.00260274,0.00931707,0.0129442,0.0138585,0.0111514,0.0336214,0.0116311,0.0086885,0.00501595,0.0208048,0,0.0312649,0,0.00621045,0.0204985,0.00205035,0.0269875,0.00732427,0.00964301,0.00718896,0.0125706,0,0,0.00642906,0,0.0132045,0.00312998,0.0653716,0.0192293,0.0251125,0.0123243,0.0047216,0.00707071,0.00428414,0.0276354,0.0100773,0.00878033,0.00938632,0.0112169,0.0104072,0.0198017,0.0335661,0.00489149,0.00349027,0.00199788,0.00749255,0.00736534,0,0,0,0
65,0.0043903,0.00630043,0,0,0,0.0266987,0.0313825,0.0234179,0.00591733,0,0,0,0.0104305,0,0.00781203,0.0055924,0.0291507,0.0268138,0.0126485,0.0177665,0,0,0.00287228,0.0109443,0.0130611,0.0142079,0.0108934,0.0335687,0.0114856,0.00849146,0.00491424,0.0207976,0,0.0302181,0,0.00707514,0.0201935,0.00209973,0.0280526,0.00723373,0.00914263,0.00760265,0.0123173,0,0,0.00607537,0,0.0131643,0.0031025,0.066033,0.0188152,0.0252798,0.0122311,0.00478163,0.00551099,0.00416244,0.0278957,0.00984178,0.00871233,0.00957657,0.0111054,0.0104166,0.0200256,0.0352987,0.00421182,0.0029027,0.00140193,0.00679313,0.00690321,0,0,0,0
66,0.00454613,0.00607191,0,0,0,0.0248445,0.0312851,0.0223341,0.00578958,0,0,0,0.0102282,0,0.00792728,0.00557031,0.0295968,0.0259004,0.0129765,0.0183525,0,0,0.0030757,0.0117385,0.0130302,0.0142987,0.0104891,0.0336258,0.011314,0.00817456,0.00447487,0.0207995,0,0.0280262,0,0.00683167,0.0200931,0.00217177,0.0289661,0.0077255,0.00889946,0.0078573,0.0123738,0,0,0.00658663,0,0.0134042,0.00348779,0.066529,0.0186588,0.0254326,0.0125038,0.00484488,0.0048065,0.00418348,0.0282403,0.00980912,0.00885485,0.00985256,0.0112483,0.0105558,0.0203075,0.0363483,0.004227,0.00307044,0.00140875,0.00649379,0.00687506,0,0,0,0
67,0.00447818,0.00610389,0,0,0,0.0221523,0.0311895,0.0207964,0.0055528,0,0,0,0.0101767,0,0.00832615,0.00557614,0.0299284,0.0247752,0.0133869,0.0185911,0,0,0.00333553,0.0124622,0.0127611,0.0139644,0.00992902,0.0337533,0.0110428,0.0078044,0.00402332,0.0206834,0,0.0247234,0,0.00664509,0.0200479,0.0022187,0.0299105,0.00786551,0.00893206,0.00799625,0.0125529,0,0,0.00691227,0,0.0135047,0.00362283,0.0669097,0.0184583,0.0255591,0.0127738,0.00483341,0.00447826,0.00418798,0.028649,0.00966504,0.00904986,0.0103043,0.0114001,0.0108573,0.0206896,0.0370674,0.00440774,0.00320724,0.00142308,0.00647376,0.00698162,0,0,0,0
68,0.00400518,0.00667976,0,0,0,0.0190105,0.0311051,0.0190402,0.00510122,0,0,0,0.0101037,0,0.00855259,0.00549578,0.0302805,0.0234907,0.0137685,0.0190299,0,0,0.00347738,0.013173,0.0123663,0.013691,0.00944818,0.0337183,0.0105764,0.00735793,0.00321035,0.0202522,0,0.0201993,0,0.00645042,0.020196,0.00231505,0.0308372,0.00764684,0.00896781,0.00812553,0.0128777,0,0,0.00640062,0,0.0132531,0.00366632,0.067188,0.0181613,0.0257179,0.0132285,0.00484175,0.00521003,0.00429294,0.0291368,0.00959986,0.00928341,0.0106672,0.011557,0.0110536,0.0209313,0.0377456,0.00465454,0.00284101,0.00116887,0.00703855,0.00724131,0,0,0,0
69,0.00393423,0.00669456,0,0,0,0.0154922,0.0310458,0.0165486,0.00463631,0,0,0,0.0103548,0,0.00832706,0.00559811,0.0306588,0.0209897,0.0142892,0.0185184,0,0,0.00379069,0.013979,0.0115166,0.012887,0.00879264,0.033555,0.00972728,0.00694682,0.00252372,0.0196172,0,0.0151668,0,0.00655411,0.0201867,0.00245437,0.0315358,0.00748308,0.00873713,0.00814756,0.0130753,0,0,0.00646753,0,0.0131178,0.00375464,0.0675153,0.0177037,0.0257617,0.0134987,0.00472354,0.00509954,0.00434761,0.0295777,0.00939258,0.00938957,0.0109199,0.0117229,0.0111369,0.0210782,0.0385746,0.00473994,0.00280161,0.0014901,0.00700931,0.00740117,0,0,0,0
70,0.00380011,0.0065298,0,0,0,0.0125726,0.0309412,0.0135196,0.00400879,0,0,0,0.00993972,0,0.00856811,0.00526704,0.0310262,0.0176556,0.0148118,0.0175263,0,0,0.00398465,0.0140609,0.0105064,0.011958,0.00824867,0.0334887,0.00862753,0.00668686,0.00212846,0.0190199,0,0.0102248,0,0.00605147,0.020231,0.00264035,0.0318281,0.0075783,0.00861086,0.00787261,0.0132524,0,0,0.00754399,0,0.0134031,0.00343641,0.0676975,0.0174514,0.0257142,0.0140248,0.00452788,0.00475957,0.00458986,0.0300417,0.00945383,0.0096763,0.0112613,0.0121435,0.0113757,0.0212732,0.0389717,0.00518215,0.00337249,0.00204111,0.00679344,0.00764641,0,0,0,0
71,0.00420027,0.00617945,0,0,0,0.0117658,0.0309644,0.0108574,0.00331011,0,0,0,0.0106248,0,0.00846842,0.0057238,0.0310573,0.0144139,0.0154945,0.0156985,0,0,0.00428185,0.0151653,0.00927487,0.010836,0.00789038,0.0335038,0.00710619,0.00622865,0.00200215,0.0180942,0,0.00809061,0,0.00642582,0.0201431,0.00267924,0.0328476,0.00751444,0.0085715,0.007801,0.0135188,0,0,0.00723909,0,0.0131507,0.00407602,0.0680098,0.0169493,0.0257161,0.0141709,0.00430546,0.00376634,0.00455746,0.0304064,0.00938131,0.00971697,0.0113505,0.0119979,0.0113556,0.0213033,0.0399015,0.00475055,0.0027408,0.00145203,0.00639788,0.00772853,0,0,0,0
