Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,LEAR,RTHIA,
297,0.0398739,0.0632992,0,0,0,0,0,0,0.0471989,0,0.0275089,0.0595736,0,0.0203911,0,0,0.0509296,0.044256,0.0373719,0.0211278,0.0209165,0.0514041,0.0477365,0.0255991,0.0504253,0.0528077,0.0222763,0.0310107,0.0325123,0.0179433,0.0225067,0.0330223,0.0357168,0.0126224,0.014685,0.0318004,0,0.0188,0.0687783,0.0279989,0,0,0.037327,0,0,0.0299237,0.0559119,0.0287888,0.0385957,0.0123814,0.058131,0.0726618,0.037318,0.0601981,0.0423944,0.0627726,0.0416334,0.0461986,0.0722205,0.0192515,0.0239462,0.00720402,0.0174137,0.0548249,0.0568091,0,0,0,0,0,0,0,0,0.0691449,0
298,0.0396984,0.0633457,0,0,0,0,0,0,0.0442118,0,0.0291899,0,0,0.0199942,0,0,0.0507713,0.0450185,0.0404772,0.0260447,0.0225535,0.0520469,0.0473009,0.0263693,0.0543783,0.0556902,0.0229074,0.028929,0.0304197,0.0162078,0.0213437,0.0381941,0.0361528,0.0125465,0.0146168,0.0340594,0,0.0199462,0.0690227,0.0283461,0,0,0.0372376,0,0,0.0298951,0.0589817,0.0285812,0.0362013,0.0136142,0.0583023,0.072958,0.0369223,0.0601202,0.0440458,0.0620699,0.0410936,0.045696,0.0715628,0.016027,0.0239762,0.00704743,0.0174213,0.0548305,0.0566977,0,0,0,0,0,0,0,0,0.0675338,0
299,0.0391987,0.0631632,0,0,0,0,0,0,0.0427182,0,0.0283161,0.0595068,0,0.0199783,0,0,0.050759,0.0445968,0.0377798,0.0212642,0.022126,0.052039,0.0479724,0.026385,0.0526827,0.052583,0.0216015,0.0310551,0.0332232,0.0187165,0.0226611,0.038202,0.0360235,0.0124888,0.0147853,0.0323315,0,0.0191451,0.0691158,0.0282071,0,0,0.0371257,0,0,0.0296829,0.0557688,0.0287729,0.038083,0.0128719,0.0578703,0.0726568,0.0369783,0.0601873,0.0420442,0.0619837,0.0411297,0.0458564,0.0717893,0.0180148,0.0238294,0.0069075,0.0173456,0.0546093,0.057163,0,0,0,0,0,0,0,0,0.0684646,0
300,0.0390971,0.0632494,0,0,0,0,0,0,0.0398569,0,0.0301909,0,0,0.0196507,0,0,0.0504965,0.0456241,0.0416829,0.0266178,0.0238518,0.0529174,0.0475075,0.0271211,0.0550348,0.055896,0.0226088,0.0299383,0.0308256,0.017129,0.0213455,0.0431736,0.0361722,0.0122904,0.0147107,0.0344434,0,0.0204334,0.0693898,0.0283645,0,0,0.0371728,0,0,0.0296022,0.0591794,0.0286735,0.035154,0.0145075,0.0581331,0.0727755,0.0366419,0.0601113,0.0438302,0.0614993,0.0405593,0.0453997,0.071264,0.0152503,0.0240761,0.00674402,0.017328,0.0546178,0.0575091,0,0,0,0,0,0,0,0,0.0669298,0
301,0.0388676,0.0632435,0,0,0,0,0,0,0.0374274,0,0.0307114,0,0,0.0194071,0,0,0.0502105,0.0459437,0.0423911,0.0269774,0.024181,0.0533941,0.047669,0.0276496,0.0554487,0.0560011,0.0225686,0.0312601,0.0311463,0.0179311,0.0213494,0.0456017,0.0363767,0.012243,0.0146991,0.0349029,0,0.0207591,0.0694586,0.0282157,0,0,0.0369479,0,0,0.0297283,0.0593214,0.0288482,0.0343498,0.0151464,0.0580376,0.072463,0.0365049,0.06008,0.0437765,0.0610537,0.0402624,0.0452464,0.0711844,0.0147102,0.0242992,0.00668156,0.0173046,0.0544894,0.058189,0,0,0,0,0,0,0,0,0.0667204,0
302,0.0387062,0.0631057,0,0,0,0,0,0,0.0352381,0,0.0310205,0,0,0.0190812,0,0,0.0499626,0.0462307,0.0429227,0.0275202,0.0246249,0.0539193,0.0478472,0.027973,0.0562946,0.056052,0.0225051,0.0322788,0.0314949,0.0189833,0.0214483,0.0483672,0.0366181,0.0123359,0.014612,0.0355756,0,0.0210829,0.0695612,0.0280521,0,0,0.0364719,0,0,0.0299964,0.0593906,0.0290732,0.0335397,0.0156665,0.0579483,0.0721425,0.0363154,0.0600271,0.0437297,0.0604674,0.0399988,0.044963,0.0708256,0.0141048,0.0245718,0.00664141,0.0173006,0.0542881,0.0585586,0,0,0,0,0,0,0,0,0.0661127,0
303,0.0386267,0.0629076,0,0,0,0,0,0,0.03393,0,0.0310637,0,0,0.0187081,0,0,0.0498968,0.046511,0.0431521,0.0282915,0.025022,0.0544873,0.0478992,0.0281692,0.0566599,0.0562313,0.0224776,0.0328728,0.0321924,0.0200018,0.0215517,0.0508671,0.0368564,0.0122789,0.0145889,0.0359959,0,0.0213633,0.0696543,0.0279304,0,0,0.035869,0,0,0.0301329,0.0594674,0.0293271,0.0327196,0.0160537,0.0578889,0.0720288,0.0360899,0.0599533,0.0436542,0.0600196,0.0397651,0.044632,0.0701929,0.0136798,0.0247156,0.00656943,0.0173246,0.0540911,0.0582984,0,0,0,0,0,0,0,0,0.0654967,0
304,0.0385085,0.0628116,0,0,0,0,0,0,0.0334183,0,0.0307946,0,0,0.0182237,0,0,0.0500982,0.0467013,0.0429061,0.028753,0.0250322,0.0550293,0.0479255,0.0283596,0.0565867,0.0564383,0.0224268,0.0331801,0.0329662,0.0207847,0.0216319,0.0529502,0.0371361,0.0122834,0.0146331,0.0362685,0,0.0216441,0.0696239,0.027805,0,0,0.0352917,0,0,0.029909,0.0595167,0.0295866,0.0319309,0.0164627,0.057837,0.0718543,0.0359629,0.059921,0.0435912,0.0598274,0.039559,0.0443181,0.0697387,0.0133561,0.0248466,0.00637786,0.0172614,0.054007,0.0583707,0,0,0,0,0,0,0,0,0.0650744,0
305,0.0380789,0.0623928,0,0,0,0,0,0,0.0331435,0,0.0294284,0.0606437,0,0.0181837,0,0,0.0506235,0.0458364,0.0403036,0.0233637,0.0236045,0.0544167,0.0487986,0.0280013,0.0545188,0.053111,0.0203802,0.034934,0.0357721,0.0234574,0.0236539,0.0528065,0.0371254,0.0124715,0.0147847,0.0345546,0,0.0209515,0.0695071,0.0274522,0,0,0.035106,0,0,0.0294965,0.056557,0.0300022,0.0340638,0.0159483,0.0569765,0.071629,0.036095,0.0599912,0.0417654,0.0598719,0.0395538,0.0443564,0.0697738,0.0150519,0.0247949,0.00619394,0.0171792,0.0537533,0.0589713,0,0,0,0,0,0,0,0,0.0659963,0
306,0.0379579,0.0622158,0,0,0,0,0,0,0.0324515,0,0.0293338,0.0607215,0,0.0179507,0,0,0.0510031,0.0460475,0.0401736,0.0239903,0.023563,0.0546768,0.0488958,0.0280844,0.0549073,0.0530834,0.0201673,0.0354895,0.0359645,0.0240539,0.0238057,0.0546701,0.0373604,0.0127062,0.0148507,0.0348258,0,0.021281,0.0693712,0.0274259,0,0,0.0350095,0,0,0.0292364,0.0567558,0.0303085,0.0333843,0.0165302,0.0568232,0.0713416,0.0359678,0.0599837,0.041619,0.0593512,0.0393331,0.0441252,0.0695458,0.0147118,0.0249475,0.00603996,0.0172207,0.0535684,0.0585906,0,0,0,0,0,0,0,0,0.0655799,0
307,0.038049,0.0620178,0,0,0,0,0,0,0.0316714,0,0.0292529,0.0605684,0,0.0178164,0,0,0.0511554,0.0460898,0.0399593,0.0244187,0.0235744,0.054982,0.0488822,0.0279521,0.054922,0.0530765,0.0201163,0.035551,0.0360579,0.0246346,0.0237658,0.0562906,0.0374645,0.0127216,0.0149909,0.0350177,0,0.0215434,0.0692154,0.0274584,0,0,0.0349068,0,0,0.02933,0.0568636,0.0305217,0.0326331,0.0168909,0.0566862,0.0710145,0.0357403,0.0598938,0.0413957,0.0588861,0.0391669,0.0439775,0.0692749,0.0144244,0.0251275,0.00597623,0.0173514,0.0533644,0.0580691,0,0,0,0,0,0,0,0,0.0651489,0
308,0.0382687,0.0618918,0,0,0,0,0,0,0.0308865,0,0.0292215,0.0604388,0,0.0173955,0,0,0.0513061,0.0460975,0.0399352,0.0247363,0.0234692,0.0552753,0.0488804,0.0277647,0.0546397,0.0532604,0.0202513,0.0361896,0.0362353,0.0248552,0.0236479,0.0572946,0.0373843,0.0123468,0.0152602,0.0352525,0,0.0217898,0.0690628,0.0273227,0,0,0.0347546,0,0,0.0296088,0.0569631,0.0306498,0.0317209,0.0172202,0.0564966,0.070734,0.0354197,0.0597316,0.0412301,0.0585125,0.0389947,0.043782,0.0689966,0.0141164,0.0252706,0.00599098,0.0174159,0.0532254,0.0582629,0,0,0,0,0,0,0,0,0.0647655,0
309,0.0383036,0.0621069,0,0,0,0,0,0,0.030036,0,0.0301895,0,0,0.0166081,0,0,0.0512209,0.0472516,0.0417917,0.0315435,0.0242186,0.056246,0.0481381,0.0280534,0.0567561,0.0568622,0.0222276,0.0351689,0.0343577,0.0232314,0.0215421,0.0601676,0.0375997,0.0122427,0.0151858,0.0375203,0,0.0231352,0.0688253,0.0273139,0,0,0.0343536,0,0,0.029845,0.0604757,0.0310333,0.027869,0.0187864,0.0568783,0.070366,0.0349994,0.0596785,0.0431011,0.0578808,0.038498,0.0431272,0.0682063,0.0122896,0.0256124,0.00589172,0.0173782,0.053363,0.0583996,0,0,0,0,0,0,0,0,0.0631016,0
310,0.0373235,0.0617499,0,0,0,0,0,0,0.030067,0,0.0294263,0.0606458,0,0.0164512,0,0,0.0512192,0.0458524,0.0399492,0.0258107,0.0227718,0.0551652,0.0489891,0.0277395,0.0544781,0.0532836,0.0200379,0.0370018,0.0364977,0.0254304,0.023615,0.0585808,0.0375563,0.0123574,0.015271,0.0379953,0,0.0233627,0.0686426,0.0270022,0,0,0.0340055,0,0,0.029855,0.0571201,0.0332066,0.0302122,0.0178406,0.0556375,0.0700234,0.0351355,0.0595263,0.0411049,0.0574575,0.0385331,0.0426315,0.0675548,0.0125778,0.0255619,0.00589576,0.0171964,0.0531795,0.0594822,0,0,0,0,0,0,0,0,0.0642288,0
311,0.0368758,0.0616483,0,0,0,0,0,0,0.0299974,0,0.0293952,0.0601607,0,0.0161736,0,0,0.0509613,0.0455293,0.039896,0.0263699,0.0224804,0.0550904,0.0490428,0.0276183,0.0546523,0.0532263,0.0199382,0.0371087,0.0367296,0.0255728,0.0239583,0.0587511,0.0378258,0.0124031,0.015239,0.0410197,0,0.0254943,0.0684484,0.0269798,0,0,0.0334352,0,0,0.0296351,0.0571649,0.0366444,0.0293297,0.0180855,0.0551799,0.0697847,0.0352767,0.0595656,0.0410961,0.0566468,0.0383514,0.0415323,0.0661743,0.0122872,0.025541,0.00591012,0.016874,0.0530636,0.0600041,0,0,0,0,0,0,0,0,0.0639788,0
312,0.0365377,0.0614724,0,0,0,0,0,0,0.0320419,0,0.0319848,0.0592389,0,0.0156385,0,0,0.0511366,0.0460226,0.0410512,0.0269512,0.0235666,0.0550167,0.0493106,0.0282413,0.0561018,0.0538075,0.0190698,0.0366143,0.0364452,0.0247295,0.0229883,0.0531352,0.038264,0.0119418,0.0147686,0.0363059,0,0.0220489,0.0683953,0.0267216,0,0,0.0329969,0,0,0.0293435,0.0574728,0.034678,0.0281541,0.0176116,0.0544277,0.0695682,0.0337547,0.0590245,0.0403072,0.0589257,0.0405713,0.0441962,0.0681956,0.013274,0.0253528,0.00565434,0.0163475,0.0529141,0.0600645,0,0,0,0,0,0,0,0,0.0626349,0
313,0.036389,0.0612461,0,0,0,0,0,0,0.0323586,0,0.0320655,0.0601444,0,0.015592,0,0,0.051007,0.0459932,0.0410562,0.0272429,0.0233744,0.0546088,0.0493731,0.0284816,0.0556744,0.0535267,0.0188446,0.0364265,0.0364585,0.0248834,0.0231993,0.0529716,0.0385635,0.0117685,0.0146868,0.0369996,0,0.0225138,0.0681874,0.0266324,0,0,0.0326071,0,0,0.0292111,0.0576002,0.0358231,0.0271471,0.0176365,0.0536858,0.0694585,0.0335499,0.059093,0.040038,0.0590741,0.0408024,0.0442124,0.068039,0.0125643,0.0254316,0.00532432,0.0161588,0.0527545,0.0597481,0,0,0,0,0,0,0,0,0.0623052,0
314,0.036261,0.061017,0,0,0,0,0,0,0.0326362,0,0.0320158,0.0608569,0,0.0155979,0,0,0.0509825,0.0458685,0.0408916,0.027732,0.0231926,0.05421,0.0493593,0.0281574,0.0556122,0.0532377,0.0186914,0.0364357,0.0364843,0.0250725,0.0231418,0.0525115,0.0387309,0.0116567,0.0145984,0.0379854,0,0.0229884,0.0680275,0.026584,0,0,0.0323575,0,0,0.0291219,0.0577481,0.0367315,0.0262421,0.0177607,0.0529823,0.0693057,0.0331586,0.0591345,0.0398138,0.05925,0.0409909,0.044251,0.0678516,0.0119675,0.0255649,0.00498208,0.0160434,0.0526196,0.0594995,0,0,0,0,0,0,0,0,0.0619613,0
315,0.0361267,0.0609189,0,0,0,0,0,0,0.0331685,0,0.0320141,0.0610045,0,0.0154044,0,0,0.0511095,0.0455619,0.0405826,0.0281327,0.0228962,0.0539274,0.0492324,0.0273025,0.0567514,0.0529113,0.0185124,0.0365264,0.0363724,0.0252457,0.0232006,0.0517499,0.038929,0.0116945,0.0144228,0.0392372,0,0.0234147,0.0678892,0.0265093,0,0,0.0322635,0,0,0.0292033,0.057871,0.0376613,0.0254277,0.0179582,0.0523877,0.0690915,0.0327142,0.0591111,0.0396356,0.0594196,0.0412018,0.0442864,0.0675867,0.0116425,0.0257911,0.00470625,0.0160081,0.0525808,0.0596398,0,0,0,0,0,0,0,0,0.0616192,0
316,0.0362479,0.0610566,0,0,0,0,0,0,0.031552,0,0.0298284,0.0612081,0,0.0152244,0,0,0.0507162,0.044549,0.0393028,0.0283414,0.0215426,0.0542682,0.0485728,0.0266819,0.0565226,0.0519036,0.0193259,0.03722,0.0366829,0.026291,0.0245723,0.0560208,0.0392425,0.0123224,0.0151181,0,0,0.0357228,0.067642,0.0266921,0,0,0.0320128,0,0,0.0289198,0.0578943,0.0466992,0.0251355,0.0177735,0.0528832,0.0685616,0.0350364,0.0596556,0.0403822,0.0540267,0.0370722,0.0378609,0.0617442,0.0181616,0.0261862,0.00517001,0.0166135,0.0525025,0.0597956,0,0,0,0,0,0,0,0,0.0630278,0
317,0.0357493,0.0608145,0,0,0,0,0,0,0.0336282,0,0.0320737,0.0603744,0,0.0151371,0,0,0.0511719,0.0450248,0.0404954,0.0289151,0.0223913,0.0535127,0.0489869,0.0274027,0.0574876,0.0522582,0.0183049,0.0361043,0.0360466,0.0251739,0.0236367,0.0504418,0.0393767,0.0115472,0.0144724,0.0394597,0,0.024418,0.0678549,0.0263975,0,0,0.0319763,0,0,0.0299042,0.0582262,0.0391466,0.0238543,0.0182713,0.0514953,0.068517,0.0319819,0.0588684,0.039165,0.0595279,0.0413598,0.0440936,0.0671371,0.0107924,0.0264929,0.00443171,0.0159186,0.0525306,0.0598326,0,0,0,0,0,0,0,0,0.0611456,0
318,0.0355266,0.0607665,0,0,0,0,0,0,0.0333636,0,0.0320006,0.0600007,0,0.015254,0,0,0.0507216,0.0449523,0.040155,0.0292449,0.0221789,0.0533147,0.0488157,0.0286222,0.0564953,0.0520003,0.0183223,0.0346261,0.0359462,0.0249135,0.0238697,0.0501058,0.0395432,0.0113478,0.0143761,0.0397509,0,0.0247026,0.0678643,0.0262962,0,0,0.031585,0,0,0.0301782,0.0584156,0.0398359,0.0231206,0.0184152,0.0511528,0.0682357,0.0317105,0.0588328,0.0389281,0.0595277,0.0414528,0.0440765,0.0670127,0.0103557,0.0268034,0.00438436,0.0156782,0.0524504,0.0601101,0,0,0,0,0,0,0,0,0.0608741,0
319,0.0351803,0.0606479,0,0,0,0,0,0,0.0330965,0,0.032125,0.0604778,0,0.0154231,0,0,0.0502316,0.044685,0.0401426,0.029411,0.0221407,0.0531338,0.0486759,0.0294668,0.055662,0.0516205,0.0182631,0.0340351,0.0356918,0.0250269,0.0238614,0.0494734,0.0396925,0.0111921,0.0142487,0.0403903,0,0.024822,0.067887,0.0261942,0,0,0.0310825,0,0,0.0301934,0.0585824,0.0403694,0.0224887,0.018479,0.0508386,0.0680359,0.0315356,0.0588416,0.038761,0.0595742,0.0415746,0.0441053,0.06715,0.00999783,0.0270474,0.00431867,0.0154686,0.0523447,0.0603366,0,0,0,0,0,0,0,0,0.0607066,0
320,0.0348117,0.0605091,0,0,0,0,0,0,0.0331099,0,0.0322043,0.0608974,0,0.0154422,0,0,0.0498665,0.0441385,0.0399306,0.0295612,0.0221184,0.053017,0.048487,0.0296066,0.0554985,0.0513074,0.018227,0.0338993,0.0355478,0.0249808,0.0237216,0.0489585,0.0398278,0.0111204,0.0141596,0.0406773,0,0.0249165,0.0679632,0.0261427,0,0,0.0305488,0,0,0.030039,0.0587834,0.0406736,0.0219244,0.0183332,0.0505836,0.067911,0.031422,0.0587201,0.0385926,0.0596416,0.0416564,0.044036,0.0671628,0.00990315,0.0272011,0.00423883,0.0152978,0.0522681,0.0605431,0,0,0,0,0,0,0,0,0.0606988,0
321,0.0345455,0.0603368,0,0,0,0,0,0,0.033141,0,0.0321964,0.0609484,0,0.0153549,0,0,0.0496619,0.0440518,0.0394006,0.0298139,0.0221035,0.0529155,0.0482039,0.0297734,0.0557111,0.0510879,0.0183166,0.0336927,0.0352673,0.0248963,0.0239969,0.0486816,0.0399854,0.0112067,0.0140646,0.0406349,0,0.0249576,0.0678978,0.0261461,0,0,0.0300417,0,0,0.0297889,0.0590211,0.0409255,0.0213051,0.0181728,0.0503729,0.067832,0.0313863,0.0585975,0.038471,0.0597684,0.0416799,0.0439288,0.0666347,0.0100899,0.0273309,0.00413348,0.015138,0.0522518,0.0607637,0,0,0,0,0,0,0,0,0.0607104,0
322,0.0343361,0.0601753,0,0,0,0,0,0,0.0326985,0,0.0324452,0.0609266,0,0.0151013,0,0,0.0496373,0.0439544,0.0390523,0.0299646,0.02205,0.0528067,0.0478328,0.0301233,0.0556035,0.0509349,0.0185382,0.0333163,0.034766,0.0247481,0.024056,0.0485789,0.0402921,0.0113494,0.0139806,0.0405743,0,0.0248873,0.0677711,0.0262387,0,0,0.0296625,0,0,0.0294845,0.0592645,0.0410244,0.0207334,0.0180271,0.0502118,0.0677515,0.0313932,0.0585408,0.0384289,0.0597752,0.0416074,0.0439059,0.0668458,0.0103789,0.0274399,0.00405083,0.0150107,0.0522118,0.0609653,0,0,0,0,0,0,0,0,0.0607672,0
323,0.0341075,0.0600125,0,0,0,0,0,0,0.0319656,0,0.032753,0.0610417,0,0.0146612,0,0,0.0497624,0.0434411,0.0389445,0.0299966,0.022037,0.0526918,0.0475267,0.0305409,0.0548789,0.0508765,0.0188703,0.0331532,0.0338196,0.0244343,0.0239663,0.0483755,0.0406943,0.0113039,0.0139916,0.0405967,0,0.0247462,0.0676673,0.0263576,0,0,0.0294553,0,0,0.0292288,0.0595424,0.0407646,0.0202447,0.0178969,0.0500755,0.0676154,0.0313537,0.0585269,0.0383431,0.059593,0.0415488,0.0438454,0.0671006,0.010287,0.0275565,0.00401995,0.0149418,0.0521577,0.0609619,0,0,0,0,0,0,0,0,0.0607196,0
324,0.0339505,0.0598633,0,0,0,0,0,0,0.0312114,0,0.0330928,0.0610085,0,0.0143927,0,0,0.0497786,0.043287,0.0389046,0.030028,0.0222562,0.0524882,0.0473259,0.0310432,0.0542424,0.0506859,0.0191482,0.0333608,0.0333095,0.0240724,0.023703,0.0479644,0.0411014,0.0113981,0.0140022,0.0405796,0,0.0245792,0.067545,0.0265251,0,0,0.0293049,0,0,0.02909,0.0598374,0.0406057,0.0197965,0.0177961,0.0498965,0.0673721,0.0312857,0.0584589,0.0382925,0.0594787,0.0415526,0.0437832,0.0672128,0.0100626,0.0277901,0.00402694,0.0149065,0.0520625,0.0607029,0,0,0,0,0,0,0,0,0.0605796,0
325,0.0338307,0.0597352,0,0,0,0,0,0,0.0306935,0,0.0333239,0.0608023,0,0.0143374,0,0,0.0496355,0.0432671,0.0385358,0.0299626,0.0224206,0.0522302,0.0471657,0.0314418,0.0543184,0.050337,0.0194832,0.033502,0.0330165,0.0238881,0.0235469,0.0472165,0.0414588,0.011499,0.0140854,0.0402893,0,0.0245329,0.0673892,0.0267239,0,0,0.0291182,0,0,0.0291089,0.0600889,0.0404501,0.0193927,0.0176839,0.049798,0.0670494,0.031271,0.0583326,0.0382858,0.0594547,0.0415188,0.0436939,0.0669604,0.0100594,0.0280988,0.00407706,0.0149117,0.051909,0.0606233,0,0,0,0,0,0,0,0,0.0604752,0
326,0.0337364,0.0600359,0,0,0,0,0,0,0.0306391,0,0.0333398,0.0602853,0,0.0156472,0,0,0.0489414,0.0432512,0.0376273,0.0297704,0.0223164,0.052219,0.046695,0.0316182,0.0545239,0.0498582,0.0197974,0.0334215,0.0325888,0.0236533,0.0235663,0.0464051,0.041719,0.0154873,0.0105015,0.0403322,0,0.0242838,0.0670552,0.0265372,0,0,0.0283547,0,0,0.029565,0.0599769,0.0399196,0.0192957,0.0176539,0.0498761,0.0663831,0.0314026,0.0580823,0.0381417,0.0594722,0.0415673,0.0437757,0.0670649,0.00997154,0.0287073,0.00621792,0.0145494,0.0520428,0.060871,0,0,0,0,0,0,0,0,0.0604514,0
327,0.0333112,0.0597405,0,0,0,0,0,0,0.0309096,0,0.0332336,0.0604826,0,0.015391,0,0,0.0486659,0.0431691,0.0369165,0.0296447,0.0222995,0.0516048,0.0469274,0.0313841,0.0548613,0.0494868,0.0202573,0.03253,0.0320979,0.0228362,0.0234834,0.045297,0.0418465,0.0140117,0.0115343,0.0399934,0,0.0244032,0.0672115,0.0267658,0,0,0.0285044,0,0,0.0294811,0.0604352,0.0402595,0.0187551,0.0176776,0.0495461,0.0664947,0.0314314,0.058155,0.0382739,0.0591262,0.0414001,0.0436463,0.0671694,0.0100097,0.0285677,0.00503464,0.014448,0.051761,0.0614512,0,0,0,0,0,0,0,0,0.0603182,0
328,0.0331344,0.0596001,0,0,0,0,0,0,0.0318109,0,0.033174,0.0603136,0,0.0145829,0,0,0.0485987,0.0429083,0.03663,0.0294156,0.0222938,0.051281,0.0467575,0.0309591,0.055243,0.0487821,0.0206517,0.0317525,0.0315761,0.0221052,0.0236091,0.0435996,0.041995,0.0109425,0.0143986,0.0395215,0,0.0244252,0.0670431,0.0269361,0,0,0.0280975,0,0,0.0295913,0.0606092,0.0401429,0.0184604,0.0177116,0.049232,0.0664789,0.0315716,0.0580457,0.0383807,0.058941,0.0411683,0.0435733,0.0669739,0.00991683,0.028718,0.0040414,0.0148929,0.0515295,0.0619382,0,0,0,0,0,0,0,0,0.0601436,0
329,0.033214,0.0597147,0,0,0,0,0,0,0.0339643,0,0.032303,0.0595381,0,0.0151353,0,0,0.0483796,0.0437214,0.0353351,0.0296074,0.0239282,0.0507029,0.0470017,0,0.0574023,0.0480324,0.0206159,0.0316986,0.0314199,0.0214617,0.0236569,0.0393752,0.0420512,0.012612,0.0125486,0.03916,0,0.0243457,0.0668319,0.0266746,0,0,0.0276832,0,0,0.0292919,0.0597074,0.0400271,0.0181782,0.017395,0.0480654,0.0661458,0.0321889,0.0580218,0.0381427,0.058708,0.0408786,0.0432973,0.0667595,0.0101154,0.0287218,0.00452594,0.0142339,0.0516582,0.0615659,0,0,0,0,0,0,0,0,0.0605667,0
330,0.0326176,0.059565,0,0,0,0,0,0,0.0353073,0,0.0330582,0.0595746,0,0.0153278,0,0,0.0483004,0.0420167,0.0373154,0.0287204,0.0215969,0.050708,0.0467926,0.0303533,0.0565219,0.0472623,0.0223662,0.0310265,0.0311666,0.0216911,0.0253111,0.0378137,0.0419266,0.0123354,0.0130093,0.0395486,0,0.0242906,0.0663711,0.0270681,0,0,0.0278974,0,0,0.0290339,0.0607476,0.0398252,0.0181686,0.0179465,0.049005,0.0667883,0.0319979,0.0577117,0.0386749,0.0588067,0.0410503,0.0434623,0.0667766,0.00968414,0.0288194,0.00450091,0.0144968,0.0511925,0.0622799,0,0,0,0,0,0,0,0,0.059789,0
331,0.0329403,0.0595549,0,0,0,0,0,0,0.0379643,0,0.032358,0.0583479,0,0.0153605,0,0,0.0482266,0.0425785,0.0368001,0.0291857,0.0226422,0.0502424,0.0468303,0,0.0571953,0.046403,0.0233403,0.030982,0.0319677,0.0211313,0.0262577,0.0321419,0.0420183,0.0120624,0.0132605,0.0393447,0,0.0241757,0.0660166,0.0268262,0,0,0.0276234,0,0,0.0288844,0.0598463,0.0395624,0.0178831,0.0177791,0.0478581,0.0664428,0.0326934,0.0576526,0.0384431,0.0585047,0.0407699,0.0434237,0.0667741,0.0100532,0.0290282,0.00442692,0.014384,0.0511651,0.0620023,0,0,0,0,0,0,0,0,0.0601009,0
332,0.0324678,0.0594046,0,0,0,0,0,0,0.0404323,0,0.0331894,0.0585062,0,0.0154328,0,0,0.0482976,0.0405887,0.0372854,0.0286865,0.0198008,0.0504024,0.0465656,0.0303039,0.0542238,0.0462695,0.0252386,0.0306269,0.0315332,0.0215938,0.0284975,0.0298104,0.0419157,0.0119647,0.0135505,0.0394322,0,0.0240538,0.0654292,0.0270912,0,0,0.0279964,0,0,0.0289904,0.060856,0.0390514,0.0179528,0.0183381,0.048604,0.066996,0.0325839,0.0573691,0.0389639,0.0584971,0.0408241,0.0434861,0.0667512,0.00984001,0.0291983,0.00451792,0.0147909,0.0507232,0.0627404,0,0,0,0,0,0,0,0,0.0593183,0
333,0.0324099,0.0593335,0,0,0,0,0,0,0.0443813,0,0.0336301,0.0585265,0,0.0151528,0,0,0.0485519,0.0399692,0.0367051,0.0291124,0.0191229,0.0502541,0.0465234,0.0322935,0.0525597,0.0460675,0.026798,0.031081,0.0310044,0.0223108,0.0297119,0.0264522,0.0419229,0.0114075,0.0142203,0.0395585,0,0.0238667,0.0648932,0.0269378,0,0,0.0282007,0,0,0.029402,0.0611435,0.0385967,0.0178882,0.018629,0.0484785,0.0672405,0.0329099,0.0571844,0.0392671,0.0582548,0.0406554,0.0433488,0.0666115,0.00996722,0.0293518,0.00430394,0.0153807,0.0504477,0.0628822,0,0,0,0,0,0,0,0,0.0590186,0
334,0.0324974,0.0594491,0,0,0,0,0,0,0.0467367,0,0.0329245,0.0587631,0,0.0151023,0,0,0.0486911,0.0395056,0.0346844,0.0299295,0.0186216,0.0500974,0.04647,0.0329168,0.0510091,0.0463035,0.0281184,0.0316678,0.0312224,0.022587,0.0305496,0.0230929,0.0420333,0.0115197,0.014226,0.0394985,0,0.023587,0.0642403,0.0266476,0,0,0.0283604,0,0,0.0297172,0.0613894,0.0379841,0.0178418,0.0188992,0.0481955,0.0673356,0.0334104,0.0569624,0.0395729,0.0579996,0.0404235,0.0432233,0.0665099,0.0103622,0.0294644,0.00453381,0.0155225,0.0503976,0.0626984,0,0,0,0,0,0,0,0,0.0589344,0
