Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,
126,0.0466209,0.0455008,0,0,0,0,0,0,0.0299421,0,0.027021,0.0478129,0,0,0.0312065,0,0,0.0587177,0.0346143,0.0265502,0.0264496,0.0275343,0.0344667,0.041596,0.0297777,0.0411045,0.0398761,0.024326,0.0463279,0.047895,0.0325835,0.0332544,0.0220709,0.0565418,0.0140358,0.0171227,0.0443706,0,0.0341283,0.0554753,0.0325991,0,0,0.0127994,0,0,0.0246555,0.0484001,0.0450047,0.0201823,0.0253903,0.0327052,0.0690604,0.0358576,0.0607674,0.0541574,0.03313,0.0742818,0.0527521,0.0536301,0.0784713,0.0194158,0.0294806,0.0159313,0.00792642,0.0345214,0.0693441,0,0,0,0,0,0,0,0
127,0.0469729,0.0452519,0,0,0,0,0,0,0.0296841,0,0.0271223,0.0474754,0,0,0.0318609,0,0,0.0586197,0.0347584,0.0266468,0.0264931,0.0274379,0.0347184,0.0423638,0.0297693,0.0411912,0.0398867,0.02442,0.0462931,0.0478802,0.0325444,0.0332091,0.022311,0.0559313,0.014334,0.0169645,0.0442274,0,0.0340486,0.0555066,0.0327448,0,0,0.0125331,0,0,0.0247073,0.0483315,0.0451436,0.0202096,0.0254686,0.0326929,0.0698571,0.0357268,0.060708,0.0541863,0.0330826,0.0743331,0.0528162,0.0536409,0.0784407,0.0197987,0.0295576,0.0163425,0.00783223,0.0343488,0.0695638,0,0,0,0,0,0,0,0
128,0.047416,0.0452492,0,0,0,0,0,0,0.029374,0,0.0272466,0.0474638,0,0,0.0324361,0,0,0.0582903,0.0348788,0.0267889,0.0264559,0.0274489,0.0350548,0.0429952,0.0298065,0.0412333,0.0399061,0.0244717,0.046212,0.0478986,0.0325021,0.0331964,0.0226106,0.0562107,0.0144001,0.0169795,0.0444053,0,0.0338027,0.0554908,0.0329446,0,0,0.0123322,0,0,0.0247619,0.0482808,0.0452017,0.0202444,0.0254854,0.0327882,0.0705492,0.0356238,0.0606118,0.0542525,0.0330365,0.0744052,0.0527962,0.0536753,0.0784801,0.0196508,0.0295312,0.0166746,0.00782269,0.0341906,0.0698779,0,0,0,0,0,0,0,0
129,0.0477661,0.0452134,0,0,0,0,0,0,0.0290166,0,0.0272615,0.047443,0,0,0.0330776,0,0,0.0581398,0.0349722,0.0270086,0.0264336,0.0274265,0.0352507,0.043702,0.0299279,0.0413172,0.0399101,0.0243726,0.0461256,0.0479071,0.0323794,0.033093,0.0228639,0.0561383,0.0142748,0.0169906,0.0450586,0,0.0339668,0.055425,0.0331136,0,0,0.0121001,0,0,0.0248286,0.0482109,0.0452247,0.0202971,0.0255362,0.0328205,0.0712653,0.0355378,0.0605025,0.0542839,0.0329681,0.074524,0.0527832,0.0538005,0.0786082,0.0194857,0.0296553,0.0169329,0.00773085,0.0340062,0.0701099,0,0,0,0,0,0,0,0
130,0.046899,0.0455083,0,0,0,0,0,0,0.0299069,0,0.0266742,0.0476592,0,0,0.0339064,0,0,0.059157,0.0347458,0.0268468,0.0264151,0.027673,0.0354992,0.0451851,0.0300744,0.041507,0.0395802,0.0242111,0.0462768,0.0482258,0.0323243,0.0329518,0.0216122,0.0562347,0.0127832,0.0150947,0.0454788,0,0.035544,0.0551258,0.0327937,0,0,0.0102497,0,0,0.0267815,0.0500178,0.0485255,0.018723,0.0259158,0.033496,0.0715567,0.0339102,0.0591388,0.054463,0.0327806,0.074394,0.0528062,0.0533549,0.0783913,0.0239431,0.0307374,0.0177547,0.00532826,0.0344256,0.070037,0,0,0,0,0,0,0,0
131,0.0481736,0.0448896,0,0,0,0,0,0,0.0293464,0,0.0272659,0.047256,0,0,0.0341611,0,0,0.0582025,0.0351574,0.0276949,0.0267664,0.0275869,0.0351481,0.0454136,0.030448,0.04177,0.0397051,0.0237195,0.0459534,0.0477841,0.0320119,0.0325734,0.0229002,0.0559172,0.0138623,0.0166589,0.0458682,0,0.0345237,0.0552948,0.0332591,0,0,0.0106066,0,0,0.0254517,0.0481835,0.0458402,0.020609,0.0255291,0.0326716,0.0724197,0.0356687,0.0605252,0.0543889,0.0329514,0.0743193,0.0526391,0.0535616,0.0783939,0.0201763,0.0304509,0.0183181,0.00754119,0.0338219,0.0701752,0,0,0,0,0,0,0,0
132,0.0488518,0.044779,0,0,0,0,0,0,0.0287759,0,0.0273074,0.0471901,0,0,0.0348989,0,0,0.0581447,0.0353342,0.027466,0.0265954,0.0275121,0.0356628,0.0457318,0.0302111,0.0416321,0.039766,0.0239886,0.0459676,0.0476675,0.0321838,0.0329446,0.0236571,0.0555233,0.014049,0.0169694,0.0451789,0,0.0341279,0.0553067,0.0337444,0,0,0.0104517,0,0,0.0253376,0.0480688,0.0454022,0.0204635,0.0256261,0.0329964,0.0727533,0.035327,0.060537,0.0543123,0.0326887,0.0746276,0.0528128,0.0538601,0.0787359,0.0196084,0.0301614,0.0187288,0.00821082,0.0334793,0.0705744,0,0,0,0,0,0,0,0
133,0.0487049,0.0446911,0,0,0,0,0,0,0.0289666,0,0.0273036,0.0472468,0,0,0.0351772,0,0,0.0581662,0.0354648,0.0279392,0.0267304,0.0274176,0.0355865,0.0466056,0.0305224,0.041967,0.0397483,0.0235798,0.0458147,0.0476266,0.0319335,0.0325592,0.0234912,0.055588,0.0139409,0.0169453,0.0454591,0,0.0343287,0.0552086,0.0339583,0,0,0.00960715,0,0,0.0257781,0.047952,0.0456966,0.0207826,0.0255027,0.0328795,0.0731571,0.0356715,0.0606963,0.0541968,0.0326896,0.0743784,0.052661,0.0536516,0.0784522,0.0200134,0.0306276,0.0195026,0.00828037,0.0334895,0.0704314,0,0,0,0,0,0,0,0
134,0.0489916,0.0445765,0,0,0,0,0,0,0.028563,0,0.0273481,0.0471663,0,0,0.0356408,0,0,0.0580088,0.0355592,0.0278803,0.0264937,0.0272254,0.0358627,0.0472285,0.0303511,0.0419492,0.0398819,0.0237736,0.0458045,0.047646,0.0320252,0.0326925,0.0238968,0.0552216,0.0141912,0.0170531,0.045483,0,0.0342313,0.0551307,0.0342496,0,0,0.00926551,0,0,0.0259845,0.0479852,0.0454899,0.0206882,0.0255504,0.0330555,0.0732196,0.0354992,0.0606247,0.0541698,0.0325383,0.0745101,0.0527836,0.0538271,0.0786224,0.0195528,0.0306876,0.0200819,0.00866685,0.0332557,0.0706457,0,0,0,0,0,0,0,0
135,0.0493461,0.044608,0,0,0,0,0,0,0.0284238,0,0.0273599,0.0470786,0,0,0.0361932,0,0,0.0578785,0.0356882,0.0279296,0.0265047,0.0271814,0.0361265,0.0478538,0.0303313,0.0420806,0.0399201,0.0239332,0.0457927,0.0476533,0.0320528,0.032757,0.0242063,0.0550171,0.0143192,0.0170746,0.0455967,0,0.0342065,0.0550688,0.0345632,0,0,0.00890336,0,0,0.0262293,0.0479469,0.0454186,0.0206825,0.0255734,0.0331483,0.0738254,0.0354268,0.0605992,0.0540124,0.0324169,0.0746084,0.0529218,0.0539114,0.0787274,0.0192413,0.030863,0.0205514,0.00900906,0.033024,0.0708191,0,0,0,0,0,0,0,0
136,0.0497431,0.0446149,0,0,0,0,0,0,0.0283357,0,0.0273701,0.0471589,0,0,0.0367255,0,0,0.0577672,0.0357594,0.0280211,0.02655,0.0272454,0.0363796,0.0483979,0.0303644,0.0423119,0.0399223,0.0240756,0.0457607,0.0476339,0.0320189,0.0327782,0.0243577,0.055192,0.0143775,0.0171004,0.0456847,0,0.0339641,0.055015,0.0348947,0,0,0.00852562,0,0,0.0264546,0.0479285,0.0454615,0.0207065,0.0256011,0.0332689,0.0742577,0.0353596,0.0605731,0.0539148,0.032322,0.0746579,0.0530413,0.0539475,0.0787694,0.0191886,0.0311307,0.0208998,0.00930756,0.0328385,0.0709878,0,0,0,0,0,0,0,0
137,0.0500508,0.0445966,0,0,0,0,0,0,0.0283596,0,0.027372,0.0469618,0,0,0.0372081,0,0,0.0576312,0.0357914,0.0282027,0.0266878,0.0273464,0.0365229,0.0488973,0.0304961,0.0425249,0.0399111,0.0240134,0.0457099,0.0476048,0.0319373,0.032702,0.0243668,0.055787,0.0144084,0.0171482,0.0458242,0,0.0337067,0.0549341,0.0351223,0,0,0.00812763,0,0,0.0267496,0.0479339,0.0456402,0.0207551,0.0256189,0.0333651,0.0743809,0.0353989,0.0605843,0.0539217,0.0322966,0.0746296,0.0529707,0.053918,0.0787093,0.0192612,0.0314711,0.0213391,0.00949756,0.0327059,0.0710722,0,0,0,0,0,0,0,0
138,0.0503402,0.0444568,0,0,0,0,0,0,0.0284223,0,0.0273863,0.046641,0,0,0.0375998,0,0,0.0575947,0.0358582,0.0283203,0.0266404,0.0272767,0.0367095,0.0493747,0.0305636,0.0425581,0.0398939,0.0239842,0.0456697,0.0475362,0.0319285,0.0326405,0.024494,0.0559987,0.014561,0.0172083,0.0458631,0,0.0336428,0.0548787,0.03524,0,0,0.0078934,0,0,0.0269623,0.0479663,0.045713,0.0207368,0.0256649,0.033511,0.0746409,0.0354644,0.0605389,0.0539723,0.0323432,0.0746547,0.0529599,0.0540002,0.0787473,0.0193925,0.0315934,0.0217135,0.00968917,0.0325353,0.071166,0,0,0,0,0,0,0,0
139,0.0505093,0.0443464,0,0,0,0,0,0,0.0285077,0,0.0273981,0.0465979,0,0,0.0380148,0,0,0.057475,0.0359001,0.0283876,0.0265936,0.0270982,0.0369675,0.0498222,0.0305523,0.0424956,0.0398959,0.0240114,0.0456366,0.0474328,0.0319897,0.0326706,0.0246821,0.0557886,0.0147763,0.0171912,0.0458361,0,0.0336862,0.0548362,0.0352989,0,0,0.007764,0,0,0.0269539,0.0480042,0.0457196,0.0207001,0.025736,0.0336863,0.0749657,0.0354198,0.0604955,0.0540002,0.0323409,0.0746679,0.0530367,0.0541265,0.0788299,0.0193883,0.0315539,0.0219262,0.00983963,0.0325,0.0713029,0,0,0,0,0,0,0,0
140,0.0502622,0.0444135,0,0,0,0,0,0,0.0287505,0,0.0273646,0.0466898,0,0,0.0384314,0,0,0.0573993,0.0359571,0.0286137,0.0265315,0.0270422,0.0370142,0.0503787,0.030638,0.0425897,0.0398916,0.0238771,0.0455913,0.0473703,0.031916,0.0325935,0.024556,0.0555418,0.0146625,0.0171243,0.0460135,0,0.0338473,0.0547929,0.0348411,0,0,0.00841878,0,0,0.027614,0.0480071,0.0458592,0.0206629,0.0257529,0.0336917,0.075684,0.0350367,0.0605243,0.0539586,0.0322894,0.0746123,0.0530993,0.0541047,0.0787754,0.0194944,0.0324947,0.0209455,0.00998704,0.0325447,0.071319,0,0,0,0,0,0,0,0
141,0.0505078,0.0443614,0,0,0,0,0,0,0.0286273,0,0.0273397,0.0465289,0,0,0.0387291,0,0,0.0573034,0.035925,0.028631,0.0264198,0.0270616,0.0371989,0.0510682,0.0306626,0.0426827,0.0398668,0.0238344,0.0456138,0.0473159,0.0319243,0.0327013,0.0247239,0.0551933,0.0146423,0.0170867,0.0459849,0,0.033889,0.0546596,0.0352162,0,0,0.00767244,0,0,0.0271336,0.0480774,0.0459489,0.0207176,0.0257638,0.0338824,0.0754403,0.0349522,0.0605555,0.0539937,0.0322538,0.0746105,0.053152,0.0541002,0.0788142,0.0193167,0.031767,0.0219963,0.0100099,0.0325782,0.0714291,0,0,0,0,0,0,0,0
142,0.0504307,0.044286,0,0,0,0,0,0,0.0287126,0,0.0273251,0.0464936,0,0,0.0390155,0,0,0.0571458,0.0359623,0.0287248,0.0265212,0.027131,0.0372219,0.0518602,0.0308337,0.0426991,0.0398067,0.0238136,0.0455966,0.047329,0.0318451,0.0326515,0.0245784,0.0553474,0.0144839,0.017058,0.046069,0,0.0339491,0.0545721,0.0352664,0,0,0.00759071,0,0,0.02721,0.048066,0.0460815,0.0207568,0.0257459,0.0338575,0.0755466,0.0351266,0.0605009,0.0539568,0.0322571,0.074557,0.053126,0.0540428,0.0787697,0.0192801,0.0317276,0.0221328,0.0098656,0.0325894,0.0713768,0,0,0,0,0,0,0,0
143,0.0505234,0.0442364,0,0,0,0,0,0,0.0286547,0,0.0273829,0.046593,0,0,0.0392232,0,0,0.0569395,0.0359702,0.0286757,0.0265612,0.0271196,0.037403,0.0523573,0.0309103,0.0425683,0.039841,0.0240226,0.0455363,0.0473068,0.0318501,0.0326785,0.0245138,0.0554539,0.0143638,0.017145,0.0459636,0,0.0337885,0.0545128,0.0354148,0,0,0.00768574,0,0,0.0271684,0.0481225,0.0460545,0.0207148,0.0257922,0.0340331,0.0756471,0.0350689,0.0603551,0.053954,0.0322942,0.0746143,0.0531751,0.0540537,0.0787844,0.0190334,0.0315718,0.0220383,0.00983761,0.0324679,0.0713604,0,0,0,0,0,0,0,0
144,0.0505593,0.0440099,0,0,0,0,0,0,0.0286221,0,0.0274436,0.0466437,0,0,0.0392574,0,0,0.0567215,0.0359827,0.0286703,0.0264253,0.0271855,0.0375663,0.0527728,0.0309195,0.0424412,0.039859,0.0241325,0.0454802,0.0472619,0.0318716,0.0326863,0.0243866,0.0555471,0.0142366,0.0171743,0.0459293,0,0.0336661,0.05445,0.0355389,0,0,0.00775292,0,0,0.0270683,0.0481694,0.045993,0.0206981,0.0258,0.0342132,0.0759096,0.0350464,0.0602315,0.0539414,0.0323277,0.0745688,0.0532794,0.0540146,0.0787631,0.0188176,0.0313892,0.0218218,0.00969128,0.0324236,0.0713646,0,0,0,0,0,0,0,0
145,0.0505854,0.0438414,0,0,0,0,0,0,0.0285391,0,0.0275181,0.0465713,0,0,0.0392266,0,0,0.0565286,0.0359658,0.0286733,0.0263657,0.0271144,0.0376811,0.0530246,0.0308572,0.0423118,0.0398629,0.0242446,0.0455021,0.047279,0.0318962,0.0327237,0.0242602,0.055662,0.0141256,0.0171417,0.0458655,0,0.0336672,0.0543776,0.0356911,0,0,0.00782965,0,0,0.0268323,0.0482436,0.0459781,0.0206431,0.0257928,0.0343658,0.0761276,0.0350793,0.0602125,0.0539338,0.0323649,0.074536,0.0531094,0.0540106,0.078791,0.0186721,0.0310244,0.0215607,0.00948556,0.0322428,0.0713976,0,0,0,0,0,0,0,0
146,0.0505157,0.0436534,0,0,0,0,0,0,0.0286696,0,0.0275362,0.0465565,0,0,0.0390212,0,0,0.0563408,0.0359259,0.0288541,0.0263406,0.0270923,0.0376439,0.0531932,0.0309944,0.0423824,0.0397925,0.0241793,0.0454865,0.047324,0.0317829,0.032585,0.024013,0.055818,0.0138984,0.017017,0.0458975,0,0.0337825,0.0542228,0.0358599,0,0,0.00788128,0,0,0.0266395,0.0483389,0.0460896,0.0206177,0.0258061,0.0343659,0.0762299,0.0352369,0.0602122,0.0539024,0.0325231,0.0744233,0.0529976,0.0539377,0.0786721,0.0187616,0.0306997,0.0213199,0.00909406,0.0320431,0.0713604,0,0,0,0,0,0,0,0
147,0.0504743,0.0434091,0,0,0,0,0,0,0.0287777,0,0.0275455,0.0465967,0,0,0.0387034,0,0,0.0560619,0.0359896,0.0290124,0.0264351,0.0270917,0.0377722,0.0531746,0.0309854,0.0426343,0.0398398,0.0241619,0.0453248,0.0471741,0.0316051,0.0324659,0.0240651,0.0557936,0.0138473,0.0169848,0.0458526,0,0.0337997,0.0542502,0.0360142,0,0,0.00804723,0,0,0.026464,0.0484321,0.0462049,0.0206088,0.0258133,0.0344478,0.0761345,0.035302,0.0602368,0.0539628,0.0326673,0.0742883,0.0529641,0.0538383,0.0785311,0.0186664,0.0305505,0.0209669,0.0084031,0.0320593,0.0712853,0,0,0,0,0,0,0,0
148,0.0501042,0.0429845,0,0,0,0,0,0,0.0289853,0,0.0273783,0.046687,0,0,0.0384547,0,0,0.0563603,0.0359235,0.0289572,0.0262787,0.0272398,0.0378329,0.0532743,0.030883,0.0426569,0.0396229,0.0242317,0.0453799,0.0472711,0.0316609,0.032441,0.0238106,0.0559234,0.0132278,0.0162746,0.0458477,0,0.0341009,0.0541786,0.0359511,0,0,0.00809618,0,0,0.0266354,0.0488324,0.0468678,0.0201235,0.0259107,0.0345842,0.0762288,0.0349416,0.0598946,0.0538603,0.0325634,0.074267,0.0530471,0.053773,0.0785178,0.0195269,0.0307806,0.0204843,0.00730553,0.0320822,0.0713972,0,0,0,0,0,0,0,0
149,0.049916,0.0430688,0,0,0,0,0,0,0.0291462,0,0.0272961,0.0470247,0,0,0.0380732,0,0,0.0562473,0.0359402,0.0290233,0.0263344,0.0271548,0.0381232,0.0530938,0.030718,0.0427275,0.0397262,0.0243999,0.0451909,0.04707,0.0315002,0.0323451,0.0236899,0.0561037,0.0129749,0.0159377,0.0458178,0,0.0343353,0.0543301,0.0357425,0,0,0.00828889,0,0,0.0266448,0.0492421,0.0476113,0.0198894,0.0259001,0.0348677,0.0759898,0.034751,0.0598851,0.0540824,0.0326445,0.0740904,0.0529212,0.0535355,0.0783346,0.0201772,0.0308916,0.0201901,0.00653289,0.032252,0.0713184,0,0,0,0,0,0,0,0
150,0.0493916,0.0430875,0,0,0,0,0,0,0.0292343,0,0.0271219,0.0471603,0,0,0.037674,0,0,0.0567259,0.0357291,0.0286648,0.0261011,0.0273153,0.03831,0.0530998,0.0305728,0.042535,0.0395549,0.0247248,0.0453975,0.0472947,0.0316914,0.0325363,0.0232741,0.0564215,0.0121405,0.0147867,0.0455136,0,0.0347866,0.054165,0.0354685,0,0,0.00847605,0,0,0.0266549,0.0502228,0.048912,0.0190065,0.0261786,0.0352712,0.0759853,0.0340113,0.0592579,0.0540678,0.0325741,0.0742137,0.0530867,0.0534662,0.0783503,0.0218819,0.0307679,0.0200341,0.00607912,0.0323343,0.0715329,0,0,0,0,0,0,0,0
151,0.0496659,0.0431241,0,0,0,0,0,0,0.0287887,0,0.0274733,0.0464957,0,0,0.0367229,0,0,0.0555909,0.0362364,0.0290531,0.0258479,0.0271901,0.0387281,0.052801,0.0305585,0.0421929,0.0396957,0.0251761,0.0452983,0.0470969,0.0316788,0.0325724,0.0241694,0.0557048,0.0138086,0.0161586,0.0459308,0,0.0339129,0.0544619,0.0357113,0,0,0.00915124,0,0,0.0272663,0.0486222,0.0466549,0.0196317,0.0258408,0.0349675,0.0756224,0.0349172,0.0603152,0.0538074,0.0324549,0.0743783,0.0530386,0.0537624,0.0784934,0.0184259,0.0305215,0.0188647,0.00459016,0.0323657,0.0716186,0,0,0,0,0,0,0,0
152,0.0485605,0.0431349,0,0,0,0,0,0,0.0295884,0,0.0269662,0.0469839,0,0,0.0362566,0,0,0.0568339,0.0356783,0.0286135,0.0257893,0.0274978,0.0383545,0.0530891,0.0306733,0.0425374,0.0392639,0.0249019,0.0453991,0.0474628,0.0316917,0.0324606,0.022779,0.05625,0.0116,0.0136697,0.0456126,0,0.0350906,0.0540359,0.0352169,0,0,0.00872261,0,0,0.0273465,0.0507278,0.0498083,0.0184162,0.0262712,0.0353757,0.0758433,0.0335763,0.058868,0.0538792,0.032585,0.0742743,0.0531323,0.0533023,0.0782594,0.0228565,0.0309837,0.0191771,0.00406672,0.0327313,0.071686,0,0,0,0,0,0,0,0
153,0.0489709,0.0431298,0,0,0,0,0,0,0.0292908,0,0.0273805,0.0466629,0,0,0.035202,0,0,0.0554153,0.0361024,0.0292108,0.025685,0.0272412,0.0386916,0.0526187,0.0305411,0.0422876,0.0396048,0.0250637,0.0448962,0.0470424,0.0314253,0.032238,0.023565,0.0558357,0.013141,0.0151007,0.0461159,0,0.0340559,0.054466,0.0355718,0,0,0.00939801,0,0,0.0276022,0.0492333,0.0476312,0.0193454,0.025918,0.0350834,0.075067,0.0346548,0.0598071,0.0537905,0.0327037,0.0741958,0.0529571,0.053423,0.0781866,0.0195016,0.0305814,0.0182109,0.00270117,0.0328953,0.0715354,0,0,0,0,0,0,0,0
154,0.0482751,0.0433863,0,0,0,0,0,0,0.0297381,0,0.0268152,0.0471207,0,0,0.034684,0,0,0.0561162,0.0357039,0.0285344,0.0255433,0.0272971,0.038801,0.052524,0.0304035,0.0423848,0.0394529,0.0250909,0.044739,0.0472418,0.031504,0.0324309,0.0226208,0.0562997,0.0115337,0.0129594,0.0456834,0,0.0351361,0.0544173,0.0351785,0,0,0.00975427,0,0,0.0265641,0.0514747,0.0506241,0.018107,0.0263507,0.0357634,0.0747208,0.0330096,0.0584344,0.0541074,0.0327818,0.074138,0.0530724,0.0530743,0.0780552,0.0235706,0.0304466,0.01877,0.00354141,0.0333007,0.0717096,0,0,0,0,0,0,0,0
155,0.0486607,0.0431584,0,0,0,0,0,0,0.0292979,0,0.0272554,0.0467455,0,0,0.033648,0,0,0.0550652,0.0359824,0.0290852,0.0255531,0.0271031,0.0387249,0.0519998,0.0304559,0.0422069,0.039543,0.0251692,0.0445123,0.0469567,0.0313103,0.0322687,0.0235481,0.0559357,0.0125368,0.0136323,0.0460312,0,0.0342244,0.0546539,0.0354938,0,0,0.010347,0,0,0.0268748,0.0501014,0.0484568,0.0190146,0.0260871,0.0352494,0.0749292,0.0339531,0.059401,0.0540439,0.0329246,0.0741806,0.0530369,0.0533398,0.0780712,0.0203862,0.0302914,0.0180802,0.00215765,0.0332766,0.0717596,0,0,0,0,0,0,0,0
156,0.0491439,0.0428207,0,0,0,0,0,0,0.0288062,0,0.0276078,0.0462459,0,0,0.0328581,0,0,0.054555,0.0361191,0.0291351,0.025291,0.0269173,0.0390122,0.0513475,0.0304686,0.0419213,0.0395345,0.0254508,0.0447894,0.0468785,0.0313801,0.0323466,0.0242169,0.0558108,0.0130713,0.0138014,0.0461543,0,0.0335946,0.0545739,0.0357813,0,0,0.011385,0,0,0.0258953,0.0492929,0.0470923,0.0192544,0.0261066,0.0352092,0.0752868,0.0343024,0.0597455,0.053829,0.0329017,0.074468,0.0532545,0.0537376,0.0783757,0.0185325,0.0296691,0.0174731,0.00238733,0.033114,0.072074,0,0,0,0,0,0,0,0
157,0.0490813,0.0422788,0,0,0,0,0,0,0.0289735,0,0.0273781,0.0466434,0,0,0.0322792,0,0,0.0551087,0.0358659,0.0289258,0.0255258,0.026742,0.0386733,0.0509776,0.0305887,0.0422482,0.0393784,0.0250652,0.0448621,0.0468982,0.0312954,0.0321939,0.0241929,0.0561013,0.0118195,0.0123095,0.0458505,0,0.0340493,0.0543794,0.035524,0,0,0.0116989,0,0,0.0246051,0.0499338,0.0484493,0.0190512,0.0262462,0.0351949,0.0761449,0.0342837,0.0594011,0.053913,0.0330881,0.0743437,0.0532429,0.0535186,0.0782326,0.0200864,0.0294653,0.017375,0.00326619,0.0329804,0.0723162,0,0,0,0,0,0,0,0
158,0.0490736,0.0413161,0,0,0,0,0,0,0.0289555,0,0.0274842,0.0462012,0,0,0.0313302,0,0,0.0550323,0.0359365,0.0290495,0.0253756,0.027179,0.0383353,0.050882,0.0308963,0.0421499,0.0389661,0.0248672,0.0450029,0.0472081,0.0313607,0.0320411,0.0242684,0.0559543,0.0113016,0.0118343,0.0463201,0,0.0339737,0.0541128,0.0354834,0,0,0.012316,0,0,0.0235885,0.0492336,0.0477154,0.0192751,0.0262073,0.0347016,0.0769474,0.0348838,0.059588,0.053462,0.0330621,0.0743987,0.0533302,0.0536632,0.0782935,0.0192989,0.0293762,0.0164914,0.00387564,0.0326101,0.0726862,0,0,0,0,0,0,0,0
159,0.0493085,0.0408473,0,0,0,0,0,0,0.0288638,0,0.0279732,0.0462551,0,0,0.0299617,0,0,0.0541548,0.0358066,0.0293633,0.0253761,0.0271659,0.0384542,0.0504883,0.0307756,0.0423256,0.0391021,0.0246721,0.044606,0.0470732,0.031116,0.0317625,0.0241936,0.0553029,0.0112574,0.0115535,0.0463445,0,0.0335306,0.0540826,0.0357349,0,0,0.013484,0,0,0.022323,0.0492575,0.0473049,0.0195133,0.0264379,0.0348432,0.0771677,0.0351431,0.0596737,0.0535071,0.0334121,0.0744204,0.0534276,0.0537073,0.0781855,0.0187861,0.0290626,0.0160071,0.00464024,0.0325528,0.0727644,0,0,0,0,0,0,0,0
160,0.0493884,0.0405033,0,0,0,0,0,0,0.0285826,0,0.0278843,0.0462001,0,0,0.0289144,0,0,0.0537306,0.0359076,0.0290298,0.0251531,0.0271377,0.0388197,0.0502801,0.0306601,0.0421842,0.0391515,0.0249903,0.0444983,0.0469877,0.0312186,0.0319245,0.0246032,0.0548304,0.0113261,0.0104636,0.0462784,0,0.0334665,0.0542941,0.0356217,0,0,0.0143381,0,0,0.021834,0.0492763,0.0474056,0.0192979,0.0264183,0.0350067,0.0775768,0.0347264,0.0596241,0.0534896,0.0332191,0.0744587,0.0533419,0.0536762,0.078291,0.0184369,0.0285518,0.0159431,0.00452594,0.0322359,0.0730974,0,0,0,0,0,0,0,0
161,0.0491734,0.0402257,0,0,0,0,0,0,0.0285371,0,0.0280146,0.0462688,0,0,0.0276021,0,0,0.0541984,0.0357656,0.0290338,0.0249983,0.0271851,0.0389922,0.0502956,0.0305528,0.0421427,0.0390834,0.0249459,0.0444186,0.0468957,0.0311419,0.0317223,0.0245828,0.0545826,0.0115869,0.0096893,0.0462586,0,0.0333561,0.0542959,0.0354737,0,0,0.0150373,0,0,0.0216991,0.0493832,0.0474984,0.0192327,0.0264165,0.0351716,0.077954,0.0346258,0.0595617,0.0534117,0.0333221,0.0743108,0.0532624,0.0535431,0.0781499,0.0185292,0.0284066,0.0160032,0.00429562,0.0322098,0.0732742,0,0,0,0,0,0,0,0
162,0.0489512,0.0400729,0,0,0,0,0,0,0.0283805,0,0.027862,0.0461569,0,0,0.0266123,0,0,0.0552261,0.0357071,0.0288193,0.0249245,0.0272052,0.0394351,0.0503034,0.0304883,0.0419083,0.0390373,0.0250652,0.0444127,0.0467031,0.0311368,0.0317428,0.0248983,0.054306,0.0119037,0.00959571,0.0461634,0,0.0332496,0.0543202,0.0352708,0,0,0.0156528,0,0,0.0214568,0.0494022,0.047553,0.0190313,0.0261965,0.0354248,0.0783401,0.0344469,0.0595593,0.0533712,0.0333277,0.0742272,0.0530933,0.0534294,0.0781051,0.0182776,0.0283896,0.0157636,0.00444246,0.0324044,0.0734983,0,0,0,0,0,0,0,0
163,0.0484726,0.0401878,0,0,0,0,0,0,0.0284268,0,0.0278437,0.046038,0,0,0.0253162,0,0,0.0560449,0.0355277,0.0288346,0.0248977,0.0272733,0.0398079,0.0505521,0.0304739,0.0418954,0.0389647,0.0249208,0.0443084,0.0465229,0.0309853,0.0317198,0.0249725,0.0538629,0.0119144,0.00987755,0.0460506,0,0.0331032,0.0541047,0.0351268,0,0,0.0160056,0,0,0.0212217,0.0495966,0.0476757,0.0188426,0.0260715,0.0357551,0.078896,0.0345555,0.059504,0.0533065,0.0334107,0.0741185,0.0529603,0.0533284,0.0780032,0.0183062,0.0283664,0.0151117,0.00464176,0.0329776,0.07352,0,0,0,0,0,0,0,0
