Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
231,0.0296939,0.0673377,0,0,0,0,0,0,0.0392771,0,0.0246992,0.0644597,0,0,0.012709,0,0,0.0503866,0.0391427,0.0298188,0.0343957,0.0201516,0.0530265,0.047173,0.0247148,0.0481108,0.0512481,0.0282653,0.0356968,0.0358736,0.0231523,0.0285664,0.0161853,0.0420778,0.0131445,0.0149258,0.0385555,0,0.021359,0.0639061,0.0218777,0,0,0.0365962,0,0,0.0322411,0.0595171,0.0266612,0.0217835,0.0136068,0.0514532,0.0673821,0.0378992,0.0663733,0.0623445,0.0416293,0.0600414,0.0392076,0.0439314,0.068889,0.010141,0.0234789,0.00838638,0.0165761,0.0535486,0.0591829,0,0,0,0,0,0,0,0,0
232,0.0294032,0.0671475,0,0,0,0,0,0,0.0368717,0,0.025422,0.064248,0,0,0.0291166,0,0,0.0448678,0.0393285,0.0301403,0.0343119,0.0208713,0.0527078,0.0476073,0.0244849,0.0479513,0.0515777,0.0284038,0.0359232,0.0363741,0.0230047,0.0278016,0.0159059,0.0427191,0.0121557,0.0135911,0.038395,0,0.0213408,0.0639965,0.0218157,0,0,0.0357566,0,0,0.0320501,0.0594952,0.0266975,0.0212893,0.0137792,0.0510419,0.0671261,0.0375575,0.0663136,0.0622661,0.041433,0.059962,0.0391239,0.0438734,0.0689212,0.0101703,0.0241919,0.00819299,0.0168522,0.0537383,0.0592022,0,0,0,0,0,0,0,0,0
233,0.0293038,0.066762,0,0,0,0,0,0,0.0367683,0,0.0258178,0.0639623,0,0,0.0289943,0,0,0.0446937,0.0394327,0.0305609,0.0343477,0.0221405,0.0524685,0.047662,0.0245329,0.0476576,0.0514856,0.0279097,0.0362,0.0364229,0.0234951,0.0275039,0.0158978,0.0431709,0.012143,0.0136083,0.0383621,0,0.0214022,0.0641348,0.0217645,0,0,0.0350684,0,0,0.0319142,0.0594973,0.026819,0.0207325,0.0139182,0.0506949,0.0667319,0.0370737,0.066432,0.0621632,0.0412082,0.0599851,0.0390212,0.0439353,0.068915,0.010201,0.0247519,0.00824316,0.0168456,0.0537483,0.0591397,0,0,0,0,0,0,0,0,0
234,0.0291552,0.0664043,0,0,0,0,0,0,0.0374255,0,0.0256775,0.0636052,0,0,0.0287823,0,0,0.044599,0.0395672,0.0309588,0.0343394,0.0231554,0.0522374,0.0476947,0.0247574,0.0474568,0.0509635,0.0269927,0.0363584,0.0362323,0.0242343,0.0277208,0.0160947,0.0436762,0.0126406,0.0132547,0.0383932,0,0.0215467,0.0644156,0.0216878,0,0,0.0342379,0,0,0.031865,0.0595736,0.0270486,0.0201271,0.0140457,0.0504216,0.0663243,0.0366962,0.0664747,0.0620458,0.0410464,0.0599842,0.0392194,0.0439146,0.0688493,0.0102357,0.0254782,0.00831691,0.0169246,0.0537222,0.0590852,0,0,0,0,0,0,0,0,0
235,0.0289371,0.0661303,0,0,0,0,0,0,0.0376478,0,0.0256115,0.0634573,0,0,0.0285729,0,0,0.0439737,0.0396869,0.0312227,0.0341344,0.0235012,0.0518983,0.0476236,0.0249618,0.0473788,0.0502627,0.025885,0.0364083,0.0361272,0.0247134,0.0280391,0.0161424,0.0441986,0.0120307,0.0136205,0.0383476,0,0.0216731,0.064742,0.02167,0,0,0.033273,0,0,0.0318279,0.0596704,0.0272928,0.0195873,0.0141733,0.0502449,0.0657547,0.036882,0.0663287,0.0617913,0.0409005,0.0599163,0.0392744,0.0438475,0.0687874,0.0103158,0.0263363,0.00850629,0.0169755,0.053594,0.0591144,0,0,0,0,0,0,0,0,0
236,0.0286515,0.0658787,0,0,0,0,0,0,0.0370988,0,0.0258544,0.0630568,0,0,0.0284265,0,0,0.0436032,0.039499,0.0313167,0.0338441,0.0231864,0.0513563,0.04751,0.0249105,0.0473536,0.0497734,0.0251806,0.0362746,0.036042,0.0246433,0.028121,0.0162983,0.044833,0.0118918,0.013697,0.0382241,0,0.0217268,0.0648458,0.0216836,0,0,0.0322064,0,0,0.0318204,0.0597741,0.0274992,0.019121,0.0144025,0.050033,0.0650292,0.0375777,0.0661062,0.0615273,0.0407968,0.0598919,0.0392582,0.0438025,0.0687141,0.0104037,0.0272186,0.00874437,0.0169703,0.0534226,0.0591708,0,0,0,0,0,0,0,0,0
237,0.0282987,0.065675,0,0,0,0,0,0,0.0363288,0,0.0263617,0.0626309,0,0,0.0282774,0,0,0.0436225,0.0390415,0.0313443,0.033474,0.0226503,0.0506,0.0473623,0.0244723,0.0472457,0.0497219,0.025142,0.0362466,0.0360885,0.024287,0.0281962,0.0162805,0.0456001,0.0127955,0.0131102,0.0381843,0,0.0217907,0.064717,0.0216944,0,0,0.0310103,0,0,0.031809,0.059811,0.0276301,0.018562,0.0146728,0.0495884,0.0642061,0.0374528,0.0659474,0.0613364,0.0407403,0.0598617,0.0392111,0.0437845,0.0686724,0.0104083,0.0282917,0.00900149,0.0169006,0.0532681,0.0591781,0,0,0,0,0,0,0,0,0
238,0.0279771,0.0654454,0,0,0,0,0,0,0.0364154,0,0.0267861,0.0621979,0,0,0.0281746,0,0,0.0432134,0.0385489,0.0312416,0.0332671,0.0223042,0.0496792,0.0471854,0.0238246,0.047042,0.0500115,0.025783,0.0364261,0.0363191,0.0240565,0.0284042,0.0162463,0.0463687,0.0128772,0.0130838,0.0382504,0,0.021887,0.0645887,0.0217383,0,0,0.0296918,0,0,0.031755,0.0597205,0.0277146,0.017858,0.0149705,0.0489676,0.0632874,0.0369535,0.0658346,0.0611784,0.0407722,0.0598751,0.0391169,0.0437566,0.0686657,0.0103504,0.0294878,0.00931988,0.0167679,0.0530308,0.0591916,0,0,0,0,0,0,0,0,0
239,0.0275753,0.0650264,0,0,0,0,0,0,0.0371579,0,0.0269437,0.0620825,0,0,0.0280981,0,0,0.0421966,0.0382392,0.031006,0.0331497,0.0222315,0.0487342,0.0468599,0.0233246,0.0467742,0.0504136,0.0265355,0.0367178,0.0366763,0.0241451,0.0286405,0.016144,0.0472014,0.0119066,0.0137112,0.0383019,0,0.0219844,0.0643665,0.021831,0,0,0.0282736,0,0,0.0315996,0.0597369,0.0277931,0.0170849,0.0152755,0.0483306,0.0622655,0.0369969,0.0656742,0.0610128,0.0408394,0.0599278,0.0389754,0.0437553,0.0686877,0.0102563,0.0306939,0.00966023,0.0165821,0.0526759,0.0592312,0,0,0,0,0,0,0,0,0
240,0.0270298,0.0644576,0,0,0,0,0,0,0.0377877,0,0.0269664,0.0621253,0,0,0.0280153,0,0,0.0413534,0.0382128,0.0307861,0.0330089,0.0222944,0.0478427,0.0463326,0.0232459,0.0465729,0.0506645,0.0272322,0.0369311,0.0369821,0.0242771,0.0287099,0.0159175,0.0480947,0.0115253,0.0139417,0.0382656,0,0.0221018,0.0640515,0.0219537,0,0,0.026849,0,0,0.0313641,0.0598487,0.0278494,0.0162737,0.0156361,0.0477088,0.0611719,0.0368004,0.0655071,0.0608439,0.0409242,0.0598608,0.038903,0.0437739,0.0686973,0.010224,0.031818,0.0100372,0.0163886,0.0522575,0.0593821,0,0,0,0,0,0,0,0,0
241,0.0262605,0.063784,0,0,0,0,0,0,0.0381825,0,0.027011,0.062666,0,0,0.0279395,0,0,0.0406194,0.0384082,0.030624,0.0326602,0.022342,0.0471594,0.0456808,0.0235878,0.0464217,0.0505864,0.0274349,0.0370309,0.0370894,0.0243792,0.0285357,0.0156006,0.0490158,0.0115312,0.0138291,0.0382579,0,0.0222696,0.0638976,0.0221888,0,0,0.0254306,0,0,0.0310401,0.060033,0.0279006,0.0154248,0.0160134,0.0471879,0.0599987,0.0367384,0.065262,0.0606803,0.040946,0.0597729,0.0389338,0.0437583,0.0687103,0.0102391,0.0329105,0.0104455,0.0161203,0.0517885,0.0597723,0,0,0,0,0,0,0,0,0
242,0.0252298,0.0631279,0,0,0,0,0,0,0.0387373,0,0.0270693,0.0632187,0,0,0.0279302,0,0,0.0400032,0.038654,0.0304803,0.0321977,0.0223239,0.0466625,0.0450714,0.0241289,0.0462794,0.0502416,0.0271915,0.0370069,0.0370325,0.0244488,0.0283711,0.0152662,0.0498912,0.0115349,0.0137381,0.0383678,0,0.0224951,0.0638653,0.0225472,0,0,0.0240592,0,0,0.0307,0.0602164,0.0280113,0.0145998,0.0163828,0.0467396,0.0588715,0.0370307,0.0649078,0.0605583,0.0409509,0.0597545,0.0389975,0.0437364,0.0686913,0.0102232,0.0339147,0.0109417,0.0157461,0.0513299,0.0602579,0,0,0,0,0,0,0,0,0
243,0.0242014,0.0625321,0,0,0,0,0,0,0.0393983,0,0.0270534,0.063162,0,0,0.028072,0,0,0.0395846,0.0387246,0.0303463,0.0318595,0.0222938,0.0462432,0.0445278,0.0245424,0.0461279,0.0498476,0.0270791,0.0369193,0.0369072,0.0244943,0.0282935,0.014995,0.0505816,0.0117417,0.0133913,0.0386708,0,0.0227629,0.0638313,0.0229179,0,0,0.0228554,0,0,0.0302871,0.0603666,0.0280639,0.0138013,0.0167365,0.046293,0.0578479,0.0372053,0.0646154,0.0604018,0.0409504,0.0597111,0.0389901,0.0437035,0.0686382,0.0101539,0.0347641,0.01136,0.0153618,0.0510056,0.060737,0,0,0,0,0,0,0,0,0
244,0.0230271,0.0619821,0,0,0,0,0,0,0.039867,0,0.0270471,0.0630793,0,0,0.0130989,0,0,0.0441585,0.0385913,0.0302409,0.0316203,0.0223803,0.0457188,0.0435541,0.0246591,0.045874,0.0495284,0.0270612,0.0369073,0.0368653,0.024549,0.028206,0.0148731,0.0509637,0.0119815,0.0150921,0.0394464,0,0.0235026,0.0638098,0.0231324,0,0,0.0296677,0,0,0.0236992,0.0605994,0.0291298,0.0128488,0.0172636,0.0458348,0.0575012,0.037324,0.0645637,0.0601925,0.0409898,0.0593275,0.0389049,0.043266,0.0681305,0.00926635,0.0349427,0.0126946,0.0123331,0.0508913,0.0612077,0,0,0,0,0,0,0,0,0
245,0.0224416,0.0619216,0,0,0,0,0,0,0.0399215,0,0.0270262,0.06286,0,0,0.0275677,0,0,0.0389412,0.0383512,0.0301303,0.0315527,0.0224584,0.0453713,0.0443165,0.0245748,0.0456417,0.0493881,0.0268599,0.0369273,0.0368836,0.0246047,0.0282215,0.0148651,0.0516948,0.010879,0.0146201,0.0419676,0,0.0256013,0.0637673,0.023407,0,0,0.0302082,0,0,0.022534,0.0606451,0.0324662,0.0120678,0.0177966,0.045507,0.0566752,0.0372159,0.0649033,0.0600223,0.0410002,0.058593,0.0387653,0.042192,0.0668748,0.0080506,0.0361676,0.0128509,0.0120766,0.0513989,0.0613455,0,0,0,0,0,0,0,0,0
246,0.0219862,0.0618215,0,0,0,0,0,0,0.0377906,0,0.0256949,0.0624025,0,0,0.0279875,0,0,0.038876,0.0380639,0.0297757,0.031517,0.0223509,0.0444748,0.0443827,0.0242871,0.0449883,0.0495021,0.0272565,0.0374887,0.0370329,0.0256984,0.0294833,0.0155706,0.051764,0.0109671,0.0136986,0.0373084,0,0.0221485,0.0638292,0.0234622,0,0,0.0301281,0,0,0.0227106,0.0607395,0.0297313,0.0110016,0.0178675,0.0447251,0.0565101,0.0353461,0.0641232,0.0597675,0.0406291,0.0608162,0.040885,0.0447302,0.0688218,0.0101996,0.0366074,0.0130358,0.0116899,0.0521417,0.0612849,0,0,0,0,0,0,0,0,0
247,0.0221025,0.0619672,0,0,0,0,0,0,0.0376137,0,0.0257542,0.0618193,0,0,0.0281738,0,0,0.0387727,0.0379791,0.0296523,0.0315064,0.0223771,0.0439829,0.0442686,0.023993,0.0448813,0.0496636,0.0272694,0.0375898,0.0371528,0.025701,0.0294792,0.0156743,0.0518582,0.0112751,0.0132479,0.0379994,0,0.0226487,0.0639912,0.0233092,0,0,0.0302483,0,0,0.0225742,0.0606584,0.0304398,0.0104043,0.017869,0.0443838,0.0563175,0.0344752,0.0637206,0.059821,0.0405205,0.0610549,0.0410989,0.0447715,0.0687464,0.00973526,0.0371395,0.0134983,0.0115479,0.0529336,0.0607796,0,0,0,0,0,0,0,0,0
248,0.0222966,0.0621994,0,0,0,0,0,0,0.0375188,0,0.0257682,0.0617287,0,0,0.0284075,0,0,0.0387039,0.037996,0.0294577,0.0313907,0.0224529,0.0435558,0.0440266,0.023717,0.044761,0.0497639,0.0273682,0.0377662,0.0372948,0.0257611,0.0295297,0.0157269,0.0519557,0.0115292,0.0129256,0.0386448,0,0.0231547,0.0642094,0.023009,0,0,0.0303498,0,0,0.0224904,0.0605926,0.0310779,0.00998761,0.0179113,0.0441724,0.0562806,0.0341815,0.0630734,0.0597813,0.0404041,0.0612411,0.0412988,0.0447992,0.0686509,0.00934342,0.037551,0.0139535,0.0115503,0.0535535,0.0601469,0,0,0,0,0,0,0,0,0
249,0.0222322,0.0624403,0,0,0,0,0,0,0.0374549,0,0.0258403,0.0614286,0,0,0.0286509,0,0,0.0387503,0.0380059,0.029356,0.0314047,0.0226214,0.0431193,0.0437544,0.0235534,0.044718,0.0498039,0.0273937,0.0378495,0.0373851,0.025751,0.0296472,0.0157424,0.0520854,0.0117801,0.0126861,0.0390405,0,0.0236483,0.0643902,0.0226413,0,0,0.0304228,0,0,0.0223665,0.0606281,0.0317409,0.00960782,0.0180645,0.0439665,0.0562753,0.0342411,0.0626704,0.0597059,0.0402714,0.0614614,0.0414998,0.0447913,0.0685693,0.0090281,0.0377951,0.0143171,0.0115181,0.0539725,0.0596234,0,0,0,0,0,0,0,0,0
250,0.0219957,0.0626261,0,0,0,0,0,0,0.0374106,0,0.0259415,0.0608951,0,0,0.028923,0,0,0.038887,0.0379999,0.0293462,0.0314997,0.0228137,0.0426856,0.0435483,0.0235924,0.0447222,0.0497607,0.0273265,0.0378524,0.0373698,0.0256928,0.0297093,0.0157595,0.0522852,0.0120657,0.0125109,0.0395615,0,0.0241022,0.0644117,0.0223297,0,0,0.0304408,0,0,0.022205,0.0606648,0.0323208,0.00915132,0.0182958,0.0436897,0.0562216,0.0337438,0.0623949,0.0596513,0.0402047,0.0616989,0.0416949,0.0448242,0.068476,0.00864501,0.0379854,0.0146975,0.0115008,0.0542369,0.059248,0,0,0,0,0,0,0,0,0
251,0.0221777,0.0627819,0,0,0,0,0,0,0.0373794,0,0.0259851,0.0605659,0,0,0.0292579,0,0,0.0388413,0.0379818,0.0293362,0.0314752,0.0229128,0.0422866,0.0433692,0.023748,0.0447613,0.0496401,0.0272711,0.0378124,0.037342,0.0256182,0.0297219,0.0157248,0.0525364,0.0123028,0.0124095,0.0401755,0,0.0245498,0.0642573,0.0221507,0,0,0.0304148,0,0,0.0220587,0.0606626,0.0328731,0.00865696,0.0185447,0.0434035,0.0562032,0.0332661,0.0622035,0.0596829,0.0401568,0.0619055,0.0418897,0.0450377,0.0684509,0.00829827,0.0381336,0.015153,0.0115048,0.0543406,0.0590282,0,0,0,0,0,0,0,0,0
252,0.022106,0.0628845,0,0,0,0,0,0,0.0372212,0,0.0260194,0.0605461,0,0,0.0296477,0,0,0.0385059,0.0378947,0.0292822,0.0313336,0.0228055,0.0419663,0.0431678,0.0238953,0.044709,0.0495029,0.0272365,0.0377759,0.0373223,0.0255768,0.0296669,0.0156607,0.0527735,0.0124813,0.0123111,0.0407275,0,0.025026,0.0642287,0.0221065,0,0,0.0302983,0,0,0.0219541,0.0607177,0.0336995,0.0082444,0.0188036,0.0432747,0.0561404,0.0336446,0.0619665,0.0597136,0.0401134,0.0622032,0.0421434,0.045456,0.0684934,0.00815333,0.0382282,0.0156672,0.0115275,0.0543427,0.0588905,0,0,0,0,0,0,0,0,0
253,0.0219072,0.0633235,0,0,0,0,0,0,0.0384719,0,0.0251224,0.0600585,0,0,0.0312508,0,0,0.0377368,0.0377132,0.0286013,0.0309121,0.0218782,0.0417157,0.0427554,0.0238492,0.044825,0.0494442,0.027641,0.0378152,0.0376536,0.0257554,0.0300905,0.0151141,0.0531477,0.0170313,0.00730121,0.0411134,0,0.0252174,0.0641926,0.0219786,0,0,0.0312121,0,0,0.0218012,0.0602827,0.0342485,0.00795505,0.0189925,0.0428448,0.0557379,0.0337492,0.0619181,0.0595604,0.0398194,0.0626516,0.0425318,0.0458383,0.0687029,0.00811015,0.0385007,0.0178258,0.00969913,0.0546245,0.0585548,0,0,0,0,0,0,0,0,0
254,0.0216346,0.0629468,0,0,0,0,0,0,0.037407,0,0.0259583,0.0608535,0,0,0.0312474,0,0,0.0377055,0.0379058,0.0292307,0.0310479,0.0226573,0.0415183,0.0427758,0.0237936,0.0443888,0.0493547,0.0273912,0.0377672,0.037425,0.0255274,0.0296381,0.0153879,0.0531107,0.0161424,0.00827461,0.0414573,0,0.0257018,0.0645534,0.0221009,0,0,0.0309699,0,0,0.0218088,0.0606701,0.0350664,0.00725864,0.0193304,0.0428598,0.0557708,0.0330872,0.061918,0.0598359,0.040038,0.0627166,0.0427491,0.0453845,0.0685571,0.00816667,0.03835,0.0174136,0.00989694,0.0544447,0.0586168,0,0,0,0,0,0,0,0,0
255,0.0218168,0.0626446,0,0,0,0,0,0,0.0375547,0,0.0261161,0.0612184,0,0,0.0312208,0,0,0.0381439,0.0379134,0.0294048,0.0309418,0.0226982,0.0413599,0.042573,0.0238984,0.044159,0.049205,0.0273631,0.0377681,0.0374101,0.0255274,0.0296215,0.0154553,0.0531162,0.0160316,0.00902144,0.0418078,0,0.0260259,0.0646936,0.0221446,0,0,0.030745,0,0,0.0219013,0.0607972,0.0354606,0.00685191,0.0196482,0.0427381,0.0555577,0.0325619,0.0620658,0.0599425,0.040093,0.0628019,0.0430584,0.0452892,0.0685373,0.00827465,0.038352,0.0172787,0.0101814,0.0544931,0.0584631,0,0,0,0,0,0,0,0,0
256,0.0219296,0.0623438,0,0,0,0,0,0,0.0377809,0,0.0262113,0.0612402,0,0,0.0310259,0,0,0.0385314,0.0378225,0.0295146,0.0308559,0.0227093,0.0411815,0.0423267,0.0240377,0.0439826,0.0490923,0.0272999,0.0378138,0.0373995,0.0255443,0.0296961,0.0154916,0.0529371,0.0159513,0.00970617,0.0422218,0,0.0263605,0.0647662,0.0221893,0,0,0.0306787,0,0,0.0220427,0.06098,0.0358985,0.00653226,0.0199689,0.0426761,0.0553238,0.0324566,0.0620199,0.059967,0.040184,0.0629598,0.0433365,0.0453946,0.0685264,0.00844873,0.0383353,0.0172596,0.010492,0.0546737,0.0582494,0,0,0,0,0,0,0,0,0
257,0.0220595,0.0620337,0,0,0,0,0,0,0.0376554,0,0.0262945,0.0612512,0,0,0.0308593,0,0,0.0383337,0.0378282,0.0295685,0.0308337,0.0227765,0.0410588,0.0420214,0.0240403,0.0438752,0.0490633,0.0273765,0.037848,0.0374233,0.0255545,0.0297466,0.015485,0.052612,0.0155844,0.0103324,0.0425137,0,0.0266501,0.0648531,0.0222755,0,0,0.0306847,0,0,0.0221926,0.0611763,0.0362698,0.00625367,0.0202639,0.0426209,0.0550547,0.0323733,0.0621556,0.0599645,0.0402574,0.063211,0.0433848,0.0455316,0.0685687,0.00870529,0.0382612,0.0172543,0.0107749,0.054707,0.0580361,0,0,0,0,0,0,0,0,0
258,0.0223237,0.0616898,0,0,0,0,0,0,0.0369579,0,0.0264097,0.0612298,0,0,0.0308047,0,0,0.0374825,0.0378618,0.0295731,0.0307513,0.0228172,0.0410173,0.0416554,0.0239926,0.0438522,0.0490155,0.0274481,0.0377939,0.0374165,0.0253951,0.0297238,0.015447,0.0522778,0.0152363,0.0106381,0.0428079,0,0.0268769,0.0650474,0.0224379,0,0,0.0306989,0,0,0.0225023,0.0612398,0.0365464,0.00598227,0.0204902,0.0424916,0.0547956,0.032139,0.0620839,0.0599501,0.0402815,0.0634464,0.0432748,0.0456183,0.0686464,0.00883806,0.0381369,0.0174884,0.0110019,0.0545932,0.0578386,0,0,0,0,0,0,0,0,0
259,0.0226395,0.0614412,0,0,0,0,0,0,0.0367006,0,0.0264975,0.0611687,0,0,0.030934,0,0,0.0365426,0.0378653,0.0295101,0.0306556,0.02288,0.0409407,0.0411131,0.0240489,0.0438107,0.0489547,0.0274369,0.0377439,0.0374022,0.02526,0.0296423,0.0154284,0.0520742,0.0149398,0.0109764,0.0431669,0,0.0270472,0.0651958,0.0227141,0,0,0.0307067,0,0,0.0228706,0.0610844,0.0367156,0.00577003,0.0206222,0.0422058,0.0546174,0.0320217,0.0617146,0.0598853,0.0402061,0.0634544,0.0433045,0.0456958,0.0687035,0.00866534,0.0379626,0.0179315,0.0110561,0.0543852,0.0576495,0,0,0,0,0,0,0,0,0
260,0.0229052,0.061245,0,0,0,0,0,0,0.0366356,0,0.0265297,0.0611505,0,0,0.0312291,0,0,0.0359597,0.0378484,0.0294764,0.0305877,0.0228985,0.0408855,0.0404628,0.0241268,0.0437514,0.0489282,0.0274118,0.0377125,0.0374142,0.0252817,0.0296371,0.0155077,0.0520967,0.0148929,0.0110309,0.0434294,0,0.0271054,0.065254,0.0231068,0,0,0.030749,0,0,0.0232165,0.0609435,0.0367492,0.00561814,0.0207676,0.0419768,0.054493,0.0318741,0.0613949,0.0597669,0.040145,0.0633269,0.0434142,0.0458943,0.0688021,0.00844317,0.0377912,0.0183728,0.011069,0.0541242,0.0574987,0,0,0,0,0,0,0,0,0
261,0.0229966,0.0610104,0,0,0,0,0,0,0.0365348,0,0.0265568,0.0612086,0,0,0.0315988,0,0,0.0360516,0.0378626,0.0295013,0.0305339,0.0229489,0.0407914,0.0397219,0.0241954,0.0437106,0.0489263,0.0273811,0.0376863,0.0374573,0.0252882,0.0296165,0.0155809,0.0523575,0.0150936,0.0110164,0.043653,0,0.027172,0.0652322,0.0235444,0,0,0.0307737,0,0,0.0233568,0.0608518,0.0368067,0.00547271,0.0208653,0.0418403,0.0544255,0.031586,0.0613385,0.0597045,0.0401043,0.063454,0.0436036,0.0460773,0.0688562,0.00823677,0.037585,0.0186179,0.0108488,0.0537769,0.0573475,0,0,0,0,0,0,0,0,0
262,0.0230896,0.0607253,0,0,0,0,0,0,0.036373,0,0.0265818,0.0612498,0,0,0.0320088,0,0,0.0364399,0.0379364,0.029452,0.03056,0.0229973,0.0406948,0.0389958,0.024223,0.0436944,0.0489018,0.0273055,0.0376696,0.0374144,0.0253067,0.0295869,0.0156782,0.0527388,0.0152973,0.010889,0.0437298,0,0.027235,0.0651426,0.0239464,0,0,0.0307532,0,0,0.0230502,0.0608477,0.0368584,0.00529348,0.0209495,0.0417759,0.0544164,0.0316404,0.0614226,0.0596579,0.0400181,0.0637195,0.0440596,0.0459867,0.0689207,0.00816388,0.0372578,0.0186108,0.010578,0.0534675,0.0572068,0,0,0,0,0,0,0,0,0
263,0.0232342,0.0603993,0,0,0,0,0,0,0.0362524,0,0.0265838,0.0612262,0,0,0.0324668,0,0,0.0367922,0.0380706,0.0293924,0.0305957,0.0230091,0.040633,0.03835,0.024308,0.0437041,0.0488595,0.0271927,0.0376965,0.0373831,0.0253174,0.0295631,0.0156591,0.0531354,0.0153615,0.0106836,0.0437486,0,0.0272358,0.0650755,0.0243012,0,0,0.0306595,0,0,0.0224001,0.0607777,0.036845,0.00512458,0.0210346,0.0417155,0.0544453,0.0316314,0.0613447,0.0595913,0.0398959,0.0636661,0.0444667,0.0458393,0.0689728,0.00810787,0.0368682,0.0184236,0.0103682,0.0531502,0.0570824,0,0,0,0,0,0,0,0,0
264,0.0233391,0.0600024,0,0,0,0,0,0,0.0361114,0,0.0265538,0.0610299,0,0,0.0328013,0,0,0.03673,0.038152,0.0293915,0.0306344,0.0230334,0.0405454,0.0378052,0.0243861,0.0437107,0.0487749,0.0271669,0.0377288,0.0373998,0.0252153,0.0295384,0.0155694,0.0534746,0.0153036,0.0104537,0.0439128,0,0.0272348,0.0651119,0.0245959,0,0,0.0304946,0,0,0.0218608,0.0605859,0.0368028,0.00499958,0.0210459,0.0416491,0.0543961,0.0315754,0.061028,0.0595079,0.0397456,0.0637817,0.0445255,0.0459379,0.0690234,0.0079292,0.0365614,0.0183391,0.0102004,0.0527886,0.0570123,0,0,0,0,0,0,0,0,0
265,0.0234667,0.0596098,0,0,0,0,0,0,0.0359422,0,0.026548,0.0608481,0,0,0.0330096,0,0,0.0363699,0.0381422,0.0294186,0.0306521,0.0230684,0.0404666,0.0373395,0.0244319,0.0437586,0.0487097,0.0271718,0.0377548,0.0374033,0.0249844,0.0295252,0.0155529,0.0536982,0.0152657,0.0102563,0.044072,0,0.0271982,0.0651744,0.0248505,0,0,0.0303696,0,0,0.0217156,0.0604417,0.0367464,0.0048506,0.0210502,0.0416275,0.0542738,0.0315477,0.0608638,0.0594473,0.0396178,0.0642544,0.0444042,0.0460557,0.0691156,0.00776849,0.0362865,0.018458,0.010189,0.0524133,0.057024,0,0,0,0,0,0,0,0,0
266,0.0236607,0.0592507,0,0,0,0,0,0,0.0357141,0,0.0267288,0.0608318,0,0,0.0331402,0,0,0.0357054,0.0381089,0.0294082,0.0305426,0.0230858,0.0404178,0.0369251,0.0244201,0.0437682,0.0486893,0.027226,0.0377585,0.03743,0.0250096,0.0295343,0.0156061,0.0537801,0.0152502,0.0099926,0.044239,0,0.0271345,0.0651963,0.0251187,0,0,0.0303873,0,0,0.0217669,0.0603599,0.0366429,0.00471486,0.0210665,0.0416438,0.054135,0.0315225,0.0606594,0.0594346,0.0395196,0.0644505,0.0443375,0.0461917,0.069203,0.00750222,0.0360191,0.0185005,0.0102434,0.0520666,0.0571242,0,0,0,0,0,0,0,0,0
267,0.023824,0.0589299,0,0,0,0,0,0,0.0357594,0,0.0268301,0.0608085,0,0,0.0333477,0,0,0.0349177,0.0381397,0.0294466,0.0305234,0.023082,0.040372,0.0365089,0.0243349,0.0438062,0.0486856,0.0272377,0.0377271,0.0375395,0.0252198,0.0295112,0.0156582,0.053755,0.0151971,0.00978627,0.0444061,0,0.027011,0.0651808,0.0254213,0,0,0.0305018,0,0,0.0218426,0.0602802,0.0365661,0.00463472,0.021049,0.0416453,0.0539947,0.0315051,0.0605238,0.0594233,0.0394576,0.0643386,0.0443525,0.0462327,0.0693473,0.00727897,0.0358044,0.0184281,0.010262,0.0517155,0.0573403,0,0,0,0,0,0,0,0,0
268,0.0239789,0.0586525,0,0,0,0,0,0,0.0359875,0,0.026846,0.0607794,0,0,0.0335978,0,0,0.034342,0.038218,0.0294598,0.0305431,0.02306,0.0403264,0.0361256,0.0242192,0.0438996,0.0486556,0.0272481,0.0376765,0.0376294,0.0253552,0.0294749,0.0157796,0.0536794,0.0150987,0.00974003,0.0445443,0,0.0268277,0.0651899,0.02578,0,0,0.0305824,0,0,0.0219927,0.0601678,0.0365034,0.00462141,0.0209741,0.0416187,0.0538486,0.0315255,0.0602247,0.0593729,0.0394146,0.0641433,0.044343,0.0462156,0.0695852,0.00714288,0.0356149,0.0183343,0.0102772,0.0514105,0.0575664,0,0,0,0,0,0,0,0,0
