Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
73,0,0,0,0,0.013239,0.0128808,0,0,0.0191528,0.0196286,0.0170281,0.0136755,0,0,0.00945075,0,0.0160094,0.00676731,0.035307,0.01941,0.0273602,0.0159787,0.0130823,0.0165599,0.00624103,0.0119975,0.0106576,0.0362795,0.0140013,0.0145204,0.0111836,0.00341315,0.0255466,0.00641168,0.00434335,0.00420694,0.011662,0.0167056,0.0303996,0.00764064,0.00731522,0,0,0.0262597,0,0.0106235,0.0189513,0.0405161,0.0477531,0.0362272,0.00742538,0.0213996,0.0192879,0.0153194,0.0241766,0.0147924,0.0173512,0,0.0350008,0.0226808,0.0431598,0.00718761,0.0201626,0.0136862,0.0107312,0.0194906,0.00768107,0,0,0,0
74,0,0,0,0,0.0131605,0.0128042,0,0,0.0212181,0.0195007,0.0181624,0.0136466,0,0,0.00955851,0,0.0161262,0.00674376,0.0348229,0.0187407,0.0273537,0.01752,0.0126472,0.0162718,0.00626655,0.0128682,0.0116943,0.0364869,0.014912,0.0160816,0.0118541,0.00369817,0.0281215,0.00653458,0.00438629,0.00409186,0.0254747,0.0167401,0.0328638,0.00774407,0.00731284,0,0,0.0260974,0,0.0106026,0.0189614,0.0403403,0.0447289,0.0365687,0.0208156,0.0206973,0.0194289,0.0150487,0.0262947,0.0163193,0.0181625,0,0.0325183,0.0199359,0,0.0203968,0.020132,0.0132051,0.0107695,0.0194722,0.00766504,0,0,0,0
75,0,0,0,0,0.0130294,0.0127539,0,0,0.0238989,0.0195089,0.0187381,0.0130379,0,0,0.00981913,0,0.0160898,0.00689739,0.0346206,0.017291,0.0269969,0.0188643,0.0128794,0.0159986,0.0060391,0.0140628,0.0127546,0.0363802,0.0155468,0.0177079,0.0123379,0.0041465,0.0305469,0.00659745,0.00437871,0.00408663,0.0113528,0.0166889,0.0287139,0.00769773,0.00701661,0,0,0.0260354,0,0.0106527,0.0190508,0.0381838,0.0456071,0.0363591,0.0076098,0.0207343,0.0197405,0.0155661,0.0238547,0.0149799,0.0169826,0,0.0350545,0.0199988,0.0403273,0.00935051,0.0201705,0.0136898,0.0108342,0.0194711,0.00726219,0,0,0,0
76,0,0,0,0,0.0128518,0.0126218,0,0,0.0270968,0.019585,0.0195783,0.0127171,0,0,0.00993387,0,0.0161124,0.00698555,0.0343844,0.0159726,0.0268379,0.0201662,0.0124628,0.0156467,0.00632226,0.0156083,0.0143121,0.036802,0.0162129,0.019692,0.0128012,0.00437648,0.0331854,0.00665579,0.00440345,0.0040493,0.027961,0.0166894,0.0337102,0.00767085,0.00686015,0,0,0.0259533,0,0.0106081,0.0190234,0.0379912,0.0443594,0.0370611,0.0208748,0.0201539,0.0198464,0.0149125,0.026514,0.0165478,0.0181359,0,0.0323242,0.0173271,0,0.0230822,0.0200048,0.014051,0.0108002,0.0193931,0.00740985,0,0,0,0
77,0,0,0,0,0.0125975,0.0123614,0,0,0.0300044,0.0198436,0.0202197,0.0119271,0,0,0.00985388,0,0.016147,0.00694167,0.034399,0.0147517,0.0264583,0.0203674,0.0123074,0.0151906,0.00660215,0.0166987,0.0155425,0.0371704,0.0161981,0.0211593,0.0129169,0.00460064,0.0350555,0.00661952,0.00437338,0.00397546,0.0294995,0.0167494,0.0343923,0.00787833,0.0067035,0,0,0.0260613,0,0.0105212,0.0188583,0.0374256,0.0437229,0.0375809,0.0194714,0.0199745,0.0197399,0.0143015,0.0263983,0.0158698,0.0177624,0,0.0319489,0.0170634,0,0.0242267,0.0197225,0.0140222,0.0107098,0.0191774,0.00754946,0,0,0,0
78,0,0,0,0,0.0123991,0.0120796,0,0,0.0332064,0.0200845,0.0208668,0.0108658,0,0,0.00990594,0,0.0161033,0.00694443,0.0345498,0.0136244,0.025941,0.0206515,0.0122036,0.0147701,0.00714879,0.0180783,0.0168706,0.0376255,0.0160822,0.0225942,0.0130581,0.00513281,0.0372758,0.00658176,0.00428738,0.00389207,0.0305037,0.0168128,0.0347206,0.00809494,0.00663282,0,0,0.0264198,0,0.0104555,0.0186957,0.0374591,0.0426378,0.0380783,0.0175987,0.0200429,0.0196438,0.0135923,0.0263591,0.0154469,0.017156,0,0.0317415,0.0173921,0,0.0250779,0.0194832,0.0138389,0.0106005,0.0189958,0.00771428,0,0,0,0
79,0,0,0,0,0.0121757,0.0117511,0,0,0.0371705,0.0202226,0.0212829,0.00968014,0,0,0.00990878,0,0.0158875,0.00682633,0.034679,0.0129843,0.0253453,0.0209115,0.0120917,0.0143201,0.00788046,0.0198508,0.0181976,0.0380844,0.0158236,0.0239725,0.0127901,0.00602961,0.0402876,0.00638854,0.00416091,0.00378589,0.0311018,0.0169962,0.0347294,0.00823564,0.00632274,0,0,0.0268737,0,0.0104401,0.0184854,0.0377997,0.0413592,0.0384746,0.0157967,0.0201088,0.0194489,0.0130415,0.0264107,0.0147199,0.016674,0,0.0316145,0.0181823,0,0.0258172,0.0190908,0.0135964,0.01049,0.0187859,0.0079899,0,0,0,0
80,0,0,0,0,0.0119597,0.0114206,0,0,0.0417746,0.0204635,0.0215824,0.00850469,0,0,0.00983763,0,0.0155454,0.00682189,0.0347698,0.0134419,0.0247041,0.0208683,0.0121002,0.0139276,0.00875155,0.0216452,0.0194201,0.0385093,0.0154804,0.0251982,0.0119608,0.00724951,0.0447517,0.00608218,0.003962,0.00375721,0.0321416,0.017135,0.0350757,0.00831464,0.00605787,0,0,0.0274696,0,0.0103731,0.0182811,0.0381211,0.040351,0.0387485,0.0152098,0.0202451,0.0191782,0.0131848,0.0256961,0.0144999,0.0165544,0,0.0313489,0.0188598,0,0.026618,0.0185714,0.0135493,0.0104111,0.0185976,0.00824938,0,0,0,0
81,0,0,0,0,0.0119391,0.0111998,0,0,0.049921,0.0202748,0.0221896,0.00808171,0,0,0.0097548,0,0.015669,0.00672309,0.0346926,0.0146009,0.0248997,0.0263541,0.0127462,0.0135875,0.0111254,0.0285482,0.0220282,0.0388019,0.018712,0.0309302,0.0126034,0.00913629,0.0531846,0.0060392,0.00399622,0.00362235,0.0340088,0.0170807,0.0361475,0.00856192,0.00603786,0,0,0.0277385,0,0.010403,0.0183775,0.0384327,0.0400727,0.0388279,0.0164183,0.020483,0.0191463,0.0139255,0.0241924,0.0151039,0.0169835,0,0.0307242,0.019073,0,0.0277604,0.0186193,0.0135922,0.0104371,0.0185244,0.00828833,0,0,0,0
82,0,0,0,0,0.0117189,0.0110208,0,0,0.0541393,0.0204419,0.0231697,0.00722002,0,0,0.00959397,0,0.0156229,0.00660413,0.0347674,0.0178561,0.0244887,0.0263478,0.0130506,0.0131107,0.0126547,0.0305361,0.0229924,0.0393278,0.0188509,0.0324506,0.0121978,0.010541,0.0576145,0.00587087,0.00391584,0.00359934,0.0354083,0.0172177,0.0372786,0.00863527,0.00605124,0,0,0.0281489,0,0.0103267,0.0182997,0.0385857,0.0401103,0.0390093,0.01642,0.0205089,0.0187973,0.0140268,0.0234741,0.0153196,0.01752,0,0.0307118,0.0193303,0,0.0286481,0.0181865,0.0135565,0.010358,0.0184062,0.00824827,0,0,0,0
83,0,0,0,0,0.0114579,0.010828,0,0,0.0577748,0.0207083,0.0241588,0.00681312,0,0,0.00954188,0,0.0153926,0.0066105,0.034704,0.0214764,0.024085,0.026105,0.0134782,0.0127263,0.0140823,0.0320667,0.0236141,0.0399072,0.0189837,0.0336214,0.011967,0.0118898,0.0619255,0.00560427,0.00377612,0.00365285,0.0361861,0.0173478,0.0378956,0.00903273,0.00620019,0,0,0.0286443,0,0.0102685,0.0181757,0.0385336,0.0399934,0.0392139,0.0152324,0.0204658,0.0184542,0.0140995,0.0234234,0.0152891,0.0176889,0,0.0310484,0.0196203,0,0.0292357,0.0177075,0.0134944,0.0102912,0.018229,0.00822789,0,0,0,0
84,0,0,0,0,0.0111232,0.0106584,0,0,0.0610448,0.0204999,0.0253226,0.00708212,0,0,0.0093586,0,0.0155519,0.00648208,0.0345586,0.0250574,0.023771,0.0258549,0.0140622,0.0123503,0.0152652,0.0333054,0.0238073,0.0402898,0.0190724,0.0343909,0.0118656,0.0132665,0.0674499,0.00545668,0.00385929,0.00351037,0.0364689,0.0174011,0.038099,0.00948259,0.00637279,0,0,0.0290125,0,0.0102256,0.0180685,0.0382709,0.0397951,0.0394158,0.0138509,0.020299,0.0183103,0.0138689,0.0235257,0.0151824,0.0174919,0,0.0313881,0.0199692,0,0.0293273,0.0173774,0.013454,0.0102755,0.0179956,0.00820019,0,0,0,0
85,0,0,0,0,0.0108523,0.0105346,0,0,0.0644119,0.0203538,0.0260821,0.00708547,0,0,0.00932863,0,0.0157057,0.00651906,0.0344458,0.0284065,0.0235746,0.0257207,0.014895,0.012065,0.0161982,0.0343516,0.0234901,0.0403953,0.0190742,0.0349857,0.0119233,0.0145906,0.0748653,0.00536031,0.00393574,0.00346174,0.0365917,0.0173955,0.0382778,0.0098555,0.00632779,0,0,0.0291939,0,0.0102144,0.0180081,0.037816,0.0395272,0.0395483,0.0130751,0.0201623,0.0182756,0.0137146,0.023337,0.0148301,0.017112,0,0.0314362,0.0198852,0,0.0290592,0.0172298,0.0134715,0.010264,0.0177755,0.00817622,0,0,0,0
86,0,0,0,0,0.0107142,0.0104793,0,0,0.0684498,0.0205731,0.0268651,0.00688773,0,0,0.00956928,0,0.0157257,0.00674868,0.0343981,0.0312536,0.023561,0.0258219,0.015926,0.0118209,0.0168787,0.0352316,0.0228031,0.0402624,0.0191781,0.0356337,0.0121211,0.0157955,0.0822345,0.00536574,0.00386581,0.0036213,0.0368545,0.0173935,0.0387395,0.0100829,0.00626897,0,0,0.029267,0,0.0102421,0.0180141,0.037252,0.0394004,0.0395796,0.0131542,0.0201053,0.0183155,0.0138791,0.022667,0.0145504,0.0166663,0,0.0311685,0.0192631,0,0.0288175,0.0172501,0.0134561,0.0102564,0.0177876,0.00810475,0,0,0,0
87,0,0,0,0,0.0107851,0.0105606,0,0,0.0724719,0.02081,0.0275539,0.00673985,0,0,0.00985574,0,0.0152948,0.00696912,0.0343081,0.0320291,0.0237471,0.0262738,0.0168974,0.0116067,0.0173433,0.0361579,0.0220763,0.0400278,0.0195078,0.0364901,0.0125024,0.0167727,0.0885529,0.00536628,0.00373143,0.00375856,0.0370969,0.0173962,0.0392036,0.0101949,0.00617695,0,0,0.0291502,0,0.0103072,0.0180838,0.036721,0.0393051,0.0395552,0.0128271,0.0199815,0.0183124,0.0137988,0.0224597,0.0144713,0.0162273,0,0.0309321,0.0188202,0,0.0287443,0.0173594,0.0135146,0.0102888,0.0177213,0.0080418,0,0,0,0
88,0,0,0,0,0.0109421,0.0107403,0,0,0.0758527,0.0206029,0.028624,0.00669663,0,0,0.0100102,0,0.0152663,0.00694172,0.0341402,0.0308273,0.0239798,0.0269392,0.0175762,0.0114326,0.0176882,0.0371329,0.0215334,0.0397267,0.0200514,0.0375705,0.0131557,0.0175641,0.0939317,0.00546779,0.0037902,0.00365823,0.0372236,0.0173763,0.0395102,0.0102823,0.00590605,0,0,0.028777,0,0.0103769,0.0181123,0.0363591,0.0391042,0.0395464,0.0122126,0.0196733,0.0184013,0.0133146,0.0224309,0.0147059,0.0158814,0,0.0307926,0.0186891,0,0.0287471,0.0175348,0.0135986,0.0103604,0.0177527,0.00804635,0,0,0,0
89,0,0,0,0,0.0111586,0.0108747,0,0,0.0786241,0.0208062,0.0297101,0.00679685,0,0,0.0101347,0,0.0149091,0.00709191,0.0338068,0.028893,0.0238486,0.0275322,0.0179104,0.0112059,0.0179042,0.0380874,0.0212763,0.0394096,0.0206462,0.0387209,0.0140148,0.0182113,0.0984993,0.00538502,0.00362173,0.00387669,0.0372319,0.0173308,0.0395377,0.0103945,0.00547476,0,0,0.0284532,0,0.0103792,0.0180754,0.0362152,0.0386101,0.0395294,0.0118866,0.0191762,0.0184502,0.0129109,0.0224742,0.0149183,0.0158114,0,0.0306984,0.0188447,0,0.0288184,0.0176988,0.0135929,0.0103888,0.0178357,0.00804119,0,0,0,0
90,0,0,0,0,0.0113678,0.0110106,0,0,0.0807546,0.021121,0.0310862,0.00673329,0,0,0.0103375,0,0.0147392,0.00717389,0.0334398,0.027128,0.0237395,0.0277216,0.0178151,0.0109535,0.0180145,0.0388357,0.0211471,0.0390911,0.0210665,0.0395935,0.0146747,0.0187254,0.102133,0.00542888,0.00355947,0.00400153,0.0379239,0.0173263,0.0398197,0.0104472,0.00533402,0,0,0.0281677,0,0.0104187,0.0181203,0.0361501,0.0380522,0.0394344,0.0111058,0.0185611,0.0185162,0.0130981,0.0226927,0.0150528,0.0158881,0,0.0309926,0,0,0.0297512,0.0179432,0.0136057,0.0104197,0.017937,0.00797764,0,0,0,0
91,0,0,0,0,0.0115554,0.0111242,0,0,0.0822686,0.0212763,0.0320692,0.00660086,0,0,0.0105385,0,0.0147598,0.00721187,0.0331028,0.0258706,0.023771,0.0276354,0.0173943,0.0106091,0.0181128,0.0392764,0.021109,0.0387926,0.0212723,0.0401939,0.0149596,0.0190992,0.104925,0.00555976,0.0035486,0.00401657,0.0370447,0.0173198,0.0390681,0.0105793,0.00549633,0,0,0.0279182,0,0.0104814,0.0182533,0.0363087,0.037374,0.0393791,0.0108561,0.0178336,0.0186414,0.0132955,0.0233132,0.0152977,0.0165092,0,0.0310442,0.020989,0,0.0290229,0.0182321,0.0136226,0.0104427,0.0178202,0.00795561,0,0,0,0
92,0,0,0,0,0.0117034,0.011149,0,0,0.0834253,0.0213544,0.0323292,0.00651533,0,0,0.0107373,0,0.0148517,0.0072896,0.0328592,0.0250842,0.0234963,0.0275871,0.0169066,0.0103354,0.0183156,0.0396393,0.0211945,0.0384605,0.0213989,0.0406733,0.0151621,0.0193698,0.106899,0.00566512,0.00353564,0.00402384,0.0374566,0.0172857,0.03941,0.0109232,0.00560281,0,0,0.0276437,0,0.0105007,0.0183766,0.0366269,0.0373776,0.0393309,0.0103001,0.0170991,0.0187593,0.0138077,0.0233528,0.01565,0.0170096,0,0.0313153,0.0221231,0,0.0295787,0.0184502,0.0136249,0.0104484,0.0176537,0.00802008,0,0,0,0
93,0,0,0,0,0.0118692,0.0111203,0,0,0.0837044,0.0213455,0.0323587,0.00618683,0,0,0.0108842,0,0.0147304,0.00738633,0.0326895,0.0243401,0.0232573,0.027636,0.0163492,0.0101506,0.0184937,0.0398446,0.0213278,0.0381139,0.0214155,0.0408718,0.0151841,0.0195419,0.107615,0.00569995,0.00348907,0.00399965,0.0375568,0.0172739,0.0396032,0.0113475,0.0054157,0,0,0.0273757,0,0.0105374,0.0184852,0.0368297,0.0372281,0.0392293,0.0100141,0.0163894,0.0187577,0.0141646,0.0233232,0.016029,0.0175316,0,0.0313267,0.0227282,0,0.0297515,0.0185655,0.0136437,0.0104701,0.0175338,0.00805025,0,0,0,0
94,0,0,0,0,0.0119866,0.011034,0,0,0.083233,0.0213256,0.0324188,0.00563797,0,0,0.0108645,0,0.0145962,0.00748804,0.0325023,0.0233612,0.0232876,0.0275258,0.0157933,0.00988744,0.0183349,0.0396413,0.0213615,0.0375876,0.0212775,0.0407814,0.0150412,0.0195852,0.107177,0.00565514,0.00342781,0.00401527,0.0292756,0.0172607,0.032819,0.0113854,0.00528492,0,0,0.0272758,0,0.0105143,0.0185017,0.0366546,0.0314935,0.0386117,0.00816059,0.0154694,0.0187043,0.0141514,0.0236843,0.0165202,0.0172503,0,0.0305444,0.0200269,0.0330229,0.0216739,0.0185325,0.0137139,0.0105025,0.0173977,0.00794775,0,0,0,0
95,0,0,0,0,0.0120358,0.0109124,0,0,0.0821645,0.0212691,0.0320699,0.00504507,0,0,0.0106698,0,0.0145575,0.0075056,0.0325262,0.0220117,0.0232365,0.0270777,0.0153978,0.00945185,0.0179162,0.0390351,0.0212156,0.036783,0.0208839,0.0402879,0.0148975,0.0194855,0.105556,0.00551755,0.00339732,0.00402025,0.0221461,0.0172122,0.0268916,0.0107499,0.00505921,0,0,0.0273214,0,0.0105083,0.0185433,0.0368055,0.0272064,0.0372946,0.0118469,0.0141427,0.0185035,0.013985,0.0254604,0.0155234,0.0167703,0,0.0286883,0.0141351,0.0279893,0.0144352,0.018472,0.0139389,0.0106035,0.0171762,0.00762217,0,0,0,0
96,0,0,0,0,0.0121044,0.0108773,0,0,0.0808174,0.0211849,0.0316907,0.00467505,0,0,0.0106498,0,0.0148702,0.00735419,0.0326534,0.0203718,0.0230678,0.0265805,0.0153817,0.00914451,0.0175512,0.0383987,0.0211476,0.0360938,0.0204394,0.0396554,0.0144859,0.0192915,0.103631,0.00558645,0.00346821,0.00388727,0.0189971,0.0171456,0.024216,0.0106125,0.00508095,0,0,0.0272869,0,0.0105079,0.0186055,0.0368336,0.025059,0.0366081,0.0137081,0.0133015,0.0183459,0.0141437,0.0262054,0.0154038,0.0166894,0,0.0283423,0.0116491,0.0252392,0.011313,0.018423,0.0140705,0.0108022,0.0170782,0.00746303,0,0,0,0
97,0,0,0,0,0.0121865,0.0109364,0,0,0.0794174,0.0207246,0.0312415,0.00422456,0,0,0.0107205,0,0.0155867,0.00698042,0.0329547,0.0185502,0.0231115,0.0258272,0.0155417,0.00894315,0.0172076,0.0376768,0.0210884,0.035579,0.0198557,0.0388312,0.0140279,0.0190255,0.101531,0.00587894,0.00375465,0.00342802,0.0187622,0.017092,0.0236812,0.0108577,0.00522741,0,0,0.0272265,0,0.0105385,0.0187229,0.0367742,0.0241606,0.0364535,0.0137407,0.0127898,0.0182642,0.0150787,0.0261737,0.0154768,0.0165777,0,0.0281072,0.0113412,0.0237889,0.0114259,0.0184196,0.0141416,0.010956,0.0171351,0.00737897,0,0,0,0
98,0,0,0,0,0.0122685,0.0109604,0,0,0.078119,0.0204885,0.0306906,0.00356111,0,0,0.0107974,0,0.015716,0.00693803,0.0332786,0.0166789,0.0232337,0.02488,0.0156829,0.00883126,0.0168408,0.037035,0.0209922,0.0351584,0.019181,0.0378977,0.0136437,0.0186663,0.0995686,0.00603676,0.00388646,0.00326356,0.0187779,0.0171155,0.0235164,0.0116014,0.00549743,0,0,0.0273186,0,0.0104927,0.0188326,0.0367619,0.0237104,0.0361983,0.0136548,0.012354,0.0180987,0.0156399,0.0261425,0.0155624,0.0166689,0,0.0279288,0.0116043,0.0236917,0.0117506,0.0182013,0.0142294,0.0108571,0.0171859,0.00746437,0,0,0,0
99,0,0,0,0,0.0122395,0.0108307,0,0,0.0769124,0.0205267,0.0301086,0.00302091,0,0,0.0106692,0,0.0155109,0.00692515,0.0335003,0.0148151,0.0230337,0.02389,0.0156467,0.00865226,0.01645,0.0361714,0.0209278,0.0348533,0.0184081,0.0369242,0.0132801,0.0182691,0.0979197,0.00588717,0.00380892,0.00330231,0.0184472,0.0171926,0.0232526,0.0126245,0.00580797,0,0,0.0278106,0,0.0104094,0.018841,0.0368712,0.0231161,0.0357825,0.0138405,0.0117915,0.0178529,0.0155818,0.0262997,0.0154351,0.0169126,0,0.0277861,0.0117856,0.0243549,0.0117122,0.0177828,0.0142172,0.0107486,0.0170854,0.00775615,0,0,0,0
100,0,0,0,0,0.0122272,0.0107586,0,0,0.075925,0.0205069,0.0294263,0.002675,0,0,0.0106157,0,0.0153251,0.00690998,0.0336435,0.0129599,0.0229474,0.0230014,0.0156872,0.00858002,0.0160992,0.0350156,0.0208814,0.0344875,0.0176156,0.035972,0.0129791,0.017815,0.0965503,0.0057432,0.00373123,0.0033933,0.0170148,0.0172048,0.022173,0.0132313,0.00585572,0,0,0.0283356,0,0.0103908,0.0188994,0.0368414,0.0215845,0.035379,0.0127698,0.01136,0.0177411,0.0159507,0.0263485,0.0153947,0.0170208,0.0117978,0.02787,0.0120531,0.0244774,0.0110087,0.0176273,0.0140009,0.0108165,0.017091,0.00787642,0,0,0,0
101,0,0,0,0,0.0122986,0.0108354,0,0,0.0751707,0.0203792,0.0288337,0.00234959,0,0,0.0105962,0,0.015472,0.00673552,0.03389,0.0111893,0.0229851,0.0220386,0.015812,0.00857468,0.0158496,0.0335643,0.0208368,0.0340634,0.0168274,0.0350303,0.0127384,0.0173731,0.095599,0.00577314,0.00379012,0.00337632,0.0169946,0.0171862,0.0218242,0.0135175,0.00588357,0,0,0.0286614,0,0.0103967,0.0190569,0.0368619,0.020776,0.0352201,0.0129581,0.0111115,0.0177723,0.0161544,0.0265546,0.01557,0.0171024,0.0104454,0.0277652,0.0118937,0.0240793,0.0115193,0.0177039,0.0133622,0.0109315,0.0171923,0.00783772,0,0,0,0
102,0,0,0,0,0.0123715,0.0109464,0,0,0.0748355,0.0206581,0.0283681,0.00221156,0,0,0.0106415,0,0.0154259,0.00682085,0.0341422,0.00961841,0.0230762,0.0209131,0.0159083,0.00863473,0.0156364,0.032051,0.0207739,0.0336632,0.0161153,0.0340816,0.0121876,0.0169492,0.0950399,0.00575392,0.00368323,0.00358705,0.0169918,0.0171743,0.0215626,0.0138374,0.00578177,0,0,0.0289343,0,0.0104006,0.0191999,0.0369278,0.0203249,0.0351744,0.0132832,0.0109746,0.0178205,0.0162609,0.0267443,0.0157528,0.0171723,0.0097933,0.0275755,0.0116871,0.0235646,0.0120794,0.0177971,0.0129508,0.0110339,0.0172595,0.00772157,0,0,0,0
103,0,0,0,0,0.0124511,0.0110337,0,0,0.0747763,0.0212736,0.028005,0.00243265,0,0,0.0107925,0,0.0150008,0.00722228,0.0344038,0.00822278,0.0229258,0.0197578,0.0159152,0.00868447,0.015462,0.0305674,0.0207236,0.03326,0.0155352,0.033158,0.0115271,0.0165463,0.0947598,0.00564298,0.00341505,0.00406068,0.0169943,0.0171676,0.0214455,0.0142994,0.00578733,0,0,0.0291678,0,0.0103873,0.0192351,0.0370894,0.0199807,0.0350036,0.0136293,0.0108449,0.0177484,0.0164666,0.026855,0.0159077,0.0173927,0.00936788,0.0273754,0.0116991,0.0231873,0.0125566,0.0177542,0.0133126,0.0110703,0.0172821,0.00770888,0,0,0,0
104,0,0,0,0,0.012458,0.0110821,0,0,0.0747925,0.0213569,0.0275608,0.00280533,0,0,0.0108233,0,0.0149241,0.00755474,0.034749,0.00690797,0.0228317,0.0185867,0.0157178,0.00864812,0.015236,0.0289533,0.0205853,0.0328305,0.0149534,0.0321664,0.0108889,0.0161055,0.0944904,0.00558948,0.00340767,0.0042208,0.0170776,0.0171474,0.0214181,0.0146408,0.00582592,0,0,0.0292887,0,0.0103909,0.0192287,0.0372535,0.019743,0.0348495,0.0140202,0.0104898,0.0176892,0.0164712,0.0269438,0.0160409,0.0175285,0.00900648,0.0271663,0.0120663,0.0229287,0.0130383,0.0177242,0.0139133,0.0110922,0.0172807,0.00776294,0,0,0,0
105,0,0,0,0,0.0123866,0.0110825,0,0,0.0744576,0.0207897,0.0269916,0.00324244,0,0,0.0105168,0,0.0152395,0.00730405,0.0350786,0.00578746,0.0226165,0.0174227,0.015349,0.00858141,0.0150597,0.0272434,0.0203708,0.0323632,0.0143322,0.0310822,0.0102703,0.0155938,0.0939443,0.00551138,0.00360255,0.0038849,0.0171294,0.0171958,0.0213818,0.0148697,0.00588965,0,0,0.0293785,0,0.0104177,0.0192368,0.0374519,0.0196044,0.0347247,0.0143957,0.00997906,0.0177442,0.0164532,0.0270998,0.0161368,0.017639,0.00863448,0.0269999,0.012679,0.0225338,0.0135155,0.0177421,0.0140552,0.0111295,0.0172062,0.00784318,0,0,0,0
106,0,0,0,0,0.0122985,0.0110419,0,0,0.0736615,0.0202382,0.0264981,0.00356446,0,0,0.0101272,0,0.0155746,0.00688647,0.0354128,0.00486744,0.0224915,0.0162717,0.0149005,0.00858635,0.0149062,0.0253897,0.0200109,0.0319021,0.0137177,0.0300258,0.00981311,0.0150736,0.0928978,0.00538033,0.00379776,0.00377916,0.0170533,0.0172249,0.0212957,0.0152049,0.00601912,0,0,0.029451,0,0.0104068,0.0192474,0.0375639,0.0194852,0.0345361,0.014664,0.00955112,0.0177287,0.0165253,0.0273042,0.0162079,0.0177306,0.0082963,0.0268944,0.0122023,0.0222476,0.013957,0.0176812,0.0138959,0.0111304,0.0171108,0.00794077,0,0,0,0
107,0,0,0,0,0.0122274,0.0109748,0,0,0.0723576,0.0201771,0.0261004,0.00378719,0,0,0.00989731,0,0.0157017,0.00662572,0.0357791,0.0040515,0.0225229,0.015147,0.0144923,0.00863826,0.0147374,0.023441,0.0194546,0.0314449,0.0131757,0.0289866,0.0098984,0.014613,0.091091,0.00520568,0.00373336,0.00392733,0.0171532,0.0172142,0.0214172,0.0155274,0.006029,0,0,0.0295167,0,0.0103855,0.0192453,0.0376069,0.019485,0.0344599,0.0150517,0.00920561,0.0176597,0.0166488,0.0271392,0.0163395,0.017892,0.00797982,0.0266623,0.0117795,0.0219967,0.0145726,0.0176515,0.0137066,0.0111729,0.0170596,0.00790516,0,0,0,0
108,0,0,0,0,0.0122195,0.010977,0,0,0.0707111,0.0206044,0.0254496,0.00390958,0,0,0.0100751,0,0.0154473,0.00697013,0.0361885,0.00358903,0.0224778,0.014258,0.0142164,0.00870713,0.0145431,0.0216384,0.0186936,0.0310182,0.0127948,0.0280499,0.0103493,0.0142041,0.088559,0.00512427,0.00348806,0.00426939,0.0172697,0.0171847,0.0215297,0.015785,0.00593993,0,0,0.0295265,0,0.0103778,0.019227,0.0377668,0.0195279,0.0344785,0.0153591,0.00892505,0.0175368,0.0165948,0.0270441,0.0164299,0.0181691,0.00780571,0.0264479,0.011736,0.0217981,0.0150257,0.0176255,0.0137663,0.0111977,0.0170726,0.00770779,0,0,0,0
109,0,0,0,0,0.0121068,0.0109425,0,0,0.0680108,0.0201633,0.0246251,0.00402047,0,0,0.00986798,0,0.0158431,0.00669998,0.036661,0.00382763,0.0224273,0.0135583,0.0136721,0.00869847,0.0142332,0.0199601,0.0177171,0.0307004,0.0125202,0.0270567,0.0103587,0.0137506,0.0849102,0.00503469,0.00376115,0.00395648,0.0172783,0.0171946,0.0215763,0.0160696,0.00592441,0,0,0.0295037,0,0.0103755,0.0192362,0.038026,0.0196477,0.0343627,0.0160314,0.00851995,0.0175235,0.0165661,0.0271299,0.0165344,0.0184345,0.00787048,0.0263229,0.0118573,0.0216837,0.0150956,0.01761,0.0137941,0.0111786,0.0170479,0.00757295,0,0,0,0
110,0,0,0,0,0.0120768,0.0109267,0,0,0.0641503,0.0202221,0.0233041,0.0040258,0,0,0.00990258,0,0.015869,0.00670035,0.0371745,0.00445467,0.0223977,0.013237,0.0132501,0.0087041,0.0137453,0.0184484,0.0165764,0.0305177,0.012489,0.0261321,0.0103384,0.0131835,0.0801703,0.00499933,0.0037096,0.00406165,0.0166762,0.0171893,0.0210038,0.0163731,0.00581411,0,0,0.0294345,0,0.0103924,0.0192658,0.0382842,0.0191962,0.0342663,0.0165613,0.00825198,0.0174666,0.0166486,0.0272581,0.0166302,0.0185146,0.00741632,0.0261766,0.0116763,0.0213515,0.0145794,0.0176618,0.0137548,0.0110824,0.0170442,0.00717363,0,0,0,0
