Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTOE,LUPA,LWRA,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RWRA,STRN,T10,x71,x72,x70,R5FT,LHEE,L5HD,REAR,RHEE,RFHD,RUPA,LTIBP,LTIBI,LTHI,LWRB
165,0,0,0,0,0,0,0.0575541,0.0394779,0,0,0,0.0148998,0.0171749,0.0691262,0,0,0.0295713,0,0.0194406,0.011302,0.0384239,0.0141721,0.0153964,0.034235,0.0301879,0.0112521,0.0153112,0.0115235,0.00705764,0.00853014,0.0172519,0.0278765,0.00815605,0.0165799,0.0110871,0.0149298,0.0644566,0,0.0347709,0.0153849,0.0262187,0.0517476,0.00738047,0.0113503,0.0395022,0.0827663,0.0105256,0.0343344,0.00811603,0.00387508,0.00891618,0.00424981,0.0082329,0.011867,0.027569,0.0192208,0.0420539,0.0534081,0,0,0,0.0169619,0.0170622,0.0182141,0,0.017839,0,0.0392899,0.0105498,0.00964401,0.00555497,0
166,0,0,0,0,0,0,0.0575946,0.0395768,0,0,0,0.0204773,0.0191318,0.0693816,0,0,0.0288508,0,0.0194008,0.0108652,0.0389996,0.0143929,0.0151459,0.034041,0.0302337,0.0106846,0.0157888,0.011595,0.00547129,0.00791847,0.022518,0.0274197,0.00830072,0.0165643,0.0110402,0.014295,0.0648657,0,0.0346189,0.0153565,0.0261496,0.050327,0.00727985,0.0105511,0.0389805,0.0828426,0.00972975,0.0336091,0.00839362,0.0031868,0.00821403,0.00429361,0.00826773,0.0114435,0.0267602,0.0190726,0.0419788,0.0536394,0,0,0,0.0167923,0.0178923,0.0182099,0,0.0175893,0,0.0394002,0.0114452,0.00915176,0.00567473,0.0107331
167,0,0,0,0,0,0,0.0578045,0.0395685,0,0,0,0.0264867,0.0209377,0.0694638,0,0,0.0286481,0,0.0194027,0.0107806,0.0396098,0.014434,0.0147519,0.0339807,0.0305719,0.0101042,0.0160415,0.0115016,0.00402254,0.00811634,0.0289884,0.0276956,0.00833667,0.0165514,0.0110778,0.0135249,0.0652818,0,0.0344664,0.0153256,0.0259835,0.0493055,0.00746351,0.00957752,0.0385586,0.0828488,0.00919925,0.0330099,0.00879827,0.00328054,0.00777876,0.0042336,0.00844852,0.0115704,0.025508,0.0191103,0.0417634,0.0538601,0,0,0,0.0164706,0.0188009,0.0181828,0,0.0173118,0,0.0394455,0.0124184,0.00873032,0.00676602,0.0107625
168,0,0,0,0,0,0,0.0580789,0.0394405,0,0,0,0.0326506,0.0221418,0.0692398,0,0,0.0285078,0,0.0194034,0.0107424,0.040215,0.0142145,0.0144847,0.0340529,0.0310083,0.00966295,0.0160732,0.0113365,0.00288871,0.00893604,0.0360545,0.0280677,0.00836424,0.0165277,0.0111526,0.0127879,0.0656336,0,0.0342635,0.0152795,0.0257487,0.0491452,0.00787846,0.00897867,0.0381787,0.0829143,0.00935293,0.0328984,0.00902213,0.00383196,0.00772277,0.00416727,0.00875237,0.0121075,0.0247695,0.0194359,0.0414747,0.0540134,0,0,0,0.0161844,0.0197019,0.0181693,0,0.0170474,0,0.0394434,0.013442,0.00833661,0.00815371,0.010746
169,0,0,0,0,0,0,0.0583853,0.0393005,0,0,0,0.0389463,0.0226776,0.0686241,0,0,0.0284481,0,0.0194106,0.0107199,0.0406248,0.0137207,0.014196,0.0344014,0.031451,0.00934331,0.0159714,0.0112616,0.00203688,0.00993732,0.0435121,0.0282545,0.00837631,0.0164926,0.0108305,0.0120828,0.0659346,0,0.0340064,0.0152102,0.0255807,0.0499381,0.00830572,0.00861038,0.0379146,0.0830914,0.00945212,0.0333493,0.00894003,0.00425673,0.00764894,0.00406756,0.00875632,0.012271,0.024409,0.019642,0.041263,0.0540838,0,0,0,0.0163082,0.0198442,0.0181821,0,0.0165692,0,0.0394773,0.0144443,0.00794263,0.00823211,0.0107065
170,0,0,0,0,0,0,0.0586314,0.0391752,0,0,0,0.0453838,0.0227699,0.0676289,0,0,0.02851,0,0.0194379,0.0107087,0.0407964,0.0130736,0.0141116,0.0349294,0.0316999,0.00912615,0.0157367,0.0112431,0.0019052,0.010751,0.0513957,0.0283679,0.00837894,0.0164856,0.0100694,0.0115302,0.0661355,0,0.033868,0.0151726,0.0255052,0.0513065,0.00869601,0.00818186,0.0377601,0.0831843,0.00942778,0.034079,0.00864268,0.00449299,0.00740849,0.0039966,0.00839318,0.0117271,0.0244969,0.0197345,0.0411178,0.0541898,0,0,0,0.0168662,0.0188067,0.0182432,0,0.0155662,0,0.0395489,0.0153489,0.00749606,0.00801569,0.0109711
171,0,0,0,0,0,0,0.0587958,0.0392045,0,0,0,0.0521207,0.0232595,0.0668559,0,0,0.0287013,0,0.019412,0.0108015,0.0407019,0.0123966,0.0143073,0.0354968,0.031769,0.00899917,0.0154525,0.011297,0.00246245,0.0112336,0.059846,0.0284795,0.00834432,0.0165011,0.00917993,0.0112314,0.06628,0,0.0338958,0.0151483,0.025513,0.0525184,0.00907162,0.0078529,0.0376388,0.083252,0.00914602,0.0347256,0.00828812,0.00449433,0.00703474,0.00397835,0.00788915,0.0106763,0.0246743,0.0198511,0.0411213,0.0542572,0,0,0,0.0176101,0.0181039,0.0183011,0,0.0140854,0,0.0396862,0.0161233,0.0069827,0.00767041,0.0115247
172,0,0,0,0,0,0,0.0588956,0.039415,0,0,0,0.0585336,0.025101,0.0659311,0,0,0.0288741,0,0.0194031,0.0109438,0.0403449,0.0117484,0.0147919,0.0360003,0.0318239,0.00908076,0.0152344,0.0114367,0.00365418,0.0118593,0.067543,0.028579,0.00829258,0.0165344,0.0084957,0.0112851,0.0664306,0,0.0339431,0.0151433,0.0254702,0.0531668,0.00936063,0.00766768,0.0374001,0.0833076,0.00874777,0.0350481,0.008033,0.00442645,0.00661621,0.00397137,0.00744234,0.0095451,0.0246593,0.0199212,0.0412178,0.054337,0,0,0,0.0185318,0.0195706,0.0183764,0,0.0128195,0,0.0398463,0.0168205,0.00689631,0.00694653,0.011554
173,0,0,0,0,0,0,0.0589786,0.039734,0,0,0,0.0637033,0.0281329,0.0652384,0,0,0.0290451,0,0.0194076,0.0110511,0.0397723,0.0111902,0.0153872,0.0363719,0.031883,0.00940792,0.0150223,0.0116924,0.00550267,0.0139497,0.0733691,0.028706,0.00823994,0.0165498,0.00812443,0.0117611,0.0665079,0,0.0340799,0.0151612,0.0254057,0.0533733,0.00958398,0.00758969,0.0370094,0.0834198,0.00839785,0.035103,0.00793642,0.00432288,0.00630998,0.00399053,0.0072018,0.0087717,0.024552,0.0198099,0.0414006,0.0543165,0,0,0,0.019225,0.0227693,0.0184562,0,0.0121833,0,0.0400563,0.0175199,0.00736753,0.00616487,0.0112709
174,0,0,0,0,0,0,0.0590401,0.040022,0,0,0,0.0671742,0.0316595,0.0648657,0,0,0.0291059,0,0.019424,0.0111229,0.0390529,0.0107041,0.0157241,0.0366141,0.0319375,0.00992412,0.014798,0.0120334,0.00763974,0.0169228,0.0769751,0.0288087,0.0082174,0.0165672,0.00790562,0.0125407,0.0664857,0,0.0343598,0.0152511,0.0253652,0.0535011,0.00981365,0.0075403,0.0364837,0.0835154,0.00822656,0.0351192,0.00790735,0.00429357,0.0061239,0.00414784,0.00708441,0.00847799,0.0244712,0.0195437,0.0415765,0.0542182,0,0,0,0.0194114,0.0267594,0.0185169,0,0.0117293,0,0.0402742,0.0182277,0.00824641,0.00559958,0.0116464
175,0,0,0,0,0,0,0.0590841,0.0402156,0,0,0,0.0690538,0.0350064,0.0646248,0,0,0.0291112,0,0.019424,0.0110929,0.0382254,0.0102273,0.0157291,0.0368104,0.031967,0.0104836,0.0144744,0.0124203,0.00960309,0.0199848,0.0789014,0.0287713,0.00820045,0.0166171,0.00802338,0.0134103,0.0664749,0,0.0345838,0.0153419,0.0254371,0.053768,0.0100582,0.00747026,0.0359532,0.0835741,0.00819161,0.035198,0.0078866,0.0044283,0.00615742,0.0041397,0.00713962,0.00862039,0.0240209,0.019489,0.0417605,0.0540821,0,0,0,0.0191311,0.0306424,0.018537,0,0.0116897,0,0.0404377,0.0188732,0.00930026,0.00525713,0.0117986
176,0,0,0,0,0,0,0.0591224,0.0402964,0,0,0,0.0698519,0.0376713,0.0643884,0,0,0.0290256,0,0.019436,0.0110526,0.0373251,0.00980894,0.0156641,0.0370097,0.0320218,0.0109227,0.014332,0.0127356,0.0111216,0.0226439,0.0796906,0.0286224,0.00819758,0.0166649,0.00828812,0.0143035,0.0664867,0,0.0346183,0.0153679,0.0254797,0.0541488,0.0103363,0.00739475,0.0354995,0.0834955,0.00821341,0.0353172,0.00789235,0.00456799,0.00633315,0.00395123,0.00724201,0.00881681,0.0234128,0.0195585,0.0419048,0.0540586,0,0,0,0.0187273,0.0338557,0.0185416,0,0.0119156,0,0.0404382,0.0193777,0.0104863,0.00501471,0.0114951
177,0,0,0,0,0,0,0.0591246,0.0403014,0,0,0,0.0701243,0.0396099,0.0643268,0,0,0.0288679,0,0.0194384,0.0110102,0.0363417,0.0094519,0.0157637,0.0373488,0.0320684,0.0114481,0.0145304,0.0129322,0.0124857,0.0246311,0.079872,0.0284372,0.00818676,0.016683,0.00821649,0.0151457,0.06646,0,0.0345324,0.0153383,0.0253578,0.0545033,0.0106482,0.00731756,0.0352064,0.0833441,0.0081771,0.0354289,0.0078515,0.00460642,0.0063195,0.00382155,0.00712822,0.00864916,0.0230413,0.0195417,0.0419762,0.0541463,0,0,0,0.0186281,0.0361833,0.0185239,0,0.011746,0,0.0402778,0.0197269,0.0114389,0.00466373,0.0111788
178,0,0,0,0,0,0,0.0592148,0.0403865,0,0,0,0.0703637,0.0405399,0.0645319,0,0,0.0286382,0,0.0194658,0.0109231,0.0352636,0.00911428,0.0158033,0.0377395,0.0321332,0.0118024,0.0145059,0.0129773,0.0134126,0.0258248,0.0799049,0.028215,0.00819472,0.0167081,0.00793125,0.0158792,0.0664975,0,0.0345366,0.0153755,0.0252888,0.0547535,0.0110064,0.00731067,0.0350174,0.0833586,0.00800314,0.0354505,0.00778005,0.00459044,0.00609636,0.00375447,0.00687656,0.00814458,0.0228452,0.0193524,0.0420425,0.0541751,0,0,0,0.0188732,0.0375753,0.0184822,0,0.0111068,0,0.040171,0.0199226,0.0119597,0.0044958,0.0109435
179,0,0,0,0,0,0,0.0593814,0.040546,0,0,0,0.0703905,0.0406633,0.064437,0,0,0.0283796,0,0.0195081,0.0107926,0.0341285,0.00874598,0.0156947,0.0381314,0.0321854,0.0120475,0.014118,0.0129126,0.0137179,0.0262113,0.0797789,0.0279889,0.00823437,0.0167571,0.00749876,0.0164855,0.0666263,0,0.0346301,0.0154654,0.0253331,0.0549517,0.0113423,0.00731187,0.0348892,0.0834937,0.00782685,0.0354453,0.00774053,0.00460428,0.00600816,0.00375951,0.00656805,0.00746757,0.0227226,0.0192004,0.0421235,0.054134,0,0,0,0.019229,0.0381914,0.018423,0,0.0102968,0,0.0401096,0.0199602,0.0120379,0.00437253,0.0107438
180,0,0,0,0,0,0,0.0595295,0.0406152,0,0,0,0.0700336,0.040211,0.0640788,0,0,0.0281342,0,0.0195137,0.0106031,0.0329993,0.00839267,0.0154669,0.0385499,0.032232,0.0121182,0.0137665,0.0127344,0.0135593,0.0259144,0.0793549,0.0277774,0.00826964,0.0167958,0.00686027,0.0169665,0.066765,0,0.0347023,0.0155016,0.0254656,0.0550971,0.0116491,0.00736072,0.0347691,0.0834907,0.00773954,0.0354192,0.00775496,0.00469374,0.00583354,0.00386927,0.00629843,0.00682951,0.0225628,0.0196508,0.0421372,0.0542341,0,0,0,0.019486,0.0382327,0.0183673,0,0.00968934,0,0.0399805,0.0198405,0.011606,0.00399128,0.0105917
181,0,0,0,0,0,0,0.0596,0.0405456,0,0,0,0.0692355,0.0393466,0.0637234,0,0,0.0278579,0,0.0195155,0.0104766,0.0319657,0.00805232,0.0151058,0.0389672,0.0322085,0.0119915,0.0136177,0.0123472,0.0133061,0.0251217,0.078641,0.0276303,0.00828409,0.016817,0.00617562,0.0173683,0.0668358,0,0.0346766,0.0155002,0.0254162,0.0552609,0.0119594,0.00752128,0.0346029,0.0833317,0.00769072,0.035318,0.00783696,0.00465617,0.00569326,0.0039061,0.00619347,0.00647507,0.0221954,0.0196759,0.042073,0.0544305,0,0,0,0.0194349,0.0378324,0.0183298,0,0.00887586,0,0.0398363,0.0196337,0.0111658,0.00349014,0.010522
182,0,0,0,0,0,0,0.0596982,0.0405295,0,0,0,0.0681576,0.0382563,0.0634538,0,0,0.0276028,0,0.0194978,0.0104208,0.0310585,0.00766291,0.0145977,0.039358,0.0322141,0.0117171,0.0135958,0.0118246,0.0129485,0.0241358,0.0777962,0.0275281,0.00830775,0.016816,0.00591506,0.0177016,0.0669109,0,0.0348672,0.0155628,0.0254078,0.055481,0.0122154,0.00770341,0.0343536,0.0833005,0.00762554,0.0352381,0.00789838,0.00462797,0.00564731,0.00378824,0.00609174,0.00624882,0.0214696,0.0193804,0.0420486,0.0544569,0,0,0,0.0191484,0.0370034,0.0182742,0,0.00801303,0,0.0398268,0.0193534,0.0107125,0.00285414,0.0105769
183,0,0,0,0,0,0,0.0597723,0.0405069,0,0,0,0.0668842,0.0371458,0.0632253,0,0,0.0274929,0,0.0194739,0.0103613,0.0302806,0.00730232,0.0140794,0.0396999,0.0322082,0.0113325,0.0135629,0.0112936,0.01248,0.0230234,0.0768946,0.027495,0.00833555,0.0168275,0.00581701,0.0181203,0.0669998,0,0.0350978,0.0156296,0.025461,0.0557672,0.0124744,0.00784005,0.034016,0.0833975,0.00757794,0.035151,0.00799627,0.00471034,0.00564783,0.003694,0.00597229,0.00605074,0.0206535,0.0192053,0.0420376,0.0543947,0,0,0,0.0188628,0.0365886,0.0182365,0,0.00738297,0,0.0398653,0.0189816,0.0101157,0.0020612,0.0109023
184,0,0,0,0,0,0,0.0597517,0.0404477,0,0,0,0.0656292,0.0360944,0.0630319,0,0,0.0273792,0,0.019462,0.0102595,0.0295649,0.00694414,0.0135514,0.0400134,0.0321421,0.0109914,0.0132688,0.0108927,0.0121324,0.02203,0.0758572,0.0274095,0.00838065,0.016846,0.00566338,0.0185506,0.0669832,0,0.0353099,0.01567,0.0255161,0.0561261,0.0127528,0.00788222,0.0337161,0.0834035,0.00757438,0.0350774,0.00808641,0.0047989,0.00554293,0.00361175,0.00582678,0.0058364,0.0198656,0.0191607,0.0420123,0.0544252,0,0,0,0.0185094,0.0364686,0.0182068,0,0.00722371,0,0.0399273,0.018531,0.0095503,0.00121678,0.0116046
185,0,0,0,0,0,0,0.0597465,0.0404457,0,0,0,0.0641484,0.0351292,0.0628624,0,0,0.0273417,0,0.0194632,0.0102828,0.0288863,0.0065608,0.0128948,0.04032,0.0320484,0.0109351,0.0130684,0.0104081,0.0118579,0.0209673,0.074188,0.0272957,0.00839203,0.0168771,0.00556603,0.0189852,0.066948,0,0.0355259,0.0157184,0.0256081,0.0565865,0.013095,0.00795569,0.0334008,0.0834938,0.00750877,0.0350441,0.00817283,0.00484155,0.00547148,0.00359174,0.00576645,0.00575613,0.0190426,0.0191395,0.0420706,0.0543663,0,0,0,0.0181256,0.0363441,0.0181987,0,0.00716664,0,0.0400632,0.0181048,0.00899628,0.000702028,0.0116961
186,0,0,0,0,0,0,0.0598109,0.0404685,0,0,0,0.0623357,0.0342781,0.0627306,0,0,0.0273576,0,0.0194434,0.0103581,0.0282902,0.00621022,0.0121369,0.0406527,0.0319976,0.010946,0.0135598,0.0098069,0.0114579,0.0198621,0.0719945,0.0273193,0.00838966,0.016912,0.00553312,0.0194226,0.0669868,0,0.0357604,0.0157581,0.0257205,0.0571038,0.0134585,0.00805152,0.0330742,0.0836417,0.00745762,0.0350596,0.00821572,0.00486368,0.00542584,0.00355687,0.00574239,0.00580286,0.018217,0.0190965,0.0422393,0.0542943,0,0,0,0.0177468,0.0360274,0.0181785,0,0.0072538,0,0.0402154,0.017686,0.00855145,0.00209226,0.0113397
187,0,0,0,0,0,0,0.0598323,0.0403633,0,0,0,0.0600163,0.0336147,0.0625639,0,0,0.027335,0,0.0193997,0.0104116,0.027872,0.00584618,0.0114471,0.0409407,0.0320683,0.0111225,0.0140926,0.00932301,0.0109779,0.0185921,0.0692239,0.0273287,0.00839754,0.0169541,0.00562562,0.0198638,0.0669867,0,0.0360011,0.0157984,0.025685,0.0576414,0.0138365,0.00814905,0.0326775,0.0835166,0.00741008,0.0351432,0.00820193,0.00491372,0.00548035,0.00353479,0.00578636,0.00598512,0.0174456,0.0189727,0.0424764,0.0544484,0,0,0,0.0173898,0.0360025,0.0181457,0,0.00743539,0,0.0402346,0.0172536,0.00833187,0.00312165,0.0116371
188,0,0,0,0,0,0,0.0598614,0.0402366,0,0,0,0.0572331,0.0331951,0.0623136,0,0,0.0274472,0,0.0193472,0.0105425,0.0276833,0.00557711,0.0111557,0.041251,0.0321474,0.0116477,0.0144533,0.00895503,0.0106026,0.0172494,0.0660132,0.0274092,0.00835164,0.0169913,0.00597262,0.0201732,0.067039,0,0.0362874,0.0158497,0.0255601,0.0581412,0.0141646,0.00829886,0.0323485,0.0833586,0.00738263,0.0352191,0.00823649,0.00504586,0.00560862,0.0034141,0.00591453,0.00629486,0.0165572,0.0187992,0.0425313,0.0546573,0,0,0,0.0170283,0.0360412,0.0181259,0,0.00788025,0,0.0402052,0.0168033,0.00839215,0.00404628,0.0115682
189,0,0,0,0,0,0,0.0599303,0.0401446,0,0,0,0.054127,0.0330393,0.0619782,0,0,0.0277477,0,0.0193474,0.010676,0.027739,0.00543677,0.0113445,0.0415702,0.0322192,0.0125695,0.0147837,0.00880861,0.0104623,0.0157993,0.06222,0.0275668,0.00830175,0.0170337,0.00615267,0.020386,0.0671157,0,0.036472,0.0159087,0.0253997,0.0585509,0.0144502,0.00839304,0.0320289,0.0832265,0.00736378,0.0353338,0.00825133,0.00517005,0.00571016,0.00336242,0.0060277,0.00664741,0.015866,0.0186309,0.0424672,0.0548414,0,0,0,0.0167436,0.0362717,0.0181422,0,0.00851208,0,0.0401637,0.0163042,0.00834977,0.00526116,0.0111722
190,0,0,0,0,0,0,0.0600091,0.0400773,0,0,0,0.0508873,0.0328622,0.0616043,0,0,0.0281376,0,0.0193156,0.0108542,0.0279413,0.00539168,0.0119349,0.0418728,0.032259,0.013747,0.0150156,0.00898311,0.0102985,0.0142871,0.0579336,0.0278254,0.0082423,0.0170872,0.00618304,0.0205264,0.0671539,0,0.0365917,0.0159771,0.0252452,0.0588796,0.014706,0.00842731,0.0316925,0.0830605,0.00728746,0.0355319,0.00825561,0.005231,0.0057471,0.00343957,0.00617338,0.00702079,0.0153741,0.0184861,0.0423852,0.0549762,0,0,0,0.0164638,0.0366404,0.0181485,0,0.00898203,0,0.0401011,0.0156824,0.00769686,0.00673404,0.0108433
191,0,0,0,0,0,0,0.0600954,0.0400481,0,0,0,0.0468945,0.0323417,0.061485,0,0,0.0284515,0,0.0192738,0.0110065,0.0282986,0.00537916,0.0131734,0.0421511,0.0323471,0.0153665,0.0154432,0.00919122,0.00993865,0.0126241,0.0527169,0.0281285,0.00819945,0.0171601,0.00630835,0.0206823,0.0671961,0,0.0367415,0.0160732,0.0250944,0.0592262,0.0149231,0.00849362,0.0314312,0.0829012,0.00719927,0.0356876,0.00826971,0.00530004,0.0057771,0.00333198,0.00623008,0.00730208,0.0149059,0.0183476,0.0423246,0.0550916,0,0,0,0.0162636,0.0368764,0.0181835,0,0.00946658,0,0.0400231,0.0150054,0.00755871,0.0081898,0.0107816
192,0,0,0,0,0,0,0.060187,0.0400771,0,0,0,0.0421408,0.0314187,0.0618191,0,0,0.0287914,0,0.0192583,0.0109615,0.0288453,0.00543258,0.0150394,0.0424092,0.0324311,0.0175344,0.016231,0.0091335,0.00969563,0.0107469,0.0465698,0.0283121,0.00817955,0.017211,0.00651198,0.0209443,0.0672406,0,0.0368661,0.0161419,0.0249786,0.0595984,0.0151488,0.00861743,0.0312212,0.0827222,0.00711961,0.0358394,0.00831963,0.00535873,0.00589501,0.00315802,0.00626176,0.00762915,0.0143809,0.0182278,0.0423036,0.055171,0,0,0,0.01593,0.0367662,0.0182394,0,0.0100197,0,0.0399501,0.0143439,0.0077076,0.00953812,0.0108566
193,0,0,0,0,0,0,0.060368,0.0400874,0,0,0,0.037266,0.0301805,0.0618759,0,0,0.029649,0,0.0193012,0.0111405,0.0294754,0.00562314,0.0172513,0.0426108,0.0326519,0.019724,0.0170337,0.00898115,0.00962282,0.00893981,0.040231,0.0287941,0.00806402,0.0172548,0.00663966,0.0212771,0.0673602,0,0.0369976,0.0161962,0.024934,0.0599445,0.0153719,0.00868484,0.0310339,0.0824216,0.00704745,0.0360802,0.00826781,0.00537801,0.00600572,0.00314669,0.00638904,0.00807518,0.0139829,0.018141,0.0422442,0.0553551,0,0,0,0.0155751,0.0362814,0.0182125,0,0.0104563,0,0.0398777,0.0136986,0.00772265,0.0109269,0
194,0,0,0,0,0,0,0.0603924,0.0401127,0,0,0,0.0324231,0.0284854,0.0617573,0,0,0.0299972,0,0.0192776,0.0111216,0.0301314,0.00584131,0.0192344,0.0428372,0.0327206,0.0214597,0.0175487,0.0088863,0.00955651,0.00729891,0.0342212,0.0289259,0.00800614,0.017292,0.00680216,0.0215246,0.0673722,0,0.0371081,0.0162474,0.0249139,0.0603199,0.0155463,0.00877849,0.0309204,0.0821948,0.00695025,0.0363497,0.00821029,0.00541659,0.00615756,0.0031759,0.00669316,0.00858026,0.013502,0.018075,0.0422682,0.0554631,0,0,0,0.0151937,0.0353652,0.0182727,0,0.0106492,0,0.0398454,0.0130319,0.00773229,0.0124435,0
195,0,0,0,0,0,0,0.0603908,0.0401594,0,0,0,0.0276454,0.0266276,0.0616687,0,0,0.030287,0,0.019268,0.0111729,0.0307763,0.00602589,0.0209923,0.0430125,0.0327,0.0226191,0.0175907,0.00883005,0.00946407,0.006174,0.0284767,0.0290396,0.00793954,0.0173238,0.00699359,0.0216462,0.0673586,0,0.0372355,0.0162819,0.024892,0.060749,0.0156847,0.00888241,0.0308438,0.0820747,0.00686582,0.0366174,0.00815875,0.00545498,0.00639715,0.00314313,0.00698558,0.00907795,0.012879,0.01802,0.0423309,0.0555547,0,0,0,0.0148049,0.0340352,0.0183538,0,0.0106464,0,0.0398808,0.0123802,0.00784409,0.0137621,0
196,0,0,0,0,0,0,0.0604247,0.0402808,0,0,0,0.0228606,0.0245233,0.0615931,0,0,0.0304937,0,0.0192485,0.0112342,0.0313956,0.00618492,0.0216845,0.0432196,0.0327288,0.0233064,0.0173307,0.00878297,0.0093914,0.00562902,0.0227792,0.0291086,0.00787051,0.0173557,0.0070973,0.021663,0.0673791,0,0.0373395,0.0163202,0.0248516,0.0612051,0.0157693,0.00894182,0.0308513,0.0820464,0.00676071,0.0368597,0.00804981,0.00548076,0.00666592,0.0030355,0.00717511,0.00948111,0.0120776,0.0180061,0.0424714,0.0555917,0,0,0,0.0143337,0.0322001,0.0184048,0,0.0109575,0,0.0399506,0.0117285,0.00805244,0.014151,0
197,0,0,0,0,0,0,0.0604744,0.0404588,0,0,0,0.0181542,0.0223454,0.0616238,0,0,0.0306918,0,0.0192047,0.0112395,0.0319874,0.00637651,0.0217652,0.0434404,0.0328291,0.0234869,0.0168148,0.00877573,0.00930574,0.00556658,0.0170113,0.0292305,0.00779602,0.017414,0.00708344,0.021655,0.0674285,0,0.0374828,0.0163942,0.0248707,0.0616397,0.0158058,0.00899825,0.0309588,0.0820995,0.00660114,0.0371755,0.00787864,0.00547147,0.00685229,0.00295879,0.00733851,0.00986491,0.0112196,0.0180186,0.0426636,0.055585,0,0,0,0.013702,0.0298375,0.018451,0,0.0115005,0,0.0400571,0.0110815,0.00835459,0.0138734,0
198,0,0,0,0,0,0,0.0604635,0.0406092,0,0,0,0.0138181,0.019981,0.0623681,0,0,0.0308402,0,0.0191878,0.0112154,0.0325552,0.00658396,0.0211862,0.0437322,0.032868,0.0230852,0.016046,0.00892671,0.00899934,0.00602042,0.0112973,0.0293218,0.00774729,0.0174656,0.00708681,0.0216733,0.0674537,0,0.0376806,0.0164587,0.0249615,0.0620046,0.0158212,0.00903,0.0311589,0.0820339,0.00639135,0.037561,0.00766901,0.00540831,0.00693442,0.00294365,0.0074794,0.0102231,0.0103857,0.0180073,0.0428603,0.0556955,0,0,0,0.0129845,0.0269943,0.0185116,0,0.011777,0,0.0401835,0.0104368,0.00867417,0.0132387,0
199,0,0,0,0,0,0,0.0605009,0.0408234,0,0,0,0.0102842,0.0174136,0.0632168,0,0,0.03089,0,0.0192079,0.0111694,0.0330235,0.00683218,0.0201675,0.0440423,0.032862,0.0220356,0.0150064,0.00933219,0.00886949,0.00694747,0.00609371,0.0293471,0.00772909,0.0174988,0.00708829,0.0217289,0.067516,0,0.0378761,0.0164962,0.0250409,0.0623171,0.0158242,0.00902185,0.0314139,0.082029,0.00614772,0.0379454,0.00738358,0.00532867,0.00706679,0.00292711,0.00757129,0.0105327,0.00955881,0.0180015,0.0431121,0.0557669,0,0,0,0.0122928,0.0236583,0.0185473,0,0.0117392,0,0.0403327,0.00974575,0.00895799,0.0123023,0
200,0,0,0,0,0,0,0.060478,0.0410021,0,0,0,0.00915205,0.0151512,0.06337,0,0,0.0308596,0,0.0192361,0.0110085,0.0333637,0.00708887,0.018899,0.0443568,0.0328595,0.020648,0.0138716,0.00996103,0.00880809,0.00804108,0.00412856,0.0293402,0.0077391,0.0175126,0.00702761,0.0216661,0.0675009,0,0.0380765,0.0165197,0.0251919,0.0626206,0.0157702,0.00907436,0.0317552,0.0819117,0.00589668,0.038325,0.00709404,0.0052624,0.00715491,0.00292555,0.00768464,0.010802,0.00868551,0.0180219,0.0433459,0.0559867,0,0,0,0.011604,0.0202286,0.0185698,0,0.0117172,0,0.040403,0.00912126,0.00927085,0.0111128,0
201,0,0,0,0,0,0,0.0604792,0.0412192,0,0,0,0.0107786,0.0136019,0.0637858,0,0,0.030717,0,0.0192657,0.0107503,0.0336471,0.00735135,0.0173236,0.0447046,0.0329566,0.0189926,0.0127771,0.0108104,0.00883075,0.00895068,0.00763837,0.0292515,0.00779148,0.0175234,0.00691927,0.0214905,0.0675152,0,0.0382131,0.0165366,0.0253594,0.0629008,0.0156964,0.00917489,0.0321108,0.0818958,0.00564005,0.0386837,0.00680662,0.00524181,0.00732398,0.00290184,0.00778391,0.0110384,0.00781798,0.0179596,0.0436267,0.0561957,0,0,0,0.0107825,0.0168372,0.0185483,0,0.0118242,0,0.0404673,0.00871087,0.00945141,0.00954115,0
202,0,0,0,0,0,0,0.0605059,0.0414987,0,0,0,0.0139563,0.0133301,0.0640917,0,0,0.0304711,0,0.0193214,0.0104028,0.0339157,0.00766603,0.0156942,0.0451095,0.0330633,0.0173692,0.0119492,0.0118867,0.00905224,0.00971235,0.0118006,0.0290697,0.00785717,0.0175312,0.00684659,0.0212707,0.0675417,0,0.0382888,0.016559,0.025522,0.0631418,0.0155947,0.00932758,0.0325087,0.0819749,0.00539963,0.0390507,0.00657179,0.00527368,0.00755904,0.0029385,0.0079037,0.0112961,0.00690995,0.0177937,0.0439919,0.056291,0,0,0,0.00985941,0.0140764,0.0185198,0,0.0118803,0,0.0405651,0.00850869,0.00947086,0.00776032,0
