Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x70,x72,x73,LHEE,LILC,LTHI,R5HD,RWRB
221,0,0,0,0,0,0,0.0149904,0.0168022,0,0,0,0.0368411,0.0197582,0.0219418,0,0,0.0122903,0,0.0220926,0.00470637,0.0352997,0.0145484,0.00645167,0.0109863,0.0122332,0.00722098,0.018568,0.0134997,0.0215379,0.00845364,0.0144925,0.0466131,0.0117173,0.0074035,0.0115663,0.0141916,0.0264998,0,0,0.0212244,0,0.0226431,0.0143623,0.0436098,0.0208218,0.026664,0.0120833,0.00504658,0.0664957,0.0107023,0.0461117,0.0120995,0.00898932,0.0182766,0.0125946,0.0170258,0.0231732,0.0203457,0.035495,0.0173929,0.0194177,0.0188465,0,0,0,0.0205622,0.0234495,0.0121366,0.0198994,0.00699954
222,0,0,0,0,0,0,0.0150035,0.0168892,0,0,0,0.0376657,0.019746,0.0222849,0,0,0.0122935,0,0.0221159,0.00470809,0.0349987,0.0142002,0.00653101,0.0110914,0.012315,0.00693816,0.0186244,0.013799,0.0216688,0.00845169,0.0143697,0.0477109,0.0115291,0.00740829,0.0111886,0.0146643,0.0267678,0,0,0.0215898,0,0.0226063,0.0146159,0.043343,0.0214602,0.0268749,0.0135773,0.00507338,0.0669256,0.0103999,0.0453655,0.0122234,0.00781026,0.0186633,0.012584,0.0169031,0.0232907,0.0192084,0.0358592,0.0171605,0.0194667,0.0188214,0,0,0,0.0206886,0.0236425,0.0122356,0.0199003,0.00663637
223,0,0,0,0,0,0,0.0154837,0.0172464,0,0,0,0.0383391,0.0197357,0.0228835,0,0,0.0122612,0,0.0221805,0.00463417,0.0346531,0.0135873,0.0065979,0.0111509,0.0121491,0.00653589,0.0186792,0.0141636,0.0218954,0.00868882,0.0143289,0.0485289,0.0113424,0.0074354,0.0114883,0.014977,0.0276363,0,0,0.0222483,0,0.0225656,0.0150151,0.0431365,0.0217709,0.0271043,0.0150233,0.00498576,0.0684064,0.00992323,0.0444763,0.0124821,0.00647817,0.0185945,0.0124429,0.0165086,0.0229656,0.0181965,0.036692,0.0172741,0.0198754,0.0192689,0,0,0,0.0212016,0.0238893,0.0122912,0.0198802,0.00715053
224,0,0,0,0,0,0,0.0152226,0.0172088,0,0,0,0.0387719,0.0197234,0.0235297,0,0,0.0122218,0,0.0221923,0.00465484,0.0342993,0.0125355,0.00660172,0.0112797,0.011734,0.00607173,0.01873,0.0142213,0.0217632,0.00877568,0.0143553,0.0488929,0.0112539,0.0074716,0.012271,0.0153028,0.0276423,0,0,0.0225867,0,0.0225997,0.0151557,0.0430207,0.0216846,0.0272922,0.0166807,0.00486901,0.0684197,0.00940149,0.0435492,0.0130766,0.00516035,0.0179653,0.0122362,0.0159473,0.0220812,0.0169718,0.0368655,0.017571,0.0198413,0.0192385,0,0,0,0.0222066,0.024088,0.0123905,0.0198676,0.00716524
225,0,0,0,0,0,0,0.015291,0.0174159,0,0,0,0.0396149,0.0196951,0.0240575,0,0,0.0121615,0,0.0221894,0.00465176,0.0340559,0.0120838,0.00658059,0.0113874,0.0118351,0.00586348,0.0188679,0.0141828,0.0217968,0.00882684,0.014137,0.0497009,0.0112735,0.00746611,0.0134925,0.0158721,0.0280785,0,0,0.0230534,0,0.0225325,0.0153661,0.0429209,0.0217903,0.0275435,0.0184013,0.00469913,0.0690581,0.00889541,0.0424385,0.0138463,0.00395863,0.0171104,0.0120103,0.0150718,0.020887,0.0161715,0.037234,0.0175841,0.0200533,0.0195138,0,0,0,0.0227976,0.024217,0.0124378,0.0198142,0.00704402
226,0,0,0,0,0,0,0.0156965,0.0176465,0,0,0,0.0402,0.0196679,0.0248118,0,0,0.0121212,0,0.0221837,0.0045442,0.0338563,0.0115137,0.00652649,0.0114785,0.011745,0.00543949,0.018883,0.0147035,0.022078,0.00918481,0.0140754,0.050113,0.0112996,0.00746521,0.0154443,0.0164009,0.0287797,0,0,0.023531,0,0.0224895,0.0156333,0.0429621,0.0213931,0.0277964,0.0200953,0.00444514,0.0700212,0.00837033,0.0411587,0.0149258,0.00328552,0.0162948,0.0116682,0.0136816,0.0191213,0.0155342,0.0377366,0.0176709,0.0203102,0.0199168,0,0,0,0.0230927,0.0243529,0.0124315,0.0197793,0.00706167
227,0,0,0,0,0,0,0.015836,0.0177215,0,0,0,0.0405163,0.0196984,0.02554,0,0,0.0120738,0,0.0222281,0.00446531,0.0337666,0.010919,0.00637525,0.0116346,0.0116403,0.00495567,0.0189174,0.0150011,0.0221228,0.00950668,0.0140644,0.0503199,0.0113532,0.00748667,0.0180829,0.0168376,0.0291036,0,0,0.023899,0,0.0224865,0.015857,0.0431255,0.0207273,0.0279807,0.0217616,0.00415516,0.0704429,0.00795875,0.039844,0.0163171,0.00371739,0.0151212,0.0114317,0.0116275,0.0166036,0.0151533,0.0380291,0.0178545,0.0204052,0.0200362,0,0,0,0.0237515,0.0245119,0.0125071,0.0197699,0.00717423
228,0,0,0,0,0,0,0.0158236,0.0177446,0,0,0,0.0409384,0.0197203,0.0259113,0,0,0.0120539,0,0.0223306,0.00445842,0.0337939,0.0106586,0.00609865,0.0115743,0.0117603,0.00469985,0.0190451,0.0149357,0.0222211,0.00984121,0.0139563,0.0507671,0.0113579,0.00753918,0.0213203,0.0173102,0.0288816,0,0,0.0242898,0,0.022464,0.0161159,0.0434613,0.0201879,0.0281884,0.02335,0.00386109,0.0705604,0.00755124,0.0384827,0.0178714,0.00484734,0.0135422,0.0113614,0.0090552,0.0139283,0.0159469,0.0382538,0.0179305,0.0204355,0.020052,0,0,0,0.0243271,0.024564,0.013008,0.0197589,0.00738215
229,0,0,0,0,0,0,0.0164158,0.0181853,0,0,0,0.0414502,0.0197195,0.0264214,0,0,0.0119918,0,0.0224314,0.00431514,0.0337607,0.010138,0.00576451,0.0113597,0.0119202,0.00447216,0.0191284,0.0151488,0.0227095,0.0101671,0.013826,0.0513669,0.011338,0.0075904,0.0254137,0.0178985,0.0287152,0,0,0.0250397,0,0.0223906,0.0165949,0.0440096,0.0197112,0.028422,0.0246134,0.00349654,0.0720699,0.00713629,0.037222,0.0195275,0.00643846,0.0117361,0.0115902,0.00612627,0.011486,0.0185245,0.0391913,0.0181758,0.0209336,0.0206082,0,0,0,0.0250793,0.0245977,0.013555,0.019735,0.00743431
230,0,0,0,0,0,0,0.0162063,0.0178649,0,0,0,0.0418706,0.019633,0.0268482,0,0,0.0120328,0,0.0222538,0.00420214,0.0335771,0.0094883,0.00529402,0.0110712,0.0120963,0.00413359,0.0191372,0.0153851,0.0232047,0.00948119,0.0136577,0.0519121,0.0114457,0.00756148,0.0301971,0.0186024,0.0277836,0,0,0.0252268,0,0.0224352,0.0167002,0.0447334,0.0194108,0.0286481,0.0252748,0.0032984,0.0714318,0.00668109,0.0361599,0.0211328,0.00831566,0.0101146,0.0122315,0.00319352,0.00987134,0.0230072,0.039133,0.0182527,0.0206252,0.0202915,0,0,0,0.0258652,0.0245708,0.0137423,0.0197639,0.00692365
231,0,0,0,0,0,0,0.0168052,0.0179406,0,0,0,0.042559,0.0194093,0.0284604,0,0,0.0114368,0,0.022216,0.00335909,0.035825,0.00812934,0.00498464,0.0101821,0.0102938,0.00355901,0.0185905,0.0158264,0.023165,0.0103209,0.0128563,0.0525047,0.0114145,0.0076962,0.0161676,0.0186395,0.027569,0,0,0.0253261,0,0.0224553,0.016776,0.0506686,0.0251515,0.0257846,0.016771,0.0051405,0.0713765,0.00744894,0.0364858,0.00709107,0.00428391,0.01904,0.0170962,0.0180111,0.021852,0.0123423,0.0391903,0.0185795,0.0208535,0.0200877,0,0,0,0.0274365,0.0261101,0.0120967,0.0197834,0.00712326
232,0,0,0,0,0,0,0.0168438,0.0178523,0,0,0,0.0429808,0.0194212,0.0289228,0,0,0.0113178,0,0.0223284,0.00326605,0.0353831,0.00802728,0.00467389,0.0100454,0.0106374,0.00327531,0.018554,0.0159088,0.0229116,0.0109337,0.0126754,0.0529657,0.0114067,0.00774876,0.0199375,0.0190265,0.0275936,0,0,0.025648,0,0.0224113,0.0169482,0.0512498,0.0259657,0.026351,0.0164951,0.00548705,0.0713728,0.00792245,0.0354712,0.00760509,0.00429673,0.0202757,0.0180814,0.0189482,0.0230449,0.0181937,0.0393761,0.0186768,0.0207627,0.0200492,0,0,0,0.0275573,0.0261489,0.0123245,0.0197186,0.0075272
233,0,0,0,0,0,0,0.0163748,0.0175625,0,0,0,0.0433295,0.0194542,0.0292266,0,0,0.0112144,0,0.0223951,0.00327361,0.0350827,0.00804344,0.0044853,0.00995085,0.0110104,0.00308101,0.0185078,0.0160608,0.0231394,0.0108706,0.0124588,0.0533969,0.0113723,0.00774329,0.0236274,0.0197725,0.0268253,0,0,0.0257931,0,0.0223896,0.0169249,0.0517459,0.0272965,0.026707,0.0165179,0.00581006,0.0704549,0.00879284,0.0349153,0.00860539,0.00579745,0.0211044,0.0188928,0.0198422,0.024086,0.0235403,0.0392484,0.019438,0.0203982,0.0195224,0,0,0,0.027956,0.0262214,0.0123572,0.0196139,0.00775193
234,0,0,0,0,0,0,0.0167139,0.0177947,0,0,0,0.0435678,0.0194781,0.0290682,0,0,0.0112009,0,0.0224365,0.00322476,0.0348199,0.00815691,0.0043962,0.00979513,0.0114709,0.00290747,0.0184154,0.0160449,0.0233307,0.0107679,0.0122894,0.0537351,0.0113964,0.00769489,0.0258176,0.0197621,0.0273519,0,0,0.026181,0,0.0222824,0.0171675,0.0519675,0.0272839,0.0269644,0.0151254,0.00602633,0.0712808,0.00956119,0.0344396,0.00920453,0.00708105,0.0212567,0.0194675,0.0201659,0.0241432,0.0265086,0.0397514,0.0191815,0.0205755,0.0198102,0,0,0,0.0281037,0.0263487,0.0123083,0.0195577,0.00841444
235,0,0,0,0,0,0,0.0166497,0.0177859,0,0,0,0.0437102,0.019482,0.0287166,0,0,0.0111825,0,0.0224359,0.00324799,0.0347469,0.00838815,0.0044459,0.00971016,0.0119076,0.00282771,0.0182003,0.0160645,0.0234235,0.0106848,0.0120672,0.0541365,0.011352,0.00771354,0.0265057,0.0198689,0.0274409,0,0,0.026366,0,0.0222922,0.0173063,0.0520286,0.0271259,0.0269181,0.0137893,0.00624712,0.0713483,0.00979173,0.0343835,0.00921953,0.00750086,0.0212067,0.0197707,0.0201783,0.0239059,0.027022,0.0399062,0.0193454,0.0205477,0.0199763,0,0,0,0.0279632,0.026627,0.0122712,0.0195736,0.00840319
236,0,0,0,0,0,0,0.0160677,0.0174837,0,0,0,0.044018,0.0195142,0.0284113,0,0,0.0111096,0,0.0224208,0.00330879,0.0348296,0.00899964,0.00469934,0.00971277,0.0125358,0.00295628,0.0179994,0.0162581,0.0236843,0.0107431,0.0117199,0.0548291,0.0112351,0.00770079,0.025711,0.0200339,0.0268157,0,0,0.0261849,0,0.0223333,0.0171873,0.0520825,0.0269149,0.0266164,0.0129126,0.00647201,0.0701925,0.00952364,0.0347491,0.00867105,0.00720746,0.0208894,0.0197569,0.0200252,0.023491,0.0253812,0.0394069,0.019725,0.0202145,0.0196817,0,0,0,0.0277755,0.0270996,0.0122794,0.019596,0.00790581
237,0,0,0,0,0,0,0.0167572,0.017869,0,0,0,0.043897,0.0195167,0.0279308,0,0,0.0111089,0,0.0224101,0.00321831,0.0349458,0.00965213,0.00515128,0.00957535,0.0131741,0.00320055,0.0177485,0.0166367,0.0238188,0.0105541,0.011448,0.0550885,0.0110432,0.00768161,0.0236837,0.0199446,0.0276372,0,0,0.0265107,0,0.0222875,0.0174082,0.052115,0.026692,0.0262635,0.0124271,0.0065466,0.0717449,0.00910392,0.0353821,0.00772421,0.0062879,0.0201841,0.0194699,0.0197806,0.0229347,0.0227153,0.0400391,0.0199571,0.0206919,0.0201918,0,0,0,0.0274207,0.0275921,0.012351,0.0195726,0.00828988
238,0,0,0,0,0,0,0.0167938,0.0179268,0,0,0,0.0431837,0.0195441,0.0272174,0,0,0.0111285,0,0.0223877,0.00326893,0.035136,0.0105253,0.00569572,0.00948784,0.0139329,0.00364997,0.0174091,0.0170778,0.0235872,0.0102391,0.0111987,0.0548368,0.0107549,0.00765464,0.0214748,0.0196761,0.0279008,0,0,0.0265225,0,0.0223126,0.0174286,0.0521403,0.0265517,0.0258604,0.0125728,0.00646753,0.0721573,0.00839739,0.0362355,0.00661607,0.00508797,0.0194265,0.0189013,0.0194358,0.0224086,0.0195543,0.0401251,0.0200114,0.0208011,0.0204555,0,0,0,0.0266823,0.0280184,0.0122409,0.0195805,0.0085767
239,0,0,0,0,0,0,0.0160535,0.0176383,0,0,0,0.0414012,0.019637,0.0247051,0,0,0.0115611,0,0.0222773,0.00400264,0.0328382,0.0127212,0.00521095,0.009884,0.0168849,0.00506549,0.0174326,0.0162657,0.0228168,0.00922154,0.0115337,0.0537373,0.0105075,0.00751649,0.0391981,0.0207712,0.0278896,0,0,0.0266762,0,0.0223749,0.0175226,0.0472345,0.0185947,0.0282841,0.0271361,0.00420335,0.0718596,0.00458666,0.0359682,0.0225641,0.0122845,0.0121174,0.0146732,0.00375525,0.0102084,0.0363542,0.0401032,0.0200056,0.0204842,0.0204578,0,0,0,0.0242845,0.0267986,0.0135284,0.019615,0.00863797
240,0,0,0,0,0,0,0.0168616,0.0181838,0,0,0,0.0396762,0.0196435,0.0230294,0,0,0.0116255,0,0.0222775,0.0040447,0.0330007,0.0139245,0.00564761,0.00978555,0.0177739,0.00609313,0.0170428,0.014821,0.0223637,0.008791,0.0114045,0.052424,0.010342,0.00747798,0.0353482,0.0197247,0.0289872,0,0,0.0271044,0,0.0223395,0.0178398,0.0468971,0.018861,0.0280973,0.0260541,0.00379232,0.073861,0.00418666,0.0366437,0.0214033,0.0110334,0.011536,0.0133523,0.00286554,0.0099354,0.0321391,0.040915,0.0202158,0.0210892,0.0214011,0,0,0,0.0231661,0.0271752,0.0137948,0.0195958,0.00862559
241,0,0,0,0,0,0,0.0169094,0.0183218,0,0,0,0.0374113,0.0197057,0.020943,0,0,0.0117409,0,0.0222592,0.00415021,0.0332089,0.0150583,0.00603086,0.00974269,0.0185461,0.00699274,0.0166431,0.0139231,0.0217293,0.00821176,0.0113126,0.0502639,0.0103061,0.00739663,0.0311385,0.0181073,0.0290563,0,0,0.0271888,0,0.0223482,0.0178996,0.0465061,0.0197685,0.0278004,0.0245191,0.00348356,0.0743007,0.00398792,0.0372237,0.0198558,0.00981732,0.011242,0.0121163,0.00261532,0.00995238,0.0274301,0.0410696,0.0202181,0.0212329,0.0214983,0,0,0,0.0220071,0.0275014,0.0141464,0.0195988,0.00860611
242,0,0,0,0,0,0,0.0166673,0.0183157,0,0,0,0.0341613,0.0197685,0.0184402,0,0,0.0118227,0,0.0222536,0.00422861,0.033462,0.0158783,0.00633851,0.00984358,0.0189504,0.0078449,0.0160477,0.0133765,0.0205891,0.00747874,0.0113206,0.0467887,0.0104852,0.00739329,0.0277585,0.0164435,0.0287346,0,0,0.0271616,0,0.0223675,0.0177735,0.0462163,0.0216249,0.0272957,0.0233617,0.00331802,0.0740114,0.00404082,0.037874,0.0187292,0.00922852,0.0123241,0.0114487,0.00309013,0.0108813,0.0236448,0.0409757,0.0201836,0.0212441,0.0211245,0,0,0,0.0208199,0.0278537,0.0142406,0.0196221,0.00859659
243,0,0,0,0,0,0,0.0172843,0.0188137,0,0,0,0.0297394,0.019745,0.0154288,0,0,0.0119102,0,0.0222768,0.00416295,0.0337048,0.0164948,0.00649404,0.0100079,0.019099,0.00876909,0.0152953,0.0125983,0.0190085,0.00667995,0.0114614,0.0420389,0.0108419,0.00748868,0.0260584,0.0174268,0.0293679,0,0,0.0274772,0,0.022287,0.0178573,0.0464206,0.0223622,0.0266209,0.0242309,0.00338083,0.0751541,0.00449313,0.0387511,0.0192918,0.0102557,0.0152003,0.0118266,0.00402101,0.0132636,0.0234926,0.0414661,0.0202052,0.0218291,0.021298,0,0,0,0.0195779,0.0283575,0.0139087,0.0196199,0.00854423
244,0,0,0,0,0,0,0.0167378,0.0187922,0,0,0,0.0242013,0.0196724,0.012137,0,0,0.0121307,0,0.0222298,0.00433164,0.0339598,0.0170233,0.00649761,0.0104407,0.0191838,0.00983138,0.0145624,0.0115796,0.0171452,0.00600555,0.0116253,0.0360299,0.0111909,0.0075831,0.0248343,0.0201901,0.0285388,0,0,0.0270255,0,0.0223541,0.017513,0.046918,0.0207103,0.0258718,0.0264742,0.00366515,0.0741785,0.00515644,0.0396992,0.0207287,0.012052,0.0166026,0.0125954,0.0048624,0.0146737,0.0252235,0.0408329,0.0200952,0.0219284,0.0202083,0,0,0,0.0182753,0.0289775,0.0134922,0.0196265,0.00853822
245,0,0,0,0,0,0,0.0169789,0.0190685,0,0,0,0.0182101,0.0195628,0.00943125,0,0,0.0121755,0,0.0222312,0.00435533,0.0343333,0.0170615,0.00646609,0.0109089,0.0189121,0.0106075,0.0138554,0.0101042,0.014836,0.00524493,0.0120855,0.0293193,0.0113603,0.00766327,0.0219333,0.0189896,0.0288228,0,0,0.0263958,0,0.022372,0.0172922,0.0467796,0.0170941,0.0254621,0.0276909,0.00361176,0.0746348,0.0055585,0.040185,0.0211351,0.0129757,0.0151233,0.0121507,0.00381152,0.0131186,0.0243901,0.0406567,0.0200024,0.0223933,0.0201157,0,0,0,0.0173727,0.0294436,0.0130326,0.0196362,0.00852737
246,0,0,0,0,0,0,0.0169245,0.018933,0,0,0,0.0125466,0.0194977,0.00802528,0,0,0.0119524,0,0.0222515,0.00433869,0.0347882,0.0168481,0.00615703,0.0114853,0.0183327,0.0110705,0.0132237,0.00841328,0.0123508,0.00465374,0.0126086,0.0227398,0.0114103,0.00768078,0.0170332,0.0151604,0.0286416,0,0,0.0252359,0,0.022427,0.0170236,0.0460362,0.0137269,0.0253249,0.025814,0.00342306,0.0738878,0.00534506,0.0404282,0.0196148,0.0123848,0.0120429,0.0103267,0.0022997,0.0104725,0.0198123,0.0397608,0.0195772,0.0223508,0.0199376,0,0,0,0.0167503,0.0296881,0.0126901,0.0196533,0.00853212
247,0,0,0,0,0,0,0.0167028,0.0184078,0,0,0,0.00731344,0.0194107,0.00796024,0,0,0.0117777,0,0.0222187,0.00453888,0.0351609,0.0161898,0.00539114,0.0117316,0.0172947,0.0113093,0.0127323,0.00678853,0.0096823,0.00433226,0.0132923,0.0164749,0.0112795,0.00769237,0.0138121,0.0126045,0.0281025,0,0,0.0241763,0,0.0225715,0.0165488,0.0454032,0.0118932,0.025611,0.0219291,0.00332657,0.0722185,0.00440654,0.0408471,0.0170688,0.0109059,0.0101092,0.00875495,0.00264978,0.0090955,0.0147889,0.0384258,0.019398,0.0218587,0.0195978,0,0,0,0.0159597,0.0296864,0.0122195,0.0196937,0.00848245
248,0,0,0,0,0,0,0.0177281,0.0185238,0,0,0,0.00462859,0.019353,0.00923398,0,0,0.0114552,0,0.0222343,0.00446834,0.0353946,0.0153121,0.0047629,0.0119124,0.0158951,0.0114389,0.0123912,0.00527364,0.00693207,0.00425149,0.0141113,0.0112939,0.0111567,0.00775891,0.0126378,0.0122664,0.0292012,0,0,0.0240726,0,0.0225937,0.0164522,0.0455387,0.01112,0.0260803,0.0192624,0.00339666,0.0729862,0.00357734,0.0415062,0.0145009,0.00900532,0.0105612,0.00816099,0.0039372,0.00970769,0.0136798,0.038332,0.0194111,0.0220744,0.0206266,0,0,0,0.0153475,0.029728,0.012014,0.0197059,0.00836793
249,0,0,0,0,0,0,0.0173549,0.0180941,0,0,0,0.00828012,0.0192871,0.0116145,0,0,0.0112959,0,0.0222219,0.00455905,0.0357656,0.0146565,0.00414165,0.0120871,0.0143013,0.0114684,0.0121515,0.00388081,0.00427219,0.00457315,0.0147659,0.0104682,0.0109169,0.00783824,0.0128076,0.0128074,0.0288042,0,0,0.023817,0,0.022629,0.0161633,0.0459339,0.0111728,0.025893,0.018677,0.00355544,0.071487,0.00395055,0.041919,0.0120108,0.00749617,0.011802,0.00789555,0.00541313,0.0114849,0.0148602,0.0376338,0.0197917,0.0215576,0.0207845,0,0,0,0.0157605,0.0296177,0.0114161,0.0197314,0.00839513
250,0,0,0,0,0,0,0.0168252,0.0178021,0,0,0,0.0144959,0.0192176,0.0143933,0,0,0.0112768,0,0.0221648,0.00474298,0.0363592,0.0134359,0.00427644,0.0122642,0.0124863,0.0114998,0.0118446,0.00293003,0.00217135,0.00509234,0.0154882,0.0149539,0.0105373,0.00785867,0.0132475,0.0125191,0.028233,0,0,0.0233455,0,0.022666,0.015753,0.046073,0.0114547,0.0252852,0.0185987,0.00324447,0.0702347,0.00478648,0.042019,0.00968495,0.00684815,0.0123881,0.00780161,0.00648041,0.0125387,0.0148846,0.0371528,0.0196868,0.0210716,0.0208289,0,0,0,0.0163778,0.029897,0.0106304,0.0197523,0.00837572
251,0,0,0,0,0,0,0.0171169,0.0180297,0,0,0,0.0207347,0.0191364,0.017319,0,0,0.011153,0,0.0221511,0.00474572,0.0369716,0.0122338,0.00478241,0.012338,0.0108178,0.0113033,0.0115685,0.00300212,0.00265626,0.00553408,0.0160896,0.0215936,0.0103181,0.00786083,0.0126448,0.0119444,0.0288058,0,0,0.0232286,0,0.0226446,0.0155372,0.0453094,0.011168,0.0246176,0.0184857,0.0028589,0.0708676,0.00474584,0.0416917,0.00839385,0.00698319,0.0119713,0.0077514,0.00708476,0.0125774,0.014241,0.0375435,0.0196594,0.0211637,0.0213696,0,0,0,0.0176287,0.0304063,0.00986975,0.0197523,0.00827919
252,0,0,0,0,0,0,0.0167677,0.0178791,0,0,0,0.0265768,0.0191092,0.0199811,0,0,0.0109911,0,0.0221225,0.00478912,0.0374648,0.011165,0.00518209,0.0124082,0.00932517,0.0110617,0.0112213,0.00388899,0.00482639,0.00574785,0.0166695,0.0287504,0.0102958,0.00783751,0.0110263,0.0108889,0.0285948,0,0,0.0228777,0,0.0226822,0.0152575,0.0438782,0.00932111,0.0242085,0.0177673,0.00253696,0.0702158,0.00375647,0.0408667,0.00832899,0.00724053,0.0104622,0.00766853,0.00698591,0.0114045,0.0127248,0.0372003,0.0195828,0.0209268,0.0209017,0,0,0,0.0193683,0.0308346,0.00894473,0.0197815,0.00814782
253,0,0,0,0,0,0,0.0164609,0.0177817,0,0,0,0.0317832,0.0191431,0.022078,0,0,0.0108085,0,0.0220911,0.00483235,0.0378263,0.0100546,0.00543622,0.0124185,0.00800214,0.0107501,0.0109316,0.00482786,0.00707751,0.00587218,0.0172954,0.0357851,0.0104554,0.0077643,0.00951828,0.00951749,0.0283567,0,0,0.0226899,0,0.0227083,0.0150708,0.0425932,0.0071861,0.0242048,0.0165105,0.00220318,0.069881,0.00277473,0.0398761,0.00858915,0.00743241,0.00917334,0.00761535,0.00660952,0.0100174,0.0112613,0.0368367,0.0194298,0.0207824,0.0204074,0,0,0,0.0213765,0.0311129,0.00833394,0.0198154,0.00796937
254,0,0,0,0,0,0,0.0164613,0.0176621,0,0,0,0.0362103,0.0192243,0.0234377,0,0,0.0106501,0,0.0220919,0.00482202,0.0380682,0.00898606,0.00544216,0.0122873,0.00688555,0.0103176,0.0107667,0.00580275,0.00895165,0.00623889,0.0179601,0.0418522,0.010708,0.00769889,0.00883558,0.0084553,0.0282824,0,0,0.0225355,0,0.0227423,0.0149259,0.0420518,0.00600259,0.0245267,0.0152595,0.00200268,0.0694953,0.00244976,0.0391867,0.00849176,0.00741839,0.00861204,0.0075954,0.006408,0.00922646,0.0106995,0.0365554,0.01918,0.0206408,0.0203693,0,0,0,0.0227653,0.0311805,0.0085535,0.0198688,0.00803598
255,0,0,0,0,0,0,0.0160011,0.0173035,0,0,0,0.0402361,0.0192902,0.0240054,0,0,0.0106476,0,0.0220788,0.00483918,0.0382226,0.00828085,0.00517899,0.0122548,0.00607063,0.0100364,0.0107859,0.00687422,0.0101791,0.00661381,0.0185719,0.0470091,0.0110013,0.00769212,0.00897367,0.00776549,0.0275364,0,0,0.0222793,0,0.0228285,0.0147675,0.0427187,0.00579605,0.025054,0.0143244,0.00206383,0.068183,0.00271707,0.0391615,0.00789466,0.0071527,0.0087076,0.00751539,0.00642121,0.00913192,0.0104924,0.036008,0.0189481,0.020212,0.0199524,0,0,0,0.0227425,0.0309828,0.00830933,0.0199261,0.00859203
256,0,0,0,0,0,0,0.0159543,0.0172267,0,0,0,0.0443513,0.0192674,0.0243534,0,0,0.0108259,0,0.0220302,0.00484309,0.0382337,0.0080871,0.00454045,0.0119965,0.00553177,0.00989904,0.0110522,0.00793277,0.010913,0.00676023,0.0190724,0.052587,0.0109504,0.0076791,0.00900859,0.00739347,0.0273915,0,0,0.0224984,0,0.022855,0.014888,0.0443097,0.00616351,0.025603,0.0139165,0.00240538,0.068017,0.00320269,0.0398077,0.00722039,0.00682579,0.00891768,0.00723786,0.00647216,0.00941285,0.0111232,0.0362909,0.0189466,0.0200821,0.0200789,0,0,0,0.0217757,0.0305792,0.00797525,0.0199689,0.0084537
257,0,0,0,0,0,0,0.0157829,0.017064,0,0,0,0.0492199,0.0193521,0.0253494,0,0,0.0110548,0,0.022024,0.0048847,0.0381285,0.00856793,0.00395651,0.0120127,0.00537939,0.00994811,0.0114174,0.00894201,0.0115834,0.00677308,0.0194579,0.0582792,0.0110318,0.00758503,0.00912624,0.00719929,0.0271841,0,0,0.0226167,0,0.0228636,0.0148801,0.0460631,0.00645874,0.0259956,0.0134732,0.00268287,0.0676935,0.00354187,0.040736,0.0066399,0.00668607,0.00877452,0.00694242,0.00627457,0.00936797,0.0111189,0.036526,0.0188223,0.0197561,0.0199988,0,0,0,0.0217942,0.0300915,0.00768344,0.0200165,0.00801932
258,0,0,0,0,0,0,0.0153711,0.0167029,0,0,0,0.0537796,0.0194587,0.0273477,0,0,0.0113478,0,0.0220136,0.00508531,0.0377922,0.00864146,0.00337501,0.0120333,0.00541718,0.0100755,0.0118728,0.010149,0.0128189,0.00712663,0.0197642,0.0630044,0.0111097,0.00750485,0.00891967,0.00696233,0.0268306,0,0,0.0227626,0,0.0229462,0.0148078,0.0470104,0.00664295,0.0261974,0.0128664,0.00278133,0.0668095,0.00382943,0.0413973,0.00626698,0.00682873,0.0083592,0.00672673,0.00597058,0.008971,0.0107705,0.0363123,0.0186027,0.0192101,0.0197232,0,0,0,0.0235962,0.0296223,0.00741897,0.0200984,0.00799647
259,0,0,0,0,0,0,0.0154066,0.0164976,0,0,0,0.0568636,0.0195896,0.0298968,0,0,0.0115865,0,0.0220186,0.00522982,0.0374024,0.00854533,0.00290492,0.0120231,0.0054891,0.0100363,0.0125695,0.0115446,0.0147058,0.00794179,0.0200992,0.0657101,0.0111573,0.00742128,0.00840956,0.00658892,0.0268977,0,0,0.0228473,0,0.0229888,0.0147811,0.0471137,0.00673729,0.0264007,0.0121943,0.00270521,0.0666504,0.0039156,0.0415272,0.00603247,0.00684985,0.0077412,0.00666598,0.00567813,0.00830169,0.0100829,0.0362372,0.018488,0.0189833,0.0197962,0,0,0,0.0263604,0.0292471,0.00741437,0.0201466,0.0081187
