Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x70,x71,x72,RHEE,LTHI,R5HD,RWRB
157,0,0,0,0,0,0,0.0199103,0.0249446,0,0,0,0.0317475,0.0188636,0.0176141,0,0,0.00876529,0,0.0225803,0.00207892,0.0369576,0.0176286,0.0184555,0.00308919,0.01216,0.00439056,0.00663871,0.00378212,0.0203028,0.00359451,0.00687817,0.00706696,0.0188233,0.0283964,0.00665241,0.00696449,0.00640793,0.0137631,0.0326958,0,0,0.0120342,0,0.0226916,0.00824914,0.0685304,0.0355981,0.0055736,0.00586222,0.0692163,0.00623888,0.0518774,0.00631252,0.00237857,0.00562639,0.00349481,0.00801409,0.00824186,0.0151538,0.031209,0.00305634,0.0282922,0.0243297,0,0,0,0.0199659,0.00930515,0.0208097,0.00156504
158,0,0,0,0,0,0,0.0207968,0.0252546,0,0,0,0.0296814,0.0189301,0.0163455,0,0,0.00816375,0,0.0225603,0.00209177,0.0371449,0.0202404,0.017661,0.00408812,0.0121001,0.00398929,0.00554897,0.00550591,0.0221721,0.00393215,0.006162,0.00708337,0.0198662,0.0269797,0.00623895,0.00691911,0.00711143,0.0139376,0.034165,0,0,0.0131662,0,0.0225996,0.0087215,0.0699516,0.0362348,0.00641389,0.00614343,0.0711369,0.00584204,0.0514859,0.00651752,0.00311555,0.00539183,0.00369172,0.00750274,0.00680854,0.0159178,0.0324397,0.00387671,0.0285722,0.0255342,0,0,0,0.0192952,0.00997774,0.0207351,0.00155224
159,0,0,0,0,0,0,0.0204663,0.0248462,0,0,0,0.0277297,0.0189476,0.013621,0,0,0.00789175,0,0.0224949,0.00234731,0.0373571,0.0222113,0.0172964,0.0052255,0.0119429,0.0037592,0.0050712,0.00698534,0.0231801,0.00422266,0.00605174,0.00702956,0.0205381,0.0260269,0.00631006,0.00688224,0.00857803,0.0137737,0.0340142,0,0,0.013575,0,0.0224609,0.00879495,0.071502,0.0365748,0.00701562,0.00626905,0.0706108,0.00555307,0.0513526,0.00694985,0.00385177,0.00495719,0.00355417,0.0067651,0.00507444,0.0162913,0.0323665,0.00398725,0.0280347,0.0258249,0,0,0,0.0178864,0.00990689,0.0206365,0.00163575
160,0,0,0,0,0,0,0.0194509,0.0239146,0,0,0,0.0258034,0.0189633,0.0118908,0,0,0.00797473,0,0.0224743,0.00254529,0.0372027,0.0222132,0.0172563,0.00570522,0.0117858,0.00383965,0.00458222,0.00631922,0.0222163,0.00422342,0.00647625,0.00708599,0.0197665,0.0247111,0.00674951,0.00683979,0.00994943,0.0132042,0.0324674,0,0,0.0130584,0,0.0224229,0.00838839,0.0728737,0.0366882,0.007713,0.00617975,0.0682759,0.00540195,0.0514529,0.0075036,0.00445778,0.00440899,0.00329112,0.00583525,0.00319216,0.0167624,0.0311383,0.00391568,0.0269724,0.0252046,0,0,0,0.0157691,0.00883115,0.0205923,0.00161733
161,0,0,0,0,0,0,0.0212742,0.0250361,0,0,0,0.0223398,0.0189089,0.0118749,0,0,0.00818256,0,0.0225366,0.00238627,0.0368362,0.0219176,0.0174386,0.00626194,0.0114307,0.00388869,0.00566375,0.00414261,0.0202258,0.00442202,0.00703075,0.00738235,0.0184825,0.0220755,0.00710287,0.00682356,0.0116762,0.012368,0.0343412,0,0,0.0140471,0,0.0222565,0.00900001,0.0737714,0.0368479,0.00911599,0.00606699,0.0726715,0.00526578,0.0514167,0.0082073,0.00514773,0.00391566,0.00311991,0.00469549,0.00173845,0.0175273,0.0329634,0.00451688,0.0284485,0.0268445,0,0,0,0.0130282,0.00769636,0.0204674,0.00163196
162,0,0,0,0,0,0,0.0204119,0.0238883,0,0,0,0.0200144,0.0188255,0.0129382,0,0,0.00871333,0,0.0225553,0.00245686,0.0366317,0.0209125,0.0172074,0.00758168,0.0113906,0.00404021,0.00821172,0.00293118,0.0186334,0.00524967,0.00808155,0.00768847,0.0171652,0.0211971,0.00756941,0.00689529,0.0130725,0.0111912,0.0323384,0,0,0.0131242,0,0.0223699,0.00843847,0.0739998,0.0369054,0.0111769,0.00575137,0.0695048,0.00506236,0.0510735,0.00908237,0.00603859,0.0035569,0.00316319,0.00353409,0.00278246,0.018887,0.0313151,0.00432596,0.0273361,0.025358,0,0,0,0.00975781,0.00797637,0.0204839,0.00144541
163,0,0,0,0,0,0,0.0216438,0.024758,0,0,0,0.0211174,0.0187276,0.0139205,0,0,0.00902708,0,0.022602,0.00223719,0.0365024,0.0191271,0.0167878,0.00976765,0.0110908,0.0038561,0.00979393,0.00392154,0.0182557,0.00605886,0.00996943,0.00797383,0.0158227,0.0231984,0.00773896,0.006973,0.0117079,0.00969852,0.0338338,0,0,0.014177,0,0.0223225,0.00910388,0.0738138,0.0370166,0.0133077,0.00550802,0.0727369,0.0047599,0.0503401,0.0101164,0.00717608,0.00340227,0.00330957,0.00241479,0.00487655,0.0223344,0.0328869,0.00509462,0.0284656,0.0258776,0,0,0,0.00685522,0.00916054,0.0204194,0.00125343
164,0,0,0,0,0,0,0.0213787,0.0245014,0,0,0,0.0223756,0.0187158,0.0146691,0,0,0.00907751,0,0.0226228,0.00213488,0.0363577,0.0172759,0.0161666,0.0117697,0.0108228,0.00381764,0.0100555,0.005322,0.0186694,0.006426,0.0120501,0.0084413,0.0148525,0.0249739,0.00782843,0.00695953,0.0130841,0.00814579,0.0335197,0,0,0.0142269,0,0.0222604,0.00918609,0.0733664,0.0371184,0.0152619,0.0051771,0.0723606,0.00433236,0.0494253,0.0113754,0.0084563,0.00336015,0.00341101,0.00158953,0.00668072,0.0233759,0.0327972,0.00515353,0.0282973,0.0248553,0,0,0,0.00590654,0.00991904,0.020401,0.00129339
165,0,0,0,0,0,0,0.0199591,0.023302,0,0,0,0.0225849,0.0187631,0.0152283,0,0,0.00910493,0,0.022609,0.00230542,0.0364132,0.0163068,0.0156208,0.0133825,0.010424,0.00379639,0.00947796,0.00663182,0.0192613,0.00688577,0.0139028,0.0087186,0.0145636,0.0254041,0.00797867,0.00693642,0.0135396,0.00682013,0.0317113,0,0,0.013429,0,0.0223422,0.00872453,0.0727956,0.0370298,0.0167527,0.00470585,0.0691801,0.00422878,0.0485138,0.0127558,0.0097059,0.00327123,0.00339401,0.00163848,0.0078568,0.0227735,0.0313689,0.00485595,0.0270722,0.023135,0,0,0,0.00741151,0.00972931,0.020433,0.0013639
166,0,0,0,0,0,0,0.0209019,0.023893,0,0,0,0.0229949,0.0188362,0.0148643,0,0,0.00876876,0,0.0225777,0.00231649,0.0366966,0.0160865,0.0155928,0.0146878,0.0097338,0.003738,0.00917839,0.007531,0.0197463,0.00774214,0.0150794,0.00856724,0.0148604,0.0263758,0.00763082,0.00684655,0.0123067,0.0060499,0.0330647,0,0,0.014082,0,0.022303,0.00920012,0.0721666,0.0367707,0.017617,0.00422365,0.0718945,0.00438003,0.0476961,0.0140837,0.010694,0.00318475,0.00318235,0.00205458,0.00843414,0.0207409,0.0325668,0.00506532,0.0278942,0.0242686,0,0,0,0.0102917,0.00883519,0.0204391,0.00142629
167,0,0,0,0,0,0,0.0206615,0.0235649,0,0,0,0.0232267,0.0189983,0.0137756,0,0,0.00841074,0,0.0225039,0.00244385,0.0372041,0.0156896,0.0157768,0.0156215,0.00913995,0.00381333,0.0093032,0.00764568,0.0198297,0.00861068,0.0157919,0.00835994,0.0152577,0.0276806,0.00711989,0.00674169,0.0113377,0.00595373,0.0326986,0,0,0.0136067,0,0.0223707,0.00891117,0.0715376,0.0362573,0.017948,0.00349696,0.07132,0.00462864,0.047013,0.0151605,0.0112251,0.0031459,0.00279841,0.0022344,0.00849887,0.0177544,0.0319261,0.00474002,0.0274849,0.0243575,0,0,0,0.0132481,0.00795672,0.020525,0.00112553
168,0,0,0,0,0,0,0.0196136,0.0227243,0,0,0,0.0232453,0.0191793,0.0122936,0,0,0.00825617,0,0.0224367,0.00261342,0.0378083,0.0143752,0.0160233,0.0164738,0.00859801,0.00402907,0.00964364,0.00794954,0.0193849,0.00904931,0.0159814,0.00817899,0.0154718,0.0278133,0.00670987,0.00667262,0.0118297,0.00655454,0.031355,0,0,0.0123791,0,0.0225251,0.00811876,0.0710559,0.0355396,0.0180497,0.00286321,0.0688377,0.00482571,0.0465608,0.0158148,0.0112897,0.00321419,0.00237561,0.00226823,0.00814536,0.014459,0.0302551,0.00422475,0.0263329,0.023729,0,0,0,0.0154189,0.0076024,0.020647,0.000732712
169,0,0,0,0,0,0,0.0201041,0.0232894,0,0,0,0.0230076,0.0192303,0.0109259,0,0,0.00836919,0,0.0224009,0.00293909,0.0383677,0.0124659,0.0162105,0.0175649,0.00802399,0.00413561,0.0105838,0.00854933,0.0189101,0.00887628,0.0154669,0.00778526,0.0154629,0.028329,0.00659468,0.00665897,0.0131195,0.00777676,0.032268,0,0,0.012308,0,0.0224525,0.00808452,0.0707068,0.0348414,0.0181263,0.0025932,0.0704997,0.00491166,0.0463173,0.0161476,0.0111475,0.00345348,0.00203036,0.00235917,0.0075503,0.0129316,0.0305206,0.00351242,0.0268132,0.0245892,0,0,0,0.0168885,0.00818123,0.0206796,0.00102803
170,0,0,0,0,0,0,0.0193823,0.0228599,0,0,0,0.0232857,0.0192861,0.0100736,0,0,0.00850908,0,0.0223582,0.00307084,0.0388981,0.0114919,0.0161378,0.0185211,0.00766053,0.00449158,0.0116789,0.00925208,0.0186845,0.00856164,0.0147437,0.00731287,0.0155459,0.0288725,0.00661663,0.00660855,0.0154587,0.00953149,0.0315594,0,0,0.0114496,0,0.0225687,0.00763077,0.0704215,0.0341295,0.0187046,0.0023199,0.0690148,0.00504674,0.0462655,0.0168037,0.0111739,0.00405446,0.00183467,0.00271825,0.00707419,0.0154799,0.0295198,0.00310921,0.0262577,0.0240187,0,0,0,0.0181258,0.00938226,0.0208001,0.00114337
171,0,0,0,0,0,0,0.0184457,0.0223192,0,0,0,0.0242186,0.019322,0.00977371,0,0,0.00877548,0,0.0223511,0.00325608,0.0393604,0.0108381,0.0160037,0.0195317,0.00740558,0.00487405,0.0127395,0.0100575,0.0188502,0.00861312,0.0148706,0.00713366,0.0154528,0.0299916,0.00680125,0.00658064,0.0182107,0.0114248,0.0306889,0,0,0.0107309,0,0.0227339,0.00728075,0.0699578,0.0334319,0.0196,0.00203669,0.06732,0.00525161,0.0462368,0.0176036,0.011377,0.00459363,0.00188587,0.00311369,0.00702007,0.0189877,0.0285958,0.0028219,0.0256916,0.02336,0,0,0,0.0190702,0.0106661,0.0209169,0.00124601
172,0,0,0,0,0,0,0.0188492,0.0228984,0,0,0,0.0252675,0.0193454,0.0101388,0,0,0.00896463,0,0.0224145,0.00330565,0.0394336,0.0107433,0.0160635,0.0204759,0.00688027,0.0051472,0.0133441,0.0107236,0.0190925,0.00913145,0.0159504,0.00721986,0.0152556,0.0314996,0.0069335,0.00655188,0.0205086,0.0121585,0.0316007,0,0,0.0111592,0,0.0227667,0.00764239,0.0691475,0.0327762,0.0204296,0.00169351,0.0692021,0.00546935,0.0462276,0.0183652,0.0116249,0.00450216,0.00190578,0.0035259,0.00727422,0.0213853,0.0294697,0.00291959,0.0263013,0.0241474,0,0,0,0.0195263,0.0114779,0.0209737,0.00129991
173,0,0,0,0,0,0,0.0185174,0.0227102,0,0,0,0.0264527,0.0193725,0.0111194,0,0,0.00927176,0,0.0224233,0.0033475,0.0390581,0.0114494,0.0162806,0.0212905,0.0062781,0.0054694,0.0136085,0.0110963,0.019204,0.00987824,0.0175799,0.00733353,0.0149265,0.0331705,0.0072283,0.00651353,0.0207111,0.0119585,0.031077,0,0,0.010978,0,0.0228585,0.00754874,0.0680598,0.0320363,0.0208334,0.00128844,0.0684584,0.00563233,0.0461516,0.0187831,0.0118948,0.00395201,0.00178786,0.00429408,0.00810901,0.022791,0.0292447,0.00276858,0.025973,0.023611,0,0,0,0.0195968,0.0114166,0.0210732,0.00122084
174,0,0,0,0,0,0,0.0178632,0.0222874,0,0,0,0.0280517,0.0193589,0.0122801,0,0,0.00965327,0,0.0224306,0.00337096,0.038445,0.0122794,0.0166555,0.0217743,0.00556176,0.00575513,0.0138974,0.0113328,0.0191504,0.0109394,0.0193422,0.007819,0.0145689,0.0351366,0.00753311,0.00651925,0.0193207,0.011561,0.0303954,0,0,0.0106211,0,0.022957,0.00733367,0.0668902,0.0312872,0.0207217,0.00110331,0.0669476,0.00576352,0.0459226,0.0188157,0.012043,0.00371252,0.00162407,0.00524023,0.00983151,0.0221219,0.0287851,0.00260812,0.0254857,0.0231884,0,0,0,0.019548,0.0105656,0.0211197,0.00109193
175,0,0,0,0,0,0,0.0184216,0.0228281,0,0,0,0.0298315,0.0193149,0.0131802,0,0,0.00980381,0,0.0224315,0.00328918,0.037785,0.0121221,0.0171907,0.0222393,0.00490731,0.00597081,0.0143143,0.0114708,0.0189548,0.0120313,0.0207904,0.00864863,0.0144033,0.0369404,0.00763699,0.00651183,0.0169798,0.0113202,0.0313234,0,0,0.0111015,0,0.0228988,0.00760994,0.0657341,0.0306391,0.02047,0.00105214,0.0684439,0.00589227,0.0456187,0.0187705,0.0121997,0.00436876,0.00149132,0.00599589,0.0120849,0.0200862,0.0297642,0.00262092,0.0259419,0.0239991,0,0,0,0.0195507,0.0102037,0.0210869,0.00114976
176,0,0,0,0,0,0,0.0177788,0.0224662,0,0,0,0.0308603,0.0192795,0.0135913,0,0,0.0100665,0,0.0224296,0.00337019,0.0372054,0.0123317,0.017648,0.022442,0.00458235,0.00601751,0.0144515,0.0113238,0.018754,0.0120615,0.0211874,0.00871419,0.0143092,0.0383673,0.00788859,0.00654671,0.0144622,0.0109467,0.0305882,0,0,0.0109834,0,0.022978,0.00752683,0.0644489,0.0299127,0.0204254,0.0011844,0.0670078,0.00600935,0.04545,0.0188383,0.0124007,0.00489808,0.00136193,0.00662788,0.0140622,0.0170133,0.0295334,0.00267112,0.0254354,0.0236023,0,0,0,0.0193333,0.0103236,0.0211164,0.00107751
177,0,0,0,0,0,0,0.0182162,0.02287,0,0,0,0.0314481,0.0192509,0.0135326,0,0,0.00998526,0,0.0224762,0.00324603,0.0368701,0.0125923,0.0181312,0.022436,0.00427595,0.0059779,0.0144374,0.0110256,0.0186081,0.0118415,0.020966,0.00828286,0.0143705,0.0393679,0.00799648,0.00654826,0.0119855,0.0105994,0.031163,0,0,0.0115115,0,0.0230078,0.00778992,0.0630988,0.029248,0.0202339,0.00142549,0.0681518,0.00608157,0.0453193,0.0188482,0.0126413,0.00511634,0.00141027,0.00734611,0.0155381,0.0135316,0.0304724,0.00345011,0.0259001,0.0241054,0,0,0,0.0188415,0.0109915,0.0211217,0.000760944
178,0,0,0,0,0,0,0.017867,0.0225947,0,0,0,0.032211,0.0192279,0.0137898,0,0,0.00997949,0,0.0224481,0.00331757,0.0367931,0.012986,0.0185943,0.0224081,0.00407171,0.00587824,0.0144173,0.0107737,0.0185306,0.0118277,0.0208607,0.00791942,0.0144472,0.0403199,0.00818925,0.00654467,0.0100165,0.0105486,0.030565,0,0,0.0113339,0,0.0229829,0.00774032,0.0616945,0.0286665,0.0198599,0.00175311,0.0671784,0.00619158,0.0451468,0.0188631,0.0128884,0.00520011,0.001621,0.00797055,0.0164082,0.0106763,0.0301664,0.00335059,0.0256039,0.0236792,0,0,0,0.0182971,0.0111672,0.0211003,0.000898091
179,0,0,0,0,0,0,0.017279,0.0220431,0,0,0,0.0329032,0.0192622,0.0143681,0,0,0.00986687,0,0.0223959,0.0033426,0.0368199,0.0132615,0.0190686,0.022227,0.00407232,0.00579068,0.0143731,0.0106383,0.0183727,0.0119811,0.0209275,0.00790223,0.0144268,0.0410894,0.00834546,0.00653318,0.00955772,0.0106567,0.0295913,0,0,0.0108944,0,0.0229957,0.00748797,0.0601847,0.0281253,0.0194826,0.00216407,0.0654718,0.00636807,0.0450652,0.0189451,0.0129481,0.00514879,0.00177316,0.00838294,0.0166092,0.00869751,0.0293449,0.00324866,0.0249942,0.0228812,0,0,0,0.0179714,0.0108043,0.0211125,0.000974464
180,0,0,0,0,0,0,0.0178936,0.0223226,0,0,0,0.0336889,0.0193014,0.0150937,0,0,0.00950414,0,0.0223785,0.00325967,0.0370119,0.0137363,0.0195879,0.0217934,0.00399763,0.00576231,0.0143111,0.010495,0.0183309,0.0124704,0.0212041,0.00814555,0.014386,0.0419737,0.00831874,0.00652386,0.00958692,0.0106268,0.0302045,0,0,0.011153,0,0.0229263,0.00762503,0.0585534,0.0275902,0.0191742,0.00242966,0.0666991,0.00672456,0.0451206,0.019129,0.0129689,0.00491555,0.00162637,0.00842747,0.0163435,0.00793907,0.029763,0.00341208,0.0252224,0.0232388,0,0,0,0.0177737,0.0103206,0.0210868,0.00106266
181,0,0,0,0,0,0,0.0178011,0.02202,0,0,0,0.0343823,0.0193446,0.0159022,0,0,0.00926872,0,0.0223618,0.0032599,0.0373478,0.0144757,0.0199825,0.0210573,0.00396048,0.00574065,0.0140538,0.0102331,0.0183439,0.0131539,0.0214475,0.00835883,0.0144102,0.0428271,0.00822257,0.00655111,0.00980465,0.010883,0.0298717,0,0,0.0109955,0,0.022931,0.00755036,0.0568264,0.0270062,0.0188008,0.00274368,0.0662272,0.00715368,0.0451879,0.0192565,0.0129145,0.00470892,0.00140662,0.00837392,0.0157941,0.00796184,0.0292972,0.00343817,0.0248383,0.0228943,0,0,0,0.0178688,0.010801,0.0210668,0.00110089
182,0,0,0,0,0,0,0.017256,0.0214267,0,0,0,0.0350496,0.0193853,0.016805,0,0,0.00906145,0,0.0223469,0.00327227,0.0376324,0.0152083,0.0203255,0.0201847,0.00397337,0.0057973,0.0135487,0.00987723,0.018411,0.0133077,0.0215383,0.00821013,0.0145104,0.0436323,0.00803872,0.00656676,0.0100536,0.0113879,0.0289309,0,0,0.0106718,0,0.022936,0.00743745,0.0551028,0.0264607,0.0182704,0.00311256,0.0647258,0.00756599,0.0452419,0.0192922,0.0127239,0.00461266,0.00126922,0.00837364,0.0151605,0.00846533,0.028286,0.0033808,0.024149,0.022048,0,0,0,0.0181682,0.0109134,0.021064,0.000980274
183,0,0,0,0,0,0,0.0178899,0.0218417,0,0,0,0.0356499,0.0194178,0.0177193,0,0,0.00873688,0,0.0223397,0.00314871,0.0377554,0.0162613,0.0207898,0.0189422,0.00391212,0.00579462,0.0127123,0.00931081,0.0184561,0.0128988,0.0213447,0.00816298,0.0146981,0.0443349,0.0077448,0.00654946,0.0102948,0.0116947,0.0296592,0,0,0.0111299,0,0.0228486,0.00780173,0.0535383,0.0260356,0.0177485,0.00318553,0.0663488,0.00803444,0.0453268,0.0192687,0.0126618,0.00464926,0.00129357,0.00849659,0.0145185,0.00900876,0.0287375,0.00346107,0.0245008,0.0225045,0,0,0,0.0183378,0.0105759,0.021006,0.00100338
184,0,0,0,0,0,0,0.0177503,0.0217155,0,0,0,0.0364595,0.0194609,0.0184239,0,0,0.0086082,0,0.022317,0.00316361,0.0379156,0.0172659,0.021131,0.0178185,0.00390863,0.00579469,0.0120749,0.00877098,0.0185358,0.012334,0.0208968,0.00807543,0.0146931,0.0454725,0.00756411,0.00654304,0.010108,0.011881,0.0294044,0,0,0.0111247,0,0.02284,0.0078183,0.0520959,0.0256432,0.0171638,0.00339911,0.0660409,0.00857237,0.0454238,0.0191426,0.0126454,0.00488116,0.00163192,0.00865673,0.0141894,0.0103131,0.0284015,0.00348071,0.0242865,0.0223577,0,0,0,0.018416,0.0108185,0.0209995,0.0014912
185,0,0,0,0,0,0,0.017324,0.0213714,0,0,0,0.0375634,0.0194906,0.019236,0,0,0.00861267,0,0.0222986,0.00324172,0.0380783,0.0177125,0.0213719,0.016717,0.0039149,0.00581751,0.0115102,0.00831367,0.0186276,0.0125663,0.0206385,0.00822322,0.0147563,0.0468637,0.00741102,0.00657777,0.0100504,0.0121256,0.0287786,0,0,0.0109209,0,0.0228917,0.00774253,0.0508256,0.0252851,0.0165195,0.00370506,0.0649908,0.0090502,0.0454758,0.0188825,0.0125772,0.00534036,0.00215449,0.00884734,0.0140977,0.0119936,0.0278303,0.00344413,0.0238981,0.0219291,0,0,0,0.0186735,0.010849,0.0210096,0.0020649
186,0,0,0,0,0,0,0.0181569,0.021918,0,0,0,0.0390349,0.0194663,0.0201902,0,0,0.00838381,0,0.0223065,0.00320067,0.0381865,0.0182836,0.0216633,0.0156337,0.00395524,0.00588204,0.010983,0.00790166,0.0187321,0.0130044,0.020805,0.00830119,0.0147769,0.0486009,0.00712355,0.00658895,0.0101308,0.0123971,0.0298235,0,0,0.0115639,0,0.0228516,0.0081681,0.0497324,0.0250017,0.0154887,0.0039762,0.0669537,0.00935802,0.0454353,0.0183097,0.0124132,0.00609044,0.00271763,0.00924917,0.014494,0.0136012,0.0286919,0.00376345,0.0245546,0.0227491,0,0,0,0.0191171,0.0110912,0.020969,0.00259478
187,0,0,0,0,0,0,0.0176441,0.0214545,0,0,0,0.0402968,0.0194427,0.0210204,0,0,0.00845803,0,0.0222836,0.0033423,0.0381079,0.0196603,0.0218636,0.0143566,0.00396368,0.00596617,0.0102205,0.0073075,0.018769,0.0132789,0.0208058,0.00841764,0.0147752,0.050203,0.00726391,0.0065951,0.0102948,0.0126981,0.0291711,0,0,0.0114848,0,0.0228474,0.00818945,0.048838,0.0247692,0.0140435,0.00444923,0.0655692,0.00951751,0.0452468,0.0174203,0.0121399,0.00703609,0.00323193,0.0100662,0.0152292,0.0148154,0.028047,0.00345474,0.0240259,0.0223108,0,0,0,0.019778,0.0111275,0.0209382,0.0036238
188,0,0,0,0,0,0,0.0181086,0.0217404,0,0,0,0.0415464,0.0194169,0.0216251,0,0,0.00840691,0,0.0223107,0.00321125,0.0377422,0.020088,0.022091,0.0131188,0.00403138,0.00605625,0.00952389,0.00667768,0.018786,0.0134751,0.0207116,0.00853697,0.0148492,0.051857,0.00732861,0.0066186,0.010172,0.0127363,0.0299737,0,0,0.0120401,0,0.0227928,0.00858839,0.0479851,0.0246529,0.0122594,0.00491634,0.0667382,0.00954487,0.0449524,0.0162142,0.0117954,0.0080305,0.00393345,0.0108787,0.0159578,0.015671,0.0287341,0.00357223,0.024312,0.0229629,0,0,0,0.0197378,0.0110032,0.0209223,0.00385803
189,0,0,0,0,0,0,0.0177846,0.0214949,0,0,0,0.0431146,0.0193904,0.0222551,0,0,0.00854897,0,0.0223254,0.00321569,0.0370929,0.020168,0.0222438,0.0122344,0.00417921,0.00624098,0.00925778,0.00628955,0.0188883,0.0136861,0.0208033,0.00867513,0.0148111,0.0538167,0.0074924,0.00665064,0.00955169,0.0123996,0.0297329,0,0,0.0120377,0,0.0228286,0.0085631,0.0470664,0.0246434,0.00983374,0.00534714,0.0660964,0.00937919,0.0445251,0.0145286,0.0112057,0.00924971,0.005049,0.0116296,0.0167199,0.0160688,0.0286346,0.00345137,0.0239853,0.0226917,0,0,0,0.0187589,0.0110611,0.020956,0.00341739
190,0,0,0,0,0,0,0.017174,0.0211025,0,0,0,0.0447491,0.0194286,0.0228675,0,0,0.00885952,0,0.0223094,0.00351098,0.0350467,0.0206603,0.0225044,0.0118773,0.00507498,0.006887,0.00987648,0.00640237,0.0191434,0.0140879,0.0211041,0.00859457,0.0148699,0.0559519,0.00780876,0.00665322,0.00853433,0.0118231,0.0291482,0,0,0.0114979,0,0.0229008,0.00819239,0.0445031,0.0251174,0.010863,0.00581826,0.0648145,0.011259,0.046859,0.0140989,0.0123267,0.0164506,0.0121143,0.0152879,0.0199742,0.010887,0.0281926,0.00322207,0.0234401,0.0222434,0,0,0,0.0120078,0.01166,0.0209868,0.00296973
191,0,0,0,0,0,0,0.0177726,0.0215558,0,0,0,0.046213,0.0193709,0.023912,0,0,0.00884723,0,0.022337,0.00339818,0.0341183,0.0214185,0.0230228,0.0112054,0.00539492,0.00705948,0.00977975,0.00625732,0.0192383,0.01437,0.021401,0.0088587,0.0147519,0.0577028,0.0078363,0.0066728,0.00917125,0.0124958,0.0301155,0,0,0.0117771,0,0.0228339,0.00836887,0.0434831,0.024915,0.0164032,0.00615877,0.0662688,0.0136385,0.0489872,0.0175393,0.0136899,0.0186591,0.0143522,0.0162756,0.0208849,0.00711164,0.0290564,0.00333121,0.0238745,0.0230992,0,0,0,0.0122146,0.011926,0.0209604,0.00259784
192,0,0,0,0,0,0,0.0175015,0.0213785,0,0,0,0.0472672,0.0192985,0.024779,0,0,0.00890168,0,0.0223389,0.00332234,0.0336175,0.0223085,0.0231903,0.0104711,0.00544162,0.0070863,0.00957014,0.00603317,0.019403,0.0146518,0.021788,0.00935057,0.0146871,0.0589753,0.0079145,0.00668226,0.0106945,0.0135343,0.0300177,0,0,0.0117381,0,0.0228275,0.00832667,0.042887,0.0250755,0.0162833,0.00640554,0.0657612,0.0133127,0.0482077,0.0169647,0.0125241,0.018885,0.0143342,0.0166456,0.0212121,0.00653177,0.0290879,0.00327659,0.0236111,0.0229857,0,0,0,0.0136124,0.0121089,0.0209827,0.00222854
193,0,0,0,0,0,0,0.0167907,0.0209795,0,0,0,0.0483403,0.0192297,0.0254538,0,0,0.00904155,0,0.0223411,0.00337236,0.0332187,0.0224591,0.023251,0.00998069,0.00548454,0.0069715,0.00967849,0.00587823,0.0196003,0.0149175,0.0223805,0.00943462,0.0144817,0.060433,0.00799633,0.00674608,0.0123463,0.0145862,0.0294065,0,0,0.0114784,0,0.0228445,0.00812762,0.0423584,0.02526,0.0163622,0.00663401,0.0644068,0.0129065,0.0472654,0.0164648,0.0112671,0.0189648,0.0143296,0.0166552,0.0211611,0.00703204,0.0286619,0.00312501,0.0231163,0.0223355,0,0,0,0.014961,0.0124593,0.0209681,0.00196931
194,0,0,0,0,0,0,0.0174661,0.0215644,0,0,0,0.049086,0.0191961,0.0261264,0,0,0.00886797,0,0.022381,0.00319535,0.0328549,0.0228063,0.0233462,0.00932473,0.00553594,0.00690505,0.00965812,0.00564002,0.0197477,0.0150995,0.02256,0.00861087,0.0143872,0.0614005,0.00791176,0.00677514,0.0145127,0.0156227,0.0304306,0,0,0.0119906,0,0.0227524,0.00838331,0.0418795,0.0255141,0.0166765,0.00668012,0.0662279,0.0122875,0.0461691,0.0160484,0.00985665,0.0188028,0.0142253,0.0163595,0.0208302,0.00798572,0.0295929,0.00326225,0.0237585,0.0229695,0,0,0,0.0161678,0.0128866,0.0209277,0.00178896
195,0,0,0,0,0,0,0.0175633,0.0216698,0,0,0,0.0493339,0.0191857,0.026777,0,0,0.00874085,0,0.0223664,0.00302924,0.0325663,0.0235062,0.0233357,0.00832631,0.00551112,0.00685855,0.00930073,0.00523816,0.0198006,0.0154278,0.0219692,0.00886608,0.0144428,0.0615464,0.00782007,0.00679793,0.0170609,0.0164929,0.0305307,0,0,0.0121208,0,0.0228352,0.00845463,0.0415675,0.0257879,0.0173607,0.00669611,0.0666935,0.0115806,0.0449274,0.0158019,0.00820801,0.0183812,0.0138862,0.0159329,0.0202774,0.00922548,0.0298274,0.00344422,0.0238973,0.0230462,0,0,0,0.0174096,0.0130494,0.020924,0.00160261
