Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RANK,RTHII,IMUL_R,IMUL_M,LASI,IMUR_M
191,0.0538143,0.038483,0,0,0,0.0259357,0,0.0349787,0,0,0.0210054,0,0,0.062552,0.0330357,0.0249453,0.0344381,0.0121995,0.0559494,0.035807,0.0332907,0.0449408,0.0380258,0.025731,0.0314211,0.03769,0.0215527,0.0260254,0.0357199,0.0448468,0.0213898,0.0292704,0.206824,0,0.0372977,0.0365473,0,0,0.0153511,0,0,0.0172835,0.0588437,0.244594,0.0280549,0.0411252,0.0565609,0.0369853,0.0340022,0.0584997,0.0289529,0.0571543,0.0409194,0.0429821,0.0735877,0.060028,0.0333304,0.00933414,0.00765349,0.0435224,0.0711739,0,0,0,0,0,0,0,0,0.0208894,0.0558656,0,0,0.0427815,0
192,0.0538488,0.0385691,0,0,0,0.0258657,0,0.0347639,0,0,0.0207025,0,0,0.0622826,0.0329688,0.0247581,0.0345498,0.0126539,0.0551736,0.0349816,0.0331712,0.0445457,0.037964,0.0256172,0.0314687,0.0373645,0.0216762,0.0260229,0.0354407,0.0452254,0.0217214,0.0286294,0.206637,0,0.0366405,0.0366152,0,0,0.015214,0,0,0.0172185,0.0582239,0.24329,0.0282264,0.0422609,0.0554515,0.0368779,0.0338035,0.0580936,0.0289879,0.0574563,0.0410145,0.0435426,0.0746594,0.0638982,0.0336361,0.00958162,0.00731634,0.0427642,0.0712455,0,0,0,0,0,0,0,0,0.023136,0.0563926,0,0,0.0431273,0
193,0.0530291,0.0385228,0,0,0,0.0255841,0,0.0347407,0,0,0.0201329,0,0,0.060899,0.0330937,0.0251028,0.0340778,0.0124417,0.0531593,0.0326262,0.0333425,0.0445875,0.0384092,0.0251741,0.0311301,0.0368567,0.0214712,0.0258822,0.0355833,0.0466361,0.0207823,0.0265227,0.206276,0,0.039165,0.0369226,0,0,0.0147618,0,0,0.0170363,0.0578424,0.241933,0.0323818,0.0431627,0.0551188,0.0366308,0.0346291,0.0615606,0.0302585,0.0561628,0.0386461,0.0429035,0.0750529,0.0685776,0.0344249,0.0101675,0.00679783,0.0428185,0.0697296,0,0,0,0,0,0,0,0,0.0259305,0,0,0,0.0439788,0
194,0.053046,0.0384329,0,0,0,0.0260083,0,0.034731,0,0,0.0200345,0,0,0.0606039,0.0329056,0.0249145,0.0341546,0.0124667,0.0522735,0.0318524,0.0333903,0.0442592,0.0384679,0.0249271,0.0311703,0.0369505,0.0214859,0.0258374,0.0348835,0.047051,0.020801,0.0260053,0.206065,0,0.0384908,0.0370404,0,0,0.0145943,0,0,0.0169478,0.0573773,0.240674,0.032639,0.0439189,0.054434,0.0363898,0.0341059,0.0614868,0.0299008,0.0562168,0.0383052,0.0433347,0.0756452,0.073253,0.0346873,0.01047,0.00653771,0.0427272,0.0697673,0,0,0,0,0,0,0,0,0.0280811,0,0,0,0.0442003,0
195,0.0530345,0.0382171,0,0,0,0.02645,0,0.0347413,0,0,0.0199847,0,0,0.0604156,0.0328373,0.0248342,0.0340969,0.0125249,0.0516282,0.0310776,0.0329042,0.0438609,0.0384141,0.0247072,0.0312297,0.0370151,0.0214115,0.025901,0.0339466,0.0473941,0.0209971,0.0253678,0.206222,0,0.0379392,0.037066,0,0,0.0144462,0,0,0.0168858,0.0569352,0.239327,0.0328913,0.0443266,0.0541998,0.0361575,0.0337135,0.0612862,0.0293507,0.0560569,0.0378363,0.0433451,0.075766,0.0768456,0.0349322,0.0107211,0.00632344,0.0428113,0.0697014,0,0,0,0,0,0,0,0,0.0298723,0,0,0,0.0442688,0
196,0.0538887,0.0379636,0,0,0,0.0268183,0,0.0347305,0,0,0.0202219,0,0,0.0613287,0.0321183,0.0247357,0.0345437,0.012971,0.0522372,0.031831,0.0321919,0.0431879,0.0381933,0.0249933,0.0315761,0.0373929,0.0216156,0.0260823,0.0331411,0.0466987,0.0222579,0.0263881,0.205837,0,0.0343279,0.0369419,0,0,0.0146219,0,0,0.016948,0.0564653,0.238503,0.0289744,0.0442248,0.0538744,0.0361069,0.032267,0.0577439,0.0278388,0.0573799,0.0399522,0.0441405,0.0758141,0.0806835,0.0346857,0.0105825,0.00639961,0.0423737,0.071218,0,0,0,0,0,0,0,0,0.0290353,0.0560229,0,0,0.0441096,0
197,0.0539373,0.0377005,0,0,0,0.0270455,0,0.0347716,0,0,0.0201894,0,0,0.0612368,0.032129,0.0252778,0.0343447,0.0130488,0.0518442,0.0315199,0.0320604,0.042938,0.0381518,0.0254785,0.031581,0.0374509,0.02161,0.0259741,0.0326968,0.0468725,0.0223556,0.0261008,0.206843,0,0.0341975,0.0368722,0,0,0.0145976,0,0,0.0169795,0.0562813,0.237748,0.0296126,0.0440127,0.0543873,0.0360026,0.0320558,0.0569684,0.0278922,0.0573477,0.039537,0.0439131,0.076587,0.0802889,0.0348386,0.0108409,0.00636058,0.0424998,0.0710293,0,0,0,0,0,0,0,0,0.0310432,0.0553088,0,0,0.0438003,0
198,0.0539542,0.037412,0,0,0,0.0271862,0,0.034736,0,0,0.0201618,0,0,0.0610501,0.0319655,0.0254656,0.0342063,0.0130285,0.0515522,0.0315915,0.0319425,0.0428476,0.0382419,0.0253565,0.0315246,0.037361,0.0215435,0.0260293,0.0321549,0.0468538,0.0219803,0.0260006,0.206676,0,0.0342985,0.0368292,0,0,0.0143624,0,0,0.017239,0.0559391,0.237621,0.030229,0.0436631,0.0552862,0.0358957,0.0319488,0.0569202,0.0277518,0.0576993,0.0399097,0.044281,0.0772445,0.0814964,0.034915,0.0111631,0.00677041,0.042637,0.0708018,0,0,0,0,0,0,0,0,0.0311632,0.054867,0,0,0.0437896,0
199,0.0538549,0.037168,0,0,0,0.0274504,0,0.0347214,0,0,0.0201193,0,0,0.0608587,0.0318211,0.0255574,0.0340612,0.0130558,0.0514247,0.0320184,0.0320119,0.0425604,0.038402,0.0250615,0.0314315,0.0372275,0.0214757,0.0261161,0.0315551,0.0467911,0.0211581,0.0261428,0.205999,0,0.0344569,0.0367863,0,0,0.014287,0,0,0.0172281,0.0556844,0.237963,0.0307725,0.0431623,0.0562434,0.0358789,0.0320108,0.0570983,0.0274063,0.0583999,0.0406635,0.045004,0.0781018,0.0828427,0.0349699,0.011101,0.00687618,0.0428323,0.0705055,0,0,0,0,0,0,0,0,0.0312014,0.0545596,0,0,0.0440413,0
200,0.0537576,0.0370138,0,0,0,0.0277227,0,0.0347017,0,0,0.0201937,0,0,0.0607816,0.0316712,0.025951,0.033881,0.0130522,0.0514659,0.0314931,0.0320831,0.0420104,0.0383461,0.0248713,0.0313701,0.0371909,0.0214537,0.0262282,0.0309575,0.0468592,0.021433,0.0259777,0.204828,0,0.0346067,0.0367274,0,0,0.014406,0,0,0.0172182,0.0554982,0.23852,0.0313747,0.042226,0.0572592,0.0359225,0.0321684,0.0574359,0.0270809,0.059391,0.0416513,0.045889,0.0790236,0.08395,0.0349552,0.0110029,0.00695697,0.0430318,0.070231,0,0,0,0,0,0,0,0,0.0309188,0.0542421,0,0,0.0443544,0
201,0.0536655,0.0369244,0,0,0,0.0276609,0,0.0347672,0,0,0.0202381,0,0,0.060766,0.0314835,0.0266577,0.033667,0.0131204,0.0514479,0.0310974,0.0319952,0.0420034,0.0382114,0.0248515,0.0313946,0.0371316,0.0214734,0.0263292,0.0307494,0.0469877,0.0216389,0.0259174,0.203931,0,0.0349052,0.0366588,0,0,0.0145331,0,0,0.0172537,0.0552411,0.239364,0.0320502,0.040838,0.0581324,0.0359528,0.0324073,0.0579309,0.0268987,0.0604526,0.0426591,0.0468224,0.079834,0.0839701,0.0349087,0.0110497,0.00701442,0.0431979,0.06994,0,0,0,0,0,0,0,0,0.0303318,0.0539517,0,0,0.0447221,0
202,0.0535158,0.0368817,0,0,0,0.0274322,0,0.0347546,0,0,0.0202786,0,0,0.0607323,0.0313108,0.0269784,0.0336242,0.0131202,0.0512106,0.0307948,0.0317689,0.0417446,0.0381849,0.0247356,0.0313603,0.0369383,0.0215053,0.0264133,0.0306734,0.0470621,0.0217056,0.025837,0.203188,0,0.0351296,0.0365699,0,0,0.0146335,0,0,0.0172984,0.0549394,0.240287,0.0326703,0.039338,0.058816,0.0359742,0.0328404,0.0587541,0.0266252,0.0614195,0.043486,0.0476125,0.0803597,0.0835587,0.0348537,0.0111531,0.00709452,0.0433033,0.0696359,0,0,0,0,0,0,0,0,0.0296773,0.0537726,0,0,0.0452821,0
203,0.0532915,0.0368887,0,0,0,0.0273543,0,0.0347664,0,0,0.0203463,0,0,0.0606465,0.0311158,0.0270808,0.033646,0.0131041,0.0509381,0.0305545,0.0312338,0.0421421,0.038379,0.0245349,0.0313448,0.0367201,0.0214851,0.0264468,0.0308534,0.0471434,0.0217057,0.0257117,0.202547,0,0.0353513,0.0365009,0,0,0.014743,0,0,0.0173102,0.0545845,0.241219,0.0332284,0.0377764,0.0594139,0.036,0.0334844,0.0600284,0.026179,0.06227,0.0442028,0.048213,0.080545,0.0831646,0.0347799,0.0109059,0.00712667,0.0433145,0.0693225,0,0,0,0,0,0,0,0,0.0289053,0.0536943,0,0,0.0460168,0
204,0.0530997,0.0369019,0,0,0,0.0275999,0,0.0347971,0,0,0.0203774,0,0,0.0605185,0.0308952,0.0269395,0.0336442,0.0131174,0.0506576,0.0302891,0.0307663,0.042023,0.0385898,0.024206,0.0312779,0.0365316,0.0212952,0.0264045,0.0306631,0.047164,0.0217402,0.0256476,0.201719,0,0.0355603,0.0364969,0,0,0.0148006,0,0,0.0173613,0.0541562,0.242046,0.0337824,0.036112,0.0598698,0.0360549,0.0344561,0.0618821,0.0259636,0.0631416,0.0448721,0.0488074,0.0804515,0.0827374,0.0347118,0.0107667,0.00720456,0.0432032,0.069059,0,0,0,0,0,0,0,0,0.0278589,0.0539416,0,0,0.0468311,0
205,0.0529723,0.0369133,0,0,0,0.0280273,0,0.0348108,0,0,0.0204208,0,0,0.0604085,0.0307119,0.0268013,0.0335682,0.0132501,0.0503451,0.0300099,0.0305483,0.0412217,0.0386599,0.0238498,0.031135,0.0364129,0.0211128,0.026325,0.0299957,0.0471329,0.0216869,0.0255572,0.20098,0,0.0357819,0.0365419,0,0,0.0148755,0,0,0.017455,0.053794,0.242743,0.0343641,0.0343534,0.0602922,0.0360734,0.035587,0.0637395,0.0260977,0.0640706,0.0452232,0.04939,0.0804736,0.0814603,0.0346607,0.0108216,0.00733035,0.0429972,0.0688036,0,0,0,0,0,0,0,0,0.0275718,0.0544308,0,0,0.0476473,0
206,0.0527975,0.0369999,0,0,0,0.033987,0,0.033247,0,0,0.0203865,0,0,0.0601519,0.0323653,0.0282342,0.0359156,0.0111051,0.0500536,0.0296146,0.031886,0,0.0401286,0.0224379,0.0289732,0.0360418,0.0189804,0.0266048,0.0211236,0.0473909,0.0213813,0.0253754,0.200464,0,0.035511,0.0361627,0,0,0.0147981,0,0,0.017475,0.0542427,0.243393,0.0341747,0.0325077,0.0601294,0.0355406,0.0372848,0.0659356,0.0270936,0.0647613,0.0452151,0.0497053,0.0801572,0.0791798,0.0349722,0.01136,0.00711242,0.0430294,0.0678669,0,0,0,0,0,0,0,0,0.0272669,0.0552882,0,0,0.0505494,0
207,0.0527342,0.0370091,0,0,0,0.0284669,0,0.0347745,0,0,0.020619,0,0,0.0601879,0.0304377,0.0272485,0.0330161,0.0131561,0.0495207,0.0294019,0.0302238,0.0405197,0.0389212,0.023741,0.0309673,0.0362233,0.0210039,0.0263913,0.029042,0.0471683,0.0213496,0.0254387,0.200239,0,0.0369336,0.0365155,0,0,0.0150204,0,0,0.0177328,0.0529003,0.2439,0.035356,0.030428,0.060804,0.0360318,0.0383948,0.0678741,0.0272973,0.0653891,0.0457433,0.0503208,0.080331,0.0777892,0.0345839,0.0111096,0.0075693,0.0425875,0.0681422,0,0,0,0,0,0,0,0,0.0267265,0.0556611,0,0,0.0493859,0
208,0.0525656,0.0370317,0,0,0,0.0285804,0,0.0349873,0,0,0.0206585,0,0,0.0600705,0.0305809,0.0276006,0.0326386,0.0131155,0.0489477,0.0298541,0.0298912,0.0401374,0.039056,0.0238785,0.0309492,0.0360067,0.0209929,0.0264363,0.0287846,0.0469819,0.0203381,0.0256442,0.200593,0,0.0381326,0.0364446,0,0,0.0148834,0,0,0.0179203,0.0522963,0.244505,0.0355733,0.0279404,0.0607252,0.0359193,0.0399785,0.0697808,0.0284544,0.0655963,0.0459298,0.0505543,0.0801383,0.07445,0.0346263,0.0109705,0.00776429,0.0424351,0.0678615,0,0,0,0,0,0,0,0,0.0255744,0.0562843,0,0,0.0498398,0
209,0.0524372,0.0370897,0,0,0,0.0288565,0,0.0350297,0,0,0.0207046,0,0,0.059994,0.0306461,0.0278582,0.0324237,0.0129618,0.0486041,0.0292597,0.029527,0.0400674,0.039207,0.02398,0.0308777,0.0359549,0.0209998,0.0264794,0.0285031,0.047045,0.0205971,0.0253387,0.200396,0,0.0390792,0.0363869,0,0,0.0148253,0,0,0.0178493,0.0518945,0.244982,0.0360666,0.0263312,0.0607498,0.0358097,0.0416426,0.0722305,0.0297043,0.0657548,0.0458008,0.0506302,0.079558,0.0711004,0.0346564,0.010752,0.00762742,0.0422612,0.0676357,0,0,0,0,0,0,0,0,0.0242925,0.0572672,0,0,0.0502528,0
210,0.0523851,0.0371419,0,0,0,0.0292352,0,0.0350216,0,0,0.0207283,0,0,0.0599019,0.0308186,0.0280246,0.0321418,0.0128362,0.0481767,0.0287916,0.0292161,0.0402204,0.0393494,0.0238854,0.0308985,0.0359544,0.0209443,0.0264801,0.0281344,0.0471019,0.020779,0.0251525,0.200369,0,0.040264,0.0363916,0,0,0.0147401,0,0,0.0178612,0.0516514,0.245558,0.0367391,0.0246496,0.0606245,0.0356068,0.0434085,0.0748505,0.0313461,0.0658018,0.0454336,0.0504515,0.0784079,0.0658995,0.034663,0.0107699,0.00752421,0.0421096,0.067488,0,0,0,0,0,0,0,0,0.022888,0.0582331,0,0,0.0506501,0
211,0.0523546,0.037173,0,0,0,0.0296645,0,0.0351205,0,0,0.0207314,0,0,0.0599006,0.0310152,0.0282295,0.0316958,0.0127943,0.0477347,0.028488,0.0288925,0.0404221,0.0395124,0.0240746,0.0308286,0.0358878,0.0208113,0.0265624,0.0277911,0.0472545,0.0210016,0.024882,0.200427,0,0.0417409,0.036392,0,0,0.014656,0,0,0.0178611,0.0514666,0.246154,0.0374741,0.0228029,0.0604666,0.0354009,0.0453354,0.0777288,0.0329479,0.0657332,0.0449482,0.0502415,0.0768381,0.058958,0.0347097,0.0109024,0.00743057,0.0420502,0.0674244,0,0,0,0,0,0,0,0,0.0213816,0.0591803,0,0,0.0510103,0
212,0.0523312,0.037131,0,0,0,0.0300103,0,0.0352551,0,0,0.0206881,0,0,0.0598664,0.031296,0.0284313,0.031106,0.0128177,0.0473098,0.0283214,0.0285316,0.0404217,0.0395849,0.0245585,0.0308346,0.0357864,0.0207378,0.0265952,0.0273604,0.0473598,0.021257,0.0245943,0.200542,0,0.0434768,0.0363223,0,0,0.0145306,0,0,0.0178456,0.0513248,0.24659,0.0382151,0.0206169,0.0602781,0.0351811,0.0475253,0.0808347,0.0341909,0.0653759,0.04435,0.0501031,0.0752195,0.050231,0.0348,0.0111392,0.00731423,0.0420888,0.0673906,0,0,0,0,0,0,0,0,0.0200774,0.0601149,0,0,0.0512247,0
213,0.0523859,0.0370861,0,0,0,0.0304275,0,0.0353906,0,0,0.0206281,0,0,0.0598667,0.0318203,0.0284625,0.0303986,0.012894,0.0469577,0.0282407,0.0278704,0.0401816,0.0396043,0.0249879,0.0310192,0.0357214,0.0208085,0.0266747,0.0267309,0.0474222,0.0213602,0.0245516,0.200685,0,0.0451405,0.0362411,0,0,0.0143798,0,0,0.0177863,0.0511935,0.246714,0.0388083,0.0183395,0.0598097,0.0348128,0.049625,0.0836781,0.0363554,0.0649961,0.0435576,0.050021,0.0734513,0.0419681,0.0349199,0.0115131,0.00716421,0.0421388,0.0673889,0,0,0,0,0,0,0,0,0.019529,0.0607059,0,0,0.0512818,0
214,0.0524939,0.0370929,0,0,0,0.0310805,0,0.0355073,0,0,0.0205682,0,0,0.0598959,0.0326243,0.0282903,0.0296961,0.0129579,0.0467481,0.0282436,0.0270521,0.0396289,0.0396046,0.0256025,0.0312692,0.0358823,0.0209214,0.0267117,0.0257721,0.0474728,0.0214115,0.0245656,0.201022,0,0.0464508,0.0362695,0,0,0.0142401,0,0,0.0176308,0.0510386,0.246785,0.0390611,0.0165708,0.0592708,0.0343032,0.0512732,0.0855376,0.0391976,0.0648229,0.0427053,0.050036,0.0721396,0.0373609,0.0350899,0.0117624,0.00691993,0.042213,0.0674097,0,0,0,0,0,0,0,0,0.0194428,0.060834,0,0,0.0509332,0
215,0.0526348,0.0370741,0,0,0,0.0318712,0,0.0357508,0,0,0.0205482,0,0,0.0598695,0.0336576,0.0280823,0.0289955,0.0131181,0.0465972,0.0297543,0.0274344,0.0389443,0.0394428,0.026625,0.0315989,0.0362046,0.0212275,0.0268966,0.0248313,0.0472306,0.0198587,0.0252986,0.202176,0,0.0471746,0.0361991,0,0,0.0141318,0,0,0.017443,0.0505164,0.247096,0.0387264,0.0152496,0.0585961,0.0336992,0.0517762,0.0847333,0.0418547,0.0650218,0.0425772,0.0505749,0.0721141,0.0343919,0.0353299,0.0119265,0.00651621,0.0423254,0.0674428,0,0,0,0,0,0,0,0,0.019469,0.0598715,0,0,0.0497801,0
216,0.0527563,0.0370738,0,0,0,0.0326632,0,0.0359342,0,0,0.02053,0,0,0.0600126,0.03468,0.0280189,0.0284193,0.0133454,0.0465599,0.028588,0.0281991,0.0383178,0.0391955,0.027673,0.0320442,0.0366033,0.0216087,0.0271801,0.0239983,0.0474743,0.0216523,0.0246484,0.203248,0,0.0475871,0.0359714,0,0,0.0143006,0,0,0.0170185,0.0499394,0.247017,0.0383672,0.0159252,0.057903,0.0331884,0.0517956,0.0828948,0.0442001,0.0654029,0.0428088,0.051279,0.0725246,0.0363273,0.0355465,0.0122428,0.00585886,0.0424363,0.067373,0,0,0,0,0,0,0,0,0.0201139,0.0588462,0,0,0.0483491,0
217,0.0527629,0.037359,0,0,0,0.0338193,0,0.0360808,0,0,0.0251059,0,0,0.0584123,0.0362663,0.0277279,0.0278823,0.0135954,0.0461179,0.0373078,0.0288315,0.0375625,0.0389189,0.0288873,0.0326764,0.0371924,0.0220954,0.0276806,0.0228495,0.0460334,0.0177552,0.0229459,0.209389,0,0.0482135,0.0357403,0,0,0.013063,0,0,0.0179558,0.0479518,0.245212,0.0376552,0.0171065,0.056468,0.0323198,0.0498227,0.0745612,0.045187,0.0657486,0.0445569,0.0522501,0.0738531,0.0266975,0.0361743,0.0127456,0.00703268,0.0428094,0.0673365,0,0,0,0,0,0,0,0,0.0212166,0.0566119,0,0,0.0466101,0
218,0.0530523,0.0373286,0,0,0,0.034797,0,0.0361306,0,0,0.0204185,0,0,0.0600185,0.037505,0.0275805,0.0273873,0.0138137,0.0462994,0.0291531,0.0289309,0.0369597,0.0388629,0.0296525,0.033015,0.0375137,0.0223657,0.0280124,0.0219769,0.047416,0.0215594,0.025083,0.213567,0,0.0493027,0.0354194,0,0,0.0144213,0,0,0.0163509,0.0474772,0.242631,0.0383276,0.0195709,0.0563064,0.0320212,0.0488735,0.0683546,0.0462574,0.0648143,0.0447408,0.0521616,0.0745525,0.0218683,0.0359578,0.0128981,0.00496957,0.0425574,0.0672137,0,0,0,0,0,0,0,0,0.0229739,0.0561541,0,0,0.0454576,0
219,0.0531537,0.0374487,0,0,0,0.0354271,0,0.0361784,0,0,0.0203822,0,0,0.0600749,0.0383056,0.0274719,0.0273242,0.0140375,0.0462693,0.0292957,0.0290139,0.036473,0.0387257,0.0303382,0.0332452,0.0379017,0.0225803,0.0281401,0.0214058,0.0473512,0.0216946,0.0253018,0.214714,0,0.0496964,0.0353324,0,0,0.0143334,0,0,0.0162042,0.0474411,0.241643,0.0389325,0.0216388,0.0559676,0.0316112,0.0488538,0.0656398,0.047868,0.0647191,0.0450455,0.0523267,0.0748214,0.0220459,0.0359239,0.0130584,0.00485826,0.0425219,0.0672319,0,0,0,0,0,0,0,0,0.0238536,0.055896,0,0,0.0449119,0
220,0.0531649,0.0375422,0,0,0,0.0357815,0,0.0362316,0,0,0.0204229,0,0,0.0602379,0.0388479,0.0275005,0.027261,0.0142313,0.0462981,0.0294212,0.0291884,0.0360832,0.0386638,0.0309011,0.0334782,0.0380931,0.0227078,0.0283099,0.0209942,0.0472991,0.0218695,0.025414,0.215311,0,0.0498443,0.0353305,0,0,0.014315,0,0,0.0161675,0.0475294,0.241293,0.03922,0.0227154,0.0558361,0.0314228,0.0491811,0.0640798,0.0495711,0.0649182,0.0455456,0.0526275,0.0751564,0.0220292,0.0357936,0.0130214,0.00486409,0.0424763,0.0672527,0,0,0,0,0,0,0,0,0.0246078,0.0560127,0,0,0.0447056,0
221,0.0530834,0.0375828,0,0,0,0.0360629,0,0.0361419,0,0,0.0204274,0,0,0.0603601,0.039178,0.0276234,0.0271285,0.0143166,0.04642,0.029494,0.0292271,0.0358768,0.0386503,0.0311837,0.0336465,0.0380694,0.0227573,0.0282884,0.0205867,0.0471893,0.0219793,0.0254019,0.215885,0,0.04991,0.0353748,0,0,0.0143495,0,0,0.016349,0.0475886,0.241368,0.0391545,0.0228615,0.0558868,0.0314374,0.0498963,0.0635471,0.0504573,0.0650055,0.0459067,0.0527767,0.0753116,0.021219,0.0356339,0.013006,0.00501001,0.0424857,0.0672018,0,0,0,0,0,0,0,0,0.0250665,0.0559722,0,0,0.044786,0
222,0.0529507,0.0376193,0,0,0,0.0363109,0,0.0358579,0,0,0.0203993,0,0,0.0604192,0.0393076,0.0277496,0.0269205,0.0142378,0.0464311,0.0295216,0.0290692,0.0358731,0.0387438,0.0312115,0.0335964,0.037856,0.0226653,0.0283392,0.0202,0.047033,0.0220518,0.0253927,0.216326,0,0.0499728,0.035496,0,0,0.0143704,0,0,0.0165245,0.0475427,0.241251,0.0382398,0.022312,0.0558628,0.0315799,0.0507539,0.0637307,0.0504994,0.0648091,0.046031,0.0527042,0.0750898,0.0198975,0.0353933,0.0130387,0.00518091,0.0425394,0.0670682,0,0,0,0,0,0,0,0,0.0250833,0.0556592,0,0,0.0448954,0
223,0.0527906,0.0376137,0,0,0,0.0364342,0,0.035649,0,0,0.0203258,0,0,0.0604309,0.0393123,0.027833,0.026678,0.0140689,0.0460517,0.0295638,0.0287715,0.0359574,0.0389164,0.031029,0.033347,0.0375507,0.0224337,0.0282181,0.0200732,0.046848,0.0221194,0.0253547,0.216064,0,0.0500157,0.0356611,0,0,0.0143676,0,0,0.0167234,0.0473729,0.241349,0.0370462,0.0212175,0.0559432,0.0318695,0.0515842,0.0646273,0.0500043,0.0645523,0.0461589,0.0525762,0.0746553,0.0187292,0.0350747,0.0129337,0.00537874,0.0425538,0.0669072,0,0,0,0,0,0,0,0,0.024734,0.05529,0,0,0.0451585,0
224,0.0526383,0.037656,0,0,0,0.036483,0,0.0353306,0,0,0.0202961,0,0,0.060421,0.0390873,0.0278453,0.0267018,0.0137917,0.0459631,0.0297089,0.0282774,0.0361239,0.0391082,0.0307359,0.0329671,0.037359,0.0220459,0.0278524,0.0200638,0.0466896,0.0219872,0.0252021,0.2146,0,0.0498458,0.0358255,0,0,0.0143553,0,0,0.016862,0.047302,0.2422,0.0386422,0.0197457,0.0564308,0.0321201,0.0521414,0.0659127,0.0490147,0.064584,0.0465605,0.0526507,0.0745321,0.0179194,0.0348367,0.012771,0.00542052,0.0424542,0.0668292,0,0,0,0,0,0,0,0,0.0236191,0.0549423,0,0,0.0458573,0
225,0.0524174,0.0377674,0,0,0,0.0365058,0,0.0348853,0,0,0.0202458,0,0,0.0603479,0.0388283,0.0279829,0.0268322,0.0133995,0.0458806,0.0298418,0.0277809,0.0363802,0.039234,0.0304183,0.0324677,0.0373099,0.0216327,0.0275057,0.0199225,0.0466626,0.0217415,0.0251833,0.212176,0,0.0498529,0.036006,0,0,0.0143795,0,0,0.0169856,0.0472279,0.244134,0.0401245,0.0181336,0.0568526,0.0324106,0.0527641,0.0678339,0.0480249,0.0648165,0.047147,0.0529529,0.074693,0.0174824,0.0345962,0.0124234,0.00541537,0.0423917,0.0667051,0,0,0,0,0,0,0,0,0.0218654,0.0551266,0,0,0.0467224,0
226,0.0520094,0.0379853,0,0,0,0.0365913,0,0.0341933,0,0,0.0234803,0,0,0.0591196,0.0385742,0.0280135,0.0269614,0.0129937,0.0451084,0.0362339,0.0272553,0.0367556,0.0392968,0.0299589,0.032083,0.0373039,0.0213659,0.0270599,0.0196128,0.0454164,0.0179181,0.0239121,0.207409,0,0.050022,0.0362375,0,0,0.0133869,0,0,0.0181351,0.0471378,0.246832,0.0406201,0.0162535,0.0566949,0.0325748,0.0539094,0.0721039,0.0479746,0.0655585,0.0473854,0.0534077,0.0744557,0.0210506,0.0345782,0.012131,0.00670311,0.0425803,0.0666307,0,0,0,0,0,0,0,0,0.0196043,0.0554098,0,0,0.0474222,0
227,0.0518066,0.0380747,0,0,0,0.0367982,0,0.0333171,0,0,0.0197669,0,0,0.0603067,0.0385162,0.0281413,0.0267339,0.0125347,0.0449243,0.0301698,0.0269642,0.0371056,0.0394261,0.0295755,0.0317554,0.0371241,0.0210662,0.0266582,0.0193014,0.0464589,0.021074,0.0250763,0.205474,0,0.0503847,0.0362723,0,0,0.0143411,0,0,0.0174983,0.0469458,0.247269,0.0413216,0.0153346,0.0572016,0.0330186,0.0541702,0.0733672,0.0474767,0.065496,0.0473961,0.0533844,0.0745502,0.020354,0.0341998,0.0120846,0.00577308,0.0426053,0.0664416,0,0,0,0,0,0,0,0,0.0189274,0.0557853,0,0,0.0474847,0
228,0.0515738,0.0383027,0,0,0,0.0365968,0,0.0324759,0,0,0.0198088,0,0,0.0602025,0.038569,0.0281551,0.0265006,0.0122588,0.0445887,0.0304111,0.0270229,0.0372504,0.0394366,0.0291795,0.0314943,0.0368413,0.0207785,0.0262239,0.0195563,0.0465029,0.0206951,0.0248237,0.205427,0,0.0504587,0.0363755,0,0,0.0144796,0,0,0.0176586,0.0463762,0.246586,0.0411943,0.0156234,0.0571149,0.0332878,0.0533717,0.0729051,0.0463637,0.0653727,0.0473542,0.0527959,0.0743753,0.0173816,0.0341553,0.0120252,0.00578493,0.0429663,0.0663748,0,0,0,0,0,0,0,0,0.0185239,0.0554518,0,0,0.0471995,0
229,0.0512724,0.0384899,0,0,0,0.036481,0,0.0315233,0,0,0.0196623,0,0,0.0600298,0.0387672,0.0281052,0.0261621,0.0118925,0.0444011,0.0304651,0.0270028,0.0375664,0.0394112,0.0286905,0.0311795,0.0367485,0.0205363,0.0257184,0.0198311,0.0466176,0.0205976,0.0243144,0.205786,0,0.0506708,0.0365682,0,0,0.0146158,0,0,0.0178233,0.045651,0.245269,0.0412154,0.0162728,0.056908,0.033571,0.0520781,0.0724913,0.0452111,0.0647507,0.0464851,0.0514956,0.0733815,0.0177393,0.0340876,0.0118227,0.00571225,0.0433617,0.0662792,0,0,0,0,0,0,0,0,0.0179725,0.0550996,0,0,0.0469807,0
