Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_M,IMUL_M
216,0.0487885,0.0393647,0,0,0,0,0.0446115,0,0.0187682,0.0333242,0,0,0.0226785,0,0,0.060202,0.0436818,0.0245067,0.0132955,0.0114498,0.046231,0.0330628,0.0268748,0.0386757,0.0389748,0.0248425,0.0298971,0.0351352,0.0195241,0.0167096,0.0267762,0.0409507,0.0164123,0.024187,0.0490005,0,0.0205867,0.0522158,0.041951,0,0,0.0144005,0,0,0.0186624,0.0394902,0.0273358,0.0424958,0.0174722,0.0548456,0.0430692,0.0408644,0.0609501,0.0481489,0.0330616,0.0620092,0.0425503,0.0468393,0.071274,0.02273,0.0313753,0.0110921,0.0106118,0.0464287,0.0680496,0,0,0,0,0,0,0,0,0,0
217,0.0488039,0.0392399,0,0,0,0,0.043496,0,0.0194788,0.032624,0,0,0.0231148,0,0,0.060519,0.0444528,0.0248212,0.0126574,0.0109028,0.0469522,0.0334655,0.02681,0.0395628,0.0402294,0.0242602,0.0295973,0.0346662,0.0192095,0.0159795,0.0310862,0.0404744,0.0165508,0.024504,0.0490369,0,0.020696,0.0525661,0.0420477,0,0,0.0148783,0,0,0.0188122,0.0387442,0.0273019,0.0429698,0.0174942,0.0553408,0.0438164,0.0403596,0.0606615,0.0479708,0.032707,0.0615572,0.0424149,0.0466935,0.071193,0.0226333,0.0308821,0.010708,0.0110747,0.0464029,0.068291,0,0,0,0,0,0,0,0,0,0
218,0.0488525,0.0391213,0,0,0,0,0.0428448,0,0.0204078,0.0319405,0,0,0.0235345,0,0,0.0607105,0.0452206,0.0256115,0.0120507,0.0107198,0.0477894,0.0337438,0.0267164,0.0403053,0.041469,0.022975,0.0296924,0.0344836,0.0192148,0.0157167,0.0364079,0.0400735,0.0165484,0.0247704,0.0490947,0,0.0208335,0.0530359,0.0422713,0,0,0.0153453,0,0,0.018987,0.0380433,0.0274194,0.043262,0.0175094,0.0557303,0.0445989,0.0402632,0.060487,0.0477675,0.0323669,0.0612355,0.042324,0.0466307,0.071364,0.022736,0.0304195,0.0103241,0.011558,0.0464765,0.0686419,0,0,0,0,0,0,0,0,0,0
219,0.0488885,0.0390236,0,0,0,0,0.0418575,0,0.0213445,0.0313049,0,0,0.0238111,0,0,0.0606841,0.0459454,0.027009,0.0115726,0.0107038,0.0487769,0.033884,0.0265973,0.040948,0.0425695,0.0221627,0.0300185,0.0346491,0.0195296,0.0155844,0.041985,0.0396632,0.0164432,0.0250145,0.0491804,0,0.0210239,0.0535781,0.0425797,0,0,0.015771,0,0,0.0191561,0.0375526,0.0276668,0.0433619,0.0174961,0.0558327,0.0452748,0.0402195,0.0603977,0.0476212,0.0321388,0.0611658,0.0422814,0.0466178,0.0713801,0.0229624,0.0300637,0.00994377,0.0119595,0.0465415,0.0689334,0,0,0,0,0,0,0,0,0,0
220,0.0488785,0.0389837,0,0,0,0,0.0395207,0,0.0224393,0.0307807,0,0,0.0240717,0,0,0.0605462,0.0465237,0.0290105,0.0112786,0.0106791,0.0497586,0.0340147,0.0266241,0.0414143,0.0433702,0.0217855,0.0305646,0.0350164,0.0202594,0.0158284,0.0471517,0.0392278,0.0163187,0.0251636,0.0491684,0,0.0213069,0.054135,0.042783,0,0,0.0161772,0,0,0.0192909,0.0373371,0.028064,0.0433413,0.0175689,0.0556299,0.0457346,0.0400973,0.0602762,0.0474513,0.0323749,0.0611399,0.042228,0.0466199,0.070936,0.0231357,0.0298108,0.00962044,0.0122771,0.0464849,0.0692489,0,0,0,0,0,0,0,0,0,0
221,0.0488924,0.0390236,0,0,0,0,0.0366565,0,0.0238624,0.0303978,0,0,0.0243223,0,0,0.0605032,0.0469013,0.0310648,0.0111782,0.0106306,0.0506058,0.034068,0.0267402,0.0416953,0.0438472,0.0215126,0.0313471,0.0354191,0.0215295,0.0167744,0.0519177,0.0389765,0.0161761,0.0252704,0.049128,0,0.0215931,0.0546423,0.0429478,0,0,0.0163972,0,0,0.019394,0.0373824,0.0286054,0.0431406,0.0176754,0.0552101,0.0459792,0.039873,0.0601006,0.0472938,0.0328015,0.0610005,0.0421589,0.0465613,0.0703817,0.0232935,0.0296261,0.00953944,0.0125081,0.0462224,0.0695467,0,0,0,0,0,0,0,0,0,0
222,0.0489841,0.0391322,0,0,0,0,0.0349261,0,0.0253071,0.0301199,0,0,0.0245261,0,0,0.0605556,0.0471172,0.0325422,0.0112311,0.0106241,0.0509816,0.0340816,0.0268485,0.041794,0.0441788,0.0214359,0.0322361,0.035762,0.023177,0.0183447,0.0560901,0.0389104,0.0160102,0.0253112,0.0491183,0,0.0218289,0.0551406,0.0430191,0,0,0.0164557,0,0,0.0194604,0.0376061,0.0290985,0.0428059,0.0177267,0.0547104,0.0459624,0.0394925,0.0599301,0.0472049,0.0332425,0.0608281,0.0419736,0.0464265,0.070032,0.0232591,0.0295887,0.00957615,0.0125611,0.0457731,0.0697322,0,0,0,0,0,0,0,0,0,0
223,0.0491115,0.0392349,0,0,0,0,0.0345933,0,0.0260367,0.029929,0,0,0.024615,0,0,0.0605216,0.0472056,0.0329494,0.0113821,0.0107454,0.0508643,0.0340706,0.0267637,0.0418047,0.0444653,0.021813,0.0332885,0.0361499,0.0247029,0.0200538,0.0587276,0.0389465,0.0158529,0.0251866,0.0490334,0,0.0220696,0.0555846,0.0429138,0,0,0.0163222,0,0,0.0193645,0.0379365,0.0294507,0.0424205,0.0176874,0.0541664,0.0457096,0.039102,0.0598648,0.0471973,0.0334491,0.0606361,0.0417579,0.04627,0.0699092,0.0232591,0.0297552,0.00964935,0.0124025,0.0452674,0.0698111,0,0,0,0,0,0,0,0,0,0
224,0.0492463,0.0392544,0,0,0,0,0.0349859,0,0.0259107,0.0298526,0,0,0.0245787,0,0,0.0603511,0.0472016,0.0322737,0.0115806,0.0109163,0.0505015,0.0340447,0.0264951,0.0416867,0.0448816,0.0226505,0.0340631,0.0366183,0.0258065,0.0213183,0.0592842,0.0389808,0.0157466,0.0249784,0.0488828,0,0.0222369,0.055963,0.0426857,0,0,0.016036,0,0,0.019125,0.0383337,0.029865,0.0420352,0.0176019,0.0536269,0.0452764,0.0392336,0.0596797,0.0472365,0.0335543,0.0605526,0.0416019,0.0462025,0.0698493,0.0232235,0.0300052,0.00974618,0.0120395,0.0448427,0.0699164,0,0,0,0,0,0,0,0,0,0
225,0.0493609,0.0391703,0,0,0,0,0.0353596,0,0.0256356,0.029969,0,0,0.0244803,0,0,0.0602019,0.0471733,0.0312944,0.0117184,0.0109512,0.0501037,0.0339105,0.0262962,0.0411763,0.0453303,0.0229896,0.0346255,0.0369868,0.0265857,0.0221918,0.0581534,0.0390507,0.0156608,0.0247457,0.048652,0,0.0222953,0.0562857,0.0425043,0,0,0.0156959,0,0,0.0188629,0.038764,0.0301897,0.0416307,0.0174681,0.0531116,0.0447678,0.0393976,0.0591056,0.0473236,0.0336814,0.0604977,0.0415893,0.046188,0.0697943,0.0232828,0.0302827,0.00989213,0.0116024,0.0445666,0.0700613,0,0,0,0,0,0,0,0,0,0
226,0.0494409,0.0390388,0,0,0,0,0.0356371,0,0.0255953,0.030303,0,0,0.0243574,0,0,0.0600472,0.0471123,0.0305109,0.0118523,0.0110465,0.0496245,0.0337719,0.0264719,0.0404944,0.0456547,0.0228474,0.0349811,0.0371658,0.0270577,0.0227148,0.0562956,0.0390975,0.0155579,0.0244993,0.0484399,0,0.0223039,0.0565806,0.0423124,0,0,0.0153481,0,0,0.0186659,0.039247,0.0304133,0.0412106,0.0173609,0.052724,0.0442587,0.0393756,0.0586875,0.0474308,0.033644,0.0603249,0.0416888,0.0462185,0.0697756,0.0233933,0.0306737,0.0100991,0.0111904,0.0444031,0.0703277,0,0,0,0,0,0,0,0,0,0
227,0.0494934,0.0389445,0,0,0,0,0.0357036,0,0.0257321,0.0307883,0,0,0.0242531,0,0,0.0598985,0.0469332,0.0298816,0.0119846,0.0114067,0.0492646,0.0335732,0.0267599,0.0403304,0.0458686,0.0232047,0.0350607,0.0374041,0.02733,0.0229897,0.0540108,0.0391783,0.0154628,0.0242844,0.0483705,0,0.0223177,0.0569059,0.0420708,0,0,0.0150603,0,0,0.018535,0.0397324,0.0306115,0.0407936,0.0172853,0.0523366,0.0438204,0.0392755,0.0584136,0.0476026,0.0334114,0.0603369,0.0417832,0.0462608,0.0698043,0.0234736,0.031045,0.0102365,0.0108115,0.0442898,0.0703684,0,0,0,0,0,0,0,0,0,0
228,0.0495721,0.0388163,0,0,0,0,0.0359186,0,0.0258235,0.0313238,0,0,0.024212,0,0,0.059739,0.0466204,0.0292782,0.0121274,0.0115274,0.0491795,0.033423,0.026699,0.0404656,0.0459973,0.0240409,0.0349297,0.0376649,0.0275136,0.0231322,0.0514212,0.0392742,0.0153601,0.024125,0.0483568,0,0.0223817,0.0573072,0.0418262,0,0,0.0148032,0,0,0.0184405,0.0401974,0.0308813,0.0403238,0.0171996,0.0519637,0.0434243,0.0391697,0.0581411,0.0477926,0.0329038,0.060254,0.0417569,0.0463045,0.0698666,0.0233986,0.0313397,0.0103457,0.0104276,0.0442317,0.0704278,0,0,0,0,0,0,0,0,0,0
229,0.0496206,0.0385204,0,0,0,0,0.0364612,0,0.0257684,0.0316982,0,0,0.0242037,0,0,0.0596114,0.0462101,0.0286344,0.0122658,0.0114244,0.049138,0.0332007,0.0266779,0.0405914,0.0458406,0.024547,0.0349025,0.0374035,0.027791,0.023379,0.0486753,0.0394788,0.0153136,0.023938,0.0482005,0,0.0224638,0.0576348,0.0416913,0,0,0.0145605,0,0,0.0183873,0.0406299,0.0311653,0.0398623,0.0171737,0.0514779,0.0429947,0.0390684,0.0578035,0.0478259,0.0324806,0.0601088,0.0416835,0.0463768,0.0698597,0.0234592,0.0315825,0.0104408,0.0101868,0.044313,0.0703624,0,0,0,0,0,0,0,0,0,0
230,0.0495778,0.0380101,0,0,0,0,0.037869,0,0.025673,0.0317962,0,0,0.02422,0,0,0.0595694,0.045824,0.0280848,0.0124766,0.011256,0.049038,0.0327165,0.0272622,0.0407134,0.0453682,0.0246061,0.0351692,0.0373022,0.0282358,0.0238298,0.0459036,0.0395999,0.0152841,0.0238794,0.0477488,0,0.0226828,0.0578295,0.0415907,0,0,0.0143194,0,0,0.0184312,0.0409197,0.0312222,0.0394433,0.0171621,0.0509087,0.0426549,0.0390852,0.0574701,0.048003,0.0321854,0.060228,0.0416424,0.0463869,0.0697077,0.023603,0.0317657,0.010509,0.0102035,0.0445199,0.0699459,0,0,0,0,0,0,0,0,0,0
