Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M
144,0.0566785,0.0359188,0,0,0,0,0,0.0543608,0,0.0230457,0.0442361,0,0,0.0186072,0,0,0.0577562,0.0460971,0.0294727,0.0270605,0.00996534,0.0434281,0.0290553,0.0302746,0.0377315,0.0364669,0.0258323,0.0269426,0.0311964,0.0174986,0.0189666,0.0112873,0.0493492,0.0194116,0.0209634,0.0437484,0,0.0207953,0.0583349,0.0345618,0,0,0.0191057,0,0,0.0205971,0.0381782,0.0338614,0.0357766,0.018169,0.045618,0.045993,0.0474165,0.0609545,0.0421337,0.0396918,0.0638972,0.0464695,0.0499906,0.072874,0.0244875,0.0275478,0.00652991,0.0147695,0.0454195,0.068053,0,0,0,0,0,0,0,0,0
145,0.0565374,0.0360905,0,0,0,0,0,0.0530343,0,0.022015,0.0425111,0,0,0.0187644,0,0,0.0578429,0.0471076,0.0293316,0.0263097,0.00882902,0.0448665,0.0289528,0.0296758,0.0389196,0.0375686,0.0252008,0.0261546,0.0308417,0.016562,0.0172636,0.014383,0.0491858,0.0196227,0.0208209,0.0446932,0,0.0206674,0.0574962,0.0348721,0,0,0.0195868,0,0,0.0211084,0.0376485,0.033825,0.0361562,0.018193,0.0455693,0.0466833,0.0471388,0.0605236,0.041809,0.0387784,0.0639696,0.0459402,0.049873,0.0726911,0.0243683,0.027192,0.00634458,0.0153597,0.0452473,0.0681034,0,0,0,0,0,0,0,0,0
146,0.0564745,0.0362991,0,0,0,0,0,0.0516231,0,0.0211325,0.0413385,0,0,0.0190027,0,0,0.0580869,0.0481681,0.0292764,0.025724,0.00778956,0.0462359,0.0289625,0.0296958,0.0400287,0.0388398,0.0244416,0.0258149,0.0304685,0.0158969,0.015698,0.0170837,0.0490254,0.0197992,0.0210207,0.0451005,0,0.0204567,0.0568927,0.0350626,0,0,0.0200587,0,0,0.0216289,0.0372903,0.0338971,0.0366569,0.0181875,0.0454789,0.0473272,0.0470008,0.0600924,0.0415308,0.0378582,0.0638668,0.0455688,0.0497479,0.0723851,0.0243274,0.0268726,0.0062522,0.0159307,0.0451254,0.0682561,0,0,0,0,0,0,0,0,0
147,0.0564782,0.0364434,0,0,0,0,0,0.0499918,0,0.0207934,0.0404469,0,0,0.0192733,0,0,0.0584175,0.0492547,0.0293969,0.0253497,0.00722052,0.0473326,0.0290226,0.0300474,0.041105,0.0401843,0.0238754,0.0256207,0.0303066,0.0157145,0.0146429,0.0198441,0.0487057,0.0199529,0.0213903,0.0453449,0,0.0202787,0.0566001,0.0351689,0,0,0.0205076,0,0,0.0221287,0.0368285,0.0337926,0.0371512,0.0182139,0.0454962,0.0478652,0.0468047,0.0596886,0.0413086,0.0371099,0.0636887,0.0454997,0.0495889,0.0722466,0.0243603,0.0266059,0.00619526,0.0164394,0.0450865,0.0685248,0,0,0,0,0,0,0,0,0
148,0.0565198,0.0364802,0,0,0,0,0,0.0483699,0,0.0208012,0.039652,0,0,0.0194488,0,0,0.0586912,0.0501421,0.0297472,0.0252197,0.00715328,0.0481719,0.0291723,0.0299592,0.0421543,0.041463,0.0236808,0.0259899,0.0304925,0.0159558,0.0139672,0.023603,0.0483517,0.0201022,0.0218099,0.0456331,0,0.0202076,0.0566314,0.0352249,0,0,0.020838,0,0,0.0224232,0.0363204,0.0332896,0.0375152,0.0182032,0.0456096,0.0482306,0.0462127,0.0594284,0.0412161,0.0366585,0.0635891,0.0454108,0.0494533,0.0722937,0.0244227,0.026425,0.00609088,0.0168222,0.0450855,0.0688359,0,0,0,0,0,0,0,0,0
149,0.056609,0.0364436,0,0,0,0,0,0.0473698,0,0.0209779,0.0390221,0,0,0.019594,0,0,0.058856,0.0506705,0.0302502,0.0248038,0.00723368,0.0489072,0.0293248,0.0299159,0.0428959,0.0425387,0.023257,0.0266403,0.0309857,0.0164219,0.01377,0.0288613,0.0480995,0.0201769,0.0221444,0.0458484,0,0.0201871,0.0569364,0.0352542,0,0,0.0209881,0,0,0.0225128,0.0359711,0.0332662,0.037678,0.0181261,0.0457144,0.0484804,0.0457604,0.0592812,0.0412495,0.036472,0.0635097,0.0452377,0.0494392,0.0722324,0.0245019,0.0262455,0.005974,0.0170816,0.0450385,0.0691699,0,0,0,0,0,0,0,0,0
150,0.0567601,0.0363615,0,0,0,0,0,0.0466867,0,0.0213248,0.0384849,0,0,0.0197466,0,0,0.0589681,0.0509794,0.0308212,0.0246355,0.00730809,0.0496449,0.0295109,0.0302563,0.0433675,0.043444,0.0227573,0.0274106,0.0315861,0.017053,0.0136166,0.0351116,0.0479001,0.0202007,0.0223709,0.0457949,0,0.0201948,0.0575502,0.0352758,0,0,0.0211028,0,0,0.0225022,0.0356242,0.0337569,0.0376758,0.017858,0.0459356,0.0486414,0.045092,0.0592742,0.040843,0.0364833,0.0633811,0.0450269,0.0492011,0.0720307,0.0245745,0.026108,0.00588224,0.0172585,0.0448051,0.0695722,0,0,0,0,0,0,0,0,0
151,0.0569313,0.0363147,0,0,0,0,0,0.0446314,0,0.0221137,0.0378219,0,0,0.0198653,0,0,0.0589927,0.0511744,0.0321333,0.0244083,0.0072112,0.0503227,0.0297637,0.0309896,0.0440679,0.0441237,0.0225128,0.0282749,0.0321227,0.0177413,0.0134001,0.0414629,0.047714,0.0202272,0.0226705,0.0456286,0,0.0202329,0.0582225,0.0352903,0,0,0.0211749,0,0,0.0225215,0.0354304,0.0345686,0.0375326,0.0176146,0.0460917,0.0487033,0.0446373,0.0592452,0.0405454,0.0365218,0.0631135,0.0448372,0.0488725,0.0717409,0.0245598,0.0259727,0.00581426,0.017389,0.0444248,0.069996,0,0,0,0,0,0,0,0,0
152,0.0570542,0.0363362,0,0,0,0,0,0.0411155,0,0.023396,0.0370532,0,0,0.0198893,0,0,0.0589785,0.0512716,0.0343129,0.0242253,0.00708665,0.0506006,0.0300136,0.0312943,0.0443912,0.0446058,0.0224156,0.0292337,0.0327099,0.0187352,0.0135709,0.0469524,0.0474708,0.0201919,0.0230153,0.0455567,0,0.0202639,0.0587197,0.0354455,0,0,0.0212092,0,0,0.0224948,0.0354414,0.0353574,0.0371754,0.0175684,0.0461393,0.0486739,0.0444738,0.0592928,0.040687,0.0366021,0.0628977,0.0447144,0.0486913,0.0716647,0.0245893,0.025909,0.00573031,0.0174546,0.0440204,0.0703742,0,0,0,0,0,0,0,0,0
153,0.0571862,0.0363572,0,0,0,0,0,0.037827,0,0.0250638,0.0365819,0,0,0.019805,0,0,0.0589754,0.0512836,0.0363136,0.024175,0.00751516,0.0507601,0.0302603,0.0314593,0.0440451,0.0448661,0.0223369,0.0302344,0.033324,0.0199742,0.0146821,0.0523708,0.0471998,0.0200874,0.0234009,0.0455474,0,0.0203135,0.0593152,0.0357688,0,0,0.0211856,0,0,0.022429,0.035598,0.0357198,0.0366759,0.0175891,0.0459754,0.0485928,0.0444011,0.0593671,0.0409093,0.0368295,0.0627016,0.0446356,0.0486865,0.0716268,0.0246418,0.0259322,0.00569233,0.0174568,0.0437417,0.0706382,0,0,0,0,0,0,0,0,0
154,0.0573721,0.0363196,0,0,0,0,0,0.0361681,0,0.0261155,0.0361124,0,0,0.0196499,0,0,0.0589322,0.0512473,0.0369729,0.02439,0.00833431,0.0509273,0.0305563,0.0313559,0.0437914,0.045122,0.0224811,0.0309897,0.0338149,0.0210426,0.0159323,0.0562912,0.0471213,0.0199174,0.0237449,0.0454537,0,0.0202352,0.0598988,0.0359658,0,0,0.021037,0,0,0.0223072,0.0359399,0.0364393,0.0363704,0.0176401,0.0456986,0.0483753,0.0444855,0.0593633,0.0410168,0.0371583,0.0626009,0.0446315,0.0486402,0.0713279,0.0246389,0.0260959,0.005738,0.0173159,0.0437035,0.0708542,0,0,0,0,0,0,0,0,0
155,0.0575934,0.0362341,0,0,0,0,0,0.0364323,0,0.0263823,0.0356889,0,0,0.0194429,0,0,0.0588297,0.0511976,0.0367185,0.02464,0.0085689,0.0508546,0.0308092,0.0306841,0.04409,0.0455072,0.0227653,0.0314466,0.0341172,0.0219848,0.0170383,0.0577719,0.0472047,0.0198305,0.0239064,0.0454835,0,0.0200627,0.0606307,0.0359663,0,0,0.0207376,0,0,0.0221231,0.0363363,0.0373658,0.0362399,0.0177091,0.0454971,0.0480212,0.0446562,0.0592629,0.041345,0.0372854,0.0624465,0.0446998,0.0486407,0.0711478,0.0245927,0.0263691,0.00585347,0.0170037,0.0438479,0.0710816,0,0,0,0,0,0,0,0,0
156,0.0579056,0.0361523,0,0,0,0,0,0.037385,0,0.0264553,0.0352757,0,0,0.0192931,0,0,0.0589834,0.0509828,0.0363833,0.0247724,0.00857597,0.0509556,0.0309774,0.0294987,0.0448209,0.0459011,0.023091,0.0319322,0.0343254,0.0229647,0.0181599,0.0585878,0.0473497,0.0199145,0.0239564,0.0454873,0,0.0200223,0.0611894,0.0357987,0,0,0.0203464,0,0,0.0218857,0.0367046,0.0380071,0.0360624,0.0177683,0.0452831,0.0475765,0.0450108,0.0590719,0.0415927,0.0372311,0.0622119,0.044722,0.0485775,0.0710126,0.0245087,0.0267145,0.00596507,0.0166024,0.0440454,0.0713327,0,0,0,0,0,0,0,0,0
157,0.0581927,0.0360936,0,0,0,0,0,0.0381277,0,0.026552,0.034884,0,0,0.019186,0,0,0.0590913,0.050673,0.0361678,0.0247475,0.00892184,0.0513157,0.0311098,0.0287304,0.045018,0.0461621,0.02317,0.0326179,0.0346048,0.023921,0.0192754,0.0595894,0.0474777,0.0200487,0.0239862,0.0454446,0,0.020034,0.0614982,0.0356844,0,0,0.0199491,0,0,0.0216596,0.0370427,0.0384212,0.0357092,0.0178357,0.0450527,0.0471606,0.045124,0.0588518,0.0416891,0.0371028,0.0619073,0.0447342,0.0486065,0.070479,0.0243448,0.0270411,0.00617154,0.0162462,0.0442044,0.0715738,0,0,0,0,0,0,0,0,0
158,0.0583966,0.0360369,0,0,0,0,0,0.038189,0,0.0268232,0.0345716,0,0,0.0191337,0,0,0.0590989,0.0504001,0.0360251,0.0246702,0.0093743,0.0514065,0.0311588,0.0283809,0.0447296,0.0463611,0.0232694,0.0331704,0.0348201,0.0246345,0.0201329,0.0600011,0.0477153,0.0201787,0.0238662,0.0454027,0,0.0201106,0.0616518,0.035603,0,0,0.0196097,0,0,0.0214162,0.0373323,0.038665,0.0352747,0.0178045,0.0447772,0.0467411,0.0449346,0.0585371,0.0417021,0.0367913,0.0616248,0.0446455,0.0485546,0.0701724,0.0241843,0.0273562,0.00635851,0.0159351,0.0442746,0.0717496,0,0,0,0,0,0,0,0,0
159,0.0585407,0.035973,0,0,0,0,0,0.0378346,0,0.0271807,0.0343209,0,0,0.0191414,0,0,0.0590541,0.0501139,0.0357668,0.0248342,0.00979385,0.0511936,0.031111,0.0281003,0.0446224,0.0466937,0.0235399,0.0334958,0.0348896,0.025116,0.0205873,0.0595495,0.0479628,0.0202869,0.023639,0.0454034,0,0.0202129,0.0617715,0.0355783,0,0,0.0193222,0,0,0.0211562,0.0375924,0.0388586,0.034846,0.0176653,0.0445239,0.0463259,0.0444229,0.057795,0.0419048,0.0361453,0.0614802,0.0444228,0.0484198,0.0701173,0.0239969,0.0276636,0.00648629,0.0155742,0.0442154,0.0718488,0,0,0,0,0,0,0,0,0
160,0.0586309,0.0358751,0,0,0,0,0,0.0374111,0,0.0274052,0.0342982,0,0,0.0192022,0,0,0.0589701,0.0497606,0.0351973,0.0249301,0.0101515,0.0511155,0.0309905,0.0277816,0.0444091,0.0470654,0.0237135,0.0335356,0.0347586,0.0252959,0.0207041,0.0581397,0.0481297,0.0204188,0.0234659,0.0454338,0,0.0203072,0.061842,0.0355529,0,0,0.0190992,0,0,0.0209635,0.0379131,0.0390357,0.0343751,0.0176125,0.0442089,0.0459368,0.0441547,0.0570577,0.042116,0.0356321,0.061293,0.0442396,0.0483347,0.0698581,0.0237962,0.027942,0.00659951,0.0153084,0.0440921,0.071926,0,0,0,0,0,0,0,0,0
161,0.0586907,0.0357311,0,0,0,0,0,0.0373039,0,0.0273708,0.0344561,0,0,0.0193191,0,0,0.0588691,0.0493754,0.0344692,0.0247423,0.0104434,0.0512429,0.0307843,0.0275218,0.0443525,0.0472408,0.0237749,0.033292,0.0345456,0.0252759,0.0207613,0.0558094,0.0482983,0.0205519,0.0233281,0.0456665,0,0.0203597,0.0619217,0.0355453,0,0,0.0189515,0,0,0.0208996,0.0382587,0.0394268,0.0338602,0.0176256,0.0437557,0.0456123,0.0440912,0.0565012,0.0423335,0.0352051,0.0610042,0.0442203,0.0482608,0.0695881,0.0234755,0.0281687,0.00666209,0.0151301,0.0440526,0.0719024,0,0,0,0,0,0,0,0,0
162,0.0587347,0.0355454,0,0,0,0,0,0.0377533,0,0.0271117,0.0347276,0,0,0.0193978,0,0,0.0588134,0.0490199,0.0336232,0.0247019,0.0106937,0.0514982,0.0305518,0.0273539,0.0442946,0.047296,0.0237227,0.0330713,0.0343042,0.0252884,0.0209219,0.0526373,0.0485833,0.0206585,0.0232152,0.0458829,0,0.0203812,0.062106,0.0355816,0,0,0.0188074,0,0,0.0208559,0.038608,0.0397608,0.0333894,0.0176434,0.0433369,0.0452975,0.0439749,0.0560105,0.0424301,0.0347438,0.0608202,0.0443487,0.0483007,0.0694614,0.0233382,0.0283442,0.00669746,0.0150094,0.0441155,0.0718128,0,0,0,0,0,0,0,0,0
163,0.0587622,0.0353519,0,0,0,0,0,0.0387053,0,0.0267656,0.0351787,0,0,0.0194425,0,0,0.0587827,0.0487013,0.0329029,0.0248071,0.0110272,0.0517036,0.0303132,0.0273478,0.0442248,0.0473516,0.0236736,0.0329556,0.0341855,0.0255373,0.0212998,0.0490321,0.0488187,0.0207026,0.0230833,0.046,0,0.0204837,0.0624104,0.0356145,0,0,0.0187073,0,0,0.0208126,0.0390292,0.0393921,0.0329558,0.0177125,0.0431138,0.0449709,0.0439446,0.0555464,0.0424793,0.0342187,0.0606763,0.0446084,0.0483554,0.0693936,0.0232733,0.0284722,0.00677926,0.0149569,0.0442522,0.0716897,0,0,0,0,0,0,0,0,0
164,0.0587366,0.0351622,0,0,0,0,0,0.0393257,0,0.0264747,0.0357089,0,0,0.0194442,0,0,0.0587516,0.048433,0.0324586,0.0247987,0.0114601,0.0519731,0.0301653,0.0273909,0.0442391,0.0473705,0.0236339,0.0329966,0.0341481,0.0260028,0.0219583,0.0459356,0.0489504,0.0207015,0.0229937,0.0462364,0,0.0206591,0.0626471,0.0356053,0,0,0.0186348,0,0,0.0207733,0.0394976,0.0393794,0.0324982,0.0179198,0.0428567,0.0447148,0.0440064,0.0550115,0.0425545,0.0337298,0.0605425,0.0446922,0.0483965,0.0694641,0.0232805,0.0285593,0.00683487,0.0149302,0.0444807,0.0716025,0,0,0,0,0,0,0,0,0
165,0.0587086,0.0349842,0,0,0,0,0,0.0397468,0,0.0263044,0.036261,0,0,0.0194096,0,0,0.0586327,0.0482702,0.0321974,0.0249472,0.0120848,0.0523915,0.0300373,0.0275518,0.0443843,0.0472304,0.0235827,0.0330728,0.0340905,0.0264417,0.0226439,0.0436259,0.0490354,0.0206585,0.0229016,0.0465521,0,0.0209966,0.0630099,0.0355785,0,0,0.0185692,0,0,0.020725,0.0399206,0.0389845,0.0320866,0.0181654,0.0425337,0.0445645,0.0437556,0.0545732,0.0425792,0.0332899,0.0603926,0.0445858,0.048401,0.0696898,0.0231776,0.0286429,0.00685246,0.0148768,0.044542,0.0715348,0,0,0,0,0,0,0,0,0
166,0.0586965,0.0348598,0,0,0,0,0,0.0399477,0,0.0263747,0.0367918,0,0,0.0193543,0,0,0.05857,0.0481743,0.0323009,0.0249766,0.0130468,0.0531251,0.0299493,0.028025,0.0448147,0.0467672,0.0232835,0.0330944,0.03398,0.0268664,0.0231592,0.0423238,0.0491269,0.0205435,0.0228077,0.046848,0,0.0213398,0.0634688,0.0355366,0,0,0.0185325,0,0,0.0207448,0.0403578,0.0391342,0.031683,0.0184505,0.0422033,0.0444655,0.0438045,0.05421,0.0421959,0.0329453,0.0602543,0.0444514,0.0484032,0.0699058,0.0228951,0.0286397,0.00696204,0.0148616,0.0444138,0.0714459,0,0,0,0,0,0,0,0,0
167,0.0587042,0.0347771,0,0,0,0,0,0.040291,0,0.026462,0.0371908,0,0,0.0192335,0,0,0.0586301,0.0481231,0.0325361,0.0249168,0.0144613,0.0540658,0.02993,0.0284887,0.0456118,0.0460254,0.0226711,0.0330154,0.0339464,0.026899,0.0234059,0.0418837,0.0491201,0.0204208,0.0229333,0.0468498,0,0.0216499,0.0638717,0.0354828,0,0,0.0184877,0,0,0.0207023,0.0408226,0.0395872,0.0312158,0.0187048,0.0418488,0.0443909,0.0438445,0.0537044,0.0420336,0.0326423,0.0599054,0.0444971,0.0484375,0.0693176,0.0227659,0.0286203,0.00703393,0.0148784,0.0441689,0.0713044,0,0,0,0,0,0,0,0,0
168,0.0587547,0.0347167,0,0,0,0,0,0.0408539,0,0.0261887,0.0375808,0,0,0.0190587,0,0,0.0586673,0.0481203,0.0327971,0.0249605,0.0158309,0.0541075,0.0300359,0.0291016,0.0464551,0.0454114,0.0220571,0.0330424,0.0340846,0.0269593,0.0236998,0.0419281,0.0491345,0.0203522,0.023201,0.0467836,0,0.0219437,0.0644292,0.0354181,0,0,0.0184181,0,0,0.0205682,0.0413225,0.0403179,0.0307248,0.0188926,0.0416659,0.0443492,0.0437456,0.0533097,0.0417822,0.0323236,0.0596898,0.0444967,0.0484128,0.0686088,0.0226978,0.0286442,0.00702983,0.0148532,0.0437405,0.0711909,0,0,0,0,0,0,0,0,0
169,0.058814,0.0347116,0,0,0,0,0,0.0414413,0,0.026118,0.038082,0,0,0.0189411,0,0,0.0586482,0.0482011,0.0331074,0.0249926,0.0166705,0.054097,0.0301328,0.0300103,0.047232,0.0449627,0.0216077,0.033158,0.0344056,0.0273415,0.0242161,0.0423957,0.0492188,0.0203256,0.0233274,0.046801,0,0.0222586,0.0651275,0.0353816,0,0,0.0183422,0,0,0.0204116,0.041875,0.0411939,0.0302787,0.0191685,0.0414574,0.0442708,0.0436543,0.0531127,0.0415497,0.0321959,0.0596357,0.0443695,0.0483099,0.0691442,0.0227023,0.0286709,0.00703011,0.0148387,0.0431347,0.0712308,0,0,0,0,0,0,0,0,0
170,0.0588772,0.0347341,0,0,0,0,0,0.0418401,0,0.0261895,0.0385967,0,0,0.0188541,0,0,0.0585297,0.0483371,0.033363,0.0252587,0.0175336,0.054214,0.0302012,0.0308198,0.0479837,0.044532,0.0217163,0.033386,0.0348369,0.0280412,0.0249262,0.0429985,0.0492325,0.0203239,0.0233729,0.0467053,0,0.0225012,0.0657225,0.0352478,0,0,0.0182942,0,0,0.0203092,0.0424052,0.0417306,0.0298546,0.0194765,0.0411758,0.0441553,0.0435806,0.0529961,0.0415754,0.0321262,0.0592114,0.0444068,0.04831,0.0692009,0.0226633,0.0287334,0.0071171,0.0147987,0.0422682,0.0714031,0,0,0,0,0,0,0,0,0
171,0.0589557,0.034744,0,0,0,0,0,0.0422606,0,0.0261403,0.0391283,0,0,0.0187455,0,0,0.0583626,0.0485043,0.0339519,0.0256193,0.0188507,0.0540014,0.0302297,0.0313886,0.0485983,0.0440428,0.0218736,0.033819,0.0352696,0.0286593,0.025841,0.0433915,0.0492987,0.0203604,0.0234077,0.0465266,0,0.0227878,0.0661811,0.0349781,0,0,0.0182649,0,0,0.0202673,0.0429172,0.042245,0.029345,0.019721,0.0409359,0.0439395,0.0435394,0.052903,0.0416912,0.0321024,0.0588431,0.0444716,0.0482796,0.0690406,0.0226412,0.0288116,0.00719055,0.0146815,0.0413404,0.0715594,0,0,0,0,0,0,0,0,0
172,0.0590781,0.0347153,0,0,0,0,0,0.0418792,0,0.0258379,0.039672,0,0,0.0187789,0,0,0.0584825,0.0487217,0.0347735,0.025845,0.019815,0.0537216,0.0302227,0.032018,0.0492592,0.0435683,0.021819,0.0345553,0.0356498,0.0292176,0.0267329,0.0432568,0.0492944,0.0204465,0.0235221,0.0465119,0,0.0231241,0.0665927,0.0347314,0,0,0.0181595,0,0,0.0202546,0.0434028,0.0428966,0.0285805,0.0199265,0.0407569,0.0437688,0.0435287,0.0528922,0.0417905,0.0321774,0.0586207,0.0445244,0.0482779,0.0690413,0.0225552,0.0289095,0.00730306,0.0145799,0.040734,0.0716073,0,0,0,0,0,0,0,0,0
173,0.0592168,0.034593,0,0,0,0,0,0.0422952,0,0.0254768,0.0400291,0,0,0.01884,0,0,0.0586194,0.048992,0.0347921,0.0260714,0.0202464,0.0535981,0.0302201,0.0326944,0.0498573,0.0431426,0.0220107,0.0350149,0.0360082,0.0296647,0.0274717,0.0423964,0.0491959,0.0204927,0.0235968,0.0478322,0,0.0235157,0.066938,0.034582,0,0,0.0178972,0,0,0.0202157,0.0437979,0.043845,0.0275631,0.0201254,0.0406566,0.0435567,0.0435291,0.0530124,0.0418206,0.0322648,0.0584412,0.0444244,0.0479985,0.0687544,0.0229976,0.0290128,0.00749614,0.0144994,0.0405477,0.0716643,0,0,0,0,0,0,0,0,0
174,0.0593909,0.034432,0,0,0,0,0,0.0430822,0,0.0252392,0.0404689,0,0,0.01889,0,0,0.058704,0.0491765,0.0344393,0.0263972,0.0203681,0.0535038,0.0302619,0.033301,0.0503933,0.0427198,0.0224721,0.0353072,0.0364435,0.0299938,0.0280203,0.0406042,0.0491882,0.0205849,0.0236689,0.0494349,0,0.02397,0.0671632,0.0344628,0,0,0.0176749,0,0,0.0200345,0.0444082,0.0449481,0.0268394,0.0202373,0.0404531,0.043288,0.0436202,0.0531699,0.0418592,0.0324359,0.0582665,0.0442755,0.0475611,0.0684255,0.0238575,0.0291224,0.00762784,0.0142843,0.0405843,0.0717219,0,0,0,0,0,0,0,0,0
175,0.0595511,0.0342391,0,0,0,0,0,0.0439824,0,0.0250895,0.0409396,0,0,0.0189083,0,0,0.0587036,0.0492717,0.033955,0.026725,0.020221,0.0533198,0.0302479,0.0339263,0.0507739,0.0423199,0.0231405,0.0355627,0.0368259,0.030153,0.0283851,0.0381874,0.0493165,0.0207124,0.0236636,0.0504984,0,0.0243853,0.0672483,0.0343494,0,0,0.0174959,0,0,0.0198225,0.0449378,0.0456928,0.0263347,0.0202097,0.0401195,0.0430146,0.043688,0.0532225,0.041913,0.0324772,0.0579982,0.0442622,0.0473749,0.0679524,0.024409,0.029262,0.00778617,0.0140314,0.0405644,0.0717931,0,0,0,0,0,0,0,0,0
176,0.0596453,0.0340257,0,0,0,0,0,0.0439288,0,0.0252633,0.041682,0,0,0.0188942,0,0,0.0586329,0.049135,0.0329109,0.0274785,0.01806,0.0530467,0.0301148,0.0344628,0.0497623,0.0417827,0.024476,0.0359924,0.037465,0.0307073,0.0288287,0.037932,0.049592,0.020823,0.0235359,0.0512038,0,0.0248051,0.0673413,0.0341428,0,0,0.017253,0,0,0.0195702,0.0453505,0.0462585,0.0258405,0.0203069,0.0396439,0.042667,0.0437656,0.0531777,0.0415892,0.0326704,0.0580677,0.0442915,0.0473325,0.0674675,0.0247853,0.0294943,0.00803198,0.0137295,0.0404998,0.0716822,0,0,0,0,0,0,0,0,0
177,0.0593381,0.0342009,0,0,0,0,0,0.044923,0,0.0255028,0.0425528,0,0,0.0184922,0,0,0.0587448,0.0497455,0.032354,0.0279351,0.0169985,0.0518193,0.0293934,0.0354531,0.0500647,0.0418246,0.0253672,0.0355944,0.0373442,0.0302555,0.0283293,0.0354274,0.0500329,0.0202303,0.0227427,0.0485309,0,0.023926,0.0694953,0.0338559,0,0,0.0166016,0,0,0.0198414,0.0455637,0.0473372,0.0273182,0.0214741,0.0385641,0.0424625,0.0433679,0.0530811,0,0.0330502,0.0584512,0.0454512,0.0481621,0.0665596,0.022036,0.0297511,0.00787814,0.0134413,0.0410097,0.0707966,0,0,0,0,0,0,0,0,0
178,0.0597472,0.033608,0,0,0,0,0,0.0454874,0,0.0258687,0.0429427,0,0,0.0192373,0,0,0.0585177,0.0489144,0.0316041,0.0285392,0.0163779,0.0521726,0.0295633,0.0355944,0.0494025,0.0409905,0.0263689,0.0358848,0.0379045,0.0305149,0.0287658,0.0323647,0.0499628,0.0212884,0.023167,0.0524255,0,0.0256216,0.0672422,0.0338269,0,0,0.0168621,0,0,0.0192418,0.0463924,0.047235,0.0247633,0.0207894,0.0387742,0.0420887,0.0439614,0.0528527,0.041343,0.0330842,0.058097,0.0444203,0.0472998,0.0664741,0.025324,0.0297715,0.00836658,0.0133033,0.0402566,0.0715285,0,0,0,0,0,0,0,0,0
179,0.0597946,0.0333518,0,0,0,0,0,0.0475407,0,0.0261832,0.0431527,0,0,0.0193604,0,0,0.0583596,0.0488865,0.0313759,0.0286895,0.0156315,0.0516203,0.0293791,0.0361092,0.0492211,0.0406459,0.0275599,0.0356731,0.0379639,0.0301133,0.0288521,0.0281603,0.0501069,0.0213729,0.0229689,0.0527196,0,0.0259533,0.0670542,0.033773,0,0,0.0166683,0,0,0.0191353,0.0469385,0.047674,0.0245318,0.0209603,0.0383766,0.0418222,0.0440756,0.0528604,0.0412962,0.0332741,0.0581769,0.0445343,0.0473084,0.0666147,0.0255889,0.0298623,0.00849688,0.0131468,0.0400918,0.0715728,0,0,0,0,0,0,0,0,0
180,0.059803,0.0331151,0,0,0,0,0,0.0497785,0,0.0266202,0.0436748,0,0,0.0195963,0,0,0.0581954,0.0487523,0.0312042,0.0289168,0.0144823,0.0510389,0.0291746,0.0365904,0.0488745,0.0404219,0.0289265,0.0354224,0.0380499,0.0296924,0.0291749,0.0238201,0.0501954,0.0215842,0.0227498,0.0529774,0,0.0263124,0.0668235,0.033771,0,0,0.016549,0,0,0.0190783,0.0476234,0.0480298,0.024277,0.0211816,0.0381379,0.0416728,0.0441879,0.0532329,0.0411288,0.0335536,0.058311,0.0446423,0.0473733,0.0673023,0.0258798,0.0299112,0.00858773,0.0130287,0.0399601,0.0715808,0,0,0,0,0,0,0,0,0
181,0.0598013,0.032919,0,0,0,0,0,0.0522915,0,0.0271159,0.0441575,0,0,0.0197537,0,0,0.0581855,0.0485987,0.0310341,0.029266,0.0128763,0.0504721,0.0289533,0.0371357,0.0482506,0.0403264,0.0304979,0.0353108,0.0382034,0.0294346,0.0297704,0.0202947,0.0502987,0.0218617,0.0225298,0.0529779,0,0.0265879,0.0664731,0.0337596,0,0,0.0164981,0,0,0.019132,0.0482437,0.0481697,0.0240153,0.0214063,0.0380282,0.0416296,0.0443331,0.0534996,0.0408239,0.0337399,0.0585627,0.0448683,0.0475751,0.0675639,0.0259036,0.0298917,0.00866753,0.0129145,0.0398336,0.0715321,0,0,0,0,0,0,0,0,0
