Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
174,0.0457344,0.0415385,0,0,0,0,0,0,0.0388363,0,0.0268297,0.0363322,0,0,0.0243681,0,0,0.0619674,0.0465669,0.0325897,0.0207439,0.012116,0.0533997,0.0279961,0.0293469,0.0435718,0.0452352,0.023974,0.0331406,0.0346884,0.0271247,0.0234439,0.0474612,0.0404075,0.0208174,0.0281861,0.0425791,0,0.0217829,0.061721,0.0415138,0,0,0.0156164,0,0,0.0199448,0.0421204,0.0406725,0.0356003,0.0190933,0.0482828,0.0419131,0.0438632,0.0570419,0.0457463,0.035811,0.0595229,0.0433452,0.0472414,0.0689777,0.0241405,0.0338595,0.0101211,0.0104665,0.0466183,0.0661468,0,0,0,0,0,0,0,0
175,0.0456336,0.0414822,0,0,0,0,0,0,0.0396343,0,0.0267554,0.0370835,0,0,0.0242306,0,0,0.0618527,0.0464019,0.0326406,0.0210848,0.0124158,0.0538267,0.0277492,0.0302751,0.043698,0.044759,0.0240229,0.0331628,0.0349205,0.027492,0.0240675,0.0467198,0.0405928,0.0207825,0.0281091,0.0427564,0,0.0220642,0.0623261,0.0414434,0,0,0.0155764,0,0,0.0198467,0.0424785,0.040482,0.0350801,0.0194731,0.0478931,0.0417288,0.0433623,0.0564423,0.0457418,0.0355446,0.0592587,0.0433551,0.0472006,0.0689894,0.0240353,0.0339041,0.0101497,0.0103692,0.0465296,0.0659592,0,0,0,0,0,0,0,0
176,0.0455528,0.0415328,0,0,0,0,0,0,0.0402426,0,0.0266019,0.0378439,0,0,0.0240878,0,0,0.0618335,0.0462324,0.0325839,0.0215119,0.0126773,0.0540864,0.0276112,0.0309238,0.0441032,0.0441872,0.0239919,0.0334524,0.0351899,0.0280807,0.0248555,0.046169,0.0407233,0.0207658,0.0281583,0.0428099,0,0.0224964,0.0628341,0.041339,0,0,0.0155739,0,0,0.0197687,0.0428405,0.040238,0.0343953,0.0197015,0.047421,0.0414534,0.0431956,0.0560848,0.0458559,0.0352292,0.058992,0.0433498,0.0471805,0.0688449,0.0239627,0.0338694,0.0101566,0.010279,0.0463531,0.0656979,0,0,0,0,0,0,0,0
177,0.0456108,0.0415588,0,0,0,0,0,0,0.0408535,0,0.0264963,0.038606,0,0,0.0239213,0,0,0.0617966,0.0460866,0.0324746,0.0219881,0.012734,0.0542209,0.0274699,0.0316983,0.0446017,0.0438146,0.0239148,0.0340585,0.0355603,0.0289132,0.0258532,0.0457202,0.0407353,0.0206979,0.0283986,0.0427758,0,0.0226093,0.0632538,0.0412173,0,0,0.0155793,0,0,0.0196985,0.043087,0.0412852,0.0334597,0.0199888,0.0469005,0.0412123,0.0433238,0.0558952,0.0459194,0.0351129,0.05878,0.0434657,0.0473259,0.0686055,0.0239024,0.0339368,0.0102849,0.0101787,0.0461255,0.065553,0,0,0,0,0,0,0,0
178,0.0457352,0.0413591,0,0,0,0,0,0,0.04133,0,0.0265082,0.039256,0,0,0.0237849,0,0,0.0619403,0.0459985,0.0324297,0.0225168,0.0127448,0.0542733,0.0273483,0.0319907,0.0451222,0.0434953,0.0238298,0.0347259,0.0361138,0.029925,0.0270031,0.0455289,0.0408762,0.0206816,0.0287673,0.0427088,0,0.0227833,0.0636769,0.0411142,0,0,0.0155038,0,0,0.0195973,0.0434548,0.0422004,0.0328925,0.0202846,0.0466141,0.0409098,0.0435058,0.0557327,0.045821,0.0350127,0.0586483,0.0435181,0.0473719,0.0682572,0.0238616,0.0340692,0.0105072,0.0100132,0.0458949,0.0655246,0,0,0,0,0,0,0,0
179,0.0457904,0.0409711,0,0,0,0,0,0,0.0416693,0,0.0264104,0.0399046,0,0,0.0237073,0,0,0.0620726,0.0458495,0.032488,0.0230362,0.0131602,0.0544807,0.0272393,0.0322024,0.0455536,0.0430759,0.0238496,0.0352662,0.0367297,0.0308103,0.0280933,0.0453232,0.0409861,0.0207571,0.0289841,0.0426529,0,0.0230337,0.0641537,0.0410107,0,0,0.0153807,0,0,0.0194576,0.0439172,0.042734,0.0324544,0.0206279,0.046295,0.0405688,0.0438915,0.0555324,0.0456956,0.034826,0.0584531,0.0435351,0.0473546,0.068082,0.0238397,0.0341479,0.0106593,0.0097956,0.0456898,0.0655624,0,0,0,0,0,0,0,0
180,0.0459173,0.0407757,0,0,0,0,0,0,0.0424755,0,0.0262759,0.04047,0,0,0.0236676,0,0,0.0621582,0.0457147,0.0327893,0.0235036,0.0142498,0.0547561,0.0271716,0.0325651,0.0458868,0.0424966,0.0240561,0.0357709,0.0373948,0.03152,0.028997,0.044918,0.040949,0.0208809,0.0290634,0.0425803,0,0.0234032,0.064534,0.0409012,0,0,0.0152264,0,0,0.0192895,0.0444435,0.0432319,0.0321147,0.020939,0.0459053,0.040308,0.0442881,0.0552958,0.0456234,0.0345106,0.0584056,0.0434961,0.0472261,0.0679519,0.0238457,0.0341819,0.0108103,0.00963957,0.0454962,0.065405,0,0,0,0,0,0,0,0
181,0.0457489,0.0406936,0,0,0,0,0,0,0.0421523,0,0.0261824,0.0405981,0,0,0.0235664,0,0,0.0618411,0.045378,0.0336126,0.0240255,0.0147821,0.0542164,0.0265812,0.0336961,0.0466278,0.0418803,0.0236874,0.036001,0.0377855,0.0319093,0.0295749,0.0453886,0.0413082,0.0206354,0.0285788,0.0438071,0,0.0231007,0.0638539,0.0410075,0,0,0.0149995,0,0,0.0191964,0.0437818,0.0423269,0.0322428,0.022382,0.0450523,0.0403511,0,0.0581319,0.0477053,0.0371367,0.056984,0.0420412,0.0461345,0.0670094,0.0233294,0.0343625,0.0110323,0.00966318,0.0456328,0.0649577,0,0,0,0,0,0,0,0
182,0.0458656,0.0404417,0,0,0,0,0,0,0.0420285,0,0.0259398,0.0409975,0,0,0.023518,0,0,0.0617646,0.0453892,0.0334096,0.024446,0.0151169,0.0539871,0.0264703,0.0342192,0.0469496,0.0411236,0.0238505,0.0361984,0.0381108,0.0320884,0.029913,0.0444008,0.0413786,0.0206836,0.0285717,0.0459711,0,0.0236785,0.0639957,0.0409339,0,0,0.014825,0,0,0.0190988,0.044227,0.0434143,0.0319672,0.0226578,0.0447999,0.0400539,0,0.0580632,0.0476241,0.0372647,0.0565702,0.0417465,0.045383,0.0662215,0.0248688,0.0345343,0.0112464,0.00953671,0.0455825,0.065145,0,0,0,0,0,0,0,0
183,0.046259,0.0402677,0,0,0,0,0,0,0.0425784,0,0.0256664,0.0419096,0,0,0.0236498,0,0,0.0619322,0.0455944,0.0325863,0.0248327,0.0155632,0.0541869,0.0268023,0.034375,0.0467525,0.0407314,0.0246053,0.0365531,0.0384655,0.032283,0.030117,0.0416614,0.0412304,0.0211194,0.0289881,0.0433819,0,0.0244423,0.0650625,0.0406815,0,0,0.0146932,0,0,0.0189914,0.0460945,0.0454042,0.0311874,0.021933,0.0450226,0.0395024,0.0439215,0.054958,0.0456555,0.0345458,0.0578368,0.0433669,0.0467505,0.0673991,0.0246377,0.0346651,0.0113752,0.00928913,0.0453398,0.0655242,0,0,0,0,0,0,0,0
184,0.0463489,0.0401797,0,0,0,0,0,0,0.0433598,0,0.0256985,0.0424448,0,0,0.0236142,0,0,0.0617282,0.0455563,0.0320642,0.0252448,0.0157941,0.0538843,0.0266758,0.0349696,0.0468657,0.0403543,0.0250001,0.0368618,0.0386103,0.0324344,0.0302455,0.0392367,0.0414068,0.0211736,0.0288378,0.0458353,0,0.0249666,0.0651729,0.0406429,0,0,0.0144866,0,0,0.0189514,0.0466539,0.046415,0.0308435,0.0222779,0.0448134,0.0392675,0.044156,0.0548953,0.0457412,0.0346323,0.0574688,0.0430942,0.0459056,0.0669508,0.0263506,0.0348888,0.0115259,0.009165,0.0453108,0.0654541,0,0,0,0,0,0,0,0
185,0.0464489,0.0401112,0,0,0,0,0,0,0.0451454,0,0.025885,0.0428442,0,0,0.0236082,0,0,0.0617564,0.0456357,0.0314871,0.0256073,0.0158587,0.0536965,0.0265557,0.0355613,0.0468948,0.0398735,0.0255663,0.0370997,0.0388385,0.0325288,0.0303899,0.0359538,0.0415375,0.0212663,0.0285363,0.0481719,0,0.0257377,0.065251,0.0405586,0,0,0.0142557,0,0,0.018907,0.0471599,0.0472144,0.0303045,0.0226219,0.044596,0.039033,0.0443452,0.0548446,0.0457719,0.0348691,0.0570866,0.0428875,0.0451382,0.0664217,0.028113,0.0351477,0.0117225,0.00904443,0.0452991,0.0654351,0,0,0,0,0,0,0,0
186,0.0465773,0.040003,0,0,0,0,0,0,0.047348,0,0.025952,0.043104,0,0,0.0235563,0,0,0.061736,0.0458107,0.0307539,0.0258435,0.0155246,0.0537277,0.0264219,0.0361182,0.0468422,0.0396315,0.026268,0.0372513,0.0390881,0.0324519,0.0305549,0.0320765,0.0417428,0.0213533,0.0282598,0.0502072,0,0.0266024,0.0653829,0.0404545,0,0,0.0139649,0,0,0.0188816,0.0475751,0.0480955,0.0295211,0.0229098,0.0443063,0.038712,0.0444167,0.0547192,0.0454862,0.0350549,0.0567265,0.0426909,0.0445317,0.0658949,0.0296454,0.0353765,0.0118935,0.00892229,0.0452952,0.065364,0,0,0,0,0,0,0,0
187,0.046597,0.0400764,0,0,0,0,0,0,0.048633,0,0.0251385,0.0434004,0,0,0.0234056,0,0,0.0618011,0.0458755,0.0299837,0.0260544,0.0145049,0.0531254,0.0262343,0.0366595,0.0465041,0.039406,0.0273861,0.0375017,0.0395519,0.0325818,0.031102,0.0296395,0.0418484,0.0212423,0.0280225,0.0441342,0,0.0244772,0.065587,0.0403846,0,0,0.0133531,0,0,0.0192681,0.048252,0.046328,0.0292549,0.0233883,0.0436231,0.0385181,0.0430541,0.0528904,0.0439632,0.0343436,0.0598819,0.046103,0.0484628,0.0687015,0.0246903,0.0355583,0.0118151,0.00871406,0.0455298,0.0652174,0,0,0,0,0,0,0,0
188,0.0466964,0.0399501,0,0,0,0,0,0,0.0501088,0,0.0248517,0.043684,0,0,0.0233368,0,0,0.0616967,0.0457586,0.0294101,0.0262029,0.0141497,0.0526625,0.026093,0.0371371,0.0460198,0.0391838,0.0286518,0.0378118,0.0400376,0.0327486,0.0318229,0.026958,0.0420159,0.0212471,0.0278163,0.0446745,0,0.0245967,0.0654842,0.0402759,0,0,0.0129744,0,0,0.0192694,0.0488499,0.0465806,0.0290757,0.0236125,0.0433191,0.038293,0.0430004,0.0524282,0.0436039,0.0344909,0.0601945,0.0465314,0.0487505,0.0688448,0.024809,0.0357812,0.0119671,0.00850747,0.0455421,0.0652215,0,0,0,0,0,0,0,0
189,0.0467832,0.0397939,0,0,0,0,0,0,0.0517082,0,0.0249413,0.0439739,0,0,0.0232213,0,0,0.0614706,0.0455425,0.0291833,0.0263197,0.0140521,0.0520933,0.0257781,0.0376543,0.0452566,0.0390097,0.0300979,0.0382028,0.0404498,0.0330225,0.0327498,0.0247433,0.0421908,0.0211931,0.0275553,0.0451639,0,0.0247796,0.0652808,0.040306,0,0,0.012623,0,0,0.0191972,0.0494422,0.0467141,0.0288941,0.0240648,0.043031,0.0380953,0.0430529,0.052014,0.0431384,0.0347035,0.0605626,0.0469134,0.0490344,0.0690112,0.0248797,0.0359999,0.0121368,0.00830203,0.0455359,0.0652496,0,0,0,0,0,0,0,0
190,0.0463477,0.0398945,0,0,0,0,0,0,0.0533882,0,0.0252819,0.0446447,0,0,0.0229492,0,0,0.0610713,0.0456084,0.0291745,0.0259936,0.0139426,0.0507131,0.0247686,0.0380654,0.0444414,0.0392111,0.0316442,0.0382792,0.0403845,0.032962,0.0333908,0.0229521,0.0428518,0.0205231,0.0266552,0.0467804,0,0.0260477,0.0673685,0.0405571,0,0,0.0118567,0,0,0.019484,0.0499129,0.0491206,0.0310172,0.0248133,0.0425521,0.0379921,0.04352,0.053004,0,0.0356814,0.0590454,0.0457739,0.0474825,0.0671661,0.0249867,0.0364063,0.0122634,0.00797798,0.0459473,0.0646884,0,0,0,0,0,0,0,0
191,0.0469126,0.0395443,0,0,0,0,0,0,0.0539977,0,0.0262722,0.0448429,0,0,0.0231118,0,0,0.0612939,0.0448749,0.0287769,0.0270195,0.0149433,0.0508482,0.0249755,0.0384417,0.0430514,0.0388953,0.0327541,0.0388798,0.0407443,0.0333416,0.0341263,0.0216336,0.0428597,0.021203,0.0268539,0.0458575,0,0.025336,0.0646318,0.0403293,0,0,0.0122943,0,0,0.0187742,0.0507003,0.0470856,0.0285081,0.0249813,0.0421602,0.0378363,0.0433389,0.0510876,0.0423845,0.0352815,0.0613463,0.0477033,0.0495964,0.0694069,0.0248232,0.0363761,0.0125337,0.00770479,0.0455071,0.0655814,0,0,0,0,0,0,0,0
192,0.0468992,0.0394522,0,0,0,0,0,0,0.0549234,0,0.0272205,0.0450404,0,0,0.0230337,0,0,0.0611878,0.0445883,0.0287769,0.0274501,0.0158355,0.0502517,0.024859,0.0385791,0.0415768,0.0392568,0.0338924,0.0391767,0.0409313,0.0333619,0.0345842,0.0206864,0.0431682,0.02113,0.0264396,0.0459912,0,0.0254976,0.0641881,0.0403594,0,0,0.0121827,0,0,0.0186618,0.0511493,0.0473646,0.0285325,0.0252629,0.0417676,0.0376989,0.0434758,0.0506329,0.0422446,0.0355413,0.0617923,0.0482434,0.0500088,0.0698544,0.0249537,0.0365327,0.0127053,0.00746578,0.0455873,0.0653874,0,0,0,0,0,0,0,0
193,0.0468615,0.0394552,0,0,0,0,0,0,0.0550838,0,0.0285468,0.0453716,0,0,0.0228419,0,0,0.0610288,0.0441167,0.0293695,0.027982,0.0175381,0.0497617,0.0247182,0.0386127,0.0400881,0.0399539,0.0345567,0.0393538,0.040993,0.0332267,0.0346065,0.0202419,0.0433745,0.0211482,0.0261253,0.0462686,0,0.0257277,0.0638199,0.0403624,0,0,0.012117,0,0,0.0185489,0.0516744,0.0477341,0.0285536,0.0255898,0.0414064,0.0374535,0.0435447,0.050294,0.0418758,0.0359238,0.0621543,0.0489126,0.0503863,0.0701404,0.0251348,0.0366301,0.0127736,0.00724682,0.0458122,0.0651264,0,0,0,0,0,0,0,0
194,0.0468037,0.0395295,0,0,0,0,0,0,0.0544634,0,0.0300888,0.0457095,0,0,0.0225849,0,0,0.060848,0.0435559,0.0305792,0.0287405,0.0196287,0.0493778,0.0244413,0.038733,0.0388037,0.0407275,0.0347799,0.039388,0.0408973,0.0329206,0.0343425,0.0202502,0.0436061,0.0212308,0.0258784,0.0467194,0,0.0260349,0.063494,0.0403256,0,0,0.0121055,0,0,0.0184159,0.052195,0.0480045,0.0285496,0.026049,0.0410921,0.037246,0.0437013,0.0501255,0.0415782,0.0362862,0.0624726,0.0497914,0.0506633,0.0703477,0.0252757,0.0367004,0.0128015,0.00705765,0.0460893,0.0649723,0,0,0,0,0,0,0,0
195,0.0467304,0.0395866,0,0,0,0,0,0,0.0537117,0,0.0312266,0.0458623,0,0,0.0223774,0,0,0.0608042,0.0430836,0.0321195,0.0293985,0.0211049,0.0491566,0.0241741,0.0387477,0.0377026,0.0413294,0.035011,0.039598,0.0410217,0.0327936,0.0342412,0.0208453,0.0436589,0.0212639,0.025745,0.0470341,0,0.0263612,0.0632616,0.0403074,0,0,0.0121888,0,0,0.0183546,0.0526858,0.0481664,0.0285317,0.0263767,0.0407501,0.0370275,0.0438264,0.0498762,0.0411703,0.0364993,0.0628001,0.050413,0.0509097,0.0705977,0.0253624,0.0367309,0.0127904,0.00695791,0.0463088,0.0648739,0,0,0,0,0,0,0,0
196,0.0467991,0.040166,0,0,0,0,0,0,0.0551142,0,0.0295927,0.0460764,0,0,0.0218138,0,0,0.061653,0.0430068,0.033682,0.0304408,0.0183116,0.0488002,0.0238389,0.0368837,0.037086,0.0431441,0.0361731,0.0407081,0.0428071,0.0333697,0.0353984,0.0244215,0.0434039,0.0210915,0.0257834,0.0472315,0,0.0267734,0.0633592,0.0400225,0,0,0.0121497,0,0,0.0185969,0.0535795,0.0485,0.028236,0.026462,0.0396492,0.0368548,0.0439246,0.0493994,0.0406807,0.0364734,0.0630407,0.0507397,0.0511295,0.070878,0.0255481,0.0366035,0.0125595,0.00708538,0.0469725,0.0646266,0,0,0,0,0,0,0,0
197,0.0468901,0.0406399,0,0,0,0,0,0,0.0566886,0,0.0283528,0.046167,0,0,0.021424,0,0,0.0621245,0.0429894,0.0349423,0.0312946,0.0170098,0.0487859,0.0236785,0.0356118,0.0369802,0.0446957,0.0372791,0.041833,0.0443039,0.0339903,0.0364385,0.0268872,0.0432942,0.0209945,0.0258276,0.0472636,0,0.0271548,0.0635819,0.0397651,0,0,0.0120963,0,0,0.0187884,0.0549705,0.0487985,0.0280731,0.0264379,0.0388709,0.0366376,0.0440395,0.0492042,0.0403737,0.0364059,0.0632353,0.0509972,0.0513196,0.0710469,0.0256458,0.036564,0.0125125,0.00712871,0.0474642,0.0644119,0,0,0,0,0,0,0,0
198,0.0469806,0.040942,0,0,0,0,0,0,0.0577572,0,0.027676,0.0462565,0,0,0.0211863,0,0,0.0622925,0.0429148,0.035912,0.031935,0.0165117,0.0482666,0.0237095,0.0348024,0.0369559,0.0456742,0.0380437,0.0426078,0.0452961,0.0344283,0.0370782,0.0286183,0.0432121,0.0209774,0.0258491,0.0471304,0,0.0273636,0.0638185,0.039551,0,0,0.0121183,0,0,0.018912,0.0558103,0.0491116,0.0279237,0.0264075,0.0384295,0.0364887,0.0440891,0.0492405,0.0402339,0.0363333,0.0632823,0.051124,0.0514652,0.0711352,0.0255865,0.0365925,0.0125719,0.00702246,0.0477343,0.0642745,0,0,0,0,0,0,0,0
199,0.0470767,0.0410496,0,0,0,0,0,0,0.0579028,0,0.0275554,0.0462478,0,0,0.0211145,0,0,0.0623583,0.042832,0.0364639,0.0322103,0.0164753,0.0483051,0.0238721,0.0344183,0.0369062,0.0456285,0.0383281,0.0428102,0.0456165,0.0345453,0.0372601,0.0293728,0.0432054,0.0210901,0.0259366,0.0468917,0,0.0273329,0.0641074,0.0393671,0,0,0.0121097,0,0,0.0189146,0.0562143,0.0493797,0.0277668,0.0263126,0.0381883,0.0364774,0.0441359,0.049441,0.040278,0.0363425,0.0631749,0.0511472,0.0514705,0.0710526,0.0252969,0.0365955,0.0126752,0.00687336,0.0478268,0.0642778,0,0,0,0,0,0,0,0
200,0.0471593,0.0409741,0,0,0,0,0,0,0.0569886,0,0.0279734,0.0460157,0,0,0.021207,0,0,0.0623419,0.0428136,0.0365232,0.0320215,0.0166582,0.0486547,0.0241603,0.0347092,0.036849,0.0446812,0.0380318,0.0424448,0.0451969,0.0342842,0.0369817,0.029081,0.0431765,0.0212983,0.0260916,0.0464983,0,0.0273569,0.0644402,0.0392185,0,0,0.0121837,0,0,0.0188041,0.0564831,0.0495455,0.0276346,0.0262145,0.0382031,0.0363475,0.0442177,0.0497423,0.0405405,0.0363733,0.0628998,0.0509963,0.0514149,0.0708996,0.0248762,0.0365584,0.0128449,0.00673476,0.0477843,0.0643127,0,0,0,0,0,0,0,0
201,0.0471963,0.0407908,0,0,0,0,0,0,0.05525,0,0.0290132,0.0455288,0,0,0.0214306,0,0,0.0621808,0.0428618,0.0359888,0.0314169,0.0170447,0.049204,0.0245522,0.0355454,0.0369653,0.0431497,0.0372268,0.0415602,0.0441567,0.0336421,0.036137,0.028085,0.0431189,0.0216238,0.0262424,0.0459328,0,0.0275335,0.0647947,0.0391131,0,0,0.0124314,0,0,0.0186039,0.0566709,0.0496841,0.0275116,0.0261148,0.0384106,0.036181,0.044377,0.0501865,0.040933,0.0363448,0.0625104,0.0507607,0.051271,0.0707356,0.0242968,0.0366153,0.0130197,0.0065837,0.0476283,0.0645144,0,0,0,0,0,0,0,0
202,0.0471954,0.0405097,0,0,0,0,0,0,0.0527232,0,0.0304896,0.0448626,0,0,0.0217512,0,0,0.061964,0.0429141,0.0350822,0.0305442,0.0179714,0.0498741,0.0249565,0.0366895,0.0370435,0.0415235,0.0360268,0.0403212,0.0426451,0.0327156,0.0348814,0.0264205,0.0431414,0.0220707,0.0264161,0.0451576,0,0.0274144,0.0651217,0.039024,0,0,0.0127383,0,0,0.0182631,0.0567662,0.0497475,0.0273284,0.0259879,0.0387649,0.0359805,0.0446415,0.0507971,0.0414547,0.0364545,0.0618188,0.0504422,0.0510238,0.0704381,0.0235403,0.036727,0.0131943,0.00643717,0.0473972,0.064818,0,0,0,0,0,0,0,0
203,0.0472599,0.040174,0,0,0,0,0,0,0.0501139,0,0.0322145,0.0442103,0,0,0.0221856,0,0,0.0617653,0.0429723,0.0341531,0.0296389,0.0198545,0.050253,0.0254258,0.0377288,0.0376156,0.0401001,0.0348046,0.0389877,0.04088,0.0317801,0.0335931,0.0243743,0.043145,0.0225754,0.0266717,0.0442333,0,0.0270513,0.0653594,0.0390641,0,0,0.0130731,0,0,0.017909,0.0568083,0.0496987,0.02705,0.0258392,0.0392567,0.0357177,0.0449757,0.0515476,0.0421925,0.0368249,0.0610003,0.049954,0.050615,0.069955,0.0227479,0.0367743,0.0134262,0.00628509,0.047053,0.0649801,0,0,0,0,0,0,0,0
204,0.0473083,0.0398732,0,0,0,0,0,0,0.0500577,0,0.0349267,0.0438847,0,0,0.022666,0,0,0.0614264,0.0432038,0.0341209,0.0289082,0.0211112,0.0507292,0.0258096,0.0380031,0.0391954,0.0389626,0.0339493,0.0376693,0.0394559,0.0307885,0.0325538,0.0216576,0.04309,0.0231195,0.0268888,0.0450683,0,0.0288724,0.065754,0.0391131,0,0,0.0133577,0,0,0.0175761,0.0566694,0.0507312,0.0270597,0.0246733,0.039699,0.0354411,0.0453101,0.0530967,0.0434366,0.0374349,0.0593619,0.0476658,0.0491277,0.0692984,0.0232702,0.03691,0.0137631,0.00609822,0.0467734,0.0650189,0,0,0,0,0,0,0,0
205,0.0473644,0.0399159,0,0,0,0,0,0,0.0494399,0,0.0353725,0.0439429,0,0,0.0226818,0,0,0.0614502,0.0432878,0.0323792,0.0287945,0.0202943,0.0509365,0.0260902,0.0382029,0.0402587,0.0382657,0.0338191,0.0373344,0.0391048,0.0308025,0.0328895,0.0225225,0.04299,0.0233203,0.0270689,0.0453202,0,0.0286476,0.066134,0.0389709,0,0,0.0133997,0,0,0.0175956,0.0566358,0.050859,0.0269083,0.0240795,0.0394318,0.0353681,0.0450287,0.0533597,0.043524,0.0375234,0.0592062,0.0474443,0.0489566,0.0690632,0.0230415,0.0368634,0.0138317,0.00601368,0.0469219,0.0649038,0,0,0,0,0,0,0,0
206,0.0473491,0.0399441,0,0,0,0,0,0,0.0482184,0,0.0352135,0.0443994,0,0,0.0226285,0,0,0.0614607,0.0430906,0.030485,0.029151,0.0194893,0.0509269,0.0263186,0.0388195,0.0410375,0.0376889,0.0337233,0.0371634,0.0391287,0.0304094,0.0327322,0.0226551,0.0429791,0.0234543,0.0271271,0.0460506,0,0.0282079,0.066326,0.0388367,0,0,0.0133997,0,0,0.0176451,0.0567269,0.0507294,0.0266751,0.0233679,0.0391565,0.0352525,0.0447426,0.053595,0.0435027,0.0373606,0.0592367,0.0472644,0.0487952,0.0689461,0.0231295,0.0369005,0.013924,0.00589533,0.0471174,0.0647978,0,0,0,0,0,0,0,0
207,0.0473648,0.0399571,0,0,0,0,0,0,0.0460128,0,0.0349161,0.0451019,0,0,0.022532,0,0,0.0615068,0.0427119,0.0293736,0.0296249,0.0189634,0.0503022,0.0265344,0.0390474,0.041171,0.037451,0.0336881,0.0370415,0.0393774,0.0295742,0.0319108,0.0224559,0.0429183,0.0235101,0.0271156,0.0468732,0,0.0278138,0.0663626,0.0387815,0,0,0.0133261,0,0,0.0177236,0.0569993,0.0504336,0.0263405,0.0225852,0.0389081,0.0351035,0.0444471,0.0537987,0.043463,0.0371616,0.0592075,0.0471379,0.0486594,0.0688629,0.0233641,0.0370893,0.0140271,0.00575265,0.0473021,0.0649221,0,0,0,0,0,0,0,0
208,0.0473615,0.0399914,0,0,0,0,0,0,0.0433357,0,0.0350186,0.0456495,0,0,0.0224572,0,0,0.0615506,0.0424154,0.02915,0.0298985,0.0190033,0.0500801,0.0267241,0.0388803,0.0408758,0.0374027,0.0335336,0.0367483,0.0394031,0.0285176,0.0307148,0.0234338,0.0427816,0.023536,0.0270008,0.0476305,0,0.0274306,0.0662984,0.0387737,0,0,0.0132598,0,0,0.0178135,0.0573063,0.0499497,0.0261036,0.0216966,0.0387465,0.035055,0.0442016,0.0540824,0.0433919,0.0369299,0.0591694,0.046963,0.0486061,0.0688778,0.0235645,0.0372005,0.0140902,0.00568124,0.0474601,0.0645546,0,0,0,0,0,0,0,0
209,0.0471721,0.0401934,0,0,0,0,0,0,0.0413791,0,0.0356989,0.0457715,0,0,0.0224679,0,0,0.0616159,0.0423171,0.0296265,0.0299429,0.0197442,0.0505186,0.0268751,0.0385431,0.0403521,0.037402,0.033286,0.0361219,0.0389495,0.027396,0.0293932,0.0256256,0.0427639,0.0235717,0.0268489,0.048203,0,0.0268921,0.0661163,0.0388856,0,0,0.0131404,0,0,0.0179499,0.0573454,0.0492234,0.0260945,0.020494,0.0384452,0.035116,0.0441224,0.0545867,0.0432449,0.0363692,0.0593806,0.0468643,0.0486652,0.0687156,0.0235123,0.0370923,0.014027,0.00585041,0.0476945,0.0624738,0,0,0,0,0,0,0,0
