Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,LTIB,,LASI,IMUR_M
210,0.0539783,0.0349477,0,0,0,0,0,0.0355223,0,0.0348721,0,0,0.019039,0,0,0.0588341,0.0335894,0.0372418,0.0134496,0.0499691,0.029864,0.036471,0.0380936,0.029742,0.0306843,0.0351516,0.0218352,0.0279549,0.0242203,0.0478176,0.020664,0.0212903,0.0442218,0,0.0165845,0.0474902,0.0359179,0,0,0.0131668,0,0,0.0167872,0.0610818,0.0343372,0.0306301,0.033927,0.0490044,0.033929,0.0340277,0.0535517,0,0.0255454,0.0517287,0.036157,0.0369855,0.0674344,0.0355382,0.0378266,0.0131659,0.00506724,0.0436974,0.0700702,0,0,0,0,0,0,0,0,0.0275923,0.0302678,0,0.0487538,0
211,0.0540089,0.0351485,0,0,0,0,0,0.0360251,0,0.0352482,0,0,0.01911,0,0,0.0588848,0.0332124,0.0374099,0.0135218,0.0498766,0.0298894,0.0361414,0.0379468,0.0294603,0.0306963,0.0350205,0.0218526,0.0281247,0.0240745,0.0476639,0.0205906,0.0215484,0.0451287,0,0.0154622,0.0461007,0.0359633,0,0,0.0131676,0,0,0.0168487,0.0611573,0.0362986,0.0308329,0.0346709,0.0498861,0.0340262,0.0341413,0.0537445,0,0.0257699,0.0521116,0.0361893,0.037535,0.0682945,0.042594,0.0377429,0.0131849,0.00513676,0.0431968,0.0702902,0,0,0,0,0,0,0,0,0.027998,0.0302283,0,0.0490356,0
212,0.0546587,0.0353906,0,0,0,0,0,0.0364905,0,0.0355254,0,0,0.0192067,0,0,0.0595555,0.0326758,0.0380256,0.0141521,0.0506182,0.0305622,0.036059,0.0375528,0.0289538,0.0308154,0.0352851,0.0222183,0.0283101,0.0239103,0.0469729,0.0212155,0.022622,0.0458732,0,0.0155693,0.0419474,0.0359084,0,0,0.0133311,0,0,0.0169689,0.0608766,0.0393693,0.0282744,0.0367421,0.0499816,0.0340951,0.0334307,0.0505506,0.0439724,0.0256412,0.0534829,0.0384829,0.039,0.0692059,0.0494743,0.0375659,0.0130384,0.00522972,0.0419553,0.0715306,0,0,0,0,0,0,0,0,0.0279525,0.0306849,0,0.0488038,0
213,0.0546663,0.0355985,0,0,0,0,0,0.037138,0,0.0354669,0,0,0.0192345,0,0,0.0594635,0.0323675,0.0382175,0.0143237,0.05034,0.0302453,0.0360773,0.0373756,0.0288113,0.0306766,0.0352335,0.0224302,0.0286187,0.0236429,0.047001,0.0210752,0.0224776,0.0458187,0,0.0157062,0.040867,0.0360133,0,0,0.0132731,0,0,0.0170484,0.0607142,0.0419237,0.0285722,0.0377814,0.0499219,0.0341859,0.0328681,0.0504777,0.0444148,0.0257393,0.0540029,0.039136,0.0397684,0.0702832,0.0533836,0.0375737,0.012899,0.00529888,0.041006,0.0716795,0,0,0,0,0,0,0,0,0.0281457,0.030852,0,0.04938,0
214,0.0546947,0.0356983,0,0,0,0,0,0.0377542,0,0.0353768,0,0,0.0192749,0,0,0.0593194,0.0319958,0.038417,0.0144381,0.0499106,0.0299094,0.0360715,0.0369913,0.0287961,0.0304426,0.0351983,0.0226964,0.0287787,0.0234437,0.0471167,0.0208866,0.0221245,0.0461269,0,0.0159447,0.0398865,0.0361111,0,0,0.0130616,0,0,0.0172592,0.0604627,0.0444103,0.028846,0.0387939,0.0494873,0.0342109,0.0323633,0.0502774,0.044515,0.0256777,0.054642,0.0397657,0.040613,0.0715207,0.0569533,0.0375792,0.0130242,0.00544697,0.0404132,0.0718042,0,0,0,0,0,0,0,0,0.0283114,0.0310163,0,0.0498649,0
215,0.054726,0.0356843,0,0,0,0,0,0.0385517,0,0.0351347,0,0,0.01929,0,0,0.0591151,0.0316882,0.0384593,0.0145504,0.0494667,0.029672,0.0359853,0.0363003,0.0288865,0.0302577,0.0351381,0.0228907,0.0287211,0.0229546,0.0473979,0.0205118,0.0217286,0.0463957,0,0.0161005,0.0391781,0.0364946,0,0,0.012763,0,0,0.0174474,0.0599932,0.0467568,0.0290246,0.0396229,0.0490219,0.0341721,0.0320254,0.0501489,0.0443718,0.0254173,0.0553811,0.040386,0.0415921,0.0728611,0.0604744,0.0377518,0.0132294,0.00565487,0.0402685,0.0719018,0,0,0,0,0,0,0,0,0.0284096,0.0311625,0,0.0502592,0
216,0.0547269,0.0355958,0,0,0,0,0,0.0391766,0,0.0351065,0,0,0.019129,0,0,0.0589905,0.0314673,0.0383866,0.0147468,0.0487806,0.0288299,0.0358849,0.0356997,0.0289751,0.0300142,0.0350068,0.0231094,0.0287538,0.0224209,0.0480275,0.0212186,0.0208992,0.0467238,0,0.016347,0.0387004,0.0368474,0,0,0.0134256,0,0,0.0166356,0.0593944,0.0485972,0.0291716,0.0402428,0.0487062,0.0342524,0.0318748,0.0501801,0.0442445,0.0249706,0.0560261,0.0409142,0.0425156,0.0739378,0.0634286,0.0379949,0.0134835,0.00441792,0.0404934,0.0719574,0,0,0,0,0,0,0,0,0.0285783,0.0312611,0,0.0504658,0
217,0.0547534,0.0353347,0,0,0,0,0,0.0397449,0,0.035116,0,0,0.0191622,0,0,0.0587619,0.0312066,0.0383666,0.0148674,0.0480742,0.0284734,0.0356384,0.0351524,0.0290299,0.0296955,0.0349178,0.0231522,0.0288407,0.0218101,0.0484099,0.0210514,0.0205638,0.0477888,0,0.0153228,0.0382554,0.0370628,0,0,0.0132681,0,0,0.0165493,0.0587791,0.0486767,0.0292839,0.0405353,0.0486862,0.0342317,0.0318698,0.0506401,0.0442224,0.0243663,0.0564578,0.0415868,0.0432357,0.0741667,0.0666542,0.0381771,0.0136483,0.00446493,0.0408071,0.0720082,0,0,0,0,0,0,0,0,0.0288204,0.0312461,0,0.0505338,0
218,0.0547626,0.0349855,0,0,0,0,0,0.0403645,0,0.0350739,0,0,0.0192789,0,0,0.0586029,0.0310403,0.0382734,0.015014,0.0474734,0.0283192,0.0355255,0.0345424,0.0290087,0.0295644,0.0348871,0.023205,0.0289352,0.021194,0.0485872,0.0206041,0.0204117,0.0476816,0,0.0155778,0.0380088,0.0371621,0,0,0.0127081,0,0,0.0168923,0.0583152,0.0495881,0.0293888,0.040728,0.0486437,0.0340506,0.0318815,0.0505259,0.0439305,0.0241472,0.0566258,0.0414385,0.0433498,0.0743494,0.0677088,0.0382926,0.0138086,0.00507762,0.0411921,0.0719507,0,0,0,0,0,0,0,0,0.0290304,0.0312756,0,0.0505755,0
219,0.0547392,0.0346753,0,0,0,0,0,0.0410104,0,0.0350378,0,0,0.0192945,0,0,0.0584892,0.0309592,0.038329,0.0152742,0.047111,0.0280005,0.0354322,0.0340551,0.0290528,0.0294245,0.03485,0.0233547,0.0289957,0.0206151,0.0487711,0.0206242,0.0201178,0.0464557,0,0.0168528,0.0379935,0.0371486,0,0,0.0127477,0,0,0.0168006,0.0580007,0.0513076,0.0295479,0.0407674,0.0486557,0.0339302,0.0319692,0.0500147,0.0435723,0.0242923,0.0566993,0.0407467,0.043183,0.0746683,0.0668373,0.0383962,0.0140679,0.00506269,0.0416361,0.0717555,0,0,0,0,0,0,0,0,0.0292542,0.031427,0,0.0504784,0
220,0.0547389,0.0344352,0,0,0,0,0,0.0416862,0,0.035012,0,0,0.0192528,0,0,0.0583551,0.0307102,0.0382891,0.0154527,0.0468702,0.0278224,0.03528,0.0337097,0.0291754,0.0291996,0.0347841,0.0235625,0.0290264,0.0201177,0.0488836,0.020639,0.0199537,0.0467943,0,0.0156842,0.0380839,0.0371043,0,0,0.0128634,0,0,0.0167503,0.0575968,0.0508329,0.0297274,0.0404158,0.0488329,0.0338431,0.0322309,0.0503908,0.0435792,0.0245572,0.0568211,0.0409238,0.0431968,0.0745053,0.0673369,0.0384502,0.0144397,0.00515671,0.0419948,0.0716208,0,0,0,0,0,0,0,0,0.0296359,0.031559,0,0.0504891,0
221,0.0547146,0.0342762,0,0,0,0,0,0.0423094,0,0.0348835,0,0,0.0193052,0,0,0.0582803,0.0305396,0.0381053,0.0155721,0.0466717,0.0276237,0.0352245,0.0335575,0.029052,0.0290337,0.0346818,0.0238036,0.0291496,0.0197799,0.0488834,0.0205064,0.0198805,0.0459804,0,0.016598,0.038274,0.0370801,0,0,0.0129077,0,0,0.0166427,0.0574225,0.0513614,0.0300723,0.0400347,0.0494105,0.0337963,0.032375,0.0503329,0.0435594,0.0246823,0.0571878,0.0407365,0.0435025,0.0750478,0.0654317,0.0384895,0.0145403,0.00524276,0.0423184,0.071409,0,0,0,0,0,0,0,0,0.0302366,0.03167,0,0.0503989,0
222,0.0546433,0.0341904,0,0,0,0,0,0.0428766,0,0.0346634,0,0,0.0193928,0,0,0.0582667,0.0303313,0.037924,0.0156886,0.0466502,0.0273988,0.0352304,0.0335183,0.0289714,0.0287262,0.0346041,0.0241137,0.0293283,0.019282,0.0487897,0.0203551,0.0199349,0.0463525,0,0.0159444,0.038485,0.0371357,0,0,0.0129663,0,0,0.0165805,0.0572696,0.0508929,0.030412,0.0391824,0.0501902,0.0338006,0.0327371,0.0509149,0.0437405,0.0248864,0.0577524,0.0413541,0.044135,0.0752455,0.0655362,0.0383688,0.0143804,0.00534901,0.0425664,0.0711781,0,0,0,0,0,0,0,0,0.0307298,0.0316813,0,0.0505966,0
223,0.0545716,0.0341946,0,0,0,0,0,0.0435737,0,0.0346311,0,0,0.0194455,0,0,0.0582513,0.0302006,0.0379984,0.0158388,0.0467401,0.0272101,0.0353071,0.0334346,0.0289199,0.0285406,0.0344639,0.0243027,0.0294029,0.018802,0.0486749,0.0202618,0.0200058,0.0463993,0,0.0163883,0.0386697,0.0371474,0,0,0.0130129,0,0,0.0164897,0.0571704,0.051506,0.0308045,0.0384062,0.0508607,0.0337834,0.0330483,0.0512646,0.0437989,0.0254923,0.0583467,0.0417795,0.0448101,0.0757777,0.0648967,0.0381995,0.014179,0.00532984,0.0426854,0.070937,0,0,0,0,0,0,0,0,0.0310358,0.0316641,0,0.0507587,0
224,0.054524,0.034188,0,0,0,0,0,0.0442468,0,0.0347439,0,0,0.0195694,0,0,0.0581711,0.030219,0.0379932,0.0160194,0.0467662,0.0275924,0.0352323,0.0332246,0.0288268,0.0285705,0.0344056,0.0244241,0.0294761,0.0182999,0.0485365,0.0193073,0.0204594,0.0463924,0,0.0169144,0.0389192,0.0371686,0,0,0.0125142,0,0,0.0170747,0.0569881,0.0520604,0.0310996,0.0374989,0.0516133,0.0338022,0.0333948,0.0517075,0.0438067,0.0258207,0.0588667,0.0421247,0.0454146,0.0762301,0.0640067,0.0381324,0.0141319,0.00617945,0.0426061,0.0707598,0,0,0,0,0,0,0,0,0.0315553,0.0318114,0,0.0510363,0
225,0.0538023,0.0341796,0,0,0,0,0,0.0446994,0,0.0347582,0,0,0.0195015,0,0,0.0576493,0.0307376,0.0374657,0.015973,0.0459376,0.0263687,0.0352386,0.0333874,0.0287906,0.0284352,0.0341529,0.0245326,0.0296009,0.0179983,0.049248,0.0190197,0.0195154,0.0459626,0,0.0169802,0.0413798,0.037348,0,0,0.0124552,0,0,0.0170106,0.0565803,0.0518748,0.0340665,0.0357179,0.0526693,0.0340244,0.0344972,0.0560675,0,0.0258117,0.0583726,0.0404504,0.0450159,0.0760174,0.0617279,0.0382185,0.0141596,0.00619274,0.0428077,0.0694081,0,0,0,0,0,0,0,0,0.0331233,0.0318147,0,0.0515163,0
226,0.0542637,0.0341847,0,0,0,0,0,0.045155,0,0.0346365,0,0,0.0194532,0,0,0.058285,0.0303623,0.0372088,0.0163573,0.0464233,0.0266934,0.0349668,0.032894,0.028549,0.0287607,0.0342526,0.0249255,0.0297994,0.0174586,0.0486438,0.0197517,0.0204632,0.0462951,0,0.0170642,0.0394361,0.0372042,0,0,0.0128367,0,0,0.0166396,0.0565236,0.0523203,0.0309782,0.0350002,0.0526857,0.0342386,0.0343936,0.0533738,0.0441712,0.0263246,0.0593581,0.0426523,0.0461738,0.0757589,0.0618617,0.0379122,0.0138868,0.0059855,0.0420461,0.0703492,0,0,0,0,0,0,0,0,0.033611,0.0320639,0,0.0517296,0
227,0.0541589,0.0341562,0,0,0,0,0,0.0454111,0,0.0346899,0,0,0.0194784,0,0,0.05818,0.0303404,0.0370117,0.0164726,0.0461962,0.0265318,0.0349634,0.0325767,0.0285313,0.0287076,0.0340777,0.0251851,0.029903,0.0171562,0.0486258,0.0196883,0.0205551,0.046131,0,0.0171982,0.0397728,0.037244,0,0,0.0130596,0,0,0.0164357,0.0563584,0.0523339,0.0311834,0.0335929,0.0530122,0.034433,0.035044,0.054268,0.0442518,0.0272256,0.0595315,0.0428922,0.0464517,0.0754184,0.0602206,0.0378161,0.0138729,0.0059551,0.041689,0.0701217,0,0,0,0,0,0,0,0,0.0337959,0.0320432,0,0.0520641,0
228,0.0540155,0.0341608,0,0,0,0,0,0.0456346,0,0.034802,0,0,0.0195652,0,0,0.0580547,0.0303077,0.0369243,0.0166176,0.0461366,0.0264059,0.0349032,0.0321896,0.028466,0.0285385,0.0340418,0.0251098,0.0298848,0.016848,0.0484996,0.0196233,0.0206276,0.0458789,0,0.0173804,0.040395,0.0372664,0,0,0.0132059,0,0,0.0163565,0.0561809,0.0523391,0.0317514,0.0321279,0.0532179,0.0346539,0.0357849,0.0551545,0.0442569,0.0278329,0.0598905,0.0432026,0.0467284,0.0752803,0.0587481,0.0376594,0.0138037,0.00600086,0.0414053,0.0698681,0,0,0,0,0,0,0,0,0.0338832,0.0320531,0,0.0523524,0
229,0.053845,0.0341999,0,0,0,0,0,0.0457874,0,0.0348636,0,0,0.0196691,0,0,0.0580319,0.0302403,0.0369077,0.016692,0.0462357,0.0262173,0.0348853,0.0320332,0.0284667,0.0285429,0.0340469,0.0250158,0.0298163,0.016721,0.0485211,0.0194785,0.0207122,0.0458626,0,0.0175976,0.0410237,0.0372729,0,0,0.0132652,0,0,0.0164131,0.0559547,0.0523563,0.0322497,0.0306299,0.0534751,0.0349195,0.0364846,0.0560711,0.0443448,0.028549,0.0604793,0.0436583,0.047191,0.0753747,0.0574499,0.0374793,0.0136812,0.00610374,0.0411015,0.0696023,0,0,0,0,0,0,0,0,0.0338502,0.0320857,0,0.0527137,0
230,0.0536513,0.0342622,0,0,0,0,0,0.0459456,0,0.0348349,0,0,0.0197604,0,0,0.0580154,0.0303536,0.0368862,0.0166531,0.0458144,0.0259396,0.0348274,0.0320518,0.0285171,0.028562,0.0339255,0.024901,0.0297142,0.0167844,0.0485629,0.0192609,0.0206693,0.0458682,0,0.0178345,0.0415759,0.0373477,0,0,0.0132509,0,0,0.0165614,0.0557309,0.0521997,0.0325669,0.0291227,0.0537679,0.0350839,0.0371714,0.0570668,0.0445802,0.029435,0.0611973,0.0442595,0.0478597,0.0756892,0.0561501,0.0373387,0.0135887,0.00620633,0.0408174,0.069262,0,0,0,0,0,0,0,0,0.0333443,0.0319904,0,0.0531071,0
231,0.0534867,0.0343238,0,0,0,0,0,0.0459427,0,0.0346957,0,0,0.0198004,0,0,0.0579506,0.030478,0.0367631,0.0166079,0.0454035,0.025591,0.0347391,0.0321294,0.0286598,0.0285269,0.0337033,0.0247714,0.0296655,0.0169684,0.0486158,0.0190014,0.0205118,0.0458114,0,0.0180754,0.0421745,0.0374457,0,0,0.0131897,0,0,0.0166617,0.0555241,0.0518292,0.0328625,0.0276159,0.0537849,0.0351781,0.03791,0.0580754,0.0449085,0.0304114,0.0619352,0.0449712,0.0486105,0.076052,0.0547612,0.0372185,0.0136501,0.0062711,0.0406275,0.068967,0,0,0,0,0,0,0,0,0.0328854,0.031816,0,0.0532808,0
232,0.0533899,0.0343503,0,0,0,0,0,0.0458079,0,0.0346904,0,0,0.01981,0,0,0.0578713,0.0305234,0.0365764,0.0167071,0.045097,0.0252071,0.0347898,0.0320275,0.0287588,0.0285562,0.0335096,0.0247822,0.0296533,0.0169762,0.0486914,0.0188529,0.0203332,0.0456383,0,0.018169,0.042871,0.0374881,0,0,0.0130819,0,0,0.0166516,0.0552641,0.0515683,0.0331839,0.0259134,0.0538394,0.0352785,0.0387809,0.0591156,0.0449596,0.0315384,0.0626265,0.0457029,0.0492873,0.0763653,0.0532232,0.0372001,0.0136865,0.00625585,0.0404682,0.0687563,0,0,0,0,0,0,0,0,0.0329148,0.0317347,0,0.053559,0
233,0.0533127,0.0342642,0,0,0,0,0,0.0457272,0,0.0347509,0,0,0.0199275,0,0,0.0577179,0.0306171,0.0363972,0.0169284,0.0448182,0.0253225,0.0346403,0.0318613,0.0287786,0.0286378,0.0334206,0.0248261,0.0296311,0.0167022,0.0487847,0.0180225,0.0204132,0.0453646,0,0.0181967,0.0435594,0.037538,0,0,0.0122835,0,0,0.0171729,0.0549483,0.0515243,0.0334021,0.0242563,0.053821,0.0350926,0.039647,0.0602326,0.0450488,0.0327911,0.0631214,0.046293,0.0498521,0.0764984,0.0514676,0.0372424,0.013766,0.00705113,0.0403532,0.0686418,0,0,0,0,0,0,0,0,0.0330758,0.031778,0,0.0538495,0
234,0.0532425,0.0341271,0,0,0,0,0,0.0458166,0,0.034796,0,0,0.0197806,0,0,0.0576997,0.0307144,0.036181,0.0171317,0.0444473,0.0246082,0.0341272,0.0316737,0.0288563,0.0285148,0.0334674,0.0249149,0.0296652,0.0161223,0.0490214,0.0186912,0.0199478,0.0450547,0,0.0181443,0.0441859,0.0375762,0,0,0.0124411,0,0,0.0168192,0.054581,0.0512077,0.0336086,0.0227204,0.0537518,0.035145,0.0405643,0.061291,0.0452378,0.0340606,0.0633287,0.0466728,0.0502707,0.0763142,0.0493677,0.0372839,0.0139304,0.00667461,0.0403754,0.0684912,0,0,0,0,0,0,0,0,0.0330888,0.0318418,0,0.054131,0
235,0.0532027,0.0339718,0,0,0,0,0,0.045858,0,0.0349675,0,0,0.0197506,0,0,0.0575847,0.0308265,0.0359637,0.0173983,0.0440009,0.0242483,0.0338713,0.0314255,0.0290977,0.028453,0.0335347,0.0250155,0.0298061,0.0159478,0.0491237,0.018812,0.0196472,0.044732,0,0.018011,0.0447253,0.0375862,0,0,0.0125352,0,0,0.0166994,0.0542078,0.0507862,0.0338073,0.0212738,0.0537183,0.0351516,0.0414748,0.0623015,0.045466,0.0352099,0.0635039,0.0469412,0.0505848,0.0759321,0.0468553,0.0373535,0.0140606,0.0065023,0.040391,0.0683587,0,0,0,0,0,0,0,0,0.0330151,0.0318959,0,0.0543971,0
236,0.0531804,0.0338288,0,0,0,0,0,0.0462263,0,0.0352702,0,0,0.0198594,0,0,0.0574831,0.0308939,0.0358138,0.0176918,0.043584,0.0239209,0.0338468,0.0311106,0.0294624,0.0284406,0.0335102,0.0250858,0.0299784,0.0160227,0.0492049,0.018713,0.0195288,0.044518,0,0.01807,0.0452607,0.037533,0,0,0.0126196,0,0,0.0166288,0.0538796,0.0504565,0.0340776,0.019848,0.0535998,0.0350383,0.042237,0.0632187,0.0457562,0.0362834,0.0637622,0.047104,0.0507895,0.0755504,0.0438221,0.0373967,0.0142067,0.0063571,0.0403743,0.0682181,0,0,0,0,0,0,0,0,0.0329312,0.0319601,0,0.054373,0
237,0.0531908,0.0336791,0,0,0,0,0,0.0471814,0,0.0355922,0,0,0.0199839,0,0,0.0574263,0.0309436,0.0355892,0.018035,0.0433091,0.0236609,0.0337384,0.030794,0.0295133,0.0286465,0.0334344,0.0252159,0.029957,0.015858,0.0493168,0.0186682,0.0195034,0.0443822,0,0.018431,0.0457937,0.037438,0,0,0.0126499,0,0,0.0165935,0.0535607,0.0498538,0.034351,0.0186062,0.0534001,0.0348243,0.0427836,0.0639882,0.0460518,0.0374255,0.0640771,0.0470572,0.0509375,0.0752581,0.0404045,0.0374369,0.0143286,0.00621254,0.0403279,0.0681062,0,0,0,0,0,0,0,0,0.0329162,0.0320539,0,0.0543252,0
238,0.0532883,0.033561,0,0,0,0,0,0.0474029,0,0.0358695,0,0,0.0201029,0,0,0.0574449,0.0310022,0.0353005,0.0184861,0.043033,0.0235904,0.0336622,0.0303416,0.0295039,0.0290713,0.0333922,0.0253639,0.0299057,0.0157668,0.0492128,0.0185474,0.0195931,0.0443913,0,0.0189501,0.046451,0.0373348,0,0,0.0125282,0,0,0.0166758,0.0533109,0.0492302,0.0345826,0.0176154,0.0532378,0.034608,0.043464,0.064501,0.0462475,0.0389685,0.0639668,0.0468645,0.0509728,0.0748701,0.0364317,0.0375604,0.0143864,0.00626272,0.0402485,0.0680435,0,0,0,0,0,0,0,0,0.0330013,0.0321985,0,0.0543965,0
239,0.0533827,0.0334559,0,0,0,0,0,0.0474549,0,0.0360466,0,0,0.0200825,0,0,0.0574762,0.0311732,0.0351287,0.0189609,0.0429655,0.0235511,0.0337373,0.0299049,0.0294576,0.0293313,0.0334901,0.025585,0.03,0.0158404,0.0491231,0.0184775,0.0197521,0.0448171,0,0.0195927,0.0469905,0.037163,0,0,0.0123815,0,0,0.0167189,0.0530882,0.0486077,0.0346944,0.0169259,0.0530677,0.0343756,0.0442808,0.0647244,0.0463839,0.0405927,0.06399,0.046627,0.0509401,0.0742271,0.0321343,0.03773,0.014514,0.00626302,0.0400681,0.0680009,0,0,0,0,0,0,0,0,0.033151,0.0324418,0,0.0543773,0
240,0.0534671,0.0333872,0,0,0,0,0,0.0476374,0,0.0361717,0,0,0.0200041,0,0,0.0574946,0.031482,0.0350049,0.0194765,0.043104,0.0235855,0.0338874,0.029498,0.0294076,0.0294163,0.0336808,0.025839,0.0302276,0.0158852,0.0490873,0.0184036,0.020021,0.0457819,0,0.0203061,0.0474336,0.0369413,0,0,0.0122464,0,0,0.0168431,0.0528978,0.0478597,0.0347952,0.0165969,0.0528767,0.0340564,0.0450801,0.0646291,0.0463592,0.0421344,0.0639533,0.0463209,0.0508582,0.0736981,0.0279998,0.037879,0.0146989,0.00627922,0.0398346,0.0680323,0,0,0,0,0,0,0,0,0.0333203,0.0327299,0,0.0542757,0
241,0.053538,0.0333657,0,0,0,0,0,0.0482568,0,0.0362075,0,0,0.0199319,0,0,0.0575942,0.0318349,0.0348079,0.0199497,0.0429302,0.0237344,0.0339992,0.0291426,0.0293466,0.0296827,0.0339067,0.026072,0.0304291,0.0156494,0.0490653,0.0182643,0.0202329,0.0470897,0,0.0208469,0.0479839,0.0367298,0,0,0.012125,0,0,0.0170079,0.0527044,0.0470955,0.0349651,0.0166583,0.0526628,0.0337161,0.0456843,0.0642271,0.0461908,0.0431524,0.0638463,0.0460385,0.05081,0.0732528,0.0244205,0.0379996,0.0148614,0.00630358,0.0394941,0.0680638,0,0,0,0,0,0,0,0,0.0331774,0.0329479,0,0.0541454,0
242,0.0535948,0.0333376,0,0,0,0,0,0.0487658,0,0.0362655,0,0,0.0198286,0,0,0.0577063,0.0322464,0.0345557,0.0203537,0.0425031,0.0239903,0.0340851,0.028796,0.0292216,0.0300113,0.034097,0.0262977,0.0305697,0.015551,0.0490536,0.0179744,0.0204701,0.0486439,0,0.0214938,0.0485863,0.0365475,0,0,0.0119239,0,0,0.0172986,0.0525831,0.0461887,0.035139,0.0171068,0.0524188,0.033401,0.0461111,0.0634715,0.0459465,0.0439337,0.0638261,0.0458089,0.0508483,0.0730948,0.0215252,0.0380374,0.0150204,0.00639737,0.039115,0.0680452,0,0,0,0,0,0,0,0,0.0330198,0.0332262,0,0.0537037,0
243,0.0536166,0.0333362,0,0,0,0,0,0.049233,0,0.036477,0,0,0.0198133,0,0,0.0578454,0.0327384,0.0341226,0.020908,0.0421861,0.0234988,0.0341605,0.02834,0.0292063,0.0302756,0.0342349,0.0265211,0.030704,0.0154564,0.0490883,0.0186341,0.0201923,0.0497855,0,0.0224415,0.0496851,0.0363225,0,0,0.0126598,0,0,0.0166254,0.0523843,0.0449421,0.0356192,0.0176808,0.0520726,0.0334765,0.0464473,0.062135,0.0457594,0.0454229,0.0639043,0.0457628,0.0510983,0.0732272,0.0193634,0.0380177,0.0151499,0.00525986,0.0388114,0.0679562,0,0,0,0,0,0,0,0,0.0329723,0.033499,0,0.0531545,0
244,0.0536327,0.0332421,0,0,0,0,0,0.0498462,0,0.0366315,0,0,0.0197547,0,0,0.057786,0.0330938,0.0338621,0.0213497,0.0422965,0.0234245,0.0344567,0.0279809,0.0291426,0.03052,0.034442,0.0268025,0.0309079,0.0153754,0.0490898,0.0186222,0.0203621,0.0508728,0,0.023115,0.0505923,0.0361288,0,0,0.0125563,0,0,0.0166507,0.0520527,0.0438414,0.0362471,0.0183922,0.0517434,0.0332505,0.0467367,0.0606152,0.0456615,0.0465234,0.0639823,0.0459178,0.0514212,0.0736116,0.0183063,0.0381459,0.0152398,0.00517547,0.0385531,0.0678345,0,0,0,0,0,0,0,0,0.0329226,0.0337394,0,0.0528002,0
245,0.0535813,0.0331812,0,0,0,0,0,0.0504697,0,0.0367471,0,0,0.0197784,0,0,0.0576926,0.0333555,0.0336414,0.0217069,0.0423932,0.0233329,0.034901,0.0276941,0.0291321,0.0306868,0.0346981,0.0270861,0.0311433,0.0154229,0.0490366,0.0185461,0.0204921,0.0514484,0,0.023429,0.0514869,0.0360136,0,0,0.0124461,0,0,0.0166291,0.0516738,0.0432663,0.0368796,0.019004,0.0515423,0.033129,0.0470069,0.0589613,0.0456759,0.0473253,0.0640181,0.0460669,0.0517327,0.0741154,0.0179011,0.0381965,0.0152823,0.00515017,0.038397,0.0676456,0,0,0,0,0,0,0,0,0.0328867,0.0339976,0,0.0524419,0
246,0.053496,0.0331145,0,0,0,0,0,0.0509512,0,0.0367865,0,0,0.0198147,0,0,0.057615,0.0337258,0.0334281,0.0220076,0.0424203,0.0232746,0.0350389,0.0273601,0.0291812,0.0306166,0.0349134,0.0273329,0.031378,0.0154788,0.04906,0.0184505,0.0205436,0.0516895,0,0.0237905,0.0523404,0.0359604,0,0,0.0123281,0,0,0.0167349,0.0514103,0.0432265,0.0374081,0.0195584,0.0513059,0.0330273,0.0472695,0.0573676,0.0457185,0.0478002,0.0639531,0.0461529,0.051991,0.0746161,0.0175318,0.0381671,0.0153294,0.00521237,0.0383076,0.0675168,0,0,0,0,0,0,0,0,0.0328492,0.0342824,0,0.0522684,0
247,0.0534391,0.0330729,0,0,0,0,0,0.0513695,0,0.0366916,0,0,0.0198686,0,0,0.0575417,0.0341912,0.0332702,0.0223026,0.042057,0.0232577,0.0346442,0.027026,0.0293637,0.0301264,0.0350366,0.0275186,0.0316161,0.015474,0.0491139,0.0183063,0.0205479,0.051409,0,0.0243729,0.0530642,0.0359326,0,0,0.0122143,0,0,0.0167788,0.0511676,0.0437688,0.0376944,0.0202788,0.0508814,0.032917,0.0474736,0.0559567,0.0460503,0.0480562,0.0638183,0.0461618,0.0521217,0.0750364,0.0171186,0.0381425,0.0153696,0.00529425,0.0382418,0.0673821,0,0,0,0,0,0,0,0,0.0328458,0.0345465,0,0.0519901,0
