Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,,x76
209,0.0339972,0.0354849,0,0,0,0,0,0.0464148,0,0.0316577,0.0373543,0,0,0.0227626,0,0,0.0525978,0.0435187,0.0381857,0.0259116,0.0283773,0.0377576,0.0247679,0.0345803,0.0490132,0.0474094,0.0253574,0.0463784,0.0470288,0.031662,0.0384277,0.0306722,0.0535285,0.00992236,0.014713,0.0473187,0,0.0262458,0.0445983,0.0278417,0,0,0.0148915,0,0,0.0202692,0.0445069,0.0391362,0.0215388,0.0264682,0.0358901,0.0408495,0.039685,0.0667415,0.0726264,0.0509189,0.0733811,0.0525394,0.0551577,0.0807791,0.0143555,0.0301028,0.0103757,0.00782357,0.0433228,0.0690454,0,0,0,0,0,0,0,0,0,0,0
210,0.0336965,0.0359815,0,0,0,0,0,0.0460041,0,0.0314214,0.0378277,0,0,0.0218891,0,0,0.0533068,0.0427074,0.0387345,0.0245162,0.0283847,0.0389206,0.0247824,0.0336555,0.0482523,0.0477748,0.0261054,0.046076,0.0467931,0.0314217,0.038242,0.0315087,0.0540883,0.00915012,0.0135894,0.0476105,0,0.0268902,0.0445459,0.027489,0,0,0.0137706,0,0,0.0216413,0.0450929,0.0402904,0.0197461,0.0262478,0.0371556,0.0406834,0.0386779,0.0659124,0.0725762,0.0508564,0.0731636,0.0522988,0.0549365,0.0807142,0.0148181,0.03023,0.0101678,0.00826399,0.0432408,0.0695889,0,0,0,0,0,0,0,0,0,0,0
211,0.0337349,0.0359033,0,0,0,0,0,0.0458683,0,0.0314928,0.037809,0,0,0.0219527,0,0,0.0532995,0.0427116,0.0384281,0.0243058,0.0283207,0.0392546,0.0248264,0.0337319,0.0483312,0.0476539,0.0258062,0.0456934,0.0465519,0.0312401,0.0379436,0.0313454,0.0541435,0.00906133,0.0138115,0.0474532,0,0.0266615,0.0444206,0.0275578,0,0,0.0141472,0,0,0.0210454,0.0449789,0.039976,0.0197009,0.026103,0.0374246,0.0408505,0.0387397,0.0659583,0.0725926,0.0507161,0.0730266,0.0522162,0.0549033,0.0799602,0.0144909,0.0302085,0.0101199,0.00759641,0.0430777,0.069568,0,0,0,0,0,0,0,0,0,0,0
212,0.0338667,0.0357189,0,0,0,0,0,0.0457488,0,0.031612,0.0377305,0,0,0.0218986,0,0,0.0532588,0.0427659,0.0382131,0.0241499,0.0283544,0.0396335,0.0247118,0.0338653,0.0483463,0.047511,0.025581,0.0455229,0.0464693,0.031187,0.0377986,0.0311617,0.0540493,0.00922951,0.0140801,0.0472032,0,0.0264312,0.0442431,0.0277851,0,0,0.0140801,0,0,0.0215552,0.0449916,0.039555,0.0196928,0.0260731,0.0377749,0.0409057,0.0388503,0.0658748,0.0726265,0.0507631,0.073138,0.0522762,0.0549852,0.0790041,0.0141065,0.0301563,0.0097981,0.00853913,0.0428395,0.0696182,0,0,0,0,0,0,0,0,0,0,0
213,0.0338496,0.0357223,0,0,0,0,0,0.0456001,0,0.0315376,0.0375816,0,0,0.0218581,0,0,0.0531205,0.0429585,0.0380466,0.0241366,0.0284493,0.0400371,0.0249452,0.0340751,0.0483308,0.0475161,0.0256022,0.0454528,0.0463248,0.0311421,0.0377326,0.0312093,0.053999,0.00914106,0.0141362,0.0472715,0,0.0263805,0.0442915,0.0277621,0,0,0.0144434,0,0,0.0208887,0.0449417,0.0394413,0.0196735,0.0259104,0.0379997,0.041132,0.038851,0.0657732,0.0727081,0.0508298,0.0731595,0.0522679,0.0549805,0.0787478,0.0138975,0.0300166,0.00979826,0.00804483,0.042784,0.0696355,0,0,0,0,0,0,0,0,0,0,0
214,0.03396,0.0356318,0,0,0,0,0,0.0456809,0,0.0317186,0.0375338,0,0,0.0217562,0,0,0.0530584,0.0428977,0.0381171,0.0241392,0.0284032,0.0402226,0.0247602,0.0340611,0.0483479,0.0475183,0.0254448,0.0453927,0.0462401,0.0310682,0.037612,0.030901,0.053846,0.00927479,0.0145028,0.0472916,0,0.0262576,0.0441985,0.0279695,0,0,0.0143628,0,0,0.0213902,0.045162,0.0393545,0.0197794,0.0262176,0.0383169,0.0411859,0.0390207,0.0656638,0.0728369,0.0512022,0.0731509,0.0524011,0.0549989,0.0786276,0.0139562,0.0300663,0.00948411,0.00872614,0.042758,0.0694811,0,0,0,0,0,0,0,0,0,0,0
215,0.0338147,0.0357825,0,0,0,0,0,0.0457984,0,0.0317317,0.0373908,0,0,0.0216984,0,0,0.053053,0.0430606,0.0382925,0.0242556,0.0284374,0.0403832,0.0250174,0.0341904,0.0484391,0.0475366,0.0254938,0.0453131,0.0461617,0.0309648,0.0375156,0.0309391,0.0538902,0.00917334,0.0143933,0.0475672,0,0.0263958,0.0443362,0.0278528,0,0,0.0145025,0,0,0.0209866,0.0452289,0.0396264,0.0199279,0.0263108,0.0383853,0.0413735,0.0390832,0.0655738,0.0729596,0.0514022,0.0731272,0.0523072,0.0548835,0.0785567,0.0141544,0.0300939,0.00942929,0.00818574,0.04295,0.0692844,0,0,0,0,0,0,0,0,0,0,0
216,0.0335566,0.0358409,0,0,0,0,0,0.0457402,0,0.0315439,0.0371566,0,0,0.0214362,0,0,0.0531442,0.0433436,0.0382971,0.0242661,0.0286006,0.0407114,0.0252716,0.0343575,0.0484141,0.0476072,0.0258445,0.0454039,0.046189,0.0310659,0.0377081,0.0311941,0.0540198,0.00909898,0.0144029,0.0478131,0,0.0266252,0.0445595,0.0276998,0,0,0.0144833,0,0,0.0209524,0.0452336,0.0398367,0.0199609,0.0262665,0.0385202,0.0415133,0.0389372,0.0654757,0.072998,0.0514725,0.07311,0.0522244,0.0549358,0.0791317,0.0141783,0.0301052,0.00940922,0.00849993,0.0430332,0.069239,0,0,0,0,0,0,0,0,0,0,0
217,0.0340072,0.0349317,0,0,0,0,0,0.045448,0,0.0317898,0.036499,0,0,0.0222209,0,0,0.052562,0.0441505,0.0375576,0.025044,0.0287084,0.0401277,0.0253776,0.0352732,0.0489543,0.0473116,0.0253752,0.0456022,0.0462398,0.0313936,0.037989,0.0307527,0.0534485,0.0102715,0.0157898,0.0472386,0,0.0258704,0.0447505,0.0282979,0,0,0.0154119,0,0,0.0202813,0.0446058,0.0383302,0.0215246,0.0262689,0.0378708,0.0418756,0.0396752,0.0662205,0.0730672,0.0514501,0.0731684,0.0523924,0.0552845,0.0807741,0.0131948,0.0296913,0.00946071,0.0100053,0.0426731,0.0689112,0,0,0,0,0,0,0,0,0,0,0
218,0.0337802,0.0353058,0,0,0,0,0,0.0457987,0,0.0317209,0.0364072,0,0,0.0218827,0,0,0.0527647,0.0445121,0.0378821,0.0252963,0.0287633,0.0400368,0.0254602,0.0355786,0.0491109,0.0472898,0.0254083,0.0455495,0.046205,0.0312198,0.037788,0.0308675,0.0535396,0.00999802,0.0155042,0.047884,0,0.0264671,0.0449303,0.0280346,0,0,0.0151301,0,0,0.0204471,0.0446044,0.0388758,0.0218398,0.0261745,0.0376331,0.0418972,0.0398389,0.0663941,0.0731295,0.0516345,0.0729462,0.0521639,0.0550116,0.0815696,0.0136852,0.0298102,0.00947718,0.0098535,0.0431041,0.0686504,0,0,0,0,0,0,0,0,0,0,0
219,0.0334623,0.0360747,0,0,0,0,0,0.0459813,0,0.0318111,0.0373265,0,0,0.0211297,0,0,0.0533203,0.0435518,0.0388597,0.0242758,0.0286172,0.0407021,0.0253102,0.0343687,0.0484329,0.0477731,0.0263319,0.045715,0.0463775,0.031225,0.037973,0.0311346,0.0538942,0.00920363,0.0145859,0.0482526,0,0.0271026,0.0447806,0.027683,0,0,0.0142692,0,0,0.0213462,0.0459471,0.0404767,0.0200921,0.0267027,0.0384805,0.0416558,0.0390182,0.0652644,0.0730974,0.0523666,0.0732665,0.0524448,0.0550505,0.0810552,0.0148132,0.0302989,0.00937028,0.00895958,0.043436,0.068895,0,0,0,0,0,0,0,0,0,0,0
220,0.0333548,0.0361672,0,0,0,0,0,0.04598,0,0.0317211,0.0374763,0,0,0.0210359,0,0,0.0534235,0.043708,0.0389396,0.0243305,0.0286805,0.0406688,0.0254368,0.0345179,0.0484554,0.0478359,0.0265607,0.0458126,0.0464602,0.031272,0.0380466,0.031354,0.0539902,0.00916429,0.0145465,0.0482929,0,0.0272963,0.0449389,0.0275387,0,0,0.0141912,0,0,0.0213048,0.0459543,0.0405507,0.0200513,0.0267187,0.0382833,0.0416369,0.0390614,0.0652369,0.073062,0.052466,0.0733389,0.052457,0.0551553,0.0805933,0.014854,0.0302826,0.00943247,0.00894184,0.0435683,0.0689045,0,0,0,0,0,0,0,0,0,0,0
221,0.0334075,0.0362258,0,0,0,0,0,0.0460663,0,0.0318726,0.0375994,0,0,0.0210587,0,0,0.0534268,0.0436581,0.0389619,0.0243621,0.0286475,0.0405305,0.0252915,0.0343853,0.0484637,0.0478038,0.0265438,0.0458225,0.0464731,0.0312773,0.0379927,0.031219,0.0540787,0.009221,0.0146101,0.0482748,0,0.027277,0.044872,0.0275462,0,0,0.014191,0,0,0.0211802,0.0460243,0.0405379,0.0201124,0.0268486,0.0381472,0.0415587,0.0391297,0.0652263,0.0730434,0.0525972,0.0733523,0.0525301,0.0551805,0.0804982,0.0149361,0.0303731,0.00950918,0.00847367,0.0436793,0.0689117,0,0,0,0,0,0,0,0,0,0,0
222,0.0334282,0.0362677,0,0,0,0,0,0.0459641,0,0.0317582,0.0376507,0,0,0.021085,0,0,0.0534295,0.0437266,0.0388152,0.0243502,0.0286921,0.0404611,0.0253526,0.0343327,0.0484049,0.0478418,0.0267077,0.0458579,0.0464423,0.0312931,0.0380282,0.0313715,0.0541588,0.0091719,0.0144257,0.0482791,0,0.0273102,0.0449702,0.0274922,0,0,0.0140766,0,0,0.0213233,0.0458894,0.0406313,0.0200707,0.0267523,0.0379453,0.0414853,0.039092,0.065254,0.0730155,0.052503,0.0733594,0.0524557,0.055068,0.0807382,0.0148782,0.0302615,0.00962403,0.00868916,0.0437268,0.0690609,0,0,0,0,0,0,0,0,0,0,0
223,0.0338757,0.0356032,0,0,0,0,0,0.0459512,0,0.0321267,0.037068,0,0,0.0219887,0,0,0.0528165,0.044429,0.0381224,0.0252978,0.0287029,0.0395321,0.0252574,0.0352232,0.0490693,0.0473166,0.0257831,0.0457561,0.0463936,0.0312634,0.0378499,0.0306106,0.053686,0.0101152,0.01539,0.0476766,0,0.0264686,0.0449405,0.0280557,0,0,0.0148607,0,0,0.0204993,0.045013,0.0389733,0.0216782,0.0267028,0.0370222,0.0416095,0.040184,0.0662478,0.0730387,0.0521265,0.0733253,0.0524504,0.0551663,0.0806269,0.0138831,0.0300174,0.00984887,0.00902781,0.0435454,0.0687689,0,0,0,0,0,0,0,0,0,0,0
224,0.0335852,0.0362952,0,0,0,0,0,0.0458711,0,0.0318971,0.0376824,0,0,0.0212413,0,0,0.0533138,0.0436554,0.0386345,0.0242966,0.0287468,0.0402639,0.0252553,0.0342572,0.0483497,0.047718,0.0267047,0.0458049,0.0464911,0.0312803,0.0379947,0.0311717,0.0542537,0.0091851,0.0143087,0.0478581,0,0.0270713,0.0448388,0.0276311,0,0,0.0140149,0,0,0.0212091,0.0457195,0.0401063,0.0199619,0.0267987,0.0378636,0.0412924,0.039212,0.0653823,0.0728993,0.0522676,0.0734167,0.0524198,0.0550652,0.0798433,0.0144276,0.0302814,0.0100129,0.00835071,0.0437223,0.0693743,0,0,0,0,0,0,0,0,0,0,0
225,0.033706,0.0362325,0,0,0,0,0,0.0457851,0,0.0318414,0.0377182,0,0,0.0213828,0,0,0.0533108,0.0435552,0.038473,0.0241793,0.0288352,0.040182,0.0252243,0.0341747,0.0482241,0.0476772,0.0266988,0.0457808,0.0461548,0.031241,0.0379307,0.031168,0.0542403,0.00925456,0.0142413,0.0475652,0,0.0268913,0.044804,0.0277492,0,0,0.0140074,0,0,0.021108,0.0457071,0.0398488,0.0198252,0.0267197,0.0378879,0.041209,0.0391123,0.0653884,0.0728801,0.0521533,0.0732267,0.0523272,0.0550879,0.0799109,0.0141634,0.0302268,0.0101878,0.00825521,0.0436512,0.0696076,0,0,0,0,0,0,0,0,0,0,0
226,0.0338065,0.0361883,0,0,0,0,0,0.0457051,0,0.031956,0.0375927,0,0,0.0215425,0,0,0.0532312,0.0434728,0.0383456,0.0240335,0.028925,0.0401171,0.0251394,0.0341315,0.0481118,0.0475586,0.0265297,0.045663,0.0455497,0.0311264,0.0377122,0.0310394,0.0542343,0.00938073,0.0141575,0.0472514,0,0.0265931,0.0446561,0.0279003,0,0,0.0140222,0,0,0.0209124,0.0457662,0.0394658,0.0197321,0.0266428,0.0380171,0.0411424,0.0391976,0.0654352,0.0728407,0.0520492,0.0730387,0.0522153,0.0550785,0.0793725,0.0138399,0.0302459,0.0103823,0.00789077,0.0436047,0.0698289,0,0,0,0,0,0,0,0,0,0,0
227,0.0339534,0.0360613,0,0,0,0,0,0.04556,0,0.0319857,0.0374386,0,0,0.0216367,0,0,0.0530764,0.0434524,0.0381055,0.0238326,0.0290818,0.0402044,0.0251798,0.0341206,0.047976,0.0474697,0.0264579,0.0454886,0.0452216,0.0310036,0.0375299,0.0309279,0.0542789,0.00939782,0.0140771,0.0469509,0,0.0263862,0.0445905,0.0279821,0,0,0.0139978,0,0,0.0207426,0.0457878,0.0390912,0.0196419,0.02643,0.0382376,0.0411009,0.0393926,0.0655314,0.0727843,0.0518991,0.0728094,0.0519809,0.0548792,0.0797017,0.0134429,0.030278,0.0105114,0.00778081,0.0435018,0.0700759,0,0,0,0,0,0,0,0,0,0,0
228,0.0341777,0.0358793,0,0,0,0,0,0.0453842,0,0.0320758,0.0373704,0,0,0.0218028,0,0,0.0528752,0.0434268,0.0378305,0.0236059,0.0292384,0.0403613,0.0252403,0.0341642,0.0479644,0.0473661,0.0263812,0.0453292,0.0451069,0.030792,0.0373586,0.0307457,0.0543037,0.00946842,0.0139934,0.0465828,0,0.0261096,0.0444826,0.0280798,0,0,0.0140358,0,0,0.0205568,0.0458515,0.0386083,0.0195609,0.0262371,0.0384943,0.0410764,0.0397272,0.0656421,0.0727553,0.0518343,0.0725155,0.0517468,0.0547131,0.080156,0.012973,0.0303519,0.0105881,0.00769791,0.0433391,0.0703999,0,0,0,0,0,0,0,0,0,0,0
229,0.0343326,0.0357104,0,0,0,0,0,0.0452588,0,0.0322429,0.037271,0,0,0.0219767,0,0,0.0526886,0.0434049,0.0375845,0.0234009,0.0293936,0.0405541,0.0252826,0.0343843,0.0480269,0.0472397,0.0262793,0.0451396,0.0450461,0.03051,0.0370984,0.0304976,0.0543166,0.00952887,0.0139589,0.0462083,0,0.025731,0.0443254,0.0282282,0,0,0.0140637,0,0,0.0203202,0.045976,0.0380534,0.0194634,0.0260569,0.0387932,0.0410249,0.0400365,0.0657163,0.0727592,0.0518687,0.0721647,0.0514682,0.0545968,0.0801411,0.0124779,0.0304068,0.0106282,0.0076301,0.0431828,0.070679,0,0,0,0,0,0,0,0,0,0,0
230,0.0344322,0.0354217,0,0,0,0,0,0.045041,0,0.0323804,0.0372606,0,0,0.0221595,0,0,0.0525015,0.0433886,0.0372017,0.0230872,0.0296039,0.0408752,0.0253311,0.0346667,0.048027,0.0471453,0.0262662,0.044998,0.0449374,0.030413,0.0369236,0.0303041,0.0543059,0.00966543,0.014033,0.0456838,0,0.0252185,0.044169,0.0284131,0,0,0.0142022,0,0,0.020081,0.046103,0.0373943,0.0192574,0.0258518,0.0392016,0.0410354,0.0401463,0.0656514,0.0728016,0.0519102,0.0719367,0.051231,0.0545771,0.0799912,0.0118161,0.0303823,0.0106694,0.0077515,0.0428974,0.0709618,0,0,0,0,0,0,0,0,0,0,0
231,0.0345824,0.0352119,0,0,0,0,0,0.0449079,0,0.032649,0.0372635,0,0,0.0223409,0,0,0.0523552,0.0433141,0.0369774,0.0228128,0.0298247,0.0411222,0.0252992,0.0349574,0.0481606,0.0469568,0.0260794,0.0446781,0.0446547,0.0302618,0.0366105,0.0300105,0.0542303,0.00983629,0.0140397,0.0452054,0,0.0248411,0.0439443,0.0285451,0,0,0.0142595,0,0,0.020097,0.0462959,0.0367811,0.019148,0.025712,0.0396229,0.0410438,0.040343,0.0656967,0.0728685,0.0520147,0.0716911,0.0509641,0.0544986,0.0797783,0.0113344,0.0304198,0.0106872,0.0078283,0.042697,0.0711869,0,0,0,0,0,0,0,0,0,0,0
232,0.034786,0.0350679,0,0,0,0,0,0.0447937,0,0.0330785,0.0372652,0,0,0.0225714,0,0,0.0521777,0.0432743,0.0368412,0.022576,0.0301209,0.0413436,0.0252243,0.0353254,0.048445,0.0466671,0.0257996,0.0442784,0.0442484,0.0299893,0.0362156,0.0296588,0.0541702,0.0100065,0.0140483,0.0448261,0,0.0245614,0.0436777,0.0287728,0,0,0.014286,0,0,0.0201412,0.0468483,0.0361896,0.0191199,0.0256671,0.0400544,0.0410767,0.0406108,0.0658523,0.0729359,0.0521377,0.0714177,0.0506596,0.0543309,0.0797284,0.0109545,0.030488,0.010669,0.00784561,0.042527,0.0713057,0,0,0,0,0,0,0,0,0,0,0
233,0.0349379,0.0347758,0,0,0,0,0,0.0444243,0,0.0333798,0.0371518,0,0,0.0227851,0,0,0.0519523,0.0434397,0.0364476,0.0222226,0.0305698,0.0417725,0.025273,0.0359562,0.0484144,0.046494,0.0257462,0.0440119,0.043851,0.029819,0.0360087,0.0295018,0.054203,0.0102202,0.0141235,0.0444345,0,0.0241704,0.0435222,0.0290608,0,0,0.0144587,0,0,0.0199838,0.0479128,0.0354928,0.0190217,0.0255106,0.0404839,0.0411274,0.0409277,0.066013,0.0729605,0.0520621,0.0711479,0.0503544,0.054173,0.0800122,0.010359,0.0303981,0.0106617,0.00809642,0.0421924,0.0715529,0,0,0,0,0,0,0,0,0,0,0
234,0.0351007,0.0345446,0,0,0,0,0,0.0441534,0,0.0338095,0.0371182,0,0,0.0229519,0,0,0.051756,0.0434393,0.0361846,0.0219078,0.0310012,0.0420887,0.0252501,0.0364317,0.0484818,0.0463124,0.0255338,0.0437392,0.0434444,0.0295992,0.0356119,0.0292637,0.0541704,0.0104459,0.0141914,0.0440893,0,0.0237763,0.0432939,0.029345,0,0,0.0145815,0,0,0.0199229,0.0485252,0.0349324,0.0189244,0.0254572,0.0408144,0.0411446,0.0413009,0.0661549,0.0730409,0.052054,0.0708255,0.0501246,0.054064,0.0801893,0.0100783,0.0304087,0.0106603,0.00818985,0.0419338,0.0718011,0,0,0,0,0,0,0,0,0,0,0
235,0.0351948,0.034674,0,0,0,0,0,0.0441216,0,0.0341741,0.0372921,0,0,0.0230962,0,0,0.0513948,0.0431018,0.0357437,0.0211053,0.0314116,0.042817,0.0251496,0.0363999,0.0483568,0.0461734,0.0256342,0.0435649,0.0432477,0.0294939,0.0354143,0.0285096,0.0542081,0.0110381,0.0143705,0.0439571,0,0.0235455,0.0429554,0.02944,0,0,0.0147232,0,0,0.0194116,0.049308,0.0347769,0.018146,0.0256215,0.0416844,0.0409483,0.0411821,0.0657377,0.0729956,0.0522912,0.0707161,0.0501282,0.0540728,0.0797318,0.00993172,0.0306409,0.0110355,0.00849686,0.0417945,0.0722206,0,0,0,0,0,0,0,0,0,0,0
236,0.0355264,0.0340742,0,0,0,0,0,0.0439536,0,0.0343913,0.0367404,0,0,0.0234187,0,0,0.051345,0.0435252,0.0353716,0.0211055,0.0318305,0.0427722,0.0252742,0.0372426,0.0489887,0.0459438,0.0252162,0.0432656,0.0429218,0.0292523,0.0349646,0.0285899,0.0539252,0.0109037,0.0144317,0.0432805,0,0.0230328,0.0428176,0.0298124,0,0,0.014826,0,0,0.0197515,0.0490762,0.0338841,0.0187927,0.0255048,0.0416205,0.041148,0.0417633,0.0663045,0.0732221,0.0522602,0.0704978,0.0499269,0.0540886,0.0795031,0.00966667,0.0304375,0.0106013,0.00838358,0.0413607,0.0722514,0,0,0,0,0,0,0,0,0,0,0
237,0.0355477,0.03396,0,0,0,0,0,0.0439456,0,0.0340633,0.0365119,0,0,0.0233948,0,0,0.0512958,0.0439786,0.0350644,0.0208612,0.0315044,0.0431201,0.0255214,0.0373083,0.0493013,0.0460053,0.0254231,0.043186,0.0427974,0.0291864,0.0350648,0.0285331,0.0538924,0.0109108,0.0143351,0.0429394,0,0.0228468,0.0427902,0.0298173,0,0,0.014902,0,0,0.0196484,0.0491146,0.0334514,0.0186761,0.025324,0.0418116,0.041202,0.0418373,0.0664151,0.0732597,0.0522179,0.0703666,0.0496913,0.0539426,0.0792116,0.00942869,0.0303079,0.0106019,0.00860395,0.0411944,0.0724813,0,0,0,0,0,0,0,0,0,0,0
238,0.0356836,0.0339247,0,0,0,0,0,0.0442231,0,0.0340071,0.0366093,0,0,0.023488,0,0,0.0512156,0.0442511,0.0350616,0.0207248,0.0311111,0.0432103,0.0255933,0.0374007,0.0495804,0.0459725,0.0252334,0.0429707,0.0425113,0.0288827,0.0348536,0.0281224,0.0537846,0.0109841,0.0143143,0.0424939,0,0.0224479,0.0425776,0.0299358,0,0,0.0149012,0,0,0.0197637,0.0492684,0.0329232,0.0187236,0.0254064,0.041946,0.0412035,0.0421809,0.0665526,0.0733117,0.0523837,0.0701777,0.0495726,0.0536727,0.0782118,0.009494,0.030364,0.0105465,0.00857512,0.0411642,0.0725746,0,0,0,0,0,0,0,0,0,0,0
239,0.0356046,0.0337659,0,0,0,0,0,0.0442815,0,0.0334753,0.0366497,0,0,0.023469,0,0,0.0512036,0.0447063,0.0346055,0.0204103,0.0308665,0.0436337,0.025925,0.0375965,0.0495526,0.0460906,0.0255337,0.0428943,0.0426669,0.0289694,0.0350972,0.0280453,0.0538366,0.0109911,0.0142352,0.0421648,0,0.0222894,0.0427004,0.0298863,0,0,0.0149818,0,0,0.0196047,0.0491289,0.0323246,0.0184575,0.0251654,0.0421888,0.0412703,0.0420468,0.0665487,0.0733225,0.0523257,0.0699443,0.0492748,0.053524,0.0781338,0.00918299,0.0301628,0.0105727,0.00895827,0.0409592,0.0728769,0,0,0,0,0,0,0,0,0,0,0
240,0.0356495,0.0336797,0,0,0,0,0,0.0445643,0,0.033296,0.0364296,0,0,0.0236142,0,0,0.0510709,0.0448372,0.0344435,0.0201457,0.0304862,0.0437861,0.0260121,0.0375976,0.049719,0.0460925,0.0254368,0.0427101,0.0426933,0.0289161,0.0350586,0.0276473,0.0537802,0.0110483,0.0141772,0.0418241,0,0.0220113,0.0426821,0.0299871,0,0,0.0149881,0,0,0.0196438,0.0491899,0.0318624,0.0183664,0.0252152,0.0424437,0.0412631,0.041952,0.0665561,0.0734464,0.0525499,0.0696325,0.0490409,0.0534231,0.0786935,0.00927413,0.0301302,0.0105376,0.00911121,0.0408682,0.0730228,0,0,0,0,0,0,0,0,0,0,0
241,0.035877,0.0332711,0,0,0,0,0,0.0455835,0,0.0338481,0.0362995,0,0,0.0241371,0,0,0.0505876,0.0447692,0.0346775,0.0194954,0.029901,0.0442658,0.0258659,0.037327,0.0500549,0.0461821,0.0251766,0.0422598,0.0425324,0.028479,0.0345243,0.0261556,0.0538999,0.0113364,0.0142363,0.048519,0,0.0268321,0.0425795,0.0302928,0,0,0.0151497,0,0,0.0193691,0.0490131,0.0366606,0.0183537,0.0251595,0.0432276,0.0411402,0.042729,0.0676592,0.0741467,0.0530006,0.0668996,0.0461992,0.050045,0.0765498,0.012046,0.0301501,0.0107075,0.00945147,0.0404222,0.0732222,0,0,0,0,0,0,0,0,0,0,0
242,0.0359589,0.0332376,0,0,0,0,0,0.0454263,0,0.0337026,0.0360652,0,0,0.0242685,0,0,0.0505009,0.0450521,0.0345076,0.0192782,0.0295817,0.0443246,0.0260258,0.0372518,0.0504466,0.0462528,0.0249912,0.042081,0.0424109,0.0283053,0.0342544,0.0261808,0.0538995,0.0112455,0.0141332,0.0463623,0,0.0252269,0.0425289,0.0303516,0,0,0.0150976,0,0,0.0194211,0.0490902,0.0340768,0.0183511,0.024892,0.0434407,0.041194,0.0425694,0.0675362,0.0741173,0.0530189,0.0673869,0.0463026,0.050888,0.0771846,0.0104254,0.0301237,0.0105929,0.00970984,0.0403751,0.0733461,0,0,0,0,0,0,0,0,0,0,0
243,0.036017,0.0331741,0,0,0,0,0,0.0451903,0,0.0336039,0.0360661,0,0,0.0239917,0,0,0.0506637,0.0453274,0.0344407,0.0190867,0.0292567,0.0443432,0.0258529,0.0372279,0.0504603,0.0463803,0.0248373,0.04181,0.0421155,0.0281047,0.0338856,0.0263074,0.0539193,0.0113591,0.0142299,0.0446609,0,0.0241315,0.0426118,0.0304426,0,0,0.0151378,0,0,0.0194203,0.0492231,0.0322709,0.018324,0.0247226,0.0436042,0.0412836,0.0424811,0.0673994,0.0741186,0.0531311,0.0675473,0.0463263,0.0514994,0.0777201,0.0099289,0.030074,0.0107273,0.00935651,0.0403517,0.0734329,0,0,0,0,0,0,0,0,0,0,0
244,0.0360993,0.033093,0,0,0,0,0,0.0449128,0,0.0334445,0.0360932,0,0,0.0238509,0,0,0.0506781,0.0456216,0.0342967,0.0188425,0.0289233,0.0444336,0.025821,0.0372001,0.0505316,0.0465187,0.0247216,0.0415339,0.0418803,0.0279271,0.0335324,0.0265007,0.0538948,0.0113689,0.0142913,0.043004,0,0.0231365,0.0426593,0.0305449,0,0,0.0151916,0,0,0.0193596,0.049253,0.0301506,0.0183056,0.0245049,0.0437968,0.0413401,0.0423692,0.0672401,0.0741007,0.0531703,0.0679108,0.0464275,0.0521775,0.0786629,0.0104449,0.0300277,0.01074,0.00919969,0.0403542,0.0735499,0,0,0,0,0,0,0,0,0,0,0
245,0.0361938,0.0330479,0,0,0,0,0,0.0446406,0,0.0331698,0.0360717,0,0,0.0237672,0,0,0.050661,0.0459254,0.0340197,0.0185606,0.0284352,0.0445924,0.0258125,0.0372089,0.0508912,0.046726,0.0246835,0.0412683,0.0418174,0.027677,0.0332044,0.0266918,0.0538641,0.0113542,0.0143547,0.0429554,0,0.0229977,0.0426873,0.0306539,0,0,0.0152432,0,0,0.0192853,0.049158,0.0299752,0.0183015,0.0241074,0.0439822,0.0413374,0.0421572,0.0671624,0.0741083,0.0531637,0.0679506,0.0464565,0.0522322,0.0784588,0.0103869,0.0300143,0.0107355,0.0090149,0.0403658,0.0737152,0,0,0,0,0,0,0,0,0,0,0
246,0.0362599,0.0330012,0,0,0,0,0,0.0442596,0,0.0329182,0.0356992,0,0,0.0237048,0,0,0.0506649,0.0461745,0.0340023,0.0182294,0.0278858,0.0447591,0.0257921,0.0372908,0.0514124,0.0469972,0.0246427,0.041045,0.0420835,0.0273919,0.0328811,0.0270973,0.0537815,0.0113266,0.0143874,0.0430848,0,0.0229102,0.0426918,0.0307132,0,0,0.0153111,0,0,0.0192385,0.0490667,0.0297399,0.0183356,0.0235947,0.0441984,0.0414064,0.0418597,0.0672891,0.0740626,0.0531317,0.0679911,0.0465173,0.0523531,0.0783787,0.0104144,0.0299659,0.0106755,0.00888621,0.0403173,0.0738696,0,0,0,0,0,0,0,0,0,0,0
