Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
785,0.0354654,0.0323171,0,0,0,0,0,0,0.0416124,0,0.0331414,0.0383077,0,0,0.0210119,0,0,0.0515779,0.0451547,0.0389426,0.0260361,0.0287677,0.0398506,0.0240949,0.0349652,0.0495375,0.0482282,0.0271625,0.0450463,0.0461876,0.0297493,0.0367647,0.0346582,0.0550436,0.00896283,0.0127299,0.0489697,0,0.0258524,0.0452232,0.0295676,0,0,0.0145625,0,0,0.0205242,0.0479961,0.0389633,0.0188236,0.0260107,0.0374403,0.0426307,0.0393329,0.0660077,0.0758263,0.0537349,0.073774,0.0532769,0.0557558,0.079781,0.0140868,0.030521,0.0103791,0.0117571,0.0385298,0.070288,0,0,0,0,0,0,0,0,0
786,0.035357,0.0323297,0,0,0,0,0,0,0.0415116,0,0.0331926,0.0382019,0,0,0.0208832,0,0,0.0515696,0.0453375,0.038989,0.0259688,0.0288491,0.0400544,0.024177,0.0351357,0.0497212,0.0480947,0.0270799,0.0449242,0.0459897,0.0296804,0.0366632,0.0348378,0.0548229,0.00900086,0.0129185,0.0492105,0,0.0259932,0.0452263,0.0295208,0,0,0.0145912,0,0,0.0205242,0.0479562,0.0391938,0.0190052,0.0260125,0.0375868,0.0428329,0.039454,0.0661203,0.0759829,0.0538357,0.0737583,0.053247,0.0557044,0.0800333,0.0142557,0.0304688,0.0103024,0.0119189,0.0385896,0.070122,0,0,0,0,0,0,0,0,0
787,0.0352803,0.0323457,0,0,0,0,0,0,0.0414367,0,0.0331689,0.0381378,0,0,0.020808,0,0,0.0515844,0.0454713,0.0390263,0.0259417,0.0289287,0.0402757,0.0242858,0.0352841,0.0499751,0.0480127,0.0270619,0.044918,0.0456572,0.029693,0.0366009,0.0350974,0.0546936,0.00903079,0.0130356,0.0493718,0,0.0260508,0.0451285,0.029555,0,0,0.0146635,0,0,0.0204726,0.047955,0.0392883,0.0188905,0.026138,0.0376639,0.0430375,0.0393673,0.0661066,0.076072,0.0540752,0.0738886,0.0533563,0.0558023,0.0807258,0.0143794,0.0304184,0.0102273,0.0121011,0.0386293,0.0699691,0,0,0,0,0,0,0,0,0
788,0.0352067,0.0323873,0,0,0,0,0,0,0.0411778,0,0.0333159,0.0382022,0,0,0.0207478,0,0,0.0515797,0.0454592,0.0391163,0.0258137,0.0289345,0.0404668,0.0243387,0.0353045,0.0499442,0.0480561,0.0271222,0.0448885,0.0453071,0.0297291,0.0365979,0.0351903,0.0546957,0.00904985,0.0131172,0.0494557,0,0.0260437,0.0450353,0.0296536,0,0,0.0146602,0,0,0.0205192,0.04788,0.0392812,0.0188915,0.0262162,0.0377016,0.0432089,0.0392623,0.0660412,0.0760573,0.0542236,0.074103,0.0535309,0.0559577,0.0806288,0.0144262,0.0303953,0.0101491,0.01226,0.0386508,0.0698522,0,0,0,0,0,0,0,0,0
789,0.0351514,0.0324118,0,0,0,0,0,0,0.0410139,0,0.0334097,0.0382964,0,0,0.0207182,0,0,0.0515507,0.0454139,0.0392922,0.0257447,0.028878,0.0405824,0.0243099,0.0352621,0.0498642,0.0480835,0.0272241,0.0447985,0.045475,0.0296976,0.0366112,0.0352209,0.0547188,0.00908755,0.0131692,0.0495924,0,0.0260469,0.0449651,0.0298039,0,0,0.0147369,0,0,0.0206337,0.0477644,0.0392352,0.0189686,0.0261477,0.0376948,0.0433121,0.0392673,0.0660116,0.0760005,0.0541763,0.0742455,0.0536313,0.0560443,0.0807643,0.014394,0.0303438,0.0101027,0.0124109,0.0386755,0.0696915,0,0,0,0,0,0,0,0,0
790,0.0351129,0.0324001,0,0,0,0,0,0,0.040981,0,0.0334643,0.0386145,0,0,0.0207391,0,0,0.0515872,0.0456197,0.0395469,0.0257616,0.0288246,0.0405637,0.0241992,0.0351271,0.0499675,0.0480743,0.0272819,0.0446995,0.0456076,0.0295316,0.0365347,0.0353478,0.0548099,0.00903138,0.0131414,0.0497046,0,0.0260685,0.0449411,0.0295943,0,0,0.0147552,0,0,0.0207407,0.0476103,0.0392172,0.019056,0.0260968,0.0376275,0.0433867,0.0392897,0.0660177,0.0758694,0.0539681,0.0742528,0.0536189,0.0560492,0.0802257,0.0143681,0.0303185,0.0100727,0.0124903,0.038729,0.0695321,0,0,0,0,0,0,0,0,0
791,0.0351537,0.0322866,0,0,0,0,0,0,0.0408024,0,0.0336414,0.0390859,0,0,0.0209203,0,0,0.0515144,0.0457717,0.0397484,0.0256392,0.0288566,0.0405778,0.024145,0.0348593,0.0501211,0.0480836,0.0274733,0.04471,0.0456642,0.0295378,0.0366012,0.0356124,0.0549285,0.00900394,0.0130712,0.0496204,0,0.025959,0.0449396,0.029497,0,0,0.0148576,0,0,0.0205584,0.0474769,0.0390568,0.0190566,0.0261961,0.0376234,0.0435015,0.0391732,0.0659825,0.0758217,0.0538909,0.0742751,0.0536438,0.0561447,0.0799327,0.014178,0.0302479,0.010177,0.0122905,0.038676,0.0695405,0,0,0,0,0,0,0,0,0
792,0.0352306,0.032248,0,0,0,0,0,0,0.0408638,0,0.0337764,0.0392628,0,0,0.0210085,0,0,0.0515133,0.0458029,0.0399289,0.0255871,0.0288338,0.0405092,0.0240054,0.034784,0.0502207,0.0481418,0.0275937,0.0446698,0.04566,0.0294638,0.0365519,0.0357958,0.0550311,0.00892028,0.012965,0.0495603,0,0.0259523,0.0448917,0.0296073,0,0,0.0146961,0,0,0.0206982,0.0473964,0.0389768,0.019119,0.0263031,0.0376146,0.0434816,0.0391193,0.0659958,0.0758775,0.0538685,0.0741593,0.0535761,0.0561112,0.0798567,0.0140544,0.0302771,0.0102124,0.012327,0.0387339,0.0695946,0,0,0,0,0,0,0,0,0
793,0.0352941,0.0322399,0,0,0,0,0,0,0.0410494,0,0.0336954,0.0391045,0,0,0.021039,0,0,0.0515031,0.0457592,0.0400419,0.0256329,0.0288356,0.0404904,0.0238987,0.0347456,0.0501834,0.0482185,0.0277657,0.0446729,0.0456074,0.0293995,0.0365207,0.0359617,0.0550581,0.00893149,0.0128121,0.0494686,0,0.025892,0.044807,0.0299791,0,0,0.0144983,0,0,0.0206742,0.047417,0.0387612,0.0190691,0.0263048,0.0376158,0.043421,0.0391147,0.0659948,0.0759817,0.0537751,0.0740094,0.0535015,0.0560595,0.0799679,0.0138073,0.0303124,0.0102074,0.0123344,0.0387791,0.0697216,0,0,0,0,0,0,0,0,0
794,0.0353483,0.0321512,0,0,0,0,0,0,0.0409904,0,0.0336863,0.0390582,0,0,0.0211073,0,0,0.0514554,0.0457386,0.0400826,0.025567,0.0289082,0.0405428,0.0238034,0.0346796,0.0500286,0.048304,0.0279882,0.0447005,0.0455026,0.0294174,0.0365523,0.0359984,0.0550106,0.00902695,0.0126833,0.0492558,0,0.0256964,0.0446777,0.0301335,0,0,0.0144972,0,0,0.020621,0.0474808,0.0383502,0.0188906,0.0262825,0.0376901,0.0434157,0.0391177,0.0659766,0.0759756,0.0536448,0.0738981,0.0534708,0.0560625,0.0801135,0.0134105,0.0303828,0.0102202,0.0123648,0.0387132,0.0698283,0,0,0,0,0,0,0,0,0
795,0.0354034,0.03202,0,0,0,0,0,0,0.0407637,0,0.0337702,0.0391452,0,0,0.0212102,0,0,0.0514046,0.045792,0.0400907,0.0254812,0.028947,0.0405837,0.0236876,0.0346534,0.04994,0.0483028,0.0281234,0.0446644,0.0454927,0.029388,0.036564,0.0359331,0.0550254,0.0090719,0.0126343,0.0490882,0,0.0254906,0.0445847,0.0301742,0,0,0.0145845,0,0,0.0206136,0.0475424,0.0379484,0.0187145,0.026229,0.0377828,0.0433362,0.0391661,0.0659531,0.0759654,0.0535801,0.0738614,0.0533903,0.056049,0.0804171,0.0130293,0.030493,0.0103077,0.0123839,0.0386231,0.0699487,0,0,0,0,0,0,0,0,0
796,0.0354411,0.0319803,0,0,0,0,0,0,0.0407524,0,0.0339128,0.0391787,0,0,0.0212788,0,0,0.0513994,0.0458304,0.0400804,0.0255537,0.0289648,0.0405584,0.0235795,0.0347323,0.0498392,0.0481924,0.0281463,0.0446106,0.0454377,0.0293018,0.0364447,0.035822,0.0551245,0.00907209,0.0125476,0.0490931,0,0.0253446,0.0445384,0.0302879,0,0,0.0145437,0,0,0.0205456,0.047567,0.0376533,0.0186371,0.0261072,0.0378346,0.0431572,0.0392966,0.066023,0.0760137,0.0535614,0.0737366,0.0532078,0.0559399,0.0806997,0.01276,0.0306154,0.010437,0.0122725,0.0386349,0.0701416,0,0,0,0,0,0,0,0,0
797,0.0355546,0.0318579,0,0,0,0,0,0,0.0406904,0,0.034037,0.0391051,0,0,0.0213548,0,0,0.051307,0.0457049,0.0399113,0.0254804,0.0290987,0.0405922,0.0235269,0.0347782,0.0496936,0.0480719,0.028243,0.0446305,0.0451459,0.029293,0.0363723,0.0357595,0.0551627,0.0091274,0.0124934,0.0488283,0,0.0250516,0.0444661,0.0305006,0,0,0.0145189,0,0,0.0203666,0.0476933,0.037212,0.0184696,0.0260267,0.0379685,0.0429956,0.0393745,0.0660254,0.0760809,0.0535506,0.0735912,0.0530736,0.0559521,0.0802575,0.0123351,0.0306644,0.010538,0.0121648,0.0385874,0.0704029,0,0,0,0,0,0,0,0,0
798,0.0356871,0.0316969,0,0,0,0,0,0,0.0405705,0,0.0339643,0.0390657,0,0,0.0214351,0,0,0.0512027,0.0454675,0.0396959,0.0252476,0.0292861,0.0406517,0.0235009,0.0348088,0.0496508,0.0479731,0.0282483,0.044609,0.0446583,0.0292736,0.036278,0.0357136,0.0551175,0.00921476,0.0124939,0.0484345,0,0.0248125,0.0444103,0.0306171,0,0,0.0145111,0,0,0.0201789,0.0478929,0.0368253,0.0182903,0.0259369,0.0381688,0.0428782,0.0394602,0.0660384,0.0762018,0.0535825,0.0735369,0.0529242,0.0559651,0.0803992,0.0119112,0.0306861,0.0106288,0.012074,0.0384624,0.0706902,0,0,0,0,0,0,0,0,0
799,0.0357993,0.03165,0,0,0,0,0,0,0.0405377,0,0.0339747,0.0390497,0,0,0.0214455,0,0,0.0511661,0.045525,0.0395815,0.0251016,0.029421,0.0406377,0.0234547,0.0349697,0.0498574,0.0478404,0.0280735,0.0444326,0.0445558,0.0291052,0.0360401,0.0355916,0.0551148,0.00926982,0.0124897,0.0481509,0,0.024817,0.0444288,0.0305582,0,0,0.0144249,0,0,0.0201079,0.0480369,0.0366835,0.0182766,0.0257609,0.0382992,0.0427526,0.0396803,0.0660979,0.0761906,0.0536179,0.0734689,0.052687,0.0558819,0.0808814,0.0117518,0.0307863,0.0107569,0.0118935,0.0384255,0.0709091,0,0,0,0,0,0,0,0,0
800,0.0359697,0.0315113,0,0,0,0,0,0,0.0404089,0,0.0340856,0.0389418,0,0,0.0215123,0,0,0.0510438,0.0455526,0.0393168,0.0249285,0.0295379,0.0406877,0.0234647,0.0351522,0.0496464,0.0477144,0.0280129,0.0443031,0.0448001,0.0289663,0.035889,0.0353605,0.055138,0.00937956,0.0126034,0.0477501,0,0.0245983,0.044399,0.0306538,0,0,0.0144769,0,0,0.0200829,0.0481913,0.0363228,0.0181101,0.0257289,0.0384854,0.0426179,0.0397712,0.0660911,0.0761336,0.0536561,0.073518,0.0526276,0.0559372,0.0801325,0.0113726,0.0307894,0.0108853,0.0118028,0.0382868,0.0711074,0,0,0,0,0,0,0,0,0
801,0.036061,0.0314368,0,0,0,0,0,0,0.0402871,0,0.0342332,0.0387946,0,0,0.0215578,0,0,0.0509712,0.0455322,0.0390299,0.0247928,0.0297455,0.0406795,0.0235066,0.0354018,0.0495024,0.0475628,0.0279451,0.0441305,0.0447514,0.0287358,0.0356527,0.0351233,0.0552205,0.00944757,0.0126419,0.0475531,0,0.0244589,0.0443639,0.0308069,0,0,0.0144893,0,0,0.0200953,0.0482932,0.0361087,0.0179917,0.0257115,0.0386272,0.0424875,0.0398626,0.0661472,0.0761294,0.0536049,0.0734747,0.0525292,0.0558613,0.0795296,0.0111825,0.030803,0.0109856,0.0116745,0.0382315,0.0712554,0,0,0,0,0,0,0,0,0
802,0.0361605,0.031331,0,0,0,0,0,0,0.0400034,0,0.0343616,0.0385963,0,0,0.0215757,0,0,0.0508946,0.0454783,0.0386669,0.0245615,0.0300165,0.0407174,0.0235628,0.0356122,0.0495021,0.0474323,0.0279512,0.0438923,0.0445264,0.0285348,0.0354441,0.0350039,0.0552615,0.00959041,0.0127683,0.0474059,0,0.0243806,0.0443165,0.0309128,0,0,0.0144621,0,0,0.0200906,0.0483956,0.0359709,0.0178599,0.0256749,0.0387717,0.0424425,0.039891,0.0662263,0.0761545,0.0536672,0.073533,0.0524731,0.0557807,0.079744,0.0110495,0.0307566,0.0110326,0.0116523,0.0381098,0.0715036,0,0,0,0,0,0,0,0,0
803,0.0363092,0.0312558,0,0,0,0,0,0,0.03974,0,0.0345257,0.0383626,0,0,0.0215967,0,0,0.0508204,0.0454444,0.0383585,0.0243422,0.0302644,0.0407399,0.0235709,0.0358605,0.0495604,0.0473051,0.0279182,0.0435881,0.0442228,0.0282911,0.035186,0.0349061,0.0552143,0.00974619,0.0128852,0.0473133,0,0.0243846,0.0442641,0.03094,0,0,0.0144274,0,0,0.020083,0.0485246,0.0359909,0.017808,0.0256622,0.0389248,0.0424674,0.0398641,0.0663325,0.0762009,0.0537843,0.0736523,0.0524232,0.0557049,0.0805529,0.011061,0.0307911,0.0110554,0.0116411,0.0379913,0.0717289,0,0,0,0,0,0,0,0,0
804,0.0365039,0.0312053,0,0,0,0,0,0,0.0394907,0,0.0347303,0.038151,0,0,0.02189,0,0,0.050594,0.0454865,0.0380448,0.0241472,0.0305327,0.0408199,0.0237984,0.0361821,0.0496157,0.0471181,0.027769,0.0433635,0.0438699,0.0280421,0.0349013,0.0348167,0.0552766,0.00985232,0.0127669,0.0472791,0,0.0243354,0.0441931,0.031,0,0,0.0144467,0,0,0.0199963,0.04863,0.0359231,0.0177272,0.0256709,0.0391121,0.0424999,0.0398131,0.0665507,0.0762288,0.0538382,0.0735609,0.0524055,0.0556997,0.0810193,0.0109679,0.0308666,0.0110815,0.011606,0.0378841,0.0719233,0,0,0,0,0,0,0,0,0
805,0.0365876,0.0311327,0,0,0,0,0,0,0.039272,0,0.0349724,0.0380264,0,0,0.0219634,0,0,0.0505356,0.0455023,0.0377785,0.0239755,0.0308589,0.040951,0.0238529,0.0365329,0.0497023,0.0469123,0.0275466,0.0432053,0.0436589,0.0278961,0.0346281,0.0347552,0.0552876,0.0099379,0.0129673,0.0473042,0,0.0242105,0.0441036,0.0311107,0,0,0.014492,0,0,0.0199045,0.0487184,0.0358087,0.0176633,0.0256907,0.0393725,0.0425175,0.039791,0.0668378,0.0762659,0.0538469,0.0734799,0.0523581,0.055689,0.0811031,0.0108326,0.0308321,0.0110498,0.0115646,0.0377355,0.0720072,0,0,0,0,0,0,0,0,0
806,0.0367773,0.0307984,0,0,0,0,0,0,0.0389917,0,0.0354542,0.0378106,0,0,0.0223338,0,0,0.0502658,0.0455361,0.037472,0.0238868,0.0312722,0.0408995,0.0238702,0.0370035,0.049812,0.0466491,0.0271245,0.0430443,0.0435006,0.0277991,0.0343526,0.0346635,0.0549592,0.0102882,0.0134858,0.0469563,0,0.0236938,0.0440182,0.0314093,0,0,0.0148638,0,0,0.0196587,0.0485728,0.0351865,0.0180421,0.0257894,0.0395292,0.0426238,0.0400582,0.0669625,0.0763855,0.0538971,0.0734187,0.0524202,0.0558117,0.0812535,0.0103632,0.0306204,0.0110076,0.0116931,0.0374375,0.0720509,0,0,0,0,0,0,0,0,0
807,0.0366893,0.0313463,0,0,0,0,0,0,0.039133,0,0.0355987,0.0379179,0,0,0.0220017,0,0,0.0503418,0.0451203,0.0373844,0.0234384,0.0316498,0.0414463,0.0238305,0.0371168,0.0496431,0.0464775,0.0269502,0.042796,0.0432683,0.0274018,0.0339394,0.034152,0.0549769,0.0102822,0.0133499,0.0472617,0,0.0240473,0.0437936,0.0311923,0,0,0.014561,0,0,0.0198774,0.0492344,0.0359747,0.0171157,0.0258292,0.0403056,0.0425484,0.0398821,0.0664576,0.0764407,0.0542235,0.0731935,0.0523211,0.0555563,0.0810971,0.0109099,0.0308335,0.0110306,0.0114208,0.037657,0.0723099,0,0,0,0,0,0,0,0,0
808,0.0367594,0.0310032,0,0,0,0,0,0,0.0388713,0,0.0355626,0.0372393,0,0,0.0221712,0,0,0.0502533,0.0455988,0.0367901,0.0234003,0.0321215,0.0417246,0.024029,0.0378665,0.050084,0.0463183,0.0267889,0.0426476,0.0430155,0.0272698,0.0337648,0.0344569,0.0548422,0.0102761,0.0135124,0.0469809,0,0.023784,0.0439305,0.0312246,0,0,0.0147849,0,0,0.0197389,0.0487605,0.0352446,0.01756,0.0255473,0.0403566,0.042766,0.0401453,0.0669124,0.0765581,0.0542063,0.0730126,0.0520813,0.0554942,0.0807946,0.0102215,0.0305309,0.0109356,0.0116572,0.0374009,0.0723792,0,0,0,0,0,0,0,0,0
809,0.0367529,0.031017,0,0,0,0,0,0,0.038927,0,0.0354178,0.0369551,0,0,0.0221147,0,0,0.0502979,0.0459711,0.036653,0.0232913,0.031869,0.0420691,0.0241031,0.0378885,0.0504193,0.0463157,0.0268203,0.042467,0.0429804,0.0272234,0.0336959,0.0343854,0.0547372,0.0102931,0.0135723,0.0467455,0,0.0236154,0.0438964,0.031221,0,0,0.0148339,0,0,0.0196577,0.048795,0.0349556,0.0175014,0.0254435,0.0407048,0.0428291,0.0402623,0.0670766,0.0766013,0.0544078,0.0728691,0.0518993,0.0553892,0.0805002,0.00992068,0.0304407,0.0108833,0.0117207,0.0373996,0.0724212,0,0,0,0,0,0,0,0,0
810,0.0367357,0.0310387,0,0,0,0,0,0,0.0390151,0,0.0352987,0.0367736,0,0,0.0220508,0,0,0.050353,0.0463234,0.0365367,0.0231528,0.0316068,0.0423725,0.0241354,0.0380137,0.0506177,0.0463614,0.0268554,0.042295,0.0428775,0.0271173,0.0335636,0.034246,0.0546741,0.010287,0.0136454,0.0464943,0,0.0234258,0.0438684,0.0312633,0,0,0.014907,0,0,0.0196473,0.0487809,0.0347128,0.0174605,0.0252984,0.0410903,0.0428954,0.0404717,0.0671875,0.0766182,0.0545465,0.0726735,0.051692,0.0553168,0.0803435,0.00955082,0.0303934,0.0107742,0.0118027,0.0374256,0.0724302,0,0,0,0,0,0,0,0,0
811,0.0368035,0.0309226,0,0,0,0,0,0,0.0389172,0,0.035254,0.0366707,0,0,0.0220926,0,0,0.0503299,0.046547,0.036296,0.0228563,0.0313244,0.0427602,0.024147,0.0380257,0.0507648,0.0463915,0.0269834,0.0420785,0.0427168,0.02708,0.0335595,0.0342545,0.0546395,0.0104199,0.0138081,0.0460218,0,0.0230693,0.0438028,0.0313917,0,0,0.0151155,0,0,0.0195325,0.048815,0.0342374,0.0172557,0.0251483,0.041529,0.0430351,0.0405757,0.0671568,0.0766846,0.0546293,0.0725394,0.0515649,0.0553581,0.0805364,0.00904821,0.0303077,0.0106825,0.0119863,0.0373457,0.0725803,0,0,0,0,0,0,0,0,0
812,0.0368242,0.0310016,0,0,0,0,0,0,0.0389112,0,0.0351705,0.0366197,0,0,0.0220053,0,0,0.0504004,0.0467918,0.03625,0.0227709,0.0310847,0.0430012,0.0241413,0.0381679,0.0511943,0.0463912,0.0270922,0.0419079,0.0425432,0.0268452,0.0333417,0.0343233,0.0546636,0.0104239,0.0137751,0.0457139,0,0.0228954,0.0436966,0.0313953,0,0,0.0151685,0,0,0.0196035,0.0487823,0.0339774,0.0171542,0.0249735,0.0417588,0.0431602,0.0407947,0.0672254,0.0768368,0.0546516,0.0722609,0.0513139,0.0552132,0.0806149,0.00889826,0.0302614,0.0106144,0.0120621,0.0374851,0.0725491,0,0,0,0,0,0,0,0,0
813,0.0368272,0.0309099,0,0,0,0,0,0,0.0388195,0,0.035022,0.0366611,0,0,0.0220674,0,0,0.0503656,0.0469102,0.0361374,0.0227209,0.0308283,0.0433205,0.0241071,0.0381491,0.051279,0.0465251,0.027419,0.0418628,0.0429567,0.0266466,0.0332323,0.0343544,0.054638,0.0105312,0.0138375,0.0452636,0,0.0225801,0.0435253,0.0315258,0,0,0.0153464,0,0,0.0195139,0.0488854,0.0334696,0.0169172,0.0248819,0.0420118,0.043313,0.0409425,0.0671308,0.0769426,0.0547303,0.0721338,0.0511975,0.0551853,0.0807135,0.00857658,0.0301435,0.0105949,0.0121861,0.0374682,0.0725827,0,0,0,0,0,0,0,0,0
814,0.0369371,0.0308529,0,0,0,0,0,0,0.0388032,0,0.034934,0.0366528,0,0,0.0221693,0,0,0.050309,0.0470534,0.036058,0.0225851,0.0305563,0.0436165,0.024028,0.0381506,0.0513902,0.0466333,0.0273712,0.0417596,0.0431802,0.0264861,0.0331419,0.0342774,0.05463,0.01063,0.0138634,0.044756,0,0.022255,0.0433662,0.0317132,0,0,0.0155062,0,0,0.0193681,0.0489656,0.0328389,0.0166882,0.024848,0.0422297,0.043476,0.0410395,0.0671045,0.0770218,0.0547725,0.0720464,0.0510926,0.0551995,0.0803682,0.00829746,0.0301543,0.0105747,0.0122248,0.0374393,0.0727121,0,0,0,0,0,0,0,0,0
815,0.0371736,0.0308246,0,0,0,0,0,0,0.0388315,0,0.034857,0.0365356,0,0,0.022239,0,0,0.050275,0.0472567,0.0358795,0.022307,0.0302546,0.0438853,0.0239826,0.038191,0.0514943,0.0467221,0.0267503,0.0416024,0.0431009,0.0264268,0.0330753,0.0341799,0.0546836,0.0106505,0.0138277,0.0444574,0,0.0219822,0.0432808,0.0317563,0,0,0.0156178,0,0,0.0192028,0.0489461,0.0322713,0.0165281,0.0247466,0.0424121,0.0435479,0.0411317,0.0672184,0.0770567,0.0547422,0.0718554,0.0509403,0.0551895,0.0803302,0.0080349,0.0301752,0.0105599,0.0122305,0.0374187,0.0728626,0,0,0,0,0,0,0,0,0
816,0.0372719,0.0307528,0,0,0,0,0,0,0.0387748,0,0.0347099,0.0363853,0,0,0.022322,0,0,0.0502099,0.0474343,0.0357132,0.0220289,0.0300096,0.0441629,0.023952,0.0382077,0.051569,0.0467989,0.0264748,0.0413655,0.0428548,0.0264069,0.0330307,0.0342162,0.0546822,0.010665,0.0138224,0.044122,0,0.0216918,0.043218,0.0317719,0,0,0.015739,0,0,0.019042,0.0489403,0.0317109,0.0164182,0.0245895,0.0426096,0.0435727,0.0411778,0.0674554,0.0770926,0.0547021,0.071658,0.0507459,0.0551736,0.0806573,0.00781625,0.0300858,0.0105517,0.0122703,0.0373631,0.0730135,0,0,0,0,0,0,0,0,0
817,0.0372869,0.0306803,0,0,0,0,0,0,0.0387213,0,0.0346516,0.0362154,0,0,0.0224389,0,0,0.0501125,0.0475481,0.0356546,0.0217862,0.0297732,0.044403,0.0238683,0.0381682,0.0519053,0.046825,0.0263572,0.0411991,0.0424747,0.0262526,0.0328743,0.0342927,0.0546891,0.0106811,0.013847,0.0436218,0,0.0211824,0.043098,0.0319256,0,0,0.015834,0,0,0.0189172,0.0490234,0.0311473,0.0163324,0.0245426,0.0428159,0.043613,0.0412708,0.0677063,0.0771866,0.0547725,0.0714579,0.0505614,0.0551338,0.08056,0.00772642,0.0300116,0.0105014,0.0122356,0.0373436,0.0731792,0,0,0,0,0,0,0,0,0
818,0.0372751,0.0306214,0,0,0,0,0,0,0.038634,0,0.034548,0.0359496,0,0,0.0225162,0,0,0.050042,0.0477192,0.0355247,0.0216127,0.0295153,0.0446273,0.023796,0.038191,0.0520501,0.046899,0.0263177,0.0410465,0.0421632,0.0259832,0.0327204,0.0343818,0.0546233,0.0107016,0.0137357,0.0431155,0,0.0206399,0.0430172,0.0320797,0,0,0.0159074,0,0,0.0187493,0.0490694,0.0305395,0.0162131,0.0245003,0.0430538,0.0436688,0.0413115,0.0676548,0.0772667,0.0548555,0.0711966,0.0502805,0.0550518,0.0804173,0.00771841,0.0300028,0.0104031,0.0122204,0.0373149,0.0732838,0,0,0,0,0,0,0,0,0
819,0.0373062,0.030598,0,0,0,0,0,0,0.0385695,0,0.0343978,0.0357471,0,0,0.0225311,0,0,0.0499933,0.0479451,0.0353995,0.0214113,0.0292244,0.0448803,0.0237742,0.0382495,0.0520882,0.0469764,0.0262892,0.0408562,0.0419915,0.025693,0.0325272,0.0344427,0.0546394,0.0107065,0.0135831,0.0427304,0,0.0202471,0.0430242,0.0321233,0,0,0.0159994,0,0,0.0186259,0.0490059,0.0298081,0.0161462,0.0244419,0.0433352,0.0437055,0.0412499,0.0677041,0.0773443,0.0548826,0.0708669,0.0499071,0.0549185,0.0804532,0.00790517,0.0300237,0.0104958,0.0122117,0.0372785,0.0734873,0,0,0,0,0,0,0,0,0
820,0.0376036,0.0303007,0,0,0,0,0,0,0.0375582,0,0.0340503,0.0358761,0,0,0.023078,0,0,0.0495463,0.0475117,0.0353672,0.0205007,0.0289647,0.0451706,0.023469,0.0376192,0.0516379,0.0470448,0.0262834,0.0409072,0.0418275,0.0258544,0.0326773,0.0359193,0.0546741,0.0110656,0.0137292,0.0483561,0,0.0243641,0.0429752,0.0325059,0,0,0.0161955,0,0,0.0184942,0.0486477,0.0326256,0.0164182,0.0241023,0.0440819,0.0437612,0.0423437,0.0691198,0.0780848,0.0552041,0.0685303,0.0471315,0.0521282,0.0786871,0.0101183,0.0301889,0.01075,0.0122015,0.036964,0.0737597,0,0,0,0,0,0,0,0,0
821,0.0377669,0.0303507,0,0,0,0,0,0,0.0372625,0,0.0340126,0.0359084,0,0,0.0231089,0,0,0.0495191,0.0475016,0.0353922,0.0202362,0.0287377,0.045345,0.0234682,0.037572,0.0517887,0.047197,0.0261215,0.0407091,0.0418474,0.0257192,0.0324518,0.0363248,0.0546879,0.0110385,0.0137015,0.045724,0,0.022545,0.0430212,0.0326102,0,0,0.0162496,0,0,0.0184359,0.048696,0.0294098,0.0163327,0.0238054,0.0443614,0.0438449,0.0422239,0.0690908,0.0780844,0.0552365,0.0690452,0.047306,0.0531288,0.0795471,0.00977652,0.0302313,0.0107321,0.0121119,0.0370107,0.0739645,0,0,0,0,0,0,0,0,0
822,0.0379464,0.0304124,0,0,0,0,0,0,0.036912,0,0.0339725,0.0359355,0,0,0.0232096,0,0,0.0495046,0.0474698,0.0354442,0.019931,0.0285387,0.0455224,0.0234329,0.0375074,0.052171,0.0473423,0.0259802,0.0405488,0.0418819,0.0256434,0.0321835,0.0368096,0.0546674,0.0109827,0.0136756,0.0443516,0,0.021667,0.0430692,0.0327202,0,0,0.0162441,0,0,0.0185331,0.0486953,0.0276836,0.0162472,0.0234275,0.0446032,0.0438895,0.0420583,0.0690677,0.0780561,0.0553276,0.0694064,0.0474199,0.0537506,0.0800677,0.010407,0.0301263,0.0106894,0.012126,0.0370818,0.0741132,0,0,0,0,0,0,0,0,0
