Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
70,0.00887665,0.00915695,0,0,0,0.0525407,0.015665,0.0206481,0.00519419,0,0,0,0.0141873,0,0.0191751,0.0073147,0.0375838,0.0160117,0.0209096,0.0183843,0,0,0.00224288,0.00903741,0.010316,0.00623297,0.0194965,0.0640244,0.0164905,0.0107046,0.00865671,0.0250368,0,0.0599111,0,0.00666088,0.00853506,0.0026744,0.0143461,0.00924237,0.00677825,0.00344852,0.00865663,0,0,0.0115761,0,0.0124376,0.00754655,0.0640396,0.0105596,0.0249693,0.00164312,0.00335126,0.00465685,0.00309526,0.0451241,0.00294993,0.00478567,0.00721813,0.0185824,0.0022139,0.00853425,0.016426,0.00648209,0.00857612,0.00622848,0.00872328,0.00942179,0,0,0,0
71,0.00989954,0.0101792,0,0,0,0.0530879,0.0157838,0.0224481,0.00483556,0,0,0,0.0120828,0,0.018931,0.0063378,0.0377096,0.0169146,0.0207854,0.0232425,0,0,0.00259068,0.00854218,0.0117414,0.0102739,0.0216909,0.0636867,0.0161076,0.00908578,0.00813099,0.0242634,0,0.059499,0,0.00577707,0.00829629,0.0025504,0.0160231,0.00933835,0.00626831,0.00411215,0.00840696,0,0,0.0131754,0,0.012308,0.00620514,0.0639636,0.0117383,0.0250034,0.00193487,0.00296093,0.00541234,0.00326767,0.0450348,0.00303349,0.00523584,0.00763376,0.0184038,0.00273758,0.00937882,0.0187003,0.0088545,0.0074481,0.00567796,0.00866016,0.0104152,0,0,0,0
72,0.00998494,0.0100738,0,0,0,0.0530167,0.0157317,0.0238657,0.00468039,0,0,0,0.0120405,0,0.0189449,0.0063456,0.0378923,0.018284,0.0206713,0.0272621,0,0,0.00291584,0.00809854,0.0134647,0.0150829,0.0235635,0.0632711,0.0158709,0.00765827,0.00752669,0.0235242,0,0.0584568,0,0.0059131,0.00832347,0.00245395,0.0177301,0.00945567,0.00590038,0.00456885,0.00861738,0,0,0.0125131,0,0.0121427,0.00596482,0.0639633,0.0126456,0.0249905,0.00221105,0.00289321,0.00587191,0.00339621,0.0450275,0.0031155,0.00567766,0.00802966,0.0182137,0.00311368,0.0100988,0.021232,0.00882101,0.007611,0.0053751,0.00836085,0.0102669,0,0,0,0
73,0.0100107,0.010019,0,0,0,0.0522011,0.0156425,0.0245581,0.00460079,0,0,0,0.0116086,0,0.0189733,0.00598206,0.0381805,0.0196098,0.0205705,0.0305384,0,0,0.00316712,0.00754085,0.0152309,0.0193645,0.0254152,0.0629172,0.0156193,0.00646783,0.00686391,0.0227798,0,0.0567552,0,0.0058404,0.00841522,0.00199445,0.019344,0.00953332,0.00569692,0.0049977,0.00879717,0,0,0.0118631,0,0.0120397,0.00575431,0.0639613,0.0138098,0.0249885,0.00253319,0.00292965,0.00638545,0.00353285,0.0450692,0.00316564,0.00603524,0.00858631,0.018077,0.00343643,0.0108781,0.0236031,0.00883522,0.00790872,0.00521085,0.00807283,0.009915,0,0,0,0
74,0.00997545,0.00999773,0,0,0,0.0505535,0.0155221,0.0252395,0.00463,0,0,0,0.0108883,0,0.018977,0.0054785,0.0384602,0.0209742,0.0205317,0.0331991,0,0,0.00343807,0.00704758,0.0170426,0.0231596,0.0271821,0.0624594,0.0153803,0.0056564,0.00614217,0.0220139,0,0.0543139,0,0.00568834,0.00852176,0.00145856,0.0208387,0.00949437,0.00557913,0.00538802,0.00902819,0,0,0.0114617,0,0.0119409,0.00571379,0.0639608,0.0149347,0.0249837,0.00291665,0.0031135,0.00700032,0.00377078,0.0451559,0.00326216,0.00644147,0.00926409,0.0179817,0.00384129,0.0118459,0.0258608,0.00894539,0.00829815,0.00512789,0.00779348,0.00949371,0,0,0,0
75,0.00997871,0.0100579,0,0,0,0.0482748,0.015315,0.0257571,0.00479886,0,0,0,0.0102675,0,0.0188736,0.00534261,0.0387159,0.022949,0.0204319,0.035502,0,0,0.00379234,0.00653674,0.0189343,0.0268398,0.0284302,0.061952,0.0152565,0.0052251,0.0054616,0.0213318,0,0.0511404,0,0.00562816,0.00858468,0.0012966,0.0220862,0.00945476,0.00529642,0.00565399,0.00918757,0,0,0.0110895,0,0.0119035,0.0057186,0.0639585,0.0159742,0.0249886,0.00337358,0.00345049,0.00769263,0.00402022,0.0451859,0.00341981,0.00685096,0.00991106,0.0178946,0.00429896,0.0127825,0.0277984,0.00905056,0.00868681,0.00504978,0.00758496,0.00913669,0,0,0,0
76,0.00987017,0.00999442,0,0,0,0.045287,0.0151198,0.0258952,0.00486437,0,0,0,0.0099694,0,0.0188752,0.00555688,0.0391416,0.0251821,0.0200754,0.0374388,0,0,0.00415825,0.00598341,0.020823,0.0302286,0.0295686,0.0613598,0.0151224,0.00540854,0.00493723,0.0205703,0,0.0469501,0,0.00574674,0.00870571,0.00119952,0.023125,0.00947575,0.00514129,0.00574541,0.00922174,0,0,0.0105718,0,0.0118868,0.00562225,0.0639345,0.01681,0.0249631,0.00381887,0.00375444,0.00814659,0.00413483,0.0450871,0.00353711,0.00724554,0.0104263,0.0177991,0.00460706,0.013546,0.0296061,0.00893545,0.0089572,0.00490375,0.0073428,0.00898121,0,0,0,0
77,0.00931233,0.00923783,0,0,0,0.0414969,0.0150842,0.025622,0.0050795,0,0,0,0.00977284,0,0.0189829,0.00552683,0.0396413,0.0268568,0.0199245,0.038625,0,0,0.00432981,0.00561196,0.0223064,0.0328252,0.0302811,0.0607741,0.0148265,0.00609572,0.00463758,0.0197292,0,0.0420622,0,0.00567055,0.0087943,0.00111899,0.0240439,0.00954208,0.00499167,0.00559518,0.00927796,0,0,0.0101823,0,0.0118114,0.00538896,0.0638783,0.0176958,0.0248762,0.00422003,0.00395387,0.00794947,0.00414944,0.0449819,0.00366108,0.0076934,0.010876,0.0177355,0.00487747,0.0142099,0.031169,0.00855782,0.00868705,0.00477544,0.00668502,0.00875426,0,0,0,0
78,0.00902499,0.00918605,0,0,0,0.0367191,0.0151015,0.0250358,0.00525966,0,0,0,0.0111058,0,0.0190843,0.00606043,0.0402367,0.0281163,0.0201238,0.0394243,0,0,0.00446149,0.00504343,0.0234599,0.0349593,0.0307085,0.0602009,0.0146008,0.00746187,0.00436759,0.0187749,0,0.0361137,0,0.00625259,0.00888726,0.00122687,0.025127,0.0096094,0.0048759,0.00584549,0.00924544,0,0,0.00853226,0,0.0117909,0.00494179,0.0638383,0.0185947,0.0249209,0.00451672,0.00428392,0.00790287,0.00424274,0.0449116,0.00378227,0.00819866,0.0114016,0.0176085,0.00518214,0.0149003,0.0326328,0.00746299,0.00956309,0.00469027,0.00664119,0.00876756,0,0,0,0
79,0.00941978,0.0101258,0,0,0,0.0310005,0.0154591,0.0237936,0.00537843,0,0,0,0.0080182,0,0.0187395,0.00434175,0.0407033,0.0291754,0.0203145,0.0397741,0,0,0.00464307,0.0047128,0.0243689,0.036662,0.0308287,0.0595629,0.0143131,0.00914564,0.00356534,0.0175866,0,0.0290239,0,0.00458527,0.00850332,0.00141931,0.0261798,0.00968152,0.00482711,0.00621936,0.00942157,0,0,0.0116372,0,0.011708,0.00481632,0.0637889,0.0195034,0.0249707,0.00483762,0.00462956,0.00892765,0.00435443,0.0448436,0.0040794,0.00850732,0.0119025,0.0175033,0.00551659,0.0155764,0.0341283,0.0102398,0.00798427,0.00423721,0.00734804,0.00945041,0,0,0,0
80,0.00922792,0.01002,0,0,0,0.0244815,0.0154845,0.0216955,0.00530543,0,0,0,0.0085193,0,0.0187876,0.0045427,0.0412038,0.0291134,0.0204986,0.0392,0,0,0.00483411,0.00442251,0.0246749,0.0374941,0.0302321,0.0587057,0.0137146,0.0109811,0.0026628,0.0162494,0,0.0214107,0,0.00484725,0.00854365,0.00159247,0.0273961,0.0098644,0.00478601,0.00633772,0.00922408,0,0,0.0112045,0,0.0116608,0.00434532,0.0637753,0.0202531,0.0248374,0.00518665,0.0045311,0.00882853,0.00447287,0.0447129,0.00450311,0.00877258,0.0121768,0.0174606,0.0056966,0.0161272,0.0359276,0.00986526,0.00776642,0.0039292,0.00730427,0.00961954,0,0,0,0
81,0.00895509,0.0098144,0,0,0,0.0174483,0.0154954,0.0191377,0.00539323,0,0,0,0.00914356,0,0.0188455,0.00482385,0.0417699,0.027989,0.0206532,0.0375567,0,0,0.00494903,0.00422088,0.0243084,0.0373321,0.0287112,0.0576674,0.0128753,0.0127814,0.00237787,0.0150225,0,0.0139049,0,0.00522875,0.00859583,0.00181067,0.0287881,0.0100709,0.00469777,0.00639657,0.00895032,0,0,0.0107558,0,0.011656,0.00381778,0.0637736,0.0208344,0.0246138,0.0055997,0.00402163,0.00864023,0.00475222,0.0445468,0.00482742,0.00908691,0.0124069,0.0174711,0.00579746,0.0166911,0.0377247,0.00945245,0.00767615,0.00368896,0.00713896,0.00975339,0,0,0,0
82,0.00863459,0.00963357,0,0,0,0.0102819,0.0154584,0.016254,0.00559659,0,0,0,0.00985637,0,0.0189127,0.00516403,0.0423407,0.0256089,0.0207451,0.0347534,0,0,0.00497836,0.00416534,0.0231711,0.0360515,0.0262013,0.0565228,0.0119477,0.0141368,0.00270974,0.014017,0,0.00766411,0,0.00580276,0.0086487,0.00208274,0.0302593,0.0102384,0.0045187,0.00639938,0.00870655,0,0,0.0102512,0,0.0116006,0.00324946,0.0637463,0.0211793,0.0243647,0.00602042,0.00389806,0.0084442,0.00506611,0.044326,0.00509642,0.0095766,0.0127688,0.0175193,0.00585747,0.017149,0.039289,0.00893643,0.0075925,0.00352122,0.00705503,0.00976383,0,0,0,0
83,0.00829652,0.00957719,0,0,0,0.00311972,0.0153822,0.0129451,0.00548809,0,0,0,0.0105323,0,0.0189156,0.0055057,0.0428233,0.0219378,0.0208232,0.0307031,0,0,0.00489988,0.00431629,0.0211888,0.033381,0.0226839,0.0551594,0.0109378,0.0152122,0.00347788,0.0131872,0,0.00673504,0,0.00614301,0.00868206,0.00231563,0.0313604,0.0103345,0.00409567,0.00632458,0.0085114,0,0,0.00966635,0,0.0114464,0.00257808,0.0636475,0.0211577,0.0239708,0.00646719,0.00396116,0.00829069,0.00542662,0.0440727,0.00548556,0.00997736,0.0129397,0.017629,0.00585232,0.0172998,0.0407668,0.00826238,0.00752434,0.00343738,0.00713959,0.00969302,0,0,0,0
84,0.00780084,0.00949455,0,0,0,0.00448457,0.0153829,0.0100781,0.00499936,0,0,0,0.0104778,0,0.0188918,0.00534269,0.0432423,0.0172163,0.0209505,0.0254652,0,0,0.00476579,0.00465369,0.0183226,0.029342,0.0182228,0.0538733,0.0097025,0.0156816,0.00444574,0.0126368,0,0.0117433,0,0.00614732,0.00869902,0.00219239,0.0324667,0.0104159,0.00349205,0.00618122,0.00826193,0,0,0.00937207,0,0.0112418,0.0020864,0.0633182,0.0205741,0.0235743,0.00694826,0.00404157,0.00813163,0.00581228,0.0437364,0.00599013,0.0102357,0.0128932,0.0178616,0.00581432,0.0171769,0.041944,0.00776721,0.00744728,0.00330318,0.00721541,0.00987281,0,0,0,0
85,0.0070929,0.00932633,0,0,0,0.010369,0.0153334,0.00902874,0.00439723,0,0,0,0.0116666,0,0.0190203,0.00578886,0.0434954,0.0124402,0.0209772,0.0189522,0,0,0.00440339,0.00512853,0.0144178,0.0237799,0.0129655,0.0526299,0.00818783,0.0154936,0.00550919,0.0124041,0,0.016357,0,0.00693911,0.00883857,0.00212829,0.033493,0.0105979,0.00296189,0.00603078,0.00782101,0,0,0.00860882,0,0.011254,0.00115452,0.0627834,0.0198788,0.0231889,0.00754022,0.00409232,0.0078536,0.00623526,0.0432566,0.00651642,0.0105401,0.0128449,0.0180318,0.00569413,0.016992,0.0427216,0.00662208,0.00807522,0.00321336,0.00729467,0.0105532,0,0,0,0
86,0.007035,0.00968057,0,0,0,0.0149675,0.0154874,0.0108183,0.00421038,0,0,0,0.0103409,0,0.0188518,0.00508972,0.0435298,0.0104684,0.0209672,0.0114086,0,0,0.0038218,0.00553263,0.00957689,0.0165969,0.00723128,0.0516494,0.00670508,0.0146185,0.00654093,0.0123218,0,0.0194672,0,0.00646364,0.00865513,0.00202733,0.0345347,0.0107029,0.00258882,0.00565712,0.00759511,0,0,0.0115061,0,0.0112385,0.00300855,0.0626196,0.0192795,0.0227796,0.00801606,0.00387324,0.00849551,0.00666098,0.0428786,0.00692103,0.0109433,0.0127539,0.018157,0.0054324,0.016854,0.0439082,0.00892083,0.00654542,0.00294403,0.00791654,0.0110958,0,0,0,0
87,0.00663393,0.00948414,0,0,0,0.0185911,0.0155829,0.0141994,0.00440549,0,0,0,0.0108487,0,0.01879,0.00522385,0.043553,0.013712,0.0210893,0.00426441,0,0,0.0033656,0.00594553,0.00471069,0.00894188,0.00272574,0.0510668,0.00588782,0.0135023,0.00749985,0.0126853,0,0.0214651,0,0.0069725,0.0085464,0.00209788,0.0354274,0.010826,0.00232633,0.00525686,0.00724109,0,0,0.0118378,0,0.011222,0.00296547,0.0627532,0.0189354,0.022393,0.00843132,0.00361658,0.00830713,0.00710924,0.0425662,0.00732629,0.0114545,0.0127236,0.0182935,0.00524159,0.0168282,0.0452457,0.00876574,0.00661037,0.00280922,0.00796453,0.0108496,0,0,0,0
88,0.00619472,0.00930384,0,0,0,0.021247,0.0157418,0.0178622,0.00485309,0,0,0,0.00992205,0,0.0186114,0.00462164,0.0436725,0.0194298,0.021327,0.00512419,0,0,0.00320071,0.0062733,0.00371019,0.00301169,0.00567242,0.0508623,0.00627814,0.012895,0.00849554,0.013476,0,0.0225403,0,0.006598,0.0083292,0.00201739,0.0364237,0.0109726,0.0020766,0.00495967,0.00697285,0,0,0.0114868,0,0.0112236,0.00238103,0.0629437,0.0189932,0.0220917,0.00881341,0.0033777,0.00798859,0.0075912,0.0422706,0.00774726,0.0120555,0.0127494,0.018482,0.00518747,0.0168711,0.0466373,0.00805474,0.00690426,0.00276276,0.00804362,0.0104887,0,0,0,0
89,0.00578718,0.00921054,0,0,0,0.0226228,0.0158511,0.0213679,0.0057404,0,0,0,0.00926788,0,0.0185622,0.00424945,0.0437951,0.0260692,0.0216918,0.0113465,0,0,0.00336799,0.0066604,0.0086173,0.00840267,0.0107897,0.051031,0.00759383,0.0130946,0.00966312,0.0145296,0,0.0226926,0,0.00639234,0.00825196,0.0018382,0.0377229,0.0110787,0.00175139,0.00481291,0.00671375,0,0,0.0121351,0,0.011191,0.00274934,0.0633323,0.0195569,0.0217847,0.00911042,0.00313689,0.00788504,0.00805114,0.0420802,0.0080408,0.0127836,0.0129105,0.0188404,0.00529578,0.0172612,0.0484075,0.00827754,0.00670036,0.00265219,0.00830488,0.0103779,0,0,0,0
90,0.00533118,0.0090701,0,0,0,0.0242054,0.0158996,0.0246539,0.00654078,0,0,0,0.00881168,0,0.0184769,0.00405092,0.0439352,0.032158,0.0220776,0.0164395,0,0,0.00331981,0.00715449,0.0141121,0.015402,0.0151499,0.0515662,0.0088449,0.0136468,0.0108797,0.0153873,0,0.0232032,0,0.00643914,0.00818824,0.00177731,0.0388987,0.0111496,0.00164964,0.00500359,0.00646696,0,0,0.0126511,0,0.0111579,0.00302205,0.0633678,0.0193535,0.0213445,0.00920944,0.00310358,0.00769719,0.00838023,0.0418373,0.00826275,0.0131364,0.0127333,0.0194119,0.00500621,0.017105,0.0497756,0.00843277,0.00654444,0.00257097,0.00845614,0.01021,0,0,0,0
91,0.00440518,0.00850826,0,0,0,0.0329516,0.0155458,0.0333157,0.0072067,0,0,0,0.0120586,0,0.0187263,0.00540932,0.0443119,0.0406431,0.0224374,0.019735,0,0,0.00309335,0.0079585,0.018582,0.0202985,0.0193958,0.0522508,0.0108904,0.0156338,0.015526,0.0145867,0,0.0345845,0,0.0083262,0.00853837,0.00167024,0.0398269,0.0112314,0.00132165,0.00520492,0.00584942,0,0,0.011945,0,0.0111237,0.00213473,0.0632299,0.01909,0.0208796,0.0092783,0.00326799,0.00672953,0.00871649,0.0416038,0.00850666,0.013486,0.0124942,0.0198913,0.00478342,0.0170006,0.0509768,0.00699474,0.00751144,0.00273128,0.00815415,0.0098534,0,0,0,0
92,0.00374449,0.00808681,0,0,0,0.0430661,0.0156965,0.0421262,0.00743384,0,0,0,0.0120329,0,0.0186888,0.00535004,0.044509,0.0503449,0.022578,0.0226248,0,0,0.00289531,0.00829533,0.0224309,0.0246462,0.0226675,0.0530614,0.0126906,0.0180358,0.0204196,0.0156963,0,0.0467699,0,0.00846208,0.00852587,0.00168671,0.0396713,0.0112868,0.00112747,0.00554887,0.00551448,0,0,0.0121512,0,0.0110729,0.00229842,0.0631743,0.0196437,0.0206112,0.00933884,0.00337101,0.00609473,0.00904,0.0413504,0.0086885,0.0138536,0.0126425,0.0198255,0.00505113,0.0174162,0.0514268,0.00685769,0.00806448,0.00269053,0.00786375,0.00950211,0,0,0,0
93,0.0031225,0.00758211,0,0,0,0.0506541,0.0158726,0.0484632,0.00741976,0,0,0,0.0119531,0,0.0187655,0.00517075,0.044599,0.0578793,0.0226142,0.0245527,0,0,0.00287485,0.00851384,0.025281,0.0278724,0.0244881,0.0536693,0.0136869,0.0198797,0.0237572,0.0169804,0,0.0557403,0,0.00855654,0.00855839,0.00155286,0.0389408,0.0113667,0.00140591,0.00584236,0.0051808,0,0,0.0123898,0,0.0110302,0.00259503,0.0631465,0.0205697,0.020449,0.00926773,0.00341013,0.00556155,0.00934601,0.0411976,0.00876362,0.0141297,0.0128332,0.0196087,0.00550174,0.018035,0.0514054,0.00681683,0.00866966,0.00259232,0.00746877,0.00905755,0,0,0,0
94,0.00315704,0.00787176,0,0,0,0.0537418,0.0160808,0.0504746,0.00710591,0,0,0,0.00907344,0,0.0186363,0.00359958,0.0447102,0.060991,0.0225704,0.0252178,0,0,0.00335024,0.00856534,0.0268933,0.029522,0.024998,0.0539019,0.0135084,0.0202653,0.0245965,0.0172769,0,0.0585012,0,0.00687358,0.00863665,0.000883781,0.0379862,0.0113228,0.00240205,0.00595148,0.00480235,0,0,0.0158484,0,0.0109406,0.00541895,0.0630665,0.0219165,0.0203599,0.00934629,0.00359498,0.00619124,0.00965782,0.0412436,0.00884177,0.0145796,0.0131951,0.0193475,0.00630571,0.0189442,0.0507568,0.0100262,0.00590007,0.00217687,0.00800862,0.00928775,0,0,0,0
95,0.00270328,0.00759005,0,0,0,0.0517507,0.0161922,0.048972,0.00661872,0,0,0,0.00851947,0,0.018778,0.00316493,0.0448825,0.060304,0.0224087,0.0247687,0,0,0.00344465,0.00899971,0.027426,0.029845,0.0244782,0.0536171,0.0130776,0.0197962,0.0237575,0.0169069,0,0.0572138,0,0.00669465,0.00859099,0.000936695,0.037052,0.0112604,0.00328361,0.00609839,0.00443617,0,0,0.0158975,0,0.0108866,0.00548123,0.0630056,0.0226283,0.0203002,0.00898691,0.00381891,0.00594418,0.00962918,0.0413077,0.00862935,0.0144624,0.0133491,0.0190827,0.00667301,0.0192851,0.0499808,0.00994658,0.00609452,0.00218317,0.0077894,0.00875278,0,0,0,0
96,0.00208852,0.00725322,0,0,0,0.0454625,0.0162257,0.0439254,0.00607473,0,0,0,0.00820321,0,0.0186674,0.00308768,0.0451287,0.0545226,0.0220978,0.0235566,0,0,0.0033846,0.00949929,0.0269508,0.0289697,0.0227154,0.0528191,0.0121343,0.0183085,0.0210547,0.0159315,0,0.0507342,0,0.00668813,0.00836301,0.00101047,0.0362165,0.0111546,0.00408026,0.0061701,0.00403806,0,0,0.0150849,0,0.010851,0.00469816,0.0629332,0.0230665,0.0202803,0.00846912,0.00375845,0.0056386,0.00937463,0.0414715,0.00828289,0.0140786,0.0133515,0.018772,0.00690646,0.0193903,0.0490972,0.00894096,0.00709667,0.00232313,0.00751548,0.00810449,0,0,0,0
97,0.0016158,0.00680127,0,0,0,0.0355638,0.0161865,0.0361678,0.00537065,0,0,0,0.00788311,0,0.0185231,0.00313426,0.0453245,0.0451877,0.0216758,0.0219675,0,0,0.00353026,0.00969236,0.0257985,0.0273946,0.0205107,0.0517335,0.0107423,0.016346,0.0169972,0.0150195,0,0.0401097,0,0.00672538,0.00826948,0.000958889,0.0349602,0.0111237,0.00490821,0.00612556,0.00370055,0,0,0.015043,0,0.0108438,0.00473775,0.0628389,0.023511,0.0203145,0.00787437,0.00356629,0.00542727,0.00904778,0.0417385,0.00787085,0.0135224,0.0132508,0.0184023,0.00717673,0.0193544,0.0482135,0.00889954,0.00754676,0.00237529,0.00706703,0.00757245,0,0,0,0
98,0.00131811,0.00602643,0,0,0,0.0248615,0.0162155,0.0274544,0.0045513,0,0,0,0.0079228,0,0.0186665,0.00317923,0.0454375,0.0360792,0.0212246,0.0201903,0,0,0.00375464,0.00952122,0.0241544,0.0254989,0.0179128,0.0505976,0.00905652,0.0143156,0.0126613,0.0150812,0,0.0276502,0,0.00654553,0.00839875,0.000861526,0.0335208,0.0111257,0.00580764,0.00596792,0.00335334,0,0,0.0151006,0,0.0108293,0.00484703,0.0627301,0.0237615,0.0203607,0.00720467,0.00344015,0.00499105,0.00861424,0.042037,0.00743834,0.0128102,0.0133167,0.0179238,0.00749102,0.0191662,0.0472852,0.00889704,0.00792956,0.00247893,0.00628622,0.00707769,0,0,0,0
99,0.00149406,0.00505339,0,0,0,0.0167268,0.0164011,0.0212996,0.00358557,0,0,0,0.00833391,0,0.0189487,0.00320276,0.0454307,0.0299536,0.0207019,0.0185473,0,0,0.00407982,0.00889084,0.0221475,0.0233944,0.0153623,0.0497409,0.00746727,0.0127044,0.00970903,0.0166172,0,0.0173655,0,0.00643477,0.00860666,0.000871887,0.0322176,0.0111604,0.00696205,0.00564892,0.00328021,0,0,0.0153696,0,0.0108505,0.00509531,0.0626198,0.0243075,0.0203029,0.00640705,0.00346586,0.00474214,0.00802623,0.0423616,0.00693195,0.011978,0.0133571,0.0174501,0.00792894,0.0189646,0.0465137,0.00921138,0.00796638,0.00250961,0.00520248,0.00662142,0,0,0,0
100,0.00161898,0.00390077,0,0,0,0.0130372,0.0164249,0.0189962,0.00289122,0,0,0,0.0107442,0,0.0193603,0.00422356,0.045615,0.0264924,0.0202828,0.0170219,0,0,0.00462786,0.00836403,0.0196786,0.0205483,0.013491,0.0489768,0.0061104,0.0117425,0.00895832,0.016844,0,0.0151038,0,0.00749552,0.00884624,0.000899659,0.0309407,0.0111712,0.00782174,0.00514155,0.0034786,0,0,0.0140513,0,0.0108359,0.00426986,0.0625565,0.0243103,0.0201908,0.00535452,0.00369046,0.00501544,0.00732056,0.0426328,0.0064797,0.0107355,0.0129467,0.0170442,0.00805983,0.0181638,0.0458939,0.00875286,0.00891922,0.00269374,0.00389362,0.00577148,0,0,0,0
101,0.00223923,0.00324254,0,0,0,0.010186,0.0167899,0.0161863,0.00253515,0,0,0,0.00794115,0,0.0189148,0.00298787,0.0456962,0.022938,0.0198005,0.0166025,0,0,0.00528694,0.00778444,0.0176815,0.0184237,0.0126046,0.0480546,0.0044506,0.0104413,0.00797928,0.0163936,0,0.0124341,0,0.00598581,0.00835787,0.00110122,0.0294979,0.0109616,0.00853378,0.00442062,0.00412739,0,0,0.014586,0,0.0107951,0.00493432,0.0624764,0.0237453,0.0200295,0.00406659,0.00401446,0.00658039,0.00652488,0.0429576,0.00606162,0.00915896,0.0122416,0.0167721,0.00795194,0.016895,0.0448378,0.0100857,0.0076657,0.00284092,0.00350298,0.00517085,0,0,0,0
102,0.00308748,0.00321454,0,0,0,0.00884146,0.0166948,0.0134456,0.00252919,0,0,0,0.009177,0,0.018807,0.00351252,0.0455301,0.0207645,0.019261,0.0164113,0,0,0.00583482,0.00786443,0.016117,0.0170158,0.0128006,0.0468303,0.00374099,0.00983693,0.00702553,0.0148136,0,0.00899545,0,0.00655197,0.00830256,0.00110916,0.0276209,0.0108085,0.00925502,0.00359968,0.00490892,0,0,0.0136348,0,0.0108944,0.00437966,0.0623482,0.022559,0.0198753,0.00284157,0.00428298,0.00827033,0.00570656,0.0434029,0.0058425,0.00736983,0.0110156,0.0167267,0.00762244,0.0150959,0.0432939,0.0101268,0.00777305,0.00305746,0.00404551,0.00442835,0,0,0,0
103,0.00400451,0.00413006,0,0,0,0.00943831,0.0166112,0.0123447,0.00279287,0,0,0,0.0102403,0,0.0188464,0.0040496,0.0453462,0.0211253,0.0189898,0.0150451,0,0,0.00617152,0.00815313,0.014719,0.0157961,0.0129969,0.0460866,0.0047374,0.0105945,0.00714488,0.0124786,0,0.00645489,0,0.007012,0.00837954,0.000920717,0.0256535,0.010621,0.00996222,0.00267467,0.00561031,0,0,0.0129607,0,0.0110224,0.00400553,0.062195,0.0205742,0.0198362,0.00226798,0.00439452,0.00993023,0.00501248,0.0440255,0.00589569,0.00572298,0.00906344,0.0168741,0.00694927,0.0123701,0.0415159,0.0100449,0.00784559,0.00335048,0.00537637,0.00379509,0,0,0,0
104,0.00467995,0.0046735,0,0,0,0.0101041,0.0164651,0.0128863,0.00305922,0,0,0,0.0126708,0,0.0188538,0.00534155,0.0455803,0.0219594,0.0191566,0.0125273,0,0,0.00603911,0.00877253,0.0132343,0.0142263,0.0125096,0.046109,0.00593275,0.0118437,0.00771535,0.010761,0,0.00460166,0,0.00849421,0.00845332,0.00105221,0.024381,0.0104366,0.0108157,0.00171516,0.00575455,0,0,0.0135881,0,0.0111649,0.00460112,0.0621411,0.0176417,0.0199464,0.00252987,0.00431475,0.0102573,0.00478194,0.0447463,0.00638523,0.00495248,0.00648255,0.017147,0.00588873,0.00856456,0.0397617,0.0100262,0.00783117,0.00352532,0.00610057,0.00432426,0,0,0,0
105,0.0054268,0.005746,0,0,0,0.0102976,0.0165067,0.0135459,0.00305953,0,0,0,0.01276,0,0.018542,0.00535057,0.0461486,0.022012,0.0196722,0.00968699,0,0,0.00593987,0.00870015,0.0109816,0.0111495,0.0108378,0.0465126,0.00653957,0.0128852,0.00783734,0.0099215,0,0.00377679,0,0.00857963,0.00824248,0.000931331,0.0234383,0.0102817,0.0119663,0.000345798,0.00621958,0,0,0.0133938,0,0.0112304,0.00477786,0.0620757,0.0146915,0.0201271,0.00302584,0.0042446,0.0112925,0.00513131,0.0454985,0.0072125,0.00551251,0.00411411,0.0173116,0.00464803,0.00431358,0.0381353,0.00976655,0.00808564,0.00367928,0.00706519,0.00448176,0,0,0,0
106,0.00594686,0.00660413,0,0,0,0.0104671,0.0164706,0.0136929,0.00285932,0,0,0,0.0126256,0,0.0184475,0.00544372,0.0465403,0.0214566,0.0199629,0.00670955,0,0,0.00609853,0.00817283,0.00743203,0.00643022,0.00825598,0.0468387,0.00655857,0.0134068,0.00750484,0.00971407,0,0.00399898,0,0.00839264,0.00817327,0.000970788,0.0227596,0.0101708,0.0135066,0.00153646,0.00653772,0,0,0.0129434,0,0.0111801,0.0048658,0.0618744,0.0124956,0.0203583,0.00340176,0.00418395,0.012035,0.00571394,0.0463162,0.00820634,0.00674345,0.0035831,0.0173727,0.00337615,0.00319826,0.0368033,0.00948144,0.00830282,0.00368112,0.00771764,0.00476472,0,0,0,0
