Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,
167,0.0160402,0.014496,0,0,0,0.0201785,0.0163082,0.0189236,0.00419629,0,0,0,0,0.00596798,0,0.0188019,0.00145505,0.0448875,0.0226434,0.0190411,0.00813918,0,0,0.00427007,0.0121917,0.0093862,0.0152949,0.00692378,0.051485,0,0.060801,0.0132479,0.0178696,0,0.0156943,0,0.00107528,0.00877213,0.00222927,0.0272171,0.0122828,0.00645015,0.00554934,0.0137151,0,0,0.0171216,0,0.0109564,0.00503684,0.0631508,0.0167382,0.0249231,0.00712608,0.00402368,0.0152658,0.00500497,0.0450194,0.00483748,0.0103616,0.0126519,0.0182166,0.00487446,0.0160147,0.0344168,0.0116783,0.00366791,0.0019243,0.0117468,0.0134267,0,0,0,0
168,0.0161245,0.0146159,0,0,0,0.0159234,0.0163692,0.0153617,0.00382197,0,0,0,0,0.0062464,0,0.0189013,0.0015571,0.0450237,0.0167308,0.0191093,0.00265403,0,0,0.00399922,0.0121797,0.00485362,0.00894647,0.00388646,0.0507956,0,0.0601654,0.0127833,0.0175048,0,0.0109313,0,0.000843633,0.00883154,0.00227133,0.0274278,0.0123626,0.00659273,0.00497087,0.0136849,0,0,0.0176718,0,0.0109755,0.0052711,0.0631623,0.016013,0.0244517,0.0073255,0.00372049,0.0153851,0.00522625,0.0447052,0.00510965,0.0105718,0.012429,0.0182609,0.00466627,0.0155311,0.0345936,0.0115041,0.0039489,0.00201474,0.0119997,0.0135252,0,0,0,0
169,0.0163273,0.0147678,0,0,0,0.0139891,0.0164754,0.0120513,0.00383097,0,0,0,0,0.00664491,0,0.0190069,0.00167753,0.0449924,0.0122764,0.0192905,0.00871004,0,0,0.00365021,0.0122257,0.00281557,0.00310593,0.00740438,0.0507209,0,0.0596493,0.0121821,0.0167293,0,0.008891,0,0.00093301,0.00888664,0.0023471,0.0275157,0.012406,0.0067875,0.00435831,0.0136273,0,0,0.018188,0,0.0109255,0.00546076,0.0632736,0.0152187,0.0239058,0.00753166,0.00335248,0.0155043,0.00553803,0.0443323,0.00545514,0.0107498,0.0121437,0.0183837,0.00437658,0.0150514,0.0347757,0.0111262,0.00415104,0.00215118,0.0123016,0.0136358,0,0,0,0
170,0.0164934,0.0147978,0,0,0,0.0151294,0.0166052,0.0106619,0.00459276,0,0,0,0,0.00714623,0,0.0190747,0.00180295,0.0449459,0.0130537,0.0196216,0.0176544,0,0,0.00336334,0.0121912,0.00846112,0.010626,0.0133777,0.051478,0,0.0583853,0.0114609,0.0155496,0,0.0102382,0,0.00107035,0.00892373,0.00240867,0.0276472,0.0125122,0.00667971,0.00371047,0.013439,0,0,0.0185577,0,0.0109314,0.00564645,0.0633882,0.0148196,0.0234237,0.00764696,0.00287541,0.0154168,0.00587148,0.0439504,0.00580069,0.0108691,0.0118197,0.0185906,0.00417567,0.0147323,0.0348258,0.0105308,0.00450598,0.0023018,0.0125096,0.0136436,0,0,0,0
171,0.0162907,0.0148242,0,0,0,0.013245,0.0167351,0.0127749,0.00577467,0,0,0,0,0.00783739,0,0.0191204,0.00203186,0.0451702,0.0168507,0.0201054,0.0248974,0,0,0.00305988,0.0122514,0.014633,0.018994,0.0188249,0.0523837,0,0.055068,0.0116137,0.0119956,0,0.0141022,0,0.0013088,0.00895417,0.00239241,0.0278395,0.0126684,0.00650365,0.00328263,0.0132265,0,0,0.0188067,0,0.010968,0.00578356,0.0634143,0.0144888,0.0229615,0.00775172,0.00255732,0.0151538,0.00623131,0.0434982,0.00621102,0.0110131,0.0112963,0.0188204,0.00401868,0.014429,0.0349614,0.0094816,0.00525216,0.00247193,0.0127189,0.0136396,0,0,0,0
172,0.0161377,0.0152682,0,0,0,0.0273177,0.0167248,0.0314257,0.00697799,0,0,0,0,0.00796473,0,0.0193087,0.0020915,0.0455841,0.034872,0.0207029,0.0284141,0,0,0.00287333,0.0115256,0.0199466,0.0240655,0.0229594,0.0535111,0,0.0504051,0.0207506,0.0108751,0,0.036395,0,0.00130573,0.00909186,0.00242402,0.028166,0.0126933,0.00571697,0.00316582,0.0133108,0,0,0.020328,0,0.0109171,0.0071019,0.063303,0.0144954,0.0224374,0.00795924,0.00245066,0.0159124,0.00672384,0.0431331,0.00670086,0.0115703,0.0112062,0.0190532,0.00421855,0.0146027,0.0357327,0.0106351,0.00388134,0.00261438,0.013506,0.0135792,0,0,0,0
173,0.0160738,0.0152863,0,0,0,0.0469466,0.0168607,0.0455786,0.00758984,0,0,0,0,0.00854659,0,0.0193834,0.00231457,0.045749,0.0540543,0.0210281,0.0312462,0,0,0.00266628,0.0114753,0.0254768,0.0293266,0.0265204,0.0550383,0,0.0480873,0.0307899,0.0174194,0,0.0575145,0,0.00168214,0.00917891,0.00243189,0.0284741,0.0127951,0.00529172,0.00350592,0.0132624,0,0,0.0209005,0,0.0108852,0.00743297,0.063281,0.0147661,0.0221094,0.00800782,0.00238856,0.0158201,0.00715684,0.042791,0.00701097,0.0121903,0.0111828,0.0191952,0.00433144,0.0147214,0.0363165,0.0104142,0.00402568,0.00277242,0.013704,0.013569,0,0,0,0
174,0.0160778,0.0153117,0,0,0,0.0575013,0.0170914,0,0.00792871,0,0,0,0,0.00914571,0,0.0194198,0.00255363,0.0457169,0.0642112,0.0213528,0.0317339,0,0,0.00239018,0.0113365,0.0297362,0.0324729,0.0282325,0.0564076,0,0.0474055,0.034006,0.0200079,0,0.0671641,0,0.00207234,0.00926566,0.00241894,0.0288576,0.0128562,0.00483345,0.00415201,0.0131923,0,0,0.0213835,0,0.0108607,0.00776552,0.0633419,0.0154481,0.0217786,0.00796751,0.00248429,0.0157149,0.00761287,0.0425116,0.0072753,0.0125608,0.0112168,0.0193436,0.00458141,0.0149774,0.0369493,0.0103445,0.00429727,0.00293322,0.0138804,0.0135407,0,0,0,0
175,0.0159898,0.0152083,0,0,0,0.0692031,0.0173065,0,0.00766533,0,0,0,0,0.00957851,0,0.0195294,0.0027506,0.0457691,0.075707,0.0211902,0.0332979,0,0,0.00229696,0.011084,0.0329406,0.0357174,0.0293463,0.0571751,0,0.0472093,0.0387126,0.0233862,0,0.0786678,0,0.00244173,0.0093009,0.00235085,0.0287809,0.0128858,0.00442871,0.00459237,0.0132141,0,0,0.0214462,0,0.0108767,0.00772525,0.0633039,0.0162692,0.0216379,0.00781185,0.00239166,0.0155994,0.00785155,0.0424403,0.00738167,0.0122269,0.0112623,0.0193761,0.00489478,0.0153469,0.0370435,0.0101994,0.00442827,0.00291041,0.0138235,0.0135379,0,0,0,0
176,0.015609,0.01496,0,0,0,0.0737399,0.0174197,0,0.00695737,0,0,0,0,0.00973008,0,0.0196308,0.00280939,0.0462426,0.0798696,0.0208298,0.0342626,0,0,0.0024461,0.0107738,0.0340903,0.0372674,0.0296963,0.0571625,0,0.0474736,0.0396128,0.0234644,0,0.0827495,0,0.00260656,0.00929359,0.00235036,0.0282969,0.0128806,0.00433494,0.00485848,0.0132015,0,0,0.021338,0,0.0108929,0.00751145,0.0632903,0.0172166,0.0213976,0.0075422,0.00242731,0.0154284,0.00793797,0.0425697,0.00719513,0.0120546,0.0114327,0.0193189,0.00525744,0.0157535,0.0369651,0.0101279,0.00465869,0.00278051,0.0135908,0.0134928,0,0,0,0
177,0.0153775,0.0147503,0,0,0,0.0708365,0.0174226,0,0.00603704,0,0,0,0,0.00947054,0,0.0196185,0.0027262,0.0468777,0.0761834,0.0203431,0.0345523,0,0,0.00283582,0.00995787,0.03412,0.0376264,0.0291215,0.0562615,0,0.0479346,0.0377441,0.0211623,0,0.0795349,0,0.00254743,0.00927313,0.00229481,0.0274759,0.0126821,0.00458587,0.00508319,0.0132409,0,0,0.0219628,0,0.0107857,0.00807675,0.0632699,0.0181456,0.0211843,0.00720961,0.00248385,0.0157136,0.00791263,0.0428752,0.00683726,0.012087,0.0115809,0.0191404,0.00563233,0.0160579,0.0364895,0.0115736,0.00371771,0.00261333,0.0133823,0.013292,0,0,0,0
178,0.0151584,0.0139329,0,0,0,0.0616701,0.0174973,0,0.00499985,0,0,0,0,0.0101284,0,0.0194828,0.00311492,0.0473396,0.0667515,0.0198504,0.0338414,0,0,0.00314046,0.0103569,0.0332814,0.0372826,0.0274709,0.0546514,0,0.0486098,0.033677,0.0173337,0,0.0704275,0,0.00280129,0.00922627,0.00210023,0.0268599,0.0126486,0.00482561,0.00520476,0.0127339,0,0,0.0206654,0,0.0108244,0.00646252,0.0631719,0.019094,0.0211394,0.00687206,0.0024797,0.0143896,0.00780811,0.0432928,0.00645218,0.012095,0.0116609,0.0188543,0.00613492,0.0164899,0.0359779,0.008888,0.00653025,0.00237407,0.0123218,0.0129276,0,0,0,0
179,0.015299,0.0134151,0,0,0,0.029067,0.0173621,0,0.00405249,0,0,0,0,0.0098796,0,0.0193842,0.00325379,0.0464508,0.0381267,0.0188546,0.0343274,0,0,0.00392474,0.00993421,0.0347327,0.0396513,0.028203,0.0546754,0,0.0570407,0.0158516,0,0,0.0394573,0,0.00231707,0.00919589,0.00191625,0.025609,0.0124108,0.00520651,0.00511304,0.0128321,0,0,0.0202512,0,0.0107979,0.00576445,0.0628072,0.0187321,0.0214945,0.00630958,0.00210498,0.0143556,0.00749983,0.0436492,0.00590599,0.0115506,0.0112682,0.018423,0.00619911,0.0158553,0.0346272,0.00899114,0.00642628,0.0020353,0.0115502,0.012501,0,0,0,0
180,0.0148492,0.0127121,0,0,0,0.014893,0.017221,0,0.00338861,0,0,0,0,0.00981127,0,0.0192822,0.00345899,0.046633,0.023969,0.0187204,0.0325446,0,0,0.00463395,0.00971463,0.033482,0.0385532,0.0259695,0.0532555,0,0.0597115,0.012364,0,0,0.0227526,0,0.00225247,0.0091431,0.00191514,0.024561,0.012278,0.00557821,0.00477658,0.0124918,0,0,0.0200937,0,0.0107984,0.00555564,0.0626887,0.0191145,0.0215651,0.00571423,0.00241699,0.0139476,0.0070996,0.0438943,0.00553839,0.0109774,0.0110893,0.0179832,0.00652799,0.0157026,0.0338343,0.00932205,0.00633646,0.0019084,0.0107798,0.0119027,0,0,0,0
181,0.0141284,0.0123569,0,0,0,0.017665,0.0172748,0,0.00247113,0,0,0,0,0.0100969,0,0.0193308,0.00354573,0.0475385,0.024586,0.0191706,0.0275092,0,0,0.00441821,0.00981922,0.0291131,0.0336537,0.0208419,0.0508997,0,0.0524047,0.0131492,0.00821226,0,0.0231508,0,0.00246269,0.00911162,0.00200117,0.0241894,0.0122036,0.00638941,0.0045593,0.0119881,0,0,0.0202495,0,0.0107531,0.00589242,0.0627805,0.0209587,0.0215257,0.00497285,0.00266161,0.013651,0.00658642,0.044208,0.00525274,0.0109872,0.0113272,0.0174648,0.00732868,0.0162793,0.0340124,0.0100571,0.00582184,0.00196466,0.0103736,0.0112417,0,0,0,0
182,0.0144199,0.0120268,0,0,0,0.0214542,0.0171701,0,0.00244022,0,0,0,0,0.00969083,0,0.0193573,0.00331116,0.046515,0.0197288,0.0183633,0.0283999,0,0,0.00552246,0.00998613,0.0310707,0.0353778,0.0221419,0.051267,0,0.0661845,0.0204265,0,0,0.0141189,0,0.00221281,0.00914833,0.00188399,0.0232843,0.0120071,0.00688661,0.00418569,0.0123987,0,0,0.0198077,0,0.010792,0.0054533,0.0625661,0.0209027,0.0215877,0.00403989,0.00274843,0.013695,0.00603811,0.0444658,0.00500001,0.00973701,0.0107922,0.0169046,0.0074758,0.0154509,0.0332491,0.0108385,0.00542665,0.00158328,0.00956187,0.0112461,0,0,0,0
183,0.0143069,0.0113507,0,0,0,0.0208972,0.0170932,0,0.0021322,0,0,0,0,0.00957714,0,0.0193436,0.00312734,0.0465003,0.0189796,0.0180424,0.0279894,0,0,0.00611818,0.00984893,0.0291634,0.0333779,0.0215772,0.0504953,0,0.0673147,0.0211148,0,0,0.0142445,0,0.00201428,0.00917335,0.00160884,0.0224468,0.0119151,0.007823,0.00380474,0.0124005,0,0,0.0192502,0,0.010843,0.00511841,0.0625956,0.0210747,0.0213715,0.00266463,0.00292238,0.0131836,0.00536055,0.044755,0.00480647,0.00826601,0.0101545,0.0164615,0.00763869,0.0146483,0.0328583,0.0114041,0.00542406,0.00140335,0.00857905,0.0110423,0,0,0,0
184,0.0138223,0.0106174,0,0,0,0.0205419,0.0169303,0,0.0015875,0,0,0,0,0.00949809,0,0.0193499,0.00298941,0.0464329,0.0204517,0.0175874,0.0287082,0,0,0.00670138,0.00943807,0.0268882,0.031605,0.0220405,0.049774,0,0.0667123,0.0190614,0,0,0.0148206,0,0.00182976,0.0092443,0.00147216,0.0210364,0.0117267,0.00906392,0.00341173,0.0125093,0,0,0.0184712,0,0.0108765,0.00463316,0.0626481,0.0212837,0.0210999,0.00122793,0.00295497,0.012733,0.00471741,0.0451621,0.00478971,0.00652385,0.00922326,0.0162269,0.00775219,0.0134581,0.0317558,0.0120636,0.0054618,0.00118434,0.00746496,0.0109417,0,0,0,0
185,0.013352,0.00992947,0,0,0,0.020044,0.0167907,0.0151601,0.00114503,0,0,0,0,0.00902302,0,0.019267,0.00288143,0.0461365,0.0223099,0.0170618,0.0286815,0,0,0.00718453,0.00883123,0.0245861,0.0294104,0.0230181,0.049237,0,0.0651509,0.0170074,0,0,0.0152005,0,0.00146897,0.00923087,0.00152944,0.0191294,0.0115169,0.0103366,0.00312032,0.0125739,0,0,0.0177313,0,0.0109859,0.00416137,0.062558,0.0209929,0.0211072,0.00114265,0.00290109,0.0124984,0.00428296,0.0457271,0.00487583,0.00447158,0.0079572,0.0161373,0.00767961,0.0116715,0.0298112,0.0126688,0.00525813,0.00105149,0.00638195,0.010686,0,0,0,0
186,0.012266,0.00891357,0,0,0,0.0216663,0.0166537,0.0142053,0.00162688,0,0,0,0,0.00858187,0,0.0192595,0.00276128,0.0459804,0.0235167,0.0170407,0.0260963,0,0,0.00720856,0.00820631,0.0226415,0.0273579,0.0227724,0.0490307,0,0.062231,0.0154538,0,0,0.0167605,0,0.00113998,0.00927808,0.00157849,0.0172016,0.0113749,0.0117185,0.00279651,0.0120766,0,0,0.0162755,0,0.0111618,0.00294057,0.0624547,0.0201572,0.0210861,0.00234583,0.00281785,0.0117975,0.00449661,0.0461264,0.00501587,0.00299594,0.00679959,0.0159678,0.00742723,0.00952019,0.0274414,0.0119586,0.00635384,0.001136,0.00540098,0.00971695,0,0,0,0
187,0.0112782,0.00798165,0,0,0,0.0233022,0.0166598,0.0138072,0.0019758,0,0,0,0,0.00871466,0,0.0191592,0.00289997,0.046251,0.0239337,0.0173722,0.0221627,0,0,0.0068893,0.00757929,0.0216223,0.0250611,0.0214866,0.0494707,0,0.060019,0.0143357,0,0,0.0186553,0,0.00160557,0.0092193,0.00138907,0.0154362,0.0111419,0.0133474,0.0025739,0.0116853,0,0,0.0162326,0,0.0112039,0.00376322,0.0624567,0.0190071,0.0212492,0.0030731,0.0025722,0.0113335,0.00514557,0.0466053,0.00511559,0.00312783,0.00635973,0.0156681,0.00704311,0.00767793,0.0254841,0.0123506,0.00616051,0.00131265,0.00495346,0.0083876,0,0,0,0
188,0.0107536,0.00713429,0,0,0,0.0242611,0.0166505,0.013452,0.00207536,0,0,0,0,0.0088047,0,0.0192106,0.002927,0.0467251,0.0236853,0.0178731,0.0188351,0,0,0.00691806,0.0075215,0.0199125,0.0218401,0.0192271,0.0498932,0,0.0591314,0.0137636,0,0,0.0200663,0,0.00181852,0.00924801,0.00125845,0.0138172,0.0109,0.0151988,0.00271617,0.0112535,0,0,0.0152522,0,0.0111862,0.00367889,0.0625441,0.0177586,0.0215976,0.0032246,0.00223569,0.0107782,0.00565902,0.0472162,0.00511269,0.00438273,0.00678391,0.0152536,0.00667427,0.00717153,0.0238908,0.0114457,0.00618598,0.00150576,0.0043909,0.00719785,0,0,0,0
189,0.0101363,0.00652555,0,0,0,0.0136232,0.0167274,0.0037129,0.00196899,0,0,0,0,0.00902084,0,0.0192679,0.00294192,0.0463633,0.0168093,0.0184218,0.0133676,0,0,0.00714814,0.00770937,0.012738,0.0132713,0.0110533,0.0497245,0,0.0531711,0.00697698,0.0100217,0,0.00912704,0,0.00218214,0.00925498,0.000990172,0.0123059,0.0108137,0.0172468,0.00338136,0.0106729,0,0,0.0140425,0,0.0112065,0.00354977,0.0626364,0.016659,0.0220769,0.00318654,0.00204183,0.0103163,0.00578939,0.0477834,0.00520675,0.00541031,0.00763208,0.0146501,0.00640147,0.00812265,0.0222773,0.0102862,0.00616581,0.00150111,0.00381955,0.00639399,0,0,0,0
190,0.00918909,0.00602556,0,0,0,0.0146723,0.0167944,0.00399866,0.00176002,0,0,0,0,0.00904666,0,0.0192559,0.0028519,0.0464188,0.0161435,0.0185495,0.0111887,0,0,0.00769147,0.00778462,0.00754886,0.00749647,0.00954104,0.0489389,0,0.0535298,0.00699408,0.0106934,0,0.0108314,0,0.00265882,0.00923432,0.000883197,0.011419,0.0107581,0.0187951,0.00477556,0.0100018,0,0,0.0125723,0,0.0112432,0.00317182,0.0624628,0.0149642,0.0225403,0.00354392,0.00195784,0.00996791,0.00583567,0.0484197,0.00541145,0.00601175,0.00890182,0.0144483,0.00587652,0.00998032,0.0207941,0.00934315,0.00643458,0.00136453,0.00335939,0.00608445,0,0,0,0
191,0.009888,0.00680554,0,0,0,0.0163862,0.0166846,0.00418788,0.00176139,0,0,0,0,0.00887379,0,0.0192522,0.00268482,0.046433,0.0152509,0.0184409,0.00912502,0,0,0.00813606,0.00946456,0.00472551,0.00457144,0.00871892,0.0480256,0,0.0534953,0.00708593,0.0115403,0,0.0134835,0,0.00283806,0.00926293,0.000917935,0.0105593,0.0107597,0.019686,0.00647419,0.00995376,0,0,0.0109806,0,0.0112278,0.00270014,0.0621918,0.0132259,0.0230344,0.0040432,0.00191407,0.0100863,0.005892,0.0491504,0.0056812,0.00651945,0.00988654,0.014714,0.00550967,0.0114695,0.0191468,0.00896331,0.00650719,0.00115669,0.00410468,0.00677136,0,0,0,0
192,0.0108214,0.00777499,0,0,0,0.0183507,0.0165773,0.00445322,0.00215643,0,0,0,0,0.00864335,0,0.0193237,0.00256262,0.0465745,0.0144436,0.0182887,0.00732751,0,0,0.00842076,0.0107955,0.00523487,0.00615251,0.00850255,0.0476378,0,0.0533391,0.00700898,0.0118916,0,0.0163169,0,0.00286912,0.00929369,0.000702792,0.00936907,0.0109622,0.0198633,0.00784419,0.0101371,0,0,0.00914852,0,0.0111219,0.00202638,0.0618147,0.0120603,0.0233729,0.00455205,0.00197089,0.0098676,0.00584826,0.0499732,0.00593156,0.00695032,0.0104139,0.0153133,0.00516202,0.0121507,0.0172523,0.00849088,0.00628008,0.00102781,0.00521565,0.00761057,0,0,0,0
193,0.0118515,0.00883531,0,0,0,0.020023,0.0165921,0.00512061,0.00263182,0,0,0,0,0.00875987,0,0.0195223,0.00275506,0.0468016,0.0138399,0.0180534,0.00585176,0,0,0.00844245,0.0117677,0.00598281,0.00696365,0.00822555,0.047638,0,0.0532927,0.006743,0.0116549,0,0.0183882,0,0.00280691,0.00941827,0.000686059,0.00804013,0.0113932,0.0195125,0.00865864,0.0105632,0,0,0.0072273,0,0.0110572,0.00174184,0.0614115,0.0122573,0.023627,0.00512134,0.00213231,0.00944185,0.00622265,0.0507381,0.00615943,0.00761983,0.0104972,0.0159939,0.0046196,0.0120446,0.0150289,0.00789261,0.00596173,0.0017311,0.00642448,0.00847148,0,0,0,0
194,0.0127016,0.00984956,0,0,0,0.0211863,0.0165718,0.00684514,0.00291651,0,0,0,0,0.00925506,0,0.019677,0.00301501,0.0467808,0.0132161,0.017666,0.00528035,0,0,0.008194,0.0124667,0.00637049,0.0068047,0.00786214,0.0477864,0,0.0535455,0.00628373,0.0110401,0,0.0198448,0,0.00281439,0.00953948,0.000640395,0.006537,0.0118802,0.0189562,0.00900179,0.0107981,0,0,0.00541565,0,0.0110574,0.00203161,0.0611148,0.0143531,0.0238363,0.00554605,0.00216506,0.00893359,0.00711772,0.0514651,0.00636409,0.00871177,0.0101429,0.0166539,0.00411665,0.0113014,0.0117767,0.00693622,0.00590265,0.00237836,0.00745013,0.00925796,0,0,0,0
195,0.0133472,0.0109666,0,0,0,0.022202,0.0164906,0.00814212,0.00293942,0,0,0,0,0.00969264,0,0.0195094,0.00311759,0.0465003,0.0125751,0.0171922,0.00531903,0,0,0.00773361,0.0126241,0.00632206,0.00624428,0.00731947,0.0482236,0,0.0542451,0.00565015,0.0105819,0,0.021062,0,0.00315454,0.00946546,0.000786446,0.00684816,0.012283,0.0181627,0.00899288,0.0111919,0,0,0.00517232,0,0.0110967,0.00221668,0.0609523,0.0170491,0.0239533,0.00589842,0.00195854,0.00889841,0.00801118,0.0520276,0.00639914,0.0100425,0.00969907,0.0174188,0.00372682,0.0108232,0.00747867,0.00783182,0.00458687,0.00279546,0.00833123,0.00992648,0,0,0,0
196,0.0138867,0.0116881,0,0,0,0.0229105,0.016394,0.00896433,0.00286377,0,0,0,0,0.010182,0,0.0193739,0.00310913,0.0462724,0.012068,0.0168441,0.00549632,0,0,0.00731579,0.0129892,0.00600641,0.00554455,0.00662409,0.0488592,0,0.0552689,0.00520451,0.0105687,0,0.0221138,0,0.00352327,0.00942834,0.00105723,0.00772515,0.012669,0.0174521,0.00887087,0.0113658,0,0,0.00510421,0,0.0111505,0.00246406,0.0609315,0.0186966,0.023959,0.00617372,0.00171666,0.00870439,0.00888766,0.0523001,0.00666554,0.0115169,0.0091284,0.0180426,0.00359429,0.01,0.0066624,0.0082252,0.00380159,0.00326052,0.00878871,0.0104831,0,0,0,0
197,0.0146323,0.0121191,0,0,0,0.0233849,0.016362,0.00985018,0.00317454,0,0,0,0,0.0104421,0,0.0193509,0.00304902,0.0461306,0.0117634,0.0166667,0.00586412,0,0,0.00701357,0.013701,0.00552838,0.00484043,0.00586411,0.0493618,0,0.0563872,0.00522977,0.0108911,0,0.0227557,0,0.00348461,0.00939496,0.000627443,0.0103362,0.0129536,0.0165913,0.0086872,0.0115544,0,0,0.00516262,0,0.0112503,0.00260443,0.0610173,0.0183057,0.0241268,0.00636645,0.00133708,0.00865615,0.0101039,0.0523494,0.00707215,0.013336,0.00879306,0.0186346,0.0033585,0.00941373,0.0100686,0.00821869,0.0036839,0.00355992,0.00903163,0.0109085,0,0,0,0
198,0.015115,0.0122062,0,0,0,0.0230757,0.0163679,0.0104937,0.00327322,0,0,0,0,0.0105951,0,0.0196498,0.00319118,0.0460872,0.0118178,0.0166959,0.00620512,0,0,0.00675377,0.0147635,0.00476444,0.00425144,0.00516164,0.0496792,0,0.0572964,0.00573669,0.0111542,0,0.0225979,0,0.0033455,0.00954915,0.000579871,0.0133637,0.0130236,0.0152606,0.00837733,0.0116842,0,0,0.00515768,0,0.0113213,0.00255703,0.0610519,0.0164328,0.0246244,0.00657743,0.00095152,0.00870326,0.0114054,0.0523445,0.00731935,0.0155038,0.00875976,0.0190751,0.00303491,0.00939077,0.0141845,0.00790811,0.00411126,0.00352711,0.00904011,0.0110187,0,0,0,0
199,0.0152787,0.0121343,0,0,0,0.0222915,0.0163571,0.0109273,0.00270198,0,0,0,0,0.0103886,0,0.0199421,0.00341786,0.0461794,0.0122191,0.0167858,0.00630276,0,0,0.0066406,0.0156024,0.00382062,0.00388642,0.00464602,0.0497382,0,0.0577306,0.00621457,0.0111921,0,0.0217982,0,0.00340036,0.00977834,0.000979163,0.0162152,0.0130778,0.0141883,0.00801457,0.0118035,0,0,0.0051256,0,0.0114307,0.00273895,0.0608907,0.0140278,0.0249609,0.00687895,0.000923021,0.00890749,0.0125149,0.0523544,0.00749721,0.0176201,0.00939593,0.0196216,0.00278846,0.00998468,0.0183896,0.00724395,0.00481968,0.00354649,0.00895044,0.0108499,0,0,0,0
200,0.0152567,0.0119894,0,0,0,0.021135,0.0162553,0.011217,0.00240358,0,0,0,0,0.00979274,0,0.0199478,0.00335139,0.0463032,0.0126651,0.0168575,0.00603521,0,0,0.0064454,0.0162061,0.00305325,0.00364174,0.00427272,0.0497557,0,0.0575061,0.00632553,0.0109736,0,0.0205162,0,0.00354288,0.00983632,0.00130888,0.0189691,0.0130538,0.0134652,0.00776651,0.0117302,0,0,0.00494632,0,0.011543,0.00284091,0.0605966,0.0118616,0.0251188,0.0073581,0.00114033,0.00912822,0.0132891,0.0523808,0.00771787,0.0192091,0.0106748,0.0202009,0.00267585,0.0112342,0.0228744,0.00659014,0.00551861,0.00370215,0.00876812,0.010401,0,0,0,0
201,0.0147875,0.0110698,0,0,0,0.0199235,0.0160593,0.0114072,0.00241768,0,0,0,0,0.00917804,0,0.020032,0.00285882,0.0463444,0.0131525,0.0168993,0.00572956,0,0,0.00605849,0.01737,0.00262041,0.00352627,0.00402475,0.049685,0,0.0566802,0.00614728,0.0106497,0,0.0191654,0,0.00326822,0.00994923,0.0013968,0.0222604,0.0131037,0.0130386,0.00789515,0.0104884,0,0,0.00540294,0,0.0114686,0.00291775,0.0603385,0.0112999,0.0252152,0.00769403,0.00127614,0.00833861,0.0135337,0.0523884,0.00781918,0.0200622,0.0122991,0.0207155,0.00266794,0.0129114,0.02714,0.00427412,0.00380892,0.00372258,0.00817752,0.00958721,0,0,0,0
202,0.0148138,0.0112069,0,0,0,0.0190601,0.0159928,0.0113594,0.00246527,0,0,0,0,0.00827632,0,0.01994,0.00266661,0.0462972,0.0135929,0.0169133,0.00560895,0,0,0.00568068,0.0172775,0.00244036,0.00350267,0.00394551,0.0496103,0,0.0555268,0.00585772,0.0103181,0,0.0179653,0,0.00362736,0.00988172,0.00140714,0.0249987,0.0130912,0.0124836,0.00810858,0.010213,0,0,0.00377658,0,0.0116259,0.00196972,0.060114,0.0115835,0.0251482,0.00778565,0.00136077,0.00857212,0.0134462,0.0523395,0.00778541,0.0202429,0.0142195,0.0210314,0.00304366,0.0149742,0.0317916,0.0040366,0.00459823,0.00455985,0.00839901,0.00921921,0,0,0,0
203,0.0144109,0.0113081,0,0,0,0.0184433,0.0159718,0.0112463,0.00229901,0,0,0,0,0.00755499,0,0.0199519,0.00280818,0.0462277,0.0139483,0.0169249,0.00533795,0,0,0.00519185,0.0172567,0.0023753,0.00340954,0.00379409,0.0495321,0,0.0545246,0.00556444,0.00995242,0,0.0171606,0,0.00429074,0.00989918,0.00151171,0.0276635,0.0131978,0.0120874,0.00821402,0.00981638,0,0,0.00261114,0,0.0116942,0.00232531,0.0599637,0.0134026,0.0249936,0.0078009,0.00151551,0.00869108,0.0130589,0.0521048,0.00758698,0.0198114,0.0161054,0.0211931,0.00339093,0.0170032,0.0358446,0.00372672,0.00562397,0.00489155,0.00883506,0.00897157,0,0,0,0
